"hlf0071_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2","2015","Other degree","Couple + C. LE 16 ","399","0.252832215156857","0.231067951297888","0.274596479015826"
"2","2015","Other degree","Couple + C. GT 16 ","53","0.129426595786327","0.0939547872471005","0.164898404325554"
"2","2015","Other degree","Couple + C. LE and GT 16","88","0.253335005023377","0.207964748408396","0.298705261638358"
"2","2015","no degree/no degree yet","1-pers.-HH","14","","",""
"2","2015","no degree/no degree yet","(Married) couple without C. ","10","","",""
"2","2015","no degree/no degree yet","Single parent ","62","0.205589058621641","0.158915119583641","0.252262997659642"
"2","2015","no degree/no degree yet","Couple + C. LE 16 ","53","0.294390784218292","0.230420981294499","0.358360587142086"
"2","2015","no degree/no degree yet","Couple + C. GT 16 ","48","0.137833523226255","0.094490624893839","0.181176421558671"
"2","2015","no degree/no degree yet","Couple + C. LE and GT 16","98","0.263628356520124","0.220611352788647","0.306645360251602"
"3","2015","lower secondary degree","1-pers.-HH","867","0.744018492289996","0.719306040032964","0.768730944547029"
"3","2015","lower secondary degree","(Married) couple without C. ","1886","0.748336786976048","0.731287977451889","0.765385596500208"
"3","2015","lower secondary degree","Single parent ","366","0.671183319691601","0.631338216111399","0.711028423271803"
"3","2015","lower secondary degree","Couple + C. LE 16 ","668","0.705916957011532","0.67791428887889","0.733919625144175"
"3","2015","lower secondary degree","Couple + C. GT 16 ","481","0.788416796037841","0.756319279805295","0.820514312270388"
"3","2015","lower secondary degree","Couple + C. LE and GT 16","274","0.713249552979139","0.668819241195331","0.757679864762946"
"3","2015","secondary school degree","1-pers.-HH","675","0.721591471951592","0.692517814763239","0.750665129139945"
"3","2015","secondary school degree","(Married) couple without C. ","1552","0.706587420639881","0.687469449959379","0.725705391320383"
"3","2015","secondary school degree","Single parent ","535","0.694262804887155","0.661593680122013","0.726931929652297"
"3","2015","secondary school degree","Couple + C. LE 16 ","1205","0.671295454403531","0.649576757695422","0.69301415111164"
"3","2015","secondary school degree","Couple + C. GT 16 ","647","0.751798334346294","0.723143757819853","0.780452910872734"
"3","2015","secondary school degree","Couple + C. LE and GT 16","411","0.720902822603245","0.684800359776303","0.757005285430187"
"3","2015","college entrance qualification","1-pers.-HH","657","0.676847308566541","0.647551466414221","0.70614315071886"
"3","2015","college entrance qualification","(Married) couple without C. ","1323","0.649402179366782","0.628665744417111","0.670138614316453"
"3","2015","college entrance qualification","Single parent ","365","0.561139170949913","0.521231758346769","0.601046583553058"
"3","2015","college entrance qualification","Couple + C. LE 16 ","1465","0.662864331633208","0.642717461745452","0.683011201520963"
"3","2015","college entrance qualification","Couple + C. GT 16 ","555","0.71306744509273","0.682012947751528","0.744121942433933"
"3","2015","college entrance qualification","Couple + C. LE and GT 16","414","0.729194645971595","0.692998763616202","0.765390528326987"
"3","2015","Other degree","1-pers.-HH","333","0.718118484403586","0.676595250302644","0.759641718504529"
"3","2015","Other degree","(Married) couple without C. ","757","0.696813059105286","0.668633380907931","0.724992737302641"
"3","2015","Other degree","Single parent ","130","0.520956036888475","0.4529024310118","0.589009642765149"
"3","2015","Other degree","Couple + C. LE 16 ","959","0.636234318995004","0.612144245995532","0.660324391994476"
"3","2015","Other degree","Couple + C. GT 16 ","266","0.775734868268037","0.731658439010202","0.819811297525872"
"3","2015","Other degree","Couple + C. LE and GT 16","213","0.611562128999167","0.560717882821047","0.662406375177286"
"3","2015","no degree/no degree yet","1-pers.-HH","53","0.759830725184726","0.66315117786939","0.856510272500061"
"3","2015","no degree/no degree yet","(Married) couple without C. ","76","0.714085359158922","0.624165527381324","0.80400519093652"
"3","2015","no degree/no degree yet","Single parent ","181","0.577227265926748","0.520174231072854","0.634280300780641"
"3","2015","no degree/no degree yet","Couple + C. LE 16 ","115","0.620080770389598","0.55195670533088","0.688204835448317"
"3","2015","no degree/no degree yet","Couple + C. GT 16 ","165","0.749684837880153","0.695218535069531","0.804151140690774"
"3","2015","no degree/no degree yet","Couple + C. LE and GT 16","254","0.608195684534262","0.560535925453829","0.655855443614696"
"4","2015","lower secondary degree","1-pers.-HH","212","0.158285996634437","0.137616818615012","0.178955174653862"
"4","2015","lower secondary degree","(Married) couple without C. ","421","0.175717956247871","0.160766564043572","0.190669348452171"
"4","2015","lower secondary degree","Single parent ","38","0.110496366369047","0.0839059385961778","0.137086794141915"
"4","2015","lower secondary degree","Couple + C. LE 16 ","45","0.0403643048267938","0.0282683668820128","0.0524602427715748"
"4","2015","lower secondary degree","Couple + C. GT 16 ","58","0.0964318261590859","0.0732341993737611","0.119629452944411"
"4","2015","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"4","2015","secondary school degree","1-pers.-HH","113","0.141104940563337","0.11852338453247","0.163686496594203"
"4","2015","secondary school degree","(Married) couple without C. ","389","0.184424012688334","0.168140037771624","0.200707987605045"
"4","2015","secondary school degree","Single parent ","65","0.0957525344463135","0.0748874474019392","0.116617621490688"
"4","2015","secondary school degree","Couple + C. LE 16 ","95","0.0691240983162106","0.057395808591248","0.0808523880411733"
"4","2015","secondary school degree","Couple + C. GT 16 ","112","0.145207459275736","0.121837078186254","0.168577840365217"
"4","2015","secondary school degree","Couple + C. LE and GT 16","31","0.0498605447487667","0.0323422055827828","0.0673788839147506"
"4","2015","college entrance qualification","1-pers.-HH","148","0.129089059153064","0.108085720442084","0.150092397864044"
"4","2015","college entrance qualification","(Married) couple without C. ","385","0.198635253297901","0.181296578639949","0.215973927955853"
"4","2015","college entrance qualification","Single parent ","82","0.215372436230297","0.182314045441168","0.248430827019427"
"4","2015","college entrance qualification","Couple + C. LE 16 ","125","0.0918494559475556","0.079540814438349","0.104158097456762"
"4","2015","college entrance qualification","Couple + C. GT 16 ","138","0.154506495542053","0.129692437402584","0.179320553681522"
"4","2015","college entrance qualification","Couple + C. LE and GT 16","40","0.0622681921835224","0.0425856468008888","0.081950737566156"
"4","2015","Other degree","1-pers.-HH","39","0.121703395272759","0.0915294728675909","0.151877317677927"
"4","2015","Other degree","(Married) couple without C. ","118","0.165124695963504","0.142361173521736","0.187888218405272"
"4","2015","Other degree","Single parent ","9","","",""
"4","2015","Other degree","Couple + C. LE 16 ","36","0.0225619403733945","0.0151257319327376","0.0299981488140514"
"4","2015","Other degree","Couple + C. GT 16 ","15","","",""
"4","2015","Other degree","Couple + C. LE and GT 16","10","","",""
"4","2015","no degree/no degree yet","1-pers.-HH","4","","",""
"4","2015","no degree/no degree yet","(Married) couple without C. ","9","","",""
"4","2015","no degree/no degree yet","Single parent ","29","","",""
"4","2015","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"4","2015","no degree/no degree yet","Couple + C. GT 16 ","26","","",""
"4","2015","no degree/no degree yet","Couple + C. LE and GT 16","16","","",""
"5","2015","lower secondary degree","1-pers.-HH","41","0.0323854726517947","0.0223613587708051","0.0424095865327842"
"5","2015","lower secondary degree","(Married) couple without C. ","64","0.0257993142257367","0.019571094305409","0.0320275341460643"
"5","2015","lower secondary degree","Single parent ","4","","",""
"5","2015","lower secondary degree","Couple + C. LE 16 ","5","","",""
"5","2015","lower secondary degree","Couple + C. GT 16 ","8","","",""
"5","2015","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"5","2015","secondary school degree","1-pers.-HH","26","","",""
"5","2015","secondary school degree","(Married) couple without C. ","58","0.0241091531714796","0.017668779346222","0.0305495269967373"
"5","2015","secondary school degree","Single parent ","6","","",""
"5","2015","secondary school degree","Couple + C. LE 16 ","6","","",""
"5","2015","secondary school degree","Couple + C. GT 16 ","8","","",""
"5","2015","secondary school degree","Couple + C. LE and GT 16","6","","",""
"5","2015","college entrance qualification","1-pers.-HH","38","0.0337530034719115","0.0224405440173565","0.0450654629264665"
"5","2015","college entrance qualification","(Married) couple without C. ","63","0.0261348075185173","0.0192016400346951","0.0330679750023395"
"5","2015","college entrance qualification","Single parent ","11","","",""
"5","2015","college entrance qualification","Couple + C. LE 16 ","3","","",""
"5","2015","college entrance qualification","Couple + C. GT 16 ","9","","",""
"5","2015","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"5","2015","Other degree","1-pers.-HH","2","","",""
"5","2015","Other degree","(Married) couple without C. ","4","","",""
"5","2015","Other degree","Single parent ","1","","",""
"5","2015","Other degree","Couple + C. LE 16 ","1","","",""
"5","2015","Other degree","Couple + C. GT 16 ","4","","",""
"5","2015","Other degree","Couple + C. LE and GT 16","","","",""
"5","2015","no degree/no degree yet","1-pers.-HH","1","","",""
"5","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"5","2015","no degree/no degree yet","Single parent ","1","","",""
"5","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"5","2015","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"5","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"1","2016","lower secondary degree","1-pers.-HH","8","","",""
"1","2016","lower secondary degree","(Married) couple without C. ","6","","",""
"1","2016","lower secondary degree","Single parent ","23","","",""
"1","2016","lower secondary degree","Couple + C. LE 16 ","46","0.0375733092385493","0.0251839925519765","0.0499626259251222"
"1","2016","lower secondary degree","Couple + C. GT 16 ","5","","",""
"1","2016","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"1","2016","secondary school degree","1-pers.-HH","9","","",""
"1","2016","secondary school degree","(Married) couple without C. ","10","","",""
"1","2016","secondary school degree","Single parent ","30","0.0463441520458125","0.0307369515228319","0.061951352568793"
"1","2016","secondary school degree","Couple + C. LE 16 ","57","0.0278781493450944","0.0196614342835102","0.0360948644066787"
"1","2016","secondary school degree","Couple + C. GT 16 ","3","","",""
"1","2016","secondary school degree","Couple + C. LE and GT 16","21","","",""
"1","2016","college entrance qualification","1-pers.-HH","16","","",""
"1","2016","college entrance qualification","(Married) couple without C. ","18","","",""
"1","2016","college entrance qualification","Single parent ","19","","",""
"1","2016","college entrance qualification","Couple + C. LE 16 ","56","0.0226246690443901","0.015964496109828","0.0292848419789521"
"1","2016","college entrance qualification","Couple + C. GT 16 ","7","","",""
"1","2016","college entrance qualification","Couple + C. LE and GT 16","11","","",""
"1","2016","Other degree","1-pers.-HH","47","0.0303793972381831","0.0168039420884325","0.0439548523879336"
"1","2016","Other degree","(Married) couple without C. ","14","","",""
"1","2016","Other degree","Single parent ","37","0.0937447434951694","0.0596652082963592","0.12782427869398"
"1","2016","Other degree","Couple + C. LE 16 ","201","0.079552180286248","0.067633144437924","0.0914712161345719"
"1","2016","Other degree","Couple + C. GT 16 ","17","","",""
"1","2016","Other degree","Couple + C. LE and GT 16","69","0.0890869585724973","0.063629146340687","0.114544770804308"
"1","2016","no degree/no degree yet","1-pers.-HH","16","","",""
"1","2016","no degree/no degree yet","(Married) couple without C. ","2","","",""
"1","2016","no degree/no degree yet","Single parent ","39","0.0497824564872801","0.0263871503351518","0.0731777626394083"
"1","2016","no degree/no degree yet","Couple + C. LE 16 ","102","0.158862601244436","0.132068488751306","0.185656713737566"
"1","2016","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"1","2016","no degree/no degree yet","Couple + C. LE and GT 16","55","0.0438114203594518","0.0259778509936529","0.0616449897252507"
"2","2016","lower secondary degree","1-pers.-HH","50","0.0434760411516736","0.0315860428886415","0.0553660394147057"
"2","2016","lower secondary degree","(Married) couple without C. ","101","0.0480327057004372","0.0392726930293365","0.0567927183715379"
"2","2016","lower secondary degree","Single parent ","83","0.134064108789993","0.103834166849872","0.164294050730114"
"2","2016","lower secondary degree","Couple + C. LE 16 ","221","0.215845577103366","0.189041788962954","0.242649365243778"
"2","2016","lower secondary degree","Couple + C. GT 16 ","72","0.0945039766433929","0.070999102849204","0.118008850437582"
"2","2016","lower secondary degree","Couple + C. LE and GT 16","61","0.181867668846829","0.141456296723691","0.222279040969966"
"2","2016","secondary school degree","1-pers.-HH","82","0.106987797748795","0.0864838828908534","0.127491712606736"
"2","2016","secondary school degree","(Married) couple without C. ","160","0.0689166600471976","0.0581133330179578","0.0797199870764374"
"2","2016","secondary school degree","Single parent ","128","0.185728990812606","0.156858375646437","0.214599605978774"
"2","2016","secondary school degree","Couple + C. LE 16 ","338","0.228944243779969","0.207973508386935","0.249914979173002"
"2","2016","secondary school degree","Couple + C. GT 16 ","117","0.109873261313793","0.0880103119273992","0.131736210700187"
"2","2016","secondary school degree","Couple + C. LE and GT 16","114","0.189963703771428","0.15809428429351","0.221833123249346"
"2","2016","college entrance qualification","1-pers.-HH","120","0.140126865512403","0.118237285870472","0.162016445154335"
"2","2016","college entrance qualification","(Married) couple without C. ","220","0.131783220516321","0.116800665087831","0.14676577594481"
"2","2016","college entrance qualification","Single parent ","101","0.186718594743826","0.154586571416069","0.218850618071583"
"2","2016","college entrance qualification","Couple + C. LE 16 ","433","0.235785106597653","0.216773026507458","0.254797186687847"
"2","2016","college entrance qualification","Couple + C. GT 16 ","93","0.102342609795694","0.0810307607801063","0.123654458811281"
"2","2016","college entrance qualification","Couple + C. LE and GT 16","113","0.187066421897013","0.154416416104216","0.219716427689809"
"2","2016","Other degree","1-pers.-HH","88","0.166448705346179","0.136986158816956","0.195911251875403"
"2","2016","Other degree","(Married) couple without C. ","103","0.107559301577451","0.0872159310403778","0.127902672114524"
"2","2016","Other degree","Single parent ","57","0.205824981165869","0.158553187185393","0.253096775146345"
"2","2016","Other degree","Couple + C. LE 16 ","534","0.272767615092699","0.253149896322593","0.292385333862805"
"2","2016","Other degree","Couple + C. GT 16 ","65","0.161238729017064","0.121680857387777","0.20079660064635"
"2","2016","Other degree","Couple + C. LE and GT 16","114","0.228386580631079","0.190871081409614","0.265902079852543"
"2","2016","no degree/no degree yet","1-pers.-HH","27","","",""
"2","2016","no degree/no degree yet","(Married) couple without C. ","14","","",""
"2","2016","no degree/no degree yet","Single parent ","71","0.237589721102108","0.19180851346816","0.283370928736057"
"2","2016","no degree/no degree yet","Couple + C. LE 16 ","180","0.23797820315445","0.206764351812368","0.269192054496532"
"2","2016","no degree/no degree yet","Couple + C. GT 16 ","52","0.191116856232987","0.144391133444312","0.237842579021662"
"2","2016","no degree/no degree yet","Couple + C. LE and GT 16","110","0.210228096656627","0.174724769741338","0.245731423571917"
"3","2016","lower secondary degree","1-pers.-HH","842","0.761762218914647","0.736923802621879","0.786600635207416"
"3","2016","lower secondary degree","(Married) couple without C. ","1733","0.749255006766145","0.731498556203647","0.767011457328642"
"3","2016","lower secondary degree","Single parent ","345","0.701201904533282","0.660590441432676","0.741813367633888"
"3","2016","lower secondary degree","Couple + C. LE 16 ","602","0.722512856417602","0.693340734207198","0.751684978628005"
"3","2016","lower secondary degree","Couple + C. GT 16 ","462","0.801437385119776","0.769384055578987","0.833490714660565"
"3","2016","lower secondary degree","Couple + C. LE and GT 16","247","0.696332114565115","0.648157115593519","0.744507113536712"
"3","2016","secondary school degree","1-pers.-HH","639","0.720279315206074","0.690504180698743","0.750054449713405"
"3","2016","secondary school degree","(Married) couple without C. ","1534","0.725565277344124","0.706534395660818","0.744596159027431"
"3","2016","secondary school degree","Single parent ","473","0.67082402851148","0.63593811737939","0.705709939643569"
"3","2016","secondary school degree","Couple + C. LE 16 ","1060","0.677547770656798","0.654218102766934","0.700877438546663"
"3","2016","secondary school degree","Couple + C. GT 16 ","571","0.771780589654692","0.74244059479729","0.801120584512094"
"3","2016","secondary school degree","Couple + C. LE and GT 16","415","0.7369547670913","0.701184495900399","0.772725038282201"
"3","2016","college entrance qualification","1-pers.-HH","638","0.654974248534997","0.624996611586306","0.684951885483687"
"3","2016","college entrance qualification","(Married) couple without C. ","1262","0.644631349407621","0.623431293075403","0.665831405739839"
"3","2016","college entrance qualification","Single parent ","364","0.607697709046459","0.567437308731942","0.647958109360976"
"3","2016","college entrance qualification","Couple + C. LE 16 ","1288","0.640455031246941","0.618962645304656","0.661947417189226"
"3","2016","college entrance qualification","Couple + C. GT 16 ","551","0.731366468466757","0.700200170756574","0.762532766176939"
"3","2016","college entrance qualification","Couple + C. LE and GT 16","388","0.697771470162534","0.659322727229024","0.736220213096044"
"3","2016","Other degree","1-pers.-HH","429","0.653030351705633","0.615379367618328","0.690681335792938"
"3","2016","Other degree","(Married) couple without C. ","689","0.72702337540133","0.697772009124729","0.756274741677932"
"3","2016","Other degree","Single parent ","174","0.63811479135116","0.581928579402617","0.694301003299702"
"3","2016","Other degree","Couple + C. LE 16 ","1208","0.628646882810534","0.60736488393081","0.649928881690259"
"3","2016","Other degree","Couple + C. GT 16 ","230","0.727178651823325","0.679267260271249","0.775090043375402"
"3","2016","Other degree","Couple + C. LE and GT 16","289","0.619630076835945","0.576244549314655","0.663015604357235"
"3","2016","no degree/no degree yet","1-pers.-HH","115","0.654216706667028","0.581863652980836","0.726569760353221"
"3","2016","no degree/no degree yet","(Married) couple without C. ","80","0.825046035616989","0.752027619832387","0.898064451401591"
"3","2016","no degree/no degree yet","Single parent ","193","0.553291709176066","0.499814573592088","0.606768844760043"
"3","2016","no degree/no degree yet","Couple + C. LE 16 ","423","0.600158614315935","0.564252206094049","0.63606502253782"
"3","2016","no degree/no degree yet","Couple + C. GT 16 ","189","0.682508642797934","0.627188451867283","0.737828833728586"
"3","2016","no degree/no degree yet","Couple + C. LE and GT 16","325","0.710465738733033","0.670947790913539","0.749983686552526"
"4","2016","lower secondary degree","1-pers.-HH","193","0.152551140834183","0.131587179555483","0.173515102112883"
"4","2016","lower secondary degree","(Married) couple without C. ","394","0.173376836055506","0.15786816741666","0.188885504694351"
"4","2016","lower secondary degree","Single parent ","29","","",""
"4","2016","lower secondary degree","Couple + C. LE 16 ","35","0.0213375333480059","0.011922705696239","0.0307523609997728"
"4","2016","lower secondary degree","Couple + C. GT 16 ","48","0.0749494213630752","0.0537923042590962","0.0961065384670542"
"4","2016","lower secondary degree","Couple + C. LE and GT 16","19","","",""
"4","2016","secondary school degree","1-pers.-HH","121","0.138336542703162","0.11543428666798","0.161238798738345"
"4","2016","secondary school degree","(Married) couple without C. ","356","0.175189373711403","0.158977540096387","0.191401207326418"
"4","2016","secondary school degree","Single parent ","63","0.0948101665531184","0.073061682498141","0.116558650608096"
"4","2016","secondary school degree","Couple + C. LE 16 ","86","0.0640754856833647","0.0518526416830916","0.0762983296836378"
"4","2016","secondary school degree","Couple + C. GT 16 ","88","0.109817652282116","0.0879595534913126","0.13167575107292"
"4","2016","secondary school degree","Couple + C. LE and GT 16","31","0.0365765126983634","0.0213255815034764","0.0518274438932505"
"4","2016","college entrance qualification","1-pers.-HH","156","0.155379653885444","0.132534853261185","0.178224454509703"
"4","2016","college entrance qualification","(Married) couple without C. ","409","0.193981202179104","0.176466846874542","0.211495557483666"
"4","2016","college entrance qualification","Single parent ","71","0.169684202547991","0.138733805596276","0.200634599499705"
"4","2016","college entrance qualification","Couple + C. LE 16 ","134","0.10056095211975","0.0870910556059758","0.114030848633525"
"4","2016","college entrance qualification","Couple + C. GT 16 ","120","0.155547490186992","0.130064129509922","0.181030850864062"
"4","2016","college entrance qualification","Couple + C. LE and GT 16","33","0.0902569659763111","0.0662654579890747","0.114248473963548"
"4","2016","Other degree","1-pers.-HH","43","0.138187568366575","0.110891206302652","0.165483930430499"
"4","2016","Other degree","(Married) couple without C. ","78","0.135990685782137","0.113483404781394","0.15849796678288"
"4","2016","Other degree","Single parent ","12","","",""
"4","2016","Other degree","Couple + C. LE 16 ","33","0.0166771875493559","0.0110365920102247","0.0223177830884871"
"4","2016","Other degree","Couple + C. GT 16 ","20","","",""
"4","2016","Other degree","Couple + C. LE and GT 16","8","","",""
"4","2016","no degree/no degree yet","1-pers.-HH","5","","",""
"4","2016","no degree/no degree yet","(Married) couple without C. ","7","","",""
"4","2016","no degree/no degree yet","Single parent ","29","","",""
"4","2016","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"4","2016","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"4","2016","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"5","2016","lower secondary degree","1-pers.-HH","37","0.0372204111433114","0.0261831100622448","0.048257712224378"
"5","2016","lower secondary degree","(Married) couple without C. ","55","0.0264568946825097","0.0198822509885596","0.0330315383764598"
"5","2016","lower secondary degree","Single parent ","8","","",""
"5","2016","lower secondary degree","Couple + C. LE 16 ","1","","",""
"5","2016","lower secondary degree","Couple + C. GT 16 ","8","","",""
"5","2016","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"5","2016","secondary school degree","1-pers.-HH","22","","",""
"5","2016","secondary school degree","(Married) couple without C. ","52","0.0245184858837478","0.017922837737705","0.0311141340297907"
"5","2016","secondary school degree","Single parent ","3","","",""
"5","2016","secondary school degree","Couple + C. LE 16 ","1","","",""
"5","2016","secondary school degree","Couple + C. GT 16 ","7","","",""
"5","2016","secondary school degree","Couple + C. LE and GT 16","1","","",""
"5","2016","college entrance qualification","1-pers.-HH","36","0.0316245949581669","0.0205890473404934","0.0426601425758403"
"5","2016","college entrance qualification","(Married) couple without C. ","49","0.0223173187070875","0.0157745477665395","0.0288600896476355"
"5","2016","college entrance qualification","Single parent ","10","","",""
"5","2016","college entrance qualification","Couple + C. LE 16 ","4","","",""
"5","2016","college entrance qualification","Couple + C. GT 16 ","6","","",""
"5","2016","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"5","2016","Other degree","1-pers.-HH","7","","",""
"5","2016","Other degree","(Married) couple without C. ","7","","",""
"5","2016","Other degree","Single parent ","1","","",""
"5","2016","Other degree","Couple + C. LE 16 ","4","","",""
"5","2016","Other degree","Couple + C. GT 16 ","","","",""
"5","2016","Other degree","Couple + C. LE and GT 16","1","","",""
"5","2016","no degree/no degree yet","1-pers.-HH","3","","",""
"5","2016","no degree/no degree yet","(Married) couple without C. ","1","","",""
"5","2016","no degree/no degree yet","Single parent ","","","",""
"5","2016","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"5","2016","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"5","2016","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"1","2017","lower secondary degree","1-pers.-HH","8","","",""
"1","2017","lower secondary degree","(Married) couple without C. ","11","","",""
"1","2017","lower secondary degree","Single parent ","27","","",""
"1","2017","lower secondary degree","Couple + C. LE 16 ","47","0.0445188381019836","0.0307105240756791","0.0583271521282881"
"1","2017","lower secondary degree","Couple + C. GT 16 ","6","","",""
"1","2017","lower secondary degree","Couple + C. LE and GT 16","29","","",""
"1","2017","secondary school degree","1-pers.-HH","16","","",""
"1","2017","secondary school degree","(Married) couple without C. ","21","","",""
"1","2017","secondary school degree","Single parent ","20","","",""
"1","2017","secondary school degree","Couple + C. LE 16 ","48","0.0349071232361227","0.0259554666612451","0.0438587798110003"
"1","2017","secondary school degree","Couple + C. GT 16 ","6","","",""
"1","2017","secondary school degree","Couple + C. LE and GT 16","26","","",""
"1","2017","college entrance qualification","1-pers.-HH","14","","",""
"1","2017","college entrance qualification","(Married) couple without C. ","26","","",""
"1","2017","college entrance qualification","Single parent ","12","","",""
"1","2017","college entrance qualification","Couple + C. LE 16 ","65","0.0230294701214995","0.0166232536152526","0.0294356866277464"
"1","2017","college entrance qualification","Couple + C. GT 16 ","17","","",""
"1","2017","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"1","2017","Other degree","1-pers.-HH","40","0.0257575867498522","0.0135324328370296","0.0379827406626748"
"1","2017","Other degree","(Married) couple without C. ","11","","",""
"1","2017","Other degree","Single parent ","35","0.131376542469471","0.0930863818947275","0.169666703044215"
"1","2017","Other degree","Couple + C. LE 16 ","229","0.086896554257328","0.0749256870095941","0.098867421505062"
"1","2017","Other degree","Couple + C. GT 16 ","17","","",""
"1","2017","Other degree","Couple + C. LE and GT 16","84","0.109745172446514","0.0839029527344487","0.135587392158579"
"1","2017","no degree/no degree yet","1-pers.-HH","14","","",""
"1","2017","no degree/no degree yet","(Married) couple without C. ","7","","",""
"1","2017","no degree/no degree yet","Single parent ","49","0.0851926670688666","0.0575216171251816","0.112863717012552"
"1","2017","no degree/no degree yet","Couple + C. LE 16 ","146","0.148104100359513","0.12422513897002","0.171983061749007"
"1","2017","no degree/no degree yet","Couple + C. GT 16 ","12","","",""
"1","2017","no degree/no degree yet","Couple + C. LE and GT 16","67","0.0504226300703093","0.0339882827669556","0.0668569773736631"
"2","2017","lower secondary degree","1-pers.-HH","64","0.0510246900705571","0.0385589329726204","0.0634904471684938"
"2","2017","lower secondary degree","(Married) couple without C. ","104","0.0479239755846236","0.0393477083847977","0.0565002427844496"
"2","2017","lower secondary degree","Single parent ","87","0.143896666297279","0.112627675072411","0.175165657522146"
"2","2017","lower secondary degree","Couple + C. LE 16 ","197","0.234864036304934","0.206482542629572","0.263245529980297"
"2","2017","lower secondary degree","Couple + C. GT 16 ","61","0.0671958047627081","0.0482807813140489","0.0861108282113673"
"2","2017","lower secondary degree","Couple + C. LE and GT 16","73","0.15723396958158","0.120041854056341","0.194426085106819"
"2","2017","secondary school degree","1-pers.-HH","96","0.0964096979001291","0.0784369552849397","0.114382440515318"
"2","2017","secondary school degree","(Married) couple without C. ","183","0.0849600817050234","0.0740954424355239","0.0958247209745229"
"2","2017","secondary school degree","Single parent ","118","0.172967846025183","0.145127869844544","0.200807822205822"
"2","2017","secondary school degree","Couple + C. LE 16 ","367","0.225544533766041","0.205161153554014","0.245927913978068"
"2","2017","secondary school degree","Couple + C. GT 16 ","116","0.093727974522962","0.0747918413984542","0.11266410764747"
"2","2017","secondary school degree","Couple + C. LE and GT 16","136","0.195337443415405","0.165362173630795","0.225312713200014"
"2","2017","college entrance qualification","1-pers.-HH","141","0.123322815424863","0.104570076396495","0.142075554453232"
"2","2017","college entrance qualification","(Married) couple without C. ","246","0.121439917751004","0.108073413219588","0.13480642228242"
"2","2017","college entrance qualification","Single parent ","101","0.128146971979014","0.101772648807651","0.154521295150377"
"2","2017","college entrance qualification","Couple + C. LE 16 ","503","0.265377581544373","0.2465201251409","0.284235037947847"
"2","2017","college entrance qualification","Couple + C. GT 16 ","93","0.0849061334732266","0.0673647202984562","0.102447546647997"
"2","2017","college entrance qualification","Couple + C. LE and GT 16","121","0.179815113118369","0.149731506509703","0.209898719727035"
"2","2017","Other degree","1-pers.-HH","99","0.109472779083684","0.0853767818361105","0.133568776331258"
"2","2017","Other degree","(Married) couple without C. ","97","0.0861116997364358","0.0675665094826673","0.104656889990204"
"2","2017","Other degree","Single parent ","63","0.190814331322084","0.146275165075736","0.235353497568431"
"2","2017","Other degree","Couple + C. LE 16 ","573","0.256287903923505","0.237734191400829","0.274841616446181"
"2","2017","Other degree","Couple + C. GT 16 ","54","0.121622635545023","0.0889739651714321","0.154271305918614"
"2","2017","Other degree","Couple + C. LE and GT 16","158","0.209031943405518","0.17541441854067","0.242649468270366"
"2","2017","no degree/no degree yet","1-pers.-HH","19","","",""
"2","2017","no degree/no degree yet","(Married) couple without C. ","25","","",""
"2","2017","no degree/no degree yet","Single parent ","74","0.151928352360752","0.116349216281564","0.187507488439941"
"2","2017","no degree/no degree yet","Couple + C. LE 16 ","218","0.240900098044363","0.212152167679727","0.269648028408998"
"2","2017","no degree/no degree yet","Couple + C. GT 16 ","50","0.189545869343353","0.146263184097878","0.232828554588828"
"2","2017","no degree/no degree yet","Couple + C. LE and GT 16","162","0.211314029549933","0.180652715840978","0.241975343258888"
"3","2017","lower secondary degree","1-pers.-HH","891","0.746154185974944","0.721499452684748","0.770808919265141"
"3","2017","lower secondary degree","(Married) couple without C. ","1783","0.734697745758993","0.716971739693335","0.75242375182465"
"3","2017","lower secondary degree","Single parent ","331","0.655450015944908","0.613112895474134","0.697787136415682"
"3","2017","lower secondary degree","Couple + C. LE 16 ","567","0.67588151192152","0.644545417604793","0.707217606238247"
"3","2017","lower secondary degree","Couple + C. GT 16 ","524","0.805311286159757","0.77539602216351","0.835226550156003"
