"hlf0071_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"A little too big","2013","vocational + Abi","Male","63","0.0756410931321074","0.0579273467612066","0.0933548395030081"
"A little too big","2013","vocational + Abi","Female","116","0.1203480396517","0.103980358625634","0.136715720677766"
"A little too big","2013","higher vocational","Male","130","0.156037375496772","0.134374573204787","0.177700177788757"
"A little too big","2013","higher vocational","Female","80","0.135696428800303","0.109489656568355","0.161903201032251"
"A little too big","2013","higher education","Male","468","0.160356417037269","0.1481087006532","0.172604133421338"
"A little too big","2013","higher education","Female","412","0.1448913106132","0.133109930216241","0.156672691010159"
"Much too big","2013","in school","Male","4","","",""
"Much too big","2013","in school","Female","3","","",""
"Much too big","2013","inadequately","Male","2","","",""
"Much too big","2013","inadequately","Female","4","","",""
"Much too big","2013","general elemantary","Male","5","","",""
"Much too big","2013","general elemantary","Female","30","0.0265757113659609","0.0200961963531319","0.0330552263787898"
"Much too big","2013","middle vocational","Male","81","0.017789651125139","0.0145448060603434","0.0210344961899346"
"Much too big","2013","middle vocational","Female","108","0.0192737095314052","0.0162323355501983","0.0223150835126121"
"Much too big","2013","vocational + Abi","Male","9","","",""
"Much too big","2013","vocational + Abi","Female","11","","",""
"Much too big","2013","higher vocational","Male","24","","",""
"Much too big","2013","higher vocational","Female","10","","",""
"Much too big","2013","higher education","Male","66","0.0261332622160738","0.0208083672963975","0.0314581571357501"
"Much too big","2013","higher education","Female","54","0.0238850396346958","0.0187743699054911","0.0289957093639004"
"Much too small","2014","in school","Male","21","","",""
"Much too small","2014","in school","Female","13","","",""
"Much too small","2014","inadequately","Male","19","","",""
"Much too small","2014","inadequately","Female","30","0.0770696076011289","0.0464793796659273","0.10765983553633"
"Much too small","2014","general elemantary","Male","64","0.038733414048641","0.028095919111939","0.0493709089853431"
"Much too small","2014","general elemantary","Female","85","0.0219874391252858","0.0155250294101005","0.0284498488404711"
"Much too small","2014","middle vocational","Male","154","0.017964024921496","0.0145086719274177","0.0214193779155743"
"Much too small","2014","middle vocational","Female","182","0.017219542666732","0.0141534091597135","0.0202856761737504"
"Much too small","2014","vocational + Abi","Male","18","","",""
"Much too small","2014","vocational + Abi","Female","48","0.0215289117553471","0.0136482820599008","0.0294095414507934"
"Much too small","2014","higher vocational","Male","7","","",""
"Much too small","2014","higher vocational","Female","8","","",""
"Much too small","2014","higher education","Male","63","0.0174191207779859","0.012818201276469","0.0220200402795028"
"Much too small","2014","higher education","Female","65","0.0186196356118464","0.0138854913788184","0.0233537798448744"
"A little too small","2014","in school","Male","81","0.137572400083592","0.104977742331813","0.170167057835371"
"A little too small","2014","in school","Female","91","0.186785283995596","0.150974293299388","0.222596274691804"
"A little too small","2014","inadequately","Male","43","0.238740803663946","0.181489169022647","0.295992438305244"
"A little too small","2014","inadequately","Female","64","0.202977659177284","0.156844198663568","0.249111119691"
"A little too small","2014","general elemantary","Male","229","0.143933566026636","0.124582302323782","0.16328482972949"
"A little too small","2014","general elemantary","Female","313","0.105737502631831","0.0921861707730811","0.119288834490581"
"A little too small","2014","middle vocational","Male","841","0.123761148727128","0.115194118166054","0.132328179288202"
"A little too small","2014","middle vocational","Female","965","0.115162424324401","0.107638590814119","0.122686257834683"
"A little too small","2014","vocational + Abi","Male","125","0.143266054503384","0.118259315816509","0.16827279319026"
"A little too small","2014","vocational + Abi","Female","256","0.162266723528899","0.142247671877529","0.182285775180268"
"A little too small","2014","higher vocational","Male","128","0.104726182814703","0.0855943701092246","0.123857995520181"
"A little too small","2014","higher vocational","Female","96","0.15329084507924","0.124747976561808","0.181833713596671"
"A little too small","2014","higher education","Male","481","0.138839533530557","0.126679186178922","0.150999880882192"
"A little too small","2014","higher education","Female","551","0.168218025037715","0.155117815819738","0.181318234255692"
"Just right","2014","in school","Male","301","0.734693299869105","0.692915401072885","0.776471198665325"
"Just right","2014","in school","Female","313","0.695883274437802","0.653613420732466","0.738153128143139"
"Just right","2014","inadequately","Male","142","0.657348242426932","0.593612577020969","0.721083907832896"
"Just right","2014","inadequately","Female","183","0.634214773045122","0.578970416047372","0.689459130042871"
"Just right","2014","general elemantary","Male","888","0.735963395888827","0.711661803586514","0.76026498819114"
"Just right","2014","general elemantary","Female","1336","0.704101932177486","0.6839867588061","0.724217105548872"
"Just right","2014","middle vocational","Male","3954","0.713308856809856","0.701544373875708","0.725073339744003"
"Just right","2014","middle vocational","Female","4867","0.704861193229777","0.694110982990391","0.715611403469164"
"Just right","2014","vocational + Abi","Male","539","0.71961664277567","0.687554751778842","0.751678533772498"
"Just right","2014","vocational + Abi","Female","895","0.698361290344149","0.673440632658415","0.723281948029883"
"Just right","2014","higher vocational","Male","689","0.675253620778824","0.645994844285234","0.704512397272414"
"Just right","2014","higher vocational","Female","414","0.671592673332455","0.634385063405762","0.708800283259149"
"Just right","2014","higher education","Male","2041","0.647341561650019","0.630538390500981","0.664144732799056"
"Just right","2014","higher education","Female","2080","0.663989018838933","0.647446775761304","0.680531261916562"
"A little too big","2014","in school","Male","25","","",""
"A little too big","2014","in school","Female","38","0.0997536043488537","0.0722184581508415","0.127288750546866"
"A little too big","2014","inadequately","Male","8","","",""
"A little too big","2014","inadequately","Female","14","","",""
"A little too big","2014","general elemantary","Male","73","0.0719444282757713","0.0576995045512227","0.0861893520003199"
"A little too big","2014","general elemantary","Female","211","0.145726334165968","0.130177333689761","0.161275334642175"
"A little too big","2014","middle vocational","Male","655","0.126966609592531","0.118305229725761","0.135627989459301"
"A little too big","2014","middle vocational","Female","795","0.141211511058683","0.133003646974662","0.149419375142703"
"A little too big","2014","vocational + Abi","Male","67","0.112680424345399","0.0901106775727091","0.135250171118089"
"A little too big","2014","vocational + Abi","Female","89","0.0974448959080771","0.0813424334812423","0.113547358334912"
"A little too big","2014","higher vocational","Male","139","0.190173125642358","0.165653083825634","0.214693167459083"
"A little too big","2014","higher vocational","Female","88","0.148804889444343","0.120608367520792","0.177001411367893"
"A little too big","2014","higher education","Male","456","0.171280497360383","0.158030826110254","0.184530168610511"
"A little too big","2014","higher education","Female","387","0.130252465191642","0.118464827103938","0.142040103279345"
"Much too big","2014","in school","Male","1","","",""
"Much too big","2014","in school","Female","","","",""
"Much too big","2014","inadequately","Male","1","","",""
"Much too big","2014","inadequately","Female","1","","",""
"Much too big","2014","general elemantary","Male","10","","",""
"Much too big","2014","general elemantary","Female","33","0.0224467918994294","0.0159187596655103","0.0289748241333485"
"Much too big","2014","middle vocational","Male","72","0.0179993599489889","0.0145406725307482","0.0214580473672296"
"Much too big","2014","middle vocational","Female","106","0.021545328720407","0.0181231797061055","0.0249674777347085"
"Much too big","2014","vocational + Abi","Male","5","","",""
"Much too big","2014","vocational + Abi","Female","15","","",""
"Much too big","2014","higher vocational","Male","21","","",""
"Much too big","2014","higher vocational","Female","6","","",""
"Much too big","2014","higher education","Male","65","0.025119286681056","0.0196159414704639","0.0306226318916482"
"Much too big","2014","higher education","Female","49","0.0189208553198637","0.0141493037862773","0.02369240685345"
"Much too small","2015","in school","Male","20","","",""
"Much too small","2015","in school","Female","18","","",""
"Much too small","2015","inadequately","Male","29","","",""
"Much too small","2015","inadequately","Female","28","","",""
"Much too small","2015","general elemantary","Male","73","0.041941387077049","0.0308643093059517","0.0530184648481462"
"Much too small","2015","general elemantary","Female","87","0.0224315428132378","0.0157036654444992","0.0291594201819765"
"Much too small","2015","middle vocational","Male","168","0.0187642127246355","0.0151817246860607","0.0223467007632103"
"Much too small","2015","middle vocational","Female","171","0.015686796208278","0.0127180413231236","0.0186555510934325"
"Much too small","2015","vocational + Abi","Male","32","0.0414252264770245","0.027752710007712","0.0550977429463369"
"Much too small","2015","vocational + Abi","Female","53","0.0317002228425324","0.0223578651742786","0.0410425805107862"
"Much too small","2015","higher vocational","Male","8","","",""
"Much too small","2015","higher vocational","Female","9","","",""
"Much too small","2015","higher education","Male","46","0.0130845383845625","0.00915526806701617","0.0170138087021088"
"Much too small","2015","higher education","Female","69","0.0146245387797037","0.010490404510116","0.0187586730492913"
"A little too small","2015","in school","Male","77","0.201698555754366","0.159956987067332","0.243440124441401"
"A little too small","2015","in school","Female","78","0.198403676253671","0.160309397185119","0.236497955322224"
"A little too small","2015","inadequately","Male","48","0.202335899528887","0.149249503061232","0.255422295996542"
"A little too small","2015","inadequately","Female","82","0.188648990103753","0.145581447425224","0.231716532782281"
"A little too small","2015","general elemantary","Male","225","0.143755508412043","0.124368137763874","0.163142879060212"
"A little too small","2015","general elemantary","Female","268","0.102979666391559","0.0891709983741723","0.116788334408946"
"A little too small","2015","middle vocational","Male","779","0.107623593899294","0.0994415713818552","0.115805616416732"
"A little too small","2015","middle vocational","Female","944","0.103243339770616","0.0959737670257211","0.110512912515511"
"A little too small","2015","vocational + Abi","Male","142","0.159094764419002","0.133998765683382","0.184190763154622"
"A little too small","2015","vocational + Abi","Female","273","0.156289103337849","0.136925704303359","0.175652502372339"
"A little too small","2015","higher vocational","Male","121","0.102367704672913","0.0831119593077936","0.121623450038032"
"A little too small","2015","higher vocational","Female","82","0.126201516068292","0.0993605985498423","0.153042433586742"
"A little too small","2015","higher education","Male","466","0.130944166272721","0.119279840373276","0.142608492172167"
"A little too small","2015","higher education","Female","546","0.165130570152384","0.152343659320621","0.177917480984146"
"Just right","2015","in school","Male","228","0.666186228864908","0.617131162852303","0.715241294877513"
"Just right","2015","in school","Female","288","0.676138780471719","0.63143909785118","0.720838463092258"
"Just right","2015","inadequately","Male","135","0.664580507161838","0.6021919849054","0.726969029418275"
"Just right","2015","inadequately","Female","194","0.648815534725436","0.596268679723585","0.701362389727287"
"Just right","2015","general elemantary","Male","877","0.715998613975675","0.691079988023275","0.740917239928075"
"Just right","2015","general elemantary","Female","1286","0.713095521051818","0.692545256226288","0.733645785877347"
"Just right","2015","middle vocational","Male","3916","0.732762961639552","0.72107973059737","0.744446192681734"
"Just right","2015","middle vocational","Female","4760","0.718344738545286","0.707598265573935","0.729091211516637"
"Just right","2015","vocational + Abi","Male","569","0.679110218439983","0.647080649928365","0.711139786951601"
"Just right","2015","vocational + Abi","Female","912","0.687096260716391","0.662371358335288","0.711821163097493"
"Just right","2015","higher vocational","Male","674","0.687932196757551","0.658499712752896","0.717364680762206"
"Just right","2015","higher vocational","Female","408","0.6968109148891","0.659659643421224","0.733962186356975"
"Just right","2015","higher education","Male","2191","0.661560467206805","0.645199158302048","0.677921776111562"
"Just right","2015","higher education","Female","2159","0.66045832924633","0.644149909963374","0.676766748529286"
"A little too big","2015","in school","Male","28","","",""
"A little too big","2015","in school","Female","37","0.098109561742761","0.069695088963954","0.126524034521568"
"A little too big","2015","inadequately","Male","8","","",""
"A little too big","2015","inadequately","Female","12","","",""
"A little too big","2015","general elemantary","Male","79","0.094892390754372","0.078697665939718","0.111087115569026"
"A little too big","2015","general elemantary","Female","186","0.139750176744366","0.123997172740259","0.155503180748473"
"A little too big","2015","middle vocational","Male","568","0.120329194222718","0.111739484667288","0.128918903778149"
"A little too big","2015","middle vocational","Female","756","0.143998982417085","0.135611001940683","0.152386962893488"
"A little too big","2015","vocational + Abi","Male","63","0.105760954217832","0.0846604658870196","0.126861442548645"
"A little too big","2015","vocational + Abi","Female","94","0.100816472469193","0.0847614714880844","0.116871473450301"
"A little too big","2015","higher vocational","Male","131","0.185576709012591","0.160881287471698","0.210272130553485"
"A little too big","2015","higher vocational","Female","78","0.143206550775336","0.114894003863103","0.171519097687568"
"A little too big","2015","higher education","Male","450","0.173941267363324","0.160834381829452","0.187048152897196"
"A little too big","2015","higher education","Female","417","0.139143874828393","0.127224871237884","0.151062878418902"
"Much too big","2015","in school","Male","2","","",""
"Much too big","2015","in school","Female","","","",""
"Much too big","2015","inadequately","Male","","","",""
"Much too big","2015","inadequately","Female","1","","",""
"Much too big","2015","general elemantary","Male","4","","",""
"Much too big","2015","general elemantary","Female","34","0.0217430929990192","0.0151169313334095","0.028369254664629"
"Much too big","2015","middle vocational","Male","80","0.0205200375138001","0.0167770382760538","0.0242630367515464"
"Much too big","2015","middle vocational","Female","99","0.0187261430587344","0.0154875241915716","0.0219647619258972"
"Much too big","2015","vocational + Abi","Male","10","","",""
"Much too big","2015","vocational + Abi","Female","19","","",""
"Much too big","2015","higher vocational","Male","18","","",""
"Much too big","2015","higher vocational","Female","11","","",""
"Much too big","2015","higher education","Male","60","0.0204695607725869","0.0155733967498004","0.0253657247953734"
"Much too big","2015","higher education","Female","48","0.0206426869931901","0.0157460679638379","0.0255393060225422"
"Much too small","2016","in school","Male","18","","",""
"Much too small","2016","in school","Female","13","","",""
"Much too small","2016","inadequately","Male","102","0.0909974850766233","0.070091139597899","0.111903830555347"
"Much too small","2016","inadequately","Female","109","0.0611247437822804","0.0436143417099677","0.0786351458545931"
"Much too small","2016","general elemantary","Male","109","0.0233188501722517","0.0154722590787416","0.0311654412657617"
"Much too small","2016","general elemantary","Female","104","0.0220377067015138","0.0154015990753551","0.0286738143276724"
"Much too small","2016","middle vocational","Male","149","0.01463954546249","0.0114036123654811","0.0178754785594989"
"Much too small","2016","middle vocational","Female","177","0.016101806792875","0.0129930007209589","0.0192106128647911"
"Much too small","2016","vocational + Abi","Male","36","0.0339255197987911","0.021435018067708","0.0464160215298743"
"Much too small","2016","vocational + Abi","Female","51","0.0315629436680039","0.0220407358309523","0.0410851515050556"
"Much too small","2016","higher vocational","Male","10","","",""
"Much too small","2016","higher vocational","Female","5","","",""
"Much too small","2016","higher education","Male","97","0.0117298840987894","0.00806030979873783","0.015399458398841"
"Much too small","2016","higher education","Female","92","0.0140602269919765","0.00998339141165651","0.0181370625722966"
"A little too small","2016","in school","Male","60","0.192267210377133","0.150803341463992","0.233731079290274"
"A little too small","2016","in school","Female","83","0.210780423559491","0.170353213281987","0.251207633836995"
"A little too small","2016","inadequately","Male","160","0.211636993311076","0.181944969808081","0.241329016814072"
"A little too small","2016","inadequately","Female","173","0.198737939749984","0.169569625708251","0.227906253791717"
"A little too small","2016","general elemantary","Male","269","0.16565787284083","0.146327991929042","0.184987753752618"
"A little too small","2016","general elemantary","Female","301","0.115333384849999","0.100894405187802","0.129772364512196"
"A little too small","2016","middle vocational","Male","796","0.112631842390813","0.104114174795958","0.121149509985668"
"A little too small","2016","middle vocational","Female","840","0.105270027990975","0.0976898464571238","0.112850209524827"
"A little too small","2016","vocational + Abi","Male","138","0.156145898916838","0.131101518183503","0.181190279650173"
"A little too small","2016","vocational + Abi","Female","237","0.155095006847136","0.135379131971377","0.174810881722896"
"A little too small","2016","higher vocational","Male","92","0.0898931699118762","0.0708099248417017","0.108976414982051"
"A little too small","2016","higher vocational","Female","70","0.107893230451945","0.0819414335031583","0.133845027400731"
"A little too small","2016","higher education","Male","527","0.150707419150743","0.138513958671205","0.162900879630282"
"A little too small","2016","higher education","Female","567","0.173418876413495","0.160309176127742","0.186528576699249"
"Just right","2016","in school","Male","236","0.644950363973099","0.594601342373563","0.695299385572634"
"Just right","2016","in school","Female","270","0.68372001565047","0.637627043442702","0.729812987858238"
"Just right","2016","inadequately","Male","442","0.646917626303245","0.612176539801529","0.681658712804961"
"Just right","2016","inadequately","Female","420","0.701421600179406","0.667971116118274","0.734872084240537"
"Just right","2016","general elemantary","Male","978","0.752804828453795","0.73037570807865","0.775233948828941"
"Just right","2016","general elemantary","Female","1291","0.731897487775728","0.711873769036867","0.751921206514588"
"Just right","2016","middle vocational","Male","3759","0.737341818796453","0.725485003009418","0.749198634583488"
"Just right","2016","middle vocational","Female","4502","0.71999715479581","0.708907249008533","0.731087060583086"
"Just right","2016","vocational + Abi","Male","571","0.720147127202476","0.689173873870271","0.751120380534682"
"Just right","2016","vocational + Abi","Female","890","0.685727077638188","0.660443278104539","0.711010877171838"
"Just right","2016","higher vocational","Male","631","0.712783067185568","0.682595619168465","0.742970515202671"
"Just right","2016","higher vocational","Female","392","0.730562767487276","0.693450328996735","0.767675205977817"
"Just right","2016","higher education","Male","2153","0.630408769175471","0.613957366008141","0.646860172342802"
"Just right","2016","higher education","Female","2100","0.644973338812094","0.628404075382162","0.661542602242025"
"A little too big","2016","in school","Male","31","0.133618637027306","0.0978195935265718","0.169417680528041"
"A little too big","2016","in school","Female","25","","",""
"A little too big","2016","inadequately","Male","14","","",""
"A little too big","2016","inadequately","Female","12","","",""
"A little too big","2016","general elemantary","Male","55","0.0482696292791793","0.0371255293462364","0.0594137292121223"
"A little too big","2016","general elemantary","Female","159","0.109168811718429","0.0950721536783783","0.12326546975848"
"A little too big","2016","middle vocational","Male","521","0.118099996716379","0.109404932612918","0.126795060819841"
"A little too big","2016","middle vocational","Female","692","0.138704430567491","0.130167484891631","0.14724137624335"
"A little too big","2016","vocational + Abi","Male","56","0.0796584360570942","0.0609773668492505","0.098339505264938"
"A little too big","2016","vocational + Abi","Female","107","0.109405110674792","0.0924042029166123","0.126406018432972"
"A little too big","2016","higher vocational","Male","115","0.171375201410104","0.146233443196455","0.196516959623752"
"A little too big","2016","higher vocational","Female","71","0.135708206392608","0.107060149609624","0.164356263175591"
"A little too big","2016","higher education","Male","469","0.185787958477983","0.172532079352105","0.199043837603861"
"A little too big","2016","higher education","Female","400","0.15070009422166","0.13831243820704","0.16308775023628"
"Much too big","2016","in school","Male","2","","",""
"Much too big","2016","in school","Female","","","",""
"Much too big","2016","inadequately","Male","9","","",""
"Much too big","2016","inadequately","Female","5","","",""
"Much too big","2016","general elemantary","Male","10","","",""
"Much too big","2016","general elemantary","Female","25","","",""
"Much too big","2016","middle vocational","Male","67","0.0172867966338647","0.0137751659894897","0.0207984272782397"
"Much too big","2016","middle vocational","Female","86","0.0199265798528492","0.0164749284188389","0.0233782312868595"
"Much too big","2016","vocational + Abi","Male","6","","",""
"Much too big","2016","vocational + Abi","Female","10","","",""
"Much too big","2016","higher vocational","Male","15","","",""
"Much too big","2016","higher vocational","Female","11","","",""
"Much too big","2016","higher education","Male","61","0.0213659690970133","0.0164376088205962","0.0262943293734303"
"Much too big","2016","higher education","Female","45","0.0168474635607746","0.0123911108996433","0.0213038162219059"
"Much too small","2017","in school","Male","16","","",""
"Much too small","2017","in school","Female","16","","",""
"Much too small","2017","inadequately","Male","168","0.107019163156233","0.0874332435730808","0.126605082739385"
"Much too small","2017","inadequately","Female","148","0.102038805711003","0.0830483822048067","0.121029229217199"
"Much too small","2017","general elemantary","Male","126","0.0566404159605424","0.0453387620789623","0.0679420698421225"
"Much too small","2017","general elemantary","Female","122","0.0320113301576368","0.024503954784257","0.0395187055310165"
"Much too small","2017","middle vocational","Male","171","0.0166500937268268","0.013379536070744","0.0199206513829096"
"Much too small","2017","middle vocational","Female","219","0.0184346503148029","0.0152657443281878","0.0216035563014179"
"Much too small","2017","vocational + Abi","Male","34","0.0377777284661721","0.0251880175036777","0.0503674394286664"
"Much too small","2017","vocational + Abi","Female","54","0.0293586461210033","0.0206487628891489","0.0380685293528576"
"Much too small","2017","higher vocational","Male","10","","",""
"Much too small","2017","higher vocational","Female","6","","",""
"Much too small","2017","higher education","Male","121","0.0165213251009549","0.0124399063371192","0.0206027438647907"
"Much too small","2017","higher education","Female","93","0.0141156932702927","0.0102235721659998","0.0180078143745856"
"A little too small","2017","in school","Male","83","0.24343988089696","0.200515892927842","0.286363868866077"
"A little too small","2017","in school","Female","68","0.150357866770445","0.116653411252819","0.184062322288071"
"A little too small","2017","inadequately","Male","214","0.196143644921618","0.170986087788747","0.221301202054489"
"A little too small","2017","inadequately","Female","228","0.140920206721822","0.11909157217703","0.162748841266615"
"A little too small","2017","general elemantary","Male","302","0.12283638813927","0.10678753602234","0.138885240256199"
"A little too small","2017","general elemantary","Female","325","0.0920751286726552","0.0797441581977762","0.104406099147534"
"A little too small","2017","middle vocational","Male","833","0.114069974994857","0.105944573841024","0.12219537614869"
"A little too small","2017","middle vocational","Female","902","0.100681033888912","0.0935923925493223","0.107769675228502"
"A little too small","2017","vocational + Abi","Male","153","0.156892303398487","0.13287620339411","0.180908403402865"
"A little too small","2017","vocational + Abi","Female","237","0.137252022184583","0.119497202076682","0.155006842292484"
"A little too small","2017","higher vocational","Male","106","0.0834773116779749","0.0658418016515603","0.10111282170439"
"A little too small","2017","higher vocational","Female","80","0.10270649670467","0.0783344960731635","0.127078497336176"
"A little too small","2017","higher education","Male","582","0.141011582389047","0.129867936796838","0.152155227981255"
"A little too small","2017","higher education","Female","615","0.162567354174655","0.150393898629099","0.174740809720211"
"Just right","2017","in school","Male","261","0.645465236259277","0.59761894052131","0.693311531997244"
"Just right","2017","in school","Female","310","0.720652055578317","0.678342177635414","0.76296193352122"
"Just right","2017","inadequately","Male","555","0.673468447320418","0.643757717122859","0.703179177517977"
"Just right","2017","inadequately","Female","576","0.734439961942528","0.706733396510075","0.762146527374981"
"Just right","2017","general elemantary","Male","1085","0.739830437477143","0.718380082019935","0.761280792934351"
"Just right","2017","general elemantary","Female","1454","0.721802351271385","0.702691193057683","0.740913509485087"
"Just right","2017","middle vocational","Male","4194","0.731915108661033","0.720593035588051","0.743237181734016"
"Just right","2017","middle vocational","Female","4923","0.720662139892855","0.710092430473082","0.731231849312628"
"Just right","2017","vocational + Abi","Male","616","0.698437380567466","0.668132496442101","0.72874226469283"
"Just right","2017","vocational + Abi","Female","1022","0.704708736261121","0.681172064410168","0.728245408112075"
"Just right","2017","higher vocational","Male","670","0.718840034257235","0.690176809063861","0.747503259450609"
"Just right","2017","higher vocational","Female","415","0.727781880549193","0.692047677955646","0.76351608314274"
"Just right","2017","higher education","Male","2475","0.661536877798158","0.646385959639499","0.676687795956817"
"Just right","2017","higher education","Female","2322","0.660450980085572","0.644826923723299","0.676075036447846"
"A little too big","2017","in school","Male","21","","",""
"A little too big","2017","in school","Female","38","0.10409169668998","0.0752947765348494","0.132888616845111"
"A little too big","2017","inadequately","Male","18","","",""
"A little too big","2017","inadequately","Female","23","","",""
"A little too big","2017","general elemantary","Male","81","0.0623933880586126","0.0505678811033177","0.0742188950139075"
"A little too big","2017","general elemantary","Female","183","0.128422595409437","0.114154209832807","0.142690980986067"
"A little too big","2017","middle vocational","Male","612","0.122101850235889","0.113733446641915","0.130470253829863"
"A little too big","2017","middle vocational","Female","771","0.138107984889162","0.129980276441411","0.146235693336914"
"A little too big","2017","vocational + Abi","Male","68","0.088544460163501","0.0697855078878558","0.107303412439146"
"A little too big","2017","vocational + Abi","Female","112","0.105336495904466","0.089497260264939","0.121175731543993"
"A little too big","2017","higher vocational","Male","146","0.173412041813683","0.149273204390303","0.197550879237063"
"A little too big","2017","higher vocational","Female","83","0.139149359911031","0.111363139846364","0.166935579975698"
"A little too big","2017","higher education","Male","504","0.161326560573567","0.149548992406973","0.173104128740161"
"A little too big","2017","higher education","Female","449","0.144861975023307","0.133249693074744","0.15647425697187"
"Much too big","2017","in school","Male","3","","",""
"Much too big","2017","in school","Female","","","",""
"Much too big","2017","inadequately","Male","2","","",""
"Much too big","2017","inadequately","Female","1","","",""
"Much too big","2017","general elemantary","Male","13","","",""
"Much too big","2017","general elemantary","Female","28","","",""
"Much too big","2017","middle vocational","Male","70","0.0152629723813938","0.0121294043972929","0.0183965403654947"
"Much too big","2017","middle vocational","Female","107","0.0221141910142676","0.0186499197319818","0.0255784622965533"
"Much too big","2017","vocational + Abi","Male","10","","",""
"Much too big","2017","vocational + Abi","Female","18","","",""
"Much too big","2017","higher vocational","Male","13","","",""
"Much too big","2017","higher vocational","Female","12","","",""
"Much too big","2017","higher education","Male","65","0.0196036541382734","0.0151647516750783","0.0240425566014685"
"Much too big","2017","higher education","Female","50","0.0180039974461729","0.0136170584714532","0.0223909364208926"
"Much too small","2018","in school","Male","14","","",""
"Much too small","2018","in school","Female","11","","",""
"Much too small","2018","inadequately","Male","124","0.046878824590805","0.0331223590815553","0.0606352901000546"
"Much too small","2018","inadequately","Female","134","0.0853049527852048","0.0672450410868177","0.103364864483592"
"Much too small","2018","general elemantary","Male","123","0.0370049187254034","0.0276850081304646","0.0463248293203422"
"Much too small","2018","general elemantary","Female","120","0.0264769895000526","0.0193891774771311","0.0335648015229741"
"Much too small","2018","middle vocational","Male","167","0.0156835863309669","0.0124109263769475","0.0189562462849863"
"Much too small","2018","middle vocational","Female","174","0.0156846026042169","0.0126801226871276","0.0186890825213062"
"Much too small","2018","vocational + Abi","Male","40","0.0384761809158903","0.025461212658119","0.0514911491736617"
"Much too small","2018","vocational + Abi","Female","40","0.0166356506023594","0.00984054589431992","0.023430755310399"
"Much too small","2018","higher vocational","Male","9","","",""
"Much too small","2018","higher vocational","Female","5","","",""
"Much too small","2018","higher education","Male","91","0.0124526484868287","0.00880010869087428","0.016105188282783"
"Much too small","2018","higher education","Female","96","0.0184260701780285","0.0139115410605087","0.0229405992955484"
"A little too small","2018","in school","Male","67","0.170858547874287","0.131705409083175","0.2100116866654"
"A little too small","2018","in school","Female","59","0.158902880636232","0.120269934579709","0.197535826692755"
"A little too small","2018","inadequately","Male","226","0.262641847952959","0.234002333337815","0.291281362568102"
"A little too small","2018","inadequately","Female","244","0.190037361817787","0.164671926218848","0.215402797416727"
"A little too small","2018","general elemantary","Male","284","0.133677837537517","0.11687667231923","0.150479002755804"
"A little too small","2018","general elemantary","Female","310","0.0990803598513482","0.0858904570902086","0.112270262612488"
"A little too small","2018","middle vocational","Male","768","0.113259753332399","0.104912437515422","0.121607069149376"
"A little too small","2018","middle vocational","Female","858","0.110145090878074","0.102574886939806","0.117715294816343"
"A little too small","2018","vocational + Abi","Male","146","0.139184761887806","0.115763088034533","0.162606435741078"
"A little too small","2018","vocational + Abi","Female","238","0.126006113529164","0.10837543470115","0.143636792357179"
"A little too small","2018","higher vocational","Male","95","0.0940515332845655","0.074743611970811","0.11335945459832"
"A little too small","2018","higher vocational","Female","71","0.0981754571304176","0.0738123165457349","0.1225385977151"
"A little too small","2018","higher education","Male","520","0.130902964056838","0.119793477129547","0.142012450984129"
"A little too small","2018","higher education","Female","565","0.157581985872186","0.14535127506182","0.169812696682552"
"Just right","2018","in school","Male","247","0.68689209448266","0.638650107177311","0.73513408178801"
"Just right","2018","in school","Female","256","0.785710879385538","0.74234977705237","0.829071981718705"
"Just right","2018","inadequately","Male","520","0.632420390384862","0.601042547393498","0.663798233376227"
"Just right","2018","inadequately","Female","511","0.655644010920955","0.62492351622684","0.686364505615071"
"Just right","2018","general elemantary","Male","1067","0.753785005897646","0.732515814459892","0.775054197335399"
"Just right","2018","general elemantary","Female","1354","0.736005077935227","0.716545071888603","0.755465083981851"
"Just right","2018","middle vocational","Male","3974","0.737071022278972","0.725475649257559","0.748666395300385"
"Just right","2018","middle vocational","Female","4703","0.712893625478539","0.70195408223239","0.723833168724687"
"Just right","2018","vocational + Abi","Male","579","0.701453713776888","0.670488615934369","0.732418811619407"
"Just right","2018","vocational + Abi","Female","966","0.712683642400753","0.688642915224054","0.736724369577452"
"Just right","2018","higher vocational","Male","622","0.687345781948259","0.656682360291756","0.718009203604761"
"Just right","2018","higher vocational","Female","400","0.718909773517614","0.682102737456189","0.755716809579039"
"Just right","2018","higher education","Male","2388","0.675823498317858","0.660406758703074","0.691240237932642"
"Just right","2018","higher education","Female","2241","0.650467445130971","0.634461136414286","0.666473753847657"
"A little too big","2018","in school","Male","25","","",""
"A little too big","2018","in school","Female","15","","",""
"A little too big","2018","inadequately","Male","32","0.057632416185127","0.0424658232570774","0.0727990091131766"
"A little too big","2018","inadequately","Female","25","","",""
"A little too big","2018","general elemantary","Male","88","0.064199617145395","0.0520984345859655","0.0763007997048246"
"A little too big","2018","general elemantary","Female","165","0.115841967647896","0.10171325182408","0.129970683471711"
"A little too big","2018","middle vocational","Male","554","0.118103825099277","0.109603186739186","0.126604463459368"
"A little too big","2018","middle vocational","Female","737","0.141036124389426","0.132619885799967","0.149452362978884"
