"plh0179","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2015","66 and older","no migration background","2","","","","2"
"3 on Scale 1 to 10","2015","16-34 y.","no migration background","23","","","","3"
"3 on Scale 1 to 10","2015","16-34 y.","direct migration background","9","","","","3"
"3 on Scale 1 to 10","2015","35-65 y.","direct migration background","22","","","","3"
"3 on Scale 1 to 10","2015","16-34 y.","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","2015","35-65 y.","no migration background","49","0.0225653799946903","0.0168224804025224","0.0283082795868582","3"
"3 on Scale 1 to 10","2015","35-65 y.","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","2015","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","2015","66 and older","no migration background","2","","","","3"
"3 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2015","16-34 y.","direct migration background","11","","","","4"
"4 on Scale 1 to 10","2015","16-34 y.","no migration background","23","","","","4"
"4 on Scale 1 to 10","2015","35-65 y.","no migration background","68","0.0309194541655178","0.0242258213397385","0.0376130869912971","4"
"4 on Scale 1 to 10","2015","35-65 y.","direct migration background","28","","","","4"
"4 on Scale 1 to 10","2015","16-34 y.","indirect migration background","8","","","","4"
"4 on Scale 1 to 10","2015","35-65 y.","indirect migration background","8","","","","4"
"4 on Scale 1 to 10","2015","66 and older","no migration background","2","","","","4"
"4 on Scale 1 to 10","2015","66 and older","direct migration background","","","","","4"
"4 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2015","35-65 y.","no migration background","173","0.0890585114611048","0.0780444119479469","0.100072610974263","5"
"5 on Scale 1 to 10","2015","16-34 y.","no migration background","64","0.0913601887351808","0.0718875651988699","0.110832812271492","5"
"5 on Scale 1 to 10","2015","16-34 y.","direct migration background","28","","","","5"
"5 on Scale 1 to 10","2015","16-34 y.","indirect migration background","12","","","","5"
"5 on Scale 1 to 10","2015","35-65 y.","direct migration background","56","0.0549959671478625","0.0400437837790909","0.0699481505166341","5"
"5 on Scale 1 to 10","2015","35-65 y.","indirect migration background","14","","","","5"
"5 on Scale 1 to 10","2015","66 and older","no migration background","4","","","","5"
"5 on Scale 1 to 10","2015","66 and older","direct migration background","1","","","","5"
"5 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2015","16-34 y.","direct migration background","33","0.065718394166794","0.0427475635103441","0.0886892248232439","6"
"6 on Scale 1 to 10","2015","35-65 y.","no migration background","185","0.0695841068387718","0.0597449104839248","0.0794233031936187","6"
"6 on Scale 1 to 10","2015","35-65 y.","direct migration background","64","0.107273134803766","0.0869763545503656","0.127569915057167","6"
"6 on Scale 1 to 10","2015","16-34 y.","indirect migration background","10","","","","6"
"6 on Scale 1 to 10","2015","35-65 y.","indirect migration background","19","","","","6"
"6 on Scale 1 to 10","2015","16-34 y.","no migration background","59","0.0426318181256271","0.0289779244962348","0.0562857117550193","6"
"6 on Scale 1 to 10","2015","66 and older","direct migration background","","","","","6"
"6 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2015","66 and older","no migration background","5","","","","6"
"7 on Scale 1 to 10","2015","16-34 y.","no migration background","125","0.13973335359485","0.116300958748916","0.163165748440783","7"
"7 on Scale 1 to 10","2015","16-34 y.","direct migration background","61","0.15474586970311","0.121218652087335","0.188273087318885","7"
"7 on Scale 1 to 10","2015","16-34 y.","indirect migration background","23","","","","7"
"7 on Scale 1 to 10","2015","35-65 y.","no migration background","373","0.148920292716903","0.135153648229414","0.162686937204391","7"
"7 on Scale 1 to 10","2015","66 and older","no migration background","4","","","","7"
"7 on Scale 1 to 10","2015","35-65 y.","indirect migration background","38","0.112883136309501","0.0752761449649329","0.150490127654069","7"
"7 on Scale 1 to 10","2015","66 and older","direct migration background","2","","","","7"
"7 on Scale 1 to 10","2015","35-65 y.","direct migration background","121","0.113347119792238","0.092554729405867","0.134139510178608","7"
"7 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","2015","16-34 y.","direct migration background","110","0.228178929903194","0.189275274105029","0.267082585701359","8"
"8 on Scale 1 to 10","2015","35-65 y.","direct migration background","222","0.212186158136601","0.185370238844029","0.239002077429174","8"
"8 on Scale 1 to 10","2015","35-65 y.","indirect migration background","73","0.298653286207584","0.244263960944527","0.35304261147064","8"
"8 on Scale 1 to 10","2015","16-34 y.","no migration background","219","0.26511574940173","0.235284095817848","0.294947402985611","8"
"8 on Scale 1 to 10","2015","66 and older","no migration background","17","","","","8"
"8 on Scale 1 to 10","2015","66 and older","direct migration background","2","","","","8"
"8 on Scale 1 to 10","2015","35-65 y.","no migration background","681","0.244957767920716","0.2283275757082","0.261587960133232","8"
"8 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","8"
"8 on Scale 1 to 10","2015","16-34 y.","indirect migration background","33","0.169353820609044","0.113302041370263","0.225405599847825","8"
"9 on Scale 1 to 10","2015","35-65 y.","direct migration background","193","0.225454079635222","0.198046227908031","0.252861931362413","9"
"9 on Scale 1 to 10","2015","16-34 y.","no migration background","164","0.194000433773687","0.167275364005096","0.220725503542278","9"
"9 on Scale 1 to 10","2015","66 and older","no migration background","17","","","","9"
"9 on Scale 1 to 10","2015","16-34 y.","direct migration background","82","0.190419162753703","0.154020974652731","0.226817350854676","9"
"9 on Scale 1 to 10","2015","35-65 y.","no migration background","557","0.203399952032537","0.187834503991223","0.218965400073852","9"
"9 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","2015","35-65 y.","indirect migration background","63","0.201610766570332","0.153931690028375","0.249289843112289","9"
"9 on Scale 1 to 10","2015","16-34 y.","indirect migration background","27","","","","9"
"9 on Scale 1 to 10","2015","66 and older","direct migration background","","","","","9"
"0 Completely dissatisfied","2016","16-34 y.","no migration background","18","","","","0"
"0 Completely dissatisfied","2016","16-34 y.","direct migration background","6","","","","0"
"0 Completely dissatisfied","2016","16-34 y.","indirect migration background","7","","","","0"
"0 Completely dissatisfied","2016","35-65 y.","no migration background","32","0.0154973186318309","0.0103637729334197","0.020630864330242","0"
"0 Completely dissatisfied","2016","35-65 y.","direct migration background","11","","","","0"
"0 Completely dissatisfied","2016","35-65 y.","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2016","66 and older","indirect migration background","","","","","0"
"0 Completely dissatisfied","2016","66 and older","direct migration background","1","","","","0"
"0 Completely dissatisfied","2016","66 and older","no migration background","9","","","","0"
"1 on Scale 1 to 10","2016","16-34 y.","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2016","16-34 y.","no migration background","7","","","","1"
"1 on Scale 1 to 10","2016","16-34 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2016","35-65 y.","no migration background","12","","","","1"
"1 on Scale 1 to 10","2016","35-65 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2016","35-65 y.","direct migration background","5","","","","1"
"1 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2016","66 and older","no migration background","","","","","1"
"1 on Scale 1 to 10","2016","66 and older","direct migration background","","","","","1"
"10 Completely satisfied","2016","16-34 y.","no migration background","91","0.139826339656614","0.114226272955695","0.165426406357532","10"
"10 Completely satisfied","2016","16-34 y.","direct migration background","112","0.172370491950868","0.139718026747204","0.205022957154533","10"
"10 Completely satisfied","2016","16-34 y.","indirect migration background","28","","","","10"
"10 Completely satisfied","2016","35-65 y.","no migration background","253","0.109189801629792","0.0962280311105917","0.122151572148991","10"
"10 Completely satisfied","2016","35-65 y.","direct migration background","186","0.226111068571363","0.19908054822117","0.253141588921556","10"
"10 Completely satisfied","2016","35-65 y.","indirect migration background","39","0.177431752142684","0.130449603568469","0.224413900716898","10"
"10 Completely satisfied","2016","66 and older","no migration background","6","","","","10"
"10 Completely satisfied","2016","66 and older","direct migration background","2","","","","10"
"10 Completely satisfied","2016","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2016","16-34 y.","direct migration background","9","","","","2"
"2 on Scale 1 to 10","2016","16-34 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2016","16-34 y.","no migration background","16","","","","2"
"2 on Scale 1 to 10","2016","35-65 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2016","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","2016","35-65 y.","no migration background","25","","","","2"
"2 on Scale 1 to 10","2016","35-65 y.","direct migration background","9","","","","2"
"2 on Scale 1 to 10","2016","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2016","16-34 y.","no migration background","20","","","","3"
"3 on Scale 1 to 10","2016","16-34 y.","direct migration background","18","","","","3"
"3 on Scale 1 to 10","2016","35-65 y.","indirect migration background","6","","","","3"
"3 on Scale 1 to 10","2016","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","2016","16-34 y.","indirect migration background","6","","","","3"
"3 on Scale 1 to 10","2016","35-65 y.","no migration background","53","0.0314276373138484","0.0241765588907573","0.0386787157369396","3"
"3 on Scale 1 to 10","2016","35-65 y.","direct migration background","18","","","","3"
"3 on Scale 1 to 10","2016","66 and older","no migration background","1","","","","3"
"3 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2016","16-34 y.","direct migration background","9","","","","4"
"4 on Scale 1 to 10","2016","16-34 y.","no migration background","23","","","","4"
"4 on Scale 1 to 10","2016","16-34 y.","indirect migration background","6","","","","4"
"4 on Scale 1 to 10","2016","35-65 y.","no migration background","66","0.030686994919986","0.0235191285519359","0.0378548612880361","4"
"4 on Scale 1 to 10","2016","35-65 y.","direct migration background","21","","","","4"
"4 on Scale 1 to 10","2016","66 and older","no migration background","2","","","","4"
"4 on Scale 1 to 10","2016","35-65 y.","indirect migration background","8","","","","4"
"4 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2016","66 and older","direct migration background","","","","","4"
"5 on Scale 1 to 10","2016","16-34 y.","no migration background","58","0.0899213566424063","0.0688047359365017","0.111037977348311","5"
"5 on Scale 1 to 10","2016","16-34 y.","direct migration background","32","0.10801743799624","0.0811830527918001","0.13485182320068","5"
"5 on Scale 1 to 10","2016","16-34 y.","indirect migration background","6","","","","5"
"5 on Scale 1 to 10","2016","35-65 y.","no migration background","162","0.0725160573625937","0.0617377393999146","0.0832943753252729","5"
"5 on Scale 1 to 10","2016","35-65 y.","direct migration background","79","0.0822903304239074","0.0645328545088856","0.100047806338929","5"
"5 on Scale 1 to 10","2016","35-65 y.","indirect migration background","19","","","","5"
"5 on Scale 1 to 10","2016","66 and older","no migration background","9","","","","5"
"5 on Scale 1 to 10","2016","66 and older","direct migration background","1","","","","5"
"5 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2016","16-34 y.","no migration background","47","0.0679750343843361","0.0493951920914623","0.08655487667721","6"
"6 on Scale 1 to 10","2016","16-34 y.","direct migration background","31","0.0610754562319576","0.040373316416923","0.0817775960469923","6"
"6 on Scale 1 to 10","2016","16-34 y.","indirect migration background","17","","","","6"
"6 on Scale 1 to 10","2016","35-65 y.","no migration background","164","0.102881911114359","0.0902556426891876","0.11550817953953","6"
"6 on Scale 1 to 10","2016","66 and older","direct migration background","","","","","6"
"6 on Scale 1 to 10","2016","66 and older","no migration background","4","","","","6"
"6 on Scale 1 to 10","2016","35-65 y.","direct migration background","71","0.078252320869908","0.0608979522777254","0.0956066894620907","6"
"6 on Scale 1 to 10","2016","35-65 y.","indirect migration background","14","","","","6"
"6 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2016","16-34 y.","no migration background","83","0.113816255735284","0.0903730192082571","0.137259492262312","7"
"7 on Scale 1 to 10","2016","16-34 y.","direct migration background","62","0.0961328868052203","0.0706496367313326","0.121616136879108","7"
"7 on Scale 1 to 10","2016","16-34 y.","indirect migration background","20","","","","7"
"7 on Scale 1 to 10","2016","35-65 y.","no migration background","345","0.167489909393341","0.151970693440445","0.183009125346238","7"
"7 on Scale 1 to 10","2016","35-65 y.","indirect migration background","36","0.135842467262282","0.0937072271478624","0.177977707376701","7"
"7 on Scale 1 to 10","2016","66 and older","no migration background","7","","","","7"
"7 on Scale 1 to 10","2016","35-65 y.","direct migration background","112","0.116411210786284","0.0956870630772532","0.137135358495315","7"
"7 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2016","66 and older","direct migration background","1","","","","7"
"8 on Scale 1 to 10","2016","16-34 y.","no migration background","192","0.273041257786531","0.240154386975817","0.305928128597244","8"
"8 on Scale 1 to 10","2016","16-34 y.","indirect migration background","41","0.261022559299997","0.192103331320791","0.329941787279203","8"
"8 on Scale 1 to 10","2016","16-34 y.","direct migration background","130","0.281325923224823","0.24245387742255","0.320197969027095","8"
"8 on Scale 1 to 10","2016","35-65 y.","indirect migration background","74","0.2573479333905","0.203584837123912","0.311111029657088","8"
"8 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","8"
"8 on Scale 1 to 10","2016","35-65 y.","no migration background","636","0.257749740025381","0.239571367599102","0.275928112451659","8"
"8 on Scale 1 to 10","2016","35-65 y.","direct migration background","242","0.258072056115582","0.229796866070013","0.286347246161151","8"
"8 on Scale 1 to 10","2016","66 and older","no migration background","16","","","","8"
"8 on Scale 1 to 10","2016","66 and older","direct migration background","2","","","","8"
"9 on Scale 1 to 10","2016","16-34 y.","no migration background","150","0.200036435582251","0.170507812956693","0.229565058207808","9"
"9 on Scale 1 to 10","2016","16-34 y.","direct migration background","102","0.192123153420431","0.158064382972302","0.22618192386856","9"
"9 on Scale 1 to 10","2016","35-65 y.","indirect migration background","50","0.23508332267225","0.182933935665869","0.287232709678631","9"
"9 on Scale 1 to 10","2016","66 and older","direct migration background","","","","","9"
"9 on Scale 1 to 10","2016","35-65 y.","no migration background","476","0.201501120713507","0.184830315081804","0.21817192634521","9"
"9 on Scale 1 to 10","2016","16-34 y.","indirect migration background","23","","","","9"
"9 on Scale 1 to 10","2016","35-65 y.","direct migration background","166","0.13053451978155","0.10876529131187","0.152303748251229","9"
"9 on Scale 1 to 10","2016","66 and older","no migration background","11","","","","9"
"9 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2017","16-34 y.","no migration background","16","","","","0"
"0 Completely dissatisfied","2017","16-34 y.","direct migration background","8","","","","0"
"0 Completely dissatisfied","2017","16-34 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","direct migration background","5","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","indirect migration background","10","","","","0"
"0 Completely dissatisfied","2017","66 and older","indirect migration background","","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","no migration background","35","0.0212835147950504","0.0151542495506649","0.027412780039436","0"
"0 Completely dissatisfied","2017","66 and older","no migration background","7","","","","0"
"0 Completely dissatisfied","2017","66 and older","direct migration background","2","","","","0"
"1 on Scale 1 to 10","2017","16-34 y.","direct migration background","4","","","","1"
"1 on Scale 1 to 10","2017","35-65 y.","no migration background","23","","","","1"
"1 on Scale 1 to 10","2017","35-65 y.","direct migration background","5","","","","1"
"1 on Scale 1 to 10","2017","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","no migration background","4","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2017","66 and older","no migration background","","","","","1"
"1 on Scale 1 to 10","2017","66 and older","direct migration background","","","","","1"
"10 Completely satisfied","2017","16-34 y.","no migration background","126","0.207394178698013","0.177032224892303","0.237756132503723","10"
"10 Completely satisfied","2017","16-34 y.","direct migration background","93","0.196988688838763","0.159131650153211","0.234845727524316","10"
"10 Completely satisfied","2017","16-34 y.","indirect migration background","27","","","","10"
"10 Completely satisfied","2017","35-65 y.","no migration background","296","0.126872905215435","0.112738372207521","0.14100743822335","10"
"10 Completely satisfied","2017","35-65 y.","direct migration background","129","0.14516264231739","0.120582818341057","0.169742466293724","10"
"10 Completely satisfied","2017","35-65 y.","indirect migration background","31","0.175049807709799","0.124835042813914","0.225264572605685","10"
"10 Completely satisfied","2017","66 and older","no migration background","15","","","","10"
"10 Completely satisfied","2017","66 and older","direct migration background","5","","","","10"
"10 Completely satisfied","2017","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2017","16-34 y.","direct migration background","11","","","","2"
"2 on Scale 1 to 10","2017","16-34 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2017","35-65 y.","direct migration background","10","","","","2"
"2 on Scale 1 to 10","2017","35-65 y.","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","2017","16-34 y.","no migration background","13","","","","2"
"2 on Scale 1 to 10","2017","35-65 y.","no migration background","25","","","","2"
"2 on Scale 1 to 10","2017","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","2017","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2017","16-34 y.","no migration background","17","","","","3"
"3 on Scale 1 to 10","2017","16-34 y.","direct migration background","8","","","","3"
"3 on Scale 1 to 10","2017","16-34 y.","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","2017","35-65 y.","no migration background","48","0.0313112518363152","0.0239151883139175","0.0387073153587128","3"
"3 on Scale 1 to 10","2017","35-65 y.","direct migration background","16","","","","3"
"3 on Scale 1 to 10","2017","35-65 y.","indirect migration background","11","","","","3"
"3 on Scale 1 to 10","2017","66 and older","no migration background","3","","","","3"
"3 on Scale 1 to 10","2017","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2017","16-34 y.","no migration background","21","","","","4"
"4 on Scale 1 to 10","2017","16-34 y.","direct migration background","14","","","","4"
"4 on Scale 1 to 10","2017","35-65 y.","indirect migration background","8","","","","4"
"4 on Scale 1 to 10","2017","66 and older","no migration background","","","","","4"
"4 on Scale 1 to 10","2017","35-65 y.","direct migration background","28","","","","4"
"4 on Scale 1 to 10","2017","16-34 y.","indirect migration background","6","","","","4"
"4 on Scale 1 to 10","2017","35-65 y.","no migration background","60","0.0290770948216808","0.0219415659287033","0.0362126237146584","4"
"4 on Scale 1 to 10","2017","66 and older","direct migration background","","","","","4"
"4 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2017","35-65 y.","direct migration background","75","0.0896850859220478","0.0697478231583702","0.109622348685725","5"
"5 on Scale 1 to 10","2017","35-65 y.","indirect migration background","19","","","","5"
"5 on Scale 1 to 10","2017","16-34 y.","no migration background","70","0.108007903007762","0.0847638918262182","0.131251914189306","5"
"5 on Scale 1 to 10","2017","16-34 y.","direct migration background","32","0.106970872275991","0.0775516800798633","0.136390064472119","5"
"5 on Scale 1 to 10","2017","16-34 y.","indirect migration background","16","","","","5"
"5 on Scale 1 to 10","2017","35-65 y.","no migration background","156","0.0878165830014359","0.0757970486532002","0.0998361173496716","5"
"5 on Scale 1 to 10","2017","66 and older","no migration background","8","","","","5"
"5 on Scale 1 to 10","2017","66 and older","direct migration background","1","","","","5"
"5 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2017","16-34 y.","indirect migration background","13","","","","6"
"6 on Scale 1 to 10","2017","35-65 y.","indirect migration background","19","","","","6"
"6 on Scale 1 to 10","2017","16-34 y.","no migration background","41","0.0616371480861295","0.043627323762956","0.079646972409303","6"
"6 on Scale 1 to 10","2017","16-34 y.","direct migration background","35","0.0617953822122549","0.0388765778626019","0.0847141865619079","6"
"6 on Scale 1 to 10","2017","35-65 y.","no migration background","168","0.0775290155304469","0.0661719330121244","0.0888860980487694","6"
"6 on Scale 1 to 10","2017","66 and older","no migration background","4","","","","6"
"6 on Scale 1 to 10","2017","66 and older","direct migration background","2","","","","6"
"6 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2017","35-65 y.","direct migration background","47","0.0798825919145458","0.060965373114773","0.0987998107143186","6"
"7 on Scale 1 to 10","2017","16-34 y.","no migration background","101","0.12433368100235","0.0996240349874196","0.149043327017281","7"
"7 on Scale 1 to 10","2017","16-34 y.","indirect migration background","19","","","","7"
"7 on Scale 1 to 10","2017","35-65 y.","no migration background","365","0.163805226260337","0.148088000523792","0.179522451996882","7"
"7 on Scale 1 to 10","2017","16-34 y.","direct migration background","52","0.132726567865351","0.100432547404012","0.165020588326689","7"
"7 on Scale 1 to 10","2017","35-65 y.","indirect migration background","27","","","","7"
"7 on Scale 1 to 10","2017","66 and older","no migration background","7","","","","7"
"7 on Scale 1 to 10","2017","66 and older","direct migration background","1","","","","7"
"7 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2017","35-65 y.","direct migration background","108","0.129722149505764","0.106277398602338","0.153166900409191","7"
"8 on Scale 1 to 10","2017","16-34 y.","no migration background","162","0.227681209085689","0.196278674646047","0.259083743525331","8"
"8 on Scale 1 to 10","2017","16-34 y.","direct migration background","93","0.2269554150549","0.187086197872105","0.266824632237694","8"
"8 on Scale 1 to 10","2017","16-34 y.","indirect migration background","22","","","","8"
"8 on Scale 1 to 10","2017","35-65 y.","indirect migration background","53","0.181509463886669","0.130577172067292","0.232441755706045","8"
"8 on Scale 1 to 10","2017","66 and older","no migration background","13","","","","8"
"8 on Scale 1 to 10","2017","35-65 y.","no migration background","557","0.269608740747168","0.250763440681893","0.288454040812443","8"
"8 on Scale 1 to 10","2017","35-65 y.","direct migration background","209","0.266262372248363","0.235420915467173","0.297103829029552","8"
"8 on Scale 1 to 10","2017","66 and older","direct migration background","","","","","8"
"8 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","8"
"9 on Scale 1 to 10","2017","16-34 y.","direct migration background","74","0.173734141210235","0.137670659516947","0.209797622903523","9"
"9 on Scale 1 to 10","2017","35-65 y.","indirect migration background","39","0.171001076297481","0.121248777058979","0.220753375535984","9"
"9 on Scale 1 to 10","2017","35-65 y.","no migration background","397","0.170547365456595","0.154574729544575","0.186520001368615","9"
"9 on Scale 1 to 10","2017","35-65 y.","direct migration background","157","0.207800927467643","0.179490234813291","0.236111620121995","9"
"9 on Scale 1 to 10","2017","16-34 y.","no migration background","114","0.154918545459758","0.127822632022836","0.182014458896679","9"
"9 on Scale 1 to 10","2017","16-34 y.","indirect migration background","21","","","","9"
"9 on Scale 1 to 10","2017","66 and older","no migration background","9","","","","9"
"9 on Scale 1 to 10","2017","66 and older","direct migration background","6","","","","9"
"9 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2018","16-34 y.","direct migration background","8","","","","0"
"0 Completely dissatisfied","2018","35-65 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2018","16-34 y.","no migration background","18","","","","0"
"0 Completely dissatisfied","2018","16-34 y.","indirect migration background","13","","","","0"
"0 Completely dissatisfied","2018","35-65 y.","direct migration background","12","","","","0"
"0 Completely dissatisfied","2018","66 and older","direct migration background","1","","","","0"
"0 Completely dissatisfied","2018","66 and older","indirect migration background","","","","","0"
"0 Completely dissatisfied","2018","35-65 y.","no migration background","29","","","","0"
"0 Completely dissatisfied","2018","66 and older","no migration background","15","","","","0"
"1 on Scale 1 to 10","2018","35-65 y.","direct migration background","6","","","","1"
"1 on Scale 1 to 10","2018","16-34 y.","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2018","35-65 y.","no migration background","18","","","","1"
"1 on Scale 1 to 10","2018","35-65 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2018","16-34 y.","indirect migration background","5","","","","1"
"1 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2018","66 and older","no migration background","1","","","","1"
"1 on Scale 1 to 10","2018","66 and older","direct migration background","","","","","1"
"1 on Scale 1 to 10","2018","16-34 y.","no migration background","5","","","","1"
"10 Completely satisfied","2018","16-34 y.","no migration background","94","0.117671337415427","0.092862230732316","0.142480444098539","10"
"10 Completely satisfied","2018","16-34 y.","direct migration background","75","0.139648075031814","0.105334924014028","0.1739612260496","10"
"10 Completely satisfied","2018","16-34 y.","indirect migration background","29","","","","10"
"10 Completely satisfied","2018","35-65 y.","no migration background","243","0.112112691955841","0.0983094621312432","0.125915921780439","10"
"10 Completely satisfied","2018","35-65 y.","direct migration background","129","0.157615854330148","0.131658812697032","0.183572895963264","10"
"10 Completely satisfied","2018","35-65 y.","indirect migration background","36","0.213616164327528","0.157373310060415","0.269859018594641","10"
"10 Completely satisfied","2018","66 and older","no migration background","12","","","","10"
"10 Completely satisfied","2018","66 and older","direct migration background","","","","","10"
"10 Completely satisfied","2018","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2018","35-65 y.","direct migration background","15","","","","2"
"2 on Scale 1 to 10","2018","35-65 y.","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2018","16-34 y.","direct migration background","10","","","","2"
"2 on Scale 1 to 10","2018","16-34 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2018","35-65 y.","no migration background","32","0.0131272652922005","0.00814769220513587","0.0181068383792652","2"
"2 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2018","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","2018","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","2018","16-34 y.","no migration background","14","","","","2"
"3 on Scale 1 to 10","2018","16-34 y.","no migration background","21","","","","3"
"3 on Scale 1 to 10","2018","16-34 y.","direct migration background","5","","","","3"
"3 on Scale 1 to 10","2018","16-34 y.","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","2018","35-65 y.","no migration background","63","0.0443426603821473","0.0353365684189538","0.0533487523453407","3"
"3 on Scale 1 to 10","2018","35-65 y.","direct migration background","24","","","","3"
"3 on Scale 1 to 10","2018","35-65 y.","indirect migration background","10","","","","3"
"3 on Scale 1 to 10","2018","66 and older","no migration background","1","","","","3"
"3 on Scale 1 to 10","2018","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2018","16-34 y.","no migration background","22","","","","4"
"4 on Scale 1 to 10","2018","16-34 y.","direct migration background","8","","","","4"
"4 on Scale 1 to 10","2018","35-65 y.","direct migration background","23","","","","4"
"4 on Scale 1 to 10","2018","35-65 y.","indirect migration background","10","","","","4"
"4 on Scale 1 to 10","2018","66 and older","no migration background","1","","","","4"
"4 on Scale 1 to 10","2018","35-65 y.","no migration background","59","0.0233487873561385","0.0167422131629633","0.0299553615493137","4"
"4 on Scale 1 to 10","2018","66 and older","direct migration background","","","","","4"
"4 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2018","16-34 y.","indirect migration background","6","","","","4"
"5 on Scale 1 to 10","2018","35-65 y.","direct migration background","61","0.0728212503473065","0.0543110571483876","0.0913314435462254","5"
"5 on Scale 1 to 10","2018","35-65 y.","indirect migration background","15","","","","5"
"5 on Scale 1 to 10","2018","16-34 y.","no migration background","74","0.124496222766657","0.0990766827359568","0.149915762797358","5"
"5 on Scale 1 to 10","2018","35-65 y.","no migration background","177","0.0979618311338995","0.0849566828198564","0.110966979447943","5"
