"plh0179","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2017","Rural Area","31","0.0217847714673653","0.0146139274904296","0.028955615444301","3"
"4 on Scale 1 to 10","2017","Urban Area","102","0.0363808596624228","0.0295402960855769","0.0432214232392686","4"
"4 on Scale 1 to 10","2017","Rural Area","35","0.0164749347373847","0.0102220398667697","0.0227278296079996","4"
"5 on Scale 1 to 10","2017","Urban Area","244","0.0877809444923086","0.0774425668779339","0.0981193221066832","5"
"5 on Scale 1 to 10","2017","Rural Area","133","0.111681089343337","0.0962089334071599","0.127153245279513","5"
"6 on Scale 1 to 10","2017","Urban Area","222","0.0790714327951304","0.0692126006394123","0.0889302649508484","6"
"6 on Scale 1 to 10","2017","Rural Area","107","0.0702477489321623","0.057693914848062","0.0828015830162626","6"
"7 on Scale 1 to 10","2017","Urban Area","448","0.14591907118548","0.133021490996634","0.158816651374326","7"
"7 on Scale 1 to 10","2017","Rural Area","232","0.139323577128937","0.122313400601915","0.156333753655959","7"
"8 on Scale 1 to 10","2017","Urban Area","718","0.242870758690955","0.227204138288603","0.258537379093307","8"
"8 on Scale 1 to 10","2017","Rural Area","391","0.257163575012146","0.235693780776923","0.278633369247369","8"
"9 on Scale 1 to 10","2017","Rural Area","326","0.19035574374455","0.171071319736835","0.209640167752266","9"
"9 on Scale 1 to 10","2017","Urban Area","491","0.160939393288171","0.147513891029039","0.174364895547304","9"
"0 Completely dissatisfied","2018","Rural Area","30","0.0270118906452263","0.0187995217630102","0.0352242595274424","0"
"0 Completely dissatisfied","2018","Urban Area","70","0.0296956925594694","0.0233421627101406","0.0360492224087981","0"
"1 on Scale 1 to 10","2018","Urban Area","30","0.0121763842442858","0.00807138349896366","0.0162813849896079","1"
"1 on Scale 1 to 10","2018","Rural Area","9","","","","1"
"10 Completely satisfied","2018","Urban Area","405","0.141662417210863","0.128610606874747","0.154714227546979","10"
"10 Completely satisfied","2018","Rural Area","213","0.110425727567364","0.0945489108025927","0.126302544332136","10"
"2 on Scale 1 to 10","2018","Rural Area","30","0.0258230833267432","0.0177885592504896","0.0338576074029968","2"
"2 on Scale 1 to 10","2018","Urban Area","44","0.0192803645597249","0.0141334800674607","0.024427249051989","2"
"3 on Scale 1 to 10","2018","Urban Area","84","0.0332961986546519","0.026581007095418","0.0400113902138858","3"
"3 on Scale 1 to 10","2018","Rural Area","43","0.0379364366477967","0.0282588439061943","0.047614029389399","3"
"4 on Scale 1 to 10","2018","Urban Area","90","0.0271427819132944","0.0210605062831316","0.0332250575434573","4"
"4 on Scale 1 to 10","2018","Rural Area","39","0.034380261675759","0.025150407340071","0.043610116011447","4"
"5 on Scale 1 to 10","2018","Urban Area","249","0.0905798442039024","0.0798371691784151","0.10132251922939","5"
"5 on Scale 1 to 10","2018","Rural Area","132","0.105338914596013","0.0897878228293007","0.120890006362726","5"
"6 on Scale 1 to 10","2018","Urban Area","231","0.0966165535531199","0.0855585633530815","0.107674543753158","6"
"6 on Scale 1 to 10","2018","Rural Area","104","0.0786509514256708","0.0650145029150345","0.0922873999363071","6"
"7 on Scale 1 to 10","2018","Rural Area","213","0.144291468625554","0.126491450330371","0.162091486920738","7"
"7 on Scale 1 to 10","2018","Urban Area","401","0.141826187206328","0.128768080638812","0.154884293773843","7"
"8 on Scale 1 to 10","2018","Urban Area","680","0.243345483393163","0.227284400440251","0.259406566346075","8"
"8 on Scale 1 to 10","2018","Rural Area","415","0.255066331172118","0.232985136818244","0.277147525525993","8"
"9 on Scale 1 to 10","2018","Rural Area","269","0.177449576296221","0.158096235715737","0.196802916876705","9"
"9 on Scale 1 to 10","2018","Urban Area","458","0.164378092501198","0.150506023425714","0.178250161576681","9"
"0 Completely dissatisfied","2019","Rural Area","25","","","","0"
"0 Completely dissatisfied","2019","Urban Area","56","0.0344276731758398","0.0271962878736209","0.0416590584780588","0"
"1 on Scale 1 to 10","2019","Urban Area","23","","","","1"
"1 on Scale 1 to 10","2019","Rural Area","14","","","","1"
"10 Completely satisfied","2019","Urban Area","421","0.157554740970094","0.143104940688264","0.172004541251925","10"
"10 Completely satisfied","2019","Rural Area","254","0.16534234516117","0.146027230569628","0.184657459752713","10"
"2 on Scale 1 to 10","2019","Rural Area","15","","","","2"
"2 on Scale 1 to 10","2019","Urban Area","39","0.0168375931203886","0.0117345657397999","0.0219406205009772","2"
"3 on Scale 1 to 10","2019","Urban Area","57","0.0198814612325132","0.0143449177704309","0.0254180046945956","3"
"3 on Scale 1 to 10","2019","Rural Area","25","","","","3"
"4 on Scale 1 to 10","2019","Rural Area","41","0.0249317405584116","0.0168250263789321","0.0330384547378911","4"
"4 on Scale 1 to 10","2019","Urban Area","69","0.0340616027233106","0.0268674025772853","0.0412558028693359","4"
"5 on Scale 1 to 10","2019","Urban Area","200","0.081635767681878","0.070775938798713","0.092495596565043","5"
"5 on Scale 1 to 10","2019","Rural Area","100","0.0867781963891422","0.07214145168958","0.101414941088704","5"
"6 on Scale 1 to 10","2019","Rural Area","78","0.0590979509272926","0.0468374145351373","0.0713584873194478","6"
"6 on Scale 1 to 10","2019","Urban Area","162","0.0873505590900481","0.0761520527095505","0.0985490654705457","6"
"7 on Scale 1 to 10","2019","Rural Area","245","0.184325651002651","0.164165102541765","0.204486199463537","7"
"7 on Scale 1 to 10","2019","Urban Area","376","0.161784068466901","0.147178411614918","0.176389725318883","7"
"8 on Scale 1 to 10","2019","Urban Area","613","0.229976597746609","0.2132861093283","0.246667086164918","8"
"8 on Scale 1 to 10","2019","Rural Area","354","0.226161920813491","0.204410589556286","0.247913252070696","8"
"9 on Scale 1 to 10","2019","Rural Area","270","0.182768143874646","0.162673794618636","0.202862493130656","9"
"9 on Scale 1 to 10","2019","Urban Area","426","0.170030715024669","0.155131274460724","0.184930155588614","9"
