"plj0047","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Some worries","1996","Baden-Württemberg","Not Employed","274","0.49000474760678","0.44953015430428","0.530479340909279"
"Some worries","1996","Baden-Württemberg","Employed","642","0.577721330761879","0.548755880889108","0.60668678063465"
"Some worries","1996","Bavaria","Not Employed","274","0.464522799679487","0.422535063744607","0.506510535614368"
"Some worries","1996","Bavaria","Employed","589","0.553796619979378","0.524407212991566","0.58318602696719"
"Some worries","1996","Berlin","Not Employed","87","0.429527483281797","0.359141832165976","0.499913134397618"
"Some worries","1996","Berlin","Employed","161","0.460372791567004","0.408080566548833","0.512665016585175"
"Some worries","1996","Brandenburg","Not Employed","103","0.500446095450993","0.431323522775149","0.569568668126837"
"Some worries","1996","Brandenburg","Employed","217","0.555420625801868","0.506354062891752","0.604487188711984"
"Some worries","1996","Mecklenburg-Western Pomerania","Not Employed","81","0.608184674403368","0.525839215829347","0.69053013297739"
"Some worries","1996","Mecklenburg-Western Pomerania","Employed","139","0.571003006609362","0.510136615201789","0.631869398016936"
"Some worries","1996","Saxony","Not Employed","199","0.470811416758503","0.421336116545836","0.52028671697117"
"Some worries","1996","Saxony","Employed","394","0.555587057940187","0.51893358338899","0.592240532491384"
"Some worries","1996","Saxony-Anhalt","Not Employed","117","0.467346745654386","0.405125096426764","0.529568394882008"
"Some worries","1996","Saxony-Anhalt","Employed","239","0.557155752865495","0.509931245170286","0.604380260560705"
"Some worries","1996","Thuringia","Not Employed","112","0.478719252390909","0.414018900992496","0.543419603789322"
"Some worries","1996","Thuringia","Employed","226","0.523462271064515","0.475866403741465","0.571058138387566"
"No worries","1996","Schleswig-Holstein","Not Employed","26","","",""
"No worries","1996","Schleswig-Holstein","Employed","30","0.156472235923914","0.103398437146643","0.209546034701185"
"No worries","1996","Hamburg","Not Employed","17","","",""
"No worries","1996","Hamburg","Employed","15","","",""
"No worries","1996","Lower Saxony","Not Employed","51","0.141335935224657","0.10574313768971","0.176928732759603"
"No worries","1996","Lower Saxony","Employed","99","0.169599820093057","0.141055450088289","0.198144190097826"
"No worries","1996","Bremen","Not Employed","7","","",""
"No worries","1996","Bremen","Employed","9","","",""
"No worries","1996","North Rhine-Westphalia","Not Employed","101","0.115733662549457","0.0948913839783258","0.136575941120588"
"No worries","1996","North Rhine-Westphalia","Employed","214","0.132861057453913","0.11635291240436","0.149369202503465"
"No worries","1996","Hesse","Not Employed","72","0.219223863912619","0.173316963193757","0.265130764631482"
"No worries","1996","Hesse","Employed","109","0.222619505828306","0.189051888776447","0.256187122880165"
"No worries","1996","Rhineland-Palatinate,Saarland","Not Employed","65","0.249107950438203","0.197327807936786","0.300888092939619"
"No worries","1996","Rhineland-Palatinate,Saarland","Employed","72","0.165947431989878","0.130282456479288","0.201612407500467"
"No worries","1996","Baden-Württemberg","Not Employed","106","0.18710637473386","0.155530133301239","0.218682616166482"
"No worries","1996","Baden-Württemberg","Employed","161","0.150000440804691","0.129060419347418","0.170940462261964"
"No worries","1996","Bavaria","Not Employed","78","0.13890318834764","0.109787266457903","0.168019110237378"
"No worries","1996","Bavaria","Employed","177","0.160934652613396","0.139209045523268","0.182660259703523"
"No worries","1996","Berlin","Not Employed","44","0.285148511006859","0.22095150742881","0.349345514584908"
"No worries","1996","Berlin","Employed","77","0.22822250574898","0.184191290988145","0.272253720509815"
"No worries","1996","Brandenburg","Not Employed","41","0.214967097313913","0.158176035567769","0.271758159060058"
"No worries","1996","Brandenburg","Employed","84","0.191528975257322","0.152673748088096","0.230384202426549"
"No worries","1996","Mecklenburg-Western Pomerania","Not Employed","21","","",""
"No worries","1996","Mecklenburg-Western Pomerania","Employed","50","0.195745262447961","0.146950447362498","0.244540077533424"
"No worries","1996","Saxony","Not Employed","91","0.265132085234131","0.221380328155059","0.308883842313202"
"No worries","1996","Saxony","Employed","142","0.202442793107885","0.172802818810802","0.232082767404968"
"No worries","1996","Saxony-Anhalt","Not Employed","46","0.171832831663411","0.124788024511381","0.218877638815441"
"No worries","1996","Saxony-Anhalt","Employed","69","0.190918303803425","0.153552562924928","0.228284044681923"
"No worries","1996","Thuringia","Not Employed","43","0.17283909432032","0.123867263460178","0.221810925180462"
"No worries","1996","Thuringia","Employed","83","0.220829530450739","0.181299902749528","0.260359158151949"
"Big worries","1997","Schleswig-Holstein","Not Employed","26","","",""
"Big worries","1997","Schleswig-Holstein","Employed","43","0.283884189121574","0.216106639412435","0.351661738830714"
"Big worries","1997","Hamburg","Not Employed","15","","",""
"Big worries","1997","Hamburg","Employed","20","","",""
"Big worries","1997","Lower Saxony","Not Employed","127","0.336466543614565","0.289451744539566","0.383481342689564"
"Big worries","1997","Lower Saxony","Employed","194","0.307938162917262","0.272284072192814","0.34359225364171"
"Big worries","1997","Bremen","Not Employed","20","","",""
"Big worries","1997","Bremen","Employed","21","","",""
"Big worries","1997","North Rhine-Westphalia","Not Employed","327","0.334956741181948","0.304606681939689","0.365306800424207"
"Big worries","1997","North Rhine-Westphalia","Employed","493","0.293806610591967","0.271289408498836","0.316323812685098"
"Big worries","1997","Hesse","Not Employed","106","0.387020457914137","0.333061211760688","0.440979704067586"
"Big worries","1997","Hesse","Employed","156","0.299599910640515","0.260674230375984","0.338525590905047"
"Big worries","1997","Rhineland-Palatinate,Saarland","Not Employed","72","0.222547619721456","0.174507926792324","0.270587312650588"
"Big worries","1997","Rhineland-Palatinate,Saarland","Employed","117","0.284757282554178","0.241493539333552","0.328021025774804"
"Big worries","1997","Baden-Württemberg","Not Employed","203","0.307335839828945","0.271047236492713","0.343624443165177"
"Big worries","1997","Baden-Württemberg","Employed","374","0.34389954453314","0.315687463598046","0.372111625468234"
"Big worries","1997","Bavaria","Not Employed","178","0.356815796228412","0.316447615309715","0.397183977147109"
"Big worries","1997","Bavaria","Employed","321","0.304288081577237","0.276847494030726","0.331728669123747"
"Big worries","1997","Berlin","Not Employed","54","0.280321713332097","0.213964318645403","0.346679108018792"
"Big worries","1997","Berlin","Employed","106","0.315726376474256","0.265653282531099","0.365799470417413"
"Big worries","1997","Brandenburg","Not Employed","71","0.304267111783378","0.244676324571201","0.363857898995556"
"Big worries","1997","Brandenburg","Employed","92","0.237451336456016","0.193797466529564","0.281105206382469"
"Big worries","1997","Mecklenburg-Western Pomerania","Not Employed","38","0.253405310042319","0.181864439129893","0.324946180954746"
"Big worries","1997","Mecklenburg-Western Pomerania","Employed","66","0.314038985606857","0.255682859502812","0.372395111710902"
"Big worries","1997","Saxony","Not Employed","108","0.25951253549624","0.216006068886555","0.303019002105926"
"Big worries","1997","Saxony","Employed","180","0.255402125026944","0.222887240443019","0.287917009610869"
"Big worries","1997","Saxony-Anhalt","Not Employed","78","0.291895805063971","0.233394357960643","0.350397252167299"
"Big worries","1997","Saxony-Anhalt","Employed","113","0.290561565770778","0.247598438600189","0.333524692941366"
"Big worries","1997","Thuringia","Not Employed","67","0.283749961805155","0.227067958748564","0.340431964861747"
"Big worries","1997","Thuringia","Employed","116","0.295397853289339","0.251662201961885","0.339133504616792"
"Some worries","1997","Schleswig-Holstein","Not Employed","44","0.439233792808044","0.340469259971888","0.5379983256442"
"Some worries","1997","Schleswig-Holstein","Employed","82","0.453691549558886","0.378853418272415","0.528529680845357"
"Some worries","1997","Hamburg","Not Employed","20","","",""
"Some worries","1997","Hamburg","Employed","38","0.534053878619653","0.419621994621875","0.648485762617431"
"Some worries","1997","Lower Saxony","Not Employed","192","0.457781689234829","0.408208309706254","0.507355068763404"
"Some worries","1997","Lower Saxony","Employed","359","0.540411836431064","0.501921473934441","0.578902198927688"
"Some worries","1997","Bremen","Not Employed","16","","",""
"Some worries","1997","Bremen","Employed","17","","",""
"Some worries","1997","North Rhine-Westphalia","Not Employed","467","0.51362681811982","0.481486594803607","0.545767041436033"
"Some worries","1997","North Rhine-Westphalia","Employed","877","0.577422162741699","0.553003498533738","0.60184082694966"
"Some worries","1997","Hesse","Not Employed","147","0.4528831611999","0.397737791880944","0.508028530518855"
"Some worries","1997","Hesse","Employed","283","0.470334053944139","0.42792129610089","0.512746811787389"
"Some worries","1997","Rhineland-Palatinate,Saarland","Not Employed","128","0.464594446835128","0.406993411441158","0.522195482229098"
"Some worries","1997","Rhineland-Palatinate,Saarland","Employed","201","0.466948604504986","0.419120955503951","0.514776253506021"
"Some worries","1997","Baden-Württemberg","Not Employed","295","0.510726282839094","0.47141001016841","0.550042555509779"
"Some worries","1997","Baden-Württemberg","Employed","551","0.500620615544052","0.470924214411845","0.53031701667626"
"Some worries","1997","Bavaria","Not Employed","278","0.458776316023968","0.416787043555348","0.500765588492588"
"Some worries","1997","Bavaria","Employed","571","0.521818027395956","0.492026528644761","0.55160952614715"
"Some worries","1997","Berlin","Not Employed","91","0.519344691367075","0.445531076058936","0.593158306675215"
"Some worries","1997","Berlin","Employed","164","0.497276064565257","0.443412182125415","0.551139947005098"
"Some worries","1997","Brandenburg","Not Employed","119","0.523157999127719","0.458468463180248","0.587847535075189"
"Some worries","1997","Brandenburg","Employed","195","0.536538274932721","0.485380817684258","0.587695732181185"
"Some worries","1997","Mecklenburg-Western Pomerania","Not Employed","78","0.577232847795703","0.495981596955261","0.658484098636145"
"Some worries","1997","Mecklenburg-Western Pomerania","Employed","122","0.487583117062632","0.424736631129933","0.550429602995331"
"Some worries","1997","Saxony","Not Employed","212","0.576839591082584","0.527805759422487","0.625873422742681"
"Some worries","1997","Saxony","Employed","353","0.514671073673907","0.477406853628977","0.551935293718836"
"Some worries","1997","Saxony-Anhalt","Not Employed","112","0.520979632404756","0.45669732446797","0.585261940341542"
"Some worries","1997","Saxony-Anhalt","Employed","222","0.488243267732455","0.440942372649818","0.535544162815091"
"Some worries","1997","Thuringia","Not Employed","140","0.583903097371182","0.521928661076389","0.645877533665975"
"Some worries","1997","Thuringia","Employed","210","0.494548620991762","0.446618983905409","0.542478258078114"
"No worries","1997","Schleswig-Holstein","Not Employed","27","","",""
"No worries","1997","Schleswig-Holstein","Employed","45","0.26242426131954","0.196289630509827","0.328558892129253"
"No worries","1997","Hamburg","Not Employed","14","","",""
"No worries","1997","Hamburg","Employed","15","","",""
"No worries","1997","Lower Saxony","Not Employed","69","0.205751767150606","0.165528055398765","0.245975478902448"
"No worries","1997","Lower Saxony","Employed","91","0.151650000651674","0.12394782379849","0.179352177504858"
"No worries","1997","Bremen","Not Employed","8","","",""
"No worries","1997","Bremen","Employed","8","","",""
"No worries","1997","North Rhine-Westphalia","Not Employed","135","0.151416440698232","0.128366274704249","0.174466606692214"
"No worries","1997","North Rhine-Westphalia","Employed","202","0.128771226666334","0.112213628384724","0.145328824947944"
"No worries","1997","Hesse","Not Employed","60","0.160096380885963","0.119472500407075","0.200720261364851"
"No worries","1997","Hesse","Employed","93","0.230066035415345","0.194302102764314","0.265829968066376"
"No worries","1997","Rhineland-Palatinate,Saarland","Not Employed","88","0.312857933443416","0.259309261841869","0.366406605044963"
"No worries","1997","Rhineland-Palatinate,Saarland","Employed","100","0.248294112940837","0.20687820971875","0.289710016162923"
"No worries","1997","Baden-Württemberg","Not Employed","123","0.181937877331961","0.151594983673138","0.212280770990783"
"No worries","1997","Baden-Württemberg","Employed","164","0.155479839922808","0.133958158211763","0.177001521633852"
