"plj0047","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No worries","2005","66 and older","no degree/no degree yet","","","",""
"Big worries","2006","16-34 y.","lower secondary degree","261","0.311234977019174","0.281019840323533","0.341450113714814"
"Big worries","2006","16-34 y.","secondary school degree","414","0.279151389047674","0.257157520091863","0.301145258003484"
"Big worries","2006","16-34 y.","college entrance qualification","377","0.240342322290004","0.219560713218662","0.261123931361347"
"Big worries","2006","16-34 y.","Other degree","50","0.311885224314319","0.243637323192757","0.380133125435881"
"Big worries","2006","16-34 y.","no degree/no degree yet","132","0.348202225832274","0.303121421832022","0.393283029832526"
"Big worries","2006","35-65 y.","lower secondary degree","1191","0.315674633722986","0.301025492463353","0.330323774982619"
"Big worries","2006","35-65 y.","secondary school degree","1242","0.307175611800688","0.293193878099625","0.321157345501751"
"Big worries","2006","35-65 y.","college entrance qualification","925","0.285067405444675","0.269676339840906","0.300458471048444"
"Big worries","2006","35-65 y.","Other degree","240","0.350340859060883","0.317052088070944","0.383629630050821"
"Big worries","2006","35-65 y.","no degree/no degree yet","43","0.343499057245575","0.264269176984058","0.422728937507092"
"Big worries","2006","66 and older","lower secondary degree","638","0.234887196949985","0.219125744907035","0.250648648992936"
"Big worries","2006","66 and older","secondary school degree","185","0.264579643984447","0.231002993954274","0.29815629401462"
"Big worries","2006","66 and older","college entrance qualification","182","0.290746235908218","0.256386904367572","0.325105567448863"
"Big worries","2006","66 and older","Other degree","56","0.222245809454351","0.166280600333989","0.278211018574713"
"Big worries","2006","66 and older","no degree/no degree yet","","","",""
"Some worries","2006","16-34 y.","lower secondary degree","421","0.442805115148281","0.410389467932193","0.475220762364369"
"Some worries","2006","16-34 y.","secondary school degree","870","0.513692352910321","0.489186670362709","0.538198035457933"
"Some worries","2006","16-34 y.","college entrance qualification","962","0.5971963774037","0.573342425199178","0.621050329608222"
"Some worries","2006","16-34 y.","Other degree","81","0.409836302490905","0.337383879173669","0.482288725808142"
"Some worries","2006","16-34 y.","no degree/no degree yet","204","0.42414366095098","0.377377360958663","0.470909960943297"
"Some worries","2006","35-65 y.","lower secondary degree","2018","0.511746364540039","0.495991628514275","0.527501100565802"
"Some worries","2006","35-65 y.","secondary school degree","2267","0.526805601872308","0.511673436936448","0.541937766808167"
"Some worries","2006","35-65 y.","college entrance qualification","1875","0.553876945933241","0.536929809067573","0.57082408279891"
"Some worries","2006","35-65 y.","Other degree","385","0.451244850756415","0.41652282753362","0.48596687397921"
"Some worries","2006","35-65 y.","no degree/no degree yet","64","0.482958354016186","0.399585215223911","0.566331492808462"
"Some worries","2006","66 and older","lower secondary degree","1510","0.538477590632394","0.519942955912161","0.557012225352628"
"Some worries","2006","66 and older","secondary school degree","348","0.528050532909819","0.490051125894451","0.566049939925187"
"Some worries","2006","66 and older","college entrance qualification","360","0.496755363806177","0.45892437516829","0.534586352444064"
"Some worries","2006","66 and older","Other degree","96","0.457566608431053","0.390503986246436","0.524629230615669"
"Some worries","2006","66 and older","no degree/no degree yet","42","0.438717698412861","0.330651759016372","0.546783637809351"
"No worries","2006","16-34 y.","lower secondary degree","220","0.245959907832545","0.217855515339482","0.274064300325607"
"No worries","2006","16-34 y.","secondary school degree","314","0.207156258042005","0.187286044537766","0.227026471546244"
"No worries","2006","16-34 y.","college entrance qualification","285","0.162461300306296","0.144520885399872","0.180401715212721"
"No worries","2006","16-34 y.","Other degree","46","0.278278473194775","0.212256865843633","0.344300080545917"
"No worries","2006","16-34 y.","no degree/no degree yet","93","0.227654113216746","0.187974894284976","0.267333332148516"
"No worries","2006","35-65 y.","lower secondary degree","658","0.172579001736976","0.160668823786152","0.184489179687799"
"No worries","2006","35-65 y.","secondary school degree","673","0.166018786327004","0.154741286528762","0.177296286125246"
"No worries","2006","35-65 y.","college entrance qualification","505","0.161055648622084","0.148523748733329","0.173587548510838"
"No worries","2006","35-65 y.","Other degree","164","0.198414290182702","0.170586991701124","0.22624158866428"
"No worries","2006","35-65 y.","no degree/no degree yet","31","0.173542588738239","0.110356449107336","0.236728728369141"
"No worries","2006","66 and older","lower secondary degree","631","0.22663521241762","0.211069833109216","0.242200591726024"
"No worries","2006","66 and older","secondary school degree","130","0.207369823105734","0.176509575465248","0.238230070746221"
"No worries","2006","66 and older","college entrance qualification","129","0.212498400285605","0.181546281332828","0.243450519238381"
"No worries","2006","66 and older","Other degree","60","0.320187582114597","0.257385079601583","0.38299008462761"
"No worries","2006","66 and older","no degree/no degree yet","","","",""
"Big worries","2007","16-34 y.","lower secondary degree","211","0.291107765350504","0.259021458446913","0.323194072254095"
"Big worries","2007","16-34 y.","secondary school degree","383","0.274906519539117","0.251577818254493","0.298235220823741"
"Big worries","2007","16-34 y.","college entrance qualification","404","0.256980604933172","0.235393421806018","0.278567788060327"
"Big worries","2007","16-34 y.","Other degree","46","0.315833212743523","0.239376818629452","0.392289606857593"
"Big worries","2007","16-34 y.","no degree/no degree yet","109","0.278020835124431","0.232614829975643","0.32342684027322"
"Big worries","2007","35-65 y.","lower secondary degree","982","0.293626581183205","0.278365461008534","0.308887701357876"
"Big worries","2007","35-65 y.","secondary school degree","1067","0.283850650047642","0.269795631228575","0.297905668866708"
"Big worries","2007","35-65 y.","college entrance qualification","888","0.282188894833638","0.266474453887479","0.297903335779798"
"Big worries","2007","35-65 y.","Other degree","196","0.298731822601468","0.265159468492754","0.332304176710182"
"Big worries","2007","35-65 y.","no degree/no degree yet","","","",""
"Big worries","2007","66 and older","lower secondary degree","641","0.238114453615206","0.2219827382309","0.254246168999511"
"Big worries","2007","66 and older","secondary school degree","200","0.286094863920132","0.25205176862288","0.320137959217383"
"Big worries","2007","66 and older","college entrance qualification","180","0.271874448773267","0.238867322674883","0.304881574871652"
"Big worries","2007","66 and older","Other degree","67","0.283478994131215","0.221328109973381","0.345629878289049"
"Big worries","2007","66 and older","no degree/no degree yet","","","",""
"Some worries","2007","16-34 y.","lower secondary degree","352","0.437810666976305","0.402768803094854","0.472852530857756"
"Some worries","2007","16-34 y.","secondary school degree","706","0.478070551498658","0.451969804357138","0.504171298640177"
"Some worries","2007","16-34 y.","college entrance qualification","912","0.597507482399516","0.573280668307977","0.621734296491056"
"Some worries","2007","16-34 y.","Other degree","65","0.451905004770159","0.37004808231518","0.533761927225138"
"Some worries","2007","16-34 y.","no degree/no degree yet","183","0.514034097311741","0.463380399735066","0.564687794888415"
"Some worries","2007","35-65 y.","lower secondary degree","1778","0.52175210114682","0.505013074812783","0.538491127480858"
"Some worries","2007","35-65 y.","secondary school degree","2251","0.551392852714313","0.535888689046222","0.566897016382403"
"Some worries","2007","35-65 y.","college entrance qualification","1813","0.579827178973359","0.562593136772276","0.597061221174442"
"Some worries","2007","35-65 y.","Other degree","366","0.492046967361698","0.455376702766654","0.528717231956742"
"Some worries","2007","35-65 y.","no degree/no degree yet","58","0.537743837416556","0.446620787621624","0.628866887211489"
"Some worries","2007","66 and older","lower secondary degree","1382","0.510347588545828","0.49141457319463","0.529280603897026"
"Some worries","2007","66 and older","secondary school degree","352","0.514154476442267","0.47650580371287","0.551803149171664"
"Some worries","2007","66 and older","college entrance qualification","375","0.50308284249691","0.465990682120217","0.540175002873604"
"Some worries","2007","66 and older","Other degree","84","0.463966752547453","0.395194745284979","0.532738759809926"
"Some worries","2007","66 and older","no degree/no degree yet","31","0.402085677637484","0.285546375041149","0.51862498023382"
"No worries","2007","16-34 y.","lower secondary degree","207","0.271081567673191","0.239684275896608","0.302478859449774"
"No worries","2007","16-34 y.","secondary school degree","318","0.247022928962225","0.224487773857888","0.269558084066563"
"No worries","2007","16-34 y.","college entrance qualification","258","0.145511912667311","0.128091918394348","0.162931906940274"
"No worries","2007","16-34 y.","Other degree","31","0.232261782486318","0.162807444489176","0.30171612048346"
"No worries","2007","16-34 y.","no degree/no degree yet","82","0.207945067563828","0.166814542558755","0.249075592568901"
"No worries","2007","35-65 y.","lower secondary degree","661","0.184621317669975","0.171619856792596","0.197622778547354"
"No worries","2007","35-65 y.","secondary school degree","635","0.164756497238045","0.153192379307521","0.17632061516857"
"No worries","2007","35-65 y.","college entrance qualification","450","0.137983926193003","0.12594200389409","0.150025848491916"
"No worries","2007","35-65 y.","Other degree","152","0.209221210036834","0.179385983069185","0.239056437004482"
"No worries","2007","35-65 y.","no degree/no degree yet","","","",""
"No worries","2007","66 and older","lower secondary degree","655","0.251537957838966","0.235104480883289","0.267971434794644"
"No worries","2007","66 and older","secondary school degree","125","0.199750659637601","0.169633741382141","0.229867577893061"
"No worries","2007","66 and older","college entrance qualification","143","0.225042708729822","0.194061972272209","0.256023445187436"
"No worries","2007","66 and older","Other degree","51","0.252554253321332","0.192638698229693","0.312469808412972"
"No worries","2007","66 and older","no degree/no degree yet","","","",""
"Big worries","2008","16-34 y.","lower secondary degree","167","0.280242260525348","0.246184205306755","0.31430031574394"
"Big worries","2008","16-34 y.","secondary school degree","271","0.2213582974343","0.198711765566212","0.244004829302387"
"Big worries","2008","16-34 y.","college entrance qualification","294","0.215763039288209","0.194516948949558","0.237009129626861"
"Big worries","2008","16-34 y.","Other degree","31","0.315165565251483","0.230621861178649","0.399709269324318"
"Big worries","2008","16-34 y.","no degree/no degree yet","100","0.260472169427923","0.216913589538011","0.304030749317834"
"Big worries","2008","35-65 y.","lower secondary degree","846","0.291111847202187","0.275283023109005","0.30694067129537"
"Big worries","2008","35-65 y.","secondary school degree","911","0.24449011607021","0.230743561865894","0.258236670274526"
"Big worries","2008","35-65 y.","college entrance qualification","654","0.218815981861838","0.203944330815087","0.233687632908588"
"Big worries","2008","35-65 y.","Other degree","145","0.237191308834147","0.20368242448561","0.270700193182683"
"Big worries","2008","35-65 y.","no degree/no degree yet","","","",""
"Big worries","2008","66 and older","lower secondary degree","577","0.209504856744475","0.193892283530704","0.225117429958246"
"Big worries","2008","66 and older","secondary school degree","150","0.220408286579955","0.189523641839501","0.251292931320409"
"Big worries","2008","66 and older","college entrance qualification","151","0.215573504916981","0.185660943788646","0.245486066045315"
"Big worries","2008","66 and older","Other degree","54","0.243874591370585","0.184656746253753","0.303092436487418"
"Big worries","2008","66 and older","no degree/no degree yet","","","",""
"Some worries","2008","16-34 y.","lower secondary degree","317","0.463179910775633","0.425366217501029","0.500993604050236"
"Some worries","2008","16-34 y.","secondary school degree","710","0.527592503781178","0.500359680474397","0.55482532708796"
"Some worries","2008","16-34 y.","college entrance qualification","875","0.58728787128738","0.561859650308906","0.612716092265854"
"Some worries","2008","16-34 y.","Other degree","56","0.435316274539835","0.345091836874869","0.5255407122048"
"Some worries","2008","16-34 y.","no degree/no degree yet","194","0.517769073988293","0.468177102889718","0.567361045086868"
"Some worries","2008","35-65 y.","lower secondary degree","1682","0.513061270222404","0.495645141380808","0.530477399064001"
"Some worries","2008","35-65 y.","secondary school degree","2146","0.560792034657059","0.544918299049952","0.576665770264167"
"Some worries","2008","35-65 y.","college entrance qualification","1789","0.597038104782639","0.57939495961764","0.614681249947638"
"Some worries","2008","35-65 y.","Other degree","314","0.544386226855147","0.505152934629","0.583619519081294"
"Some worries","2008","35-65 y.","no degree/no degree yet","49","0.554073583695964","0.456650154161335","0.651497013230593"
"Some worries","2008","66 and older","lower secondary degree","1391","0.553804885833539","0.534734098023376","0.572875673643702"
"Some worries","2008","66 and older","secondary school degree","395","0.575156686632911","0.538326618353129","0.611986754912692"
"Some worries","2008","66 and older","college entrance qualification","404","0.544862763795801","0.508638920272255","0.581086607319346"
"Some worries","2008","66 and older","Other degree","100","0.515403307286811","0.446484741715236","0.584321872858385"
"Some worries","2008","66 and older","no degree/no degree yet","31","0.539957531488086","0.409420767686299","0.670494295289873"
"No worries","2008","16-34 y.","lower secondary degree","184","0.25657782869902","0.223458068999865","0.289697588398174"
"No worries","2008","16-34 y.","secondary school degree","310","0.251049198784522","0.227395937208412","0.274702460360631"
"No worries","2008","16-34 y.","college entrance qualification","271","0.196949089424411","0.176408383118349","0.217489795730473"
"No worries","2008","16-34 y.","Other degree","","","",""
"No worries","2008","16-34 y.","no degree/no degree yet","96","0.221758756583785","0.180528760094691","0.262988753072879"
"No worries","2008","35-65 y.","lower secondary degree","636","0.195826882575408","0.181999474362291","0.209654290788525"
"No worries","2008","35-65 y.","secondary school degree","698","0.194717849272731","0.182052416360899","0.207383282184562"
"No worries","2008","35-65 y.","college entrance qualification","526","0.184145913355523","0.170203746321796","0.198088080389251"
"No worries","2008","35-65 y.","Other degree","160","0.218422464310707","0.18587347917614","0.250971449445273"
"No worries","2008","35-65 y.","no degree/no degree yet","","","",""
"No worries","2008","66 and older","lower secondary degree","642","0.236690257421986","0.220383469195272","0.2529970456487"
"No worries","2008","66 and older","secondary school degree","147","0.204435026787134","0.174387375913239","0.234482677661029"
"No worries","2008","66 and older","college entrance qualification","171","0.239563731287218","0.20851658227106","0.270610880303377"
"No worries","2008","66 and older","Other degree","48","0.240722101342604","0.18176572690333","0.299678475781878"
"No worries","2008","66 and older","no degree/no degree yet","","","",""
"Big worries","2009","16-34 y.","lower secondary degree","112","0.217167871797232","0.183495868318707","0.250839875275757"
"Big worries","2009","16-34 y.","secondary school degree","217","0.199409589249507","0.176225850178653","0.222593328320361"
"Big worries","2009","16-34 y.","college entrance qualification","246","0.175143290201837","0.155067755161005","0.19521882524267"
"Big worries","2009","16-34 y.","Other degree","","","",""
"Big worries","2009","16-34 y.","no degree/no degree yet","72","0.23126213563305","0.185839168856608","0.276685102409492"
"Big worries","2009","35-65 y.","lower secondary degree","605","0.22772123456052","0.212316891956854","0.243125577164187"
"Big worries","2009","35-65 y.","secondary school degree","690","0.20561880567158","0.192324066914816","0.218913544428344"
"Big worries","2009","35-65 y.","college entrance qualification","536","0.202077825092995","0.187177848497788","0.216977801688203"
"Big worries","2009","35-65 y.","Other degree","115","0.228534473225827","0.192787088157908","0.264281858293746"
"Big worries","2009","35-65 y.","no degree/no degree yet","","","",""
"Big worries","2009","66 and older","lower secondary degree","450","0.181428561091432","0.166288878695064","0.196568243487801"
"Big worries","2009","66 and older","secondary school degree","130","0.183327846169302","0.154886419171378","0.211769273167225"
"Big worries","2009","66 and older","college entrance qualification","140","0.196562375375699","0.167595261869225","0.225529488882173"
"Big worries","2009","66 and older","Other degree","33","0.223524385342733","0.161800190725519","0.285248579959947"
"Big worries","2009","66 and older","no degree/no degree yet","","","",""
"Some worries","2009","16-34 y.","lower secondary degree","279","0.498590269940198","0.457757849225626","0.539422690654771"
"Some worries","2009","16-34 y.","secondary school degree","619","0.521319625270695","0.49233417059929","0.5503050799421"
"Some worries","2009","16-34 y.","college entrance qualification","836","0.607953722151227","0.582167658566515","0.633739785735938"
"Some worries","2009","16-34 y.","Other degree","45","0.493695190926374","0.393684149618557","0.59370623223419"
"Some worries","2009","16-34 y.","no degree/no degree yet","170","0.501567353358717","0.447702936228233","0.555431770489201"
"Some worries","2009","35-65 y.","lower secondary degree","1617","0.565227501467423","0.547018042925632","0.583436960009213"
"Some worries","2009","35-65 y.","secondary school degree","2142","0.59987965411239","0.583763504202715","0.615995804022066"
"Some worries","2009","35-65 y.","college entrance qualification","1705","0.620858251975578","0.602855329044426","0.638861174906729"
"Some worries","2009","35-65 y.","Other degree","246","0.470581572407576","0.428087618605929","0.513075526209224"
"Some worries","2009","35-65 y.","no degree/no degree yet","43","0.496169200184791","0.393442189085183","0.598896211284398"
"Some worries","2009","66 and older","lower secondary degree","1403","0.564462465304623","0.544983496095665","0.583941434513581"
"Some worries","2009","66 and older","secondary school degree","418","0.587786254020696","0.551604948081454","0.623967559959938"
"Some worries","2009","66 and older","college entrance qualification","413","0.571410911824182","0.53533861781756","0.607483205830804"
"Some worries","2009","66 and older","Other degree","86","0.479878651864584","0.405858985793474","0.553898317935693"
"Some worries","2009","66 and older","no degree/no degree yet","32","0.541373531727399","0.412016890590177","0.670730172864621"
"No worries","2009","16-34 y.","lower secondary degree","185","0.28424185826257","0.24740657494353","0.32107714158161"
"No worries","2009","16-34 y.","secondary school degree","305","0.279270785479798","0.253238992294185","0.305302578665411"
"No worries","2009","16-34 y.","college entrance qualification","295","0.216902987646936","0.195134830126295","0.238671145167578"
"No worries","2009","16-34 y.","Other degree","","","",""
"No worries","2009","16-34 y.","no degree/no degree yet","89","0.267170511008233","0.219502193526357","0.314838828490109"
"No worries","2009","35-65 y.","lower secondary degree","625","0.207051263972057","0.192167394385051","0.221935133559063"
"No worries","2009","35-65 y.","secondary school degree","718","0.19450154021603","0.181481036254064","0.207522044177996"
"No worries","2009","35-65 y.","college entrance qualification","549","0.177063922931427","0.162899656693376","0.191228189169478"
"No worries","2009","35-65 y.","Other degree","169","0.300883954366596","0.261837257107088","0.339930651626104"
"No worries","2009","35-65 y.","no degree/no degree yet","","","",""
"No worries","2009","66 and older","lower secondary degree","636","0.254108973603945","0.237005538864618","0.271212408343271"
"No worries","2009","66 and older","secondary school degree","163","0.228885899810003","0.198005555599142","0.259766244020864"
"No worries","2009","66 and older","college entrance qualification","170","0.232026712800118","0.201257173554033","0.262796252046203"
"No worries","2009","66 and older","Other degree","56","0.296596962792683","0.228924102024772","0.364269823560594"
"No worries","2009","66 and older","no degree/no degree yet","","","",""
"Big worries","2010","16-34 y.","lower secondary degree","257","0.219964963302945","0.195877407391112","0.244052519214778"
"Big worries","2010","16-34 y.","secondary school degree","435","0.182989931614584","0.166132467805587","0.199847395423581"
"Big worries","2010","16-34 y.","college entrance qualification","367","0.168549277799134","0.152056002832434","0.185042552765833"
"Big worries","2010","16-34 y.","Other degree","102","0.175179779678625","0.139209726295345","0.211149833061905"
"Big worries","2010","16-34 y.","no degree/no degree yet","148","0.214731902646804","0.180319761865451","0.249144043428158"
"Big worries","2010","35-65 y.","lower secondary degree","865","0.243601129391961","0.229097702125893","0.258104556658029"
"Big worries","2010","35-65 y.","secondary school degree","1051","0.217872965732463","0.206034825541044","0.229711105923883"
"Big worries","2010","35-65 y.","college entrance qualification","785","0.19379259430693","0.181650614122775","0.205934574491085"
"Big worries","2010","35-65 y.","Other degree","238","0.239199233157716","0.212477039473345","0.265921426842087"
"Big worries","2010","35-65 y.","no degree/no degree yet","46","0.238149596534359","0.173739607363664","0.302559585705053"
"Big worries","2010","66 and older","lower secondary degree","442","0.189007847804286","0.173045514954525","0.204970180654047"
"Big worries","2010","66 and older","secondary school degree","151","0.208461483429587","0.179174488629114","0.23774847823006"
"Big worries","2010","66 and older","college entrance qualification","118","0.164838160051799","0.137977894373501","0.191698425730096"
"Big worries","2010","66 and older","Other degree","34","0.254294389503402","0.188249084523301","0.320339694483503"
"Big worries","2010","66 and older","no degree/no degree yet","","","",""
"Some worries","2010","16-34 y.","lower secondary degree","551","0.481467065336558","0.452411429041341","0.510522701631776"
"Some worries","2010","16-34 y.","secondary school degree","1071","0.519866268174526","0.498084563624144","0.541647972724909"
"Some worries","2010","16-34 y.","college entrance qualification","1210","0.601499913276712","0.579929563447689","0.623070263105736"
"Some worries","2010","16-34 y.","Other degree","211","0.535296422161258","0.488100484007899","0.582492360314617"
"Some worries","2010","16-34 y.","no degree/no degree yet","273","0.541294523386268","0.499536665968117","0.58305238080442"
"Some worries","2010","35-65 y.","lower secondary degree","1811","0.550741665634653","0.533935153441965","0.56754817782734"
"Some worries","2010","35-65 y.","secondary school degree","2683","0.568832529010029","0.554630239429999","0.583034818590058"
"Some worries","2010","35-65 y.","college entrance qualification","2517","0.600468455600217","0.585422555440606","0.615514355759828"
"Some worries","2010","35-65 y.","Other degree","472","0.483604106366604","0.452300590004783","0.514907622728425"
"Some worries","2010","35-65 y.","no degree/no degree yet","76","0.505071978090285","0.429468616022804","0.580675340157766"
"Some worries","2010","66 and older","lower secondary degree","1293","0.566523361046604","0.546319243876173","0.586727478217035"
"Some worries","2010","66 and older","secondary school degree","452","0.592817448240751","0.557394807011414","0.628240089470087"
"Some worries","2010","66 and older","college entrance qualification","444","0.602630849559051","0.567205115532411","0.638056583585691"
"Some worries","2010","66 and older","Other degree","78","0.44425615648024","0.368895631867203","0.519616681093278"
"Some worries","2010","66 and older","no degree/no degree yet","","","",""
"No worries","2010","16-34 y.","lower secondary degree","328","0.298567971360497","0.271956227768095","0.325179714952899"
"No worries","2010","16-34 y.","secondary school degree","515","0.29714380021089","0.277219571841285","0.317068028580494"
"No worries","2010","16-34 y.","college entrance qualification","402","0.229950808924154","0.211411143207285","0.248490474641023"
"No worries","2010","16-34 y.","Other degree","116","0.289523798160117","0.246606107381965","0.332441488938269"
"No worries","2010","16-34 y.","no degree/no degree yet","126","0.243973573966927","0.207982541116008","0.279964606817847"
"No worries","2010","35-65 y.","lower secondary degree","689","0.205657204973386","0.192000953621117","0.219313456325655"
"No worries","2010","35-65 y.","secondary school degree","937","0.213294505257508","0.201547177582918","0.225041832932099"
"No worries","2010","35-65 y.","college entrance qualification","769","0.205738950092852","0.193321356779828","0.218156543405876"
"No worries","2010","35-65 y.","Other degree","269","0.27719666047568","0.249157770449641","0.305235550501719"
"No worries","2010","35-65 y.","no degree/no degree yet","46","0.256778425375356","0.190719444417511","0.322837406333201"
"No worries","2010","66 and older","lower secondary degree","576","0.24446879114911","0.226946695970661","0.261990886327559"
"No worries","2010","66 and older","secondary school degree","136","0.198721068329662","0.169951079691791","0.227491056967534"
"No worries","2010","66 and older","college entrance qualification","171","0.23253099038915","0.201948915447112","0.263113065331188"
"No worries","2010","66 and older","Other degree","55","0.301449454016357","0.231851571842028","0.371047336190687"
"No worries","2010","66 and older","no degree/no degree yet","","","",""
"Big worries","2011","16-34 y.","lower secondary degree","113","0.205783250826412","0.173023190667191","0.238543310985634"
"Big worries","2011","16-34 y.","secondary school degree","191","0.175222035163004","0.153411036660714","0.197033033665295"
"Big worries","2011","16-34 y.","college entrance qualification","305","0.19211150027224","0.172879787369511","0.211343213174969"
"Big worries","2011","16-34 y.","Other degree","","","",""
"Big worries","2011","16-34 y.","no degree/no degree yet","76","0.216363603422698","0.173039183561313","0.259688023284082"
"Big worries","2011","35-65 y.","lower secondary degree","681","0.225377178663927","0.210811324549515","0.239943032778339"
"Big worries","2011","35-65 y.","secondary school degree","816","0.193448649170628","0.181254807431726","0.205642490909529"
"Big worries","2011","35-65 y.","college entrance qualification","523","0.17833793168196","0.164851835699141","0.191824027664779"
"Big worries","2011","35-65 y.","Other degree","131","0.183760249465837","0.155912613024338","0.211607885907335"
"Big worries","2011","35-65 y.","no degree/no degree yet","","","",""
"Big worries","2011","66 and older","lower secondary degree","517","0.184773895107709","0.170507343649207","0.199040446566211"
"Big worries","2011","66 and older","secondary school degree","157","0.175827990295536","0.151401548616044","0.200254431975029"
"Big worries","2011","66 and older","college entrance qualification","135","0.144826207463939","0.121960841041378","0.167691573886501"
"Big worries","2011","66 and older","Other degree","43","0.184886475698727","0.136956253522664","0.23281669787479"
"Big worries","2011","66 and older","no degree/no degree yet","","","",""
"Some worries","2011","16-34 y.","lower secondary degree","277","0.456990605124912","0.416623513007212","0.497357697242613"
"Some worries","2011","16-34 y.","secondary school degree","592","0.485760468989458","0.457085267573449","0.514435670405467"
"Some worries","2011","16-34 y.","college entrance qualification","909","0.545785774311524","0.521480135262351","0.570091413360698"
"Some worries","2011","16-34 y.","Other degree","55","0.457220522286445","0.368822460500802","0.545618584072087"
"Some worries","2011","16-34 y.","no degree/no degree yet","172","0.499690256851789","0.447082077196619","0.552298436506959"
"Some worries","2011","35-65 y.","lower secondary degree","1739","0.544758197963641","0.527397835148131","0.56211856077915"
"Some worries","2011","35-65 y.","secondary school degree","2342","0.590177564391259","0.574995497350453","0.605359631432064"
"Some worries","2011","35-65 y.","college entrance qualification","1880","0.588103865519979","0.57076428289756","0.605443448142398"
"Some worries","2011","35-65 y.","Other degree","367","0.519068234949694","0.483142336186817","0.554994133712571"
"Some worries","2011","35-65 y.","no degree/no degree yet","59","0.393649114062798","0.310618372262581","0.476679855863014"
"Some worries","2011","66 and older","lower secondary degree","1487","0.525237261266734","0.506881358924723","0.543593163608745"
"Some worries","2011","66 and older","secondary school degree","564","0.580190158107008","0.548522295226332","0.611858020987684"
"Some worries","2011","66 and older","college entrance qualification","501","0.542287498592604","0.509917805747951","0.574657191437256"
"Some worries","2011","66 and older","Other degree","109","0.427195480348555","0.36612035551636","0.48827060518075"
"Some worries","2011","66 and older","no degree/no degree yet","35","0.422455018063818","0.308360445209917","0.536549590917719"
"No worries","2011","16-34 y.","lower secondary degree","195","0.337226144048675","0.298916028604567","0.375536259492783"
"No worries","2011","16-34 y.","secondary school degree","384","0.339017495847538","0.311858187807971","0.366176803887105"
"No worries","2011","16-34 y.","college entrance qualification","398","0.262102725416236","0.240634344428613","0.283571106403858"
"No worries","2011","16-34 y.","Other degree","41","0.37639605725937","0.290426412010809","0.462365702507931"
"No worries","2011","16-34 y.","no degree/no degree yet","99","0.283946139725514","0.236502916882773","0.331389362568254"
"No worries","2011","35-65 y.","lower secondary degree","741","0.229864623372433","0.21519714526642","0.244532101478445"
"No worries","2011","35-65 y.","secondary school degree","873","0.216373786438114","0.203662236961132","0.229085335915096"
"No worries","2011","35-65 y.","college entrance qualification","692","0.233558202798061","0.218652415591354","0.248463990004768"
"No worries","2011","35-65 y.","Other degree","245","0.297171515584469","0.264310426638538","0.330032604530401"
"No worries","2011","35-65 y.","no degree/no degree yet","46","0.365650457944049","0.283800276456838","0.44750063943126"
"No worries","2011","66 and older","lower secondary degree","839","0.289988843625557","0.273309348811198","0.306668338439916"
"No worries","2011","66 and older","secondary school degree","212","0.243981851597455","0.216423569522934","0.271540133671977"
"No worries","2011","66 and older","college entrance qualification","274","0.312886293943457","0.28276074493331","0.343011842953604"
"No worries","2011","66 and older","Other degree","100","0.387918043952718","0.327755997637919","0.448080090267517"
"No worries","2011","66 and older","no degree/no degree yet","","","",""
"Big worries","2012","16-34 y.","lower secondary degree","123","0.264542583804796","0.228075041572832","0.30101012603676"
"Big worries","2012","16-34 y.","secondary school degree","200","0.179503405632957","0.156957107441726","0.202049703824188"
"Big worries","2012","16-34 y.","college entrance qualification","306","0.197701745038241","0.178070161555367","0.217333328521115"
"Big worries","2012","16-34 y.","Other degree","","","",""
"Big worries","2012","16-34 y.","no degree/no degree yet","72","0.186866685888827","0.144552488277362","0.229180883500293"
"Big worries","2012","35-65 y.","lower secondary degree","733","0.243311769584596","0.228141026312419","0.258482512856773"
"Big worries","2012","35-65 y.","secondary school degree","761","0.19657687422765","0.184180408167026","0.208973340288273"
"Big worries","2012","35-65 y.","college entrance qualification","598","0.193067572207039","0.179261933014748","0.206873211399329"
"Big worries","2012","35-65 y.","Other degree","166","0.217039400490932","0.187789454632748","0.246289346349115"
"Big worries","2012","35-65 y.","no degree/no degree yet","37","0.18646496084436","0.120764569664897","0.252165352023824"
"Big worries","2012","66 and older","lower secondary degree","569","0.205602232472325","0.190749162893468","0.220455302051182"
"Big worries","2012","66 and older","secondary school degree","211","0.237304895051981","0.21089727031951","0.263712519784452"
"Big worries","2012","66 and older","college entrance qualification","205","0.225307537125429","0.198656469006419","0.25195860524444"
"Big worries","2012","66 and older","Other degree","63","0.263530339343958","0.211461909076025","0.315598769611892"
"Big worries","2012","66 and older","no degree/no degree yet","","","",""
"Some worries","2012","16-34 y.","lower secondary degree","265","0.432530554347685","0.391570589947342","0.473490518748029"
"Some worries","2012","16-34 y.","secondary school degree","608","0.525084390183807","0.495746877867411","0.554421902500204"
"Some worries","2012","16-34 y.","college entrance qualification","903","0.53832221395255","0.513748386975987","0.562896040929113"
"Some worries","2012","16-34 y.","Other degree","62","0.550471145230275","0.463613333265948","0.637328957194603"
"Some worries","2012","16-34 y.","no degree/no degree yet","162","0.532785325343373","0.478625948877286","0.58694470180946"
"Some worries","2012","35-65 y.","lower secondary degree","1646","0.532445994208091","0.514805104530159","0.550086883886022"
