"plj0047","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2014","(3a) lower tertiary education","West Germany","245","0.174417232579151","0.154687279275267","0.194147185883035"
"Big worries","2014","(3a) lower tertiary education","East Germany","138","0.247314037720277","0.213159442245133","0.281468633195421"
"Big worries","2014","(3b) higher tertiary education","West Germany","636","0.183582239473174","0.170472404007193","0.196692074939156"
"Big worries","2014","(3b) higher tertiary education","East Germany","200","0.259641615329068","0.229760040159471","0.289523190498665"
"Some worries","2014","(0) in school","West Germany","192","0.421102703003881","0.37271746621121","0.469487939796552"
"Some worries","2014","(0) in school","East Germany","30","0.405715315346235","0.274749129006294","0.536681501686176"
"Some worries","2014","(1a) inadequately completed","West Germany","199","0.427943453430229","0.383680524751754","0.472206382108704"
"Some worries","2014","(1a) inadequately completed","East Germany","22","","",""
"Some worries","2014","(1b) general elementary school","West Germany","1006","0.516857761399076","0.495382451071984","0.538333071726168"
"Some worries","2014","(1b) general elementary school","East Germany","113","0.413086732751875","0.353120633969167","0.473052831534583"
"Some worries","2014","(1c) basic vocational qualification","West Germany","2559","0.535739187410195","0.521680250277533","0.549798124542856"
"Some worries","2014","(1c) basic vocational qualification","East Germany","534","0.52041280817387","0.489526013823054","0.551299602524686"
"Some worries","2014","(2b) intermediate general qualification","West Germany","337","0.523797104498776","0.485980001863456","0.561614207134095"
"Some worries","2014","(2b) intermediate general qualification","East Germany","64","0.454207328930385","0.370527736657011","0.53788692120376"
"Some worries","2014","(2a) intermediate vocational","West Germany","2390","0.578996296790985","0.563870854961363","0.594121738620607"
"Some worries","2014","(2a) intermediate vocational","East Germany","1135","0.564813886483272","0.542898631320963","0.586729141645582"
"Some worries","2014","(2c_gen) general maturity certificate","West Germany","638","0.492850540326292","0.465578943239772","0.520122137412812"
"Some worries","2014","(2c_gen) general maturity certificate","East Germany","87","0.554454405618434","0.476954969305256","0.631953841931612"
"Some worries","2014","(2c_voc) vocational maturity certificate","West Germany","1224","0.574872099329141","0.553956098426134","0.595788100232149"
"Some worries","2014","(2c_voc) vocational maturity certificate","East Germany","186","0.556169799525476","0.505408081976067","0.606931517074884"
"Some worries","2014","(3a) lower tertiary education","West Germany","874","0.594636765689178","0.569109805028799","0.620163726349558"
"Some worries","2014","(3a) lower tertiary education","East Germany","371","0.549029060618681","0.509638714357763","0.588419406879598"
"Some worries","2014","(3b) higher tertiary education","West Germany","1997","0.598303445593416","0.581702398073098","0.614904493113734"
"Some worries","2014","(3b) higher tertiary education","East Germany","514","0.634277791939474","0.601452336863107","0.667103247015841"
"No worries","2014","(0) in school","West Germany","116","0.360316020893964","0.313267863560369","0.407364178227558"
"No worries","2014","(0) in school","East Germany","14","","",""
"No worries","2014","(1a) inadequately completed","West Germany","151","0.30731511114019","0.266040091659558","0.348590130620822"
"No worries","2014","(1a) inadequately completed","East Germany","24","","",""
"No worries","2014","(1b) general elementary school","West Germany","607","0.277138944428237","0.25790392556358","0.296373963292893"
"No worries","2014","(1b) general elementary school","East Germany","99","0.406789544717236","0.346963884715797","0.466615204718676"
"No worries","2014","(1c) basic vocational qualification","West Germany","1141","0.239839903867335","0.227803187617875","0.251876620116796"
"No worries","2014","(1c) basic vocational qualification","East Germany","261","0.272670325019524","0.245137571199628","0.300203078839421"
"No worries","2014","(2b) intermediate general qualification","West Germany","176","0.276019567579002","0.242170708139203","0.309868427018802"
"No worries","2014","(2b) intermediate general qualification","East Germany","48","0.294519017307607","0.217910340047039","0.371127694568175"
"No worries","2014","(2a) intermediate vocational","West Germany","801","0.214143745094105","0.201576170471229","0.226711319716981"
"No worries","2014","(2a) intermediate vocational","East Germany","419","0.213827448801136","0.195703743166518","0.231951154435754"
"No worries","2014","(2c_gen) general maturity certificate","West Germany","340","0.290941476521899","0.266165611282595","0.315717341761202"
"No worries","2014","(2c_gen) general maturity certificate","East Germany","28","","",""
"No worries","2014","(2c_voc) vocational maturity certificate","West Germany","463","0.20655105135912","0.189423060138952","0.223679042579289"
"No worries","2014","(2c_voc) vocational maturity certificate","East Germany","93","0.211378296487691","0.16966363333531","0.253092959640071"
"No worries","2014","(3a) lower tertiary education","West Germany","302","0.230946001731671","0.20903386681937","0.252858136643971"
"No worries","2014","(3a) lower tertiary education","East Germany","104","0.203656901661042","0.171776959104345","0.235536844217739"
"No worries","2014","(3b) higher tertiary education","West Germany","717","0.21811431493341","0.204130057724095","0.232098572142724"
"No worries","2014","(3b) higher tertiary education","East Germany","113","0.106080592731458","0.0850930067612493","0.127068178701667"
"Big worries","2015","(0) in school","West Germany","119","0.318670259474194","0.267854751638315","0.369485767310073"
"Big worries","2015","(0) in school","East Germany","21","","",""
"Big worries","2015","(1a) inadequately completed","West Germany","140","0.28710555274477","0.247994460591148","0.326216644898393"
"Big worries","2015","(1a) inadequately completed","East Germany","16","","",""
"Big worries","2015","(1b) general elementary school","West Germany","552","0.297370086038416","0.277261580618108","0.317478591458724"
"Big worries","2015","(1b) general elementary school","East Germany","59","0.264800433041577","0.210538757585142","0.319062108498013"
"Big worries","2015","(1c) basic vocational qualification","West Germany","1555","0.350461810386421","0.336654584936385","0.364269035836457"
"Big worries","2015","(1c) basic vocational qualification","East Germany","297","0.346059494891403","0.315951398939823","0.376167590842984"
"Big worries","2015","(2b) intermediate general qualification","West Germany","205","0.307621406228851","0.271754028545316","0.343488783912386"
"Big worries","2015","(2b) intermediate general qualification","East Germany","51","0.504580539707255","0.416931963850963","0.592229115563547"
"Big worries","2015","(2a) intermediate vocational","West Germany","1380","0.340580115879324","0.325718274034965","0.355441957723683"
"Big worries","2015","(2a) intermediate vocational","East Germany","633","0.324080882894263","0.302901868497477","0.34525989729105"
"Big worries","2015","(2c_gen) general maturity certificate","West Germany","419","0.323814250723051","0.299276719024179","0.348351782421924"
"Big worries","2015","(2c_gen) general maturity certificate","East Germany","63","0.425198663225822","0.350442280269083","0.499955046182562"
"Big worries","2015","(2c_voc) vocational maturity certificate","West Germany","714","0.327502628148919","0.308076646356405","0.346928609941434"
"Big worries","2015","(2c_voc) vocational maturity certificate","East Germany","131","0.387439321565936","0.337115542623235","0.437763100508636"
"Big worries","2015","(3a) lower tertiary education","West Germany","445","0.334546102257524","0.309588676022671","0.359503528492376"
"Big worries","2015","(3a) lower tertiary education","East Germany","203","0.370276721270959","0.330910634035147","0.409642808506771"
"Big worries","2015","(3b) higher tertiary education","West Germany","1115","0.343311122247409","0.327865032794846","0.358757211699973"
"Big worries","2015","(3b) higher tertiary education","East Germany","290","0.371811033567971","0.339167412035082","0.404454655100861"
"Some worries","2015","(0) in school","West Germany","150","0.494648550282384","0.44012401683701","0.549173083727758"
"Some worries","2015","(0) in school","East Germany","22","","",""
"Some worries","2015","(1a) inadequately completed","West Germany","218","0.434180748257666","0.391331750032542","0.477029746482791"
"Some worries","2015","(1a) inadequately completed","East Germany","24","","",""
"Some worries","2015","(1b) general elementary school","West Germany","914","0.486584502168147","0.464596718333072","0.508572286003221"
"Some worries","2015","(1b) general elementary school","East Germany","120","0.493775440932245","0.432290666959857","0.555260214904634"
"Some worries","2015","(1c) basic vocational qualification","West Germany","2254","0.489436635156437","0.474970357965513","0.503902912347362"
"Some worries","2015","(1c) basic vocational qualification","East Germany","444","0.450416940130968","0.4189276540678","0.481906226194136"
"Some worries","2015","(2b) intermediate general qualification","West Germany","309","0.511223687179985","0.472374664945517","0.550072709414453"
"Some worries","2015","(2b) intermediate general qualification","East Germany","43","0.297211486693238","0.217091991023837","0.377330982362638"
"Some worries","2015","(2a) intermediate vocational","West Germany","2055","0.539955413692393","0.524325345109136","0.55558548227565"
"Some worries","2015","(2a) intermediate vocational","East Germany","966","0.521623114251517","0.499018599868299","0.544227628634736"
"Some worries","2015","(2c_gen) general maturity certificate","West Germany","655","0.475990661349644","0.449801679329643","0.502179643369646"
"Some worries","2015","(2c_gen) general maturity certificate","East Germany","68","0.367514525093269","0.294609748676635","0.440419301509903"
"Some worries","2015","(2c_voc) vocational maturity certificate","West Germany","1122","0.514832003385084","0.494144450198159","0.535519556572009"
"Some worries","2015","(2c_voc) vocational maturity certificate","East Germany","173","0.456592265433184","0.405137687088026","0.508046843778343"
"Some worries","2015","(3a) lower tertiary education","West Germany","748","0.523834349111423","0.497417024025129","0.550251674197716"
"Some worries","2015","(3a) lower tertiary education","East Germany","320","0.533757444375699","0.493088574919653","0.574426313831746"
"Some worries","2015","(3b) higher tertiary education","West Germany","1881","0.509647912596954","0.493385539611587","0.525910285582321"
"Some worries","2015","(3b) higher tertiary education","East Germany","469","0.535832740652779","0.502147169115129","0.569518312190429"
"No worries","2015","(0) in school","West Germany","54","0.186681190243422","0.144187199528758","0.229175180958086"
"No worries","2015","(0) in school","East Germany","14","","",""
"No worries","2015","(1a) inadequately completed","West Germany","156","0.278713698997563","0.239952292179865","0.317475105815261"
"No worries","2015","(1a) inadequately completed","East Germany","20","","",""
"No worries","2015","(1b) general elementary school","West Germany","519","0.216045411793438","0.1979409419276","0.234149881659276"
"No worries","2015","(1b) general elementary school","East Germany","75","0.241424126026177","0.188795615405063","0.294052636647292"
"No worries","2015","(1c) basic vocational qualification","West Germany","778","0.160101554457142","0.149489612058182","0.170713496856102"
"No worries","2015","(1c) basic vocational qualification","East Germany","218","0.203523564977629","0.178041618241023","0.229005511714235"
"No worries","2015","(2b) intermediate general qualification","West Germany","122","0.181154906591164","0.151222236473617","0.211087576708711"
"No worries","2015","(2b) intermediate general qualification","East Germany","31","0.198207973599507","0.128322886341334","0.26809306085768"
"No worries","2015","(2a) intermediate vocational","West Germany","471","0.119464470428283","0.109293209517252","0.129635731339315"
"No worries","2015","(2a) intermediate vocational","East Germany","277","0.154296002854219","0.137949750346279","0.17064225536216"
"No worries","2015","(2c_gen) general maturity certificate","West Germany","323","0.200195087927305","0.179212037221316","0.221178138633293"
"No worries","2015","(2c_gen) general maturity certificate","East Germany","37","0.207286811680909","0.145990078723176","0.268583544638641"
"No worries","2015","(2c_voc) vocational maturity certificate","West Germany","406","0.157665368465997","0.14258052630935","0.172750210622644"
"No worries","2015","(2c_voc) vocational maturity certificate","East Germany","56","0.15596841300088","0.118488850114054","0.193447975887705"
"No worries","2015","(3a) lower tertiary education","West Germany","180","0.141619548631054","0.123177280386223","0.160061816875885"
"No worries","2015","(3a) lower tertiary education","East Germany","55","0.0959658343533413","0.0719534704999696","0.119978198206713"
"No worries","2015","(3b) higher tertiary education","West Germany","634","0.147040965155636","0.135520287172715","0.158561643138558"
"No worries","2015","(3b) higher tertiary education","East Germany","83","0.0923562257792494","0.0728000987244544","0.111912352834044"
"Big worries","2016","(0) in school","West Germany","120","0.384590202365896","0.33120338139615","0.437977023335642"
"Big worries","2016","(0) in school","East Germany","19","","",""
"Big worries","2016","(1a) inadequately completed","West Germany","261","0.35895693368423","0.336214243427095","0.381699623941365"
"Big worries","2016","(1a) inadequately completed","East Germany","43","0.257355677360883","0.211423632703502","0.303287722018263"
"Big worries","2016","(1b) general elementary school","West Germany","711","0.386018671333667","0.366459909855451","0.405577432811882"
"Big worries","2016","(1b) general elementary school","East Germany","95","0.317327815141489","0.269902808125981","0.364752822156997"
"Big worries","2016","(1c) basic vocational qualification","West Germany","1976","0.467121574864793","0.452183256540852","0.482059893188733"
"Big worries","2016","(1c) basic vocational qualification","East Germany","347","0.382298272473188","0.350173191632327","0.414423353314049"
"Big worries","2016","(2b) intermediate general qualification","West Germany","264","0.434576768326428","0.394612264278188","0.474541272374668"
"Big worries","2016","(2b) intermediate general qualification","East Germany","52","0.491995870019014","0.40022390826574","0.583767831772287"
"Big worries","2016","(2a) intermediate vocational","West Germany","1781","0.474687451457997","0.458263202551709","0.491111700364286"
"Big worries","2016","(2a) intermediate vocational","East Germany","762","0.429639603879436","0.406617052808921","0.452662154949951"
"Big worries","2016","(2c_gen) general maturity certificate","West Germany","561","0.487376710391428","0.463236956159222","0.511516464623634"
"Big worries","2016","(2c_gen) general maturity certificate","East Germany","97","0.574329731872691","0.513642782194816","0.635016681550566"
"Big worries","2016","(2c_voc) vocational maturity certificate","West Germany","986","0.46249534773348","0.441584743998456","0.483405951468504"
"Big worries","2016","(2c_voc) vocational maturity certificate","East Germany","169","0.547300328343133","0.495953640521323","0.598647016164943"
"Big worries","2016","(3a) lower tertiary education","West Germany","665","0.534523851642862","0.507314560323941","0.561733142961784"
"Big worries","2016","(3a) lower tertiary education","East Germany","272","0.472079857933988","0.43012903421692","0.514030681651056"
"Big worries","2016","(3b) higher tertiary education","West Germany","1699","0.520849389153648","0.505172776831002","0.536526001476295"
"Big worries","2016","(3b) higher tertiary education","East Germany","454","0.551353819718953","0.519337205350821","0.583370434087086"
"Some worries","2016","(0) in school","West Germany","146","0.483118398910077","0.428281223747553","0.5379555740726"
"Some worries","2016","(0) in school","East Germany","18","","",""
"Some worries","2016","(1a) inadequately completed","West Germany","386","0.400926092848066","0.37769073194266","0.424161453753472"
"Some worries","2016","(1a) inadequately completed","East Germany","97","0.439993592994185","0.38784073136213","0.492146454626239"
"Some worries","2016","(1b) general elementary school","West Germany","882","0.455653611317822","0.435645103843141","0.475662118792503"
"Some worries","2016","(1b) general elementary school","East Germany","117","0.378028818868252","0.328621098679272","0.427436539057231"
"Some worries","2016","(1c) basic vocational qualification","West Germany","1759","0.413507436831918","0.398762409056075","0.428252464607761"
"Some worries","2016","(1c) basic vocational qualification","East Germany","365","0.456687915528648","0.423758191140474","0.489617639916822"
"Some worries","2016","(2b) intermediate general qualification","West Germany","246","0.429485801666814","0.389577615939617","0.469393987394011"
"Some worries","2016","(2b) intermediate general qualification","East Germany","41","0.38692582916621","0.297519958666964","0.476331699665456"
"Some worries","2016","(2a) intermediate vocational","West Germany","1457","0.419333950922312","0.403104045654773","0.43556385618985"
"Some worries","2016","(2a) intermediate vocational","East Germany","786","0.444341031143744","0.421231614432587","0.4674504478549"
"Some worries","2016","(2c_gen) general maturity certificate","West Germany","571","0.370332808608016","0.347011499867149","0.393654117348883"
"Some worries","2016","(2c_gen) general maturity certificate","East Germany","90","0.369724438165822","0.310475262314808","0.428973614016835"
"Some worries","2016","(2c_voc) vocational maturity certificate","West Germany","922","0.433105735373266","0.412324575999693","0.453886894746839"
"Some worries","2016","(2c_voc) vocational maturity certificate","East Germany","146","0.351139696692441","0.301900602215904","0.400378791168978"
"Some worries","2016","(3a) lower tertiary education","West Germany","517","0.378278592832997","0.351824750368575","0.404732435297419"
"Some worries","2016","(3a) lower tertiary education","East Germany","233","0.404272739084032","0.363033598436933","0.44551187973113"
"Some worries","2016","(3b) higher tertiary education","West Germany","1519","0.400370718614444","0.384995096889754","0.415746340339135"
"Some worries","2016","(3b) higher tertiary education","East Germany","359","0.393838286965086","0.36238533283239","0.425291241097783"
"No worries","2016","(0) in school","West Germany","53","0.132291398724027","0.0951117309375449","0.16947106651051"
"No worries","2016","(0) in school","East Germany","9","","",""
"No worries","2016","(1a) inadequately completed","West Germany","1062","0.240116973467704","0.219865255906413","0.260368691028995"
"No worries","2016","(1a) inadequately completed","East Germany","208","0.302650729644932","0.254383262782258","0.350918196507607"
"No worries","2016","(1b) general elementary school","West Germany","787","0.158327717348511","0.143661787594779","0.172993647102243"
"No worries","2016","(1b) general elementary school","East Germany","158","0.304643365990259","0.257746168271479","0.351540563709039"
"No worries","2016","(1c) basic vocational qualification","West Germany","550","0.119370988303289","0.109663238671951","0.129078737934628"
"No worries","2016","(1c) basic vocational qualification","East Germany","167","0.161013811998164","0.136716254131247","0.185311369865081"
"No worries","2016","(2b) intermediate general qualification","West Germany","81","0.135937430006758","0.108306438183212","0.163568421830303"
"No worries","2016","(2b) intermediate general qualification","East Germany","21","","",""
"No worries","2016","(2a) intermediate vocational","West Germany","313","0.105978597619691","0.0958545122904319","0.11610268294895"
"No worries","2016","(2a) intermediate vocational","East Germany","228","0.12601936497682","0.110584737261921","0.141453992691719"
"No worries","2016","(2c_gen) general maturity certificate","West Germany","515","0.142290481000556","0.125418762133451","0.159162199867661"
"No worries","2016","(2c_gen) general maturity certificate","East Germany","68","0.0559458299614875","0.02773860781903","0.084153052103945"
"No worries","2016","(2c_voc) vocational maturity certificate","West Germany","276","0.104398916893254","0.0915748115879308","0.117223022198577"
"No worries","2016","(2c_voc) vocational maturity certificate","East Germany","46","0.101559974964426","0.0703997683797594","0.132720181549092"
"No worries","2016","(3a) lower tertiary education","West Germany","109","0.0871975555241409","0.0718080196548173","0.102587091393465"
"No worries","2016","(3a) lower tertiary education","East Germany","39","0.12364740298198","0.0959855938885307","0.15130921207543"
"No worries","2016","(3b) higher tertiary education","West Germany","683","0.0787798922319071","0.0703261400700997","0.0872336443937145"
"No worries","2016","(3b) higher tertiary education","East Germany","114","0.05480789331596","0.0401561324580721","0.0694596541738479"
"Big worries","2017","(0) in school","West Germany","148","0.401903544923817","0.351467466529121","0.452339623318513"
"Big worries","2017","(0) in school","East Germany","32","0.388616777561623","0.275236778747012","0.501996776376234"
"Big worries","2017","(1a) inadequately completed","West Germany","282","0.367232168647223","0.347574380246934","0.386889957047511"
"Big worries","2017","(1a) inadequately completed","East Germany","59","0.28130977293032","0.233863530542455","0.328756015318186"
"Big worries","2017","(1b) general elementary school","West Germany","674","0.37517813120751","0.356771789878955","0.393584472536065"
"Big worries","2017","(1b) general elementary school","East Germany","103","0.362409903867686","0.314015037387972","0.4108047703474"
"Big worries","2017","(1c) basic vocational qualification","West Germany","1823","0.41446571582434","0.399884834921915","0.429046596726765"
"Big worries","2017","(1c) basic vocational qualification","East Germany","325","0.389076202854191","0.356937169221649","0.421215236486733"
"Big worries","2017","(2b) intermediate general qualification","West Germany","290","0.428749818961609","0.391078877248023","0.466420760675196"
"Big worries","2017","(2b) intermediate general qualification","East Germany","53","0.434083351369631","0.355803402988588","0.512363299750675"
"Big worries","2017","(2a) intermediate vocational","West Germany","1801","0.428268615488968","0.413083245441586","0.443453985536349"
"Big worries","2017","(2a) intermediate vocational","East Germany","778","0.398351352476104","0.3770864289816","0.419616275970609"
"Big worries","2017","(2c_gen) general maturity certificate","West Germany","570","0.39591517370651","0.374203554754853","0.417626792658167"
"Big worries","2017","(2c_gen) general maturity certificate","East Germany","96","0.473692932413329","0.417002729365198","0.530383135461459"
"Big worries","2017","(2c_voc) vocational maturity certificate","West Germany","916","0.420464076053697","0.400628012136835","0.440300139970559"
"Big worries","2017","(2c_voc) vocational maturity certificate","East Germany","164","0.415089369090626","0.367909509688345","0.462269228492908"
"Big worries","2017","(3a) lower tertiary education","West Germany","620","0.44036638513553","0.41503195981053","0.46570081046053"
"Big worries","2017","(3a) lower tertiary education","East Germany","265","0.471714207838284","0.430768915055608","0.51265950062096"
"Big worries","2017","(3b) higher tertiary education","West Germany","1495","0.41595681791682","0.401431146220696","0.430482489612945"
"Big worries","2017","(3b) higher tertiary education","East Germany","401","0.464495772162707","0.433444199659776","0.495547344665638"
"Some worries","2017","(0) in school","West Germany","168","0.51007488175672","0.458649609415264","0.561500154098177"
"Some worries","2017","(0) in school","East Germany","28","","",""
"Some worries","2017","(1a) inadequately completed","West Germany","406","0.30538656465889","0.28660470228075","0.32416842703703"
"Some worries","2017","(1a) inadequately completed","East Germany","92","0.344333017059948","0.294194725119699","0.394471309000196"
"Some worries","2017","(1b) general elementary school","West Germany","981","0.460620603192704","0.441671465166783","0.479569741218625"
"Some worries","2017","(1b) general elementary school","East Germany","134","0.394978213171558","0.345762864827675","0.44419356151544"
"Some worries","2017","(1c) basic vocational qualification","West Germany","1995","0.46179264078956","0.447036879803714","0.476548401775405"
"Some worries","2017","(1c) basic vocational qualification","East Germany","389","0.435074805099899","0.402393499522823","0.467756110676975"
"Some worries","2017","(2b) intermediate general qualification","West Germany","289","0.44122079721261","0.403425354986504","0.479016239438716"
"Some worries","2017","(2b) intermediate general qualification","East Germany","69","0.342259930630558","0.267323516126706","0.417196345134409"
"Some worries","2017","(2a) intermediate vocational","West Germany","1907","0.469687455129196","0.454371585210612","0.48500332504778"
"Some worries","2017","(2a) intermediate vocational","East Germany","987","0.467380761654418","0.445708559414202","0.489052963894634"
"Some worries","2017","(2c_gen) general maturity certificate","West Germany","741","0.456788256886169","0.434673396004474","0.478903117767864"
"Some worries","2017","(2c_gen) general maturity certificate","East Germany","118","0.38423859804666","0.329012204335655","0.439464991757664"
"Some worries","2017","(2c_voc) vocational maturity certificate","West Germany","1138","0.472901865088068","0.452839500282442","0.492964229893694"
"Some worries","2017","(2c_voc) vocational maturity certificate","East Germany","191","0.415310293113621","0.368126793317068","0.462493792910174"
"Some worries","2017","(3a) lower tertiary education","West Germany","747","0.484965495072046","0.459460475348271","0.510470514795821"
"Some worries","2017","(3a) lower tertiary education","East Germany","265","0.442438852386419","0.401700550969371","0.483177153803468"
"Some worries","2017","(3b) higher tertiary education","West Germany","2024","0.48737159731106","0.472640976104856","0.502102218517263"
"Some worries","2017","(3b) higher tertiary education","East Germany","462","0.45685283762309","0.425838808909493","0.487866866336686"
"No worries","2017","(0) in school","West Germany","47","0.0880215733194625","0.0588753945399726","0.117167752098952"
"No worries","2017","(0) in school","East Germany","11","","",""
"No worries","2017","(1a) inadequately completed","West Germany","1622","0.327381266693887","0.308245164004921","0.346517369382853"
"No worries","2017","(1a) inadequately completed","East Germany","194","0.374357210009732","0.323289678390198","0.425424741629267"
"No worries","2017","(1b) general elementary school","West Germany","1003","0.164201265599786","0.150117794484511","0.17828473671506"
"No worries","2017","(1b) general elementary school","East Germany","142","0.242611882960756","0.199455626647329","0.285768139274184"
"No worries","2017","(1c) basic vocational qualification","West Germany","567","0.123741643386101","0.113995398524035","0.133487888248167"
"No worries","2017","(1c) basic vocational qualification","East Germany","170","0.17584899204591","0.150753524157417","0.200944459934403"
"No worries","2017","(2b) intermediate general qualification","West Germany","84","0.13002938382578","0.104427945149443","0.155630822502117"
"No worries","2017","(2b) intermediate general qualification","East Germany","32","0.223656717999811","0.157844639955798","0.289468796043824"
"No worries","2017","(2a) intermediate vocational","West Germany","371","0.102043929381836","0.0927544287084101","0.111333430055263"
"No worries","2017","(2a) intermediate vocational","East Germany","271","0.134267885869478","0.119458500192441","0.149077271546515"
"No worries","2017","(2c_gen) general maturity certificate","West Germany","638","0.147296569407321","0.131562629301271","0.163030509513371"
"No worries","2017","(2c_gen) general maturity certificate","East Germany","84","0.142068469540012","0.102430160021669","0.181706779058354"
"No worries","2017","(2c_voc) vocational maturity certificate","West Germany","325","0.106634058858235","0.0942314360566052","0.119036681659864"
"No worries","2017","(2c_voc) vocational maturity certificate","East Germany","64","0.169600337795752","0.133666962117782","0.205533713473722"
"No worries","2017","(3a) lower tertiary education","West Germany","108","0.0746681197924241","0.0612538063127793","0.0880824332720689"
"No worries","2017","(3a) lower tertiary education","East Germany","41","0.0858469397752969","0.0628694858056792","0.108824393744915"
"No worries","2017","(3b) higher tertiary education","West Germany","904","0.0966715847721199","0.0879627133980787","0.105380456146161"
"No worries","2017","(3b) higher tertiary education","East Germany","128","0.0786513902142032","0.0618912959101199","0.0954114845182864"
"Big worries","2018","(0) in school","West Germany","98","0.357849651991963","0.303695282481337","0.412004021502589"
"Big worries","2018","(0) in school","East Germany","16","","",""
"Big worries","2018","(1a) inadequately completed","West Germany","290","0.347974839821742","0.32635687668232","0.369592802961164"
"Big worries","2018","(1a) inadequately completed","East Germany","49","0.177255732914663","0.133824471425431","0.220686994403895"
"Big worries","2018","(1b) general elementary school","West Germany","587","0.321020462872288","0.302192521139838","0.339848404604739"
"Big worries","2018","(1b) general elementary school","East Germany","102","0.258674646133991","0.214470930690872","0.30287836157711"
"Big worries","2018","(1c) basic vocational qualification","West Germany","1400","0.344162649077634","0.329598920086253","0.358726378069015"
"Big worries","2018","(1c) basic vocational qualification","East Germany","286","0.356141370295651","0.323265613439465","0.389017127151837"
"Big worries","2018","(2b) intermediate general qualification","West Germany","225","0.354295778813899","0.317888256143373","0.390703301484424"
"Big worries","2018","(2b) intermediate general qualification","East Germany","48","0.351949637776118","0.276275581129273","0.427623694422962"
"Big worries","2018","(2a) intermediate vocational","West Germany","1360","0.345590561112587","0.330476170498103","0.360704951727072"
"Big worries","2018","(2a) intermediate vocational","East Germany","674","0.346397297362071","0.325507289241566","0.367287305482575"
"Big worries","2018","(2c_gen) general maturity certificate","West Germany","461","0.285838021157231","0.264954121002644","0.306721921311818"
"Big worries","2018","(2c_gen) general maturity certificate","East Germany","94","0.438779736767754","0.379478752165846","0.498080721369662"
"Big worries","2018","(2c_voc) vocational maturity certificate","West Germany","722","0.338278508892093","0.318663696847817","0.357893320936369"
"Big worries","2018","(2c_voc) vocational maturity certificate","East Germany","140","0.399888955730198","0.352120310643007","0.447657600817389"
"Big worries","2018","(3a) lower tertiary education","West Germany","445","0.312133957261713","0.28807575879024","0.336192155733186"
"Big worries","2018","(3a) lower tertiary education","East Germany","181","0.31085693417739","0.272245713915569","0.34946815443921"
"Big worries","2018","(3b) higher tertiary education","West Germany","1179","0.332185169791919","0.317782234052258","0.346588105531581"
"Big worries","2018","(3b) higher tertiary education","East Germany","320","0.339487492690076","0.30926399958204","0.369710985798113"
"Some worries","2018","(0) in school","West Germany","152","0.488143535138174","0.431674195290747","0.544612874985601"
"Some worries","2018","(0) in school","East Germany","36","0.62219068628968","0.499511595494166","0.744869777085194"
"Some worries","2018","(1a) inadequately completed","West Germany","479","0.345365372441109","0.323785565466854","0.366945179415363"
"Some worries","2018","(1a) inadequately completed","East Germany","106","0.51173979732147","0.454891151189665","0.568588443453275"
"Some worries","2018","(1b) general elementary school","West Germany","933","0.504608704060312","0.484445492869612","0.524771915251011"
"Some worries","2018","(1b) general elementary school","East Germany","125","0.411188909331966","0.361519830811442","0.460857987852489"
"Some worries","2018","(1c) basic vocational qualification","West Germany","2068","0.51208132682512","0.496758607837798","0.527404045812441"
"Some worries","2018","(1c) basic vocational qualification","East Germany","353","0.446249234464396","0.412120891810715","0.480377577118077"
"Some worries","2018","(2b) intermediate general qualification","West Germany","310","0.464768583715164","0.426803836948165","0.502733330482164"
"Some worries","2018","(2b) intermediate general qualification","East Germany","67","0.449812080204516","0.370985359765153","0.528638800643879"
"Some worries","2018","(2a) intermediate vocational","West Germany","2020","0.528111222617741","0.512245222577373","0.543977222658109"
"Some worries","2018","(2a) intermediate vocational","East Germany","994","0.480513761075979","0.458578925649111","0.502448596502848"
"Some worries","2018","(2c_gen) general maturity certificate","West Germany","809","0.549183816068447","0.526184662038369","0.572182970098525"
"Some worries","2018","(2c_gen) general maturity certificate","East Germany","111","0.418221239218003","0.359275295593339","0.477167182842668"
"Some worries","2018","(2c_voc) vocational maturity certificate","West Germany","1208","0.539834695163102","0.519171538929946","0.560497851396257"
"Some worries","2018","(2c_voc) vocational maturity certificate","East Germany","205","0.49277338151219","0.44402254783637","0.54152421518801"
"Some worries","2018","(3a) lower tertiary education","West Germany","836","0.595067540124513","0.569580753375187","0.620554326873838"
"Some worries","2018","(3a) lower tertiary education","East Germany","324","0.613447692396177","0.572824742624411","0.654070642167942"
"Some worries","2018","(3b) higher tertiary education","West Germany","2157","0.546978034132557","0.53175583332522","0.562200234939894"
"Some worries","2018","(3b) higher tertiary education","East Germany","484","0.550253174616623","0.518502162309752","0.582004186923493"
"No worries","2018","(0) in school","West Germany","51","0.154006812869863","0.113229533864907","0.194784091874819"
"No worries","2018","(0) in school","East Germany","8","","",""
"No worries","2018","(1a) inadequately completed","West Germany","1096","0.306659787737149","0.285732628310205","0.327586947164093"
"No worries","2018","(1a) inadequately completed","East Germany","142","0.311004469763867","0.258358954097333","0.363649985430401"
"No worries","2018","(1b) general elementary school","West Germany","842","0.1743708330674","0.15906920720077","0.18967245893403"
"No worries","2018","(1b) general elementary school","East Germany","150","0.330136444534044","0.282666652844241","0.377606236223846"
