"plj0047","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","2015","Full Time","no migration background","2450","0.339622727576419","0.328686798857725","0.350558656295113"
"Big worries","2015","Full Time","direct migration background","382","0.242463272476911","0.221522393979503","0.263404150974319"
"Big worries","2015","Full Time","indirect migration background","219","0.316087321470932","0.280507805392205","0.351666837549659"
"Big worries","2015","Part Time","no migration background","1910","0.36349552500691","0.350414331101288","0.376576718912533"
"Big worries","2015","Part Time","direct migration background","371","0.284360264588059","0.260376351555864","0.308344177620253"
"Big worries","2015","Part Time","indirect migration background","200","0.326316304913362","0.286474438007514","0.366158171819211"
"Big worries","2015","Not Working","no migration background","2344","0.349291257111005","0.337939879501812","0.360642634720198"
"Big worries","2015","Not Working","direct migration background","629","0.286158735032858","0.269709207804143","0.302608262261574"
"Big worries","2015","Not Working","indirect migration background","182","0.347131322359342","0.305235851988682","0.389026792730001"
"Some worries","2015","Full Time","no migration background","3765","0.522622811176021","0.511088643751941","0.534156978600101"
"Some worries","2015","Full Time","direct migration background","834","0.522052363439067","0.497645202701563","0.54645952417657"
"Some worries","2015","Full Time","indirect migration background","315","0.474908315695726","0.436694656268274","0.513121975123178"
"Some worries","2015","Part Time","no migration background","2687","0.515876807115011","0.502285911889882","0.529467702340141"
"Some worries","2015","Part Time","direct migration background","711","0.539294810343924","0.512793763156013","0.565795857531834"
"Some worries","2015","Part Time","indirect migration background","259","0.517818961035603","0.475358342772545","0.560279579298661"
"Some worries","2015","Not Working","no migration background","3381","0.490099849096291","0.478197128283865","0.502002569908718"
"Some worries","2015","Not Working","direct migration background","1187","0.416069892610735","0.398130296074891","0.43400948914658"
"Some worries","2015","Not Working","indirect migration background","211","0.452364739247515","0.408562397710641","0.496167080784389"
"No worries","2015","Full Time","no migration background","989","0.13775446124756","0.129795991802132","0.145712930692988"
"No worries","2015","Full Time","direct migration background","393","0.235484364084023","0.214752216447104","0.256216511720941"
"No worries","2015","Full Time","indirect migration background","122","0.209004362833342","0.177890001471507","0.240118724195177"
"No worries","2015","Part Time","no migration background","597","0.120627667878078","0.111770253093424","0.129485082662733"
"No worries","2015","Part Time","direct migration background","277","0.176344925068018","0.156082448066472","0.196607402069564"
"No worries","2015","Part Time","indirect migration background","73","0.155864734051035","0.125041924098799","0.186687544003271"
"No worries","2015","Not Working","no migration background","1051","0.160608893792704","0.151866540169883","0.169351247415525"
"No worries","2015","Not Working","direct migration background","1084","0.297771372356406","0.28112844074988","0.314414303962933"
"No worries","2015","Not Working","indirect migration background","103","0.200503938393144","0.165268727845792","0.235739148940496"
"Big worries","2016","Full Time","no migration background","3240","0.481543142667568","0.469593176928017","0.493493108407119"
"Big worries","2016","Full Time","direct migration background","664","0.370061061096316","0.347824133191606","0.392297989001026"
"Big worries","2016","Full Time","indirect migration background","299","0.427807089301971","0.389203415580096","0.466410763023846"
"Big worries","2016","Part Time","no migration background","2531","0.511152962858091","0.497130924901492","0.52517500081469"
"Big worries","2016","Part Time","direct migration background","605","0.424650273714319","0.399995211508871","0.449305335919768"
"Big worries","2016","Part Time","indirect migration background","277","0.503270504036935","0.460088261728037","0.546452746345833"
"Big worries","2016","Not Working","no migration background","2993","0.467733553859976","0.455379294814756","0.480087812905195"
"Big worries","2016","Not Working","direct migration background","884","0.342883430619715","0.330664283342264","0.355102577897166"
"Big worries","2016","Not Working","indirect migration background","215","0.499759617331169","0.451712052676661","0.547807181985678"
"Some worries","2016","Full Time","no migration background","2835","0.415175579439969","0.40339080167448","0.426960357205459"
"Some worries","2016","Full Time","direct migration background","842","0.46564594286993","0.442672222369528","0.488619663370331"
"Some worries","2016","Full Time","indirect migration background","249","0.419687607761552","0.381181696405009","0.458193519118096"
"Some worries","2016","Part Time","no migration background","1962","0.401937966182192","0.388184827081972","0.415691105282412"
"Some worries","2016","Part Time","direct migration background","706","0.422996453714427","0.398354107927938","0.447638799500915"
"Some worries","2016","Part Time","indirect migration background","183","0.368782865068953","0.327113274491414","0.410452455646491"
"Some worries","2016","Not Working","no migration background","2569","0.41987744600963","0.407657366143336","0.432097525875923"
"Some worries","2016","Not Working","direct migration background","1540","0.412478550697035","0.399806147308476","0.425150954085594"
"Some worries","2016","Not Working","indirect migration background","151","0.393330044573087","0.346388623807011","0.440271465339163"
"No worries","2016","Full Time","no migration background","641","0.103281277892463","0.0960029491549276","0.110559606629998"
"No worries","2016","Full Time","direct migration background","305","0.164292996033754","0.147227244764634","0.181358747302874"
"No worries","2016","Full Time","indirect migration background","83","0.152505302936477","0.124454559320013","0.18055604655294"
"No worries","2016","Part Time","no migration background","389","0.0869090709597171","0.0790070391905163","0.094811102728918"
"No worries","2016","Part Time","direct migration background","233","0.152353272571254","0.134428329645136","0.170278215497371"
"No worries","2016","Part Time","indirect migration background","55","0.127946630894113","0.0990976526697565","0.156795609118469"
"No worries","2016","Not Working","no migration background","704","0.112389000130394","0.104568651085046","0.120209349175743"
"No worries","2016","Not Working","direct migration background","3373","0.24463801868325","0.233572138148756","0.255703899217745"
"No worries","2016","Not Working","indirect migration background","50","0.106910338095743","0.0772170147017716","0.136603661489715"
"Big worries","2017","Full Time","no migration background","3239","0.418737369001975","0.407893249972019","0.429581488031931"
"Big worries","2017","Full Time","direct migration background","556","0.308051435784731","0.286857906630575","0.329244964938888"
"Big worries","2017","Full Time","indirect migration background","271","0.399430173328485","0.361777692023042","0.437082654633927"
"Big worries","2017","Part Time","no migration background","2424","0.445831868532214","0.432761937357337","0.458901799707091"
"Big worries","2017","Part Time","direct migration background","544","0.386919896102219","0.363217524181047","0.410622268023391"
"Big worries","2017","Part Time","indirect migration background","290","0.496994247248515","0.457251447517421","0.53673704697961"
"Big worries","2017","Not Working","no migration background","2850","0.416984258335179","0.405169223600831","0.428799293069526"
"Big worries","2017","Not Working","direct migration background","849","0.351566429734023","0.340090011436266","0.36304284803178"
"Big worries","2017","Not Working","indirect migration background","224","0.483705725029673","0.437274798083331","0.530136651976014"
"Some worries","2017","Full Time","no migration background","3922","0.479325748970349","0.468344906922309","0.490306591018389"
"Some worries","2017","Full Time","direct migration background","894","0.510954492271367","0.488007778177898","0.533901206364837"
"Some worries","2017","Full Time","indirect migration background","293","0.479831547985103","0.441424775173315","0.51823832079689"
"Some worries","2017","Part Time","no migration background","2636","0.455519119899347","0.442423936211284","0.46861430358741"
"Some worries","2017","Part Time","direct migration background","732","0.453005495928898","0.428780378944623","0.477230612913173"
"Some worries","2017","Part Time","indirect migration background","254","0.414312575065316","0.375157026867873","0.45346812326276"
"Some worries","2017","Not Working","no migration background","3080","0.460726220163674","0.448781907893087","0.472670532434262"
"Some worries","2017","Not Working","direct migration background","1559","0.372117495585789","0.36049901972037","0.383735971451208"
"Some worries","2017","Not Working","indirect migration background","167","0.418790514437878","0.372951755532938","0.464629273342818"
"No worries","2017","Full Time","no migration background","790","0.101936882027676","0.0952863510982686","0.108587412957084"
"No worries","2017","Full Time","direct migration background","373","0.180994071943901","0.163320250840669","0.198667893047134"
"No worries","2017","Full Time","indirect migration background","86","0.120738278686413","0.0956902826447173","0.145786274728108"
"No worries","2017","Part Time","no migration background","496","0.0986490115684392","0.0908082127415942","0.106489810395284"
"No worries","2017","Part Time","direct migration background","346","0.160074607968883","0.142230113667998","0.177919102269768"
"No worries","2017","Part Time","indirect migration background","64","0.088693177686168","0.0660949843611615","0.111291371011175"
"No worries","2017","Not Working","no migration background","760","0.122289521501147","0.114438877274453","0.130140165727841"
"No worries","2017","Not Working","direct migration background","4241","0.276316074680189","0.265567584526957","0.28706456483342"
"No worries","2017","Not Working","indirect migration background","54","0.0975037605324495","0.0699423481641115","0.125065172900787"
"Big worries","2018","Full Time","no migration background","2453","0.327327636996976","0.316737588301832","0.33791768569212"
"Big worries","2018","Full Time","direct migration background","436","0.268471449372865","0.248089070833425","0.288853827912304"
"Big worries","2018","Full Time","indirect migration background","229","0.325269421900941","0.290212575301399","0.360326268500482"
"Big worries","2018","Part Time","no migration background","2006","0.373902736453437","0.36110880592653","0.386696666980343"
"Big worries","2018","Part Time","direct migration background","469","0.318021762452516","0.296276792237858","0.339766732667173"
"Big worries","2018","Part Time","indirect migration background","234","0.395751370466106","0.357228218199616","0.434274522732595"
"Big worries","2018","Not Working","no migration background","2280","0.340101281313567","0.328588845623681","0.351613717003453"
"Big worries","2018","Not Working","direct migration background","787","0.275552488687033","0.263271001729029","0.287833975645037"
"Big worries","2018","Not Working","indirect migration background","156","0.407453858748961","0.359421339091086","0.455486378406836"
"Some worries","2018","Full Time","no migration background","4136","0.543400259210864","0.53215854402835","0.554641974393378"
"Some worries","2018","Full Time","direct migration background","920","0.54331321125852","0.520403240976665","0.566223181540376"
"Some worries","2018","Full Time","indirect migration background","361","0.527160565126521","0.489799922702102","0.56452120755094"
"Some worries","2018","Part Time","no migration background","2871","0.504990993817051","0.491770364450893","0.518211623183209"
"Some worries","2018","Part Time","direct migration background","815","0.51670492642075","0.493371816648133","0.540038036193368"
"Some worries","2018","Part Time","indirect migration background","306","0.485954784766944","0.44658152624962","0.525328043284267"
"Some worries","2018","Not Working","no migration background","3308","0.514335273865831","0.502189760495956","0.526480787235706"
"Some worries","2018","Not Working","direct migration background","1522","0.475449481142602","0.4617219900858","0.489176972199405"
"Some worries","2018","Not Working","indirect migration background","170","0.424134981743452","0.375823822347713","0.472446141139191"
"No worries","2018","Full Time","no migration background","953","0.12927210379216","0.121700315464907","0.136843892119413"
"No worries","2018","Full Time","direct migration background","460","0.188215339368615","0.170237475115969","0.206193203621262"
"No worries","2018","Full Time","indirect migration background","96","0.147570012972538","0.121029186017604","0.174110839927473"
"No worries","2018","Part Time","no migration background","617","0.121106269729513","0.112479359867618","0.129733179591407"
"No worries","2018","Part Time","direct migration background","478","0.165273311126734","0.147930533611687","0.182616088641781"
"No worries","2018","Part Time","indirect migration background","79","0.118293844766951","0.0928521653136394","0.143735524220262"
"No worries","2018","Not Working","no migration background","917","0.145563444820602","0.136993253579474","0.15413363606173"
"No worries","2018","Not Working","direct migration background","2775","0.248998030170365","0.237111261420515","0.260884798920215"
"No worries","2018","Not Working","indirect migration background","76","0.168411159507587","0.131828537996144","0.204993781019029"
"Big worries","2019","Full Time","no migration background","3149","0.359984317234708","0.34961542147037","0.370353212999046"
"Big worries","2019","Full Time","direct migration background","462","0.297978393144526","0.277220833264338","0.318735953024714"
"Big worries","2019","Full Time","indirect migration background","274","0.364003992540797","0.328810194529031","0.399197790552564"
"Big worries","2019","Part Time","no migration background","2257","0.403359255997563","0.390306246207885","0.41641226578724"
"Big worries","2019","Part Time","direct migration background","425","0.336860448700443","0.314472016212183","0.359248881188704"
"Big worries","2019","Part Time","indirect migration background","277","0.434761375546257","0.394794909985314","0.4747278411072"
"Big worries","2019","Not Working","no migration background","2592","0.381073863763078","0.369300079811605","0.39284764771455"
"Big worries","2019","Not Working","direct migration background","609","0.315767864753285","0.30150684792354","0.33002888158303"
"Big worries","2019","Not Working","indirect migration background","177","0.450820395415511","0.401374269760436","0.500266521070586"
"Some worries","2019","Full Time","no migration background","4229","0.526809271476793","0.516023772839254","0.537594770114333"
"Some worries","2019","Full Time","direct migration background","868","0.530016074388267","0.50736469283027","0.552667455946264"
"Some worries","2019","Full Time","indirect migration background","339","0.501990694136373","0.465418380872236","0.53856300740051"
"Some worries","2019","Part Time","no migration background","2682","0.488885425840835","0.475584836826067","0.502186014855603"
"Some worries","2019","Part Time","direct migration background","711","0.456597758386332","0.433002550330718","0.480192966441946"
"Some worries","2019","Part Time","indirect migration background","247","0.434201089426895","0.394240594507266","0.474161584346525"
"Some worries","2019","Not Working","no migration background","3137","0.490148995727132","0.478029689273063","0.502268302181202"
"Some worries","2019","Not Working","direct migration background","1125","0.425909923561044","0.410738941559806","0.441080905562282"
"Some worries","2019","Not Working","indirect migration background","161","0.357221120152355","0.309602955368092","0.404839284936619"
"No worries","2019","Full Time","no migration background","854","0.113206411288498","0.106361903940673","0.120050918636324"
"No worries","2019","Full Time","direct migration background","535","0.172005532467207","0.154878047365963","0.189133017568451"
"No worries","2019","Full Time","indirect migration background","105","0.13400531332283","0.109087811892499","0.158922814753161"
"No worries","2019","Part Time","no migration background","487","0.107755318161603","0.0995050220308774","0.116005614292328"
"No worries","2019","Part Time","direct migration background","576","0.206541792913225","0.187365607929838","0.225717977896611"
"No worries","2019","Part Time","indirect migration background","67","0.131037535026848","0.103832285304823","0.158242784748873"
"No worries","2019","Not Working","no migration background","807","0.12877714050979","0.120656765444198","0.136897515575383"
"No worries","2019","Not Working","direct migration background","2347","0.258322211685671","0.244892913863455","0.271751509507888"
"No worries","2019","Not Working","indirect migration background","51","0.191958484432134","0.152820921061812","0.231096047802455"
