"plj0047","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2000","(Married) couple without C. ","East Germany","997","0.533266082608521","0.510611903717469","0.555920261499573"
"Some worries","2000","Single parent ","West Germany","452","0.498088713261079","0.464902577929003","0.531274848593155"
"Some worries","2000","Single parent ","East Germany","158","0.52503089867408","0.469884402435055","0.580177394913105"
"Some worries","2000","Couple + C. LE 16 ","West Germany","2151","0.494809371940504","0.479661662679084","0.509957081201923"
"Some worries","2000","Couple + C. LE 16 ","East Germany","579","0.548510303393741","0.51819274428475","0.578827862502733"
"Some worries","2000","Couple + C. GT 16 ","West Germany","1400","0.498763748600022","0.480224011688717","0.517303485511327"
"Some worries","2000","Couple + C. GT 16 ","East Germany","615","0.537223358667619","0.508125790121562","0.566320927213676"
"Some worries","2000","Couple + C. LE and GT 16","West Germany","708","0.490745351641283","0.464670230132391","0.516820473150175"
"Some worries","2000","Couple + C. LE and GT 16","East Germany","268","0.504727716319188","0.461546480652223","0.547908951986152"
"No worries","2000","1-pers.-HH","West Germany","557","0.217454827693312","0.20146580340674","0.233443851979883"
"No worries","2000","1-pers.-HH","East Germany","140","0.188161199986548","0.160447063555312","0.215875336417784"
"No worries","2000","(Married) couple without C. ","West Germany","1070","0.196924096769385","0.186556580085198","0.207291613453573"
"No worries","2000","(Married) couple without C. ","East Germany","265","0.149091663279628","0.132917950263209","0.165265376296047"
"No worries","2000","Single parent ","West Germany","173","0.195481979790997","0.169160451548257","0.221803508033738"
"No worries","2000","Single parent ","East Germany","54","0.151677658252943","0.112064992077725","0.19129032442816"
"No worries","2000","Couple + C. LE 16 ","West Germany","599","0.13677772199719","0.126367275342588","0.147188168651793"
"No worries","2000","Couple + C. LE 16 ","East Germany","145","0.151425357419809","0.129586885595106","0.173263829244511"
"No worries","2000","Couple + C. GT 16 ","West Germany","529","0.178281907235917","0.164089699789081","0.192474114682752"
"No worries","2000","Couple + C. GT 16 ","East Germany","156","0.145316074185284","0.12474991762387","0.165882230746699"
"No worries","2000","Couple + C. LE and GT 16","West Germany","227","0.168131630387002","0.14862497729515","0.187638283478853"
"No worries","2000","Couple + C. LE and GT 16","East Germany","87","0.176775555335235","0.143828643744781","0.209722466925689"
"Big worries","2001","1-pers.-HH","West Germany","725","0.322247024907966","0.30297531941905","0.341518730396882"
"Big worries","2001","1-pers.-HH","East Germany","285","0.403455865577652","0.367546492756232","0.439365238399072"
"Big worries","2001","(Married) couple without C. ","West Germany","1648","0.322286853450666","0.309409782667272","0.335163924234059"
"Big worries","2001","(Married) couple without C. ","East Germany","763","0.411224608811355","0.388455226743494","0.433993990879217"
"Big worries","2001","Single parent ","West Germany","279","0.343478084378125","0.310612978408506","0.376343190347743"
"Big worries","2001","Single parent ","East Germany","107","0.335040980328489","0.282916802215994","0.387165158440984"
"Big worries","2001","Couple + C. LE 16 ","West Germany","1464","0.388359263728379","0.37288152039746","0.403837007059299"
"Big worries","2001","Couple + C. LE 16 ","East Germany","324","0.336645037627816","0.305890900450533","0.367399174805099"
"Big worries","2001","Couple + C. GT 16 ","West Germany","949","0.370775035093197","0.352133544549615","0.389416525636779"
"Big worries","2001","Couple + C. GT 16 ","East Germany","397","0.373338869511198","0.343842680116126","0.402835058906271"
"Big worries","2001","Couple + C. LE and GT 16","West Germany","405","0.314972138703884","0.289034351407943","0.340909925999825"
"Big worries","2001","Couple + C. LE and GT 16","East Germany","198","0.391532450479886","0.348920107408731","0.434144793551041"
"Some worries","2001","1-pers.-HH","West Germany","1105","0.481696730738209","0.46109191196709","0.502301549509328"
"Some worries","2001","1-pers.-HH","East Germany","302","0.415095668073013","0.379029082242087","0.45116225390394"
"Some worries","2001","(Married) couple without C. ","West Germany","2517","0.501097921572307","0.487321329789949","0.514874513354666"
"Some worries","2001","(Married) couple without C. ","East Germany","819","0.454354912227856","0.431314533665677","0.477395290790036"
"Some worries","2001","Single parent ","West Germany","383","0.478468030523937","0.443895765211902","0.513040295835973"
"Some worries","2001","Single parent ","East Germany","160","0.53519200671121","0.480113213353586","0.590270800068834"
"Some worries","2001","Couple + C. LE 16 ","West Germany","1864","0.491905405982647","0.476028872285733","0.507781939679561"
"Some worries","2001","Couple + C. LE 16 ","East Germany","482","0.533904253085827","0.501439380126159","0.566369126045494"
"Some worries","2001","Couple + C. GT 16 ","West Germany","1224","0.476384813209549","0.457109231598681","0.495660394820418"
"Some worries","2001","Couple + C. GT 16 ","East Germany","506","0.486100157518915","0.455621203871727","0.516579111166103"
"Some worries","2001","Couple + C. LE and GT 16","West Germany","604","0.482535644484901","0.454632852795453","0.510438436174349"
"Some worries","2001","Couple + C. LE and GT 16","East Germany","238","0.478183339938544","0.434573046017952","0.521793633859136"
"No worries","2001","1-pers.-HH","West Germany","429","0.196056244353825","0.179684568089967","0.212427920617684"
"No worries","2001","1-pers.-HH","East Germany","130","0.181448466349334","0.153239434748205","0.209657497950464"
"No worries","2001","(Married) couple without C. ","West Germany","895","0.176615224977027","0.166107993059382","0.187122456894671"
"No worries","2001","(Married) couple without C. ","East Germany","212","0.134420478960789","0.118636260710408","0.150204697211169"
"No worries","2001","Single parent ","West Germany","140","0.178053885097938","0.151577523270376","0.204530246925499"
"No worries","2001","Single parent ","East Germany","48","0.129767012960301","0.0926568604707251","0.166877165449877"
"No worries","2001","Couple + C. LE 16 ","West Germany","481","0.119735330288974","0.109425289139566","0.130045371438381"
"No worries","2001","Couple + C. LE 16 ","East Germany","101","0.129450709286357","0.107603631867626","0.151297786705089"
"No worries","2001","Couple + C. GT 16 ","West Germany","406","0.152840151697254","0.138952659372038","0.16672764402247"
"No worries","2001","Couple + C. GT 16 ","East Germany","130","0.140560972969887","0.119365757148999","0.161756188790775"
"No worries","2001","Couple + C. LE and GT 16","West Germany","223","0.202492216811215","0.180052655119836","0.224931778502593"
"No worries","2001","Couple + C. LE and GT 16","East Germany","68","0.13028420958157","0.100896388195761","0.159672030967379"
"Big worries","2002","1-pers.-HH","West Germany","567","0.244663624563156","0.226944073585285","0.262383175541026"
"Big worries","2002","1-pers.-HH","East Germany","231","0.330740932691678","0.296494117272839","0.364987748110518"
"Big worries","2002","(Married) couple without C. ","West Germany","1468","0.266168214151275","0.254625893821947","0.277710534480603"
"Big worries","2002","(Married) couple without C. ","East Germany","608","0.332866618369692","0.311133068094672","0.354600168644713"
"Big worries","2002","Single parent ","West Germany","237","0.300702792103655","0.269487280785242","0.331918303422069"
"Big worries","2002","Single parent ","East Germany","75","0.250274269962624","0.200759617479515","0.299788922445734"
"Big worries","2002","Couple + C. LE 16 ","West Germany","1131","0.310425498657041","0.295841169518098","0.325009827795985"
"Big worries","2002","Couple + C. LE 16 ","East Germany","224","0.222375130396687","0.194711039234627","0.250039221558746"
"Big worries","2002","Couple + C. GT 16 ","West Germany","823","0.295652266158322","0.278962892424392","0.312341639892252"
"Big worries","2002","Couple + C. GT 16 ","East Germany","321","0.271943335115357","0.245825783720201","0.298060886510513"
"Big worries","2002","Couple + C. LE and GT 16","West Germany","412","0.264065924682316","0.241644639542637","0.286487209821995"
"Big worries","2002","Couple + C. LE and GT 16","East Germany","140","0.300663983775062","0.258805713321399","0.342522254228726"
"Some worries","2002","1-pers.-HH","West Germany","1213","0.540730362980638","0.520189340615433","0.561271385345843"
"Some worries","2002","1-pers.-HH","East Germany","369","0.499926648850419","0.463531031749664","0.536322265951174"
"Some worries","2002","(Married) couple without C. ","West Germany","3064","0.540915760578011","0.527901251894967","0.553930269261055"
"Some worries","2002","(Married) couple without C. ","East Germany","964","0.527274987508474","0.50424932716168","0.550300647855267"
"Some worries","2002","Single parent ","West Germany","411","0.473663786555393","0.439674852640488","0.507652720470298"
"Some worries","2002","Single parent ","East Germany","174","0.60230734420206","0.546362857865871","0.658251830538249"
"Some worries","2002","Couple + C. LE 16 ","West Germany","2175","0.554789812514438","0.53912360222889","0.570456022799986"
"Some worries","2002","Couple + C. LE 16 ","East Germany","517","0.581343526250251","0.548523905795724","0.614163146704778"
"Some worries","2002","Couple + C. GT 16 ","West Germany","1560","0.53718149646025","0.518945825282565","0.555417167637935"
"Some worries","2002","Couple + C. GT 16 ","East Germany","641","0.575392993052989","0.546380401754842","0.604405584351136"
"Some worries","2002","Couple + C. LE and GT 16","West Germany","812","0.547627939481769","0.522313078316653","0.572942800646886"
"Some worries","2002","Couple + C. LE and GT 16","East Germany","252","0.543552190461158","0.498083356486656","0.58902102443566"
"No worries","2002","1-pers.-HH","West Germany","481","0.214606012456207","0.197683589772601","0.231528435139812"
"No worries","2002","1-pers.-HH","East Germany","125","0.169332418457903","0.142032410470699","0.196632426445106"
"No worries","2002","(Married) couple without C. ","West Germany","1100","0.192916025270714","0.182610733728285","0.203221316813142"
"No worries","2002","(Married) couple without C. ","East Germany","234","0.139858394121834","0.123862133756086","0.155854654487582"
"No worries","2002","Single parent ","West Germany","181","0.225633421340952","0.197179256673112","0.254087586008792"
"No worries","2002","Single parent ","East Germany","45","0.147418385835316","0.106893832843159","0.187942938827473"
"No worries","2002","Couple + C. LE 16 ","West Germany","560","0.134784688828521","0.124020047983014","0.145549329674027"
"No worries","2002","Couple + C. LE 16 ","East Germany","127","0.196281343353063","0.169858486978859","0.222704199727266"
"No worries","2002","Couple + C. GT 16 ","West Germany","489","0.167166237381427","0.153520113222636","0.180812361540219"
"No worries","2002","Couple + C. GT 16 ","East Germany","153","0.152663671831654","0.1315527876842","0.173774555979108"
"No worries","2002","Couple + C. LE and GT 16","West Germany","261","0.188306135835915","0.168421701932146","0.208190569739684"
"No worries","2002","Couple + C. LE and GT 16","East Germany","69","0.15578382576378","0.122679431541823","0.188888219985736"
"Big worries","2003","1-pers.-HH","West Germany","472","0.212664680114023","0.195726847462754","0.229602512765291"
"Big worries","2003","1-pers.-HH","East Germany","177","0.230801292275409","0.199917298150927","0.261685286399891"
"Big worries","2003","(Married) couple without C. ","West Germany","1164","0.220388729530315","0.209350423807771","0.231427035252859"
"Big worries","2003","(Married) couple without C. ","East Germany","476","0.256773353048505","0.236861336358165","0.276685369738845"
"Big worries","2003","Single parent ","West Germany","191","0.252575742953122","0.222873339285438","0.282278146620805"
"Big worries","2003","Single parent ","East Germany","67","0.23571302376002","0.186262044937891","0.285164002582149"
"Big worries","2003","Couple + C. LE 16 ","West Germany","808","0.262098988331966","0.247624259028831","0.2765737176351"
"Big worries","2003","Couple + C. LE 16 ","East Germany","172","0.177092232820521","0.15080281800155","0.203381647639493"
"Big worries","2003","Couple + C. GT 16 ","West Germany","642","0.241357796186843","0.22553360990299","0.257181982470696"
"Big worries","2003","Couple + C. GT 16 ","East Germany","254","0.243999559877623","0.218857501504323","0.269141618250922"
"Big worries","2003","Couple + C. LE and GT 16","West Germany","314","0.209616517766689","0.188423400328002","0.230809635205375"
"Big worries","2003","Couple + C. LE and GT 16","East Germany","121","0.314040979906254","0.269440074684727","0.358641885127782"
"Some worries","2003","1-pers.-HH","West Germany","1220","0.545586941131902","0.524976481737008","0.566197400526796"
"Some worries","2003","1-pers.-HH","East Germany","407","0.575582610192705","0.539354516075165","0.611810704310245"
"Some worries","2003","(Married) couple without C. ","West Germany","2954","0.551312869810361","0.538068248515894","0.564557491104829"
"Some worries","2003","(Married) couple without C. ","East Germany","1091","0.579051941862573","0.556548308069467","0.601555575655678"
"Some worries","2003","Single parent ","West Germany","436","0.492322396984909","0.458145629714205","0.526499164255613"
"Some worries","2003","Single parent ","East Germany","162","0.592961196858835","0.535723003596261","0.650199390121408"
"Some worries","2003","Couple + C. LE 16 ","West Germany","2027","0.54933756705301","0.532960955277999","0.56571417882802"
"Some worries","2003","Couple + C. LE 16 ","East Germany","502","0.614592426626926","0.581075876823318","0.648108976430534"
"Some worries","2003","Couple + C. GT 16 ","West Germany","1546","0.538375461043974","0.519939775439397","0.55681114664855"
"Some worries","2003","Couple + C. GT 16 ","East Germany","655","0.554037923685746","0.524939866326994","0.583135981044497"
"Some worries","2003","Couple + C. LE and GT 16","West Germany","755","0.540837465622426","0.514890906493795","0.566784024751056"
"Some worries","2003","Couple + C. LE and GT 16","East Germany","225","0.507307001420438","0.459264562224815","0.555349440616062"
"No worries","2003","1-pers.-HH","West Germany","550","0.241748378754075","0.224026133360067","0.259470624148083"
"No worries","2003","1-pers.-HH","East Germany","131","0.193616097531886","0.164653552232155","0.222578642831616"
"No worries","2003","(Married) couple without C. ","West Germany","1299","0.228298400659323","0.217120897329566","0.239475903989081"
"No worries","2003","(Married) couple without C. ","East Germany","282","0.164174705088923","0.147290115336788","0.181059294841057"
"No worries","2003","Single parent ","West Germany","195","0.255101860061969","0.225301779388226","0.284901940735713"
"No worries","2003","Single parent ","East Germany","54","0.171325779381145","0.12742642374886","0.21522513501343"
"No worries","2003","Couple + C. LE 16 ","West Germany","711","0.188563444615025","0.175688814480108","0.201438074749942"
"No worries","2003","Couple + C. LE 16 ","East Germany","136","0.208315340552553","0.18034856977058","0.236282111334525"
"No worries","2003","Couple + C. GT 16 ","West Germany","621","0.220266742769183","0.204941064107557","0.235592421430809"
"No worries","2003","Couple + C. GT 16 ","East Germany","212","0.201962516436632","0.178461193155224","0.225463839718039"
"No worries","2003","Couple + C. LE and GT 16","West Germany","348","0.249546016610886","0.227013976255916","0.272078056965856"
"No worries","2003","Couple + C. LE and GT 16","East Germany","70","0.178652018673308","0.141841750053694","0.215462287292921"
"Big worries","2004","1-pers.-HH","West Germany","475","0.214382376414128","0.197154966274916","0.23160978655334"
"Big worries","2004","1-pers.-HH","East Germany","180","0.26059468259907","0.228397116404465","0.292792248793676"
"Big worries","2004","(Married) couple without C. ","West Germany","1161","0.220632817142943","0.20958502970767","0.231680604578217"
"Big worries","2004","(Married) couple without C. ","East Germany","443","0.234627171593867","0.215110105241274","0.254144237946459"
"Big worries","2004","Single parent ","West Germany","187","0.23644752372978","0.207059042114638","0.265836005344922"
"Big worries","2004","Single parent ","East Germany","65","0.220257771702473","0.172478412850603","0.268037130554343"
"Big worries","2004","Couple + C. LE 16 ","West Germany","809","0.257037757548933","0.242118874034439","0.271956641063427"
"Big worries","2004","Couple + C. LE 16 ","East Germany","178","0.225981928956268","0.195970195330631","0.255993662581905"
"Big worries","2004","Couple + C. GT 16 ","West Germany","687","0.264668413856352","0.248221980113583","0.281114847599122"
"Big worries","2004","Couple + C. GT 16 ","East Germany","251","0.233072231265737","0.20835570499512","0.257788757536354"
"Big worries","2004","Couple + C. LE and GT 16","West Germany","350","0.274449984505717","0.251041641908024","0.297858327103411"
"Big worries","2004","Couple + C. LE and GT 16","East Germany","85","0.198391266627321","0.158762022805717","0.238020510448925"
"Some worries","2004","1-pers.-HH","West Germany","1152","0.530434538819362","0.509484549098354","0.551384528540369"
"Some worries","2004","1-pers.-HH","East Germany","393","0.533964955829301","0.49737476703034","0.570555144628263"
"Some worries","2004","(Married) couple without C. ","West Germany","2931","0.539291251568602","0.526011372682522","0.552571130454683"
"Some worries","2004","(Married) couple without C. ","East Germany","1042","0.560270691448025","0.537410465186116","0.583130917709935"
"Some worries","2004","Single parent ","West Germany","418","0.502340497559206","0.467758062935866","0.536922932182547"
"Some worries","2004","Single parent ","East Germany","164","0.551273900994923","0.493931806687602","0.608615995302243"
"Some worries","2004","Couple + C. LE 16 ","West Germany","1859","0.564127638677403","0.547198968483501","0.581056308871305"
"Some worries","2004","Couple + C. LE 16 ","East Germany","427","0.549094965603448","0.513388657315329","0.584801273891567"
"Some worries","2004","Couple + C. GT 16 ","West Germany","1492","0.529721038722037","0.511113863052604","0.548328214391469"
"Some worries","2004","Couple + C. GT 16 ","East Germany","639","0.565445851078222","0.536466917684663","0.594424784471781"
"Some worries","2004","Couple + C. LE and GT 16","West Germany","718","0.48635588534361","0.460137036013448","0.512574734673773"
"Some worries","2004","Couple + C. LE and GT 16","East Germany","241","0.605288771837128","0.556715837588182","0.653861706086075"
"No worries","2004","1-pers.-HH","West Germany","553","0.25518308476651","0.236882264688314","0.273483904844707"
"No worries","2004","1-pers.-HH","East Germany","141","0.205440361571628","0.175805348671421","0.235075374471836"
"No worries","2004","(Married) couple without C. ","West Germany","1320","0.240075931288454","0.228696289062276","0.251455573514632"
"No worries","2004","(Married) couple without C. ","East Germany","326","0.205102136958108","0.186505705093491","0.223698568822725"
"No worries","2004","Single parent ","West Germany","198","0.261211978711013","0.230827850115046","0.291596107306981"
"No worries","2004","Single parent ","East Germany","60","0.228468327302604","0.180063458166781","0.276873196438428"
"No worries","2004","Couple + C. LE 16 ","West Germany","628","0.178834603773664","0.165751957839247","0.19191724970808"
"No worries","2004","Couple + C. LE 16 ","East Germany","141","0.224923105440284","0.194961291133749","0.254884919746818"
"No worries","2004","Couple + C. GT 16 ","West Germany","585","0.205610547421611","0.190543834930893","0.220677259912329"
"No worries","2004","Couple + C. GT 16 ","East Germany","234","0.201481917656041","0.178032862356508","0.224930972955575"
"No worries","2004","Couple + C. LE and GT 16","West Germany","328","0.239194130150673","0.216816320872833","0.261571939428512"
"No worries","2004","Couple + C. LE and GT 16","East Germany","63","0.196319961535551","0.156847236322013","0.235792686749088"
"Big worries","2005","1-pers.-HH","West Germany","603","0.274237751132537","0.255662956553175","0.292812545711898"
"Big worries","2005","1-pers.-HH","East Germany","250","0.326830688826669","0.292804741134188","0.360856636519151"
"Big worries","2005","(Married) couple without C. ","West Germany","1488","0.283663364190788","0.271481453112557","0.29584527526902"
"Big worries","2005","(Married) couple without C. ","East Germany","600","0.333557890040582","0.311511929049821","0.355603851031342"
"Big worries","2005","Single parent ","West Germany","236","0.315007037543039","0.282655965019627","0.347358110066452"
"Big worries","2005","Single parent ","East Germany","91","0.31367059613967","0.261513367575948","0.365827824703391"
"Big worries","2005","Couple + C. LE 16 ","West Germany","927","0.338411139604721","0.321521481820372","0.355300797389069"
"Big worries","2005","Couple + C. LE 16 ","East Germany","201","0.27259271754461","0.239463261687526","0.305722173401692"
"Big worries","2005","Couple + C. GT 16 ","West Germany","773","0.34074768052651","0.322480306625287","0.359015054427732"
"Big worries","2005","Couple + C. GT 16 ","East Germany","315","0.315987529320968","0.287800005434442","0.344175053207495"
"Big worries","2005","Couple + C. LE and GT 16","West Germany","426","0.347803564480679","0.322168609816125","0.373438519145232"
"Big worries","2005","Couple + C. LE and GT 16","East Germany","123","0.279824077236691","0.234144405404368","0.325503749069015"
"Some worries","2005","1-pers.-HH","West Germany","1151","0.511613214190495","0.490801107578057","0.532425320802933"
"Some worries","2005","1-pers.-HH","East Germany","367","0.515504488835546","0.479251170422286","0.551757807248807"
"Some worries","2005","(Married) couple without C. ","West Germany","2745","0.521625226469173","0.508125696514371","0.535124756423976"
"Some worries","2005","(Married) couple without C. ","East Germany","938","0.532515871369089","0.509186022586061","0.555845720152116"
"Some worries","2005","Single parent ","West Germany","399","0.473054482827702","0.438282941794335","0.50782602386107"
"Some worries","2005","Single parent ","East Germany","170","0.523581988293721","0.467438714371207","0.579725262216234"
"Some worries","2005","Couple + C. LE 16 ","West Germany","1575","0.494881494174769","0.477035050745184","0.512727937604355"
"Some worries","2005","Couple + C. LE 16 ","East Germany","398","0.540605270253036","0.503528533990734","0.577682006515337"
"Some worries","2005","Couple + C. GT 16 ","West Germany","1296","0.478667898377501","0.459414463689738","0.497921333065265"
"Some worries","2005","Couple + C. GT 16 ","East Germany","573","0.535295247386011","0.505055706260676","0.565534788511346"
"Some worries","2005","Couple + C. LE and GT 16","West Germany","651","0.479309762165071","0.452420791095108","0.506198733235034"
"Some worries","2005","Couple + C. LE and GT 16","East Germany","191","0.520632582667471","0.469797789129464","0.571467376205477"
"No worries","2005","1-pers.-HH","West Germany","462","0.214149034676968","0.197068896923243","0.231229172430693"
"No worries","2005","1-pers.-HH","East Germany","113","0.157664822337784","0.131228774267926","0.184100870407642"
"No worries","2005","(Married) couple without C. ","West Germany","1027","0.194711409340038","0.184010351977202","0.205412466702875"
"No worries","2005","(Married) couple without C. ","East Germany","219","0.133926238590329","0.118001493591654","0.149850983589005"
"No worries","2005","Single parent ","West Germany","157","0.211938479629258","0.183476148389165","0.240400810869352"
"No worries","2005","Single parent ","East Germany","43","0.162747415566609","0.121252336355899","0.20424249477732"
"No worries","2005","Couple + C. LE 16 ","West Germany","513","0.16670736622051","0.153403416366304","0.180011316074716"
"No worries","2005","Couple + C. LE 16 ","East Germany","95","0.186802012202355","0.157804731111668","0.215799293293042"
"No worries","2005","Couple + C. GT 16 ","West Germany","517","0.180584421095989","0.165758349955338","0.195410492236639"
"No worries","2005","Couple + C. GT 16 ","East Germany","157","0.148717223293021","0.127144374312466","0.170290072273576"
"No worries","2005","Couple + C. LE and GT 16","West Germany","249","0.17288667335425","0.152533150131061","0.193240196577439"
"No worries","2005","Couple + C. LE and GT 16","East Germany","57","0.199543340095838","0.158875728590134","0.240210951601541"
"Big worries","2006","1-pers.-HH","West Germany","660","0.265027266954153","0.247653630870883","0.282400903037423"
"Big worries","2006","1-pers.-HH","East Germany","221","0.263668719811505","0.233638309463156","0.293699130159853"
"Big worries","2006","(Married) couple without C. ","West Germany","1548","0.272865890246362","0.261476798767415","0.284254981725308"
"Big worries","2006","(Married) couple without C. ","East Germany","571","0.301532570703616","0.281179161504749","0.321885979902482"
"Big worries","2006","Single parent ","West Germany","272","0.319538721466333","0.288410241577032","0.350667201355634"
"Big worries","2006","Single parent ","East Germany","84","0.316728035491353","0.263552180669751","0.369903890312955"
"Big worries","2006","Couple + C. LE 16 ","West Germany","925","0.308775480551983","0.292736083808059","0.324814877295908"
"Big worries","2006","Couple + C. LE 16 ","East Germany","177","0.267032148385644","0.234467288666876","0.299597008104412"
"Big worries","2006","Couple + C. GT 16 ","West Germany","736","0.303978626454747","0.286260619082763","0.321696633826732"
"Big worries","2006","Couple + C. GT 16 ","East Germany","280","0.278387668925214","0.25136753062718","0.305407807223248"
"Big worries","2006","Couple + C. LE and GT 16","West Germany","364","0.346310172918699","0.319220272808046","0.373400073029352"
"Big worries","2006","Couple + C. LE and GT 16","East Germany","81","0.261788358874958","0.21220793565981","0.311368782090106"
"Some worries","2006","1-pers.-HH","West Germany","1260","0.50060841851698","0.480925952492483","0.520290884541478"
"Some worries","2006","1-pers.-HH","East Germany","452","0.544373332918867","0.510430481365407","0.578316184472327"
"Some worries","2006","(Married) couple without C. ","West Germany","3200","0.530154852533455","0.517393816328636","0.542915888738273"
"Some worries","2006","(Married) couple without C. ","East Germany","1068","0.540400371011662","0.518297706926882","0.562503035096442"
"Some worries","2006","Single parent ","West Germany","417","0.471175995393779","0.437853185401496","0.504498805386061"
"Some worries","2006","Single parent ","East Germany","159","0.497751959981954","0.440598827225647","0.55490509273826"
"Some worries","2006","Couple + C. LE 16 ","West Germany","1761","0.538341614288296","0.521033633684579","0.555649594892013"
"Some worries","2006","Couple + C. LE 16 ","East Germany","417","0.530951109935474","0.494217695704524","0.567684524166424"
"Some worries","2006","Couple + C. GT 16 ","West Germany","1378","0.520258947947959","0.501014950679236","0.539502945216682"
"Some worries","2006","Couple + C. GT 16 ","East Germany","577","0.5139688611006","0.483838034332838","0.544099687868362"
"Some worries","2006","Couple + C. LE and GT 16","West Germany","592","0.47675178846038","0.448314449304493","0.505189127616266"
"Some worries","2006","Couple + C. LE and GT 16","East Germany","170","0.532190867307512","0.475916233671975","0.588465500943049"
"No worries","2006","1-pers.-HH","West Germany","559","0.234364314528867","0.217689283392022","0.251039345665711"
"No worries","2006","1-pers.-HH","East Germany","154","0.191957947269628","0.165115916713629","0.218799977825627"
"No worries","2006","(Married) couple without C. ","West Germany","1128","0.196979257220183","0.186810196816748","0.207148317623619"
"No worries","2006","(Married) couple without C. ","East Germany","314","0.158067058284722","0.141887882040518","0.174246234528927"
"No worries","2006","Single parent ","West Germany","173","0.209285283139889","0.182128788274373","0.236441778005404"
"No worries","2006","Single parent ","East Germany","51","0.185520004526693","0.141086557090756","0.22995345196263"
"No worries","2006","Couple + C. LE 16 ","West Germany","501","0.152882905159721","0.140388711142592","0.165377099176849"
"No worries","2006","Couple + C. LE 16 ","East Germany","115","0.202016741678882","0.17246279098333","0.231570692374435"
"No worries","2006","Couple + C. GT 16 ","West Germany","475","0.175762425597294","0.161101165820981","0.190423685373607"
"No worries","2006","Couple + C. GT 16 ","East Germany","200","0.207643469974186","0.183190587699777","0.232096352248595"
"No worries","2006","Couple + C. LE and GT 16","West Germany","229","0.176938038620921","0.155210237089933","0.198665840151909"
"No worries","2006","Couple + C. LE and GT 16","East Germany","51","0.20602077381753","0.160406087109524","0.251635460525536"
"Big worries","2007","1-pers.-HH","West Germany","593","0.242590136456628","0.225307170366018","0.259873102547238"
"Big worries","2007","1-pers.-HH","East Germany","217","0.286980784107142","0.255133363338512","0.318828204875771"
"Big worries","2007","(Married) couple without C. ","West Germany","1447","0.273394217611251","0.261548194471127","0.285240240751375"
"Big worries","2007","(Married) couple without C. ","East Germany","572","0.298106365516087","0.277484000686666","0.318728730345508"
"Big worries","2007","Single parent ","West Germany","208","0.27992099391476","0.248393665368112","0.311448322461407"
"Big worries","2007","Single parent ","East Germany","89","0.316799836716946","0.264155225962043","0.369444447471848"
"Big worries","2007","Couple + C. LE 16 ","West Germany","819","0.299521903216815","0.282908131505011","0.316135674928619"
"Big worries","2007","Couple + C. LE 16 ","East Germany","152","0.276441569467653","0.241899875161221","0.310983263774085"
"Big worries","2007","Couple + C. GT 16 ","West Germany","676","0.2875843576197","0.269809317870155","0.305359397369246"
"Big worries","2007","Couple + C. GT 16 ","East Germany","263","0.263609556732649","0.236597522565512","0.290621590899786"
"Big worries","2007","Couple + C. LE and GT 16","West Germany","303","0.291280300704554","0.264031005489811","0.318529595919297"
"Big worries","2007","Couple + C. LE and GT 16","East Germany","88","0.258782445266802","0.20605151800167","0.311513372531934"
"Some worries","2007","1-pers.-HH","West Germany","1250","0.531311973462836","0.511191742525329","0.551432204400343"
"Some worries","2007","1-pers.-HH","East Germany","399","0.50186566054549","0.466663913260246","0.537067407830735"
"Some worries","2007","(Married) couple without C. ","West Germany","2939","0.529762210464949","0.516496584716148","0.54302783621375"
"Some worries","2007","(Married) couple without C. ","East Germany","987","0.518219443064271","0.495692686014661","0.540746200113881"
"Some worries","2007","Single parent ","West Germany","419","0.499902814444417","0.464791316470457","0.535014312418377"
"Some worries","2007","Single parent ","East Germany","143","0.418310406628043","0.362491356060706","0.474129457195381"
"Some worries","2007","Couple + C. LE 16 ","West Germany","1593","0.54295502593173","0.524886693895366","0.561023357968093"
"Some worries","2007","Couple + C. LE 16 ","East Germany","395","0.581736524791918","0.543639304058633","0.619833745525203"
"Some worries","2007","Couple + C. GT 16 ","West Germany","1320","0.528677108406427","0.509074415021831","0.548279801791023"
"Some worries","2007","Couple + C. GT 16 ","East Germany","569","0.518893730495271","0.488261236078687","0.549526224911855"
"Some worries","2007","Couple + C. LE and GT 16","West Germany","560","0.517596173562957","0.487627786782577","0.547564560343338"
"Some worries","2007","Couple + C. LE and GT 16","East Germany","124","0.441347212683707","0.381563024937485","0.501131400429929"
"No worries","2007","1-pers.-HH","West Germany","520","0.226097890080536","0.209232068553514","0.242963711607558"
"No worries","2007","1-pers.-HH","East Germany","159","0.211153555347368","0.182419781108143","0.239887329586593"
"No worries","2007","(Married) couple without C. ","West Germany","1052","0.1968435719238","0.186275660178055","0.207411483669545"
"No worries","2007","(Married) couple without C. ","East Germany","331","0.183674191419642","0.166217054393024","0.20113132844626"
"No worries","2007","Single parent ","West Germany","152","0.220176191640824","0.191078215390747","0.2492741678909"
"No worries","2007","Single parent ","East Germany","68","0.264889756655011","0.214955765148348","0.314823748161674"
"No worries","2007","Couple + C. LE 16 ","West Germany","508","0.157523070851455","0.1443098784639","0.170736263239011"
"No worries","2007","Couple + C. LE 16 ","East Germany","97","0.141821905740429","0.114877691184559","0.168766120296299"
