"plj0047","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2014","(Married) couple without C. ","direct migration background","202","0.184114401044266","0.160164285433825","0.208064516654707","1"
"Big worries","2014","(Married) couple without C. ","indirect migration background","52","0.228418590496581","0.1708096870756","0.286027493917562","1"
"Big worries","2014","Single parent ","no migration background","449","0.220401730660658","0.201568803017682","0.239234658303634","1"
"Big worries","2014","Single parent ","direct migration background","84","0.289084786649925","0.240611778185314","0.337557795114536","1"
"Big worries","2014","Single parent ","indirect migration background","70","0.187722375720414","0.137474886645465","0.237969864795364","1"
"Big worries","2014","Couple + C. LE 16 ","no migration background","806","0.187184175385685","0.175764788017821","0.198603562753549","1"
"Big worries","2014","Couple + C. LE 16 ","direct migration background","389","0.204594355415019","0.185874959738636","0.223313751091402","1"
"Big worries","2014","Couple + C. LE 16 ","indirect migration background","166","0.214431480077393","0.18070831990542","0.248154640249365","1"
"Big worries","2014","Couple + C. LE and GT 16","indirect migration background","67","0.363678521155216","0.300255186595672","0.427101855714759","1"
"Big worries","2014","1-pers.-HH","direct migration background","63","0.160705255551978","0.124714547802433","0.196695963301522","1"
"Big worries","2014","1-pers.-HH","indirect migration background","47","0.278258543689276","0.208601568979727","0.347915518398826","1"
"Big worries","2014","1-pers.-HH","no migration background","678","0.220346828572747","0.205711368850341","0.234982288295152","1"
"Big worries","2014","(Married) couple without C. ","no migration background","1525","0.213466832503731","0.203698271536264","0.223235393471198","1"
"Big worries","2014","Couple + C. GT 16 ","direct migration background","128","0.292224423604574","0.255402597351764","0.329046249857384","1"
"Big worries","2014","Couple + C. GT 16 ","indirect migration background","57","0.249863414262787","0.195762818674768","0.303964009850806","1"
"Big worries","2014","Couple + C. LE and GT 16","no migration background","288","0.201474250428886","0.180448633761689","0.222499867096083","1"
"Big worries","2014","Couple + C. GT 16 ","no migration background","499","0.196326369256566","0.1798214934645","0.212831245048632","1"
"Big worries","2014","Couple + C. LE and GT 16","direct migration background","148","0.258415383475771","0.223618861313695","0.293211905637848","1"
"No worries","2014","1-pers.-HH","no migration background","697","0.23545318552763","0.220471641714621","0.25043472934064","3"
"No worries","2014","1-pers.-HH","direct migration background","123","0.295624638200927","0.250905802589108","0.340343473812746","3"
"No worries","2014","1-pers.-HH","indirect migration background","33","0.203291660117307","0.140737097514858","0.265846222719756","3"
"No worries","2014","(Married) couple without C. ","no migration background","1333","0.207272472788233","0.197608857066197","0.21693608851027","3"
"No worries","2014","(Married) couple without C. ","direct migration background","307","0.303013048349978","0.274614764893772","0.331411331806185","3"
"No worries","2014","(Married) couple without C. ","indirect migration background","46","0.264192791488428","0.203689986684672","0.324695596292184","3"
"No worries","2014","Single parent ","no migration background","398","0.244906971686049","0.225369169472361","0.264444773899736","3"
"No worries","2014","Single parent ","direct migration background","91","0.322409431512829","0.272432913162766","0.372385949862892","3"
"No worries","2014","Single parent ","indirect migration background","60","0.288433944898903","0.23013846329511","0.346729426502696","3"
"No worries","2014","Couple + C. LE 16 ","no migration background","1023","0.227611156854845","0.215336003289771","0.239886310419918","3"
"No worries","2014","Couple + C. LE 16 ","direct migration background","489","0.294918269712546","0.273757998225165","0.316078541199928","3"
"No worries","2014","Couple + C. LE 16 ","indirect migration background","112","0.205513478777043","0.172312156521298","0.238714801032788","3"
"No worries","2014","Couple + C. GT 16 ","no migration background","495","0.24649195759506","0.228584727816902","0.264399187373218","3"
"No worries","2014","Couple + C. GT 16 ","direct migration background","173","0.261635697881332","0.226049373885232","0.297222021877433","3"
"No worries","2014","Couple + C. GT 16 ","indirect migration background","71","0.316469642163225","0.258349660400212","0.374589623926239","3"
"No worries","2014","Couple + C. LE and GT 16","no migration background","289","0.192582694386531","0.171912138251113","0.213253250521948","3"
"No worries","2014","Couple + C. LE and GT 16","direct migration background","173","0.314795667665519","0.27787915020418","0.351712185126859","3"
"No worries","2014","Couple + C. LE and GT 16","indirect migration background","54","0.239954076760695","0.1836505061341","0.29625764738729","3"
"Some worries","2014","Single parent ","no migration background","1014","0.534691297653293","0.512029359508233","0.557353235798353","2"
"Some worries","2014","Single parent ","direct migration background","161","0.388505781837247","0.336389506114072","0.440622057560422","2"
"Some worries","2014","(Married) couple without C. ","indirect migration background","106","0.507388618014991","0.438783646438668","0.575993589591314","2"
"Some worries","2014","(Married) couple without C. ","direct migration background","497","0.512872550605756","0.481985593151651","0.54375950805986","2"
"Some worries","2014","Couple + C. LE and GT 16","indirect migration background","100","0.396367402084089","0.331878161657465","0.460856642510713","2"
"Some worries","2014","1-pers.-HH","no migration background","1706","0.544199985899623","0.526613920977676","0.56178605082157","2"
"Some worries","2014","1-pers.-HH","direct migration background","214","0.543670106247095","0.494858254641194","0.592481957852997","2"
"Some worries","2014","1-pers.-HH","indirect migration background","79","0.518449796193416","0.44078509630159","0.596114496085243","2"
"Some worries","2014","(Married) couple without C. ","no migration background","3901","0.579260694708036","0.567491399917363","0.591029989498708","2"
"Some worries","2014","Single parent ","indirect migration background","102","0.523843679380683","0.459577907299874","0.588109451461492","2"
"Some worries","2014","Couple + C. LE 16 ","no migration background","2653","0.58520466775947","0.570780758354642","0.599628577164297","2"
"Some worries","2014","Couple + C. LE 16 ","direct migration background","906","0.500487374872435","0.477285639773512","0.523689109971357","2"
"Some worries","2014","Couple + C. LE 16 ","indirect migration background","291","0.580055041145564","0.539502063645684","0.620608018645445","2"
"Some worries","2014","Couple + C. GT 16 ","no migration background","1231","0.557181673148374","0.536542405248866","0.577820941047882","2"
"Some worries","2014","Couple + C. GT 16 ","direct migration background","285","0.446139878514093","0.405892754339257","0.48638700268893","2"
"Some worries","2014","Couple + C. GT 16 ","indirect migration background","118","0.433666943573988","0.371737860060867","0.495596027087109","2"
"Some worries","2014","Couple + C. LE and GT 16","no migration background","821","0.605943055184583","0.580328317989851","0.631557792379315","2"
"Some worries","2014","Couple + C. LE and GT 16","direct migration background","287","0.426788948858709","0.387473778538005","0.466104119179414","2"
"Big worries","2015","(Married) couple without C. ","direct migration background","315","0.309261820937852","0.283701096618868","0.334822545256836","1"
"Big worries","2015","(Married) couple without C. ","indirect migration background","73","0.326264765593804","0.261927481302325","0.390602049885284","1"
"Big worries","2015","Single parent ","no migration background","688","0.361948226050894","0.339648380637451","0.384248071464338","1"
"Big worries","2015","Single parent ","direct migration background","108","0.281340608625279","0.235211036880779","0.32747018036978","1"
"Big worries","2015","Single parent ","indirect migration background","87","0.359779656810493","0.297483148686255","0.422076164934731","1"
"Big worries","2015","Couple + C. LE 16 ","no migration background","1269","0.296655343688494","0.282644361368535","0.310666326008452","1"
"Big worries","2015","Couple + C. LE 16 ","direct migration background","484","0.235025605846319","0.217094296947604","0.252956914745035","1"
"Big worries","2015","Couple + C. LE 16 ","indirect migration background","183","0.307611757223987","0.267791913815133","0.347431600632842","1"
"Big worries","2015","(Married) couple without C. ","no migration background","2327","0.376026400474779","0.364201562011918","0.38785123893764","1"
"Big worries","2015","Couple + C. GT 16 ","no migration background","766","0.332235335309559","0.312394782522494","0.352075888096624","1"
"Big worries","2015","Couple + C. LE and GT 16","indirect migration background","81","0.362291421160268","0.300307041956108","0.424275800364428","1"
"Big worries","2015","Couple + C. LE and GT 16","direct migration background","158","0.296715307515837","0.26010249788698","0.333328117144694","1"
"Big worries","2015","1-pers.-HH","indirect migration background","66","0.334858719567189","0.260800451900577","0.408916987233801","1"
"Big worries","2015","Couple + C. LE and GT 16","no migration background","493","0.337504132174412","0.312618940247414","0.362389324101411","1"
"Big worries","2015","1-pers.-HH","no migration background","1051","0.345799569466329","0.328696880325895","0.362902258606763","1"
"Big worries","2015","1-pers.-HH","direct migration background","119","0.26141672955951","0.225594666545266","0.297238792573754","1"
"Big worries","2015","Couple + C. GT 16 ","direct migration background","123","0.242106826287417","0.206242281174665","0.277971371400169","1"
"Big worries","2015","Couple + C. GT 16 ","indirect migration background","73","0.283764618155624","0.225628087887382","0.341901148423866","1"
"No worries","2015","1-pers.-HH","no migration background","447","0.15120435343312","0.13832243679096","0.164086270075279","3"
"No worries","2015","1-pers.-HH","direct migration background","196","0.266093885518216","0.23006740208937","0.302120368947062","3"
"No worries","2015","1-pers.-HH","indirect migration background","24","","","","3"
"No worries","2015","(Married) couple without C. ","no migration background","804","0.1271280173218","0.118995989529289","0.135260045114311","3"
"No worries","2015","(Married) couple without C. ","direct migration background","365","0.209766244272822","0.187249849150807","0.232282639394838","3"
"No worries","2015","(Married) couple without C. ","indirect migration background","34","0.19181527328348","0.137785901344371","0.24584464522259","3"
"No worries","2015","Single parent ","no migration background","267","0.181247752945015","0.163372045680449","0.19912346020958","3"
"No worries","2015","Single parent ","direct migration background","95","0.251105488486752","0.206617774976991","0.295593201996514","3"
"No worries","2015","Single parent ","indirect migration background","29","","","","3"
"No worries","2015","Couple + C. LE 16 ","no migration background","556","0.126858816581154","0.116650339327282","0.137067293835025","3"
"No worries","2015","Couple + C. LE 16 ","direct migration background","642","0.273847836311394","0.254989671483431","0.292706001139357","3"
"No worries","2015","Couple + C. LE 16 ","indirect migration background","75","0.184681655172643","0.151200631622208","0.218162678723078","3"
"No worries","2015","Couple + C. GT 16 ","no migration background","313","0.163343184387268","0.147771222708681","0.178915146065854","3"
"No worries","2015","Couple + C. GT 16 ","direct migration background","170","0.292353227942085","0.254271203850991","0.330435252033179","3"
"No worries","2015","Couple + C. GT 16 ","indirect migration background","60","0.244889284720052","0.189435357386797","0.300343212053307","3"
"No worries","2015","Couple + C. LE and GT 16","no migration background","183","0.121854460083604","0.1046391906052","0.139069729562008","3"
"No worries","2015","Couple + C. LE and GT 16","direct migration background","155","0.176789537412516","0.146213498707154","0.207365576117879","3"
"No worries","2015","Couple + C. LE and GT 16","indirect migration background","48","0.175891153363725","0.126793991529358","0.224988315198091","3"
"Some worries","2015","(Married) couple without C. ","direct migration background","576","0.480971934789326","0.453340174027977","0.508603695550675","2"
"Some worries","2015","(Married) couple without C. ","indirect migration background","97","0.481919961122716","0.41335236962665","0.550487552618781","2"
"Some worries","2015","Single parent ","no migration background","829","0.456804021004091","0.433689020977642","0.47991902103054","2"
"Some worries","2015","Single parent ","direct migration background","162","0.467553902887968","0.416367415683414","0.518740390092522","2"
"Some worries","2015","(Married) couple without C. ","no migration background","3315","0.496845582203421","0.484639836941791","0.50905132746505","2"
"Some worries","2015","Couple + C. LE and GT 16","indirect migration background","102","0.461817425476007","0.397527625439548","0.526107225512467","2"
"Some worries","2015","Couple + C. LE and GT 16","direct migration background","285","0.526495155071647","0.486477014807066","0.566513295336228","2"
"Some worries","2015","1-pers.-HH","indirect migration background","66","0.467493416834594","0.389198055592964","0.545788778076226","2"
"Some worries","2015","Couple + C. LE and GT 16","no migration background","711","0.540641407741984","0.514414901788437","0.56686791369553","2"
"Some worries","2015","1-pers.-HH","no migration background","1473","0.502996077100551","0.485017348669365","0.520974805531737","2"
"Some worries","2015","1-pers.-HH","direct migration background","263","0.472489384922274","0.431789254447334","0.513189515397215","2"
"Some worries","2015","Single parent ","indirect migration background","112","0.539830239063678","0.475135597662777","0.604524880464578","2"
"Some worries","2015","Couple + C. LE 16 ","no migration background","2258","0.576485839730352","0.561329766641895","0.59164191281881","2"
"Some worries","2015","Couple + C. LE 16 ","direct migration background","1022","0.491126557842287","0.469985215679231","0.512267900005342","2"
"Some worries","2015","Couple + C. LE 16 ","indirect migration background","258","0.50770658760337","0.464570410696495","0.550842764510244","2"
"Some worries","2015","Couple + C. GT 16 ","no migration background","1086","0.504421480303173","0.483360811240942","0.525482149365403","2"
"Some worries","2015","Couple + C. GT 16 ","direct migration background","255","0.465539945770498","0.423776731795915","0.507303159745081","2"
"Some worries","2015","Couple + C. GT 16 ","indirect migration background","98","0.471346097124324","0.406973981875266","0.535718212373382","2"
"Big worries","2016","(Married) couple without C. ","direct migration background","418","0.394898928198601","0.366936751153203","0.422861105243998","1"
"Big worries","2016","(Married) couple without C. ","indirect migration background","93","0.429038131387345","0.357524195915982","0.500552066858708","1"
"Big worries","2016","Single parent ","no migration background","776","0.457779175467144","0.433495792229517","0.48206255870477","1"
"Big worries","2016","Single parent ","direct migration background","169","0.404156545749758","0.366314663771728","0.441998427727787","1"
"Big worries","2016","Single parent ","indirect migration background","104","0.555224750661162","0.489558614118635","0.620890887203688","1"
"Big worries","2016","Couple + C. LE 16 ","no migration background","1714","0.472151800955189","0.455889231922242","0.488414369988136","1"
"Big worries","2016","Couple + C. LE 16 ","direct migration background","796","0.374449109041898","0.358590844906747","0.39030737317705","1"
"Big worries","2016","Couple + C. LE 16 ","indirect migration background","266","0.510006406282716","0.464764105121299","0.555248707444133","1"
"Big worries","2016","Couple + C. LE and GT 16","indirect migration background","101","0.370070280302955","0.309112699424447","0.431027861181464","1"
"Big worries","2016","Couple + C. LE and GT 16","direct migration background","210","0.353033775398363","0.322514685923192","0.383552864873534","1"
"Big worries","2016","1-pers.-HH","indirect migration background","91","0.553763795486463","0.4769781863567","0.630549404616225","1"
"Big worries","2016","Couple + C. LE and GT 16","no migration background","613","0.485201185503715","0.458064576393988","0.512337794613443","1"
"Big worries","2016","(Married) couple without C. ","no migration background","3125","0.504736592633176","0.492247984728024","0.517225200538328","1"
"Big worries","2016","Couple + C. GT 16 ","no migration background","1019","0.456869621745732","0.435300855690901","0.478438387800563","1"
"Big worries","2016","1-pers.-HH","direct migration background","262","0.356833277337645","0.331994716209764","0.381671838465525","1"
"Big worries","2016","Couple + C. GT 16 ","indirect migration background","97","0.391330150192549","0.323691389317825","0.458968911067274","1"
"Big worries","2016","Couple + C. GT 16 ","direct migration background","207","0.429639408714575","0.388929443287065","0.470349374142085","1"
"Big worries","2016","1-pers.-HH","no migration background","1394","0.480497539134217","0.462138652329893","0.498856425938542","1"
"No worries","2016","1-pers.-HH","no migration background","314","0.108050260491017","0.0966427715539087","0.119457749428125","3"
"No worries","2016","1-pers.-HH","direct migration background","719","0.215657359945384","0.194333440579556","0.236981279311211","3"
"No worries","2016","1-pers.-HH","indirect migration background","18","","","","3"
"No worries","2016","(Married) couple without C. ","no migration background","569","0.0956715053164348","0.0883243719121294","0.10301863872074","3"
"No worries","2016","(Married) couple without C. ","direct migration background","253","0.142588855801264","0.122587870229059","0.162589841373469","3"
"No worries","2016","(Married) couple without C. ","indirect migration background","19","","","","3"
"No worries","2016","Single parent ","no migration background","183","0.137724639908724","0.120928020106758","0.15452125971069","3"
"No worries","2016","Single parent ","direct migration background","263","0.15938138046667","0.131155329152619","0.187607431780721","3"
"No worries","2016","Single parent ","indirect migration background","35","0.158585104285716","0.110315577106311","0.206854631465121","3"
"No worries","2016","Couple + C. LE 16 ","no migration background","323","0.0825793391031325","0.0736130287855797","0.0915456494206853","3"
"No worries","2016","Couple + C. LE 16 ","direct migration background","1649","0.219250889945113","0.205694178434972","0.232807601455255","3"
"No worries","2016","Couple + C. LE 16 ","indirect migration background","43","0.105891620780914","0.0780440350281711","0.133739206533658","3"
"No worries","2016","Couple + C. GT 16 ","no migration background","194","0.118318306759959","0.104333418635319","0.132303194884599","3"
"No worries","2016","Couple + C. GT 16 ","direct migration background","145","0.177072104796846","0.145679316592895","0.208464893000796","3"
"No worries","2016","Couple + C. GT 16 ","indirect migration background","24","","","","3"
"No worries","2016","Couple + C. LE and GT 16","no migration background","115","0.0881422445237329","0.072748953363444","0.103535535684022","3"
"No worries","2016","Couple + C. LE and GT 16","direct migration background","422","0.185671144053337","0.160840112685969","0.210502175420704","3"
"No worries","2016","Couple + C. LE and GT 16","indirect migration background","35","0.221850414008315","0.16939368130146","0.274307146715171","3"
"Some worries","2016","(Married) couple without C. ","direct migration background","503","0.462512216000136","0.433991531425276","0.491032900574996","2"
"Some worries","2016","(Married) couple without C. ","indirect migration background","72","0.451859648273701","0.379950052650209","0.523769243897192","2"
"Some worries","2016","Single parent ","no migration background","658","0.404496184624132","0.380574455410532","0.428417913837733","2"
"Some worries","2016","Single parent ","direct migration background","214","0.436462073783572","0.398217778504204","0.47470636906294","2"
"Some worries","2016","Couple + C. LE and GT 16","indirect migration background","105","0.408079305688729","0.346029044001991","0.470129567375467","2"
"Some worries","2016","Couple + C. LE and GT 16","direct migration background","310","0.4612950805483","0.42946135102479","0.49312881007181","2"
"Some worries","2016","(Married) couple without C. ","no migration background","2463","0.39959190205039","0.387357151362484","0.411826652738295","2"
"Some worries","2016","1-pers.-HH","indirect migration background","52","0.325358503250766","0.252989471985751","0.39772753451578","2"
"Some worries","2016","Couple + C. LE and GT 16","no migration background","575","0.426656569972552","0.399801732885576","0.453511407059528","2"
"Some worries","2016","1-pers.-HH","direct migration background","448","0.427509362716972","0.401859267235341","0.453159458198603","2"
"Some worries","2016","Couple + C. GT 16 ","indirect migration background","79","0.49283417795433","0.42354610358063","0.56212225232803","2"
"Some worries","2016","1-pers.-HH","no migration background","1137","0.411452200374766","0.393369740068148","0.429534660681384","2"
"Some worries","2016","Couple + C. GT 16 ","direct migration background","216","0.393288486488579","0.353116745138688","0.433460227838469","2"
"Some worries","2016","Couple + C. LE 16 ","direct migration background","1133","0.406300001012988","0.390207080777795","0.422392921248181","2"
"Some worries","2016","Couple + C. LE 16 ","indirect migration background","160","0.38410197293637","0.340083056778181","0.42812088909456","2"
"Some worries","2016","Single parent ","indirect migration background","81","0.286190145053122","0.22646525515817","0.345915034948074","2"
"Some worries","2016","Couple + C. LE 16 ","no migration background","1583","0.445268859941679","0.429078882616647","0.461458837266711","2"
"Some worries","2016","Couple + C. GT 16 ","no migration background","836","0.424812071494309","0.403408787311972","0.446215355676646","2"
"Big worries","2017","(Married) couple without C. ","direct migration background","379","0.394345852111402","0.366763873102975","0.421927831119829","1"
"Big worries","2017","(Married) couple without C. ","indirect migration background","115","0.451483753472622","0.388260706309281","0.514706800635964","1"
"Big worries","2017","Single parent ","no migration background","661","0.375288430622983","0.352399130414038","0.398177730831928","1"
"Big worries","2017","Single parent ","direct migration background","130","0.335412197817176","0.299501019078053","0.371323376556299","1"
"Big worries","2017","Single parent ","indirect migration background","87","0.384871055983136","0.320281759933975","0.449460352032296","1"
"Big worries","2017","Couple + C. LE 16 ","no migration background","1490","0.389380067895369","0.373991591661336","0.404768544129402","1"
"Big worries","2017","Couple + C. LE 16 ","direct migration background","709","0.309748597827228","0.295140877052053","0.324356318602402","1"
"Big worries","2017","Couple + C. LE 16 ","indirect migration background","225","0.462621049494845","0.418062753615897","0.507179345373793","1"
"Big worries","2017","Couple + C. LE and GT 16","indirect migration background","108","0.482060290352979","0.418444606292616","0.545675974413342","1"
"Big worries","2017","1-pers.-HH","indirect migration background","95","0.473370965344987","0.400632855472074","0.5461090752179","1"
"Big worries","2017","Couple + C. LE and GT 16","direct migration background","196","0.349356803599542","0.321472213678392","0.377241393520693","1"
"Big worries","2017","Couple + C. LE and GT 16","no migration background","624","0.402975927680807","0.378062343290832","0.427889512070783","1"
"Big worries","2017","(Married) couple without C. ","no migration background","3103","0.446862366932967","0.435204011421166","0.458520722444769","1"
"Big worries","2017","1-pers.-HH","direct migration background","239","0.301532391930291","0.278707828226583","0.324356955633999","1"
"Big worries","2017","Couple + C. GT 16 ","indirect migration background","107","0.414295217793136","0.351580674615332","0.47700976097094","1"
"Big worries","2017","1-pers.-HH","no migration background","1407","0.434117171774486","0.417131819475382","0.451102524073591","1"
"Big worries","2017","Couple + C. GT 16 ","direct migration background","189","0.418609090250417","0.380116967909927","0.457101212590906","1"
"Big worries","2017","Couple + C. GT 16 ","no migration background","1061","0.39829175436055","0.379016901153399","0.4175666075677","1"
"No worries","2017","1-pers.-HH","no migration background","375","0.119414796721967","0.108302020153044","0.13052757329089","3"
"No worries","2017","1-pers.-HH","direct migration background","856","0.254375388576082","0.232715310114089","0.276035467038075","3"
"No worries","2017","1-pers.-HH","indirect migration background","19","","","","3"
"No worries","2017","(Married) couple without C. ","no migration background","632","0.0989095439662323","0.0919089144451767","0.105910173487288","3"
"No worries","2017","(Married) couple without C. ","direct migration background","303","0.141403139914121","0.121737928863236","0.161068350965006","3"
"No worries","2017","(Married) couple without C. ","indirect migration background","24","","","","3"
"No worries","2017","Single parent ","no migration background","221","0.142627182423396","0.126096295343025","0.159158069503766","3"
"No worries","2017","Single parent ","direct migration background","340","0.200704422732437","0.170239770301772","0.231169075163101","3"
"No worries","2017","Single parent ","indirect migration background","31","0.136483067243958","0.0909114269994754","0.182054707488441","3"
"No worries","2017","Couple + C. LE 16 ","no migration background","390","0.101438985593401","0.0919110347824364","0.110966936404365","3"
"No worries","2017","Couple + C. LE 16 ","direct migration background","1962","0.249517322233427","0.235846494138688","0.263188150328166","3"
"No worries","2017","Couple + C. LE 16 ","indirect migration background","40","0.0784323143657016","0.0544060259025511","0.102458602828852","3"
"No worries","2017","Couple + C. GT 16 ","no migration background","237","0.106947935945387","0.0947798566021122","0.119116015288661","3"
"No worries","2017","Couple + C. GT 16 ","direct migration background","172","0.175603455602652","0.145916338765836","0.205290572439467","3"
"No worries","2017","Couple + C. GT 16 ","indirect migration background","35","0.102684032721446","0.0640386089330049","0.141329456509888","3"
"No worries","2017","Couple + C. LE and GT 16","no migration background","143","0.0953145945992748","0.080399389258066","0.110229799940483","3"
"No worries","2017","Couple + C. LE and GT 16","direct migration background","621","0.210346216929261","0.186509637939581","0.23418279591894","3"
"No worries","2017","Couple + C. LE and GT 16","indirect migration background","38","0.17190925066789","0.123873729364681","0.219944771971099","3"
"Some worries","2017","(Married) couple without C. ","direct migration background","524","0.464251007974477","0.436104044723257","0.492397971225696","2"
"Some worries","2017","(Married) couple without C. ","indirect migration background","99","0.459816500066105","0.396499177004861","0.523133823127349","2"
"Some worries","2017","Single parent ","no migration background","837","0.482084386953621","0.458463228789839","0.505705545117403","2"
"Some worries","2017","Single parent ","direct migration background","194","0.463883379450387","0.42595204749417","0.501814711406605","2"
"Some worries","2017","Couple + C. LE and GT 16","indirect migration background","91","0.346030458979131","0.285467115484025","0.406593802474237","2"
"Some worries","2017","(Married) couple without C. ","no migration background","3251","0.4542280891008","0.442552565016723","0.465903613184878","2"
"Some worries","2017","Couple + C. LE and GT 16","direct migration background","306","0.440296979471197","0.411262777654964","0.46933118128743","2"
"Some worries","2017","1-pers.-HH","indirect migration background","67","0.454044321522562","0.381511157660974","0.526577485384151","2"
"Some worries","2017","Couple + C. LE and GT 16","no migration background","722","0.501709477719918","0.476313308735677","0.527105646704159","2"
"Some worries","2017","1-pers.-HH","no migration background","1489","0.446468031503546","0.429431767688228","0.463504295318865","2"
"Some worries","2017","1-pers.-HH","direct migration background","458","0.444092219493627","0.41938065044467","0.468803788542585","2"
"Some worries","2017","Couple + C. GT 16 ","direct migration background","270","0.405787454146932","0.367473795310887","0.444101112982976","2"
"Some worries","2017","Couple + C. GT 16 ","indirect migration background","95","0.483020749485418","0.419400792952828","0.546640706018007","2"
"Some worries","2017","Couple + C. GT 16 ","no migration background","1180","0.494760309694064","0.47507493904079","0.514445680347337","2"
"Some worries","2017","Couple + C. LE 16 ","indirect migration background","216","0.458946636139453","0.414414174845944","0.503479097432962","2"
"Some worries","2017","Couple + C. LE 16 ","direct migration background","1178","0.440734079939346","0.425049545572109","0.456418614306582","2"
"Some worries","2017","Single parent ","indirect migration background","100","0.478645876772906","0.412333680577412","0.5449580729684","2"
"Some worries","2017","Couple + C. LE 16 ","no migration background","1977","0.50918094651123","0.493404105449528","0.524957787572932","2"
"Big worries","2018","(Married) couple without C. ","direct migration background","315","0.287624569774798","0.261394313366959","0.313854826182638","1"
"Big worries","2018","(Married) couple without C. ","indirect migration background","89","0.384502655983163","0.321357006990384","0.447648304975943","1"
"Big worries","2018","Single parent ","no migration background","569","0.343435146630186","0.320721653632205","0.366148639628168","1"
"Big worries","2018","Single parent ","direct migration background","137","0.337607630301178","0.301336984549582","0.373878276052773","1"
"Big worries","2018","Single parent ","indirect migration background","78","0.421818210402969","0.356708341470997","0.486928079334941","1"
"Big worries","2018","Couple + C. LE 16 ","no migration background","1100","0.302584657886378","0.287538863206324","0.317630452566432","1"
"Big worries","2018","Couple + C. LE 16 ","direct migration background","583","0.258450233160234","0.243312831187652","0.273587635132816","1"
"Big worries","2018","Couple + C. LE 16 ","indirect migration background","159","0.321048273786287","0.277718613942318","0.364377933630256","1"
"Big worries","2018","Couple + C. LE and GT 16","direct migration background","190","0.308140688309858","0.281087623860475","0.335193752759241","1"
"Big worries","2018","Couple + C. LE and GT 16","no migration background","487","0.336072052593396","0.311275381672244","0.360868723514548","1"
"Big worries","2018","Couple + C. LE and GT 16","indirect migration background","110","0.433519634517945","0.375577865861256","0.491461403174634","1"
"Big worries","2018","1-pers.-HH","indirect migration background","78","0.370010986576502","0.305172616792333","0.434849356360672","1"
"Big worries","2018","1-pers.-HH","direct migration background","214","0.258389407410668","0.234276112744071","0.282502702077265","1"
"Big worries","2018","Couple + C. GT 16 ","indirect migration background","73","0.34949010356738","0.286484214264525","0.412495992870236","1"
"Big worries","2018","(Married) couple without C. ","no migration background","2460","0.360436592407569","0.34899457687368","0.371878607941459","1"
"Big worries","2018","1-pers.-HH","no migration background","1209","0.345359241732298","0.329425835988048","0.361292647476549","1"
"Big worries","2018","Couple + C. GT 16 ","direct migration background","151","0.300490395476227","0.263049262000787","0.337931528951666","1"
"Big worries","2018","Couple + C. GT 16 ","no migration background","786","0.336968290230573","0.317713700906207","0.356222879554939","1"
"No worries","2018","1-pers.-HH","no migration background","518","0.159421562983121","0.147154680414046","0.171688445552196","3"
"No worries","2018","1-pers.-HH","direct migration background","605","0.250727833193944","0.226852342172753","0.274603324215135","3"
"No worries","2018","1-pers.-HH","indirect migration background","29","","","","3"
"No worries","2018","(Married) couple without C. ","no migration background","733","0.114986481286302","0.107384187720964","0.12258877485164","3"
"No worries","2018","(Married) couple without C. ","direct migration background","280","0.144178610492337","0.123823331233066","0.164533889751609","3"
"No worries","2018","(Married) couple without C. ","indirect migration background","28","","","","3"
"No worries","2018","Single parent ","no migration background","282","0.161371255999134","0.14377498246521","0.178967529533059","3"
"No worries","2018","Single parent ","direct migration background","274","0.249805859074616","0.216602681771632","0.2830090363776","3"
"No worries","2018","Single parent ","indirect migration background","22","","","","3"
"No worries","2018","Couple + C. LE 16 ","no migration background","437","0.119612176186853","0.108983708900255","0.130240643473451","3"
"No worries","2018","Couple + C. LE 16 ","direct migration background","1455","0.21979360599118","0.205474859242023","0.234112352740336","3"
"No worries","2018","Couple + C. LE 16 ","indirect migration background","57","0.115246515837902","0.085611463080248","0.144881568595556","3"
"No worries","2018","Couple + C. GT 16 ","no migration background","281","0.128504706617722","0.114872547910499","0.142136865324945","3"
"No worries","2018","Couple + C. GT 16 ","direct migration background","167","0.179413977578656","0.148079169134539","0.210748786022772","3"
"No worries","2018","Couple + C. GT 16 ","indirect migration background","46","0.193287893982629","0.141108580022444","0.245467207942813","3"
"No worries","2018","Couple + C. LE and GT 16","no migration background","172","0.128293237411182","0.110738117755193","0.145848357067171","3"
"No worries","2018","Couple + C. LE and GT 16","direct migration background","541","0.230440027313722","0.205766386281833","0.255113668345611","3"
"No worries","2018","Couple + C. LE and GT 16","indirect migration background","48","0.169071460056411","0.125247469572035","0.212895450540787","3"
"Some worries","2018","(Married) couple without C. ","direct migration background","549","0.568196819732864","0.539493812766568","0.596899826699161","2"
"Some worries","2018","(Married) couple without C. ","indirect migration background","111","0.482999226523319","0.418135860597335","0.547862592449303","2"
"Some worries","2018","Single parent ","no migration background","828","0.49519359737068","0.471278470968982","0.519108723772378","2"
"Some worries","2018","Single parent ","direct migration background","242","0.412586510624206","0.374827468330127","0.450345552918286","2"
"Some worries","2018","Couple + C. LE and GT 16","indirect migration background","123","0.397408905425644","0.340191905436192","0.454625905415096","2"
"Some worries","2018","Couple + C. LE and GT 16","direct migration background","388","0.461419284376421","0.432210981867873","0.490627586884968","2"
