"plj0047","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2006","Couple + C. GT 16 ","higher vocational","50","0.270340653600198","0.209983023637729","0.330698283562667","1"
"Big worries","2006","Couple + C. GT 16 ","higher education","195","0.326846101623483","0.290951841264535","0.36274036198243","1"
"Big worries","2006","Couple + C. LE and GT 16","in school","36","0.316203836152373","0.238054456657314","0.394353215647432","1"
"Big worries","2006","Couple + C. LE and GT 16","inadequately","11","","","","1"
"Big worries","2006","Couple + C. LE and GT 16","general elemantary","74","0.387168944723965","0.322802815836979","0.451535073610952","1"
"Big worries","2006","Couple + C. LE and GT 16","middle vocational","183","0.311598029105111","0.274814122754029","0.348381935456193","1"
"Big worries","2006","Couple + C. LE and GT 16","vocational + Abi","22","","","","1"
"Big worries","2006","Couple + C. LE and GT 16","higher vocational","40","0.420765385322451","0.324485700445023","0.517045070199879","1"
"Big worries","2006","Couple + C. LE and GT 16","higher education","61","0.313257028331686","0.256440377220434","0.370073679442939","1"
"Big worries","2006","1-pers.-HH","in school","","","","","1"
"No worries","2006","Couple + C. LE and GT 16","higher education","46","0.170085214212229","0.124061873468998","0.21610855495546","3"
"No worries","2006","1-pers.-HH","in school","1","","","","3"
"No worries","2006","1-pers.-HH","inadequately","8","","","","3"
"No worries","2006","1-pers.-HH","general elemantary","140","0.308898237257517","0.267477973693516","0.350318500821517","3"
"No worries","2006","1-pers.-HH","middle vocational","359","0.218350495865493","0.198723608382129","0.237977383348857","3"
"No worries","2006","1-pers.-HH","vocational + Abi","36","0.232684902058625","0.172284456748865","0.293085347368385","3"
"No worries","2006","1-pers.-HH","higher vocational","33","0.147481861620004","0.101252809274921","0.193710913965088","3"
"No worries","2006","1-pers.-HH","higher education","128","0.182986690707322","0.153147121366978","0.212826260047666","3"
"No worries","2006","(Married) couple without C. ","in school","1","","","","3"
"No worries","2006","(Married) couple without C. ","inadequately","17","","","","3"
"No worries","2006","(Married) couple without C. ","general elemantary","174","0.24083103467441","0.20993984510712","0.2717222242417","3"
"No worries","2006","(Married) couple without C. ","middle vocational","788","0.190146978432021","0.178187681643825","0.202106275220216","3"
"No worries","2006","(Married) couple without C. ","vocational + Abi","56","0.173873547549468","0.134613881644579","0.213133213454357","3"
"No worries","2006","(Married) couple without C. ","higher vocational","104","0.149565393581679","0.121671811454739","0.177458975708618","3"
"No worries","2006","(Married) couple without C. ","higher education","295","0.171085670977446","0.153989975261726","0.188181366693166","3"
"No worries","2006","Single parent ","in school","15","","","","3"
"No worries","2006","Single parent ","inadequately","7","","","","3"
"No worries","2006","Single parent ","general elemantary","56","0.297663781119935","0.235225633452752","0.360101928787118","3"
"No worries","2006","Single parent ","middle vocational","110","0.1918293062465","0.159922804900649","0.22373580759235","3"
"No worries","2006","Single parent ","vocational + Abi","4","","","","3"
"No worries","2006","Single parent ","higher vocational","8","","","","3"
"No worries","2006","Single parent ","higher education","19","","","","3"
"No worries","2006","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2006","Couple + C. LE 16 ","inadequately","5","","","","3"
"No worries","2006","Couple + C. LE 16 ","general elemantary","46","0.179784538142696","0.133637118947275","0.225931957338117","3"
"No worries","2006","Couple + C. LE 16 ","middle vocational","293","0.143458653524245","0.127696743950962","0.159220563097529","3"
"No worries","2006","Couple + C. LE 16 ","vocational + Abi","68","0.179983736911243","0.140517541278612","0.219449932543873","3"
"No worries","2006","Couple + C. LE 16 ","higher vocational","69","0.167579182312134","0.13088577389339","0.204272590730877","3"
"No worries","2006","Couple + C. LE 16 ","higher education","132","0.179969271510866","0.155212644851546","0.204725898170186","3"
"No worries","2006","Couple + C. GT 16 ","in school","33","0.14390871067717","0.092915074954459","0.19490234639988","3"
"No worries","2006","Couple + C. GT 16 ","inadequately","11","","","","3"
"No worries","2006","Couple + C. GT 16 ","general elemantary","108","0.252528887175458","0.211559548208569","0.293498226142347","3"
"No worries","2006","Couple + C. GT 16 ","middle vocational","321","0.168268400006237","0.151160906002068","0.185375894010405","3"
"No worries","2006","Couple + C. GT 16 ","vocational + Abi","26","","","","3"
"No worries","2006","Couple + C. GT 16 ","higher vocational","35","0.162210726311763","0.112112355163306","0.212309097460219","3"
"No worries","2006","Couple + C. GT 16 ","higher education","103","0.140415071679683","0.113829412655312","0.167000730704055","3"
"No worries","2006","Couple + C. LE and GT 16","in school","34","0.243460872619936","0.171332037055385","0.315589708184487","3"
"No worries","2006","Couple + C. LE and GT 16","inadequately","8","","","","3"
"No worries","2006","Couple + C. LE and GT 16","general elemantary","46","0.179026311646631","0.12836693961639","0.229685683676873","3"
"No worries","2006","Couple + C. LE and GT 16","middle vocational","107","0.180720437214044","0.15016002980178","0.211280844626307","3"
"No worries","2006","Couple + C. LE and GT 16","vocational + Abi","13","","","","3"
"No worries","2006","Couple + C. LE and GT 16","higher vocational","15","","","","3"
"Some worries","2006","Couple + C. LE and GT 16","higher education","149","0.516657757456085","0.455442883159863","0.577872631752307","2"
"Some worries","2006","Couple + C. GT 16 ","in school","84","0.430243747330614","0.358313056595716","0.502174438065511","2"
"Some worries","2006","1-pers.-HH","inadequately","11","","","","2"
"Some worries","2006","1-pers.-HH","general elemantary","234","0.462745814361148","0.418047072814485","0.507444555907811","2"
"Some worries","2006","1-pers.-HH","middle vocational","876","0.507585670116124","0.483834318389513","0.531337021842734","2"
"Some worries","2006","1-pers.-HH","vocational + Abi","99","0.49317440557717","0.42170853303254","0.564640278121801","2"
"Some worries","2006","1-pers.-HH","higher vocational","121","0.537420410615506","0.4724157967621","0.602425024468911","2"
"Some worries","2006","1-pers.-HH","higher education","347","0.567757387587011","0.529526584560851","0.605988190613171","2"
"Some worries","2006","(Married) couple without C. ","in school","4","","","","2"
"Some worries","2006","(Married) couple without C. ","inadequately","37","0.497723677878361","0.379748932355136","0.615698423401587","2"
"Some worries","2006","(Married) couple without C. ","general elemantary","373","0.501498639998817","0.465376186772108","0.537621093225527","2"
"Some worries","2006","(Married) couple without C. ","middle vocational","2227","0.528037043408926","0.512823023583069","0.543251063234784","2"
"Some worries","2006","(Married) couple without C. ","vocational + Abi","209","0.553174329229714","0.501674398528601","0.604674259930828","2"
"Some worries","2006","(Married) couple without C. ","higher vocational","342","0.552147080992715","0.513254804549391","0.591039357436039","2"
"Some worries","2006","Single parent ","in school","24","","","","2"
"Some worries","2006","Single parent ","inadequately","10","","","","2"
"Some worries","2006","Single parent ","general elemantary","98","0.467251574012805","0.399119602683964","0.535383545341647","2"
"Some worries","2006","Single parent ","middle vocational","284","0.470329548517641","0.429883680253965","0.510775416781316","2"
"Some worries","2006","Single parent ","vocational + Abi","26","","","","2"
"Some worries","2006","Single parent ","higher vocational","32","0.591917677103645","0.462029000303829","0.721806353903461","2"
"Some worries","2006","Single parent ","higher education","82","0.520352665101143","0.440135951335596","0.600569378866689","2"
"Some worries","2006","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2006","Couple + C. LE 16 ","inadequately","12","","","","2"
"Some worries","2006","Couple + C. LE 16 ","general elemantary","134","0.474536582521567","0.41452800047627","0.534545164566864","2"
"Some worries","2006","Couple + C. LE 16 ","middle vocational","1050","0.543252904258491","0.520854853928856","0.565650954588127","2"
"Some worries","2006","Couple + C. LE 16 ","vocational + Abi","199","0.550428542451209","0.499325443422979","0.601531641479438","2"
"Some worries","2006","Couple + C. LE 16 ","higher vocational","217","0.511093336899974","0.461983369866349","0.5602033039336","2"
"Some worries","2006","Couple + C. LE 16 ","higher education","559","0.56349807574457","0.531537357936324","0.595458793552816","2"
"Some worries","2006","Couple + C. GT 16 ","inadequately","21","","","","2"
"Some worries","2006","Couple + C. GT 16 ","general elemantary","218","0.4484161884221","0.401518372807157","0.495314004037043","2"
"Some worries","2006","Couple + C. GT 16 ","middle vocational","1002","0.544779880877266","0.52200716817852","0.567552593576012","2"
"Some worries","2006","Couple + C. GT 16 ","vocational + Abi","96","0.579872631798373","0.505013179011267","0.654732084585478","2"
"Some worries","2006","Couple + C. GT 16 ","higher vocational","123","0.567448620088039","0.500120180926479","0.6347770592496","2"
"Some worries","2006","Couple + C. GT 16 ","higher education","358","0.532738826696834","0.494559066715299","0.570918586678369","2"
"Some worries","2006","Couple + C. LE and GT 16","in school","66","0.440335291227691","0.356902966483818","0.523767615971564","2"
"Some worries","2006","Couple + C. LE and GT 16","inadequately","9","","","","2"
"Some worries","2006","Couple + C. LE and GT 16","general elemantary","100","0.433804743629403","0.368315946705938","0.499293540552869","2"
"Some worries","2006","Couple + C. LE and GT 16","middle vocational","319","0.507681533680846","0.46797534599876","0.547387721362931","2"
"Some worries","2006","Couple + C. LE and GT 16","vocational + Abi","33","0.475957191819974","0.357254391636697","0.594659992003251","2"
"Some worries","2006","Couple + C. LE and GT 16","higher vocational","46","0.430078762678544","0.333525084383454","0.526632440973634","2"
"Some worries","2006","(Married) couple without C. ","higher education","1060","0.547957909511214","0.525364167031561","0.570551651990867","2"
"Some worries","2006","1-pers.-HH","in school","4","","","","2"
"Big worries","2007","1-pers.-HH","inadequately","3","","","","1"
"Big worries","2007","1-pers.-HH","general elemantary","96","0.221996091029056","0.18225067941498","0.261741502643133","1"
"Big worries","2007","1-pers.-HH","middle vocational","426","0.252720765041478","0.231707611671945","0.273733918411012","1"
"Big worries","2007","1-pers.-HH","vocational + Abi","48","0.267876183414346","0.203713596582159","0.332038770246532","1"
"Big worries","2007","1-pers.-HH","higher vocational","56","0.244919252917935","0.185907139457654","0.303931366378216","1"
"Big worries","2007","1-pers.-HH","higher education","173","0.272457637946143","0.237580602647798","0.307334673244487","1"
"Big worries","2007","(Married) couple without C. ","in school","","","","","1"
"Big worries","2007","(Married) couple without C. ","inadequately","14","","","","1"
"Big worries","2007","(Married) couple without C. ","general elemantary","184","0.281645007360284","0.247586055758765","0.315703958961803","1"
"Big worries","2007","(Married) couple without C. ","middle vocational","1025","0.268849005595755","0.254827853765153","0.282870157426356","1"
"Big worries","2007","(Married) couple without C. ","vocational + Abi","96","0.297747380099531","0.250180510311432","0.345314249887631","1"
"Big worries","2007","(Married) couple without C. ","higher vocational","159","0.301108799492467","0.26358051996849","0.338637079016444","1"
"Big worries","2007","(Married) couple without C. ","higher education","527","0.294724787437153","0.273598141083769","0.315851433790536","1"
"Big worries","2007","Single parent ","in school","11","","","","1"
"Big worries","2007","Single parent ","inadequately","6","","","","1"
"Big worries","2007","Single parent ","general elemantary","43","0.268214620608632","0.205053434501622","0.331375806715642","1"
"Big worries","2007","Single parent ","middle vocational","166","0.337695640085849","0.297770610906242","0.377620669265456","1"
"Big worries","2007","Single parent ","vocational + Abi","9","","","","1"
"Big worries","2007","Single parent ","higher vocational","12","","","","1"
"Big worries","2007","Single parent ","higher education","44","0.287577475461179","0.215620557830286","0.359534393092072","1"
"Big worries","2007","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2007","Couple + C. LE 16 ","inadequately","9","","","","1"
"Big worries","2007","Couple + C. LE 16 ","general elemantary","73","0.322280178522428","0.262905468152524","0.381654888892332","1"
"Big worries","2007","Couple + C. LE 16 ","middle vocational","485","0.311325253334243","0.289385217109233","0.333265289559253","1"
"Big worries","2007","Couple + C. LE 16 ","vocational + Abi","88","0.231988754786958","0.188018020676412","0.275959488897503","1"
"Big worries","2007","Couple + C. LE 16 ","higher vocational","90","0.322647742974928","0.27408595159825","0.371209534351607","1"
"Big worries","2007","Couple + C. LE 16 ","higher education","222","0.269744365120596","0.240218551265842","0.29927017897535","1"
"Big worries","2007","Couple + C. GT 16 ","in school","46","0.252196666366571","0.18469524806243","0.319698084670712","1"
"Big worries","2007","Couple + C. GT 16 ","inadequately","6","","","","1"
"Big worries","2007","Couple + C. GT 16 ","general elemantary","117","0.313881821249828","0.2682897733767","0.359473869122956","1"
"Big worries","2007","Couple + C. GT 16 ","middle vocational","443","0.248388431538922","0.228219432494528","0.268557430583316","1"
"Big worries","2007","Couple + C. GT 16 ","vocational + Abi","42","0.375953708219778","0.296004507824651","0.455902908614905","1"
"Big worries","2007","Couple + C. GT 16 ","higher vocational","51","0.283636523334324","0.222081673625083","0.345191373043565","1"
"Big worries","2007","Couple + C. GT 16 ","higher education","193","0.325147152602674","0.289436985605184","0.360857319600164","1"
"Big worries","2007","Couple + C. LE and GT 16","in school","37","0.309201808590682","0.225458181154439","0.392945436026926","1"
"Big worries","2007","Couple + C. LE and GT 16","inadequately","7","","","","1"
"Big worries","2007","Couple + C. LE and GT 16","general elemantary","57","0.346483185731586","0.277350749464266","0.415615621998906","1"
"Big worries","2007","Couple + C. LE and GT 16","middle vocational","156","0.268504532565975","0.231466460133988","0.305542604997961","1"
"Big worries","2007","Couple + C. LE and GT 16","vocational + Abi","26","","","","1"
"Big worries","2007","Couple + C. LE and GT 16","higher vocational","26","","","","1"
"Big worries","2007","Couple + C. LE and GT 16","higher education","65","0.246732355195278","0.190022398881494","0.303442311509063","1"
"Big worries","2007","1-pers.-HH","in school","","","","","1"
"No worries","2007","Couple + C. LE and GT 16","higher education","31","0.176190773973087","0.12607476120964","0.226306786736534","3"
"No worries","2007","1-pers.-HH","in school","","","","","3"
"No worries","2007","1-pers.-HH","inadequately","9","","","","3"
"No worries","2007","1-pers.-HH","general elemantary","110","0.264040261681378","0.22188172275971","0.306198800603046","3"
"No worries","2007","1-pers.-HH","middle vocational","376","0.235194883732722","0.214687104355129","0.255702663110314","3"
"No worries","2007","1-pers.-HH","vocational + Abi","31","0.177151073819191","0.121834599216843","0.232467548421539","3"
"No worries","2007","1-pers.-HH","higher vocational","39","0.206480752281748","0.150934913797544","0.262026590765952","3"
"No worries","2007","1-pers.-HH","higher education","106","0.166292135991108","0.137124332236672","0.195459939745543","3"
"No worries","2007","(Married) couple without C. ","in school","","","","","3"
"No worries","2007","(Married) couple without C. ","inadequately","19","","","","3"
"No worries","2007","(Married) couple without C. ","general elemantary","175","0.245691603406765","0.213094401837625","0.278288804975905","3"
"No worries","2007","(Married) couple without C. ","middle vocational","763","0.201013860777858","0.188340010784764","0.213687710770951","3"
"No worries","2007","(Married) couple without C. ","vocational + Abi","60","0.213370241697885","0.170752932546396","0.255987550849373","3"
"No worries","2007","(Married) couple without C. ","higher vocational","91","0.144349836851732","0.115599137564912","0.173100536138552","3"
"No worries","2007","(Married) couple without C. ","higher education","272","0.160087410696506","0.143095643221684","0.177079178171329","3"
"No worries","2007","Single parent ","in school","14","","","","3"
"No worries","2007","Single parent ","inadequately","6","","","","3"
"No worries","2007","Single parent ","general elemantary","51","0.268238469092169","0.205075504286206","0.331401433898131","3"
"No worries","2007","Single parent ","middle vocational","101","0.204680955829416","0.170619506959947","0.238742404698885","3"
"No worries","2007","Single parent ","vocational + Abi","4","","","","3"
"No worries","2007","Single parent ","higher vocational","10","","","","3"
"No worries","2007","Single parent ","higher education","16","","","","3"
"No worries","2007","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2007","Couple + C. LE 16 ","inadequately","10","","","","3"
"No worries","2007","Couple + C. LE 16 ","general elemantary","56","0.251208792519683","0.19610805669046","0.306309528348906","3"
"No worries","2007","Couple + C. LE 16 ","middle vocational","296","0.152930867108105","0.135876716659899","0.16998501755631","3"
"No worries","2007","Couple + C. LE 16 ","vocational + Abi","64","0.14996988063065","0.112776501240919","0.187163260020381","3"
"No worries","2007","Couple + C. LE 16 ","higher vocational","55","0.116776694636109","0.083415895809784","0.150137493462433","3"
"No worries","2007","Couple + C. LE 16 ","higher education","123","0.140438178617972","0.117324483450353","0.163551873785592","3"
"No worries","2007","Couple + C. GT 16 ","in school","32","0.226353770498939","0.161308668046667","0.291398872951211","3"
"No worries","2007","Couple + C. GT 16 ","inadequately","10","","","","3"
"No worries","2007","Couple + C. GT 16 ","general elemantary","101","0.23759579241421","0.195782095212212","0.279409489616208","3"
"No worries","2007","Couple + C. GT 16 ","middle vocational","366","0.199104984863087","0.180464775033875","0.217745194692298","3"
"No worries","2007","Couple + C. GT 16 ","vocational + Abi","13","","","","3"
"No worries","2007","Couple + C. GT 16 ","higher vocational","24","","","","3"
"No worries","2007","Couple + C. GT 16 ","higher education","94","0.123358208217995","0.0982888928943922","0.148427523541597","3"
"No worries","2007","Couple + C. LE and GT 16","in school","23","","","","3"
"No worries","2007","Couple + C. LE and GT 16","inadequately","5","","","","3"
"No worries","2007","Couple + C. LE and GT 16","general elemantary","36","0.232915332814563","0.17150618260924","0.294324483019886","3"
"No worries","2007","Couple + C. LE and GT 16","middle vocational","111","0.205079882683162","0.171336390980675","0.238823374385648","3"
"No worries","2007","Couple + C. LE and GT 16","vocational + Abi","12","","","","3"
"No worries","2007","Couple + C. LE and GT 16","higher vocational","17","","","","3"
"Some worries","2007","Couple + C. LE and GT 16","higher education","126","0.577076870831634","0.512090968080328","0.642062773582941","2"
"Some worries","2007","Couple + C. GT 16 ","in school","81","0.52144956313449","0.443803482008542","0.599095644260439","2"
"Some worries","2007","1-pers.-HH","inadequately","12","","","","2"
"Some worries","2007","1-pers.-HH","general elemantary","214","0.513963647289566","0.466164073564219","0.561763221014912","2"
"Some worries","2007","1-pers.-HH","middle vocational","841","0.5120843512258","0.48791458581617","0.53625411663543","2"
"Some worries","2007","1-pers.-HH","vocational + Abi","104","0.554972742766463","0.482969562538569","0.626975922994358","2"
"Some worries","2007","1-pers.-HH","higher vocational","109","0.548599994800317","0.480312420390193","0.616887569210441","2"
"Some worries","2007","1-pers.-HH","higher education","347","0.56125022606275","0.522377263351763","0.600123188773736","2"
"Some worries","2007","(Married) couple without C. ","in school","1","","","","2"
"Some worries","2007","(Married) couple without C. ","inadequately","27","","","","2"
"Some worries","2007","(Married) couple without C. ","general elemantary","311","0.472663389232951","0.434860009057459","0.510466769408444","2"
"Some worries","2007","(Married) couple without C. ","middle vocational","2053","0.530137133626388","0.514353550128158","0.545920717124617","2"
"Some worries","2007","(Married) couple without C. ","vocational + Abi","199","0.488882378202584","0.436883193619441","0.540881562785727","2"
"Some worries","2007","(Married) couple without C. ","higher vocational","324","0.5545413636558","0.513881791027407","0.595200936284194","2"
"Some worries","2007","(Married) couple without C. ","higher education","990","0.545187801866341","0.522113315744695","0.568262287987987","2"
"Some worries","2007","Single parent ","in school","26","","","","2"
"Some worries","2007","Single parent ","inadequately","7","","","","2"
"Some worries","2007","Single parent ","general elemantary","95","0.463546910299199","0.392453407961875","0.534640412636524","2"
"Some worries","2007","Single parent ","middle vocational","272","0.457623404084735","0.415564467036039","0.499682341133431","2"
"Some worries","2007","Single parent ","vocational + Abi","34","0.74895213140684","0.624985596554614","0.872918666259066","2"
"Some worries","2007","Single parent ","higher vocational","23","","","","2"
"Some worries","2007","Single parent ","higher education","92","0.584211998388578","0.505860463341252","0.662563533435905","2"
"Some worries","2007","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2007","Couple + C. LE 16 ","inadequately","7","","","","2"
"Some worries","2007","Couple + C. LE 16 ","general elemantary","109","0.426511028957889","0.363678103511921","0.489343954403856","2"
"Some worries","2007","Couple + C. LE 16 ","middle vocational","930","0.535743879557652","0.512112965847478","0.559374793267827","2"
"Some worries","2007","Couple + C. LE 16 ","vocational + Abi","202","0.618041364582392","0.567428211005729","0.668654518159056","2"
"Some worries","2007","Couple + C. LE 16 ","higher vocational","211","0.560575562388963","0.509019199075008","0.612131925702918","2"
"Some worries","2007","Couple + C. LE 16 ","higher education","523","0.589817456261432","0.557095773761462","0.622539138761402","2"
"Some worries","2007","Couple + C. GT 16 ","inadequately","29","","","","2"
"Some worries","2007","Couple + C. GT 16 ","general elemantary","180","0.448522386335963","0.399661362734494","0.497383409937431","2"
"Some worries","2007","Couple + C. GT 16 ","middle vocational","954","0.552506583597991","0.529296110716133","0.57571705647985","2"
"Some worries","2007","Couple + C. GT 16 ","vocational + Abi","86","0.564674573406021","0.482838521703778","0.646510625108264","2"
"Some worries","2007","Couple + C. GT 16 ","higher vocational","131","0.589852167559674","0.522685116526167","0.65701921859318","2"
"Some worries","2007","Couple + C. GT 16 ","higher education","374","0.551494639179331","0.513580445169064","0.589408833189599","2"
"Some worries","2007","Couple + C. LE and GT 16","in school","57","0.542086571916125","0.451808728812946","0.632364415019305","2"
"Some worries","2007","Couple + C. LE and GT 16","inadequately","13","","","","2"
"Some worries","2007","Couple + C. LE and GT 16","general elemantary","89","0.420601481453851","0.348882108101563","0.492320854806139","2"
"Some worries","2007","Couple + C. LE and GT 16","middle vocational","283","0.526415584750864","0.48468736887586","0.568143800625867","2"
"Some worries","2007","Couple + C. LE and GT 16","vocational + Abi","32","0.489663247892061","0.372558029557967","0.606768466226155","2"
"Some worries","2007","Couple + C. LE and GT 16","higher vocational","64","0.577616618372553","0.484026617046241","0.671206619698866","2"
"Some worries","2007","1-pers.-HH","in school","1","","","","2"
"Big worries","2008","1-pers.-HH","inadequately","2","","","","1"
"Big worries","2008","1-pers.-HH","general elemantary","80","0.197487254039995","0.158277329808122","0.236697178271868","1"
"Big worries","2008","1-pers.-HH","middle vocational","359","0.217505403078033","0.197105143331558","0.237905662824508","1"
"Big worries","2008","1-pers.-HH","vocational + Abi","44","0.282642531582921","0.217756861195457","0.347528201970385","1"
"Big worries","2008","1-pers.-HH","higher vocational","46","0.228141472840716","0.168473365240329","0.287809580441102","1"
"Big worries","2008","1-pers.-HH","higher education","139","0.223224099363255","0.190393994889359","0.25605420383715","1"
"Big worries","2008","(Married) couple without C. ","in school","","","","","1"
"Big worries","2008","(Married) couple without C. ","inadequately","14","","","","1"
"Big worries","2008","(Married) couple without C. ","general elemantary","147","0.264731200823387","0.23003132470141","0.299431076945364","1"
"Big worries","2008","(Married) couple without C. ","middle vocational","883","0.247262684381799","0.233357855440821","0.261167513322778","1"
"Big worries","2008","(Married) couple without C. ","vocational + Abi","62","0.19825405417407","0.153944506020949","0.242563602327192","1"
"Big worries","2008","(Married) couple without C. ","higher vocational","141","0.239081018823718","0.20323917038984","0.274922867257597","1"
"Big worries","2008","(Married) couple without C. ","higher education","392","0.215984808859734","0.196868152563358","0.23510146515611","1"
"Big worries","2008","Single parent ","in school","15","","","","1"
"Big worries","2008","Single parent ","inadequately","5","","","","1"
"Big worries","2008","Single parent ","general elemantary","48","0.341683154237343","0.272779593581139","0.410586714893548","1"
"Big worries","2008","Single parent ","middle vocational","131","0.27071991969549","0.233068749209449","0.308371090181532","1"
"Big worries","2008","Single parent ","vocational + Abi","11","","","","1"
"Big worries","2008","Single parent ","higher vocational","7","","","","1"
"Big worries","2008","Single parent ","higher education","38","0.334720233416965","0.259203081580887","0.410237385253043","1"
"Big worries","2008","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2008","Couple + C. LE 16 ","inadequately","6","","","","1"
"Big worries","2008","Couple + C. LE 16 ","general elemantary","61","0.316018964641921","0.253435620835804","0.378602308448038","1"
"Big worries","2008","Couple + C. LE 16 ","middle vocational","406","0.292224002990785","0.269480448425366","0.314967557556204","1"
"Big worries","2008","Couple + C. LE 16 ","vocational + Abi","62","0.153693774617799","0.114054432579176","0.193333116656422","1"
"Big worries","2008","Couple + C. LE 16 ","higher vocational","94","0.361865218751052","0.309214690715301","0.414515746786802","1"
"Big worries","2008","Couple + C. LE 16 ","higher education","155","0.209343995832865","0.180719274214504","0.237968717451227","1"
"Big worries","2008","Couple + C. GT 16 ","in school","39","0.248695330395288","0.181080786261527","0.31630987452905","1"
"Big worries","2008","Couple + C. GT 16 ","inadequately","9","","","","1"
"Big worries","2008","Couple + C. GT 16 ","general elemantary","84","0.254311370574011","0.210812360272512","0.297810380875509","1"
"Big worries","2008","Couple + C. GT 16 ","middle vocational","375","0.224058190433004","0.204143569868434","0.243972810997574","1"
"Big worries","2008","Couple + C. GT 16 ","vocational + Abi","32","0.185147093204641","0.122142861250536","0.248151325158745","1"
"Big worries","2008","Couple + C. GT 16 ","higher vocational","45","0.27330395206704","0.211071869742182","0.335536034391898","1"
"Big worries","2008","Couple + C. GT 16 ","higher education","127","0.191238761171794","0.159900959408961","0.222576562934627","1"
"Big worries","2008","Couple + C. LE and GT 16","in school","40","0.324039713073485","0.243276619458435","0.404802806688536","1"
"Big worries","2008","Couple + C. LE and GT 16","inadequately","2","","","","1"
"Big worries","2008","Couple + C. LE and GT 16","general elemantary","38","0.264432214359181","0.193378667052257","0.335485761666105","1"
"Big worries","2008","Couple + C. LE and GT 16","middle vocational","110","0.22579285136635","0.18873524669466","0.26285045603804","1"
"Big worries","2008","Couple + C. LE and GT 16","vocational + Abi","15","","","","1"
"Big worries","2008","Couple + C. LE and GT 16","higher vocational","19","","","","1"
"Big worries","2008","Couple + C. LE and GT 16","higher education","47","0.200419955000475","0.146659895226611","0.254180014774339","1"
"Big worries","2008","1-pers.-HH","in school","1","","","","1"
"No worries","2008","Couple + C. LE and GT 16","higher education","42","0.239722579904189","0.18239035353833","0.297054806270047","3"
"No worries","2008","1-pers.-HH","in school","2","","","","3"
"No worries","2008","1-pers.-HH","inadequately","13","","","","3"
"No worries","2008","1-pers.-HH","general elemantary","110","0.27538289027829","0.231385869747982","0.319379910808598","3"
"No worries","2008","1-pers.-HH","middle vocational","373","0.226910793235892","0.20619973067424","0.247621855797545","3"
"No worries","2008","1-pers.-HH","vocational + Abi","29","","","","3"
"No worries","2008","1-pers.-HH","higher vocational","35","0.220256847561234","0.161330193104764","0.279183502017704","3"
"No worries","2008","1-pers.-HH","higher education","143","0.243416531705219","0.20958222262626","0.277250840784177","3"
"No worries","2008","(Married) couple without C. ","in school","","","","","3"
"No worries","2008","(Married) couple without C. ","inadequately","15","","","","3"
"No worries","2008","(Married) couple without C. ","general elemantary","163","0.228103000446735","0.195100452831632","0.261105548061838","3"
"No worries","2008","(Married) couple without C. ","middle vocational","774","0.204889447385599","0.191880618778052","0.217898275993146","3"
"No worries","2008","(Married) couple without C. ","vocational + Abi","70","0.220926437257333","0.174817939317603","0.267034935197063","3"
"No worries","2008","(Married) couple without C. ","higher vocational","95","0.176089244390502","0.144081494686021","0.208096994094983","3"
"No worries","2008","(Married) couple without C. ","higher education","311","0.189979230094774","0.171755417991696","0.208203042197852","3"
"No worries","2008","Single parent ","in school","17","","","","3"
"No worries","2008","Single parent ","inadequately","8","","","","3"
"No worries","2008","Single parent ","general elemantary","49","0.268728601137485","0.204325224669759","0.33313197760521","3"
"No worries","2008","Single parent ","middle vocational","112","0.204200042379873","0.170041363168654","0.238358721591092","3"
"No worries","2008","Single parent ","vocational + Abi","9","","","","3"
"No worries","2008","Single parent ","higher vocational","10","","","","3"
"No worries","2008","Single parent ","higher education","29","","","","3"
"No worries","2008","Couple + C. LE 16 ","in school","1","","","","3"
"No worries","2008","Couple + C. LE 16 ","inadequately","7","","","","3"
"No worries","2008","Couple + C. LE 16 ","general elemantary","56","0.256642275389225","0.197846897165848","0.315437653612601","3"
"No worries","2008","Couple + C. LE 16 ","middle vocational","305","0.17915279373436","0.159975141545401","0.19833044592332","3"
"No worries","2008","Couple + C. LE 16 ","vocational + Abi","54","0.221685532096188","0.176031329882261","0.267339734310115","3"
"No worries","2008","Couple + C. LE 16 ","higher vocational","57","0.140756753288403","0.102653172893546","0.17886033368326","3"
"No worries","2008","Couple + C. LE 16 ","higher education","140","0.187617044650608","0.160148618458736","0.215085470842481","3"
"No worries","2008","Couple + C. GT 16 ","in school","32","0.206024104635736","0.14275947916061","0.269288730110862","3"
"No worries","2008","Couple + C. GT 16 ","inadequately","9","","","","3"
"No worries","2008","Couple + C. GT 16 ","general elemantary","90","0.25460620891212","0.211090595802456","0.298121822021784","3"
"No worries","2008","Couple + C. GT 16 ","middle vocational","374","0.213138618826357","0.193579141898018","0.232698095754697","3"
"No worries","2008","Couple + C. GT 16 ","vocational + Abi","29","","","","3"
"No worries","2008","Couple + C. GT 16 ","higher vocational","34","0.174572397345585","0.121564294662719","0.227580500028451","3"
