"plj0047","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2014","66 and older","(1a) inadequately completed","","","",""
"No worries","2014","66 and older","(1b) general elementary school","195","0.30735892633348","0.270981590494928","0.343736262172032"
"No worries","2014","66 and older","(1c) basic vocational qualification","491","0.251344098728398","0.232385006976776","0.27030319048002"
"No worries","2014","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2014","66 and older","(2a) intermediate vocational","136","0.19832063516324","0.169630642100132","0.227010628226347"
"No worries","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","2014","66 and older","(2c_voc) vocational maturity certificate","40","0.180476093156576","0.127042767293033","0.233909419020119"
"No worries","2014","66 and older","(3a) lower tertiary education","99","0.226435677191995","0.188718588403205","0.264152765980784"
"No worries","2014","66 and older","(3b) higher tertiary education","114","0.185455218192001","0.15645504728119","0.214455389102811"
"Big worries","2015","16-34 y.","(0) in school","140","0.337956784623501","0.290398076708686","0.385515492538316"
"Big worries","2015","16-34 y.","(1a) inadequately completed","39","0.317026320777367","0.242808318356151","0.391244323198584"
"Big worries","2015","16-34 y.","(1b) general elementary school","173","0.292207105593446","0.257668129254664","0.326746081932228"
"Big worries","2015","16-34 y.","(1c) basic vocational qualification","143","0.274456371055617","0.237822814168651","0.311089927942583"
"Big worries","2015","16-34 y.","(2b) intermediate general qualification","156","0.318624648932199","0.277783685052803","0.359465612811594"
"Big worries","2015","16-34 y.","(2a) intermediate vocational","267","0.273649128845074","0.244777544279539","0.302520713410608"
"Big worries","2015","16-34 y.","(2c_gen) general maturity certificate","336","0.367898005569943","0.338701912006658","0.397094099133228"
"Big worries","2015","16-34 y.","(2c_voc) vocational maturity certificate","176","0.298224398116576","0.261465682679822","0.33498311355333"
"Big worries","2015","16-34 y.","(3a) lower tertiary education","81","0.351731775622474","0.29156959383509","0.411893957409859"
"Big worries","2015","16-34 y.","(3b) higher tertiary education","258","0.334264632237618","0.30397903353732","0.364550230937917"
"Big worries","2015","35-65 y.","(0) in school","","","",""
"Big worries","2015","35-65 y.","(1a) inadequately completed","105","0.308948118364788","0.261610581919641","0.356285654809935"
"Big worries","2015","35-65 y.","(1b) general elementary school","286","0.311800164301392","0.282842282956507","0.340758045646276"
"Big worries","2015","35-65 y.","(1c) basic vocational qualification","1051","0.37484925328589","0.357578583703424","0.392119922868356"
"Big worries","2015","35-65 y.","(2b) intermediate general qualification","82","0.413341197576333","0.344577041033524","0.482105354119143"
"Big worries","2015","35-65 y.","(2a) intermediate vocational","1470","0.34858089777842","0.334000164371544","0.363161631185296"
"Big worries","2015","35-65 y.","(2c_gen) general maturity certificate","131","0.257134558161813","0.217537723839663","0.296731392483964"
"Big worries","2015","35-65 y.","(2c_voc) vocational maturity certificate","587","0.331295459939434","0.309551596264826","0.353039323614042"
"Big worries","2015","35-65 y.","(3a) lower tertiary education","414","0.330718277924325","0.304637132193649","0.356799423655002"
"Big worries","2015","35-65 y.","(3b) higher tertiary education","855","0.333424163888955","0.315996427320935","0.350851900456975"
"Big worries","2015","66 and older","(0) in school","","","",""
"Big worries","2015","66 and older","(1a) inadequately completed","","","",""
"Big worries","2015","66 and older","(1b) general elementary school","152","0.276745991925887","0.240645910655177","0.312846073196596"
"Big worries","2015","66 and older","(1c) basic vocational qualification","658","0.33500323125191","0.31409698734759","0.355909475156231"
"Big worries","2015","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2015","66 and older","(2a) intermediate vocational","276","0.34327454246444","0.309584733651152","0.376964351277728"
"Big worries","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2015","66 and older","(2c_voc) vocational maturity certificate","82","0.426175788900059","0.358808861555615","0.493542716244502"
"Big worries","2015","66 and older","(3a) lower tertiary education","153","0.363354806570975","0.319354476405859","0.407355136736091"
"Big worries","2015","66 and older","(3b) higher tertiary education","292","0.406694289470224","0.371036236297498","0.442352342642949"
"Some worries","2015","16-34 y.","(0) in school","172","0.483953676817591","0.433707556540102","0.53419979709508"
"Some worries","2015","16-34 y.","(1a) inadequately completed","56","0.382991736544317","0.305456376224729","0.460527096863906"
"Some worries","2015","16-34 y.","(1b) general elementary school","269","0.428634646733784","0.391049905584864","0.466219387882704"
"Some worries","2015","16-34 y.","(1c) basic vocational qualification","264","0.463057241975533","0.422122505567781","0.503991978383284"
"Some worries","2015","16-34 y.","(2b) intermediate general qualification","223","0.458661493426551","0.414985409735983","0.502337577117119"
"Some worries","2015","16-34 y.","(2a) intermediate vocational","473","0.54414836578115","0.511895316747437","0.576401414814863"
"Some worries","2015","16-34 y.","(2c_gen) general maturity certificate","470","0.4366879911945","0.406659910166119","0.466716072222882"
"Some worries","2015","16-34 y.","(2c_voc) vocational maturity certificate","293","0.518252180625584","0.47810361296851","0.558400748282658"
"Some worries","2015","16-34 y.","(3a) lower tertiary education","127","0.483359154933719","0.420398425433115","0.546319884434323"
"Some worries","2015","16-34 y.","(3b) higher tertiary education","449","0.495936228052887","0.463836910838095","0.528035545267679"
"Some worries","2015","35-65 y.","(0) in school","","","",""
"Some worries","2015","35-65 y.","(1a) inadequately completed","160","0.431928756797243","0.381181214933597","0.48267629866089"
"Some worries","2015","35-65 y.","(1b) general elementary school","448","0.456414088818963","0.42527650216879","0.487551675469137"
"Some worries","2015","35-65 y.","(1c) basic vocational qualification","1455","0.477328145251488","0.459507987182561","0.495148303320414"
"Some worries","2015","35-65 y.","(2b) intermediate general qualification","91","0.478585143242014","0.40882838576215","0.548341900721878"
"Some worries","2015","35-65 y.","(2a) intermediate vocational","2145","0.525979489751647","0.510701004335657","0.541257975167638"
"Some worries","2015","35-65 y.","(2c_gen) general maturity certificate","227","0.529596173509032","0.484375918546458","0.574816428471607"
"Some worries","2015","35-65 y.","(2c_voc) vocational maturity certificate","915","0.518315960688765","0.495233066661426","0.541398854716104"
"Some worries","2015","35-65 y.","(3a) lower tertiary education","692","0.552757858885447","0.525194514811474","0.580321202959421"
"Some worries","2015","35-65 y.","(3b) higher tertiary education","1542","0.53598526556198","0.517549550828288","0.554420980295673"
"Some worries","2015","66 and older","(0) in school","","","",""
"Some worries","2015","66 and older","(1a) inadequately completed","","","",""
"Some worries","2015","66 and older","(1b) general elementary school","317","0.548558532185841","0.508404025290802","0.588713039080881"
"Some worries","2015","66 and older","(1c) basic vocational qualification","979","0.495550897280495","0.473404934910003","0.517696859650986"
"Some worries","2015","66 and older","(2b) intermediate general qualification","38","0.590174886435169","0.469685789171217","0.710663983699121"
"Some worries","2015","66 and older","(2a) intermediate vocational","403","0.559191774789586","0.523963526046832","0.594420023532339"
"Some worries","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2015","66 and older","(2c_voc) vocational maturity certificate","87","0.435899978941161","0.36834857177182","0.503451386110501"
"Some worries","2015","66 and older","(3a) lower tertiary education","249","0.497438360999829","0.451697319100505","0.543179402899153"
"Some worries","2015","66 and older","(3b) higher tertiary education","359","0.471843163460651","0.43560513070683","0.508081196214472"
"No worries","2015","16-34 y.","(0) in school","68","0.178089538558908","0.13962258871863","0.216556488399186"
"No worries","2015","16-34 y.","(1a) inadequately completed","56","0.299981942678315","0.226891297490478","0.373072587866153"
"No worries","2015","16-34 y.","(1b) general elementary school","224","0.27915824767277","0.24508949957957","0.313226995765971"
"No worries","2015","16-34 y.","(1c) basic vocational qualification","163","0.26248638696885","0.226366275978","0.2986064979597"
"No worries","2015","16-34 y.","(2b) intermediate general qualification","121","0.22271385764125","0.186244579125577","0.259183136156924"
"No worries","2015","16-34 y.","(2a) intermediate vocational","176","0.182202505373776","0.157204784506748","0.207200226240805"
"No worries","2015","16-34 y.","(2c_gen) general maturity certificate","242","0.195414003235557","0.171407355191028","0.219420651280086"
"No worries","2015","16-34 y.","(2c_voc) vocational maturity certificate","126","0.18352342125784","0.152420067339339","0.214626775176341"
"No worries","2015","16-34 y.","(3a) lower tertiary education","34","0.164909069443807","0.118153907875776","0.211664231011838"
"No worries","2015","16-34 y.","(3b) higher tertiary education","225","0.169799139709495","0.145694565345658","0.193903714073332"
"No worries","2015","35-65 y.","(0) in school","","","",""
"No worries","2015","35-65 y.","(1a) inadequately completed","101","0.259123124837969","0.214234773572095","0.304011476103842"
"No worries","2015","35-65 y.","(1b) general elementary school","249","0.231785746879645","0.205406895825571","0.25816459793372"
"No worries","2015","35-65 y.","(1c) basic vocational qualification","512","0.147822601462622","0.135159971971069","0.160485230954175"
"No worries","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2015","35-65 y.","(2a) intermediate vocational","488","0.125439612469933","0.11530494308591","0.135574281853955"
"No worries","2015","35-65 y.","(2c_gen) general maturity certificate","110","0.213269268329154","0.176158293583359","0.25038024307495"
"No worries","2015","35-65 y.","(2c_voc) vocational maturity certificate","298","0.150388579371801","0.133875447934462","0.16690171080914"
"No worries","2015","35-65 y.","(3a) lower tertiary education","144","0.116523863190227","0.0987370586110574","0.134310667769397"
"No worries","2015","35-65 y.","(3b) higher tertiary education","414","0.130590570549065","0.118134365438371","0.143046775659758"
"No worries","2015","66 and older","(0) in school","","","",""
"No worries","2015","66 and older","(1a) inadequately completed","","","",""
"No worries","2015","66 and older","(1b) general elementary school","121","0.174695475888272","0.144056797550803","0.205334154225741"
"No worries","2015","66 and older","(1c) basic vocational qualification","321","0.169445871467595","0.152829307879442","0.186062435055748"
"No worries","2015","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2015","66 and older","(2a) intermediate vocational","84","0.0975336827459744","0.0764823966100871","0.118584968881862"
"No worries","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","2015","66 and older","(2c_voc) vocational maturity certificate","38","0.137924232158781","0.0909504072614618","0.1848980570561"
"No worries","2015","66 and older","(3a) lower tertiary education","57","0.139206832429196","0.107538774582598","0.170874890275795"
"No worries","2015","66 and older","(3b) higher tertiary education","78","0.121462547069126","0.0977495930490237","0.145175501089228"
"Big worries","2016","16-34 y.","(0) in school","139","0.389137582594996","0.338843396820638","0.439431768369354"
"Big worries","2016","16-34 y.","(1a) inadequately completed","106","0.204606651328517","0.179751942140774","0.229461360516259"
"Big worries","2016","16-34 y.","(1b) general elementary school","221","0.283917886401839","0.256579823688863","0.311255949114815"
"Big worries","2016","16-34 y.","(1c) basic vocational qualification","174","0.34804602109958","0.306865357735495","0.389226684463665"
"Big worries","2016","16-34 y.","(2b) intermediate general qualification","179","0.379684891782487","0.334895242928157","0.424474540636816"
"Big worries","2016","16-34 y.","(2a) intermediate vocational","330","0.375165984608624","0.340879120530166","0.409452848687081"
"Big worries","2016","16-34 y.","(2c_gen) general maturity certificate","461","0.542574819271125","0.514585479558647","0.570564158983603"
"Big worries","2016","16-34 y.","(2c_voc) vocational maturity certificate","241","0.446901499676687","0.406750386532596","0.487052612820778"
"Big worries","2016","16-34 y.","(3a) lower tertiary education","116","0.52119532910302","0.453630934400349","0.58875972380569"
"Big worries","2016","16-34 y.","(3b) higher tertiary education","411","0.521210548172757","0.492401030724345","0.55002006562117"
"Big worries","2016","35-65 y.","(0) in school","","","",""
"Big worries","2016","35-65 y.","(1a) inadequately completed","175","0.388965240931333","0.35833291138731","0.419597570475355"
"Big worries","2016","35-65 y.","(1b) general elementary school","381","0.449987751865458","0.421209548724477","0.478765955006439"
"Big worries","2016","35-65 y.","(1c) basic vocational qualification","1274","0.464492633589725","0.446052372271365","0.482932894908085"
"Big worries","2016","35-65 y.","(2b) intermediate general qualification","107","0.578069205429989","0.507660279726427","0.64847813113355"
"Big worries","2016","35-65 y.","(2a) intermediate vocational","1842","0.482915817259079","0.46703396066959","0.498797673848569"
"Big worries","2016","35-65 y.","(2c_gen) general maturity certificate","181","0.399797860377145","0.361816836827026","0.437778883927265"
"Big worries","2016","35-65 y.","(2c_voc) vocational maturity certificate","815","0.468251027677234","0.444938763478194","0.491563291876274"
"Big worries","2016","35-65 y.","(3a) lower tertiary education","589","0.513361711484837","0.484623489036902","0.542099933932773"
"Big worries","2016","35-65 y.","(3b) higher tertiary education","1349","0.534624645067709","0.516582164629879","0.552667125505539"
"Big worries","2016","66 and older","(0) in school","","","",""
"Big worries","2016","66 and older","(1a) inadequately completed","","","",""
"Big worries","2016","66 and older","(1b) general elementary school","204","0.363154580309478","0.323216859992736","0.40309230062622"
"Big worries","2016","66 and older","(1c) basic vocational qualification","875","0.466982821395657","0.444186738112883","0.48977890467843"
"Big worries","2016","66 and older","(2b) intermediate general qualification","30","0.459315050986694","0.338166313887596","0.580463788085793"
"Big worries","2016","66 and older","(2a) intermediate vocational","371","0.458655594632566","0.423182942308523","0.49412824695661"
"Big worries","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","66 and older","(2c_voc) vocational maturity certificate","99","0.55728476798357","0.487746979601581","0.62682255636556"
"Big worries","2016","66 and older","(3a) lower tertiary education","232","0.531936159452821","0.486485530431896","0.577386788473746"
"Big worries","2016","66 and older","(3b) higher tertiary education","393","0.505373393598125","0.469277377562892","0.541469409633358"
"Some worries","2016","16-34 y.","(0) in school","163","0.473978948154946","0.422470842344234","0.525487053965658"
"Some worries","2016","16-34 y.","(1a) inadequately completed","231","0.413915042326157","0.383569582197141","0.444260502455174"
"Some worries","2016","16-34 y.","(1b) general elementary school","340","0.437513642937912","0.407436142452612","0.467591143423213"
"Some worries","2016","16-34 y.","(1c) basic vocational qualification","225","0.446756989034762","0.403777605964216","0.489736372105309"
"Some worries","2016","16-34 y.","(2b) intermediate general qualification","187","0.446129118403261","0.400252185865163","0.492006050941358"
"Some worries","2016","16-34 y.","(2a) intermediate vocational","335","0.440506750693826","0.405350106331908","0.475663395055745"
"Some worries","2016","16-34 y.","(2c_gen) general maturity certificate","426","0.351601991116711","0.324776399974244","0.378427582259177"
"Some worries","2016","16-34 y.","(2c_voc) vocational maturity certificate","237","0.394241661746171","0.354775817059065","0.433707506433277"
"Some worries","2016","16-34 y.","(3a) lower tertiary education","74","0.334773448965672","0.270947286354098","0.398599611577247"
"Some worries","2016","16-34 y.","(3b) higher tertiary education","416","0.389914451184888","0.361786562569646","0.41804233980013"
"Some worries","2016","35-65 y.","(0) in school","","","",""
"Some worries","2016","35-65 y.","(1a) inadequately completed","219","0.356909820258929","0.326807022659461","0.387012617858398"
"Some worries","2016","35-65 y.","(1b) general elementary school","388","0.387923545555283","0.359736273066748","0.416110818043819"
"Some worries","2016","35-65 y.","(1c) basic vocational qualification","1158","0.419536880441952","0.401290895205665","0.437782865678238"
"Some worries","2016","35-65 y.","(2b) intermediate general qualification","67","0.326430076657485","0.259579737382823","0.393280415932146"
"Some worries","2016","35-65 y.","(2a) intermediate vocational","1599","0.42466925821923","0.408959513412397","0.440379003026063"
"Some worries","2016","35-65 y.","(2c_gen) general maturity certificate","215","0.411222111836966","0.37307061012621","0.449373613547723"
"Some worries","2016","35-65 y.","(2c_voc) vocational maturity certificate","753","0.453332541146977","0.430075106149441","0.476589976144512"
"Some worries","2016","35-65 y.","(3a) lower tertiary education","493","0.410250399952379","0.381968839967687","0.438531959937072"
"Some worries","2016","35-65 y.","(3b) higher tertiary education","1173","0.396825080193022","0.379128422136724","0.414521738249319"
"Some worries","2016","66 and older","(0) in school","","","",""
"Some worries","2016","66 and older","(1a) inadequately completed","33","0.527155603076539","0.411834077273748","0.64247712887933"
"Some worries","2016","66 and older","(1b) general elementary school","271","0.512571962786027","0.471061921036525","0.554082004535529"
"Some worries","2016","66 and older","(1c) basic vocational qualification","741","0.413335488909664","0.390835337745662","0.435835640073665"
"Some worries","2016","66 and older","(2b) intermediate general qualification","33","0.512705218915796","0.391192661353267","0.634217776478326"
"Some worries","2016","66 and older","(2a) intermediate vocational","309","0.422235469972989","0.387074059910746","0.457396880035232"
"Some worries","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","66 and older","(2c_voc) vocational maturity certificate","78","0.328827545657204","0.263058549539257","0.394596541775151"
"Some worries","2016","66 and older","(3a) lower tertiary education","183","0.36098827840902","0.317240242699101","0.40473631411894"
"Some worries","2016","66 and older","(3b) higher tertiary education","289","0.419050158445543","0.383428292045598","0.454672024845488"
"No worries","2016","16-34 y.","(0) in school","59","0.136883469250058","0.101426247036619","0.172340691463497"
"No worries","2016","16-34 y.","(1a) inadequately completed","675","0.381478306345326","0.351550821063802","0.41140579162685"
"No worries","2016","16-34 y.","(1b) general elementary school","484","0.278568470660249","0.251388218273521","0.305748723046977"
"No worries","2016","16-34 y.","(1c) basic vocational qualification","115","0.205196989865658","0.170284423365064","0.240109556366252"
"No worries","2016","16-34 y.","(2b) intermediate general qualification","85","0.174185989814253","0.139182805589652","0.209189174038853"
"No worries","2016","16-34 y.","(2a) intermediate vocational","101","0.18432726469755","0.156868153970652","0.211786375424448"
"No worries","2016","16-34 y.","(2c_gen) general maturity certificate","330","0.105823189612164","0.0885407548188762","0.123105624405452"
"No worries","2016","16-34 y.","(2c_voc) vocational maturity certificate","111","0.158856838577142","0.129336022397154","0.188377654757129"
"No worries","2016","16-34 y.","(3a) lower tertiary education","","","",""
"No worries","2016","16-34 y.","(3b) higher tertiary education","328","0.0888750006423548","0.0724639687748256","0.105286032509884"
"No worries","2016","35-65 y.","(0) in school","","","",""
"No worries","2016","35-65 y.","(1a) inadequately completed","579","0.254124938809738","0.226769205720093","0.281480671899383"
"No worries","2016","35-65 y.","(1b) general elementary school","379","0.162088702579259","0.140770403880226","0.183407001278291"
"No worries","2016","35-65 y.","(1c) basic vocational qualification","378","0.115970485968323","0.104131839493872","0.127809132442775"
"No worries","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2016","35-65 y.","(2a) intermediate vocational","362","0.0924149245216902","0.0832104360587355","0.101619412984645"
"No worries","2016","35-65 y.","(2c_gen) general maturity certificate","243","0.188980027785888","0.158625646096003","0.219334409475773"
"No worries","2016","35-65 y.","(2c_voc) vocational maturity certificate","192","0.0784164311757895","0.0658572115476614","0.0909756508039175"
"No worries","2016","35-65 y.","(3a) lower tertiary education","80","0.0763878885627833","0.0611156714464937","0.0916601056790728"
"No worries","2016","35-65 y.","(3b) higher tertiary education","414","0.0685502747392693","0.0594101026056031","0.0776904468729354"
"No worries","2016","66 and older","(0) in school","","","",""
"No worries","2016","66 and older","(1a) inadequately completed","","","",""
"No worries","2016","66 and older","(1b) general elementary school","82","0.124273456904495","0.0968770290716837","0.151669884737306"
"No worries","2016","66 and older","(1c) basic vocational qualification","224","0.11968168969468","0.10485060540657","0.134512773982789"
"No worries","2016","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2016","66 and older","(2a) intermediate vocational","78","0.119108935394445","0.0960496012794069","0.142168269509483"
"No worries","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No worries","2016","66 and older","(3a) lower tertiary education","48","0.107075562138158","0.0789105377532584","0.135240586523058"
"No worries","2016","66 and older","(3b) higher tertiary education","55","0.0755764479563318","0.0564936045631043","0.0946592913495592"
"Big worries","2017","16-34 y.","(0) in school","180","0.400084201289092","0.353670408702599","0.446497993875585"
"Big worries","2017","16-34 y.","(1a) inadequately completed","130","0.247432633860895","0.224515478061697","0.270349789660093"
"Big worries","2017","16-34 y.","(1b) general elementary school","220","0.339892989932388","0.313003148604264","0.366782831260512"
"Big worries","2017","16-34 y.","(1c) basic vocational qualification","167","0.359743346943893","0.317592446648919","0.401894247238867"
"Big worries","2017","16-34 y.","(2b) intermediate general qualification","178","0.361453150612958","0.318740910735226","0.404165390490691"
"Big worries","2017","16-34 y.","(2a) intermediate vocational","360","0.386185261804558","0.35446474129214","0.417905782316976"
"Big worries","2017","16-34 y.","(2c_gen) general maturity certificate","461","0.427136984431917","0.401867105161454","0.45240686370238"
"Big worries","2017","16-34 y.","(2c_voc) vocational maturity certificate","229","0.384805959363515","0.347344254105242","0.422267664621787"
"Big worries","2017","16-34 y.","(3a) lower tertiary education","124","0.479133249360618","0.4179377362155","0.540328762505735"
"Big worries","2017","16-34 y.","(3b) higher tertiary education","376","0.420703940830927","0.394092343670869","0.447315537990984"
"Big worries","2017","35-65 y.","(0) in school","","","",""
"Big worries","2017","35-65 y.","(1a) inadequately completed","183","0.375853327462929","0.348449577423761","0.403257077502098"
"Big worries","2017","35-65 y.","(1b) general elementary school","385","0.428020046827985","0.401174930254613","0.454865163401357"
"Big worries","2017","35-65 y.","(1c) basic vocational qualification","1181","0.410846256722683","0.392955487628818","0.428737025816548"
"Big worries","2017","35-65 y.","(2b) intermediate general qualification","129","0.507559174455415","0.445710329025962","0.569408019884868"
"Big worries","2017","35-65 y.","(2a) intermediate vocational","1835","0.42850325101173","0.413783952121403","0.443222549902058"
"Big worries","2017","35-65 y.","(2c_gen) general maturity certificate","182","0.360695889886477","0.325546899231998","0.395844880540955"
"Big worries","2017","35-65 y.","(2c_voc) vocational maturity certificate","761","0.431117716828754","0.409063460379828","0.453171973277679"
"Big worries","2017","35-65 y.","(3a) lower tertiary education","549","0.422219000169576","0.395533787953068","0.448904212386084"
"Big worries","2017","35-65 y.","(3b) higher tertiary education","1162","0.424565951657662","0.407686565351394","0.44144533796393"
"Big worries","2017","66 and older","(0) in school","","","",""
"Big worries","2017","66 and older","(1a) inadequately completed","","","",""
"Big worries","2017","66 and older","(1b) general elementary school","172","0.335271733825649","0.29545443865715","0.375089028994147"
"Big worries","2017","66 and older","(1c) basic vocational qualification","800","0.421045708723255","0.39864410901125","0.443447308435261"
"Big worries","2017","66 and older","(2b) intermediate general qualification","36","0.533753631570095","0.424438256292052","0.643069006848138"
"Big worries","2017","66 and older","(2a) intermediate vocational","384","0.419510892807323","0.386681950799989","0.452339834814656"
"Big worries","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2017","66 and older","(2c_voc) vocational maturity certificate","90","0.436263937895056","0.369664455235719","0.502863420554393"
"Big worries","2017","66 and older","(3a) lower tertiary education","212","0.475644924582487","0.430686292208935","0.520603556956039"
"Big worries","2017","66 and older","(3b) higher tertiary education","358","0.425033329532732","0.390734486231398","0.459332172834066"
"Some worries","2017","16-34 y.","(0) in school","194","0.515398598689259","0.468051850570141","0.562745346808378"
"Some worries","2017","16-34 y.","(1a) inadequately completed","238","0.260274360218144","0.236971428258965","0.283577292177323"
"Some worries","2017","16-34 y.","(1b) general elementary school","369","0.426664960482053","0.398587508399801","0.454742412564305"
"Some worries","2017","16-34 y.","(1c) basic vocational qualification","223","0.467881108395726","0.424057764431744","0.511704452359708"
"Some worries","2017","16-34 y.","(2b) intermediate general qualification","219","0.45518503350342","0.410911064351441","0.499459002655399"
"Some worries","2017","16-34 y.","(2a) intermediate vocational","405","0.44892936161167","0.416524032034016","0.481334691189325"
"Some worries","2017","16-34 y.","(2c_gen) general maturity certificate","578","0.439062513445079","0.413710375005745","0.464414651884413"
"Some worries","2017","16-34 y.","(2c_voc) vocational maturity certificate","308","0.485317074642933","0.446836348915865","0.523797800370001"
"Some worries","2017","16-34 y.","(3a) lower tertiary education","113","0.435952809206186","0.375208504005697","0.496697114406675"
"Some worries","2017","16-34 y.","(3b) higher tertiary education","513","0.463448745079801","0.436568153259888","0.490329336899713"
"Some worries","2017","35-65 y.","(0) in school","","","",""
"Some worries","2017","35-65 y.","(1a) inadequately completed","236","0.333709426547482","0.307030181265979","0.360388671828985"
"Some worries","2017","35-65 y.","(1b) general elementary school","464","0.412770512006151","0.386058838662889","0.439482185349413"
"Some worries","2017","35-65 y.","(1c) basic vocational qualification","1300","0.459028241378949","0.440907247137231","0.477149235620667"
"Some worries","2017","35-65 y.","(2b) intermediate general qualification","100","0.381503133635321","0.321409420864728","0.441596846405913"
"Some worries","2017","35-65 y.","(2a) intermediate vocational","2097","0.47458042229988","0.459727523698207","0.489433320901553"
"Some worries","2017","35-65 y.","(2c_gen) general maturity certificate","255","0.49186530993223","0.455272055727356","0.528458564137104"
"Some worries","2017","35-65 y.","(2c_voc) vocational maturity certificate","925","0.460547617088903","0.438350472633703","0.482744761544104"
"Some worries","2017","35-65 y.","(3a) lower tertiary education","668","0.501439241168088","0.474425275007627","0.528453207328549"
"Some worries","2017","35-65 y.","(3b) higher tertiary education","1595","0.488146955760538","0.47107692783765","0.505216983683426"
"Some worries","2017","66 and older","(0) in school","","","",""
"Some worries","2017","66 and older","(1a) inadequately completed","","","",""
"Some worries","2017","66 and older","(1b) general elementary school","282","0.514348132652509","0.472193789520726","0.556502475784292"
"Some worries","2017","66 and older","(1c) basic vocational qualification","861","0.455987838067493","0.433389671496454","0.478586004638532"
"Some worries","2017","66 and older","(2b) intermediate general qualification","39","0.405045816616509","0.297474388500374","0.512617244732645"
"Some worries","2017","66 and older","(2a) intermediate vocational","392","0.467930996132938","0.434736726663711","0.501125265602165"
"Some worries","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2017","66 and older","(2c_voc) vocational maturity certificate","96","0.44924856032058","0.382448099745466","0.516049020895693"
"Some worries","2017","66 and older","(3a) lower tertiary education","231","0.450999762303214","0.406204370147813","0.495795154458614"
"Some worries","2017","66 and older","(3b) higher tertiary education","378","0.489789418561584","0.455105666322892","0.524473170800275"
"No worries","2017","16-34 y.","(0) in school","54","0.0845172000216488","0.0581645768712549","0.110869823172043"
"No worries","2017","16-34 y.","(1a) inadequately completed","994","0.492293005920961","0.465742185630418","0.518843826211504"
"No worries","2017","16-34 y.","(1b) general elementary school","603","0.233442049585559","0.209427635041715","0.257456464129403"
"No worries","2017","16-34 y.","(1c) basic vocational qualification","108","0.172375544660381","0.139202303731211","0.205548785589551"
"No worries","2017","16-34 y.","(2b) intermediate general qualification","89","0.183361815883621","0.148958583549988","0.217765048217255"
"No worries","2017","16-34 y.","(2a) intermediate vocational","140","0.164885376583772","0.140709183476939","0.189061569690605"
"No worries","2017","16-34 y.","(2c_gen) general maturity certificate","433","0.133800502123004","0.116409203135162","0.151191801110846"
"No worries","2017","16-34 y.","(2c_voc) vocational maturity certificate","111","0.129876965993553","0.103993824397961","0.155760107589145"
"No worries","2017","16-34 y.","(3a) lower tertiary education","","","",""
"No worries","2017","16-34 y.","(3b) higher tertiary education","433","0.115847314089273","0.0985953326070118","0.133099295571533"
"No worries","2017","35-65 y.","(0) in school","","","",""
"No worries","2017","35-65 y.","(1a) inadequately completed","781","0.290437245989588","0.264752278028575","0.316122213950601"
"No worries","2017","35-65 y.","(1b) general elementary school","456","0.159209441165864","0.139358954558758","0.17905992777297"
"No worries","2017","35-65 y.","(1c) basic vocational qualification","424","0.130125501898369","0.11789104963014","0.142359954166597"
"No worries","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2017","35-65 y.","(2a) intermediate vocational","410","0.0969163266883897","0.0881166716079688","0.105715981768811"
"No worries","2017","35-65 y.","(2c_gen) general maturity certificate","280","0.147438800181293","0.121487615449387","0.1733899849132"
"No worries","2017","35-65 y.","(2c_voc) vocational maturity certificate","251","0.108334666082343","0.0944936508550525","0.122175681309634"
"No worries","2017","35-65 y.","(3a) lower tertiary education","99","0.0763417586623363","0.0619948979682637","0.090688619356409"
"No worries","2017","35-65 y.","(3b) higher tertiary education","537","0.0872870925817999","0.0776481719615613","0.0969260132020386"
"No worries","2017","66 and older","(0) in school","","","",""
"No worries","2017","66 and older","(1a) inadequately completed","41","0.211316223659593","0.128345573955179","0.294286873364006"
"No worries","2017","66 and older","(1b) general elementary school","86","0.150380133521842","0.120232114987625","0.180528152056059"
"No worries","2017","66 and older","(1c) basic vocational qualification","205","0.122966453209251","0.108066198329149","0.137866708089354"
"No worries","2017","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2017","66 and older","(2a) intermediate vocational","92","0.11255811105974","0.0915325986501684","0.133583623469311"
"No worries","2017","66 and older","(2c_gen) general maturity certificate","","","",""
