"plj0047","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2007","Employed","(Married) couple without C. ","1029","0.287683192978342","0.272856654416881","0.302509731539802","1"
"Big worries","2007","Employed","1-pers.-HH","422","0.267955539183694","0.245984695283462","0.289926383083927","1"
"Big worries","2007","Employed","Couple + C. LE 16 ","782","0.292597819781843","0.276130047689094","0.309065591874592","1"
"Big worries","2007","Employed","Couple + C. LE and GT 16","275","0.275929921596344","0.247944957604327","0.303914885588361","1"
"Big worries","2007","Employed","Single parent ","206","0.311776551438732","0.277679923496028","0.345873179381436","1"
"Big worries","2007","Not Employed","(Married) couple without C. ","990","0.269668239526645","0.255458659632311","0.283877819420978","1"
"Big worries","2007","Not Employed","1-pers.-HH","388","0.234408450171601","0.213500211849931","0.255316688493271","1"
"Big worries","2007","Not Employed","Couple + C. GT 16 ","263","0.252426835739564","0.22551609418058","0.279337577298548","1"
"Big worries","2007","Not Employed","Couple + C. LE 16 ","189","0.311268427376435","0.275170515220932","0.347366339531937","1"
"Big worries","2007","Not Employed","Couple + C. LE and GT 16","116","0.314749108914425","0.266302007604199","0.363196210224651","1"
"Big worries","2007","Not Employed","Single parent ","91","0.241587705229976","0.197972559722373","0.285202850737579","1"
"No worries","2007","Employed","(Married) couple without C. ","601","0.174978579835041","0.162534265104059","0.187422894566024","3"
"No worries","2007","Employed","Couple + C. GT 16 ","472","0.189643204823141","0.174313102431608","0.204973307214673","3"
"No worries","2007","Employed","Couple + C. LE 16 ","505","0.161673058218836","0.148347308672179","0.174998807765493","3"
"No worries","2007","Not Employed","Couple + C. LE and GT 16","68","0.186355567442172","0.145734694433506","0.226976440450837","3"
"No worries","2007","Employed","1-pers.-HH","296","0.19595041111274","0.176259711538728","0.215641110686751","3"
"No worries","2007","Employed","Couple + C. LE and GT 16","190","0.216241637148908","0.190466807272081","0.242016467025735","3"
"No worries","2007","Employed","Single parent ","119","0.189161043613539","0.160333467523996","0.217988619703081","3"
"No worries","2007","Not Employed","(Married) couple without C. ","782","0.212013474277663","0.198926255227732","0.225100693327594","3"
"No worries","2007","Not Employed","1-pers.-HH","383","0.251072155003121","0.229670295515175","0.272474014491067","3"
"No worries","2007","Not Employed","Couple + C. GT 16 ","213","0.194406498960403","0.169890792150502","0.218922205770304","3"
"No worries","2007","Not Employed","Couple + C. LE 16 ","100","0.129929113358038","0.103715909330935","0.156142317385141","3"
"No worries","2007","Not Employed","Single parent ","101","0.307605719448129","0.260581546284896","0.354629892611363","3"
"Some worries","2007","Employed","(Married) couple without C. ","1951","0.537338227186617","0.521007647227889","0.553668807145345","2"
"Some worries","2007","Employed","1-pers.-HH","843","0.536094049703566","0.511355051762974","0.560833047644158","2"
"Some worries","2007","Employed","Couple + C. GT 16 ","1364","0.51663218984767","0.497090241220694","0.536174138474646","2"
"Some worries","2007","Employed","Couple + C. LE 16 ","1645","0.545729121999321","0.527706742886095","0.563751501112548","2"
"Some worries","2007","Employed","Couple + C. LE and GT 16","515","0.507828441254748","0.476527901986405","0.539128980523091","2"
"Some worries","2007","Employed","Single parent ","384","0.499062404947729","0.46225847340668","0.535866336488779","2"
"Some worries","2007","Not Employed","(Married) couple without C. ","1975","0.518318286195692","0.502319590068934","0.534316982322451","2"
"Some worries","2007","Not Employed","1-pers.-HH","806","0.514519394825278","0.48985223988394","0.539186549766615","2"
"Some worries","2007","Not Employed","Couple + C. GT 16 ","525","0.553166665300033","0.522368004324159","0.583965326275908","2"
"Some worries","2007","Not Employed","Couple + C. LE and GT 16","169","0.498895323643403","0.446736272448624","0.551054374838183","2"
"Some worries","2007","Not Employed","Single parent ","178","0.450806575321895","0.400106919115468","0.501506231528321","2"
"Some worries","2007","Not Employed","Couple + C. LE 16 ","343","0.558802459265527","0.520091382841065","0.597513535689989","2"
"Big worries","2008","Employed","Couple + C. GT 16 ","524","0.228173476178978","0.211481176280984","0.244865776076972","1"
"Big worries","2008","Employed","(Married) couple without C. ","784","0.238315347129886","0.224002800209149","0.252627894050623","1"
"Big worries","2008","Employed","1-pers.-HH","354","0.226381466978185","0.205245628923657","0.247517305032712","1"
"Big worries","2008","Employed","Couple + C. LE 16 ","661","0.267405188439884","0.250734996700587","0.284075380179181","1"
"Big worries","2008","Employed","Couple + C. LE and GT 16","199","0.209345884665804","0.182897958047036","0.235793811284571","1"
"Big worries","2008","Employed","Single parent ","169","0.250834286994159","0.2188806144059","0.282787959582418","1"
"Big worries","2008","Not Employed","(Married) couple without C. ","862","0.241498803466992","0.227583545678482","0.255414061255503","1"
"Big worries","2008","Not Employed","1-pers.-HH","331","0.2147802439808","0.194114641304492","0.235445846657109","1"
"Big worries","2008","Not Employed","Couple + C. GT 16 ","220","0.240219682604707","0.212658645596417","0.267780719612998","1"
"Big worries","2008","Not Employed","Couple + C. LE 16 ","127","0.264515296147958","0.225659330225379","0.303371262070537","1"
"Big worries","2008","Not Employed","Couple + C. LE and GT 16","84","0.273978465172403","0.223593865903267","0.324363064441539","1"
"Big worries","2008","Not Employed","Single parent ","93","0.324359886742505","0.277229633958415","0.371490139526595","1"
"No worries","2008","Employed","(Married) couple without C. ","668","0.201024747216562","0.187561657448337","0.214487836984788","3"
"No worries","2008","Employed","Couple + C. GT 16 ","514","0.209588885290578","0.193399349617705","0.225778420963451","3"
"No worries","2008","Employed","Couple + C. LE 16 ","522","0.186903253607134","0.172220642246368","0.2015858649679","3"
"No worries","2008","Not Employed","Couple + C. LE and GT 16","66","0.1692607223611","0.126898834084684","0.211622610637517","3"
"No worries","2008","Employed","1-pers.-HH","323","0.219284703056671","0.19838759838725","0.240181807726091","3"
"No worries","2008","Employed","Couple + C. LE and GT 16","187","0.223144127189452","0.19607781375749","0.250210440621414","3"
"No worries","2008","Employed","Single parent ","159","0.239725680398487","0.208256833848689","0.271194526948285","3"
"No worries","2008","Not Employed","(Married) couple without C. ","765","0.204502905370924","0.191389222718494","0.217616588023355","3"
"No worries","2008","Not Employed","1-pers.-HH","390","0.248981295476164","0.227221037563819","0.270741553388508","3"
"No worries","2008","Not Employed","Couple + C. GT 16 ","211","0.217606243034899","0.190987005958773","0.244225480111025","3"
"No worries","2008","Not Employed","Couple + C. LE 16 ","100","0.192457893196297","0.157728600098423","0.227187186294172","3"
"No worries","2008","Not Employed","Single parent ","102","0.26379833035102","0.219431039950281","0.308165620751759","3"
"Some worries","2008","Employed","(Married) couple without C. ","1952","0.560659905653552","0.543987299754681","0.577332511552423","2"
"Some worries","2008","Employed","1-pers.-HH","829","0.554333829965144","0.5292308007702","0.579436859160088","2"
"Some worries","2008","Employed","Couple + C. GT 16 ","1390","0.562237638530444","0.54250419319677","0.581971083864118","2"
"Some worries","2008","Employed","Couple + C. LE 16 ","1525","0.545691557952982","0.526938470362308","0.564444645543656","2"
"Some worries","2008","Employed","Couple + C. LE and GT 16","523","0.567509988144744","0.535303679901358","0.59971629638813","2"
"Some worries","2008","Employed","Single parent ","379","0.509440032607354","0.472590585925358","0.54628947928935","2"
"Some worries","2008","Not Employed","(Married) couple without C. ","2007","0.553998291162083","0.537836923756366","0.5701596585678","2"
"Some worries","2008","Not Employed","1-pers.-HH","796","0.536238460543036","0.511143781532841","0.561333139553231","2"
"Some worries","2008","Not Employed","Couple + C. GT 16 ","492","0.542174074360394","0.510032525212294","0.574315623508494","2"
"Some worries","2008","Not Employed","Couple + C. LE and GT 16","151","0.556760812466497","0.500640736756527","0.612880888176467","2"
"Some worries","2008","Not Employed","Single parent ","184","0.411841782906475","0.362292112141357","0.461391453671593","2"
"Some worries","2008","Not Employed","Couple + C. LE 16 ","268","0.543026810655745","0.499143287419884","0.586910333891605","2"
"Big worries","2009","Employed","Couple + C. GT 16 ","455","0.225892249843843","0.208872659994528","0.242911839693159","1"
"Big worries","2009","Employed","Single parent ","140","0.201682074083741","0.171914600984606","0.231449547182875","1"
"Big worries","2009","Not Employed","(Married) couple without C. ","642","0.203710265877358","0.190090015057059","0.217330516697657","1"
"Big worries","2009","Not Employed","1-pers.-HH","268","0.19740598643452","0.176918333555386","0.217893639313654","1"
"Big worries","2009","Not Employed","Couple + C. GT 16 ","164","0.201668187232342","0.174238389986582","0.229097984478101","1"
"Big worries","2009","Not Employed","Couple + C. LE 16 ","110","0.301616353451018","0.25782722123643","0.345405485665605","1"
"Big worries","2009","Not Employed","Couple + C. LE and GT 16","67","0.232677134825816","0.184703140159761","0.280651129491871","1"
"Big worries","2009","Not Employed","Single parent ","58","0.275149178926086","0.223749841549357","0.326548516302815","1"
"Big worries","2009","Employed","(Married) couple without C. ","652","0.196908510135508","0.183284974145416","0.2105320461256","1"
"Big worries","2009","Employed","1-pers.-HH","295","0.209799776786635","0.188733236150961","0.23086631742231","1"
"Big worries","2009","Employed","Couple + C. LE 16 ","422","0.181452400632517","0.166100787231845","0.196804014033189","1"
"Big worries","2009","Employed","Couple + C. LE and GT 16","177","0.203481565187442","0.176760713336148","0.230202417038737","1"
"No worries","2009","Not Employed","Couple + C. LE and GT 16","78","0.213852686953806","0.167299514532275","0.260405859375337","3"
"No worries","2009","Employed","(Married) couple without C. ","682","0.193999781876396","0.180452776946471","0.20754678680632","3"
"No worries","2009","Employed","Couple + C. GT 16 ","523","0.219390528326711","0.202547368800764","0.236233687852658","3"
"No worries","2009","Employed","Couple + C. LE 16 ","541","0.212608569115511","0.196310490037643","0.22890664819338","3"
"No worries","2009","Employed","Single parent ","180","0.277675403837693","0.244451146073288","0.310899661602098","3"
"No worries","2009","Not Employed","(Married) couple without C. ","745","0.214452643594234","0.20057246746822","0.228332819720248","3"
"No worries","2009","Not Employed","1-pers.-HH","413","0.267038010710247","0.244266525434198","0.289809495986296","3"
"No worries","2009","Not Employed","Couple + C. GT 16 ","202","0.246230837542149","0.216779665248153","0.275682009836144","3"
"No worries","2009","Not Employed","Couple + C. LE 16 ","83","0.205551912916338","0.166996497326184","0.244107328506493","3"
"No worries","2009","Not Employed","Single parent ","93","0.3099731606249","0.256744672657211","0.36320164859259","3"
"No worries","2009","Employed","1-pers.-HH","329","0.227762167549423","0.206063229935542","0.249461105163304","3"
"No worries","2009","Employed","Couple + C. LE and GT 16","203","0.2275952238123","0.199766461220404","0.255423986404196","3"
"Some worries","2009","Not Employed","Couple + C. LE and GT 16","153","0.553470178220377","0.497026890056268","0.609913466384487","2"
"Some worries","2009","Not Employed","Single parent ","139","0.414877660449013","0.358171210834079","0.471584110063947","2"
"Some worries","2009","Employed","(Married) couple without C. ","1939","0.609091707988096","0.592374880012426","0.625808535963767","2"
"Some worries","2009","Employed","1-pers.-HH","811","0.562438055663942","0.536770810352532","0.588105300975351","2"
"Some worries","2009","Employed","Couple + C. GT 16 ","1341","0.554717221829446","0.534489289566999","0.574945154091893","2"
"Some worries","2009","Employed","Couple + C. LE 16 ","1458","0.605939030251972","0.586474368060642","0.625403692443302","2"
"Some worries","2009","Employed","Couple + C. LE and GT 16","492","0.568923211000258","0.536053643137707","0.601792778862808","2"
"Some worries","2009","Employed","Single parent ","378","0.520642522078566","0.483581281679278","0.557703762477854","2"
"Some worries","2009","Not Employed","(Married) couple without C. ","1972","0.581837090528408","0.565156303215938","0.598517877840877","2"
"Some worries","2009","Not Employed","1-pers.-HH","769","0.535556002855233","0.509885568765333","0.561226436945134","2"
"Some worries","2009","Not Employed","Couple + C. GT 16 ","456","0.55210097522551","0.518106252925648","0.586095697525371","2"
"Some worries","2009","Not Employed","Couple + C. LE 16 ","229","0.492831733632644","0.445131859431656","0.540531607833632","2"
"Big worries","2010","Employed","Couple + C. GT 16 ","422","0.197258848198787","0.180335868053497","0.214181828344078","1"
"Big worries","2010","Employed","Single parent ","397","0.247194040405066","0.225889688150044","0.268498392660087","1"
"Big worries","2010","Not Employed","(Married) couple without C. ","598","0.198568281035","0.184630683450731","0.212505878619269","1"
"Big worries","2010","Not Employed","1-pers.-HH","286","0.211872991122986","0.190266182315129","0.233479799930843","1"
"Big worries","2010","Not Employed","Couple + C. GT 16 ","169","0.208118916711737","0.179045709423526","0.237192123999947","1"
"Big worries","2010","Not Employed","Couple + C. LE 16 ","486","0.27865348792456","0.257581645504709","0.299725330344412","1"
"Big worries","2010","Not Employed","Couple + C. LE and GT 16","132","0.268137646838766","0.228672019477279","0.307603274200253","1"
"Big worries","2010","Not Employed","Single parent ","190","0.246925235222065","0.214819452725715","0.279031017718414","1"
"Big worries","2010","Employed","(Married) couple without C. ","645","0.197220001740138","0.183282648478402","0.211157355001875","1"
"Big worries","2010","Employed","1-pers.-HH","257","0.206842493965994","0.18529197320344","0.228393014728549","1"
"Big worries","2010","Employed","Couple + C. LE 16 ","1246","0.19497168757665","0.184942982727662","0.205000392425639","1"
"Big worries","2010","Employed","Couple + C. LE and GT 16","245","0.221733761614871","0.197480723973961","0.245986799255782","1"
"No worries","2010","Not Employed","Couple + C. LE and GT 16","104","0.218218789497715","0.1814216469235","0.255015932071931","3"
"No worries","2010","Employed","(Married) couple without C. ","660","0.222762479666203","0.208187617452304","0.237337341880103","3"
"No worries","2010","Employed","Couple + C. GT 16 ","486","0.235351931525109","0.217310935277758","0.25339292777246","3"
"No worries","2010","Employed","Couple + C. LE 16 ","1308","0.238405023248623","0.227618704906825","0.249191341590421","3"
"No worries","2010","Employed","Single parent ","316","0.249994671583891","0.228609863234429","0.271379479933352","3"
"No worries","2010","Not Employed","(Married) couple without C. ","688","0.216587128273422","0.202195451632454","0.230978804914389","3"
"No worries","2010","Not Employed","1-pers.-HH","356","0.247027677371439","0.2242233619896","0.269831992753278","3"
"No worries","2010","Not Employed","Couple + C. GT 16 ","175","0.210972970038207","0.181753890461497","0.240192049614917","3"
"No worries","2010","Not Employed","Couple + C. LE 16 ","355","0.232629534496238","0.212771636941089","0.252487432051386","3"
"No worries","2010","Not Employed","Single parent ","157","0.256955162506191","0.224422646055721","0.28948767895666","3"
"No worries","2010","Employed","1-pers.-HH","337","0.250635423673121","0.227577193345657","0.273693654000585","3"
"No worries","2010","Employed","Couple + C. LE and GT 16","240","0.191817528728331","0.168830386014333","0.214804671442329","3"
"Some worries","2010","Not Employed","Couple + C. LE and GT 16","248","0.513643563663518","0.469115514424919","0.558171612902117","2"
"Some worries","2010","Not Employed","Single parent ","346","0.496119602271745","0.458894285775405","0.533344918768084","2"
"Some worries","2010","Employed","(Married) couple without C. ","1826","0.580017518593658","0.562729600340044","0.597305436847272","2"
"Some worries","2010","Employed","1-pers.-HH","763","0.542522082360884","0.516015609272007","0.569028555449762","2"
"Some worries","2010","Employed","Couple + C. GT 16 ","1216","0.567389220276104","0.546319438211613","0.588459002340595","2"
"Some worries","2010","Employed","Couple + C. LE 16 ","3441","0.566623289174727","0.554079362916877","0.579167215432577","2"
"Some worries","2010","Employed","Couple + C. LE and GT 16","642","0.586448709656798","0.557696856571163","0.615200562742433","2"
"Some worries","2010","Employed","Single parent ","862","0.502811288011043","0.478118453180925","0.527504122841161","2"
"Some worries","2010","Not Employed","(Married) couple without C. ","1861","0.584844590691578","0.567628866007238","0.602060315375919","2"
"Some worries","2010","Not Employed","1-pers.-HH","732","0.541099331505575","0.514751033393625","0.567447629617526","2"
"Some worries","2010","Not Employed","Couple + C. GT 16 ","405","0.580908113250056","0.545572264290613","0.6162439622095","2"
"Some worries","2010","Not Employed","Couple + C. LE 16 ","898","0.488716977579202","0.46522293783572","0.512211017322685","2"
"Big worries","2011","Employed","Couple + C. GT 16 ","439","0.208581195090068","0.192105170547808","0.225057219632328","1"
"Big worries","2011","Employed","Single parent ","147","0.165832761720755","0.139929930757718","0.191735592683792","1"
"Big worries","2011","Not Employed","(Married) couple without C. ","726","0.186248155962704","0.174267210218247","0.198229101707161","1"
"Big worries","2011","Not Employed","1-pers.-HH","318","0.178511849189133","0.160726995059829","0.196296703318438","1"
"Big worries","2011","Not Employed","Couple + C. GT 16 ","169","0.196104722414768","0.169157821188487","0.223051623641049","1"
"Big worries","2011","Not Employed","Couple + C. LE 16 ","91","0.222606656878206","0.183333217318027","0.261880096438384","1"
"Big worries","2011","Not Employed","Couple + C. LE and GT 16","74","0.229477090846413","0.181492750519131","0.277461431173694","1"
"Big worries","2011","Not Employed","Single parent ","62","0.148005744725567","0.111425094129453","0.184586395321681","1"
"Big worries","2011","Employed","Couple + C. LE 16 ","440","0.166100786027484","0.1519760867823","0.180225485272668","1"
"Big worries","2011","Employed","(Married) couple without C. ","796","0.201035245996642","0.188560652323266","0.213509839670017","1"
"Big worries","2011","Employed","1-pers.-HH","353","0.211116700690634","0.191711458038584","0.230521943342684","1"
"Big worries","2011","Employed","Couple + C. LE and GT 16","162","0.175345146745174","0.150879478215362","0.199810815274986","1"
"No worries","2011","Not Employed","Couple + C. LE and GT 16","71","0.274320047079661","0.22340590628089","0.325234187878431","3"
"No worries","2011","Employed","(Married) couple without C. ","925","0.243023172311483","0.229672853694774","0.256373490928192","3"
"No worries","2011","Employed","Couple + C. GT 16 ","600","0.254237375331273","0.236579775227537","0.271894975435008","3"
"No worries","2011","Employed","Couple + C. LE 16 ","657","0.253491175532374","0.236981616297548","0.2700007347672","3"
"No worries","2011","Employed","Single parent ","235","0.336219749585623","0.303318736288478","0.369120762882769","3"
"No worries","2011","Not Employed","(Married) couple without C. ","1047","0.252084974840494","0.238722136104058","0.26544781357693","3"
"No worries","2011","Not Employed","1-pers.-HH","572","0.313946363414872","0.292392610742182","0.335500116087563","3"
"No worries","2011","Not Employed","Couple + C. GT 16 ","219","0.239731249548297","0.210757082466007","0.268705416630588","3"
"No worries","2011","Not Employed","Couple + C. LE 16 ","110","0.285510614511412","0.242870488843937","0.328150740178888","3"
"No worries","2011","Not Employed","Single parent ","130","0.413940941510497","0.363202901236475","0.46467898178452","3"
"No worries","2011","Employed","1-pers.-HH","434","0.260825213907493","0.239946691507001","0.281703736307984","3"
"No worries","2011","Employed","Couple + C. LE and GT 16","221","0.243958910591799","0.21632736709971","0.271590454083888","3"
"Some worries","2011","Not Employed","Couple + C. LE and GT 16","150","0.496202862073926","0.439147749911666","0.553257974236187","2"
"Some worries","2011","Not Employed","Single parent ","170","0.438053313763936","0.386943435323096","0.489163192204776","2"
"Some worries","2011","Employed","(Married) couple without C. ","2244","0.555941581691876","0.540476182722909","0.571406980660843","2"
"Some worries","2011","Employed","1-pers.-HH","912","0.528058085401874","0.504320500832889","0.551795669970858","2"
"Some worries","2011","Employed","Couple + C. GT 16 ","1297","0.537181429578659","0.516961596995216","0.557401262162103","2"
"Some worries","2011","Employed","Couple + C. LE 16 ","1570","0.580408038440142","0.561678940003136","0.599137136877148","2"
"Some worries","2011","Employed","Couple + C. LE and GT 16","545","0.580695942663027","0.548948186861426","0.612443698464627","2"
"Some worries","2011","Employed","Single parent ","410","0.497947488693621","0.463125638297903","0.53276933908934","2"
"Some worries","2011","Not Employed","(Married) couple without C. ","2283","0.561666869196802","0.546396811777298","0.576936926616305","2"
"Some worries","2011","Not Employed","1-pers.-HH","891","0.507541787395994","0.484323150177516","0.530760424614472","2"
"Some worries","2011","Not Employed","Couple + C. GT 16 ","446","0.564164028036935","0.530510600918235","0.597817455155634","2"
"Some worries","2011","Not Employed","Couple + C. LE 16 ","230","0.491882728610382","0.444684877999454","0.53908057922131","2"
"Big worries","2012","Employed","Couple + C. GT 16 ","421","0.205057366546509","0.188216899227256","0.221897833865763","1"
"Big worries","2012","Employed","Single parent ","173","0.20018444088405","0.172846974796526","0.227521906971573","1"
"Big worries","2012","Not Employed","(Married) couple without C. ","896","0.223105693796372","0.210489148392602","0.235722239200141","1"
"Big worries","2012","Not Employed","1-pers.-HH","411","0.22937106882541","0.210139986525663","0.248602151125157","1"
"Big worries","2012","Not Employed","Couple + C. GT 16 ","169","0.213983896048771","0.184691366938657","0.243276425158884","1"
"Big worries","2012","Not Employed","Couple + C. LE 16 ","78","0.148582813129789","0.115120287185413","0.182045339074165","1"
"Big worries","2012","Not Employed","Couple + C. LE and GT 16","61","0.198218900554072","0.149667848217802","0.246769952890343","1"
"Big worries","2012","Not Employed","Single parent ","79","0.195409678675394","0.15484243542555","0.235976921925238","1"
"Big worries","2012","Employed","(Married) couple without C. ","827","0.217794110416931","0.204873332435886","0.230714888397976","1"
"Big worries","2012","Employed","Couple + C. LE 16 ","440","0.168962462296337","0.154638662788693","0.18328626180398","1"
"Big worries","2012","Employed","1-pers.-HH","391","0.211930406694163","0.19312907126288","0.230731742125446","1"
"Big worries","2012","Employed","Couple + C. LE and GT 16","165","0.205224948606863","0.177732842181997","0.232717055031729","1"
"No worries","2012","Not Employed","Couple + C. LE and GT 16","58","0.269825198483595","0.215768081204778","0.323882315762412","3"
"No worries","2012","Employed","(Married) couple without C. ","844","0.230741711636038","0.217552944370676","0.2439304789014","3"
"No worries","2012","Employed","Couple + C. GT 16 ","508","0.240647833190465","0.222817430460331","0.258478235920599","3"
"No worries","2012","Employed","Couple + C. LE 16 ","590","0.219675456950035","0.203849091111583","0.235501822788487","3"
"No worries","2012","Employed","Single parent ","206","0.30146718839588","0.270115451633219","0.332818925158541","3"
"No worries","2012","Not Employed","(Married) couple without C. ","942","0.215272521338057","0.202817115360976","0.227727927315137","3"
"No worries","2012","Not Employed","1-pers.-HH","460","0.236558284105443","0.217119514306387","0.255997053904499","3"
"No worries","2012","Not Employed","Couple + C. GT 16 ","163","0.192508032464984","0.164347287722137","0.220668777207831","3"
"No worries","2012","Not Employed","Couple + C. LE 16 ","93","0.24717798136923","0.206594035196652","0.287761927541808","3"
"No worries","2012","Not Employed","Single parent ","104","0.312617867986547","0.265191367860291","0.360044368112803","3"
"No worries","2012","Employed","1-pers.-HH","443","0.250055377758466","0.230132940239725","0.269977815277206","3"
"No worries","2012","Employed","Couple + C. LE and GT 16","197","0.257735745976953","0.227961729325463","0.287509762628443","3"
"Some worries","2012","Not Employed","Couple + C. LE and GT 16","140","0.531955900962333","0.471187275720572","0.592724526204093","2"
"Some worries","2012","Not Employed","Single parent ","184","0.491972453338059","0.440824403128067","0.54312050354805","2"
"Some worries","2012","Employed","(Married) couple without C. ","2249","0.551464177947031","0.535895122059583","0.56703323383448","2"
"Some worries","2012","Employed","1-pers.-HH","981","0.538014215547371","0.515078042430317","0.560950388664426","2"
"Some worries","2012","Employed","Couple + C. GT 16 ","1279","0.554294800263026","0.533562723454808","0.575026877071244","2"
"Some worries","2012","Employed","Couple + C. LE 16 ","1599","0.611362080753628","0.592729430445758","0.629994731061499","2"
"Some worries","2012","Employed","Couple + C. LE and GT 16","467","0.537039305416184","0.503096641619349","0.570981969213018","2"
"Some worries","2012","Employed","Single parent ","444","0.498348370720071","0.464188532255022","0.532508209185119","2"
"Some worries","2012","Not Employed","(Married) couple without C. ","2345","0.561621784865572","0.546585151399458","0.576658418331686","2"
"Some worries","2012","Not Employed","1-pers.-HH","965","0.534070647069146","0.511252985050042","0.556888309088251","2"
"Some worries","2012","Not Employed","Couple + C. GT 16 ","421","0.593508071486246","0.558425624231109","0.628590518741382","2"
"Some worries","2012","Not Employed","Couple + C. LE 16 ","263","0.604239205500981","0.558232190008039","0.650246220993923","2"
"Big worries","2013","Employed","Couple + C. GT 16 ","363","0.156717700846012","0.140825077881887","0.172610323810137","1"
"Big worries","2013","Employed","Single parent ","152","0.166723253000995","0.140894953331181","0.192551552670809","1"
"Big worries","2013","Employed","(Married) couple without C. ","724","0.194066839988678","0.181315199813221","0.206818480164135","1"
"Big worries","2013","Employed","1-pers.-HH","347","0.208290909210256","0.189038058936985","0.227543759483527","1"
"Big worries","2013","Employed","Couple + C. LE 16 ","413","0.166426031838836","0.151455926140139","0.181396137537534","1"
"Big worries","2013","Employed","Couple + C. LE and GT 16","142","0.178635519604599","0.150753068099059","0.206517971110139","1"
"Big worries","2013","Not Employed","(Married) couple without C. ","871","0.19619995707052","0.184863515121399","0.20753639901964","1"
"Big worries","2013","Not Employed","1-pers.-HH","376","0.187116356810272","0.170404014601293","0.203828699019251","1"
"Big worries","2013","Not Employed","Couple + C. GT 16 ","194","0.169021019928569","0.14810245290597","0.189939586951168","1"
"Big worries","2013","Not Employed","Couple + C. LE 16 ","274","0.126013445414202","0.111668551043944","0.140358339784461","1"
"Big worries","2013","Not Employed","Couple + C. LE and GT 16","115","0.232976330574395","0.202477710250702","0.263474950898089","1"
"Big worries","2013","Not Employed","Single parent ","115","0.175774850997483","0.146216535869333","0.205333166125634","1"
"No worries","2013","Employed","(Married) couple without C. ","819","0.235613771030009","0.221930257311366","0.249297284748652","3"
"No worries","2013","Employed","Couple + C. GT 16 ","523","0.263573259236865","0.24431284999202","0.28283366848171","3"
"No worries","2013","Employed","Couple + C. LE 16 ","601","0.259610878571457","0.241989753901595","0.277232003241319","3"
"No worries","2013","Employed","Single parent ","213","0.309629174566649","0.277591185408043","0.341667163725256","3"
"No worries","2013","Not Employed","(Married) couple without C. ","1345","0.254883446360758","0.242442992546791","0.267323900174725","3"
"No worries","2013","Not Employed","1-pers.-HH","668","0.294236308077108","0.274708880383193","0.313763735771023","3"
"No worries","2013","Not Employed","Couple + C. GT 16 ","524","0.350774945563198","0.324138365041385","0.377411526085012","3"
"No worries","2013","Not Employed","Couple + C. LE 16 ","903","0.422823885802688","0.401470317061905","0.444177454543471","3"
"No worries","2013","Not Employed","Couple + C. LE and GT 16","327","0.381429681974057","0.346385034846509","0.416474329101605","3"
"No worries","2013","Employed","1-pers.-HH","424","0.242391219070823","0.222074292969963","0.262708145171683","3"
"No worries","2013","Employed","Couple + C. LE and GT 16","177","0.239360880682276","0.208301341829217","0.270420419535335","3"
"No worries","2013","Not Employed","Single parent ","244","0.400335286869489","0.362286172049867","0.438384401689111","3"
"Some worries","2013","Employed","(Married) couple without C. ","2152","0.570319388981313","0.554357921540858","0.586280856421769","2"
"Some worries","2013","Employed","1-pers.-HH","938","0.549317871718921","0.525728080764933","0.572907662672909","2"
"Some worries","2013","Employed","Couple + C. GT 16 ","1124","0.579709039917123","0.558130099136262","0.601287980697984","2"
"Some worries","2013","Employed","Couple + C. LE 16 ","1364","0.573963089589706","0.554088061025145","0.593838118154268","2"
"Some worries","2013","Employed","Couple + C. LE and GT 16","406","0.582003599713125","0.546100810114528","0.617906389311723","2"
"Some worries","2013","Employed","Single parent ","435","0.523647572432356","0.489038748920657","0.558256395944055","2"
"Some worries","2013","Not Employed","(Married) couple without C. ","2498","0.548916596568722","0.534711803639692","0.563121389497752","2"
"Some worries","2013","Not Employed","1-pers.-HH","1048","0.51864733511262","0.497236430504756","0.540058239720483","2"
"Some worries","2013","Not Employed","Couple + C. GT 16 ","515","0.480204034508233","0.452317412685791","0.508090656330674","2"
"Some worries","2013","Not Employed","Couple + C. LE 16 ","879","0.45116266878311","0.429653435180103","0.472671902386117","2"
"Some worries","2013","Not Employed","Couple + C. LE and GT 16","296","0.385593987451548","0.350477362825583","0.420710612077512","2"
"Some worries","2013","Not Employed","Single parent ","278","0.423889862133028","0.385514043880056","0.462265680385999","2"
"Big worries","2014","Employed","Couple + C. GT 16 ","493","0.209982351966706","0.193149288621726","0.226815415311686","1"
"Big worries","2014","Employed","Single parent ","423","0.213206051295338","0.19382192200761","0.232590180583065","1"
"Big worries","2014","Employed","Couple + C. LE 16 ","1041","0.182941942856569","0.172846560512416","0.193037325200722","1"
"Big worries","2014","Not Employed","(Married) couple without C. ","876","0.213395801402009","0.200576786366187","0.226214816437831","1"
"Big worries","2014","Not Employed","Couple + C. LE 16 ","320","0.244692562425855","0.220378985666866","0.269006139184843","1"
"Big worries","2014","Employed","(Married) couple without C. ","903","0.207350703304984","0.194857260764779","0.219844145845188","1"
"Big worries","2014","Employed","1-pers.-HH","418","0.226784139480085","0.207984766737186","0.245583512222985","1"
"Big worries","2014","Employed","Couple + C. LE and GT 16","348","0.218272223116469","0.198310770245888","0.23823367598705","1"
