"plj0047","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1996","Part Time","(2c_voc) vocational maturity certificate","40","0.3035910620921","0.22742513510177","0.37975698908243"
"Big worries","1996","Part Time","(3a) lower tertiary education","39","0.276793469920128","0.203462207467146","0.350124732373109"
"Big worries","1996","Part Time","(3b) higher tertiary education","46","0.23213666444904","0.171624717947192","0.292648610950888"
"Big worries","1996","Not Working","(0) in school","78","0.295834202195761","0.241392980345256","0.350275424046265"
"Big worries","1996","Not Working","(1a) inadequately completed","108","0.449037928063053","0.387988673549057","0.510087182577049"
"Big worries","1996","Not Working","(1b) general elementary school","356","0.343330605784526","0.314234161350688","0.372427050218364"
"Big worries","1996","Not Working","(1c) basic vocational qualification","504","0.336695718945946","0.313131174598824","0.360260263293068"
"Big worries","1996","Not Working","(2b) intermediate general qualification","49","0.308868425027905","0.238583664240917","0.379153185814893"
"Big worries","1996","Not Working","(2a) intermediate vocational","152","0.300988713318602","0.261640045021366","0.340337381615837"
"Big worries","1996","Not Working","(2c_gen) general maturity certificate","57","0.295010513068435","0.229993463783367","0.360027562353502"
"Big worries","1996","Not Working","(2c_voc) vocational maturity certificate","48","0.31364456247048","0.237599067152915","0.389690057788044"
"Big worries","1996","Not Working","(3a) lower tertiary education","40","0.225506300928792","0.164790646280321","0.286221955577263"
"Big worries","1996","Not Working","(3b) higher tertiary education","43","0.312656651073209","0.241707554433976","0.383605747712442"
"Some worries","1996","Full Time","(0) in school","","","",""
"Some worries","1996","Full Time","(1a) inadequately completed","82","0.418425550909404","0.342927120254095","0.493923981564713"
"Some worries","1996","Full Time","(1b) general elementary school","249","0.462383039217325","0.419364003777389","0.505402074657262"
"Some worries","1996","Full Time","(1c) basic vocational qualification","877","0.530534464419948","0.506733644154443","0.554335284685452"
"Some worries","1996","Full Time","(2b) intermediate general qualification","100","0.568169762876012","0.494571248154902","0.641768277597123"
"Some worries","1996","Full Time","(2a) intermediate vocational","815","0.554448418878514","0.529354352981253","0.579542484775775"
"Some worries","1996","Full Time","(2c_gen) general maturity certificate","64","0.488701075485235","0.396535666147293","0.580866484823177"
"Some worries","1996","Full Time","(2c_voc) vocational maturity certificate","196","0.650924876387354","0.598116744166434","0.703733008608274"
"Some worries","1996","Full Time","(3a) lower tertiary education","334","0.622628897068239","0.581858294203014","0.663399499933465"
"Some worries","1996","Full Time","(3b) higher tertiary education","314","0.615365264151407","0.573907011391319","0.656823516911495"
"Some worries","1996","Part Time","(0) in school","6","","",""
"Some worries","1996","Part Time","(1a) inadequately completed","62","0.415266020264879","0.330883050249527","0.499648990280232"
"Some worries","1996","Part Time","(1b) general elementary school","206","0.480311089298933","0.431103336785198","0.529518841812668"
"Some worries","1996","Part Time","(1c) basic vocational qualification","394","0.546844204069489","0.510831507873898","0.58285690026508"
"Some worries","1996","Part Time","(2b) intermediate general qualification","73","0.579042148020652","0.493512339068257","0.664571956973047"
"Some worries","1996","Part Time","(2a) intermediate vocational","351","0.583149731682691","0.543128182427064","0.623171280938319"
"Some worries","1996","Part Time","(2c_gen) general maturity certificate","78","0.519779235559403","0.43487053374065","0.604687937378157"
"Some worries","1996","Part Time","(2c_voc) vocational maturity certificate","86","0.60075756639089","0.51963306417766","0.681882068604119"
"Some worries","1996","Part Time","(3a) lower tertiary education","84","0.603610288114725","0.523438868095258","0.683781708134192"
"Some worries","1996","Part Time","(3b) higher tertiary education","112","0.621739046449505","0.552232275093874","0.691245817805136"
"Some worries","1996","Not Working","(0) in school","145","0.544851596246585","0.485452226806102","0.604250965687067"
"Some worries","1996","Not Working","(1a) inadequately completed","114","0.394602610383779","0.33461269494662","0.454592525820939"
"Some worries","1996","Not Working","(1b) general elementary school","457","0.445410045151606","0.414953805769122","0.475866284534089"
"Some worries","1996","Not Working","(1c) basic vocational qualification","773","0.484386241633489","0.459466588246163","0.509305895020814"
"Some worries","1996","Not Working","(2b) intermediate general qualification","90","0.489409060576901","0.413364771942527","0.565453349211276"
"Some worries","1996","Not Working","(2a) intermediate vocational","283","0.546807667202112","0.504103386203291","0.589511948200932"
"Some worries","1996","Not Working","(2c_gen) general maturity certificate","99","0.553716249292822","0.482845608370412","0.624586890215232"
"Some worries","1996","Not Working","(2c_voc) vocational maturity certificate","78","0.592224467634246","0.511680350198256","0.672768585070235"
"Some worries","1996","Not Working","(3a) lower tertiary education","99","0.539764167048054","0.4673531518269","0.612175182269208"
"Some worries","1996","Not Working","(3b) higher tertiary education","100","0.542728882742092","0.466485085184419","0.618972680299765"
"No worries","1996","Full Time","(0) in school","1","","",""
"No worries","1996","Full Time","(1a) inadequately completed","22","","",""
"No worries","1996","Full Time","(1b) general elementary school","78","0.166239164900899","0.134116567111902","0.198361762689895"
"No worries","1996","Full Time","(1c) basic vocational qualification","282","0.16345616221695","0.145821048381484","0.181091276052416"
"No worries","1996","Full Time","(2b) intermediate general qualification","19","","",""
"No worries","1996","Full Time","(2a) intermediate vocational","303","0.206522641910594","0.186084445414136","0.226960838407053"
"No worries","1996","Full Time","(2c_gen) general maturity certificate","17","","",""
"No worries","1996","Full Time","(2c_voc) vocational maturity certificate","42","0.110114890709164","0.0754359424208003","0.144793838997527"
"No worries","1996","Full Time","(3a) lower tertiary education","101","0.196774794848958","0.163335926270001","0.230213663427915"
"No worries","1996","Full Time","(3b) higher tertiary education","110","0.213253602649327","0.178348748726411","0.248158456572243"
"No worries","1996","Part Time","(0) in school","1","","",""
"No worries","1996","Part Time","(1a) inadequately completed","19","","",""
"No worries","1996","Part Time","(1b) general elementary school","64","0.187585477231352","0.149136132441836","0.226034822020868"
"No worries","1996","Part Time","(1c) basic vocational qualification","111","0.15029434903482","0.12444166489217","0.176147033177469"
"No worries","1996","Part Time","(2b) intermediate general qualification","16","","",""
"No worries","1996","Part Time","(2a) intermediate vocational","78","0.13812024475417","0.110113294300109","0.16612719520823"
"No worries","1996","Part Time","(2c_gen) general maturity certificate","18","","",""
"No worries","1996","Part Time","(2c_voc) vocational maturity certificate","14","","",""
"No worries","1996","Part Time","(3a) lower tertiary education","20","","",""
"No worries","1996","Part Time","(3b) higher tertiary education","29","","",""
"No worries","1996","Not Working","(0) in school","47","0.159314201557655","0.11566158203654","0.202966821078769"
"No worries","1996","Not Working","(1a) inadequately completed","33","0.156359461553168","0.111781643836818","0.200937279269518"
"No worries","1996","Not Working","(1b) general elementary school","210","0.211259349063868","0.186245221799481","0.236273476328255"
"No worries","1996","Not Working","(1c) basic vocational qualification","268","0.178918039420565","0.159806125982437","0.198029952858693"
"No worries","1996","Not Working","(2b) intermediate general qualification","27","","",""
"No worries","1996","Not Working","(2a) intermediate vocational","87","0.152203619479286","0.121387985379671","0.183019253578902"
"No worries","1996","Not Working","(2c_gen) general maturity certificate","33","0.151273237638743","0.10018955615727","0.202356919120216"
"No worries","1996","Not Working","(2c_voc) vocational maturity certificate","17","","",""
"No worries","1996","Not Working","(3a) lower tertiary education","43","0.234729532023154","0.173154628431131","0.296304435615178"
"No worries","1996","Not Working","(3b) higher tertiary education","21","","",""
"Big worries","1997","Full Time","(0) in school","","","",""
"Big worries","1997","Full Time","(1a) inadequately completed","59","0.430399066402447","0.351425704945732","0.509372427859162"
"Big worries","1997","Full Time","(1b) general elementary school","180","0.386325076609557","0.34343161169346","0.429218541525654"
"Big worries","1997","Full Time","(1c) basic vocational qualification","541","0.329540278291269","0.306508434944753","0.352572121637786"
"Big worries","1997","Full Time","(2b) intermediate general qualification","68","0.346413192425449","0.279798672016823","0.413027712834075"
"Big worries","1997","Full Time","(2a) intermediate vocational","408","0.279738540083793","0.256650555522747","0.302826524644839"
"Big worries","1997","Full Time","(2c_gen) general maturity certificate","30","0.339086241285065","0.248103524274212","0.430068958295918"
"Big worries","1997","Full Time","(2c_voc) vocational maturity certificate","96","0.343757830393997","0.291960760021264","0.39555490076673"
