"plj0047","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2014","higher vocational","Female","364","0.617314115114238","0.578743417031874","0.655884813196603","2"
"Some worries","2014","higher education","Male","1861","0.584403596325461","0.567049591470275","0.601757601180648","2"
"Some worries","2014","higher education","Female","1895","0.610518633970407","0.593388871737062","0.627648396203752","2"
"Big worries","2015","in school","Male","57","0.344420261179869","0.272779227078844","0.416061295280894","1"
"Big worries","2015","in school","Female","80","0.331578390058032","0.267445432456066","0.395711347659997","1"
"Big worries","2015","inadequately","Male","57","0.247388478090206","0.189977705685702","0.30479925049471","1"
"Big worries","2015","inadequately","Female","79","0.307188346083542","0.25549944038758","0.358877251779504","1"
"Big worries","2015","general elemantary","Male","312","0.28614448758067","0.26019176173597","0.31209721342537","1"
"Big worries","2015","general elemantary","Female","536","0.312728991132808","0.291143381617766","0.33431460064785","1"
"Big worries","2015","middle vocational","Male","1577","0.309241156634719","0.29699312500714","0.321489188262298","1"
"Big worries","2015","middle vocational","Female","2494","0.373316984667402","0.361712714624366","0.384921254710438","1"
"Big worries","2015","vocational + Abi","Male","240","0.315592593767001","0.283626407330751","0.347558780203251","1"
"Big worries","2015","vocational + Abi","Female","443","0.353324557347588","0.327788393434267","0.37886072126091","1"
"Big worries","2015","higher vocational","Male","311","0.300597781998807","0.271348279583819","0.329847284413794","1"
"Big worries","2015","higher vocational","Female","239","0.387469428959226","0.348025343702702","0.42691351421575","1"
"Big worries","2015","higher education","Male","919","0.298528964786521","0.282686155907202","0.31437177366584","1"
"Big worries","2015","higher education","Female","1134","0.400487116282551","0.383557441862348","0.417416790702754","1"
"No worries","2015","in school","Male","44","0.245364488942575","0.180489213916716","0.310239763968435","3"
"No worries","2015","in school","Female","23","","","","3"
"No worries","2015","inadequately","Male","78","0.349793823962888","0.286341163231811","0.413246484693964","3"
"No worries","2015","inadequately","Female","95","0.252978542174647","0.204271051168564","0.301686033180729","3"
"No worries","2015","general elemantary","Male","332","0.25698724251717","0.231895024872432","0.282079460161909","3"
"No worries","2015","general elemantary","Female","394","0.178512154154566","0.160682180610179","0.196342127698953","3"
"No worries","2015","middle vocational","Male","1141","0.192876394261759","0.182420432370598","0.20333235615292","3"
"No worries","2015","middle vocational","Female","895","0.122349552878048","0.11448784373461","0.130211262021486","3"
"No worries","2015","vocational + Abi","Male","188","0.21244233580753","0.184308315834222","0.240576355780839","3"
"No worries","2015","vocational + Abi","Female","210","0.118570902939918","0.101300267530138","0.135841538349698","3"
"No worries","2015","higher vocational","Male","147","0.158647067319901","0.135341095098666","0.181953039541137","3"
"No worries","2015","higher vocational","Female","49","0.100007569071993","0.0757171422064056","0.12429799593758","3"
"No worries","2015","higher education","Male","544","0.165270083251058","0.15241117236902","0.178128994133096","3"
"No worries","2015","higher education","Female","408","0.102058919731047","0.0915995750516777","0.112518264410416","3"
"Some worries","2015","in school","Male","68","0.410215249877556","0.336057352287194","0.484373147467918","2"
"Some worries","2015","in school","Female","104","0.561065510429163","0.493461951707464","0.628669069150862","2"
"Some worries","2015","inadequately","Male","82","0.402817697946906","0.337560869918781","0.468074525975032","2"
"Some worries","2015","inadequately","Female","132","0.439833111741811","0.384218353299948","0.495447870183675","2"
"Some worries","2015","general elemantary","Male","521","0.45686826990216","0.428263845410525","0.485472694393795","2"
"Some worries","2015","general elemantary","Female","842","0.508758854712626","0.485482252199393","0.532035457225859","2"
"Some worries","2015","middle vocational","Male","2752","0.497882449103522","0.484632306956801","0.511132591250243","2"
"Some worries","2015","middle vocational","Female","3285","0.504333462454549","0.492338229616032","0.516328695293067","2"
"Some worries","2015","vocational + Abi","Male","384","0.471965070425469","0.437628546142571","0.506301594708367","2"
"Some worries","2015","vocational + Abi","Female","693","0.528104539712494","0.501435436560355","0.554773642864633","2"
"Some worries","2015","higher vocational","Male","486","0.540755150681292","0.508965586548494","0.57254471481409","2"
"Some worries","2015","higher vocational","Female","298","0.512523001968782","0.472053018439663","0.5529929854979","2"
"Some worries","2015","higher education","Male","1742","0.536200951962421","0.518936102701461","0.553465801223381","2"
"Some worries","2015","higher education","Female","1676","0.497453963986403","0.480178908739752","0.514729019233053","2"
"Big worries","2016","in school","Male","56","0.361085101276519","0.287121699695108","0.435048502857931","1"
"Big worries","2016","in school","Female","82","0.410479910690371","0.342474209865869","0.478485611514873","1"
"Big worries","2016","inadequately","Male","122","0.274597137388125","0.248040636142851","0.3011536386334","1"
"Big worries","2016","inadequately","Female","139","0.342532225714905","0.311195898716932","0.373868552712878","1"
"Big worries","2016","general elemantary","Male","400","0.345071502841857","0.321258619345008","0.368884386338707","1"
"Big worries","2016","general elemantary","Female","705","0.429875623637347","0.407431654911828","0.452319592362865","1"
"Big worries","2016","middle vocational","Male","2092","0.407341662483718","0.394293450059703","0.420389874907732","1"
"Big worries","2016","middle vocational","Female","3119","0.516769076097441","0.504460629211214","0.529077522983668","1"
"Big worries","2016","vocational + Abi","Male","321","0.396799755997976","0.363536555650209","0.430062956345742","1"
"Big worries","2016","vocational + Abi","Female","622","0.497369851991892","0.470169486454656","0.524570217529127","1"
"Big worries","2016","higher vocational","Male","387","0.454210249815253","0.420933567676687","0.487486931953818","1"
"Big worries","2016","higher vocational","Female","299","0.518374876934139","0.476540399264643","0.560209354603635","1"
"Big worries","2016","higher education","Male","1400","0.464741513202387","0.44803077623705","0.481452250167724","1"
"Big worries","2016","higher education","Female","1690","0.590029922961645","0.573097399975574","0.606962445947716","1"
"No worries","2016","in school","Male","30","0.143220311205852","0.0892782581973336","0.19716236421437","3"
"No worries","2016","in school","Female","31","0.1323107580819","0.0854693709387818","0.179152145225018","3"
"No worries","2016","inadequately","Male","724","0.343757410493805","0.31549615426084","0.37201866672677","3"
"No worries","2016","inadequately","Female","523","0.193105084567508","0.167039619340509","0.219170549794507","3"
"No worries","2016","general elemantary","Male","595","0.222516925752168","0.201682214167609","0.243351637336728","3"
"No worries","2016","general elemantary","Female","435","0.121882127245621","0.107050463822892","0.13671379066835","3"
"No worries","2016","middle vocational","Male","1098","0.162184052424933","0.15239483919108","0.171973265658785","3"
"No worries","2016","middle vocational","Female","728","0.0877683702250479","0.0807989088085304","0.0947378316415653","3"
"No worries","2016","vocational + Abi","Male","149","0.136468785294811","0.113128655729389","0.159808914860232","3"
"No worries","2016","vocational + Abi","Female","134","0.0896211428885732","0.0740819998199165","0.10516028595723","3"
"No worries","2016","higher vocational","Male","104","0.106916726732068","0.0862644626254967","0.127568990838639","3"
"No worries","2016","higher vocational","Female","29","","","","3"
"No worries","2016","higher education","Male","604","0.103550487246763","0.0933423363877999","0.113758638105726","3"
"No worries","2016","higher education","Female","341","0.0574621326317428","0.0494499867280783","0.0654742785354072","3"
"Some worries","2016","in school","Male","76","0.495694587517629","0.418702785096944","0.572686389938313","2"
"Some worries","2016","in school","Female","88","0.457209331227729","0.388340328918598","0.52607833353686","2"
"Some worries","2016","inadequately","Male","239","0.38164545211807","0.352739848207291","0.410551056028849","2"
"Some worries","2016","inadequately","Female","219","0.464362689717587","0.431430227205051","0.497295152230123","2"
"Some worries","2016","general elemantary","Male","536","0.432411571405975","0.407595906519349","0.4572272362926","2"
"Some worries","2016","general elemantary","Female","729","0.448242249117032","0.425696012735191","0.470788485498873","2"
"Some worries","2016","middle vocational","Male","2257","0.43047428509135","0.417325074555353","0.443623495627346","2"
"Some worries","2016","middle vocational","Female","2485","0.395462553677511","0.383419352955413","0.407505754399609","2"
"Some worries","2016","vocational + Abi","Male","361","0.466731458707214","0.432811595006597","0.50065132240783","2"
"Some worries","2016","vocational + Abi","Female","542","0.413009005119535","0.386223106261109","0.439794903977961","2"
"Some worries","2016","higher vocational","Male","369","0.43887302345268","0.405706581558801","0.472039465346559","2"
"Some worries","2016","higher vocational","Female","220","0.429679777710821","0.388233106625615","0.471126448796028","2"
"Some worries","2016","higher education","Male","1418","0.43170799955085","0.415112554338026","0.448303444763674","2"
"Some worries","2016","higher education","Female","1210","0.352507944406612","0.336060052161569","0.368955836651656","2"
"Big worries","2017","in school","Male","76","0.342983572166784","0.278779404889327","0.407187739444241","1"
"Big worries","2017","in school","Female","102","0.448957786016593","0.383381450639781","0.514534121393404","1"
"Big worries","2017","inadequately","Male","155","0.312489687709552","0.288114137832823","0.336865237586281","1"
"Big worries","2017","inadequately","Female","168","0.376943098354659","0.349209843762561","0.404676352946757","1"
"Big worries","2017","general elemantary","Male","398","0.36537724862212","0.342620383424563","0.388134113819677","1"
"Big worries","2017","general elemantary","Female","698","0.402726296079881","0.381613773299634","0.423838818860128","1"
"Big worries","2017","middle vocational","Male","2083","0.372396830553104","0.360165271124152","0.384628389982056","1"
"Big worries","2017","middle vocational","Female","3005","0.45863864457769","0.446908651331493","0.470368637823887","1"
"Big worries","2017","vocational + Abi","Male","303","0.375253297171007","0.343655335564076","0.406851258777939","1"
"Big worries","2017","vocational + Abi","Female","583","0.44476919454592","0.41917343999975","0.470364949092091","1"
"Big worries","2017","higher vocational","Male","359","0.357884588592432","0.3273367443128","0.388432432872063","1"
"Big worries","2017","higher vocational","Female","285","0.503536995229404","0.463362655678149","0.543711334780659","1"
"Big worries","2017","higher education","Male","1272","0.391457179306279","0.376089795417899","0.406824563194658","1"
"Big worries","2017","higher education","Female","1509","0.476329879405273","0.459981062846182","0.492678695964364","1"
"No worries","2017","in school","Male","36","0.0941012723477654","0.0546122832342953","0.133590261461235","3"
"No worries","2017","in school","Female","21","","","","3"
"No worries","2017","inadequately","Male","1004","0.41622928209301","0.390306331235328","0.442152232950693","3"
"No worries","2017","inadequately","Female","777","0.279647309209282","0.253962461279354","0.30533215713921","3"
"No worries","2017","general elemantary","Male","690","0.176424602454721","0.158410396503522","0.194438808405921","3"
"No worries","2017","general elemantary","Female","551","0.154650215287066","0.13908547323754","0.170214957336592","3"
"No worries","2017","middle vocational","Male","1213","0.158588900352323","0.149346669972616","0.167831130732029","3"
"No worries","2017","middle vocational","Female","875","0.0967814802077524","0.0898214462107589","0.103741514204746","3"
"No worries","2017","vocational + Abi","Male","164","0.154984196367747","0.131367402133102","0.178600990602392","3"
"No worries","2017","vocational + Abi","Female","179","0.0882285040170119","0.0736198140162568","0.102837194017767","3"
"No worries","2017","higher vocational","Male","122","0.131116398594224","0.109607814137049","0.1526249830514","3"
"No worries","2017","higher vocational","Female","32","0.03884415366751","0.0233185195975898","0.0543697877374301","3"
"No worries","2017","higher education","Male","753","0.110883353087877","0.1009972579936","0.120769448182153","3"
"No worries","2017","higher education","Female","428","0.0629549361171092","0.0550043592008515","0.0709055130333669","3"
"Some worries","2017","in school","Male","98","0.562915155485451","0.495827473193066","0.630002837777835","2"
"Some worries","2017","in school","Female","98","0.477164887314883","0.411312948435355","0.54301682619441","2"
"Some worries","2017","inadequately","Male","230","0.271281030197438","0.247898757633808","0.294663302761068","2"
"Some worries","2017","inadequately","Female","228","0.343409592436059","0.316235655521643","0.370583529350474","2"
"Some worries","2017","general elemantary","Male","632","0.458198148923159","0.434651409651236","0.481744888195081","2"
"Some worries","2017","general elemantary","Female","824","0.442623488633053","0.421241898517192","0.464005078748915","2"
"Some worries","2017","middle vocational","Male","2705","0.469014269094573","0.456388125308534","0.481640412880612","2"
"Some worries","2017","middle vocational","Female","3052","0.444579875214558","0.432882066385469","0.456277684043646","2"
"Some worries","2017","vocational + Abi","Male","435","0.469762506461246","0.437192397256669","0.502332615665823","2"
"Some worries","2017","vocational + Abi","Female","686","0.467002301437068","0.441305090622601","0.492699512251534","2"
"Some worries","2017","higher vocational","Male","465","0.510999012813344","0.479144760089777","0.54285326553691","2"
"Some worries","2017","higher vocational","Female","278","0.457618851103086","0.41758808932551","0.497649612880662","2"
"Some worries","2017","higher education","Male","1850","0.497659467605845","0.481916830524551","0.513402104687138","2"
"Some worries","2017","higher education","Female","1648","0.460715184477618","0.444398614413086","0.477031754542149","2"
"Big worries","2018","in school","Male","48","0.304497921257184","0.235922825659335","0.373073016855033","1"
"Big worries","2018","in school","Female","65","0.386150731947037","0.316182496526188","0.456118967367887","1"
"Big worries","2018","inadequately","Male","142","0.262613820443484","0.236537535642293","0.288690105244675","1"
"Big worries","2018","inadequately","Female","174","0.396354046450365","0.365760829804473","0.426947263096257","1"
"Big worries","2018","general elemantary","Male","354","0.296214171493377","0.273714922272545","0.318713420714208","1"
"Big worries","2018","general elemantary","Female","590","0.342692923071347","0.321452629665017","0.363933216477676","1"
"Big worries","2018","middle vocational","Male","1652","0.304267190348686","0.29221675098239","0.316317629714982","1"
"Big worries","2018","middle vocational","Female","2421","0.380748343824473","0.369006994584705","0.39248969306424","1"
"Big worries","2018","vocational + Abi","Male","250","0.291951367610774","0.261350272688937","0.322552462532612","1"
"Big worries","2018","vocational + Abi","Female","449","0.366757010661636","0.341163259417243","0.39235076190603","1"
"Big worries","2018","higher vocational","Male","286","0.304927374935533","0.274423334760231","0.335431415110835","1"
"Big worries","2018","higher vocational","Female","212","0.397367658019238","0.357229955203276","0.4375053608352","1"
"Big worries","2018","higher education","Male","965","0.28639897466927","0.271635462074544","0.301162487263996","1"
"Big worries","2018","higher education","Female","1160","0.372087875845625","0.355902357749075","0.388273393942175","1"
"No worries","2018","in school","Male","37","0.186949549378991","0.128853580594524","0.245045518163458","3"
"No worries","2018","in school","Female","22","","","","3"
"No worries","2018","inadequately","Male","681","0.370247072095141","0.341633614248819","0.398860529941463","3"
"No worries","2018","inadequately","Female","533","0.278713969123753","0.250670904304979","0.306757033942526","3"
"No worries","2018","general elemantary","Male","608","0.21656841801538","0.196270899277505","0.236865936753256","3"
"No worries","2018","general elemantary","Female","532","0.165001501077483","0.148389934751774","0.181613067403192","3"
"No worries","2018","middle vocational","Male","1202","0.182603455017002","0.172484749157095","0.192722160876909","3"
"No worries","2018","middle vocational","Female","896","0.118255440580647","0.110447304640936","0.126063576520357","3"
"No worries","2018","vocational + Abi","Male","169","0.166326441921091","0.141263685866185","0.191389197975997","3"
"No worries","2018","vocational + Abi","Female","154","0.0888798205081585","0.0737668806381017","0.103992760378215","3"
"No worries","2018","higher vocational","Male","129","0.164685059271093","0.140109902927168","0.189260215615018","3"
"No worries","2018","higher vocational","Female","48","0.0903329074111161","0.0668206529482856","0.113845161873947","3"
"No worries","2018","higher education","Male","690","0.136332835700623","0.125126860034504","0.147538811366742","3"
"No worries","2018","higher education","Female","412","0.0787967234595639","0.0697750681875845","0.0878183787315434","3"
"Some worries","2018","in school","Male","88","0.508552529363825","0.434056778670165","0.583048280057485","2"
"Some worries","2018","in school","Female","99","0.51348948346215","0.441659872888975","0.585319094035325","2"
"Some worries","2018","inadequately","Male","271","0.367139107461375","0.338575774423921","0.395702440498829","2"
"Some worries","2018","inadequately","Female","275","0.324931984425883","0.295639086081042","0.354224882770723","2"
"Some worries","2018","general elemantary","Male","620","0.487217410491243","0.462586929858259","0.511847891124227","2"
"Some worries","2018","general elemantary","Female","796","0.492305575851171","0.469931641277887","0.514679510424454","2"
"Some worries","2018","middle vocational","Male","2746","0.513129354634312","0.500038310021662","0.526220399246961","2"
"Some worries","2018","middle vocational","Female","3253","0.500996215594881","0.488905985991509","0.513086445198252","2"
"Some worries","2018","vocational + Abi","Male","429","0.541722190468135","0.508186836699531","0.575257544236739","2"
"Some worries","2018","vocational + Abi","Female","759","0.544363168830205","0.517913921645129","0.570812416015281","2"
"Some worries","2018","higher vocational","Male","460","0.530387565793374","0.497319368103702","0.563455763483046","2"
"Some worries","2018","higher vocational","Female","311","0.512299434569646","0.471300874424487","0.553297994714805","2"
"Some worries","2018","higher education","Male","1947","0.577268189630107","0.561135844123914","0.593400535136301","2"
"Some worries","2018","higher education","Female","1854","0.549115400694811","0.532453715502608","0.565777085887015","2"
"Big worries","2019","higher education","Male","1407","0.345860745241187","0.331240651869915","0.360480838612458","1"
"Big worries","2019","higher education","Female","1464","0.434161775964677","0.417864222260775","0.450459329668579","1"
"Big worries","2019","in school","Male","65","0.377470157529418","0.303949183135572","0.450991131923264","1"
"Big worries","2019","in school","Female","64","0.365718353644546","0.292005942477251","0.439430764811841","1"
"Big worries","2019","inadequately","Male","114","0.310927962356318","0.282353370973094","0.339502553739542","1"
"Big worries","2019","inadequately","Female","130","0.390591134441601","0.357983864400844","0.423198404482358","1"
"Big worries","2019","general elemantary","Male","335","0.345770630301067","0.321340461225689","0.370200799376445","1"
"Big worries","2019","general elemantary","Female","557","0.349703293601519","0.326940532292015","0.372466054911023","1"
"Big worries","2019","middle vocational","Male","1736","0.327543926245782","0.315035678195351","0.340052174296212","1"
"Big worries","2019","middle vocational","Female","2535","0.403975692394294","0.391827047253351","0.416124337535236","1"
"Big worries","2019","vocational + Abi","Male","326","0.348812786096058","0.317341878548521","0.380283693643595","1"
"Big worries","2019","vocational + Abi","Female","541","0.407950293715853","0.381907489117422","0.433993098314284","1"
"Big worries","2019","higher vocational","Male","386","0.336365161448053","0.308148194345356","0.364582128550751","1"
"Big worries","2019","higher vocational","Female","268","0.403481633862377","0.363794216748661","0.443169050976093","1"
"No worries","2019","in school","Male","32","0.222693757088874","0.159592217652672","0.285795296525076","3"
"No worries","2019","in school","Female","16","","","","3"
"No worries","2019","inadequately","Male","683","0.364102264339227","0.334397702261632","0.393806826416822","3"
"No worries","2019","inadequately","Female","514","0.275672459766081","0.245807422900889","0.305537496631273","3"
"No worries","2019","general elemantary","Male","565","0.205367447831021","0.184617529939174","0.226117365722867","3"
"No worries","2019","general elemantary","Female","412","0.156557497480171","0.139212110950147","0.173902884010195","3"
"No worries","2019","middle vocational","Male","1079","0.183073337078878","0.172766300105344","0.193380374052411","3"
"No worries","2019","middle vocational","Female","726","0.0970892094491364","0.0897588352035553","0.104419583694718","3"
"No worries","2019","vocational + Abi","Male","147","0.137641200003437","0.114891359211765","0.160391040795108","3"
"No worries","2019","vocational + Abi","Female","139","0.0845614006959395","0.0698177261172315","0.0993050752746474","3"
"No worries","2019","higher vocational","Male","140","0.171229786021271","0.148731627969446","0.193727944073097","3"
"No worries","2019","higher vocational","Female","52","0.102253045310995","0.0777429987519647","0.126763091870026","3"
"No worries","2019","higher education","Male","650","0.108579471374778","0.0990167923009002","0.118142150448657","3"
"No worries","2019","higher education","Female","350","0.0674616407235436","0.0592143312847502","0.075708950162337","3"
"Some worries","2019","higher education","Male","2009","0.545559783384035","0.530255113830201","0.560864452937869","2"
"Some worries","2019","higher education","Female","1739","0.498376583311779","0.481935962893414","0.514817203730145","2"
"Some worries","2019","in school","Male","70","0.399836085381708","0.32554002446538","0.474132146298036","2"
"Some worries","2019","in school","Female","84","0.542977850292649","0.466737330553022","0.619218370032277","2"
"Some worries","2019","inadequately","Male","211","0.324969773304455","0.296056256507989","0.353883290100921","2"
"Some worries","2019","inadequately","Female","216","0.333736405792318","0.302220942250333","0.365251869334304","2"
"Some worries","2019","general elemantary","Male","556","0.448861921867912","0.423314093223262","0.474409750512563","2"
"Some worries","2019","general elemantary","Female","717","0.49373920891831","0.469874548386786","0.517603869449834","2"
"Some worries","2019","middle vocational","Male","2593","0.489382736675341","0.476059743083482","0.502705730267199","2"
"Some worries","2019","middle vocational","Female","3006","0.49893509815657","0.486556049698111","0.511314146615029","2"
"Some worries","2019","vocational + Abi","Male","408","0.513546013900505","0.480541700581521","0.546550327219489","2"
"Some worries","2019","vocational + Abi","Female","688","0.507488305588207","0.480995598652297","0.533981012524118","2"
"Some worries","2019","higher vocational","Male","551","0.492405052530675","0.462547092322825","0.522263012738526","2"
"Some worries","2019","higher vocational","Female","267","0.494265320826628","0.453819795747615","0.53471084590564","2"
