"plj0047","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2013","Lower Saxony","Part Time","261","0.552514736769291","0.506725828192454","0.598303645346128","2"
"Some worries","2013","Hesse","Part Time","183","0.548556694801784","0.494117970049205","0.602995419554363","2"
"Some worries","2013","Hesse","Not Working","392","0.458793725578609","0.426093118881776","0.491494332275443","2"
"Some worries","2013","Rhineland-Palatinate,Saarland","Full Time","207","0.584723457691709","0.535501182436056","0.633945732947363","2"
"Some worries","2013","Rhineland-Palatinate,Saarland","Part Time","147","0.591197043724738","0.531555211312027","0.650838876137449","2"
"Some worries","2013","Rhineland-Palatinate,Saarland","Not Working","358","0.516540682445438","0.481425856033353","0.551655508857523","2"
"Some worries","2013","Baden-Württemberg","Full Time","474","0.580948559570632","0.547136319199635","0.614760799941629","2"
"Some worries","2013","Berlin","Part Time","113","0.500162157279876","0.430866969706624","0.569457344853128","2"
"Some worries","2013","Berlin","Not Working","222","0.512651598033202","0.467653946195534","0.55764924987087","2"
"Some worries","2013","Brandenburg","Full Time","169","0.627892909906751","0.569585615492014","0.686200204321489","2"
"Some worries","2013","Brandenburg","Part Time","97","0.65427096034446","0.579397312205301","0.729144608483618","2"
"Some worries","2013","Brandenburg","Not Working","249","0.585372798544267","0.540594583411553","0.630151013676981","2"
"Some worries","2013","Mecklenburg-Western Pomerania","Full Time","109","0.590673492826424","0.51740222350118","0.663944762151667","2"
"Some worries","2013","Saxony-Anhalt","Not Working","228","0.536498008799353","0.488636110142935","0.584359907455771","2"
"Some worries","2013","Thuringia","Full Time","166","0.529373984401756","0.472798046869961","0.585949921933551","2"
"Some worries","2013","Thuringia","Part Time","94","0.583091262303706","0.509407357470224","0.656775167137188","2"
"Some worries","2013","Thuringia","Not Working","185","0.454506751705391","0.404509001491253","0.504504501919529","2"
"Some worries","2013","Hamburg","Full Time","62","0.526200995736674","0.435336964418248","0.617065027055101","2"
"Some worries","2013","Schleswig-Holstein","Not Working","197","0.597959182606114","0.549909675305474","0.646008689906754","2"
"Some worries","2013","Schleswig-Holstein","Part Time","99","0.631749433705706","0.556778370269489","0.706720497141923","2"
"Some worries","2013","Hesse","Full Time","305","0.616706259989366","0.574593068784276","0.658819451194456","2"
"Some worries","2013","Berlin","Full Time","170","0.635449187369645","0.578769472590368","0.692128902148922","2"
"Some worries","2013","North Rhine-Westphalia","Not Working","1218","0.493274671482574","0.474416615380882","0.512132727584266","2"
"Some worries","2013","Saxony-Anhalt","Part Time","92","0.536493108091226","0.458241014887838","0.614745201294613","2"
"Some worries","2013","Schleswig-Holstein","Full Time","109","0.606262334292427","0.537153868545907","0.675370800038946","2"
"Some worries","2013","North Rhine-Westphalia","Part Time","530","0.569088914061392","0.537860967737729","0.600316860385055","2"
"Some worries","2013","North Rhine-Westphalia","Full Time","720","0.556420276157692","0.52968013806003","0.583160414255353","2"
"Some worries","2013","Bavaria","Not Working","868","0.50616492306685","0.483534928745122","0.528794917388579","2"
"Some worries","2013","Bavaria","Part Time","441","0.596047296032064","0.560549149163612","0.631545442900517","2"
"Some worries","2013","Saxony-Anhalt","Full Time","172","0.499183158853382","0.442222938558181","0.556143379148584","2"
"Some worries","2013","Saxony","Not Working","342","0.526265452881776","0.486179249993477","0.566351655770075","2"
"Some worries","2013","Bremen","Not Working","54","0.452021616058316","0.35772035127127","0.546322880845362","2"
"Some worries","2013","Bavaria","Full Time","619","0.514355577658503","0.485253495293451","0.543457660023555","2"
"Some worries","2013","Lower Saxony","Not Working","496","0.47568205346412","0.446563847463413","0.504800259464827","2"
"Some worries","2013","Bremen","Full Time","25","","","","2"
"Some worries","2013","Bremen","Part Time","14","","","","2"
"Some worries","2013","Baden-Württemberg","Part Time","310","0.563966598603836","0.522063752278037","0.605869444929634","2"
"Some worries","2013","Saxony","Part Time","162","0.573366260942427","0.515435032093851","0.631297489791002","2"
"Some worries","2013","Mecklenburg-Western Pomerania","Part Time","43","0.562459496052905","0.454425525079115","0.670493467026695","2"
"Some worries","2013","Baden-Württemberg","Not Working","709","0.537452288779212","0.512468942809822","0.562435634748602","2"
"Some worries","2013","Saxony","Full Time","320","0.605170470916337","0.563594298224212","0.646746643608463","2"
"Some worries","2013","Mecklenburg-Western Pomerania","Not Working","121","0.58653122873194","0.521009529634643","0.652052927829237","2"
"Big worries","2014","Schleswig-Holstein","Full Time","54","0.138031018015309","0.0997569205454697","0.176305115485148","1"
"Big worries","2014","Schleswig-Holstein","Part Time","69","0.231050101133931","0.181412554276847","0.280687647991015","1"
"Big worries","2014","Schleswig-Holstein","Not Working","74","0.17763025918867","0.136393630059158","0.218866888318182","1"
"Big worries","2014","Hamburg","Full Time","28","","","","1"
"Big worries","2014","Hamburg","Part Time","34","0.247189614254609","0.170007729643585","0.324371498865633","1"
"Big worries","2014","Hamburg","Not Working","31","0.138281508530323","0.0832230082072751","0.193340008853371","1"
"Big worries","2014","Lower Saxony","Full Time","158","0.160880494093768","0.136755187399854","0.185005800787682","1"
"Big worries","2014","Lower Saxony","Part Time","164","0.251214691650023","0.220379796967185","0.282049586332861","1"
"Big worries","2014","Lower Saxony","Not Working","217","0.214902088145118","0.188699492030064","0.241104684260173","1"
"Big worries","2014","Bremen","Full Time","12","","","","1"
"Big worries","2014","Bremen","Part Time","19","","","","1"
"Big worries","2014","Bremen","Not Working","31","0.32988914778224","0.232752261870731","0.427026033693749","1"
"Big worries","2014","North Rhine-Westphalia","Full Time","524","0.240376742023677","0.221783615847133","0.25896986820022","1"
"Big worries","2014","Hesse","Not Working","128","0.243234363536906","0.208818862821255","0.277649864252556","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","Full Time","114","0.180560017014501","0.150282405306694","0.210837628722308","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","Part Time","74","0.204363558473651","0.164547428870207","0.244179688077095","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","Not Working","79","0.158844713025281","0.12878406110377","0.188905364946793","1"
"Big worries","2014","Baden-Württemberg","Full Time","200","0.144073665787426","0.124903223629754","0.163244107945097","1"
"Big worries","2014","Baden-Württemberg","Part Time","198","0.208451768982765","0.18252587573249","0.23437766223304","1"
"Big worries","2014","Baden-Württemberg","Not Working","190","0.169121468009457","0.145735376026795","0.192507559992119","1"
"Big worries","2014","Bavaria","Full Time","310","0.173084940858402","0.155359821872976","0.190810059843829","1"
"Big worries","2014","Bavaria","Part Time","260","0.197857567652913","0.175955889436177","0.21975924586965","1"
"Big worries","2014","Berlin","Part Time","67","0.212029020912312","0.164237847219136","0.259820194605488","1"
"Big worries","2014","Berlin","Not Working","99","0.258102925089593","0.212258940120994","0.303946910058191","1"
"Big worries","2014","Brandenburg","Full Time","66","0.169857341935413","0.131121498431837","0.208593185438989","1"
"Big worries","2014","Brandenburg","Part Time","51","0.232087964529839","0.177169648815369","0.28700628024431","1"
"Big worries","2014","Brandenburg","Not Working","78","0.207581635225693","0.169555770145898","0.245607500305488","1"
"Big worries","2014","Mecklenburg-Western Pomerania","Full Time","45","0.216260637700621","0.160842142403889","0.271679132997353","1"
"Big worries","2014","Mecklenburg-Western Pomerania","Part Time","30","0.210227589012891","0.140977855798006","0.279477322227776","1"
"Big worries","2014","Mecklenburg-Western Pomerania","Not Working","68","0.288709243409563","0.22827610588357","0.349142380935555","1"
"Big worries","2014","Saxony","Full Time","111","0.186139824626756","0.156535265333051","0.21574438392046","1"
"Big worries","2014","Saxony","Part Time","89","0.298025383980771","0.251420164123732","0.344630603837811","1"
"Big worries","2014","Thuringia","Not Working","86","0.271107899268935","0.225995452476814","0.316220346061056","1"
"Big worries","2014","North Rhine-Westphalia","Part Time","453","0.250159925499869","0.229325226045587","0.270994624954151","1"
"Big worries","2014","North Rhine-Westphalia","Not Working","560","0.250696444106813","0.231405114104345","0.269987774109281","1"
"Big worries","2014","Hesse","Full Time","140","0.206323498718637","0.176968452473173","0.235678544964101","1"
"Big worries","2014","Hesse","Part Time","129","0.261651196686323","0.225083824691423","0.298218568681222","1"
"Big worries","2014","Saxony","Not Working","140","0.225284396624533","0.191517112186468","0.259051681062598","1"
"Big worries","2014","Bavaria","Not Working","299","0.208457064049597","0.186876411355493","0.230037716743701","1"
"Big worries","2014","Berlin","Full Time","83","0.239935844702334","0.195699496269452","0.284172193135217","1"
"Big worries","2014","Saxony-Anhalt","Not Working","90","0.206057543637385","0.164899956273424","0.247215131001346","1"
"Big worries","2014","Thuringia","Full Time","69","0.195302362148831","0.15600803798658","0.234596686311082","1"
"Big worries","2014","Saxony-Anhalt","Full Time","77","0.232898861599445","0.188805751294247","0.276991971904643","1"
"Big worries","2014","Saxony-Anhalt","Part Time","58","0.291836924235241","0.233959302510221","0.349714545960261","1"
"Big worries","2014","Thuringia","Part Time","51","0.224000771751152","0.170581795060711","0.277419748441592","1"
"No worries","2014","Saxony-Anhalt","Not Working","95","0.269598191103914","0.224443742511149","0.314752639696678","3"
"No worries","2014","Thuringia","Full Time","94","0.275445572652796","0.231165011320311","0.319726133985281","3"
"No worries","2014","Thuringia","Part Time","46","0.179171002226888","0.130034937738224","0.228307066715553","3"
"No worries","2014","Thuringia","Not Working","131","0.370957124628984","0.321934601812401","0.419979647445567","3"
"No worries","2014","Schleswig-Holstein","Full Time","64","0.209958360472268","0.164766276239978","0.255150444704557","3"
"No worries","2014","Schleswig-Holstein","Part Time","51","0.219679905488593","0.170922591965236","0.268437219011949","3"
"No worries","2014","Schleswig-Holstein","Not Working","77","0.250867281363656","0.204094573307292","0.29763998942002","3"
"No worries","2014","Hamburg","Full Time","47","0.255167669009744","0.190576796707711","0.319758541311778","3"
"No worries","2014","Hamburg","Part Time","24","","","","3"
"No worries","2014","Hamburg","Not Working","42","0.316580089791754","0.242390113916382","0.390770065667126","3"
"No worries","2014","Lower Saxony","Full Time","223","0.261334223033579","0.232485182667125","0.290183263400032","3"
"No worries","2014","Lower Saxony","Part Time","166","0.199568535748923","0.171153421514459","0.227983649983388","3"
"No worries","2014","Lower Saxony","Not Working","239","0.231648977909517","0.204736286930651","0.258561668888383","3"
"No worries","2014","Bremen","Full Time","15","","","","3"
"No worries","2014","Bremen","Part Time","14","","","","3"
"No worries","2014","Bremen","Not Working","9","","","","3"
"No worries","2014","North Rhine-Westphalia","Full Time","390","0.198575996668747","0.181217919455666","0.215934073881828","3"
"No worries","2014","North Rhine-Westphalia","Part Time","282","0.16400970883745","0.146197021590173","0.181822396084728","3"
"No worries","2014","North Rhine-Westphalia","Not Working","380","0.211601204995299","0.193421315852414","0.229781094138184","3"
"No worries","2014","Hesse","Full Time","183","0.243539036009881","0.21240293602504","0.274675135994723","3"
"No worries","2014","Hesse","Part Time","139","0.244073514832508","0.208337863012867","0.27980916665215","3"
"No worries","2014","Hesse","Not Working","149","0.270723246798803","0.235080605053202","0.306365888544404","3"
"No worries","2014","Rhineland-Palatinate,Saarland","Full Time","145","0.250429648623035","0.216325962829865","0.284533334416205","3"
"No worries","2014","Rhineland-Palatinate,Saarland","Part Time","96","0.219883769755776","0.178988203700187","0.260779335811365","3"
"No worries","2014","Rhineland-Palatinate,Saarland","Not Working","193","0.333323471507352","0.29455626979602","0.372090673218684","3"
"No worries","2014","Baden-Württemberg","Full Time","366","0.299378414786702","0.274376479244435","0.324380350328969","3"
"No worries","2014","Baden-Württemberg","Part Time","256","0.268696712968027","0.240404156965395","0.29698926897066","3"
"No worries","2014","Baden-Württemberg","Not Working","291","0.306621759984079","0.277855983280979","0.335387536687179","3"
"No worries","2014","Bavaria","Full Time","453","0.270068931604509","0.249266825634898","0.29087103757412","3"
"No worries","2014","Bavaria","Part Time","297","0.239143712211286","0.215692995735517","0.262594428687054","3"
"No worries","2014","Bavaria","Not Working","318","0.24128960215369","0.218558193473763","0.264021010833617","3"
"No worries","2014","Berlin","Full Time","64","0.134572534004214","0.0992216620900429","0.169923405918385","3"
"No worries","2014","Berlin","Part Time","50","0.170933769352671","0.126918488350572","0.21494905035477","3"
"No worries","2014","Berlin","Not Working","58","0.177239821518833","0.137233248352124","0.217246394685541","3"
"No worries","2014","Brandenburg","Full Time","74","0.177691373230951","0.138259710991167","0.217123035470734","3"
"No worries","2014","Brandenburg","Part Time","51","0.203670686877809","0.151281003022259","0.256060370733359","3"
"No worries","2014","Brandenburg","Not Working","90","0.201874429527204","0.164240146970228","0.239508712084179","3"
"No worries","2014","Mecklenburg-Western Pomerania","Full Time","40","0.173953160723113","0.12292632242755","0.224979999018676","3"
"No worries","2014","Mecklenburg-Western Pomerania","Part Time","28","","","","3"
"No worries","2014","Mecklenburg-Western Pomerania","Not Working","36","0.207692816034951","0.153595122443235","0.261790509626668","3"
"No worries","2014","Saxony","Full Time","154","0.220982780709937","0.189424248415158","0.252541313004715","3"
"No worries","2014","Saxony","Part Time","68","0.164149117868513","0.126406596626339","0.201891639110688","3"
"No worries","2014","Saxony","Not Working","132","0.27370736781261","0.237669549508444","0.309745186116777","3"
"No worries","2014","Saxony-Anhalt","Full Time","80","0.258571505986","0.212895753906535","0.304247258065465","3"
"No worries","2014","Saxony-Anhalt","Part Time","50","0.200458352273886","0.149489301968428","0.251427402579344","3"
"Some worries","2014","Hamburg","Part Time","62","0.548553998998999","0.459517091797876","0.637590906200122","2"
"Some worries","2014","Hamburg","Not Working","78","0.545138401677923","0.465714239520854","0.624562563834992","2"
"Some worries","2014","Lower Saxony","Full Time","510","0.577785282872653","0.545354370972007","0.6102161947733","2"
"Some worries","2014","Hesse","Part Time","287","0.494275288481169","0.452680096199034","0.535870480763304","2"
"Some worries","2014","Hesse","Not Working","320","0.486042389664292","0.445950027040961","0.526134752287622","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","Full Time","361","0.569010334362464","0.530029982801377","0.607990685923551","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","Part Time","224","0.575752671770573","0.526951806872738","0.624553536668409","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","Not Working","296","0.507831815467367","0.466717729083534","0.548945901851199","2"
"Some worries","2014","Berlin","Part Time","164","0.617037209735017","0.560200504069143","0.673873915400892","2"
"Some worries","2014","Berlin","Not Working","193","0.564657253391575","0.512714833224418","0.616599673558731","2"
"Some worries","2014","Brandenburg","Full Time","221","0.652451284833637","0.603329246568572","0.701573323098701","2"
"Some worries","2014","Brandenburg","Part Time","125","0.564241348592351","0.499736757581498","0.628745939603205","2"
"Some worries","2014","Brandenburg","Not Working","269","0.590543935247103","0.54444009162685","0.636647778867357","2"
"Some worries","2014","Mecklenburg-Western Pomerania","Full Time","127","0.609786201576267","0.544123270009348","0.675449133143185","2"
"Some worries","2014","Mecklenburg-Western Pomerania","Part Time","75","0.582946127776561","0.499148338692503","0.66674391686062","2"
"Some worries","2014","Saxony-Anhalt","Not Working","186","0.524344265258701","0.473526476214234","0.575162054303168","2"
"Some worries","2014","Thuringia","Full Time","228","0.529252065198374","0.479777133341869","0.578726997054878","2"
"Some worries","2014","Thuringia","Part Time","137","0.59682822602196","0.533977557831024","0.659678894212896","2"
"Some worries","2014","Thuringia","Not Working","156","0.357934976102081","0.309284706590909","0.406585245613253","2"
"Some worries","2014","Schleswig-Holstein","Full Time","194","0.652010621512423","0.599156224383538","0.704865018641308","2"
"Some worries","2014","Schleswig-Holstein","Part Time","157","0.549269993377476","0.490675152486025","0.607864834268927","2"
"Some worries","2014","Schleswig-Holstein","Not Working","179","0.571502459447674","0.518110686836405","0.624894232058942","2"
"Some worries","2014","Hamburg","Full Time","100","0.465719478953987","0.391814118661193","0.539624839246781","2"
"Some worries","2014","Lower Saxony","Part Time","430","0.549216772601054","0.513841722383914","0.584591822818193","2"
"Some worries","2014","Lower Saxony","Not Working","488","0.553448933945365","0.521735998993508","0.585161868897222","2"
"Some worries","2014","Bremen","Full Time","34","0.637762287366109","0.517145037465347","0.758379537266871","2"
"Some worries","2014","Bremen","Part Time","33","0.461948424761364","0.341670805808607","0.582226043714121","2"
"Some worries","2014","Bremen","Not Working","50","0.501018864827048","0.397719907243263","0.604317822410833","2"
"Some worries","2014","North Rhine-Westphalia","Full Time","1115","0.561047261307576","0.539454127679544","0.582640394935608","2"
"Some worries","2014","North Rhine-Westphalia","Part Time","925","0.585830365662681","0.562134689072556","0.609526042252805","2"
"Some worries","2014","North Rhine-Westphalia","Not Working","999","0.537702350897888","0.515510629239383","0.559894072556393","2"
"Some worries","2014","Hesse","Full Time","407","0.550137465271481","0.514049517546837","0.586225412996125","2"
"Some worries","2014","Baden-Württemberg","Full Time","723","0.556547919425872","0.529427508693266","0.583668330158479","2"
"Some worries","2014","Baden-Württemberg","Part Time","489","0.522851518049207","0.490972260047273","0.554730776051142","2"
"Some worries","2014","Baden-Württemberg","Not Working","506","0.524256772006464","0.49310033069362","0.555413213319307","2"
"Some worries","2014","Bavaria","Full Time","987","0.556846127537089","0.533571971430723","0.580120283643455","2"
"Some worries","2014","Bavaria","Part Time","714","0.562998720135801","0.535729647171064","0.590267793100538","2"
"Some worries","2014","Bavaria","Not Working","744","0.550253333796713","0.523824113798929","0.576682553794497","2"
"Some worries","2014","Berlin","Full Time","211","0.625491621293451","0.575355804445175","0.675627438141728","2"
"Some worries","2014","Mecklenburg-Western Pomerania","Not Working","112","0.503597940555486","0.436920338090893","0.570275543020079","2"
"Some worries","2014","Saxony","Full Time","399","0.592877394663308","0.555508598627627","0.630246190698988","2"
"Some worries","2014","Saxony","Part Time","213","0.537825498150715","0.487024655754333","0.588626340547098","2"
"Some worries","2014","Saxony","Not Working","316","0.501008235562856","0.460594541510289","0.541421929615424","2"
"Some worries","2014","Saxony-Anhalt","Full Time","196","0.508529632414555","0.456378044114537","0.560681220714572","2"
"Some worries","2014","Saxony-Anhalt","Part Time","129","0.507704723490873","0.444055610697965","0.571353836283781","2"
"Big worries","2015","Schleswig-Holstein","Full Time","96","0.284513496975164","0.232314843228657","0.336712150721672","1"
"Big worries","2015","Schleswig-Holstein","Part Time","108","0.434626241864781","0.375824178842493","0.493428304887069","1"
"Big worries","2015","Schleswig-Holstein","Not Working","120","0.367617444206551","0.315596393764709","0.419638494648393","1"
"Big worries","2015","Hamburg","Full Time","53","0.405445707149257","0.331422678281429","0.479468736017086","1"
"Big worries","2015","Hamburg","Part Time","49","0.403559454530584","0.315038838030626","0.492080071030542","1"
"Big worries","2015","Hamburg","Not Working","46","0.290038245480508","0.222419026365844","0.357657464595171","1"
"Big worries","2015","Lower Saxony","Full Time","248","0.281550123329373","0.251189519700179","0.311910726958567","1"
"Big worries","2015","Lower Saxony","Part Time","252","0.36206831011478","0.327036604049783","0.397100016179777","1"
"Big worries","2015","Lower Saxony","Not Working","339","0.336852395407932","0.308016518365794","0.365688272450069","1"
"Big worries","2015","Bremen","Full Time","16","","","","1"
"Big worries","2015","Bremen","Part Time","24","","","","1"
"Big worries","2015","Bremen","Not Working","33","0.40691695357928","0.302481183071587","0.511352724086973","1"
"Big worries","2015","North Rhine-Westphalia","Full Time","687","0.371494483758488","0.349669513398118","0.393319454118859","1"
"Big worries","2015","Hesse","Not Working","181","0.318855430759191","0.284232802758257","0.353478058760125","1"
"Big worries","2015","Rhineland-Palatinate,Saarland","Full Time","157","0.267579163347607","0.231268303921602","0.303890022773612","1"
"Big worries","2015","Rhineland-Palatinate,Saarland","Part Time","127","0.380194486713656","0.331892738119333","0.428496235307979","1"
"Big worries","2015","Rhineland-Palatinate,Saarland","Not Working","137","0.256350012682061","0.222549753122999","0.290150272241123","1"
"Big worries","2015","Baden-Württemberg","Full Time","347","0.295356344418523","0.269501589445678","0.321211099391369","1"
"Big worries","2015","Baden-Württemberg","Part Time","277","0.329436000934839","0.298609232009093","0.360262769860584","1"
"Big worries","2015","Baden-Württemberg","Not Working","300","0.306781132195852","0.27986931330203","0.333692951089673","1"
"Big worries","2015","Bavaria","Full Time","508","0.30393589889142","0.281722403147268","0.326149394635571","1"
"Big worries","2015","Bavaria","Part Time","369","0.316672048414988","0.290330630983877","0.343013465846099","1"
"Big worries","2015","Berlin","Part Time","111","0.420945527083969","0.361614764199277","0.480276289968661","1"
"Big worries","2015","Berlin","Not Working","148","0.359016620213629","0.312411723711579","0.405621516715678","1"
"Big worries","2015","Brandenburg","Full Time","111","0.334331872448682","0.285599830140843","0.38306391475652","1"
"Big worries","2015","Brandenburg","Part Time","59","0.227678175701635","0.169707292444227","0.285649058959043","1"
"Big worries","2015","Brandenburg","Not Working","120","0.343863061460304","0.300025152867798","0.387700970052809","1"
"Big worries","2015","Mecklenburg-Western Pomerania","Full Time","56","0.275855519467639","0.213443472113492","0.338267566821785","1"
"Big worries","2015","Mecklenburg-Western Pomerania","Part Time","45","0.276739456318444","0.20416987932835","0.349309033308537","1"
"Big worries","2015","Mecklenburg-Western Pomerania","Not Working","101","0.436145540553833","0.369858582569568","0.502432498538098","1"
"Big worries","2015","Saxony","Full Time","201","0.344270663165751","0.306316260525819","0.382225065805682","1"
"Big worries","2015","Saxony","Part Time","129","0.359154721251549","0.310662558619842","0.407646883883256","1"
"Big worries","2015","Thuringia","Not Working","111","0.287727483226429","0.24358353481751","0.331871431635348","1"
"Big worries","2015","Hesse","Full Time","233","0.349889834670896","0.31380323415448","0.385976435187312","1"
"Big worries","2015","Hesse","Part Time","176","0.315347417347584","0.275216947809192","0.355477886885975","1"
"Big worries","2015","Thuringia","Full Time","119","0.309692284656823","0.26232329681961","0.357061272494036","1"
"Big worries","2015","Thuringia","Part Time","76","0.429150284088101","0.361724110378288","0.496576457797913","1"
"Big worries","2015","Saxony-Anhalt","Not Working","139","0.375754038184047","0.32705885635694","0.424449220011154","1"
"Big worries","2015","Berlin","Full Time","114","0.445470392555695","0.391099386803616","0.499841398307774","1"
"Big worries","2015","North Rhine-Westphalia","Part Time","604","0.359328843859026","0.335216073506707","0.383441614211345","1"
"Big worries","2015","Saxony-Anhalt","Part Time","75","0.324445707774876","0.26051410002266","0.388377315527093","1"
"Big worries","2015","North Rhine-Westphalia","Not Working","796","0.40407252919242","0.383378379733911","0.42476667865093","1"
"Big worries","2015","Saxony-Anhalt","Full Time","105","0.31170343614721","0.260058535418194","0.363348336876226","1"
"Big worries","2015","Saxony","Not Working","193","0.347944805379283","0.308281348118346","0.387608262640221","1"
"Big worries","2015","Bavaria","Not Working","391","0.280913943156296","0.258289621208243","0.303538265104349","1"
"No worries","2015","Saxony-Anhalt","Not Working","66","0.169073174028523","0.13138760860634","0.206758739450706","3"
"No worries","2015","Thuringia","Full Time","76","0.197435606690811","0.156654385030972","0.238216828350649","3"
"No worries","2015","Thuringia","Part Time","34","0.151937587883139","0.103037522547281","0.200837653218996","3"
"No worries","2015","Thuringia","Not Working","109","0.290076208972974","0.245825592112149","0.334326825833799","3"
"No worries","2015","Schleswig-Holstein","Full Time","41","0.123595928514336","0.0855190430047282","0.161672814023945","3"
"No worries","2015","Schleswig-Holstein","Part Time","28","","","","3"
"No worries","2015","Schleswig-Holstein","Not Working","65","0.153935858018743","0.114998842163092","0.192872873874394","3"
"No worries","2015","Hamburg","Full Time","12","","","","3"
"No worries","2015","Hamburg","Part Time","21","","","","3"
"No worries","2015","Hamburg","Not Working","42","0.23365308954971","0.170597511858295","0.296708667241125","3"
"No worries","2015","Lower Saxony","Full Time","143","0.16201703776566","0.137143804555572","0.186890270975748","3"
"No worries","2015","Lower Saxony","Part Time","88","0.107970777578028","0.085349267220976","0.130592287935081","3"
"No worries","2015","Lower Saxony","Not Working","232","0.192027269396875","0.167995372767628","0.216059166026121","3"
"No worries","2015","Bremen","Full Time","4","","","","3"
"No worries","2015","Bremen","Part Time","5","","","","3"
"No worries","2015","Bremen","Not Working","24","","","","3"
"No worries","2015","North Rhine-Westphalia","Full Time","242","0.120482568361818","0.10577952408131","0.135185612642325","3"
"No worries","2015","North Rhine-Westphalia","Part Time","167","0.118039805583604","0.101824608968432","0.134255002198776","3"
"No worries","2015","North Rhine-Westphalia","Not Working","393","0.145795953169983","0.130913491849358","0.160678414490608","3"
"No worries","2015","Hesse","Full Time","93","0.156472595601497","0.128983808826728","0.183961382376266","3"
"No worries","2015","Hesse","Part Time","69","0.143510009937647","0.113230647976315","0.17378937189898","3"
"No worries","2015","Hesse","Not Working","204","0.224011990259996","0.193037325912883","0.254986654607109","3"
"No worries","2015","Rhineland-Palatinate,Saarland","Full Time","95","0.169657031376924","0.13887163676168","0.200442425992168","3"
"No worries","2015","Rhineland-Palatinate,Saarland","Part Time","56","0.0893714404768406","0.0609855684475941","0.117757312506087","3"
"No worries","2015","Rhineland-Palatinate,Saarland","Not Working","160","0.21657482648142","0.184687227107209","0.24846242585563","3"
"No worries","2015","Baden-Württemberg","Full Time","230","0.20331987168246","0.180510443024446","0.226129300340474","3"
"No worries","2015","Baden-Württemberg","Part Time","155","0.186017842738424","0.160496289268354","0.211539396208494","3"
"No worries","2015","Baden-Württemberg","Not Working","272","0.1967317484864","0.173533186330374","0.219930310642425","3"
"No worries","2015","Bavaria","Full Time","315","0.183022416105159","0.164347506692037","0.201697325518282","3"
"No worries","2015","Bavaria","Part Time","176","0.14491246472751","0.124979227221966","0.164845702233053","3"
"No worries","2015","Bavaria","Not Working","377","0.215270784737606","0.194581239342722","0.23596033013249","3"
"No worries","2015","Berlin","Full Time","36","0.076417381793697","0.0473551121969633","0.105479651390431","3"
"No worries","2015","Berlin","Part Time","22","","","","3"
"No worries","2015","Berlin","Not Working","84","0.194948147558426","0.15646041114254","0.233435883974311","3"
"No worries","2015","Brandenburg","Full Time","54","0.127030320037412","0.0926309795089155","0.161429660565909","3"
"No worries","2015","Brandenburg","Part Time","32","0.175276753688635","0.122715424305816","0.227838083071453","3"
"No worries","2015","Brandenburg","Not Working","94","0.153355838560252","0.120100571754635","0.186611105365869","3"
"No worries","2015","Mecklenburg-Western Pomerania","Full Time","29","","","","3"
"No worries","2015","Mecklenburg-Western Pomerania","Part Time","23","","","","3"
"No worries","2015","Mecklenburg-Western Pomerania","Not Working","29","","","","3"
"No worries","2015","Saxony","Full Time","93","0.144102289383921","0.116048197308053","0.172156381459789","3"
"No worries","2015","Saxony","Part Time","51","0.129256359460623","0.0953465551076737","0.163166163813573","3"
"No worries","2015","Saxony","Not Working","87","0.137177634063258","0.108529551482513","0.165825716644003","3"
"No worries","2015","Saxony-Anhalt","Full Time","41","0.195538671366883","0.151316733786565","0.239760608947201","3"
"No worries","2015","Saxony-Anhalt","Part Time","20","","","","3"
"Some worries","2015","Hamburg","Part Time","48","0.427267080825379","0.33801201449349","0.516522147157269","2"
"Some worries","2015","Hamburg","Not Working","85","0.476308664969782","0.401885698875128","0.550731631064437","2"
"Some worries","2015","Lower Saxony","Full Time","452","0.556432838904967","0.522896135254442","0.589969542555493","2"
"Some worries","2015","Hesse","Part Time","270","0.541142572714769","0.498105848174626","0.584179297254912","2"
"Some worries","2015","Hesse","Not Working","311","0.457132578980813","0.420123229823995","0.494141928137631","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","Full Time","319","0.562763805275469","0.522077226881208","0.603450383669731","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","Part Time","205","0.530434072809504","0.480775272547557","0.580092873071451","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","Not Working","344","0.527075160836519","0.488424990375954","0.565725331297084","2"
"Some worries","2015","Berlin","Part Time","133","0.490982736883683","0.430905957932794","0.551059515834573","2"
"Some worries","2015","Berlin","Not Working","175","0.446035232227946","0.397743082211815","0.494327382244076","2"
"Some worries","2015","Brandenburg","Full Time","195","0.538637807513906","0.487142665685924","0.590132949341888","2"
"Some worries","2015","Brandenburg","Part Time","110","0.597045070609731","0.529236926615907","0.664853214603555","2"
"Some worries","2015","Brandenburg","Not Working","237","0.502781099979444","0.456636264046834","0.548925935912054","2"
