"plj0047","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2007","Saxony","(0) in school","8","","",""
"Some worries","2007","Saxony","(1a) inadequately completed","3","","",""
"Some worries","2007","Saxony","(1b) general elementary school","23","","",""
"Some worries","2007","Saxony","(1c) basic vocational qualification","148","0.490247858750086","0.434144927407978","0.546350790092194"
"Some worries","2007","Saxony","(2b) intermediate general qualification","16","","",""
"Some worries","2007","Saxony","(2a) intermediate vocational","301","0.549320013431833","0.507887616753882","0.590752410109785"
"Some worries","2007","Saxony","(2c_gen) general maturity certificate","27","","",""
"Some worries","2007","Saxony","(2c_voc) vocational maturity certificate","45","0.588277137196132","0.472986895912638","0.703567378479627"
"Some worries","2007","Saxony","(3a) lower tertiary education","106","0.592120332407698","0.52072276543291","0.663517899382485"
"Some worries","2007","Saxony","(3b) higher tertiary education","96","0.550494799426074","0.480495902436642","0.620493696415507"
"Some worries","2007","Saxony-Anhalt","(0) in school","9","","",""
"Some worries","2007","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Some worries","2007","Saxony-Anhalt","(1b) general elementary school","23","","",""
"Some worries","2007","Saxony-Anhalt","(1c) basic vocational qualification","102","0.501175535861133","0.431880536159824","0.570470535562443"
"Some worries","2007","Saxony-Anhalt","(2b) intermediate general qualification","6","","",""
"Some worries","2007","Saxony-Anhalt","(2a) intermediate vocational","152","0.486400894068259","0.427219918308754","0.545581869827764"
"Some worries","2007","Saxony-Anhalt","(2c_gen) general maturity certificate","16","","",""
"Some worries","2007","Saxony-Anhalt","(2c_voc) vocational maturity certificate","17","","",""
"Some worries","2007","Saxony-Anhalt","(3a) lower tertiary education","68","0.526902491542152","0.436434360863929","0.617370622220375"
"Some worries","2007","Saxony-Anhalt","(3b) higher tertiary education","57","0.516538407805456","0.422724518580407","0.610352297030504"
"Some worries","2007","Thuringia","(0) in school","5","","",""
"Some worries","2007","Thuringia","(1a) inadequately completed","2","","",""
"Some worries","2007","Thuringia","(1b) general elementary school","28","","",""
"Some worries","2007","Thuringia","(1c) basic vocational qualification","128","0.526425853867005","0.463256698829668","0.589595008904343"
"Some worries","2007","Thuringia","(2b) intermediate general qualification","8","","",""
"Some worries","2007","Thuringia","(2a) intermediate vocational","176","0.491504170739471","0.437483814560613","0.545524526918328"
"Some worries","2007","Thuringia","(2c_gen) general maturity certificate","14","","",""
"Some worries","2007","Thuringia","(2c_voc) vocational maturity certificate","21","","",""
"Some worries","2007","Thuringia","(3a) lower tertiary education","49","0.498469682103479","0.397926122077025","0.599013242129934"
"Some worries","2007","Thuringia","(3b) higher tertiary education","49","0.549184285107743","0.445224510567993","0.653144059647493"
"No worries","2007","Schleswig-Holstein","(0) in school","6","","",""
"No worries","2007","Schleswig-Holstein","(1a) inadequately completed","3","","",""
"No worries","2007","Schleswig-Holstein","(1b) general elementary school","9","","",""
"No worries","2007","Schleswig-Holstein","(1c) basic vocational qualification","39","0.12544942294019","0.0779756129692602","0.17292323291112"
"No worries","2007","Schleswig-Holstein","(2b) intermediate general qualification","3","","",""
"No worries","2007","Schleswig-Holstein","(2a) intermediate vocational","34","0.229077056980234","0.161373183523611","0.296780930436856"
"No worries","2007","Schleswig-Holstein","(2c_gen) general maturity certificate","10","","",""
"No worries","2007","Schleswig-Holstein","(2c_voc) vocational maturity certificate","14","","",""
"No worries","2007","Schleswig-Holstein","(3a) lower tertiary education","7","","",""
"No worries","2007","Schleswig-Holstein","(3b) higher tertiary education","13","","",""
"No worries","2007","Hamburg","(0) in school","2","","",""
"No worries","2007","Hamburg","(1a) inadequately completed","","","",""
"No worries","2007","Hamburg","(1b) general elementary school","4","","",""
"No worries","2007","Hamburg","(1c) basic vocational qualification","3","","",""
"No worries","2007","Hamburg","(2b) intermediate general qualification","","","",""
"No worries","2007","Hamburg","(2a) intermediate vocational","10","","",""
"No worries","2007","Hamburg","(2c_gen) general maturity certificate","1","","",""
"No worries","2007","Hamburg","(2c_voc) vocational maturity certificate","3","","",""
"No worries","2007","Hamburg","(3a) lower tertiary education","1","","",""
"No worries","2007","Hamburg","(3b) higher tertiary education","14","","",""
"No worries","2007","Lower Saxony","(0) in school","1","","",""
"No worries","2007","Lower Saxony","(1a) inadequately completed","9","","",""
"No worries","2007","Lower Saxony","(1b) general elementary school","32","0.195320479863944","0.136915910879366","0.253725048848522"
"No worries","2007","Lower Saxony","(1c) basic vocational qualification","99","0.205193076721215","0.170681294171039","0.239704859271391"
"No worries","2007","Lower Saxony","(2b) intermediate general qualification","10","","",""
"No worries","2007","Lower Saxony","(2a) intermediate vocational","74","0.169420476365865","0.135578894820664","0.203262057911066"
"No worries","2007","Lower Saxony","(2c_gen) general maturity certificate","5","","",""
"No worries","2007","Lower Saxony","(2c_voc) vocational maturity certificate","24","","",""
"No worries","2007","Lower Saxony","(3a) lower tertiary education","17","","",""
"No worries","2007","Lower Saxony","(3b) higher tertiary education","31","0.206460883792918","0.150642730111446","0.262279037474391"
"No worries","2007","Bremen","(0) in school","2","","",""
"No worries","2007","Bremen","(1a) inadequately completed","","","",""
"No worries","2007","Bremen","(1b) general elementary school","2","","",""
"No worries","2007","Bremen","(1c) basic vocational qualification","8","","",""
"No worries","2007","Bremen","(2b) intermediate general qualification","","","",""
"No worries","2007","Bremen","(2a) intermediate vocational","8","","",""
"No worries","2007","Bremen","(2c_gen) general maturity certificate","2","","",""
"No worries","2007","Bremen","(2c_voc) vocational maturity certificate","","","",""
"No worries","2007","Bremen","(3a) lower tertiary education","2","","",""
"No worries","2007","Bremen","(3b) higher tertiary education","5","","",""
"No worries","2007","North Rhine-Westphalia","(0) in school","12","","",""
"No worries","2007","North Rhine-Westphalia","(1a) inadequately completed","12","","",""
"No worries","2007","North Rhine-Westphalia","(1b) general elementary school","87","0.210530470418157","0.17072701875773","0.250333922078584"
"No worries","2007","North Rhine-Westphalia","(1c) basic vocational qualification","193","0.16407754085807","0.143184482273437","0.184970599442702"
"No worries","2007","North Rhine-Westphalia","(2b) intermediate general qualification","25","","",""
"No worries","2007","North Rhine-Westphalia","(2a) intermediate vocational","113","0.155551637064104","0.129630624377922","0.181472649750286"
"No worries","2007","North Rhine-Westphalia","(2c_gen) general maturity certificate","32","0.165617434876552","0.1131723160416","0.218062553711503"
"No worries","2007","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","49","0.127111509464966","0.0961977030318419","0.15802531589809"
"No worries","2007","North Rhine-Westphalia","(3a) lower tertiary education","47","0.132130884521027","0.091961418795544","0.172300350246511"
"No worries","2007","North Rhine-Westphalia","(3b) higher tertiary education","82","0.16049610783622","0.130282668141553","0.190709547530888"
"No worries","2007","Hesse","(0) in school","2","","",""
"No worries","2007","Hesse","(1a) inadequately completed","3","","",""
"No worries","2007","Hesse","(1b) general elementary school","46","0.29272176321113","0.209919587191431","0.375523939230828"
"No worries","2007","Hesse","(1c) basic vocational qualification","92","0.250644144875439","0.205240898831044","0.296047390919835"
"No worries","2007","Hesse","(2b) intermediate general qualification","6","","",""
"No worries","2007","Hesse","(2a) intermediate vocational","48","0.18876276124125","0.144701301949004","0.232824220533496"
"No worries","2007","Hesse","(2c_gen) general maturity certificate","8","","",""
"No worries","2007","Hesse","(2c_voc) vocational maturity certificate","26","","",""
"No worries","2007","Hesse","(3a) lower tertiary education","15","","",""
"No worries","2007","Hesse","(3b) higher tertiary education","32","0.166214336241874","0.117998267078939","0.21443040540481"
"No worries","2007","Rhineland-Palatinate,Saarland","(0) in school","1","","",""
"No worries","2007","Rhineland-Palatinate,Saarland","(1a) inadequately completed","3","","",""
"No worries","2007","Rhineland-Palatinate,Saarland","(1b) general elementary school","71","0.461192390290244","0.382461410284481","0.539923370296007"
"No worries","2007","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","161","0.393440674327672","0.346326744018347","0.440554604636997"
"No worries","2007","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","8","","",""
"No worries","2007","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","45","0.194786446615401","0.141222403696425","0.248350489534378"
"No worries","2007","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","8","","",""
"No worries","2007","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","18","","",""
"No worries","2007","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","8","","",""
"No worries","2007","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","25","","",""
"No worries","2007","Baden-Württemberg","(0) in school","15","","",""
"No worries","2007","Baden-Württemberg","(1a) inadequately completed","18","","",""
"No worries","2007","Baden-Württemberg","(1b) general elementary school","61","0.209210646504779","0.160961563352607","0.257459729656951"
"No worries","2007","Baden-Württemberg","(1c) basic vocational qualification","152","0.206320620461454","0.175950272356186","0.236690968566723"
"No worries","2007","Baden-Württemberg","(2b) intermediate general qualification","14","","",""
"No worries","2007","Baden-Württemberg","(2a) intermediate vocational","96","0.18751051295492","0.15291535263558","0.222105673274259"
"No worries","2007","Baden-Württemberg","(2c_gen) general maturity certificate","32","0.217635743595205","0.141215451754087","0.294056035436323"
"No worries","2007","Baden-Württemberg","(2c_voc) vocational maturity certificate","34","0.0943322365645828","0.0534123354184108","0.135252137710755"
"No worries","2007","Baden-Württemberg","(3a) lower tertiary education","29","","",""
"No worries","2007","Baden-Württemberg","(3b) higher tertiary education","56","0.131048147737984","0.093422658870936","0.168673636605031"
"No worries","2007","Bavaria","(0) in school","12","","",""
"No worries","2007","Bavaria","(1a) inadequately completed","5","","",""
"No worries","2007","Bavaria","(1b) general elementary school","79","0.275949167396941","0.22263221936202","0.329266115431863"
"No worries","2007","Bavaria","(1c) basic vocational qualification","218","0.240342999894683","0.213938763546076","0.266747236243289"
"No worries","2007","Bavaria","(2b) intermediate general qualification","12","","",""
"No worries","2007","Bavaria","(2a) intermediate vocational","94","0.133872212826039","0.106671138799054","0.161073286853024"
"No worries","2007","Bavaria","(2c_gen) general maturity certificate","19","","",""
"No worries","2007","Bavaria","(2c_voc) vocational maturity certificate","33","0.177021875992994","0.124772780628664","0.229270971357324"
"No worries","2007","Bavaria","(3a) lower tertiary education","42","0.220804803544202","0.165616681512617","0.275992925575787"
"No worries","2007","Bavaria","(3b) higher tertiary education","56","0.155635676961491","0.118031724076694","0.193239629846287"
"No worries","2007","Berlin","(0) in school","","","",""
"No worries","2007","Berlin","(1a) inadequately completed","3","","",""
"No worries","2007","Berlin","(1b) general elementary school","11","","",""
"No worries","2007","Berlin","(1c) basic vocational qualification","13","","",""
"No worries","2007","Berlin","(2b) intermediate general qualification","3","","",""
"No worries","2007","Berlin","(2a) intermediate vocational","27","","",""
"No worries","2007","Berlin","(2c_gen) general maturity certificate","5","","",""
"No worries","2007","Berlin","(2c_voc) vocational maturity certificate","14","","",""
"No worries","2007","Berlin","(3a) lower tertiary education","7","","",""
"No worries","2007","Berlin","(3b) higher tertiary education","20","","",""
"No worries","2007","Brandenburg","(0) in school","5","","",""
"No worries","2007","Brandenburg","(1a) inadequately completed","1","","",""
"No worries","2007","Brandenburg","(1b) general elementary school","10","","",""
"No worries","2007","Brandenburg","(1c) basic vocational qualification","30","0.19362576247903","0.134914237694634","0.252337287263426"
"No worries","2007","Brandenburg","(2b) intermediate general qualification","10","","",""
"No worries","2007","Brandenburg","(2a) intermediate vocational","38","0.190597671215956","0.143308013145963","0.237887329285949"
"No worries","2007","Brandenburg","(2c_gen) general maturity certificate","6","","",""
"No worries","2007","Brandenburg","(2c_voc) vocational maturity certificate","7","","",""
"No worries","2007","Brandenburg","(3a) lower tertiary education","9","","",""
"No worries","2007","Brandenburg","(3b) higher tertiary education","11","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(0) in school","3","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(1b) general elementary school","4","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","10","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","3","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(2a) intermediate vocational","27","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","1","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","2","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(3a) lower tertiary education","9","","",""
"No worries","2007","Mecklenburg-Western Pomerania","(3b) higher tertiary education","8","","",""
"No worries","2007","Saxony","(0) in school","3","","",""
"No worries","2007","Saxony","(1a) inadequately completed","1","","",""
"No worries","2007","Saxony","(1b) general elementary school","19","","",""
"No worries","2007","Saxony","(1c) basic vocational qualification","84","0.282138181951787","0.231631419526132","0.332644944377443"
"No worries","2007","Saxony","(2b) intermediate general qualification","18","","",""
"No worries","2007","Saxony","(2a) intermediate vocational","134","0.254891068633098","0.218601617282387","0.291180519983809"
"No worries","2007","Saxony","(2c_gen) general maturity certificate","12","","",""
"No worries","2007","Saxony","(2c_voc) vocational maturity certificate","12","","",""
"No worries","2007","Saxony","(3a) lower tertiary education","33","0.185836313714743","0.129325240908225","0.242347386521261"
"No worries","2007","Saxony","(3b) higher tertiary education","30","0.161344926874917","0.109582268470769","0.213107585279065"
"No worries","2007","Saxony-Anhalt","(0) in school","6","","",""
"No worries","2007","Saxony-Anhalt","(1a) inadequately completed","2","","",""
"No worries","2007","Saxony-Anhalt","(1b) general elementary school","13","","",""
"No worries","2007","Saxony-Anhalt","(1c) basic vocational qualification","50","0.283563757187951","0.221097249282721","0.34603026509318"
"No worries","2007","Saxony-Anhalt","(2b) intermediate general qualification","1","","",""
"No worries","2007","Saxony-Anhalt","(2a) intermediate vocational","51","0.253614571478248","0.202098648297577","0.30513049465892"
"No worries","2007","Saxony-Anhalt","(2c_gen) general maturity certificate","6","","",""
"No worries","2007","Saxony-Anhalt","(2c_voc) vocational maturity certificate","6","","",""
"No worries","2007","Saxony-Anhalt","(3a) lower tertiary education","10","","",""
"No worries","2007","Saxony-Anhalt","(3b) higher tertiary education","8","","",""
"No worries","2007","Thuringia","(0) in school","3","","",""
"No worries","2007","Thuringia","(1a) inadequately completed","","","",""
"No worries","2007","Thuringia","(1b) general elementary school","6","","",""
"No worries","2007","Thuringia","(1c) basic vocational qualification","45","0.189787379895514","0.140176647664902","0.239398112126126"
"No worries","2007","Thuringia","(2b) intermediate general qualification","5","","",""
"No worries","2007","Thuringia","(2a) intermediate vocational","66","0.195401602987877","0.15255624413588","0.238246961839874"
"No worries","2007","Thuringia","(2c_gen) general maturity certificate","6","","",""
"No worries","2007","Thuringia","(2c_voc) vocational maturity certificate","7","","",""
"No worries","2007","Thuringia","(3a) lower tertiary education","11","","",""
"No worries","2007","Thuringia","(3b) higher tertiary education","12","","",""
"Big worries","2008","Schleswig-Holstein","(0) in school","2","","",""
"Big worries","2008","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Big worries","2008","Schleswig-Holstein","(1b) general elementary school","8","","",""
"Big worries","2008","Schleswig-Holstein","(1c) basic vocational qualification","37","0.272895953727982","0.204512486374084","0.341279421081879"
"Big worries","2008","Schleswig-Holstein","(2b) intermediate general qualification","4","","",""
"Big worries","2008","Schleswig-Holstein","(2a) intermediate vocational","25","","",""
"Big worries","2008","Schleswig-Holstein","(2c_gen) general maturity certificate","8","","",""
"Big worries","2008","Schleswig-Holstein","(2c_voc) vocational maturity certificate","2","","",""
"Big worries","2008","Schleswig-Holstein","(3a) lower tertiary education","9","","",""
"Big worries","2008","Schleswig-Holstein","(3b) higher tertiary education","7","","",""
"Big worries","2008","Hamburg","(0) in school","2","","",""
"Big worries","2008","Hamburg","(1a) inadequately completed","","","",""
"Big worries","2008","Hamburg","(1b) general elementary school","3","","",""
"Big worries","2008","Hamburg","(1c) basic vocational qualification","12","","",""
"Big worries","2008","Hamburg","(2b) intermediate general qualification","2","","",""
"Big worries","2008","Hamburg","(2a) intermediate vocational","21","","",""
"Big worries","2008","Hamburg","(2c_gen) general maturity certificate","3","","",""
"Big worries","2008","Hamburg","(2c_voc) vocational maturity certificate","4","","",""
"Big worries","2008","Hamburg","(3a) lower tertiary education","4","","",""
"Big worries","2008","Hamburg","(3b) higher tertiary education","7","","",""
"Big worries","2008","Lower Saxony","(0) in school","10","","",""
"Big worries","2008","Lower Saxony","(1a) inadequately completed","3","","",""
"Big worries","2008","Lower Saxony","(1b) general elementary school","45","0.299826995082091","0.227927831324025","0.371726158840158"
"Big worries","2008","Lower Saxony","(1c) basic vocational qualification","140","0.274149979260603","0.234931797757184","0.313368160764022"
"Big worries","2008","Lower Saxony","(2b) intermediate general qualification","11","","",""
"Big worries","2008","Lower Saxony","(2a) intermediate vocational","105","0.246830594204757","0.207342953940944","0.28631823446857"
"Big worries","2008","Lower Saxony","(2c_gen) general maturity certificate","9","","",""
"Big worries","2008","Lower Saxony","(2c_voc) vocational maturity certificate","39","0.32782479209237","0.248344796536615","0.407304787648124"
"Big worries","2008","Lower Saxony","(3a) lower tertiary education","19","","",""
"Big worries","2008","Lower Saxony","(3b) higher tertiary education","36","0.123970001871044","0.0780678242870703","0.169872179455018"
"Big worries","2008","Bremen","(0) in school","","","",""
"Big worries","2008","Bremen","(1a) inadequately completed","","","",""
"Big worries","2008","Bremen","(1b) general elementary school","3","","",""
"Big worries","2008","Bremen","(1c) basic vocational qualification","8","","",""
"Big worries","2008","Bremen","(2b) intermediate general qualification","2","","",""
"Big worries","2008","Bremen","(2a) intermediate vocational","13","","",""
"Big worries","2008","Bremen","(2c_gen) general maturity certificate","3","","",""
"Big worries","2008","Bremen","(2c_voc) vocational maturity certificate","3","","",""
"Big worries","2008","Bremen","(3a) lower tertiary education","1","","",""
"Big worries","2008","Bremen","(3b) higher tertiary education","3","","",""
"Big worries","2008","North Rhine-Westphalia","(0) in school","24","","",""
"Big worries","2008","North Rhine-Westphalia","(1a) inadequately completed","12","","",""
"Big worries","2008","North Rhine-Westphalia","(1b) general elementary school","100","0.275130695064736","0.229749492664855","0.320511897464617"
"Big worries","2008","North Rhine-Westphalia","(1c) basic vocational qualification","345","0.282973971808911","0.25669902619191","0.309248917425911"
"Big worries","2008","North Rhine-Westphalia","(2b) intermediate general qualification","29","","",""
"Big worries","2008","North Rhine-Westphalia","(2a) intermediate vocational","188","0.228479849544039","0.197705232390493","0.259254466697584"
"Big worries","2008","North Rhine-Westphalia","(2c_gen) general maturity certificate","50","0.256128536995507","0.193230055558516","0.319027018432498"
"Big worries","2008","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","94","0.246136202620857","0.204235696764667","0.288036708477046"
"Big worries","2008","North Rhine-Westphalia","(3a) lower tertiary education","54","0.208644775916443","0.157970318318613","0.259319233514273"
"Big worries","2008","North Rhine-Westphalia","(3b) higher tertiary education","118","0.184706347932092","0.15179274665816","0.217619949206025"
"Big worries","2008","Hesse","(0) in school","5","","",""
"Big worries","2008","Hesse","(1a) inadequately completed","3","","",""
"Big worries","2008","Hesse","(1b) general elementary school","24","","",""
"Big worries","2008","Hesse","(1c) basic vocational qualification","63","0.195826521295258","0.15221058913604","0.239442453454476"
"Big worries","2008","Hesse","(2b) intermediate general qualification","5","","",""
"Big worries","2008","Hesse","(2a) intermediate vocational","80","0.254820143059642","0.205178097760076","0.304462188359208"
"Big worries","2008","Hesse","(2c_gen) general maturity certificate","12","","",""
"Big worries","2008","Hesse","(2c_voc) vocational maturity certificate","30","0.235038357422598","0.160103353145349","0.309973361699847"
"Big worries","2008","Hesse","(3a) lower tertiary education","16","","",""
"Big worries","2008","Hesse","(3b) higher tertiary education","41","0.238692714239447","0.182992558885175","0.29439286959372"
"Big worries","2008","Rhineland-Palatinate,Saarland","(0) in school","4","","",""
"Big worries","2008","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Big worries","2008","Rhineland-Palatinate,Saarland","(1b) general elementary school","20","","",""
"Big worries","2008","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","74","0.201664504254054","0.161688437674082","0.241640570834025"
"Big worries","2008","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","4","","",""
"Big worries","2008","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","48","0.258516413707823","0.19658766445924","0.320445162956406"
"Big worries","2008","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","10","","",""
"Big worries","2008","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","10","","",""
"Big worries","2008","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","18","","",""
"Big worries","2008","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","25","","",""
"Big worries","2008","Baden-Württemberg","(0) in school","11","","",""
"Big worries","2008","Baden-Württemberg","(1a) inadequately completed","6","","",""
"Big worries","2008","Baden-Württemberg","(1b) general elementary school","57","0.203885605311955","0.154142964118958","0.253628246504952"
"Big worries","2008","Baden-Württemberg","(1c) basic vocational qualification","137","0.247653993167492","0.214722789807223","0.280585196527761"
"Big worries","2008","Baden-Württemberg","(2b) intermediate general qualification","9","","",""
"Big worries","2008","Baden-Württemberg","(2a) intermediate vocational","99","0.223567718483529","0.186060465356064","0.261074971610994"
"Big worries","2008","Baden-Württemberg","(2c_gen) general maturity certificate","15","","",""
"Big worries","2008","Baden-Württemberg","(2c_voc) vocational maturity certificate","38","0.188169982633042","0.13184903520463","0.244490930061454"
"Big worries","2008","Baden-Württemberg","(3a) lower tertiary education","25","","",""
"Big worries","2008","Baden-Württemberg","(3b) higher tertiary education","56","0.205245589197198","0.158841635332541","0.251649543061855"
"Big worries","2008","Bavaria","(0) in school","9","","",""
"Big worries","2008","Bavaria","(1a) inadequately completed","7","","",""
"Big worries","2008","Bavaria","(1b) general elementary school","61","0.256057285795084","0.202487943157916","0.309626628432251"
"Big worries","2008","Bavaria","(1c) basic vocational qualification","230","0.275165704715557","0.246555123148744","0.303776286282371"
"Big worries","2008","Bavaria","(2b) intermediate general qualification","16","","",""
"Big worries","2008","Bavaria","(2a) intermediate vocational","125","0.216042085226928","0.181834198143342","0.250249972310513"
"Big worries","2008","Bavaria","(2c_gen) general maturity certificate","21","","",""
"Big worries","2008","Bavaria","(2c_voc) vocational maturity certificate","35","0.192965497794103","0.135633340976083","0.250297654612123"
"Big worries","2008","Bavaria","(3a) lower tertiary education","41","0.209274948091354","0.154772931074393","0.263776965108315"
"Big worries","2008","Bavaria","(3b) higher tertiary education","76","0.244840009121402","0.199532444202326","0.290147574040479"
"Big worries","2008","Berlin","(0) in school","5","","",""
"Big worries","2008","Berlin","(1a) inadequately completed","2","","",""
"Big worries","2008","Berlin","(1b) general elementary school","14","","",""
"Big worries","2008","Berlin","(1c) basic vocational qualification","30","0.305589220569008","0.209342930688276","0.40183551044974"
"Big worries","2008","Berlin","(2b) intermediate general qualification","10","","",""
"Big worries","2008","Berlin","(2a) intermediate vocational","61","0.313090515207115","0.245153527317685","0.381027503096545"
"Big worries","2008","Berlin","(2c_gen) general maturity certificate","10","","",""
"Big worries","2008","Berlin","(2c_voc) vocational maturity certificate","15","","",""
"Big worries","2008","Berlin","(3a) lower tertiary education","30","0.259648528954354","0.169566263437713","0.349730794470996"
"Big worries","2008","Berlin","(3b) higher tertiary education","56","0.428914376686048","0.353625648242887","0.504203105129208"
"Big worries","2008","Brandenburg","(0) in school","4","","",""
"Big worries","2008","Brandenburg","(1a) inadequately completed","","","",""
"Big worries","2008","Brandenburg","(1b) general elementary school","5","","",""
"Big worries","2008","Brandenburg","(1c) basic vocational qualification","35","0.214648419384591","0.152563037237638","0.276733801531544"
"Big worries","2008","Brandenburg","(2b) intermediate general qualification","3","","",""
"Big worries","2008","Brandenburg","(2a) intermediate vocational","54","0.147143256362792","0.103318505518702","0.190968007206883"
"Big worries","2008","Brandenburg","(2c_gen) general maturity certificate","3","","",""
"Big worries","2008","Brandenburg","(2c_voc) vocational maturity certificate","8","","",""
"Big worries","2008","Brandenburg","(3a) lower tertiary education","44","0.421574111180706","0.337012495739959","0.506135726621453"
"Big worries","2008","Brandenburg","(3b) higher tertiary education","27","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(0) in school","5","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(1b) general elementary school","4","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","26","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(2a) intermediate vocational","36","0.217025120600258","0.154876190571997","0.279174050628518"
"Big worries","2008","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","3","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","7","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(3a) lower tertiary education","19","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(3b) higher tertiary education","18","","",""
"Big worries","2008","Saxony","(0) in school","10","","",""
"Big worries","2008","Saxony","(1a) inadequately completed","1","","",""
"Big worries","2008","Saxony","(1b) general elementary school","11","","",""
"Big worries","2008","Saxony","(1c) basic vocational qualification","59","0.232790367786633","0.18381196696151","0.281768768611756"
"Big worries","2008","Saxony","(2b) intermediate general qualification","9","","",""
"Big worries","2008","Saxony","(2a) intermediate vocational","98","0.198191272364839","0.164443636948551","0.231938907781127"
"Big worries","2008","Saxony","(2c_gen) general maturity certificate","8","","",""
"Big worries","2008","Saxony","(2c_voc) vocational maturity certificate","15","","",""
"Big worries","2008","Saxony","(3a) lower tertiary education","40","0.221965237453158","0.160570133385659","0.283360341520658"
"Big worries","2008","Saxony","(3b) higher tertiary education","41","0.21096188719254","0.151688002816833","0.270235771568248"
"Big worries","2008","Saxony-Anhalt","(0) in school","2","","",""
"Big worries","2008","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Big worries","2008","Saxony-Anhalt","(1b) general elementary school","5","","",""
"Big worries","2008","Saxony-Anhalt","(1c) basic vocational qualification","42","0.215306113557063","0.155425379035775","0.275186848078351"
"Big worries","2008","Saxony-Anhalt","(2b) intermediate general qualification","6","","",""
"Big worries","2008","Saxony-Anhalt","(2a) intermediate vocational","58","0.234892194565943","0.1829615494906","0.286822839641286"
"Big worries","2008","Saxony-Anhalt","(2c_gen) general maturity certificate","9","","",""
"Big worries","2008","Saxony-Anhalt","(2c_voc) vocational maturity certificate","12","","",""
"Big worries","2008","Saxony-Anhalt","(3a) lower tertiary education","26","","",""
"Big worries","2008","Saxony-Anhalt","(3b) higher tertiary education","26","","",""
"Big worries","2008","Thuringia","(0) in school","3","","",""
"Big worries","2008","Thuringia","(1a) inadequately completed","1","","",""
"Big worries","2008","Thuringia","(1b) general elementary school","7","","",""
"Big worries","2008","Thuringia","(1c) basic vocational qualification","59","0.258507653644155","0.202768039599454","0.314247267688857"
"Big worries","2008","Thuringia","(2b) intermediate general qualification","5","","",""
"Big worries","2008","Thuringia","(2a) intermediate vocational","70","0.226446663480417","0.179705359117887","0.273187967842947"
"Big worries","2008","Thuringia","(2c_gen) general maturity certificate","5","","",""
"Big worries","2008","Thuringia","(2c_voc) vocational maturity certificate","4","","",""
"Big worries","2008","Thuringia","(3a) lower tertiary education","16","","",""
"Big worries","2008","Thuringia","(3b) higher tertiary education","14","","",""
"Some worries","2008","Schleswig-Holstein","(0) in school","3","","",""
"Some worries","2008","Schleswig-Holstein","(1a) inadequately completed","6","","",""
"Some worries","2008","Schleswig-Holstein","(1b) general elementary school","23","","",""
"Some worries","2008","Schleswig-Holstein","(1c) basic vocational qualification","81","0.557731718444608","0.481486983739656","0.63397645314956"
"Some worries","2008","Schleswig-Holstein","(2b) intermediate general qualification","7","","",""
