"plj0047","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"No worries","2014","16-34 y.","Baden-Württemberg","270","0.350278158279663","0.316948490329906","0.383607826229421"
"No worries","2014","16-34 y.","Bavaria","307","0.291579179273238","0.264049657752978","0.319108700793497"
"No worries","2014","16-34 y.","Berlin","55","0.184801001984348","0.13629845814537","0.233303545823325"
"No worries","2014","16-34 y.","Brandenburg","54","0.38979365324097","0.317741411228402","0.461845895253539"
"No worries","2014","16-34 y.","Mecklenburg-Western Pomerania","35","0.342987601501082","0.259434371856631","0.426540831145534"
"No worries","2014","16-34 y.","Saxony","98","0.252138983901132","0.207219856245794","0.297058111556471"
"No worries","2014","16-34 y.","Saxony-Anhalt","61","0.240352827276255","0.181716928321227","0.298988726231284"
"No worries","2014","16-34 y.","Thuringia","57","0.256764152840337","0.197539098536355","0.31598920714432"
"No worries","2014","35-65 y.","Schleswig-Holstein","87","0.18192084968981","0.147693199873405","0.216148499506216"
"No worries","2014","35-65 y.","Hamburg","56","0.19660372322783","0.146005566674907","0.247201879780753"
"No worries","2014","35-65 y.","Lower Saxony","324","0.210712013532974","0.189706843328508","0.23171718373744"
"No worries","2014","35-65 y.","Bremen","22","","",""
"No worries","2014","35-65 y.","North Rhine-Westphalia","543","0.169736109317263","0.156823852855195","0.18264836577933"
"No worries","2014","35-65 y.","Hesse","274","0.234350664378995","0.209879283376477","0.258822045381514"
"No worries","2014","35-65 y.","Rhineland-Palatinate,Saarland","208","0.209687680024306","0.183032604364903","0.236342755683708"
"No worries","2014","35-65 y.","Baden-Württemberg","512","0.289023950340991","0.268560125228053","0.30948777545393"
"No worries","2014","35-65 y.","Bavaria","594","0.241977446781149","0.225400002028919","0.25855489153338"
"No worries","2014","35-65 y.","Berlin","86","0.150712884031112","0.120509460923139","0.180916307139085"
"No worries","2014","35-65 y.","Brandenburg","123","0.165532722024589","0.135917363970805","0.195148080078373"
"No worries","2014","35-65 y.","Mecklenburg-Western Pomerania","51","0.165457197447526","0.124486657301874","0.206427737593179"
"No worries","2014","35-65 y.","Saxony","184","0.20445168229099","0.17832007222559","0.23058329235639"
"No worries","2014","35-65 y.","Saxony-Anhalt","116","0.252637738736577","0.216290065633556","0.288985411839599"
"No worries","2014","35-65 y.","Thuringia","138","0.271906384691589","0.235633049766968","0.30817971961621"
"No worries","2014","66 and older","Schleswig-Holstein","52","0.283476566369727","0.217637203502901","0.349315929236554"
"No worries","2014","66 and older","Hamburg","27","","",""
"No worries","2014","66 and older","Lower Saxony","114","0.228123883214326","0.190701304965671","0.265546461462981"
"No worries","2014","66 and older","Bremen","4","","",""
"No worries","2014","66 and older","North Rhine-Westphalia","184","0.203052533255472","0.177226411858939","0.228878654652005"
"No worries","2014","66 and older","Hesse","70","0.256413181765605","0.205629412013934","0.307196951517276"
"No worries","2014","66 and older","Rhineland-Palatinate,Saarland","109","0.409020532133988","0.352238543535505","0.465802520732472"
"No worries","2014","66 and older","Baden-Württemberg","131","0.250494407969252","0.214183184342794","0.286805631595711"
"No worries","2014","66 and older","Bavaria","167","0.23820260832569","0.208133960464028","0.268271256187353"
"No worries","2014","66 and older","Berlin","31","0.155695806417855","0.105942615649882","0.205448997185828"
"No worries","2014","66 and older","Brandenburg","38","0.134542188803508","0.0917262596413816","0.177358117965634"
"No worries","2014","66 and older","Mecklenburg-Western Pomerania","18","","",""
"No worries","2014","66 and older","Saxony","72","0.25949894869528","0.21344264182513","0.30555525556543"
"No worries","2014","66 and older","Saxony-Anhalt","48","0.257125257753329","0.197730708630072","0.316519806876587"
"No worries","2014","66 and older","Thuringia","76","0.36614343844069","0.301141248794739","0.43114562808664"
"Big worries","2015","16-34 y.","Schleswig-Holstein","82","0.299733096823253","0.240907101880813","0.358559091765694"
"Big worries","2015","16-34 y.","Hamburg","42","0.401876634303323","0.3137887107439","0.489964557862747"
"Big worries","2015","16-34 y.","Lower Saxony","191","0.264626416361619","0.231518906741987","0.29773392598125"
"Big worries","2015","16-34 y.","Bremen","20","","",""
"Big worries","2015","16-34 y.","North Rhine-Westphalia","501","0.353643396948594","0.329400100953202","0.377886692943987"
"Big worries","2015","16-34 y.","Hesse","122","0.282829163531401","0.242538828636158","0.323119498426645"
"Big worries","2015","16-34 y.","Rhineland-Palatinate,Saarland","97","0.260915229831184","0.217554476218519","0.304275983443848"
"Big worries","2015","16-34 y.","Baden-Württemberg","205","0.278217327891523","0.247413965042853","0.309020690740193"
"Big worries","2015","16-34 y.","Bavaria","281","0.270123186385392","0.243775563942423","0.296470808828362"
"Big worries","2015","16-34 y.","Berlin","108","0.443435388665644","0.385037296113539","0.50183348121775"
"Big worries","2015","16-34 y.","Brandenburg","49","0.366777545893313","0.295170956259186","0.43838413552744"
"Big worries","2015","16-34 y.","Mecklenburg-Western Pomerania","34","0.278538760914515","0.195517676652264","0.361559845176765"
"Big worries","2015","16-34 y.","Saxony","114","0.367435714321931","0.315498684243078","0.419372744400785"
"Big worries","2015","16-34 y.","Saxony-Anhalt","68","0.388220352747405","0.316826924344266","0.459613781150544"
"Big worries","2015","16-34 y.","Thuringia","81","0.427051539413415","0.360932461951543","0.493170616875287"
"Big worries","2015","35-65 y.","Schleswig-Holstein","178","0.384976535046365","0.341581754324943","0.428371315767787"
"Big worries","2015","35-65 y.","Hamburg","77","0.390458848704183","0.328738038217813","0.452179659190552"
"Big worries","2015","35-65 y.","Lower Saxony","476","0.355233015871296","0.330402018645515","0.380064013097077"
"Big worries","2015","35-65 y.","Bremen","40","0.343561688628849","0.246521082285184","0.440602294972515"
"Big worries","2015","35-65 y.","North Rhine-Westphalia","1186","0.378164323894772","0.3612271925417","0.395101455247844"
"Big worries","2015","35-65 y.","Hesse","378","0.348141868714573","0.320304607705583","0.375979129723564"
"Big worries","2015","35-65 y.","Rhineland-Palatinate,Saarland","257","0.320039268168199","0.289796708665911","0.350281827670486"
"Big worries","2015","35-65 y.","Baden-Württemberg","546","0.312696238667653","0.291628044711718","0.333764432623588"
"Big worries","2015","35-65 y.","Bavaria","779","0.320868235319047","0.302660422307261","0.339076048330832"
"Big worries","2015","35-65 y.","Berlin","193","0.394467023616765","0.352540670218964","0.436393377014566"
"Big worries","2015","35-65 y.","Brandenburg","172","0.298303395139072","0.261417686083055","0.335189104195088"
"Big worries","2015","35-65 y.","Mecklenburg-Western Pomerania","107","0.297794251679093","0.247533974847053","0.348054528511132"
"Big worries","2015","35-65 y.","Saxony","285","0.345916433798094","0.313957997071403","0.377874870524785"
"Big worries","2015","35-65 y.","Saxony-Anhalt","175","0.326043812420492","0.285240264691176","0.366847360149809"
"Big worries","2015","35-65 y.","Thuringia","176","0.30382438484924","0.265423342860118","0.342225426838362"
"Big worries","2015","66 and older","Schleswig-Holstein","64","0.352182307614788","0.281210864420507","0.423153750809069"
"Big worries","2015","66 and older","Hamburg","29","","",""
"Big worries","2015","66 and older","Lower Saxony","172","0.312255046007811","0.271181509274871","0.35332858274075"
"Big worries","2015","66 and older","Bremen","13","","",""
"Big worries","2015","66 and older","North Rhine-Westphalia","400","0.415308195301984","0.383483296612566","0.447133093991403"
"Big worries","2015","66 and older","Hesse","90","0.334538710115209","0.278974800746178","0.39010261948424"
"Big worries","2015","66 and older","Rhineland-Palatinate,Saarland","67","0.245535556553016","0.196168952846794","0.294902160259238"
"Big worries","2015","66 and older","Baden-Württemberg","173","0.3255976587031","0.286220097743194","0.364975219663006"
"Big worries","2015","66 and older","Bavaria","208","0.278661861029006","0.246467621660536","0.310856100397475"
"Big worries","2015","66 and older","Berlin","72","0.383866139112358","0.315431707134114","0.452300571090601"
"Big worries","2015","66 and older","Brandenburg","69","0.337526773668132","0.278555854921995","0.396497692414269"
"Big worries","2015","66 and older","Mecklenburg-Western Pomerania","61","0.480704271366333","0.394149807232703","0.567258735499962"
"Big worries","2015","66 and older","Saxony","124","0.335876351923519","0.286396515522051","0.385356188324987"
"Big worries","2015","66 and older","Saxony-Anhalt","76","0.345398582604282","0.280933626072823","0.409863539135742"
"Big worries","2015","66 and older","Thuringia","49","0.292519608656637","0.231137534588219","0.353901682725054"
"Some worries","2015","16-34 y.","Schleswig-Holstein","108","0.543394033645853","0.479435521198501","0.607352546093205"
"Some worries","2015","16-34 y.","Hamburg","51","0.451205087249287","0.361799091890558","0.540611082608016"
"Some worries","2015","16-34 y.","Lower Saxony","323","0.531039660301331","0.493586588760028","0.568492731842634"
"Some worries","2015","16-34 y.","Bremen","23","","",""
"Some worries","2015","16-34 y.","North Rhine-Westphalia","702","0.457041873120071","0.431781837611062","0.482301908629081"
"Some worries","2015","16-34 y.","Hesse","232","0.478105304060214","0.433418356034722","0.522792252085707"
"Some worries","2015","16-34 y.","Rhineland-Palatinate,Saarland","199","0.54923172506662","0.500100854552465","0.598362595580776"
"Some worries","2015","16-34 y.","Baden-Württemberg","371","0.44607413350488","0.411905141957644","0.480243125052115"
"Some worries","2015","16-34 y.","Bavaria","527","0.527635635487738","0.498011796489323","0.557259474486153"
"Some worries","2015","16-34 y.","Berlin","118","0.40436156427397","0.346671372288323","0.462051756259617"
"Some worries","2015","16-34 y.","Brandenburg","72","0.39308834924086","0.320514310842478","0.465662387639241"
"Some worries","2015","16-34 y.","Mecklenburg-Western Pomerania","52","0.56215607992154","0.47027476591907","0.65403739392401"
"Some worries","2015","16-34 y.","Saxony","154","0.45426527338383","0.400626398672758","0.507904148094901"
"Some worries","2015","16-34 y.","Saxony-Anhalt","75","0.443221713290544","0.370448217949877","0.515995208631211"
"Some worries","2015","16-34 y.","Thuringia","80","0.374887740038509","0.310179663831301","0.439595816245718"
"Some worries","2015","35-65 y.","Schleswig-Holstein","239","0.512023959943016","0.467446130641447","0.556601789244585"
"Some worries","2015","35-65 y.","Hamburg","130","0.498005975961364","0.434748913410126","0.561263038512602"
"Some worries","2015","35-65 y.","Lower Saxony","720","0.502139529491727","0.476197608475981","0.528081450507472"
"Some worries","2015","35-65 y.","Bremen","42","0.567678802910975","0.466448909095944","0.668908696726006"
"Some worries","2015","35-65 y.","North Rhine-Westphalia","1549","0.50885322308111","0.491392441700642","0.526314004461578"
"Some worries","2015","35-65 y.","Hesse","560","0.497070543060889","0.467853626517255","0.526287459604523"
"Some worries","2015","35-65 y.","Rhineland-Palatinate,Saarland","507","0.526048775674133","0.493677871885635","0.558419679462632"
"Some worries","2015","35-65 y.","Baden-Württemberg","972","0.507456857233042","0.48473659601412","0.530177118451963"
"Some worries","2015","35-65 y.","Bavaria","1288","0.501610583175148","0.482108313791962","0.521112852558334"
"Some worries","2015","35-65 y.","Berlin","265","0.495604062829353","0.452713074041759","0.538495051616946"
"Some worries","2015","35-65 y.","Brandenburg","330","0.567924736255677","0.527987367808683","0.60786210470267"
"Some worries","2015","35-65 y.","Mecklenburg-Western Pomerania","168","0.559520577444511","0.504956681131409","0.614084473757613"
"Some worries","2015","35-65 y.","Saxony","444","0.52907194515736","0.495535427910009","0.562608462404711"
"Some worries","2015","35-65 y.","Saxony-Anhalt","274","0.505593359244767","0.462073554358979","0.549113164130555"
"Some worries","2015","35-65 y.","Thuringia","269","0.496028665216605","0.454281345631156","0.537775984802055"
"Some worries","2015","66 and older","Schleswig-Holstein","85","0.511124401394442","0.436850548235138","0.585398254553745"
"Some worries","2015","66 and older","Hamburg","56","0.540383229142733","0.443189942379872","0.637576515905594"
"Some worries","2015","66 and older","Lower Saxony","253","0.53104268377898","0.486811859360956","0.575273508197004"
"Some worries","2015","66 and older","Bremen","15","","",""
"Some worries","2015","66 and older","North Rhine-Westphalia","424","0.479320006407297","0.447056133402106","0.511583879412488"
"Some worries","2015","66 and older","Hesse","134","0.50047994754231","0.441598563372213","0.559361331712406"
"Some worries","2015","66 and older","Rhineland-Palatinate,Saarland","162","0.564133609946935","0.50725822572852","0.621008994165349"
"Some worries","2015","66 and older","Baden-Württemberg","293","0.518613925632499","0.476626669965152","0.560601181299847"
"Some worries","2015","66 and older","Bavaria","410","0.538508802856987","0.502711684403698","0.574305921310276"
"Some worries","2015","66 and older","Berlin","96","0.4787627067326","0.408467595365455","0.549057818099745"
"Some worries","2015","66 and older","Brandenburg","140","0.540935592900434","0.47879016188704","0.603081023913829"
"Some worries","2015","66 and older","Mecklenburg-Western Pomerania","55","0.434106373376302","0.348242873140824","0.519969873611779"
"Some worries","2015","66 and older","Saxony","180","0.534904238293481","0.48264978849208","0.587158688094881"
"Some worries","2015","66 and older","Saxony-Anhalt","100","0.475696596415312","0.40798994918035","0.543403243650273"
"Some worries","2015","66 and older","Thuringia","103","0.407685557687237","0.341380648004669","0.473990467369805"
"No worries","2015","16-34 y.","Schleswig-Holstein","43","0.156872869530894","0.110175697230506","0.203570041831282"
"No worries","2015","16-34 y.","Hamburg","26","","",""
"No worries","2015","16-34 y.","Lower Saxony","168","0.20433392333705","0.174072345963419","0.234595500710681"
"No worries","2015","16-34 y.","Bremen","18","","",""
"No worries","2015","16-34 y.","North Rhine-Westphalia","291","0.189314729931334","0.169449612511926","0.209179847350743"
"No worries","2015","16-34 y.","Hesse","126","0.239065532408384","0.200909818532624","0.277221246284145"
"No worries","2015","16-34 y.","Rhineland-Palatinate,Saarland","98","0.189853045102196","0.151128112931873","0.228577977272518"
"No worries","2015","16-34 y.","Baden-Württemberg","237","0.275708538603598","0.244991127574257","0.306425949632939"
"No worries","2015","16-34 y.","Bavaria","283","0.20224117812687","0.178406663254718","0.226075692999022"
"No worries","2015","16-34 y.","Berlin","52","0.152203047060386","0.109976721453956","0.194429372666815"
"No worries","2015","16-34 y.","Brandenburg","53","0.240134104865828","0.176664051191491","0.303604158540164"
"No worries","2015","16-34 y.","Mecklenburg-Western Pomerania","26","","",""
"No worries","2015","16-34 y.","Saxony","63","0.178299012294239","0.137064062766361","0.219533961822117"
"No worries","2015","16-34 y.","Saxony-Anhalt","36","0.168557933962051","0.113716074441863","0.223399793482239"
"No worries","2015","16-34 y.","Thuringia","54","0.198060720548075","0.144788747593117","0.251332693503034"
"No worries","2015","35-65 y.","Schleswig-Holstein","66","0.102999505010619","0.0758920693409896","0.130106940680249"
"No worries","2015","35-65 y.","Hamburg","33","0.111535175334454","0.071709007788059","0.151361342880848"
"No worries","2015","35-65 y.","Lower Saxony","231","0.142627454636977","0.124483896670073","0.160771012603881"
"No worries","2015","35-65 y.","Bremen","10","","",""
"No worries","2015","35-65 y.","North Rhine-Westphalia","414","0.112982453024118","0.101925553423224","0.124039352625012"
"No worries","2015","35-65 y.","Hesse","187","0.154787588224538","0.133651586801637","0.17592358964744"
"No worries","2015","35-65 y.","Rhineland-Palatinate,Saarland","150","0.153911956157668","0.130517176933187","0.177306735382149"
"No worries","2015","35-65 y.","Baden-Württemberg","342","0.179846904099306","0.162393081144469","0.197300727054143"
"No worries","2015","35-65 y.","Bavaria","458","0.177521181505805","0.162617112564883","0.192425250446728"
"No worries","2015","35-65 y.","Berlin","64","0.109928913553882","0.0830951768494567","0.136762650258308"
"No worries","2015","35-65 y.","Brandenburg","89","0.133771868605252","0.106327522401697","0.161216214808807"
"No worries","2015","35-65 y.","Mecklenburg-Western Pomerania","43","0.142685170876396","0.104244220270171","0.181126121482621"
"No worries","2015","35-65 y.","Saxony","122","0.125011621044546","0.102790823275624","0.147232418813467"
"No worries","2015","35-65 y.","Saxony-Anhalt","58","0.168362828334741","0.135791597970698","0.200934058698784"
"No worries","2015","35-65 y.","Thuringia","106","0.200146949934155","0.166738841828955","0.233555058039355"
"No worries","2015","66 and older","Schleswig-Holstein","25","","",""
"No worries","2015","66 and older","Hamburg","16","","",""
"No worries","2015","66 and older","Lower Saxony","64","0.156702270213209","0.124482549525235","0.188921990901183"
"No worries","2015","66 and older","Bremen","5","","",""
"No worries","2015","66 and older","North Rhine-Westphalia","97","0.105371798290719","0.0855427548554937","0.125200841725944"
"No worries","2015","66 and older","Hesse","53","0.164981342342481","0.121272056303745","0.208690628381217"
"No worries","2015","66 and older","Rhineland-Palatinate,Saarland","63","0.19033083350005","0.145304659997602","0.235357007002497"
"No worries","2015","66 and older","Baden-Württemberg","78","0.1557884156644","0.125313544719793","0.186263286609008"
"No worries","2015","66 and older","Bavaria","127","0.182829336114008","0.155073821793091","0.210584850434924"
"No worries","2015","66 and older","Berlin","26","","",""
"No worries","2015","66 and older","Brandenburg","38","0.121537633431434","0.0807886684051206","0.162286598457746"
"No worries","2015","66 and older","Mecklenburg-Western Pomerania","12","","",""
"No worries","2015","66 and older","Saxony","46","0.129219409783001","0.0940769371441814","0.16436188242182"
"No worries","2015","66 and older","Saxony-Anhalt","33","0.178904820980406","0.126943196386761","0.230866445574051"
"No worries","2015","66 and older","Thuringia","59","0.299794833656126","0.23797446494337","0.361615202368882"
"Big worries","2016","16-34 y.","Schleswig-Holstein","112","0.439032772310642","0.386966966699044","0.491098577922241"
"Big worries","2016","16-34 y.","Hamburg","49","0.490263110689158","0.413044356010433","0.567481865367884"
"Big worries","2016","16-34 y.","Lower Saxony","307","0.491747491630458","0.457654201888797","0.525840781372119"
"Big worries","2016","16-34 y.","Bremen","30","0.528110580149852","0.420060841925109","0.636160318374595"
"Big worries","2016","16-34 y.","North Rhine-Westphalia","643","0.469335029967155","0.445513425959523","0.493156633974787"
"Big worries","2016","16-34 y.","Hesse","164","0.359450768597685","0.319202450644436","0.399699086550935"
"Big worries","2016","16-34 y.","Rhineland-Palatinate,Saarland","153","0.39523187392872","0.352966281652217","0.437497466205224"
"Big worries","2016","16-34 y.","Baden-Württemberg","277","0.38318362198148","0.353593951393578","0.412773292569382"
"Big worries","2016","16-34 y.","Bavaria","369","0.378988434331128","0.35223317046979","0.405743698192466"
"Big worries","2016","16-34 y.","Berlin","114","0.424908501902669","0.375466202193056","0.474350801612281"
"Big worries","2016","16-34 y.","Brandenburg","72","0.348689149959019","0.293068391043909","0.404309908874128"
"Big worries","2016","16-34 y.","Mecklenburg-Western Pomerania","47","0.397952973406519","0.31909450857612","0.476811438236919"
"Big worries","2016","16-34 y.","Saxony","158","0.500319127231333","0.450822572157666","0.549815682305"
"Big worries","2016","16-34 y.","Saxony-Anhalt","83","0.480623434254238","0.413049051094958","0.548197817413519"
"Big worries","2016","16-34 y.","Thuringia","92","0.535490677848531","0.471175233340685","0.599806122356376"
"Big worries","2016","35-65 y.","Schleswig-Holstein","249","0.524495871301863","0.48197928970633","0.567012452897397"
"Big worries","2016","35-65 y.","Hamburg","106","0.447963117943566","0.387976924441052","0.507949311446081"
"Big worries","2016","35-65 y.","Lower Saxony","608","0.500932028159335","0.475151998225623","0.526712058093047"
"Big worries","2016","35-65 y.","Bremen","48","0.495420178178116","0.405964223864168","0.584876132492064"
"Big worries","2016","35-65 y.","North Rhine-Westphalia","1606","0.528906150733215","0.511846930338886","0.545965371127543"
"Big worries","2016","35-65 y.","Hesse","463","0.464702319768406","0.435557798181156","0.493846841355656"
"Big worries","2016","35-65 y.","Rhineland-Palatinate,Saarland","376","0.488549907591238","0.456896429676786","0.52020338550569"
"Big worries","2016","35-65 y.","Baden-Württemberg","739","0.437884069929856","0.41561688766109","0.460151252198622"
"Big worries","2016","35-65 y.","Bavaria","1103","0.469224962276325","0.449705379361567","0.488744545191083"
"Big worries","2016","35-65 y.","Berlin","269","0.543356611813731","0.504116175154015","0.582597048473446"
"Big worries","2016","35-65 y.","Brandenburg","250","0.421416411865192","0.383010329752613","0.45982249397777"
"Big worries","2016","35-65 y.","Mecklenburg-Western Pomerania","147","0.472611590089174","0.418746350527967","0.526476829650382"
"Big worries","2016","35-65 y.","Saxony","356","0.437286270166973","0.404696615058462","0.469875925275484"
"Big worries","2016","35-65 y.","Saxony-Anhalt","246","0.501038101336813","0.458550585138252","0.543525617535373"
"Big worries","2016","35-65 y.","Thuringia","216","0.407812405022684","0.367074184383244","0.448550625662124"
"Big worries","2016","66 and older","Schleswig-Holstein","87","0.534378095730187","0.456352105296668","0.612404086163706"
"Big worries","2016","66 and older","Hamburg","49","0.536093281944557","0.436335223543793","0.635851340345321"
"Big worries","2016","66 and older","Lower Saxony","246","0.489055136774852","0.44419559505124","0.533914678498465"
"Big worries","2016","66 and older","Bremen","18","","",""
"Big worries","2016","66 and older","North Rhine-Westphalia","465","0.504917034558861","0.472014050704826","0.537820018412896"
"Big worries","2016","66 and older","Hesse","104","0.42409542099963","0.365146852062272","0.483043989936988"
"Big worries","2016","66 and older","Rhineland-Palatinate,Saarland","104","0.36616198575179","0.310999979985123","0.421323991518456"
"Big worries","2016","66 and older","Baden-Württemberg","248","0.45930798035393","0.416516608992432","0.502099351715428"
"Big worries","2016","66 and older","Bavaria","335","0.427890974820824","0.392266788819857","0.463515160821792"
"Big worries","2016","66 and older","Berlin","97","0.463662410188646","0.394202285574743","0.533122534802548"
"Big worries","2016","66 and older","Brandenburg","108","0.440485070509609","0.377677223502658","0.503292917516561"
"Big worries","2016","66 and older","Mecklenburg-Western Pomerania","77","0.632866816404524","0.548025923443331","0.717707709365718"
"Big worries","2016","66 and older","Saxony","155","0.388216026995558","0.336565968690769","0.439866085300348"
"Big worries","2016","66 and older","Saxony-Anhalt","87","0.458044561389743","0.386824093700207","0.529265029079279"
"Big worries","2016","66 and older","Thuringia","77","0.33859078989235","0.274124064944364","0.403057514840336"
"Some worries","2016","16-34 y.","Schleswig-Holstein","118","0.463486768765323","0.411169596027118","0.515803941503528"
"Some worries","2016","16-34 y.","Hamburg","56","0.371355821441355","0.296722508482545","0.445989134400165"
"Some worries","2016","16-34 y.","Lower Saxony","292","0.40380134175056","0.370340455208424","0.437262228292696"
"Some worries","2016","16-34 y.","Bremen","33","0.42527909414534","0.318273451521027","0.532284736769653"
"Some worries","2016","16-34 y.","North Rhine-Westphalia","591","0.379829338255364","0.356662371898854","0.402996304611875"
"Some worries","2016","16-34 y.","Hesse","194","0.46223984605699","0.420420256186714","0.504059435927267"
"Some worries","2016","16-34 y.","Rhineland-Palatinate,Saarland","190","0.460544997083874","0.417454631517842","0.503635362649906"
"Some worries","2016","16-34 y.","Baden-Württemberg","384","0.402403543306455","0.372557029037784","0.432250057575126"
"Some worries","2016","16-34 y.","Bavaria","481","0.425000960825836","0.397737879995428","0.452264041656245"
"Some worries","2016","16-34 y.","Berlin","129","0.450479901678595","0.400716280070153","0.500243523287037"
"Some worries","2016","16-34 y.","Brandenburg","96","0.47171202308073","0.413448415325508","0.529975630835951"
"Some worries","2016","16-34 y.","Mecklenburg-Western Pomerania","62","0.399722559238852","0.320805194579599","0.478639923898105"
"Some worries","2016","16-34 y.","Saxony","142","0.340280169875202","0.293376897140076","0.387183442610328"
"Some worries","2016","16-34 y.","Saxony-Anhalt","76","0.304979776594338","0.242710662723774","0.367248890464902"
"Some worries","2016","16-34 y.","Thuringia","72","0.308351100655802","0.248797544805513","0.36790465650609"
"Some worries","2016","35-65 y.","Schleswig-Holstein","190","0.361052362999379","0.320161348427252","0.401943377571506"
"Some worries","2016","35-65 y.","Hamburg","108","0.470650181789279","0.410440459079985","0.530859904498574"
"Some worries","2016","35-65 y.","Lower Saxony","592","0.418168904614037","0.392736437063487","0.443601372164588"
"Some worries","2016","35-65 y.","Bremen","46","0.46673109995199","0.377469643972282","0.555992555931698"
"Some worries","2016","35-65 y.","North Rhine-Westphalia","1164","0.389790109681262","0.373122582072433","0.406457637290092"
"Some worries","2016","35-65 y.","Hesse","451","0.434700049511294","0.4057328741591","0.463667224863488"
"Some worries","2016","35-65 y.","Rhineland-Palatinate,Saarland","406","0.414266431617261","0.383073566642771","0.44545929659175"
"Some worries","2016","35-65 y.","Baden-Württemberg","780","0.442092904568828","0.419802884513604","0.464382924624053"
"Some worries","2016","35-65 y.","Bavaria","955","0.411334991115462","0.392088273562775","0.430581708668149"
"Some worries","2016","35-65 y.","Berlin","217","0.384285685185744","0.345966215034478","0.42260515533701"
"Some worries","2016","35-65 y.","Brandenburg","257","0.441437755195123","0.402816022463837","0.48005948792641"
"Some worries","2016","35-65 y.","Mecklenburg-Western Pomerania","140","0.461296735591587","0.407512361943731","0.515081109239443"
"Some worries","2016","35-65 y.","Saxony","386","0.450431811394492","0.4177445596375","0.483119063151485"
"Some worries","2016","35-65 y.","Saxony-Anhalt","211","0.367544782368841","0.326575128417116","0.408514436320567"
"Some worries","2016","35-65 y.","Thuringia","246","0.453147305582323","0.411880859716542","0.494413751448104"
"Some worries","2016","66 and older","Schleswig-Holstein","56","0.367957583524965","0.29252304180322","0.44339212524671"
"Some worries","2016","66 and older","Hamburg","37","0.399326420671316","0.301355821945485","0.497297019397148"
"Some worries","2016","66 and older","Lower Saxony","188","0.406094606523049","0.3620227701547","0.450166442891398"
"Some worries","2016","66 and older","Bremen","11","","",""
"Some worries","2016","66 and older","North Rhine-Westphalia","338","0.395062776335611","0.362891040706343","0.42723451196488"
"Some worries","2016","66 and older","Hesse","116","0.397814887866294","0.339433860651417","0.456195915081171"
"Some worries","2016","66 and older","Rhineland-Palatinate,Saarland","162","0.551404572478832","0.494456781322083","0.608352363635582"
"Some worries","2016","66 and older","Baden-Württemberg","214","0.439077706412627","0.39646380729333","0.481691605531925"
"Some worries","2016","66 and older","Bavaria","326","0.436116478956114","0.400410993921532","0.471821963990696"
"Some worries","2016","66 and older","Berlin","79","0.434920550656157","0.365868716764657","0.503972384547657"
"Some worries","2016","66 and older","Brandenburg","103","0.455397061950343","0.392391691075908","0.518402432824777"
"Some worries","2016","66 and older","Mecklenburg-Western Pomerania","37","0.28905678454742","0.209267184316971","0.368846384777868"
"Some worries","2016","66 and older","Saxony","158","0.527379884017027","0.47446803730604","0.580291730728015"
"Some worries","2016","66 and older","Saxony-Anhalt","82","0.442447408064382","0.371449931412314","0.513444884716449"
"Some worries","2016","66 and older","Thuringia","68","0.363347343257322","0.297827146842068","0.428867539672575"
"No worries","2016","16-34 y.","Schleswig-Holstein","119","0.097480458924035","0.0663616857496145","0.128599232098456"
"No worries","2016","16-34 y.","Hamburg","56","0.138381067869487","0.0850437579248802","0.191718377814093"
"No worries","2016","16-34 y.","Lower Saxony","227","0.104451166618982","0.083593805950193","0.125308527287771"
"No worries","2016","16-34 y.","Bremen","19","","",""
"No worries","2016","16-34 y.","North Rhine-Westphalia","452","0.150835631777481","0.133752513002682","0.167918750552279"
"No worries","2016","16-34 y.","Hesse","188","0.178309385345324","0.146202880197521","0.210415890493128"
"No worries","2016","16-34 y.","Rhineland-Palatinate,Saarland","171","0.144223128987405","0.113851767519123","0.174594490455688"
"No worries","2016","16-34 y.","Baden-Württemberg","376","0.214412834712065","0.18943347558702","0.23939219383711"
"No worries","2016","16-34 y.","Bavaria","413","0.196010604843035","0.174117298181537","0.217903911504534"
"No worries","2016","16-34 y.","Berlin","141","0.124611596418736","0.0915775250030968","0.157645667834375"
"No worries","2016","16-34 y.","Brandenburg","114","0.179598826960252","0.134797753396501","0.224399900524003"
"No worries","2016","16-34 y.","Mecklenburg-Western Pomerania","39","0.202324467354629","0.137602073536336","0.267046861172921"
"No worries","2016","16-34 y.","Saxony","92","0.159400702893465","0.123164332946839","0.195637072840091"
"No worries","2016","16-34 y.","Saxony-Anhalt","51","0.214396789151424","0.158889603636106","0.269903974666742"
"No worries","2016","16-34 y.","Thuringia","67","0.156158221495668","0.109346453941527","0.202969989049809"
"No worries","2016","35-65 y.","Schleswig-Holstein","91","0.114451765698758","0.0873481322350717","0.141555399162444"
"No worries","2016","35-65 y.","Hamburg","50","0.0813867002671542","0.0484037718331042","0.114369628701204"
"No worries","2016","35-65 y.","Lower Saxony","245","0.0808990672266277","0.0668396432414317","0.0949584912118237"
"No worries","2016","35-65 y.","Bremen","26","","",""
"No worries","2016","35-65 y.","North Rhine-Westphalia","519","0.081303739585523","0.0719635134865317","0.0906439656845144"
"No worries","2016","35-65 y.","Hesse","211","0.100597630720301","0.0830207130059513","0.11817454843465"
