"plj0047","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Some worries","2013","college entrance qualification","Single parent ","165","0.598319171678029","0.541403394236796","0.655234949119261"
"Some worries","2013","college entrance qualification","Couple + C. LE 16 ","706","0.569134948411504","0.541279060289207","0.596990836533801"
"Some worries","2013","college entrance qualification","Couple + C. GT 16 ","428","0.553921939322865","0.519604862616341","0.588239016029389"
"Some worries","2013","college entrance qualification","Couple + C. LE and GT 16","183","0.590050681582868","0.535301581297428","0.644799781868309"
"Some worries","2013","Other degree","1-pers.-HH","123","0.371699921748838","0.319950502631673","0.423449340866002"
"Some worries","2013","Other degree","(Married) couple without C. ","353","0.459591644726148","0.426739097491211","0.492444191961084"
"Some worries","2013","Other degree","Single parent ","82","0.359152210642594","0.290755706282589","0.427548715002599"
"Some worries","2013","Other degree","Couple + C. LE 16 ","442","0.411019562588765","0.382294048191971","0.439745076985559"
"Some worries","2013","Other degree","Couple + C. GT 16 ","152","0.42409490911558","0.377164938761677","0.471024879469482"
"Some worries","2013","Other degree","Couple + C. LE and GT 16","122","0.393907890418873","0.338708853755495","0.449106927082252"
"Some worries","2013","no degree/no degree yet","1-pers.-HH","37","0.45542466438357","0.351960406968384","0.558888921798756"
"Some worries","2013","no degree/no degree yet","(Married) couple without C. ","48","0.459838754271931","0.370668097771982","0.54900941077188"
"Some worries","2013","no degree/no degree yet","Single parent ","52","0.364335363919127","0.282853607662387","0.445817120175867"
"Some worries","2013","no degree/no degree yet","Couple + C. LE 16 ","51","0.478523251461472","0.390599492814272","0.566447010108671"
"Some worries","2013","no degree/no degree yet","Couple + C. GT 16 ","90","0.454692940447402","0.387664390181064","0.52172149071374"
"Some worries","2013","no degree/no degree yet","Couple + C. LE and GT 16","85","0.379464652019829","0.312044383342718","0.446884920696939"
"No worries","2013","lower secondary degree","1-pers.-HH","375","0.29194206521819","0.266946782652028","0.316937347784353"
"No worries","2013","lower secondary degree","(Married) couple without C. ","674","0.232099517670194","0.21657830522272","0.247620730117668"
"No worries","2013","lower secondary degree","Single parent ","115","0.346699878519745","0.297605959231209","0.39579379780828"
"No worries","2013","lower secondary degree","Couple + C. LE 16 ","219","0.290554825312039","0.257664663038049","0.323444987586028"
"No worries","2013","lower secondary degree","Couple + C. GT 16 ","181","0.246602029643222","0.215139690731592","0.278064368554852"
"No worries","2013","lower secondary degree","Couple + C. LE and GT 16","78","0.223462988054757","0.173682880342193","0.273243095767321"
"No worries","2013","secondary school degree","1-pers.-HH","236","0.242058254718164","0.214863853342378","0.269252656093949"
"No worries","2013","secondary school degree","(Married) couple without C. ","505","0.232892448958102","0.215500963586524","0.250283934329679"
"No worries","2013","secondary school degree","Single parent ","97","0.299364724629732","0.25367687156099","0.345052577698473"
"No worries","2013","secondary school degree","Couple + C. LE 16 ","319","0.26160966141514","0.236207594075381","0.2870117287549"
"No worries","2013","secondary school degree","Couple + C. GT 16 ","272","0.278208929394205","0.249205142318576","0.307212716469834"
"No worries","2013","secondary school degree","Couple + C. LE and GT 16","92","0.234512775722163","0.187574390032306","0.281451161412019"
"No worries","2013","college entrance qualification","1-pers.-HH","241","0.206806348532047","0.182389919617517","0.231222777446576"
"No worries","2013","college entrance qualification","(Married) couple without C. ","475","0.232888593633341","0.215182264224266","0.250594923042416"
"No worries","2013","college entrance qualification","Single parent ","79","0.270508107763185","0.218934675043221","0.322081540483148"
"No worries","2013","college entrance qualification","Couple + C. LE 16 ","332","0.284903268212807","0.259512849677324","0.31029368674829"
"No worries","2013","college entrance qualification","Couple + C. GT 16 ","221","0.261727877036179","0.231381014580866","0.292074739491491"
"No worries","2013","college entrance qualification","Couple + C. LE and GT 16","84","0.269493142650951","0.220101524786945","0.318884760514957"
"No worries","2013","Other degree","1-pers.-HH","172","0.490624785062954","0.4370920621515","0.544157507974407"
"No worries","2013","Other degree","(Married) couple without C. ","423","0.366231780934929","0.334472899232281","0.397990662637578"
"No worries","2013","Other degree","Single parent ","84","0.505831933864026","0.434553581978564","0.577110285749487"
"No worries","2013","Other degree","Couple + C. LE 16 ","559","0.479468376494662","0.450301516516265","0.508635236473059"
"No worries","2013","Other degree","Couple + C. GT 16 ","225","0.403934204733338","0.357338519041505","0.450529890425171"
"No worries","2013","Other degree","Couple + C. LE and GT 16","139","0.42999772781533","0.374068835640776","0.485926619989885"
"No worries","2013","no degree/no degree yet","1-pers.-HH","36","0.372181557041121","0.271755237531782","0.47260787655046"
"No worries","2013","no degree/no degree yet","(Married) couple without C. ","51","0.391595753677818","0.30426392117066","0.478927586184976"
"No worries","2013","no degree/no degree yet","Single parent ","53","0.418193046824914","0.334676303832083","0.501709789817745"
"No worries","2013","no degree/no degree yet","Couple + C. LE 16 ","48","0.345278171613316","0.261592670641327","0.428963672585305"
"No worries","2013","no degree/no degree yet","Couple + C. GT 16 ","88","0.402228094185597","0.336221988377879","0.468234199993315"
"No worries","2013","no degree/no degree yet","Couple + C. LE and GT 16","83","0.374079986479816","0.306849971381987","0.441310001577645"
"Big worries","2014","lower secondary degree","1-pers.-HH","271","0.229547766718109","0.206064844899361","0.253030688536857"
"Big worries","2014","lower secondary degree","(Married) couple without C. ","588","0.20542264359862","0.190118249003647","0.220727038193592"
"Big worries","2014","lower secondary degree","Single parent ","149","0.237465846168575","0.201575186635014","0.273356505702136"
"Big worries","2014","lower secondary degree","Couple + C. LE 16 ","276","0.230987394387913","0.206446295499502","0.255528493276323"
"Big worries","2014","lower secondary degree","Couple + C. GT 16 ","168","0.223193326668763","0.191688005768568","0.254698647568959"
"Big worries","2014","lower secondary degree","Couple + C. LE and GT 16","114","0.266902676631497","0.223445266926773","0.310360086336221"
"Big worries","2014","secondary school degree","1-pers.-HH","210","0.222561885891517","0.195668304181761","0.249455467601274"
"Big worries","2014","secondary school degree","(Married) couple without C. ","489","0.210804416049821","0.193783712313123","0.227825119786519"
"Big worries","2014","secondary school degree","Single parent ","205","0.211347573688452","0.182824115392893","0.23987103198401"
"Big worries","2014","secondary school degree","Couple + C. LE 16 ","368","0.180672944983999","0.163713174676001","0.197632715291996"
"Big worries","2014","secondary school degree","Couple + C. GT 16 ","199","0.212325492092703","0.185518147534526","0.23913283665088"
"Big worries","2014","secondary school degree","Couple + C. LE and GT 16","119","0.210852979269639","0.177037852599827","0.244668105939452"
"Big worries","2014","college entrance qualification","1-pers.-HH","231","0.217681788294563","0.192528742000944","0.242834834588182"
"Big worries","2014","college entrance qualification","(Married) couple without C. ","499","0.222176711745864","0.204375653724491","0.239977769767236"
"Big worries","2014","college entrance qualification","Single parent ","128","0.217523258533742","0.183743281581669","0.251303235485815"
"Big worries","2014","college entrance qualification","Couple + C. LE 16 ","390","0.170609232495354","0.155041895850274","0.186176569140435"
"Big worries","2014","college entrance qualification","Couple + C. GT 16 ","176","0.188774824535756","0.161572421284871","0.215977227786641"
"Big worries","2014","college entrance qualification","Couple + C. LE and GT 16","105","0.174662849028911","0.142815907034656","0.206509791023166"
"Big worries","2014","Other degree","1-pers.-HH","46","0.163066133443391","0.120100978854066","0.206031288032716"
"Big worries","2014","Other degree","(Married) couple without C. ","147","0.193021177857052","0.164680939138089","0.221361416576015"
"Big worries","2014","Other degree","Single parent ","40","0.216588270516902","0.158017114997596","0.275159426036208"
"Big worries","2014","Other degree","Couple + C. LE 16 ","242","0.193152589664222","0.17056109019869","0.215744089129754"
"Big worries","2014","Other degree","Couple + C. GT 16 ","58","0.248736724183635","0.202855295098033","0.294618153269238"
"Big worries","2014","Other degree","Couple + C. LE and GT 16","79","0.272877294419696","0.226211182074548","0.319543406764844"
"Big worries","2014","no degree/no degree yet","1-pers.-HH","12","","",""
"Big worries","2014","no degree/no degree yet","(Married) couple without C. ","26","","",""
"Big worries","2014","no degree/no degree yet","Single parent ","47","0.323772622330177","0.255978977725421","0.391566266934934"
"Big worries","2014","no degree/no degree yet","Couple + C. LE 16 ","50","0.284251441815678","0.215006848669921","0.353496034961436"
"Big worries","2014","no degree/no degree yet","Couple + C. GT 16 ","46","0.236479875460259","0.175413948046216","0.297545802874302"
"Big worries","2014","no degree/no degree yet","Couple + C. LE and GT 16","50","0.239113820091025","0.183747857565528","0.294479782616522"
"Some worries","2014","lower secondary degree","1-pers.-HH","625","0.500967530301021","0.473047754383615","0.528887306218428"
"Some worries","2014","lower secondary degree","(Married) couple without C. ","1485","0.571793237576121","0.553048896697288","0.590537578454954"
"Some worries","2014","lower secondary degree","Single parent ","258","0.46612033199978","0.424045545052806","0.508195118946755"
"Some worries","2014","lower secondary degree","Couple + C. LE 16 ","575","0.506756555862949","0.477645129509085","0.535867982216813"
"Some worries","2014","lower secondary degree","Couple + C. GT 16 ","344","0.5369897831036","0.499261666165107","0.574717900042094"
"Some worries","2014","lower secondary degree","Couple + C. LE and GT 16","207","0.56630208564244","0.517613820243341","0.614990351041539"
"Some worries","2014","secondary school degree","1-pers.-HH","521","0.561878478453478","0.529800364354347","0.593956592552609"
"Some worries","2014","secondary school degree","(Married) couple without C. ","1299","0.568247221827661","0.547577645828206","0.588916797827116"
"Some worries","2014","secondary school degree","Single parent ","423","0.589686621994573","0.55532060496312","0.624052639026026"
"Some worries","2014","secondary school degree","Couple + C. LE 16 ","1156","0.584507555764567","0.562784476524896","0.606230635004237"
"Some worries","2014","secondary school degree","Couple + C. GT 16 ","496","0.547766394359003","0.515140799427293","0.580391989290713"
"Some worries","2014","secondary school degree","Couple + C. LE and GT 16","331","0.579542757377184","0.538621794198045","0.620463720556323"
"Some worries","2014","college entrance qualification","1-pers.-HH","617","0.590241819444987","0.560266306308333","0.62021733258164"
"Some worries","2014","college entrance qualification","(Married) couple without C. ","1229","0.586173158620495","0.565083071712768","0.607263245528221"
"Some worries","2014","college entrance qualification","Single parent ","347","0.604747954253366","0.564717082559661","0.644778825947072"
"Some worries","2014","college entrance qualification","Couple + C. LE 16 ","1373","0.605548359855473","0.58532260433347","0.625774115377476"
"Some worries","2014","college entrance qualification","Couple + C. GT 16 ","453","0.579033302535994","0.544713864484004","0.613352740587985"
"Some worries","2014","college entrance qualification","Couple + C. LE and GT 16","329","0.615116423120195","0.574303742473913","0.655929103766478"
"Some worries","2014","Other degree","1-pers.-HH","148","0.511985325190737","0.453850801520847","0.570119848860628"
"Some worries","2014","Other degree","(Married) couple without C. ","360","0.507085481382273","0.471185324376829","0.542985638387717"
"Some worries","2014","Other degree","Single parent ","85","0.301345613648129","0.236102463393615","0.366588763902642"
"Some worries","2014","Other degree","Couple + C. LE 16 ","615","0.531316160812515","0.502758963170396","0.559873358454633"
"Some worries","2014","Other degree","Couple + C. GT 16 ","175","0.473322678290279","0.420329268150929","0.52631608842963"
"Some worries","2014","Other degree","Couple + C. LE and GT 16","164","0.389052680243648","0.337976294693657","0.440129065793638"
"Some worries","2014","no degree/no degree yet","1-pers.-HH","27","","",""
"Some worries","2014","no degree/no degree yet","(Married) couple without C. ","49","0.424719728344058","0.33106123656803","0.518378220120085"
"Some worries","2014","no degree/no degree yet","Single parent ","89","0.36769755469053","0.297837270553196","0.437557838827864"
"Some worries","2014","no degree/no degree yet","Couple + C. LE 16 ","61","0.496118758629891","0.419362957613932","0.57287455964585"
"Some worries","2014","no degree/no degree yet","Couple + C. GT 16 ","83","0.345700052742696","0.277351427370865","0.414048678114527"
"Some worries","2014","no degree/no degree yet","Couple + C. LE and GT 16","111","0.475232374628752","0.410411155621488","0.540053593636016"
"No worries","2014","lower secondary degree","1-pers.-HH","336","0.269484702980869","0.244709087430903","0.294260318530835"
"No worries","2014","lower secondary degree","(Married) couple without C. ","604","0.22278411882526","0.207021192236926","0.238547045413593"
"No worries","2014","lower secondary degree","Single parent ","133","0.296413821831645","0.257896233586172","0.334931410077117"
"No worries","2014","lower secondary degree","Couple + C. LE 16 ","282","0.262256049749139","0.236643741372398","0.287868358125879"
"No worries","2014","lower secondary degree","Couple + C. GT 16 ","159","0.239816890227637","0.207510694312934","0.272123086142339"
"No worries","2014","lower secondary degree","Couple + C. LE and GT 16","77","0.166795237726063","0.130170523043833","0.203419952408293"
"No worries","2014","secondary school degree","1-pers.-HH","188","0.215559635655005","0.188973573109407","0.242145698200603"
"No worries","2014","secondary school degree","(Married) couple without C. ","418","0.220948362122518","0.203635301381508","0.238261422863528"
"No worries","2014","secondary school degree","Single parent ","159","0.198965804316975","0.171074072939415","0.226857535694536"
"No worries","2014","secondary school degree","Couple + C. LE 16 ","453","0.234819499251434","0.21613446999033","0.253504528512539"
"No worries","2014","secondary school degree","Couple + C. GT 16 ","199","0.239908113548295","0.21191605435371","0.267900172742879"
"No worries","2014","secondary school degree","Couple + C. LE and GT 16","109","0.209604263353176","0.175862751540351","0.243345775166002"
"No worries","2014","college entrance qualification","1-pers.-HH","186","0.192076392260451","0.168065407847434","0.216087376673467"
"No worries","2014","college entrance qualification","(Married) couple without C. ","367","0.191650129633641","0.174795845055365","0.208504414211918"
"No worries","2014","college entrance qualification","Single parent ","98","0.177728787212892","0.146427859341021","0.209029715084763"
"No worries","2014","college entrance qualification","Couple + C. LE 16 ","480","0.223842407649172","0.206592785215887","0.241092030082458"
"No worries","2014","college entrance qualification","Couple + C. GT 16 ","166","0.232191872928249","0.202841448462407","0.261542297394092"
"No worries","2014","college entrance qualification","Couple + C. LE and GT 16","112","0.210220727850893","0.176043061712267","0.24439839398952"
"No worries","2014","Other degree","1-pers.-HH","90","0.324948541365872","0.27047762808041","0.379419454651333"
"No worries","2014","Other degree","(Married) couple without C. ","238","0.299893340760675","0.266990342838997","0.332796338682353"
"No worries","2014","Other degree","Single parent ","65","0.482066115834969","0.411016496440874","0.553115735229065"
"No worries","2014","Other degree","Couple + C. LE 16 ","316","0.275531249523263","0.249963391595207","0.301099107451319"
"No worries","2014","Other degree","Couple + C. GT 16 ","108","0.277940597526085","0.230392476576772","0.325488718475399"
"No worries","2014","Other degree","Couple + C. LE and GT 16","107","0.338070025336656","0.28851092362488","0.387629127048432"
"No worries","2014","no degree/no degree yet","1-pers.-HH","23","","",""
"No worries","2014","no degree/no degree yet","(Married) couple without C. ","32","0.340280428805826","0.25050564418241","0.430055213429242"
"No worries","2014","no degree/no degree yet","Single parent ","47","0.308529822979292","0.241609527780605","0.37545011817798"
"No worries","2014","no degree/no degree yet","Couple + C. LE 16 ","52","0.219629799554431","0.156074720997291","0.283184878111571"
"No worries","2014","no degree/no degree yet","Couple + C. GT 16 ","57","0.417820071797045","0.346941512279485","0.488698631314606"
"No worries","2014","no degree/no degree yet","Couple + C. LE and GT 16","67","0.285653805280223","0.227019060082714","0.344288550477731"
"Big worries","2015","lower secondary degree","1-pers.-HH","391","0.328596464176231","0.301830741509285","0.355362186843176"
"Big worries","2015","lower secondary degree","(Married) couple without C. ","893","0.383427681417584","0.364233333067715","0.402622029767452"
"Big worries","2015","lower secondary degree","Single parent ","173","0.320578289699627","0.280192723837055","0.3609638555622"
"Big worries","2015","lower secondary degree","Couple + C. LE 16 ","330","0.298444544224344","0.270182980949793","0.326706107498896"
"Big worries","2015","lower secondary degree","Couple + C. GT 16 ","201","0.335372356071736","0.297689634071157","0.373055078072316"
"Big worries","2015","lower secondary degree","Couple + C. LE and GT 16","125","0.367021192038676","0.318041418042445","0.416000966034908"
"Big worries","2015","secondary school degree","1-pers.-HH","323","0.33447853591305","0.303722593723991","0.365234478102108"
"Big worries","2015","secondary school degree","(Married) couple without C. ","782","0.369161169999437","0.348885002922697","0.389437337076177"
"Big worries","2015","secondary school degree","Single parent ","300","0.389002591453553","0.353805216192548","0.424199966714557"
"Big worries","2015","secondary school degree","Couple + C. LE 16 ","545","0.287716000624624","0.266709231242525","0.308722770006724"
"Big worries","2015","secondary school degree","Couple + C. GT 16 ","283","0.300930875955095","0.270114841849307","0.331746910060883"
"Big worries","2015","secondary school degree","Couple + C. LE and GT 16","197","0.32073036258889","0.281757399112682","0.359703326065098"
"Big worries","2015","college entrance qualification","1-pers.-HH","375","0.381798084782521","0.351349948873339","0.412246220691703"
"Big worries","2015","college entrance qualification","(Married) couple without C. ","742","0.359088027783685","0.338198528724497","0.379977526842874"
"Big worries","2015","college entrance qualification","Single parent ","241","0.396290836588825","0.356620803151903","0.435960870025747"
"Big worries","2015","college entrance qualification","Couple + C. LE 16 ","652","0.290322610508118","0.270954922616987","0.309690298399248"
"Big worries","2015","college entrance qualification","Couple + C. GT 16 ","306","0.355037041675155","0.322123524353093","0.387950558997217"
"Big worries","2015","college entrance qualification","Couple + C. LE and GT 16","195","0.33167573009321","0.293159603271803","0.370191856914617"
"Big worries","2015","Other degree","1-pers.-HH","86","0.222570940323452","0.183965787405703","0.261176093241202"
"Big worries","2015","Other degree","(Married) couple without C. ","229","0.308397020674963","0.279914992036632","0.336879049313294"
"Big worries","2015","Other degree","Single parent ","40","0.144782650614874","0.0963769416868111","0.193188359542936"
"Big worries","2015","Other degree","Couple + C. LE 16 ","324","0.24115542048594","0.219628582969256","0.262682258002624"
"Big worries","2015","Other degree","Couple + C. GT 16 ","65","0.229174500890941","0.184433115729915","0.273915886051968"
"Big worries","2015","Other degree","Couple + C. LE and GT 16","83","0.27202066629003","0.22533367867928","0.318707653900781"
"Big worries","2015","no degree/no degree yet","1-pers.-HH","21","","",""
"Big worries","2015","no degree/no degree yet","(Married) couple without C. ","26","","",""
"Big worries","2015","no degree/no degree yet","Single parent ","67","0.323719014967162","0.256295728136098","0.391142301798226"
"Big worries","2015","no degree/no degree yet","Couple + C. LE 16 ","50","0.330508148425497","0.263797503264492","0.397218793586502"
"Big worries","2015","no degree/no degree yet","Couple + C. GT 16 ","53","0.405656880099489","0.32517870586364","0.486135054335339"
"Big worries","2015","no degree/no degree yet","Couple + C. LE and GT 16","69","0.272947395971137","0.213122674670129","0.332772117272145"
"Some worries","2015","lower secondary degree","1-pers.-HH","578","0.498092739693042","0.469600764115829","0.526584715270255"
"Some worries","2015","lower secondary degree","(Married) couple without C. ","1190","0.469085898418679","0.449385366683315","0.488786430154043"
"Some worries","2015","lower secondary degree","Single parent ","240","0.459652886542301","0.416526723322181","0.502779049762421"
"Some worries","2015","lower secondary degree","Couple + C. LE 16 ","487","0.510846734301284","0.479972148138406","0.541721320464161"
"Some worries","2015","lower secondary degree","Couple + C. GT 16 ","288","0.485091458542161","0.445201250912575","0.524981666171747"
"Some worries","2015","lower secondary degree","Couple + C. LE and GT 16","186","0.50567703555448","0.454870611339992","0.556483459768968"
"Some worries","2015","secondary school degree","1-pers.-HH","456","0.532093309877655","0.499566804733565","0.564619815021745"
"Some worries","2015","secondary school degree","(Married) couple without C. ","1130","0.504640474119466","0.483633188277277","0.525647759961656"
"Some worries","2015","secondary school degree","Single parent ","345","0.484851404699193","0.44876987544053","0.520932933957855"
"Some worries","2015","secondary school degree","Couple + C. LE 16 ","995","0.575277450290149","0.552340165797239","0.598214734783059"
"Some worries","2015","secondary school degree","Couple + C. GT 16 ","439","0.549564745562196","0.516136858157063","0.582992632967329"
"Some worries","2015","secondary school degree","Couple + C. LE and GT 16","269","0.57333334148407","0.532036175989808","0.614630506978332"
"Some worries","2015","college entrance qualification","1-pers.-HH","475","0.480904843171699","0.449591334891501","0.512218351451897"
"Some worries","2015","college entrance qualification","(Married) couple without C. ","1083","0.531479413790689","0.509750604252704","0.553208223328675"
"Some worries","2015","college entrance qualification","Single parent ","287","0.514951277778993","0.474417468477459","0.555485087080526"
"Some worries","2015","college entrance qualification","Couple + C. LE 16 ","1198","0.593617347924128","0.572660414407697","0.614574281440559"
"Some worries","2015","college entrance qualification","Couple + C. GT 16 ","385","0.462204214244778","0.427911984535635","0.496496443953922"
"Some worries","2015","college entrance qualification","Couple + C. LE and GT 16","303","0.515725642229424","0.474842219785227","0.556609064673622"
"Some worries","2015","Other degree","1-pers.-HH","197","0.463885355976322","0.417603067156881","0.510167644795764"
"Some worries","2015","Other degree","(Married) couple without C. ","469","0.465227061262117","0.434465767315563","0.495988355208671"
"Some worries","2015","Other degree","Single parent ","97","0.426092955848568","0.358067254670505","0.49411865702663"
"Some worries","2015","Other degree","Couple + C. LE 16 ","708","0.452306777214881","0.427260652910411","0.477352901519352"
"Some worries","2015","Other degree","Couple + C. GT 16 ","171","0.512591308774865","0.459382872526438","0.565799745023291"
"Some worries","2015","Other degree","Couple + C. LE and GT 16","174","0.533794601564408","0.48145732555071","0.586131877578105"
"Some worries","2015","no degree/no degree yet","1-pers.-HH","31","0.429710555437236","0.316151351723558","0.543269759150914"
"Some worries","2015","no degree/no degree yet","(Married) couple without C. ","46","0.520183928692008","0.420246462332322","0.620121395051693"
"Some worries","2015","no degree/no degree yet","Single parent ","74","0.395014033620629","0.324570498942146","0.465457568299111"
"Some worries","2015","no degree/no degree yet","Couple + C. LE 16 ","81","0.434440658698118","0.364143830645191","0.504737486751044"
"Some worries","2015","no degree/no degree yet","Couple + C. GT 16 ","62","0.404559653516853","0.324116240943102","0.485003066090605"
"Some worries","2015","no degree/no degree yet","Couple + C. LE and GT 16","96","0.551196629810754","0.484402296287815","0.617990963333692"
"No worries","2015","lower secondary degree","1-pers.-HH","214","0.173310796130728","0.151741316868538","0.194880275392917"
"No worries","2015","lower secondary degree","(Married) couple without C. ","382","0.147486420163737","0.13348841016931","0.161484430158164"
"No worries","2015","lower secondary degree","Single parent ","100","0.219768823758072","0.183935746971653","0.255601900544491"
"No worries","2015","lower secondary degree","Couple + C. LE 16 ","190","0.190708721474372","0.166444237310192","0.214973205638552"
"No worries","2015","lower secondary degree","Couple + C. GT 16 ","114","0.179536185386103","0.148902789208431","0.210169581563775"
"No worries","2015","lower secondary degree","Couple + C. LE and GT 16","61","0.127301772406844","0.093430938186888","0.161172606626799"
"No worries","2015","secondary school degree","1-pers.-HH","125","0.133428154209295","0.111262022858851","0.155594285559739"
"No worries","2015","secondary school degree","(Married) couple without C. ","264","0.126198355881097","0.112245859365252","0.140150852396941"
"No worries","2015","secondary school degree","Single parent ","92","0.126146003847255","0.102175865867881","0.150116141826628"
"No worries","2015","secondary school degree","Couple + C. LE 16 ","244","0.137006549085227","0.121050510431845","0.152962587738608"
"No worries","2015","secondary school degree","Couple + C. GT 16 ","129","0.149504378482709","0.125546613077186","0.173462143888232"
"No worries","2015","secondary school degree","Couple + C. LE and GT 16","85","0.10593629592704","0.0802395035450898","0.13163308830899"
"No worries","2015","college entrance qualification","1-pers.-HH","128","0.13729707204578","0.115727579019206","0.158866565072353"
"No worries","2015","college entrance qualification","(Married) couple without C. ","201","0.109432558425625","0.0958389406692219","0.123026176182028"
"No worries","2015","college entrance qualification","Single parent ","56","0.0887578856321827","0.0656924302660659","0.111823340998299"
"No worries","2015","college entrance qualification","Couple + C. LE 16 ","260","0.116060041567754","0.102393469132014","0.129726614003493"
"No worries","2015","college entrance qualification","Couple + C. GT 16 ","121","0.182758744080067","0.156176949340438","0.209340538819695"
"No worries","2015","college entrance qualification","Couple + C. LE and GT 16","76","0.152598627677366","0.123180702412582","0.182016552942149"
"No worries","2015","Other degree","1-pers.-HH","163","0.313543703700225","0.270487458854002","0.356599948546449"
"No worries","2015","Other degree","(Married) couple without C. ","312","0.22637591806292","0.200567136221921","0.252184699903919"
"No worries","2015","Other degree","Single parent ","66","0.429124393536559","0.36103767301202","0.497211114061097"
"No worries","2015","Other degree","Couple + C. LE 16 ","485","0.306537802299179","0.283336694809396","0.329738909788961"
"No worries","2015","Other degree","Couple + C. GT 16 ","103","0.258234190334194","0.211644639989262","0.304823740679126"
"No worries","2015","Other degree","Couple + C. LE and GT 16","92","0.194184732145562","0.152683531272451","0.235685933018674"
"No worries","2015","no degree/no degree yet","1-pers.-HH","21","","",""
"No worries","2015","no degree/no degree yet","(Married) couple without C. ","24","","",""
"No worries","2015","no degree/no degree yet","Single parent ","44","0.281266951412209","0.216477338196795","0.346056564627623"
"No worries","2015","no degree/no degree yet","Couple + C. LE 16 ","60","0.235051192876385","0.174915984106907","0.295186401645864"
"No worries","2015","no degree/no degree yet","Couple + C. GT 16 ","28","","",""
"No worries","2015","no degree/no degree yet","Couple + C. LE and GT 16","48","0.175855974218109","0.124730375127579","0.22698157330864"
"Big worries","2016","lower secondary degree","1-pers.-HH","504","0.444075921817158","0.415054729507997","0.473097114126319"
"Big worries","2016","lower secondary degree","(Married) couple without C. ","1092","0.478052652118116","0.457562444977357","0.498542859258875"
"Big worries","2016","lower secondary degree","Single parent ","210","0.451995526948541","0.406564061212089","0.497426992684993"
"Big worries","2016","lower secondary degree","Couple + C. LE 16 ","405","0.409859169979796","0.377710470806074","0.442007869153519"
"Big worries","2016","lower secondary degree","Couple + C. GT 16 ","275","0.42775215394896","0.387796464449743","0.467707843448177"
"Big worries","2016","lower secondary degree","Couple + C. LE and GT 16","143","0.432879511786101","0.379662907578996","0.486096115993206"
"Big worries","2016","secondary school degree","1-pers.-HH","422","0.463431523677099","0.430296000823291","0.496567046530908"
"Big worries","2016","secondary school degree","(Married) couple without C. ","1040","0.475152950253086","0.453840033118854","0.496465867387318"
"Big worries","2016","secondary school degree","Single parent ","323","0.480445693914411","0.442472695134632","0.51841869269419"
"Big worries","2016","secondary school degree","Couple + C. LE 16 ","721","0.45888404456373","0.433955865836132","0.483812223291328"
"Big worries","2016","secondary school degree","Couple + C. GT 16 ","352","0.42920287576801","0.394128530465525","0.464277221070495"
"Big worries","2016","secondary school degree","Couple + C. LE and GT 16","238","0.454394506609715","0.412437416376265","0.496351596843166"
"Big worries","2016","college entrance qualification","1-pers.-HH","526","0.550095011991714","0.518771859840965","0.581418164142462"
"Big worries","2016","college entrance qualification","(Married) couple without C. ","1076","0.554537536376934","0.532505951406277","0.576569121347591"
"Big worries","2016","college entrance qualification","Single parent ","291","0.551310808426416","0.509932507197322","0.592689109655509"
"Big worries","2016","college entrance qualification","Couple + C. LE 16 ","958","0.507635316322301","0.485208662042009","0.530061970602593"
"Big worries","2016","college entrance qualification","Couple + C. GT 16 ","437","0.520738142520992","0.485543728491627","0.555932556550357"
"Big worries","2016","college entrance qualification","Couple + C. LE and GT 16","283","0.494560230830393","0.452507667207843","0.536612794452944"
"Big worries","2016","Other degree","1-pers.-HH","166","0.328457660503484","0.297321233682519","0.359594087324448"
"Big worries","2016","Other degree","(Married) couple without C. ","329","0.373213062330154","0.341823225499722","0.404602899160587"
"Big worries","2016","Other degree","Single parent ","86","0.371376202089789","0.320465101463019","0.422287302716559"
"Big worries","2016","Other degree","Couple + C. LE 16 ","514","0.369657167145755","0.349257839151103","0.390056495140407"
"Big worries","2016","Other degree","Couple + C. GT 16 ","113","0.363111443129422","0.311995035685024","0.414227850573821"
"Big worries","2016","Other degree","Couple + C. LE and GT 16","107","0.358562815237419","0.316899973325573","0.400225657149265"
"Big worries","2016","no degree/no degree yet","1-pers.-HH","50","0.29402509703159","0.248749923607026","0.339300270456154"
"Big worries","2016","no degree/no degree yet","(Married) couple without C. ","33","0.455225102397373","0.364208458847543","0.546241745947202"
"Big worries","2016","no degree/no degree yet","Single parent ","73","0.272010205509424","0.219320222996276","0.324700188022572"
"Big worries","2016","no degree/no degree yet","Couple + C. LE 16 ","114","0.384095400414657","0.352050957002535","0.41613984382678"
"Big worries","2016","no degree/no degree yet","Couple + C. GT 16 ","69","0.490905475307754","0.415756721779791","0.566054228835717"
"Big worries","2016","no degree/no degree yet","Couple + C. LE and GT 16","85","0.354088761597507","0.305160751780142","0.403016771414872"
"Some worries","2016","lower secondary degree","1-pers.-HH","462","0.424500005949792","0.395630429798418","0.453369582101165"
"Some worries","2016","lower secondary degree","(Married) couple without C. ","939","0.422798441104773","0.402534422681257","0.443062459528289"
"Some worries","2016","lower secondary degree","Single parent ","188","0.409023677416349","0.364143259381743","0.453904095450954"
"Some worries","2016","lower secondary degree","Couple + C. LE 16 ","362","0.442843919739623","0.410373939418419","0.475313900060826"
