"plj0047","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","1994","Other degree","(3a) lower tertiary education","","","",""
"Some worries","1994","Other degree","(3b) higher tertiary education","","","",""
"Some worries","1994","no degree/no degree yet","(0) in school","","","",""
"Some worries","1994","no degree/no degree yet","(1a) inadequately completed","223","0.432646460860457","0.38985688926608","0.475436032454834"
"Some worries","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"Some worries","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Some worries","1994","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Some worries","1994","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Some worries","1994","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Some worries","1994","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1994","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Some worries","1994","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No worries","1994","lower secondary degree","(0) in school","","","",""
"No worries","1994","lower secondary degree","(1a) inadequately completed","","","",""
"No worries","1994","lower secondary degree","(1b) general elementary school","","","",""
"No worries","1994","lower secondary degree","(1c) basic vocational qualification","","","",""
"No worries","1994","lower secondary degree","(2b) intermediate general qualification","","","",""
"No worries","1994","lower secondary degree","(2a) intermediate vocational","","","",""
"No worries","1994","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No worries","1994","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","lower secondary degree","(3a) lower tertiary education","","","",""
"No worries","1994","lower secondary degree","(3b) higher tertiary education","","","",""
"No worries","1994","secondary school degree","(0) in school","","","",""
"No worries","1994","secondary school degree","(1a) inadequately completed","","","",""
"No worries","1994","secondary school degree","(1b) general elementary school","","","",""
"No worries","1994","secondary school degree","(1c) basic vocational qualification","","","",""
"No worries","1994","secondary school degree","(2b) intermediate general qualification","","","",""
"No worries","1994","secondary school degree","(2a) intermediate vocational","","","",""
"No worries","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No worries","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","secondary school degree","(3a) lower tertiary education","","","",""
"No worries","1994","secondary school degree","(3b) higher tertiary education","","","",""
"No worries","1994","college entrance qualification","(0) in school","","","",""
"No worries","1994","college entrance qualification","(1a) inadequately completed","","","",""
"No worries","1994","college entrance qualification","(1b) general elementary school","","","",""
"No worries","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","1994","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"No worries","1994","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","college entrance qualification","(3a) lower tertiary education","","","",""
"No worries","1994","college entrance qualification","(3b) higher tertiary education","","","",""
"No worries","1994","Other degree","(0) in school","","","",""
"No worries","1994","Other degree","(1a) inadequately completed","","","",""
"No worries","1994","Other degree","(1b) general elementary school","61","0.128177259725342","0.0969422719361486","0.159412247514535"
"No worries","1994","Other degree","(1c) basic vocational qualification","41","0.172272601983284","0.12399274978629","0.220552454180278"
"No worries","1994","Other degree","(2b) intermediate general qualification","","","",""
"No worries","1994","Other degree","(2a) intermediate vocational","","","",""
"No worries","1994","Other degree","(2c_gen) general maturity certificate","","","",""
"No worries","1994","Other degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","Other degree","(3a) lower tertiary education","","","",""
"No worries","1994","Other degree","(3b) higher tertiary education","","","",""
"No worries","1994","no degree/no degree yet","(0) in school","","","",""
"No worries","1994","no degree/no degree yet","(1a) inadequately completed","61","0.0854196738691135","0.0612798354713245","0.109559512266903"
"No worries","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","1994","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","1994","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","1994","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","1994","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","1994","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","1995","lower secondary degree","(0) in school","","","",""
"Big worries","1995","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","1995","lower secondary degree","(1b) general elementary school","88","0.546277287833902","0.476579035671397","0.615975539996407"
"Big worries","1995","lower secondary degree","(1c) basic vocational qualification","67","0.391363839016394","0.318637075171665","0.464090602861124"
"Big worries","1995","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","1995","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","1995","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Big worries","1995","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1995","lower secondary degree","(3a) lower tertiary education","","","",""
"Big worries","1995","lower secondary degree","(3b) higher tertiary education","","","",""
"Big worries","1995","secondary school degree","(0) in school","","","",""
