"plj0589","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2015","(3b) higher tertiary education","in school","","","",""
"Never","2015","(3b) higher tertiary education","inadequately","","","",""
"Never","2015","(3b) higher tertiary education","general elemantary","","","",""
"Never","2015","(3b) higher tertiary education","middle vocational","","","",""
"Never","2015","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","2015","(3b) higher tertiary education","higher vocational","","","",""
"Never","2015","(3b) higher tertiary education","higher education","","","",""
"Very often","2016","(0) in school","in school","2","","",""
"Very often","2016","(0) in school","inadequately","","","",""
"Very often","2016","(0) in school","general elemantary","","","",""
"Very often","2016","(0) in school","middle vocational","","","",""
"Very often","2016","(0) in school","vocational + Abi","","","",""
"Very often","2016","(0) in school","higher vocational","","","",""
"Very often","2016","(0) in school","higher education","","","",""
"Very often","2016","(1a) inadequately completed","in school","","","",""
"Very often","2016","(1a) inadequately completed","inadequately","126","0.115642608334326","0.0995711114517532","0.131714105216899"
"Very often","2016","(1a) inadequately completed","general elemantary","","","",""
"Very often","2016","(1a) inadequately completed","middle vocational","2","","",""
"Very often","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Very often","2016","(1a) inadequately completed","higher vocational","","","",""
"Very often","2016","(1a) inadequately completed","higher education","","","",""
"Very often","2016","(1b) general elementary school","in school","","","",""
"Very often","2016","(1b) general elementary school","inadequately","","","",""
"Very often","2016","(1b) general elementary school","general elemantary","49","0.0689816226388808","0.0513986429215663","0.0865646023561953"
"Very often","2016","(1b) general elementary school","middle vocational","","","",""
"Very often","2016","(1b) general elementary school","vocational + Abi","","","",""
"Very often","2016","(1b) general elementary school","higher vocational","","","",""
"Very often","2016","(1b) general elementary school","higher education","","","",""
"Very often","2016","(1c) basic vocational qualification","in school","","","",""
"Very often","2016","(1c) basic vocational qualification","inadequately","","","",""
"Very often","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Very often","2016","(1c) basic vocational qualification","middle vocational","10","","",""
"Very often","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very often","2016","(1c) basic vocational qualification","higher vocational","","","",""
"Very often","2016","(1c) basic vocational qualification","higher education","","","",""
"Very often","2016","(2b) intermediate general qualification","in school","","","",""
"Very often","2016","(2b) intermediate general qualification","inadequately","","","",""
"Very often","2016","(2b) intermediate general qualification","general elemantary","","","",""
"Very often","2016","(2b) intermediate general qualification","middle vocational","","","",""
"Very often","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very often","2016","(2b) intermediate general qualification","higher vocational","","","",""
"Very often","2016","(2b) intermediate general qualification","higher education","","","",""
"Very often","2016","(2a) intermediate vocational","in school","","","",""
"Very often","2016","(2a) intermediate vocational","inadequately","","","",""
"Very often","2016","(2a) intermediate vocational","general elemantary","","","",""
"Very often","2016","(2a) intermediate vocational","middle vocational","","","",""
"Very often","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"Very often","2016","(2a) intermediate vocational","higher vocational","","","",""
"Very often","2016","(2a) intermediate vocational","higher education","","","",""
"Very often","2016","(2c_gen) general maturity certificate","in school","","","",""
"Very often","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"Very often","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very often","2016","(2c_gen) general maturity certificate","middle vocational","48","0.0959730579957968","0.0728988779161385","0.119047238075455"
"Very often","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very often","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very often","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Very often","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Very often","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very often","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very often","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very often","2016","(2c_voc) vocational maturity certificate","vocational + Abi","3","","",""
"Very often","2016","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Very often","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very often","2016","(3a) lower tertiary education","in school","","","",""
"Very often","2016","(3a) lower tertiary education","inadequately","","","",""
"Very often","2016","(3a) lower tertiary education","general elemantary","","","",""
"Very often","2016","(3a) lower tertiary education","middle vocational","","","",""
"Very often","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"Very often","2016","(3a) lower tertiary education","higher vocational","","","",""
"Very often","2016","(3a) lower tertiary education","higher education","","","",""
"Very often","2016","(3b) higher tertiary education","in school","","","",""
"Very often","2016","(3b) higher tertiary education","inadequately","","","",""
"Very often","2016","(3b) higher tertiary education","general elemantary","","","",""
"Very often","2016","(3b) higher tertiary education","middle vocational","","","",""
"Very often","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"Very often","2016","(3b) higher tertiary education","higher vocational","","","",""
"Very often","2016","(3b) higher tertiary education","higher education","48","0.0641388559305353","0.0465695703270964","0.0817081415339742"
"Often","2016","(0) in school","in school","2","","",""
"Often","2016","(0) in school","inadequately","","","",""
"Often","2016","(0) in school","general elemantary","","","",""
"Often","2016","(0) in school","middle vocational","","","",""
"Often","2016","(0) in school","vocational + Abi","","","",""
"Often","2016","(0) in school","higher vocational","","","",""
"Often","2016","(0) in school","higher education","","","",""
"Often","2016","(1a) inadequately completed","in school","","","",""
"Often","2016","(1a) inadequately completed","inadequately","232","0.202527875442277","0.182331025298822","0.222724725585733"
"Often","2016","(1a) inadequately completed","general elemantary","","","",""
"Often","2016","(1a) inadequately completed","middle vocational","1","","",""
"Often","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Often","2016","(1a) inadequately completed","higher vocational","","","",""
"Often","2016","(1a) inadequately completed","higher education","","","",""
"Often","2016","(1b) general elementary school","in school","","","",""
"Often","2016","(1b) general elementary school","inadequately","","","",""
"Often","2016","(1b) general elementary school","general elemantary","101","0.153399301005151","0.128395982854099","0.178402619156203"
"Often","2016","(1b) general elementary school","middle vocational","","","",""
"Often","2016","(1b) general elementary school","vocational + Abi","","","",""
"Often","2016","(1b) general elementary school","higher vocational","","","",""
"Often","2016","(1b) general elementary school","higher education","","","",""
"Often","2016","(1c) basic vocational qualification","in school","","","",""
"Often","2016","(1c) basic vocational qualification","inadequately","","","",""
"Often","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Often","2016","(1c) basic vocational qualification","middle vocational","12","","",""
"Often","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
