"plj0014_v3","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2013","North Rhine-Westphalia","Male","182","0.0680079240730161","0.057800771560955","0.0782150765850772","2"
"No","2013","North Rhine-Westphalia","Female","207","0.0599570413614133","0.0511838586869087","0.0687302240359179","2"
"No","2013","Hesse","Male","61","0.088505699444948","0.0689336444133636","0.108077754476532","2"
"No","2013","Hesse","Female","93","0.0865055443186002","0.0687509858300021","0.104260102807198","2"
"No","2013","Rhineland-Palatinate,Saarland","Male","37","0.0469319160250809","0.0305721652780218","0.0632916667721401","2"
"No","2013","Rhineland-Palatinate,Saarland","Female","56","0.065809290797868","0.0486917273100384","0.0829268542856976","2"
"No","2013","Baden-Württemberg","Male","102","0.0556411934761577","0.0435338780612378","0.0677485088910776","2"
"No","2013","Baden-Württemberg","Female","151","0.0964781251560254","0.082279475666975","0.110676774645076","2"
"No","2013","Bavaria","Male","112","0.0681759017487523","0.0566216344689911","0.0797301690285136","2"
"No","2013","Bavaria","Female","133","0.0646434608884808","0.0544627511383674","0.0748241706385941","2"
"No","2013","Berlin","Male","22","","","","2"
"No","2013","Berlin","Female","24","","","","2"
"No","2013","Saxony","Male","4","","","","2"
"No","2013","Saxony","Female","12","","","","2"
"No","2013","Saxony-Anhalt","Male","2","","","","2"
"No","2013","Saxony-Anhalt","Female","2","","","","2"
"No","2013","Thuringia","Male","3","","","","2"
"No","2013","Thuringia","Female","1","","","","2"
"Yes","2013","Schleswig-Holstein","Male","386","0.958439262408575","0.93900157915547","0.977876945661681","1"
"Yes","2013","Schleswig-Holstein","Female","490","0.953074973060489","0.93475693704375","0.971393009077228","1"
"Yes","2013","Hamburg","Male","171","0.937377412053044","0.902369845166995","0.972384978939092","1"
"Yes","2013","Hamburg","Female","213","0.95737941369573","0.93121674136104","0.983542086030421","1"
"Yes","2013","Hesse","Male","748","0.911494300555052","0.891922245523468","0.931066355586636","1"
"Yes","2013","Hesse","Female","870","0.9134944556814","0.895739897192802","0.931249014169998","1"
"Yes","2013","Lower Saxony","Male","1085","0.964502258435774","0.953708986824922","0.975295530046626","1"
"Yes","2013","Lower Saxony","Female","1308","0.976315661049598","0.96823392990539","0.984397392193806","1"
"Yes","2013","Bremen","Male","75","0.95381990086184","0.907829868230448","0.999809933493231","1"
"Yes","2013","Bremen","Female","98","0.963678167036825","0.927892976840927","0.999463357232723","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Male","605","0.953068083974919","0.93670833322786","0.969427834721978","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Female","750","0.934190709202132","0.917073145714303","0.951308272689962","1"
"Yes","2013","Baden-Württemberg","Male","1275","0.944358806523842","0.932251491108922","0.956466121938762","1"
"Yes","2013","Baden-Württemberg","Female","1510","0.903521874843975","0.889323225354924","0.917720524333025","1"
"Yes","2013","Bavaria","Male","1716","0.931824098251248","0.920269830971486","0.943378365531009","1"
"Yes","2013","Bavaria","Female","2108","0.935356539111519","0.925175829361406","0.945537248861632","1"
"Yes","2013","Berlin","Male","418","0.97497840538732","0.960384324703885","0.989572486070756","1"
"Yes","2013","Berlin","Female","531","0.98450671257387","0.974231691313222","0.994781733834518","1"
"Yes","2013","Mecklenburg-Western Pomerania","Male","260","0.999027069716447","0.995259166788713","1.00279497264418","1"
"Yes","2013","Brandenburg","Female","557","0.99671462730376","0.99200032299227","1.00142893161525","1"
"Yes","2013","Brandenburg","Male","464","0.997272851126453","0.992537888514483","1.00200781373842","1"
"Yes","2013","Mecklenburg-Western Pomerania","Female","324","0.99486363998799","0.987127564897182","1.0025997150788","1"
"Yes","2013","Saxony","Male","816","0.994245961761788","0.989069005992138","0.999422917531437","1"
"Yes","2013","Saxony","Female","887","0.982951678809612","0.974489637541746","0.991413720077479","1"
"Yes","2013","Saxony-Anhalt","Female","534","0.997684636091185","0.993615783389863","1.00175348879251","1"
"Yes","2013","North Rhine-Westphalia","Male","2155","0.931992075926984","0.921784923414923","0.942199228439045","1"
"Yes","2013","Saxony-Anhalt","Male","435","0.999635125044785","0.997844518556496","1.00142573153307","1"
"Yes","2013","Thuringia","Female","551","0.999942127104551","0.999307521957128","1.00057673225197","1"
"Yes","2013","Thuringia","Male","451","0.993006695063092","0.985341248053845","1.00067214207234","1"
"Yes","2013","North Rhine-Westphalia","Female","2606","0.940042958638587","0.931269775964082","0.948816141313091","1"
"No","2014","Brandenburg","Male","16","","","","2"
"No","2014","Schleswig-Holstein","Male","50","0.0853153656573788","0.0583083559788543","0.112322375335903","2"
"No","2014","Schleswig-Holstein","Female","53","0.0639958417890481","0.0429801351980844","0.0850115483800119","2"
"No","2014","Brandenburg","Female","23","","","","2"
"No","2014","Mecklenburg-Western Pomerania","Male","6","","","","2"
"No","2014","Hamburg","Male","27","","","","2"
"No","2014","Hamburg","Female","32","0.0721984725435928","0.0395223048559087","0.104874640231277","2"
"No","2014","Mecklenburg-Western Pomerania","Female","4","","","","2"
"No","2014","Saxony","Male","16","","","","2"
"No","2014","Saxony","Female","26","","","","2"
"No","2014","Saxony-Anhalt","Male","20","","","","2"
"No","2014","Saxony-Anhalt","Female","20","","","","2"
"No","2014","Thuringia","Male","11","","","","2"
"No","2014","Thuringia","Female","13","","","","2"
"No","2014","Lower Saxony","Male","115","0.0718291852187872","0.057334437445657","0.0863239329919174","2"
"No","2014","Lower Saxony","Female","134","0.0605814321054486","0.0480716649657895","0.0730911992451077","2"
"No","2014","Bremen","Male","16","","","","2"
"No","2014","Bremen","Female","18","","","","2"
"No","2014","North Rhine-Westphalia","Male","396","0.119532690025202","0.107043606875114","0.132021773175291","2"
"No","2014","North Rhine-Westphalia","Female","458","0.105760197098528","0.0948799747468299","0.116640419450225","2"
"No","2014","Hesse","Male","132","0.140800778016156","0.117937069468309","0.163664486564003","2"
"No","2014","Hesse","Female","171","0.147505867498033","0.125571173409476","0.16944056158659","2"
"No","2014","Rhineland-Palatinate,Saarland","Male","96","0.105948128122541","0.0836066280627678","0.128289628182313","2"
"No","2014","Rhineland-Palatinate,Saarland","Female","112","0.0993577762702236","0.0793996495181647","0.119315903022282","2"
"No","2014","Baden-Württemberg","Male","205","0.117840383503997","0.101507688549082","0.134173078458911","2"
"No","2014","Baden-Württemberg","Female","281","0.152502009055407","0.135610027905979","0.169393990204835","2"
"No","2014","Bavaria","Male","249","0.109139684665383","0.0955620373231147","0.122717332007651","2"
"No","2014","Bavaria","Female","315","0.114688295781284","0.101942714010555","0.127433877552013","2"
"No","2014","Berlin","Male","43","0.0776806375639837","0.0529772294193716","0.102384045708596","2"
"No","2014","Berlin","Female","50","0.0608004710716697","0.0407381006391664","0.080862841504173","2"
"Yes","2014","Schleswig-Holstein","Male","361","0.914684634342621","0.887677624664097","0.941691644021146","1"
"Yes","2014","Schleswig-Holstein","Female","468","0.936004158210952","0.914988451619988","0.957019864801916","1"
"Yes","2014","Hamburg","Male","179","0.911927321626999","0.873226944556788","0.95062769869721","1"
"Yes","2014","Hamburg","Female","209","0.927801527456407","0.895125359768723","0.960477695144091","1"
"Yes","2014","Lower Saxony","Male","1104","0.928170814781213","0.913676067008083","0.942665562554343","1"
"Yes","2014","Lower Saxony","Female","1263","0.939418567894551","0.926908800754892","0.95192833503421","1"
"Yes","2014","Bremen","Male","77","0.920869975488278","0.866007370683416","0.97573258029314","1"
"Yes","2014","Bremen","Female","106","0.931258372469817","0.886725342113967","0.975791402825666","1"
"Yes","2014","Hesse","Male","757","0.859199221983844","0.836335513435997","0.882062930531691","1"
"Yes","2014","Hesse","Female","833","0.852494132501967","0.83055943841341","0.874428826590524","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Male","633","0.894051871877459","0.871710371817687","0.916393371937232","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Female","751","0.900642223729776","0.880684096977717","0.920600350481835","1"
"Yes","2014","Baden-Württemberg","Male","1292","0.882159616496003","0.865826921541089","0.898492311450918","1"
"Yes","2014","Baden-Württemberg","Female","1459","0.847497990944593","0.830606009795165","0.864389972094021","1"
"Yes","2014","Bavaria","Male","1777","0.890860315334617","0.877282667992349","0.904437962676885","1"
"Yes","2014","Bavaria","Female","2086","0.885311704218716","0.872566122447986","0.898057285989445","1"
"Yes","2014","Berlin","Male","408","0.922319362436016","0.897615954291404","0.947022770580628","1"
"Yes","2014","Berlin","Female","495","0.93919952892833","0.919137158495827","0.959261899360834","1"
"Yes","2014","Brandenburg","Female","537","0.97226157085006","0.958660078261981","0.98586306343814","1"
"Yes","2014","Brandenburg","Male","455","0.986978263183072","0.97674000945349","0.997216516912653","1"
"Yes","2014","Mecklenburg-Western Pomerania","Female","310","0.991070723270124","0.98066568380526","1.00147576273499","1"
"Yes","2014","Mecklenburg-Western Pomerania","Male","244","0.992399610423832","0.981633983982496","1.00316523686517","1"
"Yes","2014","Saxony","Male","756","0.983782528223506","0.974872469447594","0.992692586999419","1"
"Yes","2014","Saxony","Female","832","0.983411550783061","0.974865312580189","0.991957788985933","1"
"Yes","2014","Saxony-Anhalt","Male","417","0.981890891205372","0.969388659972499","0.994393122438246","1"
"Yes","2014","Thuringia","Male","438","0.984658434272063","0.973289949989561","0.996026918554566","1"
"Yes","2014","North Rhine-Westphalia","Female","2611","0.894239802901472","0.883359580549775","0.90512002525317","1"
"Yes","2014","Saxony-Anhalt","Female","511","0.983984249913158","0.973306775345918","0.994661724480398","1"
"Yes","2014","Thuringia","Female","541","0.985306840180816","0.975287559139015","0.995326121222616","1"
"Yes","2014","North Rhine-Westphalia","Male","2196","0.880467309974798","0.867978226824709","0.892956393124886","1"
"No","2015","Schleswig-Holstein","Male","51","0.0694312010164027","0.0447970261827956","0.0940653758500099","2"
"No","2015","Brandenburg","Male","25","","","","2"
"No","2015","Brandenburg","Female","34","0.0270829137523557","0.0136385675888703","0.0405272599158412","2"
"No","2015","Schleswig-Holstein","Female","49","0.0572554588402859","0.0367886113013694","0.0777223063792023","2"
"No","2015","Hamburg","Male","37","0.100891905194987","0.0604443380423686","0.141339472347605","2"
"No","2015","Mecklenburg-Western Pomerania","Male","5","","","","2"
"No","2015","Mecklenburg-Western Pomerania","Female","2","","","","2"
"No","2015","Hamburg","Female","39","0.0750062303369747","0.0424850803762191","0.10752738029773","2"
"No","2015","Lower Saxony","Male","169","0.079238161369048","0.0640438998098585","0.0944324229282374","2"
"No","2015","Lower Saxony","Female","202","0.0683527401610279","0.0551716757025996","0.0815338046194562","2"
"No","2015","Bremen","Male","20","","","","2"
"No","2015","Bremen","Female","18","","","","2"
"No","2015","North Rhine-Westphalia","Male","485","0.119727387467697","0.107171253829284","0.13228352110611","2"
"No","2015","North Rhine-Westphalia","Female","555","0.110530709917592","0.0993828962812627","0.121678523553921","2"
"No","2015","Hesse","Male","179","0.159291093101814","0.135099068022851","0.183483118180777","2"
"No","2015","Hesse","Female","218","0.148524730126281","0.126647089943256","0.170402370309306","2"
"No","2015","Rhineland-Palatinate,Saarland","Male","129","0.111319297212224","0.088703505955529","0.13393508846892","2"
"No","2015","Rhineland-Palatinate,Saarland","Female","153","0.095889853352606","0.0763805813693872","0.115399125335825","2"
"No","2015","Baden-Württemberg","Male","269","0.125223653550035","0.108463272607153","0.141984034492916","2"
"No","2015","Baden-Württemberg","Female","346","0.143053775198187","0.126597757467087","0.159509792929288","2"
"No","2015","Bavaria","Male","348","0.118925028460517","0.10485410936421","0.132995947556824","2"
"No","2015","Bavaria","Female","389","0.116961972005373","0.104056043442506","0.12986790056824","2"
"No","2015","Berlin","Male","63","0.0930879796662649","0.0663610207539697","0.11981493857856","2"
"No","2015","Berlin","Female","79","0.0845957072199848","0.0612111432592736","0.107980271180696","2"
"No","2015","Saxony","Male","22","","","","2"
"No","2015","Saxony","Female","27","","","","2"
"No","2015","Saxony-Anhalt","Male","19","","","","2"
"No","2015","Saxony-Anhalt","Female","15","","","","2"
"No","2015","Thuringia","Male","35","0.0603309855876925","0.0384292854920313","0.0822326856833537","2"
"No","2015","Thuringia","Female","34","0.0387124255877013","0.0222735499067071","0.0551513012686954","2"
"Yes","2015","Schleswig-Holstein","Male","358","0.930568798983597","0.90593462414999","0.955202973817204","1"
"Yes","2015","Schleswig-Holstein","Female","446","0.942744541159714","0.922277693620798","0.963211388698631","1"
"Yes","2015","Hamburg","Male","176","0.899108094805013","0.858660527652395","0.939555661957632","1"
"Yes","2015","Hamburg","Female","213","0.924993769663025","0.89247261970227","0.957514919623781","1"
"Yes","2015","Lower Saxony","Male","1045","0.920761838630952","0.905567577071763","0.935956100190142","1"
"Yes","2015","Lower Saxony","Female","1206","0.931647259838972","0.918466195380544","0.9448283242974","1"
"Yes","2015","Bremen","Male","62","0.889883978202701","0.822130262856637","0.957637693548765","1"
"Yes","2015","Bremen","Female","87","0.914680931934276","0.861247716940906","0.968114146927645","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Male","614","0.888680702787776","0.86606491153108","0.911296494044471","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Female","722","0.904110146647394","0.884600874664175","0.923619418630613","1"
"Yes","2015","Baden-Württemberg","Male","1229","0.874776346449965","0.858015965507084","0.891536727392847","1"
"Yes","2015","Bavaria","Male","1685","0.881074971539483","0.867004052443176","0.89514589063579","1"
"Yes","2015","North Rhine-Westphalia","Male","2083","0.880272612532303","0.86771647889389","0.892828746170716","1"
"Yes","2015","North Rhine-Westphalia","Female","2484","0.889469290082408","0.878321476446078","0.900617103718737","1"
"Yes","2015","Hesse","Male","700","0.840708906898186","0.816516881819223","0.864900931977149","1"
"Yes","2015","Baden-Württemberg","Female","1393","0.856946224801813","0.840490207070712","0.873402242532913","1"
"Yes","2015","Bavaria","Female","1993","0.883038027994627","0.87013209943176","0.895943956557494","1"
"Yes","2015","Berlin","Male","391","0.906912020333735","0.88018506142144","0.93363897924603","1"
"Yes","2015","Hesse","Female","797","0.851475269873719","0.829597629690694","0.873352910056744","1"
"Yes","2015","Berlin","Female","465","0.915404292780015","0.892019728819304","0.938788856740726","1"
"Yes","2015","Brandenburg","Female","526","0.972917086247644","0.959472740084159","0.98636143241113","1"
"Yes","2015","Mecklenburg-Western Pomerania","Male","245","0.993270579247651","0.98313611688473","1.00340504161057","1"
"Yes","2015","Brandenburg","Male","430","0.974794309551606","0.960391467948142","0.989197151155069","1"
"Yes","2015","Mecklenburg-Western Pomerania","Female","310","0.997213856368748","0.991365057364855","1.00306265537264","1"
"Yes","2015","Saxony","Male","718","0.975374253855574","0.964207869459194","0.986540638251954","1"
"Yes","2015","Saxony","Female","785","0.988527011957799","0.981202096485185","0.995851927430414","1"
"Yes","2015","Saxony-Anhalt","Female","482","0.98956473740023","0.980630783783296","0.998498691017164","1"
"Yes","2015","Saxony-Anhalt","Male","384","0.979628394803215","0.965836025546417","0.993420764060014","1"
"Yes","2015","Thuringia","Female","495","0.961287574412299","0.944848698731305","0.977726450093293","1"
"Yes","2015","Thuringia","Male","419","0.939669014412308","0.917767314316646","0.961570714507969","1"
"No","2016","Schleswig-Holstein","Male","44","0.0790013343132568","0.0516638212444022","0.106338847382111","2"
"No","2016","Schleswig-Holstein","Female","49","0.0991929374234387","0.0715129842595532","0.126872890587324","2"
"No","2016","Brandenburg","Male","23","","","","2"
"No","2016","Brandenburg","Female","20","","","","2"
"No","2016","Mecklenburg-Western Pomerania","Male","6","","","","2"
"No","2016","Hamburg","Male","31","0.119529063794772","0.0736418437401798","0.165416283849364","2"
"No","2016","Hamburg","Female","33","0.0863139771444473","0.0506361277968327","0.121991826492062","2"
"No","2016","Mecklenburg-Western Pomerania","Female","3","","","","2"
"No","2016","Saxony","Male","16","","","","2"
"No","2016","Saxony","Female","22","","","","2"
"No","2016","Saxony-Anhalt","Male","14","","","","2"
"No","2016","Saxony-Anhalt","Female","17","","","","2"
"No","2016","Thuringia","Male","24","","","","2"
"No","2016","Thuringia","Female","28","","","","2"
"No","2016","Lower Saxony","Male","129","0.0889931709120357","0.0722200669988428","0.105766274825229","2"
"No","2016","Lower Saxony","Female","155","0.0794469259332939","0.0646548698675849","0.0942389819990029","2"
"No","2016","Bremen","Male","19","","","","2"
"No","2016","Bremen","Female","16","","","","2"
"No","2016","North Rhine-Westphalia","Male","408","0.127237927806219","0.113767605023553","0.140708250588884","2"
"No","2016","North Rhine-Westphalia","Female","434","0.113113279242438","0.101262499942821","0.124964058542055","2"
"No","2016","Hesse","Male","115","0.146765399100673","0.121456445365473","0.172074352835873","2"
"No","2016","Hesse","Female","154","0.159973638886434","0.135753455658064","0.184193822114804","2"
"No","2016","Rhineland-Palatinate,Saarland","Male","117","0.122633436053158","0.0982293052528526","0.147037566853464","2"
"No","2016","Rhineland-Palatinate,Saarland","Female","132","0.100269437331146","0.0795078482005226","0.12103102646177","2"
"No","2016","Baden-Württemberg","Male","206","0.139883982186839","0.121028444285861","0.158739520087817","2"
"No","2016","Baden-Württemberg","Female","276","0.159379434677548","0.141279535954408","0.177479333400688","2"
"No","2016","Bavaria","Male","246","0.126540174334171","0.111134574870536","0.141945773797807","2"
"No","2016","Bavaria","Female","307","0.129576811287158","0.115314590355595","0.143839032218721","2"
"No","2016","Berlin","Male","48","0.096309362764584","0.0678914572138652","0.124727268315303","2"
"No","2016","Berlin","Female","65","0.0908329387083594","0.0657194164918188","0.1159464609249","2"
"Yes","2016","Hamburg","Male","161","0.880470936205228","0.834583716150636","0.92635815625982","1"
"Yes","2016","Hamburg","Female","205","0.913686022855553","0.878008173507938","0.949363872203167","1"
"Yes","2016","Schleswig-Holstein","Male","330","0.920998665686743","0.893661152617888","0.948336178755598","1"
"Yes","2016","Schleswig-Holstein","Female","399","0.900807062576561","0.873127109412676","0.928487015740447","1"
"Yes","2016","Lower Saxony","Male","978","0.911006829087964","0.894233725174771","0.927779933001157","1"
"Yes","2016","Lower Saxony","Female","1129","0.920553074066706","0.905761018000997","0.935345130132415","1"
"Yes","2016","Bremen","Male","64","0.855871028759705","0.780311567787075","0.931430489732336","1"
"Yes","2016","Bremen","Female","79","0.913057913117137","0.856401316736502","0.969714509497772","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Male","577","0.877366563946842","0.852962433146536","0.901770694747147","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Female","672","0.899730562668853","0.87896897353823","0.920492151799477","1"
"Yes","2016","North Rhine-Westphalia","Male","1943","0.872762072193782","0.859291749411116","0.886232394976447","1"
"Yes","2016","Baden-Württemberg","Female","1295","0.840620565322452","0.822520666599312","0.858720464045592","1"
"Yes","2016","North Rhine-Westphalia","Female","2310","0.886886720757562","0.875035941457945","0.898737500057179","1"
"Yes","2016","Baden-Württemberg","Male","1094","0.860116017813161","0.841260479912183","0.878971555714139","1"
"Yes","2016","Bavaria","Male","1543","0.873459825665829","0.858054226202193","0.888865425129464","1"
"Yes","2016","Hesse","Male","636","0.853234600899327","0.827925647164127","0.878543554634527","1"
"Yes","2016","Bavaria","Female","1823","0.870423188712842","0.856160967781279","0.884685409644405","1"
"Yes","2016","Hesse","Female","726","0.840026361113566","0.815806177885196","0.864246544341936","1"
"Yes","2016","Berlin","Male","366","0.903690637235416","0.875272731684697","0.932108542786135","1"
"Yes","2016","Brandenburg","Male","405","0.965083076071029","0.947691996395092","0.982474155746966","1"
"Yes","2016","Berlin","Female","438","0.909167061291641","0.8840535390751","0.934280583508181","1"
"Yes","2016","Brandenburg","Female","502","0.979537506533306","0.967392363012181","0.99168265005443","1"
"Yes","2016","Mecklenburg-Western Pomerania","Male","231","0.983810222327155","0.967742658794534","0.999877785859776","1"
"Yes","2016","Mecklenburg-Western Pomerania","Female","284","0.993751505808749","0.984634888435376","1.00286812318212","1"
"Yes","2016","Saxony","Female","747","0.986444152907903","0.978271096368614","0.994617209447192","1"
"Yes","2016","Saxony","Male","675","0.964408081988266","0.95059421773005","0.978221946246482","1"
"Yes","2016","Saxony-Anhalt","Female","452","0.983247537496349","0.971632184021832","0.994862890970866","1"
"Yes","2016","Saxony-Anhalt","Male","354","0.988297844762377","0.977310290487855","0.999285399036899","1"
"Yes","2016","Thuringia","Female","472","0.94879113880783","0.929470523303889","0.96811175431177","1"
"Yes","2016","Thuringia","Male","384","0.952175030526678","0.931468670807537","0.972881390245819","1"
"No","2017","Schleswig-Holstein","Male","150","0.105188269618734","0.0794546273445919","0.130921911892877","2"
"No","2017","Schleswig-Holstein","Female","98","0.0991341862282415","0.0745145488660828","0.1237538235904","2"
"No","2017","Hamburg","Male","60","0.132887415561863","0.0904684367007173","0.175306394423009","2"
"No","2017","Brandenburg","Male","111","0.0505931097983703","0.0326009814602358","0.0685852381365048","2"
"No","2017","Brandenburg","Female","65","0.0203842595974185","0.00912406873864667","0.0316444504561904","2"
"No","2017","Mecklenburg-Western Pomerania","Male","28","","","","2"
"No","2017","Mecklenburg-Western Pomerania","Female","13","","","","2"
"No","2017","Hamburg","Female","45","0.0701221271190509","0.0401052027713244","0.100139051466777","2"
"No","2017","Lower Saxony","Male","247","0.0974617765861307","0.0819148528191333","0.113008700353128","2"
"No","2017","Lower Saxony","Female","241","0.0900260582465316","0.0757356259343775","0.104316490558686","2"
"No","2017","Bremen","Male","38","0.206079686992918","0.132152323031411","0.280007050954425","2"
"No","2017","Bremen","Female","20","","","","2"
"No","2017","North Rhine-Westphalia","Male","651","0.129769562222109","0.117429838936943","0.142109285507275","2"
"No","2017","North Rhine-Westphalia","Female","561","0.126716969104684","0.115122201266494","0.138311736942875","2"
"No","2017","Hesse","Male","259","0.153489271900776","0.131058330482847","0.175920213318705","2"
"No","2017","Hesse","Female","263","0.161307632398813","0.139206929779469","0.183408335018158","2"
"No","2017","Rhineland-Palatinate,Saarland","Male","217","0.141915302094398","0.118117450108736","0.165713154080061","2"
"No","2017","Rhineland-Palatinate,Saarland","Female","171","0.130742448279418","0.108315469545371","0.153169427013466","2"
"No","2017","Baden-Württemberg","Male","412","0.13782098850548","0.121101945992446","0.154540031018513","2"
"No","2017","Baden-Württemberg","Female","397","0.168214546957422","0.150967829435382","0.185461264479461","2"
"No","2017","Bavaria","Male","472","0.139829364818731","0.125330775593234","0.154327954044227","2"
"No","2017","Bavaria","Female","409","0.152311982823317","0.137948296335719","0.166675669310916","2"
"No","2017","Berlin","Male","112","0.10054254811575","0.0752720444976742","0.125813051733827","2"
"No","2017","Berlin","Female","107","0.102541435491676","0.0776375240777878","0.127445346905564","2"
"No","2017","Saxony","Male","78","0.0326636896196905","0.0207139073254995","0.0446134719138816","2"
"No","2017","Saxony","Female","60","0.0193475628936757","0.010417681663482","0.0282774441238693","2"
"No","2017","Saxony-Anhalt","Male","55","0.0282373178356663","0.013049974162047","0.0434246615092855","2"
"No","2017","Saxony-Anhalt","Female","51","0.0230176558146061","0.0104622222234176","0.0355730894057947","2"
"No","2017","Thuringia","Male","72","0.0607621523130009","0.0397805917724113","0.0817437128535905","2"
"No","2017","Thuringia","Female","49","0.0630535125145236","0.0428864322097933","0.0832205928192539","2"
"Yes","2017","Schleswig-Holstein","Male","396","0.894811730381266","0.869078088107124","0.920545372655408","1"
"Yes","2017","Hamburg","Male","186","0.867112584438137","0.824693605576991","0.909531563299283","1"
"Yes","2017","Hamburg","Female","233","0.929877872880949","0.899860948533223","0.959894797228676","1"
"Yes","2017","Schleswig-Holstein","Female","468","0.900865813771758","0.8762461764096","0.925485451133917","1"
"Yes","2017","Lower Saxony","Male","1151","0.902538223413869","0.886991299646872","0.918085147180867","1"
"Yes","2017","Lower Saxony","Female","1300","0.909973941753468","0.895683509441314","0.924264374065623","1"
"Yes","2017","Bremen","Male","77","0.793920313007082","0.719992949045575","0.867847676968589","1"
"Yes","2017","Bremen","Female","108","0.918824949596791","0.871513007094102","0.966136892099481","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Male","609","0.858084697905602","0.834286845919939","0.881882549891264","1"
"Yes","2017","North Rhine-Westphalia","Male","2198","0.870230437777891","0.857890714492724","0.882570161063057","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Female","697","0.869257551720582","0.846830572986534","0.891684530454629","1"
"Yes","2017","Baden-Württemberg","Male","1221","0.86217901149452","0.845459968981487","0.878898054007554","1"
"Yes","2017","Baden-Württemberg","Female","1410","0.831785453042578","0.814538735520539","0.849032170564618","1"
"Yes","2017","Bavaria","Male","1726","0.860170635181269","0.845672045955773","0.874669224406766","1"
"Yes","2017","Bavaria","Female","1995","0.847688017176683","0.833324330689084","0.862051703664281","1"
"Yes","2017","North Rhine-Westphalia","Female","2601","0.873283030895316","0.861688263057125","0.884877798733506","1"
"Yes","2017","Hesse","Male","733","0.846510728099224","0.824079786681295","0.868941669517153","1"
"Yes","2017","Berlin","Male","432","0.89945745188425","0.874186948266173","0.924727955502326","1"
"Yes","2017","Berlin","Female","463","0.897458564508324","0.872554653094436","0.922362475922212","1"
"Yes","2017","Hesse","Female","801","0.838692367601187","0.816591664981842","0.860793070220531","1"
"Yes","2017","Brandenburg","Male","459","0.94940689020163","0.931414761863495","0.967399018539764","1"
"Yes","2017","Brandenburg","Female","540","0.979615740402581","0.96835554954381","0.990875931261353","1"
"Yes","2017","Mecklenburg-Western Pomerania","Male","258","0.976716709817397","0.959239521783217","0.994193897851578","1"
"Yes","2017","Mecklenburg-Western Pomerania","Female","316","0.987934414774989","0.976136957993139","0.999731871556839","1"
"Yes","2017","Saxony","Male","772","0.967336310380309","0.955386528086118","0.979286092674501","1"
"Yes","2017","Saxony-Anhalt","Male","402","0.971762682164334","0.956575338490715","0.986950025837953","1"
"Yes","2017","Saxony","Female","854","0.980652437106324","0.971722555876131","0.989582318336518","1"
"Yes","2017","Thuringia","Male","426","0.939237847686999","0.918256287146409","0.960219408227589","1"
"Yes","2017","Thuringia","Female","509","0.936946487485476","0.916779407180746","0.957113567790207","1"
"Yes","2017","Saxony-Anhalt","Female","497","0.976982344185394","0.964426910594205","0.989537777776582","1"
"No","2018","Schleswig-Holstein","Male","156","0.113984100080481","0.087229938668329","0.140738261492633","2"
"No","2018","Schleswig-Holstein","Female","103","0.110902142709468","0.0849870188184995","0.136817266600436","2"
"No","2018","Hamburg","Male","72","0.132134128583077","0.0910511763193531","0.173217080846802","2"
"No","2018","Hamburg","Female","60","0.114386898735513","0.0783707208433718","0.150403076627654","2"
"No","2018","Brandenburg","Male","110","0.0417900181001467","0.0252751479255778","0.0583048882747155","2"
"No","2018","Brandenburg","Female","55","0.0149384552586713","0.00515017009666803","0.0247267404206745","2"
"No","2018","Mecklenburg-Western Pomerania","Male","37","0.0331462703021956","0.0127867477778851","0.0535057928265061","2"
"No","2018","Mecklenburg-Western Pomerania","Female","24","","","","2"
"No","2018","Saxony","Male","91","0.0361207831954204","0.0235622172001584","0.0486793491906824","2"
"No","2018","Saxony","Female","84","0.0218893124217504","0.0124291106910602","0.0313495141524405","2"
"No","2018","Saxony-Anhalt","Male","65","0.0448624225218384","0.0258002095893988","0.0639246354542781","2"
"No","2018","Saxony-Anhalt","Female","61","0.0333509880442932","0.0184130601935717","0.0482889158950148","2"
"No","2018","Thuringia","Male","88","0.0658088929307173","0.0439441299722252","0.0876736558892094","2"
"No","2018","Thuringia","Female","56","0.0632221536048124","0.042734067229976","0.0837102399796488","2"
"No","2018","Lower Saxony","Male","355","0.102753221498062","0.0870157937412415","0.118490649254882","2"
"No","2018","Lower Saxony","Female","335","0.100323200368727","0.085414844827429","0.115231555910025","2"
"No","2018","Bremen","Male","63","0.216801642490033","0.150414434923807","0.283188850056258","2"
"No","2018","Bremen","Female","36","0.107370448969763","0.0566295582118985","0.158111339727627","2"
"No","2018","North Rhine-Westphalia","Male","879","0.152201587714985","0.139419664811793","0.164983510618178","2"
"No","2018","North Rhine-Westphalia","Female","737","0.148243265138642","0.136095580381179","0.160390949896105","2"
"No","2018","Hesse","Male","367","0.16310812080889","0.141032423820793","0.185183817796987","2"
