"plj0014_v3","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2019","(Married) couple without C. ","Female","288","0.0958762530594592","0.0870089643614176","0.104743541757501","2"
"No","2019","(Married) couple without C. ","Male","283","0.0892640995748914","0.0808717244255768","0.097656474724206","2"
"No","2019","Couple + C. GT 16 ","Female","168","0.180396640526872","0.160726785867234","0.200066495186509","2"
"No","2019","Couple + C. LE 16 ","Female","1049","0.171706786889008","0.158867005746843","0.184546568031173","2"
"No","2019","1-pers.-HH","Female","155","0.0655209968288373","0.0555652408379372","0.0754767528197375","2"
"No","2019","Couple + C. GT 16 ","Male","186","0.136718582541746","0.119937301031279","0.153499864052213","2"
"No","2019","Couple + C. LE 16 ","Male","1206","0.191199396177743","0.178012179210669","0.204386613144817","2"
"No","2019","Couple + C. LE and GT 16","Female","407","0.272428245914597","0.248731853753947","0.296124638075248","2"
"No","2019","1-pers.-HH","Male","755","0.116939840863479","0.104513523711453","0.129366158015505","2"
"No","2019","Couple + C. LE and GT 16","Male","478","0.25354157048278","0.230793878955193","0.276289262010368","2"
"No","2019","Single parent ","Female","338","0.145297758420062","0.12856075728215","0.162034759557973","2"
"No","2019","Single parent ","Male","93","0.0841711000014378","0.0626270957993766","0.105715104203499","2"
"Yes","2019","(Married) couple without C. ","Female","3947","0.904123746940541","0.895256458242499","0.912991035638583","1"
"Yes","2019","(Married) couple without C. ","Male","4151","0.910735900425109","0.902343525275794","0.919128275574423","1"
"Yes","2019","1-pers.-HH","Female","2218","0.934479003171163","0.924523247180262","0.944434759162063","1"
"Yes","2019","1-pers.-HH","Male","1814","0.883060159136521","0.870633841984495","0.895486476288547","1"
"Yes","2019","Couple + C. GT 16 ","Female","1300","0.819603359473128","0.799933504813491","0.839273214132765","1"
"Yes","2019","Couple + C. GT 16 ","Male","1424","0.863281417458254","0.846500135947787","0.880062698968721","1"
"Yes","2019","Couple + C. LE 16 ","Female","2265","0.828293213110992","0.815453431968827","0.841132994253157","1"
"Yes","2019","Couple + C. LE 16 ","Male","2210","0.808800603822257","0.795613386855183","0.821987820789331","1"
"Yes","2019","Couple + C. LE and GT 16","Female","949","0.727571754085403","0.703875361924752","0.751268146246053","1"
"Yes","2019","Couple + C. LE and GT 16","Male","927","0.74645842951722","0.723710737989632","0.769206121044807","1"
"Yes","2019","Single parent ","Female","1365","0.854702241579938","0.837965240442027","0.87143924271785","1"
"Yes","2019","Single parent ","Male","545","0.915828899998562","0.894284895796501","0.937372904200623","1"
