"plh0173","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1998","66 and older","higher vocational","","","","","7"
"7 on Scale 1 to 10","1998","66 and older","higher education","1","","","","7"
"7 on Scale 1 to 10","1998","66 and older","general elemantary","2","","","","7"
"7 on Scale 1 to 10","1998","16-34 y.","vocational + Abi","38","0.212431515608818","0.15616452209357","0.268698509124065","7"
"7 on Scale 1 to 10","1998","16-34 y.","higher vocational","37","0.159724531607078","0.11040978402964","0.209039279184515","7"
"7 on Scale 1 to 10","1998","16-34 y.","higher education","67","0.145875069159027","0.110005359791814","0.181744778526241","7"
"7 on Scale 1 to 10","1998","35-65 y.","in school","","","","","7"
"7 on Scale 1 to 10","1998","35-65 y.","higher education","234","0.195526548260065","0.172340664168369","0.218712432351762","7"
"7 on Scale 1 to 10","1998","35-65 y.","inadequately","28","","","","7"
"7 on Scale 1 to 10","1998","35-65 y.","general elemantary","101","0.216077952130187","0.181104867239266","0.251051037021108","7"
"7 on Scale 1 to 10","1998","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","1998","66 and older","inadequately","","","","","7"
"8 on Scale 1 to 10","1998","66 and older","middle vocational","10","","","","8"
"8 on Scale 1 to 10","1998","16-34 y.","in school","5","","","","8"
"8 on Scale 1 to 10","1998","66 and older","higher vocational","1","","","","8"
"8 on Scale 1 to 10","1998","66 and older","higher education","2","","","","8"
"8 on Scale 1 to 10","1998","16-34 y.","general elemantary","147","0.206696022674863","0.174455828061428","0.238936217288298","8"
"8 on Scale 1 to 10","1998","16-34 y.","higher education","123","0.348429389156654","0.300010507474035","0.396848270839273","8"
"8 on Scale 1 to 10","1998","35-65 y.","in school","","","","","8"
"8 on Scale 1 to 10","1998","35-65 y.","general elemantary","111","0.196324364171595","0.162570789316367","0.230077939026823","8"
"8 on Scale 1 to 10","1998","35-65 y.","higher education","323","0.278574495064838","0.252366647295267","0.304782342834408","8"
"8 on Scale 1 to 10","1998","66 and older","general elemantary","8","","","","8"
"8 on Scale 1 to 10","1998","66 and older","vocational + Abi","2","","","","8"
"8 on Scale 1 to 10","1998","16-34 y.","inadequately","13","","","","8"
"8 on Scale 1 to 10","1998","16-34 y.","middle vocational","460","0.248055089648939","0.227609023314006","0.268501155983873","8"
"8 on Scale 1 to 10","1998","16-34 y.","vocational + Abi","53","0.286013218493015","0.223849324617413","0.348177112368617","8"
"8 on Scale 1 to 10","1998","16-34 y.","higher vocational","53","0.195610579810455","0.142214483752177","0.249006675868734","8"
"8 on Scale 1 to 10","1998","35-65 y.","inadequately","37","0.29274072797037","0.220875529438426","0.364605926502313","8"
"8 on Scale 1 to 10","1998","35-65 y.","middle vocational","660","0.265058449989134","0.248007795768249","0.282109104210018","8"
"8 on Scale 1 to 10","1998","35-65 y.","vocational + Abi","41","0.256259182416906","0.187531330786868","0.324987034046945","8"
"8 on Scale 1 to 10","1998","35-65 y.","higher vocational","94","0.255642214882871","0.211954849253639","0.299329580512102","8"
"8 on Scale 1 to 10","1998","66 and older","in school","","","","","8"
"8 on Scale 1 to 10","1998","66 and older","inadequately","","","","","8"
"9 on Scale 1 to 10","1998","66 and older","middle vocational","6","","","","9"
"9 on Scale 1 to 10","1998","66 and older","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1998","66 and older","higher vocational","1","","","","9"
"9 on Scale 1 to 10","1998","66 and older","higher education","3","","","","9"
"9 on Scale 1 to 10","1998","16-34 y.","higher vocational","38","0.195788555804822","0.142374084207376","0.249203027402269","9"
"9 on Scale 1 to 10","1998","16-34 y.","in school","3","","","","9"
"9 on Scale 1 to 10","1998","16-34 y.","inadequately","6","","","","9"
"9 on Scale 1 to 10","1998","16-34 y.","general elemantary","81","0.141731546300184","0.113962778012282","0.169500314588086","9"
"9 on Scale 1 to 10","1998","16-34 y.","middle vocational","238","0.121868292500359","0.106381271943771","0.137355313056947","9"
"9 on Scale 1 to 10","1998","16-34 y.","vocational + Abi","33","0.107771712195255","0.0651146975998101","0.1504287267907","9"
"9 on Scale 1 to 10","1998","35-65 y.","vocational + Abi","17","","","","9"
"9 on Scale 1 to 10","1998","35-65 y.","higher vocational","44","0.120732353243084","0.0881020519751686","0.153362654510999","9"
"9 on Scale 1 to 10","1998","35-65 y.","higher education","150","0.154959534768167","0.133804543994254","0.176114525542081","9"
"9 on Scale 1 to 10","1998","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","1998","66 and older","inadequately","","","","","9"
"9 on Scale 1 to 10","1998","66 and older","general elemantary","4","","","","9"
"9 on Scale 1 to 10","1998","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","1998","16-34 y.","higher education","58","0.119776774106423","0.0867809227010565","0.152772625511789","9"
"9 on Scale 1 to 10","1998","35-65 y.","inadequately","9","","","","9"
"9 on Scale 1 to 10","1998","35-65 y.","general elemantary","42","0.085336841791139","0.0615962712874874","0.109077412294791","9"
"9 on Scale 1 to 10","1998","35-65 y.","middle vocational","269","0.110303167780614","0.0982011208042622","0.122405214756965","9"
"0 Completely dissatisfied","1999","16-34 y.","in school","2","","","","0"
"0 Completely dissatisfied","1999","16-34 y.","inadequately","2","","","","0"
"0 Completely dissatisfied","1999","16-34 y.","general elemantary","10","","","","0"
"0 Completely dissatisfied","1999","16-34 y.","middle vocational","31","0.0240944613354749","0.0167640771526847","0.0314248455182652","0"
"0 Completely dissatisfied","1999","16-34 y.","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1999","16-34 y.","higher vocational","","","","","0"
"0 Completely dissatisfied","1999","16-34 y.","higher education","5","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","inadequately","1","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","general elemantary","15","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","middle vocational","40","0.0197396456473427","0.0144182710454412","0.0250610202492442","0"
"0 Completely dissatisfied","1999","35-65 y.","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","higher vocational","1","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","higher education","3","","","","0"
"0 Completely dissatisfied","1999","66 and older","in school","","","","","0"
"0 Completely dissatisfied","1999","66 and older","inadequately","","","","","0"
"0 Completely dissatisfied","1999","66 and older","general elemantary","5","","","","0"
"0 Completely dissatisfied","1999","66 and older","middle vocational","2","","","","0"
"0 Completely dissatisfied","1999","66 and older","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1999","66 and older","higher vocational","","","","","0"
"0 Completely dissatisfied","1999","66 and older","higher education","","","","","0"
"1 on Scale 1 to 10","1999","35-65 y.","higher education","7","","","","1"
"1 on Scale 1 to 10","1999","66 and older","middle vocational","1","","","","1"
"1 on Scale 1 to 10","1999","66 and older","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1999","66 and older","higher vocational","","","","","1"
"1 on Scale 1 to 10","1999","66 and older","higher education","","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","general elemantary","5","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","middle vocational","10","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1999","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","1999","66 and older","inadequately","","","","","1"
"1 on Scale 1 to 10","1999","66 and older","general elemantary","","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","in school","2","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","middle vocational","15","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","higher education","2","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","in school","","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","inadequately","1","","","","1"
"10 Completely satisfied","1999","66 and older","vocational + Abi","","","","","10"
"10 Completely satisfied","1999","66 and older","middle vocational","2","","","","10"
"10 Completely satisfied","1999","66 and older","higher education","2","","","","10"
"10 Completely satisfied","1999","66 and older","higher vocational","","","","","10"
"10 Completely satisfied","1999","16-34 y.","in school","1","","","","10"
"10 Completely satisfied","1999","16-34 y.","inadequately","7","","","","10"
"10 Completely satisfied","1999","16-34 y.","general elemantary","64","0.111190030577904","0.0859516000410058","0.136428461114803","10"
"10 Completely satisfied","1999","16-34 y.","middle vocational","167","0.0988362963677476","0.0845695706654018","0.113103022070093","10"
"10 Completely satisfied","1999","16-34 y.","vocational + Abi","12","","","","10"
"10 Completely satisfied","1999","16-34 y.","higher vocational","16","","","","10"
"10 Completely satisfied","1999","16-34 y.","higher education","25","","","","10"
"10 Completely satisfied","1999","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1999","35-65 y.","inadequately","16","","","","10"
"10 Completely satisfied","1999","35-65 y.","general elemantary","41","0.0730520120269974","0.0505993926453452","0.0955046314086496","10"
"10 Completely satisfied","1999","35-65 y.","middle vocational","188","0.0786601836334883","0.0683617580510965","0.08895860921588","10"
"10 Completely satisfied","1999","35-65 y.","vocational + Abi","7","","","","10"
"10 Completely satisfied","1999","35-65 y.","higher vocational","23","","","","10"
"10 Completely satisfied","1999","35-65 y.","higher education","69","0.0628336347879142","0.0486850400318537","0.0769822295439746","10"
"10 Completely satisfied","1999","66 and older","in school","","","","","10"
"10 Completely satisfied","1999","66 and older","inadequately","1","","","","10"
"10 Completely satisfied","1999","66 and older","general elemantary","3","","","","10"
"2 on Scale 1 to 10","1999","16-34 y.","general elemantary","11","","","","2"
"2 on Scale 1 to 10","1999","66 and older","middle vocational","","","","","2"
"2 on Scale 1 to 10","1999","66 and older","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1999","66 and older","higher vocational","","","","","2"
"2 on Scale 1 to 10","1999","16-34 y.","in school","","","","","2"
"2 on Scale 1 to 10","1999","16-34 y.","inadequately","1","","","","2"
"2 on Scale 1 to 10","1999","66 and older","inadequately","","","","","2"
"2 on Scale 1 to 10","1999","35-65 y.","higher vocational","4","","","","2"
"2 on Scale 1 to 10","1999","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1999","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1999","35-65 y.","general elemantary","8","","","","2"
"2 on Scale 1 to 10","1999","66 and older","higher education","","","","","2"
"2 on Scale 1 to 10","1999","35-65 y.","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1999","35-65 y.","middle vocational","51","0.0213860326327408","0.0158518402185603","0.0269202250469214","2"
"2 on Scale 1 to 10","1999","35-65 y.","inadequately","1","","","","2"
"2 on Scale 1 to 10","1999","35-65 y.","higher education","18","","","","2"
"2 on Scale 1 to 10","1999","16-34 y.","higher vocational","4","","","","2"
"2 on Scale 1 to 10","1999","16-34 y.","vocational + Abi","6","","","","2"
"2 on Scale 1 to 10","1999","16-34 y.","middle vocational","30","0.0164144600273512","0.010340336743737","0.0224885833109653","2"
"2 on Scale 1 to 10","1999","66 and older","general elemantary","2","","","","2"
"2 on Scale 1 to 10","1999","16-34 y.","higher education","5","","","","2"
"3 on Scale 1 to 10","1999","66 and older","middle vocational","2","","","","3"
"3 on Scale 1 to 10","1999","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1999","66 and older","higher vocational","","","","","3"
"3 on Scale 1 to 10","1999","66 and older","higher education","","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1999","66 and older","inadequately","1","","","","3"
"3 on Scale 1 to 10","1999","16-34 y.","in school","1","","","","3"
"3 on Scale 1 to 10","1999","16-34 y.","inadequately","1","","","","3"
"3 on Scale 1 to 10","1999","16-34 y.","general elemantary","19","","","","3"
"3 on Scale 1 to 10","1999","16-34 y.","higher education","6","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","general elemantary","34","0.0721049919215798","0.0497869892301904","0.0944229946129692","3"
"3 on Scale 1 to 10","1999","35-65 y.","higher vocational","20","","","","3"
"3 on Scale 1 to 10","1999","66 and older","general elemantary","1","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","middle vocational","105","0.0354637672964643","0.0283886255570446","0.0425389090358839","3"
"3 on Scale 1 to 10","1999","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","higher education","41","0.0428776567401781","0.0310660734115297","0.0546892400688266","3"
"3 on Scale 1 to 10","1999","16-34 y.","middle vocational","38","0.0289522188724845","0.0209368140588203","0.0369676236861486","3"
"3 on Scale 1 to 10","1999","16-34 y.","higher vocational","6","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","inadequately","8","","","","3"
"3 on Scale 1 to 10","1999","16-34 y.","vocational + Abi","6","","","","3"
"4 on Scale 1 to 10","1999","35-65 y.","vocational + Abi","10","","","","4"
"4 on Scale 1 to 10","1999","35-65 y.","higher vocational","22","","","","4"
"4 on Scale 1 to 10","1999","66 and older","middle vocational","1","","","","4"
"4 on Scale 1 to 10","1999","66 and older","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1999","66 and older","higher vocational","","","","","4"
"4 on Scale 1 to 10","1999","66 and older","higher education","","","","","4"
"4 on Scale 1 to 10","1999","16-34 y.","in school","2","","","","4"
"4 on Scale 1 to 10","1999","16-34 y.","inadequately","2","","","","4"
"4 on Scale 1 to 10","1999","16-34 y.","general elemantary","21","","","","4"
"4 on Scale 1 to 10","1999","16-34 y.","middle vocational","53","0.0363771021985132","0.0274269207482179","0.0453272836488086","4"
"4 on Scale 1 to 10","1999","16-34 y.","vocational + Abi","11","","","","4"
"4 on Scale 1 to 10","1999","35-65 y.","middle vocational","123","0.0478961759852844","0.0397270421287756","0.0560653098417933","4"
"4 on Scale 1 to 10","1999","35-65 y.","higher education","44","0.0453218979823624","0.0331938363796007","0.057449959585124","4"
"4 on Scale 1 to 10","1999","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","1999","66 and older","inadequately","","","","","4"
"4 on Scale 1 to 10","1999","66 and older","general elemantary","","","","","4"
"4 on Scale 1 to 10","1999","35-65 y.","general elemantary","21","","","","4"
"4 on Scale 1 to 10","1999","35-65 y.","inadequately","12","","","","4"
"4 on Scale 1 to 10","1999","16-34 y.","higher education","18","","","","4"
"4 on Scale 1 to 10","1999","35-65 y.","in school","","","","","4"
"4 on Scale 1 to 10","1999","16-34 y.","higher vocational","6","","","","4"
"5 on Scale 1 to 10","1999","66 and older","middle vocational","8","","","","5"
"5 on Scale 1 to 10","1999","66 and older","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1999","16-34 y.","in school","4","","","","5"
"5 on Scale 1 to 10","1999","16-34 y.","inadequately","7","","","","5"
"5 on Scale 1 to 10","1999","35-65 y.","vocational + Abi","19","","","","5"
"5 on Scale 1 to 10","1999","35-65 y.","higher vocational","49","0.138004002665829","0.104161684105428","0.171846321226231","5"
"5 on Scale 1 to 10","1999","35-65 y.","higher education","123","0.102689438524716","0.084990665951908","0.120388211097525","5"
"5 on Scale 1 to 10","1999","66 and older","in school","","","","","5"
"5 on Scale 1 to 10","1999","66 and older","inadequately","1","","","","5"
"5 on Scale 1 to 10","1999","66 and older","general elemantary","5","","","","5"
"5 on Scale 1 to 10","1999","66 and older","higher vocational","","","","","5"
"5 on Scale 1 to 10","1999","66 and older","higher education","2","","","","5"
"5 on Scale 1 to 10","1999","16-34 y.","general elemantary","67","0.114648292313512","0.0890702871354961","0.140226297491528","5"
"5 on Scale 1 to 10","1999","16-34 y.","middle vocational","172","0.111924971632115","0.0968536075960406","0.12699633566819","5"
"5 on Scale 1 to 10","1999","16-34 y.","higher education","22","","","","5"
"5 on Scale 1 to 10","1999","35-65 y.","in school","","","","","5"
"5 on Scale 1 to 10","1999","35-65 y.","middle vocational","339","0.126933716577408","0.11419881644314","0.139668616711675","5"
"5 on Scale 1 to 10","1999","16-34 y.","vocational + Abi","19","","","","5"
"5 on Scale 1 to 10","1999","16-34 y.","higher vocational","15","","","","5"
"5 on Scale 1 to 10","1999","35-65 y.","inadequately","19","","","","5"
"5 on Scale 1 to 10","1999","35-65 y.","general elemantary","80","0.161217766122659","0.129488918327753","0.192946613917565","5"
"6 on Scale 1 to 10","1999","66 and older","middle vocational","4","","","","6"
"6 on Scale 1 to 10","1999","66 and older","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1999","66 and older","higher vocational","","","","","6"
"6 on Scale 1 to 10","1999","66 and older","higher education","","","","","6"
"6 on Scale 1 to 10","1999","16-34 y.","in school","3","","","","6"
"6 on Scale 1 to 10","1999","16-34 y.","inadequately","4","","","","6"
"6 on Scale 1 to 10","1999","16-34 y.","general elemantary","65","0.100692037769294","0.0765331606161292","0.124850914922458","6"
"6 on Scale 1 to 10","1999","16-34 y.","middle vocational","193","0.115738398104258","0.100445374769227","0.13103142143929","6"
"6 on Scale 1 to 10","1999","16-34 y.","vocational + Abi","16","","","","6"
"6 on Scale 1 to 10","1999","16-34 y.","higher vocational","22","","","","6"
"6 on Scale 1 to 10","1999","16-34 y.","higher education","39","0.0833646766764563","0.0549667437666104","0.111762609586302","6"
"6 on Scale 1 to 10","1999","35-65 y.","middle vocational","308","0.117210002412478","0.104904638085103","0.129515366739853","6"
"6 on Scale 1 to 10","1999","35-65 y.","vocational + Abi","14","","","","6"
"6 on Scale 1 to 10","1999","35-65 y.","higher vocational","40","0.115622214566908","0.0842459529586394","0.146998476175176","6"
"6 on Scale 1 to 10","1999","35-65 y.","higher education","122","0.0915267473887157","0.0747139895995177","0.108339505177914","6"
"6 on Scale 1 to 10","1999","66 and older","in school","","","","","6"
"6 on Scale 1 to 10","1999","35-65 y.","inadequately","15","","","","6"
"6 on Scale 1 to 10","1999","35-65 y.","general elemantary","53","0.0957608033314918","0.0703710316822413","0.121150574980742","6"
"6 on Scale 1 to 10","1999","35-65 y.","in school","","","","","6"
"6 on Scale 1 to 10","1999","66 and older","inadequately","","","","","6"
"6 on Scale 1 to 10","1999","66 and older","general elemantary","2","","","","6"
"7 on Scale 1 to 10","1999","35-65 y.","vocational + Abi","40","0.220974590291918","0.15823518025506","0.283714000328777","7"
"7 on Scale 1 to 10","1999","66 and older","middle vocational","2","","","","7"
"7 on Scale 1 to 10","1999","66 and older","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1999","66 and older","higher vocational","","","","","7"
"7 on Scale 1 to 10","1999","66 and older","higher education","1","","","","7"
"7 on Scale 1 to 10","1999","16-34 y.","in school","4","","","","7"
"7 on Scale 1 to 10","1999","35-65 y.","middle vocational","472","0.162145781522947","0.148045736655807","0.176245826390087","7"
"7 on Scale 1 to 10","1999","35-65 y.","higher vocational","78","0.198813281771349","0.159652512828313","0.237974050714385","7"
"7 on Scale 1 to 10","1999","66 and older","general elemantary","6","","","","7"
"7 on Scale 1 to 10","1999","16-34 y.","inadequately","7","","","","7"
"7 on Scale 1 to 10","1999","16-34 y.","general elemantary","108","0.149575612430683","0.120942193396404","0.178209031464962","7"
"7 on Scale 1 to 10","1999","16-34 y.","middle vocational","291","0.165024552187942","0.147279578143154","0.182769526232729","7"
"7 on Scale 1 to 10","1999","35-65 y.","higher education","252","0.202800617841457","0.179356873164744","0.22624436251817","7"
"7 on Scale 1 to 10","1999","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","1999","66 and older","inadequately","","","","","7"
"7 on Scale 1 to 10","1999","35-65 y.","general elemantary","88","0.183638074210186","0.15023042045937","0.217045727961002","7"
"7 on Scale 1 to 10","1999","35-65 y.","inadequately","32","0.184078997108233","0.120559617402824","0.247598376813642","7"
"7 on Scale 1 to 10","1999","16-34 y.","higher education","74","0.203369883136771","0.162020495786865","0.244719270486676","7"
"7 on Scale 1 to 10","1999","16-34 y.","higher vocational","31","0.13871965896715","0.0908153735056044","0.186623944428696","7"
"7 on Scale 1 to 10","1999","35-65 y.","in school","","","","","7"
"7 on Scale 1 to 10","1999","16-34 y.","vocational + Abi","46","0.183844891578256","0.131203354882598","0.236486428273913","7"
"8 on Scale 1 to 10","1999","66 and older","middle vocational","7","","","","8"
"8 on Scale 1 to 10","1999","16-34 y.","in school","8","","","","8"
"8 on Scale 1 to 10","1999","35-65 y.","vocational + Abi","44","0.29042964815667","0.221784214176984","0.359075082136357","8"
"8 on Scale 1 to 10","1999","35-65 y.","higher vocational","103","0.230909010182582","0.189559445218988","0.272258575146177","8"
"8 on Scale 1 to 10","1999","35-65 y.","higher education","301","0.264525868071599","0.23880849265937","0.290243243483828","8"
"8 on Scale 1 to 10","1999","66 and older","in school","","","","","8"
"8 on Scale 1 to 10","1999","66 and older","inadequately","","","","","8"
"8 on Scale 1 to 10","1999","66 and older","general elemantary","2","","","","8"
"8 on Scale 1 to 10","1999","66 and older","vocational + Abi","2","","","","8"
"8 on Scale 1 to 10","1999","66 and older","higher vocational","1","","","","8"
"8 on Scale 1 to 10","1999","66 and older","higher education","2","","","","8"
"8 on Scale 1 to 10","1999","16-34 y.","vocational + Abi","52","0.260053636916257","0.200439671755608","0.319667602076906","8"
"8 on Scale 1 to 10","1999","16-34 y.","higher vocational","61","0.315773808607323","0.251353768177712","0.380193849036933","8"
"8 on Scale 1 to 10","1999","16-34 y.","higher education","107","0.283761304122938","0.237448308257368","0.330074299988508","8"
"8 on Scale 1 to 10","1999","35-65 y.","inadequately","31","0.205543157701707","0.139311330080238","0.271774985323176","8"
"8 on Scale 1 to 10","1999","16-34 y.","inadequately","14","","","","8"
"8 on Scale 1 to 10","1999","16-34 y.","general elemantary","139","0.223868070245417","0.190403225522079","0.257332914968755","8"
"8 on Scale 1 to 10","1999","35-65 y.","middle vocational","672","0.250126024026064","0.233558522551382","0.266693525500745","8"
"8 on Scale 1 to 10","1999","16-34 y.","middle vocational","464","0.27886131554788","0.257424130004812","0.300298501090949","8"
"8 on Scale 1 to 10","1999","35-65 y.","in school","1","","","","8"
"8 on Scale 1 to 10","1999","35-65 y.","general elemantary","125","0.222855983760712","0.186948403185492","0.258763564335932","8"
"9 on Scale 1 to 10","1999","66 and older","middle vocational","5","","","","9"
"9 on Scale 1 to 10","1999","66 and older","vocational + Abi","1","","","","9"
"9 on Scale 1 to 10","1999","66 and older","higher vocational","","","","","9"
"9 on Scale 1 to 10","1999","66 and older","higher education","5","","","","9"
"9 on Scale 1 to 10","1999","16-34 y.","in school","1","","","","9"
"9 on Scale 1 to 10","1999","16-34 y.","inadequately","5","","","","9"
"9 on Scale 1 to 10","1999","16-34 y.","general elemantary","87","0.159984413841183","0.130553247687671","0.189415579994695","9"
"9 on Scale 1 to 10","1999","16-34 y.","middle vocational","232","0.11401670332423","0.0988230839893783","0.129210322659081","9"
"9 on Scale 1 to 10","1999","16-34 y.","vocational + Abi","35","0.193197848891597","0.139543974209385","0.246851723573809","9"
"9 on Scale 1 to 10","1999","16-34 y.","higher vocational","37","0.130280227608428","0.0836291135678306","0.176931341649026","9"
"9 on Scale 1 to 10","1999","35-65 y.","middle vocational","312","0.134061252662581","0.121027224344453","0.14709528098071","9"
"9 on Scale 1 to 10","1999","35-65 y.","vocational + Abi","21","","","","9"
"9 on Scale 1 to 10","1999","35-65 y.","higher vocational","56","0.133815909547416","0.100410206237039","0.167221612857793","9"
"9 on Scale 1 to 10","1999","35-65 y.","higher education","150","0.159889010037601","0.138519896376488","0.181258123698715","9"
"9 on Scale 1 to 10","1999","16-34 y.","higher education","61","0.167216593484949","0.128880918299118","0.205552268670781","9"
"9 on Scale 1 to 10","1999","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","1999","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","1999","66 and older","general elemantary","","","","","9"
"9 on Scale 1 to 10","1999","35-65 y.","inadequately","7","","","","9"
"9 on Scale 1 to 10","1999","66 and older","inadequately","","","","","9"
"9 on Scale 1 to 10","1999","35-65 y.","general elemantary","45","0.0789958998618673","0.0557226893777271","0.102269110346008","9"
"0 Completely dissatisfied","2000","16-34 y.","in school","9","","","","0"
"0 Completely dissatisfied","2000","16-34 y.","inadequately","4","","","","0"
"0 Completely dissatisfied","2000","16-34 y.","general elemantary","22","","","","0"
"0 Completely dissatisfied","2000","16-34 y.","middle vocational","39","0.0156241939342702","0.0106574175422319","0.0205909703263086","0"
"0 Completely dissatisfied","2000","16-34 y.","vocational + Abi","6","","","","0"
"0 Completely dissatisfied","2000","16-34 y.","higher vocational","4","","","","0"
"0 Completely dissatisfied","2000","16-34 y.","higher education","5","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","inadequately","9","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","general elemantary","21","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","middle vocational","89","0.0191540936661624","0.0152119433435528","0.0230962439887719","0"
"0 Completely dissatisfied","2000","35-65 y.","vocational + Abi","5","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","higher vocational","12","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","higher education","16","","","","0"
"0 Completely dissatisfied","2000","66 and older","in school","","","","","0"
"0 Completely dissatisfied","2000","66 and older","inadequately","1","","","","0"
"0 Completely dissatisfied","2000","66 and older","general elemantary","16","","","","0"
"0 Completely dissatisfied","2000","66 and older","middle vocational","26","","","","0"
"0 Completely dissatisfied","2000","66 and older","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2000","66 and older","higher vocational","4","","","","0"
"0 Completely dissatisfied","2000","66 and older","higher education","2","","","","0"
"1 on Scale 1 to 10","2000","66 and older","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2000","66 and older","middle vocational","","","","","1"
"1 on Scale 1 to 10","2000","66 and older","higher vocational","","","","","1"
"1 on Scale 1 to 10","2000","66 and older","higher education","","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","in school","","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","general elemantary","5","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","middle vocational","19","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","higher vocational","8","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","higher education","8","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","middle vocational","33","0.00654997536725408","0.00422993879354223","0.00887001194096592","1"
"1 on Scale 1 to 10","2000","16-34 y.","higher education","1","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","general elemantary","4","","","","1"
"1 on Scale 1 to 10","2000","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","in school","","","","","1"
"1 on Scale 1 to 10","2000","66 and older","inadequately","","","","","1"
"1 on Scale 1 to 10","2000","66 and older","general elemantary","","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","higher vocational","1","","","","1"
"10 Completely satisfied","2000","66 and older","middle vocational","9","","","","10"
"10 Completely satisfied","2000","66 and older","vocational + Abi","1","","","","10"
"10 Completely satisfied","2000","66 and older","higher vocational","5","","","","10"
"10 Completely satisfied","2000","66 and older","higher education","9","","","","10"
"10 Completely satisfied","2000","16-34 y.","in school","6","","","","10"
"10 Completely satisfied","2000","16-34 y.","inadequately","5","","","","10"
