"plj0588","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2019","lower secondary degree","(3a) lower tertiary education","","","",""
"Often","2019","lower secondary degree","(3b) higher tertiary education","","","",""
"Often","2019","secondary school degree","(0) in school","","","",""
"Often","2019","secondary school degree","(1a) inadequately completed","","","",""
"Often","2019","secondary school degree","(1b) general elementary school","","","",""
"Often","2019","secondary school degree","(1c) basic vocational qualification","","","",""
"Often","2019","secondary school degree","(2b) intermediate general qualification","","","",""
"Often","2019","secondary school degree","(2a) intermediate vocational","","","",""
"Often","2019","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Often","2019","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2019","secondary school degree","(3a) lower tertiary education","","","",""
"Often","2019","secondary school degree","(3b) higher tertiary education","","","",""
"Often","2019","college entrance qualification","(0) in school","","","",""
"Often","2019","college entrance qualification","(1a) inadequately completed","","","",""
"Often","2019","college entrance qualification","(1b) general elementary school","","","",""
"Often","2019","college entrance qualification","(1c) basic vocational qualification","","","",""
"Often","2019","college entrance qualification","(2b) intermediate general qualification","","","",""
"Often","2019","college entrance qualification","(2a) intermediate vocational","","","",""
"Often","2019","college entrance qualification","(2c_gen) general maturity certificate","1","","",""
"Often","2019","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Often","2019","college entrance qualification","(3a) lower tertiary education","","","",""
"Often","2019","college entrance qualification","(3b) higher tertiary education","","","",""
"Often","2019","Other degree","(0) in school","","","",""
"Often","2019","Other degree","(1a) inadequately completed","","","",""
"Often","2019","Other degree","(1b) general elementary school","4","","",""
"Often","2019","Other degree","(1c) basic vocational qualification","","","",""
"Often","2019","Other degree","(2b) intermediate general qualification","","","",""
"Often","2019","Other degree","(2a) intermediate vocational","","","",""
"Often","2019","Other degree","(2c_gen) general maturity certificate","3","","",""
"Often","2019","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2019","Other degree","(3a) lower tertiary education","","","",""
"Often","2019","Other degree","(3b) higher tertiary education","2","","",""
"Often","2019","no degree/no degree yet","(0) in school","","","",""
"Often","2019","no degree/no degree yet","(1a) inadequately completed","10","","",""
"Often","2019","no degree/no degree yet","(1b) general elementary school","","","",""
"Often","2019","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Often","2019","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Often","2019","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Often","2019","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Often","2019","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Often","2019","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Often","2019","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Sometimes","2019","lower secondary degree","(0) in school","","","",""
"Sometimes","2019","lower secondary degree","(1a) inadequately completed","","","",""
"Sometimes","2019","lower secondary degree","(1b) general elementary school","1","","",""
"Sometimes","2019","lower secondary degree","(1c) basic vocational qualification","","","",""
"Sometimes","2019","lower secondary degree","(2b) intermediate general qualification","","","",""
"Sometimes","2019","lower secondary degree","(2a) intermediate vocational","","","",""
"Sometimes","2019","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2019","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2019","lower secondary degree","(3a) lower tertiary education","","","",""
"Sometimes","2019","lower secondary degree","(3b) higher tertiary education","","","",""
"Sometimes","2019","secondary school degree","(0) in school","","","",""
"Sometimes","2019","secondary school degree","(1a) inadequately completed","","","",""
"Sometimes","2019","secondary school degree","(1b) general elementary school","","","",""
"Sometimes","2019","secondary school degree","(1c) basic vocational qualification","","","",""
"Sometimes","2019","secondary school degree","(2b) intermediate general qualification","","","",""
"Sometimes","2019","secondary school degree","(2a) intermediate vocational","","","",""
"Sometimes","2019","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2019","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2019","secondary school degree","(3a) lower tertiary education","","","",""
"Sometimes","2019","secondary school degree","(3b) higher tertiary education","","","",""
"Sometimes","2019","college entrance qualification","(0) in school","","","",""
"Sometimes","2019","college entrance qualification","(1a) inadequately completed","","","",""
"Sometimes","2019","college entrance qualification","(1b) general elementary school","","","",""
"Sometimes","2019","college entrance qualification","(1c) basic vocational qualification","","","",""
"Sometimes","2019","college entrance qualification","(2b) intermediate general qualification","","","",""
"Sometimes","2019","college entrance qualification","(2a) intermediate vocational","","","",""
"Sometimes","2019","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Sometimes","2019","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2019","college entrance qualification","(3a) lower tertiary education","","","",""
"Sometimes","2019","college entrance qualification","(3b) higher tertiary education","","","",""
"Sometimes","2019","Other degree","(0) in school","","","",""
"Sometimes","2019","Other degree","(1a) inadequately completed","","","",""
"Sometimes","2019","Other degree","(1b) general elementary school","7","","",""
"Sometimes","2019","Other degree","(1c) basic vocational qualification","","","",""
"Sometimes","2019","Other degree","(2b) intermediate general qualification","","","",""
"Sometimes","2019","Other degree","(2a) intermediate vocational","","","",""
"Sometimes","2019","Other degree","(2c_gen) general maturity certificate","3","","",""
"Sometimes","2019","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"Sometimes","2019","Other degree","(3a) lower tertiary education","","","",""
"Sometimes","2019","Other degree","(3b) higher tertiary education","3","","",""
"Sometimes","2019","no degree/no degree yet","(0) in school","","","",""
"Sometimes","2019","no degree/no degree yet","(1a) inadequately completed","34","0.323272398054638","0.24495124633889","0.401593549770385"
"Sometimes","2019","no degree/no degree yet","(1b) general elementary school","","","",""
"Sometimes","2019","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Sometimes","2019","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Sometimes","2019","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Sometimes","2019","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Sometimes","2019","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2019","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Sometimes","2019","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely ","2019","lower secondary degree","(0) in school","","","",""
"Rarely ","2019","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely ","2019","lower secondary degree","(1b) general elementary school","","","",""
"Rarely ","2019","lower secondary degree","(1c) basic vocational qualification","","","",""
"Rarely ","2019","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely ","2019","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely ","2019","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely ","2019","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely ","2019","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely ","2019","secondary school degree","(0) in school","","","",""
"Rarely ","2019","secondary school degree","(1a) inadequately completed","","","",""
"Rarely ","2019","secondary school degree","(1b) general elementary school","","","",""
"Rarely ","2019","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely ","2019","secondary school degree","(2b) intermediate general qualification","2","","",""
"Rarely ","2019","secondary school degree","(2a) intermediate vocational","","","",""
"Rarely ","2019","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely ","2019","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","secondary school degree","(3a) lower tertiary education","","","",""
"Rarely ","2019","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely ","2019","college entrance qualification","(0) in school","","","",""
"Rarely ","2019","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely ","2019","college entrance qualification","(1b) general elementary school","","","",""
"Rarely ","2019","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely ","2019","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely ","2019","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely ","2019","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Rarely ","2019","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","college entrance qualification","(3a) lower tertiary education","","","",""
"Rarely ","2019","college entrance qualification","(3b) higher tertiary education","","","",""
"Rarely ","2019","Other degree","(0) in school","","","",""
"Rarely ","2019","Other degree","(1a) inadequately completed","","","",""
"Rarely ","2019","Other degree","(1b) general elementary school","10","","",""
"Rarely ","2019","Other degree","(1c) basic vocational qualification","","","",""
"Rarely ","2019","Other degree","(2b) intermediate general qualification","","","",""
"Rarely ","2019","Other degree","(2a) intermediate vocational","","","",""
"Rarely ","2019","Other degree","(2c_gen) general maturity certificate","5","","",""
"Rarely ","2019","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","Other degree","(3a) lower tertiary education","","","",""
"Rarely ","2019","Other degree","(3b) higher tertiary education","8","","",""
"Rarely ","2019","no degree/no degree yet","(0) in school","1","","",""
"Rarely ","2019","no degree/no degree yet","(1a) inadequately completed","30","0.151836913137274","0.0917449801665049","0.211928846108042"
"Rarely ","2019","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely ","2019","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely ","2019","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely ","2019","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely ","2019","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely ","2019","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely ","2019","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Never","2019","lower secondary degree","(0) in school","","","",""
"Never","2019","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2019","lower secondary degree","(1b) general elementary school","5","","",""
"Never","2019","lower secondary degree","(1c) basic vocational qualification","","","",""
"Never","2019","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2019","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","2019","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2019","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2019","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","2019","lower secondary degree","(3b) higher tertiary education","1","","",""
"Never","2019","secondary school degree","(0) in school","","","",""
"Never","2019","secondary school degree","(1a) inadequately completed","","","",""
"Never","2019","secondary school degree","(1b) general elementary school","","","",""
"Never","2019","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2019","secondary school degree","(2b) intermediate general qualification","3","","",""
"Never","2019","secondary school degree","(2a) intermediate vocational","","","",""
"Never","2019","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2019","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2019","secondary school degree","(3a) lower tertiary education","","","",""
"Never","2019","secondary school degree","(3b) higher tertiary education","","","",""
"Never","2019","college entrance qualification","(0) in school","","","",""
"Never","2019","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2019","college entrance qualification","(1b) general elementary school","","","",""
"Never","2019","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2019","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2019","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2019","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","2019","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","2019","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","2019","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","2019","Other degree","(0) in school","","","",""
"Never","2019","Other degree","(1a) inadequately completed","","","",""
"Never","2019","Other degree","(1b) general elementary school","19","","",""
"Never","2019","Other degree","(1c) basic vocational qualification","2","","",""
"Never","2019","Other degree","(2b) intermediate general qualification","","","",""
"Never","2019","Other degree","(2a) intermediate vocational","","","",""
"Never","2019","Other degree","(2c_gen) general maturity certificate","12","","",""
"Never","2019","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"Never","2019","Other degree","(3a) lower tertiary education","","","",""
"Never","2019","Other degree","(3b) higher tertiary education","6","","",""
"Never","2019","no degree/no degree yet","(0) in school","1","","",""
"Never","2019","no degree/no degree yet","(1a) inadequately completed","56","0.439585000301004","0.356472927196525","0.522697073405483"
"Never","2019","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2019","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2019","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2019","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2019","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2019","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2019","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2019","no degree/no degree yet","(3b) higher tertiary education","1","","",""
