"pld0044","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very often","2018","Part Time","(0) in school","2","","",""
"Very often","2018","Part Time","(1a) inadequately completed","2","","",""
"Very often","2018","Part Time","(1b) general elementary school","11","","",""
"Very often","2018","Part Time","(1c) basic vocational qualification","8","","",""
"Very often","2018","Part Time","(2b) intermediate general qualification","6","","",""
"Very often","2018","Part Time","(2a) intermediate vocational","6","","",""
"Very often","2018","Part Time","(2c_gen) general maturity certificate","17","","",""
"Very often","2018","Part Time","(2c_voc) vocational maturity certificate","9","","",""
"Very often","2018","Part Time","(3a) lower tertiary education","","","",""
"Very often","2018","Part Time","(3b) higher tertiary education","7","","",""
"Very often","2018","Not Working","(0) in school","15","","",""
"Very often","2018","Not Working","(1a) inadequately completed","11","","",""
"Very often","2018","Not Working","(1b) general elementary school","11","","",""
"Very often","2018","Not Working","(1c) basic vocational qualification","4","","",""
"Very often","2018","Not Working","(2b) intermediate general qualification","4","","",""
"Very often","2018","Not Working","(2a) intermediate vocational","6","","",""
"Very often","2018","Not Working","(2c_gen) general maturity certificate","6","","",""
"Very often","2018","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2018","Not Working","(3a) lower tertiary education","2","","",""
"Very often","2018","Not Working","(3b) higher tertiary education","5","","",""
"Often","2018","Full Time","(0) in school","","","",""
"Often","2018","Full Time","(1a) inadequately completed","5","","",""
"Often","2018","Full Time","(1b) general elementary school","28","","",""
"Often","2018","Full Time","(1c) basic vocational qualification","55","0.04662522618067","0.0360226474006039","0.057227804960736"
"Often","2018","Full Time","(2b) intermediate general qualification","19","","",""
"Often","2018","Full Time","(2a) intermediate vocational","77","0.0324991172289162","0.02572091900786","0.0392773154499724"
"Often","2018","Full Time","(2c_gen) general maturity certificate","30","0.0845294825577565","0.0561846748237238","0.112874290291789"
"Often","2018","Full Time","(2c_voc) vocational maturity certificate","51","0.0403699928643271","0.0292430180932211","0.0514969676354331"
"Often","2018","Full Time","(3a) lower tertiary education","27","","",""
"Often","2018","Full Time","(3b) higher tertiary education","90","0.0486583835652328","0.0393013062970779","0.0580154608333876"
"Often","2018","Part Time","(0) in school","13","","",""
"Often","2018","Part Time","(1a) inadequately completed","13","","",""
"Often","2018","Part Time","(1b) general elementary school","27","","",""
"Often","2018","Part Time","(1c) basic vocational qualification","26","","",""
"Often","2018","Part Time","(2b) intermediate general qualification","11","","",""
"Often","2018","Part Time","(2a) intermediate vocational","30","0.0161381907970596","0.0103057220479935","0.0219706595461257"
"Often","2018","Part Time","(2c_gen) general maturity certificate","79","0.125402684280625","0.0993135148655899","0.15149185369566"
"Often","2018","Part Time","(2c_voc) vocational maturity certificate","37","0.0773290604605269","0.0596102012608558","0.095047919660198"
"Often","2018","Part Time","(3a) lower tertiary education","12","","",""
"Often","2018","Part Time","(3b) higher tertiary education","65","0.0708810657181902","0.0569256014182233","0.084836530018157"
"Often","2018","Not Working","(0) in school","49","0.178414182994415","0.133489280427497","0.223339085561334"
"Often","2018","Not Working","(1a) inadequately completed","11","","",""
"Often","2018","Not Working","(1b) general elementary school","26","","",""
"Often","2018","Not Working","(1c) basic vocational qualification","30","0.0112258790980642","0.0068442810181022","0.0156074771780262"
"Often","2018","Not Working","(2b) intermediate general qualification","17","","",""
"Often","2018","Not Working","(2a) intermediate vocational","21","","",""
"Often","2018","Not Working","(2c_gen) general maturity certificate","62","0.118345162697685","0.0893574829690855","0.147332842426284"
"Often","2018","Not Working","(2c_voc) vocational maturity certificate","20","","",""
"Often","2018","Not Working","(3a) lower tertiary education","5","","",""
"Often","2018","Not Working","(3b) higher tertiary education","31","0.0293723400538464","0.0190103395151974","0.0397343405924953"
"Sometimes","2018","Full Time","(0) in school","1","","",""
"Sometimes","2018","Full Time","(1a) inadequately completed","26","","",""
"Sometimes","2018","Full Time","(1b) general elementary school","104","0.286205515178265","0.243385008708947","0.329026021647583"
"Sometimes","2018","Full Time","(1c) basic vocational qualification","213","0.135269516483282","0.118070264574882","0.152468768391683"
"Sometimes","2018","Full Time","(2b) intermediate general qualification","78","0.334884079012023","0.275544989740714","0.394223168283333"
"Sometimes","2018","Full Time","(2a) intermediate vocational","412","0.173900464456013","0.159412100141213","0.188388828770812"
"Sometimes","2018","Full Time","(2c_gen) general maturity certificate","93","0.278237238348199","0.232575536730623","0.323898939965775"
"Sometimes","2018","Full Time","(2c_voc) vocational maturity certificate","241","0.201432110230008","0.178758737364434","0.224105483095581"
"Sometimes","2018","Full Time","(3a) lower tertiary education","162","0.196207246632085","0.171177040919454","0.221237452344716"
"Sometimes","2018","Full Time","(3b) higher tertiary education","448","0.250940370311888","0.232084933739529","0.269795806884247"
"Sometimes","2018","Part Time","(0) in school","33","0.341293862839058","0.228599101287997","0.453988624390119"
"Sometimes","2018","Part Time","(1a) inadequately completed","28","","",""
"Sometimes","2018","Part Time","(1b) general elementary school","108","0.180822777702141","0.148240518196974","0.213405037207308"
"Sometimes","2018","Part Time","(1c) basic vocational qualification","163","0.152531285187886","0.131284508633952","0.17377806174182"
"Sometimes","2018","Part Time","(2b) intermediate general qualification","61","0.198334086438131","0.148806882959246","0.247861289917016"
"Sometimes","2018","Part Time","(2a) intermediate vocational","210","0.134546760517484","0.118751878979455","0.150341642055514"
"Sometimes","2018","Part Time","(2c_gen) general maturity certificate","206","0.31982772982007","0.283085095935607","0.356570363704533"
"Sometimes","2018","Part Time","(2c_voc) vocational maturity certificate","133","0.153172752920795","0.129282038349223","0.177063467492367"
"Sometimes","2018","Part Time","(3a) lower tertiary education","84","0.169473274465413","0.136221021332386","0.20272552759844"
"Sometimes","2018","Part Time","(3b) higher tertiary education","280","0.233823344210654","0.210806175177932","0.256840513243375"
"Sometimes","2018","Not Working","(0) in school","104","0.329601238062031","0.274443428843942","0.384759047280119"
"Sometimes","2018","Not Working","(1a) inadequately completed","49","0.212254927073553","0.165434430146895","0.259075424000211"
"Sometimes","2018","Not Working","(1b) general elementary school","112","0.102359250592989","0.0831545760907354","0.121563925095243"
"Sometimes","2018","Not Working","(1c) basic vocational qualification","160","0.0692034374229822","0.058648272326927","0.0797586025190374"
"Sometimes","2018","Not Working","(2b) intermediate general qualification","61","0.195944440417649","0.15125177263961","0.240637108195687"
"Sometimes","2018","Not Working","(2a) intermediate vocational","124","0.0894590960961331","0.0743900602770384","0.104528131915228"
"Sometimes","2018","Not Working","(2c_gen) general maturity certificate","134","0.250793044057886","0.211893228211641","0.289692859904132"
"Sometimes","2018","Not Working","(2c_voc) vocational maturity certificate","58","0.0979887348675665","0.0709377453111825","0.12503972442395"
"Sometimes","2018","Not Working","(3a) lower tertiary education","49","0.0910734384691044","0.0663206188850382","0.115826258053171"
"Sometimes","2018","Not Working","(3b) higher tertiary education","141","0.15129339392091","0.129302809103456","0.173283978738363"
"Rarely","2018","Full Time","(0) in school","","","",""
"Rarely","2018","Full Time","(1a) inadequately completed","28","","",""
"Rarely","2018","Full Time","(1b) general elementary school","130","0.275319661247613","0.233002350647056","0.317636971848169"
"Rarely","2018","Full Time","(1c) basic vocational qualification","561","0.378702079564833","0.35430892323621","0.403095235893457"
"Rarely","2018","Full Time","(2b) intermediate general qualification","79","0.316160755428726","0.257698449008817","0.374623061848636"
"Rarely","2018","Full Time","(2a) intermediate vocational","932","0.372237389622289","0.353759153274272","0.390715625970306"
"Rarely","2018","Full Time","(2c_gen) general maturity certificate","129","0.347314982940062","0.298801683769449","0.395828282110675"
"Rarely","2018","Full Time","(2c_voc) vocational maturity certificate","470","0.427267851048176","0.399302405282276","0.455233296814077"
"Rarely","2018","Full Time","(3a) lower tertiary education","411","0.423580776953322","0.392436933827211","0.454724620079434"
"Rarely","2018","Full Time","(3b) higher tertiary education","843","0.397833569466258","0.376547174657335","0.41911996427518"
"Rarely","2018","Part Time","(0) in school","10","","",""
"Rarely","2018","Part Time","(1a) inadequately completed","41","0.255146061747565","0.183694773059086","0.326597350436043"
"Rarely","2018","Part Time","(1b) general elementary school","148","0.282135653693403","0.244036452155117","0.320234855231688"
"Rarely","2018","Part Time","(1c) basic vocational qualification","310","0.295277102961141","0.268319838129808","0.322234367792474"
"Rarely","2018","Part Time","(2b) intermediate general qualification","85","0.387976977142791","0.327451910715983","0.448502043569598"
"Rarely","2018","Part Time","(2a) intermediate vocational","652","0.362850280342156","0.340594520519707","0.385106040164604"
"Rarely","2018","Part Time","(2c_gen) general maturity certificate","191","0.337233575709123","0.299990253039195","0.374476898379052"
