"pld0044","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2003","Bavaria","(2c_gen) general maturity certificate","30","0.249130795522395","0.166403410755365","0.331858180289424"
"Sometimes","2003","Bavaria","(2c_voc) vocational maturity certificate","33","0.192078666967863","0.137346120151521","0.246811213784205"
"Sometimes","2003","Bavaria","(3a) lower tertiary education","31","0.129752188225987","0.0843039284103138","0.17520044804166"
"Sometimes","2003","Bavaria","(3b) higher tertiary education","61","0.181228389847595","0.142292628405682","0.220164151289508"
"Sometimes","2003","Berlin","(0) in school","10","","",""
"Sometimes","2003","Berlin","(1a) inadequately completed","3","","",""
"Sometimes","2003","Berlin","(1b) general elementary school","7","","",""
"Sometimes","2003","Berlin","(1c) basic vocational qualification","15","","",""
"Sometimes","2003","Berlin","(2b) intermediate general qualification","9","","",""
"Sometimes","2003","Berlin","(2a) intermediate vocational","35","0.17144400141431","0.119724409745822","0.223163593082797"
"Sometimes","2003","Berlin","(2c_gen) general maturity certificate","26","","",""
"Sometimes","2003","Berlin","(2c_voc) vocational maturity certificate","15","","",""
"Sometimes","2003","Berlin","(3a) lower tertiary education","11","","",""
"Sometimes","2003","Berlin","(3b) higher tertiary education","21","","",""
"Sometimes","2003","Brandenburg","(0) in school","10","","",""
"Sometimes","2003","Brandenburg","(1a) inadequately completed","1","","",""
"Sometimes","2003","Brandenburg","(1b) general elementary school","5","","",""
"Sometimes","2003","Brandenburg","(1c) basic vocational qualification","10","","",""
"Sometimes","2003","Brandenburg","(2b) intermediate general qualification","4","","",""
"Sometimes","2003","Brandenburg","(2a) intermediate vocational","24","","",""
"Sometimes","2003","Brandenburg","(2c_gen) general maturity certificate","9","","",""
"Sometimes","2003","Brandenburg","(2c_voc) vocational maturity certificate","6","","",""
"Sometimes","2003","Brandenburg","(3a) lower tertiary education","13","","",""
"Sometimes","2003","Brandenburg","(3b) higher tertiary education","7","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(0) in school","6","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(1b) general elementary school","1","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","5","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","5","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(2a) intermediate vocational","18","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","2","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(3a) lower tertiary education","5","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(3b) higher tertiary education","7","","",""
"Sometimes","2003","Saxony","(0) in school","8","","",""
"Sometimes","2003","Saxony","(1a) inadequately completed","","","",""
"Sometimes","2003","Saxony","(1b) general elementary school","2","","",""
"Sometimes","2003","Saxony","(1c) basic vocational qualification","22","","",""
"Sometimes","2003","Saxony","(2b) intermediate general qualification","11","","",""
"Sometimes","2003","Saxony","(2a) intermediate vocational","56","0.103462195570667","0.0790519219357162","0.127872469205618"
"Sometimes","2003","Saxony","(2c_gen) general maturity certificate","10","","",""
"Sometimes","2003","Saxony","(2c_voc) vocational maturity certificate","6","","",""
"Sometimes","2003","Saxony","(3a) lower tertiary education","14","","",""
"Sometimes","2003","Saxony","(3b) higher tertiary education","31","0.196102258528682","0.138732782742599","0.253471734314766"
"Sometimes","2003","Saxony-Anhalt","(0) in school","10","","",""
"Sometimes","2003","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Sometimes","2003","Saxony-Anhalt","(1b) general elementary school","1","","",""
"Sometimes","2003","Saxony-Anhalt","(1c) basic vocational qualification","23","","",""
"Sometimes","2003","Saxony-Anhalt","(2b) intermediate general qualification","3","","",""
"Sometimes","2003","Saxony-Anhalt","(2a) intermediate vocational","35","0.133850776143391","0.0943894313263446","0.173312120960438"
"Sometimes","2003","Saxony-Anhalt","(2c_gen) general maturity certificate","7","","",""
"Sometimes","2003","Saxony-Anhalt","(2c_voc) vocational maturity certificate","9","","",""
"Sometimes","2003","Saxony-Anhalt","(3a) lower tertiary education","10","","",""
"Sometimes","2003","Saxony-Anhalt","(3b) higher tertiary education","5","","",""
"Sometimes","2003","Thuringia","(0) in school","8","","",""
"Sometimes","2003","Thuringia","(1a) inadequately completed","","","",""
"Sometimes","2003","Thuringia","(1b) general elementary school","4","","",""
"Sometimes","2003","Thuringia","(1c) basic vocational qualification","13","","",""
"Sometimes","2003","Thuringia","(2b) intermediate general qualification","6","","",""
"Sometimes","2003","Thuringia","(2a) intermediate vocational","32","0.0978292827133033","0.0666609066306887","0.128997658795918"
"Sometimes","2003","Thuringia","(2c_gen) general maturity certificate","7","","",""
"Sometimes","2003","Thuringia","(2c_voc) vocational maturity certificate","6","","",""
"Sometimes","2003","Thuringia","(3a) lower tertiary education","5","","",""
"Sometimes","2003","Thuringia","(3b) higher tertiary education","7","","",""
"Rarely","2003","Schleswig-Holstein","(0) in school","4","","",""
"Rarely","2003","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Rarely","2003","Schleswig-Holstein","(1b) general elementary school","23","","",""
"Rarely","2003","Schleswig-Holstein","(1c) basic vocational qualification","93","0.430896272099928","0.365160475851826","0.49663206834803"
"Rarely","2003","Schleswig-Holstein","(2b) intermediate general qualification","9","","",""
"Rarely","2003","Schleswig-Holstein","(2a) intermediate vocational","92","0.662696376841892","0.585742254206082","0.739650499477702"
"Rarely","2003","Schleswig-Holstein","(2c_gen) general maturity certificate","15","","",""
"Rarely","2003","Schleswig-Holstein","(2c_voc) vocational maturity certificate","26","","",""
"Rarely","2003","Schleswig-Holstein","(3a) lower tertiary education","20","","",""
"Rarely","2003","Schleswig-Holstein","(3b) higher tertiary education","43","0.708092682437343","0.597568081146818","0.818617283727867"
"Rarely","2003","Hamburg","(0) in school","1","","",""
"Rarely","2003","Hamburg","(1a) inadequately completed","1","","",""
"Rarely","2003","Hamburg","(1b) general elementary school","9","","",""
"Rarely","2003","Hamburg","(1c) basic vocational qualification","24","","",""
"Rarely","2003","Hamburg","(2b) intermediate general qualification","1","","",""
"Rarely","2003","Hamburg","(2a) intermediate vocational","36","0.442117049723133","0.331188609966516","0.55304548947975"
"Rarely","2003","Hamburg","(2c_gen) general maturity certificate","6","","",""
"Rarely","2003","Hamburg","(2c_voc) vocational maturity certificate","12","","",""
"Rarely","2003","Hamburg","(3a) lower tertiary education","13","","",""
"Rarely","2003","Hamburg","(3b) higher tertiary education","22","","",""
"Rarely","2003","Lower Saxony","(0) in school","18","","",""
"Rarely","2003","Lower Saxony","(1a) inadequately completed","10","","",""
"Rarely","2003","Lower Saxony","(1b) general elementary school","32","0.121622471836684","0.0765491125011963","0.166695831172171"
"Rarely","2003","Lower Saxony","(1c) basic vocational qualification","149","0.254491057443472","0.218447358615966","0.290534756270978"
"Rarely","2003","Lower Saxony","(2b) intermediate general qualification","23","","",""
"Rarely","2003","Lower Saxony","(2a) intermediate vocational","170","0.352489118746531","0.309435078381874","0.395543159111188"
"Rarely","2003","Lower Saxony","(2c_gen) general maturity certificate","12","","",""
"Rarely","2003","Lower Saxony","(2c_voc) vocational maturity certificate","58","0.407706581737059","0.327444732896517","0.487968430577601"
"Rarely","2003","Lower Saxony","(3a) lower tertiary education","25","","",""
"Rarely","2003","Lower Saxony","(3b) higher tertiary education","76","0.371057523727396","0.304602754199329","0.437512293255464"
"Rarely","2003","Bremen","(0) in school","2","","",""
"Rarely","2003","Bremen","(1a) inadequately completed","","","",""
"Rarely","2003","Bremen","(1b) general elementary school","3","","",""
"Rarely","2003","Bremen","(1c) basic vocational qualification","10","","",""
"Rarely","2003","Bremen","(2b) intermediate general qualification","3","","",""
"Rarely","2003","Bremen","(2a) intermediate vocational","11","","",""
"Rarely","2003","Bremen","(2c_gen) general maturity certificate","1","","",""
"Rarely","2003","Bremen","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2003","Bremen","(3a) lower tertiary education","3","","",""
"Rarely","2003","Bremen","(3b) higher tertiary education","12","","",""
"Rarely","2003","North Rhine-Westphalia","(0) in school","34","0.236137025605195","0.165785446945927","0.306488604264462"
"Rarely","2003","North Rhine-Westphalia","(1a) inadequately completed","14","","",""
"Rarely","2003","North Rhine-Westphalia","(1b) general elementary school","103","0.190779077532453","0.155219172422304","0.226338982642602"
"Rarely","2003","North Rhine-Westphalia","(1c) basic vocational qualification","373","0.252134408272716","0.229548801970509","0.274720014574923"
"Rarely","2003","North Rhine-Westphalia","(2b) intermediate general qualification","35","0.277444562983137","0.199879383443252","0.355009742523021"
"Rarely","2003","North Rhine-Westphalia","(2a) intermediate vocational","292","0.360146181722792","0.326964388168107","0.393327975277476"
"Rarely","2003","North Rhine-Westphalia","(2c_gen) general maturity certificate","72","0.329580032791426","0.266893372629883","0.392266692952969"
"Rarely","2003","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","170","0.33992759955974","0.297103507618743","0.382751691500737"
"Rarely","2003","North Rhine-Westphalia","(3a) lower tertiary education","106","0.378926975897762","0.321590520717442","0.436263431078082"
"Rarely","2003","North Rhine-Westphalia","(3b) higher tertiary education","207","0.368079497914029","0.328452242447707","0.407706753380351"
"Rarely","2003","Hesse","(0) in school","10","","",""
"Rarely","2003","Hesse","(1a) inadequately completed","6","","",""
"Rarely","2003","Hesse","(1b) general elementary school","33","0.2193579040502","0.155036997594268","0.283678810506132"
"Rarely","2003","Hesse","(1c) basic vocational qualification","91","0.227622641604337","0.186115048166485","0.269130235042188"
"Rarely","2003","Hesse","(2b) intermediate general qualification","11","","",""
"Rarely","2003","Hesse","(2a) intermediate vocational","104","0.320850134366565","0.268202538770141","0.373497729962988"
"Rarely","2003","Hesse","(2c_gen) general maturity certificate","15","","",""
"Rarely","2003","Hesse","(2c_voc) vocational maturity certificate","59","0.391788111657958","0.312058449431178","0.471517773884738"
"Rarely","2003","Hesse","(3a) lower tertiary education","41","0.344021801943142","0.25091406371036","0.437129540175923"
"Rarely","2003","Hesse","(3b) higher tertiary education","85","0.391419023919513","0.327360664701912","0.455477383137114"
"Rarely","2003","Rhineland-Palatinate,Saarland","(0) in school","13","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(1a) inadequately completed","4","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(1b) general elementary school","28","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","110","0.246163319659136","0.207383193017446","0.284943446300825"
"Rarely","2003","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","13","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","73","0.375512045668745","0.311667187947596","0.439356903389894"
"Rarely","2003","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","23","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","29","","",""
