"plh0183","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2002","66 and older","direct migration background","13","","","","3"
"3 on Scale 1 to 10","2002","35-65 y.","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","2002","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2002","16-34 y.","direct migration background","15","","","","4"
"4 on Scale 1 to 10","2002","16-34 y.","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","2002","16-34 y.","no migration background","102","0.020478106393996","0.0164389460905021","0.0245172666974899","4"
"4 on Scale 1 to 10","2002","35-65 y.","no migration background","487","0.0484214739926255","0.0444487373939989","0.0523942105912521","4"
"4 on Scale 1 to 10","2002","35-65 y.","direct migration background","77","0.0460267106843628","0.0359677440395661","0.0560856773291596","4"
"4 on Scale 1 to 10","2002","35-65 y.","indirect migration background","6","","","","4"
"4 on Scale 1 to 10","2002","66 and older","no migration background","220","0.0745585111593731","0.0652454058798974","0.0838716164388489","4"
"4 on Scale 1 to 10","2002","66 and older","direct migration background","22","","","","4"
"4 on Scale 1 to 10","2002","66 and older","indirect migration background","1","","","","4"
"5 on Scale 1 to 10","2002","16-34 y.","direct migration background","34","0.0589323106909847","0.0418254795894964","0.076039141792473","5"
"5 on Scale 1 to 10","2002","16-34 y.","indirect migration background","29","","","","5"
"5 on Scale 1 to 10","2002","16-34 y.","no migration background","338","0.0785367220181969","0.0708646173388456","0.0862088266975483","5"
"5 on Scale 1 to 10","2002","35-65 y.","no migration background","1309","0.131708189283975","0.125449437990949","0.137966940577001","5"
"5 on Scale 1 to 10","2002","35-65 y.","direct migration background","201","0.142363889956334","0.125590079030003","0.159137700882665","5"
"5 on Scale 1 to 10","2002","66 and older","direct migration background","58","0.187655756480678","0.145530542459546","0.22978097050181","5"
"5 on Scale 1 to 10","2002","66 and older","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","2002","66 and older","no migration background","489","0.166620693626786","0.153409038111235","0.179832349142337","5"
"5 on Scale 1 to 10","2002","35-65 y.","indirect migration background","10","","","","5"
"6 on Scale 1 to 10","2002","16-34 y.","indirect migration background","33","0.0600693309231768","0.0414555228343171","0.0786831390120366","6"
"6 on Scale 1 to 10","2002","16-34 y.","no migration background","336","0.0789826074777882","0.0712906164754454","0.0866745984801311","6"
"6 on Scale 1 to 10","2002","16-34 y.","direct migration background","58","0.0707338363415697","0.0521101319343837","0.0893575407487556","6"
"6 on Scale 1 to 10","2002","35-65 y.","no migration background","1249","0.116270050843982","0.110337490425233","0.122202611262731","6"
"6 on Scale 1 to 10","2002","66 and older","direct migration background","52","0.124657697598209","0.0890175388149961","0.160297856381422","6"
"6 on Scale 1 to 10","2002","66 and older","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","2002","35-65 y.","direct migration background","206","0.119420855546043","0.103853868001235","0.134987843090851","6"
"6 on Scale 1 to 10","2002","35-65 y.","indirect migration background","14","","","","6"
"6 on Scale 1 to 10","2002","66 and older","no migration background","479","0.154584178571615","0.1417670977495","0.16740125939373","6"
"7 on Scale 1 to 10","2002","16-34 y.","no migration background","794","0.167973854909155","0.157312106020566","0.178635603797744","7"
"7 on Scale 1 to 10","2002","35-65 y.","no migration background","2145","0.187974575125395","0.180743833858886","0.195205316391904","7"
"7 on Scale 1 to 10","2002","16-34 y.","direct migration background","118","0.156472741867531","0.13008201765181","0.182863466083251","7"
"7 on Scale 1 to 10","2002","16-34 y.","indirect migration background","85","0.139457801738768","0.112320390385215","0.166595213092321","7"
"7 on Scale 1 to 10","2002","35-65 y.","direct migration background","346","0.193525741721742","0.174561088041699","0.212490395401786","7"
"7 on Scale 1 to 10","2002","66 and older","no migration background","558","0.177020049963144","0.163487573732045","0.190552526194242","7"
"7 on Scale 1 to 10","2002","66 and older","direct migration background","74","0.22752691179556","0.182294558188362","0.272759265402758","7"
"7 on Scale 1 to 10","2002","66 and older","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","2002","35-65 y.","indirect migration background","27","","","","7"
"8 on Scale 1 to 10","2002","16-34 y.","no migration background","1630","0.33686365013722","0.323384341716019","0.350342958558421","8"
"8 on Scale 1 to 10","2002","16-34 y.","indirect migration background","221","0.330907579208905","0.29404740895497","0.36776774946284","8"
"8 on Scale 1 to 10","2002","35-65 y.","no migration background","3208","0.284564929851457","0.276214203493794","0.292915656209119","8"
"8 on Scale 1 to 10","2002","16-34 y.","direct migration background","228","0.316705507123645","0.282913485903122","0.350497528344168","8"
"8 on Scale 1 to 10","2002","35-65 y.","direct migration background","477","0.262185516248237","0.241072113721244","0.28329891877523","8"
"8 on Scale 1 to 10","2002","66 and older","direct migration background","57","0.177039159766235","0.13585640667692","0.21822191285555","8"
"8 on Scale 1 to 10","2002","66 and older","no migration background","678","0.213970996851654","0.199430871300281","0.228511122403027","8"
"8 on Scale 1 to 10","2002","66 and older","indirect migration background","1","","","","8"
"8 on Scale 1 to 10","2002","35-65 y.","indirect migration background","42","0.329106086796368","0.247060032212959","0.411152141379778","8"
"9 on Scale 1 to 10","2002","16-34 y.","indirect migration background","165","0.271445708923913","0.236609300391182","0.306282117456643","9"
"9 on Scale 1 to 10","2002","16-34 y.","no migration background","1037","0.206931379086136","0.19537803580509","0.218484722367182","9"
"9 on Scale 1 to 10","2002","16-34 y.","direct migration background","174","0.212358742641823","0.182650175752492","0.242067309531155","9"
"9 on Scale 1 to 10","2002","35-65 y.","no migration background","1590","0.121479449715068","0.115433342802221","0.127525556627916","9"
"9 on Scale 1 to 10","2002","35-65 y.","direct migration background","195","0.10213315514012","0.0875963277793037","0.116669982500936","9"
"9 on Scale 1 to 10","2002","66 and older","indirect migration background","1","","","","9"
"9 on Scale 1 to 10","2002","66 and older","no migration background","200","0.0621397430790251","0.0535807000653309","0.0706987860927194","9"
"9 on Scale 1 to 10","2002","66 and older","direct migration background","26","","","","9"
"9 on Scale 1 to 10","2002","35-65 y.","indirect migration background","17","","","","9"
"0 Completely dissatisfied","2003","16-34 y.","no migration background","11","","","","0"
"0 Completely dissatisfied","2003","16-34 y.","direct migration background","2","","","","0"
"0 Completely dissatisfied","2003","16-34 y.","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2003","66 and older","no migration background","56","0.0211398182252831","0.0161083559293814","0.0261712805211849","0"
"0 Completely dissatisfied","2003","66 and older","direct migration background","6","","","","0"
"0 Completely dissatisfied","2003","35-65 y.","no migration background","54","0.00681438523244392","0.00526082366219254","0.00836794680269529","0"
"0 Completely dissatisfied","2003","35-65 y.","direct migration background","9","","","","0"
"0 Completely dissatisfied","2003","35-65 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2003","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2003","16-34 y.","no migration background","16","","","","1"
"1 on Scale 1 to 10","2003","16-34 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2003","35-65 y.","no migration background","106","0.010332267432127","0.00842266726832735","0.0122418675959267","1"
"1 on Scale 1 to 10","2003","16-34 y.","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2003","35-65 y.","direct migration background","16","","","","1"
"1 on Scale 1 to 10","2003","66 and older","no migration background","47","0.0173433654345301","0.0127772083302694","0.0219095225387908","1"
"1 on Scale 1 to 10","2003","66 and older","direct migration background","4","","","","1"
"1 on Scale 1 to 10","2003","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2003","35-65 y.","indirect migration background","1","","","","1"
"10 Completely satisfied","2003","16-34 y.","no migration background","369","0.0823995072708898","0.0743833173129546","0.0904156972288249","10"
"10 Completely satisfied","2003","16-34 y.","direct migration background","89","0.131539773432719","0.105734474447678","0.157345072417759","10"
"10 Completely satisfied","2003","16-34 y.","indirect migration background","83","0.116135206996934","0.0910773956163211","0.141193018377548","10"
"10 Completely satisfied","2003","35-65 y.","no migration background","500","0.0433242091389655","0.0394796403802812","0.0471687778976499","10"
"10 Completely satisfied","2003","35-65 y.","direct migration background","90","0.0643279847139633","0.0521222472111824","0.0765337222167441","10"
"10 Completely satisfied","2003","35-65 y.","indirect migration background","10","","","","10"
"10 Completely satisfied","2003","66 and older","no migration background","135","0.0450023263813916","0.0377512595766374","0.0522533931861459","10"
"10 Completely satisfied","2003","66 and older","direct migration background","8","","","","10"
"10 Completely satisfied","2003","66 and older","indirect migration background","1","","","","10"
"2 on Scale 1 to 10","2003","16-34 y.","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2003","35-65 y.","no migration background","193","0.0192907224583008","0.0166932897392591","0.0218881551773424","2"
"2 on Scale 1 to 10","2003","16-34 y.","no migration background","31","0.00782934619413973","0.00525992790693158","0.0103987644813479","2"
"2 on Scale 1 to 10","2003","16-34 y.","direct migration background","3","","","","2"
"2 on Scale 1 to 10","2003","66 and older","no migration background","81","0.0237995422262626","0.0184681937279793","0.0291308907245458","2"
"2 on Scale 1 to 10","2003","66 and older","direct migration background","12","","","","2"
"2 on Scale 1 to 10","2003","35-65 y.","direct migration background","25","","","","2"
"2 on Scale 1 to 10","2003","35-65 y.","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2003","66 and older","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","2003","16-34 y.","no migration background","50","0.00889085586290126","0.00615425537581445","0.0116274563499881","3"
"3 on Scale 1 to 10","2003","16-34 y.","direct migration background","7","","","","3"
"3 on Scale 1 to 10","2003","16-34 y.","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","2003","35-65 y.","no migration background","363","0.0378297497953703","0.0342269293766854","0.0414325702140552","3"
"3 on Scale 1 to 10","2003","35-65 y.","direct migration background","51","0.0360205979950371","0.02674991845917","0.0452912775309042","3"
"3 on Scale 1 to 10","2003","35-65 y.","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","2003","66 and older","no migration background","179","0.0600236858956815","0.051715560314394","0.068331811476969","3"
"3 on Scale 1 to 10","2003","66 and older","direct migration background","22","","","","3"
"3 on Scale 1 to 10","2003","66 and older","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","2003","16-34 y.","no migration background","115","0.0299215033436033","0.0249547337064851","0.0348882729807216","4"
"4 on Scale 1 to 10","2003","16-34 y.","direct migration background","11","","","","4"
"4 on Scale 1 to 10","2003","16-34 y.","indirect migration background","16","","","","4"
"4 on Scale 1 to 10","2003","35-65 y.","no migration background","477","0.0490613897929052","0.0449824613878744","0.0531403181979359","4"
"4 on Scale 1 to 10","2003","35-65 y.","direct migration background","89","0.0628910525205943","0.0508131448226594","0.0749689602185292","4"
"4 on Scale 1 to 10","2003","35-65 y.","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","2003","66 and older","no migration background","217","0.0703757279753343","0.0614293252471803","0.0793221307034882","4"
"4 on Scale 1 to 10","2003","66 and older","direct migration background","17","","","","4"
"4 on Scale 1 to 10","2003","66 and older","indirect migration background","1","","","","4"
"5 on Scale 1 to 10","2003","35-65 y.","no migration background","1423","0.144818382333767","0.13817267910993","0.151464085557604","5"
"5 on Scale 1 to 10","2003","16-34 y.","no migration background","394","0.092396793135663","0.083954599026115","0.100838987245211","5"
"5 on Scale 1 to 10","2003","16-34 y.","direct migration background","44","0.0662565347718015","0.047266160213151","0.0852469093304519","5"
"5 on Scale 1 to 10","2003","16-34 y.","indirect migration background","43","0.131080192353344","0.104684889287433","0.157475495419256","5"
"5 on Scale 1 to 10","2003","35-65 y.","direct migration background","213","0.144464822015059","0.12697432213665","0.161955321893468","5"
"5 on Scale 1 to 10","2003","35-65 y.","indirect migration background","19","","","","5"
"5 on Scale 1 to 10","2003","66 and older","no migration background","585","0.198168693578444","0.184226140885714","0.212111246271175","5"
"5 on Scale 1 to 10","2003","66 and older","direct migration background","49","0.14549300595053","0.107958810502406","0.183027201398655","5"
"5 on Scale 1 to 10","2003","66 and older","indirect migration background","5","","","","5"
"6 on Scale 1 to 10","2003","35-65 y.","no migration background","1192","0.107772566318786","0.101916691055375","0.113628441582198","6"
"6 on Scale 1 to 10","2003","16-34 y.","no migration background","329","0.0725176660767952","0.0649571123167985","0.0800782198367918","6"
"6 on Scale 1 to 10","2003","16-34 y.","direct migration background","62","0.091865808864322","0.0698133333303814","0.113918284398263","6"
"6 on Scale 1 to 10","2003","16-34 y.","indirect migration background","38","0.0747373691568117","0.0541704290475573","0.095304309266066","6"
"6 on Scale 1 to 10","2003","35-65 y.","indirect migration background","10","","","","6"
"6 on Scale 1 to 10","2003","35-65 y.","direct migration background","190","0.14237261945052","0.124988015979429","0.159757222921611","6"
"6 on Scale 1 to 10","2003","66 and older","no migration background","463","0.146296537187954","0.133935531343036","0.158657543032872","6"
"6 on Scale 1 to 10","2003","66 and older","direct migration background","59","0.162966486575731","0.123650532725857","0.202282440425605","6"
"6 on Scale 1 to 10","2003","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2003","16-34 y.","no migration background","732","0.168437325775439","0.157526803607105","0.179347847943774","7"
"7 on Scale 1 to 10","2003","16-34 y.","direct migration background","101","0.183406066797077","0.153858936526268","0.212953197067886","7"
"7 on Scale 1 to 10","2003","16-34 y.","indirect migration background","88","0.151712490634746","0.123654893548788","0.179770087720704","7"
"7 on Scale 1 to 10","2003","35-65 y.","no migration background","2087","0.192917365804039","0.185465850776219","0.200368880831859","7"
"7 on Scale 1 to 10","2003","66 and older","no migration background","533","0.164827015966635","0.151849675945032","0.177804355988238","7"
"7 on Scale 1 to 10","2003","35-65 y.","direct migration background","304","0.173957364142548","0.155098094335755","0.19281663394934","7"
"7 on Scale 1 to 10","2003","66 and older","direct migration background","58","0.184519048283991","0.143226113010334","0.225811983557648","7"
"7 on Scale 1 to 10","2003","66 and older","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2003","35-65 y.","indirect migration background","26","","","","7"
"8 on Scale 1 to 10","2003","16-34 y.","no migration background","1485","0.318323012815207","0.304742936568586","0.331903089061827","8"
"8 on Scale 1 to 10","2003","16-34 y.","direct migration background","198","0.294479328916259","0.259678654336512","0.329280003496007","8"
"8 on Scale 1 to 10","2003","16-34 y.","indirect migration background","188","0.272343878942065","0.237526973178723","0.307160784705408","8"
"8 on Scale 1 to 10","2003","35-65 y.","no migration background","2975","0.273251111962603","0.264835744672256","0.281666479252951","8"
"8 on Scale 1 to 10","2003","66 and older","no migration background","638","0.19002491032542","0.176302690685995","0.203747129964846","8"
"8 on Scale 1 to 10","2003","66 and older","direct migration background","79","0.204700974904805","0.161749960782661","0.247651989026948","8"
"8 on Scale 1 to 10","2003","35-65 y.","direct migration background","380","0.222576002482448","0.201880766983493","0.243271237981403","8"
"8 on Scale 1 to 10","2003","35-65 y.","indirect migration background","46","0.318326853674255","0.239159340716371","0.397494366632139","8"
"8 on Scale 1 to 10","2003","66 and older","indirect migration background","3","","","","8"
"9 on Scale 1 to 10","2003","16-34 y.","no migration background","988","0.210748390509852","0.198858749415759","0.222638031603946","9"
"9 on Scale 1 to 10","2003","16-34 y.","direct migration background","139","0.187627137631267","0.157819269660656","0.217435005601878","9"
"9 on Scale 1 to 10","2003","16-34 y.","indirect migration background","164","0.215787258871528","0.183613773168782","0.247960744574273","9"
"9 on Scale 1 to 10","2003","35-65 y.","no migration background","1402","0.114587849730692","0.108572762327957","0.120602937133426","9"
"9 on Scale 1 to 10","2003","35-65 y.","direct migration background","185","0.10816616445053","0.0927139787007788","0.123618350200281","9"
"9 on Scale 1 to 10","2003","66 and older","no migration background","206","0.0629983768030629","0.0545003495712204","0.0714964040349054","9"
"9 on Scale 1 to 10","2003","66 and older","direct migration background","25","","","","9"
"9 on Scale 1 to 10","2003","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","2003","35-65 y.","indirect migration background","16","","","","9"
"0 Completely dissatisfied","2004","16-34 y.","no migration background","11","","","","0"
"0 Completely dissatisfied","2004","16-34 y.","direct migration background","","","","","0"
"0 Completely dissatisfied","2004","16-34 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2004","66 and older","no migration background","64","0.020966625942708","0.0160241524374627","0.0259090994479532","0"
"0 Completely dissatisfied","2004","66 and older","direct migration background","2","","","","0"
"0 Completely dissatisfied","2004","35-65 y.","no migration background","79","0.0109433545203432","0.00893982403594949","0.0129468850047369","0"
"0 Completely dissatisfied","2004","35-65 y.","direct migration background","7","","","","0"
"0 Completely dissatisfied","2004","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","2004","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2004","16-34 y.","no migration background","12","","","","1"
"1 on Scale 1 to 10","2004","16-34 y.","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2004","16-34 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2004","66 and older","no migration background","56","0.0182037999931972","0.0135919727652129","0.0228156272211815","1"
"1 on Scale 1 to 10","2004","66 and older","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2004","35-65 y.","no migration background","109","0.0136781899882165","0.0114413559037194","0.0159150240727135","1"
"1 on Scale 1 to 10","2004","35-65 y.","direct migration background","18","","","","1"
"1 on Scale 1 to 10","2004","35-65 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2004","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","2004","16-34 y.","no migration background","320","0.0843703100347278","0.0760811362510732","0.0926594838183824","10"
"10 Completely satisfied","2004","35-65 y.","no migration background","430","0.0395233061328548","0.035771156180569","0.0432754560851406","10"
"10 Completely satisfied","2004","35-65 y.","direct migration background","76","0.0559717952877225","0.0444197046563147","0.0675238859191304","10"
"10 Completely satisfied","2004","35-65 y.","indirect migration background","11","","","","10"
"10 Completely satisfied","2004","16-34 y.","direct migration background","69","0.100365504861003","0.0766747368502255","0.124056272871781","10"
"10 Completely satisfied","2004","16-34 y.","indirect migration background","83","0.122743893427928","0.0972814018037924","0.148206385052064","10"
"10 Completely satisfied","2004","66 and older","no migration background","142","0.0445872473910642","0.0374672116149782","0.0517072831671502","10"
"10 Completely satisfied","2004","66 and older","direct migration background","10","","","","10"
"10 Completely satisfied","2004","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2004","16-34 y.","no migration background","33","0.00610372418965593","0.00378085651112049","0.00842659186819138","2"
"2 on Scale 1 to 10","2004","35-65 y.","no migration background","219","0.0209835251595643","0.0182233009370593","0.0237437493820692","2"
"2 on Scale 1 to 10","2004","16-34 y.","direct migration background","2","","","","2"
"2 on Scale 1 to 10","2004","16-34 y.","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","2004","66 and older","no migration background","120","0.0418294564699464","0.0349231818044052","0.0487357311354876","2"
"2 on Scale 1 to 10","2004","66 and older","direct migration background","9","","","","2"
"2 on Scale 1 to 10","2004","35-65 y.","direct migration background","45","0.0380536206604666","0.028438451959812","0.0476687893611211","2"
"2 on Scale 1 to 10","2004","35-65 y.","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2004","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2004","35-65 y.","direct migration background","54","0.0414321111688758","0.0314168229047621","0.0514473994329896","3"
"3 on Scale 1 to 10","2004","16-34 y.","no migration background","83","0.0216858180321903","0.017341880530296","0.0260297555340845","3"
"3 on Scale 1 to 10","2004","35-65 y.","no migration background","432","0.0466745234871687","0.0426122357324544","0.0507368112418829","3"
"3 on Scale 1 to 10","2004","16-34 y.","direct migration background","8","","","","3"
"3 on Scale 1 to 10","2004","16-34 y.","indirect migration background","9","","","","3"
"3 on Scale 1 to 10","2004","66 and older","direct migration background","27","","","","3"
"3 on Scale 1 to 10","2004","35-65 y.","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","2004","66 and older","no migration background","213","0.0675464366773218","0.0588888637979388","0.0762040095567048","3"
"3 on Scale 1 to 10","2004","66 and older","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","2004","16-34 y.","no migration background","112","0.0285487489589117","0.0235821335020735","0.0335153644157498","4"
"4 on Scale 1 to 10","2004","16-34 y.","direct migration background","16","","","","4"
"4 on Scale 1 to 10","2004","35-65 y.","no migration background","529","0.0569567493498108","0.0524935268181681","0.0614199718814535","4"
"4 on Scale 1 to 10","2004","16-34 y.","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","2004","66 and older","no migration background","293","0.0911308772753241","0.0812028084740874","0.101058946076561","4"
"4 on Scale 1 to 10","2004","66 and older","direct migration background","27","","","","4"
"4 on Scale 1 to 10","2004","35-65 y.","indirect migration background","8","","","","4"
"4 on Scale 1 to 10","2004","35-65 y.","direct migration background","76","0.0503967243614667","0.039402724155542","0.0613907245673913","4"
"4 on Scale 1 to 10","2004","66 and older","indirect migration background","1","","","","4"
"5 on Scale 1 to 10","2004","16-34 y.","no migration background","347","0.0903972347151994","0.0818453872160506","0.0989490822143483","5"
"5 on Scale 1 to 10","2004","16-34 y.","direct migration background","52","0.0861438110021949","0.0640228075925931","0.108264814411797","5"
"5 on Scale 1 to 10","2004","16-34 y.","indirect migration background","48","0.0969072663865484","0.0739520126784416","0.119862520094655","5"
"5 on Scale 1 to 10","2004","35-65 y.","no migration background","1418","0.150478240611728","0.143592760254177","0.157363720969279","5"
"5 on Scale 1 to 10","2004","35-65 y.","direct migration background","213","0.152405275620523","0.134342786155947","0.170467765085098","5"
"5 on Scale 1 to 10","2004","35-65 y.","indirect migration background","18","","","","5"
"5 on Scale 1 to 10","2004","66 and older","no migration background","639","0.198109453792141","0.184359809118802","0.21185909846548","5"
"5 on Scale 1 to 10","2004","66 and older","direct migration background","75","0.22477421142136","0.180598009123039","0.268950413719681","5"
"5 on Scale 1 to 10","2004","66 and older","indirect migration background","1","","","","5"
"6 on Scale 1 to 10","2004","16-34 y.","no migration background","345","0.0818713393251352","0.0736947119064712","0.0900479667437991","6"
"6 on Scale 1 to 10","2004","35-65 y.","direct migration background","201","0.135654940585865","0.118446367180835","0.152863513990894","6"
"6 on Scale 1 to 10","2004","35-65 y.","no migration background","1243","0.12188979773784","0.115589394770506","0.128190200705173","6"
"6 on Scale 1 to 10","2004","16-34 y.","direct migration background","52","0.0734987724217585","0.0529248595748423","0.0940726852686747","6"
"6 on Scale 1 to 10","2004","16-34 y.","indirect migration background","46","0.0988232047417902","0.0756667420525458","0.121979667431035","6"
"6 on Scale 1 to 10","2004","66 and older","no migration background","415","0.134951412738304","0.123164765214942","0.146738060261667","6"
"6 on Scale 1 to 10","2004","35-65 y.","indirect migration background","12","","","","6"
"6 on Scale 1 to 10","2004","66 and older","direct migration background","57","0.154163649304271","0.11594853219164","0.192378766416902","6"
"6 on Scale 1 to 10","2004","66 and older","indirect migration background","1","","","","6"
"7 on Scale 1 to 10","2004","16-34 y.","no migration background","799","0.176602244052591","0.165229652612521","0.187974835492661","7"
"7 on Scale 1 to 10","2004","16-34 y.","indirect migration background","114","0.190376711876106","0.159912765774317","0.220840657977894","7"
"7 on Scale 1 to 10","2004","35-65 y.","no migration background","1902","0.185120466365412","0.177640768408266","0.192600164322557","7"
"7 on Scale 1 to 10","2004","16-34 y.","direct migration background","96","0.18676000979979","0.156034071032586","0.217485948566994","7"
"7 on Scale 1 to 10","2004","66 and older","no migration background","498","0.14959175845069","0.137287685656476","0.161895831244904","7"
"7 on Scale 1 to 10","2004","66 and older","direct migration background","52","0.157755417800088","0.119179853698403","0.196330981901773","7"
"7 on Scale 1 to 10","2004","35-65 y.","indirect migration background","29","","","","7"
"7 on Scale 1 to 10","2004","66 and older","indirect migration background","3","","","","7"
"7 on Scale 1 to 10","2004","35-65 y.","direct migration background","302","0.184797649423929","0.165291820225351","0.204303478622508","7"
"8 on Scale 1 to 10","2004","16-34 y.","no migration background","1398","0.311709155236454","0.297895224805238","0.325523085667671","8"
"8 on Scale 1 to 10","2004","35-65 y.","no migration background","2819","0.256984969010233","0.24856980085624","0.265400137164227","8"
"8 on Scale 1 to 10","2004","35-65 y.","direct migration background","368","0.226702235471689","0.205660344660172","0.247744126283206","8"
"8 on Scale 1 to 10","2004","16-34 y.","direct migration background","187","0.286045607369225","0.250416353313782","0.321674861424668","8"
"8 on Scale 1 to 10","2004","16-34 y.","indirect migration background","189","0.273452824768808","0.238865986113607","0.30803966342401","8"
"8 on Scale 1 to 10","2004","66 and older","no migration background","617","0.187773863105545","0.174301698548191","0.201246027662898","8"
"8 on Scale 1 to 10","2004","66 and older","direct migration background","64","0.170004369683574","0.130251455044117","0.209757284323031","8"
"8 on Scale 1 to 10","2004","35-65 y.","indirect migration background","38","0.300665615869959","0.226285647989803","0.375045583750116","8"
"8 on Scale 1 to 10","2004","66 and older","indirect migration background","4","","","","8"
"9 on Scale 1 to 10","2004","16-34 y.","no migration background","859","0.19164620980984","0.179907851940432","0.203384567679249","9"
"9 on Scale 1 to 10","2004","35-65 y.","no migration background","1178","0.0967668776368288","0.0910734549280995","0.102460300345558","9"
"9 on Scale 1 to 10","2004","35-65 y.","direct migration background","161","0.0901217233653118","0.0757307597165441","0.104512687014079","9"
"9 on Scale 1 to 10","2004","35-65 y.","indirect migration background","21","","","","9"
"9 on Scale 1 to 10","2004","16-34 y.","direct migration background","133","0.224899994033806","0.191982448457105","0.257817539610508","9"
"9 on Scale 1 to 10","2004","16-34 y.","indirect migration background","130","0.162188492447404","0.133584876992729","0.190792107902078","9"
"9 on Scale 1 to 10","2004","66 and older","no migration background","171","0.0453090681637586","0.0381343426303012","0.052483793697216","9"
"9 on Scale 1 to 10","2004","66 and older","direct migration background","17","","","","9"
"9 on Scale 1 to 10","2004","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2005","16-34 y.","no migration background","","","","","0"
"0 Completely dissatisfied","2005","16-34 y.","direct migration background","","","","","0"
"0 Completely dissatisfied","2005","16-34 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","2005","35-65 y.","no migration background","","","","","0"
"0 Completely dissatisfied","2005","35-65 y.","direct migration background","","","","","0"
"0 Completely dissatisfied","2005","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","2005","66 and older","no migration background","","","","","0"
"0 Completely dissatisfied","2005","66 and older","direct migration background","","","","","0"
"0 Completely dissatisfied","2005","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2005","35-65 y.","no migration background","","","","","1"
"1 on Scale 1 to 10","2005","16-34 y.","no migration background","","","","","1"
"1 on Scale 1 to 10","2005","16-34 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","2005","16-34 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2005","35-65 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","2005","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2005","66 and older","no migration background","","","","","1"
"1 on Scale 1 to 10","2005","66 and older","direct migration background","","","","","1"
"1 on Scale 1 to 10","2005","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","2005","16-34 y.","no migration background","","","","","10"
"10 Completely satisfied","2005","35-65 y.","no migration background","","","","","10"
"10 Completely satisfied","2005","35-65 y.","direct migration background","","","","","10"
"10 Completely satisfied","2005","35-65 y.","indirect migration background","","","","","10"
"10 Completely satisfied","2005","16-34 y.","direct migration background","","","","","10"
"10 Completely satisfied","2005","16-34 y.","indirect migration background","","","","","10"
"10 Completely satisfied","2005","66 and older","no migration background","","","","","10"
"10 Completely satisfied","2005","66 and older","direct migration background","","","","","10"
"10 Completely satisfied","2005","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2005","16-34 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","2005","35-65 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","2005","35-65 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","2005","16-34 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","2005","16-34 y.","indirect migration background","","","","","2"
