"plh0183","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2011","direct migration background","Female","100","0.0957513785263462","0.0765380707027659","0.114964686349927","6"
"6 on Scale 1 to 10","2011","indirect migration background","Male","19","","","","6"
"6 on Scale 1 to 10","2011","no migration background","Male","759","0.103779835178384","0.0968223172791994","0.110737353077568","6"
"6 on Scale 1 to 10","2011","indirect migration background","Female","25","","","","6"
"7 on Scale 1 to 10","2011","no migration background","Male","1370","0.179256905811309","0.170506422218821","0.188007389403796","7"
"7 on Scale 1 to 10","2011","direct migration background","Male","130","0.170326486600027","0.143075382075094","0.19757759112496","7"
"7 on Scale 1 to 10","2011","direct migration background","Female","143","0.160381257891025","0.136420333682376","0.184342182099674","7"
"7 on Scale 1 to 10","2011","no migration background","Female","1379","0.164552124153936","0.156499440571256","0.172604807736616","7"
"7 on Scale 1 to 10","2011","indirect migration background","Male","44","0.17044531881563","0.130239075128001","0.21065156250326","7"
"7 on Scale 1 to 10","2011","indirect migration background","Female","56","0.130147285148093","0.0956767547010802","0.164617815595106","7"
"8 on Scale 1 to 10","2011","direct migration background","Male","189","0.237234970526211","0.20639782690157","0.268072114150853","8"
"8 on Scale 1 to 10","2011","no migration background","Male","2127","0.285163518620764","0.274863433233989","0.295463604007538","8"
"8 on Scale 1 to 10","2011","no migration background","Female","2379","0.275609155213399","0.265904893400856","0.285313417025941","8"
"8 on Scale 1 to 10","2011","direct migration background","Female","266","0.304352674032056","0.274307908685759","0.334397439378354","8"
"8 on Scale 1 to 10","2011","indirect migration background","Male","106","0.252665324251743","0.206202153800559","0.299128494702927","8"
"8 on Scale 1 to 10","2011","indirect migration background","Female","103","0.292177266670072","0.245587234242975","0.338767299097169","8"
"9 on Scale 1 to 10","2011","no migration background","Male","1117","0.144656691511556","0.136631969745574","0.152681413277537","9"
"9 on Scale 1 to 10","2011","no migration background","Female","1263","0.146190397085643","0.138517327284922","0.153863466886363","9"
"9 on Scale 1 to 10","2011","direct migration background","Male","107","0.13177406228152","0.107254046366194","0.156294078196846","9"
"9 on Scale 1 to 10","2011","direct migration background","Female","136","0.145233554642844","0.122227459493371","0.168239649792317","9"
"9 on Scale 1 to 10","2011","indirect migration background","Female","93","0.228130361171684","0.18514000219311","0.271120720150258","9"
"9 on Scale 1 to 10","2011","indirect migration background","Male","79","0.224330212455756","0.179727550985989","0.268932873925524","9"
"0 Completely dissatisfied","2012","no migration background","Male","1","","","","0"
"0 Completely dissatisfied","2012","no migration background","Female","9","","","","0"
"0 Completely dissatisfied","2012","direct migration background","Female","1","","","","0"
"0 Completely dissatisfied","2012","indirect migration background","Female","2","","","","0"
"0 Completely dissatisfied","2012","direct migration background","Male","1","","","","0"
"0 Completely dissatisfied","2012","indirect migration background","Male","1","","","","0"
"1 on Scale 1 to 10","2012","no migration background","Male","11","","","","1"
"1 on Scale 1 to 10","2012","no migration background","Female","9","","","","1"
"1 on Scale 1 to 10","2012","direct migration background","Male","2","","","","1"
"1 on Scale 1 to 10","2012","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","2012","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","2012","indirect migration background","Female","","","","","1"
"10 Completely satisfied","2012","no migration background","Male","231","0.104318960232777","0.0914903806246999","0.117147539840854","10"
"10 Completely satisfied","2012","no migration background","Female","442","0.127935445452963","0.116558170314351","0.139312720591575","10"
"10 Completely satisfied","2012","direct migration background","Male","77","0.161361247805928","0.128554618548534","0.194167877063321","10"
"10 Completely satisfied","2012","direct migration background","Female","126","0.233275547382361","0.199463994238362","0.26708710052636","10"
"10 Completely satisfied","2012","indirect migration background","Male","41","0.189527770939035","0.13465895959661","0.24439658228146","10"
"10 Completely satisfied","2012","indirect migration background","Female","56","0.220947696043453","0.172780240214583","0.269115151872323","10"
"2 on Scale 1 to 10","2012","no migration background","Male","8","","","","2"
"2 on Scale 1 to 10","2012","no migration background","Female","19","","","","2"
"2 on Scale 1 to 10","2012","direct migration background","Male","2","","","","2"
"2 on Scale 1 to 10","2012","direct migration background","Female","3","","","","2"
"2 on Scale 1 to 10","2012","indirect migration background","Female","2","","","","2"
"2 on Scale 1 to 10","2012","indirect migration background","Male","1","","","","2"
"3 on Scale 1 to 10","2012","no migration background","Male","40","0.0221938092856","0.0160113313601067","0.0283762872110934","3"
"3 on Scale 1 to 10","2012","no migration background","Female","46","0.0160994435180657","0.0118124824831687","0.0203864045529628","3"
"3 on Scale 1 to 10","2012","direct migration background","Male","9","","","","3"
"3 on Scale 1 to 10","2012","direct migration background","Female","5","","","","3"
"3 on Scale 1 to 10","2012","indirect migration background","Male","2","","","","3"
"3 on Scale 1 to 10","2012","indirect migration background","Female","5","","","","3"
"4 on Scale 1 to 10","2012","no migration background","Male","42","0.0200656316589677","0.0141806492249226","0.0259506140930129","4"
"4 on Scale 1 to 10","2012","no migration background","Female","40","0.0164777114527739","0.0121415139942358","0.0208139089113119","4"
"4 on Scale 1 to 10","2012","direct migration background","Male","10","","","","4"
"4 on Scale 1 to 10","2012","direct migration background","Female","12","","","","4"
"4 on Scale 1 to 10","2012","indirect migration background","Female","1","","","","4"
"4 on Scale 1 to 10","2012","indirect migration background","Male","","","","","4"
"5 on Scale 1 to 10","2012","no migration background","Male","141","0.0674260889178383","0.0569022092503173","0.0779499685853592","5"
"5 on Scale 1 to 10","2012","no migration background","Female","228","0.0702429631191019","0.0615382462571857","0.0789476799810182","5"
"5 on Scale 1 to 10","2012","direct migration background","Male","39","0.0802922858136759","0.056057658178139","0.104526913449213","5"
"5 on Scale 1 to 10","2012","direct migration background","Female","32","0.06033432315454","0.0412981450525572","0.0793705012565228","5"
"5 on Scale 1 to 10","2012","indirect migration background","Female","17","","","","5"
"5 on Scale 1 to 10","2012","indirect migration background","Male","10","","","","5"
"6 on Scale 1 to 10","2012","no migration background","Male","137","0.0681439342633338","0.0575682548243362","0.0787196137023314","6"
"6 on Scale 1 to 10","2012","no migration background","Female","177","0.0510009935491114","0.0435073902599415","0.0584945968382814","6"
"6 on Scale 1 to 10","2012","direct migration background","Female","34","0.0531987717740879","0.0352559367440754","0.0711416068041004","6"
"6 on Scale 1 to 10","2012","direct migration background","Male","35","0.0746786285651611","0.0512353154068436","0.0981219417234786","6"
"6 on Scale 1 to 10","2012","indirect migration background","Female","12","","","","6"
"6 on Scale 1 to 10","2012","indirect migration background","Male","9","","","","6"
"7 on Scale 1 to 10","2012","no migration background","Male","311","0.131314247751558","0.117139754792676","0.14548874071044","7"
"7 on Scale 1 to 10","2012","no migration background","Female","452","0.139766586872045","0.127955813555423","0.151577360188666","7"
"7 on Scale 1 to 10","2012","direct migration background","Male","75","0.138875707549069","0.108035265921717","0.169716149176421","7"
"7 on Scale 1 to 10","2012","direct migration background","Female","88","0.125114799601416","0.0986638826250541","0.151565716577779","7"
"7 on Scale 1 to 10","2012","indirect migration background","Female","28","","","","7"
"7 on Scale 1 to 10","2012","indirect migration background","Male","25","","","","7"
"8 on Scale 1 to 10","2012","no migration background","Female","1058","0.314961478435527","0.299139721157856","0.330783235713198","8"
"8 on Scale 1 to 10","2012","direct migration background","Male","131","0.268541893804655","0.229016584433237","0.308067203176073","8"
"8 on Scale 1 to 10","2012","no migration background","Male","715","0.327573501271089","0.307876638943794","0.347270363598384","8"
"8 on Scale 1 to 10","2012","direct migration background","Female","178","0.291294454831142","0.254969098839226","0.327619810823058","8"
"8 on Scale 1 to 10","2012","indirect migration background","Male","63","0.274295697962093","0.211834630472536","0.33675676545165","8"
"8 on Scale 1 to 10","2012","indirect migration background","Female","101","0.34782650923053","0.292531164360273","0.403121854100786","8"
"9 on Scale 1 to 10","2012","direct migration background","Male","102","0.217647359226434","0.180846962287346","0.254447756165521","9"
"9 on Scale 1 to 10","2012","no migration background","Female","831","0.250188290825768","0.235435367006253","0.264941214645282","9"
"9 on Scale 1 to 10","2012","no migration background","Male","544","0.246480383172554","0.228393708789924","0.264567057555185","9"
"9 on Scale 1 to 10","2012","direct migration background","Female","122","0.192000799618267","0.160511149210301","0.223490450026232","9"
"9 on Scale 1 to 10","2012","indirect migration background","Female","61","0.182688277411727","0.1378266663931","0.227549888430354","9"
"9 on Scale 1 to 10","2012","indirect migration background","Male","44","0.257356197737419","0.196152501417001","0.318559894057836","9"
"0 Completely dissatisfied","2013","no migration background","Male","46","0.00750533413710252","0.00558380777834855","0.00942686049585649","0"
"0 Completely dissatisfied","2013","no migration background","Female","41","0.00617374673523335","0.00451940312742634","0.00782809034304037","0"
"0 Completely dissatisfied","2013","direct migration background","Male","6","","","","0"
"0 Completely dissatisfied","2013","indirect migration background","Female","2","","","","0"
"0 Completely dissatisfied","2013","direct migration background","Female","12","","","","0"
"0 Completely dissatisfied","2013","indirect migration background","Male","4","","","","0"
"1 on Scale 1 to 10","2013","no migration background","Male","65","0.00968026087354102","0.00750040144609074","0.0118601203009913","1"
"1 on Scale 1 to 10","2013","no migration background","Female","49","0.00592459414822808","0.00430377317538455","0.00754541512107162","1"
"1 on Scale 1 to 10","2013","direct migration background","Male","15","","","","1"
"1 on Scale 1 to 10","2013","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","2013","indirect migration background","Female","6","","","","1"
"1 on Scale 1 to 10","2013","direct migration background","Female","8","","","","1"
"10 Completely satisfied","2013","no migration background","Male","673","0.0892199609305472","0.0828734503840335","0.0955664714770608","10"
"10 Completely satisfied","2013","no migration background","Female","789","0.0905621888053846","0.0845010247507049","0.0966233528600643","10"
"10 Completely satisfied","2013","indirect migration background","Female","227","0.262745729721202","0.232323114248331","0.293168345194072","10"
"10 Completely satisfied","2013","direct migration background","Male","503","0.173689517993071","0.158273843391667","0.189105192594474","10"
"10 Completely satisfied","2013","direct migration background","Female","662","0.194220999944509","0.179617511264871","0.208824488624147","10"
"10 Completely satisfied","2013","indirect migration background","Male","235","0.260173324895963","0.229996992631111","0.290349657160815","10"
"2 on Scale 1 to 10","2013","direct migration background","Male","21","","","","2"
"2 on Scale 1 to 10","2013","no migration background","Male","117","0.0169697780677751","0.0140942424192658","0.0198453137162843","2"
"2 on Scale 1 to 10","2013","no migration background","Female","110","0.016771215120179","0.0140591155028321","0.0194833147375259","2"
"2 on Scale 1 to 10","2013","indirect migration background","Female","4","","","","2"
"2 on Scale 1 to 10","2013","direct migration background","Female","27","","","","2"
"2 on Scale 1 to 10","2013","indirect migration background","Male","3","","","","2"
"3 on Scale 1 to 10","2013","no migration background","Male","203","0.0263213839880929","0.0227572057328693","0.0298855622433166","3"
"3 on Scale 1 to 10","2013","no migration background","Female","222","0.0299604752524612","0.0263599559410697","0.0335609945638526","3"
"3 on Scale 1 to 10","2013","direct migration background","Female","52","0.0267810360401559","0.0208214029684221","0.0327406691118897","3"
"3 on Scale 1 to 10","2013","indirect migration background","Male","5","","","","3"
"3 on Scale 1 to 10","2013","indirect migration background","Female","5","","","","3"
"3 on Scale 1 to 10","2013","direct migration background","Male","46","0.0267133149940469","0.0201520378535489","0.0332745921345449","3"
"4 on Scale 1 to 10","2013","no migration background","Male","285","0.0393917782442336","0.0350609278396665","0.0437226286488007","4"
"4 on Scale 1 to 10","2013","direct migration background","Female","71","0.0379661076284419","0.0309111602854144","0.0450210549714693","4"
"4 on Scale 1 to 10","2013","direct migration background","Male","59","0.0320371586821536","0.0248714287254143","0.0392028886388929","4"
"4 on Scale 1 to 10","2013","indirect migration background","Female","8","","","","4"
"4 on Scale 1 to 10","2013","no migration background","Female","335","0.0447989960391313","0.0404300406894941","0.0491679513887684","4"
"4 on Scale 1 to 10","2013","indirect migration background","Male","7","","","","4"
"5 on Scale 1 to 10","2013","direct migration background","Male","190","0.109496848695905","0.096790445295189","0.12220325209662","5"
"5 on Scale 1 to 10","2013","direct migration background","Female","209","0.0826606290401532","0.0724954525665642","0.0928258055137423","5"
"5 on Scale 1 to 10","2013","indirect migration background","Female","47","0.0490725870697952","0.0341407505170617","0.0640044236225286","5"
"5 on Scale 1 to 10","2013","no migration background","Male","818","0.111671234631771","0.104659027093039","0.118683442170503","5"
"5 on Scale 1 to 10","2013","no migration background","Female","952","0.120002456607046","0.113139174053208","0.126865739160884","5"
"5 on Scale 1 to 10","2013","indirect migration background","Male","35","0.0450625296221241","0.0307944564612167","0.0593306027830315","5"
"6 on Scale 1 to 10","2013","direct migration background","Male","171","0.0727801155885898","0.0622094620830097","0.0833507690941699","6"
"6 on Scale 1 to 10","2013","direct migration background","Female","181","0.0619312951528839","0.0530336935068431","0.0708288967989246","6"
"6 on Scale 1 to 10","2013","no migration background","Female","797","0.0934689875709113","0.0873211670156052","0.0996168081262175","6"
"6 on Scale 1 to 10","2013","indirect migration background","Female","31","0.0484329715858254","0.0335937774265934","0.0632721657450574","6"
"6 on Scale 1 to 10","2013","no migration background","Male","748","0.100985801090242","0.0942775289493308","0.107694073231153","6"
"6 on Scale 1 to 10","2013","indirect migration background","Male","29","","","","6"
"7 on Scale 1 to 10","2013","no migration background","Male","1308","0.164915795886686","0.156653637774962","0.17317795399841","7"
"7 on Scale 1 to 10","2013","no migration background","Female","1304","0.154411488550084","0.146779891663107","0.162043085437062","7"
"7 on Scale 1 to 10","2013","direct migration background","Male","274","0.129109003586516","0.115464295035902","0.142753712137129","7"
"7 on Scale 1 to 10","2013","direct migration background","Female","356","0.146190150036612","0.133148270352869","0.159232029720356","7"
"7 on Scale 1 to 10","2013","indirect migration background","Male","79","0.127247715232727","0.104326345309005","0.150169085156449","7"
"7 on Scale 1 to 10","2013","indirect migration background","Female","82","0.0958661336866514","0.0755159168366864","0.116216350536616","7"
"8 on Scale 1 to 10","2013","indirect migration background","Female","174","0.221997738447182","0.193271102443922","0.250724374450441","8"
"8 on Scale 1 to 10","2013","direct migration background","Female","651","0.219437582592287","0.204159815790478","0.234715349394096","8"
"8 on Scale 1 to 10","2013","indirect migration background","Male","209","0.241564709901223","0.212124148518372","0.271005271284073","8"
"8 on Scale 1 to 10","2013","no migration background","Female","2458","0.27173523658256","0.262339870466947","0.281130602698174","8"
"8 on Scale 1 to 10","2013","direct migration background","Male","577","0.251726048639143","0.234065731777673","0.269386365500613","8"
"8 on Scale 1 to 10","2013","no migration background","Male","2092","0.25966134313","0.249899853376902","0.269422832883097","8"
"9 on Scale 1 to 10","2013","no migration background","Male","1395","0.173677329020009","0.165243133983765","0.182111524056253","9"
"9 on Scale 1 to 10","2013","direct migration background","Male","458","0.181779602741656","0.166086391364736","0.197472814118576","9"
"9 on Scale 1 to 10","2013","no migration background","Female","1555","0.16619061458878","0.158328620426276","0.174052608751285","9"
"9 on Scale 1 to 10","2013","direct migration background","Female","590","0.206106198154053","0.191173878270537","0.221038518037569","9"
"9 on Scale 1 to 10","2013","indirect migration background","Male","206","0.25348542871796","0.223565144079629","0.283405713356291","9"
"9 on Scale 1 to 10","2013","indirect migration background","Female","218","0.283576586902051","0.25242069865651","0.314732475147591","9"
"0 Completely dissatisfied","2014","no migration background","Male","","","","","0"
"0 Completely dissatisfied","2014","no migration background","Female","","","","","0"
"0 Completely dissatisfied","2014","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","2014","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","2014","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","2014","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","2014","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","2014","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","2014","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","2014","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","2014","indirect migration background","Female","","","","","1"
"1 on Scale 1 to 10","2014","direct migration background","Female","","","","","1"
"10 Completely satisfied","2014","no migration background","Male","","","","","10"
"10 Completely satisfied","2014","no migration background","Female","","","","","10"
"10 Completely satisfied","2014","direct migration background","Male","","","","","10"
"10 Completely satisfied","2014","direct migration background","Female","","","","","10"
"10 Completely satisfied","2014","indirect migration background","Male","","","","","10"
"10 Completely satisfied","2014","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","2014","no migration background","Male","","","","","2"
"2 on Scale 1 to 10","2014","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","2014","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","2014","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","2014","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","2014","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","2014","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","2014","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","2014","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","2014","indirect migration background","Female","","","","","3"
"3 on Scale 1 to 10","2014","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","2014","indirect migration background","Male","","","","","3"
"4 on Scale 1 to 10","2014","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","2014","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","2014","direct migration background","Female","","","","","4"
"4 on Scale 1 to 10","2014","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","2014","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","2014","indirect migration background","Female","","","","","4"
"5 on Scale 1 to 10","2014","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","2014","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","2014","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","2014","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","2014","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","2014","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","2014","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","2014","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","2014","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","2014","indirect migration background","Male","","","","","6"
"6 on Scale 1 to 10","2014","indirect migration background","Female","","","","","6"
"6 on Scale 1 to 10","2014","no migration background","Female","","","","","6"
"7 on Scale 1 to 10","2014","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","2014","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","2014","direct migration background","Female","","","","","7"
"7 on Scale 1 to 10","2014","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","2014","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","2014","indirect migration background","Female","","","","","7"
"8 on Scale 1 to 10","2014","indirect migration background","Female","","","","","8"
"8 on Scale 1 to 10","2014","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","2014","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","2014","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","2014","direct migration background","Female","","","","","8"
"8 on Scale 1 to 10","2014","indirect migration background","Male","","","","","8"
"9 on Scale 1 to 10","2014","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","2014","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","2014","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","2014","direct migration background","Female","","","","","9"
"9 on Scale 1 to 10","2014","indirect migration background","Male","","","","","9"
"9 on Scale 1 to 10","2014","indirect migration background","Female","","","","","9"
"0 Completely dissatisfied","2015","no migration background","Male","","","","","0"
"0 Completely dissatisfied","2015","no migration background","Female","","","","","0"
"0 Completely dissatisfied","2015","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","2015","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","2015","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","2015","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","2015","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","2015","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","2015","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","2015","indirect migration background","Female","","","","","1"
"1 on Scale 1 to 10","2015","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","2015","indirect migration background","Male","","","","","1"
"10 Completely satisfied","2015","no migration background","Male","","","","","10"
"10 Completely satisfied","2015","no migration background","Female","","","","","10"
"10 Completely satisfied","2015","indirect migration background","Female","","","","","10"
"10 Completely satisfied","2015","direct migration background","Male","","","","","10"
"10 Completely satisfied","2015","direct migration background","Female","","","","","10"
"10 Completely satisfied","2015","indirect migration background","Male","","","","","10"
"2 on Scale 1 to 10","2015","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","2015","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","2015","no migration background","Male","","","","","2"
"2 on Scale 1 to 10","2015","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","2015","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","2015","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","2015","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","2015","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","2015","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","2015","indirect migration background","Male","","","","","3"
"3 on Scale 1 to 10","2015","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","2015","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","2015","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","2015","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","2015","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","2015","direct migration background","Female","","","","","4"
"4 on Scale 1 to 10","2015","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","2015","indirect migration background","Female","","","","","4"
"5 on Scale 1 to 10","2015","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","2015","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","2015","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","2015","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","2015","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","2015","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","2015","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","2015","indirect migration background","Female","","","","","6"
"6 on Scale 1 to 10","2015","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","2015","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","2015","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","2015","indirect migration background","Male","","","","","6"
"7 on Scale 1 to 10","2015","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","2015","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","2015","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","2015","indirect migration background","Female","","","","","7"
"7 on Scale 1 to 10","2015","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","2015","direct migration background","Female","","","","","7"
"8 on Scale 1 to 10","2015","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","2015","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","2015","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","2015","direct migration background","Female","","","","","8"
"8 on Scale 1 to 10","2015","indirect migration background","Male","","","","","8"
"8 on Scale 1 to 10","2015","indirect migration background","Female","","","","","8"
"9 on Scale 1 to 10","2015","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","2015","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","2015","indirect migration background","Male","","","","","9"
"9 on Scale 1 to 10","2015","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","2015","direct migration background","Female","","","","","9"
"9 on Scale 1 to 10","2015","indirect migration background","Female","","","","","9"
"0 Completely dissatisfied","2016","no migration background","Male","","","","","0"
"0 Completely dissatisfied","2016","no migration background","Female","","","","","0"
"0 Completely dissatisfied","2016","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","2016","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","2016","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","2016","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","2016","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","2016","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","2016","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","2016","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","2016","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","2016","indirect migration background","Female","","","","","1"
"10 Completely satisfied","2016","no migration background","Male","","","","","10"
"10 Completely satisfied","2016","no migration background","Female","","","","","10"
"10 Completely satisfied","2016","direct migration background","Male","","","","","10"
"10 Completely satisfied","2016","direct migration background","Female","","","","","10"
"10 Completely satisfied","2016","indirect migration background","Male","","","","","10"
"10 Completely satisfied","2016","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","2016","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","2016","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","2016","no migration background","Male","","","","","2"
"2 on Scale 1 to 10","2016","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","2016","indirect migration background","Female","","","","","2"
"2 on Scale 1 to 10","2016","indirect migration background","Male","","","","","2"
"3 on Scale 1 to 10","2016","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","2016","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","2016","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","2016","indirect migration background","Female","","","","","3"
"3 on Scale 1 to 10","2016","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","2016","indirect migration background","Male","","","","","3"
"4 on Scale 1 to 10","2016","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","2016","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","2016","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","2016","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","2016","indirect migration background","Female","","","","","4"
"4 on Scale 1 to 10","2016","direct migration background","Female","","","","","4"
"5 on Scale 1 to 10","2016","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","2016","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","2016","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","2016","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","2016","indirect migration background","Female","","","","","5"
"5 on Scale 1 to 10","2016","indirect migration background","Male","","","","","5"
"6 on Scale 1 to 10","2016","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","2016","indirect migration background","Male","","","","","6"
"6 on Scale 1 to 10","2016","indirect migration background","Female","","","","","6"
"6 on Scale 1 to 10","2016","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","2016","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","2016","direct migration background","Female","","","","","6"
"7 on Scale 1 to 10","2016","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","2016","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","2016","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","2016","direct migration background","Female","","","","","7"
"7 on Scale 1 to 10","2016","indirect migration background","Female","","","","","7"
"7 on Scale 1 to 10","2016","indirect migration background","Male","","","","","7"
"8 on Scale 1 to 10","2016","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","2016","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","2016","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","2016","indirect migration background","Male","","","","","8"
"8 on Scale 1 to 10","2016","direct migration background","Female","","","","","8"
"8 on Scale 1 to 10","2016","indirect migration background","Female","","","","","8"
"9 on Scale 1 to 10","2016","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","2016","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","2016","indirect migration background","Male","","","","","9"
"9 on Scale 1 to 10","2016","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","2016","direct migration background","Female","","","","","9"
"9 on Scale 1 to 10","2016","indirect migration background","Female","","","","","9"
"0 Completely dissatisfied","2017","no migration background","Male","","","","","0"
