"plh0183","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","2011","indirect migration background","East Germany","10","","","","8"
"9 on Scale 1 to 10","2011","no migration background","West Germany","1897","0.152788919843505","0.146146181509073","0.159431658177938","9"
"9 on Scale 1 to 10","2011","no migration background","East Germany","483","0.119285086643216","0.109547349845929","0.129022823440504","9"
"9 on Scale 1 to 10","2011","direct migration background","West Germany","236","0.13987145815555","0.122648387027053","0.157094529284047","9"
"9 on Scale 1 to 10","2011","direct migration background","East Germany","7","","","","9"
"9 on Scale 1 to 10","2011","indirect migration background","East Germany","12","","","","9"
"9 on Scale 1 to 10","2011","indirect migration background","West Germany","160","0.223811824384268","0.192061795757098","0.255561853011438","9"
"0 Completely dissatisfied","2012","no migration background","West Germany","9","","","","0"
"0 Completely dissatisfied","2012","no migration background","East Germany","1","","","","0"
"0 Completely dissatisfied","2012","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2012","indirect migration background","East Germany","1","","","","0"
"0 Completely dissatisfied","2012","direct migration background","West Germany","2","","","","0"
"0 Completely dissatisfied","2012","indirect migration background","West Germany","2","","","","0"
"1 on Scale 1 to 10","2012","no migration background","West Germany","11","","","","1"
"1 on Scale 1 to 10","2012","no migration background","East Germany","9","","","","1"
"1 on Scale 1 to 10","2012","direct migration background","West Germany","2","","","","1"
"1 on Scale 1 to 10","2012","indirect migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2012","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2012","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2012","no migration background","West Germany","564","0.128833077127456","0.118784639706995","0.138881514547917","10"
"10 Completely satisfied","2012","no migration background","East Germany","109","0.0776471461800656","0.0626425681907375","0.0926517241693937","10"
"10 Completely satisfied","2012","direct migration background","West Germany","192","0.198655412465124","0.174289126675244","0.223021698255005","10"
"10 Completely satisfied","2012","direct migration background","East Germany","11","","","","10"
"10 Completely satisfied","2012","indirect migration background","West Germany","92","0.212828987877904","0.174969489390435","0.250688486365373","10"
"10 Completely satisfied","2012","indirect migration background","East Germany","5","","","","10"
"2 on Scale 1 to 10","2012","no migration background","West Germany","21","","","","2"
"2 on Scale 1 to 10","2012","no migration background","East Germany","6","","","","2"
"2 on Scale 1 to 10","2012","direct migration background","West Germany","5","","","","2"
"2 on Scale 1 to 10","2012","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2012","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2012","indirect migration background","West Germany","3","","","","2"
"3 on Scale 1 to 10","2012","no migration background","West Germany","59","0.0169408303963843","0.0130701141973216","0.0208115465954469","3"
"3 on Scale 1 to 10","2012","no migration background","East Germany","27","","","","3"
"3 on Scale 1 to 10","2012","direct migration background","West Germany","13","","","","3"
"3 on Scale 1 to 10","2012","direct migration background","East Germany","1","","","","3"
"3 on Scale 1 to 10","2012","indirect migration background","West Germany","6","","","","3"
"3 on Scale 1 to 10","2012","indirect migration background","East Germany","1","","","","3"
"4 on Scale 1 to 10","2012","no migration background","West Germany","55","0.0153947934721675","0.011702024390048","0.0190875625542869","4"
"4 on Scale 1 to 10","2012","no migration background","East Germany","27","","","","4"
"4 on Scale 1 to 10","2012","direct migration background","West Germany","21","","","","4"
"4 on Scale 1 to 10","2012","direct migration background","East Germany","1","","","","4"
"4 on Scale 1 to 10","2012","indirect migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2012","indirect migration background","West Germany","1","","","","4"
"5 on Scale 1 to 10","2012","no migration background","West Germany","251","0.0608391689535072","0.0536695549343314","0.068008782972683","5"
"5 on Scale 1 to 10","2012","no migration background","East Germany","118","0.0987608058108448","0.0820335447192626","0.115488066902427","5"
"5 on Scale 1 to 10","2012","direct migration background","West Germany","69","0.0707999372864101","0.0551360146179754","0.0864638599548448","5"
"5 on Scale 1 to 10","2012","direct migration background","East Germany","2","","","","5"
"5 on Scale 1 to 10","2012","indirect migration background","East Germany","3","","","","5"
"5 on Scale 1 to 10","2012","indirect migration background","West Germany","24","","","","5"
"6 on Scale 1 to 10","2012","no migration background","West Germany","217","0.0541403076291249","0.0473528384221489","0.060927776836101","6"
"6 on Scale 1 to 10","2012","no migration background","East Germany","97","0.0737471051676828","0.0590933218336248","0.0884008885017408","6"
"6 on Scale 1 to 10","2012","direct migration background","East Germany","4","","","","6"
"6 on Scale 1 to 10","2012","direct migration background","West Germany","65","0.0609645736222598","0.0463525879563878","0.0755765592881317","6"
"6 on Scale 1 to 10","2012","indirect migration background","East Germany","1","","","","6"
"6 on Scale 1 to 10","2012","indirect migration background","West Germany","20","","","","6"
"7 on Scale 1 to 10","2012","no migration background","West Germany","585","0.133548811976002","0.12334585116011","0.143751772791893","7"
"7 on Scale 1 to 10","2012","no migration background","East Germany","178","0.145499334008295","0.125729674317561","0.16526899369903","7"
"7 on Scale 1 to 10","2012","direct migration background","West Germany","157","0.132673709463787","0.111957362786272","0.153390056141302","7"
"7 on Scale 1 to 10","2012","direct migration background","East Germany","6","","","","7"
"7 on Scale 1 to 10","2012","indirect migration background","East Germany","2","","","","7"
"7 on Scale 1 to 10","2012","indirect migration background","West Germany","51","0.129756259274159","0.0986742179812337","0.160838300567085","7"
"8 on Scale 1 to 10","2012","no migration background","East Germany","380","0.317214627196875","0.291121195769065","0.343308058624684","8"
"8 on Scale 1 to 10","2012","direct migration background","West Germany","292","0.281720122532135","0.254248439755715","0.309191805308556","8"
"8 on Scale 1 to 10","2012","no migration background","West Germany","1393","0.321261323670586","0.307255305859554","0.335267341481617","8"
"8 on Scale 1 to 10","2012","direct migration background","East Germany","17","","","","8"
"8 on Scale 1 to 10","2012","indirect migration background","West Germany","153","0.309311146848222","0.266558409207686","0.352063884488757","8"
"8 on Scale 1 to 10","2012","indirect migration background","East Germany","11","","","","8"
"9 on Scale 1 to 10","2012","direct migration background","West Germany","212","0.203549245954468","0.178960086033306","0.228138405875631","9"
"9 on Scale 1 to 10","2012","no migration background","East Germany","270","0.2221541615032","0.198847155883369","0.245461167123032","9"
"9 on Scale 1 to 10","2012","no migration background","West Germany","1105","0.255878401237404","0.242790412186316","0.268966390288491","9"
"9 on Scale 1 to 10","2012","direct migration background","East Germany","12","","","","9"
"9 on Scale 1 to 10","2012","indirect migration background","East Germany","8","","","","9"
"9 on Scale 1 to 10","2012","indirect migration background","West Germany","97","0.216156091417933","0.178082534302496","0.254229648533371","9"
"0 Completely dissatisfied","2013","no migration background","West Germany","52","0.00528794839144846","0.00399403638967462","0.00658186039322231","0"
"0 Completely dissatisfied","2013","no migration background","East Germany","35","0.0125227200554214","0.00919627358700603","0.0158491665238367","0"
"0 Completely dissatisfied","2013","direct migration background","West Germany","14","","","","0"
"0 Completely dissatisfied","2013","indirect migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2013","direct migration background","East Germany","4","","","","0"
"0 Completely dissatisfied","2013","indirect migration background","West Germany","6","","","","0"
"1 on Scale 1 to 10","2013","no migration background","West Germany","64","0.0068581567225557","0.00538577034710016","0.00833054309801125","1"
"1 on Scale 1 to 10","2013","no migration background","East Germany","50","0.0111297000415235","0.00799151142052612","0.0142678886625209","1"
"1 on Scale 1 to 10","2013","direct migration background","West Germany","19","","","","1"
"1 on Scale 1 to 10","2013","indirect migration background","West Germany","6","","","","1"
"1 on Scale 1 to 10","2013","indirect migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2013","direct migration background","East Germany","4","","","","1"
"10 Completely satisfied","2013","no migration background","West Germany","1226","0.0964956555364156","0.09122782918584","0.101763481886991","10"
"10 Completely satisfied","2013","no migration background","East Germany","236","0.0655067775855713","0.0581056337785408","0.0729079213926018","10"
"10 Completely satisfied","2013","indirect migration background","East Germany","15","","","","10"
"10 Completely satisfied","2013","direct migration background","West Germany","1082","0.184610680090813","0.17360151705724","0.195619843124387","10"
"10 Completely satisfied","2013","direct migration background","East Germany","83","0.178806696812864","0.139656065336191","0.217957328289537","10"
"10 Completely satisfied","2013","indirect migration background","West Germany","447","0.265993149334525","0.243938955535771","0.288047343133279","10"
"2 on Scale 1 to 10","2013","direct migration background","West Germany","41","0.010624535101357","0.00771529933139073","0.0135337708713232","2"
"2 on Scale 1 to 10","2013","no migration background","West Germany","132","0.0150991865440053","0.0129235543795434","0.0172748187084672","2"
"2 on Scale 1 to 10","2013","no migration background","East Germany","95","0.0234174247514936","0.0188937465934549","0.0279411029095323","2"
"2 on Scale 1 to 10","2013","indirect migration background","East Germany","2","","","","2"
"2 on Scale 1 to 10","2013","direct migration background","East Germany","7","","","","2"
"2 on Scale 1 to 10","2013","indirect migration background","West Germany","5","","","","2"
"3 on Scale 1 to 10","2013","no migration background","West Germany","260","0.0242205513765257","0.0214778388272316","0.0269632639258198","3"
"3 on Scale 1 to 10","2013","no migration background","East Germany","165","0.0428129855587183","0.0367574326493992","0.0488685384680373","3"
"3 on Scale 1 to 10","2013","direct migration background","East Germany","5","","","","3"
"3 on Scale 1 to 10","2013","indirect migration background","West Germany","10","","","","3"
"3 on Scale 1 to 10","2013","indirect migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2013","direct migration background","West Germany","93","0.0269847187035086","0.0223867907611455","0.0315826466458717","3"
"4 on Scale 1 to 10","2013","no migration background","West Germany","396","0.0388891789872362","0.0354400171827544","0.042338340791718","4"
"4 on Scale 1 to 10","2013","direct migration background","East Germany","13","","","","4"
"4 on Scale 1 to 10","2013","direct migration background","West Germany","117","0.0332507412078996","0.0281632816247951","0.0383382007910041","4"
"4 on Scale 1 to 10","2013","indirect migration background","East Germany","2","","","","4"
"4 on Scale 1 to 10","2013","no migration background","East Germany","224","0.0542031186406513","0.0474301553294853","0.0609760819518173","4"
"4 on Scale 1 to 10","2013","indirect migration background","West Germany","13","","","","4"
"5 on Scale 1 to 10","2013","direct migration background","West Germany","365","0.095848165269989","0.0874949058581012","0.104201424681877","5"
"5 on Scale 1 to 10","2013","direct migration background","East Germany","34","0.08957501043464","0.0603980732548356","0.118751947614444","5"
"5 on Scale 1 to 10","2013","indirect migration background","East Germany","9","","","","5"
"5 on Scale 1 to 10","2013","no migration background","West Germany","1183","0.111075827593546","0.105469808349158","0.116681846837933","5"
"5 on Scale 1 to 10","2013","no migration background","East Germany","587","0.133829534613696","0.12364490320272","0.144014166024672","5"
"5 on Scale 1 to 10","2013","indirect migration background","West Germany","73","0.0381738136014588","0.0286098706504834","0.0477377565524343","5"
"6 on Scale 1 to 10","2013","direct migration background","West Germany","323","0.0674094846262238","0.0602949027241194","0.0745240665283283","6"
"6 on Scale 1 to 10","2013","direct migration background","East Germany","29","","","","6"
"6 on Scale 1 to 10","2013","no migration background","East Germany","490","0.112377022172702","0.102929440069891","0.121824604275514","6"
"6 on Scale 1 to 10","2013","indirect migration background","East Germany","6","","","","6"
"6 on Scale 1 to 10","2013","no migration background","West Germany","1055","0.0930434978352205","0.0878608858974201","0.0982261097730208","6"
"6 on Scale 1 to 10","2013","indirect migration background","West Germany","54","0.046432618759182","0.0359301067548491","0.056935130763515","6"
"7 on Scale 1 to 10","2013","no migration background","West Germany","1898","0.15863046700902","0.152112695378592","0.165148238639448","7"
"7 on Scale 1 to 10","2013","no migration background","East Germany","714","0.163018859676505","0.151969314336291","0.174068405016718","7"
"7 on Scale 1 to 10","2013","direct migration background","West Germany","595","0.140771154768101","0.130902575281168","0.150639734255035","7"
"7 on Scale 1 to 10","2013","direct migration background","East Germany","35","0.0789144018178534","0.0513687970357184","0.106460006599988","7"
"7 on Scale 1 to 10","2013","indirect migration background","West Germany","155","0.11664011623671","0.100618780833735","0.132661451639685","7"
"7 on Scale 1 to 10","2013","indirect migration background","East Germany","6","","","","7"
"8 on Scale 1 to 10","2013","indirect migration background","East Germany","20","","","","8"
"8 on Scale 1 to 10","2013","direct migration background","East Germany","86","0.216881193748913","0.174774711910768","0.258987675587058","8"
"8 on Scale 1 to 10","2013","indirect migration background","West Germany","363","0.230536234372396","0.209514449449332","0.251558019295459","8"
"8 on Scale 1 to 10","2013","no migration background","East Germany","1122","0.254312798634074","0.241286227962932","0.267339369305217","8"
"8 on Scale 1 to 10","2013","direct migration background","West Germany","1142","0.235818956016372","0.223773288567629","0.247864623465115","8"
"8 on Scale 1 to 10","2013","no migration background","West Germany","3428","0.268920088194805","0.261009541558094","0.276830634831517","8"
"9 on Scale 1 to 10","2013","no migration background","West Germany","2375","0.181479441809222","0.174603361179242","0.188355522439201","9"
"9 on Scale 1 to 10","2013","direct migration background","West Germany","980","0.193293008739317","0.182088073102408","0.204497944376225","9"
"9 on Scale 1 to 10","2013","no migration background","East Germany","575","0.126869058269643","0.116913051246234","0.136825065293053","9"
"9 on Scale 1 to 10","2013","direct migration background","East Germany","68","0.217991908136963","0.175807691212405","0.260176125061521","9"
"9 on Scale 1 to 10","2013","indirect migration background","West Germany","410","0.269569874968508","0.247422058245841","0.291717691691175","9"
"9 on Scale 1 to 10","2013","indirect migration background","East Germany","14","","","","9"
"0 Completely dissatisfied","2014","no migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2014","no migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2014","direct migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2014","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2014","indirect migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2014","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2014","no migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2014","no migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2014","direct migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2014","indirect migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2014","direct migration background","East Germany","","","","","1"
"10 Completely satisfied","2014","no migration background","West Germany","","","","","10"
"10 Completely satisfied","2014","no migration background","East Germany","","","","","10"
"10 Completely satisfied","2014","direct migration background","West Germany","","","","","10"
"10 Completely satisfied","2014","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2014","indirect migration background","West Germany","","","","","10"
"10 Completely satisfied","2014","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","2014","no migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2014","no migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2014","direct migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2014","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2014","indirect migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","2014","no migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2014","direct migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2014","direct migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2014","no migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2014","indirect migration background","West Germany","","","","","3"
"4 on Scale 1 to 10","2014","no migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2014","direct migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2014","direct migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2014","no migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2014","indirect migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","2014","no migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2014","indirect migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2014","no migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2014","direct migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2014","direct migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","2014","direct migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2014","no migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2014","direct migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2014","indirect migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2014","no migration background","East Germany","","","","","6"
"7 on Scale 1 to 10","2014","no migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2014","no migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2014","direct migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2014","indirect migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2014","direct migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2014","no migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2014","no migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2014","direct migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2014","direct migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2014","indirect migration background","West Germany","","","","","8"
"9 on Scale 1 to 10","2014","no migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2014","no migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2014","direct migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2014","direct migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2014","indirect migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","2015","no migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2015","no migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2015","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2015","direct migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2015","indirect migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2015","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2015","direct migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2015","no migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2015","no migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2015","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2015","indirect migration background","West Germany","","","","","1"
"10 Completely satisfied","2015","no migration background","West Germany","","","","","10"
"10 Completely satisfied","2015","no migration background","East Germany","","","","","10"
"10 Completely satisfied","2015","indirect migration background","East Germany","","","","","10"
"10 Completely satisfied","2015","direct migration background","West Germany","","","","","10"
"10 Completely satisfied","2015","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2015","indirect migration background","West Germany","","","","","10"
"2 on Scale 1 to 10","2015","no migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2015","direct migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2015","no migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2015","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2015","indirect migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","2015","direct migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2015","no migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2015","direct migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2015","indirect migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2015","no migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","2015","no migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2015","no migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2015","direct migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2015","direct migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2015","indirect migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","2015","indirect migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2015","no migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2015","no migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2015","direct migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2015","direct migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","2015","direct migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2015","no migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2015","no migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2015","direct migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2015","indirect migration background","West Germany","","","","","6"
"7 on Scale 1 to 10","2015","no migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2015","no migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2015","indirect migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2015","direct migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2015","direct migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","2015","no migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2015","no migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2015","direct migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2015","direct migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2015","indirect migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","2015","no migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2015","no migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2015","indirect migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2015","direct migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2015","direct migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","2016","no migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2016","no migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2016","direct migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2016","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2016","indirect migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2016","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2016","no migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2016","no migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2016","direct migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2016","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2016","indirect migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2016","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2016","no migration background","West Germany","","","","","10"
"10 Completely satisfied","2016","no migration background","East Germany","","","","","10"
"10 Completely satisfied","2016","direct migration background","West Germany","","","","","10"
"10 Completely satisfied","2016","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2016","indirect migration background","West Germany","","","","","10"
"10 Completely satisfied","2016","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","2016","direct migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2016","no migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2016","no migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2016","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2016","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2016","indirect migration background","West Germany","","","","","2"
"3 on Scale 1 to 10","2016","no migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2016","no migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2016","direct migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2016","indirect migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2016","direct migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2016","indirect migration background","West Germany","","","","","3"
"4 on Scale 1 to 10","2016","no migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2016","direct migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2016","indirect migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2016","no migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2016","indirect migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2016","direct migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","2016","no migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2016","no migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2016","direct migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2016","direct migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2016","indirect migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2016","indirect migration background","West Germany","","","","","5"
"6 on Scale 1 to 10","2016","no migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2016","indirect migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2016","indirect migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2016","no migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2016","direct migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2016","direct migration background","East Germany","","","","","6"
"7 on Scale 1 to 10","2016","no migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2016","no migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2016","direct migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2016","direct migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2016","indirect migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2016","indirect migration background","West Germany","","","","","7"
"8 on Scale 1 to 10","2016","no migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2016","no migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2016","direct migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2016","indirect migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2016","direct migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2016","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","2016","no migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2016","no migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2016","indirect migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2016","direct migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2016","direct migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2016","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","2017","no migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2017","no migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2017","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2017","direct migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2017","indirect migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2017","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2017","no migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2017","direct migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2017","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2017","indirect migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2017","no migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2017","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2017","no migration background","West Germany","","","","","10"
"10 Completely satisfied","2017","no migration background","East Germany","","","","","10"
"10 Completely satisfied","2017","direct migration background","West Germany","","","","","10"
"10 Completely satisfied","2017","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2017","indirect migration background","West Germany","","","","","10"
