"pgfamstd","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Single","2015","66 and older","East Germany","29","","","","3"
"Single","2015","66 and older","West Germany","141","0.0565948011035926","0.0491544850099744","0.0640351171972107","3"
"Widowed","2015","16-34 y.","West Germany","4","","","","5"
"Widowed","2015","16-34 y.","East Germany","3","","","","5"
"Widowed","2015","35-65 y.","West Germany","226","0.0247030307444649","0.021942838977365","0.0274632225115648","5"
"Widowed","2015","35-65 y.","East Germany","98","0.0356830358543125","0.0291137918368263","0.0422522798717986","5"
"Widowed","2015","66 and older","West Germany","782","0.265731779450429","0.251508390091516","0.279955168809341","5"
"Widowed","2015","66 and older","East Germany","286","0.30239568220081","0.276800653901496","0.327990710500124","5"
"Divorced","2016","16-34 y.","West Germany","84","0.00920064298603203","0.00699249925808626","0.0114087867139778","4"
"Divorced","2016","16-34 y.","East Germany","26","","","","4"
"Divorced","2016","35-65 y.","West Germany","1462","0.142311571059749","0.136185987551666","0.148437154567832","4"
"Divorced","2016","35-65 y.","East Germany","379","0.157826953900753","0.145214870588148","0.170439037213358","4"
"Divorced","2016","66 and older","East Germany","93","0.101500213575021","0.0843205284888805","0.118679898661161","4"
"Divorced","2016","66 and older","West Germany","241","0.0892056176878449","0.0798854064306647","0.098525828945025","4"
"Married","2016","16-34 y.","West Germany","2178","0.195335156281505","0.186166132242017","0.204504180320993","1"
"Married","2016","35-65 y.","West Germany","8977","0.633488273299795","0.625039847190693","0.641936699408896","1"
"Married","2016","16-34 y.","East Germany","400","0.134738965397548","0.117613248918201","0.151864681876895","1"
"Married","2016","35-65 y.","East Germany","2026","0.556209311909012","0.539022164761033","0.573396459056991","1"
"Married","2016","66 and older","West Germany","2376","0.561505847996383","0.545281078813056","0.577730617179709","1"
"Married","2016","66 and older","East Germany","779","0.534340342726627","0.505963372731977","0.562717312721278","1"
"Married, but separated","2016","16-34 y.","West Germany","209","0.0125532621840396","0.00997836121872602","0.0151281631493531","2"
"Married, but separated","2016","16-34 y.","East Germany","58","0.0126965692472708","0.00708095731218879","0.0183121811823528","2"
"Married, but separated","2016","35-65 y.","West Germany","541","0.0316228593765547","0.0285546470127863","0.0346910717403231","2"
"Married, but separated","2016","35-65 y.","East Germany","157","0.0385484317366579","0.0318886094860552","0.0452082539872607","2"
"Married, but separated","2016","66 and older","East Germany","13","","","","2"
"Married, but separated","2016","66 and older","West Germany","87","0.0256069094210444","0.0204419708228939","0.0307718480191949","2"
"Single","2016","16-34 y.","West Germany","4697","0.782396152327638","0.772853435673749","0.791938868981526","3"
"Single","2016","16-34 y.","East Germany","1033","0.843185122120067","0.824946850806127","0.861423393434007","3"
"Single","2016","35-65 y.","West Germany","1259","0.168276398628497","0.161717004905691","0.174835792351304","3"
"Single","2016","35-65 y.","East Germany","542","0.21202423017829","0.197884381754886","0.226164078601694","3"
"Single","2016","66 and older","West Germany","129","0.0565760231575195","0.0490218115587273","0.0641302347563116","3"
"Single","2016","66 and older","East Germany","28","","","","3"
"Widowed","2016","16-34 y.","West Germany","14","","","","5"
"Widowed","2016","16-34 y.","East Germany","10","","","","5"
"Widowed","2016","35-65 y.","West Germany","257","0.0243008976354037","0.0216010970107667","0.0270006982600408","5"
"Widowed","2016","35-65 y.","East Germany","106","0.0353910722752871","0.0289993473864726","0.0417827971641016","5"
"Widowed","2016","66 and older","West Germany","760","0.267105601737209","0.252638495134894","0.281572708339523","5"
"Widowed","2016","66 and older","East Germany","274","0.301437708840129","0.275332685199757","0.327542732480501","5"
"Divorced","2017","16-34 y.","West Germany","97","0.00912454772141323","0.00709368080186625","0.0111554146409602","4"
"Divorced","2017","16-34 y.","East Germany","23","","","","4"
"Divorced","2017","35-65 y.","East Germany","434","0.153279990216139","0.141470729477948","0.165089250954331","4"
"Divorced","2017","35-65 y.","West Germany","1617","0.142283979171696","0.136508163429159","0.148059794914232","4"
"Divorced","2017","66 and older","East Germany","108","0.113929116246966","0.0962590210066517","0.13159921148728","4"
"Divorced","2017","66 and older","West Germany","281","0.0994866742717447","0.0899962178206376","0.108977130722852","4"
"Married","2017","16-34 y.","West Germany","2411","0.192179807716845","0.183764354947674","0.200595260486015","1"
"Married","2017","16-34 y.","East Germany","380","0.109138046761027","0.0940469966484228","0.124229096873631","1"
"Married","2017","35-65 y.","West Germany","10095","0.638501711261787","0.630558470550771","0.646444951972803","1"
"Married","2017","35-65 y.","East Germany","2273","0.549675394023279","0.533366442005563","0.565984346040994","1"
"Married","2017","66 and older","West Germany","2536","0.554127209625879","0.538366716740065","0.569887702511693","1"
"Married","2017","66 and older","East Germany","816","0.521746846055554","0.493965957600882","0.549527734510225","1"
"Married, but separated","2017","16-34 y.","West Germany","257","0.019884992064108","0.0169032677412176","0.0228667163869984","2"
"Married, but separated","2017","16-34 y.","East Germany","48","0.0153318900053921","0.00938528693374778","0.0212784930770364","2"
"Married, but separated","2017","35-65 y.","West Germany","609","0.0309779175203079","0.0281133668124669","0.0338424682281489","2"
"Married, but separated","2017","35-65 y.","East Germany","138","0.0318713507129441","0.026113282059155","0.0376294193667332","2"
"Married, but separated","2017","66 and older","West Germany","84","0.0248383129615223","0.0199036336493008","0.0297729922737437","2"
"Married, but separated","2017","66 and older","East Germany","12","","","","2"
"Single","2017","16-34 y.","West Germany","5639","0.778298276261643","0.769426229410915","0.787170323112371","3"
"Single","2017","16-34 y.","East Germany","1185","0.868207397194194","0.8518360874503","0.884578706938088","3"
"Single","2017","35-65 y.","West Germany","1433","0.16473852097448","0.158605529293313","0.170871512655647","3"
"Single","2017","35-65 y.","East Germany","619","0.232706480544665","0.218855035860321","0.246557925229009","3"
"Single","2017","66 and older","West Germany","137","0.058092503269444","0.0506755807110402","0.0655094258278477","3"
"Single","2017","66 and older","East Germany","32","0.0491581765193853","0.0371344437996245","0.0611819092391462","3"
"Widowed","2017","16-34 y.","West Germany","17","","","","5"
"Widowed","2017","16-34 y.","East Germany","4","","","","5"
"Widowed","2017","35-65 y.","West Germany","299","0.0234978710717296","0.0209934092052362","0.026002332938223","5"
"Widowed","2017","35-65 y.","East Germany","111","0.032466784502973","0.0266569648837406","0.0382766041222053","5"
"Widowed","2017","66 and older","West Germany","783","0.26345529987141","0.249487995527738","0.277422604215082","5"
"Widowed","2017","66 and older","East Germany","274","0.297028236634308","0.271615285463177","0.32244118780544","5"
"Divorced","2018","16-34 y.","West Germany","99","0.00891321006917384","0.00677047042543354","0.0110559497129141","4"
"Divorced","2018","16-34 y.","East Germany","27","","","","4"
"Divorced","2018","35-65 y.","West Germany","1609","0.144374686808344","0.138365652281798","0.150383721334891","4"
"Divorced","2018","66 and older","West Germany","315","0.103806131832383","0.09413005074597","0.113482212918797","4"
"Divorced","2018","35-65 y.","East Germany","417","0.141743604159342","0.13009830326358","0.153388905055104","4"
"Divorced","2018","66 and older","East Germany","128","0.127413389570364","0.10898787702885","0.145838902111879","4"
"Married","2018","16-34 y.","West Germany","1930","0.202706875349564","0.193541721934353","0.211872028764776","1"
"Married","2018","16-34 y.","East Germany","343","0.141759801661651","0.124276424647075","0.159243178676227","1"
"Married","2018","35-65 y.","West Germany","9274","0.626694472004915","0.618425005316695","0.634963938693136","1"
"Married","2018","35-65 y.","East Germany","2155","0.543297718517942","0.5266664266312","0.559929010404684","1"
"Married","2018","66 and older","West Germany","2519","0.563751954348802","0.548019452608602","0.579484456089003","1"
"Married","2018","66 and older","East Germany","814","0.528744624130541","0.501160518221399","0.556328730039684","1"
"Married, but separated","2018","16-34 y.","West Germany","184","0.016538159798318","0.0136306657224936","0.0194456538741423","2"
"Married, but separated","2018","16-34 y.","East Germany","39","0.0107797598629772","0.00560374650634968","0.0159557732196047","2"
"Married, but separated","2018","35-65 y.","West Germany","552","0.0333099237793245","0.0302419770869196","0.0363778704717294","2"
"Married, but separated","2018","35-65 y.","East Germany","142","0.0374409597945645","0.0311025891767027","0.0437793304124262","2"
"Married, but separated","2018","66 and older","West Germany","87","0.0238494203604045","0.0190089860189236","0.0286898547018854","2"
"Married, but separated","2018","66 and older","East Germany","11","","","","2"
"Single","2018","16-34 y.","West Germany","5169","0.771428197228176","0.761855031634498","0.781001362821853","3"
"Single","2018","16-34 y.","East Germany","1117","0.838987526774925","0.820564886971176","0.857410166578674","3"
"Single","2018","35-65 y.","West Germany","1410","0.170072089865462","0.163648851058306","0.176495328672619","3"
"Single","2018","35-65 y.","East Germany","629","0.244889613365798","0.230532046112065","0.25924718061953","3"
"Single","2018","66 and older","West Germany","142","0.0576756114375708","0.0502798425658119","0.0650713803093297","3"
"Single","2018","66 and older","East Germany","32","0.0496076355380154","0.0376089546400673","0.0616063164359634","3"
"Widowed","2018","16-34 y.","West Germany","9","","","","5"
"Widowed","2018","16-34 y.","East Germany","3","","","","5"
"Widowed","2018","35-65 y.","West Germany","297","0.0255488275419536","0.0228511944019171","0.02824646068199","5"
"Widowed","2018","35-65 y.","East Germany","103","0.0326281041623538","0.0266963504935391","0.0385598578311686","5"
"Widowed","2018","66 and older","West Germany","754","0.250916882020839","0.237163264050794","0.264670499990883","5"
"Widowed","2018","66 and older","East Germany","273","0.279594411362015","0.254793904876128","0.304394917847902","5"
"Divorced","2019","16-34 y.","West Germany","84","0.0119520597579677","0.0093026971683315","0.014601422347604","4"
"Divorced","2019","16-34 y.","East Germany","24","","","","4"
"Divorced","2019","35-65 y.","West Germany","1600","0.137593444066472","0.131774878467567","0.143412009665376","4"
"Divorced","2019","35-65 y.","East Germany","446","0.151553624456053","0.139737786138113","0.163369462773992","4"
"Divorced","2019","66 and older","East Germany","136","0.127691664401475","0.109653119583289","0.145730209219661","4"
"Divorced","2019","66 and older","West Germany","361","0.114105079045306","0.104174974310952","0.12403518377966","4"
"Married","2019","16-34 y.","West Germany","1655","0.208493974835151","0.198590105996381","0.21839784367392","1"
"Married","2019","35-65 y.","West Germany","9588","0.638519066926183","0.630404026792327","0.64663410706004","1"
"Married","2019","16-34 y.","East Germany","263","0.154382583992032","0.134734073739548","0.174031094244516","1"
"Married","2019","35-65 y.","East Germany","2213","0.535373386866321","0.518939147542021","0.55180762619062","1"
"Married","2019","66 and older","West Germany","2627","0.563757682677326","0.548268790104627","0.579246575250026","1"
"Married","2019","66 and older","East Germany","875","0.536901337960727","0.509950689399354","0.5638519865221","1"
"Married, but separated","2019","16-34 y.","West Germany","139","0.00985111418457867","0.0074432946080211","0.0122589337611362","2"
"Married, but separated","2019","16-34 y.","East Germany","29","","","","2"
"Married, but separated","2019","35-65 y.","West Germany","494","0.0334477890177532","0.0304107008040588","0.0364848772314476","2"
"Married, but separated","2019","35-65 y.","East Germany","129","0.0357245769147641","0.0296087769409768","0.0418403768885513","2"
"Married, but separated","2019","66 and older","West Germany","57","0.0146540935218258","0.0109010459194014","0.0184071411242503","2"
"Married, but separated","2019","66 and older","East Germany","11","","","","2"
"Single","2019","16-34 y.","West Germany","4580","0.767726403898661","0.757431218460386","0.778021589336936","3"
"Single","2019","16-34 y.","East Germany","982","0.829310719439358","0.808850735949537","0.849770702929178","3"
"Single","2019","35-65 y.","East Germany","653","0.247634817196954","0.233411877310759","0.261857757083148","3"
"Single","2019","35-65 y.","West Germany","1495","0.165734971276795","0.159454096459304","0.172015846094286","3"
"Single","2019","66 and older","East Germany","35","0.0495141605082533","0.037788893258457","0.0612394277580495","3"
"Single","2019","66 and older","West Germany","158","0.0608206857528696","0.0533560237015584","0.0682853478041809","3"
"Widowed","2019","16-34 y.","West Germany","5","","","","5"
"Widowed","2019","16-34 y.","East Germany","1","","","","5"
"Widowed","2019","35-65 y.","West Germany","287","0.0247047287127966","0.0220828104814848","0.0273266469441085","5"
"Widowed","2019","35-65 y.","East Germany","97","0.0297135945659087","0.0241186376493281","0.0353085514824893","5"
"Widowed","2019","66 and older","West Germany","735","0.246662459002672","0.233199002594192","0.260125915411152","5"
"Widowed","2019","66 and older","East Germany","258","0.272596724959016","0.248529104311197","0.296664345606836","5"
