"pgfamstd","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2013","Not Employed","Urban Area","208","0.0225339648721055","0.0196002433478469","0.0254676863963641","2"
"Married, but separated","2013","Employed","Rural Area","170","0.0272605405439178","0.0231504164607433","0.0313706646270923","2"
"Married, but separated","2013","Employed","Urban Area","345","0.0248961863892291","0.0219630970542563","0.0278292757242018","2"
"Single","2013","Not Employed","Urban Area","2545","0.23372690206677","0.22536133503042","0.242092469103121","3"
"Single","2013","Not Employed","Rural Area","1061","0.207590488372587","0.195725922454004","0.219455054291169","3"
"Single","2013","Employed","Rural Area","1437","0.308212903658334","0.296558204383573","0.319867602933095","3"
"Single","2013","Employed","Urban Area","2853","0.352353250594438","0.34336051786277","0.361345983326105","3"
"Widowed","2013","Not Employed","Urban Area","800","0.15333261585413","0.146210272106236","0.160454959602024","5"
"Widowed","2013","Employed","Urban Area","168","0.0176473093924207","0.0151687095410519","0.0201259092437895","5"
"Widowed","2013","Not Employed","Rural Area","444","0.159910312199184","0.149188348049595","0.170632276348773","5"
"Widowed","2013","Employed","Rural Area","122","0.0260915986743892","0.0220681465682469","0.0301150507805316","5"
"Divorced","2014","Employed","Rural Area","602","0.109654329742503","0.101758050594641","0.117550608890364","4"
"Divorced","2014","Employed","Urban Area","1168","0.0965658317122322","0.0912268328232075","0.101904830601257","4"
"Divorced","2014","Not Employed","Rural Area","243","0.0811142058767618","0.0720305100598269","0.0901979016936967","4"
"Divorced","2014","Not Employed","Urban Area","452","0.0887685876299282","0.0818309705334439","0.0957062047264125","4"
"Married","2014","Employed","Urban Area","6945","0.504654407662748","0.495616851300713","0.513691964024784","1"
"Married","2014","Not Employed","Rural Area","1961","0.53992268213457","0.523339626747069","0.55650573752207","1"
"Married","2014","Not Employed","Urban Area","3477","0.49431032164296","0.482114580035798","0.506506063250123","1"
"Married","2014","Employed","Rural Area","3674","0.519805710222304","0.507179898933371","0.532431521511238","1"
"Married, but separated","2014","Not Employed","Urban Area","134","0.0209431977956243","0.0174502525974829","0.0244361429937657","2"
"Married, but separated","2014","Not Employed","Rural Area","56","0.0178706126697428","0.0134626548737009","0.0222785704657847","2"
"Married, but separated","2014","Employed","Rural Area","149","0.0257364544231125","0.0217347697892106","0.0297381390570143","2"
"Married, but separated","2014","Employed","Urban Area","320","0.0280556281141062","0.0250707229684442","0.0310405332597681","2"
"Single","2014","Employed","Urban Area","3147","0.353632676294739","0.344990647234448","0.362274705355029","3"
"Single","2014","Not Employed","Rural Area","784","0.188731618353433","0.175712308573891","0.201750928132975","3"
"Single","2014","Not Employed","Urban Area","1664","0.216973351102802","0.206918913116029","0.227027789089575","3"
"Single","2014","Employed","Rural Area","1462","0.316631496864584","0.30487616724592","0.328386826483247","3"
"Widowed","2014","Not Employed","Rural Area","426","0.172360880965493","0.1597941241459","0.184927637785085","5"
"Widowed","2014","Employed","Urban Area","177","0.0170914562161745","0.0147485984672351","0.0194343139651139","5"
"Widowed","2014","Not Employed","Urban Area","729","0.179004541828685","0.169653311964005","0.188355771693365","5"
"Widowed","2014","Employed","Rural Area","128","0.0281720087474966","0.0239904915781281","0.032353525916865","5"
"Divorced","2015","Employed","Rural Area","580","0.119177745976751","0.110781371504507","0.127574120448994","4"
"Divorced","2015","Employed","Urban Area","1097","0.101432734488787","0.0957583626672035","0.107107106310371","4"
"Divorced","2015","Not Employed","Rural Area","239","0.0838125603549756","0.0747881135609024","0.0928370071490487","4"
"Divorced","2015","Not Employed","Urban Area","437","0.0867695391759307","0.0802547286327703","0.0932843497190911","4"
"Married","2015","Not Employed","Rural Area","2010","0.504601806286066","0.48831914165996","0.520884470912172","1"
"Married","2015","Not Employed","Urban Area","3859","0.491894273167816","0.480324072833758","0.503464473501875","1"
"Married","2015","Employed","Rural Area","3487","0.515803856894635","0.502852864984385","0.528754848804885","1"
"Married","2015","Employed","Urban Area","6376","0.496395691252594","0.486998195310492","0.505793187194697","1"
"Married, but separated","2015","Not Employed","Urban Area","169","0.0223492073079987","0.0189282245057082","0.0257701901102893","2"
"Married, but separated","2015","Employed","Urban Area","298","0.0279517496757287","0.0248536039806291","0.0310498953708284","2"
"Married, but separated","2015","Not Employed","Rural Area","79","0.0199233337087543","0.0153725635928652","0.0244741038246434","2"
"Married, but separated","2015","Employed","Rural Area","137","0.0243064485524947","0.0203155788569565","0.028297318248033","2"
"Single","2015","Not Employed","Rural Area","874","0.209032581423764","0.19579038098621","0.222274781861318","3"
"Single","2015","Not Employed","Urban Area","2004","0.228118243411424","0.218406809742677","0.23782967708017","3"
"Single","2015","Employed","Urban Area","2950","0.357208090278654","0.348201730932522","0.366214449624786","3"
"Single","2015","Employed","Rural Area","1393","0.31253946836567","0.300527162113458","0.324551774617883","3"
"Widowed","2015","Not Employed","Rural Area","420","0.18262971822644","0.170047158102795","0.195212278350086","5"
"Widowed","2015","Employed","Urban Area","153","0.0170117343042355","0.0145811992501751","0.0194422693582958","5"
"Widowed","2015","Not Employed","Urban Area","703","0.170868736936831","0.162157679032888","0.179579794840774","5"
"Widowed","2015","Employed","Rural Area","123","0.0281724802104493","0.0238844561416075","0.032460504279291","5"
"Divorced","2016","Employed","Rural Area","535","0.118682710121005","0.110150954156588","0.127214466085422","4"
"Divorced","2016","Employed","Urban Area","1010","0.0929623120096608","0.0874226266746654","0.0985019973446562","4"
"Divorced","2016","Not Employed","Rural Area","269","0.0925509278353422","0.0840112389127774","0.101090616757907","4"
"Divorced","2016","Not Employed","Urban Area","471","0.0940739638952505","0.0879311209481301","0.100216806842371","4"
"Married","2016","Employed","Rural Area","3388","0.52132331769341","0.508145203592188","0.534501431794632","1"
"Married","2016","Not Employed","Urban Area","4752","0.46878758088903","0.458287068826836","0.479288092951224","1"
"Married","2016","Not Employed","Rural Area","2409","0.493992134007639","0.479259541298512","0.508724726716766","1"
"Married","2016","Employed","Urban Area","6171","0.501275299159743","0.491736634877315","0.510813963442171","1"
"Married, but separated","2016","Not Employed","Rural Area","213","0.022195674751391","0.0178545658076314","0.0265367836951506","2"
"Married, but separated","2016","Not Employed","Urban Area","406","0.0237171994800988","0.0205152989085775","0.02691910005162","2"
"Married, but separated","2016","Employed","Urban Area","293","0.0283630404984022","0.025196045497126","0.0315300354996784","2"
"Married, but separated","2016","Employed","Rural Area","152","0.0243736770138256","0.0203056780584929","0.0284416759691583","2"
"Single","2016","Not Employed","Urban Area","2309","0.241671553710177","0.232663525031313","0.25067958238904","3"
"Single","2016","Employed","Rural Area","1326","0.307941960644646","0.29576372855541","0.320120192733882","3"
"Single","2016","Employed","Urban Area","2932","0.359223020398026","0.350070209224413","0.368375831571638","3"
"Single","2016","Not Employed","Rural Area","1118","0.210581621390835","0.198567157927644","0.222596084854025","3"
"Widowed","2016","Employed","Urban Area","149","0.0181763279341685","0.0156278035314691","0.0207248523368679","5"
"Widowed","2016","Not Employed","Rural Area","415","0.180679642014793","0.169342018912015","0.192017265117571","5"
"Widowed","2016","Employed","Rural Area","119","0.027678334527113","0.0233506707678174","0.0320059982864086","5"
"Widowed","2016","Not Employed","Urban Area","738","0.171749702025444","0.16381341957469","0.179685984476198","5"
"Divorced","2017","Employed","Rural Area","622","0.112347095293317","0.104610913069895","0.120083277516739","4"
"Divorced","2017","Employed","Urban Area","1113","0.0952316177131589","0.08994791609199","0.100515319334328","4"
"Divorced","2017","Not Employed","Rural Area","287","0.0944796087780863","0.0862024479799727","0.1027567695762","4"
"Divorced","2017","Not Employed","Urban Area","538","0.101937384173799","0.0959155741167587","0.10795919423084","4"
"Married","2017","Employed","Rural Area","3809","0.518449859827928","0.506209383596395","0.530690336059461","1"
"Married","2017","Employed","Urban Area","6838","0.502336346596279","0.493336310344143","0.511336382848414","1"
"Married","2017","Not Employed","Rural Area","2684","0.501360616583485","0.487211424966135","0.515509808200835","1"
"Married","2017","Not Employed","Urban Area","5180","0.457527953272595","0.44761268430333","0.46744322224186","1"
"Married, but separated","2017","Not Employed","Rural Area","181","0.0233219530589639","0.0190510333866423","0.0275928727312854","2"
"Married, but separated","2017","Not Employed","Urban Area","445","0.0235867881064537","0.0205664314624005","0.026607144750507","2"
"Married, but separated","2017","Employed","Urban Area","354","0.0304979695333673","0.0274027687950395","0.033593170271695","2"
"Married, but separated","2017","Employed","Rural Area","168","0.0226635818957474","0.0190176337030663","0.0263095300884284","2"
"Single","2017","Employed","Urban Area","3380","0.355567994750664","0.346951534724447","0.364184454776882","3"
"Single","2017","Not Employed","Urban Area","2782","0.242858265211203","0.234323883992977","0.251392646429429","3"
"Single","2017","Not Employed","Rural Area","1217","0.201004580289307","0.189663919680436","0.212345240898178","3"
"Single","2017","Employed","Rural Area","1666","0.320192935852675","0.308763550197029","0.331622321508321","3"
"Widowed","2017","Employed","Urban Area","171","0.0163660714065307","0.0140822193549197","0.0186499234581416","5"
"Widowed","2017","Not Employed","Rural Area","428","0.179833241290157","0.16896524955464","0.190701233025674","5"
"Widowed","2017","Employed","Rural Area","136","0.0263465271303324","0.0224228968778702","0.0302701573827946","5"
"Widowed","2017","Not Employed","Urban Area","753","0.174089609235949","0.166542860488212","0.181636357983687","5"
"Divorced","2018","Employed","Rural Area","610","0.11113599577601","0.103352012084932","0.118919979467088","4"
"Divorced","2018","Employed","Urban Area","1135","0.0967854704708424","0.0914280503983444","0.10214289054334","4"
"Divorced","2018","Not Employed","Rural Area","289","0.103733480960524","0.0944521233879766","0.113014838533071","4"
"Divorced","2018","Not Employed","Urban Area","561","0.103207688444791","0.0967302122598849","0.109685164629696","4"
"Married","2018","Employed","Rural Area","3646","0.519216492319094","0.506842612163848","0.53159037247434","1"
"Married","2018","Not Employed","Urban Area","4539","0.469038475625207","0.458413214261101","0.479663736989314","1"
"Married","2018","Not Employed","Rural Area","2329","0.498066854154922","0.482847360619876","0.513286347689968","1"
"Married","2018","Employed","Urban Area","6521","0.500530975746397","0.49147104413154","0.509590907361255","1"
"Married, but separated","2018","Not Employed","Urban Area","323","0.0226868397384409","0.0195164858974496","0.0258571935794323","2"
"Married, but separated","2018","Employed","Urban Area","377","0.0304439552523183","0.0273308618088642","0.0335570486957724","2"
"Married, but separated","2018","Not Employed","Rural Area","141","0.0238191513344926","0.0191776153093602","0.0284606873596249","2"
"Married, but separated","2018","Employed","Rural Area","174","0.0248280611706028","0.0209744411785063","0.0286816811626994","2"
"Single","2018","Not Employed","Rural Area","974","0.189555128934231","0.177624510640163","0.201485747228299","3"
"Single","2018","Not Employed","Urban Area","2318","0.229355558032193","0.220404270227231","0.238306845837154","3"
"Single","2018","Employed","Rural Area","1705","0.319831704048591","0.308280537824273","0.331382870272909","3"
"Single","2018","Employed","Urban Area","3502","0.355081481908644","0.346410433801722","0.363752530015566","3"
"Widowed","2018","Employed","Rural Area","128","0.0249877466857021","0.0211220705228158","0.0288534228485883","5"
"Widowed","2018","Employed","Urban Area","165","0.0171581166217976","0.0148050631544624","0.0195111700891327","5"
"Widowed","2018","Not Employed","Rural Area","413","0.184825384615831","0.173010225489656","0.196640543742005","5"
"Widowed","2018","Not Employed","Urban Area","733","0.175711438159369","0.16760848152598","0.183814394792757","5"
"Divorced","2019","Employed","Rural Area","626","0.120065738226693","0.112013246690679","0.128118229762708","4"
"Divorced","2019","Employed","Urban Area","1051","0.0910200607950703","0.0856994445068461","0.0963406770832945","4"
"Divorced","2019","Not Employed","Rural Area","304","0.108446936215111","0.0985683239219594","0.118325548508263","4"
"Divorced","2019","Not Employed","Urban Area","498","0.106376847910824","0.0992227996257983","0.11353089619585","4"
"Married","2019","Not Employed","Urban Area","4003","0.488790547530736","0.477191777455644","0.500389317605828","1"
"Married","2019","Employed","Rural Area","3706","0.514038625679038","0.501656523945245","0.526420727412832","1"
"Married","2019","Not Employed","Rural Area","2228","0.511641339304057","0.49576077394277","0.527521904665344","1"
"Married","2019","Employed","Urban Area","6610","0.527886148026449","0.518651725667141","0.537120570385758","1"
"Married, but separated","2019","Employed","Urban Area","312","0.0243662032240603","0.0215141765773108","0.0272182298708098","2"
"Married, but separated","2019","Not Employed","Rural Area","104","0.0152430952535915","0.011350719145737","0.0191354713614461","2"
"Married, but separated","2019","Not Employed","Urban Area","220","0.0206037970504979","0.0173076700108687","0.0238999240901272","2"
"Married, but separated","2019","Employed","Rural Area","175","0.0267039728240187","0.0227099915046597","0.0306979541433778","2"
"Single","2019","Employed","Rural Area","1627","0.31615359068365","0.304634347149481","0.327672834217818","3"
"Single","2019","Not Employed","Rural Area","779","0.186498486797753","0.174123904799328","0.198873068796179","3"
"Single","2019","Not Employed","Urban Area","1781","0.209047620656386","0.199612469001613","0.218482772311159","3"
"Single","2019","Employed","Urban Area","3091","0.340348568803919","0.331583901235469","0.34911323637237","3"
"Widowed","2019","Employed","Rural Area","125","0.0230380725866","0.0193213726000105","0.0267547725731894","5"
"Widowed","2019","Employed","Urban Area","163","0.0163790191505008","0.0140311490408688","0.0187268892601329","5"
"Widowed","2019","Not Employed","Rural Area","391","0.178170142429487","0.166013262695177","0.190327022163798","5"
"Widowed","2019","Not Employed","Urban Area","633","0.175181186851556","0.16636107457546","0.184001299127652","5"
