"pgfamstd","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Widowed","2015","Employed","no migration background","222","0.0204587872319703","0.0179703373996983","0.0229472370642422","5"
"Widowed","2015","Employed","direct migration background","46","0.0264927143926598","0.0207277061202045","0.0322577226651151","5"
"Widowed","2015","Employed","indirect migration background","8","","","","5"
"Divorced","2016","Not Employed","no migration background","521","0.0969827741783704","0.0898802445965889","0.104085303760152","4"
"Divorced","2016","Not Employed","direct migration background","207","0.0929220515959981","0.0855133757661448","0.100330727425851","4"
"Divorced","2016","Not Employed","indirect migration background","12","","","","4"
"Divorced","2016","Employed","no migration background","1289","0.110825190381537","0.105111876545977","0.116538504217096","4"
"Divorced","2016","Employed","indirect migration background","53","0.0296697547733261","0.019854673283842","0.0394848362628102","4"
"Divorced","2016","Employed","direct migration background","203","0.0808173082670198","0.071560120260089","0.0900744962739506","4"
"Married","2016","Not Employed","no migration background","3564","0.473415820824389","0.461432614984614","0.485399026664164","1"
"Married","2016","Not Employed","indirect migration background","117","0.156227459805502","0.125375436245473","0.187079483365531","1"
"Married","2016","Not Employed","direct migration background","3480","0.578468706230171","0.565867453017463","0.591069959442879","1"
"Married","2016","Employed","no migration background","6723","0.49729488160906","0.488194933608907","0.506394829609213","1"
"Married","2016","Employed","direct migration background","2357","0.639142236391817","0.622830779229869","0.655453693553764","1"
"Married","2016","Employed","indirect migration background","479","0.308964923738849","0.282235980921308","0.33569386655639","1"
"Married, but separated","2016","Not Employed","no migration background","129","0.0178196681111129","0.0146445260988144","0.0209948101234113","2"
"Married, but separated","2016","Not Employed","direct migration background","477","0.0477116835746827","0.0422722272786606","0.0531511398707048","2"
"Married, but separated","2016","Not Employed","indirect migration background","13","","","","2"
"Married, but separated","2016","Employed","no migration background","300","0.0251836909579179","0.0223320401344564","0.0280353417813794","2"
"Married, but separated","2016","Employed","indirect migration background","27","","","","2"
"Married, but separated","2016","Employed","direct migration background","118","0.0392544539536298","0.0326585452708391","0.0458503626364204","2"
"Single","2016","Not Employed","no migration background","1469","0.210461773398822","0.200678348264713","0.220245198532932","3"
"Single","2016","Not Employed","direct migration background","1574","0.199632764225336","0.189432311345566","0.209833217105106","3"
"Single","2016","Not Employed","indirect migration background","384","0.759490234610229","0.723172418168003","0.795808051052455","3"
"Single","2016","Employed","no migration background","3069","0.344931331302293","0.336279959060406","0.35358270354418","3"
"Single","2016","Employed","direct migration background","607","0.217455955066249","0.203445055421148","0.231466854711349","3"
"Single","2016","Employed","indirect migration background","582","0.632124046097791","0.604228876689289","0.660019215506294","3"
"Widowed","2016","Not Employed","no migration background","986","0.201319963487305","0.191696141785279","0.210943785189331","5"
"Widowed","2016","Not Employed","direct migration background","161","0.0812647943738115","0.0742920251340721","0.0882375636135509","5"
"Widowed","2016","Not Employed","indirect migration background","6","","","","5"
"Widowed","2016","Employed","no migration background","216","0.0217649057491929","0.019109228595691","0.0244205829026949","5"
"Widowed","2016","Employed","direct migration background","45","0.0233300463212853","0.0182031127732042","0.0284569798693664","5"
"Widowed","2016","Employed","indirect migration background","7","","","","5"
"Divorced","2017","Not Employed","no migration background","587","0.10336108547758","0.0962668943335514","0.110455276621609","4"
"Divorced","2017","Not Employed","direct migration background","218","0.0967250354459916","0.0897263117327115","0.103723759159272","4"
"Divorced","2017","Employed","no migration background","1422","0.108745198987155","0.103502577022619","0.113987820951692","4"
"Divorced","2017","Not Employed","indirect migration background","20","","","","4"
"Divorced","2017","Employed","indirect migration background","57","0.0353220753904487","0.0251458004812179","0.0454983502996795","4"
"Divorced","2017","Employed","direct migration background","256","0.0869462074637892","0.0775402945543562","0.0963521203732222","4"
"Married","2017","Not Employed","no migration background","3749","0.469928380732542","0.458297872940339","0.481558888524745","1"
"Married","2017","Not Employed","direct migration background","4011","0.564951751372645","0.553213218895639","0.576690283849651","1"
"Married","2017","Not Employed","indirect migration background","104","0.153569321417765","0.123945581350194","0.183193061485336","1"
"Married","2017","Employed","no migration background","7741","0.495571728540814","0.487152049695339","0.503991407386289","1"
"Married","2017","Employed","direct migration background","2365","0.643503553072923","0.627514213468418","0.659492892677429","1"
"Married","2017","Employed","indirect migration background","541","0.315168194044453","0.289556535287601","0.340779852801306","1"
"Married, but separated","2017","Not Employed","no migration background","120","0.0165068589500992","0.0135376999757741","0.0194760179244242","2"
"Married, but separated","2017","Not Employed","direct migration background","493","0.0541992054887236","0.0488383301137651","0.0595600808636821","2"
"Married, but separated","2017","Not Employed","indirect migration background","13","","","","2"
"Married, but separated","2017","Employed","no migration background","349","0.0261669512958859","0.023478752557655","0.0288551500341167","2"
"Married, but separated","2017","Employed","direct migration background","139","0.0391126909637996","0.0326409291326434","0.0455844527949558","2"
"Married, but separated","2017","Employed","indirect migration background","34","0.0234612442332129","0.0151168499626542","0.0318056385037716","2"
"Single","2017","Not Employed","no migration background","1634","0.205925894862844","0.196502626462975","0.215349163262713","3"
"Single","2017","Not Employed","direct migration background","1940","0.200423714200111","0.190945120241246","0.209902308158976","3"
"Single","2017","Not Employed","indirect migration background","425","0.752860672807806","0.717418511848475","0.788302833767137","3"
"Single","2017","Employed","no migration background","3785","0.348960685364625","0.3409340337465","0.356987336982751","3"
"Single","2017","Employed","direct migration background","635","0.21040636308534","0.196799478408129","0.22401324776255","3"
"Single","2017","Employed","indirect migration background","626","0.620708115639261","0.593959270215151","0.647456961063372","3"
"Widowed","2017","Not Employed","no migration background","984","0.204277779976935","0.194882561778006","0.213672998175864","5"
"Widowed","2017","Not Employed","direct migration background","190","0.0837002934925292","0.0771430444551979","0.0902575425298606","5"
"Widowed","2017","Not Employed","indirect migration background","7","","","","5"
"Widowed","2017","Employed","no migration background","249","0.0205554358115196","0.0181659974599159","0.0229448741631232","5"
"Widowed","2017","Employed","direct migration background","52","0.0200311854141481","0.0153539750593745","0.0247083957689217","5"
"Widowed","2017","Employed","indirect migration background","6","","","","5"
"Divorced","2018","Not Employed","no migration background","616","0.107115501290306","0.09978972845425","0.114441274126361","4"
"Divorced","2018","Not Employed","direct migration background","214","0.100497357397828","0.0923752506415912","0.108619464154065","4"
"Divorced","2018","Not Employed","indirect migration background","20","","","","4"
"Divorced","2018","Employed","direct migration background","290","0.0923361965183061","0.0828701642325012","0.101802228804111","4"
"Divorced","2018","Employed","no migration background","1379","0.10810607140258","0.102781414223108","0.113430728582053","4"
"Divorced","2018","Employed","indirect migration background","76","0.0466250807132036","0.0351905548225302","0.058059606603877","4"
"Married","2018","Not Employed","no migration background","3568","0.471949954810559","0.460124573320312","0.483775336300807","1"
"Married","2018","Not Employed","direct migration background","3197","0.582699107781443","0.569378103008716","0.596020112554171","1"
"Married","2018","Not Employed","indirect migration background","103","0.19009295778522","0.156039312756091","0.22414660281435","1"
"Married","2018","Employed","no migration background","7299","0.496119991612216","0.487546318267476","0.504693664956956","1"
"Married","2018","Employed","direct migration background","2344","0.63090938549491","0.615130748772691","0.646688022217128","1"
"Married","2018","Employed","indirect migration background","524","0.330830774889942","0.305312727862155","0.356348821917729","1"
"Married, but separated","2018","Not Employed","no migration background","126","0.0186971305917716","0.015488507839811","0.0219057533437323","2"
"Married, but separated","2018","Not Employed","direct migration background","332","0.0459027588458782","0.0402494089587096","0.0515561087330468","2"
"Married, but separated","2018","Not Employed","indirect migration background","6","","","","2"
"Married, but separated","2018","Employed","no migration background","359","0.0274803828045094","0.0246770763337664","0.0302836892752524","2"
"Married, but separated","2018","Employed","direct migration background","159","0.039434404402788","0.0330705440778826","0.0457982647276935","2"
"Married, but separated","2018","Employed","indirect migration background","33","0.016922307110595","0.00992710592423614","0.0239175082969539","2"
"Single","2018","Not Employed","no migration background","1568","0.197358895346864","0.187930914427285","0.206786876266443","3"
"Single","2018","Not Employed","direct migration background","1352","0.180037903860649","0.169658581196387","0.190417226524912","3"
"Single","2018","Not Employed","indirect migration background","372","0.726378679009073","0.687686827297787","0.76507053072036","3"
"Single","2018","Employed","no migration background","3794","0.347689681225483","0.339523236434578","0.355856126016388","3"
"Single","2018","Employed","direct migration background","746","0.21639832031725","0.202933700222432","0.229862940412068","3"
"Single","2018","Employed","indirect migration background","667","0.599932448071703","0.5733622774745","0.626502618668905","3"
"Widowed","2018","Not Employed","no migration background","968","0.204878517960499","0.195317709909376","0.214439326011623","5"
"Widowed","2018","Not Employed","direct migration background","169","0.0908628721142008","0.0830986477283441","0.0986270965000575","5"
"Widowed","2018","Not Employed","indirect migration background","9","","","","5"
"Widowed","2018","Employed","no migration background","233","0.0206038729552115","0.0181679495517918","0.0230397963586312","5"
"Widowed","2018","Employed","direct migration background","54","0.0209216932667459","0.0162419006083829","0.0256014859251089","5"
"Widowed","2018","Employed","indirect migration background","6","","","","5"
"Divorced","2019","Not Employed","no migration background","636","0.112833336602605","0.105351795865364","0.120314877339847","4"
"Divorced","2019","Not Employed","direct migration background","213","0.107136481782209","0.0977760667055414","0.116496896858877","4"
"Divorced","2019","Not Employed","indirect migration background","19","","","","4"
"Divorced","2019","Employed","no migration background","1455","0.108024344697143","0.102821158265638","0.113227531128648","4"
"Divorced","2019","Employed","indirect migration background","89","0.0541922084381774","0.0419417866463168","0.066442630230038","4"
"Divorced","2019","Employed","direct migration background","248","0.0851827520049582","0.0760473974370725","0.0943181065728439","4"
"Married","2019","Not Employed","no migration background","3679","0.478689632535019","0.466877048413571","0.490502216656467","1"
"Married","2019","Not Employed","indirect migration background","109","0.161704658966353","0.128059005481881","0.195350312450825","1"
"Married","2019","Not Employed","direct migration background","2685","0.609462747679841","0.59469756944603","0.624227925913652","1"
"Married","2019","Employed","no migration background","7856","0.500811200434192","0.492430091240343","0.509192309628041","1"
"Married","2019","Employed","direct migration background","2323","0.638817699634328","0.623098367046061","0.654537032222595","1"
"Married","2019","Employed","indirect migration background","586","0.365970262589001","0.339905193153725","0.392035332024276","1"
"Married, but separated","2019","Not Employed","no migration background","105","0.0150588567739459","0.0121790001705463","0.0179387133773455","2"
"Married, but separated","2019","Not Employed","direct migration background","233","0.0391606235792958","0.0332900021751093","0.0450312449834822","2"
"Married, but separated","2019","Not Employed","indirect migration background","4","","","","2"
"Married, but separated","2019","Employed","no migration background","324","0.0241732671051857","0.0215988074083442","0.0267477268020271","2"
"Married, but separated","2019","Employed","direct migration background","171","0.0393326546277261","0.0329713594782421","0.0456939497772101","2"
"Married, but separated","2019","Employed","indirect migration background","24","","","","2"
"Single","2019","Not Employed","no migration background","1513","0.196993175684967","0.187588259462757","0.206398091907177","3"
"Single","2019","Not Employed","direct migration background","925","0.146225858756472","0.135532418024596","0.156919299488349","3"
"Single","2019","Employed","no migration background","3792","0.347841277639461","0.339857668281595","0.355824886997328","3"
"Single","2019","Not Employed","indirect migration background","318","0.75629112998873","0.717058326167423","0.795523933810036","3"
"Single","2019","Employed","indirect migration background","607","0.563262317653023","0.53642452118609","0.590100114119956","3"
"Single","2019","Employed","direct migration background","795","0.218074628688195","0.204561135532003","0.231588121844388","3"
"Widowed","2019","Not Employed","no migration background","937","0.196424998403463","0.187030333140864","0.205819663666061","5"
"Widowed","2019","Not Employed","direct migration background","138","0.0980142882021818","0.0890156166169656","0.107012959787398","5"
"Widowed","2019","Not Employed","indirect migration background","10","","","","5"
"Widowed","2019","Employed","no migration background","245","0.0191499101240185","0.0168526151931094","0.0214472050549277","5"
"Widowed","2019","Employed","direct migration background","50","0.0185922650447923","0.0141717457359742","0.0230127843536103","5"
"Widowed","2019","Employed","indirect migration background","6","","","","5"
