"pgfamstd","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Married","2011","middle vocational","Female","4480","0.52888218102134","0.517709657648926","0.540054704393753","1"
"Married","2011","vocational + Abi","Male","443","0.532908336888381","0.495073908673695","0.570742765103066","1"
"Married","2011","vocational + Abi","Female","764","0.482735718806124","0.455717210329326","0.509754227282922","1"
"Married","2011","higher vocational","Male","891","0.701579244424426","0.675064468712458","0.728094020136393","1"
"Married","2011","higher vocational","Female","455","0.51960139935932","0.482877455610366","0.556325343108273","1"
"Married","2011","higher education","Male","2419","0.616655224529127","0.599830541413723","0.63347990764453","1"
"Married","2011","higher education","Female","1863","0.507340135707097","0.489420230884897","0.525260040529297","1"
"Married, but separated","2011","in school","Male","","","","","2"
"Married, but separated","2011","in school","Female","","","","","2"
"Married, but separated","2011","inadequately","Male","4","","","","2"
"Married, but separated","2011","inadequately","Female","8","","","","2"
"Married, but separated","2011","general elemantary","Male","14","","","","2"
"Married, but separated","2011","general elemantary","Female","75","0.0279322909088282","0.0207888216217935","0.035075760195863","2"
"Married, but separated","2011","middle vocational","Male","114","0.0215616991661204","0.0179368985577415","0.0251864997744994","2"
"Married, but separated","2011","middle vocational","Female","213","0.0208746223491454","0.0176747289828806","0.0240745157154102","2"
"Married, but separated","2011","vocational + Abi","Male","15","","","","2"
"Married, but separated","2011","vocational + Abi","Female","57","0.0320591608416127","0.0225344699435097","0.0415838517397158","2"
"Married, but separated","2011","higher vocational","Male","28","","","","2"
"Married, but separated","2011","higher vocational","Female","25","","","","2"
"Married, but separated","2011","higher education","Male","71","0.0305119467224572","0.024560300598766","0.0364635928461484","2"
"Married, but separated","2011","higher education","Female","94","0.0260847522239598","0.0203717231084476","0.0317977813394721","2"
"Single","2011","general elemantary","Female","442","0.179127703178619","0.162504036451955","0.195751369905283","3"
"Single","2011","middle vocational","Male","1346","0.290947630260703","0.279612605398564","0.302282655122842","3"
"Single","2011","middle vocational","Female","1413","0.206783134583692","0.197718285754491","0.215847983412892","3"
"Single","2011","vocational + Abi","Male","173","0.372298669251535","0.335639541581394","0.408957796921677","3"
"Single","2011","vocational + Abi","Female","324","0.336920737144317","0.311364494522836","0.362476979765799","3"
"Single","2011","higher vocational","Male","125","0.15439197908101","0.133454133485465","0.175329824676554","3"
"Single","2011","higher vocational","Female","121","0.265316721834114","0.232864407078121","0.297769036590108","3"
"Single","2011","higher education","Male","459","0.242141513241133","0.227317711549976","0.25696531493229","3"
"Single","2011","higher education","Female","612","0.300586015504982","0.284151230072565","0.317020800937399","3"
"Single","2011","in school","Male","445","1","1","1","3"
"Single","2011","in school","Female","432","1","1","1","3"
"Single","2011","inadequately","Male","52","0.431687211365017","0.355414551871891","0.507959870858142","3"
"Single","2011","inadequately","Female","61","0.175654665831674","0.128103083333453","0.223206248329896","3"
"Single","2011","general elemantary","Male","460","0.518564570510827","0.487534063883016","0.549595077138638","3"
"Widowed","2011","in school","Male","","","","","5"
"Widowed","2011","in school","Female","","","","","5"
"Widowed","2011","inadequately","Male","3","","","","5"
"Widowed","2011","inadequately","Female","26","","","","5"
"Widowed","2011","general elemantary","Male","31","0.0378886192253942","0.0260313279887626","0.0497459104620259","5"
"Widowed","2011","general elemantary","Female","341","0.261673201199312","0.242618085719656","0.280728316678969","5"
"Widowed","2011","middle vocational","Male","209","0.0416255799581595","0.036641056273411","0.0466101036429079","5"
"Widowed","2011","middle vocational","Female","643","0.135207995517299","0.127554425512378","0.14286156552222","5"
"Widowed","2011","vocational + Abi","Male","9","","","","5"
"Widowed","2011","vocational + Abi","Female","30","0.0434798375652266","0.0324532424167338","0.0545064327137195","5"
"Widowed","2011","higher vocational","Male","27","","","","5"
"Widowed","2011","higher vocational","Female","37","0.0707026142757489","0.051861421871222","0.0895438066802758","5"
"Widowed","2011","higher education","Male","88","0.0338214074147626","0.02756600210296","0.0400768127265651","5"
"Widowed","2011","higher education","Female","120","0.0622049218839012","0.0535476940731681","0.0708621496946344","5"
"Divorced","2012","general elemantary","Female","236","0.0939848566185354","0.081079380864593","0.106890332372478","4"
"Divorced","2012","middle vocational","Male","481","0.0987205950173145","0.091199322299183","0.106241867735446","4"
"Divorced","2012","middle vocational","Female","938","0.11025074036297","0.103169047771516","0.117332432954423","4"
"Divorced","2012","vocational + Abi","Male","32","0.0466989515524064","0.0307106020758165","0.0626873010289963","4"
"Divorced","2012","vocational + Abi","Female","166","0.10247000374224","0.0859655572124447","0.118974450272035","4"
"Divorced","2012","higher vocational","Male","78","0.0842802408727553","0.0680104018317815","0.100550079913729","4"
"Divorced","2012","higher vocational","Female","76","0.113739976205399","0.0900502144953844","0.137429737915415","4"
"Divorced","2012","higher education","Male","171","0.0726733318694986","0.0636077282807221","0.0817389354582752","4"
"Divorced","2012","higher education","Female","319","0.102022085199083","0.0911802670468167","0.112863903351349","4"
"Divorced","2012","in school","Male","","","","","4"
"Divorced","2012","in school","Female","","","","","4"
"Divorced","2012","inadequately","Male","9","","","","4"
"Divorced","2012","inadequately","Female","31","0.155798764558334","0.108724270184143","0.202873258932525","4"
"Divorced","2012","general elemantary","Male","45","0.0564033642251924","0.0422939635887088","0.070512764861676","4"
"Married","2012","in school","Male","","","","","1"
"Married","2012","in school","Female","1","","","","1"
"Married","2012","inadequately","Male","88","0.470116772670129","0.392538074364459","0.547695470975799","1"
"Married","2012","inadequately","Female","105","0.431856521216965","0.36756119241608","0.49615185001785","1"
"Married","2012","general elemantary","Male","458","0.396462417353951","0.36654555515112","0.426379279556783","1"
"Married","2012","general elemantary","Female","919","0.46288696573712","0.440834981619182","0.484938949855057","1"
"Married","2012","middle vocational","Male","3919","0.554264605102798","0.541731610161712","0.566797600043884","1"
"Married","2012","middle vocational","Female","4342","0.536506199690101","0.525231062553254","0.547781336826948","1"
"Married","2012","vocational + Abi","Male","426","0.53703078463413","0.499246545598975","0.574815023669284","1"
"Married","2012","vocational + Abi","Female","732","0.481337657632478","0.454145392780878","0.508529922484077","1"
"Married","2012","higher vocational","Male","863","0.694233819814864","0.667251040157326","0.721216599472403","1"
"Married","2012","higher vocational","Female","439","0.516862496466553","0.479576441836294","0.554148551096811","1"
"Married","2012","higher education","Male","2362","0.624285571635752","0.607372853943494","0.641198289328009","1"
"Married","2012","higher education","Female","1854","0.51862904305354","0.500731618029659","0.536526468077421","1"
"Married, but separated","2012","in school","Male","","","","","2"
"Married, but separated","2012","in school","Female","","","","","2"
"Married, but separated","2012","inadequately","Male","5","","","","2"
"Married, but separated","2012","inadequately","Female","8","","","","2"
"Married, but separated","2012","general elemantary","Male","19","","","","2"
"Married, but separated","2012","general elemantary","Female","71","0.0275868422660193","0.0203432539676901","0.0348304305643484","2"
"Married, but separated","2012","middle vocational","Male","119","0.0214356772613299","0.0177837592028797","0.02508759531978","2"
"Married, but separated","2012","middle vocational","Female","212","0.0207443042040556","0.0175216776222461","0.0239669307858652","2"
"Married, but separated","2012","vocational + Abi","Male","16","","","","2"
"Married, but separated","2012","vocational + Abi","Female","55","0.035408870778254","0.0253510064455241","0.045466735110984","2"
"Married, but separated","2012","higher vocational","Male","28","","","","2"
"Married, but separated","2012","higher vocational","Female","22","","","","2"
"Married, but separated","2012","higher education","Male","67","0.0274514376846898","0.0217454476435964","0.0331574277257831","2"
"Married, but separated","2012","higher education","Female","90","0.0253956305098667","0.0197603457054382","0.0310309153142953","2"
"Single","2012","general elemantary","Female","428","0.181931402555705","0.16486955551732","0.198993249594091","3"
"Single","2012","middle vocational","Male","1325","0.287371579080181","0.275960907463493","0.298782250696869","3"
"Single","2012","middle vocational","Female","1375","0.201928333782484","0.192851548276911","0.211005119288057","3"
"Single","2012","vocational + Abi","Male","186","0.368507229738765","0.331952613416641","0.405061846060889","3"
"Single","2012","in school","Male","438","1","1","1","3"
"Single","2012","in school","Female","471","0.995138780976452","0.988864101996588","1.00141345995632","3"
"Single","2012","inadequately","Male","55","0.407361146471221","0.330989106489935","0.483733186452506","3"
"Single","2012","inadequately","Female","61","0.200637888662312","0.148655178056855","0.252620599267769","3"
"Single","2012","general elemantary","Male","473","0.492572192177365","0.46199589109514","0.523148493259591","3"
"Single","2012","vocational + Abi","Female","310","0.328334865874465","0.3027776814539","0.353892050295029","3"
"Single","2012","higher vocational","Male","121","0.162162719079247","0.1405756128269","0.183749825331593","3"
"Single","2012","higher vocational","Female","116","0.274068950981118","0.240787584420703","0.307350317541534","3"
"Single","2012","higher education","Male","463","0.2433918502763","0.228406001778188","0.258377698774412","3"
"Single","2012","higher education","Female","607","0.294707132844949","0.278376528289895","0.311037737400003","3"
"Widowed","2012","in school","Male","","","","","5"
"Widowed","2012","in school","Female","","","","","5"
"Widowed","2012","inadequately","Male","2","","","","5"
"Widowed","2012","inadequately","Female","23","","","","5"
"Widowed","2012","general elemantary","Male","32","0.0389170232877074","0.0270889741854735","0.0507450723899412","5"
"Widowed","2012","general elemantary","Female","310","0.23360993282262","0.214896738162655","0.252323127482585","5"
"Widowed","2012","middle vocational","Male","198","0.0382075435383767","0.0333739183382396","0.0430411687385139","5"
"Widowed","2012","middle vocational","Female","647","0.130570421960389","0.122952226610612","0.138188617310167","5"
"Widowed","2012","vocational + Abi","Male","9","","","","5"
"Widowed","2012","vocational + Abi","Female","34","0.0524486019725639","0.0403162095376228","0.0645809944075051","5"
"Widowed","2012","higher vocational","Male","30","0.0279720687446334","0.0183151017870267","0.0376290357022402","5"
"Widowed","2012","higher vocational","Female","37","0.0635401517147803","0.0453392774276489","0.0817410260019118","5"
"Widowed","2012","higher education","Male","87","0.0321978085337599","0.0260332884552797","0.0383623286122402","5"
"Widowed","2012","higher education","Female","124","0.059246108392562","0.0507896187909781","0.0677025979941458","5"
"Divorced","2013","in school","Male","","","","","4"
"Divorced","2013","in school","Female","2","","","","4"
"Divorced","2013","inadequately","Male","17","","","","4"
"Divorced","2013","inadequately","Female","44","0.168075974329621","0.129502465850807","0.206649482808435","4"
"Divorced","2013","general elemantary","Male","60","0.0443148130120749","0.0337260245407688","0.054903601483381","4"
"Divorced","2013","general elemantary","Female","263","0.0932667294154002","0.0815341030864092","0.104999355744391","4"
"Divorced","2013","middle vocational","Male","480","0.100101468300332","0.0927246230328809","0.107478313567784","4"
"Divorced","2013","middle vocational","Female","958","0.106786117717779","0.0999388275743235","0.113633407861234","4"
"Divorced","2013","vocational + Abi","Male","49","0.0651527690196461","0.0486102441692012","0.081695293870091","4"
"Divorced","2013","vocational + Abi","Female","192","0.111645029683748","0.0957815623556761","0.12750849701182","4"
"Divorced","2013","higher vocational","Male","85","0.0876147654342256","0.0707134061346191","0.104516124733832","4"
"Divorced","2013","higher vocational","Female","79","0.127611658983539","0.102059503305552","0.153163814661526","4"
"Divorced","2013","higher education","Male","191","0.0771652225167503","0.0682451591887583","0.0860852858447423","4"
"Divorced","2013","higher education","Female","350","0.104100572593371","0.093861000919316","0.114340144267426","4"
"Married","2013","inadequately","Female","209","0.465403418901754","0.413949037279082","0.516857800524425","1"
"Married","2013","general elemantary","Male","663","0.402607464973747","0.377373517653944","0.427841412293549","1"
"Married","2013","general elemantary","Female","1158","0.471629672401219","0.451489561386991","0.491769783415446","1"
"Married","2013","middle vocational","Male","4077","0.549150183573225","0.536920500752284","0.561379866394166","1"
"Married","2013","in school","Male","1","","","","1"
"Married","2013","in school","Female","2","","","","1"
"Married","2013","inadequately","Male","170","0.496278498174733","0.436750480565909","0.555806515783557","1"
"Married","2013","middle vocational","Female","4423","0.523353784331774","0.512280425870179","0.534427142793368","1"
"Married","2013","vocational + Abi","Male","552","0.511657996271766","0.478152430411034","0.545163562132497","1"
"Married","2013","vocational + Abi","Female","900","0.479958936772144","0.454793410701399","0.505124462842889","1"
"Married","2013","higher vocational","Male","817","0.696292280533007","0.668802734718553","0.723781826347461","1"
"Married","2013","higher vocational","Female","414","0.511964744739688","0.473684644460484","0.550244845018893","1"
"Married","2013","higher education","Male","2550","0.609833454381718","0.593528267088753","0.626138641674682","1"
"Married","2013","higher education","Female","2125","0.5112178561723","0.494457383010861","0.527978329333739","1"
"Married, but separated","2013","in school","Male","","","","","2"
"Married, but separated","2013","in school","Female","1","","","","2"
"Married, but separated","2013","inadequately","Male","6","","","","2"
"Married, but separated","2013","inadequately","Female","13","","","","2"
"Married, but separated","2013","general elemantary","Male","21","","","","2"
"Married, but separated","2013","general elemantary","Female","66","0.0254420044228036","0.0190891106154821","0.0317948982301252","2"
"Married, but separated","2013","middle vocational","Male","143","0.0226082659096928","0.0189546605498214","0.0262618712695641","2"
"Married, but separated","2013","middle vocational","Female","237","0.023306033114347","0.0199610261064682","0.0266510401222258","2"
"Married, but separated","2013","vocational + Abi","Male","17","","","","2"
"Married, but separated","2013","vocational + Abi","Female","58","0.0286314824306352","0.0202310995216603","0.03703186533961","2"
"Married, but separated","2013","higher vocational","Male","29","","","","2"
"Married, but separated","2013","higher vocational","Female","18","","","","2"
"Married, but separated","2013","higher education","Male","83","0.026447917046021","0.0210841428453366","0.0318116912467053","2"
"Married, but separated","2013","higher education","Female","98","0.0229816813062179","0.0179574704930579","0.028005892119378","2"
"Single","2013","in school","Male","527","0.998936136903411","0.996155509080493","1.00171676472633","3"
"Single","2013","in school","Female","532","0.993842434753533","0.987225997055296","1.00045887245177","3"
"Single","2013","inadequately","Male","74","0.36377490504055","0.306497252420872","0.421052557660229","3"
"Single","2013","inadequately","Female","67","0.188126825765764","0.147812077729888","0.228441573801639","3"
"Single","2013","general elemantary","Male","672","0.499558647280604","0.473831939122115","0.525285355439094","3"
"Single","2013","general elemantary","Female","573","0.178498487945881","0.163049019421836","0.193947956469925","3"
"Single","2013","middle vocational","Male","1468","0.289114970398596","0.277972316199128","0.300257624598064","3"
"Single","2013","middle vocational","Female","1564","0.211641885245979","0.202585681562191","0.220698088929767","3"
"Single","2013","vocational + Abi","Male","226","0.379548922768086","0.347021272886602","0.41207657264957","3"
"Single","2013","vocational + Abi","Female","319","0.313687907155092","0.290315961520849","0.337059852789334","3"
"Single","2013","higher vocational","Male","116","0.149757785455987","0.128426850299901","0.171088720612073","3"
"Single","2013","higher vocational","Female","105","0.253560727547488","0.22024374386784","0.286877711227136","3"
"Single","2013","higher education","Male","532","0.254811244730789","0.240245335611199","0.269377153850379","3"
"Single","2013","higher education","Female","715","0.303243088242919","0.28783099244445","0.318655184041387","3"
"Widowed","2013","in school","Male","","","","","5"
"Widowed","2013","in school","Female","","","","","5"
"Widowed","2013","inadequately","Male","4","","","","5"
"Widowed","2013","inadequately","Female","28","","","","5"
"Widowed","2013","general elemantary","Male","35","0.0368802189943072","0.0271829089370369","0.0465775290515774","5"
"Widowed","2013","general elemantary","Female","300","0.231163105814697","0.214154510121031","0.248171701508363","5"
"Widowed","2013","middle vocational","Male","191","0.0390251118181538","0.0342653877537308","0.0437848358825767","5"
"Widowed","2013","middle vocational","Female","633","0.134912179590121","0.127337935827121","0.142486423353121","5"
"Widowed","2013","vocational + Abi","Male","11","","","","5"
"Widowed","2013","vocational + Abi","Female","45","0.0660766439583808","0.0535635484260662","0.0785897394906954","5"
"Widowed","2013","higher vocational","Male","28","","","","5"
"Widowed","2013","higher vocational","Female","39","0.0815721428122428","0.0606107131329726","0.102533572491513","5"
"Widowed","2013","higher education","Male","82","0.0317421613247221","0.0258820088921847","0.0376023137572596","5"
"Widowed","2013","higher education","Female","129","0.0584568016851924","0.0505906330609039","0.0663229703094809","5"
"Divorced","2014","in school","Male","","","","","4"
"Divorced","2014","in school","Female","1","","","","4"
"Divorced","2014","inadequately","Male","14","","","","4"
"Divorced","2014","inadequately","Female","39","0.192491030591543","0.147270506473234","0.237711554709851","4"
"Divorced","2014","general elemantary","Male","60","0.0562859918727113","0.0435703357010029","0.0690016480444197","4"
"Divorced","2014","general elemantary","Female","210","0.0905681981982343","0.0779013791035612","0.103235017292907","4"
"Divorced","2014","middle vocational","Male","414","0.0931361615393677","0.0855742144345601","0.100698108644175","4"
"Divorced","2014","middle vocational","Female","859","0.116735283130846","0.10916040472183","0.124310161539861","4"
"Divorced","2014","vocational + Abi","Male","40","0.0711101783035336","0.052753310144259","0.0894670464628082","4"
"Divorced","2014","vocational + Abi","Female","167","0.105605453480852","0.0888861381435567","0.122324768818148","4"
"Divorced","2014","higher vocational","Male","81","0.098585206329826","0.0799592424124574","0.117211170247195","4"
"Divorced","2014","higher vocational","Female","71","0.140964562631031","0.113417305182116","0.168511820079946","4"
"Divorced","2014","higher education","Male","178","0.0786971031106589","0.0692245330494613","0.0881696731718566","4"
"Divorced","2014","higher education","Female","319","0.103484452035711","0.0928069400094825","0.11416196406194","4"
"Married","2014","in school","Male","","","","","1"
"Married","2014","in school","Female","","","","","1"
"Married","2014","inadequately","Male","127","0.479400537680963","0.412152242871796","0.54664883249013","1"
"Married","2014","inadequately","Female","164","0.472868443462994","0.415603829210518","0.53013305771547","1"
"Married","2014","general elemantary","Male","552","0.384575914665184","0.357735037855154","0.411416791475215","1"
"Married","2014","general elemantary","Female","945","0.457013937422925","0.435027558969888","0.479000315875963","1"
"Married","2014","middle vocational","Male","3620","0.549053165121898","0.536106041446981","0.562000288796814","1"
"Married","2014","middle vocational","Female","3903","0.515697819182067","0.503908600759449","0.527487037604684","1"
"Married","2014","vocational + Abi","Male","480","0.483291807198731","0.447599222953452","0.51898439144401","1"
"Married","2014","vocational + Abi","Female","778","0.504126447049275","0.476926631518047","0.531326262580503","1"
"Married","2014","higher vocational","Male","750","0.684886516392542","0.655860105193773","0.71391292759131","1"
"Married","2014","higher vocational","Female","399","0.512741015070321","0.47317276796226","0.552309262178382","1"
"Married","2014","higher education","Male","2289","0.605880091346792","0.588689343800256","0.623070838893328","1"
"Married","2014","higher education","Female","1923","0.500127879557678","0.482600233518552","0.517655525596804","1"
"Married, but separated","2014","in school","Male","1","","","","2"
"Married, but separated","2014","in school","Female","","","","","2"
"Married, but separated","2014","inadequately","Male","3","","","","2"
"Married, but separated","2014","inadequately","Female","8","","","","2"
"Married, but separated","2014","general elemantary","Male","18","","","","2"
"Married, but separated","2014","general elemantary","Female","55","0.025767660158072","0.0187746622433275","0.0327606580728165","2"
"Married, but separated","2014","middle vocational","Male","126","0.0238156849934584","0.019848331696304","0.0277830382906127","2"
"Married, but separated","2014","middle vocational","Female","172","0.0226707761511406","0.0191593560471496","0.0261821962551316","2"
"Married, but separated","2014","vocational + Abi","Male","20","","","","2"
"Married, but separated","2014","vocational + Abi","Female","43","0.0214863363560152","0.0135981824233473","0.0293744902886832","2"
"Married, but separated","2014","higher vocational","Male","26","","","","2"
"Married, but separated","2014","higher vocational","Female","14","","","","2"
"Married, but separated","2014","higher education","Male","69","0.020519369233428","0.01553205004389","0.025506688422966","2"
"Married, but separated","2014","higher education","Female","99","0.027794080584626","0.0220316077526233","0.0335565534166287","2"
"Single","2014","in school","Male","426","0.977826114324596","0.963859669457421","0.991792559191772","3"
"Single","2014","in school","Female","452","0.998709140605512","0.995402720963264","1.00201556024776","3"
"Single","2014","inadequately","Male","65","0.384611338801918","0.319122702454687","0.45009997514915","3"
"Single","2014","inadequately","Female","63","0.201166047968403","0.155186757538076","0.24714533839873","3"
"Single","2014","general elemantary","Male","598","0.498945381324781","0.47135946263133","0.526531300018233","3"
"Single","2014","general elemantary","Female","485","0.186465403145517","0.169275169430105","0.20365563686093","3"
"Single","2014","middle vocational","Male","1329","0.293519303249035","0.281670570356276","0.305368036141793","3"
"Single","2014","middle vocational","Female","1363","0.206618859602826","0.197067722687473","0.216169996518179","3"
"Single","2014","vocational + Abi","Male","204","0.38478342178056","0.350031982674236","0.419534860886884","3"
"Single","2014","vocational + Abi","Female","266","0.296256381162411","0.271416367148536","0.321096395176287","3"
"Single","2014","higher vocational","Male","102","0.139360396277748","0.117721709943812","0.160999082611684","3"
"Single","2014","higher vocational","Female","90","0.242658832996877","0.208722751951303","0.27659491404245","3"
"Single","2014","higher education","Male","483","0.259928533827358","0.244499062585837","0.275358005068878","3"
"Single","2014","higher education","Female","658","0.309486864143998","0.293281429383095","0.325692298904901","3"
"Widowed","2014","in school","Male","","","","","5"
"Widowed","2014","in school","Female","","","","","5"
"Widowed","2014","inadequately","Male","3","","","","5"
"Widowed","2014","inadequately","Female","18","","","","5"
"Widowed","2014","general elemantary","Male","34","0.0374692841242174","0.0269916456290276","0.0479469226194071","5"
"Widowed","2014","general elemantary","Female","277","0.240184801075251","0.221330024741189","0.259039577409312","5"
"Widowed","2014","middle vocational","Male","185","0.0404756850962413","0.0353479152786678","0.0456034549138147","5"
"Widowed","2014","middle vocational","Female","606","0.138277261933121","0.130134189153422","0.146420334712821","5"
"Widowed","2014","vocational + Abi","Male","9","","","","5"
"Widowed","2014","vocational + Abi","Female","44","0.0725253819514465","0.0584160395236465","0.0866347243792465","5"
"Widowed","2014","higher vocational","Male","25","","","","5"
"Widowed","2014","higher vocational","Female","39","0.0827098107588033","0.0609051295450646","0.104514491972542","5"
"Widowed","2014","higher education","Male","85","0.0349749024817636","0.0285118929716922","0.0414379119918349","5"
"Widowed","2014","higher education","Female","127","0.0591067236779865","0.0508398323226265","0.0673736150333465","5"
"Divorced","2015","in school","Male","","","","","4"
"Divorced","2015","in school","Female","","","","","4"
"Divorced","2015","inadequately","Male","12","","","","4"
"Divorced","2015","inadequately","Female","35","0.194362804391015","0.150733239428971","0.237992369353058","4"
"Divorced","2015","general elemantary","Male","57","0.063014973214976","0.0495445485333466","0.0764853978966054","4"
"Divorced","2015","general elemantary","Female","197","0.0962515065960601","0.0828371545317307","0.10966585866039","4"
"Divorced","2015","middle vocational","Male","411","0.101666447511794","0.0936708914216259","0.109662003601961","4"
"Divorced","2015","middle vocational","Female","794","0.117874509002326","0.110153290830385","0.125595727174266","4"
"Divorced","2015","vocational + Abi","Male","42","0.0795185779378994","0.0609557205624427","0.098081435313356","4"
"Divorced","2015","vocational + Abi","Female","171","0.111297363418157","0.0944896892118831","0.128105037624431","4"
"Divorced","2015","higher vocational","Male","80","0.108544898204031","0.0887329334470444","0.128356862961018","4"
"Divorced","2015","higher vocational","Female","65","0.133282224015935","0.105810596115686","0.160753851916183","4"
"Divorced","2015","higher education","Male","177","0.0792284600217275","0.0698849054659262","0.0885720145775287","4"
"Divorced","2015","higher education","Female","304","0.101742550112027","0.0913153960148744","0.112169704209179","4"
"Married","2015","in school","Male","2","","","","1"
"Married","2015","vocational + Abi","Male","516","0.488189320648025","0.453892661221221","0.522485980074829","1"
"Married","2015","vocational + Abi","Female","798","0.507981749274074","0.481263892968574","0.534699605579575","1"
"Married","2015","higher education","Female","1991","0.479958888095684","0.462726918214356","0.497190857977013","1"
"Married","2015","in school","Female","2","","","","1"
"Married","2015","inadequately","Male","127","0.448883177960921","0.383158986893743","0.514607369028098","1"
"Married","2015","inadequately","Female","167","0.428505369356085","0.373943560346799","0.483067178365372","1"
"Married","2015","general elemantary","Male","539","0.375746312201522","0.348897751668421","0.402594872734624","1"
"Married","2015","general elemantary","Female","864","0.438526136778181","0.415957535029549","0.461094738526813","1"
"Married","2015","middle vocational","Male","3428","0.535706885461404","0.522512147329959","0.54890162359285","1"
"Married","2015","middle vocational","Female","3767","0.512692565293548","0.500724037899406","0.52466109268769","1"
"Married","2015","higher vocational","Male","717","0.674940274705153","0.645107932271171","0.704772617139134","1"
"Married","2015","higher vocational","Female","379","0.507447893292933","0.467038600919081","0.547857185666786","1"
"Married","2015","higher education","Male","2322","0.593892973429239","0.576903891127732","0.610882055730746","1"
"Married, but separated","2015","in school","Male","1","","","","2"
"Married, but separated","2015","in school","Female","","","","","2"
"Married, but separated","2015","inadequately","Male","8","","","","2"
"Married, but separated","2015","inadequately","Female","10","","","","2"
"Married, but separated","2015","higher vocational","Female","18","","","","2"
"Married, but separated","2015","higher education","Male","76","0.0205941613516716","0.015681136344495","0.0255071863588483","2"
"Married, but separated","2015","higher education","Female","90","0.0245772869341227","0.0192368416424427","0.0299177322258028","2"
"Married, but separated","2015","general elemantary","Male","18","","","","2"
"Married, but separated","2015","general elemantary","Female","53","0.0272866368427723","0.0198767839553321","0.0346964897302124","2"
"Married, but separated","2015","middle vocational","Male","129","0.0237233916427369","0.0196970013457315","0.0277497819397423","2"
"Married, but separated","2015","middle vocational","Female","180","0.0245760899765305","0.020868738321071","0.02828344163199","2"
"Married, but separated","2015","vocational + Abi","Male","25","","","","2"
"Married, but separated","2015","vocational + Abi","Female","39","0.0216976280639155","0.0139113549650344","0.0294839011627966","2"
"Married, but separated","2015","higher vocational","Male","25","","","","2"
"Single","2015","in school","Male","350","0.995689675244487","0.988855631780317","1.00252371870866","3"
"Single","2015","in school","Female","420","0.996948257804766","0.991685636783127","1.00221087882641","3"
"Single","2015","inadequately","Male","71","0.401766412511176","0.336983725044798","0.466549099977555","3"
"Single","2015","inadequately","Female","86","0.209426178623931","0.1645628752407","0.254289482007162","3"
"Single","2015","general elemantary","Male","606","0.495009575173349","0.467292879321539","0.522726271025159","3"
"Single","2015","general elemantary","Female","484","0.193275662874889","0.175316201633521","0.211235124116257","3"
"Single","2015","middle vocational","Male","1335","0.295485395239116","0.283414095051561","0.307556695426671","3"
"Single","2015","middle vocational","Female","1396","0.209503432741047","0.199759006884169","0.219247858597925","3"
"Single","2015","vocational + Abi","Male","224","0.386593198546372","0.353181049523736","0.420005347569009","3"
"Single","2015","higher vocational","Female","81","0.22392600927133","0.190231179817575","0.257620838725086","3"
"Single","2015","higher education","Male","553","0.274207277126777","0.258774596537545","0.289639957716009","3"
"Single","2015","higher education","Female","716","0.333806812569268","0.317541524473566","0.35007210066497","3"
"Single","2015","vocational + Abi","Female","290","0.281742202115473","0.257701171801262","0.305783232429683","3"
"Single","2015","higher vocational","Male","103","0.154968589430654","0.131920689073698","0.17801648978761","3"
"Widowed","2015","in school","Male","","","","","5"
"Widowed","2015","in school","Female","","","","","5"
"Widowed","2015","inadequately","Male","2","","","","5"
"Widowed","2015","inadequately","Female","18","","","","5"
"Widowed","2015","general elemantary","Male","30","0.0437497446461682","0.0324109568438893","0.0550885324484471","5"
"Widowed","2015","general elemantary","Female","259","0.244660056908097","0.225107889774624","0.26421222404157","5"
"Widowed","2015","middle vocational","Male","185","0.043417880144949","0.0380260465935691","0.048809713696329","5"
"Widowed","2015","middle vocational","Female","563","0.135353402986549","0.127161881071413","0.143544924901685","5"
"Widowed","2015","vocational + Abi","Male","9","","","","5"
"Widowed","2015","vocational + Abi","Female","47","0.0772810571283806","0.06300993265179","0.0915521816049712","5"
"Widowed","2015","higher vocational","Male","22","","","","5"
"Widowed","2015","higher vocational","Female","45","0.102806143275177","0.0782583697919526","0.127353916758401","5"
"Widowed","2015","higher education","Male","82","0.0320771280705848","0.025981566954182","0.0381726891869876","5"
"Widowed","2015","higher education","Female","128","0.0599144622888982","0.0517286159632471","0.0681003086145493","5"
"Divorced","2016","in school","Male","","","","","4"
"Divorced","2016","in school","Female","","","","","4"
"Divorced","2016","inadequately","Male","17","","","","4"
"Divorced","2016","inadequately","Female","47","0.175941653221501","0.15091167186679","0.200971634576212","4"
"Divorced","2016","general elemantary","Male","55","0.0749368192948508","0.0620559878220617","0.08781765076764","4"
"Divorced","2016","general elemantary","Female","180","0.0896847082353434","0.077006012630946","0.102363403839741","4"
"Divorced","2016","middle vocational","Male","389","0.101398351018534","0.0933968289777885","0.109399873059279","4"
"Divorced","2016","middle vocational","Female","763","0.123904656182443","0.115793977159592","0.132015335205294","4"
"Divorced","2016","vocational + Abi","Male","39","0.0666678788021279","0.0496772540815163","0.0836585035227395","4"
"Divorced","2016","vocational + Abi","Female","170","0.111335253852868","0.0941970114735457","0.128473496232191","4"
"Divorced","2016","higher vocational","Male","81","0.118386008959678","0.096743847364082","0.140028170555274","4"
"Divorced","2016","higher vocational","Female","58","0.129646304636697","0.101598411014678","0.157694198258715","4"
