"pgfamstd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Single","2016","Rhineland-Palatinate,Saarland","Female","203","0.290782033446249","0.261162523763313","0.320401543129185","3"
"Single","2016","Baden-Württemberg","Male","513","0.352643525427806","0.329990992783688","0.375296058071924","3"
"Single","2016","Baden-Württemberg","Female","408","0.251326613132321","0.231441620589769","0.271211605674874","3"
"Single","2016","Bavaria","Male","643","0.312469728874385","0.293279637164966","0.331659820583804","3"
"Single","2016","Bavaria","Female","525","0.244440104904032","0.227174559892586","0.261705649915479","3"
"Single","2016","Berlin","Male","227","0.468949797064665","0.428648278627993","0.509251315501338","3"
"Single","2016","Berlin","Female","182","0.405826406474164","0.367048482077736","0.444604330870592","3"
"Single","2016","Brandenburg","Male","184","0.354126509690108","0.315470913379898","0.392782106000318","3"
"Single","2016","Brandenburg","Female","130","0.231494875984593","0.197575414896456","0.26541433707273","3"
"Single","2016","Mecklenburg-Western Pomerania","Male","81","0.356628893980118","0.301875194810345","0.411382593149891","3"
"Single","2016","Mecklenburg-Western Pomerania","Female","80","0.275637082360186","0.227132114877833","0.32414204984254","3"
"Single","2016","Saxony","Male","249","0.389835099725992","0.356185848553421","0.423484350898563","3"
"Single","2016","Saxony","Female","220","0.264759162599016","0.235202763744978","0.294315561453054","3"
"Single","2016","Hamburg","Female","91","0.347010121473327","0.290749303753108","0.403270939193545","3"
"Single","2016","North Rhine-Westphalia","Male","815","0.326407311010871","0.309311969112674","0.343502652909068","3"
"Single","2016","Bremen","Female","27","","","","3"
"Single","2016","Bremen","Male","42","0.397110604021836","0.30882667517191","0.485394532871762","3"
"Single","2016","Thuringia","Female","115","0.245039586717986","0.208421944938789","0.281657228497183","3"
"Single","2016","Lower Saxony","Male","402","0.343305041879559","0.318005006731814","0.368605077027304","3"
"Single","2016","Lower Saxony","Female","335","0.257911360465082","0.235455357510844","0.28036736341932","3"
"Single","2016","Saxony-Anhalt","Male","120","0.367775847868985","0.322252247735725","0.413299448002245","3"
"Single","2016","Saxony-Anhalt","Female","129","0.28023981339717","0.24156377001113","0.31891585678321","3"
"Single","2016","Thuringia","Male","130","0.298452547930547","0.257729207674079","0.339175888187015","3"
"Widowed","2016","Schleswig-Holstein","Male","8","","","","5"
"Widowed","2016","Schleswig-Holstein","Female","39","0.116378414350898","0.0888425568517741","0.143914271850023","5"
"Widowed","2016","Hamburg","Male","2","","","","5"
"Widowed","2016","Hamburg","Female","15","","","","5"
"Widowed","2016","Lower Saxony","Male","36","0.0445820802064487","0.0335850340346269","0.0555791263782705","5"
"Widowed","2016","Lower Saxony","Female","106","0.132185092854916","0.11480011578147","0.149570069928362","5"
"Widowed","2016","Bremen","Male","2","","","","5"
"Widowed","2016","Bremen","Female","5","","","","5"
"Widowed","2016","North Rhine-Westphalia","Male","58","0.0347453152248995","0.0280685169252259","0.041422113524573","5"
"Widowed","2016","Mecklenburg-Western Pomerania","Male","8","","","","5"
"Widowed","2016","Mecklenburg-Western Pomerania","Female","31","0.110095275307463","0.0761174649424095","0.144073085672516","5"
"Widowed","2016","Saxony","Male","25","","","","5"
"Widowed","2016","Saxony","Female","78","0.133477985585309","0.110695252040863","0.156260719129755","5"
"Widowed","2016","Saxony-Anhalt","Male","19","","","","5"
"Widowed","2016","Saxony-Anhalt","Female","54","0.173912239206773","0.141271395310884","0.206553083102661","5"
"Widowed","2016","Thuringia","Male","13","","","","5"
"Widowed","2016","Thuringia","Female","56","0.149986649058108","0.119588346660487","0.180384951455729","5"
"Widowed","2016","North Rhine-Westphalia","Female","190","0.107926971333076","0.0970077317847725","0.11884621088138","5"
"Widowed","2016","Hesse","Male","15","","","","5"
"Widowed","2016","Hesse","Female","63","0.105866682983225","0.0871499430408207","0.124583422925628","5"
"Widowed","2016","Rhineland-Palatinate,Saarland","Male","20","","","","5"
"Widowed","2016","Rhineland-Palatinate,Saarland","Female","76","0.126860974989947","0.105153468575639","0.148568481404254","5"
"Widowed","2016","Baden-Württemberg","Male","32","0.0292289842335819","0.0212427448881444","0.0372152235790195","5"
"Widowed","2016","Baden-Württemberg","Female","120","0.120894288934053","0.105949718416596","0.135838859451509","5"
"Widowed","2016","Bavaria","Male","59","0.039297917538165","0.0312532834056949","0.0473425516706351","5"
"Widowed","2016","Bavaria","Female","153","0.121969900397532","0.10882247699895","0.135117323796113","5"
"Widowed","2016","Berlin","Male","15","","","","5"
"Widowed","2016","Berlin","Female","41","0.105865794030437","0.0815696742875018","0.130161913773371","5"
"Widowed","2016","Brandenburg","Male","18","","","","5"
"Widowed","2016","Brandenburg","Female","64","0.169394438511811","0.13922954061078","0.199559336412841","5"
"Divorced","2017","North Rhine-Westphalia","Female","351","0.10681221880608","0.0966787841336328","0.116945653478527","4"
"Divorced","2017","Hesse","Male","67","0.105945384188321","0.0887597413402474","0.123131027036395","4"
"Divorced","2017","Baden-Württemberg","Male","69","0.056362418567708","0.0457379741599129","0.066986862975503","4"
"Divorced","2017","Baden-Württemberg","Female","180","0.111640325507066","0.0976733640536128","0.125607286960519","4"
"Divorced","2017","Bavaria","Male","126","0.081990101871301","0.071099907397707","0.092880296344895","4"
"Divorced","2017","Hesse","Female","132","0.124844100591591","0.106341636043438","0.143346565139743","4"
"Divorced","2017","Rhineland-Palatinate,Saarland","Male","45","0.0934548042134083","0.0746770873276795","0.112232521099137","4"
"Divorced","2017","Rhineland-Palatinate,Saarland","Female","96","0.128035579501343","0.106720997909163","0.149350161093523","4"
"Divorced","2017","Bremen","Female","20","","","","4"
"Divorced","2017","North Rhine-Westphalia","Male","192","0.0945844327357309","0.0847565587422342","0.104412306729228","4"
"Divorced","2017","Bavaria","Female","258","0.121365845062114","0.108806575003736","0.133925115120492","4"
"Divorced","2017","Berlin","Male","47","0.120502651834744","0.0940767764334295","0.146928527236059","4"
"Divorced","2017","Berlin","Female","71","0.115812761028818","0.0900788854044846","0.141546636653152","4"
"Divorced","2017","Brandenburg","Male","31","0.0627934014173373","0.0434787687880081","0.0821080340466666","4"
"Divorced","2017","Brandenburg","Female","64","0.106395054288105","0.0825807082750737","0.130209400301137","4"
"Divorced","2017","Mecklenburg-Western Pomerania","Male","30","0.163532304234624","0.121680534387115","0.205384074082133","4"
"Divorced","2017","Mecklenburg-Western Pomerania","Female","42","0.151465857502043","0.113359216610565","0.189572498393521","4"
"Divorced","2017","Saxony","Male","69","0.113594781095103","0.0928174659131592","0.134372096277047","4"
"Divorced","2017","Saxony","Female","91","0.111268422639959","0.0914380534743402","0.131098791805577","4"
"Divorced","2017","Saxony-Anhalt","Male","26","","","","4"
"Divorced","2017","Saxony-Anhalt","Female","63","0.109362134022694","0.0838306410844676","0.134893626960921","4"
"Divorced","2017","Thuringia","Male","34","0.11312925898129","0.0863638066053545","0.139894711357226","4"
"Divorced","2017","Thuringia","Female","64","0.117004758009783","0.0911779608762562","0.14283155514331","4"
"Divorced","2017","Schleswig-Holstein","Male","34","0.0888236840470518","0.0663578090921329","0.111289559001971","4"
"Divorced","2017","Schleswig-Holstein","Female","58","0.103814213507495","0.0801460159000541","0.127482411114936","4"
"Divorced","2017","Hamburg","Male","15","","","","4"
"Divorced","2017","Hamburg","Female","31","0.0913160648137243","0.0598040919562622","0.122828037671186","4"
"Divorced","2017","Lower Saxony","Male","73","0.0689014902661954","0.0566578853281637","0.0811450952042271","4"
"Divorced","2017","Lower Saxony","Female","175","0.0978676911080607","0.0838172065816747","0.111918175634447","4"
"Divorced","2017","Bremen","Male","6","","","","4"
"Married","2017","North Rhine-Westphalia","Female","1994","0.503389339606048","0.486985903053883","0.519792776158214","1"
"Married","2017","Hesse","Male","671","0.46749381334616","0.439633050728352","0.495354575963969","1"
"Married","2017","Hesse","Female","703","0.49307549016811","0.46509011016283","0.52106087017339","1"
"Married","2017","Rhineland-Palatinate,Saarland","Male","554","0.566166336145523","0.534193520298871","0.598139151992176","1"
"Married","2017","Rhineland-Palatinate,Saarland","Female","527","0.470068330239349","0.438229835464291","0.501906825014408","1"
"Married","2017","Baden-Württemberg","Male","1094","0.541661081010688","0.518706678770365","0.564615483251012","1"
"Married","2017","Baden-Württemberg","Female","1150","0.509840370310197","0.487669494491374","0.53201124612902","1"
"Married","2017","Bavaria","Male","1458","0.539217639535481","0.519431493577809","0.559003785493153","1"
"Married","2017","Bavaria","Female","1506","0.495688554073312","0.476459143419266","0.514917964727359","1"
"Married","2017","Berlin","Male","260","0.327257219193348","0.289169676457105","0.365344761929591","1"
"Married","2017","Berlin","Female","280","0.326470667228944","0.288760782129924","0.364180552327965","1"
"Married","2017","Brandenburg","Male","353","0.5170081251639","0.477222116252356","0.556794134075444","1"
"Married","2017","Brandenburg","Female","346","0.47427342570451","0.435707876717896","0.512838974691123","1"
"Married","2017","North Rhine-Westphalia","Male","1981","0.516688247575116","0.4999058603006","0.533470634849633","1"
"Married","2017","Thuringia","Female","315","0.460551279503146","0.420501171791146","0.500601387215146","1"
"Married","2017","Schleswig-Holstein","Male","355","0.584636528305675","0.54572172329584","0.623551333315509","1"
"Married","2017","Schleswig-Holstein","Female","360","0.498317869034251","0.459520229989043","0.537115508079459","1"
"Married","2017","Hamburg","Male","163","0.536902360025721","0.481749605524148","0.592055114527294","1"
"Married","2017","Hamburg","Female","164","0.47954622876065","0.42489475287997","0.534197704641331","1"
"Married","2017","Lower Saxony","Male","956","0.523452339764489","0.499309467984468","0.547595211544509","1"
"Married","2017","Lower Saxony","Female","963","0.501757621845527","0.478114553790421","0.525400689900632","1"
"Married","2017","Mecklenburg-Western Pomerania","Male","169","0.390129086065776","0.334932706873858","0.445325465257694","1"
"Married","2017","Mecklenburg-Western Pomerania","Female","166","0.442300285058478","0.38950836552573","0.495092204591226","1"
"Married","2017","Saxony","Male","487","0.412609424887811","0.380374464185931","0.444844385589692","1"
"Married","2017","Saxony","Female","506","0.439619772250843","0.408320118158297","0.470919426343388","1"
"Married","2017","Saxony-Anhalt","Male","278","0.473551538418544","0.428790959070288","0.5183121177668","1"
"Married","2017","Bremen","Male","79","0.435234886061891","0.35397506667097","0.516494705452813","1"
"Married","2017","Bremen","Female","74","0.413356625014618","0.333479725380587","0.49323352464865","1"
"Married","2017","Saxony-Anhalt","Female","289","0.392053431780985","0.352114404780742","0.431992458781228","1"
"Married","2017","Thuringia","Male","310","0.484702694114414","0.442472448633889","0.526932939594938","1"
"Married, but separated","2017","North Rhine-Westphalia","Female","127","0.0287604520446589","0.0232772297865118","0.0342436743028059","2"
"Married, but separated","2017","Hesse","Male","68","0.0447765257760943","0.0332281627624955","0.0563248887896931","2"
"Married, but separated","2017","Hesse","Female","58","0.022447232890065","0.0141553269533176","0.0307391388268124","2"
"Married, but separated","2017","Rhineland-Palatinate,Saarland","Male","37","0.0292123768563913","0.0183483006527891","0.0400764530599935","2"
"Married, but separated","2017","North Rhine-Westphalia","Male","121","0.0267081354422892","0.0212935015068271","0.0321227693777514","2"
"Married, but separated","2017","Thuringia","Female","22","","","","2"
"Married, but separated","2017","Schleswig-Holstein","Male","25","","","","2"
"Married, but separated","2017","Schleswig-Holstein","Female","26","","","","2"
"Married, but separated","2017","Hamburg","Male","14","","","","2"
"Married, but separated","2017","Mecklenburg-Western Pomerania","Male","5","","","","2"
"Married, but separated","2017","Mecklenburg-Western Pomerania","Female","9","","","","2"
"Married, but separated","2017","Saxony","Male","17","","","","2"
"Married, but separated","2017","Hamburg","Female","16","","","","2"
"Married, but separated","2017","Lower Saxony","Male","50","0.0270030366601243","0.0191676717040805","0.0348384016161681","2"
"Married, but separated","2017","Baden-Württemberg","Female","62","0.0163082755229689","0.0106909382757292","0.0219256127702085","2"
"Married, but separated","2017","Bavaria","Male","84","0.0286602079017714","0.0220371813086363","0.0352832344949066","2"
"Married, but separated","2017","Bavaria","Female","74","0.0253308133935082","0.0192876365659313","0.0313739902210852","2"
"Married, but separated","2017","Berlin","Male","30","0.0468125699378452","0.0296657254582572","0.0639594144174333","2"
"Married, but separated","2017","Brandenburg","Female","21","","","","2"
"Married, but separated","2017","Saxony","Female","27","","","","2"
"Married, but separated","2017","Bremen","Male","7","","","","2"
"Married, but separated","2017","Bremen","Female","6","","","","2"
"Married, but separated","2017","Rhineland-Palatinate,Saarland","Female","35","0.0219285458087115","0.0125862782316769","0.0312708133857462","2"
"Married, but separated","2017","Baden-Württemberg","Male","50","0.0215775072266325","0.0148837084475293","0.0282713060057356","2"
"Married, but separated","2017","Berlin","Female","25","","","","2"
"Married, but separated","2017","Brandenburg","Male","21","","","","2"
"Married, but separated","2017","Saxony-Anhalt","Male","13","","","","2"
"Married, but separated","2017","Saxony-Anhalt","Female","18","","","","2"
"Married, but separated","2017","Thuringia","Male","22","","","","2"
"Married, but separated","2017","Lower Saxony","Female","58","0.0215488143734088","0.0146825932871461","0.0284150354596715","2"
"Single","2017","Schleswig-Holstein","Male","193","0.279130578948949","0.243707219602119","0.314553938295779","3"
"Single","2017","Schleswig-Holstein","Female","150","0.262097579973815","0.227972889212069","0.29622227073556","3"
"Single","2017","Hamburg","Male","121","0.374663945199803","0.321126091988765","0.428201798410841","3"
"Single","2017","North Rhine-Westphalia","Female","881","0.251008796529979","0.23678362059623","0.265233972463728","3"
"Single","2017","Hesse","Male","408","0.360451337715964","0.333640964765327","0.387261710666601","3"
"Single","2017","Hesse","Female","263","0.254459401096249","0.230078612128321","0.278840190064177","3"
"Single","2017","Rhineland-Palatinate,Saarland","Male","267","0.268988284367517","0.240381035663988","0.297595533071046","3"
"Single","2017","Rhineland-Palatinate,Saarland","Female","212","0.260201353693194","0.232213239586903","0.288189467799486","3"
"Single","2017","Baden-Württemberg","Male","567","0.351870127386654","0.329869704840688","0.37387054993262","3"
"Single","2017","Baden-Württemberg","Female","441","0.246945986987987","0.227820565300192","0.266071408675781","3"
"Single","2017","Bavaria","Male","717","0.316133797154297","0.297677172729284","0.33459042157931","3"
"Single","2017","Bavaria","Female","599","0.241274259274015","0.224818799513716","0.257729719034313","3"
"Single","2017","Berlin","Male","230","0.480526787312338","0.439970873282868","0.521082701341807","3"
"Single","2017","Berlin","Female","176","0.413929692318711","0.374320770716142","0.45353861392128","3"
"Single","2017","Brandenburg","Male","178","0.34139992192979","0.303646669091404","0.379153174768176","3"
"Single","2017","Brandenburg","Female","151","0.248537703505945","0.21516011965585","0.281915287356041","3"
"Single","2017","Mecklenburg-Western Pomerania","Male","86","0.392237551444463","0.336987971589753","0.447487131299173","3"
"Single","2017","Mecklenburg-Western Pomerania","Female","95","0.285499384132918","0.237491504585818","0.333507263680018","3"
"Single","2017","Saxony","Male","302","0.417595785933361","0.385304570336123","0.449887001530598","3"
"Single","2017","Saxony","Female","258","0.286016150972959","0.257519160275158","0.31451314167076","3"
"Single","2017","North Rhine-Westphalia","Male","1049","0.329281608045047","0.313498969372707","0.345064246717388","3"
"Single","2017","Saxony-Anhalt","Male","143","0.380574581497406","0.337048602975651","0.424100560019162","3"
"Single","2017","Thuringia","Female","138","0.246401662854764","0.211777331836816","0.281025993872713","3"
"Single","2017","Hamburg","Female","91","0.29017986918482","0.240531684804805","0.339828053564835","3"
"Single","2017","Bremen","Female","38","0.303516622498579","0.228937326157541","0.378095918839618","3"
"Single","2017","Lower Saxony","Female","402","0.237356137867195","0.217237543505389","0.257474732229002","3"
"Single","2017","Lower Saxony","Male","527","0.326827179410001","0.304153627797814","0.349500731022188","3"
"Single","2017","Thuringia","Male","159","0.35752555858182","0.317027106148569","0.398024011015071","3"
"Single","2017","Bremen","Male","49","0.399406882611177","0.319132306678757","0.479681458543597","3"
"Single","2017","Saxony-Anhalt","Female","154","0.301595328898233","0.26404981803264","0.339140839763825","3"
"Widowed","2017","Schleswig-Holstein","Male","9","","","","5"
"Widowed","2017","Schleswig-Holstein","Female","44","0.11395741768638","0.0893006383536498","0.13861419701911","5"
"Widowed","2017","Hamburg","Male","1","","","","5"
"Widowed","2017","Hamburg","Female","19","","","","5"
"Widowed","2017","Lower Saxony","Male","38","0.0538159538991905","0.0429080697621889","0.0647238380361921","5"
"Widowed","2017","Lower Saxony","Female","120","0.141469734805809","0.124990156825436","0.157949312786181","5"
"Widowed","2017","Bremen","Male","2","","","","5"
"Widowed","2017","Bremen","Female","8","","","","5"
"Widowed","2017","North Rhine-Westphalia","Male","63","0.0327375762018162","0.0267614303430903","0.0387137220605422","5"
"Widowed","2017","North Rhine-Westphalia","Female","216","0.110029193013234","0.0997628289406792","0.12029555708579","5"
"Widowed","2017","Hesse","Male","18","","","","5"
"Widowed","2017","Hesse","Female","70","0.105173775253985","0.0880015751976964","0.122345975310274","5"
"Widowed","2017","Rhineland-Palatinate,Saarland","Male","20","","","","5"
"Widowed","2017","Rhineland-Palatinate,Saarland","Female","74","0.119766190757402","0.0990538951852794","0.140478486329524","5"
"Widowed","2017","Baden-Württemberg","Male","30","0.0285288658083173","0.0208593842578658","0.0361983473587688","5"
"Widowed","2017","Baden-Württemberg","Female","120","0.115265041671782","0.10110213579057","0.129427947552994","5"
"Widowed","2017","Bavaria","Male","53","0.0339982535371497","0.026804616846645","0.0411918902276543","5"
"Widowed","2017","Bavaria","Female","160","0.11634052819705","0.104008909138443","0.128672147255657","5"
"Widowed","2017","Berlin","Male","16","","","","5"
"Widowed","2017","Berlin","Female","42","0.113434893386397","0.0879323485774014","0.138937438195392","5"
"Widowed","2017","Brandenburg","Male","23","","","","5"
"Widowed","2017","Brandenburg","Female","62","0.150448973126941","0.122837186679307","0.178060759574576","5"
"Widowed","2017","Mecklenburg-Western Pomerania","Male","10","","","","5"
"Widowed","2017","Mecklenburg-Western Pomerania","Female","28","","","","5"
"Widowed","2017","Saxony","Male","21","","","","5"
"Widowed","2017","Saxony","Female","84","0.140801528997789","0.118867926876865","0.162735131118712","5"
"Widowed","2017","Saxony-Anhalt","Male","18","","","","5"
"Widowed","2017","Saxony-Anhalt","Female","50","0.157937296526906","0.128103624521874","0.187770968531938","5"
"Widowed","2017","Thuringia","Male","13","","","","5"
"Widowed","2017","Thuringia","Female","56","0.155599513166387","0.126474377125131","0.184724649207643","5"
"Divorced","2018","North Rhine-Westphalia","Female","339","0.104692341894742","0.0943542308542726","0.115030452935212","4"
"Divorced","2018","Hesse","Male","64","0.105559371028697","0.0875155025995442","0.123603239457851","4"
"Divorced","2018","Hesse","Female","142","0.137961469457737","0.118012549320614","0.15791038959486","4"
"Divorced","2018","Rhineland-Palatinate,Saarland","Male","52","0.0822401394086755","0.064078288673028","0.100401990144323","4"
"Divorced","2018","Rhineland-Palatinate,Saarland","Female","103","0.14044872082951","0.117861596680263","0.163035844978756","4"
"Divorced","2018","Baden-Württemberg","Male","71","0.0598683811999416","0.0483405554874948","0.0713962069123883","4"
"Divorced","2018","Baden-Württemberg","Female","176","0.119253934712911","0.103902183443695","0.134605685982128","4"
"Divorced","2018","Bavaria","Male","136","0.0943012969007692","0.0820418203055989","0.10656077349594","4"
"Divorced","2018","Bremen","Female","21","","","","4"
"Divorced","2018","North Rhine-Westphalia","Male","190","0.0907554740816824","0.0806934970964135","0.100817451066951","4"
"Divorced","2018","Mecklenburg-Western Pomerania","Female","47","0.151182339213484","0.11422912462338","0.188135553803588","4"
"Divorced","2018","Saxony","Male","63","0.108062196132634","0.0873490116341755","0.128775380631093","4"
"Divorced","2018","Saxony","Female","90","0.101419578873715","0.0820591920569343","0.120779965690496","4"
"Divorced","2018","Saxony-Anhalt","Male","26","","","","4"
"Divorced","2018","Saxony-Anhalt","Female","69","0.114978940192391","0.0887220967415558","0.141235783643226","4"
"Divorced","2018","Thuringia","Male","32","0.101529947026528","0.07529150266892","0.127768391384135","4"
"Divorced","2018","Thuringia","Female","67","0.115095704846673","0.0888272654883084","0.141364144205037","4"
"Divorced","2018","Schleswig-Holstein","Male","35","0.0842407444595705","0.061318333443224","0.107163155475917","4"
"Divorced","2018","Bavaria","Female","262","0.129867887554621","0.116356944847078","0.143378830262165","4"
"Divorced","2018","Berlin","Male","45","0.11279603880569","0.0875885801282353","0.138003497483145","4"
"Divorced","2018","Berlin","Female","78","0.127194651331076","0.100309331375287","0.154079971286866","4"
"Divorced","2018","Brandenburg","Male","37","0.0767966363922676","0.0550517752959333","0.0985414974886018","4"
"Divorced","2018","Brandenburg","Female","61","0.09780702099229","0.0741561839289087","0.121457858055671","4"
"Divorced","2018","Mecklenburg-Western Pomerania","Male","29","","","","4"
"Divorced","2018","Hamburg","Male","16","","","","4"
"Divorced","2018","Schleswig-Holstein","Female","51","0.0778971112854432","0.0561790764388983","0.0996151461319881","4"
"Divorced","2018","Hamburg","Female","45","0.121833161361957","0.0853627951112168","0.158303527612697","4"
"Divorced","2018","Lower Saxony","Male","69","0.071559666284127","0.0585588455427367","0.0845604870255174","4"
"Divorced","2018","Lower Saxony","Female","174","0.104101962027866","0.0893170969929223","0.118886827062811","4"
"Divorced","2018","Bremen","Male","5","","","","4"
"Married","2018","North Rhine-Westphalia","Female","1866","0.504497493285875","0.487614477761369","0.521380508810381","1"
"Married","2018","Hesse","Male","605","0.473516519862488","0.444196420521333","0.502836619203644","1"
"Married","2018","Hesse","Female","619","0.465444304119016","0.436590207100931","0.494298401137101","1"
"Married","2018","Rhineland-Palatinate,Saarland","Male","523","0.585933917026928","0.55337178735162","0.618496046702236","1"
"Married","2018","Rhineland-Palatinate,Saarland","Female","487","0.463661887247147","0.431243890193706","0.496079884300588","1"
"Married","2018","Baden-Württemberg","Male","984","0.554455629483704","0.530304736497339","0.57860652247007","1"
"Married","2018","Baden-Württemberg","Female","998","0.514469264443547","0.490794574958376","0.538143953928718","1"
"Married","2018","Bavaria","Male","1269","0.534759201026593","0.513835464029661","0.555682938023524","1"
"Married","2018","Bavaria","Female","1316","0.4729929844024","0.452926203273458","0.493059765531342","1"
"Married","2018","Berlin","Male","275","0.341453358423353","0.303667493504652","0.379239223342054","1"
"Married","2018","Berlin","Female","270","0.330023378779522","0.292081025580915","0.36796573197813","1"
"Married","2018","Brandenburg","Male","327","0.518218896921671","0.477413429885939","0.559024363957403","1"
"Married","2018","Brandenburg","Female","322","0.482638426347647","0.442853385202022","0.522423467493273","1"
"Married","2018","Thuringia","Female","294","0.453456529992515","0.412479852028225","0.494433207956805","1"
"Married","2018","Schleswig-Holstein","Male","331","0.570818858257582","0.529970179804162","0.611667536711002","1"
"Married","2018","Schleswig-Holstein","Female","328","0.500074663411135","0.459557395091733","0.540591931730537","1"
"Married","2018","Hamburg","Male","135","0.524971926847681","0.464960362095165","0.584983491600196","1"
"Married","2018","Hamburg","Female","145","0.458674751770883","0.403116264746598","0.514233238795168","1"
"Married","2018","Lower Saxony","Male","897","0.528902093121795","0.503725158765784","0.554079027477806","1"
"Married","2018","North Rhine-Westphalia","Male","1821","0.535353534450071","0.517883723177002","0.552823345723141","1"
"Married","2018","Mecklenburg-Western Pomerania","Male","175","0.42706744096724","0.371462769101742","0.482672112832738","1"
"Married","2018","Mecklenburg-Western Pomerania","Female","183","0.468428218351471","0.416953145023653","0.519903291679289","1"
"Married","2018","Saxony","Male","475","0.432636365936603","0.399581534107713","0.465691197765492","1"
"Married","2018","Saxony","Female","488","0.443093189824236","0.411235560495528","0.474950819152945","1"
"Married","2018","Saxony-Anhalt","Female","275","0.405880897503013","0.365461240320207","0.44630055468582","1"
"Married","2018","Lower Saxony","Female","906","0.502346176072703","0.478140131016405","0.526552221129001","1"
"Married","2018","Bremen","Female","82","0.427804648709447","0.350165510847414","0.505443786571479","1"
"Married","2018","Saxony-Anhalt","Male","268","0.467564232020396","0.422456248416786","0.512672215624005","1"
"Married","2018","Bremen","Male","81","0.421862214595213","0.343351796812909","0.500372632377517","1"
"Married","2018","Thuringia","Male","290","0.508243069638966","0.464812034838538","0.551674104439395","1"
"Married, but separated","2018","North Rhine-Westphalia","Female","119","0.0299468896898364","0.0241915467970124","0.0357022325826603","2"
"Married, but separated","2018","Hesse","Male","55","0.044775500183775","0.0326310335779553","0.0569199667895948","2"
"Married, but separated","2018","Hesse","Female","52","0.0247604652977341","0.0157714483938442","0.033749482201624","2"
"Married, but separated","2018","Rhineland-Palatinate,Saarland","Male","30","0.0281080885749605","0.0171816584172662","0.0390345187326549","2"
"Married, but separated","2018","Thuringia","Female","18","","","","2"
"Married, but separated","2018","North Rhine-Westphalia","Male","103","0.0235676379163655","0.0182540769457489","0.028881198886982","2"
"Married, but separated","2018","Schleswig-Holstein","Male","18","","","","2"
"Married, but separated","2018","Schleswig-Holstein","Female","21","","","","2"
"Married, but separated","2018","Hamburg","Male","7","","","","2"
"Married, but separated","2018","Mecklenburg-Western Pomerania","Male","6","","","","2"
"Married, but separated","2018","Mecklenburg-Western Pomerania","Female","9","","","","2"
"Married, but separated","2018","Saxony","Male","23","","","","2"
"Married, but separated","2018","Thuringia","Male","21","","","","2"
"Married, but separated","2018","Saxony-Anhalt","Male","8","","","","2"
"Married, but separated","2018","Bavaria","Female","82","0.027761223996657","0.0211581229984296","0.0343643249948844","2"
"Married, but separated","2018","Berlin","Male","30","0.04896430638376","0.0317690515867076","0.0661595611808123","2"
"Married, but separated","2018","Brandenburg","Female","19","","","","2"
"Married, but separated","2018","Saxony","Female","29","","","","2"
"Married, but separated","2018","Hamburg","Female","9","","","","2"
"Married, but separated","2018","Lower Saxony","Male","43","0.0200761517126234","0.0130016474040523","0.0271506560211945","2"
"Married, but separated","2018","Lower Saxony","Female","57","0.0245653104645857","0.0170712215579076","0.0320593993712639","2"
"Married, but separated","2018","Baden-Württemberg","Female","43","0.0148424788247342","0.00911448859521045","0.0205704690542579","2"
"Married, but separated","2018","Bavaria","Male","67","0.0209661263668828","0.0149560611897473","0.0269761915440183","2"
"Married, but separated","2018","Berlin","Female","29","","","","2"
"Married, but separated","2018","Saxony-Anhalt","Female","16","","","","2"
"Married, but separated","2018","Bremen","Male","10","","","","2"
"Married, but separated","2018","Baden-Württemberg","Male","35","0.0216967794217196","0.0146175058904796","0.0287760529529595","2"
"Married, but separated","2018","Bremen","Female","6","","","","2"
"Married, but separated","2018","Brandenburg","Male","18","","","","2"
"Married, but separated","2018","Rhineland-Palatinate,Saarland","Female","32","0.0245686089857472","0.014504975823712","0.0346322421477824","2"
"Single","2018","Schleswig-Holstein","Male","173","0.279422604254712","0.242390394795925","0.316454813713498","3"
"Single","2018","Schleswig-Holstein","Female","145","0.286120777345146","0.249497498204624","0.322744056485669","3"
"Single","2018","Hamburg","Male","105","0.401864494436771","0.34294664547243","0.460782343401112","3"
"Single","2018","North Rhine-Westphalia","Female","835","0.252906929364751","0.238228982742142","0.267584875987361","3"
"Single","2018","Hesse","Male","368","0.34756446839967","0.319600939051721","0.375527997747619","3"
"Single","2018","Hesse","Female","266","0.260054548299594","0.234679362759455","0.285429733839734","3"
"Single","2018","Rhineland-Palatinate,Saarland","Male","253","0.259991230835797","0.23099433979884","0.288988121872753","3"
"Single","2018","Rhineland-Palatinate,Saarland","Female","221","0.257483829658609","0.229059247622505","0.285908411694713","3"
"Single","2018","Baden-Württemberg","Male","510","0.341821393471696","0.318773787759493","0.364868999183898","3"
"Single","2018","Baden-Württemberg","Female","385","0.246657223100956","0.226237989195968","0.267076457005944","3"
"Single","2018","Bavaria","Male","653","0.309743859932571","0.290347165887676","0.329140553977465","3"
"Single","2018","Bavaria","Female","561","0.239813795651705","0.222652928105438","0.256974663197971","3"
"Single","2018","Berlin","Male","240","0.477643463250566","0.43784137668519","0.517445549815942","3"
"Single","2018","Berlin","Female","177","0.394798477017993","0.355356395563175","0.43424055847281","3"
"Single","2018","Brandenburg","Male","168","0.339325755939227","0.300658892003781","0.377992619874672","3"
"Single","2018","Brandenburg","Female","146","0.259236828479037","0.224346920825693","0.294126736132382","3"
"Single","2018","Mecklenburg-Western Pomerania","Male","85","0.362523206374942","0.308483697268489","0.416562715481395","3"
