"pgfamstd","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"3","2011","Not Working","Male","1046","0.255154150807065","0.241679560347807","0.268628741266322"
"3","2011","Not Working","Female","1310","0.168628113593693","0.159575061582981","0.177681165604405"
"4","2011","Full Time","Male","468","0.0878939811453001","0.0813611406049349","0.0944268216856653"
"4","2011","Full Time","Female","530","0.135605115561138","0.124039062888335","0.147171168233942"
"4","2011","Part Time","Male","133","0.0841612572894813","0.071638132471723","0.0966843821072395"
"4","2011","Part Time","Female","659","0.103449993680774","0.0955494204666755","0.111350566894872"
"4","2011","Not Working","Male","210","0.0652612021951516","0.0576271746272879","0.0728952297630154"
"4","2011","Not Working","Female","505","0.0807499575580753","0.0741624619588446","0.087337453157306"
"5","2011","Full Time","Male","35","0.00510031621533853","0.00345674689247162","0.00674388553820545"
"5","2011","Full Time","Female","74","0.0236380507483008","0.0185058659205821","0.0287702355760195"
"5","2011","Part Time","Male","22","","",""
"5","2011","Part Time","Female","160","0.0419518970805288","0.0367510322258836","0.0471527619351741"
"5","2011","Not Working","Male","313","0.09850854125866","0.0892977104144742","0.107719372102846"
"5","2011","Not Working","Female","969","0.248938159420383","0.238483354270575","0.259392964570192"
"6","2011","Full Time","Male","","","",""
"6","2011","Full Time","Female","","","",""
"6","2011","Part Time","Male","1","","",""
"6","2011","Part Time","Female","","","",""
"6","2011","Not Working","Male","1","","",""
"6","2011","Not Working","Female","","","",""
"7","2011","Full Time","Male","14","","",""
"7","2011","Full Time","Female","5","","",""
"7","2011","Part Time","Male","6","","",""
"7","2011","Part Time","Female","9","","",""
"7","2011","Not Working","Male","2","","",""
"7","2011","Not Working","Female","7","","",""
"8","2011","Full Time","Male","1","","",""
"8","2011","Full Time","Female","","","",""
"8","2011","Part Time","Male","2","","",""
"8","2011","Part Time","Female","1","","",""
"8","2011","Not Working","Male","","","",""
"8","2011","Not Working","Female","","","",""
"1","2012","Full Time","Male","4812","0.568406421255462","0.556770240839079","0.580042601671845"
"1","2012","Full Time","Female","1526","0.37918492197866","0.362997329247005","0.395372514710315"
"1","2012","Part Time","Male","869","0.388205681421141","0.365489223011693","0.410922139830589"
"1","2012","Part Time","Female","3466","0.599595393278364","0.586860797815836","0.612329988740891"
"1","2012","Not Working","Male","2438","0.568238807992962","0.553066158709344","0.583411457276581"
"1","2012","Not Working","Female","3404","0.495641576774575","0.483219285889047","0.508063867660103"
"2","2012","Full Time","Male","147","0.0245335136914626","0.0208991404694569","0.0281678869134682"
"2","2012","Full Time","Female","111","0.021584539653819","0.0167360255868178","0.0264330537208202"
"2","2012","Part Time","Male","35","0.0184560493149","0.0121822415546901","0.0247298570751099"
"2","2012","Part Time","Female","213","0.030688576913642","0.0262060127248223","0.0351711411024617"
"2","2012","Not Working","Male","66","0.0189197979009641","0.0147464491911131","0.0230931466108152"
"2","2012","Not Working","Female","133","0.0199564193659887","0.0164817603195708","0.0234310784124065"
"3","2012","Full Time","Male","1500","0.311062970210209","0.300187265868831","0.321938674551587"
"3","2012","Full Time","Female","1162","0.428099858886705","0.411591334501847","0.444608383271563"
"3","2012","Part Time","Male","704","0.493972530168685","0.470667728755048","0.517277331582321"
"3","2012","Part Time","Female","1122","0.230554829419361","0.219608149289436","0.241501509549286"
"3","2012","Not Working","Male","1043","0.249389747229573","0.236136548337951","0.262642946121196"
"3","2012","Not Working","Female","1254","0.166812854747568","0.157550226624292","0.176075482870844"
"4","2012","Full Time","Male","453","0.0867448316015831","0.0801323976867132","0.0933572655164531"
"4","2012","Full Time","Female","559","0.143499306259999","0.131802578775049","0.155196033744948"
"4","2012","Part Time","Male","133","0.0851004966915635","0.0720940188910809","0.098106974492046"
"4","2012","Part Time","Female","719","0.0976307480282738","0.089916529640197","0.105344966416351"
"4","2012","Not Working","Male","232","0.0701706714223144","0.0623462252328204","0.0779951176118085"
"4","2012","Not Working","Female","489","0.0825302307240572","0.0756934665183698","0.0893669949297446"
"5","2012","Full Time","Male","31","0.00327558958305912","0.00193320869866849","0.00461797046744975"
"5","2012","Full Time","Female","84","0.0257096902182882","0.0204292731667476","0.0309901072698289"
"5","2012","Part Time","Male","19","","",""
"5","2012","Part Time","Female","161","0.040676000295701","0.0355419720634573","0.0458100285279448"
"5","2012","Not Working","Male","309","0.0923601844941069","0.0834912114041569","0.101229157584057"
"5","2012","Not Working","Female","934","0.234387749090692","0.223862798110459","0.244912700070925"
"6","2012","Full Time","Male","","","",""
"6","2012","Full Time","Female","","","",""
"6","2012","Part Time","Male","1","","",""
"6","2012","Part Time","Female","1","","",""
"6","2012","Not Working","Male","1","","",""
"6","2012","Not Working","Female","","","",""
"7","2012","Full Time","Male","15","","",""
"7","2012","Full Time","Female","9","","",""
"7","2012","Part Time","Male","5","","",""
"7","2012","Part Time","Female","4","","",""
"7","2012","Not Working","Male","5","","",""
"7","2012","Not Working","Female","9","","",""
"8","2012","Full Time","Male","2","","",""
"8","2012","Full Time","Female","","","",""
"8","2012","Part Time","Male","2","","",""
"8","2012","Part Time","Female","1","","",""
"8","2012","Not Working","Male","","","",""
"8","2012","Not Working","Female","","","",""
"1","2013","Full Time","Male","4362","0.555807742903759","0.543634511091287","0.567980974716232"
"1","2013","Full Time","Female","1400","0.365464822490598","0.349052061857821","0.381877583123375"
"1","2013","Part Time","Male","836","0.391329373346736","0.368217677938399","0.414441068755073"
"1","2013","Part Time","Female","3331","0.601681483702847","0.588684325328917","0.614678642076777"
"1","2013","Not Working","Male","3662","0.557090567940289","0.544669959960673","0.569511175919906"
"1","2013","Not Working","Female","4541","0.487709303187974","0.476874615325958","0.498543991049989"
"2","2013","Full Time","Male","157","0.0219176944201211","0.0183305964439272","0.0255047923963149"
"2","2013","Full Time","Female","124","0.0276567270334666","0.0220676358860541","0.0332458181808791"
"2","2013","Part Time","Male","36","0.0252807288489316","0.0178470468090662","0.0327144108887971"
"2","2013","Part Time","Female","192","0.0269961950285389","0.0226933234190059","0.0312990666380719"
"2","2013","Not Working","Male","92","0.0202952229330487","0.016769347105743","0.0238210987603545"
"2","2013","Not Working","Female","173","0.0196386621991784","0.0166310164135119","0.022646307984845"
"3","2013","Full Time","Male","1399","0.320088311086854","0.308659020747381","0.331517601426326"
"3","2013","Full Time","Female","1128","0.437218201844237","0.42031184109159","0.454124562596884"
"3","2013","Part Time","Male","677","0.468342933083486","0.444712744326713","0.491973121840258"
"3","2013","Part Time","Female","1086","0.225867800739564","0.214766226503043","0.236969374976086"
"3","2013","Not Working","Male","1753","0.275909876943629","0.264733464426949","0.287086289460309"
"3","2013","Not Working","Female","1853","0.186002270489927","0.177567983603135","0.194436557376719"
"4","2013","Full Time","Male","436","0.0918718849329397","0.0847953121438632","0.0989484577220161"
"4","2013","Full Time","Female","563","0.138542913594607","0.126768481323991","0.150317345865224"
"4","2013","Part Time","Male","140","0.0977966332964615","0.0837302132070873","0.111863053385836"
"4","2013","Part Time","Female","671","0.099657053095052","0.0917044768126073","0.107609629377497"
"4","2013","Not Working","Male","308","0.0671175102877189","0.0608606871740693","0.0733743334013685"
"4","2013","Not Working","Female","657","0.0872706867483296","0.0811530618368023","0.0933883116598569"
"5","2013","Full Time","Male","27","","",""
"5","2013","Full Time","Female","82","0.0281712057304355","0.0225318616639265","0.0338105497969445"
"5","2013","Part Time","Male","20","","",""
"5","2013","Part Time","Female","161","0.0435426885061759","0.038124672846692","0.0489607041656598"
"5","2013","Not Working","Male","305","0.0758368675800835","0.0692171875125249","0.0824565476476421"
"5","2013","Not Working","Female","939","0.218428439558329","0.209472387377631","0.227384491739028"
"6","2013","Full Time","Male","1","","",""
"6","2013","Full Time","Female","","","",""
"6","2013","Part Time","Male","","","",""
"6","2013","Part Time","Female","","","",""
"6","2013","Not Working","Male","9","","",""
"6","2013","Not Working","Female","","","",""
"7","2013","Full Time","Male","17","","",""
"7","2013","Full Time","Female","9","","",""
"7","2013","Part Time","Male","2","","",""
"7","2013","Part Time","Female","8","","",""
"7","2013","Not Working","Male","14","","",""
"7","2013","Not Working","Female","11","","",""
"8","2013","Full Time","Male","1","","",""
"8","2013","Full Time","Female","1","","",""
"8","2013","Part Time","Male","2","","",""
"8","2013","Part Time","Female","1","","",""
"8","2013","Not Working","Male","1","","",""
"8","2013","Not Working","Female","2","","",""
"1","2014","Full Time","Male","4561","0.563519999638346","0.55165523961465","0.575384759662042"
"1","2014","Full Time","Female","1560","0.385941510390697","0.369825048857228","0.402057971924165"
"1","2014","Part Time","Male","965","0.381521603610213","0.359922609538754","0.403120597681672"
"1","2014","Part Time","Female","3491","0.574793815697348","0.561859451378167","0.587728180016529"
"1","2014","Not Working","Male","2333","0.54998548851224","0.534742534017121","0.565228443007358"
"1","2014","Not Working","Female","3094","0.477255128323661","0.464438167083141","0.490072089564181"
"2","2014","Full Time","Male","135","0.0230898062332166","0.0194967866689022","0.026682825797531"
"2","2014","Full Time","Female","124","0.0304950112816196","0.0248026362752335","0.0361873862880057"
"2","2014","Part Time","Male","40","0.0251704371498459","0.0182054324237103","0.0321354418759815"
"2","2014","Part Time","Female","150","0.0252875559881758","0.0211800240985872","0.0293950878777645"
"2","2014","Not Working","Male","72","0.0201018818187464","0.0158016774307311","0.0244020862067618"
"2","2014","Not Working","Female","111","0.0172788619084808","0.0139350826894779","0.0206226411274836"
"3","2014","Full Time","Male","1526","0.319596752299161","0.308440804208987","0.330752700389335"
"3","2014","Full Time","Female","1146","0.4134417796675","0.397138806139097","0.429744753195903"
"3","2014","Part Time","Male","779","0.495586500092424","0.473355204398774","0.517817795786073"
"3","2014","Part Time","Female","1158","0.247110239609852","0.235825271762329","0.258395207457374"
"3","2014","Not Working","Male","1153","0.254226472257103","0.240885295267348","0.267567649246857"
"3","2014","Not Working","Female","1295","0.173136611724884","0.163427573362753","0.182845650087015"
"4","2014","Full Time","Male","437","0.0843451828502934","0.077696767379858","0.0909935983207289"
"4","2014","Full Time","Female","575","0.1412866035485","0.129755292382217","0.152817914714783"
"4","2014","Part Time","Male","128","0.0805109544278607","0.0684129856862784","0.092608923169443"
"4","2014","Part Time","Female","630","0.102807197268781","0.0948612823569748","0.110753112180587"
"4","2014","Not Working","Male","231","0.0785470374549535","0.0703041044789549","0.0867899704309521"
"4","2014","Not Working","Female","464","0.0921366799490516","0.084715185055198","0.0995581748429052"
"5","2014","Full Time","Male","29","","",""
"5","2014","Full Time","Female","83","0.0236876462713966","0.0186531105487173","0.0287221819940758"
"5","2014","Part Time","Male","20","","",""
"5","2014","Part Time","Female","173","0.0488963260262017","0.0432542192139087","0.0545384328384947"
"5","2014","Not Working","Male","294","0.0930392299896067","0.0841388697819858","0.101939590197228"
"5","2014","Not Working","Female","861","0.239787757595559","0.228831914310208","0.250743600880911"
"6","2014","Full Time","Male","5","","",""
"6","2014","Full Time","Female","","","",""
"6","2014","Part Time","Male","2","","",""
"6","2014","Part Time","Female","1","","",""
"6","2014","Not Working","Male","2","","",""
"6","2014","Not Working","Female","","","",""
"7","2014","Full Time","Male","16","","",""
"7","2014","Full Time","Female","15","","",""
"7","2014","Part Time","Male","6","","",""
"7","2014","Part Time","Female","5","","",""
"7","2014","Not Working","Male","4","","",""
"7","2014","Not Working","Female","7","","",""
"8","2014","Full Time","Male","3","","",""
"8","2014","Full Time","Female","2","","",""
"8","2014","Part Time","Male","3","","",""
"8","2014","Part Time","Female","4","","",""
"8","2014","Not Working","Male","3","","",""
"8","2014","Not Working","Female","2","","",""
"1","2015","Full Time","Male","4198","0.550580549862873","0.538233414006993","0.562927685718752"
"1","2015","Full Time","Female","1433","0.376960963768744","0.360271267405753","0.393650660131735"
"1","2015","Part Time","Male","884","0.384826031952542","0.36236749692968","0.407284566975404"
"1","2015","Part Time","Female","3303","0.567562306317832","0.554246014480585","0.580878598155079"
"1","2015","Not Working","Male","2595","0.535767388803306","0.521311295570559","0.550223482036054"
"1","2015","Not Working","Female","3268","0.464677130169993","0.452284410219945","0.47706985012004"
"2","2015","Full Time","Male","122","0.0213123841465759","0.0177275594214846","0.0248972088716671"
"2","2015","Full Time","Female","107","0.0298294673649891","0.0239709272756505","0.0356880074543277"
"2","2015","Part Time","Male","33","0.0178134752470404","0.0117079709573404","0.0239189795367403"
"2","2015","Part Time","Female","153","0.0299590266971135","0.0253768308201915","0.0345412225740355"
"2","2015","Not Working","Male","99","0.022809601701817","0.0184820384272081","0.0271371649764259"
"2","2015","Not Working","Female","129","0.0178868556920365","0.014593559052469","0.0211801523316041"
"3","2015","Full Time","Male","1429","0.326251371354635","0.314613997613921","0.33788874509535"
"3","2015","Full Time","Female","1065","0.420422671881142","0.403422967266281","0.437422376496003"
"3","2015","Part Time","Male","722","0.477883633295084","0.454827049514553","0.500940217075616"
"3","2015","Part Time","Female","1127","0.25068719850902","0.239037560906646","0.262336836111394"
"3","2015","Not Working","Male","1356","0.271611356506122","0.258718459141928","0.284504253870316"
"3","2015","Not Working","Female","1522","0.184228791637649","0.174596136192288","0.193861447083009"
"4","2015","Full Time","Male","432","0.0929571035628327","0.0857495966613238","0.100164610464342"
"4","2015","Full Time","Female","543","0.14494449680418","0.132820644537589","0.157068349070771"
"4","2015","Part Time","Male","132","0.100817003634222","0.0869193602511171","0.114714647017327"
"4","2015","Part Time","Female","570","0.10221933899483","0.0940766768013313","0.110362001188328"
"4","2015","Not Working","Male","218","0.0750511789558809","0.0674140066127103","0.0826883512990515"
"4","2015","Not Working","Female","458","0.094179736822709","0.0869223070889791","0.101437166556439"
"5","2015","Full Time","Male","33","0.00509770620982371","0.00333001061549012","0.00686540180415731"
"5","2015","Full Time","Female","68","0.0225882401450275","0.017471155568806","0.0277053247212491"
"5","2015","Part Time","Male","17","","",""
"5","2015","Part Time","Female","158","0.0478197653350967","0.0420841758191358","0.0535553548510575"
"5","2015","Not Working","Male","281","0.0907083752507168","0.0823836430863816","0.0990331074150521"
"5","2015","Not Working","Female","842","0.23899588758646","0.228399159180517","0.249592615992402"
"6","2015","Full Time","Male","3","","",""
"6","2015","Full Time","Female","","","",""
"6","2015","Part Time","Male","5","","",""
"6","2015","Part Time","Female","","","",""
"6","2015","Not Working","Male","19","","",""
"6","2015","Not Working","Female","","","",""
"7","2015","Full Time","Male","17","","",""
"7","2015","Full Time","Female","17","","",""
"7","2015","Part Time","Male","7","","",""
"7","2015","Part Time","Female","4","","",""
"7","2015","Not Working","Male","3","","",""
"7","2015","Not Working","Female","3","","",""
"8","2015","Full Time","Male","1","","",""
"8","2015","Full Time","Female","6","","",""
"8","2015","Part Time","Male","3","","",""
"8","2015","Part Time","Female","2","","",""
"8","2015","Not Working","Male","1","","",""
"8","2015","Not Working","Female","","","",""
"1","2016","Full Time","Male","3969","0.553573110014391","0.540910791714611","0.566235428314171"
"1","2016","Full Time","Female","1449","0.392374922235795","0.375504593813093","0.409245250658497"
"1","2016","Part Time","Male","926","0.398654564309776","0.376154066776842","0.421155061842711"
"1","2016","Part Time","Female","3170","0.567475860522498","0.553901503922919","0.581050217122076"
"1","2016","Not Working","Male","3381","0.498303237998271","0.486035309888059","0.510571166108483"
"1","2016","Not Working","Female","3775","0.458647501543177","0.446733014227672","0.470561988858682"
"2","2016","Full Time","Male","118","0.0203964948985713","0.0167960721567514","0.0239969176403912"
"2","2016","Full Time","Female","111","0.0342672427940996","0.0279819844489148","0.0405525011392845"
"2","2016","Part Time","Male","42","0.0244199544139942","0.0173268619656925","0.0315130468622958"
"2","2016","Part Time","Female","149","0.026237656305478","0.0218581073037514","0.0306172053072046"
"2","2016","Not Working","Male","124","0.0226451124831365","0.0189949087544765","0.0262953162117964"
"2","2016","Not Working","Female","144","0.0175796772386397","0.0144373610124266","0.0207219934648528"
"3","2016","Full Time","Male","1382","0.326762386822299","0.314815609300789","0.338709164343808"
"3","2016","Full Time","Female","1056","0.404763542738092","0.387804531539402","0.421722553936782"
"3","2016","Part Time","Male","709","0.475490303335547","0.452540480641178","0.498440126029916"
"3","2016","Part Time","Female","1111","0.258578467401764","0.246581564096648","0.27057537070688"
"3","2016","Not Working","Male","2086","0.294183970454274","0.283003528276558","0.30536441263199"
"3","2016","Not Working","Female","1341","0.183587032770765","0.174330001755573","0.192844063785958"
"4","2016","Full Time","Male","396","0.0895564428055541","0.0822832434519766","0.0968296421591315"
"4","2016","Full Time","Female","518","0.14028957181015","0.12829060468826","0.152288538932041"
"4","2016","Part Time","Male","113","0.0856659415059354","0.072804540292781","0.0985273427190898"
"4","2016","Part Time","Female","518","0.0947451945350841","0.086720945514431","0.102769443555737"
"4","2016","Not Working","Male","255","0.0858552120234419","0.0789814491670895","0.0927289748797942"
"4","2016","Not Working","Female","485","0.0996632030387212","0.0925006856236449","0.106825720453797"
"5","2016","Full Time","Male","30","0.00480007665974704","0.00303960185457297","0.0065605514649211"
"5","2016","Full Time","Female","63","0.0222181901028964","0.0171256977310819","0.027310682474711"
"5","2016","Part Time","Male","18","","",""
"5","2016","Part Time","Female","157","0.0505074303198334","0.0445072568764227","0.0565076037632441"
"5","2016","Not Working","Male","282","0.0917047112242501","0.0846234099264604","0.0987860125220398"
"5","2016","Not Working","Female","871","0.239209051044961","0.229008650091563","0.249409451998359"
"6","2016","Full Time","Male","13","","",""
"6","2016","Full Time","Female","","","",""
"6","2016","Part Time","Male","2","","",""
"6","2016","Part Time","Female","1","","",""
"6","2016","Not Working","Male","248","0.00536071025634843","0.00356908287468208","0.00715233763801478"
"6","2016","Not Working","Female","99","0.000770670095732625","0.000107136967492769","0.00143420322397248"
"7","2016","Full Time","Male","13","","",""
"7","2016","Full Time","Female","16","","",""
"7","2016","Part Time","Male","7","","",""
"7","2016","Part Time","Female","9","","",""
"7","2016","Not Working","Male","3","","",""
"7","2016","Not Working","Female","2","","",""
"8","2016","Full Time","Male","","","",""
"8","2016","Full Time","Female","5","","",""
"8","2016","Part Time","Male","2","","",""
"8","2016","Part Time","Female","2","","",""
"8","2016","Not Working","Male","2","","",""
"8","2016","Not Working","Female","2","","",""
"1","2017","Full Time","Male","4377","0.54563953483484","0.5337322265007","0.55754684316898"
"1","2017","Full Time","Female","1665","0.390641148443014","0.374960624934343","0.406321671951685"
"1","2017","Part Time","Male","1033","0.38476755460827","0.364441321276697","0.405093787939842"
"1","2017","Part Time","Female","3508","0.588104400294444","0.57523670631654","0.600972094272347"
"1","2017","Not Working","Male","3726","0.498893965794437","0.487188491844256","0.510599439744618"
"1","2017","Not Working","Female","4135","0.449382229299445","0.438113985399098","0.460650473199791"
"2","2017","Full Time","Male","143","0.0239859980330194","0.0203269565109478","0.0276450395550909"
"2","2017","Full Time","Female","133","0.0320824518674317","0.0264189120347753","0.037745991700088"
"2","2017","Part Time","Male","53","0.0254505872532896","0.0188711476335567","0.0320300268730226"
"2","2017","Part Time","Female","162","0.0237124759567937","0.0197345448739012","0.0276904070396863"
"2","2017","Not Working","Male","129","0.0243129997645374","0.02070725822407","0.0279187413050049"
"2","2017","Not Working","Female","172","0.0171887043450499","0.0142444195237697","0.0201329891663301"
"3","2017","Full Time","Male","1690","0.335785490188523","0.324491548035189","0.347079432341857"
"3","2017","Full Time","Female","1246","0.411397821814929","0.395582540247795","0.427213103382063"
"3","2017","Part Time","Male","923","0.480763020857034","0.45988994724455","0.501636094469518"
"3","2017","Part Time","Female","1187","0.236230723664427","0.225125451269765","0.247335996059089"
"3","2017","Not Working","Male","2383","0.288514107612121","0.277907250105075","0.299120965119167"
"3","2017","Not Working","Female","1616","0.184304416760271","0.175521169548738","0.193087663971804"
"4","2017","Full Time","Male","440","0.0835715771723248","0.0769533908281322","0.0901897635165174"
"4","2017","Full Time","Female","571","0.137166907631626","0.12611027010061","0.148223545162642"
"4","2017","Part Time","Male","146","0.0884049275979552","0.076545129636797","0.100264725559113"
"4","2017","Part Time","Female","578","0.102929329474573","0.0949848978064667","0.110873761142679"
"4","2017","Not Working","Male","278","0.092186726913227","0.085414172188601","0.098959281637853"
"4","2017","Not Working","Female","547","0.105370057341855","0.0984149553559407","0.112325159327769"
"5","2017","Full Time","Male","30","0.00411115659351253","0.00258095778273423","0.00564135540429082"
"5","2017","Full Time","Female","76","0.0193731285194264","0.0149433014109577","0.0238029556278951"
"5","2017","Part Time","Male","27","","",""
"5","2017","Part Time","Female","174","0.0470301682054257","0.0414952937375551","0.0525650426732964"
"5","2017","Not Working","Male","278","0.0896272469089068","0.0829399637212523","0.0963145300965613"
"5","2017","Not Working","Female","903","0.242747795476128","0.233035517585716","0.25246007336654"
"6","2017","Full Time","Male","15","","",""
"6","2017","Full Time","Female","","","",""
"6","2017","Part Time","Male","7","","",""
"6","2017","Part Time","Female","1","","",""
"6","2017","Not Working","Male","211","0.00489664569183336","0.0032624521250961","0.00653083925857062"
"6","2017","Not Working","Female","108","0.000755311664255518","0.000132979568498139","0.0013776437600129"
"7","2017","Full Time","Male","21","","",""
"7","2017","Full Time","Female","25","","",""
"7","2017","Part Time","Male","10","","",""
"7","2017","Part Time","Female","8","","",""
"7","2017","Not Working","Male","1","","",""
"7","2017","Not Working","Female","2","","",""
"8","2017","Full Time","Male","1","","",""
"8","2017","Full Time","Female","3","","",""
"8","2017","Part Time","Male","2","","",""
"8","2017","Part Time","Female","2","","",""
"8","2017","Not Working","Male","3","","",""
"8","2017","Not Working","Female","3","","",""
"1","2018","Full Time","Male","4069","0.5546875469996","0.542561370464171","0.566813723535028"
"1","2018","Full Time","Female","1588","0.379644919276119","0.363831609539857","0.395458229012382"
"1","2018","Part Time","Male","1089","0.376611704019457","0.357169786348919","0.396053621689995"
"1","2018","Part Time","Female","3361","0.585010906466103","0.571996321879296","0.598025491052911"
"1","2018","Not Working","Male","3266","0.517267204628293","0.504531637028916","0.53000277222767"
"1","2018","Not Working","Female","3599","0.447342830860845","0.435442351337972","0.459243310383719"
"2","2018","Full Time","Male","144","0.0217650915579083","0.0182049350861656","0.0253252480296511"
"2","2018","Full Time","Female","136","0.0364619012492799","0.030354338877371","0.0425694636211888"
"2","2018","Part Time","Male","67","0.0242944666312367","0.0181167790723768","0.0304721541900967"
"2","2018","Part Time","Female","156","0.0261557625714437","0.0219401719460339","0.0303713531968535"
"2","2018","Not Working","Male","127","0.0245521191945808","0.020607964341578","0.0284962740475836"
"2","2018","Not Working","Female","164","0.017814647056969","0.0146487145331683","0.0209805795807697"
"3","2018","Full Time","Male","1737","0.328439881097316","0.316981120387992","0.339898641806639"
"3","2018","Full Time","Female","1225","0.413382239975381","0.397336220296498","0.429428259654263"
"3","2018","Part Time","Male","1022","0.490525612045864","0.47046681456457","0.510584409527158"
"3","2018","Part Time","Female","1223","0.237916845080359","0.226669661998757","0.249164028161961"
"3","2018","Not Working","Male","1855","0.267294619453838","0.25601570689823","0.278573532009446"
"3","2018","Not Working","Female","1437","0.178269825262752","0.169109311039577","0.187430339485927"
"4","2018","Full Time","Male","429","0.0820413128678338","0.0753456261204628","0.0887369996152048"
"4","2018","Full Time","Female","583","0.144666882265318","0.133204734188781","0.156129030341855"
"4","2018","Part Time","Male","148","0.0873733914981733","0.0760428926328266","0.09870389036352"
"4","2018","Part Time","Female","585","0.102199374345861","0.0941983782609415","0.110200370430781"
"4","2018","Not Working","Male","293","0.0940094164031979","0.0865714373462609","0.101447395460135"
"4","2018","Not Working","Female","557","0.110571108924166","0.103065381904088","0.118076835944244"
"5","2018","Full Time","Male","33","0.00459861456464356","0.00294786996890153","0.0062493591603856"
"5","2018","Full Time","Female","61","0.0185842448248211","0.0141836358347476","0.0229848538148947"
"5","2018","Part Time","Male","27","","",""
"5","2018","Part Time","Female","172","0.0468525558460769","0.0412707249551217","0.052434386737032"
"5","2018","Not Working","Male","279","0.0925630584545217","0.0851766298121608","0.0999494870968825"
"5","2018","Not Working","Female","867","0.244674107856605","0.234385004985273","0.254963210727936"
"6","2018","Full Time","Male","16","","",""
"6","2018","Full Time","Female","1","","",""
"6","2018","Part Time","Male","23","","",""
"6","2018","Part Time","Female","1","","",""
"6","2018","Not Working","Male","90","0.00332940420865787","0.00186126743862046","0.00479754097869528"
"6","2018","Not Working","Female","75","0.000797232086794394","0.0001217162803605","0.00147274789322829"
"7","2018","Full Time","Male","23","","",""
"7","2018","Full Time","Female","22","","",""
"7","2018","Part Time","Male","7","","",""
"7","2018","Part Time","Female","8","","",""
"7","2018","Not Working","Male","2","","",""
"7","2018","Not Working","Female","1","","",""
"8","2018","Full Time","Male","2","","",""
"8","2018","Full Time","Female","2","","",""
"8","2018","Part Time","Male","3","","",""
"8","2018","Part Time","Female","","","",""
"8","2018","Not Working","Male","2","","",""
"8","2018","Not Working","Female","6","","",""
"1","2019","Full Time","Male","4533","0.551858508483784","0.540308865616142","0.563408151351425"
"1","2019","Full Time","Female","1674","0.384068149225674","0.368428062402879","0.39970823604847"
"1","2019","Part Time","Male","1185","0.400619688418901","0.381263428389751","0.419975948448052"
"1","2019","Part Time","Female","3287","0.600907738264115","0.587683649376023","0.614131827152207"
"1","2019","Not Working","Male","3063","0.529992748178486","0.516531750470827","0.543453745886146"
"1","2019","Not Working","Female","3399","0.453544467888407","0.44119131123972","0.465897624537094"
"2","2019","Full Time","Male","148","0.0228995564478495","0.0194255529870783","0.0263735599086207"
"2","2019","Full Time","Female","104","0.0259878161457482","0.0208717544920555","0.0311038777994409"
"2","2019","Part Time","Male","59","0.0240439381286244","0.0179930099160655","0.0300948663411834"
"2","2019","Part Time","Female","141","0.0248040580716662","0.020604220249792","0.0290038958935404"
"2","2019","Not Working","Male","93","0.0172816259221678","0.0137668564514153","0.0207963953929203"
"2","2019","Not Working","Female","148","0.0157651775756273","0.0126742459734869","0.0188561091777677"
"3","2019","Full Time","Male","1824","0.339496022258272","0.328498314623064","0.350493729893481"
"3","2019","Full Time","Female","1234","0.408018410291721","0.392214568915574","0.423822251667868"
"3","2019","Part Time","Male","1001","0.467883162212159","0.4481736318654","0.487592692558917"
"3","2019","Part Time","Female","1132","0.236279196779671","0.224808091620101","0.247750301939241"
"3","2019","Not Working","Male","1478","0.259577379327466","0.247753410713381","0.271401347941551"
"3","2019","Not Working","Female","1275","0.172167362858617","0.162799569891626","0.181535155825609"
"4","2019","Full Time","Male","505","0.074405641240968","0.0683108282045266","0.0805004542774095"
"4","2019","Full Time","Female","593","0.156058155790508","0.144388227767962","0.167728083813053"
"4","2019","Part Time","Male","146","0.091872913545904","0.0804632949722986","0.103282532119509"
"4","2019","Part Time","Female","548","0.097997446834687","0.0899689087512373","0.106025984918137"
"4","2019","Not Working","Male","319","0.100102328475476","0.0920074811667436","0.108197175784208"
"4","2019","Not Working","Female","548","0.115738388760804","0.10780023147226","0.123676546049348"
"5","2019","Full Time","Male","44","0.00494212300054133","0.00331347191778987","0.00657077408329279"
"5","2019","Full Time","Female","82","0.0210366675989345","0.0164220006017338","0.0256513345961352"
"5","2019","Part Time","Male","25","","",""
"5","2019","Part Time","Female","150","0.0391593301746414","0.0339212936333847","0.0443973667158982"
"5","2019","Not Working","Male","273","0.0891948609206843","0.0815075816326044","0.0968821402087643"
"5","2019","Not Working","Female","812","0.241203027043942","0.23058742156424","0.251818632523645"
"6","2019","Full Time","Male","29","","",""
"6","2019","Full Time","Female","","","",""
"6","2019","Part Time","Male","30","0.00197990715916973","0.000224021943362405","0.00373579237497705"
"6","2019","Part Time","Female","4","","",""
"6","2019","Not Working","Male","44","0.0015617557264081","0.000496737194640792","0.00262677425817541"
"6","2019","Not Working","Female","47","0.000484566936951614","-6.15205677103036e-05","0.00103065444161353"
"7","2019","Full Time","Male","36","0.00339051626954825","0.00204048903266852","0.00474054350642799"
"7","2019","Full Time","Female","27","","",""
"7","2019","Part Time","Male","16","","",""
"7","2019","Part Time","Female","6","","",""
"7","2019","Not Working","Male","7","","",""
"7","2019","Not Working","Female","4","","",""
"8","2019","Full Time","Male","3","","",""
"8","2019","Full Time","Female","1","","",""
