"pgfamstd","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"5","1988","(Married) couple without C. ","West Germany","35","0.0196705420626508","0.0139780272621125","0.025363056863189"
"5","1988","(Married) couple without C. ","East Germany","","","",""
"5","1988","Single parent ","West Germany","109","0.22887282937616","0.192122913053246","0.265622745699075"
"5","1988","Single parent ","East Germany","","","",""
"5","1988","Couple + C. LE 16 ","West Germany","3","","",""
"5","1988","Couple + C. LE 16 ","East Germany","","","",""
"5","1988","Couple + C. GT 16 ","West Germany","5","","",""
"5","1988","Couple + C. GT 16 ","East Germany","","","",""
"5","1988","Couple + C. LE and GT 16","West Germany","3","","",""
"5","1988","Couple + C. LE and GT 16","East Germany","","","",""
"6","1988","1-pers.-HH","West Germany","34","0.00900676276790334","0.0032566227486114","0.0147569027871953"
"6","1988","1-pers.-HH","East Germany","","","",""
"6","1988","(Married) couple without C. ","West Germany","1","","",""
"6","1988","(Married) couple without C. ","East Germany","","","",""
"6","1988","Single parent ","West Germany","7","","",""
"6","1988","Single parent ","East Germany","","","",""
"6","1988","Couple + C. LE 16 ","West Germany","","","",""
"6","1988","Couple + C. LE 16 ","East Germany","","","",""
"6","1988","Couple + C. GT 16 ","West Germany","6","","",""
"6","1988","Couple + C. GT 16 ","East Germany","","","",""
"6","1988","Couple + C. LE and GT 16","West Germany","7","","",""
"6","1988","Couple + C. LE and GT 16","East Germany","","","",""
"7","1988","1-pers.-HH","West Germany","","","",""
"7","1988","1-pers.-HH","East Germany","","","",""
"7","1988","(Married) couple without C. ","West Germany","","","",""
"7","1988","(Married) couple without C. ","East Germany","","","",""
"7","1988","Single parent ","West Germany","","","",""
"7","1988","Single parent ","East Germany","","","",""
"7","1988","Couple + C. LE 16 ","West Germany","","","",""
"7","1988","Couple + C. LE 16 ","East Germany","","","",""
"7","1988","Couple + C. GT 16 ","West Germany","","","",""
"7","1988","Couple + C. GT 16 ","East Germany","","","",""
"7","1988","Couple + C. LE and GT 16","West Germany","","","",""
"7","1988","Couple + C. LE and GT 16","East Germany","","","",""
"8","1988","1-pers.-HH","West Germany","","","",""
"8","1988","1-pers.-HH","East Germany","","","",""
"8","1988","(Married) couple without C. ","West Germany","","","",""
"8","1988","(Married) couple without C. ","East Germany","","","",""
"8","1988","Single parent ","West Germany","","","",""
"8","1988","Single parent ","East Germany","","","",""
"8","1988","Couple + C. LE 16 ","West Germany","","","",""
"8","1988","Couple + C. LE 16 ","East Germany","","","",""
"8","1988","Couple + C. GT 16 ","West Germany","","","",""
"8","1988","Couple + C. GT 16 ","East Germany","","","",""
"8","1988","Couple + C. LE and GT 16","West Germany","","","",""
"8","1988","Couple + C. LE and GT 16","East Germany","","","",""
"1","1989","1-pers.-HH","West Germany","3","","",""
"1","1989","1-pers.-HH","East Germany","","","",""
"1","1989","(Married) couple without C. ","West Germany","1853","0.856985181449053","0.842545310957819","0.871425051940288"
"1","1989","(Married) couple without C. ","East Germany","","","",""
"1","1989","Single parent ","West Germany","16","","",""
"1","1989","Single parent ","East Germany","","","",""
"1","1989","Couple + C. LE 16 ","West Germany","2052","0.956696977912904","0.9480794378762","0.965314517949609"
"1","1989","Couple + C. LE 16 ","East Germany","","","",""
"1","1989","Couple + C. GT 16 ","West Germany","1241","0.591847872985447","0.571048486714787","0.612647259256108"
"1","1989","Couple + C. GT 16 ","East Germany","","","",""
"1","1989","Couple + C. LE and GT 16","West Germany","592","0.614119667820782","0.583749839302159","0.644489496339405"
"1","1989","Couple + C. LE and GT 16","East Germany","","","",""
"2","1989","1-pers.-HH","West Germany","54","0.0468656248507087","0.0339895886679566","0.0597416610334608"
"2","1989","1-pers.-HH","East Germany","","","",""
"2","1989","(Married) couple without C. ","West Germany","25","","",""
"2","1989","(Married) couple without C. ","East Germany","","","",""
"2","1989","Single parent ","West Germany","34","0.0778984184228078","0.0535907471594514","0.102206089686164"
"2","1989","Single parent ","East Germany","","","",""
"2","1989","Couple + C. LE 16 ","West Germany","29","","",""
"2","1989","Couple + C. LE 16 ","East Germany","","","",""
"2","1989","Couple + C. GT 16 ","West Germany","7","","",""
"2","1989","Couple + C. GT 16 ","East Germany","","","",""
"2","1989","Couple + C. LE and GT 16","West Germany","2","","",""
"2","1989","Couple + C. LE and GT 16","East Germany","","","",""
"3","1989","1-pers.-HH","West Germany","403","0.35822565794585","0.329014589946831","0.387436725944869"
"3","1989","1-pers.-HH","East Germany","","","",""
"3","1989","(Married) couple without C. ","West Germany","287","0.0946618583548061","0.0825870834357836","0.106736633273829"
"3","1989","(Married) couple without C. ","East Germany","","","",""
"3","1989","Single parent ","West Germany","208","0.450864065233854","0.4057354098146","0.495992720653108"
"3","1989","Single parent ","East Germany","","","",""
"3","1989","Couple + C. LE 16 ","West Germany","36","0.0161904381859816","0.010846987243451","0.0215338891285122"
"3","1989","Couple + C. LE 16 ","East Germany","","","",""
"3","1989","Couple + C. GT 16 ","West Germany","877","0.39628771649915","0.375588459609058","0.416986973389241"
"3","1989","Couple + C. GT 16 ","East Germany","","","",""
"3","1989","Couple + C. LE and GT 16","West Germany","380","0.376455001237471","0.34622905187857","0.406680950596372"
"3","1989","Couple + C. LE and GT 16","East Germany","","","",""
"4","1989","1-pers.-HH","West Germany","156","0.141772927613711","0.12052210848263","0.163023746744792"
"4","1989","1-pers.-HH","East Germany","","","",""
"4","1989","(Married) couple without C. ","West Germany","61","0.0212296032537768","0.0152839788030701","0.0271752277044836"
"4","1989","(Married) couple without C. ","East Germany","","","",""
"4","1989","Single parent ","West Germany","91","0.199647221855498","0.16339271394401","0.235901729766986"
"4","1989","Single parent ","East Germany","","","",""
"4","1989","Couple + C. LE 16 ","West Germany","23","","",""
"4","1989","Couple + C. LE 16 ","East Germany","","","",""
"4","1989","Couple + C. GT 16 ","West Germany","11","","",""
"4","1989","Couple + C. GT 16 ","East Germany","","","",""
"4","1989","Couple + C. LE and GT 16","West Germany","5","","",""
"4","1989","Couple + C. LE and GT 16","East Germany","","","",""
"5","1989","1-pers.-HH","West Germany","389","0.442789896464796","0.412528688599393","0.4730511043302"
"5","1989","1-pers.-HH","East Germany","","","",""
"5","1989","(Married) couple without C. ","West Germany","30","0.0164224811599132","0.0111803267969373","0.021664635522889"
"5","1989","(Married) couple without C. ","East Germany","","","",""
"5","1989","Single parent ","West Germany","112","0.252196658947857","0.212809648727769","0.291583669167944"
"5","1989","Single parent ","East Germany","","","",""
"5","1989","Couple + C. LE 16 ","West Germany","2","","",""
"5","1989","Couple + C. LE 16 ","East Germany","","","",""
"5","1989","Couple + C. GT 16 ","West Germany","5","","",""
"5","1989","Couple + C. GT 16 ","East Germany","","","",""
"5","1989","Couple + C. LE and GT 16","West Germany","1","","",""
"5","1989","Couple + C. LE and GT 16","East Germany","","","",""
"6","1989","1-pers.-HH","West Germany","30","0.00804192749758235","0.00260060269092036","0.0134832523042443"
"6","1989","1-pers.-HH","East Germany","","","",""
"6","1989","(Married) couple without C. ","West Germany","2","","",""
"6","1989","(Married) couple without C. ","East Germany","","","",""
"6","1989","Single parent ","West Germany","6","","",""
"6","1989","Single parent ","East Germany","","","",""
"6","1989","Couple + C. LE 16 ","West Germany","1","","",""
"6","1989","Couple + C. LE 16 ","East Germany","","","",""
"6","1989","Couple + C. GT 16 ","West Germany","4","","",""
"6","1989","Couple + C. GT 16 ","East Germany","","","",""
"6","1989","Couple + C. LE and GT 16","West Germany","7","","",""
"6","1989","Couple + C. LE and GT 16","East Germany","","","",""
"7","1989","1-pers.-HH","West Germany","","","",""
"7","1989","1-pers.-HH","East Germany","","","",""
"7","1989","(Married) couple without C. ","West Germany","","","",""
"7","1989","(Married) couple without C. ","East Germany","","","",""
"7","1989","Single parent ","West Germany","","","",""
"7","1989","Single parent ","East Germany","","","",""
"7","1989","Couple + C. LE 16 ","West Germany","","","",""
"7","1989","Couple + C. LE 16 ","East Germany","","","",""
"7","1989","Couple + C. GT 16 ","West Germany","","","",""
"7","1989","Couple + C. GT 16 ","East Germany","","","",""
"7","1989","Couple + C. LE and GT 16","West Germany","","","",""
"7","1989","Couple + C. LE and GT 16","East Germany","","","",""
"8","1989","1-pers.-HH","West Germany","","","",""
"8","1989","1-pers.-HH","East Germany","","","",""
"8","1989","(Married) couple without C. ","West Germany","","","",""
"8","1989","(Married) couple without C. ","East Germany","","","",""
"8","1989","Single parent ","West Germany","","","",""
"8","1989","Single parent ","East Germany","","","",""
"8","1989","Couple + C. LE 16 ","West Germany","","","",""
"8","1989","Couple + C. LE 16 ","East Germany","","","",""
"8","1989","Couple + C. GT 16 ","West Germany","","","",""
"8","1989","Couple + C. GT 16 ","East Germany","","","",""
"8","1989","Couple + C. LE and GT 16","West Germany","","","",""
"8","1989","Couple + C. LE and GT 16","East Germany","","","",""
"1","1990","1-pers.-HH","West Germany","3","","",""
"1","1990","1-pers.-HH","East Germany","1","","",""
"1","1990","(Married) couple without C. ","West Germany","1874","0.834575030427831","0.819409707423334","0.849740353432329"
"1","1990","(Married) couple without C. ","East Germany","859","0.880085130651847","0.859524442386974","0.90064581891672"
"1","1990","Single parent ","West Germany","6","","",""
"1","1990","Single parent ","East Germany","5","","",""
"1","1990","Couple + C. LE 16 ","West Germany","2001","0.956732357223474","0.948007552410764","0.965457162036185"
"1","1990","Couple + C. LE 16 ","East Germany","1362","0.884882529753859","0.868627641402867","0.90113741810485"
"1","1990","Couple + C. GT 16 ","West Germany","1185","0.593151512178894","0.571958513132855","0.614344511224933"
"1","1990","Couple + C. GT 16 ","East Germany","496","0.603391207726466","0.570070548865992","0.636711866586941"
"1","1990","Couple + C. LE and GT 16","West Germany","543","0.622439984552779","0.590626781088224","0.654253188017334"
"1","1990","Couple + C. LE and GT 16","East Germany","191","0.586760146526971","0.532553834145261","0.640966458908681"
"2","1990","1-pers.-HH","West Germany","52","0.0411060347227346","0.0288131922787559","0.0533988771667133"
"2","1990","1-pers.-HH","East Germany","4","","",""
"2","1990","(Married) couple without C. ","West Germany","26","","",""
"2","1990","(Married) couple without C. ","East Germany","3","","",""
"2","1990","Single parent ","West Germany","31","0.0686404849262413","0.0455348437496685","0.0917461261028142"
"2","1990","Single parent ","East Germany","4","","",""
"2","1990","Couple + C. LE 16 ","West Germany","24","","",""
"2","1990","Couple + C. LE 16 ","East Germany","12","","",""
"2","1990","Couple + C. GT 16 ","West Germany","13","","",""
"2","1990","Couple + C. GT 16 ","East Germany","2","","",""
"2","1990","Couple + C. LE and GT 16","West Germany","5","","",""
"2","1990","Couple + C. LE and GT 16","East Germany","2","","",""
"3","1990","1-pers.-HH","West Germany","392","0.367750724368888","0.337894480537464","0.397606968200312"
"3","1990","1-pers.-HH","East Germany","81","0.259863235983456","0.212970360787022","0.30675611117989"
"3","1990","(Married) couple without C. ","West Germany","303","0.109497898985879","0.0967529292997419","0.122242868672016"
"3","1990","(Married) couple without C. ","East Germany","43","0.0554882375123324","0.0409990865273034","0.0699773884973613"
"3","1990","Single parent ","West Germany","209","0.461705116009217","0.416147431291197","0.507262800727237"
"3","1990","Single parent ","East Germany","94","0.491848619536965","0.421133910309023","0.562563328764906"
"3","1990","Couple + C. LE 16 ","West Germany","33","0.0159963002374515","0.0106162415868414","0.0213763588880615"
"3","1990","Couple + C. LE 16 ","East Germany","59","0.0600333357123887","0.0479350726004409","0.0721315988243366"
"3","1990","Couple + C. GT 16 ","West Germany","845","0.390282084114095","0.369237176163213","0.411326992064977"
"3","1990","Couple + C. GT 16 ","East Germany","304","0.360017589024844","0.327322780272873","0.392712397776816"
"3","1990","Couple + C. LE and GT 16","West Germany","335","0.361141044953878","0.329619566256496","0.39266252365126"
"3","1990","Couple + C. LE and GT 16","East Germany","112","0.357863524546249","0.305093068505406","0.410633980587092"
"4","1990","1-pers.-HH","West Germany","146","0.143352315719199","0.12165441541822","0.165050216020178"
"4","1990","1-pers.-HH","East Germany","77","0.197579941024441","0.1550053223925","0.240154559656381"
"4","1990","(Married) couple without C. ","West Germany","69","0.0292223984143845","0.0223479755690172","0.0360968212597517"
"4","1990","(Married) couple without C. ","East Germany","26","","",""
"4","1990","Single parent ","West Germany","102","0.222055525461509","0.184073836968758","0.26003721395426"
"4","1990","Single parent ","East Germany","70","0.355940209675281","0.28821519687464","0.423665222475922"
"4","1990","Couple + C. LE 16 ","West Germany","27","","",""
"4","1990","Couple + C. LE 16 ","East Germany","41","0.0429566629132605","0.0326301989995939","0.0532831268269272"
"4","1990","Couple + C. GT 16 ","West Germany","12","","",""
"4","1990","Couple + C. GT 16 ","East Germany","23","","",""
"4","1990","Couple + C. LE and GT 16","West Germany","3","","",""
"4","1990","Couple + C. LE and GT 16","East Germany","11","","",""
"5","1990","1-pers.-HH","West Germany","382","0.43703891086605","0.406326530910751","0.467751290821349"
"5","1990","1-pers.-HH","East Germany","173","0.528556555897594","0.475181421117414","0.581931690677775"
