"pgfamstd","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"7","2012","Part Time","indirect migration background","2","","",""
"7","2012","Not Working","no migration background","10","","",""
"7","2012","Not Working","direct migration background","3","","",""
"7","2012","Not Working","indirect migration background","1","","",""
"8","2012","Full Time","no migration background","2","","",""
"8","2012","Full Time","direct migration background","","","",""
"8","2012","Full Time","indirect migration background","","","",""
"8","2012","Part Time","no migration background","3","","",""
"8","2012","Part Time","direct migration background","","","",""
"8","2012","Part Time","indirect migration background","","","",""
"8","2012","Not Working","no migration background","","","",""
"8","2012","Not Working","direct migration background","","","",""
"8","2012","Not Working","indirect migration background","","","",""
"1","2013","Full Time","no migration background","4818","0.485272802772479","0.474503889813078","0.496041715731879"
"1","2013","Full Time","direct migration background","717","0.605470434814087","0.57442370484153","0.636517164786644"
"1","2013","Full Time","indirect migration background","227","0.337059183307667","0.294815087938816","0.379303278676518"
"1","2013","Part Time","no migration background","3428","0.53052291774058","0.517866491082803","0.543179344398356"
"1","2013","Part Time","direct migration background","561","0.648909210000554","0.615476706591763","0.682341713409345"
"1","2013","Part Time","indirect migration background","178","0.401179315780252","0.353561600968054","0.448797030592449"
"1","2013","Not Working","no migration background","4605","0.508757055654925","0.498009772054648","0.519504339255203"
"1","2013","Not Working","direct migration background","3195","0.647091970179175","0.633387667794195","0.660796272564155"
"1","2013","Not Working","indirect migration background","403","0.217296732722436","0.195190865409703","0.239402600035169"
"2","2013","Full Time","no migration background","241","0.0234779413101293","0.0202153598189798","0.0267405228012788"
"2","2013","Full Time","direct migration background","31","0.0328232989014868","0.0215051958561692","0.0441414019468043"
"2","2013","Full Time","indirect migration background","9","","",""
"2","2013","Part Time","no migration background","184","0.0264701263594386","0.0223990946767585","0.0305411580421187"
"2","2013","Part Time","direct migration background","34","0.0323509590910255","0.0199581509713076","0.0447437672107434"
"2","2013","Part Time","indirect migration background","10","","",""
"2","2013","Not Working","no migration background","154","0.0180783248205437","0.0152140621706706","0.0209425874704168"
"2","2013","Not Working","direct migration background","101","0.029271603462514","0.0244375073482231","0.034105699576805"
"2","2013","Not Working","indirect migration background","10","","",""
"3","2013","Full Time","no migration background","2205","0.362930581380768","0.35256972881008","0.373291433951456"
"3","2013","Full Time","direct migration background","110","0.225983239467197","0.199416215087341","0.252550263847052"
"3","2013","Full Time","indirect migration background","212","0.612480333022443","0.568942330428387","0.656018335616499"
"3","2013","Part Time","no migration background","1482","0.301464913568603","0.289827289263293","0.313102537873912"
"3","2013","Part Time","direct migration background","101","0.196516135146735","0.168683463433775","0.224348806859694"
"3","2013","Part Time","indirect migration background","180","0.527306155666605","0.478802744781416","0.575809566551795"
"3","2013","Not Working","no migration background","1837","0.196326744060469","0.187787394064029","0.204866094056908"
"3","2013","Not Working","direct migration background","899","0.176709285279499","0.165770994829853","0.187647575729145"
"3","2013","Not Working","indirect migration background","870","0.727553604420105","0.70368893520667","0.75141827363354"
"4","2013","Full Time","no migration background","892","0.111139640741551","0.104367256411343","0.11791202507176"
"4","2013","Full Time","direct migration background","77","0.109128975215192","0.0893225055901673","0.128935444840216"
"4","2013","Full Time","indirect migration background","30","0.0300652845951903","0.0148044085710516","0.0453261606193289"
"4","2013","Part Time","no migration background","698","0.101760548007705","0.0940933334753426","0.109427762540067"
"4","2013","Part Time","direct migration background","76","0.0931124221089473","0.0727585168550431","0.113466327362851"
"4","2013","Part Time","indirect migration background","37","0.0575378995793073","0.0349143973995566","0.080161401759058"
"4","2013","Not Working","no migration background","623","0.0834689194922012","0.0775228316883356","0.0894150072960667"
"4","2013","Not Working","direct migration background","304","0.0751913803415852","0.0676290939482996","0.0827536667348707"
"4","2013","Not Working","indirect migration background","38","0.0287899420119723","0.0198268187664038","0.0377530652575409"
"5","2013","Full Time","no migration background","95","0.0123229414300012","0.00994580007218673","0.0147000827878157"
"5","2013","Full Time","direct migration background","12","","",""
"5","2013","Full Time","indirect migration background","2","","",""
"5","2013","Part Time","no migration background","170","0.037138711354625","0.0323430654121866","0.0419343572970634"
"5","2013","Part Time","direct migration background","10","","",""
"5","2013","Part Time","indirect migration background","1","","",""
"5","2013","Not Working","no migration background","1083","0.19275877294126","0.184278612535451","0.20123893334707"
"5","2013","Not Working","direct migration background","151","0.0642413466537334","0.0572100988936121","0.0712725944138547"
"5","2013","Not Working","indirect migration background","10","","",""
"6","2013","Full Time","no migration background","1","","",""
"6","2013","Full Time","direct migration background","","","",""
"6","2013","Full Time","indirect migration background","","","",""
"6","2013","Part Time","no migration background","","","",""
"6","2013","Part Time","direct migration background","","","",""
"6","2013","Part Time","indirect migration background","","","",""
"6","2013","Not Working","no migration background","","","",""
"6","2013","Not Working","direct migration background","8","","",""
"6","2013","Not Working","indirect migration background","1","","",""
"7","2013","Full Time","no migration background","20","","",""
"7","2013","Full Time","direct migration background","5","","",""
"7","2013","Full Time","indirect migration background","1","","",""
"7","2013","Part Time","no migration background","8","","",""
"7","2013","Part Time","direct migration background","1","","",""
"7","2013","Part Time","indirect migration background","1","","",""
"7","2013","Not Working","no migration background","10","","",""
"7","2013","Not Working","direct migration background","11","","",""
"7","2013","Not Working","indirect migration background","4","","",""
"8","2013","Full Time","no migration background","2","","",""
"8","2013","Full Time","direct migration background","","","",""
"8","2013","Full Time","indirect migration background","","","",""
"8","2013","Part Time","no migration background","3","","",""
"8","2013","Part Time","direct migration background","","","",""
"8","2013","Part Time","indirect migration background","","","",""
"8","2013","Not Working","no migration background","","","",""
"8","2013","Not Working","direct migration background","2","","",""
"8","2013","Not Working","indirect migration background","1","","",""
"1","2014","Full Time","no migration background","4483","0.49835422032476","0.487163800660066","0.509544639989454"
"1","2014","Full Time","direct migration background","1326","0.613789658299871","0.591531098005696","0.636048218594045"
"1","2014","Full Time","indirect migration background","312","0.315281700615724","0.281105461763456","0.349457939467993"
"1","2014","Part Time","no migration background","3117","0.501372073547093","0.488059657417941","0.514684489676246"
"1","2014","Part Time","direct migration background","1108","0.639090572331313","0.615326714903025","0.6628544297596"
"1","2014","Part Time","indirect migration background","231","0.293135563021948","0.255667703541765","0.33060342250213"
"1","2014","Not Working","no migration background","4133","0.50453287484556","0.493234042013917","0.515831707677203"
"1","2014","Not Working","direct migration background","1148","0.639797035083075","0.617330916353364","0.662263153812786"
"1","2014","Not Working","indirect migration background","146","0.157503291837487","0.129499274584856","0.185507309090119"
"2","2014","Full Time","no migration background","206","0.0255675626143723","0.0220349236688084","0.0291002015599361"
"2","2014","Full Time","direct migration background","46","0.0337549695494031","0.0254986245056687","0.0420113145931374"
"2","2014","Full Time","indirect migration background","7","","",""
"2","2014","Part Time","no migration background","139","0.023226349820152","0.019216058109034","0.02723664153127"
"2","2014","Part Time","direct migration background","42","0.0361339984908442","0.0268997201474505","0.0453682768342378"
"2","2014","Part Time","indirect migration background","9","","",""
"2","2014","Not Working","no migration background","139","0.0175309873611908","0.0145651724418329","0.0204968022805487"
"2","2014","Not Working","direct migration background","35","0.0248839704177222","0.017594075257496","0.0321738655779484"
"2","2014","Not Working","indirect migration background","9","","",""
"3","2014","Full Time","no migration background","2025","0.350131275256541","0.339455313894458","0.360807236618625"
"3","2014","Full Time","direct migration background","304","0.241031016941336","0.221477547905092","0.26058448597758"
"3","2014","Full Time","indirect migration background","343","0.625899102796724","0.590306032195457","0.66149217339799"
"3","2014","Part Time","no migration background","1385","0.330696037502952","0.318169971114223","0.343222103891682"
"3","2014","Part Time","direct migration background","262","0.200584172880795","0.180770211080285","0.220398134681305"
"3","2014","Part Time","indirect migration background","290","0.635419554023987","0.595802376165263","0.675036731882711"
"3","2014","Not Working","no migration background","1634","0.186856150336619","0.178047308428397","0.195664992244842"
"3","2014","Not Working","direct migration background","344","0.162674359347046","0.145402462156464","0.179946256537629"
"3","2014","Not Working","indirect migration background","470","0.77746208876019","0.745485434091504","0.809438743428875"
"4","2014","Full Time","no migration background","834","0.109475586683093","0.102487467911423","0.116463705454763"
"4","2014","Full Time","direct migration background","136","0.0943175676982636","0.0809559326478181","0.107679202748709"
"4","2014","Full Time","indirect migration background","42","0.0423627178518951","0.0275473872554434","0.0571780484483467"
"4","2014","Part Time","no migration background","611","0.102233937979996","0.0941677627507501","0.110300113209242"
"4","2014","Part Time","direct migration background","114","0.0871675922974225","0.0732100269625809","0.101125157632264"
"4","2014","Part Time","indirect migration background","33","0.0416250907323003","0.0251850883653246","0.0580650930992761"
"4","2014","Not Working","no migration background","557","0.0899880909438727","0.0835211710153531","0.0964550108723923"
"4","2014","Not Working","direct migration background","125","0.0816915406274175","0.0688736626685262","0.0945094185863087"
"4","2014","Not Working","indirect migration background","13","","",""
"5","2014","Full Time","no migration background","94","0.011714352744442","0.0093062272531692","0.0141224782357147"
"5","2014","Full Time","direct migration background","16","","",""
"5","2014","Full Time","indirect migration background","2","","",""
"5","2014","Part Time","no migration background","156","0.0395726890303912","0.0343820772590152","0.0447633008017672"
"5","2014","Part Time","direct migration background","34","0.0312603201908224","0.0226496515925712","0.0398709887890737"
"5","2014","Part Time","indirect migration background","3","","",""
"5","2014","Not Working","no migration background","1047","0.198959405572594","0.189937652700006","0.207981158445183"
"5","2014","Not Working","direct migration background","99","0.0897631758439436","0.0763861488976157","0.103140202790271"
"5","2014","Not Working","indirect migration background","9","","",""
"6","2014","Full Time","no migration background","1","","",""
"6","2014","Full Time","direct migration background","4","","",""
"6","2014","Full Time","indirect migration background","","","",""
"6","2014","Part Time","no migration background","1","","",""
"6","2014","Part Time","direct migration background","2","","",""
"6","2014","Part Time","indirect migration background","","","",""
"6","2014","Not Working","no migration background","1","","",""
"6","2014","Not Working","direct migration background","","","",""
"6","2014","Not Working","indirect migration background","1","","",""
"7","2014","Full Time","no migration background","23","","",""
"7","2014","Full Time","direct migration background","5","","",""
"7","2014","Full Time","indirect migration background","3","","",""
"7","2014","Part Time","no migration background","6","","",""
"7","2014","Part Time","direct migration background","5","","",""
"7","2014","Part Time","indirect migration background","","","",""
"7","2014","Not Working","no migration background","7","","",""
"7","2014","Not Working","direct migration background","3","","",""
"7","2014","Not Working","indirect migration background","1","","",""
"8","2014","Full Time","no migration background","3","","",""
"8","2014","Full Time","direct migration background","1","","",""
"8","2014","Full Time","indirect migration background","1","","",""
"8","2014","Part Time","no migration background","4","","",""
"8","2014","Part Time","direct migration background","2","","",""
"8","2014","Part Time","indirect migration background","1","","",""
"8","2014","Not Working","no migration background","4","","",""
"8","2014","Not Working","direct migration background","","","",""
"8","2014","Not Working","indirect migration background","1","","",""
"1","2015","Full Time","no migration background","4162","0.486835698388473","0.475303310125393","0.498368086651553"
"1","2015","Full Time","direct migration background","1188","0.627134979288748","0.603507009714332","0.650762948863163"
"1","2015","Full Time","indirect migration background","281","0.283680979567574","0.248999781395651","0.318362177739496"
"1","2015","Part Time","no migration background","3016","0.503482127260004","0.489913410655305","0.517050843864703"
"1","2015","Part Time","direct migration background","968","0.636032460719695","0.610573421970614","0.661491499468777"
"1","2015","Part Time","indirect migration background","203","0.29382230449917","0.255115113688949","0.332529495309391"
"1","2015","Not Working","no migration background","3900","0.490636338239214","0.47908194134937","0.502190735129057"
"1","2015","Not Working","direct migration background","1812","0.59075677840605","0.573126754605861","0.608386802206239"
"1","2015","Not Working","indirect migration background","151","0.176238236590037","0.146124723968936","0.206351749211139"
"2","2015","Full Time","no migration background","172","0.0225404588774184","0.0191156952659838","0.025965222488853"
"2","2015","Full Time","direct migration background","47","0.0366678090392815","0.0274844706842093","0.0458511473943537"
"2","2015","Full Time","indirect migration background","10","","",""
"2","2015","Part Time","no migration background","137","0.0252091326763689","0.0209549711316737","0.029463294221064"
"2","2015","Part Time","direct migration background","36","0.0354927421008234","0.0257024970571032","0.0452829871445435"
"2","2015","Part Time","indirect migration background","13","","",""
"2","2015","Not Working","no migration background","128","0.0161841643155018","0.0132677078999287","0.0191006207310749"
"2","2015","Not Working","direct migration background","90","0.0369228221618194","0.0301614353148587","0.0436842090087802"
"2","2015","Not Working","indirect migration background","10","","",""
"3","2015","Full Time","no migration background","1947","0.358797333115291","0.347730532337904","0.369864133892677"
"3","2015","Full Time","direct migration background","229","0.209929647891926","0.190030254389186","0.229829041394666"
"3","2015","Full Time","indirect migration background","318","0.657106487082423","0.620587118970392","0.693625855194454"
"3","2015","Part Time","no migration background","1341","0.32009608399897","0.307435805728808","0.332756362269132"
"3","2015","Part Time","direct migration background","229","0.199515810073318","0.178369428104985","0.22066219204165"
"3","2015","Part Time","indirect migration background","279","0.632344481103984","0.59137224318534","0.673316719022627"
"3","2015","Not Working","no migration background","1588","0.196594036409605","0.187408465756721","0.205779607062489"
"3","2015","Not Working","direct migration background","857","0.227712532897838","0.212676240758487","0.24274882503719"
"3","2015","Not Working","indirect migration background","433","0.747856064519288","0.713536338941364","0.782175790097211"
"4","2015","Full Time","no migration background","830","0.118140528107666","0.110693225950961","0.125587830264371"
"4","2015","Full Time","direct migration background","114","0.0995051453153183","0.0848788797026677","0.114131410927969"
"4","2015","Full Time","indirect migration background","31","0.0249061357881392","0.0129166065749101","0.0368956650013683"
"4","2015","Part Time","no migration background","569","0.109732503106139","0.101250328629237","0.118214677583041"
"4","2015","Part Time","direct migration background","102","0.084894135425636","0.0701457136349731","0.0996425572162989"
"4","2015","Part Time","indirect migration background","31","0.0449085134288065","0.0273098736711637","0.0625071531864492"
"4","2015","Not Working","no migration background","538","0.0919871948342856","0.0853074000428599","0.0986669896257113"
"4","2015","Not Working","direct migration background","125","0.0691611032097471","0.0600635205141146","0.0782586859053796"
"4","2015","Not Working","indirect migration background","13","","",""
"5","2015","Full Time","no migration background","80","0.0102754241515238","0.00794863577907408","0.0126022125239735"
"5","2015","Full Time","direct migration background","17","","",""
"5","2015","Full Time","indirect migration background","4","","",""
"5","2015","Part Time","no migration background","142","0.0373056051819167","0.0321626757402283","0.0424485346236051"
"5","2015","Part Time","direct migration background","29","","",""
"5","2015","Part Time","indirect migration background","4","","",""
"5","2015","Not Working","no migration background","1030","0.203531714345918","0.194225913890721","0.212837514801116"
"5","2015","Not Working","direct migration background","86","0.0698950282986844","0.0607529082498235","0.0790371483475453"
"5","2015","Not Working","indirect migration background","7","","",""
"6","2015","Full Time","no migration background","","","",""
"6","2015","Full Time","direct migration background","3","","",""
"6","2015","Full Time","indirect migration background","","","",""
"6","2015","Part Time","no migration background","","","",""
"6","2015","Part Time","direct migration background","5","","",""
"6","2015","Part Time","indirect migration background","","","",""
"6","2015","Not Working","no migration background","2","","",""
"6","2015","Not Working","direct migration background","17","","",""
"6","2015","Not Working","indirect migration background","","","",""
"7","2015","Full Time","no migration background","22","","",""
"7","2015","Full Time","direct migration background","8","","",""
"7","2015","Full Time","indirect migration background","4","","",""
"7","2015","Part Time","no migration background","8","","",""
"7","2015","Part Time","direct migration background","3","","",""
"7","2015","Part Time","indirect migration background","","","",""
"7","2015","Not Working","no migration background","4","","",""
"7","2015","Not Working","direct migration background","1","","",""
"7","2015","Not Working","indirect migration background","1","","",""
"8","2015","Full Time","no migration background","3","","",""
"8","2015","Full Time","direct migration background","3","","",""
"8","2015","Full Time","indirect migration background","1","","",""
"8","2015","Part Time","no migration background","3","","",""
"8","2015","Part Time","direct migration background","","","",""
"8","2015","Part Time","indirect migration background","2","","",""
"8","2015","Not Working","no migration background","1","","",""
"8","2015","Not Working","direct migration background","","","",""
"8","2015","Not Working","indirect migration background","","","",""
"1","2016","Full Time","no migration background","3866","0.488626362893333","0.47666510621695","0.500587619569716"
"1","2016","Full Time","direct migration background","1271","0.63131466592831","0.609027096515132","0.653602235341487"
"1","2016","Full Time","indirect migration background","281","0.320159598306125","0.283729145885492","0.356590050726758"
"1","2016","Part Time","no migration background","2827","0.504260443212325","0.490244035234677","0.518276851189973"
"1","2016","Part Time","direct migration background","1076","0.639721238513446","0.615665588816385","0.663776888210506"
"1","2016","Part Time","indirect migration background","193","0.281875009747412","0.243130379705112","0.320619639789712"
"1","2016","Not Working","no migration background","3560","0.472978317696744","0.460995675541486","0.484960959852002"
"1","2016","Not Working","direct migration background","3479","0.577543162105692","0.564938178414511","0.590148145796873"
"1","2016","Not Working","indirect migration background","117","0.156227459805502","0.125375436245473","0.187079483365531"
"2","2016","Full Time","no migration background","162","0.0231187210096895","0.0195227019035434","0.0267147401158356"
"2","2016","Full Time","direct migration background","58","0.0403355442233978","0.0312465567728723","0.0494245316739233"
"2","2016","Full Time","indirect migration background","9","","",""
"2","2016","Part Time","no migration background","132","0.0270353450444702","0.0224886378926282","0.0315820521963123"
"2","2016","Part Time","direct migration background","42","0.0207451065912578","0.0136032999778704","0.0278869132046451"
"2","2016","Part Time","indirect migration background","17","","",""
"2","2016","Not Working","no migration background","126","0.016713910219311","0.0136371283161641","0.0197906921224579"
"2","2016","Not Working","direct migration background","129","0.0315090981244128","0.027051256327135","0.0359669399216907"
"2","2016","Not Working","indirect migration background","13","","",""
"3","2016","Full Time","no migration background","1811","0.356978717884717","0.345514272986073","0.36844316278336"
"3","2016","Full Time","direct migration background","325","0.21561468529592","0.196616341869349","0.234613028722492"
"3","2016","Full Time","indirect migration background","302","0.621935172966985","0.584070560779371","0.659799785154599"
"3","2016","Part Time","no migration background","1258","0.325252954263637","0.312119964273561","0.338385944253713"
"3","2016","Part Time","direct migration background","282","0.21972576766998","0.198978232789923","0.240473302550036"
"3","2016","Part Time","indirect migration background","280","0.647711218771673","0.606575098658117","0.688847338885229"
"3","2016","Not Working","no migration background","1469","0.210461773398822","0.200678348264713","0.220245198532932"
"3","2016","Not Working","direct migration background","1574","0.199632764225336","0.189432311345566","0.209833217105106"
"3","2016","Not Working","indirect migration background","384","0.759490234610229","0.723172418168003","0.795808051052455"
"4","2016","Full Time","no migration background","773","0.117096607214977","0.109402682296841","0.124790532133112"
"4","2016","Full Time","direct migration background","110","0.0849150386545065","0.0720374409580582","0.0977926363509549"
"4","2016","Full Time","indirect migration background","31","0.02734595967455","0.0146108233466128","0.0400810960024872"
"4","2016","Part Time","no migration background","516","0.100581366613563","0.0921495296830485","0.109013203544077"
"4","2016","Part Time","direct migration background","93","0.0757658594081425","0.0625062675590735","0.0890254512572115"
"4","2016","Part Time","indirect migration background","22","","",""
"4","2016","Not Working","no migration background","521","0.0969827741783704","0.0898802445965889","0.104085303760152"
"4","2016","Not Working","direct migration background","207","0.0929220515959981","0.0855133757661448","0.100330727425851"
"4","2016","Not Working","indirect migration background","12","","",""
"5","2016","Full Time","no migration background","75","0.01095174749082","0.00846134440374349","0.0134421505778964"
"5","2016","Full Time","direct migration background","15","","",""
"5","2016","Full Time","indirect migration background","3","","",""
"5","2016","Part Time","no migration background","141","0.0394272762335392","0.0339716324590221","0.0448829200080564"
"5","2016","Part Time","direct migration background","30","0.0382506180214326","0.0286399724387573","0.0478612636041079"
"5","2016","Part Time","indirect migration background","4","","",""
"5","2016","Not Working","no migration background","986","0.201319963487305","0.191696141785279","0.210943785189331"
"5","2016","Not Working","direct migration background","161","0.0812647943738115","0.0742920251340721","0.0882375636135509"
"5","2016","Not Working","indirect migration background","6","","",""
"6","2016","Full Time","no migration background","1","","",""
"6","2016","Full Time","direct migration background","12","","",""
"6","2016","Full Time","indirect migration background","","","",""
"6","2016","Part Time","no migration background","1","","",""
"6","2016","Part Time","direct migration background","2","","",""
"6","2016","Part Time","indirect migration background","","","",""
"6","2016","Not Working","no migration background","1","","",""
"6","2016","Not Working","direct migration background","346","0.0161704410293916","0.0129517465230634","0.0193891355357199"
"6","2016","Not Working","indirect migration background","","","",""
"7","2016","Full Time","no migration background","20","","",""
"7","2016","Full Time","direct migration background","5","","",""
"7","2016","Full Time","indirect migration background","4","","",""
"7","2016","Part Time","no migration background","10","","",""
"7","2016","Part Time","direct migration background","5","","",""
"7","2016","Part Time","indirect migration background","1","","",""
"7","2016","Not Working","no migration background","4","","",""
"7","2016","Not Working","direct migration background","1","","",""
"7","2016","Not Working","indirect migration background","","","",""
"8","2016","Full Time","no migration background","1","","",""
"8","2016","Full Time","direct migration background","4","","",""
"8","2016","Full Time","indirect migration background","","","",""
"8","2016","Part Time","no migration background","3","","",""
"8","2016","Part Time","direct migration background","","","",""
"8","2016","Part Time","indirect migration background","1","","",""
"8","2016","Not Working","no migration background","2","","",""
"8","2016","Not Working","direct migration background","2","","",""
"8","2016","Not Working","indirect migration background","","","",""
"1","2017","Full Time","no migration background","4499","0.480475325299582","0.469503810979928","0.491446839619237"
"1","2017","Full Time","direct migration background","1254","0.635389924485678","0.613258716373809","0.657521132597547"
"1","2017","Full Time","indirect migration background","289","0.31327999652376","0.277704769345356","0.348855223702164"
"1","2017","Part Time","no migration background","3194","0.509399736283365","0.496283046779775","0.522516425786954"
"1","2017","Part Time","direct migration background","1102","0.645391898984697","0.62216771998591","0.668616077983483"
"1","2017","Part Time","indirect migration background","245","0.302131024756878","0.265721744524142","0.338540304989613"
"1","2017","Not Working","no migration background","3748","0.469845869515317","0.45821547773429","0.481476261296344"
"1","2017","Not Working","direct migration background","4009","0.564215923138827","0.552475121197629","0.575956725080024"
"1","2017","Not Working","indirect migration background","104","0.153569321417765","0.123945581350194","0.183193061485336"
"2","2017","Full Time","no migration background","198","0.0250985105945341","0.0216634667714045","0.0285335544176637"
"2","2017","Full Time","direct migration background","66","0.0391482603678634","0.0302305153246529","0.0480660054110739"
"2","2017","Full Time","indirect migration background","12","","",""
"2","2017","Part Time","no migration background","145","0.0233422883241534","0.0193806584503875","0.0273039181979193"
"2","2017","Part Time","direct migration background","49","0.028227033531964","0.0201867879314906","0.0362672791324374"
"2","2017","Part Time","indirect migration background","21","","",""
"2","2017","Not Working","no migration background","116","0.0153457735274087","0.0124812537157493","0.018210293339068"
"2","2017","Not Working","direct migration background","172","0.0402723959672213","0.0356174232365029","0.0449273686979397"
"2","2017","Not Working","indirect migration background","13","","",""
"3","2017","Full Time","no migration background","2290","0.366804445047424","0.356221314248777","0.377387575846071"
"3","2017","Full Time","direct migration background","331","0.221466468292256","0.202373947217869","0.240558989366643"
"3","2017","Full Time","indirect migration background","315","0.617154366231931","0.579872276056965","0.654436456406897"
"3","2017","Part Time","no migration background","1495","0.319432094207263","0.307198445700957","0.331665742713569"
"3","2017","Part Time","direct migration background","304","0.1973349514566","0.178014224119641","0.216655678793559"
"3","2017","Part Time","indirect migration background","311","0.625953460727671","0.587586152697961","0.664320768757381"
"3","2017","Not Working","no migration background","1634","0.205925894862844","0.196502626462975","0.215349163262713"
"3","2017","Not Working","direct migration background","1940","0.200423714200111","0.190945120241246","0.209902308158976"
"3","2017","Not Working","indirect migration background","425","0.752860672807806","0.717418511848475","0.788302833767137"
"4","2017","Full Time","no migration background","850","0.110865658580235","0.103971041469576","0.117760275690894"
"4","2017","Full Time","direct migration background","132","0.0827452548117122","0.0700778642838207","0.0954126453396037"
"4","2017","Full Time","indirect migration background","29","","",""
"4","2017","Part Time","no migration background","572","0.105236174795907","0.0971848429480175","0.113287506643797"
"4","2017","Part Time","direct migration background","124","0.0919111133413395","0.0778861258491898","0.105936100833489"
"4","2017","Part Time","indirect migration background","28","","",""
"4","2017","Not Working","no migration background","587","0.10336108547758","0.0962668943335514","0.110455276621609"
"4","2017","Not Working","direct migration background","218","0.0967250354459916","0.0897263117327115","0.103723759159272"
"4","2017","Not Working","indirect migration background","20","","",""
"5","2017","Full Time","no migration background","91","0.0102439435069705","0.00803275579953311","0.0124551312144079"
"5","2017","Full Time","direct migration background","13","","",""
"5","2017","Full Time","indirect migration background","2","","",""
"5","2017","Part Time","no migration background","158","0.0376193195387165","0.0326269134123905","0.0426117256650425"
"5","2017","Part Time","direct migration background","39","0.0349587686795775","0.0260420454407455","0.0438754919184095"
"5","2017","Part Time","indirect migration background","4","","",""
"5","2017","Not Working","no migration background","984","0.204277779976935","0.194882561778006","0.213672998175864"
"5","2017","Not Working","direct migration background","190","0.0837002934925292","0.0771430444551979","0.0902575425298606"
"5","2017","Not Working","indirect migration background","7","","",""
"6","2017","Full Time","no migration background","2","","",""
"6","2017","Full Time","direct migration background","13","","",""
"6","2017","Full Time","indirect migration background","","","",""
"6","2017","Part Time","no migration background","","","",""
"6","2017","Part Time","direct migration background","8","","",""
"6","2017","Part Time","indirect migration background","","","",""
"6","2017","Not Working","no migration background","2","","",""
"6","2017","Not Working","direct migration background","317","0.0137970212902744","0.0110350749543498","0.016558967626199"
"6","2017","Not Working","indirect migration background","","","",""
"7","2017","Full Time","no migration background","34","0.00461675850442506","0.00312811165982441","0.0061054053490257"
"7","2017","Full Time","direct migration background","6","","",""
"7","2017","Full Time","indirect migration background","6","","",""
"7","2017","Part Time","no migration background","14","","",""
"7","2017","Part Time","direct migration background","3","","",""
"7","2017","Part Time","indirect migration background","1","","",""
"7","2017","Not Working","no migration background","1","","",""
"7","2017","Not Working","direct migration background","2","","",""
"7","2017","Not Working","indirect migration background","","","",""
"8","2017","Full Time","no migration background","2","","",""
"8","2017","Full Time","direct migration background","2","","",""
"8","2017","Full Time","indirect migration background","","","",""
"8","2017","Part Time","no migration background","2","","",""
"8","2017","Part Time","direct migration background","1","","",""
"8","2017","Part Time","indirect migration background","1","","",""
"8","2017","Not Working","no migration background","2","","",""
"8","2017","Not Working","direct migration background","4","","",""
"8","2017","Not Working","indirect migration background","","","",""
"1","2018","Full Time","no migration background","4161","0.481703153064309","0.470437602846258","0.49296870328236"
"1","2018","Full Time","direct migration background","1216","0.623250120343128","0.601024420185719","0.645475820500536"
"1","2018","Full Time","indirect migration background","280","0.342136975608216","0.306686536695881","0.377587414520551"
"1","2018","Part Time","no migration background","3092","0.506921123116977","0.493716714782654","0.520125531451299"
"1","2018","Part Time","direct migration background","1118","0.63296780565562","0.610494202537223","0.655441408774016"
"1","2018","Part Time","indirect migration background","240","0.306137874344904","0.269800882135242","0.342474866554566"
"1","2018","Not Working","no migration background","3565","0.471534452414018","0.459709628066135","0.483359276761902"
"1","2018","Not Working","direct migration background","3197","0.582699107781443","0.569378103008716","0.596020112554171"
"1","2018","Not Working","indirect migration background","103","0.19009295778522","0.156039312756091","0.22414660281435"
"2","2018","Full Time","no migration background","211","0.0267267815561388","0.0230904447777481","0.0303631183345295"
"2","2018","Full Time","direct migration background","57","0.0364016961264181","0.0278114317929804","0.0449919604598557"
"2","2018","Full Time","indirect migration background","12","","",""
"2","2018","Part Time","no migration background","142","0.0236959843971177","0.0196788120158512","0.0277131567783842"
"2","2018","Part Time","direct migration background","62","0.0345639339846106","0.026046610161163","0.0430812578080582"
"2","2018","Part Time","indirect migration background","19","","",""
"2","2018","Not Working","no migration background","123","0.0179189397494431","0.0147765542212802","0.021061325277606"
"2","2018","Not Working","direct migration background","162","0.0356259053981941","0.0306186946160774","0.0406331161803108"
"2","2018","Not Working","indirect migration background","6","","",""
"3","2018","Full Time","no migration background","2251","0.362285783537367","0.351448708627204","0.37312285844753"
"3","2018","Full Time","direct migration background","368","0.234428298269512","0.21499727562412","0.253859320914904"
"3","2018","Full Time","indirect migration background","343","0.58317836946031","0.546337514553231","0.62001922436739"
"3","2018","Part Time","no migration background","1543","0.324619924584051","0.312253269129143","0.336986580038959"
"3","2018","Part Time","direct migration background","378","0.193804079098918","0.175373814458613","0.212234343739224"
"3","2018","Part Time","indirect migration background","324","0.623956699956792","0.585766669269948","0.662146730643636"
"3","2018","Not Working","no migration background","1568","0.197358895346864","0.187930914427285","0.206786876266443"
"3","2018","Not Working","direct migration background","1352","0.180037903860649","0.169658581196387","0.190417226524912"
"3","2018","Not Working","indirect migration background","372","0.726378679009073","0.687686827297787","0.76507053072036"
"4","2018","Full Time","no migration background","821","0.11206035303248","0.104948363692258","0.119172342372702"
"4","2018","Full Time","direct migration background","145","0.0858628585685161","0.0730127720043389","0.0987129451326934"
"4","2018","Full Time","indirect migration background","46","0.0507041490952953","0.0343104706365196","0.0670978275540711"
