"pgfamstd","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2015","35-65 y.","Employed","356","0.0312125288983827","0.0280964619835568","0.0343285958132085","2"
"Married, but separated","2015","66 and older","Employed","18","","","","2"
"Married, but separated","2015","66 and older","Not Employed","81","0.0203474563227539","0.0161894384806049","0.0245054741649028","2"
"Single","2015","16-34 y.","Employed","2848","0.778527786398625","0.765845381864783","0.791210190932467","3"
"Single","2015","16-34 y.","Not Employed","2277","0.825088611022135","0.811752198200747","0.838425023843523","3"
"Single","2015","35-65 y.","Not Employed","446","0.154302597971288","0.141879377342374","0.166725818600201","3"
"Single","2015","35-65 y.","Employed","1480","0.183161386646101","0.176230111633293","0.190092661658909","3"
"Single","2015","66 and older","Employed","15","","","","3"
"Single","2015","66 and older","Not Employed","155","0.0539870220788455","0.0473314025974317","0.0606426415602593","3"
"Widowed","2015","16-34 y.","Not Employed","1","","","","5"
"Widowed","2015","16-34 y.","Employed","6","","","","5"
"Widowed","2015","35-65 y.","Not Employed","113","0.0527396456320383","0.0450528848622417","0.0604264064018348","5"
"Widowed","2015","35-65 y.","Employed","211","0.0207194074353466","0.0181668808221216","0.0232719340485717","5"
"Widowed","2015","66 and older","Not Employed","1009","0.284472566502351","0.271185515836439","0.297759617168262","5"
"Widowed","2015","66 and older","Employed","59","0.157079989835853","0.125592138771258","0.188567840900447","5"
"Divorced","2016","16-34 y.","Not Employed","62","0.0109956325308868","0.0079970382954526","0.013994226766321","4"
"Divorced","2016","16-34 y.","Employed","48","0.00791119305605896","0.00518374771836966","0.0106386383937483","4"
"Divorced","2016","35-65 y.","Not Employed","395","0.175030017924189","0.163498052333044","0.186561983515335","4"
"Divorced","2016","35-65 y.","Employed","1446","0.139006148591595","0.13269011175395","0.14532218542924","4"
"Divorced","2016","66 and older","Employed","51","0.11612358415859","0.0879575380722398","0.14428963024494","4"
"Divorced","2016","66 and older","Not Employed","283","0.0886207804204908","0.0801095685824863","0.0971319922584952","4"
"Married","2016","16-34 y.","Not Employed","1410","0.132096034391986","0.122359840487144","0.141832228296828","1"
"Married","2016","35-65 y.","Not Employed","2954","0.587069579797806","0.572127494072042","0.602011665523571","1"
"Married","2016","16-34 y.","Employed","1160","0.207372997729962","0.194891395916127","0.219854599543797","1"
"Married","2016","35-65 y.","Employed","8041","0.625952780804035","0.617118694744229","0.634786866863841","1"
"Married","2016","66 and older","Not Employed","2797","0.549074077349903","0.534172160858176","0.563975993841631","1"
"Married","2016","66 and older","Employed","358","0.627260395810184","0.584749857899297","0.669770933721071","1"
"Married, but separated","2016","16-34 y.","Not Employed","219","0.0166133929735561","0.0129380336722659","0.0202887522748462","2"
"Married, but separated","2016","16-34 y.","Employed","48","0.0109045821504848","0.0077072820713197","0.0141018822296499","2"
"Married, but separated","2016","35-65 y.","Not Employed","319","0.0348746212680978","0.0293069368120554","0.0404423057241402","2"
"Married, but separated","2016","35-65 y.","Employed","378","0.0324801610079771","0.0292437277886768","0.0357165942272774","2"
"Married, but separated","2016","66 and older","Employed","19","","","","2"
"Married, but separated","2016","66 and older","Not Employed","81","0.0207764173286548","0.0165047215460832","0.0250481131112263","2"
"Single","2016","16-34 y.","Not Employed","2934","0.839503779033571","0.828948925247301","0.850058632819841","3"
"Single","2016","16-34 y.","Employed","2794","0.772943144347739","0.760045782825752","0.785840505869726","3"
"Single","2016","35-65 y.","Not Employed","353","0.159092582245008","0.147992478104951","0.170192686385065","3"
"Single","2016","35-65 y.","Employed","1447","0.17985109870397","0.172839282473672","0.186862914934267","3"
"Single","2016","66 and older","Not Employed","140","0.0545267385929272","0.0477268242747916","0.0613266529110627","3"
"Single","2016","66 and older","Employed","17","","","","3"
"Widowed","2016","16-34 y.","Not Employed","21","","","","5"
"Widowed","2016","16-34 y.","Employed","3","","","","5"
"Widowed","2016","35-65 y.","Not Employed","150","0.0439331987648988","0.0377135117948833","0.0501528857349143","5"
"Widowed","2016","35-65 y.","Employed","213","0.0227098108924236","0.0199899533830449","0.0254296684018023","5"
"Widowed","2016","66 and older","Not Employed","982","0.287001986308024","0.273454439349731","0.300549533266318","5"
"Widowed","2016","66 and older","Employed","52","0.145816562946938","0.114788911915115","0.176844213978761","5"
"Divorced","2017","16-34 y.","Not Employed","64","0.0107198279601863","0.00798253056192823","0.0134571253584444","4"
"Divorced","2017","16-34 y.","Employed","56","0.00796017509518718","0.00539884800906775","0.0105215021813066","4"
"Divorced","2017","35-65 y.","Employed","1603","0.136179397227821","0.130291502234134","0.142067292221507","4"
"Divorced","2017","35-65 y.","Not Employed","448","0.18444312385576","0.173226601410951","0.195659646300569","4"
"Divorced","2017","66 and older","Employed","76","0.152634716577332","0.123810368419867","0.181459064734796","4"
"Divorced","2017","66 and older","Not Employed","313","0.095742359815676","0.0871118685648469","0.104372851066505","4"
"Married","2017","16-34 y.","Not Employed","1668","0.135457596662362","0.126361328459707","0.144553864865017","1"
"Married","2017","16-34 y.","Employed","1123","0.196067360251674","0.184624050337525","0.207510670165824","1"
"Married","2017","35-65 y.","Not Employed","3261","0.572551231282768","0.558244214717378","0.586858247848157","1"
"Married","2017","35-65 y.","Employed","9107","0.632716565727748","0.624440997068239","0.640992134387256","1"
"Married","2017","66 and older","Not Employed","2935","0.543798372437943","0.529188893511922","0.558407851363964","1"
"Married","2017","66 and older","Employed","417","0.588350729792627","0.548906877648238","0.627794581937017","1"
"Married, but separated","2017","16-34 y.","Not Employed","214","0.0176957929886642","0.0141912899481999","0.0212002960291284","2"
"Married, but separated","2017","16-34 y.","Employed","91","0.0197251480830477","0.0157171893144831","0.0237331068516123","2"
"Married, but separated","2017","35-65 y.","Not Employed","337","0.0376671412571114","0.0321610442805915","0.0431732382336313","2"
"Married, but separated","2017","35-65 y.","Employed","410","0.0298270758275611","0.0269068093208452","0.032747342334277","2"
"Married, but separated","2017","66 and older","Not Employed","75","0.0198184892684016","0.0157303480878553","0.023906630448948","2"
"Married, but separated","2017","66 and older","Employed","21","","","","2"
"Single","2017","16-34 y.","Not Employed","3472","0.835424883320043","0.825568803461407","0.845280963178679","3"
"Single","2017","16-34 y.","Employed","3352","0.775825503108367","0.763805230807512","0.787845775409222","3"
"Single","2017","35-65 y.","Not Employed","380","0.157048765274919","0.146526279264463","0.167571251285375","3"
"Single","2017","35-65 y.","Employed","1672","0.180833104405691","0.174225900058531","0.18744030875285","3"
"Single","2017","66 and older","Not Employed","147","0.0550009205802108","0.0483138172904319","0.0616880238699897","3"
"Single","2017","66 and older","Employed","22","","","","3"
"Widowed","2017","16-34 y.","Not Employed","19","","","","5"
"Widowed","2017","16-34 y.","Employed","2","","","","5"
"Widowed","2017","35-65 y.","Not Employed","167","0.0482897383294418","0.0420899099124622","0.0544895667464214","5"
"Widowed","2017","35-65 y.","Employed","243","0.0204438568111799","0.0180145148323033","0.0228731987900566","5"
"Widowed","2017","66 and older","Not Employed","995","0.285639857897769","0.2723901784606","0.298889537334937","5"
"Widowed","2017","66 and older","Employed","62","0.13396656748003","0.106666542592687","0.161266592367373","5"
"Divorced","2018","16-34 y.","Not Employed","62","0.00623547360502721","0.00383818946963407","0.00863275774042035","4"
"Divorced","2018","16-34 y.","Employed","64","0.00971015273909136","0.00692967634536444","0.0124906291328183","4"
"Divorced","2018","35-65 y.","Not Employed","432","0.193257279325633","0.181045282091005","0.20546927656026","4"
"Divorced","2018","66 and older","Not Employed","356","0.099561532531134","0.0907762422761188","0.108346822786149","4"
"Divorced","2018","35-65 y.","Employed","1594","0.134950972499982","0.128978498397726","0.140923446602239","4"
"Divorced","2018","66 and older","Employed","87","0.169073155243975","0.139401855048503","0.198744455439447","4"
"Married","2018","16-34 y.","Not Employed","1148","0.140360045831427","0.129781570184561","0.150938521478293","1"
"Married","2018","16-34 y.","Employed","1125","0.21148958289015","0.199910524972158","0.223068640808142","1"
"Married","2018","35-65 y.","Not Employed","2805","0.550297059410466","0.534911521003309","0.565682597817624","1"
"Married","2018","35-65 y.","Employed","8624","0.622949103986099","0.614477372617983","0.631420835354215","1"
"Married","2018","66 and older","Not Employed","2915","0.551630829583986","0.537038472631853","0.566223186536119","1"
"Married","2018","66 and older","Employed","418","0.603664536317885","0.564943483927453","0.642385588708317","1"
"Married, but separated","2018","16-34 y.","Not Employed","130","0.016131694325344","0.012295050167415","0.0199683384832729","2"
"Married, but separated","2018","16-34 y.","Employed","93","0.0154213008361439","0.0119273986626577","0.01891520300963","2"
"Married, but separated","2018","35-65 y.","Not Employed","255","0.0359650393855044","0.0302061610838874","0.0417239176871213","2"
"Married, but separated","2018","35-65 y.","Employed","439","0.0337003109037758","0.0305458962723674","0.0368547255351842","2"
"Married, but separated","2018","66 and older","Not Employed","79","0.0204077444225122","0.0162591260824703","0.0245563627625541","2"
"Married, but separated","2018","66 and older","Employed","19","","","","2"
"Single","2018","16-34 y.","Not Employed","2792","0.835872337157813","0.82459247187842","0.847152202437207","3"
"Single","2018","16-34 y.","Employed","3494","0.763349168006901","0.751297680512773","0.775400655501028","3"
"Single","2018","35-65 y.","Not Employed","349","0.157888933387274","0.146611461017486","0.169166405757062","3"
"Single","2018","35-65 y.","Employed","1690","0.188076638831202","0.181245850137095","0.194907427525309","3"
"Single","2018","66 and older","Not Employed","151","0.0556883541656875","0.0489597780090128","0.0624169303223622","3"
"Single","2018","66 and older","Employed","23","","","","3"
"Widowed","2018","16-34 y.","Not Employed","10","","","","5"
"Widowed","2018","16-34 y.","Employed","2","","","","5"
"Widowed","2018","35-65 y.","Not Employed","175","0.0625916884911226","0.0551000989862943","0.0700832779959509","5"
"Widowed","2018","35-65 y.","Employed","225","0.0203229737789414","0.0178564744867848","0.022789473071098","5"
"Widowed","2018","66 and older","Not Employed","961","0.27271153929668","0.259644162506196","0.285778916087165","5"
"Widowed","2018","66 and older","Employed","66","0.130146060405716","0.103510825319218","0.156781295492214","5"
"Divorced","2019","16-34 y.","Not Employed","53","0.0106320081637423","0.00712154870921282","0.0141424676182718","4"
"Divorced","2019","16-34 y.","Employed","55","0.011983690269185","0.00880624529667269","0.0151611352416974","4"
"Divorced","2019","35-65 y.","Not Employed","441","0.192769027009982","0.180254785062182","0.205283268957782","4"
"Divorced","2019","35-65 y.","Employed","1611","0.129521427774691","0.123800037013093","0.135242818536289","4"
"Divorced","2019","66 and older","Employed","126","0.207556259701993","0.180048387957766","0.23506413144622","4"
"Divorced","2019","66 and older","Not Employed","374","0.104100139585198","0.0951051704949351","0.11309510867546","4"
"Married","2019","16-34 y.","Not Employed","900","0.163227931337666","0.150578290097468","0.175877572577864","1"
"Married","2019","35-65 y.","Not Employed","2661","0.55172878180829","0.5359519331753","0.56750563044128","1"
"Married","2019","16-34 y.","Employed","1019","0.212445039902587","0.200500637483421","0.224389442321753","1"
"Married","2019","35-65 y.","Employed","9153","0.633519107819344","0.625308840766888","0.641729374871801","1"
"Married","2019","66 and older","Not Employed","2912","0.555679196697325","0.541043793962711","0.570314599431939","1"
"Married","2019","66 and older","Employed","593","0.581582981859674","0.548123796084572","0.615042167634775","1"
"Married, but separated","2019","16-34 y.","Not Employed","80","0.00918511265628784","0.0059198667920479","0.0124503585205278","2"
"Married, but separated","2019","16-34 y.","Employed","89","0.00939012439382422","0.00657376747266615","0.0122064813149823","2"
"Married, but separated","2019","35-65 y.","Not Employed","208","0.0410492316758354","0.0347550730597574","0.0473433902919134","2"
"Married, but separated","2019","35-65 y.","Employed","416","0.0323871268396488","0.0293707278533263","0.0354035258259712","2"
"Married, but separated","2019","66 and older","Not Employed","54","0.0125402893971344","0.00926267576759706","0.0158179030266716","2"
"Married, but separated","2019","66 and older","Employed","14","","","","2"
"Single","2019","16-34 y.","Not Employed","2243","0.816741963683917","0.803500032336438","0.829983895031396","3"
"Single","2019","16-34 y.","Employed","3339","0.763972019459609","0.751572034309996","0.776372004609222","3"
"Single","2019","35-65 y.","Employed","1823","0.186354183590362","0.179719212610948","0.192989154569776","3"
"Single","2019","35-65 y.","Not Employed","350","0.151746042105927","0.140364302522529","0.163127781689326","3"
"Single","2019","66 and older","Employed","32","0.0724271938384149","0.0548467560092546","0.0900076316675752","3"
"Single","2019","66 and older","Not Employed","163","0.0571027092516241","0.0502682393411172","0.0639371791621309","3"
"Widowed","2019","16-34 y.","Not Employed","3","","","","5"
"Widowed","2019","16-34 y.","Employed","3","","","","5"
"Widowed","2019","35-65 y.","Not Employed","157","0.0627069173999654","0.0550159239246786","0.0703979108752521","5"
"Widowed","2019","35-65 y.","Employed","228","0.018218153975954","0.0159393265419055","0.0204969814100025","5"
"Widowed","2019","66 and older","Not Employed","925","0.270577665068719","0.2574924825151","0.283662847622338","5"
"Widowed","2019","66 and older","Employed","70","0.11042225838291","0.0891641253878563","0.131680391377963","5"
