"pgfamstd","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Single","2011","66 and older","(Married) couple without C. ","26","","","","3"
"Single","2011","66 and older","Single parent ","6","","","","3"
"Single","2011","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2011","66 and older","Couple + C. GT 16 ","","","","","3"
"Single","2011","66 and older","Couple + C. LE and GT 16","","","","","3"
"Widowed","2011","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2011","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","2011","16-34 y.","Single parent ","3","","","","5"
"Widowed","2011","16-34 y.","Couple + C. LE 16 ","4","","","","5"
"Widowed","2011","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","2011","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2011","35-65 y.","1-pers.-HH","182","0.0910283251156209","0.0764129462957729","0.105643703935469","5"
"Widowed","2011","35-65 y.","(Married) couple without C. ","43","0.0100533031001878","0.00693749624286281","0.0131691099575127","5"
"Widowed","2011","35-65 y.","Single parent ","124","0.0974269630646101","0.0835096431290338","0.111344283000186","5"
"Widowed","2011","35-65 y.","Couple + C. LE 16 ","14","","","","5"
"Widowed","2011","35-65 y.","Couple + C. GT 16 ","9","","","","5"
"Widowed","2011","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2011","66 and older","1-pers.-HH","980","0.681414766852364","0.657146707094665","0.705682826610064","5"
"Widowed","2011","66 and older","(Married) couple without C. ","83","0.0234978894171867","0.0183706648999662","0.0286251139344071","5"
"Widowed","2011","66 and older","Single parent ","66","0.779138694648272","0.692467664406461","0.865809724890082","5"
"Widowed","2011","66 and older","Couple + C. LE 16 ","","","","","5"
"Widowed","2011","66 and older","Couple + C. GT 16 ","","","","","5"
"Widowed","2011","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","2012","16-34 y.","1-pers.-HH","9","","","","4"
"Divorced","2012","16-34 y.","(Married) couple without C. ","4","","","","4"
"Divorced","2012","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"Divorced","2012","16-34 y.","Single parent ","66","0.0325463030037286","0.0218489451738621","0.043243660833595","4"
"Divorced","2012","16-34 y.","Couple + C. GT 16 ","2","","","","4"
"Divorced","2012","35-65 y.","Single parent ","940","0.486475177788625","0.463359534284586","0.509590821292663","4"
"Divorced","2012","35-65 y.","Couple + C. LE 16 ","194","0.0348267183852127","0.0298329776539871","0.0398204591164383","4"
"Divorced","2012","66 and older","1-pers.-HH","249","0.183900524958018","0.163708195665035","0.204092854251001","4"
"Divorced","2012","66 and older","(Married) couple without C. ","44","0.0110137081857899","0.00753062848253145","0.0144967878890484","4"
"Divorced","2012","66 and older","Couple + C. GT 16 ","2","","","","4"
"Divorced","2012","66 and older","Couple + C. LE and GT 16","","","","","4"
"Divorced","2012","16-34 y.","Couple + C. LE 16 ","39","0.0208939172924175","0.014818374694166","0.026969459890669","4"
"Divorced","2012","35-65 y.","1-pers.-HH","619","0.370384361336765","0.346670390737314","0.394098331936216","4"
"Divorced","2012","35-65 y.","Couple + C. GT 16 ","69","0.0375938083738248","0.0290834476332644","0.0461041691143852","4"
"Divorced","2012","35-65 y.","Couple + C. LE and GT 16","33","0.0193915967312108","0.0122369088078812","0.0265462846545404","4"
"Divorced","2012","66 and older","Single parent ","14","","","","4"
"Divorced","2012","66 and older","Couple + C. LE 16 ","","","","","4"
"Divorced","2012","35-65 y.","(Married) couple without C. ","253","0.0672473371690409","0.0594011534105862","0.0750935209274956","4"
"Married","2012","16-34 y.","1-pers.-HH","","","","","1"
"Married","2012","16-34 y.","(Married) couple without C. ","237","0.295236396061459","0.264147735023739","0.326325057099178","1"
"Married","2012","16-34 y.","Single parent ","","","","","1"
"Married","2012","16-34 y.","Couple + C. LE 16 ","1655","0.789780544044531","0.772472422766995","0.807088665322068","1"
"Married","2012","16-34 y.","Couple + C. GT 16 ","8","","","","1"
"Married","2012","16-34 y.","Couple + C. LE and GT 16","8","","","","1"
"Married","2012","35-65 y.","1-pers.-HH","1","","","","1"
"Married","2012","35-65 y.","(Married) couple without C. ","3333","0.821347644451859","0.809346972565762","0.833348316337956","1"
"Married","2012","35-65 y.","Couple + C. LE 16 ","4578","0.891248996715136","0.882769243151738","0.899728750278535","1"
"Married","2012","35-65 y.","Couple + C. GT 16 ","1742","0.911685825706352","0.8989903665851","0.924381284827603","1"
"Married","2012","35-65 y.","Couple + C. LE and GT 16","1349","0.944283180139406","0.932382264090944","0.956184096187869","1"
"Married","2012","66 and older","1-pers.-HH","","","","","1"
"Married","2012","66 and older","(Married) couple without C. ","3283","0.955734207578224","0.948869782320036","0.962598632836412","1"
"Married","2012","66 and older","Single parent ","2","","","","1"
"Married","2012","66 and older","Couple + C. LE 16 ","12","","","","1"
"Married","2012","35-65 y.","Single parent ","1","","","","1"
"Married","2012","66 and older","Couple + C. GT 16 ","165","0.977200565704055","0.954762907872647","0.999638223535463","1"
"Married","2012","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Married, but separated","2012","16-34 y.","1-pers.-HH","19","","","","2"
"Married, but separated","2012","16-34 y.","(Married) couple without C. ","7","","","","2"
"Married, but separated","2012","16-34 y.","Couple + C. LE 16 ","21","","","","2"
"Married, but separated","2012","16-34 y.","Couple + C. GT 16 ","1","","","","2"
"Married, but separated","2012","35-65 y.","Single parent ","260","0.158788215845609","0.141885490551854","0.175690941139364","2"
"Married, but separated","2012","35-65 y.","Couple + C. LE 16 ","45","0.00765436661845599","0.00528051713106308","0.0100282161058489","2"
"Married, but separated","2012","35-65 y.","Couple + C. LE and GT 16","12","","","","2"
"Married, but separated","2012","16-34 y.","Single parent ","48","0.0288486515136709","0.018758055598496","0.0389392474288459","2"
"Married, but separated","2012","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","2012","35-65 y.","1-pers.-HH","152","0.0839273259050734","0.0703110964821373","0.0975435553280095","2"
"Married, but separated","2012","35-65 y.","(Married) couple without C. ","29","","","","2"
"Married, but separated","2012","35-65 y.","Couple + C. GT 16 ","16","","","","2"
"Married, but separated","2012","66 and older","1-pers.-HH","64","0.0431834319879848","0.0325885455245375","0.0537783184514321","2"
"Married, but separated","2012","66 and older","(Married) couple without C. ","21","","","","2"
"Married, but separated","2012","66 and older","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","2012","66 and older","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","2012","66 and older","Single parent ","4","","","","2"
"Married, but separated","2012","66 and older","Couple + C. LE 16 ","1","","","","2"
"Single","2012","16-34 y.","Couple + C. LE and GT 16","844","0.988181241438293","0.980924652427671","0.995437830448916","3"
"Single","2012","35-65 y.","Single parent ","469","0.253498395182327","0.233379788288283","0.273617002076371","3"
"Single","2012","35-65 y.","Couple + C. LE 16 ","350","0.0639966400903219","0.0573303476961298","0.070662932484514","3"
"Single","2012","35-65 y.","Couple + C. GT 16 ","84","0.0406052470329407","0.0317744408792368","0.0494360531866447","3"
"Single","2012","16-34 y.","1-pers.-HH","684","0.968514005456342","0.955687163172007","0.981340847740677","3"
"Single","2012","16-34 y.","Single parent ","940","0.93515032113328","0.920304465741081","0.949996176525478","3"
"Single","2012","16-34 y.","Couple + C. LE 16 ","412","0.181066599449336","0.164709596757662","0.19742360214101","3"
"Single","2012","16-34 y.","Couple + C. GT 16 ","1126","0.977810720109665","0.969248884992962","0.986372555226368","3"
"Single","2012","35-65 y.","1-pers.-HH","628","0.457504324525536","0.433039847002099","0.481968802048974","3"
"Single","2012","35-65 y.","(Married) couple without C. ","261","0.0933936137949676","0.0842775856462008","0.102509641943734","3"
"Single","2012","35-65 y.","Couple + C. LE and GT 16","31","0.0214902309695103","0.013966396555305","0.0290140653837157","3"
"Single","2012","16-34 y.","(Married) couple without C. ","579","0.690252183860021","0.658738196428798","0.721766171291244","3"
"Single","2012","66 and older","1-pers.-HH","156","0.12167129972972","0.104632225419296","0.138710374040145","3"
"Single","2012","66 and older","(Married) couple without C. ","17","","","","3"
"Single","2012","66 and older","Single parent ","6","","","","3"
"Single","2012","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2012","66 and older","Couple + C. GT 16 ","","","","","3"
"Single","2012","66 and older","Couple + C. LE and GT 16","","","","","3"
"Widowed","2012","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2012","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","2012","16-34 y.","Single parent ","3","","","","5"
"Widowed","2012","16-34 y.","Couple + C. LE 16 ","2","","","","5"
"Widowed","2012","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","2012","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2012","35-65 y.","1-pers.-HH","193","0.0880980586425197","0.0741793981228654","0.102016719162174","5"
"Widowed","2012","35-65 y.","(Married) couple without C. ","38","0.00910390761692247","0.00612836853216854","0.0120794467016764","5"
"Widowed","2012","35-65 y.","Single parent ","126","0.0997560990754171","0.0858966889136712","0.113615509237163","5"
"Widowed","2012","35-65 y.","Couple + C. LE 16 ","11","","","","5"
"Widowed","2012","35-65 y.","Couple + C. GT 16 ","8","","","","5"
"Widowed","2012","35-65 y.","Couple + C. LE and GT 16","2","","","","5"
"Widowed","2012","66 and older","1-pers.-HH","945","0.651244743324277","0.626404497874279","0.676084988774275","5"
"Widowed","2012","66 and older","(Married) couple without C. ","84","0.022494035187393","0.0175452923405648","0.0274427780342213","5"
"Widowed","2012","66 and older","Single parent ","59","0.759918823022652","0.669115595602121","0.850722050443182","5"
"Widowed","2012","66 and older","Couple + C. LE 16 ","","","","","5"
"Widowed","2012","66 and older","Couple + C. GT 16 ","1","","","","5"
"Widowed","2012","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","2013","16-34 y.","1-pers.-HH","20","","","","4"
"Divorced","2013","16-34 y.","(Married) couple without C. ","2","","","","4"
"Divorced","2013","35-65 y.","Single parent ","1002","0.490601046201883","0.467991410938968","0.513210681464799","4"
"Divorced","2013","35-65 y.","Couple + C. LE 16 ","194","0.0285062925438931","0.0242083073347851","0.0328042777530012","4"
"Divorced","2013","16-34 y.","Couple + C. GT 16 ","2","","","","4"
"Divorced","2013","16-34 y.","Couple + C. LE and GT 16","2","","","","4"
"Divorced","2013","66 and older","1-pers.-HH","257","0.188846029679149","0.168241056464233","0.209451002894064","4"
"Divorced","2013","66 and older","(Married) couple without C. ","52","0.0140801713040039","0.0100867996899421","0.0180735429180657","4"
"Divorced","2013","35-65 y.","(Married) couple without C. ","262","0.0636772649122253","0.0561994777126829","0.0711550521117676","4"
"Divorced","2013","16-34 y.","Single parent ","71","0.0356647739150703","0.025123552951851","0.0462059948782896","4"
"Divorced","2013","16-34 y.","Couple + C. LE 16 ","42","0.019164068017356","0.0137039370844836","0.0246241989502284","4"
"Divorced","2013","35-65 y.","1-pers.-HH","646","0.366081871219095","0.342977425575934","0.389186316862257","4"
"Divorced","2013","66 and older","Couple + C. LE and GT 16","","","","","4"
"Divorced","2013","35-65 y.","Couple + C. GT 16 ","78","0.0386731828164377","0.0304654984408755","0.0468808671919999","4"
"Divorced","2013","35-65 y.","Couple + C. LE and GT 16","35","0.022523618512636","0.0154909158923342","0.0295563211329378","4"
"Divorced","2013","66 and older","Single parent ","15","","","","4"
"Divorced","2013","66 and older","Couple + C. LE 16 ","","","","","4"
"Divorced","2013","66 and older","Couple + C. GT 16 ","3","","","","4"
"Married","2013","16-34 y.","1-pers.-HH","1","","","","1"
"Married","2013","16-34 y.","(Married) couple without C. ","362","0.306426849910691","0.278932354251014","0.333921345570368","1"
"Married","2013","16-34 y.","Single parent ","1","","","","1"
"Married","2013","16-34 y.","Couple + C. LE 16 ","1961","0.791599318141421","0.775423610268308","0.807775026014534","1"
"Married","2013","16-34 y.","Couple + C. GT 16 ","12","","","","1"
"Married","2013","16-34 y.","Couple + C. LE and GT 16","21","","","","1"
"Married","2013","35-65 y.","1-pers.-HH","2","","","","1"
"Married","2013","35-65 y.","(Married) couple without C. ","3485","0.824536911119286","0.812888517084381","0.83618530515419","1"
"Married","2013","35-65 y.","Couple + C. GT 16 ","1920","0.908964519393955","0.896719514279549","0.921209524508362","1"
"Married","2013","35-65 y.","Couple + C. LE and GT 16","1621","0.93826989225477","0.926863128587364","0.949676655922176","1"
"Married","2013","66 and older","1-pers.-HH","","","","","1"
"Married","2013","66 and older","(Married) couple without C. ","3161","0.949476312751704","0.942052884028415","0.956899741474993","1"
"Married","2013","66 and older","Single parent ","","","","","1"
"Married","2013","66 and older","Couple + C. LE 16 ","14","","","","1"
"Married","2013","35-65 y.","Single parent ","1","","","","1"
"Married","2013","35-65 y.","Couple + C. LE 16 ","5119","0.883047262196815","0.874747383935769","0.89134714045786","1"
"Married","2013","66 and older","Couple + C. GT 16 ","152","0.977240505146588","0.953912354891214","1.00056865540196","1"
"Married","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"Married, but separated","2013","16-34 y.","Couple + C. GT 16 ","4","","","","2"
"Married, but separated","2013","16-34 y.","1-pers.-HH","29","","","","2"
"Married, but separated","2013","16-34 y.","(Married) couple without C. ","6","","","","2"
"Married, but separated","2013","16-34 y.","Single parent ","45","0.0230445269618171","0.0145159131829889","0.0315731407406452","2"
"Married, but separated","2013","16-34 y.","Couple + C. LE 16 ","27","","","","2"
"Married, but separated","2013","16-34 y.","Couple + C. LE and GT 16","2","","","","2"
"Married, but separated","2013","35-65 y.","1-pers.-HH","181","0.0806028310856692","0.0675466373857834","0.093659024785555","2"
"Married, but separated","2013","35-65 y.","(Married) couple without C. ","32","0.00715584833617914","0.00457454393608392","0.00973715273627436","2"
"Married, but separated","2013","35-65 y.","Single parent ","270","0.166006095479659","0.149177659582571","0.182834531376747","2"
"Married, but separated","2013","35-65 y.","Couple + C. LE 16 ","47","0.00828965486070165","0.00594793360446525","0.010631376116938","2"
"Married, but separated","2013","35-65 y.","Couple + C. GT 16 ","21","","","","2"
"Married, but separated","2013","35-65 y.","Couple + C. LE and GT 16","9","","","","2"
"Married, but separated","2013","66 and older","1-pers.-HH","61","0.0410627671529786","0.0306159096043625","0.0515096247015947","2"
"Married, but separated","2013","66 and older","(Married) couple without C. ","21","","","","2"
"Married, but separated","2013","66 and older","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","2013","66 and older","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","2013","66 and older","Single parent ","2","","","","2"
"Married, but separated","2013","66 and older","Couple + C. LE 16 ","1","","","","2"
"Single","2013","35-65 y.","Single parent ","463","0.243335905798539","0.2239290598535","0.262742751743578","3"
"Single","2013","35-65 y.","Couple + C. LE 16 ","393","0.0781907457185698","0.0712569225589895","0.08512456887815","3"
"Single","2013","16-34 y.","Single parent ","1069","0.937092100842386","0.923291407899363","0.95089279378541","3"
"Single","2013","16-34 y.","Couple + C. LE 16 ","389","0.177836734768922","0.162608456867953","0.193065012669891","3"
"Single","2013","16-34 y.","Couple + C. GT 16 ","1242","0.987741015299146","0.981665101357464","0.993816929240829","3"
"Single","2013","16-34 y.","Couple + C. LE and GT 16","1047","0.974030834458419","0.964510196546279","0.98355147237056","3"
"Single","2013","35-65 y.","1-pers.-HH","662","0.46858838876424","0.444655168562818","0.492521608965662","3"
"Single","2013","35-65 y.","(Married) couple without C. ","277","0.0957386523731301","0.0867279477020876","0.104749357044173","3"
"Single","2013","35-65 y.","Couple + C. GT 16 ","88","0.0395614008745916","0.0312638333719926","0.0478589683771906","3"
"Single","2013","35-65 y.","Couple + C. LE and GT 16","42","0.030829228161246","0.0226364439553771","0.039022012367115","3"
"Single","2013","16-34 y.","1-pers.-HH","804","0.962652469252151","0.949935463521451","0.975369474982851","3"
"Single","2013","16-34 y.","(Married) couple without C. ","710","0.688755668481922","0.661142290884406","0.716369046079437","3"
"Single","2013","66 and older","1-pers.-HH","149","0.126888647796274","0.109365477645044","0.144411817947504","3"
"Single","2013","66 and older","(Married) couple without C. ","22","","","","3"
"Single","2013","66 and older","Single parent ","6","","","","3"
"Single","2013","66 and older","Couple + C. GT 16 ","","","","","3"
"Single","2013","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2013","66 and older","Couple + C. LE and GT 16","","","","","3"
"Widowed","2013","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2013","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","2013","16-34 y.","Single parent ","3","","","","5"
"Widowed","2013","16-34 y.","Couple + C. LE 16 ","3","","","","5"
"Widowed","2013","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","2013","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2013","35-65 y.","1-pers.-HH","179","0.0827783703302807","0.0695628144526545","0.0959939262079068","5"
"Widowed","2013","35-65 y.","(Married) couple without C. ","40","0.00889132325917981","0.00601649466301878","0.0117661518553408","5"
"Widowed","2013","35-65 y.","Single parent ","142","0.0995454480366084","0.0860047236369079","0.113086172436309","5"
"Widowed","2013","35-65 y.","Couple + C. LE 16 ","6","","","","5"
"Widowed","2013","35-65 y.","Couple + C. GT 16 ","13","","","","5"
"Widowed","2013","35-65 y.","Couple + C. LE and GT 16","3","","","","5"
"Widowed","2013","66 and older","1-pers.-HH","919","0.643202555371599","0.617982198703054","0.668422912040143","5"
"Widowed","2013","66 and older","(Married) couple without C. ","88","0.024203184276837","0.0189944655180778","0.0294119030355962","5"
"Widowed","2013","66 and older","Single parent ","50","0.726613457454948","0.624372020231002","0.828854894678895","5"
"Widowed","2013","66 and older","Couple + C. LE 16 ","","","","","5"
"Widowed","2013","66 and older","Couple + C. GT 16 ","","","","","5"
"Widowed","2013","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","2014","16-34 y.","1-pers.-HH","13","","","","4"
"Divorced","2014","16-34 y.","Couple + C. LE 16 ","39","0.0232809370383723","0.0164500008397139","0.0301118732370308","4"
"Divorced","2014","16-34 y.","Couple + C. GT 16 ","2","","","","4"
"Divorced","2014","16-34 y.","(Married) couple without C. ","6","","","","4"
"Divorced","2014","16-34 y.","Single parent ","53","0.0323447693981895","0.0214449277495743","0.0432446110468047","4"
"Divorced","2014","16-34 y.","Couple + C. LE and GT 16","1","","","","4"
"Divorced","2014","35-65 y.","(Married) couple without C. ","258","0.0609300662505633","0.0532792475012413","0.0685808849998853","4"
"Divorced","2014","35-65 y.","Single parent ","791","0.471105575996108","0.446101885630912","0.496109266361304","4"
"Divorced","2014","35-65 y.","Couple + C. LE and GT 16","45","0.0228388510817985","0.0153508728978244","0.0303268292657726","4"
"Divorced","2014","66 and older","1-pers.-HH","259","0.190823380594759","0.170091151301811","0.211555609887706","4"
"Divorced","2014","35-65 y.","Couple + C. LE 16 ","159","0.0267678582734513","0.0222841672347436","0.031251549312159","4"
"Divorced","2014","66 and older","Couple + C. LE and GT 16","1","","","","4"
"Divorced","2014","35-65 y.","1-pers.-HH","612","0.372294105016781","0.34811083168455","0.396477378349013","4"
"Divorced","2014","35-65 y.","Couple + C. GT 16 ","76","0.0403810384725611","0.0314613569248523","0.0493007200202699","4"
"Divorced","2014","66 and older","(Married) couple without C. ","44","0.0134113608833818","0.00945911645144697","0.0173636053153167","4"
"Divorced","2014","66 and older","Single parent ","14","","","","4"
"Divorced","2014","66 and older","Couple + C. LE 16 ","","","","","4"
"Divorced","2014","66 and older","Couple + C. GT 16 ","4","","","","4"
"Married","2014","16-34 y.","1-pers.-HH","1","","","","1"
"Married","2014","16-34 y.","(Married) couple without C. ","307","0.347391334254103","0.317671557551987","0.377111110956219","1"
"Married","2014","16-34 y.","Single parent ","","","","","1"
"Married","2014","16-34 y.","Couple + C. LE 16 ","1466","0.746691815160659","0.726990715149928","0.76639291517139","1"
"Married","2014","16-34 y.","Couple + C. GT 16 ","12","","","","1"
"Married","2014","16-34 y.","Couple + C. LE and GT 16","11","","","","1"
"Married","2014","35-65 y.","1-pers.-HH","4","","","","1"
"Married","2014","35-65 y.","(Married) couple without C. ","3167","0.829105153435496","0.817065543660607","0.841144763210384","1"
"Married","2014","35-65 y.","Couple + C. GT 16 ","1693","0.905669039008064","0.892424919610256","0.918913158405873","1"
"Married","2014","35-65 y.","Couple + C. LE and GT 16","1429","0.942208914910992","0.930512618189495","0.953905211632489","1"
"Married","2014","66 and older","1-pers.-HH","","","","","1"
"Married","2014","66 and older","(Married) couple without C. ","3092","0.953460075742012","0.946222328557608","0.960697822926416","1"
"Married","2014","66 and older","Single parent ","1","","","","1"
"Married","2014","66 and older","Couple + C. LE 16 ","12","","","","1"
"Married","2014","35-65 y.","Single parent ","","","","","1"
"Married","2014","35-65 y.","Couple + C. LE 16 ","4424","0.877324108907252","0.868210711949632","0.886437505864871","1"
"Married","2014","66 and older","Couple + C. GT 16 ","164","0.97004274232324","0.944417375368959","0.995668109277521","1"
"Married","2014","66 and older","Couple + C. LE and GT 16","3","","","","1"
"Married, but separated","2014","16-34 y.","1-pers.-HH","21","","","","2"
"Married, but separated","2014","16-34 y.","(Married) couple without C. ","3","","","","2"
"Married, but separated","2014","16-34 y.","Single parent ","28","","","","2"
"Married, but separated","2014","16-34 y.","Couple + C. LE 16 ","32","0.0164270838626832","0.0106689907075698","0.0221851770177966","2"
"Married, but separated","2014","16-34 y.","Couple + C. GT 16 ","4","","","","2"
"Married, but separated","2014","16-34 y.","Couple + C. LE and GT 16","1","","","","2"
"Married, but separated","2014","35-65 y.","1-pers.-HH","151","0.079661045220742","0.0661156773703141","0.0932064130711699","2"
"Married, but separated","2014","35-65 y.","(Married) couple without C. ","36","0.00758409788147675","0.00480923234937049","0.010358963413583","2"
"Married, but separated","2014","35-65 y.","Couple + C. LE 16 ","40","0.0100482103006044","0.00727762181236559","0.0128187987888432","2"
"Married, but separated","2014","35-65 y.","Single parent ","192","0.150904960555318","0.132974542906922","0.168835378203713","2"
"Married, but separated","2014","35-65 y.","Couple + C. GT 16 ","19","","","","2"
"Married, but separated","2014","35-65 y.","Couple + C. LE and GT 16","14","","","","2"
"Married, but separated","2014","66 and older","Single parent ","1","","","","2"
"Married, but separated","2014","66 and older","1-pers.-HH","67","0.044707671305577","0.033804126373468","0.0556112162376859","2"
"Married, but separated","2014","66 and older","(Married) couple without C. ","19","","","","2"
"Married, but separated","2014","66 and older","Couple + C. LE 16 ","1","","","","2"
"Married, but separated","2014","66 and older","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","2014","66 and older","Couple + C. LE and GT 16","","","","","2"
"Single","2014","35-65 y.","Single parent ","427","0.284455147299561","0.261856324069429","0.307053970529693","3"
"Single","2014","16-34 y.","Single parent ","929","0.928267747816443","0.912369410808896","0.944166084823989","3"
"Single","2014","16-34 y.","Couple + C. LE 16 ","331","0.211263421840495","0.192771871901995","0.229754971778995","3"
"Single","2014","16-34 y.","Couple + C. LE and GT 16","960","0.99439558354626","0.989704896441867","0.999086270650653","3"
"Single","2014","35-65 y.","1-pers.-HH","610","0.472817090094094","0.447841190172047","0.497792990016141","3"
"Single","2014","35-65 y.","(Married) couple without C. ","250","0.0897632764672584","0.080620678027289","0.0989058749072279","3"
"Single","2014","35-65 y.","Couple + C. LE 16 ","348","0.0838666999713306","0.0761666284902092","0.0915667714524521","3"
"Single","2014","35-65 y.","Couple + C. GT 16 ","73","0.0381305491345958","0.02945282593428","0.0468082723349117","3"
"Single","2014","35-65 y.","Couple + C. LE and GT 16","38","0.02452581233513","0.016772916666518","0.032278708003742","3"
"Single","2014","66 and older","1-pers.-HH","141","0.124033347227429","0.106642466905103","0.141424227549756","3"
"Single","2014","66 and older","(Married) couple without C. ","18","","","","3"
"Single","2014","16-34 y.","1-pers.-HH","685","0.966011536109307","0.952776084402283","0.97924698781633","3"
"Single","2014","16-34 y.","(Married) couple without C. ","670","0.645304405534521","0.615442339895603","0.675166471173439","3"
"Single","2014","16-34 y.","Couple + C. GT 16 ","1144","0.982529713414898","0.974996714789854","0.990062712039943","3"
"Single","2014","66 and older","Single parent ","4","","","","3"
"Single","2014","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2014","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","2014","66 and older","Couple + C. GT 16 ","","","","","3"
"Widowed","2014","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2014","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","2014","16-34 y.","Single parent ","2","","","","5"
"Widowed","2014","16-34 y.","Couple + C. LE 16 ","4","","","","5"
"Widowed","2014","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","2014","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2014","35-65 y.","1-pers.-HH","158","0.0745976247127141","0.061453801604691","0.0877414478207372","5"
"Widowed","2014","35-65 y.","(Married) couple without C. ","44","0.0126174059652061","0.00904738396686334","0.0161874279635488","5"
"Widowed","2014","35-65 y.","Single parent ","121","0.0935343161490135","0.0789488045434302","0.108119827754597","5"
"Widowed","2014","35-65 y.","Couple + C. LE 16 ","7","","","","5"
"Widowed","2014","35-65 y.","Couple + C. GT 16 ","10","","","","5"
"Widowed","2014","35-65 y.","Couple + C. LE and GT 16","3","","","","5"
"Widowed","2014","66 and older","1-pers.-HH","913","0.640435600872235","0.615117296109075","0.665753905635394","5"
"Widowed","2014","66 and older","(Married) couple without C. ","81","0.0220495837096277","0.0170041566517762","0.0270950107674791","5"
"Widowed","2014","66 and older","Single parent ","50","0.6999388592492","0.592580960753678","0.807296757744723","5"
"Widowed","2014","66 and older","Couple + C. LE 16 ","1","","","","5"
"Widowed","2014","66 and older","Couple + C. GT 16 ","","","","","5"
"Widowed","2014","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","2015","16-34 y.","1-pers.-HH","12","","","","4"
"Divorced","2015","16-34 y.","Couple + C. LE 16 ","28","","","","4"
"Divorced","2015","16-34 y.","Couple + C. GT 16 ","1","","","","4"
"Divorced","2015","35-65 y.","Single parent ","740","0.476438893832627","0.450942037233263","0.501935750431991","4"
"Divorced","2015","16-34 y.","(Married) couple without C. ","8","","","","4"
"Divorced","2015","16-34 y.","Single parent ","34","0.0204317385040625","0.0115562309970931","0.0293072460110318","4"
"Divorced","2015","16-34 y.","Couple + C. LE and GT 16","4","","","","4"
"Divorced","2015","35-65 y.","(Married) couple without C. ","261","0.0686308518919989","0.0604265563805826","0.0768351474034151","4"
"Divorced","2015","35-65 y.","Couple + C. LE and GT 16","48","0.0161604716329419","0.00977303889009546","0.0225479043757882","4"
"Divorced","2015","66 and older","1-pers.-HH","267","0.200697537172597","0.179473322021471","0.221921752323723","4"
"Divorced","2015","66 and older","Couple + C. LE 16 ","","","","","4"
"Divorced","2015","66 and older","Couple + C. GT 16 ","4","","","","4"
"Divorced","2015","35-65 y.","1-pers.-HH","593","0.374473932905889","0.350206719123955","0.398741146687824","4"
"Divorced","2015","35-65 y.","Couple + C. LE 16 ","138","0.025681885652662","0.0212559621383208","0.0301078091670032","4"
"Divorced","2015","66 and older","(Married) couple without C. ","43","0.011679470297978","0.00795114986385096","0.0154077907321051","4"
"Divorced","2015","66 and older","Single parent ","17","","","","4"
"Divorced","2015","35-65 y.","Couple + C. GT 16 ","83","0.0521401325658327","0.0418357383046498","0.0624445268270156","4"
"Divorced","2015","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","2015","16-34 y.","1-pers.-HH","1","","","","1"
"Married","2015","16-34 y.","(Married) couple without C. ","401","0.319419939774165","0.291953972215273","0.346885907333057","1"
"Married","2015","16-34 y.","Single parent ","2","","","","1"
"Married","2015","16-34 y.","Couple + C. LE 16 ","1438","0.748288117354561","0.728601902739127","0.767974331969995","1"
"Married","2015","16-34 y.","Couple + C. GT 16 ","6","","","","1"
"Married","2015","16-34 y.","Couple + C. LE and GT 16","12","","","","1"
