"pgfamstd","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Married","2014","Rural Area","West Germany","3498","0.524597065566244","0.51180426617824","0.537389864954249","1"
"Married","2014","Rural Area","East Germany","2137","0.533087154172499","0.516859640394557","0.549314667950442","1"
"Married, but separated","2014","Urban Area","East Germany","51","0.0196112071444296","0.0136234274476381","0.0255989868412212","2"
"Married, but separated","2014","Rural Area","West Germany","139","0.0235249408062998","0.0196423950807038","0.0274074865318958","2"
"Married, but separated","2014","Rural Area","East Germany","66","0.0211617126494493","0.0164804194017491","0.0258430058971494","2"
"Married, but separated","2014","Urban Area","West Germany","403","0.0259562623675594","0.0235041983667152","0.0284083263684037","2"
"Single","2014","Rural Area","East Germany","856","0.252058851552219","0.237936089024411","0.266181614080027","3"
"Single","2014","Rural Area","West Germany","1390","0.275306866260142","0.263864724429795","0.286749008090489","3"
"Single","2014","Urban Area","West Germany","4153","0.294020006149115","0.286994038711049","0.301045973587182","3"
"Single","2014","Urban Area","East Germany","658","0.372612980312703","0.351733906225805","0.393492054399601","3"
"Widowed","2014","Rural Area","West Germany","304","0.0798434843725546","0.0729000821281582","0.086786886616951","5"
"Widowed","2014","Urban Area","East Germany","134","0.0846398734510182","0.0726200530440077","0.0966596938580286","5"
"Widowed","2014","Rural Area","East Germany","250","0.0916694168075362","0.0822836627627968","0.101055170852275","5"
"Widowed","2014","Urban Area","West Germany","772","0.0781443017992879","0.0740052427300233","0.0822833608685524","5"
"Divorced","2015","Rural Area","West Germany","515","0.105532307618221","0.0976672803856423","0.1133973348508","4"
"Divorced","2015","Rural Area","East Germany","304","0.105797718958451","0.0955785752188841","0.116016862698018","4"
"Divorced","2015","Urban Area","East Germany","179","0.096814651557809","0.0840109336524696","0.109618369463148","4"
"Divorced","2015","Urban Area","West Germany","1355","0.0955248029228722","0.0909698360293729","0.100079769816371","4"
"Married","2015","Urban Area","West Germany","9217","0.503443929963255","0.495695949433756","0.511191910492754","1"
"Married","2015","Urban Area","East Germany","1018","0.413453918787656","0.392131241359712","0.434776596215599","1"
"Married","2015","Rural Area","West Germany","3479","0.511328915277385","0.498532636846395","0.524125193708374","1"
"Married","2015","Rural Area","East Germany","2018","0.511847360703799","0.495239774168947","0.528454947238651","1"
"Married, but separated","2015","Rural Area","West Germany","137","0.0211447807672592","0.0174619140019788","0.0248276475325396","2"
"Married, but separated","2015","Rural Area","East Germany","79","0.0253606334813638","0.0201371467928984","0.0305841201698292","2"
"Married, but separated","2015","Urban Area","West Germany","418","0.0266758884353371","0.0241788972695568","0.0291728796011174","2"
"Married, but separated","2015","Urban Area","East Germany","49","0.0171584958174425","0.0115356203851546","0.0227813712497304","2"
"Single","2015","Rural Area","East Germany","829","0.258548446157876","0.244001533712967","0.273095358602785","3"
"Single","2015","Urban Area","East Germany","666","0.382978191099455","0.36193001876633","0.404026363432579","3"
"Single","2015","Rural Area","West Germany","1438","0.28064166614361","0.269139651963888","0.292143680323332","3"
"Single","2015","Urban Area","West Germany","4288","0.29797593266277","0.290888394455053","0.305063470870487","3"
"Widowed","2015","Rural Area","West Germany","293","0.0813523301935246","0.0743541572416155","0.0883505031454337","5"
"Widowed","2015","Urban Area","East Germany","137","0.089594742737638","0.077228557328785","0.101960928146491","5"
"Widowed","2015","Rural Area","East Germany","250","0.0984458406985107","0.0885477126972503","0.108343968699771","5"
"Widowed","2015","Urban Area","West Germany","719","0.0763794460157657","0.0722635550136155","0.0804953370179159","5"
"Divorced","2016","Rural Area","East Germany","317","0.117779478999815","0.107450018740424","0.128108939259207","4"
"Divorced","2016","Urban Area","West Germany","1300","0.0931580884657591","0.0887964729151931","0.097519704016325","4"
"Divorced","2016","Urban Area","East Germany","181","0.0954613034747634","0.083134556580659","0.107788050368868","4"
"Divorced","2016","Rural Area","West Germany","487","0.104224737657094","0.0966270339695164","0.111822441344672","4"
"Married","2016","Urban Area","West Germany","9840","0.500077837960585","0.492574728099055","0.507580947822114","1"
"Married","2016","Urban Area","East Germany","1092","0.385249306862561","0.364834669499136","0.405663944225986","1"
"Married","2016","Rural Area","West Germany","3692","0.520989262611692","0.508567465690419","0.533411059532965","1"
"Married","2016","Rural Area","East Germany","2113","0.49328146208022","0.477260631392972","0.509302292767469","1"
"Married, but separated","2016","Urban Area","West Germany","621","0.0268930002842408","0.0244654332407283","0.0293205673277534","2"
"Married, but separated","2016","Rural Area","East Germany","150","0.0290270491770551","0.0236473344457083","0.0344067639084019","2"
"Married, but separated","2016","Rural Area","West Germany","216","0.0206034364410021","0.0170712262982704","0.0241356465837338","2"
"Married, but separated","2016","Urban Area","East Germany","78","0.023929072282841","0.0175180860730615","0.0303400584926205","2"
"Single","2016","Rural Area","West Germany","1540","0.275132079729276","0.264027619071972","0.286236540386579","3"
"Single","2016","Rural Area","East Germany","905","0.266004833505198","0.251845409041405","0.280164257968991","3"
"Single","2016","Urban Area","East Germany","698","0.411908397095604","0.391262011450107","0.4325547827411","3"
"Single","2016","Urban Area","West Germany","4545","0.304448692294994","0.297543226973382","0.311354157616606","3"
"Widowed","2016","Urban Area","East Germany","134","0.0834519202842309","0.071850343563185","0.0950534970052768","5"
"Widowed","2016","Rural Area","West Germany","278","0.0790504835609362","0.0723413321701742","0.0857596349516982","5"
"Widowed","2016","Urban Area","West Germany","753","0.0754223809944214","0.0714596634851471","0.0793850985036957","5"
"Widowed","2016","Rural Area","East Germany","256","0.0939071762377112","0.0845597946304292","0.103254557844993","5"
"Divorced","2017","Urban Area","East Germany","197","0.0969135466395258","0.0848545525125014","0.10897254076655","4"
"Divorced","2017","Rural Area","East Germany","368","0.116473770528233","0.106707930307158","0.126239610749308","4"
"Divorced","2017","Rural Area","West Germany","541","0.0999866462187153","0.0929857018537371","0.106987590583694","4"
"Divorced","2017","Urban Area","West Germany","1454","0.0978086839956154","0.0936114709418076","0.102005897049423","4"
"Married","2017","Urban Area","West Germany","10849","0.495602078672221","0.488537663907328","0.502666493437115","1"
"Married","2017","Urban Area","East Germany","1169","0.387538573682589","0.367679864535942","0.407397282829237","1"
"Married","2017","Rural Area","West Germany","4193","0.535668265889554","0.524029061587956","0.547307470191153","1"
"Married","2017","Rural Area","East Germany","2300","0.468263128433663","0.453072379261687","0.483453877605639","1"
"Married, but separated","2017","Urban Area","West Germany","726","0.0287598967216605","0.0263984402203153","0.0311213532230057","2"
"Married, but separated","2017","Urban Area","East Germany","73","0.0196989343307222","0.0140345165192785","0.0253633521421659","2"
"Married, but separated","2017","Rural Area","West Germany","224","0.0203824390080898","0.017084690703506","0.0236801873126736","2"
"Married, but separated","2017","Rural Area","East Germany","125","0.0276127437350751","0.022624355640923","0.0326011318292272","2"
"Single","2017","Rural Area","West Germany","1797","0.266338903312267","0.256022550221893","0.276655256402641","3"
"Single","2017","Rural Area","East Germany","1086","0.294410682643134","0.280535503335562","0.308285861950705","3"
"Single","2017","Urban Area","East Germany","750","0.418983012317396","0.398871404165573","0.439094620469218","3"
"Single","2017","Urban Area","West Germany","5412","0.302969437994713","0.296476394578641","0.309462481410786","3"
"Widowed","2017","Urban Area","East Germany","123","0.0768659330297675","0.0660078410347639","0.0877240250247712","5"
"Widowed","2017","Rural Area","West Germany","298","0.0776237455713737","0.0713790322830379","0.0838684588597095","5"
"Widowed","2017","Urban Area","West Germany","801","0.0748599026157893","0.07114154319344","0.0785782620381386","5"
"Widowed","2017","Rural Area","East Germany","266","0.093239674659895","0.0843878571246863","0.102091492195104","5"
"Divorced","2018","Rural Area","West Germany","532","0.106409334399315","0.0988787164254576","0.113939952373173","4"
"Divorced","2018","Rural Area","East Germany","367","0.112443765001747","0.102614345093754","0.122273184909739","4"
"Divorced","2018","Urban Area","West Germany","1491","0.0990430950338942","0.0946681103850415","0.103418079682747","4"
"Divorced","2018","Urban Area","East Germany","205","0.0996382967105406","0.0873033964463688","0.111973196974712","4"
"Married","2018","Urban Area","West Germany","9930","0.498033763351033","0.490710931378519","0.505356595323547","1"
"Married","2018","Urban Area","East Germany","1130","0.403006867334199","0.382806704102051","0.423207030566347","1"
"Married","2018","Rural Area","West Germany","3793","0.531479627771093","0.51929312778438","0.543666127757806","1"
"Married","2018","Rural Area","East Germany","2182","0.474244964709605","0.458708387634034","0.489781541785177","1"
"Married, but separated","2018","Urban Area","West Germany","620","0.0284005187180352","0.0259676470769604","0.0308333903591099","2"
"Married, but separated","2018","Rural Area","East Germany","112","0.0290370354299434","0.0238125956332909","0.0342614752265959","2"
"Married, but separated","2018","Rural Area","West Germany","203","0.0220514993658328","0.0184651838420337","0.0256378148896319","2"
"Married, but separated","2018","Urban Area","East Germany","80","0.020339020173818","0.0145257981994053","0.0261522421482306","2"
"Single","2018","Rural Area","East Germany","1050","0.293712482286036","0.279541034316015","0.307883930256058","3"
"Single","2018","Urban Area","East Germany","728","0.401298686989295","0.381112561789949","0.421484812188641","3"
"Single","2018","Rural Area","West Germany","1629","0.262640709816857","0.251893591221638","0.273387828412075","3"
"Single","2018","Urban Area","West Germany","5092","0.300409215398509","0.293695064644076","0.307123366152943","3"
"Widowed","2018","Urban Area","West Germany","776","0.0741134074985286","0.0702768676709979","0.0779499473260593","5"
"Widowed","2018","Urban Area","East Germany","122","0.0757171287921478","0.0648224731215454","0.0866117844627503","5"
"Widowed","2018","Rural Area","West Germany","284","0.0774188286469025","0.0708920778179464","0.0839455794758586","5"
"Widowed","2018","Rural Area","East Germany","257","0.0905617525726685","0.0816323731738054","0.0994911319715317","5"
"Divorced","2019","Urban Area","West Germany","1390","0.0970190480331304","0.0925195798244909","0.10151851624177","4"
"Divorced","2019","Rural Area","West Germany","548","0.114064743492015","0.106125672314291","0.122003814669739","4"
"Divorced","2019","Rural Area","East Germany","382","0.118970997166184","0.10881792144753","0.129124072884838","4"
"Divorced","2019","Urban Area","East Germany","159","0.0898639854083127","0.0764225921455415","0.103305378671084","4"
"Married","2019","Urban Area","West Germany","9702","0.521026747867052","0.5134326003551","0.528620895379003","1"
"Married","2019","Urban Area","East Germany","911","0.419721783067622","0.39652663289896","0.442916933236284","1"
"Married","2019","Rural Area","West Germany","3706","0.529440471533757","0.516974996211958","0.541905946855556","1"
"Married","2019","Rural Area","East Germany","2228","0.483002118271025","0.467330968144317","0.498673268397733","1"
"Married, but separated","2019","Rural Area","East Germany","102","0.0260912773383908","0.0210922124969252","0.0310903421798563","2"
"Married, but separated","2019","Urban Area","West Germany","485","0.0232997566367912","0.0210065154718711","0.0255929978017113","2"
"Married, but separated","2019","Rural Area","West Germany","177","0.020532240445088","0.016990585616918","0.0240738952732579","2"
"Married, but separated","2019","Urban Area","East Germany","47","0.019323124142599","0.012853188816358","0.0257930594688399","2"
"Single","2019","Urban Area","East Germany","532","0.39064612116724","0.367715023280355","0.413577219054125","3"
"Single","2019","Rural Area","West Germany","1454","0.261121564523661","0.250151710349638","0.272091418697684","3"
"Single","2019","Rural Area","East Germany","952","0.281841179376439","0.26773223748571","0.295950121267169","3"
"Single","2019","Urban Area","West Germany","4340","0.285997032248408","0.279127547552824","0.292866516943992","3"
"Widowed","2019","Urban Area","West Germany","706","0.0726574152146183","0.0687114480934081","0.0766033823358285","5"
"Widowed","2019","Urban Area","East Germany","90","0.0804449862142263","0.0676618725917057","0.0932280998367469","5"
"Widowed","2019","Rural Area","West Germany","274","0.0748409800054795","0.0682693831134167","0.0814125768975422","5"
"Widowed","2019","Rural Area","East Germany","242","0.0900944278479607","0.0811154045247901","0.0990734511711313","5"
