"pgfamstd","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Divorced","2004","Not Working","1-pers.-HH","250","0.174694272472251","0.154993517604104","0.194395027340397","4"
"Divorced","2004","Not Working","(Married) couple without C. ","61","0.0164143760925424","0.0122410686448686","0.0205876835402163","4"
"Divorced","2004","Not Working","Single parent ","65","0.165615511229318","0.128863134332742","0.202367888125894","4"
"Divorced","2004","Not Working","Couple + C. LE 16 ","22","","","","4"
"Divorced","2004","Not Working","Couple + C. GT 16 ","8","","","","4"
"Divorced","2004","Not Working","Couple + C. LE and GT 16","12","","","","4"
"Married","2004","Full Time","1-pers.-HH","1","","","","1"
"Married","2004","Full Time","(Married) couple without C. ","1626","0.668366540846807","0.64985590167447","0.686877180019145","1"
"Married","2004","Full Time","Single parent ","2","","","","1"
"Married","2004","Full Time","Couple + C. LE 16 ","1794","0.8802047224296","0.866022964955314","0.894386479903887","1"
"Married","2004","Full Time","Couple + C. LE and GT 16","522","0.7311353563658","0.698172758716943","0.764097954014657","1"
"Married","2004","Part Time","1-pers.-HH","","","","","1"
"Married","2004","Part Time","(Married) couple without C. ","946","0.788708251761159","0.76584807904966","0.811568424472658","1"
"Married","2004","Full Time","Couple + C. GT 16 ","1076","0.601891964969222","0.578602103021197","0.625181826917247","1"
"Married","2004","Part Time","Single parent ","3","","","","1"
"Married","2004","Part Time","Couple + C. LE 16 ","1098","0.825064424915593","0.804332661927361","0.845796187903825","1"
"Married","2004","Part Time","Couple + C. GT 16 ","594","0.618879884190117","0.589133633616664","0.64862613476357","1"
"Married","2004","Part Time","Couple + C. LE and GT 16","365","0.651849992160859","0.612181084144577","0.691518900177141","1"
"Married","2004","Not Working","1-pers.-HH","2","","","","1"
"Married","2004","Not Working","Couple + C. LE 16 ","652","0.843349527662718","0.817508430307214","0.869190625018222","1"
"Married","2004","Not Working","(Married) couple without C. ","3303","0.929179899918548","0.920754504823752","0.937605295013343","1"
"Married","2004","Not Working","Single parent ","2","","","","1"
"Married","2004","Not Working","Couple + C. LE and GT 16","164","0.308124301295785","0.269217415267538","0.347031187324032","1"
"Married","2004","Not Working","Couple + C. GT 16 ","597","0.532251534295485","0.504032559337822","0.560470509253148","1"
"Married, but separated","2004","Full Time","Single parent ","37","0.0878460274097746","0.0588060149071655","0.116886039912384","2"
"Married, but separated","2004","Full Time","1-pers.-HH","96","0.0814017956892749","0.0645040453429965","0.0982995460355533","2"
"Married, but separated","2004","Full Time","(Married) couple without C. ","43","0.0210107971405816","0.0153718878252132","0.02664970645595","2"
"Married, but separated","2004","Full Time","Couple + C. LE 16 ","26","","","","2"
"Married, but separated","2004","Full Time","Couple + C. GT 16 ","9","","","","2"
"Married, but separated","2004","Full Time","Couple + C. LE and GT 16","10","","","","2"
"Married, but separated","2004","Part Time","1-pers.-HH","21","","","","2"
"Married, but separated","2004","Part Time","(Married) couple without C. ","13","","","","2"
"Married, but separated","2004","Part Time","Single parent ","47","0.130055384629461","0.0941962576608559","0.165914511598067","2"
"Married, but separated","2004","Part Time","Couple + C. LE 16 ","13","","","","2"
"Married, but separated","2004","Part Time","Couple + C. GT 16 ","5","","","","2"
"Married, but separated","2004","Part Time","Couple + C. LE and GT 16","3","","","","2"
"Married, but separated","2004","Not Working","1-pers.-HH","45","0.028314166358671","0.0197081745231307","0.0369201581942112","2"
"Married, but separated","2004","Not Working","Couple + C. LE and GT 16","4","","","","2"
"Married, but separated","2004","Not Working","Couple + C. GT 16 ","9","","","","2"
"Married, but separated","2004","Not Working","(Married) couple without C. ","25","","","","2"
"Married, but separated","2004","Not Working","Single parent ","31","0.0844856517419081","0.0569892494811239","0.111982054002692","2"
"Married, but separated","2004","Not Working","Couple + C. LE 16 ","9","","","","2"
"Single","2004","Full Time","Single parent ","150","0.421087146668133","0.370435420840182","0.471738872496083","3"
"Single","2004","Full Time","Couple + C. LE 16 ","132","0.0771956452511902","0.0655391074499509","0.0888521830524296","3"
"Single","2004","Full Time","Couple + C. GT 16 ","550","0.358159107103841","0.335347343578986","0.380970870628696","3"
"Single","2004","Full Time","1-pers.-HH","661","0.69774014207913","0.669361854053818","0.726118430104442","3"
"Single","2004","Full Time","(Married) couple without C. ","647","0.244027991965917","0.227140794759931","0.260915189171903","3"
"Single","2004","Full Time","Couple + C. LE and GT 16","140","0.232175371090608","0.200785120539538","0.263565621641677","3"
"Single","2004","Part Time","1-pers.-HH","258","0.574644862208598","0.529016442720869","0.620273281696326","3"
"Single","2004","Part Time","(Married) couple without C. ","199","0.153712842920157","0.133515511159013","0.173910174681301","3"
"Single","2004","Part Time","Single parent ","157","0.446226724411939","0.393231891665747","0.499221557158131","3"
"Single","2004","Part Time","Couple + C. LE 16 ","124","0.10609621979091","0.0892908304717293","0.122901609110091","3"
"Single","2004","Part Time","Couple + C. GT 16 ","404","0.362715732656647","0.333268268084635","0.392163197228659","3"
"Single","2004","Part Time","Couple + C. LE and GT 16","169","0.320188978847193","0.281339025755435","0.359038931938951","3"
"Single","2004","Not Working","1-pers.-HH","272","0.199558408891147","0.178821885590833","0.220294932191461","3"
"Single","2004","Not Working","(Married) couple without C. ","82","0.0245447707915737","0.0194626466988958","0.0296268948842515","3"
"Single","2004","Not Working","Single parent ","205","0.521753213738316","0.472366467723643","0.571139959752989","3"
"Single","2004","Not Working","Couple + C. LE 16 ","77","0.105717758720943","0.0838576372036291","0.127577880238258","3"
"Single","2004","Not Working","Couple + C. LE and GT 16","357","0.662930499762275","0.623097484089348","0.702763515435201","3"
"Single","2004","Not Working","Couple + C. GT 16 ","585","0.452540295012422","0.42439010733379","0.480690482691053","3"
"Widowed","2004","Full Time","Couple + C. LE 16 ","2","","","","5"
"Widowed","2004","Full Time","1-pers.-HH","30","0.0247191894533505","0.0151244971149973","0.0343138817917037","5"
"Widowed","2004","Full Time","Single parent ","39","0.0717502825666929","0.0452746783921801","0.0982258867412056","5"
"Widowed","2004","Full Time","Couple + C. GT 16 ","7","","","","5"
"Widowed","2004","Full Time","(Married) couple without C. ","18","","","","5"
"Widowed","2004","Full Time","Couple + C. LE and GT 16","2","","","","5"
"Widowed","2004","Part Time","1-pers.-HH","70","0.145088827833915","0.112584790929731","0.177592864738098","5"
"Widowed","2004","Part Time","(Married) couple without C. ","12","","","","5"
"Widowed","2004","Part Time","Single parent ","24","","","","5"
"Widowed","2004","Part Time","Couple + C. LE 16 ","1","","","","5"
"Widowed","2004","Part Time","Couple + C. GT 16 ","3","","","","5"
"Widowed","2004","Part Time","Couple + C. LE and GT 16","4","","","","5"
"Widowed","2004","Not Working","1-pers.-HH","858","0.595206009052747","0.569738481395986","0.620673536709509","5"
"Widowed","2004","Not Working","(Married) couple without C. ","90","0.0238962022680092","0.0188800056820417","0.0289123988539767","5"
"Widowed","2004","Not Working","Couple + C. GT 16 ","2","","","","5"
"Widowed","2004","Not Working","Couple + C. LE and GT 16","4","","","","5"
"Widowed","2004","Not Working","Single parent ","90","0.222967490568706","0.181815373400969","0.264119607736443","5"
"Widowed","2004","Not Working","Couple + C. LE 16 ","","","","","5"
"Divorced","2005","Full Time","Single parent ","131","0.415611320805449","0.364345431439817","0.466877210171082","4"
"Divorced","2005","Full Time","Couple + C. LE 16 ","62","0.0300439342004698","0.0222439519888133","0.0378439164121263","4"
"Divorced","2005","Part Time","1-pers.-HH","105","0.230430552067044","0.192359655801041","0.268501448333047","4"
"Divorced","2005","Part Time","(Married) couple without C. ","36","0.0302406864363464","0.0204323027657656","0.0400490701069272","4"
"Divorced","2005","Full Time","1-pers.-HH","234","0.212049885531307","0.187407713790188","0.236692057272425","4"
"Divorced","2005","Full Time","(Married) couple without C. ","148","0.0584066732308279","0.0489332316184963","0.0678801148431595","4"
"Divorced","2005","Full Time","Couple + C. GT 16 ","55","0.0299034555724383","0.0215264074669038","0.0382805036779728","4"
"Divorced","2005","Full Time","Couple + C. LE and GT 16","20","","","","4"
"Divorced","2005","Part Time","Single parent ","107","0.309180255712089","0.261373517481513","0.356986993942665","4"
"Divorced","2005","Part Time","Couple + C. LE 16 ","53","0.0562586538114054","0.0432756087341034","0.0692416988887073","4"
"Divorced","2005","Part Time","Couple + C. GT 16 ","14","","","","4"
"Divorced","2005","Part Time","Couple + C. LE and GT 16","16","","","","4"
"Divorced","2005","Not Working","1-pers.-HH","228","0.164393979623384","0.144986338269192","0.183801620977576","4"
"Divorced","2005","Not Working","(Married) couple without C. ","76","0.0220987955433379","0.017241771536681","0.0269558195499947","4"
"Divorced","2005","Not Working","Single parent ","69","0.196559398829443","0.157419085951486","0.235699711707401","4"
"Divorced","2005","Not Working","Couple + C. LE 16 ","16","","","","4"
"Divorced","2005","Not Working","Couple + C. GT 16 ","4","","","","4"
"Divorced","2005","Not Working","Couple + C. LE and GT 16","11","","","","4"
"Married","2005","Full Time","1-pers.-HH","1","","","","1"
"Married","2005","Full Time","(Married) couple without C. ","1586","0.686331132089777","0.66758777326211","0.705074490917445","1"
"Married","2005","Full Time","Single parent ","3","","","","1"
"Married","2005","Full Time","Couple + C. LE 16 ","1606","0.872392135339505","0.857146912701483","0.887637357977526","1"
"Married","2005","Part Time","1-pers.-HH","1","","","","1"
"Married","2005","Part Time","(Married) couple without C. ","916","0.76720734905358","0.743002038802335","0.791412659304826","1"
"Married","2005","Full Time","Couple + C. GT 16 ","1022","0.616192599176087","0.592273889173438","0.640111309178736","1"
"Married","2005","Full Time","Couple + C. LE and GT 16","508","0.73883207864051","0.705166040987845","0.772498116293176","1"
"Married","2005","Part Time","Single parent ","3","","","","1"
"Married","2005","Part Time","Couple + C. LE 16 ","1027","0.820697548920159","0.799083303057629","0.842311794782689","1"
"Married","2005","Part Time","Couple + C. GT 16 ","571","0.560320384914061","0.529323621211167","0.591317148616955","1"
"Married","2005","Part Time","Couple + C. LE and GT 16","331","0.606709515567187","0.56431495621033","0.649104074924043","1"
"Married","2005","Not Working","1-pers.-HH","","","","","1"
"Married","2005","Not Working","(Married) couple without C. ","3221","0.918153835759061","0.909096606737805","0.927211064780316","1"
"Married","2005","Not Working","Single parent ","4","","","","1"
"Married","2005","Not Working","Couple + C. LE 16 ","575","0.841134149125088","0.813516388054064","0.868751910196113","1"
"Married","2005","Not Working","Couple + C. LE and GT 16","158","0.312160869913485","0.273186343505065","0.351135396321904","1"
"Married","2005","Not Working","Couple + C. GT 16 ","532","0.525632139807038","0.495933827985416","0.555330451628659","1"
"Married, but separated","2005","Full Time","1-pers.-HH","104","0.0834166664002604","0.0667471503927187","0.100086182407802","2"
"Married, but separated","2005","Full Time","(Married) couple without C. ","35","0.0129778324122401","0.00840579899621088","0.0175498658282694","2"
"Married, but separated","2005","Full Time","Single parent ","40","0.0931696806580778","0.0629329915885917","0.123406369727564","2"
"Married, but separated","2005","Full Time","Couple + C. LE 16 ","17","","","","2"
"Married, but separated","2005","Full Time","Couple + C. GT 16 ","9","","","","2"
"Married, but separated","2005","Full Time","Couple + C. LE and GT 16","8","","","","2"
"Married, but separated","2005","Part Time","1-pers.-HH","25","","","","2"
"Married, but separated","2005","Part Time","(Married) couple without C. ","8","","","","2"
"Married, but separated","2005","Part Time","Single parent ","58","0.178769308170956","0.139134210531924","0.218404405809987","2"
"Married, but separated","2005","Part Time","Couple + C. LE 16 ","10","","","","2"
"Married, but separated","2005","Part Time","Couple + C. GT 16 ","8","","","","2"
"Married, but separated","2005","Part Time","Couple + C. LE and GT 16","7","","","","2"
"Married, but separated","2005","Not Working","1-pers.-HH","48","0.0321065726907234","0.0228757636288355","0.0413373817526113","2"
"Married, but separated","2005","Not Working","(Married) couple without C. ","28","","","","2"
"Married, but separated","2005","Not Working","Single parent ","28","","","","2"
"Married, but separated","2005","Not Working","Couple + C. LE 16 ","8","","","","2"
"Married, but separated","2005","Not Working","Couple + C. GT 16 ","6","","","","2"
"Married, but separated","2005","Not Working","Couple + C. LE and GT 16","5","","","","2"
"Single","2005","Full Time","Single parent ","153","0.433498829415574","0.381948875089001","0.485048783742146","3"
"Single","2005","Full Time","Couple + C. LE 16 ","153","0.0913225055615079","0.0781601695110883","0.104484841611928","3"
"Single","2005","Full Time","1-pers.-HH","679","0.670996286618402","0.642671212457635","0.699321360779169","3"
"Single","2005","Full Time","(Married) couple without C. ","564","0.233695235199122","0.216600178184087","0.250790292214158","3"
"Single","2005","Full Time","Couple + C. GT 16 ","494","0.342706712908222","0.319363332570484","0.366050093245959","3"
"Single","2005","Full Time","Couple + C. LE and GT 16","117","0.20775514847017","0.17666199094061","0.238848305999731","3"
"Single","2005","Part Time","1-pers.-HH","288","0.633843993515903","0.590290456212227","0.677397530819579","3"
"Single","2005","Part Time","(Married) couple without C. ","205","0.189776263162162","0.16731712586465","0.212235400459674","3"
"Single","2005","Part Time","Single parent ","162","0.440567012204585","0.389212230145972","0.491921794263199","3"
"Single","2005","Part Time","Couple + C. LE 16 ","118","0.107119557722907","0.0896940096540141","0.1245451057918","3"
"Single","2005","Part Time","Couple + C. GT 16 ","390","0.418591565854842","0.387783397681781","0.449399734027903","3"
"Single","2005","Part Time","Couple + C. LE and GT 16","153","0.321195358298332","0.280670637170281","0.361720079426382","3"
"Single","2005","Not Working","1-pers.-HH","267","0.198843583514934","0.177943718956095","0.219743448073773","3"
"Single","2005","Not Working","(Married) couple without C. ","95","0.0243971051494034","0.0192997587631695","0.0294944515356374","3"
"Single","2005","Not Working","Single parent ","213","0.573015288209688","0.524297252955321","0.621733323464055","3"
"Single","2005","Not Working","Couple + C. LE 16 ","74","0.109132930035934","0.0855756622054598","0.132690197866408","3"
"Single","2005","Not Working","Couple + C. LE and GT 16","366","0.660452541534415","0.62062172347897","0.700283359589861","3"
"Single","2005","Not Working","Couple + C. GT 16 ","542","0.462718995854392","0.433064360655096","0.492373631053689","3"
"Widowed","2005","Full Time","Couple + C. LE 16 ","2","","","","5"
"Widowed","2005","Full Time","Couple + C. GT 16 ","8","","","","5"
"Widowed","2005","Full Time","(Married) couple without C. ","21","","","","5"
"Widowed","2005","Full Time","1-pers.-HH","39","0.033278954834367","0.0224659593138284","0.0440919503549055","5"
"Widowed","2005","Full Time","Single parent ","28","","","","5"
"Widowed","2005","Full Time","Couple + C. LE and GT 16","1","","","","5"
"Widowed","2005","Part Time","1-pers.-HH","51","0.09384369356146","0.0674801813806914","0.120207205742229","5"
"Widowed","2005","Part Time","(Married) couple without C. ","6","","","","5"
"Widowed","2005","Part Time","Single parent ","29","","","","5"
"Widowed","2005","Part Time","Couple + C. LE 16 ","2","","","","5"
"Widowed","2005","Part Time","Couple + C. GT 16 ","2","","","","5"
"Widowed","2005","Part Time","Couple + C. LE and GT 16","3","","","","5"
"Widowed","2005","Not Working","1-pers.-HH","858","0.604655864170958","0.579054046012869","0.630257682329047","5"
"Widowed","2005","Not Working","(Married) couple without C. ","99","0.0280778678739172","0.022619833625098","0.0335359021227363","5"
"Widowed","2005","Not Working","Single parent ","82","0.171348557665104","0.134235505683028","0.208461609647181","5"
"Widowed","2005","Not Working","Couple + C. LE 16 ","","","","","5"
"Widowed","2005","Not Working","Couple + C. GT 16 ","2","","","","5"
"Widowed","2005","Not Working","Couple + C. LE and GT 16","3","","","","5"
"Divorced","2006","Full Time","(Married) couple without C. ","180","0.0667577710131314","0.0571283052444864","0.0763872367817764","4"
"Divorced","2006","Full Time","Single parent ","129","0.378967153009319","0.329468545906541","0.428465760112096","4"
"Divorced","2006","Full Time","Couple + C. LE and GT 16","16","","","","4"
"Divorced","2006","Part Time","1-pers.-HH","120","0.249736930512503","0.211253114831107","0.2882207461939","4"
"Divorced","2006","Full Time","1-pers.-HH","256","0.211820661679232","0.188307242861201","0.235334080497262","4"
"Divorced","2006","Full Time","Couple + C. LE 16 ","52","0.0265148209362971","0.0192466526234379","0.0337829892491563","4"
"Divorced","2006","Full Time","Couple + C. GT 16 ","58","0.0314821592301523","0.0230439321583259","0.0399203863019786","4"
"Divorced","2006","Part Time","(Married) couple without C. ","50","0.0303789099564908","0.0209913505342139","0.0397664693787677","4"
"Divorced","2006","Part Time","Single parent ","127","0.345972730289584","0.298883247510846","0.393062213068321","4"
"Divorced","2006","Part Time","Couple + C. LE 16 ","57","0.0590659930914251","0.0462458800945949","0.0718861060882553","4"
"Divorced","2006","Part Time","Couple + C. GT 16 ","16","","","","4"
"Divorced","2006","Part Time","Couple + C. LE and GT 16","18","","","","4"
"Divorced","2006","Not Working","1-pers.-HH","281","0.171276308932801","0.153136180331516","0.189416437534085","4"
"Divorced","2006","Not Working","(Married) couple without C. ","85","0.022883860025554","0.0182521774144891","0.0275155426366188","4"
"Divorced","2006","Not Working","Single parent ","85","0.206318626255331","0.168930461566472","0.243706790944189","4"
"Divorced","2006","Not Working","Couple + C. LE 16 ","18","","","","4"
"Divorced","2006","Not Working","Couple + C. GT 16 ","10","","","","4"
"Divorced","2006","Not Working","Couple + C. LE and GT 16","5","","","","4"
"Married","2006","Full Time","1-pers.-HH","","","","","1"
"Married","2006","Full Time","(Married) couple without C. ","1757","0.670120802937757","0.651982021691286","0.688259584184228","1"
"Married","2006","Full Time","Single parent ","3","","","","1"
"Married","2006","Full Time","Couple + C. LE 16 ","1649","0.884036298820839","0.869551514343543","0.898521083298136","1"
"Married","2006","Part Time","1-pers.-HH","","","","","1"
"Married","2006","Part Time","(Married) couple without C. ","1014","0.760470949649036","0.737126373685391","0.783815525612681","1"
"Married","2006","Full Time","Couple + C. GT 16 ","1065","0.610573903388693","0.587010024348994","0.634137782428393","1"
"Married","2006","Full Time","Couple + C. LE and GT 16","491","0.76171115620424","0.728067379012872","0.795354933395609","1"
"Married","2006","Part Time","Single parent ","2","","","","1"
"Married","2006","Part Time","Couple + C. LE 16 ","1096","0.820835289450565","0.799980886472889","0.841689692428242","1"
"Married","2006","Part Time","Couple + C. GT 16 ","588","0.584288631932334","0.553416514759524","0.615160749105143","1"
"Married","2006","Part Time","Couple + C. LE and GT 16","296","0.608818979202968","0.564222337665733","0.653415620740203","1"
"Married","2006","Not Working","1-pers.-HH","1","","","","1"
"Married","2006","Not Working","(Married) couple without C. ","3684","0.91791261628138","0.909410247596121","0.926414984966638","1"
"Married","2006","Not Working","Single parent ","3","","","","1"
"Married","2006","Not Working","Couple + C. LE 16 ","646","0.842985865901348","0.817034863614613","0.868936868188083","1"
"Married","2006","Not Working","Couple + C. GT 16 ","546","0.498829639599391","0.470179682582666","0.527479596616115","1"
"Married","2006","Not Working","Couple + C. LE and GT 16","164","0.304178588209286","0.26562474808097","0.342732428337602","1"
"Married, but separated","2006","Full Time","1-pers.-HH","106","0.085036500602624","0.0689847031531085","0.10108829805214","2"
"Married, but separated","2006","Full Time","(Married) couple without C. ","34","0.0129654199929226","0.00860113032906122","0.0173297096567839","2"
"Married, but separated","2006","Full Time","Single parent ","47","0.123763620678849","0.0901634060896355","0.157363835268063","2"
"Married, but separated","2006","Full Time","Couple + C. LE 16 ","12","","","","2"
"Married, but separated","2006","Full Time","Couple + C. GT 16 ","13","","","","2"
"Married, but separated","2006","Full Time","Couple + C. LE and GT 16","4","","","","2"
"Married, but separated","2006","Part Time","1-pers.-HH","21","","","","2"
"Married, but separated","2006","Part Time","(Married) couple without C. ","15","","","","2"
"Married, but separated","2006","Part Time","Single parent ","62","0.129597320904527","0.0963495005791071","0.162845141229947","2"
"Married, but separated","2006","Part Time","Couple + C. LE 16 ","9","","","","2"
"Married, but separated","2006","Part Time","Couple + C. GT 16 ","10","","","","2"
"Married, but separated","2006","Part Time","Couple + C. LE and GT 16","4","","","","2"
"Married, but separated","2006","Not Working","1-pers.-HH","67","0.0408892792245156","0.0313541641849493","0.0504243942640818","2"
"Married, but separated","2006","Not Working","(Married) couple without C. ","29","","","","2"
"Married, but separated","2006","Not Working","Single parent ","35","0.0652317716181786","0.042416618259432","0.0880469249769251","2"
"Married, but separated","2006","Not Working","Couple + C. LE 16 ","7","","","","2"
"Married, but separated","2006","Not Working","Couple + C. GT 16 ","3","","","","2"
"Married, but separated","2006","Not Working","Couple + C. LE and GT 16","6","","","","2"
"Single","2006","Full Time","Single parent ","158","0.433870200307117","0.383302543839087","0.484437856775146","3"
"Single","2006","Full Time","1-pers.-HH","757","0.67531118481893","0.648364537891787","0.702257831746072","3"
"Single","2006","Full Time","(Married) couple without C. ","595","0.245415461536614","0.22881351541632","0.262017407656909","3"
"Single","2006","Full Time","Couple + C. LE 16 ","163","0.0849953653296835","0.0723792623844909","0.0976114682748761","3"
"Single","2006","Full Time","Couple + C. GT 16 ","503","0.347398787930531","0.32438949742533","0.370408078435731","3"
"Single","2006","Full Time","Couple + C. LE and GT 16","104","0.202371155447413","0.170643902864428","0.234098408030397","3"
"Single","2006","Part Time","1-pers.-HH","277","0.591682731320431","0.547983552359195","0.635381910281666","3"
"Single","2006","Part Time","(Married) couple without C. ","192","0.186544799652472","0.165237717889682","0.207851881415263","3"
"Single","2006","Part Time","Single parent ","172","0.462387824783676","0.413031501484888","0.511744148082465","3"
"Single","2006","Part Time","Couple + C. LE 16 ","134","0.106699835025471","0.0899108633447978","0.123488806706145","3"
"Single","2006","Part Time","Couple + C. GT 16 ","363","0.389621986269387","0.359074328678823","0.420169643859952","3"
"Single","2006","Part Time","Couple + C. LE and GT 16","140","0.339479678179451","0.296206463625669","0.382752892733233","3"
"Single","2006","Not Working","1-pers.-HH","313","0.20224403403852","0.18290388899412","0.22158417908292","3"
"Single","2006","Not Working","(Married) couple without C. ","105","0.0268479307589068","0.0218412854951833","0.0318545760226303","3"
"Single","2006","Not Working","Single parent ","244","0.560289943836985","0.514430218742101","0.606149668931869","3"
"Single","2006","Not Working","Couple + C. LE 16 ","83","0.11153785412626","0.089083259349141","0.133992448903379","3"
"Single","2006","Not Working","Couple + C. GT 16 ","609","0.488417527719379","0.459775180262147","0.51705987517661","3"
"Single","2006","Not Working","Couple + C. LE and GT 16","370","0.675913745180137","0.636691687592484","0.715135802767791","3"
"Widowed","2006","Full Time","Single parent ","32","0.0587859122536382","0.0347856632017696","0.0827861613055067","5"
"Widowed","2006","Full Time","Couple + C. LE 16 ","1","","","","5"
"Widowed","2006","Full Time","(Married) couple without C. ","15","","","","5"
"Widowed","2006","Full Time","1-pers.-HH","41","0.0278316528992146","0.0183658090814062","0.037297496717023","5"
"Widowed","2006","Full Time","Couple + C. GT 16 ","6","","","","5"
"Widowed","2006","Full Time","Couple + C. LE and GT 16","1","","","","5"
"Widowed","2006","Part Time","1-pers.-HH","68","0.120293461688319","0.0913720240204612","0.149214899356177","5"
"Widowed","2006","Part Time","(Married) couple without C. ","13","","","","5"
"Widowed","2006","Part Time","Single parent ","29","","","","5"
"Widowed","2006","Part Time","Couple + C. LE 16 ","3","","","","5"
"Widowed","2006","Part Time","Couple + C. GT 16 ","2","","","","5"
"Widowed","2006","Part Time","Couple + C. LE and GT 16","2","","","","5"
"Widowed","2006","Not Working","1-pers.-HH","995","0.583507318370391","0.559770982545727","0.607243654195055","5"
"Widowed","2006","Not Working","(Married) couple without C. ","101","0.0243930671263263","0.0196147859619546","0.029171348290698","5"
"Widowed","2006","Not Working","Single parent ","83","0.165857502281034","0.131491460115442","0.200223544446626","5"
"Widowed","2006","Not Working","Couple + C. LE 16 ","1","","","","5"
"Widowed","2006","Not Working","Couple + C. GT 16 ","2","","","","5"
"Widowed","2006","Not Working","Couple + C. LE and GT 16","2","","","","5"
"Divorced","2007","Full Time","(Married) couple without C. ","169","0.0621008171295654","0.0524049568489914","0.0717966774101395","4"
"Divorced","2007","Full Time","Single parent ","115","0.355363098941508","0.304110082209023","0.406616115673994","4"
"Divorced","2007","Full Time","Couple + C. LE and GT 16","14","","","","4"
"Divorced","2007","Part Time","1-pers.-HH","110","0.231443628442353","0.193713528928453","0.269173727956253","4"
"Divorced","2007","Part Time","Couple + C. LE 16 ","38","0.0384965934881906","0.0276157352658833","0.0493774517104979","4"
"Divorced","2007","Part Time","Couple + C. GT 16 ","10","","","","4"
"Divorced","2007","Full Time","1-pers.-HH","265","0.233955427890635","0.208753890657132","0.259156965124139","4"
"Divorced","2007","Full Time","Couple + C. LE 16 ","63","0.0364659991056602","0.027671158839323","0.0452608393719973","4"
"Divorced","2007","Full Time","Couple + C. GT 16 ","60","0.0319199817687376","0.0233226781193326","0.0405172854181427","4"
"Divorced","2007","Part Time","(Married) couple without C. ","57","0.0457289400555072","0.0339391551657075","0.0575187249453069","4"
"Divorced","2007","Part Time","Single parent ","110","0.298074336765975","0.252084258742134","0.344064414789817","4"
"Divorced","2007","Part Time","Couple + C. LE and GT 16","12","","","","4"
"Divorced","2007","Not Working","1-pers.-HH","289","0.184880142564208","0.165696123381167","0.204064161747248","4"
"Divorced","2007","Not Working","(Married) couple without C. ","72","0.0204074346861475","0.0158995106106736","0.0249153587616214","4"
"Divorced","2007","Not Working","Single parent ","85","0.193296141891489","0.156357196616611","0.230235087166368","4"
"Divorced","2007","Not Working","Couple + C. LE 16 ","24","","","","4"
"Divorced","2007","Not Working","Couple + C. GT 16 ","13","","","","4"
"Divorced","2007","Not Working","Couple + C. LE and GT 16","3","","","","4"
"Married","2007","Full Time","1-pers.-HH","","","","","1"
"Married","2007","Full Time","(Married) couple without C. ","1617","0.654816953822371","0.635716473063271","0.673917434581471","1"
"Married","2007","Full Time","Single parent ","3","","","","1"
"Married","2007","Full Time","Couple + C. LE 16 ","1507","0.857971386531321","0.841592864803059","0.874349908259583","1"
"Married","2007","Part Time","1-pers.-HH","","","","","1"
"Married","2007","Part Time","(Married) couple without C. ","914","0.755214912752712","0.73094868922297","0.779481136282454","1"
"Married","2007","Part Time","Single parent ","1","","","","1"
"Married","2007","Part Time","Couple + C. LE 16 ","1014","0.841551198973289","0.820899236011838","0.862203161934739","1"
"Married","2007","Part Time","Couple + C. GT 16 ","570","0.577763389499551","0.545899396846608","0.609627382152494","1"
"Married","2007","Part Time","Couple + C. LE and GT 16","297","0.616984714146103","0.570713550835271","0.663255877456935","1"
"Married","2007","Full Time","Couple + C. GT 16 ","1045","0.623546048668792","0.599850568361702","0.647241528975882","1"
"Married","2007","Full Time","Couple + C. LE and GT 16","440","0.758065284979719","0.722721672386406","0.793408897573033","1"
"Married","2007","Not Working","1-pers.-HH","","","","","1"
"Married","2007","Not Working","(Married) couple without C. ","3493","0.923105355716371","0.914610943618748","0.931599767813993","1"
"Married","2007","Not Working","Single parent ","2","","","","1"
"Married","2007","Not Working","Couple + C. LE 16 ","534","0.82489611007861","0.795451512114486","0.854340708042734","1"
"Married","2007","Not Working","Couple + C. GT 16 ","503","0.459663232525246","0.430821687229163","0.488504777821329","1"
"Married","2007","Not Working","Couple + C. LE and GT 16","141","0.334854333364633","0.293152813428225","0.376555853301041","1"
"Married, but separated","2007","Full Time","1-pers.-HH","93","0.0763796527282347","0.0605682996977982","0.0921910057586711","2"
"Married, but separated","2007","Full Time","(Married) couple without C. ","26","","","","2"
"Married, but separated","2007","Full Time","Couple + C. LE and GT 16","5","","","","2"
"Married, but separated","2007","Full Time","Single parent ","45","0.123598529436167","0.0883546352964625","0.158842423575871","2"
"Married, but separated","2007","Full Time","Couple + C. LE 16 ","10","","","","2"
"Married, but separated","2007","Full Time","Couple + C. GT 16 ","9","","","","2"
"Married, but separated","2007","Part Time","1-pers.-HH","31","0.0608840529838783","0.0394926702780053","0.0822754356897512","2"
"Married, but separated","2007","Part Time","(Married) couple without C. ","20","","","","2"
"Married, but separated","2007","Part Time","Single parent ","65","0.185160141947053","0.146106082997945","0.22421420089616","2"
"Married, but separated","2007","Part Time","Couple + C. LE 16 ","8","","","","2"
"Married, but separated","2007","Part Time","Couple + C. GT 16 ","7","","","","2"
"Married, but separated","2007","Part Time","Couple + C. LE and GT 16","4","","","","2"
"Married, but separated","2007","Not Working","1-pers.-HH","60","0.0403159244528786","0.0305954786026796","0.0500363703030777","2"
