"pgfamstd","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2015","66 and older","Male","62","0.0309460473008431","0.0240365571635483","0.0378555374381379","2"
"Single","2015","16-34 y.","Female","2581","0.753876773207074","0.740382044378891","0.767371502035257","3"
"Single","2015","16-34 y.","Male","2544","0.828790369421079","0.815978866018379","0.841601872823779","3"
"Single","2015","35-65 y.","Male","889","0.205191863370253","0.195646523929254","0.214737202811252","3"
"Single","2015","35-65 y.","Female","1037","0.150582618827933","0.14290470411559","0.158260533540276","3"
"Single","2015","66 and older","Female","96","0.0578041440460333","0.0487087030985367","0.06689958499353","3"
"Single","2015","66 and older","Male","74","0.0495708816919128","0.0409103886221938","0.0582313747616319","3"
"Widowed","2015","16-34 y.","Male","2","","","","5"
"Widowed","2015","16-34 y.","Female","5","","","","5"
"Widowed","2015","35-65 y.","Male","58","0.00818040460725234","0.00605136426125935","0.0103094449532453","5"
"Widowed","2015","35-65 y.","Female","266","0.0450758681058587","0.0406218521044976","0.0495298841072197","5"
"Widowed","2015","66 and older","Male","271","0.138922408246435","0.125122483266541","0.152722333226329","5"
"Widowed","2015","66 and older","Female","797","0.378777998060103","0.359872441679848","0.397683554440359","5"
"Divorced","2016","16-34 y.","Male","27","","","","4"
"Divorced","2016","16-34 y.","Female","83","0.0116613027350926","0.00843862514018667","0.0148839803299985","4"
"Divorced","2016","35-65 y.","Male","593","0.131424016574394","0.123696800913405","0.139151232235382","4"
"Divorced","2016","35-65 y.","Female","1248","0.158891155412297","0.151055614711229","0.166726696113366","4"
"Divorced","2016","66 and older","Female","190","0.0986000898009274","0.0867710201677513","0.110429159434104","4"
"Divorced","2016","66 and older","Male","144","0.0821924729544006","0.0710640917628761","0.0933208541459252","4"
"Married","2016","16-34 y.","Male","994","0.143521197936457","0.133215445718507","0.153826950154407","1"
"Married","2016","35-65 y.","Male","5515","0.626644680763837","0.615582172521936","0.637707189005737","1"
"Married","2016","16-34 y.","Female","1584","0.230756128919569","0.218108792544189","0.243403465294949","1"
"Married","2016","35-65 y.","Female","5488","0.611968173563848","0.601523590655286","0.62241275647241","1"
"Married","2016","66 and older","Male","1797","0.69209074129503","0.673386803215467","0.710794679374593","1"
"Married","2016","66 and older","Female","1358","0.44934081565663","0.429603751352064","0.469077879961196","1"
"Married, but separated","2016","16-34 y.","Male","166","0.0121816316098995","0.00895718907508357","0.0154060741447155","2"
"Married, but separated","2016","16-34 y.","Female","101","0.0130059907896321","0.00960489076838087","0.0164070908108834","2"
"Married, but separated","2016","35-65 y.","Male","319","0.0297384812238901","0.0258535301568114","0.0336234322909688","2"
"Married, but separated","2016","35-65 y.","Female","379","0.0360486043412991","0.0320531625743896","0.0400440461082086","2"
"Married, but separated","2016","66 and older","Female","33","0.0162622819010137","0.0112436703477753","0.0212808934542521","2"
"Married, but separated","2016","66 and older","Male","67","0.033402592340268","0.0261222288686447","0.0406829558118913","2"
"Single","2016","16-34 y.","Male","3255","0.837979914619139","0.827149013403983","0.848810815834295","3"
"Single","2016","16-34 y.","Female","2475","0.742948734113085","0.729830368770607","0.756067099455562","3"
"Single","2016","35-65 y.","Male","855","0.204434794013351","0.195211266365174","0.213658321661529","3"
"Single","2016","35-65 y.","Female","946","0.148181560398332","0.140566670824603","0.155796449972062","3"
"Single","2016","66 and older","Male","68","0.0503503718892991","0.0414905864432773","0.0592101573353208","3"
"Single","2016","66 and older","Female","89","0.0586200098029903","0.0492990936211543","0.0679409259848264","3"
"Widowed","2016","16-34 y.","Male","4","","","","5"
"Widowed","2016","16-34 y.","Female","20","","","","5"
"Widowed","2016","35-65 y.","Male","62","0.00775802742452815","0.00575140246841162","0.00976465238064468","5"
"Widowed","2016","35-65 y.","Female","301","0.0449105062842233","0.0404714666899687","0.0493495458784779","5"
"Widowed","2016","66 and older","Male","264","0.141963821521003","0.127822766792031","0.156104876249974","5"
"Widowed","2016","66 and older","Female","770","0.377176802838438","0.357945528860828","0.396408076816049","5"
"Divorced","2017","16-34 y.","Male","31","0.00486682152041649","0.00297439673235147","0.00675924630848151","4"
"Divorced","2017","16-34 y.","Female","89","0.0130210889938123","0.00983586756477192","0.0162063104228527","4"
"Divorced","2017","35-65 y.","Female","1382","0.161172378682192","0.153734996643762","0.168609760720623","4"
"Divorced","2017","35-65 y.","Male","669","0.1274204291096","0.120220422556423","0.134620435662776","4"
"Divorced","2017","66 and older","Female","225","0.110184793014515","0.0980790271169319","0.122290558912099","4"
"Divorced","2017","66 and older","Male","164","0.0916122030693276","0.0802882187060725","0.102936187432583","4"
"Married","2017","16-34 y.","Male","1075","0.1276840208143","0.118608730971814","0.136759310656786","1"
"Married","2017","16-34 y.","Female","1716","0.23443193238589","0.22252877084321","0.246335093928571","1"
"Married","2017","35-65 y.","Male","6170","0.627092429892385","0.616650585462063","0.637534274322708","1"
"Married","2017","35-65 y.","Female","6198","0.618204987433242","0.608378013611094","0.628031961255391","1"
"Married","2017","66 and older","Male","1923","0.681902236617951","0.663620042455285","0.700184430780617","1"
"Married","2017","66 and older","Female","1429","0.442073231305099","0.422872523535591","0.461273939074607","1"
"Married, but separated","2017","16-34 y.","Male","173","0.0189810288565973","0.0152703455304313","0.0226917121827632","2"
"Married, but separated","2017","16-34 y.","Female","132","0.0193145816772977","0.0154476228244828","0.0231815405301127","2"
"Married, but separated","2017","35-65 y.","Male","324","0.0305154325024814","0.0268014397273363","0.0342294252776264","2"
"Married, but separated","2017","35-65 y.","Female","423","0.0317628507378213","0.0282156233481228","0.0353100781275197","2"
"Married, but separated","2017","66 and older","Male","67","0.0358563474841403","0.0285577258692003","0.0431549690990803","2"
"Married, but separated","2017","66 and older","Female","29","","","","2"
"Single","2017","16-34 y.","Male","3910","0.848322159617371","0.838567844329609","0.858076474905134","3"
"Single","2017","16-34 y.","Female","2914","0.732338734071761","0.719899008345413","0.744778459798109","3"
"Single","2017","35-65 y.","Male","1012","0.207798624314762","0.199037699167882","0.216559549461641","3"
"Single","2017","35-65 y.","Female","1040","0.145728465556008","0.138591582423983","0.152865348688032","3"
"Single","2017","66 and older","Male","74","0.0536637521770745","0.0448176855292241","0.0625098188249249","3"
"Single","2017","66 and older","Female","95","0.0589121562728593","0.0498088517581682","0.0680154607875503","3"
"Widowed","2017","16-34 y.","Male","6","","","","5"
"Widowed","2017","16-34 y.","Female","15","","","","5"
"Widowed","2017","35-65 y.","Male","64","0.00717308418077177","0.00535086516404121","0.00899530319750233","5"
"Widowed","2017","35-65 y.","Female","346","0.0431313175907359","0.039022082818017","0.0472405523634548","5"
"Widowed","2017","66 and older","Male","265","0.136965460651506","0.123469413979698","0.150461507323315","5"
"Widowed","2017","66 and older","Female","792","0.374844820886522","0.356129330828453","0.393560310944591","5"
"Divorced","2018","16-34 y.","Male","33","0.00663070299296602","0.0042720013099068","0.00898940467602524","4"
"Divorced","2018","16-34 y.","Female","93","0.0111459157112466","0.00803397010428785","0.0142578613182053","4"
"Divorced","2018","35-65 y.","Male","649","0.119654081723148","0.112415164192817","0.126892999253478","4"
"Divorced","2018","66 and older","Male","188","0.102819322738951","0.0908729226189281","0.114765722858974","4"
"Divorced","2018","35-65 y.","Female","1377","0.16825156681753","0.160464753161176","0.176038380473884","4"
"Divorced","2018","66 and older","Female","255","0.11184068115898","0.0997074650621417","0.123973897255818","4"
"Married","2018","16-34 y.","Male","878","0.151605622051408","0.141182581982181","0.162028662120636","1"
"Married","2018","16-34 y.","Female","1395","0.237468721941497","0.224855092941174","0.25008235094182","1"
"Married","2018","35-65 y.","Male","5700","0.624368438254566","0.613566922559114","0.635169953950018","1"
"Married","2018","35-65 y.","Female","5729","0.599166657169663","0.588965722491283","0.609367591848043","1"
"Married","2018","66 and older","Male","1878","0.682232169294055","0.663918271221169","0.70054606736694","1"
"Married","2018","66 and older","Female","1455","0.457505914441335","0.438326892645999","0.476684936236671","1"
"Married, but separated","2018","16-34 y.","Male","114","0.0131631753150839","0.00985078985678981","0.0164755607733779","2"
"Married, but separated","2018","16-34 y.","Female","109","0.0182508961248009","0.0142830906913815","0.0222187015582202","2"
"Married, but separated","2018","35-65 y.","Male","298","0.0323782999370288","0.0284304283944389","0.0363261714796188","2"
"Married, but separated","2018","35-65 y.","Female","396","0.0357245181048574","0.0318611331935542","0.0395879030161606","2"
"Married, but separated","2018","66 and older","Male","62","0.0304029615506643","0.0236497039424801","0.0371562191588486","2"
"Married, but separated","2018","66 and older","Female","36","0.0157423310978563","0.0109503012190164","0.0205343609766961","2"
"Single","2018","16-34 y.","Male","3519","0.828076582485344","0.817110774616041","0.839042390354648","3"
"Single","2018","16-34 y.","Female","2767","0.732891659818607","0.719776559150891","0.746006760486323","3"
"Single","2018","35-65 y.","Male","1011","0.214341433237818","0.205188649883649","0.223494216591988","3"
"Single","2018","35-65 y.","Female","1028","0.152417505031387","0.14493593680028","0.159899073262494","3"
"Single","2018","66 and older","Male","84","0.0558725625998248","0.0468386822110324","0.0649064429886171","3"
"Single","2018","66 and older","Female","90","0.0566551106765728","0.0477552053047028","0.0655550160484428","3"
"Widowed","2018","16-34 y.","Male","4","","","","5"
"Widowed","2018","16-34 y.","Female","8","","","","5"
"Widowed","2018","35-65 y.","Male","64","0.00925774684743875","0.00712167338105835","0.0113938203138192","5"
"Widowed","2018","35-65 y.","Female","336","0.0444397528765625","0.040150327841553","0.048729177911572","5"
"Widowed","2018","66 and older","Male","271","0.128672983816505","0.115502734171657","0.141843233461353","5"
"Widowed","2018","66 and older","Female","756","0.358255962625256","0.33979696018692","0.376714965063592","5"
"Divorced","2019","16-34 y.","Male","27","","","","4"
"Divorced","2019","16-34 y.","Female","81","0.0165561663083548","0.012512390756791","0.0205999418599185","4"
"Divorced","2019","35-65 y.","Male","722","0.115840423185796","0.108934583184425","0.122746263187166","4"
"Divorced","2019","35-65 y.","Female","1329","0.163783798955698","0.156049429244151","0.171518168667245","4"
"Divorced","2019","66 and older","Female","279","0.125969555476366","0.113220132677802","0.138718978274931","4"
"Divorced","2019","66 and older","Male","221","0.104882460979893","0.0932407417287634","0.116524180231022","4"
"Married","2019","16-34 y.","Male","751","0.162510336002363","0.151011338475467","0.174009333529258","1"
"Married","2019","35-65 y.","Male","6074","0.630806167041792","0.620392677121903","0.641219656961681","1"
"Married","2019","16-34 y.","Female","1167","0.240499136154021","0.226954938973327","0.254043333334714","1"
"Married","2019","35-65 y.","Female","5740","0.609442502771967","0.599246286750408","0.619638718793527","1"
"Married","2019","66 and older","Male","2015","0.684413247278405","0.666755136396326","0.702071358160484","1"
"Married","2019","66 and older","Female","1490","0.457923772162496","0.438780277532097","0.477067266792895","1"
"Married, but separated","2019","16-34 y.","Male","91","0.0105201077978821","0.00733998902865348","0.0137002265671106","2"
"Married, but separated","2019","16-34 y.","Female","78","0.00804951215855172","0.00521771495008095","0.0108813093670225","2"
"Married, but separated","2019","35-65 y.","Male","275","0.0329853730191563","0.0291314916835131","0.0368392543547994","2"
"Married, but separated","2019","35-65 y.","Female","349","0.0346645812457705","0.0308415110806207","0.0384876514109203","2"
"Married, but separated","2019","66 and older","Male","44","0.0197131164999119","0.0144313415336494","0.0249948914661744","2"
"Married, but separated","2019","66 and older","Female","24","","","","2"
"Single","2019","16-34 y.","Male","3083","0.819335671242844","0.807343525554396","0.831327816931292","3"
"Single","2019","16-34 y.","Female","2495","0.73186162091954","0.717822938561137","0.745900303277942","3"
"Single","2019","35-65 y.","Female","1054","0.149525514015533","0.142072731193417","0.156978296837649","3"
"Single","2019","35-65 y.","Male","1117","0.211888045188486","0.203070081592077","0.220706008784896","3"
"Single","2019","66 and older","Female","92","0.0555676242797225","0.0467654331828505","0.0643698153765945","3"
"Single","2019","66 and older","Male","103","0.0631635559061028","0.0539210267779029","0.0724060850343027","3"
"Widowed","2019","16-34 y.","Male","2","","","","5"
"Widowed","2019","16-34 y.","Female","4","","","","5"
"Widowed","2019","35-65 y.","Male","62","0.00847999156476952","0.00650133888251842","0.0104586442470206","5"
"Widowed","2019","35-65 y.","Female","323","0.042583603011031","0.0383637064859788","0.0468034995360833","5"
"Widowed","2019","66 and older","Male","278","0.127827619335688","0.115141196889745","0.14051404178163","5"
"Widowed","2019","66 and older","Female","717","0.35039502889556","0.332063525532852","0.368726532258268","5"
