"erwst","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Other","2000","Saxony","Rural Area","48","0.0442782988846019","0.0311833107328399","0.0573732870363639"
"Other","2000","Saxony-Anhalt","Urban Area","24","","",""
"Other","2000","Saxony-Anhalt","Rural Area","51","0.0611304957044079","0.0443609369745323","0.0779000544342835"
"Other","2000","Thuringia","Urban Area","8","","",""
"Other","2000","Thuringia","Rural Area","48","0.0582847020626117","0.0417583673653617","0.0748110367598618"
"Full-time","2001","Schleswig-Holstein","Urban Area","109","0.375018613865809","0.318211079095334","0.431826148636285"
"Full-time","2001","Schleswig-Holstein","Rural Area","152","0.406033272760104","0.356262525596719","0.455804019923489"
"Full-time","2001","Hamburg","Urban Area","121","0.426718796503525","0.368261802100274","0.485175790906775"
"Full-time","2001","Hamburg","Rural Area","","","",""
"Full-time","2001","Lower Saxony","Urban Area","374","0.375142365932726","0.344289812054275","0.405994919811176"
"Full-time","2001","Lower Saxony","Rural Area","352","0.380402951775541","0.348963355294117","0.411842548256966"
"Full-time","2001","Bremen","Urban Area","64","0.356518538827337","0.281834357250805","0.43120272040387"
"Full-time","2001","Bremen","Rural Area","","","",""
"Full-time","2001","North Rhine-Westphalia","Urban Area","1823","0.390427570769745","0.37626804960866","0.40458709193083"
"Full-time","2001","North Rhine-Westphalia","Rural Area","42","0.369225329766563","0.282517667673955","0.45593299185917"
"Full-time","2001","Hesse","Urban Area","503","0.403446800811819","0.375573247377779","0.431320354245858"
"Full-time","2001","Hesse","Rural Area","116","0.378092011503554","0.323492520354734","0.432691502652374"
"Full-time","2001","Rhineland-Palatinate,Saarland","Urban Area","383","0.362421347140518","0.333022070946909","0.391820623334127"
"Full-time","2001","Rhineland-Palatinate,Saarland","Rural Area","132","0.402105014953111","0.349041823196106","0.455168206710116"
"Full-time","2001","Baden-Württemberg","Urban Area","1025","0.426421448201907","0.406497980321874","0.44634491608194"
"Full-time","2001","Baden-Württemberg","Rural Area","99","0.371857283962891","0.312769345253378","0.430945222672405"
"Full-time","2001","Bavaria","Urban Area","640","0.418173757061719","0.392949857208071","0.443397656915368"
"Full-time","2001","Bavaria","Rural Area","683","0.414978299590822","0.39076735785893","0.439189241322715"
"Full-time","2001","Berlin","Urban Area","351","0.436115522052054","0.401665666979667","0.47056537712444"
"Full-time","2001","Berlin","Rural Area","","","",""
"Full-time","2001","Brandenburg","Urban Area","32","0.464569019571304","0.346889627495126","0.582248411647483"
"Full-time","2001","Brandenburg","Rural Area","348","0.359153055679057","0.32768721760686","0.390618893751255"
"Full-time","2001","Mecklenburg-Western Pomerania","Urban Area","33","0.418493424582934","0.300371007820083","0.536615841345785"
"Full-time","2001","Mecklenburg-Western Pomerania","Rural Area","197","0.416505920203672","0.370907086266748","0.462104754140596"
"Full-time","2001","Saxony","Urban Area","332","0.374983272225924","0.341288442576608","0.408678101875239"
"Full-time","2001","Saxony","Rural Area","363","0.391570948020048","0.358949061832353","0.424192834207743"
"Full-time","2001","Saxony-Anhalt","Urban Area","102","0.373170251568755","0.313574385192127","0.432766117945383"
"Full-time","2001","Saxony-Anhalt","Rural Area","298","0.348036027484904","0.313990264544064","0.382081790425745"
"Full-time","2001","Thuringia","Urban Area","122","0.404193741467381","0.346816157947143","0.46157132498762"
"Full-time","2001","Thuringia","Rural Area","286","0.364018370762043","0.328143280405051","0.399893461119036"
"Part-time","2001","Schleswig-Holstein","Urban Area","32","0.10411367820523","0.0682771163251875","0.139950240085273"
"Part-time","2001","Schleswig-Holstein","Rural Area","35","0.0917043556822879","0.062454691274714","0.120954020089862"
"Part-time","2001","Hamburg","Urban Area","22","","",""
"Part-time","2001","Hamburg","Rural Area","","","",""
"Part-time","2001","Lower Saxony","Urban Area","99","0.106796539878565","0.0871151251796745","0.126477954577455"
"Part-time","2001","Lower Saxony","Rural Area","95","0.101995308918679","0.0823964965253529","0.121594121312005"
"Part-time","2001","Bremen","Urban Area","17","","",""
"Part-time","2001","Bremen","Rural Area","","","",""
"Part-time","2001","North Rhine-Westphalia","Urban Area","477","0.097251303175872","0.0886513354863573","0.105851270865387"
"Part-time","2001","North Rhine-Westphalia","Rural Area","12","","",""
"Part-time","2001","Hesse","Urban Area","123","0.0895822597120162","0.0733564651549391","0.105808054269093"
"Part-time","2001","Hesse","Rural Area","29","","",""
"Part-time","2001","Rhineland-Palatinate,Saarland","Urban Area","95","0.0817964460950603","0.065035459787335","0.0985574324027856"
"Part-time","2001","Rhineland-Palatinate,Saarland","Rural Area","40","0.102027053807008","0.0692703292835999","0.134783778330417"
"Part-time","2001","Baden-Württemberg","Urban Area","247","0.101581261640295","0.0894111331346896","0.1137513901459"
"Part-time","2001","Baden-Württemberg","Rural Area","25","","",""
"Part-time","2001","Bavaria","Urban Area","160","0.0994178886281546","0.0841164903667693","0.11471928688954"
"Part-time","2001","Bavaria","Rural Area","158","0.0878768230974037","0.0739652282577433","0.101788417937064"
"Part-time","2001","Berlin","Urban Area","62","0.0850428037490737","0.0656647243640878","0.10442088313406"
"Part-time","2001","Berlin","Rural Area","","","",""
"Part-time","2001","Brandenburg","Urban Area","5","","",""
"Part-time","2001","Brandenburg","Rural Area","59","0.073287524726483","0.0561948553097969","0.0903801941431691"
"Part-time","2001","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Part-time","2001","Mecklenburg-Western Pomerania","Rural Area","36","0.0590712646217922","0.0372644907220441","0.0808780385215402"
"Part-time","2001","Saxony","Urban Area","53","0.0565836747263596","0.0405028334536612","0.072664515999058"
"Part-time","2001","Saxony","Rural Area","60","0.0638627285254394","0.0475212115809852","0.0802042454698937"
"Part-time","2001","Saxony-Anhalt","Urban Area","16","","",""
"Part-time","2001","Saxony-Anhalt","Rural Area","42","0.0512244417198693","0.0354679497765083","0.0669809336632303"
"Part-time","2001","Thuringia","Urban Area","21","","",""
"Part-time","2001","Thuringia","Rural Area","42","0.0551988207549016","0.0381715837716611","0.0722260577381421"
"Non-working","2001","Schleswig-Holstein","Urban Area","121","0.460939465965814","0.402448781286756","0.519430150644871"
"Non-working","2001","Schleswig-Holstein","Rural Area","156","0.436555193468227","0.386291134107522","0.486819252828932"
"Non-working","2001","Hamburg","Urban Area","114","0.427757941831378","0.369282882400926","0.486233001261829"
"Non-working","2001","Hamburg","Rural Area","","","",""
"Non-working","2001","Lower Saxony","Urban Area","410","0.457266267744714","0.425520889010831","0.489011646478597"
"Non-working","2001","Lower Saxony","Rural Area","398","0.448839341265134","0.416629771961835","0.481048910568433"
"Non-working","2001","Bremen","Urban Area","69","0.463387256830246","0.385633374731756","0.541141138928737"
"Non-working","2001","Bremen","Rural Area","","","",""
"Non-working","2001","North Rhine-Westphalia","Urban Area","1958","0.450237235448835","0.435797007959506","0.464677462938164"
"Non-working","2001","North Rhine-Westphalia","Rural Area","54","0.430628193233015","0.341662243463397","0.519594143002633"
"Non-working","2001","Hesse","Urban Area","490","0.452347463358833","0.424068515851555","0.48062641086611"
"Non-working","2001","Hesse","Rural Area","133","0.471278402151137","0.415072869090012","0.527483935212262"
"Non-working","2001","Rhineland-Palatinate,Saarland","Urban Area","488","0.493850184720457","0.463272822296286","0.524427547144627"
"Non-working","2001","Rhineland-Palatinate,Saarland","Rural Area","134","0.435990381638977","0.382325166032547","0.489655597245407"
"Non-working","2001","Baden-Württemberg","Urban Area","923","0.39925220224296","0.379522582456997","0.418981822028923"
"Non-working","2001","Baden-Württemberg","Rural Area","114","0.461933338960938","0.400981161501603","0.522885516420273"
"Non-working","2001","Bavaria","Urban Area","575","0.416679325884639","0.391468222457973","0.441890429311305"
"Non-working","2001","Bavaria","Rural Area","621","0.427959611745612","0.403647216916944","0.45227200657428"
"Non-working","2001","Berlin","Urban Area","336","0.415592852451101","0.381356826138918","0.449828878763285"
"Non-working","2001","Berlin","Rural Area","","","",""
"Non-working","2001","Brandenburg","Urban Area","25","","",""
"Non-working","2001","Brandenburg","Rural Area","418","0.500673242653888","0.467879425398501","0.533467059909276"
"Non-working","2001","Mecklenburg-Western Pomerania","Urban Area","25","","",""
"Non-working","2001","Mecklenburg-Western Pomerania","Rural Area","188","0.479470794596085","0.433261583870714","0.525680005321456"
"Non-working","2001","Saxony","Urban Area","358","0.510422170346443","0.47562955035894","0.545214790333946"
"Non-working","2001","Saxony","Rural Area","396","0.501815189146227","0.468398300784235","0.535232077508219"
"Non-working","2001","Saxony-Anhalt","Urban Area","115","0.498271334339559","0.436660762579764","0.559881906099353"
"Non-working","2001","Saxony-Anhalt","Rural Area","361","0.539766096087244","0.504143031685365","0.575389160489124"
"Non-working","2001","Thuringia","Urban Area","124","0.465551452893995","0.407229544739783","0.523873361048207"
"Non-working","2001","Thuringia","Rural Area","327","0.534695601878952","0.497505193091844","0.57188601066606"
"Other","2001","Schleswig-Holstein","Urban Area","17","","",""
"Other","2001","Schleswig-Holstein","Rural Area","31","0.0657071780893813","0.0405963980362491","0.0908179581425134"
"Other","2001","Hamburg","Urban Area","18","","",""
"Other","2001","Hamburg","Rural Area","","","",""
"Other","2001","Lower Saxony","Urban Area","63","0.0607948264439957","0.0455677659743486","0.0760218869136429"
"Other","2001","Lower Saxony","Rural Area","71","0.068762398040646","0.0523751467639569","0.0851496493173351"
"Other","2001","Bremen","Urban Area","8","","",""
"Other","2001","Bremen","Rural Area","","","",""
"Other","2001","North Rhine-Westphalia","Urban Area","302","0.0620838906055485","0.0550800358723836","0.0690877453387133"
"Other","2001","North Rhine-Westphalia","Rural Area","11","","",""
"Other","2001","Hesse","Urban Area","74","0.0546234761173321","0.0417122738703705","0.0675346783642936"
"Other","2001","Hesse","Rural Area","25","","",""
"Other","2001","Rhineland-Palatinate,Saarland","Urban Area","61","0.0619320220439649","0.0471906585702005","0.0766733855177293"
"Other","2001","Rhineland-Palatinate,Saarland","Rural Area","22","","",""
"Other","2001","Baden-Württemberg","Urban Area","172","0.0727450879148384","0.0622822289818113","0.0832079468478655"
"Other","2001","Baden-Württemberg","Rural Area","19","","",""
"Other","2001","Bavaria","Urban Area","94","0.0657290284254872","0.0530568223400744","0.0784012345108999"
"Other","2001","Bavaria","Rural Area","129","0.0691852655661615","0.0567156968727676","0.0816548342595554"
"Other","2001","Berlin","Urban Area","47","0.0632488217477712","0.0463393554321856","0.0801582880633568"
"Other","2001","Berlin","Rural Area","","","",""
"Other","2001","Brandenburg","Urban Area","7","","",""
"Other","2001","Brandenburg","Rural Area","68","0.0668861769405712","0.0505007463057577","0.0832716075753848"
"Other","2001","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Other","2001","Mecklenburg-Western Pomerania","Rural Area","28","","",""
"Other","2001","Saxony","Urban Area","50","0.0580108827012735","0.0417408218590434","0.0742809435435037"
"Other","2001","Saxony","Rural Area","41","0.0427511343082857","0.0292308720234895","0.056271396593082"
"Other","2001","Saxony-Anhalt","Urban Area","20","","",""
"Other","2001","Saxony-Anhalt","Rural Area","51","0.0609734347079822","0.043871374142501","0.0780754952734634"
"Other","2001","Thuringia","Urban Area","14","","",""
"Other","2001","Thuringia","Rural Area","36","0.0460872066041028","0.0304538009542812","0.0617206122539244"
"Full-time","2002","Schleswig-Holstein","Urban Area","124","0.354706178330282","0.301534419461421","0.407877937199143"
"Full-time","2002","Schleswig-Holstein","Rural Area","180","0.428117138476945","0.380568698413247","0.475665578540643"
"Full-time","2002","Hamburg","Urban Area","146","0.381801870852118","0.329305049093177","0.434298692611058"
"Full-time","2002","Hamburg","Rural Area","","","",""
"Full-time","2002","Lower Saxony","Urban Area","406","0.364580428005257","0.335042843698579","0.394118012311936"
"Full-time","2002","Lower Saxony","Rural Area","379","0.376010936043226","0.345496936200173","0.406524935886278"
"Full-time","2002","Bremen","Urban Area","73","0.323095723766006","0.253408321869529","0.392783125662483"
"Full-time","2002","Bremen","Rural Area","","","",""
"Full-time","2002","North Rhine-Westphalia","Urban Area","1912","0.376135041573443","0.362395298966737","0.389874784180148"
"Full-time","2002","North Rhine-Westphalia","Rural Area","41","0.334841850047011","0.249690916806491","0.41999278328753"
"Full-time","2002","Hesse","Urban Area","588","0.399483678832553","0.373288461095312","0.425678896569795"
"Full-time","2002","Hesse","Rural Area","122","0.36627768591943","0.312029963725006","0.420525408113854"
"Full-time","2002","Rhineland-Palatinate,Saarland","Urban Area","391","0.35230270637416","0.323298681932165","0.381306730816155"
"Full-time","2002","Rhineland-Palatinate,Saarland","Rural Area","133","0.386566814882798","0.334729301602824","0.438404328162771"
"Full-time","2002","Baden-Württemberg","Urban Area","1112","0.413481660102791","0.394412680584429","0.432550639621152"
"Full-time","2002","Baden-Württemberg","Rural Area","105","0.413140100407845","0.353172854746885","0.473107346068805"
"Full-time","2002","Bavaria","Urban Area","715","0.406356643623071","0.382417447139881","0.43029584010626"
"Full-time","2002","Bavaria","Rural Area","688","0.39387133949924","0.370338327039106","0.417404351959374"
"Full-time","2002","Berlin","Urban Area","365","0.407264890892885","0.37391964855078","0.44061013323499"
"Full-time","2002","Berlin","Rural Area","","","",""
"Full-time","2002","Brandenburg","Urban Area","30","0.387163166459399","0.270527832766754","0.503798500152044"
"Full-time","2002","Brandenburg","Rural Area","328","0.317885430464696","0.287513794165394","0.348257066763998"
"Full-time","2002","Mecklenburg-Western Pomerania","Urban Area","38","0.406000173339199","0.293347129784357","0.51865321689404"
"Full-time","2002","Mecklenburg-Western Pomerania","Rural Area","192","0.380583157747447","0.335522559930352","0.425643755564541"
"Full-time","2002","Saxony","Urban Area","337","0.351909955541535","0.318816924307546","0.385002986775524"
"Full-time","2002","Saxony","Rural Area","377","0.381780838691523","0.349273400779056","0.414288276603991"
"Full-time","2002","Saxony-Anhalt","Urban Area","104","0.332470690408061","0.274305966240312","0.39063541457581"
"Full-time","2002","Saxony-Anhalt","Rural Area","291","0.350277078724885","0.31547946635689","0.38507469109288"
"Full-time","2002","Thuringia","Urban Area","121","0.38947134430916","0.3332514595803","0.445691229038019"
"Full-time","2002","Thuringia","Rural Area","273","0.341299536157704","0.305714473296341","0.376884599019067"
"Part-time","2002","Schleswig-Holstein","Urban Area","36","0.0969149668120174","0.0640352820841887","0.129794651539846"
"Part-time","2002","Schleswig-Holstein","Rural Area","39","0.090687211665538","0.063092167107714","0.118282256223362"
"Part-time","2002","Hamburg","Urban Area","36","0.100792680248507","0.0682618943181232","0.13332346617889"
"Part-time","2002","Hamburg","Rural Area","","","",""
"Part-time","2002","Lower Saxony","Urban Area","97","0.0827080021278806","0.0658045435885685","0.0996114606671927"
"Part-time","2002","Lower Saxony","Rural Area","117","0.10869541016452","0.0890876003111199","0.128303220017921"
"Part-time","2002","Bremen","Urban Area","17","","",""
"Part-time","2002","Bremen","Rural Area","","","",""
"Part-time","2002","North Rhine-Westphalia","Urban Area","536","0.102901618214927","0.0942838949865177","0.111519341443336"
"Part-time","2002","North Rhine-Westphalia","Rural Area","14","","",""
"Part-time","2002","Hesse","Urban Area","161","0.101911574254946","0.0857314672463739","0.118091681263518"
"Part-time","2002","Hesse","Rural Area","33","0.113493740097309","0.0777784950579122","0.149208985136705"
"Part-time","2002","Rhineland-Palatinate,Saarland","Urban Area","101","0.0733896687657141","0.0575560470702439","0.0892232904611842"
"Part-time","2002","Rhineland-Palatinate,Saarland","Rural Area","40","0.0981148628799701","0.0664490050569805","0.12978072070296"
"Part-time","2002","Baden-Württemberg","Urban Area","275","0.0950049929447205","0.0836508375194595","0.106359148369981"
"Part-time","2002","Baden-Württemberg","Rural Area","28","","",""
"Part-time","2002","Bavaria","Urban Area","184","0.0900832525693567","0.0761286992449182","0.104037805893795"
"Part-time","2002","Bavaria","Rural Area","174","0.093669188147712","0.0796358924895172","0.107702483805907"
"Part-time","2002","Berlin","Urban Area","76","0.0888334916657643","0.0695248240713315","0.108142159260197"
"Part-time","2002","Berlin","Rural Area","","","",""
"Part-time","2002","Brandenburg","Urban Area","5","","",""
"Part-time","2002","Brandenburg","Rural Area","67","0.0709543437810936","0.0542082993813762","0.0877003881808111"
"Part-time","2002","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Part-time","2002","Mecklenburg-Western Pomerania","Rural Area","29","","",""
"Part-time","2002","Saxony","Urban Area","50","0.0501136040357099","0.0349948239465246","0.0652323841248952"
"Part-time","2002","Saxony","Rural Area","65","0.0692118546854196","0.0522286316758652","0.086195077694974"
"Part-time","2002","Saxony-Anhalt","Urban Area","14","","",""
"Part-time","2002","Saxony-Anhalt","Rural Area","31","0.0471675971813871","0.0317040320625422","0.062631162300232"
"Part-time","2002","Thuringia","Urban Area","24","","",""
"Part-time","2002","Thuringia","Rural Area","40","0.0506259430981927","0.0341723350717749","0.0670795511246106"
"Non-working","2002","Schleswig-Holstein","Urban Area","126","0.462534297813592","0.407120840746278","0.517947754880905"
"Non-working","2002","Schleswig-Holstein","Rural Area","166","0.409310630635077","0.362060010217294","0.456561251052859"
"Non-working","2002","Hamburg","Urban Area","126","0.436690407715171","0.383097102523704","0.490283712906637"
"Non-working","2002","Hamburg","Rural Area","","","",""
"Non-working","2002","Lower Saxony","Urban Area","459","0.502614111547207","0.471930104499713","0.533298118594702"
"Non-working","2002","Lower Saxony","Rural Area","404","0.442009011119955","0.410723765659852","0.473294256580058"
"Non-working","2002","Bremen","Urban Area","71","0.505982440892033","0.431481123027185","0.580483758756882"
"Non-working","2002","Bremen","Rural Area","","","",""
"Non-working","2002","North Rhine-Westphalia","Urban Area","2019","0.462980865596344","0.448837987290512","0.477123743902176"
"Non-working","2002","North Rhine-Westphalia","Rural Area","54","0.483598744974248","0.393432638924057","0.573764851024439"
"Non-working","2002","Hesse","Urban Area","506","0.436123049853236","0.409601018997455","0.462645080709017"
"Non-working","2002","Hesse","Rural Area","126","0.459005145344849","0.402896197999547","0.51511409269015"
"Non-working","2002","Rhineland-Palatinate,Saarland","Urban Area","482","0.503994728987431","0.473636923455245","0.534352534519618"
"Non-working","2002","Rhineland-Palatinate,Saarland","Rural Area","133","0.431624465838211","0.378899178336776","0.484349753339646"
"Non-working","2002","Baden-Württemberg","Urban Area","993","0.416048570089805","0.396962394792601","0.435134745387009"
"Non-working","2002","Baden-Württemberg","Rural Area","105","0.410874446957628","0.350956530174187","0.470792363741068"
"Non-working","2002","Bavaria","Urban Area","611","0.429338540184664","0.405212708688107","0.453464371681222"
"Non-working","2002","Bavaria","Rural Area","649","0.437710249925444","0.413816111983525","0.461604387867363"
"Non-working","2002","Berlin","Urban Area","348","0.453577279569943","0.419789855227169","0.487364703912716"
"Non-working","2002","Berlin","Rural Area","","","",""
"Non-working","2002","Brandenburg","Urban Area","26","","",""
"Non-working","2002","Brandenburg","Rural Area","444","0.547604493937476","0.515140880472264","0.580068107402689"
"Non-working","2002","Mecklenburg-Western Pomerania","Urban Area","26","","",""
"Non-working","2002","Mecklenburg-Western Pomerania","Rural Area","194","0.516106213001078","0.469726802075816","0.562485623926339"
"Non-working","2002","Saxony","Urban Area","356","0.525899369084303","0.491298286338873","0.560500451829733"
"Non-working","2002","Saxony","Rural Area","378","0.489896966419596","0.456447763333529","0.523346169505662"
"Non-working","2002","Saxony-Anhalt","Urban Area","114","0.561884125926796","0.500625719265359","0.623142532588232"
"Non-working","2002","Saxony-Anhalt","Rural Area","356","0.543982782988747","0.507653009557153","0.580312556420341"
"Non-working","2002","Thuringia","Urban Area","132","0.511693157351029","0.454062923828547","0.569323390873512"
"Non-working","2002","Thuringia","Rural Area","333","0.560578517633818","0.52332950446912","0.597827530798517"
"Other","2002","Schleswig-Holstein","Urban Area","25","","",""
"Other","2002","Schleswig-Holstein","Rural Area","31","0.07188501922244","0.0470638912524732","0.0967061471924069"
"Other","2002","Hamburg","Urban Area","21","","",""
"Other","2002","Hamburg","Rural Area","","","",""
"Other","2002","Lower Saxony","Urban Area","58","0.050097458319655","0.0367100849370921","0.063484831702218"
"Other","2002","Lower Saxony","Rural Area","68","0.0732846426722989","0.0568677832349146","0.0897015021096831"
"Other","2002","Bremen","Urban Area","12","","",""
"Other","2002","Bremen","Rural Area","","","",""
"Other","2002","North Rhine-Westphalia","Urban Area","308","0.057982474615287","0.0513536081943529","0.0646113410362211"
"Other","2002","North Rhine-Westphalia","Rural Area","9","","",""
"Other","2002","Hesse","Urban Area","88","0.0624816970592651","0.0495374626017212","0.075425931516809"
"Other","2002","Hesse","Rural Area","22","","",""
"Other","2002","Rhineland-Palatinate,Saarland","Urban Area","68","0.0703128958726944","0.0547890212185152","0.0858367705268736"
"Other","2002","Rhineland-Palatinate,Saarland","Rural Area","33","0.0836938563990208","0.0542146810175722","0.11317303178047"
"Other","2002","Baden-Württemberg","Urban Area","182","0.0754647768626844","0.0652367371580143","0.0856928165673546"
"Other","2002","Baden-Württemberg","Rural Area","21","","",""
"Other","2002","Bavaria","Urban Area","107","0.0742215636229083","0.0614450706288372","0.0869980566169793"
"Other","2002","Bavaria","Rural Area","145","0.0747492224276038","0.0620828867354471","0.0874155581197605"
"Other","2002","Berlin","Urban Area","45","0.0503243378714076","0.0354874862125803","0.0651611895302349"
"Other","2002","Berlin","Rural Area","","","",""
"Other","2002","Brandenburg","Urban Area","6","","",""
"Other","2002","Brandenburg","Rural Area","64","0.0635557318167339","0.047643813318573","0.0794676503148948"
"Other","2002","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Other","2002","Mecklenburg-Western Pomerania","Rural Area","31","0.049184172022719","0.0291144413072958","0.0692539027381422"
"Other","2002","Saxony","Urban Area","57","0.0720770713384521","0.0541562621156349","0.0899978805612692"
"Other","2002","Saxony","Rural Area","38","0.0591103402034611","0.043330393777559","0.0748902866293631"
"Other","2002","Saxony-Anhalt","Urban Area","20","","",""
"Other","2002","Saxony-Anhalt","Rural Area","44","0.0585725411049809","0.0414440165019472","0.0757010657080145"
"Other","2002","Thuringia","Urban Area","12","","",""
"Other","2002","Thuringia","Rural Area","36","0.0474960031102848","0.0315328808737428","0.0634591253468268"
"Full-time","2003","Schleswig-Holstein","Urban Area","107","0.337646574338629","0.283404944249893","0.391888204427364"
"Full-time","2003","Schleswig-Holstein","Rural Area","153","0.400529057072897","0.351455245986535","0.449602868159259"
"Full-time","2003","Hamburg","Urban Area","127","0.382140564504492","0.326971404561605","0.437309724447378"
"Full-time","2003","Hamburg","Rural Area","","","",""
"Full-time","2003","Lower Saxony","Urban Area","382","0.35579602867223","0.325867623196794","0.385724434147667"
"Full-time","2003","Lower Saxony","Rural Area","365","0.359057153947277","0.328275020723284","0.38983928717127"
"Full-time","2003","Bremen","Urban Area","64","0.296591522126287","0.228724837716212","0.364458206536362"
"Full-time","2003","Bremen","Rural Area","","","",""
"Full-time","2003","North Rhine-Westphalia","Urban Area","1772","0.37133722420339","0.357356505339523","0.385317943067257"
"Full-time","2003","North Rhine-Westphalia","Rural Area","34","0.313998160894421","0.226467057021854","0.401529264766988"
"Full-time","2003","Hesse","Urban Area","530","0.394168671067033","0.36690355023464","0.421433791899425"
"Full-time","2003","Hesse","Rural Area","115","0.366373755815766","0.309009389242968","0.423738122388563"
"Full-time","2003","Rhineland-Palatinate,Saarland","Urban Area","360","0.328176689047018","0.299542866491835","0.356810511602201"
"Full-time","2003","Rhineland-Palatinate,Saarland","Rural Area","120","0.356880598800815","0.304553406779621","0.409207790822008"
"Full-time","2003","Baden-Württemberg","Urban Area","1059","0.415081207353244","0.395672925347768","0.434489489358721"
"Full-time","2003","Baden-Württemberg","Rural Area","99","0.437386396877595","0.373415881250931","0.501356912504258"
"Full-time","2003","Bavaria","Urban Area","663","0.389921258842672","0.36584917722526","0.413993340460085"
"Full-time","2003","Bavaria","Rural Area","643","0.402179012406197","0.37790898077545","0.426449044036945"
"Full-time","2003","Berlin","Urban Area","331","0.357789872430383","0.325198685605911","0.390381059254856"
"Full-time","2003","Berlin","Rural Area","","","",""
"Full-time","2003","Brandenburg","Urban Area","32","0.399891916197557","0.284304755271518","0.515479077123596"
"Full-time","2003","Brandenburg","Rural Area","324","0.33503088996099","0.303845590690049","0.366216189231932"
"Full-time","2003","Mecklenburg-Western Pomerania","Urban Area","36","0.399390530807854","0.287038317992711","0.511742743622998"
"Full-time","2003","Mecklenburg-Western Pomerania","Rural Area","169","0.341185081491021","0.297621946917572","0.38474821606447"
"Full-time","2003","Saxony","Urban Area","312","0.330588364189134","0.297659218014227","0.363517510364042"
"Full-time","2003","Saxony","Rural Area","343","0.367859476334724","0.33521017653568","0.400508776133768"
"Full-time","2003","Saxony-Anhalt","Urban Area","96","0.341647959536975","0.282382856188507","0.400913062885443"
"Full-time","2003","Saxony-Anhalt","Rural Area","257","0.307708266917813","0.273320086335796","0.34209644749983"
"Full-time","2003","Thuringia","Urban Area","115","0.39565479169952","0.339278055986668","0.452031527412373"
"Full-time","2003","Thuringia","Rural Area","263","0.341577060942334","0.305640885292935","0.377513236591733"
"Part-time","2003","Schleswig-Holstein","Urban Area","34","0.0988058585751706","0.0645797760375111","0.13303194111283"
"Part-time","2003","Schleswig-Holstein","Rural Area","44","0.111547807443811","0.0800198195621878","0.143075795325435"
"Part-time","2003","Hamburg","Urban Area","34","0.0866706586048602","0.0547266280706655","0.118614689139055"
"Part-time","2003","Hamburg","Rural Area","","","",""
"Part-time","2003","Lower Saxony","Urban Area","108","0.100922516676188","0.0820919266279775","0.119753106724399"
"Part-time","2003","Lower Saxony","Rural Area","105","0.0995267126935021","0.0803173694859114","0.118736055901093"
"Part-time","2003","Bremen","Urban Area","19","","",""
"Part-time","2003","Bremen","Rural Area","","","",""
"Part-time","2003","North Rhine-Westphalia","Urban Area","505","0.0944925433338462","0.0860284358225339","0.102956650845158"
"Part-time","2003","North Rhine-Westphalia","Rural Area","14","","",""
"Part-time","2003","Hesse","Urban Area","158","0.10659523357418","0.0893772005470786","0.123813266601282"
"Part-time","2003","Hesse","Rural Area","27","","",""
"Part-time","2003","Rhineland-Palatinate,Saarland","Urban Area","106","0.0856486269913073","0.0685832968830351","0.10271395709958"
"Part-time","2003","Rhineland-Palatinate,Saarland","Rural Area","44","0.117054867227236","0.0819407502209169","0.152168984233556"
"Part-time","2003","Baden-Württemberg","Urban Area","248","0.0881233898520152","0.076957678249822","0.0992891014542084"
"Part-time","2003","Baden-Württemberg","Rural Area","26","","",""
"Part-time","2003","Bavaria","Urban Area","195","0.0993198673607577","0.084558193656092","0.114081541065423"
"Part-time","2003","Bavaria","Rural Area","173","0.0914827553142069","0.0772131727844671","0.105752337843947"
"Part-time","2003","Berlin","Urban Area","74","0.0940518700851695","0.0742054141975807","0.113898325972758"
"Part-time","2003","Berlin","Rural Area","","","",""
"Part-time","2003","Brandenburg","Urban Area","5","","",""
"Part-time","2003","Brandenburg","Rural Area","69","0.0712107669311737","0.0542190144685842","0.0882025193937632"
"Part-time","2003","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"Part-time","2003","Mecklenburg-Western Pomerania","Rural Area","36","0.0634591609891386","0.0410589083937212","0.0858594135845561"
"Part-time","2003","Saxony","Urban Area","65","0.0729609754855644","0.0547562395452308","0.091165711425898"
"Part-time","2003","Saxony","Rural Area","58","0.0692820568037183","0.0520893003488913","0.0864748132585454"
"Part-time","2003","Saxony-Anhalt","Urban Area","19","","",""
"Part-time","2003","Saxony-Anhalt","Rural Area","40","0.0479825449681199","0.032058289403387","0.0639068005328528"
"Part-time","2003","Thuringia","Urban Area","24","","",""
"Part-time","2003","Thuringia","Rural Area","49","0.0625096488824269","0.0441657365937389","0.0808535611711149"
"Non-working","2003","Schleswig-Holstein","Urban Area","127","0.46126954037154","0.404092743821126","0.518446336921954"
"Non-working","2003","Schleswig-Holstein","Rural Area","155","0.409737179577616","0.360485152995691","0.458989206159541"
"Non-working","2003","Hamburg","Urban Area","122","0.465328132688349","0.408695952562839","0.521960312813859"
"Non-working","2003","Hamburg","Rural Area","","","",""
