"erwst","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Part-time","2008","no degree/no degree yet","Male","","","",""
"Part-time","2008","no degree/no degree yet","Female","","","",""
"Non-working","2008","lower secondary degree","Male","1611","0.471732446800333","0.454420118550034","0.489044775050632"
"Non-working","2008","lower secondary degree","Female","2237","0.662967904813221","0.646915405616996","0.679020404009447"
"Non-working","2008","secondary school degree","Male","634","0.250138054152811","0.23305143835685","0.267224669948773"
"Non-working","2008","secondary school degree","Female","1205","0.402204727762685","0.385552950298029","0.41885650522734"
"Non-working","2008","college entrance qualification","Male","767","0.274624378343129","0.257685384721871","0.291563371964387"
"Non-working","2008","college entrance qualification","Female","799","0.338443397795415","0.319846661805612","0.357040133785218"
"Non-working","2008","Other degree","Male","193","0.440103962684926","0.393774193916244","0.486433731453609"
"Non-working","2008","Other degree","Female","260","0.511555596814279","0.468172855414482","0.554938338214076"
"Non-working","2008","no degree/no degree yet","Male","274","0.731071523112725","0.68552075245717","0.77662229376828"
"Non-working","2008","no degree/no degree yet","Female","313","0.770224747266345","0.728365386819337","0.812084107713352"
"Other","2008","lower secondary degree","Male","134","0.0536353472133917","0.0458220303219328","0.0614486641048506"
"Other","2008","lower secondary degree","Female","237","0.0709277894296031","0.0622102539811078","0.0796453248780985"
"Other","2008","secondary school degree","Male","150","0.0568319408937043","0.0476978295827366","0.0659660522046719"
"Other","2008","secondary school degree","Female","308","0.0941609299664765","0.0842429855860983","0.104078874346855"
"Other","2008","college entrance qualification","Male","147","0.0658960904752956","0.056480143532292","0.0753120374182991"
"Other","2008","college entrance qualification","Female","222","0.0967427110072459","0.0851248797974677","0.108360542217024"
"Other","2008","Other degree","Male","","","",""
"Other","2008","Other degree","Female","53","0.125192974889678","0.0964713428739726","0.153914606905383"
"Other","2008","no degree/no degree yet","Male","57","0.135249250607907","0.100116649366583","0.170381851849231"
"Other","2008","no degree/no degree yet","Female","52","0.153128132813206","0.117296336995526","0.188959928630887"
"Full-time","2009","lower secondary degree","Male","1258","0.454423937786912","0.436431707105192","0.472416168468631"
"Full-time","2009","lower secondary degree","Female","368","0.13496133498936","0.122835249827712","0.147087420151007"
"Full-time","2009","secondary school degree","Male","1531","0.668785054789383","0.649583852148999","0.687986257429767"
"Full-time","2009","secondary school degree","Female","971","0.299844961200704","0.283831572228564","0.315858350172844"
"Full-time","2009","college entrance qualification","Male","1541","0.606117914248631","0.587074914972954","0.625160913524308"
"Full-time","2009","college entrance qualification","Female","892","0.377554471036156","0.358086634225271","0.397022307847041"
"Full-time","2009","Other degree","Male","182","0.460721059840776","0.410204001581447","0.511238118100105"
"Full-time","2009","Other degree","Female","88","0.180799585927804","0.144757921971272","0.216841249884336"
"Full-time","2009","no degree/no degree yet","Male","","","",""
"Full-time","2009","no degree/no degree yet","Female","","","",""
"Part-time","2009","lower secondary degree","Male","39","0.0129384746105603","0.00885490081995724","0.0170220484011633"
"Part-time","2009","lower secondary degree","Female","413","0.125874352523786","0.114102258351567","0.137646446696005"
"Part-time","2009","secondary school degree","Male","54","0.0255228499403279","0.0190888566694928","0.031956843211163"
"Part-time","2009","secondary school degree","Female","751","0.218082046086446","0.203649986432708","0.232514105740184"
"Part-time","2009","college entrance qualification","Male","101","0.0412627488391877","0.0335109489046105","0.0490145487737648"
"Part-time","2009","college entrance qualification","Female","509","0.190095545416495","0.174338308086051","0.20585278274694"
"Part-time","2009","Other degree","Male","","","",""
"Part-time","2009","Other degree","Female","72","0.166663160598245","0.131761898426199","0.201564422770291"
"Part-time","2009","no degree/no degree yet","Male","","","",""
"Part-time","2009","no degree/no degree yet","Female","","","",""
"Non-working","2009","lower secondary degree","Male","1514","0.482848309382653","0.464791496867074","0.500905121898232"
"Non-working","2009","lower secondary degree","Female","2063","0.674881196142286","0.658257297607449","0.691505094677124"
"Non-working","2009","secondary school degree","Male","609","0.259196839918919","0.241319765291155","0.277073914546683"
"Non-working","2009","secondary school degree","Female","1116","0.384607211176092","0.367604323768476","0.401610098583708"
"Non-working","2009","college entrance qualification","Male","754","0.275200993166348","0.257794652878503","0.292607333454194"
"Non-working","2009","college entrance qualification","Female","750","0.32368853926121","0.304899081490919","0.3424779970315"
"Non-working","2009","Other degree","Male","168","0.459598763713712","0.409090797327498","0.510106730099926"
"Non-working","2009","Other degree","Female","218","0.467328738445515","0.420603458347638","0.514054018543393"
"Non-working","2009","no degree/no degree yet","Male","277","0.752448283106887","0.707552534901368","0.797344031312406"
"Non-working","2009","no degree/no degree yet","Female","261","0.768960143154503","0.723345263064584","0.814575023244421"
"Other","2009","lower secondary degree","Male","131","0.0497892782198751","0.0419296023670835","0.0576489540726667"
"Other","2009","lower secondary degree","Female","206","0.0642831163445686","0.0555791166826335","0.0729871160065037"
"Other","2009","secondary school degree","Male","114","0.0464952553513704","0.0379052005081135","0.0550853101946272"
"Other","2009","secondary school degree","Female","307","0.0974657815367582","0.0871001518580984","0.107831411215418"
"Other","2009","college entrance qualification","Male","133","0.0774183437458335","0.0670024144798501","0.0878342730118168"
"Other","2009","college entrance qualification","Female","231","0.108661444286139","0.0961635658684762","0.121159322703801"
"Other","2009","Other degree","Male","","","",""
"Other","2009","Other degree","Female","60","0.185208515028435","0.148828342739663","0.221588687317208"
"Other","2009","no degree/no degree yet","Male","45","0.113910537662629","0.0808618170798203","0.146959258245438"
"Other","2009","no degree/no degree yet","Female","52","0.164930706190844","0.124767979882007","0.205093432499681"
"Full-time","2010","lower secondary degree","Male","1633","0.437445966772628","0.420722201221405","0.454169732323851"
"Full-time","2010","lower secondary degree","Female","360","0.126125218948273","0.115187333280394","0.137063104616152"
"Full-time","2010","secondary school degree","Male","2037","0.657597198076424","0.640548930246366","0.674645465906483"
"Full-time","2010","secondary school degree","Female","1097","0.302716757809353","0.289337813818134","0.316095701800572"
"Full-time","2010","college entrance qualification","Male","2152","0.585631081886735","0.568764949096109","0.602497214677361"
"Full-time","2010","college entrance qualification","Female","1017","0.379587655515913","0.363606062455226","0.395569248576601"
"Full-time","2010","Other degree","Male","410","0.479807858584483","0.443391667915149","0.516224049253817"
"Full-time","2010","Other degree","Female","105","0.160096963533014","0.135688262644502","0.184505664421525"
"Full-time","2010","no degree/no degree yet","Male","60","0.11843914692727","0.0906127487869947","0.146265545067546"
"Full-time","2010","no degree/no degree yet","Female","","","",""
"Part-time","2010","lower secondary degree","Male","72","0.0230141609701748","0.0179590412140971","0.0280692807262526"
"Part-time","2010","lower secondary degree","Female","493","0.129021959611322","0.117977531586196","0.140066387636448"
"Part-time","2010","secondary school degree","Male","76","0.0190011184804717","0.0140959326315559","0.0239063043293874"
"Part-time","2010","secondary school degree","Female","1132","0.212695384287665","0.200778864966472","0.224611903608857"
"Part-time","2010","college entrance qualification","Male","164","0.047563181382215","0.0402759357923251","0.0548504269721049"
"Part-time","2010","college entrance qualification","Female","908","0.208207214303537","0.194835796173497","0.221578632433577"
"Part-time","2010","Other degree","Male","","","",""
"Part-time","2010","Other degree","Female","128","0.17331763966203","0.148121775362717","0.198513503961343"
"Part-time","2010","no degree/no degree yet","Male","","","",""
"Part-time","2010","no degree/no degree yet","Female","","","",""
"Non-working","2010","lower secondary degree","Male","1507","0.489795031679728","0.472942340198403","0.506647723161054"
"Non-working","2010","lower secondary degree","Female","2374","0.677192808801579","0.661788735414234","0.692596882188925"
"Non-working","2010","secondary school degree","Male","696","0.26329349224078","0.247470123705986","0.279116860775574"
"Non-working","2010","secondary school degree","Female","1784","0.371589732113347","0.357517840584763","0.385661623641931"
"Non-working","2010","college entrance qualification","Male","811","0.299191813220329","0.283514042583535","0.314869583857124"
"Non-working","2010","college entrance qualification","Female","1290","0.302495768622012","0.287368626475266","0.317622910768758"
"Non-working","2010","Other degree","Male","249","0.438883345637937","0.402710716782336","0.475055974493537"
"Non-working","2010","Other degree","Female","532","0.512826869607888","0.479555889713892","0.546097849501884"
"Non-working","2010","no degree/no degree yet","Male","367","0.733390041885118","0.695310746921799","0.771469336848438"
"Non-working","2010","no degree/no degree yet","Female","450","0.819633077262332","0.787644878519338","0.851621276005325"
"Other","2010","lower secondary degree","Male","168","0.0497448405774688","0.0424151797139105","0.0570745014410272"
"Other","2010","lower secondary degree","Female","312","0.0676600126388257","0.0593851460124281","0.0759348792652232"
"Other","2010","secondary school degree","Male","167","0.0601081912023238","0.0515685939354779","0.0686477884691698"
"Other","2010","secondary school degree","Female","517","0.112998125789635","0.103778848471056","0.122217403108214"
"Other","2010","college entrance qualification","Male","150","0.0676139235107205","0.0590173411359672","0.0762105058854738"
"Other","2010","college entrance qualification","Female","327","0.109709361558537","0.0994170823357901","0.120001640781285"
"Other","2010","Other degree","Male","35","0.0457348126993101","0.0305070207339774","0.0609626046646428"
"Other","2010","Other degree","Female","102","0.153758527197069","0.129747800730536","0.177769253663602"
"Other","2010","no degree/no degree yet","Male","83","0.134948756889834","0.105525647081129","0.164371866698539"
"Other","2010","no degree/no degree yet","Female","86","0.129762701178776","0.101805390999862","0.15772001135769"
"Full-time","2011","lower secondary degree","Male","1839","0.439791608884218","0.424399859851203","0.455183357917233"
"Full-time","2011","lower secondary degree","Female","475","0.125366408025416","0.115406352395788","0.135326463655044"
"Full-time","2011","secondary school degree","Male","2347","0.659641854734111","0.643814739808571","0.67546896965965"
"Full-time","2011","secondary school degree","Female","1398","0.328335139107159","0.315687510650828","0.340982767563491"
"Full-time","2011","college entrance qualification","Male","2477","0.605493404065581","0.589945679733746","0.621041128397416"
"Full-time","2011","college entrance qualification","Female","1283","0.379972405376139","0.365254520163497","0.394690290588782"
"Full-time","2011","Other degree","Male","465","0.518011379932095","0.483997289006507","0.552025470857683"
"Full-time","2011","Other degree","Female","150","0.174009737835673","0.151143728738459","0.196875746932886"
"Full-time","2011","no degree/no degree yet","Male","80","0.164142641530877","0.135468140433658","0.192817142628097"
"Full-time","2011","no degree/no degree yet","Female","","","",""
"Part-time","2011","lower secondary degree","Male","71","0.016215911175574","0.0122993016600241","0.0201325206911239"
"Part-time","2011","lower secondary degree","Female","626","0.121065302480095","0.111253557619705","0.130877047340485"
"Part-time","2011","secondary school degree","Male","85","0.0223932986876213","0.0174510943098705","0.0273355030653722"
"Part-time","2011","secondary school degree","Female","1467","0.215593400655882","0.204517923295999","0.226668878015766"
"Part-time","2011","college entrance qualification","Male","167","0.0520278632829773","0.0449630486615921","0.0590926779043625"
"Part-time","2011","college entrance qualification","Female","1192","0.200638587137283","0.188495120229678","0.212782054044887"
"Part-time","2011","Other degree","Male","30","0.0334516417619781","0.0212113621689938","0.0456919213549625"
"Part-time","2011","Other degree","Female","199","0.177328052641853","0.154291462344312","0.200364642939395"
"Part-time","2011","no degree/no degree yet","Male","","","",""
"Part-time","2011","no degree/no degree yet","Female","","","",""
"Non-working","2011","lower secondary degree","Male","1910","0.495921856085249","0.48041780262131","0.511425909549187"
"Non-working","2011","lower secondary degree","Female","2784","0.691483234083177","0.677590481274899","0.705375986891455"
"Non-working","2011","secondary school degree","Male","827","0.261687011448783","0.24700481881795","0.276369204079615"
"Non-working","2011","secondary school degree","Female","1875","0.357100646509532","0.344196154425526","0.370005138593538"
"Non-working","2011","college entrance qualification","Male","998","0.288978428602777","0.274558633474127","0.303398223731427"
"Non-working","2011","college entrance qualification","Female","1343","0.321429011440417","0.307267681105168","0.335590341775666"
"Non-working","2011","Other degree","Male","291","0.387824982205583","0.354656429810488","0.420993534600677"
"Non-working","2011","Other degree","Female","598","0.534532547464506","0.504447696221264","0.564617398707749"
"Non-working","2011","no degree/no degree yet","Male","465","0.674939657270517","0.638679177667638","0.711200136873396"
"Non-working","2011","no degree/no degree yet","Female","530","0.795903192975372","0.765764948516488","0.826041437434256"
"Other","2011","lower secondary degree","Male","175","0.0480706238549597","0.0414372886691204","0.0547039590407989"
"Other","2011","lower secondary degree","Female","361","0.0620850554113123","0.0548267813814651","0.0693433294411595"
"Other","2011","secondary school degree","Male","184","0.0562778351294854","0.0485799690966051","0.0639757011623657"
"Other","2011","secondary school degree","Female","556","0.0989708137274266","0.0909282020005735","0.10701342545428"
"Other","2011","college entrance qualification","Male","154","0.0535003040486646","0.0463417822196282","0.060658825877701"
"Other","2011","college entrance qualification","Female","360","0.0979599960461609","0.0889463364709872","0.106973655621335"
"Other","2011","Other degree","Male","43","0.0607119961003441","0.0444562289559645","0.0769677632447238"
"Other","2011","Other degree","Female","109","0.114129662057967","0.094951787319238","0.133307536796697"
"Other","2011","no degree/no degree yet","Male","81","0.140933596293651","0.113997186476651","0.167870006110651"
"Other","2011","no degree/no degree yet","Female","116","0.129804407500348","0.104672648772643","0.154936166228052"
"Full-time","2012","lower secondary degree","Male","1775","0.439416408964126","0.423863666024962","0.45496915190329"
"Full-time","2012","lower secondary degree","Female","454","0.120520703606897","0.110524665021791","0.130516742192004"
"Full-time","2012","secondary school degree","Male","2227","0.648422904156995","0.632409185370282","0.664436622943708"
"Full-time","2012","secondary school degree","Female","1349","0.311219807897261","0.298536589640143","0.32390302615438"
"Full-time","2012","college entrance qualification","Male","2394","0.602612075428816","0.586890858705426","0.618333292152205"
"Full-time","2012","college entrance qualification","Female","1344","0.396510093503081","0.381587635143492","0.411432551862671"
"Full-time","2012","Other degree","Male","473","0.558953025214223","0.525010647539075","0.59289540288937"
"Full-time","2012","Other degree","Female","175","0.18218599819983","0.158737906955456","0.205634089444204"
"Full-time","2012","no degree/no degree yet","Male","84","0.168229421924311","0.139019488328986","0.197439355519635"
"Full-time","2012","no degree/no degree yet","Female","","","",""
"Part-time","2012","lower secondary degree","Male","80","0.0155731376276848","0.0116931668313242","0.0194531084240454"
"Part-time","2012","lower secondary degree","Female","634","0.129891706805323","0.119569759199085","0.140213654411561"
"Part-time","2012","secondary school degree","Male","98","0.0237805500479054","0.0186703557509426","0.0288907443448682"
"Part-time","2012","secondary school degree","Female","1463","0.225101253242435","0.213660174833305","0.236542331651564"
"Part-time","2012","college entrance qualification","Male","188","0.0578179826347629","0.0503197522638793","0.0653162130056466"
"Part-time","2012","college entrance qualification","Female","1159","0.195829898420619","0.183724148245181","0.207935648596057"
"Part-time","2012","Other degree","Male","36","0.0358081510751432","0.0231057781565316","0.0485105239937548"
"Part-time","2012","Other degree","Female","209","0.196307265893405","0.172178454179291","0.220436077607519"
"Part-time","2012","no degree/no degree yet","Male","","","",""
"Part-time","2012","no degree/no degree yet","Female","32","0.0512963882391771","0.0350925923107153","0.0675001841676389"
"Non-working","2012","lower secondary degree","Male","1881","0.498015063467331","0.482347002599038","0.513683124335624"
"Non-working","2012","lower secondary degree","Female","2631","0.680831571955583","0.666519118403905","0.695144025507261"
"Non-working","2012","secondary school degree","Male","875","0.26682721548342","0.251992781957532","0.281661649009307"
"Non-working","2012","secondary school degree","Female","1767","0.368635624575026","0.355419801552409","0.381851447597644"
"Non-working","2012","college entrance qualification","Male","951","0.280061278397383","0.265635667746554","0.294486889048213"
"Non-working","2012","college entrance qualification","Female","1259","0.313667682059472","0.299513644012012","0.327821720106932"
"Non-working","2012","Other degree","Male","271","0.36270782469912","0.329840834316767","0.395574815081473"
"Non-working","2012","Other degree","Female","543","0.518754253818847","0.488402274780229","0.549106232857466"
"Non-working","2012","no degree/no degree yet","Male","425","0.669565378779195","0.63283570398389","0.7062950535745"
"Non-working","2012","no degree/no degree yet","Female","534","0.763878070993871","0.732682834900319","0.795073307087423"
"Other","2012","lower secondary degree","Male","176","0.046995389940858","0.0403637063445313","0.0536270735371847"
"Other","2012","lower secondary degree","Female","356","0.0687560176321971","0.0609869056499403","0.0765251296144538"
"Other","2012","secondary school degree","Male","215","0.0609693303116795","0.0529442693922649","0.0689943912310941"
"Other","2012","secondary school degree","Female","540","0.0950433142852779","0.0870093442265401","0.103077284344016"
"Other","2012","college entrance qualification","Male","189","0.059508663539038","0.0519084218224804","0.0671089052555955"
"Other","2012","college entrance qualification","Female","366","0.0939923260168282","0.0850902687574893","0.102894383276167"
"Other","2012","Other degree","Male","42","0.0425309990115141","0.0287358201621167","0.0563261778609115"
"Other","2012","Other degree","Female","114","0.102752482087918","0.0843076366718697","0.121197327503966"
"Other","2012","no degree/no degree yet","Male","109","0.141846092680143","0.114602204005201","0.169089981355086"
"Other","2012","no degree/no degree yet","Female","133","0.158751045204392","0.131908193030556","0.185593897378229"
"Full-time","2013","lower secondary degree","Male","1760","0.414178920197432","0.398631581072821","0.429726259322042"
"Full-time","2013","lower secondary degree","Female","455","0.113723664523642","0.103862970960588","0.123584358086696"
"Full-time","2013","secondary school degree","Male","2205","0.640583663577155","0.624551483190495","0.656615843963814"
"Full-time","2013","secondary school degree","Female","1341","0.297719237608","0.285202957687679","0.31023551752832"
"Full-time","2013","college entrance qualification","Male","2458","0.606356874514934","0.59097434609453","0.621739402935337"
"Full-time","2013","college entrance qualification","Female","1334","0.377937848901801","0.363338081346871","0.392537616456731"
"Full-time","2013","Other degree","Male","1215","0.566098804008718","0.543629739939342","0.588567868078094"
"Full-time","2013","Other degree","Female","515","0.204177580629646","0.187635217123193","0.220719944136099"
"Full-time","2013","no degree/no degree yet","Male","118","0.138044916645242","0.114882662599688","0.161207170690796"
"Full-time","2013","no degree/no degree yet","Female","31","0.035605584760756","0.0236639542515951","0.0475472152699169"
"Part-time","2013","lower secondary degree","Male","84","0.0183639376716937","0.0141261642214409","0.0226017111219465"
"Part-time","2013","lower secondary degree","Female","609","0.118556915182118","0.108516352634406","0.12859747772983"
"Part-time","2013","secondary school degree","Male","106","0.0220848218853361","0.017174575341536","0.0269950684291362"
"Part-time","2013","secondary school degree","Female","1467","0.240000438185625","0.228310044934657","0.251690831436592"
"Part-time","2013","college entrance qualification","Male","194","0.0516224412987944","0.0446558209890172","0.0585890616085716"
"Part-time","2013","college entrance qualification","Female","1253","0.216762238807443","0.204355504504715","0.229168973110171"
"Part-time","2013","Other degree","Male","89","0.0470627323409206","0.0374617832908214","0.0566636813910198"
"Part-time","2013","Other degree","Female","512","0.191893025572048","0.175732723624978","0.208053327519118"
"Part-time","2013","no degree/no degree yet","Male","","","",""
"Part-time","2013","no degree/no degree yet","Female","57","0.0621545804919264","0.0465956612989806","0.0777134996848722"
"Non-working","2013","lower secondary degree","Male","1774","0.512730843860887","0.496954412907579","0.528507274814195"
"Non-working","2013","lower secondary degree","Female","2501","0.690497854039999","0.676139308099046","0.704856399980953"
"Non-working","2013","secondary school degree","Male","851","0.267857669603317","0.25306128687542","0.282654052331214"
"Non-working","2013","secondary school degree","Female","1726","0.367000506247641","0.353807266779651","0.38019374571563"
"Non-working","2013","college entrance qualification","Male","981","0.271257728203625","0.257258945289359","0.28525651111789"
"Non-working","2013","college entrance qualification","Female","1235","0.310341805304563","0.296411650247911","0.324271960361215"
"Non-working","2013","Other degree","Male","492","0.353861012393995","0.332182834711152","0.375539190076838"
"Non-working","2013","Other degree","Female","962","0.482176277514608","0.461670353701085","0.502682201328131"
"Non-working","2013","no degree/no degree yet","Male","588","0.707551028024332","0.67700658386731","0.738095472181353"
"Non-working","2013","no degree/no degree yet","Female","659","0.70973655407003","0.68048681576527","0.738986292374789"
"Other","2013","lower secondary degree","Male","238","0.0547262982699878","0.047547423081447","0.0619051734585285"
"Other","2013","lower secondary degree","Female","417","0.0772215662542405","0.0689304026628976","0.0855127298455834"
"Other","2013","secondary school degree","Male","279","0.0694738449341926","0.0609785059183449","0.0779691839500403"
"Other","2013","secondary school degree","Female","593","0.0952798179587351","0.087243186910204","0.103316449007266"
"Other","2013","college entrance qualification","Male","242","0.0707629559826475","0.0626891468542364","0.0788367651110586"
"Other","2013","college entrance qualification","Female","415","0.0949581069861933","0.086130983047735","0.103785230924652"
"Other","2013","Other degree","Male","73","0.0329774512563663","0.0248814552670771","0.0410734472456554"
"Other","2013","Other degree","Female","292","0.121753116283698","0.108333694602427","0.135172537964968"
"Other","2013","no degree/no degree yet","Male","123","0.12692792580345","0.10457512572755","0.149280725879351"
"Other","2013","no degree/no degree yet","Female","178","0.192503280677288","0.167095503295767","0.217911058058809"
"Full-time","2014","lower secondary degree","Male","1525","0.413362065021091","0.396891885750743","0.429832244291439"
"Full-time","2014","lower secondary degree","Female","408","0.110597774877675","0.100289416340643","0.120906133414707"
"Full-time","2014","secondary school degree","Male","1961","0.626303334148822","0.60930602121307","0.643300647084575"
"Full-time","2014","secondary school degree","Female","1175","0.28018117145225","0.267091947855012","0.293270395049489"
"Full-time","2014","college entrance qualification","Male","2213","0.600468120799568","0.584441477519779","0.616494764079357"
"Full-time","2014","college entrance qualification","Female","1248","0.384597186965761","0.369283386616789","0.399910987314733"
"Full-time","2014","Other degree","Male","935","0.557225533767084","0.532105517677899","0.58234554985627"
"Full-time","2014","Other degree","Female","387","0.188960181576907","0.170920243406805","0.207000119747009"
"Full-time","2014","no degree/no degree yet","Male","87","0.122753550479143","0.0979979169277015","0.147509184030584"
"Full-time","2014","no degree/no degree yet","Female","","","",""
"Part-time","2014","lower secondary degree","Male","70","0.022024436518956","0.0171157607099795","0.0269331123279325"
"Part-time","2014","lower secondary degree","Female","548","0.123844091866614","0.113017405446303","0.134670778286926"
"Part-time","2014","secondary school degree","Male","99","0.0314170620288183","0.0252882050225595","0.037545919035077"
"Part-time","2014","secondary school degree","Female","1282","0.247750222776253","0.235167608808017","0.260332836744488"
"Part-time","2014","college entrance qualification","Male","183","0.0571644385937191","0.0495681260953708","0.0647607510920674"
"Part-time","2014","college entrance qualification","Female","1129","0.212281673076659","0.199409795032938","0.225153551120381"
"Part-time","2014","Other degree","Male","76","0.0367580766327804","0.0272420159633134","0.0462741373022474"
"Part-time","2014","Other degree","Female","412","0.194496729400062","0.176256990673173","0.212736468126951"
"Part-time","2014","no degree/no degree yet","Male","","","",""
"Part-time","2014","no degree/no degree yet","Female","","","",""
"Non-working","2014","lower secondary degree","Male","1633","0.506828928818895","0.490107343844306","0.523550513793484"
"Non-working","2014","lower secondary degree","Female","2229","0.684281387698967","0.669004507559456","0.699558267838478"
"Non-working","2014","secondary school degree","Male","805","0.272593064605098","0.256948106060933","0.288238023149263"
"Non-working","2014","secondary school degree","Female","1533","0.376552883825773","0.362430903204281","0.390674864447264"
"Non-working","2014","college entrance qualification","Male","938","0.269010985693065","0.254501156272989","0.283520815113141"
"Non-working","2014","college entrance qualification","Female","1087","0.294064192372965","0.279722385548976","0.308405999196955"
"Non-working","2014","Other degree","Male","418","0.346804892194279","0.32273483102353","0.370874953365027"
"Non-working","2014","Other degree","Female","778","0.495384084254481","0.472344199395131","0.51842396911383"
"Non-working","2014","no degree/no degree yet","Male","471","0.713734584623535","0.679635005662161","0.74783416358491"
"Non-working","2014","no degree/no degree yet","Female","571","0.75320669622738","0.722714321160453","0.783699071294307"
"Other","2014","lower secondary degree","Male","206","0.0577845696410583","0.0499803588108582","0.0655887804712585"
"Other","2014","lower secondary degree","Female","371","0.0812767455567436","0.0722953727832354","0.0902581183302519"
"Other","2014","secondary school degree","Male","247","0.0696865392172611","0.0607407760198326","0.0786323024146897"
"Other","2014","secondary school degree","Female","532","0.0955157219457245","0.0869488799999234","0.104082563891526"
"Other","2014","college entrance qualification","Male","254","0.0733564549136481","0.0648255049679829","0.0818874048593133"
"Other","2014","college entrance qualification","Female","413","0.109056947584615","0.0992450765276349","0.118868818641594"
"Other","2014","Other degree","Male","73","0.0592114974058567","0.0472754056857686","0.0711475891259448"
"Other","2014","Other degree","Female","232","0.12115900476855","0.106121983644099","0.136196025893002"
"Other","2014","no degree/no degree yet","Male","102","0.141595922781325","0.115295213270609","0.167896632292041"
"Other","2014","no degree/no degree yet","Female","143","0.167316608151433","0.140918247473602","0.193714968829264"
"Full-time","2015","lower secondary degree","Male","1393","0.412333215962244","0.395291088589532","0.429375343334957"
"Full-time","2015","lower secondary degree","Female","348","0.107091273844904","0.0964925203725209","0.117690027317288"
"Full-time","2015","secondary school degree","Male","1845","0.623008022151535","0.605625369052285","0.640390675250786"
"Full-time","2015","secondary school degree","Female","1135","0.290786643675297","0.277236828499481","0.304336458851113"
"Full-time","2015","college entrance qualification","Male","2096","0.588287368684811","0.571933792665024","0.604640944704597"
"Full-time","2015","college entrance qualification","Female","1188","0.378528276138378","0.363037692411626","0.39401885986513"
"Full-time","2015","Other degree","Male","1216","0.553198991813766","0.5308619087573","0.575536074870231"
"Full-time","2015","Other degree","Female","511","0.207726513406324","0.190870044240119","0.22458298257253"
"Full-time","2015","no degree/no degree yet","Male","109","0.169150023039103","0.139521645510518","0.198778400567689"
"Full-time","2015","no degree/no degree yet","Female","","","",""
"Part-time","2015","lower secondary degree","Male","78","0.0181491590784623","0.0135276364274825","0.0227706817294421"
"Part-time","2015","lower secondary degree","Female","501","0.128226659406734","0.116767172554675","0.139686146258793"
"Part-time","2015","secondary school degree","Male","96","0.0265249752671947","0.0207613851228086","0.0322885654115808"
"Part-time","2015","secondary school degree","Female","1237","0.24790512081943","0.235021534969215","0.260788706669644"
"Part-time","2015","college entrance qualification","Male","188","0.0595781308775663","0.0517126428620636","0.0674436188930689"
"Part-time","2015","college entrance qualification","Female","1139","0.22941920994944","0.215990573630417","0.242847846268462"
"Part-time","2015","Other degree","Male","95","0.0466838451080256","0.0372055444014149","0.0561621458146363"
"Part-time","2015","Other degree","Female","484","0.213734963904557","0.196701406780093","0.230768521029021"
"Part-time","2015","no degree/no degree yet","Male","","","",""
"Part-time","2015","no degree/no degree yet","Female","44","0.0539237796315511","0.0379182297447255","0.0699293295183766"
"Non-working","2015","lower secondary degree","Male","1524","0.507232989675539","0.489924521557172","0.524541457793905"
"Non-working","2015","lower secondary degree","Female","2116","0.684963381929179","0.669041719550314","0.700885044308044"
"Non-working","2015","secondary school degree","Male","817","0.279712371357823","0.263612885582794","0.295811857132851"
"Non-working","2015","secondary school degree","Female","1466","0.369920055535","0.355515181732551","0.38432492933745"
"Non-working","2015","college entrance qualification","Male","962","0.278120555183006","0.263231410219863","0.293009700146149"
"Non-working","2015","college entrance qualification","Female","1076","0.298317132231207","0.283704869665856","0.312929394796558"
"Non-working","2015","Other degree","Male","505","0.348590395949696","0.32718055286323","0.370000239036163"
"Non-working","2015","Other degree","Female","957","0.461960569066875","0.441245204083056","0.482675934050693"
"Non-working","2015","no degree/no degree yet","Male","395","0.637886563712953","0.599902224108301","0.675870903317606"
"Non-working","2015","no degree/no degree yet","Female","552","0.717956325903276","0.686068525102113","0.749844126704438"
"Other","2015","lower secondary degree","Male","210","0.0622846352837547","0.0539178224671795","0.0706514481003298"
"Other","2015","lower secondary degree","Female","305","0.0797186848191826","0.0704351241585716","0.0890022454797935"
"Other","2015","secondary school degree","Male","228","0.0707546312234475","0.06155763881813","0.079951623628765"
"Other","2015","secondary school degree","Female","477","0.0913881799702728","0.0827902897384348","0.0999860702021108"
"Other","2015","college entrance qualification","Male","233","0.0740139452546171","0.0653147340091279","0.0827131565001062"
"Other","2015","college entrance qualification","Female","363","0.0937353816809756","0.0844267205282457","0.103044042833705"
"Other","2015","Other degree","Male","87","0.0515267671285124","0.0415942874793072","0.0614592467777175"
"Other","2015","Other degree","Female","273","0.116577953622244","0.103243494212296","0.129912413032192"
"Other","2015","no degree/no degree yet","Male","88","0.148819449686685","0.120690648342538","0.176948251030832"
"Other","2015","no degree/no degree yet","Female","142","0.183959571570086","0.156503752403482","0.211415390736691"
"Full-time","2016","lower secondary degree","Male","1272","0.421965144700375","0.404155381364742","0.439774908036009"
"Full-time","2016","lower secondary degree","Female","340","0.114312780632709","0.102907654825391","0.125717906440027"
"Full-time","2016","secondary school degree","Male","1652","0.611022646258332","0.592788365533865","0.629256926982799"
"Full-time","2016","secondary school degree","Female","1060","0.292741878690052","0.278646177155626","0.306837580224478"
"Full-time","2016","college entrance qualification","Male","1941","0.591960652256736","0.575115627366012","0.608805677147459"
