"erwst","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Full-time","2002","Part Time","Couple + C. LE and GT 16","88","0.13652675708249","0.10898483439275","0.164068679772229"
"Full-time","2002","Not Working","1-pers.-HH","4","","",""
"Full-time","2002","Not Working","(Married) couple without C. ","13","","",""
"Full-time","2002","Not Working","Single parent ","3","","",""
"Full-time","2002","Not Working","Couple + C. LE 16 ","15","","",""
"Full-time","2002","Not Working","Couple + C. GT 16 ","19","","",""
"Full-time","2002","Not Working","Couple + C. LE and GT 16","5","","",""
"Part-time","2002","Full Time","1-pers.-HH","20","","",""
"Part-time","2002","Full Time","(Married) couple without C. ","91","0.0348858715194683","0.0279402068964784","0.0418315361424581"
"Part-time","2002","Full Time","Single parent ","18","","",""
"Part-time","2002","Full Time","Couple + C. LE 16 ","72","0.0287525386522792","0.0221327300856083","0.0353723472189502"
"Part-time","2002","Full Time","Couple + C. GT 16 ","57","0.02983284879833","0.0219648266958104","0.0377008709008497"
"Part-time","2002","Full Time","Couple + C. LE and GT 16","27","","",""
"Part-time","2002","Part Time","1-pers.-HH","93","0.203888883735463","0.16674712267698","0.241030644793946"
"Part-time","2002","Part Time","(Married) couple without C. ","443","0.35573355293268","0.329066013819074","0.382401092046285"
"Part-time","2002","Part Time","Single parent ","129","0.404389161836023","0.351756430587893","0.457021893084153"
"Part-time","2002","Part Time","Couple + C. LE 16 ","685","0.450400416628996","0.424559037633218","0.476241795624774"
"Part-time","2002","Part Time","Couple + C. GT 16 ","328","0.32444475201623","0.296059630438882","0.352829873593578"
"Part-time","2002","Part Time","Couple + C. LE and GT 16","221","0.358699231045036","0.320226144573608","0.397172317516464"
"Part-time","2002","Not Working","1-pers.-HH","4","","",""
"Part-time","2002","Not Working","(Married) couple without C. ","1","","",""
"Part-time","2002","Not Working","Single parent ","9","","",""
"Part-time","2002","Not Working","Couple + C. LE 16 ","19","","",""
"Part-time","2002","Not Working","Couple + C. GT 16 ","6","","",""
"Part-time","2002","Not Working","Couple + C. LE and GT 16","6","","",""
"Non-working","2002","Full Time","1-pers.-HH","35","0.0289293811453525","0.0191655590790836","0.0386932032116214"
"Non-working","2002","Full Time","(Married) couple without C. ","98","0.0363468769704186","0.0292626315008506","0.0434311224399865"
"Non-working","2002","Full Time","Single parent ","18","","",""
"Non-working","2002","Full Time","Couple + C. LE 16 ","74","0.0264200015026308","0.0200667708176852","0.0327732321875763"
"Non-working","2002","Full Time","Couple + C. GT 16 ","61","0.0450138607504758","0.035425009302145","0.0546027121988066"
"Non-working","2002","Full Time","Couple + C. LE and GT 16","35","0.0450682989895254","0.0311709185146792","0.0589656794643716"
"Non-working","2002","Part Time","1-pers.-HH","152","0.354446556495907","0.310348408018585","0.398544704973229"
"Non-working","2002","Part Time","(Married) couple without C. ","359","0.315541754663621","0.289654281207867","0.341429228119376"
"Non-working","2002","Part Time","Single parent ","76","0.249503116093643","0.203095710347019","0.295910521840267"
"Non-working","2002","Part Time","Couple + C. LE 16 ","269","0.203145173503925","0.182248076710563","0.224042270297286"
"Non-working","2002","Part Time","Couple + C. GT 16 ","265","0.260576384862801","0.233962753843061","0.287190015882541"
"Non-working","2002","Part Time","Couple + C. LE and GT 16","143","0.224406863216593","0.190941466963183","0.257872259470003"
"Non-working","2002","Not Working","1-pers.-HH","1420","0.987612764367543","0.981901968360005","0.99332356037508"
"Non-working","2002","Not Working","(Married) couple without C. ","3541","0.991302467983823","0.988255718263622","0.994349217704025"
"Non-working","2002","Not Working","Single parent ","340","0.929254794298966","0.903094006384151","0.955415582213782"
"Non-working","2002","Not Working","Couple + C. LE 16 ","841","0.939521750150461","0.92387879894813","0.955164701352793"
"Non-working","2002","Not Working","Couple + C. GT 16 ","1125","0.959604934669362","0.94833309821391","0.970876771124815"
"Non-working","2002","Not Working","Couple + C. LE and GT 16","477","0.937888592912981","0.916796221538808","0.958980964287155"
"Other","2002","Full Time","1-pers.-HH","37","0.038423707045335","0.0272263279300107","0.0496210861606593"
"Other","2002","Full Time","(Married) couple without C. ","25","","",""
"Other","2002","Full Time","Single parent ","50","0.156182770218425","0.122028580888233","0.190336959548616"
"Other","2002","Full Time","Couple + C. LE 16 ","19","","",""
"Other","2002","Full Time","Couple + C. GT 16 ","201","0.135925398327584","0.12007570542393","0.151775091231238"
"Other","2002","Full Time","Couple + C. LE and GT 16","114","0.147323140141221","0.123579957634181","0.171066322648261"
"Other","2002","Part Time","1-pers.-HH","84","0.172329845483513","0.137513132253961","0.207146558713065"
"Other","2002","Part Time","(Married) couple without C. ","180","0.136347579711647","0.117232285689676","0.155462873733619"
"Other","2002","Part Time","Single parent ","70","0.185788411117068","0.144077199272652","0.227499622961484"
"Other","2002","Part Time","Couple + C. LE 16 ","219","0.168851578215943","0.149394171779164","0.188308984652722"
"Other","2002","Part Time","Couple + C. GT 16 ","249","0.244447325051447","0.218390891960313","0.270503758142581"
"Other","2002","Part Time","Couple + C. LE and GT 16","145","0.280367148655881","0.244335844788262","0.3163984525235"
"Other","2002","Not Working","1-pers.-HH","13","","",""
"Other","2002","Not Working","(Married) couple without C. ","13","","",""
"Other","2002","Not Working","Single parent ","17","","",""
"Other","2002","Not Working","Couple + C. LE 16 ","17","","",""
"Other","2002","Not Working","Couple + C. GT 16 ","22","","",""
"Other","2002","Not Working","Couple + C. LE and GT 16","15","","",""
"Full-time","2003","Full Time","1-pers.-HH","990","0.913918542769749","0.897198253230578","0.93063883230892"
"Full-time","2003","Full Time","(Married) couple without C. ","2265","0.907938711258488","0.896605711529061","0.919271710987915"
"Full-time","2003","Full Time","Single parent ","309","0.763109567813548","0.721547009307711","0.804672126319386"
"Full-time","2003","Full Time","Couple + C. LE 16 ","2069","0.936720904065089","0.926606955283164","0.946834852847014"
"Full-time","2003","Full Time","Couple + C. GT 16 ","1442","0.804553456476268","0.785942602552352","0.823164310400185"
"Full-time","2003","Full Time","Couple + C. LE and GT 16","619","0.763510361692338","0.733670769164775","0.793349954219901"
"Full-time","2003","Part Time","1-pers.-HH","124","0.284824096242675","0.243077629801201","0.326570562684148"
"Full-time","2003","Part Time","(Married) couple without C. ","278","0.199461938999257","0.177406710655933","0.221517167342582"
"Full-time","2003","Part Time","Single parent ","58","0.199982940884594","0.156957517920215","0.243008363848972"
"Full-time","2003","Part Time","Couple + C. LE 16 ","196","0.155862403376451","0.136563373728085","0.175161433024818"
"Full-time","2003","Part Time","Couple + C. GT 16 ","195","0.19175697505527","0.167726335677294","0.215787614433247"
"Full-time","2003","Part Time","Couple + C. LE and GT 16","80","0.159707422721382","0.129474067044872","0.189940778397892"
"Full-time","2003","Not Working","1-pers.-HH","4","","",""
"Full-time","2003","Not Working","(Married) couple without C. ","12","","",""
"Full-time","2003","Not Working","Single parent ","2","","",""
"Full-time","2003","Not Working","Couple + C. LE 16 ","9","","",""
"Full-time","2003","Not Working","Couple + C. GT 16 ","8","","",""
"Full-time","2003","Not Working","Couple + C. LE and GT 16","5","","",""
"Part-time","2003","Full Time","1-pers.-HH","25","","",""
"Part-time","2003","Full Time","(Married) couple without C. ","89","0.035982392012341","0.0286816738156501","0.043283110209032"
"Part-time","2003","Full Time","Single parent ","24","","",""
"Part-time","2003","Full Time","Couple + C. LE 16 ","74","0.0279735811185588","0.0211234548150616","0.0348237074220559"
"Part-time","2003","Full Time","Couple + C. GT 16 ","56","0.0349525949017364","0.0263329596989532","0.0435722301045197"
"Part-time","2003","Full Time","Couple + C. LE and GT 16","37","0.0489112010633804","0.0337653368335033","0.0640570652932575"
"Part-time","2003","Part Time","1-pers.-HH","101","0.230448363474028","0.191496286681937","0.269400440266118"
"Part-time","2003","Part Time","(Married) couple without C. ","439","0.345232145964754","0.318990574657942","0.371473717271566"
"Part-time","2003","Part Time","Single parent ","124","0.352863387014727","0.301461349508953","0.404265424520502"
"Part-time","2003","Part Time","Couple + C. LE 16 ","675","0.478358666015055","0.451780746087356","0.504936585942753"
"Part-time","2003","Part Time","Couple + C. GT 16 ","324","0.323459947194672","0.294905367597615","0.352014526791729"
"Part-time","2003","Part Time","Couple + C. LE and GT 16","224","0.335041800272676","0.296087517842177","0.373996082703175"
"Part-time","2003","Not Working","1-pers.-HH","2","","",""
"Part-time","2003","Not Working","(Married) couple without C. ","4","","",""
"Part-time","2003","Not Working","Single parent ","4","","",""
"Part-time","2003","Not Working","Couple + C. LE 16 ","20","","",""
"Part-time","2003","Not Working","Couple + C. GT 16 ","3","","",""
"Part-time","2003","Not Working","Couple + C. LE and GT 16","1","","",""
"Non-working","2003","Full Time","1-pers.-HH","33","0.0261753698233537","0.0166578884714425","0.035692851175265"
"Non-working","2003","Full Time","(Married) couple without C. ","95","0.0393688720659047","0.0317457495360373","0.046991994595772"
"Non-working","2003","Full Time","Single parent ","17","","",""
"Non-working","2003","Full Time","Couple + C. LE 16 ","65","0.0254343577949886","0.0188940009021891","0.0319747146877882"
"Non-working","2003","Full Time","Couple + C. GT 16 ","60","0.0351276174445804","0.0264872117223112","0.0437680231668496"
"Non-working","2003","Full Time","Couple + C. LE and GT 16","27","","",""
"Non-working","2003","Part Time","1-pers.-HH","134","0.303927959858377","0.26138405560277","0.346471864113985"
"Non-working","2003","Part Time","(Married) couple without C. ","371","0.30361913462108","0.278239899366406","0.328998369875754"
"Non-working","2003","Part Time","Single parent ","90","0.277619735813099","0.229448570375122","0.325790901251076"
"Non-working","2003","Part Time","Couple + C. LE 16 ","280","0.208174499485427","0.186572861990107","0.229776136980746"
"Non-working","2003","Part Time","Couple + C. GT 16 ","270","0.252447530354948","0.22593048314111","0.278964577568787"
"Non-working","2003","Part Time","Couple + C. LE and GT 16","119","0.224787694343478","0.190336432417947","0.259238956269008"
"Non-working","2003","Not Working","1-pers.-HH","1450","0.988803403538124","0.983417245462023","0.994189561614225"
"Non-working","2003","Not Working","(Married) couple without C. ","3542","0.991496515265618","0.988485337255666","0.994507693275569"
"Non-working","2003","Not Working","Single parent ","364","0.932934498892383","0.908045502099176","0.957823495685589"
"Non-working","2003","Not Working","Couple + C. LE 16 ","759","0.936962742094741","0.920226212913891","0.95369927127559"
"Non-working","2003","Not Working","Couple + C. GT 16 ","1147","0.977671137329457","0.96925521074576","0.986087063913155"
"Non-working","2003","Not Working","Couple + C. LE and GT 16","482","0.947557276437122","0.92809569278038","0.967018860093863"
"Other","2003","Full Time","1-pers.-HH","33","0.0285771657487918","0.0186448852777506","0.0385094462198329"
"Other","2003","Full Time","(Married) couple without C. ","51","0.0167100246632661","0.0116853558945406","0.0217346934319916"
"Other","2003","Full Time","Single parent ","52","0.127004367327317","0.0944544096881477","0.159554324966486"
"Other","2003","Full Time","Couple + C. LE 16 ","18","","",""
"Other","2003","Full Time","Couple + C. GT 16 ","186","0.125366331177415","0.10982535106543","0.140907311289399"
"Other","2003","Full Time","Couple + C. LE and GT 16","96","0.141594568281375","0.117112455878741","0.166076680684008"
"Other","2003","Part Time","1-pers.-HH","90","0.18079958042492","0.145202144850142","0.216397015999699"
"Other","2003","Part Time","(Married) couple without C. ","173","0.151686780414908","0.131887813411038","0.171485747418779"
"Other","2003","Part Time","Single parent ","60","0.16953393628758","0.129172341584087","0.209895530991073"
"Other","2003","Part Time","Couple + C. LE 16 ","206","0.157604431123067","0.138217886197416","0.176990976048719"
"Other","2003","Part Time","Couple + C. GT 16 ","242","0.232335547395109","0.206556770686802","0.258114324103416"
"Other","2003","Part Time","Couple + C. LE and GT 16","141","0.280463082662464","0.243388785105748","0.31753738021918"
"Other","2003","Not Working","1-pers.-HH","10","","",""
"Other","2003","Not Working","(Married) couple without C. ","14","","",""
"Other","2003","Not Working","Single parent ","18","","",""
"Other","2003","Not Working","Couple + C. LE 16 ","22","","",""
"Other","2003","Not Working","Couple + C. GT 16 ","26","","",""
"Other","2003","Not Working","Couple + C. LE and GT 16","16","","",""
"Full-time","2004","Full Time","1-pers.-HH","936","0.912156438815172","0.894750763898615","0.929562113731728"
"Full-time","2004","Full Time","(Married) couple without C. ","2256","0.90607266388914","0.894627992765571","0.91751733501271"
"Full-time","2004","Full Time","Single parent ","277","0.741380517119274","0.696520570518452","0.786240463720095"
"Full-time","2004","Full Time","Couple + C. LE 16 ","1887","0.934152265281638","0.923328598911032","0.944975931652244"
"Full-time","2004","Full Time","Couple + C. GT 16 ","1414","0.813617030444558","0.795094838656911","0.832139222232206"
"Full-time","2004","Full Time","Couple + C. LE and GT 16","569","0.789350342645599","0.759056194098455","0.819644491192742"
"Full-time","2004","Part Time","1-pers.-HH","122","0.290173427576284","0.248426443040486","0.331920412112082"
"Full-time","2004","Part Time","(Married) couple without C. ","291","0.204211495887187","0.181692035049159","0.226730956725216"
"Full-time","2004","Part Time","Single parent ","61","0.171788997471628","0.131636144145689","0.211941850797568"
"Full-time","2004","Part Time","Couple + C. LE 16 ","205","0.176701621478506","0.155895847928927","0.197507395028085"
"Full-time","2004","Part Time","Couple + C. GT 16 ","194","0.187677796161878","0.163762887728266","0.211592704595491"
"Full-time","2004","Part Time","Couple + C. LE and GT 16","86","0.136323157964351","0.107827351669465","0.164818964259237"
"Full-time","2004","Not Working","1-pers.-HH","6","","",""
"Full-time","2004","Not Working","(Married) couple without C. ","6","","",""
"Full-time","2004","Not Working","Single parent ","2","","",""
"Full-time","2004","Not Working","Couple + C. LE 16 ","13","","",""
"Full-time","2004","Not Working","Couple + C. GT 16 ","14","","",""
"Full-time","2004","Not Working","Couple + C. LE and GT 16","4","","",""
"Part-time","2004","Full Time","1-pers.-HH","23","","",""
"Part-time","2004","Full Time","(Married) couple without C. ","108","0.0449667087979853","0.0368368948495635","0.0530965227464072"
"Part-time","2004","Full Time","Single parent ","23","","",""
"Part-time","2004","Full Time","Couple + C. LE 16 ","62","0.0281350115485039","0.0209185939118675","0.0353514291851404"
"Part-time","2004","Full Time","Couple + C. GT 16 ","55","0.0332790544527548","0.0247477527361378","0.0418103561693717"
"Part-time","2004","Full Time","Couple + C. LE and GT 16","25","","",""
"Part-time","2004","Part Time","1-pers.-HH","99","0.208420333566007","0.17105769636764","0.245782970764375"
"Part-time","2004","Part Time","(Married) couple without C. ","411","0.338956578882149","0.312513860967644","0.365399296796654"
"Part-time","2004","Part Time","Single parent ","134","0.377020799244439","0.325430544731636","0.428611053757243"
"Part-time","2004","Part Time","Couple + C. LE 16 ","613","0.437197861167826","0.410139477290282","0.464256245045371"
"Part-time","2004","Part Time","Couple + C. GT 16 ","349","0.339583479986406","0.310577980126069","0.368588979846743"
"Part-time","2004","Part Time","Couple + C. LE and GT 16","208","0.327796810430017","0.288814000574848","0.366779620285186"
"Part-time","2004","Not Working","1-pers.-HH","5","","",""
"Part-time","2004","Not Working","(Married) couple without C. ","2","","",""
"Part-time","2004","Not Working","Single parent ","4","","",""
"Part-time","2004","Not Working","Couple + C. LE 16 ","15","","",""
"Part-time","2004","Not Working","Couple + C. GT 16 ","5","","",""
"Part-time","2004","Not Working","Couple + C. LE and GT 16","1","","",""
"Non-working","2004","Full Time","1-pers.-HH","26","","",""
"Non-working","2004","Full Time","(Married) couple without C. ","98","0.0379082444772039","0.0304161907447048","0.0454002982097029"
"Non-working","2004","Full Time","Single parent ","11","","",""
"Non-working","2004","Full Time","Couple + C. LE 16 ","57","0.0305125845698056","0.0230066335170901","0.0380185356225211"
"Non-working","2004","Full Time","Couple + C. GT 16 ","53","0.0460596502092844","0.0360895350349253","0.0560297653836434"
"Non-working","2004","Full Time","Couple + C. LE and GT 16","15","","",""
"Non-working","2004","Part Time","1-pers.-HH","128","0.288104111866405","0.246445659162842","0.329762564569968"
"Non-working","2004","Part Time","(Married) couple without C. ","317","0.282003699532169","0.256867039543759","0.307140359520579"
"Non-working","2004","Part Time","Single parent ","76","0.245371660714683","0.199565172413677","0.291178149015688"
"Non-working","2004","Part Time","Couple + C. LE 16 ","235","0.196713143452059","0.17502926373062","0.218397023173498"
"Non-working","2004","Part Time","Couple + C. GT 16 ","234","0.236043657773593","0.210034364540335","0.26205295100685"
"Non-working","2004","Part Time","Couple + C. LE and GT 16","134","0.271987135468485","0.235032901695065","0.308941369241905"
"Non-working","2004","Not Working","1-pers.-HH","1449","0.988008411384034","0.982442248966079","0.993574573801988"
"Non-working","2004","Not Working","(Married) couple without C. ","3547","0.993964941988687","0.991423250736288","0.996506633241086"
"Non-working","2004","Not Working","Single parent ","371","0.950289725504705","0.928801383213329","0.971778067796081"
"Non-working","2004","Not Working","Couple + C. LE 16 ","709","0.933113410926822","0.915363650201352","0.950863171652292"
"Non-working","2004","Not Working","Couple + C. GT 16 ","1159","0.959873362381747","0.948787787948923","0.970958936814572"
"Non-working","2004","Not Working","Couple + C. LE and GT 16","527","0.971335645612487","0.957300920147366","0.985370371077608"
"Other","2004","Full Time","1-pers.-HH","31","0.0347330623554588","0.0234741486482722","0.0459919760626455"
"Other","2004","Full Time","(Married) couple without C. ","34","0.0110523828356705","0.00695090466382577","0.0151538610075153"
"Other","2004","Full Time","Single parent ","55","0.153335553131851","0.116422102709018","0.190249003554684"
"Other","2004","Full Time","Couple + C. LE 16 ","11","","",""
"Other","2004","Full Time","Couple + C. GT 16 ","176","0.107044264893403","0.0923388962697166","0.121749633517089"
"Other","2004","Full Time","Couple + C. LE and GT 16","87","0.154989712468612","0.128103730338358","0.181875694598866"
"Other","2004","Part Time","1-pers.-HH","105","0.213302126991303","0.175621185485937","0.250983068496669"
"Other","2004","Part Time","(Married) couple without C. ","212","0.174828225698495","0.153610588376907","0.196045863020083"
"Other","2004","Part Time","Single parent ","68","0.20581854256925","0.162780712874895","0.248856372263604"
"Other","2004","Part Time","Couple + C. LE 16 ","238","0.189387373901609","0.168014291363004","0.210760456440214"
"Other","2004","Part Time","Couple + C. GT 16 ","247","0.236695066078123","0.210661015150491","0.262729117005755"
"Other","2004","Part Time","Couple + C. LE and GT 16","129","0.263892896137147","0.227290893531489","0.300494898742805"
"Other","2004","Not Working","1-pers.-HH","9","","",""
"Other","2004","Not Working","(Married) couple without C. ","12","","",""
"Other","2004","Not Working","Single parent ","16","","",""
"Other","2004","Not Working","Couple + C. LE 16 ","24","","",""
"Other","2004","Not Working","Couple + C. GT 16 ","26","","",""
"Other","2004","Not Working","Couple + C. LE and GT 16","11","","",""
"Full-time","2005","Full Time","1-pers.-HH","950","0.878305848461598","0.858680054753476","0.89793164216972"
"Full-time","2005","Full Time","(Married) couple without C. ","2149","0.908347816003877","0.896719146818618","0.919976485189135"
"Full-time","2005","Full Time","Single parent ","266","0.72122135959315","0.674577126982026","0.767865592204273"
"Full-time","2005","Full Time","Couple + C. LE 16 ","1705","0.916790878718237","0.904181141586508","0.929400615849965"
"Full-time","2005","Full Time","Couple + C. GT 16 ","1317","0.794282286336715","0.774407181620091","0.814157391053338"
"Full-time","2005","Full Time","Couple + C. LE and GT 16","551","0.83946353888722","0.811328535076359","0.867598542698081"
"Full-time","2005","Part Time","1-pers.-HH","125","0.298320918623861","0.257002018158962","0.33963981908876"
"Full-time","2005","Part Time","(Married) couple without C. ","260","0.206683165903673","0.183530284595056","0.22983604721229"
"Full-time","2005","Part Time","Single parent ","48","0.146573026215282","0.110038199607229","0.183107852823335"
"Full-time","2005","Part Time","Couple + C. LE 16 ","175","0.14858421594702","0.1285518056604","0.16861662623364"
"Full-time","2005","Part Time","Couple + C. GT 16 ","157","0.159826478170887","0.136953722348138","0.182699233993637"
"Full-time","2005","Part Time","Couple + C. LE and GT 16","69","0.120144733188797","0.0919270735534886","0.148362392824106"
"Full-time","2005","Not Working","1-pers.-HH","5","","",""
"Full-time","2005","Not Working","(Married) couple without C. ","13","","",""
"Full-time","2005","Not Working","Single parent ","3","","",""
"Full-time","2005","Not Working","Couple + C. LE 16 ","10","","",""
"Full-time","2005","Not Working","Couple + C. GT 16 ","9","","",""
"Full-time","2005","Not Working","Couple + C. LE and GT 16","7","","",""
"Part-time","2005","Full Time","1-pers.-HH","29","","",""
"Part-time","2005","Full Time","(Married) couple without C. ","110","0.0546075510851621","0.0454503039843314","0.0637647981859928"
"Part-time","2005","Full Time","Single parent ","21","","",""
"Part-time","2005","Full Time","Couple + C. LE 16 ","60","0.0304724554342341","0.022625174066544","0.0383197368019242"
"Part-time","2005","Full Time","Couple + C. GT 16 ","56","0.0417768322865008","0.031939276023033","0.0516143885499686"
"Part-time","2005","Full Time","Couple + C. LE and GT 16","20","","",""
"Part-time","2005","Part Time","1-pers.-HH","95","0.186616585001012","0.151431353504194","0.221801816497831"
"Part-time","2005","Part Time","(Married) couple without C. ","409","0.327193781176498","0.300366499046585","0.354021063306411"
"Part-time","2005","Part Time","Single parent ","132","0.391050770066092","0.340642248966346","0.441459291165839"
"Part-time","2005","Part Time","Couple + C. LE 16 ","559","0.435099417549428","0.407176790114688","0.463022044984168"
"Part-time","2005","Part Time","Couple + C. GT 16 ","341","0.322133398769778","0.292965870382134","0.351300927157422"
"Part-time","2005","Part Time","Couple + C. LE and GT 16","194","0.349314673582353","0.307937871293132","0.390691475871575"
"Part-time","2005","Not Working","1-pers.-HH","1","","",""
"Part-time","2005","Not Working","(Married) couple without C. ","4","","",""
"Part-time","2005","Not Working","Single parent ","8","","",""
"Part-time","2005","Not Working","Couple + C. LE 16 ","9","","",""
"Part-time","2005","Not Working","Couple + C. GT 16 ","5","","",""
"Part-time","2005","Not Working","Couple + C. LE and GT 16","6","","",""
"Non-working","2005","Full Time","1-pers.-HH","42","0.034353020626818","0.0234194718463011","0.045286569407335"
"Non-working","2005","Full Time","(Married) couple without C. ","68","0.024062384573358","0.0178863050564076","0.0302384640903083"
"Non-working","2005","Full Time","Single parent ","27","","",""
"Non-working","2005","Full Time","Couple + C. LE 16 ","58","0.0392444640697291","0.0303794164559169","0.0481095116835412"
"Non-working","2005","Full Time","Couple + C. GT 16 ","59","0.0507618995492997","0.0399688876496594","0.06155491144894"
"Non-working","2005","Full Time","Couple + C. LE and GT 16","16","","",""
"Non-working","2005","Part Time","1-pers.-HH","143","0.298879429328401","0.257538331547168","0.340220527109634"
"Non-working","2005","Part Time","(Married) couple without C. ","309","0.295879048268179","0.269780887752485","0.321977208783874"
"Non-working","2005","Part Time","Single parent ","104","0.287735755416007","0.240971467171726","0.334500043660288"
"Non-working","2005","Part Time","Couple + C. LE 16 ","239","0.204829074709769","0.182098936991107","0.227559212428431"
"Non-working","2005","Part Time","Couple + C. GT 16 ","252","0.273041784255128","0.245233197733176","0.30085037077708"
"Non-working","2005","Part Time","Couple + C. LE and GT 16","101","0.212483306454313","0.17698110408951","0.247985508819116"
"Non-working","2005","Not Working","1-pers.-HH","1419","0.989192512739074","0.983852163965317","0.994532861512831"
"Non-working","2005","Not Working","(Married) couple without C. ","3495","0.993279510353252","0.990581980015032","0.995977040691472"
"Non-working","2005","Not Working","Single parent ","375","0.930279377720906","0.905195895797197","0.955362859644615"
"Non-working","2005","Not Working","Couple + C. LE 16 ","635","0.940893574660764","0.923076838136821","0.958710311184706"
"Non-working","2005","Not Working","Couple + C. GT 16 ","1055","0.973312441562778","0.963731374542937","0.982893508582619"
"Non-working","2005","Not Working","Couple + C. LE and GT 16","519","0.957954672319809","0.941089919048287","0.974819425591331"
"Other","2005","Full Time","1-pers.-HH","45","0.046326553728964","0.033708733636646","0.058944373821282"
"Other","2005","Full Time","(Married) couple without C. ","38","0.0129822483376031","0.00842009417685146","0.0175444024983547"
"Other","2005","Full Time","Single parent ","41","0.124097406929451","0.0898014303497747","0.158393383509127"
"Other","2005","Full Time","Couple + C. LE 16 ","20","","",""
"Other","2005","Full Time","Couple + C. GT 16 ","157","0.113178981827485","0.0976018669569443","0.128756096698025"
"Other","2005","Full Time","Couple + C. LE and GT 16","67","0.123702782479827","0.0984694466687475","0.148936118290907"
"Other","2005","Part Time","1-pers.-HH","108","0.216183067046725","0.179007654633874","0.253358479459577"
"Other","2005","Part Time","(Married) couple without C. ","197","0.17024400465165","0.148753813891663","0.191734195411637"
"Other","2005","Part Time","Single parent ","76","0.174640448302618","0.135421959938349","0.213858936666888"
"Other","2005","Part Time","Couple + C. LE 16 ","238","0.211487291793783","0.188487574070152","0.234487009517414"
"Other","2005","Part Time","Couple + C. GT 16 ","236","0.244998338804207","0.218153230713095","0.271843446895318"
"Other","2005","Part Time","Couple + C. LE and GT 16","146","0.318057286774537","0.277637908919114","0.35847666462996"
"Other","2005","Not Working","1-pers.-HH","15","","",""
"Other","2005","Not Working","(Married) couple without C. ","12","","",""
"Other","2005","Not Working","Single parent ","10","","",""
"Other","2005","Not Working","Couple + C. LE 16 ","19","","",""
"Other","2005","Not Working","Couple + C. GT 16 ","18","","",""
"Other","2005","Not Working","Couple + C. LE and GT 16","12","","",""
"Full-time","2006","Full Time","1-pers.-HH","1065","0.90678619678655","0.890127242960832","0.923445150612267"
"Full-time","2006","Full Time","(Married) couple without C. ","2323","0.887930309416925","0.875783900121253","0.900076718712597"
"Full-time","2006","Full Time","Single parent ","270","0.72586121774691","0.680530911073609","0.771191524420212"
"Full-time","2006","Full Time","Couple + C. LE 16 ","1742","0.927597505666682","0.915873594882059","0.939321416451306"
"Full-time","2006","Full Time","Couple + C. GT 16 ","1354","0.798274061587316","0.778887979080067","0.817660144094566"
"Full-time","2006","Full Time","Couple + C. LE and GT 16","515","0.804844608558112","0.773547513323049","0.836141703793174"
"Full-time","2006","Part Time","1-pers.-HH","121","0.25357962521606","0.214979643346913","0.292179607085207"
"Full-time","2006","Part Time","(Married) couple without C. ","236","0.190353284801148","0.168921931330322","0.211784638271974"
"Full-time","2006","Part Time","Single parent ","61","0.15753875580687","0.121474769565388","0.193602742048353"
"Full-time","2006","Part Time","Couple + C. LE 16 ","166","0.135757696897148","0.117130671507937","0.154384722286359"
"Full-time","2006","Part Time","Couple + C. GT 16 ","172","0.186986858863621","0.162563180569698","0.211410537157543"
"Full-time","2006","Part Time","Couple + C. LE and GT 16","67","0.171980040831725","0.137569893681315","0.206390187982135"
"Full-time","2006","Not Working","1-pers.-HH","11","","",""
"Full-time","2006","Not Working","(Married) couple without C. ","12","","",""
"Full-time","2006","Not Working","Single parent ","4","","",""
"Full-time","2006","Not Working","Couple + C. LE 16 ","13","","",""
"Full-time","2006","Not Working","Couple + C. GT 16 ","17","","",""
"Full-time","2006","Not Working","Couple + C. LE and GT 16","3","","",""
"Part-time","2006","Full Time","1-pers.-HH","29","","",""
"Part-time","2006","Full Time","(Married) couple without C. ","114","0.0463383643544954","0.038244016010036","0.0544327126989548"
"Part-time","2006","Full Time","Single parent ","37","0.098542066831253","0.0682547927909243","0.128829340871582"
"Part-time","2006","Full Time","Couple + C. LE 16 ","67","0.031293478920297","0.0234168753184622","0.0391700825221318"
"Part-time","2006","Full Time","Couple + C. GT 16 ","70","0.0363865294140636","0.0273405639809468","0.0454324948471805"
"Part-time","2006","Full Time","Couple + C. LE and GT 16","27","","",""
"Part-time","2006","Part Time","1-pers.-HH","102","0.210708883618689","0.174526413637798","0.246891353599579"
"Part-time","2006","Part Time","(Married) couple without C. ","464","0.352194548889405","0.326118892689454","0.378270205089356"
"Part-time","2006","Part Time","Single parent ","150","0.343327955726383","0.296324054464677","0.390331856988089"
"Part-time","2006","Part Time","Couple + C. LE 16 ","628","0.442250416490566","0.415242115301717","0.469258717679415"
"Part-time","2006","Part Time","Couple + C. GT 16 ","341","0.315688768251745","0.286574012940068","0.344803523563423"
"Part-time","2006","Part Time","Couple + C. LE and GT 16","189","0.346193118908493","0.30281096982558","0.389575267991407"
"Part-time","2006","Not Working","1-pers.-HH","6","","",""
"Part-time","2006","Not Working","(Married) couple without C. ","4","","",""
"Part-time","2006","Not Working","Single parent ","8","","",""
"Part-time","2006","Not Working","Couple + C. LE 16 ","21","","",""
"Part-time","2006","Not Working","Couple + C. GT 16 ","8","","",""
"Part-time","2006","Not Working","Couple + C. LE and GT 16","3","","",""
