"erwst","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Other","2011","Full Time","no migration background","374","0.0470646886697502","0.0427163782452119","0.0514129990942885","6"
"Other","2011","Full Time","direct migration background","37","0.043882251962768","0.0315104189725278","0.0562540849530083","6"
"Other","2011","Full Time","indirect migration background","46","0.117873464012033","0.0889963491099995","0.146750578914066","6"
"Other","2011","Part Time","no migration background","1213","0.210400922767789","0.200379775377834","0.220422070157745","6"
"Other","2011","Part Time","direct migration background","186","0.218491523390928","0.19134356152171","0.245639485260145","6"
"Other","2011","Part Time","indirect migration background","109","0.284337228880905","0.241799206663985","0.326875251097825","6"
"Other","2011","Not Working","no migration background","267","0.0206300582640055","0.0176698083216777","0.0235903082063333","6"
"Other","2011","Not Working","direct migration background","35","0.0132569455138183","0.0071217100815188","0.0193921809461178","6"
"Other","2011","Not Working","indirect migration background","43","0.0751052644088425","0.0519804017735757","0.0982301270441092","6"
"Part-time","2011","Full Time","indirect migration background","21","","","","2"
"Part-time","2011","Part Time","indirect migration background","139","0.281805197071731","0.239382151283016","0.324228242860446","2"
"Part-time","2011","Not Working","no migration background","122","0.00631880512345804","0.00466857015721131","0.00796904008970477","2"
"Part-time","2011","Not Working","direct migration background","25","","","","2"
"Part-time","2011","Full Time","no migration background","486","0.0442018927326101","0.0399815788573649","0.0484222066078553","2"
"Part-time","2011","Full Time","direct migration background","36","0.0286611928188586","0.018583377256326","0.0387390083813913","2"
"Part-time","2011","Part Time","no migration background","2764","0.369291236410189","0.357425648887253","0.381156823933125","2"
"Part-time","2011","Part Time","direct migration background","337","0.361518202830533","0.32995417391943","0.393082231741636","2"
"Part-time","2011","Not Working","indirect migration background","11","","","","2"
"Full-time","2012","Full Time","no migration background","7755","0.877743914605246","0.870928260603349","0.884559568607143","1"
"Full-time","2012","Full Time","direct migration background","955","0.890532799752001","0.871824980407005","0.909240619096998","1"
"Full-time","2012","Full Time","indirect migration background","417","0.832525723428523","0.799763700942055","0.865287745914991","1"
"Full-time","2012","Part Time","no migration background","990","0.18282728226479","0.173213822299009","0.192440742230571","1"
"Full-time","2012","Not Working","no migration background","139","0.0141550956788928","0.0116793612449246","0.016630830112861","1"
"Full-time","2012","Not Working","direct migration background","18","","","","1"
"Full-time","2012","Not Working","indirect migration background","11","","","","1"
"Full-time","2012","Part Time","direct migration background","152","0.184849835111781","0.158329652051518","0.211370018172044","1"
"Full-time","2012","Part Time","indirect migration background","63","0.167376321213107","0.132534553249025","0.20221808917719","1"
"Non-working","2012","Full Time","indirect migration background","18","","","","5"
"Non-working","2012","Not Working","no migration background","8227","0.962679638258075","0.958707199871756","0.966652076644395","5"
"Non-working","2012","Full Time","no migration background","252","0.0282099114893878","0.0247650205820759","0.0316548023966996","5"
"Non-working","2012","Full Time","direct migration background","25","","","","5"
"Non-working","2012","Part Time","no migration background","1171","0.214170560410025","0.203967127226815","0.224373993593235","5"
"Non-working","2012","Part Time","indirect migration background","96","0.238988475561489","0.19918574262918","0.278791208493799","5"
"Non-working","2012","Part Time","direct migration background","142","0.209094758013579","0.181311576707974","0.236877939319184","5"
"Non-working","2012","Not Working","direct migration background","1114","0.961413729508266","0.950414886381068","0.972412572635465","5"
"Non-working","2012","Not Working","indirect migration background","375","0.860632780675166","0.828049674340406","0.893215887009927","5"
"Other","2012","Full Time","no migration background","364","0.0467308004869035","0.0423394533496303","0.0511221476241768","6"
"Other","2012","Full Time","direct migration background","40","0.0395219067460805","0.0278479285280028","0.0511958849641581","6"
"Other","2012","Full Time","indirect migration background","44","0.103854151167554","0.0770871882585107","0.130621114076596","6"
"Other","2012","Part Time","no migration background","1307","0.22825619567344","0.217817405837028","0.238694985509852","6"
"Other","2012","Part Time","direct migration background","185","0.223704691600609","0.195233922426423","0.252175460774795","6"
"Other","2012","Part Time","indirect migration background","129","0.279609938900506","0.237722003529427","0.321497874271585","6"
"Other","2012","Not Working","no migration background","269","0.0167404012719924","0.0140515896052918","0.019429212938693","6"
"Other","2012","Not Working","direct migration background","24","","","","6"
"Other","2012","Not Working","indirect migration background","40","0.099169290905407","0.0710494135886338","0.12728916822218","6"
"Part-time","2012","Full Time","indirect migration background","20","","","","2"
"Part-time","2012","Part Time","indirect migration background","153","0.314025264324897","0.270707588015469","0.357342940634325","2"
"Part-time","2012","Not Working","no migration background","111","0.00642486479103927","0.00475040120308146","0.00809932837899708","2"
"Part-time","2012","Not Working","direct migration background","22","","","","2"
"Part-time","2012","Full Time","no migration background","503","0.0473153734184624","0.0428980002048061","0.0517327466321187","2"
"Part-time","2012","Full Time","direct migration background","50","0.044115347663558","0.031811135827426","0.0564195594996901","2"
"Part-time","2012","Part Time","direct migration background","344","0.382350715274031","0.349149796794939","0.415551633753123","2"
"Part-time","2012","Not Working","indirect migration background","8","","","","2"
"Part-time","2012","Part Time","no migration background","2742","0.374745961651746","0.362706722975199","0.386785200328292","2"
"Full-time","2013","Full Time","no migration background","7187","0.870000067173718","0.862762422090541","0.877237712256894","1"
"Full-time","2013","Full Time","direct migration background","838","0.888531710381422","0.868571802171329","0.908491618591516","1"
"Full-time","2013","Full Time","indirect migration background","392","0.854122393901889","0.822577438261034","0.885667349542744","1"
"Full-time","2013","Part Time","no migration background","918","0.172463192012015","0.162897771688114","0.182028612335915","1"
"Full-time","2013","Not Working","no migration background","280","0.0191006721327075","0.0161670539682055","0.0220342902972094","1"
"Full-time","2013","Not Working","direct migration background","1541","0.270866700360997","0.258149349604934","0.283584051117059","1"
"Full-time","2013","Not Working","indirect migration background","342","0.247443154602968","0.224415511316297","0.270470797889639","1"
"Full-time","2013","Part Time","indirect migration background","59","0.198314311260335","0.15957695481308","0.23705166770759","1"
"Full-time","2013","Part Time","direct migration background","124","0.186704535866354","0.159410433277606","0.213998638455101","1"
"Non-working","2013","Full Time","indirect migration background","15","","","","5"
"Non-working","2013","Full Time","no migration background","236","0.0312486322125101","0.0275041847099234","0.0349930797150967","5"
"Non-working","2013","Full Time","direct migration background","33","0.0340743331854339","0.0225681325854099","0.0455805337854579","5"
"Non-working","2013","Not Working","no migration background","7650","0.953463810437003","0.948949259479948","0.957978361394057","5"
"Non-working","2013","Part Time","indirect migration background","80","0.191377741365522","0.15315961036835","0.229595872362693","5"
"Non-working","2013","Part Time","no migration background","1057","0.199238557428295","0.189125081162271","0.209352033694319","5"
"Non-working","2013","Part Time","direct migration background","154","0.192236773765606","0.164635604302047","0.219837943229164","5"
"Non-working","2013","Not Working","direct migration background","2198","0.571900345479339","0.55774084303902","0.586059847919659","5"
"Non-working","2013","Not Working","indirect migration background","703","0.542269439710953","0.515683339608879","0.568855539813026","5"
"Other","2013","Full Time","no migration background","359","0.0471553335813905","0.0425934674163729","0.0517171997464081","6"
"Other","2013","Full Time","direct migration background","38","0.0324248490983562","0.0211910218729198","0.0436586763237926","6"
"Other","2013","Full Time","indirect migration background","55","0.100694995465432","0.073802382519688","0.127587608411176","6"
"Other","2013","Part Time","no migration background","1327","0.238071090451722","0.22728726759167","0.248854913311774","6"
"Other","2013","Part Time","direct migration background","198","0.260932296136178","0.230173223312091","0.291691368960264","6"
"Other","2013","Part Time","indirect migration background","120","0.268596986441411","0.225536411223722","0.3116575616591","6"
"Other","2013","Not Working","no migration background","297","0.0204333439440401","0.0174011724394657","0.0234655154486145","6"
"Other","2013","Not Working","direct migration background","442","0.0747954332897605","0.0672675686800525","0.0823232978994686","6"
"Other","2013","Not Working","indirect migration background","210","0.150989598685548","0.131883494702486","0.17009570266861","6"
"Part-time","2013","Part Time","indirect migration background","148","0.341710960932733","0.295633487943862","0.387788433921605","2"
"Part-time","2013","Not Working","no migration background","136","0.0070021734862499","0.00521503739737892","0.00878930957512087","2"
"Part-time","2013","Full Time","no migration background","512","0.0515959670323815","0.0468352688412543","0.0563566652235087","2"
"Part-time","2013","Full Time","direct migration background","46","0.0449691073347876","0.031825570439876","0.0581126442296992","2"
"Part-time","2013","Full Time","indirect migration background","19","","","","2"
"Part-time","2013","Part Time","no migration background","2690","0.390227160107969","0.377876079004027","0.40257824121191","2"
"Part-time","2013","Part Time","direct migration background","307","0.360126394231863","0.326502982057243","0.393749806406483","2"
"Part-time","2013","Not Working","direct migration background","510","0.0824375208699035","0.074567141641341","0.090307900098466","2"
"Part-time","2013","Not Working","indirect migration background","94","0.059297807000532","0.0466944130759197","0.0719012009251443","2"
"Full-time","2014","Full Time","no migration background","6647","0.872574759614591","0.865120114815978","0.880029404413205","1"
"Full-time","2014","Full Time","direct migration background","1600","0.904777543219844","0.891384153586307","0.918170932853381","1"
"Full-time","2014","Full Time","indirect migration background","573","0.813643883275572","0.785061901756354","0.84222586479479","1"
"Full-time","2014","Part Time","no migration background","812","0.160703937490485","0.15093653596597","0.170471339015","1"
"Full-time","2014","Not Working","no migration background","122","0.0121516769811022","0.00968014280600489","0.0146232111561996","1"
"Full-time","2014","Not Working","direct migration background","89","0.0517481105293931","0.0414078604625528","0.0620883605962335","1"
"Full-time","2014","Not Working","indirect migration background","27","","","","1"
"Full-time","2014","Part Time","direct migration background","285","0.195324397332293","0.175738909630047","0.21490988503454","1"
"Full-time","2014","Part Time","indirect migration background","89","0.173157067234772","0.142039506684013","0.204274627785532","1"
"Non-working","2014","Full Time","indirect migration background","26","","","","5"
"Non-working","2014","Not Working","no migration background","7066","0.957657075676436","0.953114535120314","0.962199616232557","5"
"Non-working","2014","Full Time","no migration background","201","0.0235806798268729","0.0201883798937931","0.0269729797599527","5"
"Non-working","2014","Full Time","direct migration background","77","0.037352346487642","0.0286998281413029","0.0460048648339811","5"
"Non-working","2014","Part Time","indirect migration background","135","0.26612156112813","0.229778122249023","0.302465000007237","5"
"Non-working","2014","Part Time","no migration background","945","0.192501007534129","0.182015349558928","0.202986665509329","5"
"Non-working","2014","Part Time","direct migration background","300","0.216972188037044","0.196609441511334","0.237334934562754","5"
"Non-working","2014","Not Working","indirect migration background","526","0.845777208704695","0.818033797090551","0.873520620318839","5"
"Non-working","2014","Not Working","direct migration background","1560","0.906695816128972","0.893118832323988","0.920272799933956","5"
"Other","2014","Full Time","no migration background","360","0.0503474182089391","0.04545899406828","0.0552358423495982","6"
"Other","2014","Full Time","direct migration background","79","0.0239056855725872","0.0169354669699208","0.0308759041752536","6"
"Other","2014","Full Time","indirect migration background","88","0.130819430073347","0.106068332790618","0.155570527356075","6"
"Other","2014","Part Time","no migration background","1252","0.247949101819915","0.236464575788765","0.259433627851066","6"
"Other","2014","Part Time","direct migration background","414","0.2621114733794","0.240385255943232","0.283837690815569","6"
"Other","2014","Part Time","indirect migration background","175","0.305638713408946","0.267753402629868","0.343524024188023","6"
"Other","2014","Not Working","no migration background","274","0.0214586052495983","0.0181897647903132","0.0247274457088834","6"
"Other","2014","Not Working","direct migration background","75","0.0296249875271644","0.0217105359677","0.0375394390866287","6"
"Other","2014","Not Working","indirect migration background","74","0.0914553332691281","0.0693123946201516","0.113598271918105","6"
"Part-time","2014","Part Time","indirect migration background","169","0.255082658228152","0.219234369182433","0.290930947273871","2"
"Part-time","2014","Not Working","no migration background","87","0.00873264209286388","0.00663383940629634","0.0108314447794314","2"
"Part-time","2014","Full Time","no migration background","478","0.0534971423495965","0.048466491715751","0.0585277929834421","2"
"Part-time","2014","Full Time","direct migration background","89","0.0339644247199269","0.0256991251798826","0.0422297242599713","2"
"Part-time","2014","Full Time","indirect migration background","26","","","","2"
"Part-time","2014","Part Time","no migration background","2422","0.398845953155471","0.385823174108768","0.411868732202174","2"
"Part-time","2014","Part Time","direct migration background","575","0.325591941251262","0.302442318070858","0.348741564431667","2"
"Part-time","2014","Not Working","direct migration background","39","0.0119310858144706","0.00686286488968589","0.0169993067392553","2"
"Part-time","2014","Not Working","indirect migration background","24","","","","2"
"Full-time","2015","Full Time","no migration background","6220","0.870434687990695","0.862702339951579","0.878167036029812","1"
"Full-time","2015","Full Time","direct migration background","1413","0.867190123080743","0.850669404547464","0.883710841614022","1"
"Full-time","2015","Full Time","indirect migration background","523","0.821204834682803","0.79190473886616","0.850504930499447","1"
"Full-time","2015","Part Time","no migration background","781","0.164319578391053","0.154278531547965","0.17436062523414","1"
"Full-time","2015","Not Working","direct migration background","731","0.153397684989278","0.140506528642348","0.166288841336207","1"
"Full-time","2015","Part Time","direct migration background","231","0.212162756466996","0.19054515266723","0.233780360266762","1"
"Full-time","2015","Part Time","indirect migration background","85","0.176116669086129","0.143778340012617","0.208454998159641","1"
"Full-time","2015","Not Working","no migration background","116","0.0106389343658688","0.00827391091603084","0.0130039578157067","1"
"Full-time","2015","Not Working","indirect migration background","29","","","","1"
"Non-working","2015","Full Time","indirect migration background","25","","","","5"
"Non-working","2015","Not Working","no migration background","6763","0.956617814561054","0.951921751459137","0.96131387766297","5"
"Non-working","2015","Full Time","no migration background","202","0.0255277102066243","0.0218961804785691","0.0291592399346796","5"
"Non-working","2015","Full Time","direct migration background","60","0.0426731833549908","0.0328338830297036","0.052512483680278","5"
"Non-working","2015","Part Time","indirect migration background","127","0.291589839973378","0.253005322728468","0.330174357218287","5"
"Non-working","2015","Part Time","direct migration background","291","0.175682788680716","0.155561003099488","0.195804574261944","5"
"Non-working","2015","Not Working","indirect migration background","496","0.808857518074469","0.777857033876067","0.839858002272871","5"
"Non-working","2015","Part Time","no migration background","925","0.189656200971271","0.179033562442819","0.200278839499724","5"
"Non-working","2015","Not Working","direct migration background","1870","0.760854838258532","0.745595895289791","0.776113781227273","5"
"Other","2015","Full Time","no migration background","344","0.0475734362779992","0.0426722982099378","0.0524745743460606","6"
"Other","2015","Full Time","direct migration background","49","0.0318295595301215","0.0232838562884919","0.0403752627717512","6"
"Other","2015","Full Time","indirect migration background","85","0.125978795097796","0.10060560249916","0.151351987696431","6"
"Other","2015","Part Time","no migration background","1142","0.237278125352371","0.225750863050262","0.248805387654479","6"
"Other","2015","Part Time","direct migration background","319","0.234704708617831","0.212295312857659","0.257114104378004","6"
"Other","2015","Part Time","indirect migration background","145","0.276657260136733","0.238679654035947","0.314634866237519","6"
"Other","2015","Not Working","no migration background","297","0.027300252670304","0.0235437671992768","0.0310567381413312","6"
"Other","2015","Not Working","direct migration background","205","0.0473841150598136","0.0397840371605806","0.0549841929590465","6"
"Other","2015","Not Working","indirect migration background","78","0.115132530611656","0.089967816932752","0.14029724429056","6"
"Part-time","2015","Full Time","no migration background","480","0.0564641655246812","0.0511496389544264","0.061778692094936","2"
"Part-time","2015","Full Time","direct migration background","99","0.0583071340341447","0.0469001174930508","0.0697141505752387","2"
"Part-time","2015","Full Time","indirect migration background","24","","","","2"
"Part-time","2015","Part Time","indirect migration background","176","0.255636230803761","0.21860328134657","0.292669180260951","2"
"Part-time","2015","Not Working","no migration background","53","0.00544299840277365","0.00374693172539766","0.00713906508014964","2"
"Part-time","2015","Not Working","indirect migration background","15","","","","2"
"Part-time","2015","Part Time","direct migration background","533","0.377449746234457","0.35181839506938","0.403081097399533","2"
"Part-time","2015","Part Time","no migration background","2384","0.408746095285306","0.395425364759069","0.422066825811542","2"
"Part-time","2015","Not Working","direct migration background","196","0.0383633616923765","0.0314925732562181","0.0452341501285349","2"
"Full-time","2016","Full Time","no migration background","5794","0.873121307663777","0.865172336318642","0.881070279008912","1"
"Full-time","2016","Full Time","direct migration background","1599","0.878425531626451","0.863420131888537","0.893430931364365","1"
"Full-time","2016","Full Time","indirect migration background","492","0.793326338682948","0.761782485749626","0.82487019161627","1"
"Full-time","2016","Part Time","no migration background","774","0.184517023191176","0.173662519050684","0.195371527331668","1"
"Full-time","2016","Not Working","direct migration background","195","0.0284704689585948","0.0242612028743875","0.0326797350428021","1"
"Full-time","2016","Part Time","direct migration background","304","0.20487575232504","0.184782741350634","0.224968763299446","1"
"Full-time","2016","Part Time","indirect migration background","80","0.187085090647757","0.153566283637464","0.22060389765805","1"
"Full-time","2016","Not Working","no migration background","51","0.00701482436008688","0.00501668551676373","0.00901296320341004","1"
"Full-time","2016","Not Working","indirect migration background","12","","","","1"
"Non-working","2016","Full Time","indirect migration background","29","","","","5"
"Non-working","2016","Part Time","indirect migration background","110","0.291128560462121","0.252082918720214","0.330174202204028","5"
"Non-working","2016","Not Working","no migration background","6352","0.962897617954299","0.958372427816295","0.967422808092304","5"
"Non-working","2016","Full Time","no migration background","166","0.0217759644907383","0.0182902873720265","0.0252616416094501","5"
"Non-working","2016","Full Time","direct migration background","73","0.0365848285421865","0.0279643543249623","0.0452053027594106","5"
"Non-working","2016","Part Time","no migration background","829","0.187955805729745","0.177023745280322","0.198887866179167","5"
"Non-working","2016","Part Time","direct migration background","284","0.171582972727688","0.152813855611227","0.190352089844149","5"
"Non-working","2016","Not Working","direct migration background","5369","0.914966709666628","0.907907140376921","0.922026278956334","5"
"Non-working","2016","Not Working","indirect migration background","447","0.857006011215999","0.827314774529081","0.886697247902916","5"
"Other","2016","Full Time","no migration background","280","0.0422217015244866","0.0374190657355319","0.0470243373134413","6"
"Other","2016","Full Time","direct migration background","60","0.0312824217192989","0.0232891849372726","0.0392756585013253","6"
"Other","2016","Full Time","indirect migration background","78","0.110282705596769","0.0858806755030544","0.134684735690484","6"
"Other","2016","Part Time","no migration background","1057","0.229773645090545","0.218001825072882","0.241545465108207","6"
"Other","2016","Part Time","direct migration background","382","0.245383864999553","0.223961456982741","0.266806273016365","6"
"Other","2016","Part Time","indirect migration background","147","0.247994762298829","0.210877314519194","0.285112210078464","6"
"Other","2016","Not Working","no migration background","237","0.0224284504581973","0.0188834214675114","0.0259734794488833","6"
"Other","2016","Not Working","direct migration background","286","0.0360952368282776","0.0313743555633823","0.0408161180931729","6"
"Other","2016","Not Working","indirect migration background","60","0.10013617740568","0.0746760036688708","0.125596351142489","6"
"Part-time","2016","Full Time","no migration background","495","0.0628810263209978","0.0570835835896391","0.0686784690523566","2"
"Part-time","2016","Full Time","direct migration background","90","0.0537072181120631","0.043355725005613","0.0640587112185133","2"
"Part-time","2016","Full Time","indirect migration background","34","0.0533615532754987","0.0358529082893323","0.070870198261665","2"
"Part-time","2016","Part Time","indirect migration background","183","0.273791586591293","0.235466150390773","0.312117022791813","2"
"Part-time","2016","Not Working","no migration background","62","0.00765910722741631","0.00557190082505033","0.00974631362978228","2"
"Part-time","2016","Part Time","no migration background","2246","0.397753525988535","0.384058007730968","0.411449044246101","2"
"Part-time","2016","Part Time","direct migration background","580","0.378157409947719","0.354016214000139","0.402298605895298","2"
"Part-time","2016","Not Working","indirect migration background","15","","","","2"
"Part-time","2016","Not Working","direct migration background","147","0.0204675845465001","0.0168839495475119","0.0240512195454884","2"
"Full-time","2017","Full Time","no migration background","6900","0.877812558011614","0.870631043181063","0.884994072842165","1"
"Full-time","2017","Full Time","direct migration background","1585","0.876289167349451","0.861208119935144","0.891370214763757","1"
"Full-time","2017","Full Time","indirect migration background","524","0.802831043500502","0.772338716783809","0.833323370217194","1"
"Full-time","2017","Part Time","no migration background","923","0.173150958290765","0.163239936734826","0.183061979846704","1"
"Full-time","2017","Not Working","direct migration background","315","0.0399773426104934","0.035352891909484","0.0446017933115028","1"
"Full-time","2017","Part Time","indirect migration background","110","0.194062498917648","0.162704454003571","0.225420543831726","1"
"Full-time","2017","Not Working","no migration background","68","0.00861724748380057","0.00646883210187079","0.0107656628657304","1"
"Full-time","2017","Part Time","direct migration background","314","0.19076124197398","0.171734056554139","0.209788427393821","1"
"Full-time","2017","Not Working","indirect migration background","18","","","","1"
"Non-working","2017","Full Time","indirect migration background","22","","","","5"
"Non-working","2017","Part Time","indirect migration background","116","0.168495041980481","0.138815754497078","0.198174329463884","5"
"Non-working","2017","Full Time","no migration background","179","0.0213039356452495","0.0181376089523984","0.0244702623381006","5"
"Non-working","2017","Not Working","no migration background","6731","0.959723688138251","0.955153740276205","0.964293636000297","5"
"Non-working","2017","Part Time","direct migration background","344","0.210645686750087","0.190898582409713","0.230392791090462","5"
"Non-working","2017","Not Working","indirect migration background","497","0.87431085753419","0.847191839353035","0.901429875715344","5"
"Non-working","2017","Full Time","direct migration background","92","0.0500643244908523","0.0400754812338074","0.0600531677478973","5"
"Non-working","2017","Part Time","no migration background","895","0.18121881320941","0.171129109203104","0.191308517215716","5"
"Non-working","2017","Not Working","direct migration background","6025","0.892259215419874","0.884940277904249","0.8995781529355","5"
"Other","2017","Full Time","no migration background","356","0.0446544013039969","0.0401252766949593","0.0491835259130345","6"
"Other","2017","Full Time","direct migration background","69","0.0327923264585675","0.0246349613675876","0.0409496915495474","6"
"Other","2017","Full Time","indirect migration background","84","0.116003260267035","0.0914607124329288","0.140545808101141","6"
"Other","2017","Part Time","no migration background","1165","0.231592066442278","0.220542363154552","0.242641769730003","6"
"Other","2017","Part Time","direct migration background","357","0.236808947475664","0.216221294881217","0.25739660007011","6"
"Other","2017","Part Time","indirect migration background","154","0.286973853738683","0.251106331309036","0.322841376168331","6"
"Other","2017","Not Working","no migration background","242","0.0229172116315027","0.0194389691113665","0.0263954541516389","6"
"Other","2017","Not Working","direct migration background","378","0.0514028753112715","0.046190363407252","0.0566153872152911","6"
"Other","2017","Not Working","indirect migration background","51","0.0815927597545037","0.0591985570174142","0.103986962491593","6"
"Part-time","2017","Part Time","indirect migration background","231","0.350468605363187","0.312637230931925","0.388299979794449","2"
"Part-time","2017","Full Time","no migration background","554","0.0562291050391395","0.0511776585589891","0.0612805515192898","2"
"Part-time","2017","Full Time","direct migration background","85","0.0408541817011296","0.0317871633280096","0.0499212000742495","2"
"Part-time","2017","Full Time","indirect migration background","24","","","","2"
"Part-time","2017","Not Working","no migration background","69","0.00874185274644587","0.0065780960800607","0.0109056094128311","2"
"Part-time","2017","Part Time","direct migration background","623","0.361784123800269","0.338513946278023","0.385054301322515","2"
"Part-time","2017","Part Time","no migration background","2616","0.414038162057548","0.40113643916979","0.426939884945305","2"
"Part-time","2017","Not Working","direct migration background","176","0.0163605666583607","0.0133660303185055","0.019355102998216","2"
"Part-time","2017","Not Working","indirect migration background","8","","","","2"
"Full-time","2018","Full Time","no migration background","6506","0.879157463479675","0.871816911968141","0.88649801499121","1"
"Full-time","2018","Full Time","direct migration background","1561","0.902356568644616","0.888745587704756","0.915967549584475","1"
"Full-time","2018","Full Time","indirect migration background","536","0.829330392434674","0.801238540827369","0.857422244041979","1"
"Full-time","2018","Part Time","no migration background","878","0.169581199350029","0.159680740301576","0.179481658398482","1"
"Full-time","2018","Not Working","direct migration background","369","0.0377277763885226","0.0325947118626461","0.0428608409143992","1"
"Full-time","2018","Part Time","direct migration background","370","0.193526734940039","0.175132501047606","0.211920968832472","1"
"Full-time","2018","Part Time","indirect migration background","94","0.134743879744789","0.107866983780331","0.161620775709246","1"
"Full-time","2018","Not Working","no migration background","51","0.00733807251567588","0.00531944471746485","0.00935670031388691","1"
"Full-time","2018","Not Working","indirect migration background","16","","","","1"
"Non-working","2018","Part Time","indirect migration background","138","0.221391503099043","0.188710732376155","0.254072273821931","5"
"Non-working","2018","Full Time","no migration background","212","0.0253565076373626","0.021816101758719","0.0288969135160063","5"
"Non-working","2018","Full Time","direct migration background","86","0.0389676551838418","0.030094052965234","0.0478412574024495","5"
"Non-working","2018","Full Time","indirect migration background","30","0.0317071548600288","0.0186237591071488","0.0447905506129087","5"
"Non-working","2018","Part Time","no migration background","910","0.177024808495231","0.166954834884827","0.187094782105636","5"
"Non-working","2018","Part Time","direct migration background","362","0.193903808551516","0.175495968308788","0.212311648794244","5"
"Non-working","2018","Not Working","no migration background","6521","0.965880542973618","0.961586886132001","0.970174199815236","5"
"Non-working","2018","Not Working","indirect migration background","428","0.831518185019013","0.798969861295511","0.864066508742516","5"
"Non-working","2018","Not Working","direct migration background","4401","0.907682362630154","0.899883946011299","0.91548077924901","5"
"Other","2018","Full Time","no migration background","319","0.0399357237987949","0.0355259493611689","0.0443454982364209","6"
"Other","2018","Full Time","direct migration background","91","0.0211412728398992","0.0145449122020883","0.0277376334777101","6"
"Other","2018","Full Time","indirect migration background","82","0.0936556376028872","0.0719009895653461","0.115410285640428","6"
"Other","2018","Part Time","no migration background","1133","0.226516548026945","0.215473387768836","0.237559708285055","6"
"Other","2018","Part Time","direct migration background","384","0.211620804175915","0.192602885316724","0.230638723035107","6"
"Other","2018","Part Time","indirect migration background","184","0.35559462944327","0.317914757471958","0.393274501414582","6"
"Other","2018","Not Working","no migration background","232","0.020322878955437","0.0169855526974718","0.0236602052134022","6"
"Other","2018","Not Working","direct migration background","304","0.03101622913912","0.0263458741309443","0.0356865841472956","6"
"Other","2018","Not Working","indirect migration background","49","0.0879564504396686","0.0633268214250644","0.112586079454273","6"
"Part-time","2018","Full Time","no migration background","537","0.0555503050841671","0.0503918686863166","0.0607087414820176","2"
"Part-time","2018","Full Time","direct migration background","89","0.0375345033316434","0.0288191150782167","0.0462498915850701","2"
"Part-time","2018","Part Time","indirect migration background","204","0.288269987712899","0.252615877645515","0.323924097780283","2"
"Part-time","2018","Not Working","indirect migration background","15","","","","2"
"Part-time","2018","Part Time","direct migration background","656","0.40094865233253","0.378129861047799","0.42376744361726","2"
"Part-time","2018","Full Time","indirect migration background","41","0.0453068151024101","0.0297775051487962","0.060836125056024","2"
"Part-time","2018","Part Time","no migration background","2598","0.426877444127794","0.413827962861008","0.439926925394581","2"
"Part-time","2018","Not Working","no migration background","63","0.00645850555526874","0.00456387912729051","0.00835313198324697","2"
"Part-time","2018","Not Working","direct migration background","219","0.0235736318422032","0.0194863918243079","0.0276608718600986","2"
"Full-time","2019","Full Time","no migration background","7149","0.869705888813301","0.862450779916797","0.876960997709806","1"
"Full-time","2019","Full Time","direct migration background","1575","0.874718661451719","0.859742747255373","0.889694575648064","1"
"Full-time","2019","Full Time","indirect migration background","592","0.799385421275477","0.770154680904444","0.82861616164651","1"
"Full-time","2019","Part Time","no migration background","981","0.187655447714771","0.177283991045007","0.198026904384536","1"
"Full-time","2019","Not Working","direct migration background","296","0.0333825550038633","0.0279595949852586","0.0388055150224681","1"
"Full-time","2019","Part Time","direct migration background","374","0.16712364510231","0.149497113176306","0.184750177028313","1"
"Full-time","2019","Part Time","indirect migration background","109","0.175782782158757","0.145224145874652","0.206341418442862","1"
"Full-time","2019","Not Working","no migration background","209","0.0259906462832605","0.0222378382227464","0.0297434543437745","1"
"Full-time","2019","Not Working","indirect migration background","19","","","","1"
"Non-working","2019","Part Time","indirect migration background","122","0.272681413212394","0.236928200533736","0.308434625891052","5"
"Non-working","2019","Full Time","no migration background","222","0.0297317082192947","0.0260711173951384","0.033392299043451","5"
"Non-working","2019","Full Time","direct migration background","89","0.034560940910005","0.0262973051551092","0.0428245766649007","5"
"Non-working","2019","Full Time","indirect migration background","18","","","","5"
"Non-working","2019","Part Time","no migration background","855","0.178509637520358","0.168337292001887","0.188681983038828","5"
"Non-working","2019","Part Time","direct migration background","364","0.211630300910164","0.192332334661101","0.230928267159227","5"
"Non-working","2019","Not Working","no migration background","6261","0.923236395975058","0.916957252792876","0.92951553915724","5"
"Non-working","2019","Not Working","indirect migration background","382","0.871162776518465","0.840712450398588","0.901613102638341","5"
"Non-working","2019","Not Working","direct migration background","3498","0.919572311970482","0.91136227643198","0.927782347508984","5"
"Other","2019","Full Time","no migration background","319","0.0401621924008866","0.0359306083778575","0.0443937764239158","6"
"Other","2019","Full Time","direct migration background","92","0.0236722060996609","0.0167946657374714","0.0305497464618504","6"
"Other","2019","Full Time","indirect migration background","72","0.11214473878128","0.0891122431862128","0.135177234376347","6"
"Other","2019","Part Time","no migration background","1002","0.190658401028113","0.180223629668324","0.201093172387903","6"
"Other","2019","Part Time","direct migration background","356","0.20998364260311","0.190740835329262","0.229226449876958","6"
"Other","2019","Part Time","indirect migration background","135","0.174910303362895","0.144411469122005","0.205409137603784","6"
"Other","2019","Not Working","no migration background","317","0.0359894529929661","0.0315961134923439","0.0403827924935882","6"
