"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Non-working","2001","North Rhine-Westphalia","Female","1254","0.540064251105242","0.520231909633653","0.559896592576831"
"Non-working","2001","Hesse","Male","233","0.360625690124146","0.325478190485878","0.395773189762414"
"Non-working","2001","Hesse","Female","390","0.549792427476311","0.514787997882949","0.584796857069673"
"Non-working","2001","Rhineland-Palatinate,Saarland","Male","216","0.349981609611943","0.312942221043196","0.38702099818069"
"Non-working","2001","Rhineland-Palatinate,Saarland","Female","406","0.598295458285356","0.562436547567467","0.634154369003245"
"Non-working","2001","Baden-Württemberg","Male","367","0.285191259506678","0.260369169361073","0.310013349652282"
"Non-working","2001","Baden-Württemberg","Female","670","0.518316581611061","0.491692318762286","0.544940844459835"
"Non-working","2001","Bavaria","Male","453","0.345918927042331","0.321393469334546","0.370444384750115"
"Non-working","2001","Bavaria","Female","743","0.490979904428879","0.466598363475281","0.515361445382476"
"Non-working","2001","Berlin","Male","139","0.326694103754635","0.279906446944815","0.373481760564455"
"Non-working","2001","Berlin","Female","197","0.502673943954132","0.454276775148758","0.551071112759507"
"Non-working","2001","Brandenburg","Male","196","0.439274333397176","0.394357947768569","0.484190719025783"
"Non-working","2001","Brandenburg","Female","247","0.53911564848254","0.495114746252797","0.583116550712283"
"Non-working","2001","Mecklenburg-Western Pomerania","Male","95","0.470199753855106","0.406789880020714","0.533609627689499"
"Non-working","2001","Mecklenburg-Western Pomerania","Female","118","0.478148554337956","0.419429295930388","0.536867812745524"
"Non-working","2001","Saxony","Male","313","0.434107357402107","0.399610693742886","0.468604021061328"
"Non-working","2001","Saxony","Female","441","0.572831048926062","0.539770353893689","0.605891743958435"
"Non-working","2001","Saxony-Anhalt","Male","207","0.470806973503266","0.426106838575139","0.515507108431392"
"Non-working","2001","Saxony-Anhalt","Female","269","0.578784272979579","0.536588799074191","0.620979746884967"
"Non-working","2001","Thuringia","Male","184","0.407750436603932","0.363650446350217","0.451850426857646"
"Non-working","2001","Thuringia","Female","267","0.624607745125192","0.58195059590792","0.667264894342464"
"Other","2001","Schleswig-Holstein","Male","","","",""
"Other","2001","Schleswig-Holstein","Female","33","0.0883907005311194","0.05839378977118","0.118387611291059"
"Other","2001","Hamburg","Male","","","",""
"Other","2001","Hamburg","Female","","","",""
"Other","2001","Lower Saxony","Male","50","0.0505522787663087","0.036349252506315","0.0647553050263023"
"Other","2001","Lower Saxony","Female","84","0.0785462267506857","0.0614207227239169","0.0956717307774545"
"Other","2001","Bremen","Male","","","",""
"Other","2001","Bremen","Female","","","",""
"Other","2001","North Rhine-Westphalia","Male","125","0.0515511751583065","0.0424206925937744","0.0606816577228385"
"Other","2001","North Rhine-Westphalia","Female","188","0.0730314851481639","0.0626779121320777","0.0833850581642502"
"Other","2001","Hesse","Male","37","0.040399810539367","0.0259878408546482","0.0548117802240858"
"Other","2001","Hesse","Female","62","0.0691637681653028","0.0513115085757905","0.0870160277548151"
"Other","2001","Rhineland-Palatinate,Saarland","Male","","","",""
"Other","2001","Rhineland-Palatinate,Saarland","Female","56","0.0731448431099349","0.0540997254274132","0.0921899607924565"
"Other","2001","Baden-Württemberg","Male","71","0.0617314240841533","0.0485004429756153","0.0749624051926912"
"Other","2001","Baden-Württemberg","Female","120","0.0818669647286618","0.0672584405335304","0.0964754889237932"
"Other","2001","Bavaria","Male","59","0.0436721987291193","0.0331351233498086","0.0542092741084299"
"Other","2001","Bavaria","Female","164","0.0888332432878982","0.0749577471746578","0.102708739401139"
"Other","2001","Berlin","Male","","","",""
"Other","2001","Berlin","Female","","","",""
"Other","2001","Brandenburg","Male","44","0.0854155448109147","0.0601201166349544","0.110710972986875"
"Other","2001","Brandenburg","Female","31","0.0516165371152615","0.0320861410729941","0.0711469331575288"
"Other","2001","Mecklenburg-Western Pomerania","Male","","","",""
"Other","2001","Mecklenburg-Western Pomerania","Female","","","",""
"Other","2001","Saxony","Male","48","0.0563982058791337","0.0403421629510445","0.0724542488072229"
"Other","2001","Saxony","Female","43","0.0435011605832514","0.0298681581882688","0.0571341629782341"
"Other","2001","Saxony-Anhalt","Male","34","0.0705224440809284","0.0475945870196577","0.0934503011421991"
"Other","2001","Saxony-Anhalt","Female","37","0.0608200197338883","0.0403954502753056","0.081244589192471"
"Other","2001","Thuringia","Male","","","",""
"Other","2001","Thuringia","Female","","","",""
"Full-time","2002","Schleswig-Holstein","Male","206","0.588495641527078","0.536792454506196","0.640198828547959"
"Full-time","2002","Schleswig-Holstein","Female","98","0.231179499282321","0.188735566010992","0.27362343255365"
"Full-time","2002","Hamburg","Male","92","0.522155958948653","0.441407799818267","0.60290411807904"
"Full-time","2002","Hamburg","Female","54","0.281651220453536","0.216302679588157","0.346999761318916"
"Full-time","2002","Lower Saxony","Male","569","0.560360493731288","0.52915744215693","0.591563545305646"
"Full-time","2002","Lower Saxony","Female","216","0.188886129674107","0.164818008739527","0.212954250608686"
"Full-time","2002","Bremen","Male","46","0.478670989662688","0.369205405855589","0.588136573469786"
"Full-time","2002","Bremen","Female","","","",""
"Full-time","2002","North Rhine-Westphalia","Male","1380","0.54479438881348","0.524762225596925","0.564826552030036"
"Full-time","2002","North Rhine-Westphalia","Female","573","0.210755138516823","0.194828322072816","0.226681954960829"
"Full-time","2002","Hesse","Male","486","0.579592332530293","0.545170722885122","0.614013942175465"
"Full-time","2002","Hesse","Female","224","0.213974084990745","0.1865008228517","0.241447347129791"
"Full-time","2002","Rhineland-Palatinate,Saarland","Male","388","0.576593099974209","0.53863790009898","0.614548299849438"
"Full-time","2002","Rhineland-Palatinate,Saarland","Female","136","0.16950114939384","0.142284008431866","0.196718290355814"
"Full-time","2002","Baden-Württemberg","Male","879","0.603547069451614","0.577766744334461","0.629327394568768"
"Full-time","2002","Baden-Württemberg","Female","338","0.234320107716971","0.212427522533151","0.256212692900791"
"Full-time","2002","Bavaria","Male","975","0.572521258078758","0.547987693903588","0.597054822253929"
"Full-time","2002","Bavaria","Female","428","0.242407478225233","0.22210196678788","0.262712989662585"
"Full-time","2002","Berlin","Male","220","0.532197789348407","0.483663045460687","0.580732533236126"
"Full-time","2002","Berlin","Female","145","0.287070398768051","0.244211230734724","0.329929566801378"
"Full-time","2002","Brandenburg","Male","203","0.399637715460085","0.355401539994252","0.443873890925918"
"Full-time","2002","Brandenburg","Female","155","0.245713565066863","0.207940647270647","0.28348648286308"
"Full-time","2002","Mecklenburg-Western Pomerania","Male","127","0.483227691259579","0.419200317870558","0.5472550646486"
"Full-time","2002","Mecklenburg-Western Pomerania","Female","103","0.302901445819655","0.249552796901062","0.356250094738248"
"Full-time","2002","Saxony","Male","436","0.470338566222463","0.436071749792997","0.50460538265193"
"Full-time","2002","Saxony","Female","278","0.266328854545436","0.236489176442858","0.296168532648013"
"Full-time","2002","Saxony-Anhalt","Male","223","0.450232648806","0.404915188769122","0.495550108842878"
"Full-time","2002","Saxony-Anhalt","Female","172","0.251643365252128","0.214017656465712","0.289269074038544"
"Full-time","2002","Thuringia","Male","246","0.471200019103912","0.426637171279558","0.515762866928266"
"Full-time","2002","Thuringia","Female","148","0.23341753963993","0.195925432960382","0.270909646319479"
"Part-time","2002","Schleswig-Holstein","Male","","","",""
"Part-time","2002","Schleswig-Holstein","Female","69","0.162970362458078","0.125786609617209","0.200154115298947"
"Part-time","2002","Hamburg","Male","","","",""
"Part-time","2002","Hamburg","Female","32","0.130205638995916","0.0813138884198761","0.179097389571955"
"Part-time","2002","Lower Saxony","Male","","","",""
"Part-time","2002","Lower Saxony","Female","200","0.17367171358545","0.150377819764662","0.196965607406238"
"Part-time","2002","Bremen","Male","","","",""
"Part-time","2002","Bremen","Female","","","",""
"Part-time","2002","North Rhine-Westphalia","Male","53","0.0237654331230625","0.0176382947106602","0.0298925715354649"
"Part-time","2002","North Rhine-Westphalia","Female","497","0.180089571474893","0.165083690589888","0.195095452359897"
"Part-time","2002","Hesse","Male","","","",""
"Part-time","2002","Hesse","Female","182","0.187134833841837","0.161007338248334","0.213262329435339"
"Part-time","2002","Rhineland-Palatinate,Saarland","Male","","","",""
"Part-time","2002","Rhineland-Palatinate,Saarland","Female","134","0.138599489661498","0.113534355189545","0.16366462413345"
"Part-time","2002","Baden-Württemberg","Male","","","",""
"Part-time","2002","Baden-Württemberg","Female","276","0.161725188195884","0.142694666720834","0.180755709670934"
"Part-time","2002","Bavaria","Male","","","",""
"Part-time","2002","Bavaria","Female","334","0.160496826763086","0.143104107685725","0.177889545840446"
"Part-time","2002","Berlin","Male","","","",""
"Part-time","2002","Berlin","Female","59","0.129375705019758","0.0975800363823479","0.161171373657168"
"Part-time","2002","Brandenburg","Male","","","",""
"Part-time","2002","Brandenburg","Female","62","0.128890917002646","0.099491058106776","0.158290775898515"
"Part-time","2002","Mecklenburg-Western Pomerania","Male","","","",""
"Part-time","2002","Mecklenburg-Western Pomerania","Female","32","0.105937657044286","0.0702075148577521","0.14166779923082"
"Part-time","2002","Saxony","Male","","","",""
"Part-time","2002","Saxony","Female","103","0.108967777695011","0.087933381226151","0.130002174163871"
"Part-time","2002","Saxony-Anhalt","Male","","","",""
"Part-time","2002","Saxony-Anhalt","Female","42","0.0888957619059584","0.064220475477488","0.113571048334429"
"Part-time","2002","Thuringia","Male","","","",""
"Part-time","2002","Thuringia","Female","55","0.0877297485010065","0.0626554460467091","0.112804050955304"
"Non-working","2002","Schleswig-Holstein","Male","111","0.337100434632182","0.287434113482662","0.386766755781702"
"Non-working","2002","Schleswig-Holstein","Female","181","0.512628512008465","0.462306276698187","0.562950747318742"
"Non-working","2002","Hamburg","Male","42","0.33521729615014","0.258905357119089","0.41152923518119"
"Non-working","2002","Hamburg","Female","84","0.509097262827334","0.436468189193856","0.581726336460812"
"Non-working","2002","Lower Saxony","Male","336","0.381359250344665","0.350824008581325","0.411894492108006"
"Non-working","2002","Lower Saxony","Female","527","0.561704606437663","0.531194854054902","0.592214358820425"
"Non-working","2002","Bremen","Male","32","0.509815357176802","0.400271152955358","0.619359561398245"
"Non-working","2002","Bremen","Female","39","0.502717457580067","0.401099559654465","0.604335355505669"
"Non-working","2002","North Rhine-Westphalia","Male","819","0.382558096639612","0.363007749072057","0.402108444207168"
"Non-working","2002","North Rhine-Westphalia","Female","1254","0.541896631110671","0.522439716380757","0.561353545840585"
"Non-working","2002","Hesse","Male","249","0.346653636733913","0.313467693593359","0.379839579874467"
"Non-working","2002","Hesse","Female","383","0.530688995318443","0.49725705224696","0.564120938389927"
"Non-working","2002","Rhineland-Palatinate,Saarland","Male","228","0.360828292553241","0.323937612616987","0.397718972489494"
"Non-working","2002","Rhineland-Palatinate,Saarland","Female","387","0.597742776037712","0.562171802202768","0.633313749872656"
"Non-working","2002","Baden-Württemberg","Male","404","0.312587653824301","0.288157197705859","0.337018109942743"
"Non-working","2002","Baden-Württemberg","Female","694","0.512522757703454","0.486688118666262","0.538357396740646"
"Non-working","2002","Bavaria","Male","493","0.363362263882018","0.339510325632467","0.387214202131568"
"Non-working","2002","Bavaria","Female","767","0.497623301253928","0.473932039878923","0.521314562628933"
"Non-working","2002","Berlin","Male","146","0.357125809082382","0.310518000004883","0.403733618159882"
"Non-working","2002","Berlin","Female","202","0.546370576237698","0.499205508084559","0.593535644390838"
"Non-working","2002","Brandenburg","Male","215","0.502643813025045","0.457489257625303","0.547798368424786"
"Non-working","2002","Brandenburg","Female","255","0.573452493235829","0.53005843727217","0.616846549199487"
"Non-working","2002","Mecklenburg-Western Pomerania","Male","89","0.458035600925546","0.394198205502066","0.521872996349026"
"Non-working","2002","Mecklenburg-Western Pomerania","Female","131","0.545445696049399","0.487636849008898","0.6032545430899"
"Non-working","2002","Saxony","Male","323","0.455109782511618","0.420921138395195","0.489298426628042"
"Non-working","2002","Saxony","Female","411","0.55725640248253","0.523726060572246","0.590786744392814"
"Non-working","2002","Saxony-Anhalt","Male","204","0.472375599126213","0.426901536097866","0.517849662154561"
"Non-working","2002","Saxony-Anhalt","Female","266","0.617354469104311","0.575213621961296","0.659495316247326"
"Non-working","2002","Thuringia","Male","202","0.466287409559937","0.421752031801374","0.510822787318501"
"Non-working","2002","Thuringia","Female","263","0.630765401044796","0.587991507139477","0.673539294950114"
"Other","2002","Schleswig-Holstein","Male","","","",""
"Other","2002","Schleswig-Holstein","Female","31","0.0932216262511362","0.0639506369866213","0.122492615515651"
"Other","2002","Hamburg","Male","","","",""
"Other","2002","Hamburg","Female","","","",""
"Other","2002","Lower Saxony","Male","53","0.0457895254485438","0.0326487764576732","0.0589302744394143"
"Other","2002","Lower Saxony","Female","73","0.0757375503027803","0.0594687878226809","0.0920063127828798"
"Other","2002","Bremen","Male","","","",""
"Other","2002","Bremen","Female","","","",""
"Other","2002","North Rhine-Westphalia","Male","122","0.048882081423845","0.0402084740213864","0.0575556888263036"
"Other","2002","North Rhine-Westphalia","Female","195","0.0672586588976135","0.0574775358586586","0.0770397819365684"
"Other","2002","Hesse","Male","43","0.0560297725221112","0.0399927727325031","0.0720667723117192"
"Other","2002","Hesse","Female","67","0.0682020858489747","0.051314370341944","0.0850898013560054"
"Other","2002","Rhineland-Palatinate,Saarland","Male","","","",""
"Other","2002","Rhineland-Palatinate,Saarland","Female","73","0.0941565849069506","0.0729710918551563","0.115342077958745"
"Other","2002","Baden-Württemberg","Male","73","0.0567985555663265","0.0446000149869373","0.0689970961457157"
"Other","2002","Baden-Württemberg","Female","130","0.0914319463836902","0.0765350306297902","0.10632886213759"
"Other","2002","Bavaria","Male","70","0.0472080035701049","0.0366904570003721","0.0577255501398376"
"Other","2002","Bavaria","Female","182","0.0994723937577538","0.0852908703448139","0.113653917170694"
"Other","2002","Berlin","Male","","","",""
"Other","2002","Berlin","Female","","","",""
"Other","2002","Brandenburg","Male","43","0.0815661570443323","0.0568479721040848","0.10628434198458"
"Other","2002","Brandenburg","Female","","","",""
"Other","2002","Mecklenburg-Western Pomerania","Male","","","",""
"Other","2002","Mecklenburg-Western Pomerania","Female","","","",""
"Other","2002","Saxony","Male","44","0.0625399634213348","0.0459163864123448","0.0791635404303249"
"Other","2002","Saxony","Female","51","0.067446965277023","0.050517147625352","0.0843767829286939"
"Other","2002","Saxony-Anhalt","Male","33","0.0742894222258352","0.0504025823107043","0.0981762621409662"
"Other","2002","Saxony-Anhalt","Female","31","0.0421064037376025","0.0246935340023319","0.0595192734728732"
"Other","2002","Thuringia","Male","","","",""
"Other","2002","Thuringia","Female","","","",""
"Full-time","2003","Schleswig-Holstein","Male","187","0.572242286470126","0.518286785612337","0.626197787327916"
"Full-time","2003","Schleswig-Holstein","Female","73","0.181202840363393","0.140963817738382","0.221441862988404"
"Full-time","2003","Hamburg","Male","83","0.537583180159365","0.453788145641424","0.621378214677305"
"Full-time","2003","Hamburg","Female","44","0.268174883777489","0.199956207276391","0.336393560278588"
"Full-time","2003","Lower Saxony","Male","525","0.523533871101689","0.491347972901123","0.555719769302255"
"Full-time","2003","Lower Saxony","Female","222","0.201267707409142","0.176304583339292","0.226230831478992"
"Full-time","2003","Bremen","Male","41","0.443023862356649","0.33484623903259","0.551201485680709"
"Full-time","2003","Bremen","Female","","","",""
"Full-time","2003","North Rhine-Westphalia","Male","1275","0.534377851219974","0.513893968946788","0.554861733493161"
"Full-time","2003","North Rhine-Westphalia","Female","531","0.210286234667617","0.194043460010523","0.22652900932471"
"Full-time","2003","Hesse","Male","439","0.569013131539159","0.533163122686582","0.604863140391736"
"Full-time","2003","Hesse","Female","206","0.204422528384063","0.175974966099419","0.232870090668708"
"Full-time","2003","Rhineland-Palatinate,Saarland","Male","350","0.510119318732782","0.471359770715485","0.548878866750079"
"Full-time","2003","Rhineland-Palatinate,Saarland","Female","130","0.175074692544133","0.147238452068268","0.202910933019999"
"Full-time","2003","Baden-Württemberg","Male","828","0.613254937445872","0.586922969114399","0.639586905777344"
"Full-time","2003","Baden-Württemberg","Female","330","0.235863494947213","0.213569475717007","0.258157514177419"
"Full-time","2003","Bavaria","Male","899","0.565503146630011","0.540266315602409","0.590739977657613"
"Full-time","2003","Bavaria","Female","407","0.248515520210888","0.227745413281022","0.269285627140754"
"Full-time","2003","Berlin","Male","201","0.466171569668476","0.418060301262032","0.51428283807492"
"Full-time","2003","Berlin","Female","130","0.246320870359534","0.205015758750973","0.287625981968094"
"Full-time","2003","Brandenburg","Male","216","0.450081207855325","0.404518442747125","0.495643972963525"
"Full-time","2003","Brandenburg","Female","140","0.230709749838823","0.193446096306687","0.267973403370958"
"Full-time","2003","Mecklenburg-Western Pomerania","Male","114","0.424871182142177","0.362719032171009","0.487023332113345"
"Full-time","2003","Mecklenburg-Western Pomerania","Female","91","0.280705483472533","0.228537447818405","0.332873519126662"
"Full-time","2003","Saxony","Male","397","0.443621149764092","0.409172981862525","0.478069317665658"
"Full-time","2003","Saxony","Female","258","0.256481205727552","0.22664648876117","0.286315922693935"
"Full-time","2003","Saxony-Anhalt","Male","199","0.408567939156811","0.362584610639491","0.454551267674131"
"Full-time","2003","Saxony-Anhalt","Female","154","0.236612662381051","0.199322928386429","0.273902396375673"
"Full-time","2003","Thuringia","Male","238","0.4862473866232","0.440964841702551","0.531529931543848"
"Full-time","2003","Thuringia","Female","140","0.228933955094651","0.19173326931521","0.266134640874091"
"Part-time","2003","Schleswig-Holstein","Male","","","",""
"Part-time","2003","Schleswig-Holstein","Female","70","0.186452780243839","0.145766070218882","0.227139490268796"
"Part-time","2003","Hamburg","Male","","","",""
"Part-time","2003","Hamburg","Female","","","",""
"Part-time","2003","Lower Saxony","Male","","","",""
"Part-time","2003","Lower Saxony","Female","194","0.175087648044808","0.151426112704737","0.198749183384879"
"Part-time","2003","Bremen","Male","","","",""
"Part-time","2003","Bremen","Female","","","",""
"Part-time","2003","North Rhine-Westphalia","Male","49","0.0224084787900028","0.0163305426614037","0.0284864149186019"
"Part-time","2003","North Rhine-Westphalia","Female","470","0.165234875306682","0.150431765878498","0.180037984734867"
"Part-time","2003","Hesse","Male","","","",""
"Part-time","2003","Hesse","Female","169","0.189851707687824","0.162186817208352","0.217516598167297"
"Part-time","2003","Rhineland-Palatinate,Saarland","Male","","","",""
"Part-time","2003","Rhineland-Palatinate,Saarland","Female","141","0.153519463517359","0.12711472991707","0.179924197117648"
"Part-time","2003","Baden-Württemberg","Male","","","",""
"Part-time","2003","Baden-Württemberg","Female","253","0.159175181986926","0.139963606953797","0.178386757020054"
"Part-time","2003","Bavaria","Male","","","",""
"Part-time","2003","Bavaria","Female","343","0.165052563973639","0.147210599441628","0.18289452850565"
"Part-time","2003","Berlin","Male","","","",""
"Part-time","2003","Berlin","Female","58","0.136124716228839","0.103250608942776","0.168998823514901"
"Part-time","2003","Brandenburg","Male","","","",""
"Part-time","2003","Brandenburg","Female","67","0.133339272523861","0.103270829242569","0.163407715805152"
"Part-time","2003","Mecklenburg-Western Pomerania","Male","","","",""
"Part-time","2003","Mecklenburg-Western Pomerania","Female","33","0.0983452247813706","0.0637733888562883","0.132917060706453"
"Part-time","2003","Saxony","Male","","","",""
"Part-time","2003","Saxony","Female","108","0.123326934669712","0.100862475172712","0.145791394166712"
"Part-time","2003","Saxony-Anhalt","Male","","","",""
"Part-time","2003","Saxony-Anhalt","Female","50","0.0867542958386551","0.0620576978839165","0.111450893793394"
"Part-time","2003","Thuringia","Male","","","",""
"Part-time","2003","Thuringia","Female","64","0.10320602824497","0.0762690470131475","0.130143009476793"
"Non-working","2003","Schleswig-Holstein","Male","106","0.33880162227439","0.287185489826416","0.390417754722365"
"Non-working","2003","Schleswig-Holstein","Female","176","0.520977705700378","0.468790482186824","0.573164929213932"
"Non-working","2003","Hamburg","Male","40","0.353812309152291","0.273451473117355","0.434173145187228"
"Non-working","2003","Hamburg","Female","82","0.547088058610701","0.470435600380641","0.623740516840761"
"Non-working","2003","Lower Saxony","Male","331","0.410598505069095","0.378896150197959","0.44230085994023"
"Non-working","2003","Lower Saxony","Female","498","0.553460687635642","0.522508987974148","0.584412387297135"
"Non-working","2003","Bremen","Male","34","0.520568271928246","0.41177355293292","0.629362990923573"
"Non-working","2003","Bremen","Female","44","0.56180352393305","0.460963419543265","0.662643628322835"
"Non-working","2003","North Rhine-Westphalia","Male","842","0.398524615729189","0.378419446354601","0.418629785103778"
"Non-working","2003","North Rhine-Westphalia","Female","1213","0.547644705141215","0.527806187026581","0.567483223255849"
"Non-working","2003","Hesse","Male","233","0.341142818666142","0.306821824264846","0.375463813067439"
"Non-working","2003","Hesse","Female","346","0.541754993760214","0.50660787143359","0.576902116086837"
"Non-working","2003","Rhineland-Palatinate,Saarland","Male","244","0.39799958688869","0.360047350951652","0.435951822825728"
"Non-working","2003","Rhineland-Palatinate,Saarland","Female","380","0.563790353891112","0.527465988724456","0.600114719057768"
"Non-working","2003","Baden-Württemberg","Male","394","0.316339998707669","0.291195235600844","0.341484761814493"
"Non-working","2003","Baden-Württemberg","Female","685","0.519649517597382","0.493412956352502","0.545886078842261"
"Non-working","2003","Bavaria","Male","492","0.366759472535737","0.342223741063955","0.391295204007519"
"Non-working","2003","Bavaria","Female","743","0.500743001280021","0.476712020768414","0.524773981791627"
"Non-working","2003","Berlin","Male","167","0.419568921929684","0.371975158225331","0.467162685634037"
"Non-working","2003","Berlin","Female","203","0.566283393786893","0.518773956275155","0.613792831298631"
"Non-working","2003","Brandenburg","Male","200","0.47715584744983","0.431412114266372","0.522899580633287"
"Non-working","2003","Brandenburg","Female","253","0.572845614091477","0.529091532120604","0.616599696062351"
"Non-working","2003","Mecklenburg-Western Pomerania","Male","106","0.500264953151972","0.43739908786302","0.563130818440923"
"Non-working","2003","Mecklenburg-Western Pomerania","Female","142","0.563218059706822","0.505634795009507","0.620801324404136"
"Non-working","2003","Saxony","Male","341","0.482256777607766","0.44760934310011","0.516904212115421"
"Non-working","2003","Saxony","Female","419","0.582303966860752","0.548609916305603","0.615998017415902"
"Non-working","2003","Saxony-Anhalt","Male","204","0.511792916897761","0.465033939530211","0.558551894265311"
"Non-working","2003","Saxony-Anhalt","Female","274","0.636097822628139","0.593884250897955","0.678311394358322"
"Non-working","2003","Thuringia","Male","192","0.436417637372956","0.391485714153633","0.481349560592278"
"Non-working","2003","Thuringia","Female","252","0.601166600056654","0.557811196474318","0.644522003638991"
"Other","2003","Schleswig-Holstein","Male","","","",""
"Other","2003","Schleswig-Holstein","Female","33","0.111366673692389","0.0785030323935651","0.144230314991214"
"Other","2003","Hamburg","Male","","","",""
"Other","2003","Hamburg","Female","","","",""
"Other","2003","Lower Saxony","Male","50","0.0452846119853804","0.0318850836517037","0.058684140319057"
"Other","2003","Lower Saxony","Female","77","0.0701839569104079","0.0542791388206421","0.0860887750001736"
"Other","2003","Bremen","Male","","","",""
"Other","2003","Bremen","Female","","","",""
"Other","2003","North Rhine-Westphalia","Male","112","0.0446890542608337","0.0362042038503717","0.0531739046712957"
"Other","2003","North Rhine-Westphalia","Female","204","0.0768341848844859","0.0662187682514884","0.0874496015174835"
"Other","2003","Hesse","Male","45","0.0637319245673726","0.0460481598483519","0.0814156892863933"
"Other","2003","Hesse","Female","51","0.0639707701678985","0.04670941311875","0.0812321272170471"
"Other","2003","Rhineland-Palatinate,Saarland","Male","36","0.0655849624630324","0.0463907760400702","0.0847791488859947"
"Other","2003","Rhineland-Palatinate,Saarland","Female","65","0.107615490047395","0.0849165809681445","0.130314399126646"
"Other","2003","Baden-Württemberg","Male","71","0.0445448571245651","0.0333902483015933","0.0556994659475369"
"Other","2003","Baden-Württemberg","Female","125","0.0853118054684794","0.0706423620516447","0.099981248885314"
"Other","2003","Bavaria","Male","66","0.0522133334045615","0.0408875044960293","0.0635391623130937"
"Other","2003","Bavaria","Female","170","0.0856889145354525","0.0722361580838639","0.0991416709870411"
"Other","2003","Berlin","Male","","","",""
"Other","2003","Berlin","Female","","","",""
"Other","2003","Brandenburg","Male","35","0.0609786995926666","0.0390636653712623","0.0828937338140708"
"Other","2003","Brandenburg","Female","31","0.0631053635458395","0.0415980652886929","0.084612661802986"
"Other","2003","Mecklenburg-Western Pomerania","Male","","","",""
"Other","2003","Mecklenburg-Western Pomerania","Female","","","",""
"Other","2003","Saxony","Male","46","0.0543355172520925","0.0386179566589839","0.0700530778452011"
"Other","2003","Saxony","Female","38","0.0378878927419833","0.0248438792612096","0.0509319062227571"
"Other","2003","Saxony-Anhalt","Male","","","",""
"Other","2003","Saxony-Anhalt","Female","","","",""
"Other","2003","Thuringia","Male","","","",""
"Other","2003","Thuringia","Female","34","0.0666934166037247","0.0446030105570353","0.0887838226504142"
"Full-time","2004","Schleswig-Holstein","Male","178","0.53960801270312","0.484826047936624","0.594389977469616"
"Full-time","2004","Schleswig-Holstein","Female","73","0.189632746940995","0.149138395272557","0.230127098609434"
"Full-time","2004","Hamburg","Male","72","0.46049838928136","0.377637207795066","0.543359570767655"
"Full-time","2004","Hamburg","Female","44","0.304545613196937","0.233012022011857","0.376079204382016"
"Full-time","2004","Lower Saxony","Male","512","0.508983926287227","0.476609637040866","0.541358215533588"
"Full-time","2004","Lower Saxony","Female","209","0.214540383202724","0.188813029320824","0.240267737084623"
"Full-time","2004","Bremen","Male","43","0.470079854447988","0.3593175903708","0.580842118525176"
"Full-time","2004","Bremen","Female","","","",""
"Full-time","2004","North Rhine-Westphalia","Male","1250","0.539365064119272","0.51856968859204","0.560160439646504"
"Full-time","2004","North Rhine-Westphalia","Female","513","0.211646135506831","0.195145121471205","0.228147149542456"
"Full-time","2004","Hesse","Male","406","0.546014549363779","0.509105523915031","0.582923574812527"
"Full-time","2004","Hesse","Female","194","0.202397015676671","0.17360363033003","0.231190401023312"
"Full-time","2004","Rhineland-Palatinate,Saarland","Male","348","0.545563881401752","0.506147470203632","0.584980292599872"
"Full-time","2004","Rhineland-Palatinate,Saarland","Female","129","0.173122948225596","0.144953440148317","0.201292456302875"
"Full-time","2004","Baden-Württemberg","Male","789","0.600057879212602","0.573199623268781","0.626916135156422"
"Full-time","2004","Baden-Württemberg","Female","305","0.221327165923744","0.199149265239354","0.243505066608134"
"Full-time","2004","Bavaria","Male","850","0.542611651707566","0.517013789289715","0.568209514125417"
"Full-time","2004","Bavaria","Female","388","0.250278650904623","0.229099819443728","0.271457482365518"
"Full-time","2004","Berlin","Male","197","0.473945107075815","0.424766066458996","0.523124147692634"
"Full-time","2004","Berlin","Female","126","0.226040904156645","0.185847577941254","0.266234230372036"
"Full-time","2004","Brandenburg","Male","191","0.386134284920584","0.340329684632751","0.431938885208418"
"Full-time","2004","Brandenburg","Female","130","0.210504806222119","0.174035019326568","0.246974593117671"
"Full-time","2004","Mecklenburg-Western Pomerania","Male","121","0.456274222455106","0.392727227550811","0.519821217359401"
"Full-time","2004","Mecklenburg-Western Pomerania","Female","86","0.247384906953403","0.196753610154843","0.298016203751964"
"Full-time","2004","Saxony","Male","376","0.437396691833924","0.402290049328873","0.472503334338975"
"Full-time","2004","Saxony","Female","269","0.275133116509944","0.244435590115828","0.305830642904061"
"Full-time","2004","Saxony-Anhalt","Male","200","0.374479487190029","0.328680672347292","0.420278302032765"
"Full-time","2004","Saxony-Anhalt","Female","152","0.219101337191476","0.18280877148008","0.255393902902873"
"Full-time","2004","Thuringia","Male","234","0.485146482222551","0.439672039426887","0.530620925018215"
"Full-time","2004","Thuringia","Female","129","0.179599989182853","0.145331847511005","0.213868130854702"
"Part-time","2004","Schleswig-Holstein","Male","","","",""
"Part-time","2004","Schleswig-Holstein","Female","71","0.183455102601726","0.143474275612925","0.223435929590527"
"Part-time","2004","Hamburg","Male","","","",""
"Part-time","2004","Hamburg","Female","","","",""
"Part-time","2004","Lower Saxony","Male","","","",""
"Part-time","2004","Lower Saxony","Female","186","0.159879200919049","0.136910019578289","0.182848382259808"
"Part-time","2004","Bremen","Male","","","",""
"Part-time","2004","Bremen","Female","","","",""
