"erwst","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Full-time","2017","Berlin","Part Time","66","0.235577939952277","0.188262512600745","0.28289336730381","1"
"Full-time","2017","Brandenburg","Full Time","369","0.905139152541994","0.876844741483273","0.933433563600715","1"
"Non-working","2017","North Rhine-Westphalia","Part Time","283","0.194042772770704","0.17520522594302","0.212880319598389","5"
"Non-working","2017","North Rhine-Westphalia","Not Working","2982","0.935215524023423","0.926799525701627","0.94363152234522","5"
"Non-working","2017","Lower Saxony","Part Time","128","0.160237749261002","0.135022491597399","0.185453006924606","5"
"Non-working","2017","Lower Saxony","Not Working","1396","0.943526057437","0.932038090014872","0.955014024859128","5"
"Non-working","2017","Bremen","Full Time","6","","","","5"
"Non-working","2017","Bremen","Part Time","10","","","","5"
"Non-working","2017","Bremen","Not Working","135","0.944520878780117","0.908129637866123","0.980912119694111","5"
"Non-working","2017","North Rhine-Westphalia","Full Time","72","0.037854404460682","0.029552481878038","0.046156327043326","5"
"Non-working","2017","Hesse","Full Time","23","","","","5"
"Non-working","2017","Hesse","Not Working","1064","0.937813409358498","0.924011123336153","0.951615695380842","5"
"Non-working","2017","Rhineland-Palatinate,Saarland","Full Time","15","","","","5"
"Non-working","2017","Schleswig-Holstein","Part Time","56","0.181202032049416","0.136946098487987","0.225457965610846","5"
"Non-working","2017","Schleswig-Holstein","Not Working","543","0.969400709379425","0.955642649630369","0.983158769128482","5"
"Non-working","2017","Hamburg","Full Time","6","","","","5"
"Non-working","2017","Hamburg","Part Time","22","","","","5"
"Non-working","2017","Hamburg","Not Working","289","0.97380189533888","0.956301681880661","0.9913021087971","5"
"Non-working","2017","Lower Saxony","Full Time","23","","","","5"
"Non-working","2017","Hesse","Part Time","105","0.221190766814283","0.187470916223984","0.254910617404582","5"
"Non-working","2017","Rhineland-Palatinate,Saarland","Part Time","65","0.148842635106765","0.11476184259197","0.182923427621559","5"
"Non-working","2017","Rhineland-Palatinate,Saarland","Not Working","771","0.952130839933571","0.937812410764364","0.966449269102779","5"
"Non-working","2017","Baden-Württemberg","Part Time","153","0.171896330042198","0.148441593674263","0.195351066410134","5"
"Non-working","2017","Bavaria","Not Working","1752","0.926063939983836","0.914500300331193","0.937627579636479","5"
"Non-working","2017","Brandenburg","Full Time","9","","","","5"
"Non-working","2017","Brandenburg","Part Time","45","0.112426852065412","0.0699045015261643","0.15494920260466","5"
"Non-working","2017","Bavaria","Part Time","231","0.192719438186468","0.171537241966667","0.213901634406269","5"
"Non-working","2017","Schleswig-Holstein","Full Time","9","","","","5"
"Non-working","2017","Baden-Württemberg","Full Time","32","0.0264091124546124","0.0174950087996472","0.0353232161095776","5"
"Non-working","2017","Baden-Württemberg","Not Working","1371","0.951983831425605","0.941302206633118","0.962665456218092","5"
"Non-working","2017","Bavaria","Full Time","31","0.0152260597137985","0.00948569594098886","0.0209664234866081","5"
"Non-working","2017","Berlin","Full Time","12","","","","5"
"Non-working","2017","Berlin","Not Working","465","0.923756859098547","0.900701683864075","0.94681203433302","5"
"Non-working","2017","Brandenburg","Not Working","595","0.970273680749197","0.95699099299455","0.983556368503845","5"
"Non-working","2017","Berlin","Part Time","56","0.171307980209038","0.129297830719597","0.213318129698479","5"
"Non-working","2017","Mecklenburg-Western Pomerania","Not Working","270","0.981424565181049","0.965665825070725","0.997183305291372","5"
"Non-working","2017","Saxony","Part Time","74","0.178980657727276","0.141225156316657","0.216736159137896","5"
"Non-working","2017","Saxony","Full Time","27","","","","5"
"Non-working","2017","Saxony-Anhalt","Part Time","42","0.236873953919235","0.18056430409222","0.29318360374625","5"
"Non-working","2017","Thuringia","Part Time","55","0.268403180403558","0.213473405425389","0.323332955381727","5"
"Non-working","2017","Thuringia","Not Working","432","0.926937195487397","0.903459772977725","0.950414617997069","5"
"Non-working","2017","Mecklenburg-Western Pomerania","Full Time","9","","","","5"
"Non-working","2017","Mecklenburg-Western Pomerania","Part Time","30","0.214734004459904","0.149666944610729","0.279801064309078","5"
"Non-working","2017","Saxony-Anhalt","Full Time","11","","","","5"
"Non-working","2017","Saxony","Not Working","737","0.975825970537885","0.964942232426429","0.986709708649341","5"
"Non-working","2017","Thuringia","Full Time","8","","","","5"
"Non-working","2017","Saxony-Anhalt","Not Working","451","0.961539789078229","0.944245976532353","0.978833601624106","5"
"Other","2017","Schleswig-Holstein","Full Time","22","","","","6"
"Other","2017","Schleswig-Holstein","Part Time","67","0.253004849229368","0.203056066314178","0.302953632144558","6"
"Other","2017","Schleswig-Holstein","Not Working","34","0.0226515202591492","0.0107658618717108","0.0345371786465877","6"
"Other","2017","Hamburg","Full Time","7","","","","6"
"Other","2017","Hamburg","Part Time","28","","","","6"
"Other","2017","Hamburg","Not Working","14","","","","6"
"Other","2017","Lower Saxony","Full Time","72","0.0747399181860573","0.0586332268995976","0.090846609472517","6"
"Other","2017","Lower Saxony","Part Time","178","0.283262041940514","0.252289474196494","0.314234609684533","6"
"Other","2017","Lower Saxony","Not Working","92","0.0398619937631819","0.0301258151817011","0.0495981723446627","6"
"Other","2017","Bremen","Full Time","4","","","","6"
"Other","2017","Bremen","Part Time","16","","","","6"
"Other","2017","Bremen","Not Working","9","","","","6"
"Other","2017","North Rhine-Westphalia","Full Time","89","0.0509809878873758","0.0414125365629109","0.0605494392118407","6"
"Other","2017","North Rhine-Westphalia","Part Time","379","0.225574958523121","0.205665715452501","0.245484201593741","6"
"Other","2017","North Rhine-Westphalia","Not Working","162","0.0423305616610784","0.035446430423402","0.0492146928987548","6"
"Other","2017","Hesse","Full Time","37","0.0562972750341187","0.0394141486522044","0.073180401416033","6"
"Other","2017","Hesse","Part Time","131","0.251877627171612","0.21661069222739","0.287144562115833","6"
"Other","2017","Hesse","Not Working","49","0.0394865351245377","0.0283558813946092","0.0506171888544662","6"
"Other","2017","Rhineland-Palatinate,Saarland","Full Time","24","","","","6"
"Other","2017","Rhineland-Palatinate,Saarland","Part Time","91","0.249159150185987","0.207744552552818","0.290573747819157","6"
"Other","2017","Rhineland-Palatinate,Saarland","Not Working","38","0.0323299367628815","0.0204671906420618","0.0441926828837012","6"
"Other","2017","Baden-Württemberg","Full Time","55","0.0389625983996086","0.0282052154891754","0.0497199813100418","6"
"Other","2017","Baden-Württemberg","Part Time","207","0.221266686027899","0.195461482333644","0.247071889722154","6"
"Other","2017","Baden-Württemberg","Not Working","86","0.027656971825403","0.0194640115894751","0.0358499320613308","6"
"Other","2017","Bavaria","Full Time","96","0.0483177287591963","0.0382651699587443","0.0583702875596484","6"
"Other","2017","Bavaria","Part Time","296","0.276139755144806","0.252129995691666","0.300149514597946","6"
"Other","2017","Bavaria","Not Working","107","0.0297266593505579","0.0222213946527158","0.0372319240484","6"
"Other","2017","Berlin","Full Time","10","","","","6"
"Other","2017","Berlin","Part Time","55","0.195439468913892","0.151226024447281","0.239652913380503","6"
"Other","2017","Berlin","Not Working","24","","","","6"
"Other","2017","Brandenburg","Full Time","17","","","","6"
"Other","2017","Brandenburg","Part Time","37","0.142566812704596","0.0955027379408277","0.189630887468364","6"
"Other","2017","Brandenburg","Not Working","15","","","","6"
"Other","2017","Mecklenburg-Western Pomerania","Full Time","9","","","","6"
"Other","2017","Mecklenburg-Western Pomerania","Part Time","28","","","","6"
"Other","2017","Mecklenburg-Western Pomerania","Not Working","5","","","","6"
"Other","2017","Saxony","Full Time","31","0.0360270707025572","0.0223193321799909","0.0497348092251234","6"
"Other","2017","Saxony","Part Time","73","0.210281451587929","0.17014516856279","0.250417734613069","6"
"Other","2017","Saxony","Not Working","12","","","","6"
"Other","2017","Saxony-Anhalt","Full Time","23","","","","6"
"Other","2017","Saxony-Anhalt","Part Time","33","0.139472068837355","0.0935890334649352","0.185355104209774","6"
"Other","2017","Saxony-Anhalt","Not Working","13","","","","6"
"Other","2017","Thuringia","Full Time","13","","","","6"
"Other","2017","Thuringia","Part Time","57","0.212641174542367","0.161920138284256","0.263362210800477","6"
"Other","2017","Thuringia","Not Working","11","","","","6"
"Part-time","2017","Schleswig-Holstein","Full Time","29","","","","2"
"Part-time","2017","Schleswig-Holstein","Part Time","125","0.401224435142086","0.344909016333129","0.457539853951043","2"
"Part-time","2017","Schleswig-Holstein","Not Working","9","","","","2"
"Part-time","2017","Hamburg","Full Time","14","","","","2"
"Part-time","2017","Hamburg","Part Time","47","0.396405369740873","0.308886859544206","0.48392387993754","2"
"Part-time","2017","Hesse","Not Working","26","","","","2"
"Part-time","2017","Rhineland-Palatinate,Saarland","Full Time","48","0.0853186445047784","0.0630769093124082","0.107560379697149","2"
"Part-time","2017","Brandenburg","Part Time","90","0.405014233111967","0.338934452608921","0.471094013615013","2"
"Part-time","2017","Mecklenburg-Western Pomerania","Part Time","65","0.423936486938559","0.345631763830316","0.502241210046802","2"
"Part-time","2017","Mecklenburg-Western Pomerania","Not Working","1","","","","2"
"Part-time","2017","Saxony","Full Time","46","0.0657225833055418","0.0474956268912656","0.0839495397198179","2"
"Part-time","2017","Saxony","Part Time","176","0.429923711542155","0.381163825045567","0.478683598038743","2"
"Part-time","2017","Hamburg","Not Working","7","","","","2"
"Part-time","2017","Lower Saxony","Full Time","52","0.039185728460548","0.0273012043053783","0.0510702526157178","2"
"Part-time","2017","Lower Saxony","Part Time","372","0.397495171241384","0.363855711461965","0.431134631020802","2"
"Part-time","2017","Lower Saxony","Not Working","25","","","","2"
"Part-time","2017","Bremen","Full Time","7","","","","2"
"Part-time","2017","Bremen","Part Time","26","","","","2"
"Part-time","2017","Bremen","Not Working","4","","","","2"
"Part-time","2017","North Rhine-Westphalia","Full Time","121","0.0504029659418056","0.0408860158165097","0.0599199160671015","2"
"Part-time","2017","North Rhine-Westphalia","Part Time","747","0.41757124001175","0.394079980230324","0.441062499793176","2"
"Part-time","2017","North Rhine-Westphalia","Not Working","56","0.00586791173894757","0.003256483212396","0.00847934026549915","2"
"Part-time","2017","Hesse","Full Time","37","0.0275984380967236","0.0155991175280446","0.0395977586654026","2"
"Part-time","2017","Hesse","Part Time","262","0.402416010622722","0.362575609625928","0.442256411619515","2"
"Part-time","2017","Rhineland-Palatinate,Saarland","Part Time","188","0.371491821307494","0.325224838950263","0.417758803664725","2"
"Part-time","2017","Rhineland-Palatinate,Saarland","Not Working","21","","","","2"
"Part-time","2017","Baden-Württemberg","Full Time","83","0.0500101034383207","0.0378929419370847","0.0621272649395568","2"
"Part-time","2017","Baden-Württemberg","Not Working","34","0.00823788517637416","0.00372202584348742","0.0127537445092609","2"
"Part-time","2017","Bavaria","Part Time","601","0.374814380699932","0.348818257223038","0.400810504176827","2"
"Part-time","2017","Bavaria","Not Working","28","","","","2"
"Part-time","2017","Berlin","Part Time","132","0.397674610924793","0.343105312704369","0.452243909145217","2"
"Part-time","2017","Berlin","Not Working","11","","","","2"
"Part-time","2017","Brandenburg","Full Time","17","","","","2"
"Part-time","2017","Brandenburg","Not Working","4","","","","2"
"Part-time","2017","Mecklenburg-Western Pomerania","Full Time","13","","","","2"
"Part-time","2017","Saxony","Not Working","13","","","","2"
"Part-time","2017","Saxony-Anhalt","Full Time","27","","","","2"
"Part-time","2017","Saxony-Anhalt","Part Time","84","0.340980959717627","0.278198246654963","0.40376367278029","2"
"Part-time","2017","Saxony-Anhalt","Not Working","4","","","","2"
"Part-time","2017","Thuringia","Full Time","23","","","","2"
"Part-time","2017","Thuringia","Part Time","87","0.322736023645024","0.264782373238086","0.380689674051963","2"
"Part-time","2017","Baden-Württemberg","Part Time","468","0.429390004667061","0.398618371137554","0.460161638196569","2"
"Part-time","2017","Bavaria","Full Time","111","0.0525525672328777","0.0420920801675691","0.0630130542981864","2"
"Part-time","2017","Berlin","Full Time","35","0.0621778325881538","0.0374723640034235","0.0868833011728841","2"
"Part-time","2017","Thuringia","Not Working","10","","","","2"
"Full-time","2018","Schleswig-Holstein","Full Time","291","0.900377778350487","0.868401815120965","0.932353741580009","1"
"Full-time","2018","Schleswig-Holstein","Part Time","42","0.0860390792487511","0.0551695397958849","0.116908618701617","1"
"Full-time","2018","Schleswig-Holstein","Not Working","24","","","","1"
"Full-time","2018","Hamburg","Full Time","169","0.883961882688613","0.839686006090269","0.928237759286957","1"
"Full-time","2018","Hamburg","Part Time","33","0.31358467396525","0.235895821283223","0.391273526647278","1"
"Full-time","2018","Hamburg","Not Working","12","","","","1"
"Full-time","2018","Lower Saxony","Full Time","801","0.859127206583745","0.837074523095235","0.881179890072255","1"
"Full-time","2018","Lower Saxony","Part Time","144","0.179676753907792","0.153806459846071","0.205547047969513","1"
"Full-time","2018","Lower Saxony","Not Working","50","0.0155751400145726","0.00898696036497223","0.022163319664173","1"
"Full-time","2018","Bremen","Full Time","60","0.940743369325","0.886207040101518","0.995279698548481","1"
"Full-time","2018","Bremen","Part Time","11","","","","1"
"Full-time","2018","Bremen","Not Working","11","","","","1"
"Full-time","2018","North Rhine-Westphalia","Full Time","1659","0.867818054330981","0.852843040771024","0.882793067890937","1"
"Full-time","2018","North Rhine-Westphalia","Part Time","308","0.152921728155113","0.136092717713599","0.169750738596626","1"
"Full-time","2018","North Rhine-Westphalia","Not Working","100","0.0133927265833845","0.0091350199604294","0.0176504332063395","1"
"Full-time","2018","Hesse","Full Time","616","0.880145922370313","0.856536539602868","0.903755305137758","1"
"Full-time","2018","Hesse","Part Time","65","0.121757211330805","0.093678066823404","0.149836355838205","1"
"Full-time","2018","Hesse","Not Working","45","0.0190976543543131","0.0106940828456451","0.027501225862981","1"
"Full-time","2018","Rhineland-Palatinate,Saarland","Full Time","492","0.889263047073929","0.86359141071638","0.914934683431478","1"
"Full-time","2018","Rhineland-Palatinate,Saarland","Part Time","73","0.18971977289723","0.153772668775279","0.225666877019181","1"
"Full-time","2018","Rhineland-Palatinate,Saarland","Not Working","39","0.0159332608437747","0.00705422066277231","0.0248123010247771","1"
"Full-time","2018","Baden-Württemberg","Full Time","1006","0.875980547165761","0.857237853496449","0.894723240835072","1"
"Full-time","2018","Baden-Württemberg","Part Time","146","0.188613616894761","0.163511656022856","0.213715577766666","1"
"Full-time","2018","Baden-Württemberg","Not Working","44","0.0185018881385742","0.0109617627272173","0.0260420135499311","1"
"Full-time","2018","Bavaria","Full Time","1426","0.891655133858747","0.876694208582841","0.906616059134652","1"
"Full-time","2018","Bavaria","Part Time","198","0.151802289172256","0.132075199254642","0.17152937908987","1"
"Full-time","2018","Saxony","Part Time","75","0.165808631689798","0.129587918867664","0.202029344511932","1"
"Full-time","2018","Saxony","Not Working","10","","","","1"
"Full-time","2018","Saxony-Anhalt","Part Time","51","0.247522236855524","0.191256006849703","0.303788466861345","1"
"Full-time","2018","Saxony-Anhalt","Not Working","7","","","","1"
"Full-time","2018","Thuringia","Full Time","348","0.914596946783834","0.887070378581865","0.942123514985803","1"
"Full-time","2018","Thuringia","Part Time","43","0.187630644515078","0.138542840316922","0.236718448713234","1"
"Full-time","2018","Thuringia","Not Working","11","","","","1"
"Full-time","2018","Mecklenburg-Western Pomerania","Part Time","32","0.177289883521617","0.117927008663975","0.236652758379258","1"
"Full-time","2018","Mecklenburg-Western Pomerania","Not Working","2","","","","1"
"Full-time","2018","Berlin","Not Working","14","","","","1"
"Full-time","2018","Saxony","Full Time","579","0.868942337113188","0.843332202429672","0.894552471796704","1"
"Full-time","2018","Saxony-Anhalt","Full Time","305","0.868839443591085","0.833968136198465","0.903710750983706","1"
"Full-time","2018","Brandenburg","Part Time","57","0.259074949699064","0.204325420635879","0.313824478762249","1"
"Full-time","2018","Mecklenburg-Western Pomerania","Full Time","180","0.860179773714881","0.813386171716284","0.906973375713478","1"
"Full-time","2018","Berlin","Part Time","64","0.238993546901166","0.192699350685287","0.285287743117046","1"
"Full-time","2018","Brandenburg","Not Working","11","","","","1"
"Full-time","2018","Bavaria","Not Working","56","0.0090487688474849","0.00446998441906947","0.0136275532759003","1"
"Full-time","2018","Berlin","Full Time","328","0.891883068709233","0.860743167922316","0.923022969496149","1"
"Full-time","2018","Brandenburg","Full Time","343","0.891700164842453","0.8610929494846","0.922307380200305","1"
"Non-working","2018","North Rhine-Westphalia","Part Time","307","0.182165273953582","0.164117328094787","0.200213219812378","5"
"Non-working","2018","North Rhine-Westphalia","Not Working","2507","0.94692156676652","0.938617609093854","0.955225524439186","5"
"Non-working","2018","Hesse","Part Time","97","0.174930314856916","0.142308577747561","0.207552051966271","5"
"Non-working","2018","Hesse","Not Working","880","0.934584025214875","0.919402616085696","0.949765434344053","5"
"Non-working","2018","Lower Saxony","Part Time","137","0.149956299351362","0.12589794632637","0.174014652376353","5"
"Non-working","2018","Bremen","Part Time","10","","","","5"
"Non-working","2018","Bremen","Not Working","148","0.963694946895838","0.935577430348794","0.991812463442882","5"
"Non-working","2018","North Rhine-Westphalia","Full Time","80","0.0327845838985903","0.0249111668435039","0.0406580009536767","5"
"Non-working","2018","Hesse","Full Time","21","","","","5"
"Non-working","2018","Rhineland-Palatinate,Saarland","Full Time","18","","","","5"
"Non-working","2018","Rhineland-Palatinate,Saarland","Part Time","67","0.156970103203391","0.123618251494003","0.190321954912779","5"
"Non-working","2018","Rhineland-Palatinate,Saarland","Not Working","659","0.944576035897413","0.928351635123082","0.960800436671744","5"
"Non-working","2018","Baden-Württemberg","Full Time","36","0.0249554465119853","0.0160852187079504","0.0338256743160202","5"
"Non-working","2018","Schleswig-Holstein","Part Time","50","0.153954515215723","0.114225158680087","0.19368387175136","5"
"Non-working","2018","Schleswig-Holstein","Not Working","437","0.952969886129248","0.934357695141817","0.971582077116679","5"
"Non-working","2018","Hamburg","Part Time","18","","","","5"
"Non-working","2018","Hamburg","Not Working","209","0.950714695215163","0.923214014796343","0.978215375633983","5"
"Non-working","2018","Lower Saxony","Full Time","30","0.0204537079482876","0.0114811214730126","0.0294262944235625","5"
"Non-working","2018","Lower Saxony","Not Working","1223","0.962629103274406","0.952537633575888","0.972720572972924","5"
"Non-working","2018","Bremen","Full Time","1","","","","5"
"Non-working","2018","Baden-Württemberg","Part Time","188","0.192618695831652","0.167314308161226","0.217923083502077","5"
"Non-working","2018","Baden-Württemberg","Not Working","1084","0.942293585614571","0.929245975459798","0.955341195769343","5"
"Non-working","2018","Bavaria","Full Time","43","0.019837723661806","0.0131257423607554","0.0265497049628565","5"
"Non-working","2018","Bavaria","Part Time","219","0.176263334398399","0.155314951414159","0.197211717382639","5"
"Non-working","2018","Berlin","Not Working","453","0.949482846173604","0.930150363486931","0.968815328860277","5"
"Non-working","2018","Brandenburg","Full Time","18","","","","5"
"Non-working","2018","Mecklenburg-Western Pomerania","Full Time","10","","","","5"
"Non-working","2018","Mecklenburg-Western Pomerania","Part Time","29","","","","5"
"Non-working","2018","Berlin","Part Time","67","0.22379816286434","0.178554799493748","0.269041526234932","5"
"Non-working","2018","Brandenburg","Part Time","49","0.214548879873075","0.16325054776192","0.265847211984231","5"
"Non-working","2018","Schleswig-Holstein","Full Time","10","","","","5"
"Non-working","2018","Hamburg","Full Time","11","","","","5"
"Non-working","2018","Bavaria","Not Working","1451","0.958354969429426","0.948695036712257","0.968014902146595","5"
"Non-working","2018","Berlin","Full Time","13","","","","5"
"Non-working","2018","Brandenburg","Not Working","498","0.951097329431311","0.932924262426518","0.969270396436103","5"
"Non-working","2018","Mecklenburg-Western Pomerania","Not Working","282","0.973509676526078","0.955246192317005","0.991773160735152","5"
"Non-working","2018","Saxony","Not Working","691","0.963458331976753","0.949856417030014","0.977060246923493","5"
"Non-working","2018","Saxony-Anhalt","Full Time","14","","","","5"
"Non-working","2018","Saxony-Anhalt","Part Time","50","0.2793267924191","0.220831710044202","0.337821874793999","5"
"Non-working","2018","Thuringia","Full Time","7","","","","5"
"Non-working","2018","Saxony","Full Time","16","","","","5"
"Non-working","2018","Saxony","Part Time","62","0.185737345998668","0.147862362226607","0.223612329770728","5"
"Non-working","2018","Thuringia","Part Time","60","0.256824588782343","0.2018946745415","0.311754503023187","5"
"Non-working","2018","Saxony-Anhalt","Not Working","426","0.945521597441613","0.92459846122078","0.966444733662447","5"
"Non-working","2018","Thuringia","Not Working","402","0.957270044875614","0.938350996669583","0.976189093081644","5"
"Other","2018","Schleswig-Holstein","Full Time","17","","","","6"
"Other","2018","Schleswig-Holstein","Part Time","72","0.236962258104143","0.19015307525174","0.283771440956547","6"
"Other","2018","Schleswig-Holstein","Not Working","20","","","","6"
"Other","2018","Hamburg","Full Time","7","","","","6"
"Other","2018","Hamburg","Part Time","34","0.215070666858127","0.146269836801404","0.283871496914849","6"
"Other","2018","Hamburg","Not Working","9","","","","6"
"Other","2018","Lower Saxony","Full Time","68","0.0747225906885084","0.058054683068224","0.0913904983087928","6"
"Other","2018","Lower Saxony","Part Time","192","0.245294412418791","0.21630125457451","0.274287570263071","6"
"Other","2018","Lower Saxony","Not Working","61","0.0165833644804782","0.00978877432567733","0.023377954635279","6"
"Other","2018","Bremen","Full Time","1","","","","6"
"Other","2018","Bremen","Part Time","20","","","","6"
"Other","2018","Bremen","Not Working","7","","","","6"
"Other","2018","North Rhine-Westphalia","Full Time","99","0.0475745715771682","0.0381628353393937","0.0569863078149428","6"
"Other","2018","North Rhine-Westphalia","Part Time","391","0.252622141892696","0.232304746592443","0.272939537192949","6"
"Other","2018","North Rhine-Westphalia","Not Working","129","0.0273423443806548","0.021301926916306","0.0333827618450036","6"
"Other","2018","Hesse","Full Time","41","0.0469962484747046","0.0316125844529974","0.0623799124964119","6"
"Other","2018","Hesse","Part Time","121","0.236222907235795","0.19974973404525","0.272696080426339","6"
"Other","2018","Hesse","Not Working","53","0.0342260773375268","0.0230631705065093","0.0453889841685443","6"
"Other","2018","Rhineland-Palatinate,Saarland","Full Time","26","","","","6"
"Other","2018","Rhineland-Palatinate,Saarland","Part Time","114","0.261120571652725","0.220849116499075","0.301392026806376","6"
"Other","2018","Rhineland-Palatinate,Saarland","Not Working","48","0.0305038331045218","0.0183096793140568","0.0426979868949868","6"
"Other","2018","Baden-Württemberg","Full Time","64","0.0362431335913602","0.0256155021922789","0.0468707649904416","6"
"Other","2018","Baden-Württemberg","Part Time","184","0.208118728849422","0.182069618995647","0.234167838703196","6"
"Other","2018","Baden-Württemberg","Not Working","71","0.0293220745719318","0.019882319343463","0.0387618298004006","6"
"Other","2018","Bavaria","Full Time","76","0.0332648362856576","0.0246330181619487","0.0418966544093666","6"
"Other","2018","Bavaria","Part Time","276","0.25370323017534","0.229781416958822","0.277625043391858","6"
"Other","2018","Bavaria","Not Working","92","0.0254241042641632","0.0178127844146659","0.0330354241136605","6"
"Other","2018","Berlin","Full Time","9","","","","6"
"Other","2018","Berlin","Part Time","63","0.191949129812864","0.149197594498804","0.234700665126925","6"
"Other","2018","Berlin","Not Working","12","","","","6"
"Other","2018","Brandenburg","Full Time","16","","","","6"
"Other","2018","Brandenburg","Part Time","36","0.150531981309094","0.105846293930679","0.195217668687509","6"
"Other","2018","Brandenburg","Not Working","23","","","","6"
"Other","2018","Mecklenburg-Western Pomerania","Full Time","10","","","","6"
"Other","2018","Mecklenburg-Western Pomerania","Part Time","26","","","","6"
"Other","2018","Mecklenburg-Western Pomerania","Not Working","10","","","","6"
"Other","2018","Saxony","Full Time","26","","","","6"
"Other","2018","Saxony","Part Time","77","0.217513022989709","0.177333778088845","0.257692267890573","6"
"Other","2018","Saxony","Not Working","18","","","","6"
"Other","2018","Saxony-Anhalt","Full Time","18","","","","6"
"Other","2018","Saxony-Anhalt","Part Time","45","0.16711582553419","0.118475668781489","0.215755982286891","6"
"Other","2018","Saxony-Anhalt","Not Working","12","","","","6"
"Other","2018","Thuringia","Full Time","14","","","","6"
"Other","2018","Thuringia","Part Time","50","0.191144833142297","0.141706750657912","0.240582915626682","6"
"Other","2018","Thuringia","Not Working","20","","","","6"
"Part-time","2018","Schleswig-Holstein","Full Time","19","","","","2"
"Part-time","2018","Schleswig-Holstein","Part Time","153","0.523044147431382","0.468061363638796","0.578026931223968","2"
"Part-time","2018","Schleswig-Holstein","Not Working","16","","","","2"
"Part-time","2018","Hamburg","Full Time","14","","","","2"
"Part-time","2018","Hesse","Not Working","41","0.0120922430932854","0.00538146881263757","0.0188030173739332","2"
"Part-time","2018","Mecklenburg-Western Pomerania","Part Time","72","0.445078614696375","0.367831258674668","0.522325970718082","2"
"Part-time","2018","Mecklenburg-Western Pomerania","Not Working","3","","","","2"
"Part-time","2018","Berlin","Not Working","14","","","","2"
"Part-time","2018","North Rhine-Westphalia","Full Time","127","0.0518227901932607","0.0420217546087442","0.0616238257777772","2"
"Part-time","2018","Hamburg","Part Time","52","0.322257906386013","0.244001152722639","0.400514660049386","2"
"Part-time","2018","Hamburg","Not Working","8","","","","2"
"Part-time","2018","Lower Saxony","Full Time","57","0.0456964947794589","0.0324590595400733","0.0589339300188445","2"
"Part-time","2018","Saxony-Anhalt","Not Working","7","","","","2"
"Part-time","2018","Bremen","Full Time","10","","","","2"
"Part-time","2018","Bremen","Part Time","26","","","","2"
"Part-time","2018","Bremen","Not Working","4","","","","2"
"Part-time","2018","North Rhine-Westphalia","Not Working","64","0.0123433622694406","0.00825368717715121","0.01643303736173","2"
"Part-time","2018","Hesse","Full Time","49","0.0391453049668677","0.0250475621249565","0.0532430478087789","2"
"Part-time","2018","Hesse","Part Time","238","0.467089566576485","0.424248879821859","0.509930253331111","2"
"Part-time","2018","Rhineland-Palatinate,Saarland","Full Time","38","0.0551420149783442","0.0364689017956824","0.0738151281610061","2"
"Part-time","2018","Rhineland-Palatinate,Saarland","Part Time","203","0.392189552246654","0.347426253710205","0.436952850783103","2"
"Part-time","2018","Baden-Württemberg","Not Working","28","","","","2"
"Part-time","2018","Bavaria","Part Time","578","0.418231146254005","0.391113078894233","0.445349213613777","2"
"Part-time","2018","Berlin","Part Time","132","0.345259160421629","0.293647644943444","0.396870675899814","2"
"Part-time","2018","Thuringia","Full Time","27","","","","2"
"Part-time","2018","Brandenburg","Full Time","19","","","","2"
"Part-time","2018","Brandenburg","Part Time","104","0.375844189118767","0.315319723095578","0.436368655141956","2"
"Part-time","2018","Brandenburg","Not Working","9","","","","2"
"Part-time","2018","Mecklenburg-Western Pomerania","Full Time","11","","","","2"
"Part-time","2018","Saxony","Full Time","46","0.0618139331265713","0.0435382822733659","0.0800895839797767","2"
"Part-time","2018","Saxony","Part Time","191","0.430940999321825","0.38271201288281","0.47916998576084","2"
"Part-time","2018","Saxony","Not Working","12","","","","2"
"Part-time","2018","Saxony-Anhalt","Full Time","23","","","","2"
"Part-time","2018","Saxony-Anhalt","Part Time","80","0.306035145191186","0.245952608315033","0.366117682067339","2"
"Part-time","2018","Bavaria","Not Working","44","0.00717215745892576","0.00309186595506852","0.011252448962783","2"
"Part-time","2018","Lower Saxony","Not Working","23","","","","2"
"Part-time","2018","Lower Saxony","Part Time","373","0.425072534322055","0.391760514988517","0.458384553655594","2"
"Part-time","2018","Thuringia","Not Working","6","","","","2"
"Part-time","2018","Baden-Württemberg","Part Time","415","0.410648958424166","0.37908222376979","0.442215693078542","2"
"Part-time","2018","North Rhine-Westphalia","Part Time","751","0.412290855998609","0.389274037893138","0.435307674104079","2"
"Part-time","2018","Bavaria","Full Time","113","0.0552423061937898","0.0442458702948507","0.0662387420927288","2"
"Part-time","2018","Rhineland-Palatinate,Saarland","Not Working","18","","","","2"
"Part-time","2018","Baden-Württemberg","Full Time","82","0.0628208727308937","0.0490232852221586","0.0766184602396288","2"
"Part-time","2018","Berlin","Full Time","32","0.0524415117091101","0.030087420223528","0.0747956031946922","2"
"Part-time","2018","Thuringia","Part Time","90","0.364399933560282","0.303890085037148","0.424909782083415","2"
"Full-time","2019","Schleswig-Holstein","Full Time","337","0.857119985166636","0.822565332320578","0.891674638012694","1"
"Full-time","2019","Schleswig-Holstein","Part Time","55","0.150634765239558","0.110425961993361","0.190843568485754","1"
