"erwst","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Part-time","2015","Saxony-Anhalt","Employed","96","0.183179863610002","0.149869045843806","0.216490681376198"
"Part-time","2015","Thuringia","Not Employed","11","","",""
"Part-time","2015","Thuringia","Employed","112","0.19717906561058","0.164687054298862","0.229671076922298"
"Non-working","2015","Schleswig-Holstein","Not Employed","311","0.936881010079645","0.911513200059665","0.962248820099625"
"Non-working","2015","Schleswig-Holstein","Employed","54","0.0823783069964891","0.0597077529383004","0.105048861054678"
"Non-working","2015","Hamburg","Not Employed","156","0.933126224437328","0.896933550913196","0.96931889796146"
"Non-working","2015","Hamburg","Employed","28","","",""
"Non-working","2015","Lower Saxony","Not Employed","926","0.909886858906446","0.89299601630933","0.926777701503563"
"Non-working","2015","Lower Saxony","Employed","147","0.0842168163675603","0.0705059238427802","0.0979277088923405"
"Non-working","2015","Bremen","Not Employed","77","0.94388606246011","0.896601153880623","0.991170971039597"
"Non-working","2015","Bremen","Employed","14","","",""
"Non-working","2015","North Rhine-Westphalia","Not Employed","1993","0.93047190479579","0.920137589743313","0.940806219848267"
"Non-working","2015","North Rhine-Westphalia","Employed","356","0.093756394158908","0.0839857889309865","0.10352699938683"
"Non-working","2015","Hesse","Not Employed","563","0.885878454050511","0.862923034231971","0.908833873869051"
"Non-working","2015","Hesse","Employed","119","0.0979445989784385","0.0810635642986318","0.114825633658245"
"Non-working","2015","Rhineland-Palatinate,Saarland","Not Employed","579","0.920341841441001","0.900109619210968","0.940574063671034"
"Non-working","2015","Rhineland-Palatinate,Saarland","Employed","93","0.0708301437275998","0.0546691883926903","0.0869910990625093"
"Non-working","2015","Baden-Württemberg","Not Employed","956","0.910979708454438","0.894860735844246","0.927098681064629"
"Non-working","2015","Baden-Württemberg","Employed","182","0.085823430188079","0.0738405877444134","0.0978062726317447"
"Non-working","2015","Bavaria","Not Employed","1279","0.895060615297585","0.880227866301997","0.909893364293173"
"Non-working","2015","Bavaria","Employed","263","0.0969908972135253","0.0861655197787535","0.107816274648297"
"Non-working","2015","Berlin","Not Employed","345","0.878830387083444","0.847769449887606","0.909891324279282"
"Non-working","2015","Berlin","Employed","71","0.126947685332673","0.100039032513279","0.153856338152066"
"Non-working","2015","Brandenburg","Not Employed","442","0.961429012960072","0.944074736612458","0.978783289307685"
"Non-working","2015","Brandenburg","Employed","53","0.0757486817442032","0.0539117750730905","0.0975855884153159"
"Non-working","2015","Mecklenburg-Western Pomerania","Not Employed","212","0.955754792148091","0.928764845787995","0.982744738508187"
"Non-working","2015","Mecklenburg-Western Pomerania","Employed","51","0.114580695988576","0.0809706764772656","0.148190715499887"
"Non-working","2015","Saxony","Not Employed","557","0.960380724620413","0.944627646554563","0.976133802686262"
"Non-working","2015","Saxony","Employed","92","0.069246853024867","0.0534485830100647","0.0850451230396693"
"Non-working","2015","Saxony-Anhalt","Not Employed","369","0.946549680169693","0.924423843696684","0.968675516642701"
"Non-working","2015","Saxony-Anhalt","Employed","54","0.088090636770104","0.0636831016278943","0.112498171912314"
"Non-working","2015","Thuringia","Not Employed","364","0.904551065299546","0.876483216351415","0.932618914247676"
"Non-working","2015","Thuringia","Employed","53","0.122234937775042","0.0954849447886344","0.148984930761449"
"Other","2015","Schleswig-Holstein","Not Employed","19","","",""
"Other","2015","Schleswig-Holstein","Employed","91","0.138300831918088","0.109835641052504","0.166766022783672"
"Other","2015","Hamburg","Not Employed","7","","",""
"Other","2015","Hamburg","Employed","35","0.0867242219876858","0.0542775360179533","0.119170907957418"
"Other","2015","Lower Saxony","Not Employed","65","0.0415898844335967","0.0298129269949421","0.0533668418722513"
"Other","2015","Lower Saxony","Employed","231","0.146092812584351","0.128655090808406","0.163530534360295"
"Other","2015","Bremen","Not Employed","6","","",""
"Other","2015","Bremen","Employed","14","","",""
"Other","2015","North Rhine-Westphalia","Not Employed","139","0.0370341161443604","0.0293612726106597","0.0447069596780612"
"Other","2015","North Rhine-Westphalia","Employed","462","0.154697034752497","0.142575831562948","0.166818237942045"
"Other","2015","Hesse","Not Employed","51","0.0421239495711009","0.0276217610448334","0.0566261380973685"
"Other","2015","Hesse","Employed","145","0.121593879563107","0.103033120018792","0.140154639107422"
"Other","2015","Rhineland-Palatinate,Saarland","Not Employed","41","0.0432085727614253","0.0280154351937645","0.0584017103290861"
"Other","2015","Rhineland-Palatinate,Saarland","Employed","135","0.122191260499123","0.101559778038526","0.14282274295972"
"Other","2015","Baden-Württemberg","Not Employed","76","0.0316345752760053","0.0217276442169212","0.0415415063350893"
"Other","2015","Baden-Württemberg","Employed","254","0.103821148795285","0.0907720015347293","0.116870296055841"
"Other","2015","Bavaria","Not Employed","94","0.0355910478937817","0.0266244608041908","0.0445576349833726"
"Other","2015","Bavaria","Employed","360","0.116157178590173","0.104436789174762","0.127877568005583"
"Other","2015","Berlin","Not Employed","17","","",""
"Other","2015","Berlin","Employed","64","0.119899429366242","0.0936430923996708","0.146155766332813"
"Other","2015","Brandenburg","Not Employed","13","","",""
"Other","2015","Brandenburg","Employed","59","0.0806452869509722","0.0581733975778167","0.103117176324128"
"Other","2015","Mecklenburg-Western Pomerania","Not Employed","6","","",""
"Other","2015","Mecklenburg-Western Pomerania","Employed","39","0.0964138270634432","0.0652684930453106","0.127559161081576"
"Other","2015","Saxony","Not Employed","19","","",""
"Other","2015","Saxony","Employed","88","0.106094399456709","0.086930481033598","0.12525831787982"
"Other","2015","Saxony-Anhalt","Not Employed","13","","",""
"Other","2015","Saxony-Anhalt","Employed","49","0.0977493257132266","0.0721750287427683","0.123323622683685"
"Other","2015","Thuringia","Not Employed","14","","",""
"Other","2015","Thuringia","Employed","58","0.09230792151644","0.0686691116211661","0.115946731411714"
"Full-time","2016","Schleswig-Holstein","Not Employed","7","","",""
"Full-time","2016","Schleswig-Holstein","Employed","269","0.554813899960664","0.512973780843396","0.596654019077932"
"Full-time","2016","Hamburg","Not Employed","1","","",""
"Full-time","2016","Hamburg","Employed","171","0.648515956829268","0.592891214369595","0.704140699288941"
"Full-time","2016","Lower Saxony","Not Employed","26","","",""
"Full-time","2016","Lower Saxony","Employed","824","0.595650994265729","0.571139947650934","0.620162040880525"
"Full-time","2016","Bremen","Not Employed","1","","",""
"Full-time","2016","Bremen","Employed","48","0.627650285312598","0.532899576176806","0.722400994448391"
"Full-time","2016","North Rhine-Westphalia","Not Employed","58","0.00927785583191576","0.00567353775631756","0.012882173907514"
"Full-time","2016","North Rhine-Westphalia","Employed","1836","0.602442488210896","0.585790439260656","0.619094537161137"
"Full-time","2016","Hesse","Not Employed","16","","",""
"Full-time","2016","Hesse","Employed","604","0.57975097359029","0.550700285782923","0.608801661397658"
"Full-time","2016","Rhineland-Palatinate,Saarland","Not Employed","19","","",""
"Full-time","2016","Rhineland-Palatinate,Saarland","Employed","539","0.61772028562617","0.587123714380618","0.648316856871722"
"Full-time","2016","Baden-Württemberg","Not Employed","41","0.00901335134729227","0.00425117274872022","0.0137755299458643"
"Full-time","2016","Baden-Württemberg","Employed","1116","0.596693281125689","0.575436936689131","0.617949625562246"
"Full-time","2016","Bavaria","Not Employed","48","0.012873619791993","0.0077738253284617","0.0179734142555243"
"Full-time","2016","Bavaria","Employed","1543","0.612484156358694","0.594348067322991","0.630620245394397"
"Full-time","2016","Berlin","Not Employed","4","","",""
"Full-time","2016","Berlin","Employed","331","0.594905922542956","0.555022842340481","0.63478900274543"
"Full-time","2016","Brandenburg","Not Employed","13","","",""
"Full-time","2016","Brandenburg","Employed","339","0.613630438075998","0.572863066527603","0.654397809624393"
"Full-time","2016","Mecklenburg-Western Pomerania","Not Employed","5","","",""
"Full-time","2016","Mecklenburg-Western Pomerania","Employed","184","0.557055459919683","0.502883977061237","0.61122694277813"
"Full-time","2016","Saxony","Not Employed","6","","",""
"Full-time","2016","Saxony","Employed","578","0.639436270189042","0.608773436194056","0.670099104184029"
"Full-time","2016","Saxony-Anhalt","Not Employed","6","","",""
"Full-time","2016","Saxony-Anhalt","Employed","310","0.596627597396338","0.553967583275817","0.639287611516859"
"Full-time","2016","Thuringia","Not Employed","7","","",""
"Full-time","2016","Thuringia","Employed","351","0.609823132746459","0.570261484835443","0.649384780657476"
"Part-time","2016","Schleswig-Holstein","Not Employed","5","","",""
"Part-time","2016","Schleswig-Holstein","Employed","132","0.217479734528167","0.182749665888138","0.252209803168196"
"Part-time","2016","Hamburg","Not Employed","4","","",""
"Part-time","2016","Hamburg","Employed","58","0.19307160098883","0.147084972298887","0.239058229678774"
"Part-time","2016","Lower Saxony","Not Employed","20","","",""
"Part-time","2016","Lower Saxony","Employed","355","0.179915558737059","0.160731019289795","0.199100098184324"
"Part-time","2016","Bremen","Not Employed","3","","",""
"Part-time","2016","Bremen","Employed","30","0.153696285087227","0.0830087398982908","0.224383830276162"
"Part-time","2016","North Rhine-Westphalia","Not Employed","48","0.00966150826244519","0.00598413546426844","0.0133388810606219"
"Part-time","2016","North Rhine-Westphalia","Employed","743","0.181599824660319","0.168482342885143","0.194717306435495"
"Part-time","2016","Hesse","Not Employed","21","","",""
"Part-time","2016","Hesse","Employed","267","0.204761266530621","0.181011738466653","0.228510794594589"
"Part-time","2016","Rhineland-Palatinate,Saarland","Not Employed","14","","",""
"Part-time","2016","Rhineland-Palatinate,Saarland","Employed","206","0.172703395079516","0.148903926425245","0.196502863733786"
"Part-time","2016","Baden-Württemberg","Not Employed","34","0.00876997632075071","0.00407195415586896","0.0134679984856325"
"Part-time","2016","Baden-Württemberg","Employed","473","0.206676563073408","0.18913105155361","0.224222074593206"
"Part-time","2016","Bavaria","Not Employed","26","","",""
"Part-time","2016","Bavaria","Employed","655","0.184221649015989","0.169790267811102","0.198653030220876"
"Part-time","2016","Berlin","Not Employed","16","","",""
"Part-time","2016","Berlin","Employed","134","0.184150385687152","0.152660000612134","0.215640770762171"
"Part-time","2016","Brandenburg","Not Employed","5","","",""
"Part-time","2016","Brandenburg","Employed","101","0.186845783638494","0.154210610438789","0.219480956838199"
"Part-time","2016","Mecklenburg-Western Pomerania","Not Employed","4","","",""
"Part-time","2016","Mecklenburg-Western Pomerania","Employed","71","0.229183580393569","0.183346804906627","0.275020355880511"
"Part-time","2016","Saxony","Not Employed","14","","",""
"Part-time","2016","Saxony","Employed","197","0.181241024714272","0.156641374548555","0.205840674879989"
"Part-time","2016","Saxony-Anhalt","Not Employed","7","","",""
"Part-time","2016","Saxony-Anhalt","Employed","92","0.142395367899785","0.11200697555762","0.17278376024195"
"Part-time","2016","Thuringia","Not Employed","3","","",""
"Part-time","2016","Thuringia","Employed","114","0.194764091291164","0.162645412015854","0.226882770566474"
"Non-working","2016","Schleswig-Holstein","Not Employed","489","0.966759106945456","0.951366055996331","0.982152157894581"
"Non-working","2016","Schleswig-Holstein","Employed","66","0.114237582816961","0.0874575210120412","0.141017644621881"
"Non-working","2016","Hamburg","Not Employed","239","0.969482935601127","0.948246125563299","0.990719745638955"
"Non-working","2016","Hamburg","Employed","23","","",""
"Non-working","2016","Lower Saxony","Not Employed","1187","0.947158216436952","0.934997016898908","0.959319415974996"
"Non-working","2016","Lower Saxony","Employed","124","0.0723623317762761","0.0594223639993615","0.0853022995531907"
"Non-working","2016","Bremen","Not Employed","126","0.975335856618953","0.949551826226421","1.00111988701149"
"Non-working","2016","Bremen","Employed","9","","",""
"Non-working","2016","North Rhine-Westphalia","Not Employed","2485","0.943331419251899","0.934639279853686","0.952023558650112"
"Non-working","2016","North Rhine-Westphalia","Employed","294","0.07575040532558","0.0667472028946578","0.0847536077565023"
"Non-working","2016","Hesse","Not Employed","807","0.945794153376683","0.930859707349129","0.960728599404238"
"Non-working","2016","Hesse","Employed","98","0.0936918820100951","0.0765416012382546","0.110842162781936"
"Non-working","2016","Rhineland-Palatinate,Saarland","Not Employed","775","0.944054415638268","0.928540703635922","0.959568127640614"
"Non-working","2016","Rhineland-Palatinate,Saarland","Employed","88","0.0865184869659991","0.0688177828815467","0.104219191050451"
"Non-working","2016","Baden-Württemberg","Not Employed","1355","0.948476347659999","0.937337373404259","0.959615321915739"
"Non-working","2016","Baden-Württemberg","Employed","200","0.0973504713600169","0.0845057737216783","0.110195168998355"
"Non-working","2016","Bavaria","Not Employed","1707","0.941216037629273","0.930574851434938","0.951857223823609"
"Non-working","2016","Bavaria","Employed","242","0.0891115838946387","0.0785055954620779","0.0997175723271995"
"Non-working","2016","Berlin","Not Employed","591","0.94776380808624","0.930471405102918","0.965056211069563"
"Non-working","2016","Berlin","Employed","62","0.12539987080534","0.0984944423842128","0.152305299226468"
"Non-working","2016","Brandenburg","Not Employed","602","0.977500910700951","0.966011462828612","0.98899035857329"
"Non-working","2016","Brandenburg","Employed","55","0.124211564337971","0.0965969850801304","0.151826143595812"
"Non-working","2016","Mecklenburg-Western Pomerania","Not Employed","286","0.961313461690765","0.939563571592641","0.983063351788889"
"Non-working","2016","Mecklenburg-Western Pomerania","Employed","32","0.101291852324664","0.0683882516425252","0.134195453006803"
"Non-working","2016","Saxony","Not Employed","688","0.960826489449186","0.946743233988692","0.974909744909681"
"Non-working","2016","Saxony","Employed","84","0.0862797311049141","0.0683495919324575","0.104209870277371"
"Non-working","2016","Saxony-Anhalt","Not Employed","421","0.977405389236423","0.963613604868944","0.991197173603902"
"Non-working","2016","Saxony-Anhalt","Employed","60","0.141972038762036","0.111621363027149","0.172322714496924"
"Non-working","2016","Thuringia","Not Employed","410","0.97787163533043","0.96403218597714","0.99171108468372"
"Non-working","2016","Thuringia","Employed","54","0.0914428187736527","0.0680656128396506","0.114820024707655"
"Other","2016","Schleswig-Holstein","Not Employed","20","","",""
"Other","2016","Schleswig-Holstein","Employed","75","0.113468782694207","0.0867674054836954","0.140170159904719"
"Other","2016","Hamburg","Not Employed","8","","",""
"Other","2016","Hamburg","Employed","31","0.0904056548120708","0.0569956493065189","0.123815660317623"
"Other","2016","Lower Saxony","Not Employed","67","0.023347741843081","0.0151391467159483","0.0315563369702138"
"Other","2016","Lower Saxony","Employed","237","0.152071115220935","0.134136551726476","0.170005678715394"
"Other","2016","Bremen","Not Employed","9","","",""
"Other","2016","Bremen","Employed","13","","",""
"Other","2016","North Rhine-Westphalia","Not Employed","127","0.0377292166537402","0.0305659534509288","0.0448924798565517"
"Other","2016","North Rhine-Westphalia","Employed","445","0.140207281803205","0.1283934151002","0.152021148506209"
"Other","2016","Hesse","Not Employed","39","0.0262113827371464","0.0156737016215479","0.036749063852745"
"Other","2016","Hesse","Employed","140","0.121795877868994","0.102547401926636","0.141044353811351"
"Other","2016","Rhineland-Palatinate,Saarland","Not Employed","35","0.0332045191666513","0.02110967694398","0.0452993613893226"
"Other","2016","Rhineland-Palatinate,Saarland","Employed","136","0.123057832328316","0.102374223790431","0.1437414408662"
"Other","2016","Baden-Württemberg","Not Employed","83","0.0337403246719584","0.024642235617778","0.0428384137261388"
"Other","2016","Baden-Württemberg","Employed","257","0.0992796844408869","0.0863222073545613","0.112237161527212"
"Other","2016","Bavaria","Not Employed","96","0.0329314374850274","0.0248581590356716","0.0410047159343831"
"Other","2016","Bavaria","Employed","332","0.114182610730678","0.102343377853659","0.126021843607697"
"Other","2016","Berlin","Not Employed","25","","",""
"Other","2016","Berlin","Employed","55","0.0955438209645516","0.0716612175761127","0.11942642435299"
"Other","2016","Brandenburg","Not Employed","20","","",""
"Other","2016","Brandenburg","Employed","53","0.0753122139475368","0.0532175154430219","0.0974069124520517"
"Other","2016","Mecklenburg-Western Pomerania","Not Employed","7","","",""
"Other","2016","Mecklenburg-Western Pomerania","Employed","36","0.112469107362084","0.0780138741888833","0.146924340535285"
"Other","2016","Saxony","Not Employed","21","","",""
"Other","2016","Saxony","Employed","83","0.0930429739917716","0.0744923814584037","0.11159356652514"
"Other","2016","Saxony-Anhalt","Not Employed","12","","",""
"Other","2016","Saxony-Anhalt","Employed","46","0.11900499594184","0.0908480495084523","0.147161942375229"
"Other","2016","Thuringia","Not Employed","14","","",""
"Other","2016","Thuringia","Employed","65","0.103969957188724","0.0792153017538557","0.128724612623593"
"Full-time","2017","Schleswig-Holstein","Not Employed","16","","",""
"Full-time","2017","Schleswig-Holstein","Employed","348","0.602019882035512","0.564562943642133","0.63947682042889"
"Full-time","2017","Hamburg","Not Employed","10","","",""
"Full-time","2017","Hamburg","Employed","195","0.683046349607088","0.631986948582136","0.734105750632041"
"Full-time","2017","Lower Saxony","Not Employed","38","0.00744402624663801","0.00316619504563082","0.0117218574476452"
"Full-time","2017","Lower Saxony","Employed","1012","0.587092472147896","0.564577409013119","0.609607535282673"
"Full-time","2017","Bremen","Not Employed","4","","",""
"Full-time","2017","Bremen","Employed","70","0.597046339294068","0.515506047058372","0.678586631529764"
"Full-time","2017","North Rhine-Westphalia","Not Employed","86","0.0165860025765507","0.0122193024524519","0.0209527027006495"
"Full-time","2017","North Rhine-Westphalia","Employed","2032","0.577330791488183","0.561463082073417","0.59319850090295"
"Full-time","2017","Hesse","Not Employed","37","0.0115541853622951","0.00544630490009313","0.0176620658244971"
"Full-time","2017","Hesse","Employed","703","0.570790072422225","0.543863329156477","0.597716815687973"
"Full-time","2017","Rhineland-Palatinate,Saarland","Not Employed","24","","",""
"Full-time","2017","Rhineland-Palatinate,Saarland","Employed","594","0.624605999474122","0.594962266142788","0.654249732805457"
"Full-time","2017","Baden-Württemberg","Not Employed","48","0.0121213115726175","0.00665423197913672","0.0175883911660982"
"Full-time","2017","Baden-Württemberg","Employed","1239","0.60699443139121","0.58675460400085","0.62723425878157"
"Full-time","2017","Bavaria","Not Employed","80","0.0335749373986068","0.0256144875810743","0.0415353872161392"
"Full-time","2017","Bavaria","Employed","1714","0.591769513546368","0.574411431218998","0.609127595873739"
"Full-time","2017","Berlin","Not Employed","9","","",""
"Full-time","2017","Berlin","Employed","376","0.574794645364428","0.537527128008458","0.612062162720398"
"Full-time","2017","Brandenburg","Not Employed","14","","",""
"Full-time","2017","Brandenburg","Employed","409","0.724445536730618","0.689389534192288","0.759501539268949"
"Full-time","2017","Mecklenburg-Western Pomerania","Not Employed","6","","",""
"Full-time","2017","Mecklenburg-Western Pomerania","Employed","207","0.577138814346131","0.52617833045999","0.628099298232273"
"Full-time","2017","Saxony","Not Employed","3","","",""
"Full-time","2017","Saxony","Employed","679","0.656472039358548","0.628484823994008","0.684459254723089"
"Full-time","2017","Saxony-Anhalt","Not Employed","7","","",""
"Full-time","2017","Saxony-Anhalt","Employed","359","0.642786463930593","0.603755783346895","0.68181714451429"
"Full-time","2017","Thuringia","Not Employed","19","","",""
"Full-time","2017","Thuringia","Employed","419","0.618467132252354","0.581463582583028","0.65547068192168"
"Part-time","2017","Schleswig-Holstein","Not Employed","9","","",""
"Part-time","2017","Schleswig-Holstein","Employed","154","0.178781955708118","0.149460383388777","0.20810352802746"
"Part-time","2017","Hamburg","Not Employed","7","","",""
"Part-time","2017","Hamburg","Employed","61","0.172714612117734","0.131234018095048","0.214195206140419"
"Part-time","2017","Lower Saxony","Not Employed","25","","",""
"Part-time","2017","Lower Saxony","Employed","424","0.178965804008956","0.161436722369773","0.196494885648138"
"Part-time","2017","Bremen","Not Employed","4","","",""
"Part-time","2017","Bremen","Employed","33","0.170064628907846","0.107609253109784","0.232520004705908"
"Part-time","2017","North Rhine-Westphalia","Not Employed","56","0.00586791173894757","0.003256483212396","0.00847934026549915"
"Part-time","2017","North Rhine-Westphalia","Employed","868","0.199506375486098","0.186669512643782","0.212343238328414"
"Part-time","2017","Hesse","Not Employed","26","","",""
"Part-time","2017","Hesse","Employed","299","0.183974958823738","0.162896354818694","0.205053562828782"
"Part-time","2017","Rhineland-Palatinate,Saarland","Not Employed","21","","",""
"Part-time","2017","Rhineland-Palatinate,Saarland","Employed","236","0.191844359328118","0.167739301382679","0.215949417273558"
"Part-time","2017","Baden-Württemberg","Not Employed","34","0.00823788517637416","0.00372202584348742","0.0127537445092609"
"Part-time","2017","Baden-Württemberg","Employed","551","0.198948396642852","0.182405347201189","0.215491446084515"
"Part-time","2017","Bavaria","Not Employed","28","","",""
"Part-time","2017","Bavaria","Employed","712","0.181945946216191","0.168320995963678","0.195570896468704"
"Part-time","2017","Berlin","Not Employed","11","","",""
"Part-time","2017","Berlin","Employed","167","0.216805404571858","0.185742315922937","0.247868493220779"
"Part-time","2017","Brandenburg","Not Employed","4","","",""
"Part-time","2017","Brandenburg","Employed","107","0.16029708107408","0.131511073542666","0.189083088605493"
"Part-time","2017","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Part-time","2017","Mecklenburg-Western Pomerania","Employed","78","0.232661302282766","0.189074990840775","0.276247613724757"
"Part-time","2017","Saxony","Not Employed","13","","",""
"Part-time","2017","Saxony","Employed","222","0.174655643996883","0.152279799632244","0.197031488361523"
"Part-time","2017","Saxony-Anhalt","Not Employed","4","","",""
"Part-time","2017","Saxony-Anhalt","Employed","111","0.163347616120007","0.133235745483933","0.193459486756081"
"Part-time","2017","Thuringia","Not Employed","10","","",""
"Part-time","2017","Thuringia","Employed","110","0.15361367841921","0.126146227396708","0.181081129441711"
"Non-working","2017","Schleswig-Holstein","Not Employed","543","0.969400709379425","0.955642649630369","0.983158769128482"
"Non-working","2017","Schleswig-Holstein","Employed","65","0.0880556768037795","0.0663706974412906","0.109740656166268"
"Non-working","2017","Hamburg","Not Employed","289","0.97380189533888","0.956301681880661","0.9913021087971"
"Non-working","2017","Hamburg","Employed","28","","",""
"Non-working","2017","Lower Saxony","Not Employed","1396","0.943526057437","0.932038090014872","0.955014024859128"
"Non-working","2017","Lower Saxony","Employed","151","0.0778552522821623","0.065602405029267","0.0901080995350576"
"Non-working","2017","Bremen","Not Employed","135","0.944520878780117","0.908129637866123","0.980912119694111"
"Non-working","2017","Bremen","Employed","16","","",""
"Non-working","2017","North Rhine-Westphalia","Not Employed","2982","0.935215524023423","0.926799525701627","0.94363152234522"
"Non-working","2017","North Rhine-Westphalia","Employed","355","0.101280958144205","0.0915897606218604","0.110972155666551"
"Non-working","2017","Hesse","Not Employed","1064","0.937813409358498","0.924011123336153","0.951615695380842"
"Non-working","2017","Hesse","Employed","128","0.107340198747337","0.0905004762198383","0.124179921274836"
"Non-working","2017","Rhineland-Palatinate,Saarland","Not Employed","771","0.952130839933571","0.937812410764364","0.966449269102779"
"Non-working","2017","Rhineland-Palatinate,Saarland","Employed","80","0.0673921632884994","0.0520445662738944","0.0827397603031043"
"Non-working","2017","Baden-Württemberg","Not Employed","1371","0.951983831425605","0.941302206633118","0.962665456218092"
"Non-working","2017","Baden-Württemberg","Employed","185","0.0835249949786753","0.0720597420328021","0.0949902479245485"
"Non-working","2017","Bavaria","Not Employed","1752","0.926063939983836","0.914500300331193","0.937627579636479"
"Non-working","2017","Bavaria","Employed","262","0.0864925487236441","0.076565546314225","0.0964195511330632"
"Non-working","2017","Berlin","Not Employed","465","0.923756859098547","0.900701683864075","0.94681203433302"
"Non-working","2017","Berlin","Employed","68","0.103408972768198","0.0804553600814854","0.126362585454911"
"Non-working","2017","Brandenburg","Not Employed","595","0.970273680749197","0.95699099299455","0.983556368503845"
"Non-working","2017","Brandenburg","Employed","54","0.0521157866535742","0.0346769266955268","0.0695546466116216"
"Non-working","2017","Mecklenburg-Western Pomerania","Not Employed","270","0.981424565181049","0.965665825070725","0.997183305291372"
"Non-working","2017","Mecklenburg-Western Pomerania","Employed","39","0.104194802860749","0.0726792951761055","0.135710310545393"
"Non-working","2017","Saxony","Not Employed","737","0.975825970537885","0.964942232426429","0.986709708649341"
"Non-working","2017","Saxony","Employed","101","0.0807255198427938","0.0646709544039022","0.0967800852816855"
"Non-working","2017","Saxony-Anhalt","Not Employed","451","0.961539789078229","0.944245976532353","0.978833601624106"
"Non-working","2017","Saxony-Anhalt","Employed","53","0.0977914503349053","0.0735971692503675","0.121985731419443"
"Non-working","2017","Thuringia","Not Employed","432","0.926937195487397","0.903459772977725","0.950414617997069"
"Non-working","2017","Thuringia","Employed","63","0.119717690452126","0.0949885370622996","0.144446843841952"
"Other","2017","Schleswig-Holstein","Not Employed","34","0.0226515202591492","0.0107658618717108","0.0345371786465877"
"Other","2017","Schleswig-Holstein","Employed","89","0.13114248545259","0.105311429670911","0.15697354123427"
"Other","2017","Hamburg","Not Employed","14","","",""
"Other","2017","Hamburg","Employed","35","0.0907690684569155","0.0592438002881145","0.122294336625716"
"Other","2017","Lower Saxony","Not Employed","92","0.0398619937631819","0.0301258151817011","0.0495981723446627"
"Other","2017","Lower Saxony","Employed","250","0.156086471560986","0.13948964257863","0.172683300543342"
"Other","2017","Bremen","Not Employed","9","","",""
"Other","2017","Bremen","Employed","20","","",""
"Other","2017","North Rhine-Westphalia","Not Employed","162","0.0423305616610784","0.035446430423402","0.0492146928987548"
"Other","2017","North Rhine-Westphalia","Employed","468","0.121881874881513","0.111373208450299","0.132390541312727"
"Other","2017","Hesse","Not Employed","49","0.0394865351245377","0.0283558813946092","0.0506171888544662"
"Other","2017","Hesse","Employed","168","0.1378947700067","0.119137709382815","0.156651830630585"
"Other","2017","Rhineland-Palatinate,Saarland","Not Employed","38","0.0323299367628815","0.0204671906420618","0.0441926828837012"
"Other","2017","Rhineland-Palatinate,Saarland","Employed","115","0.11615747790926","0.0965420768985869","0.135772878919933"
"Other","2017","Baden-Württemberg","Not Employed","86","0.027656971825403","0.0194640115894751","0.0358499320613308"
"Other","2017","Baden-Württemberg","Employed","262","0.110532176987263","0.0975387239289089","0.123525630045617"
"Other","2017","Bavaria","Not Employed","107","0.0297266593505579","0.0222213946527158","0.0372319240484"
"Other","2017","Bavaria","Employed","392","0.139791991513797","0.127545389076707","0.152038593950887"
"Other","2017","Berlin","Not Employed","24","","",""
"Other","2017","Berlin","Employed","65","0.104990977295516","0.0818828666171585","0.128099087973874"
"Other","2017","Brandenburg","Not Employed","15","","",""
"Other","2017","Brandenburg","Employed","54","0.0631415955417281","0.0440584241539313","0.082224766929525"
"Other","2017","Mecklenburg-Western Pomerania","Not Employed","5","","",""
"Other","2017","Mecklenburg-Western Pomerania","Employed","37","0.0860050805103533","0.0570830730186341","0.114927088002072"
"Other","2017","Saxony","Not Employed","12","","",""
"Other","2017","Saxony","Employed","104","0.0881467968017749","0.0714383431217663","0.104855250481783"
"Other","2017","Saxony-Anhalt","Not Employed","13","","",""
"Other","2017","Saxony-Anhalt","Employed","56","0.0960744696144946","0.0720707174922406","0.120078221736749"
"Other","2017","Thuringia","Not Employed","11","","",""
"Other","2017","Thuringia","Employed","70","0.108201498876311","0.0845385370120096","0.131864460740613"
"Full-time","2018","Schleswig-Holstein","Not Employed","24","","",""
"Full-time","2018","Schleswig-Holstein","Employed","333","0.570056743938081","0.532114428404735","0.607999059471427"
"Full-time","2018","Hamburg","Not Employed","12","","",""
"Full-time","2018","Hamburg","Employed","202","0.702283397903781","0.653536445587177","0.751030350220386"
"Full-time","2018","Lower Saxony","Not Employed","50","0.0155751400145726","0.00898696036497223","0.022163319664173"
"Full-time","2018","Lower Saxony","Employed","945","0.573330799446305","0.550494854824789","0.596166744067821"
"Full-time","2018","Bremen","Not Employed","11","","",""
"Full-time","2018","Bremen","Employed","71","0.660269649215871","0.581534522301824","0.739004776129919"
"Full-time","2018","North Rhine-Westphalia","Not Employed","100","0.0133927265833845","0.0091350199604294","0.0176504332063395"
"Full-time","2018","North Rhine-Westphalia","Employed","1967","0.567431883009126","0.551515512993944","0.583348253024307"
"Full-time","2018","Hesse","Not Employed","45","0.0190976543543131","0.0106940828456451","0.027501225862981"
"Full-time","2018","Hesse","Employed","681","0.592531768347147","0.565270660835969","0.619792875858325"
"Full-time","2018","Rhineland-Palatinate,Saarland","Not Employed","39","0.0159332608437747","0.00705422066277231","0.0248123010247771"
"Full-time","2018","Rhineland-Palatinate,Saarland","Employed","565","0.610656157298743","0.580892672108204","0.640419642489282"
