"erwst","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Non-working","2005","(Married) couple without C. ","higher vocational","289","0.52502858792496","0.483815633373267","0.566241542476653","5"
"Non-working","2005","(Married) couple without C. ","higher education","713","0.4726421939486","0.448668799744272","0.496615588152928","5"
"Non-working","2005","Single parent ","in school","96","0.941189164255767","0.895972496254063","0.986405832257472","5"
"Non-working","2005","Couple + C. GT 16 ","higher vocational","48","0.31632652217372","0.253578645712509","0.379074398634931","5"
"Non-working","2005","Couple + C. LE and GT 16","general elemantary","97","0.372651099931769","0.31210713999518","0.433195059868358","5"
"Non-working","2005","Couple + C. LE and GT 16","middle vocational","188","0.272200127131621","0.238269060593133","0.306131193670109","5"
"Non-working","2005","Couple + C. LE and GT 16","vocational + Abi","17","","","","5"
"Non-working","2005","Couple + C. LE and GT 16","higher vocational","14","","","","5"
"Non-working","2005","Couple + C. LE and GT 16","higher education","30","0.154422547680238","0.112761400628924","0.196083694731551","5"
"Other","2005","1-pers.-HH","in school","","","","","6"
"Other","2005","1-pers.-HH","inadequately","2","","","","6"
"Other","2005","1-pers.-HH","general elemantary","31","0.080694428206779","0.055069954948532","0.106318901465026","6"
"Other","2005","1-pers.-HH","middle vocational","79","0.0446197583757693","0.0343378408276493","0.0549016759238893","6"
"Other","2005","1-pers.-HH","vocational + Abi","13","","","","6"
"Other","2005","1-pers.-HH","higher vocational","5","","","","6"
"Other","2005","1-pers.-HH","higher education","23","","","","6"
"Other","2005","(Married) couple without C. ","in school","2","","","","6"
"Other","2005","(Married) couple without C. ","inadequately","","","","","6"
"Other","2005","(Married) couple without C. ","general elemantary","33","0.0346539294504163","0.0210755024441325","0.0482323564567","6"
"Other","2005","(Married) couple without C. ","middle vocational","131","0.0361410274313609","0.030109195622418","0.0421728592403037","6"
"Other","2005","(Married) couple without C. ","vocational + Abi","9","","","","6"
"Other","2005","(Married) couple without C. ","higher vocational","13","","","","6"
"Other","2005","(Married) couple without C. ","higher education","53","0.0377211162019667","0.0285725436180973","0.046869688785836","6"
"Other","2005","Single parent ","in school","7","","","","6"
"Other","2005","Single parent ","inadequately","1","","","","6"
"Other","2005","Couple + C. LE 16 ","higher education","34","0.0473968326630689","0.0329758207190606","0.0618178446070772","6"
"Other","2005","Couple + C. GT 16 ","in school","16","","","","6"
"Other","2005","Couple + C. GT 16 ","inadequately","9","","","","6"
"Other","2005","Couple + C. GT 16 ","general elemantary","144","0.291834234311001","0.248865808264901","0.334802660357101","6"
"Other","2005","Couple + C. GT 16 ","middle vocational","149","0.0868424513573715","0.073756689550731","0.0999282131640119","6"
"Other","2005","Couple + C. GT 16 ","vocational + Abi","13","","","","6"
"Other","2005","Couple + C. GT 16 ","higher vocational","9","","","","6"
"Other","2005","Couple + C. GT 16 ","higher education","20","","","","6"
"Other","2005","Couple + C. LE and GT 16","in school","17","","","","6"
"Other","2005","Couple + C. LE and GT 16","inadequately","3","","","","6"
"Other","2005","Couple + C. LE and GT 16","general elemantary","89","0.378117055656079","0.317396951814368","0.43883715949779","6"
"Other","2005","Couple + C. LE and GT 16","middle vocational","69","0.108661910840909","0.0849368539255396","0.132386967756278","6"
"Other","2005","Couple + C. LE and GT 16","vocational + Abi","3","","","","6"
"Other","2005","Single parent ","general elemantary","43","0.182679380569213","0.130418173474412","0.234940587664013","6"
"Other","2005","Single parent ","middle vocational","57","0.108017799162765","0.0817153035795923","0.134320294745937","6"
"Other","2005","Single parent ","vocational + Abi","2","","","","6"
"Other","2005","Single parent ","higher vocational","1","","","","6"
"Other","2005","Single parent ","higher education","7","","","","6"
"Other","2005","Couple + C. LE 16 ","in school","","","","","6"
"Other","2005","Couple + C. LE 16 ","inadequately","2","","","","6"
"Other","2005","Couple + C. LE 16 ","general elemantary","27","","","","6"
"Other","2005","Couple + C. LE 16 ","middle vocational","156","0.0906993422032204","0.0775952866043173","0.103803397802124","6"
"Other","2005","Couple + C. LE 16 ","vocational + Abi","33","0.108023922939182","0.0737448246033198","0.142303021275045","6"
"Other","2005","Couple + C. LE 16 ","higher vocational","25","","","","6"
"Other","2005","Couple + C. LE and GT 16","higher vocational","4","","","","6"
"Other","2005","Couple + C. LE and GT 16","higher education","12","","","","6"
"Part-time","2005","1-pers.-HH","in school","","","","","2"
"Part-time","2005","1-pers.-HH","inadequately","","","","","2"
"Part-time","2005","1-pers.-HH","general elemantary","10","","","","2"
"Part-time","2005","1-pers.-HH","middle vocational","66","0.0398675332706237","0.0301244224450086","0.0496106440962388","2"
"Part-time","2005","1-pers.-HH","vocational + Abi","5","","","","2"
"Part-time","2005","1-pers.-HH","higher vocational","9","","","","2"
"Part-time","2005","1-pers.-HH","higher education","34","0.0798597569337612","0.0574282905514059","0.102291223316116","2"
"Part-time","2005","(Married) couple without C. ","in school","","","","","2"
"Part-time","2005","(Married) couple without C. ","inadequately","1","","","","2"
"Part-time","2005","(Married) couple without C. ","general elemantary","45","0.0611734071865144","0.0433821872531172","0.0789646271199116","2"
"Part-time","2005","(Married) couple without C. ","middle vocational","269","0.0756412250163946","0.0670956401881942","0.0841868098445951","2"
"Part-time","2005","(Married) couple without C. ","vocational + Abi","32","0.117661121620665","0.0840013659453185","0.151320877296011","2"
"Part-time","2005","(Married) couple without C. ","higher vocational","38","0.0758973621243137","0.0540407932925997","0.0977539309560277","2"
"Part-time","2005","(Married) couple without C. ","higher education","135","0.0688097612136964","0.0566547650734205","0.0809647573539723","2"
"Part-time","2005","Single parent ","in school","1","","","","2"
"Part-time","2005","Couple + C. GT 16 ","inadequately","5","","","","2"
"Part-time","2005","Couple + C. GT 16 ","general elemantary","30","0.0887732766496107","0.0618908659282627","0.115655687370959","2"
"Part-time","2005","Couple + C. GT 16 ","middle vocational","233","0.13161725527217","0.115907402156213","0.147327108388127","2"
"Part-time","2005","Couple + C. GT 16 ","vocational + Abi","19","","","","2"
"Part-time","2005","Couple + C. GT 16 ","higher vocational","26","","","","2"
"Part-time","2005","Couple + C. GT 16 ","higher education","83","0.119621944823373","0.0942812890193731","0.144962600627374","2"
"Part-time","2005","Couple + C. LE and GT 16","in school","","","","","2"
"Part-time","2005","Couple + C. LE and GT 16","inadequately","4","","","","2"
"Part-time","2005","Couple + C. LE and GT 16","general elemantary","23","","","","2"
"Part-time","2005","Couple + C. LE and GT 16","middle vocational","108","0.17062923763299","0.141951264927843","0.199307210338138","2"
"Part-time","2005","Couple + C. LE and GT 16","vocational + Abi","14","","","","2"
"Part-time","2005","Couple + C. LE and GT 16","higher vocational","20","","","","2"
"Part-time","2005","Single parent ","inadequately","1","","","","2"
"Part-time","2005","Single parent ","general elemantary","13","","","","2"
"Part-time","2005","Single parent ","middle vocational","94","0.181389600581582","0.148737131942529","0.214042069220635","2"
"Part-time","2005","Couple + C. GT 16 ","in school","4","","","","2"
"Part-time","2005","Single parent ","vocational + Abi","10","","","","2"
"Part-time","2005","Single parent ","higher vocational","13","","","","2"
"Part-time","2005","Single parent ","higher education","28","","","","2"
"Part-time","2005","Couple + C. LE 16 ","in school","","","","","2"
"Part-time","2005","Couple + C. LE 16 ","inadequately","1","","","","2"
"Part-time","2005","Couple + C. LE 16 ","general elemantary","32","0.0848370548758377","0.0519046269893393","0.117769482762336","2"
"Part-time","2005","Couple + C. LE 16 ","middle vocational","294","0.151123722192843","0.13478047214868","0.167466972237006","2"
"Part-time","2005","Couple + C. LE 16 ","vocational + Abi","74","0.221653820520811","0.175785079098648","0.267522561942974","2"
"Part-time","2005","Couple + C. LE 16 ","higher vocational","78","0.151643728115499","0.117051827135759","0.186235629095238","2"
"Part-time","2005","Couple + C. LE 16 ","higher education","148","0.165448905099849","0.140230159533273","0.190667650666424","2"
"Part-time","2005","Couple + C. LE and GT 16","higher education","51","0.123648120654781","0.0856963370794638","0.161599904230099","2"
"Full-time","2006","1-pers.-HH","in school","1","","","","1"
"Full-time","2006","1-pers.-HH","inadequately","5","","","","1"
"Full-time","2006","Single parent ","inadequately","4","","","","1"
"Full-time","2006","Single parent ","general elemantary","33","0.156330527010185","0.108449879196203","0.204211174824166","1"
"Full-time","2006","Single parent ","middle vocational","184","0.33570844497856","0.297571057218413","0.373845832738706","1"
"Full-time","2006","Single parent ","vocational + Abi","18","","","","1"
"Full-time","2006","Single parent ","higher vocational","22","","","","1"
"Full-time","2006","Single parent ","higher education","72","0.453061283720945","0.373399455237998","0.532723112203892","1"
"Full-time","2006","Couple + C. LE 16 ","in school","","","","","1"
"Full-time","2006","Couple + C. LE 16 ","inadequately","5","","","","1"
"Full-time","2006","Couple + C. LE 16 ","general elemantary","86","0.366924134631959","0.309541634868926","0.424306634394991","1"
"Full-time","2006","Couple + C. LE 16 ","middle vocational","874","0.461075454904793","0.438784206464191","0.483366703345395","1"
"Full-time","2006","1-pers.-HH","general elemantary","46","0.0911376908129937","0.06568079753142","0.116594584094567","1"
"Full-time","2006","1-pers.-HH","middle vocational","572","0.34299441609153","0.320599174563725","0.365389657619336","1"
"Full-time","2006","1-pers.-HH","vocational + Abi","103","0.484281893901705","0.413221665972405","0.555342121831005","1"
"Full-time","2006","1-pers.-HH","higher vocational","107","0.466743295055304","0.401986123151531","0.531500466959076","1"
"Full-time","2006","1-pers.-HH","higher education","360","0.566635435220049","0.528540259921093","0.604730610519006","1"
"Full-time","2006","(Married) couple without C. ","in school","1","","","","1"
"Full-time","2006","(Married) couple without C. ","inadequately","6","","","","1"
"Full-time","2006","(Married) couple without C. ","general elemantary","83","0.123671400982679","0.100110841881947","0.147231960083411","1"
"Full-time","2006","(Married) couple without C. ","middle vocational","1232","0.298519444830056","0.284623675719023","0.312415213941089","1"
"Full-time","2006","(Married) couple without C. ","vocational + Abi","189","0.512022874147752","0.460531056844399","0.563514691451105","1"
"Full-time","2006","(Married) couple without C. ","higher vocational","235","0.352007055347234","0.314801562763836","0.389212547930632","1"
"Full-time","2006","(Married) couple without C. ","higher education","821","0.410581270191352","0.388296574811451","0.432865965571253","1"
"Full-time","2006","Single parent ","in school","","","","","1"
"Full-time","2006","Couple + C. LE 16 ","vocational + Abi","133","0.395767978750938","0.345668899612967","0.445867057888908","1"
"Full-time","2006","Couple + C. LE 16 ","higher vocational","236","0.627457612626751","0.580017939689164","0.674897285564339","1"
"Full-time","2006","Couple + C. LE 16 ","higher education","582","0.61392689159205","0.582637312475546","0.645216470708554","1"
"Full-time","2006","Couple + C. GT 16 ","higher education","434","0.617555726975338","0.58045114514468","0.654660308805996","1"
"Full-time","2006","Couple + C. LE and GT 16","in school","","","","","1"
"Full-time","2006","Couple + C. LE and GT 16","inadequately","5","","","","1"
"Full-time","2006","Couple + C. LE and GT 16","general elemantary","36","0.176756359338324","0.128892810737414","0.224619907939234","1"
"Full-time","2006","Couple + C. LE and GT 16","middle vocational","280","0.473494681112402","0.433936955490632","0.513052406734173","1"
"Full-time","2006","Couple + C. LE and GT 16","vocational + Abi","37","0.627254450091154","0.512327536460403","0.742181363721905","1"
"Full-time","2006","Couple + C. LE and GT 16","higher vocational","58","0.697440599335181","0.607853321151324","0.787027877519038","1"
"Full-time","2006","Couple + C. LE and GT 16","higher education","167","0.62052273956541","0.561195620660643","0.679849858470178","1"
"Full-time","2006","Couple + C. GT 16 ","in school","","","","","1"
"Full-time","2006","Couple + C. GT 16 ","inadequately","9","","","","1"
"Full-time","2006","Couple + C. GT 16 ","general elemantary","87","0.220251870496464","0.18250381637894","0.257999924613988","1"
"Full-time","2006","Couple + C. GT 16 ","middle vocational","794","0.457452549114067","0.434763333118283","0.480141765109851","1"
"Full-time","2006","Couple + C. GT 16 ","vocational + Abi","89","0.459333208705023","0.383976448217277","0.534689969192769","1"
"Full-time","2006","Couple + C. GT 16 ","higher vocational","120","0.557367632937459","0.490506671524615","0.624228594350303","1"
"Non-working","2006","1-pers.-HH","in school","5","","","","5"
"Non-working","2006","1-pers.-HH","inadequately","24","","","","5"
"Non-working","2006","1-pers.-HH","general elemantary","405","0.831981283063003","0.798910616006556","0.86505195011945","5"
"Non-working","2006","Single parent ","inadequately","13","","","","5"
"Non-working","2006","Single parent ","general elemantary","125","0.573309403914112","0.508101082218316","0.638517725609908","5"
"Non-working","2006","Single parent ","middle vocational","241","0.378500739816164","0.339331592445251","0.417669887187076","5"
"Non-working","2006","Single parent ","vocational + Abi","12","","","","5"
"Non-working","2006","Single parent ","higher vocational","13","","","","5"
"Non-working","2006","Single parent ","higher education","36","0.281187404824009","0.209241143238182","0.353133666409836","5"
"Non-working","2006","Couple + C. LE 16 ","in school","","","","","5"
"Non-working","2006","Couple + C. LE 16 ","inadequately","17","","","","5"
"Non-working","2006","Couple + C. LE 16 ","general elemantary","130","0.471004167822164","0.411574685691618","0.530433649952709","5"
"Non-working","2006","Couple + C. LE 16 ","middle vocational","524","0.282996547509302","0.262853016536358","0.303140078482246","5"
"Non-working","2006","Couple + C. LE 16 ","vocational + Abi","113","0.310868565205728","0.26345015568305","0.358286974728405","5"
"Non-working","2006","1-pers.-HH","higher vocational","106","0.48490590862516","0.420034595408569","0.54977722184175","5"
"Non-working","2006","1-pers.-HH","higher education","236","0.349748608029906","0.313087122782276","0.386410093277535","5"
"Non-working","2006","(Married) couple without C. ","in school","4","","","","5"
"Non-working","2006","(Married) couple without C. ","inadequately","58","0.793062915303598","0.698832327333474","0.887293503273723","5"
"Non-working","2006","(Married) couple without C. ","general elemantary","573","0.765821818073825","0.735514009058682","0.796129627088969","5"
"Non-working","2006","(Married) couple without C. ","middle vocational","2488","0.588896435935458","0.573955302575777","0.60383756929514","5"
"Non-working","2006","(Married) couple without C. ","vocational + Abi","124","0.342336996189434","0.293457982996466","0.391216009382402","5"
"Non-working","2006","(Married) couple without C. ","higher vocational","333","0.552104774745486","0.513366060349291","0.590843489141682","5"
"Non-working","2006","(Married) couple without C. ","higher education","830","0.455991880588808","0.433429941911821","0.478553819265796","5"
"Non-working","2006","Single parent ","in school","76","0.857996661472697","0.78743379080368","0.928559532141714","5"
"Non-working","2006","Couple + C. LE 16 ","higher vocational","65","0.158492546126012","0.12265856604825","0.194326526203774","5"
"Non-working","2006","Couple + C. LE 16 ","higher education","151","0.202396042105368","0.17657336440683","0.228218719803905","5"
"Non-working","2006","Couple + C. GT 16 ","in school","236","0.847698148697941","0.80523081911663","0.890165478279251","5"
"Non-working","2006","1-pers.-HH","middle vocational","985","0.56057028626692","0.537155648567565","0.583984923966274","5"
"Non-working","2006","1-pers.-HH","vocational + Abi","64","0.361402618791082","0.293093213432432","0.429712024149731","5"
"Non-working","2006","Couple + C. GT 16 ","higher vocational","53","0.287814635346634","0.226870331591033","0.348758939102235","5"
"Non-working","2006","Couple + C. GT 16 ","higher education","106","0.218799896807174","0.187234584824261","0.250365208790087","5"
"Non-working","2006","Couple + C. LE and GT 16","in school","188","0.781643877608837","0.729700270352","0.833587484865673","5"
"Non-working","2006","Couple + C. LE and GT 16","inadequately","19","","","","5"
"Non-working","2006","Couple + C. GT 16 ","inadequately","24","","","","5"
"Non-working","2006","Couple + C. GT 16 ","general elemantary","194","0.376285057156429","0.332157574181601","0.420412540131258","5"
"Non-working","2006","Couple + C. GT 16 ","middle vocational","636","0.322784422730416","0.301490907954918","0.344077937505915","5"
"Non-working","2006","Couple + C. GT 16 ","vocational + Abi","47","0.322185627778359","0.251521025584808","0.392850229971909","5"
"Non-working","2006","Couple + C. LE and GT 16","general elemantary","95","0.398319343960276","0.336893391197388","0.459745296723165","5"
"Non-working","2006","Couple + C. LE and GT 16","middle vocational","170","0.26805912316042","0.232965704520529","0.303152541800312","5"
"Non-working","2006","Couple + C. LE and GT 16","vocational + Abi","13","","","","5"
"Non-working","2006","Couple + C. LE and GT 16","higher vocational","16","","","","5"
"Non-working","2006","Couple + C. LE and GT 16","higher education","22","","","","5"
"Other","2006","1-pers.-HH","in school","","","","","6"
"Other","2006","1-pers.-HH","inadequately","","","","","6"
"Other","2006","1-pers.-HH","general elemantary","28","","","","6"
"Other","2006","1-pers.-HH","middle vocational","100","0.0548003115866353","0.0440633600178209","0.0655372631554497","6"
"Other","2006","1-pers.-HH","vocational + Abi","12","","","","6"
"Other","2006","1-pers.-HH","higher vocational","5","","","","6"
"Other","2006","1-pers.-HH","higher education","19","","","","6"
"Other","2006","(Married) couple without C. ","in school","1","","","","6"
"Other","2006","(Married) couple without C. ","inadequately","6","","","","6"
"Other","2006","(Married) couple without C. ","general elemantary","41","0.0522774082260727","0.0363474330076612","0.0682073834444843","6"
"Other","2006","(Married) couple without C. ","middle vocational","149","0.0389663308969148","0.0330900504169758","0.0448426113768538","6"
"Other","2006","(Married) couple without C. ","vocational + Abi","18","","","","6"
"Other","2006","(Married) couple without C. ","higher vocational","19","","","","6"
"Other","2006","(Married) couple without C. ","higher education","70","0.0461470087690218","0.0366429815914675","0.055651035946576","6"
"Other","2006","Single parent ","in school","18","","","","6"
"Other","2006","Single parent ","inadequately","4","","","","6"
"Other","2006","Couple + C. LE 16 ","higher education","37","0.0410090554055678","0.0282636471000093","0.0537544637111264","6"
"Other","2006","Couple + C. GT 16 ","in school","36","0.131611210153662","0.0916549079169575","0.171567512390367","6"
"Other","2006","Couple + C. GT 16 ","inadequately","12","","","","6"
"Other","2006","Couple + C. GT 16 ","general elemantary","159","0.340652328164517","0.297483474649995","0.383821181679039","6"
"Other","2006","Couple + C. GT 16 ","middle vocational","184","0.0995766738434166","0.0859393304549488","0.113214017231885","6"
"Other","2006","Couple + C. GT 16 ","vocational + Abi","9","","","","6"
"Other","2006","Couple + C. GT 16 ","higher vocational","5","","","","6"
"Other","2006","Couple + C. GT 16 ","higher education","24","","","","6"
"Other","2006","Couple + C. LE and GT 16","in school","52","0.213629384281422","0.162095949828754","0.265162818734089","6"
"Other","2006","Couple + C. LE and GT 16","inadequately","3","","","","6"
"Other","2006","Couple + C. LE and GT 16","general elemantary","89","0.321052917944072","0.262471557702374","0.37963427818577","6"
"Other","2006","Couple + C. LE and GT 16","middle vocational","65","0.102477941629774","0.0784503555249886","0.126505527734559","6"
"Other","2006","Couple + C. LE and GT 16","vocational + Abi","5","","","","6"
"Other","2006","Couple + C. LE and GT 16","higher vocational","3","","","","6"
"Other","2006","Couple + C. LE and GT 16","higher education","13","","","","6"
"Other","2006","Single parent ","general elemantary","45","0.19126744676951","0.139414320344159","0.243120573194862","6"
"Other","2006","Single parent ","middle vocational","59","0.113321924505533","0.0877224883786646","0.1389213606324","6"
"Other","2006","Single parent ","vocational + Abi","2","","","","6"
"Other","2006","Single parent ","higher vocational","3","","","","6"
"Other","2006","Single parent ","higher education","6","","","","6"
"Other","2006","Couple + C. LE 16 ","in school","","","","","6"
"Other","2006","Couple + C. LE 16 ","inadequately","4","","","","6"
"Other","2006","Couple + C. LE 16 ","general elemantary","19","","","","6"
"Other","2006","Couple + C. LE 16 ","middle vocational","167","0.0864672195347696","0.0738990444120085","0.0990353946575307","6"
"Other","2006","Couple + C. LE 16 ","vocational + Abi","27","","","","6"
"Other","2006","Couple + C. LE 16 ","higher vocational","30","0.0585434818154593","0.035507801092021","0.0815791625388977","6"
"Part-time","2006","(Married) couple without C. ","middle vocational","297","0.0736177883375711","0.0656877562466745","0.0815478204284677","2"
"Part-time","2006","(Married) couple without C. ","vocational + Abi","31","0.0952539992065887","0.0650128179641222","0.125495180449055","2"
"Part-time","2006","(Married) couple without C. ","higher vocational","46","0.0641260365359436","0.0450419174620839","0.0832101556098034","2"
"Part-time","2006","(Married) couple without C. ","higher education","151","0.0872798404508178","0.074494244900421","0.100065436001215","2"
"Part-time","2006","Single parent ","in school","","","","","2"
"Part-time","2006","1-pers.-HH","in school","","","","","2"
"Part-time","2006","1-pers.-HH","inadequately","","","","","2"
"Part-time","2006","1-pers.-HH","general elemantary","12","","","","2"
"Part-time","2006","1-pers.-HH","middle vocational","69","0.0416349860549146","0.0322112658633918","0.0510587062464373","2"
"Part-time","2006","1-pers.-HH","vocational + Abi","11","","","","2"
"Part-time","2006","1-pers.-HH","higher vocational","10","","","","2"
"Part-time","2006","1-pers.-HH","higher education","35","0.04869717211128","0.0321508041655992","0.0652435400569608","2"
"Part-time","2006","(Married) couple without C. ","in school","","","","","2"
"Part-time","2006","(Married) couple without C. ","inadequately","1","","","","2"
"Part-time","2006","(Married) couple without C. ","general elemantary","53","0.0582293727174229","0.0414698716400697","0.074988873794776","2"
"Part-time","2006","Single parent ","inadequately","3","","","","2"
"Part-time","2006","Single parent ","general elemantary","18","","","","2"
"Part-time","2006","Single parent ","middle vocational","105","0.172468890699744","0.141959186769297","0.20297859463019","2"
"Part-time","2006","Couple + C. LE 16 ","higher education","160","0.142668010897015","0.120190695778306","0.165145326015724","2"
"Part-time","2006","Couple + C. GT 16 ","in school","3","","","","2"
"Part-time","2006","Couple + C. GT 16 ","inadequately","1","","","","2"
"Part-time","2006","Couple + C. GT 16 ","general elemantary","23","","","","2"
"Part-time","2006","Couple + C. GT 16 ","middle vocational","238","0.1201863543121","0.10537650882777","0.13499619979643","2"
"Part-time","2006","Couple + C. GT 16 ","vocational + Abi","23","","","","2"
"Part-time","2006","Couple + C. GT 16 ","higher vocational","34","0.128784648553273","0.0836951953348493","0.173874101771696","2"
"Part-time","2006","Couple + C. GT 16 ","higher education","95","0.115422068813044","0.0910261117136082","0.13981802591248","2"
"Part-time","2006","Couple + C. LE and GT 16","in school","3","","","","2"
"Part-time","2006","Couple + C. LE and GT 16","inadequately","2","","","","2"
"Part-time","2006","Couple + C. LE and GT 16","general elemantary","24","","","","2"
"Part-time","2006","Couple + C. LE and GT 16","middle vocational","97","0.155968254097404","0.127222753503219","0.184713754691589","2"
"Part-time","2006","Couple + C. LE and GT 16","vocational + Abi","13","","","","2"
"Part-time","2006","Couple + C. LE and GT 16","higher vocational","24","","","","2"
"Part-time","2006","Single parent ","vocational + Abi","14","","","","2"
"Part-time","2006","Single parent ","higher vocational","17","","","","2"
"Part-time","2006","Single parent ","higher education","36","0.231119951432775","0.163659308467938","0.298580594397613","2"
"Part-time","2006","Couple + C. LE 16 ","in school","","","","","2"
"Part-time","2006","Couple + C. LE 16 ","inadequately","2","","","","2"
"Part-time","2006","Couple + C. LE 16 ","general elemantary","36","0.104003296389248","0.0676586704214089","0.140347922357087","2"
"Part-time","2006","Couple + C. LE 16 ","middle vocational","356","0.169460778051136","0.152684366172851","0.18623718992942","2"
"Part-time","2006","Couple + C. LE 16 ","vocational + Abi","93","0.216209092823966","0.174035108133805","0.258383077514128","2"
"Part-time","2006","Couple + C. LE 16 ","higher vocational","68","0.155506359431778","0.119948638919074","0.191064079944481","2"
"Part-time","2006","Couple + C. LE and GT 16","higher education","55","0.178158997502562","0.131376940700227","0.224941054304896","2"
"Full-time","2007","1-pers.-HH","in school","","","","","1"
"Full-time","2007","1-pers.-HH","inadequately","4","","","","1"
"Full-time","2007","Single parent ","inadequately","1","","","","1"
"Full-time","2007","Single parent ","general elemantary","29","","","","1"
"Full-time","2007","Single parent ","middle vocational","183","0.35804307286302","0.31801240146039","0.398073744265651","1"
"Full-time","2007","Single parent ","vocational + Abi","19","","","","1"
"Full-time","2007","Single parent ","higher vocational","17","","","","1"
"Full-time","2007","Single parent ","higher education","76","0.432959694530679","0.354703553208023","0.511215835853335","1"
"Full-time","2007","Couple + C. LE 16 ","in school","","","","","1"
"Full-time","2007","Couple + C. LE 16 ","inadequately","7","","","","1"
"Full-time","2007","Couple + C. LE 16 ","general elemantary","81","0.367013782233458","0.306412297020388","0.427615267446529","1"
"Full-time","2007","Couple + C. LE 16 ","middle vocational","819","0.473814799820081","0.450231469021833","0.497398130618329","1"
"Full-time","2007","1-pers.-HH","general elemantary","44","0.131530126594468","0.0997326084245821","0.163327644764355","1"
"Full-time","2007","1-pers.-HH","middle vocational","557","0.354492013116598","0.331494195856647","0.377489830376549","1"
"Full-time","2007","1-pers.-HH","vocational + Abi","89","0.455445162378129","0.383290997720694","0.527599327035565","1"
"Full-time","2007","1-pers.-HH","higher vocational","102","0.466370465666068","0.398737193924875","0.534003737407261","1"
"Full-time","2007","1-pers.-HH","higher education","328","0.541666552013103","0.502758937739437","0.580574166286769","1"
"Full-time","2007","(Married) couple without C. ","in school","","","","","1"
"Full-time","2007","(Married) couple without C. ","inadequately","6","","","","1"
"Full-time","2007","(Married) couple without C. ","general elemantary","88","0.138239372522471","0.112259175216466","0.164219569828476","1"
"Full-time","2007","(Married) couple without C. ","middle vocational","1164","0.303854382493286","0.289380967983352","0.31832779700322","1"
"Full-time","2007","(Married) couple without C. ","vocational + Abi","180","0.476489737988786","0.424535223582761","0.52844425239481","1"
"Full-time","2007","(Married) couple without C. ","higher vocational","190","0.310825503310735","0.273093740695445","0.348557265926025","1"
"Full-time","2007","(Married) couple without C. ","higher education","784","0.445582595461127","0.422608639487982","0.468556551434272","1"
"Full-time","2007","Single parent ","in school","","","","","1"
"Full-time","2007","Couple + C. LE 16 ","vocational + Abi","138","0.408347488609558","0.357216732486988","0.459478244732128","1"
"Full-time","2007","Couple + C. LE 16 ","higher vocational","222","0.614697960787646","0.564495381581033","0.664900539994259","1"
"Full-time","2007","Couple + C. LE 16 ","higher education","535","0.59179688464012","0.559211948857162","0.624381820423077","1"
"Full-time","2007","Couple + C. GT 16 ","higher education","444","0.622586304176465","0.585744076865141","0.65942853148779","1"
"Full-time","2007","Couple + C. GT 16 ","in school","","","","","1"
"Full-time","2007","Couple + C. GT 16 ","inadequately","10","","","","1"
"Full-time","2007","Couple + C. GT 16 ","general elemantary","80","0.234378327154203","0.19391394835527","0.274842705953136","1"
"Full-time","2007","Couple + C. GT 16 ","middle vocational","770","0.46446879415798","0.441299716162803","0.487637872153158","1"
"Full-time","2007","Couple + C. GT 16 ","vocational + Abi","84","0.580639401008889","0.499762009517776","0.661516792500002","1"
"Full-time","2007","Couple + C. GT 16 ","higher vocational","125","0.61649729409448","0.550417873362326","0.682576714826634","1"
"Full-time","2007","Couple + C. LE and GT 16","in school","","","","","1"
"Full-time","2007","Couple + C. LE and GT 16","inadequately","3","","","","1"
"Full-time","2007","Couple + C. LE and GT 16","general elemantary","30","0.123714538518951","0.0786427975840546","0.168786279453846","1"
"Full-time","2007","Couple + C. LE and GT 16","middle vocational","261","0.456252712580253","0.414739455701942","0.497765969458564","1"
"Full-time","2007","Couple + C. LE and GT 16","vocational + Abi","31","0.53822538515337","0.42226329554291","0.65418747476383","1"
"Full-time","2007","Couple + C. LE and GT 16","higher vocational","62","0.690281145371778","0.602671276569977","0.777891014173579","1"
"Full-time","2007","Couple + C. LE and GT 16","higher education","146","0.630714166118872","0.567229444345433","0.694198887892312","1"
"Non-working","2007","1-pers.-HH","in school","2","","","","5"
"Non-working","2007","1-pers.-HH","inadequately","19","","","","5"
"Non-working","2007","1-pers.-HH","general elemantary","363","0.790921247942547","0.752663024670137","0.829179471214958","5"
"Non-working","2007","Single parent ","inadequately","12","","","","5"
"Non-working","2007","Single parent ","general elemantary","109","0.547072860659683","0.478931952404033","0.615213768915333","5"
"Non-working","2007","Single parent ","middle vocational","215","0.362379593343742","0.322243484828472","0.402515701859012","5"
"Non-working","2007","Single parent ","vocational + Abi","9","","","","5"
"Non-working","2007","Single parent ","higher vocational","16","","","","5"
"Non-working","2007","Single parent ","higher education","34","0.288691669792513","0.217121210500212","0.360262129084813","5"
"Non-working","2007","Couple + C. LE 16 ","in school","","","","","5"
"Non-working","2007","Couple + C. LE 16 ","inadequately","16","","","","5"
"Non-working","2007","Couple + C. LE 16 ","general elemantary","109","0.379138409420689","0.318136807102192","0.440140011739186","5"
"Non-working","2007","Couple + C. LE 16 ","middle vocational","395","0.247410197197189","0.227029479192701","0.267790915201677","5"
"Non-working","2007","Couple + C. LE 16 ","vocational + Abi","96","0.242259875484772","0.197690679272713","0.286829071696831","5"
