"erwst","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Non-working","2017","Not Employed","(1c) basic vocational qualification","2362","0.979030838667845","0.973335175104211","0.984726502231478"
"Non-working","2017","Not Employed","(2b) intermediate general qualification","345","0.817364798819012","0.780545279362133","0.854184318275891"
"Non-working","2017","Not Employed","(2a) intermediate vocational","1379","0.963352157515502","0.953674270372805","0.973030044658199"
"Non-working","2017","Not Employed","(2c_gen) general maturity certificate","1063","0.858178989257916","0.838893099538633","0.8774648789772"
"Non-working","2017","Not Employed","(2c_voc) vocational maturity certificate","551","0.947346405120074","0.92957907527281","0.965113734967339"
"Non-working","2017","Not Employed","(3a) lower tertiary education","530","0.981761970928362","0.970517456767273","0.99300648508945"
"Non-working","2017","Not Employed","(3b) higher tertiary education","1704","0.916775774135478","0.904410792351432","0.929140755919524"
"Non-working","2017","Employed","(0) in school","34","0.407459507010759","0.302382016348124","0.512536997673394"
"Non-working","2017","Employed","(1a) inadequately completed","63","0.186276845806505","0.14300696775858","0.22954672385443"
"Non-working","2017","Employed","(1b) general elementary school","140","0.117488294574175","0.0980025105761669","0.136974078572184"
"Non-working","2017","Employed","(1c) basic vocational qualification","281","0.112543627412454","0.101011507678718","0.12407574714619"
"Non-working","2017","Employed","(2b) intermediate general qualification","61","0.120527829008516","0.0914320311606587","0.149623626856373"
"Non-working","2017","Employed","(2a) intermediate vocational","300","0.0663738989362804","0.0592548337746346","0.0734929640979261"
"Non-working","2017","Employed","(2c_gen) general maturity certificate","171","0.146613988596541","0.12501218849466","0.168215788698422"
"Non-working","2017","Employed","(2c_voc) vocational maturity certificate","152","0.0750427300132507","0.0640361291599253","0.0860493308665761"
"Non-working","2017","Employed","(3a) lower tertiary education","102","0.0619503117666732","0.0497793153448512","0.0741213081884952"
"Non-working","2017","Employed","(3b) higher tertiary education","274","0.0698838960389643","0.0614567446819244","0.0783110473960042"
"Other","2017","Not Employed","(0) in school","96","0.12604972833085","0.102200411609352","0.149899045052348"
"Other","2017","Not Employed","(1a) inadequately completed","94","0.024939203705932","0.0187757240669548","0.0311026833449092"
"Other","2017","Not Employed","(1b) general elementary school","116","0.0242590008754558","0.0177067752321544","0.0308112265187573"
"Other","2017","Not Employed","(1c) basic vocational qualification","22","","",""
"Other","2017","Not Employed","(2b) intermediate general qualification","64","0.128225218075636","0.0963636767374491","0.160086759413822"
"Other","2017","Not Employed","(2a) intermediate vocational","26","","",""
"Other","2017","Not Employed","(2c_gen) general maturity certificate","111","0.0859022320305956","0.0704112481998816","0.10139321586131"
"Other","2017","Not Employed","(2c_voc) vocational maturity certificate","26","","",""
"Other","2017","Not Employed","(3a) lower tertiary education","1","","",""
"Other","2017","Not Employed","(3b) higher tertiary education","78","0.0349465219404457","0.0267257101736767","0.0431673337072146"
"Other","2017","Employed","(0) in school","49","0.58660371446741","0.481295042164724","0.691912386770096"
"Other","2017","Employed","(1a) inadequately completed","55","0.192388073283698","0.148579578538435","0.23619656802896"
"Other","2017","Employed","(1b) general elementary school","254","0.261152469156508","0.234570642091668","0.287734296221349"
"Other","2017","Employed","(1c) basic vocational qualification","317","0.116416925426327","0.104713663119339","0.128120187733316"
"Other","2017","Employed","(2b) intermediate general qualification","191","0.378461387034205","0.335118244272846","0.421804529795565"
"Other","2017","Employed","(2a) intermediate vocational","316","0.0630012267752058","0.0560528745558429","0.0699495789945688"
"Other","2017","Employed","(2c_gen) general maturity certificate","371","0.376322703586138","0.346736471742683","0.405908935429593"
"Other","2017","Employed","(2c_voc) vocational maturity certificate","149","0.0631116028315107","0.0529529386254458","0.0732702670375757"
"Other","2017","Employed","(3a) lower tertiary education","69","0.051699367582888","0.0405202609109059","0.06287847425487"
"Other","2017","Employed","(3b) higher tertiary education","206","0.0632468164295795","0.0552012693292919","0.0712923635298671"
"Full-time","2018","Not Employed","(0) in school","1","","",""
"Full-time","2018","Not Employed","(1a) inadequately completed","101","0.0328208052150849","0.0247173501568275","0.0409242602733422"
"Full-time","2018","Not Employed","(1b) general elementary school","81","0.0150859705171349","0.00938956418565642","0.0207823768486135"
"Full-time","2018","Not Employed","(1c) basic vocational qualification","19","","",""
"Full-time","2018","Not Employed","(2b) intermediate general qualification","3","","",""
"Full-time","2018","Not Employed","(2a) intermediate vocational","13","","",""
"Full-time","2018","Not Employed","(2c_gen) general maturity certificate","55","0.0248391844227422","0.015320659394881","0.0343577094506034"
"Full-time","2018","Not Employed","(2c_voc) vocational maturity certificate","22","","",""
"Full-time","2018","Not Employed","(3a) lower tertiary education","6","","",""
"Full-time","2018","Not Employed","(3b) higher tertiary education","104","0.0400689772074961","0.0305539035208675","0.0495840508941247"
"Full-time","2018","Employed","(0) in school","3","","",""
"Full-time","2018","Employed","(1a) inadequately completed","157","0.450064053680323","0.401611820659165","0.49851628670148"
"Full-time","2018","Employed","(1b) general elementary school","441","0.414717953879323","0.38529412006657","0.444141787692076"
"Full-time","2018","Employed","(1c) basic vocational qualification","1562","0.60738828157767","0.588767559515366","0.626009003639974"
"Full-time","2018","Employed","(2b) intermediate general qualification","161","0.385593958701261","0.342715581473645","0.428472335928878"
"Full-time","2018","Employed","(2a) intermediate vocational","2612","0.642262742665955","0.628147619268036","0.656377866063874"
"Full-time","2018","Employed","(2c_gen) general maturity certificate","339","0.339303530634827","0.31098692889351","0.367620132376143"
"Full-time","2018","Employed","(2c_voc) vocational maturity certificate","1209","0.627868873119931","0.607170388403243","0.648567357836619"
"Full-time","2018","Employed","(3a) lower tertiary education","960","0.685767492064083","0.661964202164729","0.709570781963437"
"Full-time","2018","Employed","(3b) higher tertiary education","2138","0.676486538663212","0.660851183143013","0.692121894183412"
"Part-time","2018","Not Employed","(0) in school","3","","",""
"Part-time","2018","Not Employed","(1a) inadequately completed","61","0.0278229087762903","0.0203426590564953","0.0353031584960853"
"Part-time","2018","Not Employed","(1b) general elementary school","51","0.00993956801443404","0.00530371371218515","0.0145754223166829"
"Part-time","2018","Not Employed","(1c) basic vocational qualification","20","","",""
"Part-time","2018","Not Employed","(2b) intermediate general qualification","5","","",""
"Part-time","2018","Not Employed","(2a) intermediate vocational","19","","",""
"Part-time","2018","Not Employed","(2c_gen) general maturity certificate","40","0.0128605315528102","0.00596954206972957","0.0197515210358909"
"Part-time","2018","Not Employed","(2c_voc) vocational maturity certificate","24","","",""
"Part-time","2018","Not Employed","(3a) lower tertiary education","7","","",""
"Part-time","2018","Not Employed","(3b) higher tertiary education","49","0.00893298677513372","0.00436801738291598","0.0134979561673515"
"Part-time","2018","Employed","(0) in school","","","",""
"Part-time","2018","Employed","(1a) inadequately completed","81","0.228610855043755","0.187712507137484","0.269509202950025"
"Part-time","2018","Employed","(1b) general elementary school","219","0.205354516619549","0.181228863531127","0.22948016970797"
"Part-time","2018","Employed","(1c) basic vocational qualification","523","0.178768159967482","0.164157842293915","0.19337847764105"
"Part-time","2018","Employed","(2b) intermediate general qualification","73","0.141385032218193","0.110691530628038","0.172078533808348"
"Part-time","2018","Employed","(2a) intermediate vocational","1205","0.224178140531541","0.211897419523853","0.23645886153923"
"Part-time","2018","Employed","(2c_gen) general maturity certificate","189","0.163262870399586","0.141158192818028","0.185367547981144"
"Part-time","2018","Employed","(2c_voc) vocational maturity certificate","600","0.226484608458868","0.208561641508899","0.244407575408836"
"Part-time","2018","Employed","(3a) lower tertiary education","329","0.190867001693325","0.170715919927903","0.211018083458746"
"Part-time","2018","Employed","(3b) higher tertiary education","795","0.185862435644439","0.172861437031913","0.198863434256966"
"Non-working","2018","Not Employed","(0) in school","544","0.870514067793568","0.844400848301823","0.896627287285314"
"Non-working","2018","Not Employed","(1a) inadequately completed","1613","0.908694350858481","0.895593488692602","0.92179521302436"
"Non-working","2018","Not Employed","(1b) general elementary school","1525","0.939470373804126","0.928326383852083","0.950614363756169"
"Non-working","2018","Not Employed","(1c) basic vocational qualification","2233","0.987047224145108","0.982417171412889","0.991677276877327"
"Non-working","2018","Not Employed","(2b) intermediate general qualification","326","0.872964368541229","0.840370422753357","0.905558314329102"
"Non-working","2018","Not Employed","(2a) intermediate vocational","1331","0.968120752702297","0.958878621017203","0.977362884387391"
"Non-working","2018","Not Employed","(2c_gen) general maturity certificate","842","0.900382548424282","0.882065979805818","0.918699117042746"
"Non-working","2018","Not Employed","(2c_voc) vocational maturity certificate","480","0.921088110663822","0.898515612789538","0.943660608538106"
"Non-working","2018","Not Employed","(3a) lower tertiary education","505","0.98546134999055","0.975173413892297","0.995749286088803"
"Non-working","2018","Not Employed","(3b) higher tertiary education","1413","0.932823134348724","0.920678133871278","0.944968134826171"
"Non-working","2018","Employed","(0) in school","32","0.406240969413081","0.290357758670961","0.522124180155202"
