"erwst","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Full-time","2001","no degree/no degree yet","general elemantary","","","",""
"Full-time","2001","no degree/no degree yet","middle vocational","14","","",""
"Full-time","2001","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","2001","no degree/no degree yet","higher vocational","3","","",""
"Full-time","2001","no degree/no degree yet","higher education","1","","",""
"Part-time","2001","lower secondary degree","in school","","","",""
"Part-time","2001","lower secondary degree","inadequately","","","",""
"Part-time","2001","lower secondary degree","general elemantary","123","0.0548591983332202","0.0449366520323753","0.0647817446340651"
"Part-time","2001","lower secondary degree","middle vocational","507","0.0816169274957766","0.0747015509391353","0.0885323040524179"
"Part-time","2001","lower secondary degree","vocational + Abi","3","","",""
"Part-time","2001","lower secondary degree","higher vocational","27","","",""
"Part-time","2001","lower secondary degree","higher education","11","","",""
"Part-time","2001","secondary school degree","in school","","","",""
"Part-time","2001","secondary school degree","inadequately","","","",""
"Part-time","2001","secondary school degree","general elemantary","29","","",""
"Part-time","2001","secondary school degree","middle vocational","567","0.119499178567042","0.109898307556931","0.129100049577153"
"Part-time","2001","secondary school degree","vocational + Abi","","","",""
"Part-time","2001","secondary school degree","higher vocational","109","0.150913143006638","0.125104482603212","0.176721803410063"
"Part-time","2001","secondary school degree","higher education","74","0.100130734496553","0.0766724537950104","0.123589015198095"
"Part-time","2001","college entrance qualification","in school","","","",""
"Part-time","2001","college entrance qualification","inadequately","","","",""
"Part-time","2001","college entrance qualification","general elemantary","","","",""
"Part-time","2001","college entrance qualification","middle vocational","53","0.0820238357934035","0.0617397159267722","0.102307955660035"
"Part-time","2001","college entrance qualification","vocational + Abi","98","0.117099635169398","0.0955218336202161","0.13867743671858"
"Part-time","2001","college entrance qualification","higher vocational","34","0.0995264882212516","0.0680281120791922","0.131024864363311"
"Part-time","2001","college entrance qualification","higher education","277","0.111362124277262","0.0991690311648512","0.123555217389673"
"Part-time","2001","Other degree","in school","","","",""
"Part-time","2001","Other degree","inadequately","2","","",""
"Part-time","2001","Other degree","general elemantary","33","0.0702990011863959","0.0464387493960562","0.0941592529767356"
"Part-time","2001","Other degree","middle vocational","44","0.0929792045643629","0.0672662734457536","0.118692135682972"
"Part-time","2001","Other degree","vocational + Abi","16","","",""
"Part-time","2001","Other degree","higher vocational","10","","",""
"Part-time","2001","Other degree","higher education","18","","",""
"Part-time","2001","no degree/no degree yet","in school","7","","",""
"Part-time","2001","no degree/no degree yet","inadequately","16","","",""
"Part-time","2001","no degree/no degree yet","general elemantary","","","",""
"Part-time","2001","no degree/no degree yet","middle vocational","4","","",""
"Part-time","2001","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","2001","no degree/no degree yet","higher vocational","","","",""
"Part-time","2001","no degree/no degree yet","higher education","","","",""
"Non-working","2001","lower secondary degree","in school","","","",""
"Non-working","2001","lower secondary degree","inadequately","","","",""
"Non-working","2001","lower secondary degree","general elemantary","1323","0.693847525601487","0.673763486487976","0.713931564714998"
"Non-working","2001","lower secondary degree","middle vocational","3134","0.53310225994748","0.520500537063104","0.545703982831856"
"Non-working","2001","lower secondary degree","vocational + Abi","13","","",""
"Non-working","2001","lower secondary degree","higher vocational","242","0.477872655905528","0.435063017854151","0.520682293956906"
"Non-working","2001","lower secondary degree","higher education","122","0.665319292407671","0.598045240391926","0.732593344423416"
"Non-working","2001","secondary school degree","in school","","","",""
"Non-working","2001","secondary school degree","inadequately","","","",""
"Non-working","2001","secondary school degree","general elemantary","268","0.416792592083445","0.379121634863093","0.454463549303797"
"Non-working","2001","secondary school degree","middle vocational","1268","0.31659090861947","0.30282347827814","0.330358338960799"
"Non-working","2001","secondary school degree","vocational + Abi","21","","",""
"Non-working","2001","secondary school degree","higher vocational","183","0.288752165050981","0.256078415549024","0.321425914552938"
"Non-working","2001","secondary school degree","higher education","171","0.316306395294663","0.279964504963075","0.352648285626252"
"Non-working","2001","college entrance qualification","in school","","","",""
"Non-working","2001","college entrance qualification","inadequately","","","",""
"Non-working","2001","college entrance qualification","general elemantary","","","",""
"Non-working","2001","college entrance qualification","middle vocational","349","0.484659193097745","0.447715873032828","0.521602513162663"
"Non-working","2001","college entrance qualification","vocational + Abi","274","0.351428393028758","0.319389982284505","0.38346680377301"
"Non-working","2001","college entrance qualification","higher vocational","100","0.310747885708167","0.262053768324762","0.359442003091572"
"Non-working","2001","college entrance qualification","higher education","614","0.258231123629809","0.241267394743194","0.275194852516425"
"Non-working","2001","Other degree","in school","","","",""
"Non-working","2001","Other degree","inadequately","21","","",""
"Non-working","2001","Other degree","general elemantary","241","0.547714074074142","0.501261232706338","0.594166915441945"
"Non-working","2001","Other degree","middle vocational","199","0.418098689544487","0.374425579314995","0.461771799773978"
"Non-working","2001","Other degree","vocational + Abi","58","0.349573284462004","0.274747014771625","0.424399554152382"
"Non-working","2001","Other degree","higher vocational","27","","",""
"Non-working","2001","Other degree","higher education","70","0.421661453331008","0.351071615091556","0.492251291570461"
"Non-working","2001","no degree/no degree yet","in school","471","0.836055307011081","0.805142497552031","0.866968116470132"
"Non-working","2001","no degree/no degree yet","inadequately","180","0.673392396333905","0.617964423707248","0.728820368960563"
"Non-working","2001","no degree/no degree yet","general elemantary","","","",""
"Non-working","2001","no degree/no degree yet","middle vocational","24","","",""
"Non-working","2001","no degree/no degree yet","vocational + Abi","","","",""
"Non-working","2001","no degree/no degree yet","higher vocational","2","","",""
"Non-working","2001","no degree/no degree yet","higher education","","","",""
"Other","2001","lower secondary degree","in school","","","",""
"Other","2001","lower secondary degree","inadequately","","","",""
"Other","2001","lower secondary degree","general elemantary","233","0.0959707202293904","0.0831352798132316","0.108806160645549"
"Other","2001","lower secondary degree","middle vocational","210","0.0345713073414929","0.0299567315869304","0.0391858830960555"
"Other","2001","lower secondary degree","vocational + Abi","","","",""
"Other","2001","lower secondary degree","higher vocational","14","","",""
"Other","2001","lower secondary degree","higher education","7","","",""
"Other","2001","secondary school degree","in school","","","",""
"Other","2001","secondary school degree","inadequately","","","",""
"Other","2001","secondary school degree","general elemantary","275","0.398844050660749","0.361430383522617","0.436257717798882"
"Other","2001","secondary school degree","middle vocational","197","0.0401699700765712","0.034358162684426","0.0459817774687164"
"Other","2001","secondary school degree","vocational + Abi","","","",""
"Other","2001","secondary school degree","higher vocational","21","","",""
"Other","2001","secondary school degree","higher education","7","","",""
"Other","2001","college entrance qualification","in school","","","",""
"Other","2001","college entrance qualification","inadequately","","","",""
"Other","2001","college entrance qualification","general elemantary","","","",""
"Other","2001","college entrance qualification","middle vocational","220","0.298406970510998","0.264583548591799","0.332230392430196"
"Other","2001","college entrance qualification","vocational + Abi","47","0.0603073197400809","0.0443319281986987","0.0762827112814631"
"Other","2001","college entrance qualification","higher vocational","9","","",""
"Other","2001","college entrance qualification","higher education","58","0.0277537811546281","0.0213868238420259","0.0341207384672302"
"Other","2001","Other degree","in school","","","",""
"Other","2001","Other degree","inadequately","11","","",""
"Other","2001","Other degree","general elemantary","17","","",""
"Other","2001","Other degree","middle vocational","19","","",""
"Other","2001","Other degree","vocational + Abi","11","","",""
"Other","2001","Other degree","higher vocational","1","","",""
"Other","2001","Other degree","higher education","7","","",""
"Other","2001","no degree/no degree yet","in school","73","0.154048702203878","0.123906568352648","0.184190836055108"
"Other","2001","no degree/no degree yet","inadequately","13","","",""
"Other","2001","no degree/no degree yet","general elemantary","","","",""
"Other","2001","no degree/no degree yet","middle vocational","2","","",""
"Other","2001","no degree/no degree yet","vocational + Abi","","","",""
"Other","2001","no degree/no degree yet","higher vocational","","","",""
"Other","2001","no degree/no degree yet","higher education","","","",""
"Full-time","2002","lower secondary degree","in school","","","",""
"Full-time","2002","lower secondary degree","inadequately","","","",""
"Full-time","2002","lower secondary degree","general elemantary","292","0.149649561301456","0.133450928614967","0.165848193987944"
"Full-time","2002","lower secondary degree","middle vocational","1999","0.337726099021823","0.325516898204738","0.349935299838909"
"Full-time","2002","lower secondary degree","vocational + Abi","16","","",""
"Full-time","2002","lower secondary degree","higher vocational","230","0.41026346298882","0.368067269227192","0.452459656750447"
"Full-time","2002","lower secondary degree","higher education","52","0.236136843605631","0.177128800638698","0.295144886572564"
"Full-time","2002","secondary school degree","in school","","","",""
"Full-time","2002","secondary school degree","inadequately","","","",""
"Full-time","2002","secondary school degree","general elemantary","89","0.133797258798109","0.107785571227415","0.159808946368802"
"Full-time","2002","secondary school degree","middle vocational","2337","0.494473543852526","0.479966920636869","0.508980167068182"
"Full-time","2002","secondary school degree","vocational + Abi","16","","",""
"Full-time","2002","secondary school degree","higher vocational","456","0.553646449818394","0.518602415217946","0.588690484418842"
"Full-time","2002","secondary school degree","higher education","413","0.536334941489183","0.498936115477018","0.573733767501348"
"Full-time","2002","college entrance qualification","in school","","","",""
"Full-time","2002","college entrance qualification","inadequately","","","",""
"Full-time","2002","college entrance qualification","general elemantary","","","",""
"Full-time","2002","college entrance qualification","middle vocational","99","0.131112131115758","0.107752595111238","0.154471667120278"
"Full-time","2002","college entrance qualification","vocational + Abi","482","0.481545634857605","0.450036714628697","0.513054555086512"
"Full-time","2002","college entrance qualification","higher vocational","221","0.550049759851388","0.499697879818479","0.600401639884297"
"Full-time","2002","college entrance qualification","higher education","2224","0.597492922217858","0.581183114438239","0.613802729997476"
"Full-time","2002","Other degree","in school","","","",""
"Full-time","2002","Other degree","inadequately","4","","",""
"Full-time","2002","Other degree","general elemantary","128","0.330501899994591","0.284576047920655","0.376427752068528"
"Full-time","2002","Other degree","middle vocational","201","0.434506518460708","0.38945249672677","0.479560540194647"
"Full-time","2002","Other degree","vocational + Abi","69","0.478344945360888","0.397038234176333","0.559651656545444"
"Full-time","2002","Other degree","higher vocational","30","0.432807176250371","0.316739400691926","0.548874951808816"
"Full-time","2002","Other degree","higher education","108","0.433955057602248","0.366762250907947","0.501147864296549"
"Full-time","2002","no degree/no degree yet","in school","","","",""
"Full-time","2002","no degree/no degree yet","inadequately","51","0.191960114513127","0.142943405424603","0.240976823601651"
"Full-time","2002","no degree/no degree yet","general elemantary","","","",""
"Full-time","2002","no degree/no degree yet","middle vocational","14","","",""
"Full-time","2002","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","2002","no degree/no degree yet","higher vocational","3","","",""
"Full-time","2002","no degree/no degree yet","higher education","1","","",""
"Part-time","2002","lower secondary degree","in school","","","",""
"Part-time","2002","lower secondary degree","inadequately","","","",""
"Part-time","2002","lower secondary degree","general elemantary","114","0.0621850813619012","0.0512192052372256","0.0731509574865768"
"Part-time","2002","lower secondary degree","middle vocational","492","0.0803861439246779","0.073367075821","0.0874052120283559"
"Part-time","2002","lower secondary degree","vocational + Abi","1","","",""
"Part-time","2002","lower secondary degree","higher vocational","36","0.0672836578896511","0.0457933602972552","0.0887739554820469"
"Part-time","2002","lower secondary degree","higher education","10","","",""
"Part-time","2002","secondary school degree","in school","","","",""
"Part-time","2002","secondary school degree","inadequately","","","",""
"Part-time","2002","secondary school degree","general elemantary","30","0.0388300512749152","0.0240689344224976","0.0535911681273328"
"Part-time","2002","secondary school degree","middle vocational","647","0.123691043387956","0.114138465038584","0.133243621737328"
"Part-time","2002","secondary school degree","vocational + Abi","1","","",""
"Part-time","2002","secondary school degree","higher vocational","109","0.137058872292676","0.112814971113783","0.161302773471568"
"Part-time","2002","secondary school degree","higher education","80","0.10303919095117","0.0802396715167121","0.125838710385628"
"Part-time","2002","college entrance qualification","in school","","","",""
"Part-time","2002","college entrance qualification","inadequately","","","",""
"Part-time","2002","college entrance qualification","general elemantary","","","",""
"Part-time","2002","college entrance qualification","middle vocational","60","0.0851327855979028","0.0658180680728543","0.104447503122951"
"Part-time","2002","college entrance qualification","vocational + Abi","121","0.101986377270102","0.082902260164479","0.121070494375725"
"Part-time","2002","college entrance qualification","higher vocational","49","0.10390657645538","0.0730227843686376","0.134790368542123"
"Part-time","2002","college entrance qualification","higher education","388","0.0995313928727796","0.0895748165182352","0.109487969227324"
"Part-time","2002","Other degree","in school","","","",""
"Part-time","2002","Other degree","inadequately","2","","",""
"Part-time","2002","Other degree","general elemantary","29","","",""
"Part-time","2002","Other degree","middle vocational","35","0.0847506643342232","0.0594365416055555","0.110064787062891"
"Part-time","2002","Other degree","vocational + Abi","14","","",""
"Part-time","2002","Other degree","higher vocational","9","","",""
"Part-time","2002","Other degree","higher education","27","","",""
"Part-time","2002","no degree/no degree yet","in school","15","","",""
"Part-time","2002","no degree/no degree yet","inadequately","13","","",""
"Part-time","2002","no degree/no degree yet","general elemantary","","","",""
"Part-time","2002","no degree/no degree yet","middle vocational","4","","",""
"Part-time","2002","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","2002","no degree/no degree yet","higher vocational","","","",""
"Part-time","2002","no degree/no degree yet","higher education","","","",""
"Non-working","2002","lower secondary degree","in school","","","",""
"Non-working","2002","lower secondary degree","inadequately","","","",""
"Non-working","2002","lower secondary degree","general elemantary","1225","0.683739767351814","0.662623878052006","0.704855656651622"
"Non-working","2002","lower secondary degree","middle vocational","3073","0.550049603449034","0.537206518582547","0.562892688315521"
"Non-working","2002","lower secondary degree","vocational + Abi","15","","",""
"Non-working","2002","lower secondary degree","higher vocational","242","0.502475426440673","0.459583305556281","0.545367547325064"
"Non-working","2002","lower secondary degree","higher education","133","0.705939514481768","0.642636610458933","0.769242418504603"
"Non-working","2002","secondary school degree","in school","","","",""
"Non-working","2002","secondary school degree","inadequately","","","",""
"Non-working","2002","secondary school degree","general elemantary","274","0.420405317247203","0.382688812367169","0.458121822127237"
"Non-working","2002","secondary school degree","middle vocational","1380","0.334052831350154","0.320367657351318","0.347738005348991"
"Non-working","2002","secondary school degree","vocational + Abi","19","","",""
"Non-working","2002","secondary school degree","higher vocational","181","0.27664146319028","0.245106394148979","0.308176532231582"
"Non-working","2002","secondary school degree","higher education","183","0.33500142984541","0.299604024811919","0.370398834878901"
"Non-working","2002","college entrance qualification","in school","","","",""
"Non-working","2002","college entrance qualification","inadequately","","","",""
"Non-working","2002","college entrance qualification","general elemantary","","","",""
"Non-working","2002","college entrance qualification","middle vocational","412","0.496331438585451","0.461728002882137","0.530934874288765"
"Non-working","2002","college entrance qualification","vocational + Abi","299","0.349543577910631","0.319474556491191","0.37961259933007"
"Non-working","2002","college entrance qualification","higher vocational","95","0.322746200312029","0.275426852384048","0.370065548240009"
"Non-working","2002","college entrance qualification","higher education","771","0.272234798681841","0.257431341173563","0.287038256190119"
"Non-working","2002","Other degree","in school","","","",""
"Non-working","2002","Other degree","inadequately","21","","",""
"Non-working","2002","Other degree","general elemantary","230","0.546464694875587","0.497859557776997","0.595069831974176"
"Non-working","2002","Other degree","middle vocational","207","0.437772730544592","0.392680479074835","0.48286498201435"
"Non-working","2002","Other degree","vocational + Abi","57","0.354494983274031","0.276634167868764","0.432355798679298"
"Non-working","2002","Other degree","higher vocational","26","","",""
"Non-working","2002","Other degree","higher education","66","0.375903886347681","0.310238108221571","0.441569664473792"
"Non-working","2002","no degree/no degree yet","in school","546","0.898897321293383","0.875110200208472","0.922684442378294"
"Non-working","2002","no degree/no degree yet","inadequately","167","0.683164603456611","0.625261508712407","0.741067698200816"
"Non-working","2002","no degree/no degree yet","general elemantary","","","",""
"Non-working","2002","no degree/no degree yet","middle vocational","22","","",""
"Non-working","2002","no degree/no degree yet","vocational + Abi","","","",""
"Non-working","2002","no degree/no degree yet","higher vocational","2","","",""
"Non-working","2002","no degree/no degree yet","higher education","1","","",""
"Other","2002","lower secondary degree","in school","","","",""
"Other","2002","lower secondary degree","inadequately","","","",""
"Other","2002","lower secondary degree","general elemantary","232","0.104425589984829","0.0905389885696055","0.118312191400053"
"Other","2002","lower secondary degree","middle vocational","200","0.0318381536044648","0.0273056931486771","0.0363706140602524"
"Other","2002","lower secondary degree","vocational + Abi","","","",""
"Other","2002","lower secondary degree","higher vocational","14","","",""
"Other","2002","lower secondary degree","higher education","4","","",""
"Other","2002","secondary school degree","in school","","","",""
"Other","2002","secondary school degree","inadequately","","","",""
"Other","2002","secondary school degree","general elemantary","265","0.406967372679773","0.369430833011553","0.444503912347993"
"Other","2002","secondary school degree","middle vocational","199","0.0477825814093635","0.0415935067502368","0.0539716560684902"
"Other","2002","secondary school degree","vocational + Abi","1","","",""
"Other","2002","secondary school degree","higher vocational","27","","",""
"Other","2002","secondary school degree","higher education","7","","",""
"Other","2002","college entrance qualification","in school","","","",""
"Other","2002","college entrance qualification","inadequately","","","",""
"Other","2002","college entrance qualification","general elemantary","","","",""
"Other","2002","college entrance qualification","middle vocational","231","0.287423644700888","0.256102483355462","0.318744806046314"
"Other","2002","college entrance qualification","vocational + Abi","64","0.0669244099616629","0.0511660790039294","0.0826827409193965"
"Other","2002","college entrance qualification","higher vocational","10","","",""
"Other","2002","college entrance qualification","higher education","90","0.0307408862275216","0.0250000674466196","0.0364817050084237"
"Other","2002","Other degree","in school","","","",""
"Other","2002","Other degree","inadequately","10","","",""
"Other","2002","Other degree","general elemantary","16","","",""
"Other","2002","Other degree","middle vocational","22","","",""
"Other","2002","Other degree","vocational + Abi","5","","",""
"Other","2002","Other degree","higher vocational","5","","",""
"Other","2002","Other degree","higher education","8","","",""
"Other","2002","no degree/no degree yet","in school","56","0.0797063151218186","0.0583357948230665","0.101076835420571"
"Other","2002","no degree/no degree yet","inadequately","17","","",""
"Other","2002","no degree/no degree yet","general elemantary","","","",""
"Other","2002","no degree/no degree yet","middle vocational","4","","",""
"Other","2002","no degree/no degree yet","vocational + Abi","","","",""
"Other","2002","no degree/no degree yet","higher vocational","","","",""
"Other","2002","no degree/no degree yet","higher education","","","",""
"Full-time","2003","lower secondary degree","in school","","","",""
"Full-time","2003","lower secondary degree","inadequately","","","",""
"Full-time","2003","lower secondary degree","general elemantary","266","0.148938979632423","0.132282083884127","0.165595875380718"
"Full-time","2003","lower secondary degree","middle vocational","1828","0.3266505697715","0.314230081213879","0.339071058329121"
"Full-time","2003","lower secondary degree","vocational + Abi","13","","",""
"Full-time","2003","lower secondary degree","higher vocational","212","0.416265220484592","0.372927831235127","0.459602609734057"
"Full-time","2003","lower secondary degree","higher education","47","0.21886909563854","0.160685392602718","0.277052798674362"
"Full-time","2003","secondary school degree","in school","","","",""
"Full-time","2003","secondary school degree","inadequately","","","",""
"Full-time","2003","secondary school degree","general elemantary","94","0.175570043480869","0.145932082200671","0.205208004761068"
"Full-time","2003","secondary school degree","middle vocational","2203","0.484650806709496","0.469889016853908","0.499412596565084"
"Full-time","2003","secondary school degree","vocational + Abi","15","","",""
"Full-time","2003","secondary school degree","higher vocational","414","0.529581269061658","0.493907599787885","0.565254938335432"
"Full-time","2003","secondary school degree","higher education","356","0.493307034129095","0.454783418377106","0.531830649881084"
"Full-time","2003","college entrance qualification","in school","","","",""
"Full-time","2003","college entrance qualification","inadequately","","","",""
"Full-time","2003","college entrance qualification","general elemantary","","","",""
"Full-time","2003","college entrance qualification","middle vocational","106","0.145768402002777","0.121130456251072","0.170406347754483"
"Full-time","2003","college entrance qualification","vocational + Abi","482","0.46103475766628","0.429600244314781","0.492469271017779"
"Full-time","2003","college entrance qualification","higher vocational","210","0.512940504588384","0.462215957297235","0.563665051879533"
"Full-time","2003","college entrance qualification","higher education","2040","0.578836272667435","0.562041180225139","0.595631365109731"
"Full-time","2003","Other degree","in school","","","",""
"Full-time","2003","Other degree","inadequately","4","","",""
"Full-time","2003","Other degree","general elemantary","108","0.250502211193726","0.206878817775389","0.294125604612062"
"Full-time","2003","Other degree","middle vocational","177","0.388302750396278","0.342764614371736","0.43384088642082"
"Full-time","2003","Other degree","vocational + Abi","54","0.447026340721049","0.362529387424497","0.531523294017601"
"Full-time","2003","Other degree","higher vocational","24","","",""
"Full-time","2003","Other degree","higher education","100","0.470204753488678","0.400684230237717","0.53972527673964"
"Full-time","2003","no degree/no degree yet","in school","","","",""
"Full-time","2003","no degree/no degree yet","inadequately","48","0.201389647803727","0.149895702250319","0.252883593357135"
"Full-time","2003","no degree/no degree yet","general elemantary","","","",""
"Full-time","2003","no degree/no degree yet","middle vocational","13","","",""
"Full-time","2003","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","2003","no degree/no degree yet","higher vocational","1","","",""
"Full-time","2003","no degree/no degree yet","higher education","1","","",""
"Part-time","2003","lower secondary degree","in school","","","",""
"Part-time","2003","lower secondary degree","inadequately","","","",""
"Part-time","2003","lower secondary degree","general elemantary","107","0.049165483723276","0.0390498718348913","0.0592810956116607"
"Part-time","2003","lower secondary degree","middle vocational","446","0.076116921460949","0.0690938702624855","0.0831399726594125"
"Part-time","2003","lower secondary degree","vocational + Abi","2","","",""
"Part-time","2003","lower secondary degree","higher vocational","30","0.053078024033306","0.0333681264376043","0.0727879216290077"
"Part-time","2003","lower secondary degree","higher education","8","","",""
"Part-time","2003","secondary school degree","in school","","","",""
"Part-time","2003","secondary school degree","inadequately","","","",""
"Part-time","2003","secondary school degree","general elemantary","35","0.0544478205577917","0.0367720141548455","0.0721236269607378"
"Part-time","2003","secondary school degree","middle vocational","663","0.132740278822955","0.122718387260072","0.142762170385839"
"Part-time","2003","secondary school degree","vocational + Abi","2","","",""
"Part-time","2003","secondary school degree","higher vocational","112","0.14406834965997","0.118970124894408","0.169166574425532"
"Part-time","2003","secondary school degree","higher education","89","0.114757443159087","0.0901980560637975","0.139316830254376"
"Part-time","2003","college entrance qualification","in school","","","",""
"Part-time","2003","college entrance qualification","inadequately","","","",""
"Part-time","2003","college entrance qualification","general elemantary","","","",""
"Part-time","2003","college entrance qualification","middle vocational","57","0.0686292765996811","0.0509769894306932","0.0862815637686689"
"Part-time","2003","college entrance qualification","vocational + Abi","130","0.12551733607496","0.104625000800779","0.146409671349142"
"Part-time","2003","college entrance qualification","higher vocational","52","0.1170788228437","0.0844505702666654","0.149707075420735"
"Part-time","2003","college entrance qualification","higher education","396","0.104014569679143","0.0936302843837444","0.114398854974542"
"Part-time","2003","Other degree","in school","","","",""
"Part-time","2003","Other degree","inadequately","1","","",""
"Part-time","2003","Other degree","general elemantary","30","0.0788636516594175","0.0517287103029958","0.105998593015839"
"Part-time","2003","Other degree","middle vocational","46","0.141518325731217","0.108950136845749","0.174086514616684"
"Part-time","2003","Other degree","vocational + Abi","18","","",""
"Part-time","2003","Other degree","higher vocational","8","","",""
"Part-time","2003","Other degree","higher education","20","","",""
"Part-time","2003","no degree/no degree yet","in school","4","","",""
"Part-time","2003","no degree/no degree yet","inadequately","11","","",""
"Part-time","2003","no degree/no degree yet","general elemantary","","","",""
"Part-time","2003","no degree/no degree yet","middle vocational","4","","",""
"Part-time","2003","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","2003","no degree/no degree yet","higher vocational","","","",""
"Part-time","2003","no degree/no degree yet","higher education","","","",""
"Non-working","2003","lower secondary degree","in school","","","",""
"Non-working","2003","lower secondary degree","inadequately","","","",""
"Non-working","2003","lower secondary degree","general elemantary","1175","0.704695513935253","0.683353013139719","0.726038014730786"
"Non-working","2003","lower secondary degree","middle vocational","2996","0.56128431899271","0.548142370704079","0.574426267281341"
"Non-working","2003","lower secondary degree","vocational + Abi","14","","",""
"Non-working","2003","lower secondary degree","higher vocational","246","0.519234906273803","0.475309245732834","0.563160566814772"
"Non-working","2003","lower secondary degree","higher education","133","0.720698382436152","0.657564757603957","0.783832007268348"
"Non-working","2003","secondary school degree","in school","","","",""
"Non-working","2003","secondary school degree","inadequately","","","",""
"Non-working","2003","secondary school degree","general elemantary","259","0.43553979051307","0.396914049761895","0.474165531264246"
"Non-working","2003","secondary school degree","middle vocational","1359","0.339384038725704","0.325398023833497","0.353370053617912"
"Non-working","2003","secondary school degree","vocational + Abi","18","","",""
"Non-working","2003","secondary school degree","higher vocational","194","0.292341297285303","0.259832853366971","0.324849741203635"
"Non-working","2003","secondary school degree","higher education","188","0.355921691515004","0.319028815224239","0.392814567805769"
"Non-working","2003","college entrance qualification","in school","","","",""
"Non-working","2003","college entrance qualification","inadequately","","","",""
"Non-working","2003","college entrance qualification","general elemantary","","","",""
"Non-working","2003","college entrance qualification","middle vocational","405","0.515923130283051","0.48103042457514","0.550815835990962"
"Non-working","2003","college entrance qualification","vocational + Abi","287","0.334504967230623","0.304751798678608","0.364258135782639"
"Non-working","2003","college entrance qualification","higher vocational","102","0.345732030448307","0.297466029931836","0.393998030964779"
"Non-working","2003","college entrance qualification","higher education","796","0.282184451418971","0.266875268227698","0.297493634610245"
"Non-working","2003","Other degree","in school","","","",""
"Non-working","2003","Other degree","inadequately","23","","",""
"Non-working","2003","Other degree","general elemantary","223","0.608582354168694","0.55944538510061","0.657719323236778"
"Non-working","2003","Other degree","middle vocational","200","0.434079759262327","0.387768761897508","0.480390756627146"
"Non-working","2003","Other degree","vocational + Abi","54","0.334110954663926","0.253948951109706","0.414272958218147"
"Non-working","2003","Other degree","higher vocational","26","","",""
"Non-working","2003","Other degree","higher education","68","0.382077762930432","0.314398084080966","0.449757441779897"
"Non-working","2003","no degree/no degree yet","in school","560","0.902689350596348","0.879322337693897","0.9260563634988"
"Non-working","2003","no degree/no degree yet","inadequately","162","0.675621251538555","0.615511078480025","0.735731424597086"
"Non-working","2003","no degree/no degree yet","general elemantary","","","",""
"Non-working","2003","no degree/no degree yet","middle vocational","24","","",""
"Non-working","2003","no degree/no degree yet","vocational + Abi","","","",""
"Non-working","2003","no degree/no degree yet","higher vocational","3","","",""
"Non-working","2003","no degree/no degree yet","higher education","1","","",""
"Other","2003","lower secondary degree","in school","","","",""
"Other","2003","lower secondary degree","inadequately","","","",""
"Other","2003","lower secondary degree","general elemantary","207","0.0972000227090486","0.083340812449152","0.111059232968945"
"Other","2003","lower secondary degree","middle vocational","207","0.0359481897748411","0.0310179797476122","0.04087839980207"
"Other","2003","lower secondary degree","vocational + Abi","","","",""
"Other","2003","lower secondary degree","higher vocational","9","","",""
"Other","2003","lower secondary degree","higher education","6","","",""
"Other","2003","secondary school degree","in school","","","",""
"Other","2003","secondary school degree","inadequately","","","",""
"Other","2003","secondary school degree","general elemantary","245","0.334442345448269","0.297688760420183","0.371195930476354"
"Other","2003","secondary school degree","middle vocational","178","0.0432248757418445","0.0372180426769593","0.0492317088067297"
"Other","2003","secondary school degree","vocational + Abi","1","","",""
"Other","2003","secondary school degree","higher vocational","32","0.0340090839930681","0.0210545093029709","0.0469636586831653"
"Other","2003","secondary school degree","higher education","14","","",""
"Other","2003","college entrance qualification","in school","","","",""
"Other","2003","college entrance qualification","inadequately","","","",""
"Other","2003","college entrance qualification","general elemantary","","","",""
"Other","2003","college entrance qualification","middle vocational","220","0.269679191114491","0.238693189565206","0.300665192663775"
"Other","2003","college entrance qualification","vocational + Abi","67","0.0789429390281365","0.0619386122849132","0.0959472657713597"
"Other","2003","college entrance qualification","higher vocational","9","","",""
"Other","2003","college entrance qualification","higher education","88","0.0349647062344504","0.0287163527668748","0.0412130597020259"
"Other","2003","Other degree","in school","","","",""
"Other","2003","Other degree","inadequately","10","","",""
"Other","2003","Other degree","general elemantary","18","","",""
"Other","2003","Other degree","middle vocational","17","","",""
"Other","2003","Other degree","vocational + Abi","7","","",""
"Other","2003","Other degree","higher vocational","5","","",""
"Other","2003","Other degree","higher education","10","","",""
"Other","2003","no degree/no degree yet","in school","54","0.0868969830042445","0.0646886433195921","0.109105322688897"
"Other","2003","no degree/no degree yet","inadequately","12","","",""
"Other","2003","no degree/no degree yet","general elemantary","","","",""
"Other","2003","no degree/no degree yet","middle vocational","3","","",""
"Other","2003","no degree/no degree yet","vocational + Abi","","","",""
"Other","2003","no degree/no degree yet","higher vocational","","","",""
"Other","2003","no degree/no degree yet","higher education","","","",""
"Full-time","2004","lower secondary degree","in school","","","",""
"Full-time","2004","lower secondary degree","inadequately","","","",""
