"erwst","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Part-time","2000","Couple + C. LE 16 ","indirect migration background","18","","",""
"Part-time","2000","Couple + C. GT 16 ","no migration background","316","0.101911921197929","0.0913737658612667","0.112450076534591"
"Part-time","2000","Couple + C. GT 16 ","direct migration background","50","0.096797707864825","0.0722863574125506","0.121309058317099"
"Part-time","2000","Couple + C. GT 16 ","indirect migration background","10","","",""
"Part-time","2000","Couple + C. LE and GT 16","no migration background","184","0.130552515692924","0.113145192444023","0.147959838941824"
"Part-time","2000","Couple + C. LE and GT 16","direct migration background","43","0.114301464027954","0.0822684837769816","0.146334444278926"
"Part-time","2000","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Non-working","2000","1-pers.-HH","no migration background","1589","0.546878198018998","0.529026346576336","0.564730049461659"
"Non-working","2000","1-pers.-HH","direct migration background","167","0.562256605561737","0.505547668162548","0.618965542960926"
"Non-working","2000","1-pers.-HH","indirect migration background","26","","",""
"Non-working","2000","(Married) couple without C. ","no migration background","3657","0.571248675243717","0.55935757519461","0.583139775292825"
"Non-working","2000","(Married) couple without C. ","direct migration background","450","0.539100920997897","0.504983270036509","0.573218571959284"
"Non-working","2000","(Married) couple without C. ","indirect migration background","31","0.280040861661433","0.199024690544471","0.361057032778395"
"Non-working","2000","Single parent ","no migration background","381","0.367110303345129","0.336947209390615","0.397273397299642"
"Non-working","2000","Single parent ","direct migration background","64","0.441544458718289","0.363370201461628","0.519718715974949"
"Non-working","2000","Single parent ","indirect migration background","33","0.393817007038867","0.279358473204652","0.508275540873081"
"Non-working","2000","Couple + C. LE 16 ","no migration background","1036","0.233828115822818","0.220982957349983","0.246673274295653"
"Non-working","2000","Couple + C. LE 16 ","direct migration background","347","0.355746135504469","0.325174318504038","0.3863179525049"
"Non-working","2000","Couple + C. LE 16 ","indirect migration background","63","0.387999606346919","0.309225965818324","0.466773246875515"
"Non-working","2000","Couple + C. GT 16 ","no migration background","1088","0.350207941289294","0.333591315849989","0.366824566728599"
"Non-working","2000","Couple + C. GT 16 ","direct migration background","240","0.396242888057523","0.355696324061707","0.436789452053338"
"Non-working","2000","Couple + C. GT 16 ","indirect migration background","98","0.41664928303199","0.354663064701315","0.478635501362665"
"Non-working","2000","Couple + C. LE and GT 16","no migration background","439","0.311367727380577","0.287442934955758","0.335292519805396"
"Non-working","2000","Couple + C. LE and GT 16","direct migration background","154","0.397073957483826","0.347813753068752","0.446334161898899"
"Non-working","2000","Couple + C. LE and GT 16","indirect migration background","68","0.602363991600964","0.518234402282124","0.686493580919804"
"Other","2000","1-pers.-HH","no migration background","127","0.0403768142937318","0.0333177543281388","0.0474358742593247"
"Other","2000","1-pers.-HH","direct migration background","8","","",""
"Other","2000","1-pers.-HH","indirect migration background","12","","",""
"Other","2000","(Married) couple without C. ","no migration background","168","0.0249908243370373","0.0212402192782228","0.0287414293958519"
"Other","2000","(Married) couple without C. ","direct migration background","28","","",""
"Other","2000","(Married) couple without C. ","indirect migration background","4","","",""
"Other","2000","Single parent ","no migration background","89","0.0986505065232518","0.0799905831245806","0.117310429921923"
"Other","2000","Single parent ","direct migration background","16","","",""
"Other","2000","Single parent ","indirect migration background","17","","",""
"Other","2000","Couple + C. LE 16 ","no migration background","214","0.049737610875297","0.0431399160047423","0.0563353057458517"
"Other","2000","Couple + C. LE 16 ","direct migration background","40","0.0511634009752799","0.0370932727118889","0.0652335292386709"
"Other","2000","Couple + C. LE 16 ","indirect migration background","6","","",""
"Other","2000","Couple + C. GT 16 ","no migration background","358","0.115972532983977","0.104819240620423","0.12712582534753"
"Other","2000","Couple + C. GT 16 ","direct migration background","26","","",""
"Other","2000","Couple + C. GT 16 ","indirect migration background","58","0.232636411054211","0.179513190859853","0.28575963124857"
"Other","2000","Couple + C. LE and GT 16","no migration background","211","0.16269691814972","0.143627005570252","0.181766830729187"
"Other","2000","Couple + C. LE and GT 16","direct migration background","36","0.0986970016640213","0.0686697299676546","0.128724273360388"
"Other","2000","Couple + C. LE and GT 16","indirect migration background","33","0.211913347218912","0.141663957349921","0.282162737087903"
"Full-time","2001","1-pers.-HH","no migration background","1036","0.376724823337669","0.358379189201737","0.395070457473601"
"Full-time","2001","1-pers.-HH","direct migration background","86","0.306615858892179","0.248642399906219","0.364589317878139"
"Full-time","2001","1-pers.-HH","indirect migration background","54","0.430827570508055","0.33278634651691","0.5288687944992"
"Full-time","2001","(Married) couple without C. ","no migration background","2120","0.327966708893135","0.31613388553372","0.33979953225255"
"Full-time","2001","(Married) couple without C. ","direct migration background","240","0.308084719949695","0.275302969061975","0.340866470837415"
"Full-time","2001","(Married) couple without C. ","indirect migration background","69","0.652152345416726","0.562738677254255","0.741566013579197"
"Full-time","2001","Single parent ","no migration background","338","0.358968395356977","0.328004865948105","0.389931924765849"
"Full-time","2001","Single parent ","direct migration background","58","0.38647919155383","0.308553589196188","0.464404793911472"
"Full-time","2001","Single parent ","indirect migration background","12","","",""
"Full-time","2001","Couple + C. LE 16 ","no migration background","2043","0.557108838479534","0.541259059173951","0.572958617785117"
"Full-time","2001","Couple + C. LE 16 ","direct migration background","426","0.479834179605302","0.445927788925474","0.51374057028513"
"Full-time","2001","Couple + C. LE 16 ","indirect migration background","75","0.514272275818085","0.43754543949246","0.59099911214371"
"Full-time","2001","Couple + C. GT 16 ","no migration background","1287","0.427552090931398","0.409720711853063","0.445383470009733"
"Full-time","2001","Couple + C. GT 16 ","direct migration background","212","0.424748248697245","0.380481756612314","0.469014740782175"
"Full-time","2001","Couple + C. GT 16 ","indirect migration background","60","0.281676940700965","0.221269026419284","0.342084854982646"
"Full-time","2001","Couple + C. LE and GT 16","no migration background","555","0.407327018385671","0.380990305988865","0.433663730782477"
"Full-time","2001","Couple + C. LE and GT 16","direct migration background","127","0.409031903824481","0.354124192404979","0.463939615243983"
"Full-time","2001","Couple + C. LE and GT 16","indirect migration background","20","","",""
"Part-time","2001","1-pers.-HH","no migration background","110","0.0408505486627104","0.0333563917466239","0.0483447055787968"
"Part-time","2001","1-pers.-HH","direct migration background","12","","",""
"Part-time","2001","1-pers.-HH","indirect migration background","3","","",""
"Part-time","2001","(Married) couple without C. ","no migration background","390","0.0666893410287818","0.0604012411309189","0.0729774409266447"
"Part-time","2001","(Married) couple without C. ","direct migration background","55","0.0716520889520192","0.0533398934688968","0.0899642844351416"
"Part-time","2001","(Married) couple without C. ","indirect migration background","1","","",""
"Part-time","2001","Single parent ","no migration background","133","0.158348831263182","0.134784445322575","0.181913217203789"
"Part-time","2001","Single parent ","direct migration background","14","","",""
"Part-time","2001","Single parent ","indirect migration background","2","","",""
"Part-time","2001","Couple + C. LE 16 ","no migration background","615","0.161203574118379","0.14947027054281","0.172936877693948"
"Part-time","2001","Couple + C. LE 16 ","direct migration background","86","0.116732069157103","0.0949396025644912","0.138524535749714"
"Part-time","2001","Couple + C. LE 16 ","indirect migration background","21","","",""
"Part-time","2001","Couple + C. GT 16 ","no migration background","289","0.107036617478674","0.095893532512635","0.118179702444713"
"Part-time","2001","Couple + C. GT 16 ","direct migration background","50","0.103889001699816","0.0765648917246774","0.131213111674955"
"Part-time","2001","Couple + C. GT 16 ","indirect migration background","6","","",""
"Part-time","2001","Couple + C. LE and GT 16","no migration background","177","0.128647556419487","0.110701043131268","0.146594069707705"
"Part-time","2001","Couple + C. LE and GT 16","direct migration background","31","0.0907958257116797","0.0587082885598524","0.122883362863507"
"Part-time","2001","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Non-working","2001","1-pers.-HH","no migration background","1426","0.543016645000211","0.524156828800264","0.561876461200157"
"Non-working","2001","1-pers.-HH","direct migration background","134","0.575078465382656","0.51292535355072","0.637231577214591"
"Non-working","2001","1-pers.-HH","indirect migration background","26","","",""
"Non-working","2001","(Married) couple without C. ","no migration background","3349","0.574531461567947","0.562070006946781","0.586992916189113"
"Non-working","2001","(Married) couple without C. ","direct migration background","441","0.582100259170559","0.547081113034123","0.617119405306995"
"Non-working","2001","(Married) couple without C. ","indirect migration background","33","0.280272329243435","0.195956512077798","0.364588146409072"
"Non-working","2001","Single parent ","no migration background","365","0.376701908566466","0.345424595344115","0.407979221788817"
"Non-working","2001","Single parent ","direct migration background","61","0.407519401320113","0.328884802928698","0.486153999711528"
"Non-working","2001","Single parent ","indirect migration background","26","","",""
"Non-working","2001","Couple + C. LE 16 ","no migration background","909","0.228285103595816","0.214892287147649","0.241677920043984"
"Non-working","2001","Couple + C. LE 16 ","direct migration background","292","0.36152872784403","0.328922004945897","0.394135450742164"
"Non-working","2001","Couple + C. LE 16 ","indirect migration background","62","0.329922543515914","0.25774156117085","0.402103525860978"
"Non-working","2001","Couple + C. GT 16 ","no migration background","1030","0.344765259314204","0.327634262465017","0.361896256163391"
"Non-working","2001","Couple + C. GT 16 ","direct migration background","189","0.382851119941","0.339320959500941","0.426381280381059"
"Non-working","2001","Couple + C. GT 16 ","indirect migration background","100","0.464818615699224","0.39783778258098","0.531799448817469"
"Non-working","2001","Couple + C. LE and GT 16","no migration background","400","0.305608449282603","0.28091582320746","0.330301075357747"
"Non-working","2001","Couple + C. LE and GT 16","direct migration background","109","0.365847752687438","0.312055504378338","0.419640000996537"
"Non-working","2001","Couple + C. LE and GT 16","indirect migration background","49","0.439860236045475","0.345809595943562","0.533910876147388"
"Other","2001","1-pers.-HH","no migration background","108","0.0394079829994098","0.0320418037276759","0.0467741622711436"
"Other","2001","1-pers.-HH","direct migration background","11","","",""
"Other","2001","1-pers.-HH","indirect migration background","15","","",""
"Other","2001","(Married) couple without C. ","no migration background","188","0.030812488510136","0.0264569144894457","0.0351680625308263"
"Other","2001","(Married) couple without C. ","direct migration background","26","","",""
"Other","2001","(Married) couple without C. ","indirect migration background","6","","",""
"Other","2001","Single parent ","no migration background","86","0.105980864813376","0.0861121504090897","0.125849579217661"
"Other","2001","Single parent ","direct migration background","17","","",""
"Other","2001","Single parent ","indirect migration background","18","","",""
"Other","2001","Couple + C. LE 16 ","no migration background","206","0.053402483806271","0.0462283727190743","0.0605765948934677"
"Other","2001","Couple + C. LE 16 ","direct migration background","30","0.0419050233935649","0.0283061668933106","0.0555038798938192"
"Other","2001","Couple + C. LE 16 ","indirect migration background","5","","",""
"Other","2001","Couple + C. GT 16 ","no migration background","351","0.120646032275724","0.108906229138593","0.132385835412855"
"Other","2001","Couple + C. GT 16 ","direct migration background","28","","",""
"Other","2001","Couple + C. GT 16 ","indirect migration background","47","0.206856198576941","0.152460003046085","0.261252394107796"
"Other","2001","Couple + C. LE and GT 16","no migration background","205","0.158416975912239","0.138845132611847","0.177988819212631"
"Other","2001","Couple + C. LE and GT 16","direct migration background","41","0.134324517776402","0.0962417997959608","0.172407235756843"
"Other","2001","Couple + C. LE and GT 16","indirect migration background","33","0.291462318537649","0.205357216492585","0.377567420582713"
"Full-time","2002","1-pers.-HH","no migration background","1033","0.368515794333947","0.350286021768019","0.386745566899874"
"Full-time","2002","1-pers.-HH","direct migration background","84","0.320531599855617","0.261612021900081","0.379451177811153"
"Full-time","2002","1-pers.-HH","indirect migration background","50","0.502745056430181","0.401669154968301","0.603820957892061"
"Full-time","2002","(Married) couple without C. ","no migration background","2434","0.314386982212288","0.303187907653993","0.325586056770584"
"Full-time","2002","(Married) couple without C. ","direct migration background","242","0.301619537068428","0.269492857993651","0.333746216143205"
"Full-time","2002","(Married) couple without C. ","indirect migration background","60","0.540174369053366","0.442977790265254","0.637370947841478"
"Full-time","2002","Single parent ","no migration background","340","0.346755338313913","0.316330121847466","0.377180554780359"
"Full-time","2002","Single parent ","direct migration background","53","0.380148332251971","0.300307629556927","0.459989034947016"
"Full-time","2002","Single parent ","indirect migration background","17","","",""
"Full-time","2002","Couple + C. LE 16 ","no migration background","2078","0.54662225863606","0.530887007727614","0.562357509544507"
"Full-time","2002","Couple + C. LE 16 ","direct migration background","393","0.50398062504875","0.468197876210518","0.539763373886982"
"Full-time","2002","Couple + C. LE 16 ","indirect migration background","78","0.464127679274105","0.388938709208697","0.539316649339514"
"Full-time","2002","Couple + C. GT 16 ","no migration background","1453","0.399424178160431","0.382868371969191","0.415979984351671"
"Full-time","2002","Couple + C. GT 16 ","direct migration background","179","0.347123552668421","0.303041011089534","0.391206094247309"
"Full-time","2002","Couple + C. GT 16 ","indirect migration background","67","0.262965336288279","0.202404302359856","0.323526370216701"
"Full-time","2002","Couple + C. LE and GT 16","no migration background","624","0.398462338974795","0.373890468319822","0.423034209629767"
"Full-time","2002","Couple + C. LE and GT 16","direct migration background","130","0.389798638382966","0.334793740263737","0.444803536502195"
"Full-time","2002","Couple + C. LE and GT 16","indirect migration background","19","","",""
"Part-time","2002","1-pers.-HH","no migration background","97","0.0350752680678499","0.0281231174993914","0.0420274186363084"
"Part-time","2002","1-pers.-HH","direct migration background","15","","",""
"Part-time","2002","1-pers.-HH","indirect migration background","5","","",""
"Part-time","2002","(Married) couple without C. ","no migration background","475","0.071270393854759","0.0650644255166148","0.0774763621929031"
"Part-time","2002","(Married) couple without C. ","direct migration background","53","0.0599681203945418","0.0433484820426705","0.076587758746413"
"Part-time","2002","(Married) couple without C. ","indirect migration background","7","","",""
"Part-time","2002","Single parent ","no migration background","135","0.152830830848644","0.129828347638457","0.175833314058831"
"Part-time","2002","Single parent ","direct migration background","17","","",""
"Part-time","2002","Single parent ","indirect migration background","4","","",""
"Part-time","2002","Couple + C. LE 16 ","no migration background","678","0.159324277190791","0.14775636055083","0.170892193830751"
"Part-time","2002","Couple + C. LE 16 ","direct migration background","75","0.101756701830228","0.0801197557330753","0.123393647927381"
"Part-time","2002","Couple + C. LE 16 ","indirect migration background","23","","",""
"Part-time","2002","Couple + C. GT 16 ","no migration background","341","0.104226912682642","0.0938983906931818","0.114555434672102"
"Part-time","2002","Couple + C. GT 16 ","direct migration background","44","0.103715266804746","0.075482500847939","0.131948032761554"
"Part-time","2002","Couple + C. GT 16 ","indirect migration background","6","","",""
"Part-time","2002","Couple + C. LE and GT 16","no migration background","216","0.136590048634362","0.119354257446822","0.153825839821902"
"Part-time","2002","Couple + C. LE and GT 16","direct migration background","29","","",""
"Part-time","2002","Couple + C. LE and GT 16","indirect migration background","9","","",""
"Non-working","2002","1-pers.-HH","no migration background","1446","0.55795168182061","0.539184238288971","0.576719125352248"
"Non-working","2002","1-pers.-HH","direct migration background","130","0.550733728573889","0.487933342338293","0.613534114809485"
"Non-working","2002","1-pers.-HH","indirect migration background","31","0.370741967453043","0.273100471758994","0.468383463147092"
"Non-working","2002","(Married) couple without C. ","no migration background","3507","0.586964063125689","0.575086974227303","0.598841152024076"
"Non-working","2002","(Married) couple without C. ","direct migration background","460","0.608990033467132","0.574832298385018","0.643147768549246"
"Non-working","2002","(Married) couple without C. ","indirect migration background","31","0.34477543089966","0.252081639537741","0.437469222261579"
"Non-working","2002","Single parent ","no migration background","357","0.376760114620545","0.345782765960493","0.407737463280597"
"Non-working","2002","Single parent ","direct migration background","55","0.345469991983753","0.267257906741799","0.423682077225708"
"Non-working","2002","Single parent ","indirect migration background","22","","",""
"Non-working","2002","Couple + C. LE 16 ","no migration background","878","0.236598745638929","0.223165450009399","0.25003204126846"
"Non-working","2002","Couple + C. LE 16 ","direct migration background","249","0.336200504255178","0.30239128836449","0.370009720145867"
"Non-working","2002","Couple + C. LE 16 ","indirect migration background","57","0.328124656195484","0.257335208575921","0.398914103815046"
"Non-working","2002","Couple + C. GT 16 ","no migration background","1172","0.372481757157632","0.356139391704155","0.388824122611108"
"Non-working","2002","Couple + C. GT 16 ","direct migration background","193","0.434919326390124","0.389013409669816","0.480825243110432"
"Non-working","2002","Couple + C. GT 16 ","indirect migration background","86","0.427090777827835","0.359044703445781","0.49513685220989"
"Non-working","2002","Couple + C. LE and GT 16","no migration background","480","0.305904449124919","0.282777641053017","0.329031257196821"
"Non-working","2002","Couple + C. LE and GT 16","direct migration background","108","0.371013001331584","0.316530126147876","0.425495876515293"
"Non-working","2002","Couple + C. LE and GT 16","indirect migration background","67","0.443046269533406","0.357325248263854","0.528767290802958"
"Other","2002","1-pers.-HH","no migration background","114","0.0384572557775936","0.0311904191938667","0.0457240923613204"
"Other","2002","1-pers.-HH","direct migration background","12","","",""
"Other","2002","1-pers.-HH","indirect migration background","8","","",""
"Other","2002","(Married) couple without C. ","no migration background","186","0.0273785608072635","0.0234422665396915","0.0313148550748354"
"Other","2002","(Married) couple without C. ","direct migration background","29","","",""
"Other","2002","(Married) couple without C. ","indirect migration background","3","","",""
"Other","2002","Single parent ","no migration background","108","0.123653716216899","0.102609845484931","0.144697586948866"
"Other","2002","Single parent ","direct migration background","17","","",""
"Other","2002","Single parent ","indirect migration background","12","","",""
"Other","2002","Couple + C. LE 16 ","no migration background","211","0.0574547185342196","0.0500991900525941","0.064810247015845"
"Other","2002","Couple + C. LE 16 ","direct migration background","33","0.0580621688658439","0.0413252617282878","0.0747990760034"
"Other","2002","Couple + C. LE 16 ","indirect migration background","11","","",""
"Other","2002","Couple + C. GT 16 ","no migration background","396","0.123867151999296","0.112731586053285","0.135002717945307"
"Other","2002","Couple + C. GT 16 ","direct migration background","32","0.114241854136708","0.0847854802905051","0.143698227982912"
"Other","2002","Couple + C. GT 16 ","indirect migration background","44","0.251673116618677","0.191974514853274","0.31137171838408"
"Other","2002","Couple + C. LE and GT 16","no migration background","205","0.159043163265924","0.140688030741291","0.177398295790557"
"Other","2002","Couple + C. LE and GT 16","direct migration background","35","0.128191863402758","0.0904880472772364","0.165895679528279"
"Other","2002","Couple + C. LE and GT 16","indirect migration background","34","0.287958927144625","0.209819354401663","0.366098499887586"
"Full-time","2003","1-pers.-HH","no migration background","1002","0.366676703334939","0.348418441644716","0.384934965025161"
"Full-time","2003","1-pers.-HH","direct migration background","70","0.259273564741751","0.203362195116727","0.315184934366775"
"Full-time","2003","1-pers.-HH","indirect migration background","46","0.459665342175012","0.353089017250401","0.566241667099623"
"Full-time","2003","(Married) couple without C. ","no migration background","2275","0.305044497155887","0.29382371368136","0.316265280630415"
"Full-time","2003","(Married) couple without C. ","direct migration background","213","0.274940269662725","0.2428362247811","0.30704431454435"
"Full-time","2003","(Married) couple without C. ","indirect migration background","67","0.55546000670758","0.467284088156036","0.643635925259125"
"Full-time","2003","Single parent ","no migration background","298","0.325949535099546","0.295578546187475","0.356320524011617"
"Full-time","2003","Single parent ","direct migration background","56","0.405292541469073","0.324825863750248","0.485759219187897"
"Full-time","2003","Single parent ","indirect migration background","15","","",""
"Full-time","2003","Couple + C. LE 16 ","no migration background","1857","0.529531118994593","0.513093647695471","0.545968590293716"
"Full-time","2003","Couple + C. LE 16 ","direct migration background","335","0.478777102487171","0.441091571942169","0.516462633032173"
"Full-time","2003","Couple + C. LE 16 ","indirect migration background","82","0.523049496818108","0.449259106583698","0.596839887052518"
"Full-time","2003","Couple + C. GT 16 ","no migration background","1419","0.404947290984363","0.388297190884233","0.421597391084493"
"Full-time","2003","Couple + C. GT 16 ","direct migration background","165","0.332958579845749","0.288518203916052","0.377398955775445"
"Full-time","2003","Couple + C. GT 16 ","indirect migration background","61","0.288988875494425","0.224192915766216","0.353784835222633"
"Full-time","2003","Couple + C. LE and GT 16","no migration background","562","0.390554545994052","0.365197038505396","0.415912053482708"
"Full-time","2003","Couple + C. LE and GT 16","direct migration background","125","0.413939446338527","0.357829237098208","0.470049655578846"
"Full-time","2003","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Part-time","2003","1-pers.-HH","no migration background","104","0.0398182301132603","0.0324098588135877","0.0472266014129328"
"Part-time","2003","1-pers.-HH","direct migration background","19","","",""
"Part-time","2003","1-pers.-HH","indirect migration background","5","","",""
"Part-time","2003","(Married) couple without C. ","no migration background","461","0.0672189451994724","0.0611165716292246","0.0733213187697203"
"Part-time","2003","(Married) couple without C. ","direct migration background","60","0.0858095476234196","0.065670458167527","0.105948637079312"
"Part-time","2003","(Married) couple without C. ","indirect migration background","11","","",""
"Part-time","2003","Single parent ","no migration background","129","0.136642163681318","0.114387280099757","0.158897047262878"
"Part-time","2003","Single parent ","direct migration background","17","","",""
"Part-time","2003","Single parent ","indirect migration background","6","","",""
"Part-time","2003","Couple + C. LE 16 ","no migration background","674","0.177374230688827","0.164794532259099","0.189953929118555"
"Part-time","2003","Couple + C. LE 16 ","direct migration background","72","0.109648354645307","0.0860773525221455","0.133219356768469"
"Part-time","2003","Couple + C. LE 16 ","indirect migration background","23","","",""
"Part-time","2003","Couple + C. GT 16 ","no migration background","332","0.0997527209328881","0.0895882877449328","0.109917154120843"
"Part-time","2003","Couple + C. GT 16 ","direct migration background","43","0.11073813014306","0.081146448500623","0.140329811785496"
"Part-time","2003","Couple + C. GT 16 ","indirect migration background","8","","",""
"Part-time","2003","Couple + C. LE and GT 16","no migration background","218","0.139490214306181","0.121482936266167","0.157497492346194"
"Part-time","2003","Couple + C. LE and GT 16","direct migration background","36","0.104721652569594","0.069839801818586","0.139603503320602"
"Part-time","2003","Couple + C. LE and GT 16","indirect migration background","8","","",""
"Non-working","2003","1-pers.-HH","no migration background","1456","0.557970276211235","0.539153886229331","0.57678666619314"
"Non-working","2003","1-pers.-HH","direct migration background","135","0.573756790733978","0.51066327248438","0.636850308983577"
"Non-working","2003","1-pers.-HH","indirect migration background","26","","",""
"Non-working","2003","(Married) couple without C. ","no migration background","3527","0.595022310103773","0.583059168052282","0.606985452155264"
"Non-working","2003","(Married) couple without C. ","direct migration background","447","0.619455789567098","0.584544860888327","0.654366718245869"
"Non-working","2003","(Married) couple without C. ","indirect migration background","34","0.268209448439804","0.189595680732902","0.346823216146707"
"Non-working","2003","Single parent ","no migration background","382","0.425940889427274","0.393901036225565","0.457980742628983"
"Non-working","2003","Single parent ","direct migration background","58","0.407455969735522","0.326921699364099","0.487990240106945"
"Non-working","2003","Single parent ","indirect migration background","31","0.472061223455385","0.349754861348753","0.594367585562017"
"Non-working","2003","Couple + C. LE 16 ","no migration background","808","0.235336736080041","0.221366498603257","0.249306973556825"
"Non-working","2003","Couple + C. LE 16 ","direct migration background","234","0.348467180375569","0.312521617067781","0.384412743683356"
"Non-working","2003","Couple + C. LE 16 ","indirect migration background","62","0.313250088168481","0.244727041511136","0.381773134825825"
"Non-working","2003","Couple + C. GT 16 ","no migration background","1202","0.377317659506594","0.360876716569906","0.393758602443281"
"Non-working","2003","Couple + C. GT 16 ","direct migration background","196","0.467352732590699","0.420303942187464","0.514401522993934"
"Non-working","2003","Couple + C. GT 16 ","indirect migration background","79","0.430309227501763","0.359534356169086","0.501084098834439"
"Non-working","2003","Couple + C. LE and GT 16","no migration background","452","0.310785756403735","0.286730722787651","0.334840790019818"
"Non-working","2003","Couple + C. LE and GT 16","direct migration background","109","0.386591965680225","0.331116190747767","0.442067740612682"
"Non-working","2003","Couple + C. LE and GT 16","indirect migration background","67","0.526286995727324","0.440123718529879","0.61245027292477"
"Other","2003","1-pers.-HH","no migration background","114","0.0355347903405659","0.0285206379316623","0.0425489427494695"
"Other","2003","1-pers.-HH","direct migration background","12","","",""
"Other","2003","1-pers.-HH","indirect migration background","7","","",""
"Other","2003","(Married) couple without C. ","no migration background","205","0.0327142475408673","0.0283790494310979","0.0370494456506367"
"Other","2003","(Married) couple without C. ","direct migration background","23","","",""
"Other","2003","(Married) couple without C. ","indirect migration background","10","","",""
"Other","2003","Single parent ","no migration background","106","0.111467411791862","0.091075958308357","0.131858865275368"
"Other","2003","Single parent ","direct migration background","12","","",""
"Other","2003","Single parent ","indirect migration background","12","","",""
"Other","2003","Couple + C. LE 16 ","no migration background","203","0.0577579142365388","0.050075268409107","0.0654405600639707"
"Other","2003","Couple + C. LE 16 ","direct migration background","34","0.0631073624919534","0.0447639077523466","0.0814508172315602"
"Other","2003","Couple + C. LE 16 ","indirect migration background","9","","",""
"Other","2003","Couple + C. GT 16 ","no migration background","386","0.117982328576155","0.107040573065265","0.128924084087045"
"Other","2003","Couple + C. GT 16 ","direct migration background","28","","",""
"Other","2003","Couple + C. GT 16 ","indirect migration background","40","0.211248377638058","0.152899031956664","0.269597723319453"
"Other","2003","Couple + C. LE and GT 16","no migration background","190","0.159169483296032","0.140155091923183","0.178183874668881"
"Other","2003","Couple + C. LE and GT 16","direct migration background","26","","",""
"Other","2003","Couple + C. LE and GT 16","indirect migration background","37","0.318460351898962","0.238065824962038","0.398854878835886"
"Full-time","2004","1-pers.-HH","no migration background","952","0.347714159312975","0.329530221189476","0.365898097436473"
"Full-time","2004","1-pers.-HH","direct migration background","70","0.300081662332772","0.239384351802677","0.360778972862867"
"Full-time","2004","1-pers.-HH","indirect migration background","42","0.401024489106867","0.296833872412981","0.505215105800754"
"Full-time","2004","(Married) couple without C. ","no migration background","2278","0.305931298044907","0.294677001808225","0.31718559428159"
"Full-time","2004","(Married) couple without C. ","direct migration background","207","0.281446262401199","0.249045173904919","0.313847350897479"
"Full-time","2004","(Married) couple without C. ","indirect migration background","68","0.567158712321814","0.476206700600338","0.658110724043289"
"Full-time","2004","Single parent ","no migration background","283","0.313842657201287","0.283320905721705","0.344364408680868"
"Full-time","2004","Single parent ","direct migration background","44","0.354662557742202","0.273960927229689","0.435364188254715"
"Full-time","2004","Single parent ","indirect migration background","13","","",""
"Full-time","2004","Couple + C. LE 16 ","no migration background","1716","0.540940382432264","0.523902188443505","0.557978576421024"
"Full-time","2004","Couple + C. LE 16 ","direct migration background","309","0.486405424993817","0.446512226870318","0.526298623117316"
"Full-time","2004","Couple + C. LE 16 ","indirect migration background","80","0.451918081435102","0.379213055308225","0.524623107561978"
"Full-time","2004","Couple + C. GT 16 ","no migration background","1403","0.400847615396645","0.384137233706439","0.417557997086851"
"Full-time","2004","Couple + C. GT 16 ","direct migration background","169","0.363329109997058","0.317710531557384","0.408947688436732"
"Full-time","2004","Couple + C. GT 16 ","indirect migration background","50","0.184793152240294","0.13031684861158","0.239269455869009"
"Full-time","2004","Couple + C. LE and GT 16","no migration background","520","0.387068357067544","0.361105074432736","0.413031639702353"
"Full-time","2004","Couple + C. LE and GT 16","direct migration background","120","0.372464731060328","0.31829595472206","0.426633507398595"
"Full-time","2004","Couple + C. LE and GT 16","indirect migration background","19","","",""
"Part-time","2004","1-pers.-HH","no migration background","110","0.0423276276640929","0.0346402498723256","0.0500150054558603"
"Part-time","2004","1-pers.-HH","direct migration background","12","","",""
"Part-time","2004","1-pers.-HH","indirect migration background","5","","",""
"Part-time","2004","(Married) couple without C. ","no migration background","458","0.0670905189024208","0.0609803180538492","0.0732007197509924"
"Part-time","2004","(Married) couple without C. ","direct migration background","55","0.0720436551721644","0.0534144694080136","0.0906728409363151"
"Part-time","2004","(Married) couple without C. ","indirect migration background","8","","",""
"Part-time","2004","Single parent ","no migration background","136","0.159674016898829","0.135581474623496","0.183766559174161"
"Part-time","2004","Single parent ","direct migration background","16","","",""
"Part-time","2004","Single parent ","indirect migration background","9","","",""
"Part-time","2004","Couple + C. LE 16 ","no migration background","594","0.157417192243297","0.144964974991819","0.169869409494775"
"Part-time","2004","Couple + C. LE 16 ","direct migration background","68","0.127936804324364","0.101276741824941","0.154596866823787"
"Part-time","2004","Couple + C. LE 16 ","indirect migration background","28","","",""
"Part-time","2004","Couple + C. GT 16 ","no migration background","357","0.107838871717277","0.0972624833979219","0.118415260036633"
"Part-time","2004","Couple + C. GT 16 ","direct migration background","44","0.116484587033766","0.086056443881098","0.146912730186435"
"Part-time","2004","Couple + C. GT 16 ","indirect migration background","8","","",""
"Part-time","2004","Couple + C. LE and GT 16","no migration background","196","0.130123483912081","0.112189928885737","0.148057038938425"
"Part-time","2004","Couple + C. LE and GT 16","direct migration background","30","0.0817010195061194","0.0510112824981304","0.112390756514108"
"Part-time","2004","Couple + C. LE and GT 16","indirect migration background","8","","",""
