"erwst","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Non-working","2010","Thuringia","1-pers.-HH","77","0.508825003651523","0.419379231918399","0.598270775384646","5"
"Non-working","2010","Thuringia","(Married) couple without C. ","179","0.545782078924069","0.487875129151275","0.603689028696863","5"
"Non-working","2010","Thuringia","Single parent ","38","0.491229653915609","0.390701091641991","0.591758216189226","5"
"Non-working","2010","Thuringia","Couple + C. LE 16 ","58","0.18835832800321","0.140647954132971","0.236068701873449","5"
"Non-working","2010","Thuringia","Couple + C. GT 16 ","41","0.290581234710051","0.215372342527205","0.365790126892897","5"
"Non-working","2010","Thuringia","Couple + C. LE and GT 16","16","","","","5"
"Other","2010","Schleswig-Holstein","1-pers.-HH","6","","","","6"
"Other","2010","Schleswig-Holstein","(Married) couple without C. ","13","","","","6"
"Other","2010","Schleswig-Holstein","Single parent ","14","","","","6"
"Other","2010","Schleswig-Holstein","Couple + C. LE 16 ","23","","","","6"
"Other","2010","Schleswig-Holstein","Couple + C. GT 16 ","7","","","","6"
"Other","2010","Schleswig-Holstein","Couple + C. LE and GT 16","11","","","","6"
"Other","2010","Hamburg","1-pers.-HH","2","","","","6"
"Other","2010","Hamburg","(Married) couple without C. ","6","","","","6"
"Other","2010","Hamburg","Single parent ","10","","","","6"
"Other","2010","Hamburg","Couple + C. LE 16 ","6","","","","6"
"Other","2010","Hamburg","Couple + C. GT 16 ","4","","","","6"
"Other","2010","Hamburg","Couple + C. LE and GT 16","6","","","","6"
"Other","2010","Lower Saxony","1-pers.-HH","17","","","","6"
"Other","2010","Lower Saxony","(Married) couple without C. ","29","","","","6"
"Other","2010","Lower Saxony","Single parent ","43","0.180909011463343","0.131692555860438","0.230125467066249","6"
"Other","2010","Lower Saxony","Couple + C. LE 16 ","66","0.108220829998883","0.0854499842002198","0.130991675797547","6"
"Other","2010","Lower Saxony","Couple + C. GT 16 ","32","0.14287803756099","0.10034117372858","0.185414901393399","6"
"Other","2010","Lower Saxony","Couple + C. LE and GT 16","26","","","","6"
"Other","2010","Bremen","1-pers.-HH","","","","","6"
"Other","2010","Bremen","(Married) couple without C. ","2","","","","6"
"Other","2010","Bremen","Single parent ","3","","","","6"
"Other","2010","Bremen","Couple + C. LE 16 ","1","","","","6"
"Other","2010","Bremen","Couple + C. GT 16 ","","","","","6"
"Other","2010","Bremen","Couple + C. LE and GT 16","","","","","6"
"Other","2010","North Rhine-Westphalia","1-pers.-HH","24","","","","6"
"Other","2010","North Rhine-Westphalia","(Married) couple without C. ","69","0.0504394130409705","0.0383554560570195","0.0625233700249215","6"
"Other","2010","North Rhine-Westphalia","Single parent ","55","0.127121915256891","0.0965813550106042","0.157662475503177","6"
"Other","2010","North Rhine-Westphalia","Couple + C. LE 16 ","128","0.0978468146357534","0.0838017532367921","0.111891876034715","6"
"Other","2010","North Rhine-Westphalia","Couple + C. GT 16 ","107","0.188111257502195","0.158251189163195","0.217971325841196","6"
"Other","2010","North Rhine-Westphalia","Couple + C. LE and GT 16","62","0.191003403840182","0.152188914151438","0.229817893528927","6"
"Other","2010","Hesse","1-pers.-HH","5","","","","6"
"Other","2010","Hesse","(Married) couple without C. ","30","0.0498383679852916","0.029665159337799","0.0700115766327841","6"
"Other","2010","Hesse","Single parent ","13","","","","6"
"Other","2010","Hesse","Couple + C. LE 16 ","42","0.0790863091394012","0.0572916258517809","0.100880992427021","6"
"Other","2010","Hesse","Couple + C. GT 16 ","27","","","","6"
"Other","2010","Hesse","Couple + C. LE and GT 16","29","","","","6"
"Other","2010","Rhineland-Palatinate,Saarland","1-pers.-HH","6","","","","6"
"Other","2010","Rhineland-Palatinate,Saarland","(Married) couple without C. ","10","","","","6"
"Other","2010","Rhineland-Palatinate,Saarland","Single parent ","15","","","","6"
"Other","2010","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","38","0.132450820586751","0.1008490559186","0.164052585254901","6"
"Other","2010","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","34","0.200987897761889","0.141951059534647","0.260024735989131","6"
"Other","2010","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","25","","","","6"
"Other","2010","Baden-Württemberg","1-pers.-HH","15","","","","6"
"Other","2010","Baden-Württemberg","(Married) couple without C. ","22","","","","6"
"Other","2010","Baden-Württemberg","Single parent ","40","0.154731788266522","0.112447213081175","0.197016363451868","6"
"Other","2010","Baden-Württemberg","Couple + C. LE 16 ","84","0.111815441165733","0.0925511056349808","0.131079776696484","6"
"Other","2010","Baden-Württemberg","Couple + C. GT 16 ","52","0.128495069134024","0.0946704960345155","0.162319642233533","6"
"Other","2010","Baden-Württemberg","Couple + C. LE and GT 16","53","0.27412781168978","0.219802173489298","0.328453449890262","6"
"Other","2010","Bavaria","1-pers.-HH","18","","","","6"
"Other","2010","Bavaria","(Married) couple without C. ","42","0.0540239695360361","0.0390537093012159","0.0689942297708563","6"
"Other","2010","Bavaria","Single parent ","44","0.0919763983128418","0.061914203658498","0.122038592967185","6"
"Other","2010","Bavaria","Couple + C. LE 16 ","116","0.081238810840335","0.0660203452000989","0.0964572764805711","6"
"Other","2010","Bavaria","Couple + C. GT 16 ","58","0.189970675572075","0.153233590832526","0.226707760311624","6"
"Other","2010","Bavaria","Couple + C. LE and GT 16","52","0.174803908185439","0.133060425343219","0.216547391027658","6"
"Other","2010","Berlin","1-pers.-HH","12","","","","6"
"Other","2010","Berlin","(Married) couple without C. ","13","","","","6"
"Other","2010","Berlin","Single parent ","11","","","","6"
"Other","2010","Berlin","Couple + C. LE 16 ","14","","","","6"
"Other","2010","Berlin","Couple + C. GT 16 ","12","","","","6"
"Other","2010","Berlin","Couple + C. LE and GT 16","4","","","","6"
"Other","2010","Brandenburg","1-pers.-HH","5","","","","6"
"Other","2010","Brandenburg","(Married) couple without C. ","13","","","","6"
"Other","2010","Brandenburg","Single parent ","13","","","","6"
"Other","2010","Brandenburg","Couple + C. LE 16 ","12","","","","6"
"Other","2010","Brandenburg","Couple + C. GT 16 ","9","","","","6"
"Other","2010","Brandenburg","Couple + C. LE and GT 16","10","","","","6"
"Other","2010","Mecklenburg-Western Pomerania","1-pers.-HH","1","","","","6"
"Other","2010","Mecklenburg-Western Pomerania","(Married) couple without C. ","8","","","","6"
"Other","2010","Mecklenburg-Western Pomerania","Single parent ","12","","","","6"
"Other","2010","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","14","","","","6"
"Other","2010","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","9","","","","6"
"Other","2010","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","12","","","","6"
"Other","2010","Saxony","1-pers.-HH","6","","","","6"
"Other","2010","Saxony","(Married) couple without C. ","19","","","","6"
"Other","2010","Saxony","Single parent ","11","","","","6"
"Other","2010","Saxony","Couple + C. LE 16 ","22","","","","6"
"Other","2010","Saxony","Couple + C. GT 16 ","29","","","","6"
"Other","2010","Saxony","Couple + C. LE and GT 16","18","","","","6"
"Other","2010","Saxony-Anhalt","1-pers.-HH","10","","","","6"
"Other","2010","Saxony-Anhalt","(Married) couple without C. ","10","","","","6"
"Other","2010","Saxony-Anhalt","Single parent ","10","","","","6"
"Other","2010","Saxony-Anhalt","Couple + C. LE 16 ","8","","","","6"
"Other","2010","Saxony-Anhalt","Couple + C. GT 16 ","12","","","","6"
"Other","2010","Saxony-Anhalt","Couple + C. LE and GT 16","5","","","","6"
"Other","2010","Thuringia","1-pers.-HH","5","","","","6"
"Other","2010","Thuringia","(Married) couple without C. ","8","","","","6"
"Other","2010","Thuringia","Single parent ","11","","","","6"
"Other","2010","Thuringia","Couple + C. LE 16 ","13","","","","6"
"Other","2010","Thuringia","Couple + C. GT 16 ","13","","","","6"
"Other","2010","Thuringia","Couple + C. LE and GT 16","8","","","","6"
"Part-time","2010","Baden-Württemberg","Couple + C. LE and GT 16","35","0.133394636490418","0.0919872252851435","0.174802047695693","2"
"Part-time","2010","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","13","","","","2"
"Part-time","2010","Baden-Württemberg","1-pers.-HH","10","","","","2"
"Part-time","2010","Baden-Württemberg","Single parent ","72","0.130382300732852","0.0910120268135532","0.169752574652152","2"
"Part-time","2010","Baden-Württemberg","Couple + C. LE 16 ","163","0.231782957765032","0.205988033763682","0.257577881766383","2"
"Part-time","2010","Baden-Württemberg","Couple + C. GT 16 ","45","0.151800669787799","0.115531302869016","0.188070036706582","2"
"Part-time","2010","Bavaria","1-pers.-HH","25","","","","2"
"Part-time","2010","Bavaria","(Married) couple without C. ","73","0.0713365149650349","0.0542921365773589","0.0883808933527109","2"
"Part-time","2010","Bavaria","Single parent ","111","0.18473463608707","0.144364745238849","0.225104526935292","2"
"Part-time","2010","Bavaria","Couple + C. LE 16 ","218","0.208922022726182","0.186276125770618","0.231567919681746","2"
"Part-time","2010","Bavaria","Couple + C. GT 16 ","46","0.0585280408425747","0.0365445466033449","0.0805115350818045","2"
"Part-time","2010","Bavaria","Couple + C. LE and GT 16","44","0.144767776729792","0.106094362817182","0.183441190642402","2"
"Part-time","2010","Berlin","1-pers.-HH","19","","","","2"
"Part-time","2010","Hesse","Couple + C. LE and GT 16","15","","","","2"
"Part-time","2010","Rhineland-Palatinate,Saarland","1-pers.-HH","14","","","","2"
"Part-time","2010","Rhineland-Palatinate,Saarland","Single parent ","21","","","","2"
"Part-time","2010","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","77","0.158664151355401","0.124602863855781","0.192725438855021","2"
"Part-time","2010","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","23","","","","2"
"Part-time","2010","Baden-Württemberg","(Married) couple without C. ","47","0.047543551336617","0.0311718386160583","0.0639152640571757","2"
"Part-time","2010","Berlin","(Married) couple without C. ","17","","","","2"
"Part-time","2010","Berlin","Single parent ","24","","","","2"
"Part-time","2010","Berlin","Couple + C. LE 16 ","37","0.186383729141198","0.138208361094754","0.234559097187643","2"
"Part-time","2010","Berlin","Couple + C. GT 16 ","9","","","","2"
"Part-time","2010","Berlin","Couple + C. LE and GT 16","5","","","","2"
"Part-time","2010","Brandenburg","1-pers.-HH","5","","","","2"
"Part-time","2010","Brandenburg","(Married) couple without C. ","22","","","","2"
"Part-time","2010","North Rhine-Westphalia","Couple + C. LE and GT 16","52","0.105288389805332","0.0749821707094692","0.135594608901194","2"
"Part-time","2010","Hesse","1-pers.-HH","10","","","","2"
"Part-time","2010","Hesse","Single parent ","50","0.215461932222179","0.151150149162759","0.279773715281599","2"
"Part-time","2010","Hesse","Couple + C. LE 16 ","101","0.221587970390361","0.188047565351771","0.255128375428952","2"
"Part-time","2010","Hesse","Couple + C. GT 16 ","22","","","","2"
"Part-time","2010","Rhineland-Palatinate,Saarland","(Married) couple without C. ","26","","","","2"
"Part-time","2010","Brandenburg","Single parent ","10","","","","2"
"Part-time","2010","Brandenburg","Couple + C. LE 16 ","33","0.115220721495718","0.0748259424611049","0.155615500530331","2"
"Part-time","2010","Brandenburg","Couple + C. GT 16 ","10","","","","2"
"Part-time","2010","Brandenburg","Couple + C. LE and GT 16","7","","","","2"
"Part-time","2010","Mecklenburg-Western Pomerania","1-pers.-HH","4","","","","2"
"Part-time","2010","Bremen","Couple + C. LE and GT 16","2","","","","2"
"Part-time","2010","North Rhine-Westphalia","1-pers.-HH","22","","","","2"
"Part-time","2010","North Rhine-Westphalia","(Married) couple without C. ","121","0.115444988816356","0.0978003495028644","0.133089628129848","2"
"Part-time","2010","North Rhine-Westphalia","Single parent ","120","0.225337937048305","0.187032246840522","0.263643627256088","2"
"Part-time","2010","North Rhine-Westphalia","Couple + C. LE 16 ","235","0.191499590675239","0.172898680319645","0.210100501030832","2"
"Part-time","2010","North Rhine-Westphalia","Couple + C. GT 16 ","88","0.110312647468693","0.086375824577465","0.134249470359921","2"
"Part-time","2010","Hesse","(Married) couple without C. ","35","0.0767664285470386","0.0520869606593843","0.101445896434693","2"
"Part-time","2010","Mecklenburg-Western Pomerania","(Married) couple without C. ","15","","","","2"
"Part-time","2010","Mecklenburg-Western Pomerania","Single parent ","11","","","","2"
"Part-time","2010","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","20","","","","2"
"Part-time","2010","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","5","","","","2"
"Part-time","2010","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","7","","","","2"
"Part-time","2010","Saxony","1-pers.-HH","8","","","","2"
"Part-time","2010","Lower Saxony","Couple + C. LE and GT 16","29","","","","2"
"Part-time","2010","Bremen","1-pers.-HH","1","","","","2"
"Part-time","2010","Bremen","(Married) couple without C. ","4","","","","2"
"Part-time","2010","Bremen","Single parent ","9","","","","2"
"Part-time","2010","Bremen","Couple + C. LE 16 ","11","","","","2"
"Part-time","2010","Bremen","Couple + C. GT 16 ","3","","","","2"
"Part-time","2010","Saxony","(Married) couple without C. ","35","0.0687464827855725","0.0465684871489803","0.0909244784221648","2"
"Part-time","2010","Saxony","Single parent ","28","","","","2"
"Part-time","2010","Saxony","Couple + C. LE 16 ","79","0.21072677356454","0.176297548094841","0.24515599903424","2"
"Part-time","2010","Saxony","Couple + C. GT 16 ","22","","","","2"
"Part-time","2010","Hamburg","Single parent ","11","","","","2"
"Part-time","2010","Hamburg","Couple + C. LE and GT 16","4","","","","2"
"Part-time","2010","Lower Saxony","1-pers.-HH","16","","","","2"
"Part-time","2010","Lower Saxony","(Married) couple without C. ","49","0.055021277113868","0.0365436369069291","0.0734989173208069","2"
"Part-time","2010","Lower Saxony","Single parent ","52","0.138938781928101","0.0947163198659821","0.18316124399022","2"
"Part-time","2010","Lower Saxony","Couple + C. LE 16 ","110","0.164947141611951","0.137743662490488","0.192150620733414","2"
"Part-time","2010","Lower Saxony","Couple + C. GT 16 ","39","0.194922765356021","0.146771082251651","0.243074448460391","2"
"Part-time","2010","Saxony","Couple + C. LE and GT 16","12","","","","2"
"Part-time","2010","Saxony-Anhalt","1-pers.-HH","6","","","","2"
"Part-time","2010","Schleswig-Holstein","Couple + C. LE and GT 16","9","","","","2"
"Part-time","2010","Hamburg","1-pers.-HH","2","","","","2"
"Part-time","2010","Hamburg","(Married) couple without C. ","8","","","","2"
"Part-time","2010","Hamburg","Couple + C. LE 16 ","15","","","","2"
"Part-time","2010","Hamburg","Couple + C. GT 16 ","6","","","","2"
"Part-time","2010","Saxony-Anhalt","(Married) couple without C. ","11","","","","2"
"Part-time","2010","Saxony-Anhalt","Single parent ","17","","","","2"
"Part-time","2010","Saxony-Anhalt","Couple + C. LE 16 ","34","0.143652531655634","0.0969866070287161","0.190318456282552","2"
"Part-time","2010","Schleswig-Holstein","1-pers.-HH","5","","","","2"
"Part-time","2010","Schleswig-Holstein","(Married) couple without C. ","10","","","","2"
"Part-time","2010","Schleswig-Holstein","Single parent ","18","","","","2"
"Part-time","2010","Schleswig-Holstein","Couple + C. LE 16 ","30","0.191629549941548","0.142245166909211","0.241013932973884","2"
"Part-time","2010","Schleswig-Holstein","Couple + C. GT 16 ","11","","","","2"
"Part-time","2010","Saxony-Anhalt","Couple + C. GT 16 ","12","","","","2"
"Part-time","2010","Saxony-Anhalt","Couple + C. LE and GT 16","4","","","","2"
"Part-time","2010","Thuringia","1-pers.-HH","10","","","","2"
"Part-time","2010","Thuringia","(Married) couple without C. ","13","","","","2"
"Part-time","2010","Thuringia","Single parent ","18","","","","2"
"Part-time","2010","Thuringia","Couple + C. LE 16 ","48","0.231917667716682","0.180417452588828","0.283417882844536","2"
"Part-time","2010","Thuringia","Couple + C. GT 16 ","12","","","","2"
"Part-time","2010","Thuringia","Couple + C. LE and GT 16","4","","","","2"
"Full-time","2011","Schleswig-Holstein","1-pers.-HH","33","0.282936098160089","0.203335075861474","0.362537120458703","1"
"Full-time","2011","Schleswig-Holstein","(Married) couple without C. ","84","0.347592308546937","0.293434076147356","0.401750540946518","1"
"Full-time","2011","Schleswig-Holstein","Single parent ","31","0.273503452728361","0.194727490033511","0.352279415423211","1"
"Full-time","2011","Schleswig-Holstein","Couple + C. LE 16 ","143","0.51527545927658","0.458722583119443","0.571828335433717","1"
"Full-time","2011","Schleswig-Holstein","Couple + C. GT 16 ","24","","","","1"
"Full-time","2011","Schleswig-Holstein","Couple + C. LE and GT 16","26","","","","1"
"Full-time","2011","Hamburg","1-pers.-HH","29","","","","1"
"Full-time","2011","Hamburg","(Married) couple without C. ","48","0.48744186945789","0.399817266447101","0.575066472468679","1"
"Full-time","2011","Hamburg","Single parent ","5","","","","1"
"Full-time","2011","Hamburg","Couple + C. LE 16 ","54","0.507420718329866","0.414831322949735","0.600010113709997","1"
"Full-time","2011","Hamburg","Couple + C. GT 16 ","14","","","","1"
"Full-time","2011","Hamburg","Couple + C. LE and GT 16","7","","","","1"
"Full-time","2011","Lower Saxony","1-pers.-HH","93","0.385885127773264","0.32896724209575","0.442803013450778","1"
"Full-time","2011","Lower Saxony","(Married) couple without C. ","252","0.361722593598163","0.328237431692255","0.395207755504071","1"
"Full-time","2011","Lower Saxony","Single parent ","77","0.321084569403899","0.266101907251713","0.376067231556085","1"
"Full-time","2011","Lower Saxony","Couple + C. LE 16 ","328","0.511287096052841","0.475247062138152","0.54732712996753","1"
"Full-time","2011","Lower Saxony","Couple + C. GT 16 ","109","0.305912726146955","0.25494572510549","0.356879727188421","1"
"Full-time","2011","Lower Saxony","Couple + C. LE and GT 16","72","0.31039788047513","0.252465187602031","0.368330573348228","1"
"Full-time","2011","Bremen","1-pers.-HH","8","","","","1"
"Full-time","2011","Bremen","(Married) couple without C. ","18","","","","1"
"Full-time","2011","Bremen","Single parent ","5","","","","1"
"Full-time","2011","Bremen","Couple + C. LE 16 ","19","","","","1"
"Full-time","2011","Bremen","Couple + C. GT 16 ","6","","","","1"
"Full-time","2011","Bremen","Couple + C. LE and GT 16","2","","","","1"
"Full-time","2011","North Rhine-Westphalia","1-pers.-HH","211","0.345072597429443","0.308610359740408","0.381534835118477","1"
"Full-time","2011","North Rhine-Westphalia","(Married) couple without C. ","478","0.325739299593758","0.302572244953908","0.348906354233608","1"
"Full-time","2011","North Rhine-Westphalia","Single parent ","138","0.215933203409253","0.182843634150805","0.249022772667701","1"
"Full-time","2011","North Rhine-Westphalia","Couple + C. LE 16 ","763","0.507173462653157","0.48327392289358","0.531073002412733","1"
"Full-time","2011","North Rhine-Westphalia","Couple + C. GT 16 ","284","0.351616640740157","0.318446890800565","0.384786390679749","1"
"Full-time","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","146","0.375135975323717","0.330353093363638","0.419918857283796","1"
"Full-time","2011","Hesse","1-pers.-HH","81","0.347549294832653","0.28692370509064","0.408174884574666","1"
"Full-time","2011","Hesse","(Married) couple without C. ","194","0.378075150234189","0.336753441070443","0.419396859397935","1"
"Full-time","2011","Hesse","Single parent ","55","0.345372354249289","0.280440853999466","0.410303854499113","1"
"Full-time","2011","Hesse","Couple + C. LE 16 ","284","0.50986034532011","0.470351342251778","0.549369348388442","1"
"Full-time","2011","Hesse","Couple + C. GT 16 ","92","0.426290596323702","0.361237126745681","0.491344065901723","1"
"Full-time","2011","Hesse","Couple + C. LE and GT 16","62","0.359304919056327","0.291614576360918","0.426995261751737","1"
"Full-time","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","71","0.37178113169089","0.309050475841337","0.434511787540444","1"
"Full-time","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","142","0.348361030696966","0.303484171911499","0.393237889482433","1"
"Full-time","2011","Rhineland-Palatinate,Saarland","Single parent ","49","0.214351142062927","0.153022830220664","0.27567945390519","1"
"Full-time","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","228","0.543896520923117","0.49933938109363","0.588453660752605","1"
"Full-time","2011","Brandenburg","1-pers.-HH","49","0.362784035178318","0.288745470422117","0.436822599934519","1"
"Full-time","2011","Brandenburg","(Married) couple without C. ","119","0.307767483814715","0.262477829283783","0.353057138345647","1"
"Full-time","2011","Brandenburg","Couple + C. LE 16 ","135","0.672158179470447","0.612644464473906","0.731671894466987","1"
"Full-time","2011","Brandenburg","Couple + C. GT 16 ","69","0.579727710260531","0.496463452565628","0.662991967955434","1"
"Full-time","2011","Brandenburg","Couple + C. LE and GT 16","22","","","","1"
"Full-time","2011","Mecklenburg-Western Pomerania","1-pers.-HH","31","0.30870680557663","0.219056402250409","0.39835720890285","1"
"Full-time","2011","Berlin","Couple + C. LE 16 ","99","0.50712160983144","0.442227300459783","0.572015919203097","1"
"Full-time","2011","Berlin","Couple + C. GT 16 ","51","0.382754900308939","0.290657916474536","0.474851884143341","1"
"Full-time","2011","Berlin","Couple + C. LE and GT 16","6","","","","1"
"Full-time","2011","Brandenburg","Single parent ","38","0.242899827055772","0.170019125250716","0.315780528860829","1"
"Full-time","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","67","0.261997445046471","0.20492084063239","0.319074049460551","1"
"Full-time","2011","Mecklenburg-Western Pomerania","Single parent ","29","","","","1"
"Full-time","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","70","0.53373262094321","0.450197867098395","0.617267374788025","1"
"Full-time","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","38","0.622245472455661","0.506155047370392","0.73833589754093","1"
"Full-time","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","12","","","","1"
"Full-time","2011","Saxony","1-pers.-HH","72","0.394019857881276","0.331940407418775","0.456099308343777","1"
"Full-time","2011","Berlin","1-pers.-HH","79","0.370578239354612","0.305719407451078","0.435437071258146","1"
"Full-time","2011","Berlin","(Married) couple without C. ","102","0.333351147507586","0.280704311250834","0.385997983764338","1"
"Full-time","2011","Berlin","Single parent ","42","0.317559996878996","0.240446711611194","0.394673282146799","1"
"Full-time","2011","Saxony","(Married) couple without C. ","200","0.329525413203628","0.291597608812098","0.367453217595158","1"
"Full-time","2011","Saxony","Single parent ","50","0.376305729431072","0.303265684560462","0.449345774301681","1"
"Full-time","2011","Saxony","Couple + C. LE 16 ","277","0.567648442087832","0.525271786516018","0.610025097659645","1"
"Full-time","2011","Saxony","Couple + C. GT 16 ","108","0.515960246934734","0.45007311691628","0.581847376953188","1"
"Full-time","2011","Saxony","Couple + C. LE and GT 16","36","0.426523384441946","0.328604978841467","0.524441790042424","1"
"Full-time","2011","Saxony-Anhalt","1-pers.-HH","43","0.311223557175809","0.238099024381621","0.384348089969998","1"
"Full-time","2011","Bavaria","Couple + C. LE 16 ","597","0.504203858195298","0.476834870637445","0.531572845753151","1"
"Full-time","2011","Bavaria","Couple + C. GT 16 ","223","0.433148110617641","0.391238467788919","0.475057753446362","1"
"Full-time","2011","Bavaria","Couple + C. LE and GT 16","165","0.409052798469346","0.363320752620406","0.454784844318287","1"
"Full-time","2011","Saxony-Anhalt","(Married) couple without C. ","118","0.326544740655556","0.277624739405447","0.375464741905665","1"
"Full-time","2011","Bavaria","1-pers.-HH","208","0.426192486089436","0.383769732995522","0.46861523918335","1"
"Full-time","2011","Bavaria","(Married) couple without C. ","384","0.375219961925449","0.348073137868311","0.402366785982587","1"
"Full-time","2011","Bavaria","Single parent ","145","0.407781337186708","0.362527677401534","0.453034996971882","1"
"Full-time","2011","Baden-Württemberg","Couple + C. LE 16 ","531","0.520333078040221","0.49071556332816","0.549950592752282","1"
"Full-time","2011","Baden-Württemberg","Couple + C. GT 16 ","179","0.408879216730613","0.362785364517947","0.454973068943279","1"
"Full-time","2011","Baden-Württemberg","Couple + C. LE and GT 16","123","0.400534325347387","0.350470248525883","0.450598402168891","1"
"Full-time","2011","Baden-Württemberg","1-pers.-HH","150","0.428605114129393","0.380644660088952","0.476565568169833","1"
"Full-time","2011","Baden-Württemberg","(Married) couple without C. ","321","0.421218226868199","0.388870216461864","0.453566237274534","1"
"Full-time","2011","Baden-Württemberg","Single parent ","106","0.315731852227898","0.266896892949927","0.36456681150587","1"
"Full-time","2011","Saxony-Anhalt","Couple + C. LE 16 ","143","0.662410592777879","0.605899983349108","0.718921202206649","1"
"Full-time","2011","Saxony-Anhalt","Couple + C. GT 16 ","67","0.520647176342833","0.437597088801418","0.603697263884247","1"
"Full-time","2011","Thuringia","1-pers.-HH","34","0.27462152473328","0.207130958884914","0.342112090581646","1"
"Full-time","2011","Thuringia","(Married) couple without C. ","112","0.372604553286241","0.322728825014528","0.422480281557953","1"
"Full-time","2011","Saxony-Anhalt","Single parent ","42","0.49808950129245","0.404224935388319","0.591954067196581","1"
"Full-time","2011","Saxony-Anhalt","Couple + C. LE and GT 16","29","","","","1"
"Full-time","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","64","0.430847818095088","0.35551743110444","0.506178205085736","1"
"Full-time","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","46","0.367225731909581","0.284678331529335","0.449773132289826","1"
"Full-time","2011","Thuringia","Single parent ","28","","","","1"
"Full-time","2011","Thuringia","Couple + C. LE 16 ","155","0.564022695287232","0.504653532465287","0.623391858109177","1"
"Full-time","2011","Thuringia","Couple + C. GT 16 ","81","0.556124957186674","0.474975914424862","0.637273999948486","1"
"Full-time","2011","Thuringia","Couple + C. LE and GT 16","18","","","","1"
"Non-working","2011","Hamburg","Single parent ","23","","","","5"
"Non-working","2011","Schleswig-Holstein","Single parent ","47","0.403447050865494","0.316748206951537","0.49014589477945","5"
"Non-working","2011","Schleswig-Holstein","Couple + C. LE and GT 16","31","0.283780769731701","0.188498227653583","0.379063311809819","5"
"Non-working","2011","Hamburg","1-pers.-HH","45","0.565435859566741","0.455429091236191","0.675442627897291","5"
"Non-working","2011","Hamburg","(Married) couple without C. ","63","0.418727710808953","0.332241126460627","0.50521429515728","5"
"Non-working","2011","Hamburg","Couple + C. LE 16 ","32","0.324884209487499","0.238149582622207","0.41161883635279","5"
"Non-working","2011","Lower Saxony","(Married) couple without C. ","446","0.530617916929914","0.49583915974795","0.565396674111879","5"
"Non-working","2011","Schleswig-Holstein","1-pers.-HH","71","0.570590949983436","0.483114012254882","0.658067887711991","5"
"Non-working","2011","Schleswig-Holstein","(Married) couple without C. ","165","0.48937164577292","0.432520171532162","0.546223120013678","5"
"Non-working","2011","Schleswig-Holstein","Couple + C. LE 16 ","82","0.259394593120987","0.209796913092788","0.308992273149185","5"
"Non-working","2011","Schleswig-Holstein","Couple + C. GT 16 ","32","0.447265651466371","0.332417808400012","0.56211349453273","5"
"Non-working","2011","Hamburg","Couple + C. GT 16 ","11","","","","5"
"Non-working","2011","Hamburg","Couple + C. LE and GT 16","11","","","","5"
"Non-working","2011","Lower Saxony","1-pers.-HH","153","0.502187865393429","0.443727600667854","0.560648130119004","5"
"Non-working","2011","Lower Saxony","Couple + C. LE and GT 16","90","0.371783123186472","0.311267893745801","0.432298352627142","5"
"Non-working","2011","Lower Saxony","Single parent ","89","0.345343934038368","0.28935003360934","0.401337834467396","5"
"Non-working","2011","Lower Saxony","Couple + C. LE 16 ","201","0.226843725150287","0.196649568802021","0.257037881498553","5"
"Non-working","2011","Lower Saxony","Couple + C. GT 16 ","123","0.40002162075611","0.345834908685429","0.454208332826792","5"
"Non-working","2011","Bremen","1-pers.-HH","19","","","","5"
"Non-working","2011","Bremen","(Married) couple without C. ","23","","","","5"
"Non-working","2011","Bremen","Single parent ","20","","","","5"
"Non-working","2011","Bremen","Couple + C. LE 16 ","15","","","","5"
"Non-working","2011","Bremen","Couple + C. GT 16 ","8","","","","5"
"Non-working","2011","North Rhine-Westphalia","Single parent ","224","0.378805858799731","0.339795774596278","0.417815943003183","5"
"Non-working","2011","Bremen","Couple + C. LE and GT 16","6","","","","5"
"Non-working","2011","North Rhine-Westphalia","1-pers.-HH","389","0.582180886778931","0.544352778497316","0.620008995060545","5"
