"erwst","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Part-time","2010","Thuringia","lower secondary degree","","","",""
"Part-time","2010","Thuringia","secondary school degree","64","0.149495921237805","0.116623496035754","0.182368346439857"
"Part-time","2010","Thuringia","college entrance qualification","32","0.141041360383947","0.0923132662373039","0.18976945453059"
"Part-time","2010","Thuringia","Other degree","","","",""
"Part-time","2010","Thuringia","no degree/no degree yet","","","",""
"Non-working","2010","Schleswig-Holstein","lower secondary degree","125","0.60933411565527","0.545724267008604","0.672943964301935"
"Non-working","2010","Schleswig-Holstein","secondary school degree","96","0.335778515372636","0.274745182712418","0.396811848032854"
"Non-working","2010","Schleswig-Holstein","college entrance qualification","64","0.392509959873538","0.324147925704185","0.460871994042892"
"Non-working","2010","Schleswig-Holstein","Other degree","","","",""
"Non-working","2010","Schleswig-Holstein","no degree/no degree yet","30","0.848583264408038","0.736083928649396","0.961082600166679"
"Non-working","2010","Hamburg","lower secondary degree","41","0.718287225009667","0.610575487475445","0.825998962543888"
"Non-working","2010","Hamburg","secondary school degree","52","0.515444491154796","0.422473101913452","0.60841588039614"
"Non-working","2010","Hamburg","college entrance qualification","44","0.236124884827166","0.171322919182998","0.300926850471335"
"Non-working","2010","Hamburg","Other degree","","","",""
"Non-working","2010","Hamburg","no degree/no degree yet","","","",""
"Non-working","2010","Lower Saxony","lower secondary degree","376","0.622383210994334","0.585285189093641","0.659481232895028"
"Non-working","2010","Lower Saxony","secondary school degree","241","0.312007015518878","0.277927524400695","0.346086506637061"
"Non-working","2010","Lower Saxony","college entrance qualification","177","0.273320991048958","0.237867292600383","0.308774689497532"
"Non-working","2010","Lower Saxony","Other degree","47","0.459760106432838","0.367460882888673","0.552059329977002"
"Non-working","2010","Lower Saxony","no degree/no degree yet","91","0.780932122229556","0.705663305196153","0.856200939262959"
"Non-working","2010","Bremen","lower secondary degree","","","",""
"Non-working","2010","Bremen","secondary school degree","","","",""
"Non-working","2010","Bremen","college entrance qualification","","","",""
"Non-working","2010","Bremen","Other degree","","","",""
"Non-working","2010","Bremen","no degree/no degree yet","","","",""
"Non-working","2010","North Rhine-Westphalia","lower secondary degree","837","0.585752845230622","0.560741219157078","0.610764471304166"
"Non-working","2010","North Rhine-Westphalia","secondary school degree","396","0.343677313719066","0.316180021888827","0.371174605549304"
"Non-working","2010","North Rhine-Westphalia","college entrance qualification","462","0.235990302720969","0.215033319845819","0.256947285596118"
"Non-working","2010","North Rhine-Westphalia","Other degree","242","0.518802821092624","0.473438143003181","0.564167499182067"
"Non-working","2010","North Rhine-Westphalia","no degree/no degree yet","234","0.82366173409999","0.780318871199484","0.867004597000495"
"Non-working","2010","Hesse","lower secondary degree","218","0.587528973498018","0.539644309744147","0.635413637251888"
"Non-working","2010","Hesse","secondary school degree","137","0.327362888209374","0.283113084139538","0.37161269227921"
"Non-working","2010","Hesse","college entrance qualification","172","0.290046929423648","0.253554411873889","0.326539446973406"
"Non-working","2010","Hesse","Other degree","76","0.418748146440683","0.342541337367657","0.49495495551371"
"Non-working","2010","Hesse","no degree/no degree yet","64","0.846039332535646","0.769313996756516","0.922764668314776"
"Non-working","2010","Rhineland-Palatinate,Saarland","lower secondary degree","266","0.54085306079854","0.498665813491445","0.583040308105635"
"Non-working","2010","Rhineland-Palatinate,Saarland","secondary school degree","100","0.327192649301738","0.2753795051593","0.379005793444176"
"Non-working","2010","Rhineland-Palatinate,Saarland","college entrance qualification","96","0.272477036808597","0.223618432565788","0.321335641051407"
"Non-working","2010","Rhineland-Palatinate,Saarland","Other degree","44","0.412377562438398","0.318666285193133","0.506088839683663"
"Non-working","2010","Rhineland-Palatinate,Saarland","no degree/no degree yet","38","0.777587800532402","0.664556053318575","0.890619547746229"
"Non-working","2010","Baden-Württemberg","lower secondary degree","393","0.494296467391263","0.460645937148128","0.527946997634399"
"Non-working","2010","Baden-Württemberg","secondary school degree","281","0.300537982171649","0.269194738894686","0.331881225448611"
"Non-working","2010","Baden-Württemberg","college entrance qualification","245","0.307944280233898","0.276423926162477","0.339464634305319"
"Non-working","2010","Baden-Württemberg","Other degree","115","0.459145696652081","0.397982045209323","0.520309348094838"
"Non-working","2010","Baden-Württemberg","no degree/no degree yet","89","0.63536941019471","0.553567777586399","0.71717104280302"
"Non-working","2010","Bavaria","lower secondary degree","575","0.46190679784744","0.435183606766958","0.488629988927921"
"Non-working","2010","Bavaria","secondary school degree","295","0.323520591682705","0.293988933779607","0.353052249585804"
"Non-working","2010","Bavaria","college entrance qualification","274","0.306834185468226","0.276276918768468","0.337391452167984"
"Non-working","2010","Bavaria","Other degree","121","0.526242759053423","0.463333958473336","0.58915155963351"
"Non-working","2010","Bavaria","no degree/no degree yet","127","0.798661050553352","0.737475162108172","0.859846938998532"
"Non-working","2010","Berlin","lower secondary degree","97","0.645414441055764","0.567006520949455","0.723822361162074"
"Non-working","2010","Berlin","secondary school degree","127","0.473348559540185","0.416565075677853","0.530132043402517"
"Non-working","2010","Berlin","college entrance qualification","119","0.288966220030606","0.242654294622756","0.335278145438456"
"Non-working","2010","Berlin","Other degree","30","0.324278287812843","0.212191722237998","0.436364853387687"
"Non-working","2010","Berlin","no degree/no degree yet","30","0.711855923751439","0.574886273959165","0.848825573543713"
"Non-working","2010","Brandenburg","lower secondary degree","182","0.914683655969599","0.8775156038044","0.951851708134798"
"Non-working","2010","Brandenburg","secondary school degree","144","0.262996223423274","0.221575961678238","0.30441648516831"
"Non-working","2010","Brandenburg","college entrance qualification","95","0.483698133188915","0.421627314903184","0.545768951474646"
"Non-working","2010","Brandenburg","Other degree","","","",""
"Non-working","2010","Brandenburg","no degree/no degree yet","","","",""
"Non-working","2010","Mecklenburg-Western Pomerania","lower secondary degree","88","0.736746476370849","0.658917437824827","0.81457551491687"
"Non-working","2010","Mecklenburg-Western Pomerania","secondary school degree","100","0.278652339722708","0.227577631272881","0.329727048172534"
"Non-working","2010","Mecklenburg-Western Pomerania","college entrance qualification","41","0.466031940890201","0.380280407222308","0.551783474558094"
"Non-working","2010","Mecklenburg-Western Pomerania","Other degree","","","",""
"Non-working","2010","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Non-working","2010","Saxony","lower secondary degree","278","0.831019666741671","0.791246091301999","0.870793242181343"
"Non-working","2010","Saxony","secondary school degree","231","0.249370258794788","0.220059937848353","0.278680579741222"
"Non-working","2010","Saxony","college entrance qualification","163","0.44509733416997","0.398341142696974","0.491853525642966"
"Non-working","2010","Saxony","Other degree","","","",""
"Non-working","2010","Saxony","no degree/no degree yet","","","",""
"Non-working","2010","Saxony-Anhalt","lower secondary degree","172","0.823029099873897","0.773161856968068","0.872896342779727"
"Non-working","2010","Saxony-Anhalt","secondary school degree","130","0.285895887568174","0.241998810056839","0.32979296507951"
"Non-working","2010","Saxony-Anhalt","college entrance qualification","78","0.36602751154847","0.303772223974105","0.428282799122835"
"Non-working","2010","Saxony-Anhalt","Other degree","","","",""
"Non-working","2010","Saxony-Anhalt","no degree/no degree yet","","","",""
"Non-working","2010","Thuringia","lower secondary degree","213","0.806741714761655","0.759290909113665","0.854192520409645"
"Non-working","2010","Thuringia","secondary school degree","125","0.24996296230219","0.210045947049664","0.289879977554715"
"Non-working","2010","Thuringia","college entrance qualification","54","0.236861991300807","0.177341119235021","0.296382863366593"
"Non-working","2010","Thuringia","Other degree","","","",""
"Non-working","2010","Thuringia","no degree/no degree yet","","","",""
"Other","2010","Schleswig-Holstein","lower secondary degree","","","",""
"Other","2010","Schleswig-Holstein","secondary school degree","","","",""
"Other","2010","Schleswig-Holstein","college entrance qualification","","","",""
"Other","2010","Schleswig-Holstein","Other degree","","","",""
"Other","2010","Schleswig-Holstein","no degree/no degree yet","","","",""
"Other","2010","Hamburg","lower secondary degree","","","",""
"Other","2010","Hamburg","secondary school degree","","","",""
"Other","2010","Hamburg","college entrance qualification","","","",""
"Other","2010","Hamburg","Other degree","","","",""
"Other","2010","Hamburg","no degree/no degree yet","","","",""
"Other","2010","Lower Saxony","lower secondary degree","43","0.064435202353564","0.0456465900131696","0.0832238146939583"
"Other","2010","Lower Saxony","secondary school degree","82","0.0925235681815908","0.0712096752136689","0.113837461149513"
"Other","2010","Lower Saxony","college entrance qualification","53","0.0791712810612957","0.057691640509193","0.100650921613398"
"Other","2010","Lower Saxony","Other degree","","","",""
"Other","2010","Lower Saxony","no degree/no degree yet","","","",""
"Other","2010","Bremen","lower secondary degree","","","",""
"Other","2010","Bremen","secondary school degree","","","",""
"Other","2010","Bremen","college entrance qualification","","","",""
"Other","2010","Bremen","Other degree","","","",""
"Other","2010","Bremen","no degree/no degree yet","","","",""
"Other","2010","North Rhine-Westphalia","lower secondary degree","106","0.0589121763245762","0.0469565435394519","0.0708678091097005"
"Other","2010","North Rhine-Westphalia","secondary school degree","107","0.104368814632027","0.0866674902294548","0.122070139034598"
"Other","2010","North Rhine-Westphalia","college entrance qualification","139","0.120428782443275","0.104365551739542","0.136492013147008"
"Other","2010","North Rhine-Westphalia","Other degree","41","0.106318186897213","0.0783315718932227","0.134304801901203"
"Other","2010","North Rhine-Westphalia","no degree/no degree yet","38","0.107225925090508","0.0720382516816764","0.142413598499339"
"Other","2010","Hesse","lower secondary degree","","","",""
"Other","2010","Hesse","secondary school degree","43","0.0945566094574985","0.0669646327560202","0.122148586158977"
"Other","2010","Hesse","college entrance qualification","41","0.0837534096462396","0.061476122514928","0.106030696777551"
"Other","2010","Hesse","Other degree","","","",""
"Other","2010","Hesse","no degree/no degree yet","","","",""
"Other","2010","Rhineland-Palatinate,Saarland","lower secondary degree","44","0.0686265625777521","0.0472236073430876","0.0900295178124166"
"Other","2010","Rhineland-Palatinate,Saarland","secondary school degree","30","0.147097746842345","0.107982555843975","0.186212937840715"
"Other","2010","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Other","2010","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Other","2010","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Other","2010","Baden-Württemberg","lower secondary degree","59","0.0636263185276972","0.0471979982202801","0.0800546388351143"
"Other","2010","Baden-Württemberg","secondary school degree","90","0.100429258840845","0.0798817123485976","0.120976805333092"
"Other","2010","Baden-Württemberg","college entrance qualification","57","0.0913321065488003","0.0716623577298583","0.111001855367742"
"Other","2010","Baden-Württemberg","Other degree","","","",""
"Other","2010","Baden-Württemberg","no degree/no degree yet","","","",""
"Other","2010","Bavaria","lower secondary degree","118","0.074147040539565","0.0601027337527386","0.0881913473263914"
"Other","2010","Bavaria","secondary school degree","107","0.0880166366201497","0.0701317819105303","0.105901491329769"
"Other","2010","Bavaria","college entrance qualification","44","0.074866317985354","0.0574286040731228","0.0923040318975853"
"Other","2010","Bavaria","Other degree","","","",""
"Other","2010","Bavaria","no degree/no degree yet","","","",""
"Other","2010","Berlin","lower secondary degree","","","",""
"Other","2010","Berlin","secondary school degree","","","",""
"Other","2010","Berlin","college entrance qualification","","","",""
"Other","2010","Berlin","Other degree","","","",""
"Other","2010","Berlin","no degree/no degree yet","","","",""
"Other","2010","Brandenburg","lower secondary degree","","","",""
"Other","2010","Brandenburg","secondary school degree","30","0.0691726205326554","0.0452997350225551","0.0930455060427558"
"Other","2010","Brandenburg","college entrance qualification","","","",""
"Other","2010","Brandenburg","Other degree","","","",""
"Other","2010","Brandenburg","no degree/no degree yet","","","",""
"Other","2010","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Other","2010","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Other","2010","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Other","2010","Mecklenburg-Western Pomerania","Other degree","","","",""
"Other","2010","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Other","2010","Saxony","lower secondary degree","","","",""
"Other","2010","Saxony","secondary school degree","62","0.07804827424659","0.0598755052890299","0.0962210432041501"
"Other","2010","Saxony","college entrance qualification","","","",""
"Other","2010","Saxony","Other degree","","","",""
"Other","2010","Saxony","no degree/no degree yet","","","",""
"Other","2010","Saxony-Anhalt","lower secondary degree","","","",""
"Other","2010","Saxony-Anhalt","secondary school degree","","","",""
"Other","2010","Saxony-Anhalt","college entrance qualification","","","",""
"Other","2010","Saxony-Anhalt","Other degree","","","",""
"Other","2010","Saxony-Anhalt","no degree/no degree yet","","","",""
"Other","2010","Thuringia","lower secondary degree","","","",""
"Other","2010","Thuringia","secondary school degree","32","0.0622941101409468","0.0400130583178679","0.0845751619640258"
"Other","2010","Thuringia","college entrance qualification","","","",""
"Other","2010","Thuringia","Other degree","","","",""
"Other","2010","Thuringia","no degree/no degree yet","","","",""
"Full-time","2011","Schleswig-Holstein","lower secondary degree","89","0.292418221944731","0.239792547009137","0.345043896880326"
"Full-time","2011","Schleswig-Holstein","secondary school degree","110","0.429321868868288","0.375089294229706","0.483554443506869"
"Full-time","2011","Schleswig-Holstein","college entrance qualification","121","0.443274491527912","0.382421064809972","0.504127918245851"
"Full-time","2011","Schleswig-Holstein","Other degree","","","",""
"Full-time","2011","Schleswig-Holstein","no degree/no degree yet","","","",""
"Full-time","2011","Hamburg","lower secondary degree","","","",""
"Full-time","2011","Hamburg","secondary school degree","36","0.340266571649745","0.252908556680276","0.427624586619214"
"Full-time","2011","Hamburg","college entrance qualification","84","0.567148262612402","0.494766405113719","0.639530120111085"
"Full-time","2011","Hamburg","Other degree","","","",""
"Full-time","2011","Hamburg","no degree/no degree yet","","","",""
"Full-time","2011","Lower Saxony","lower secondary degree","219","0.244310697408393","0.214480109730166","0.274141285086621"
"Full-time","2011","Lower Saxony","secondary school degree","326","0.483457655300819","0.449703734209642","0.517211576391997"
"Full-time","2011","Lower Saxony","college entrance qualification","314","0.483576188757326","0.44647675464434","0.520675622870311"
"Full-time","2011","Lower Saxony","Other degree","54","0.363154791160569","0.285676494309933","0.440633088011205"
"Full-time","2011","Lower Saxony","no degree/no degree yet","","","",""
"Full-time","2011","Bremen","lower secondary degree","","","",""
"Full-time","2011","Bremen","secondary school degree","","","",""
"Full-time","2011","Bremen","college entrance qualification","","","",""
"Full-time","2011","Bremen","Other degree","","","",""
"Full-time","2011","Bremen","no degree/no degree yet","","","",""
"Full-time","2011","North Rhine-Westphalia","lower secondary degree","473","0.264263336105923","0.243345777883762","0.285180894328084"
"Full-time","2011","North Rhine-Westphalia","secondary school degree","492","0.425528301117838","0.398516262531481","0.452540339704194"
"Full-time","2011","North Rhine-Westphalia","college entrance qualification","812","0.489190690788185","0.466007358639849","0.512374022936522"
"Full-time","2011","North Rhine-Westphalia","Other degree","179","0.334507780277377","0.294713027220154","0.374302533334601"
"Full-time","2011","North Rhine-Westphalia","no degree/no degree yet","31","0.115619310304689","0.082402501641796","0.148836118967582"
"Full-time","2011","Hesse","lower secondary degree","136","0.259526561626028","0.21950967682386","0.299543446428197"
"Full-time","2011","Hesse","secondary school degree","212","0.460048004923916","0.416621789391131","0.503474220456701"
"Full-time","2011","Hesse","college entrance qualification","346","0.555831524191608","0.51889116263335","0.592771885749865"
"Full-time","2011","Hesse","Other degree","56","0.322379910777504","0.254289504512526","0.390470317042481"
"Full-time","2011","Hesse","no degree/no degree yet","","","",""
"Full-time","2011","Rhineland-Palatinate,Saarland","lower secondary degree","208","0.329167700931758","0.292846667740015","0.365488734123501"
"Full-time","2011","Rhineland-Palatinate,Saarland","secondary school degree","157","0.4569091471581","0.405308191127131","0.508510103189069"
"Full-time","2011","Rhineland-Palatinate,Saarland","college entrance qualification","179","0.509651609992935","0.459454966246198","0.559848253739672"
"Full-time","2011","Rhineland-Palatinate,Saarland","Other degree","46","0.362460224077718","0.279825946456565","0.44509450169887"
"Full-time","2011","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Full-time","2011","Baden-Württemberg","lower secondary degree","365","0.361941966503081","0.332664905510649","0.391219027495512"
"Full-time","2011","Baden-Württemberg","secondary school degree","403","0.499401870972823","0.467887797183416","0.53091594476223"
"Full-time","2011","Baden-Württemberg","college entrance qualification","486","0.492642343179325","0.461946188325191","0.52333849803346"
"Full-time","2011","Baden-Württemberg","Other degree","115","0.384144734305863","0.329558272743643","0.438731195868083"
"Full-time","2011","Baden-Württemberg","no degree/no degree yet","","","",""
"Full-time","2011","Bavaria","lower secondary degree","581","0.364730049155474","0.341497188249609","0.387962910061339"
"Full-time","2011","Bavaria","secondary school degree","468","0.458166071131198","0.429797760319111","0.486534381943285"
"Full-time","2011","Bavaria","college entrance qualification","532","0.538774211742777","0.509395637291957","0.568152786193597"
"Full-time","2011","Bavaria","Other degree","101","0.311297069441821","0.258637979663349","0.363956159220293"
"Full-time","2011","Bavaria","no degree/no degree yet","","","",""
"Full-time","2011","Berlin","lower secondary degree","","","",""
"Full-time","2011","Berlin","secondary school degree","135","0.378825169228403","0.326879179461713","0.430771158995093"
"Full-time","2011","Berlin","college entrance qualification","193","0.49658716931114","0.448308046551362","0.544866292070918"
"Full-time","2011","Berlin","Other degree","","","",""
"Full-time","2011","Berlin","no degree/no degree yet","","","",""
"Full-time","2011","Brandenburg","lower secondary degree","32","0.108992880027832","0.0718903865782499","0.146095373477415"
"Full-time","2011","Brandenburg","secondary school degree","255","0.586511563267033","0.544184669998211","0.628838456535854"
"Full-time","2011","Brandenburg","college entrance qualification","132","0.472813134225791","0.414018828884193","0.531607439567389"
"Full-time","2011","Brandenburg","Other degree","","","",""
"Full-time","2011","Brandenburg","no degree/no degree yet","","","",""
"Full-time","2011","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Full-time","2011","Mecklenburg-Western Pomerania","secondary school degree","149","0.418462691737238","0.365637284883148","0.471288098591328"
"Full-time","2011","Mecklenburg-Western Pomerania","college entrance qualification","66","0.432698358295086","0.351208499975055","0.514188216615117"
"Full-time","2011","Mecklenburg-Western Pomerania","Other degree","","","",""
"Full-time","2011","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Full-time","2011","Saxony","lower secondary degree","42","0.107485180103674","0.0765063872140288","0.13846397299332"
"Full-time","2011","Saxony","secondary school degree","464","0.579812622791952","0.547725447767759","0.611899797816146"
"Full-time","2011","Saxony","college entrance qualification","228","0.430782498761109","0.386014538239414","0.475550459282804"
"Full-time","2011","Saxony","Other degree","","","",""
"Full-time","2011","Saxony","no degree/no degree yet","","","",""
"Full-time","2011","Saxony-Anhalt","lower secondary degree","43","0.132627512923834","0.0926856938168356","0.172569332030833"
"Full-time","2011","Saxony-Anhalt","secondary school degree","251","0.581297478897443","0.53801124260499","0.624583715189896"
"Full-time","2011","Saxony-Anhalt","college entrance qualification","130","0.427028482036376","0.366553399788342","0.48750356428441"
"Full-time","2011","Saxony-Anhalt","Other degree","","","",""
"Full-time","2011","Saxony-Anhalt","no degree/no degree yet","","","",""
"Full-time","2011","Thuringia","lower secondary degree","44","0.111782998806278","0.0765929271043878","0.146973070508168"
"Full-time","2011","Thuringia","secondary school degree","269","0.538640682060028","0.495333649773683","0.581947714346373"
"Full-time","2011","Thuringia","college entrance qualification","115","0.552131629073909","0.488417364861468","0.61584589328635"
"Full-time","2011","Thuringia","Other degree","","","",""
"Full-time","2011","Thuringia","no degree/no degree yet","","","",""
"Part-time","2011","Schleswig-Holstein","lower secondary degree","","","",""
"Part-time","2011","Schleswig-Holstein","secondary school degree","50","0.131913144821552","0.0948366449351131","0.168989644707991"
"Part-time","2011","Schleswig-Holstein","college entrance qualification","41","0.101358952971975","0.0643887110778882","0.138329194866061"
"Part-time","2011","Schleswig-Holstein","Other degree","","","",""
"Part-time","2011","Schleswig-Holstein","no degree/no degree yet","","","",""
"Part-time","2011","Hamburg","lower secondary degree","","","",""
"Part-time","2011","Hamburg","secondary school degree","","","",""
"Part-time","2011","Hamburg","college entrance qualification","31","0.113639634129069","0.0672755253693279","0.16000374288881"
"Part-time","2011","Hamburg","Other degree","","","",""
"Part-time","2011","Hamburg","no degree/no degree yet","","","",""
"Part-time","2011","Lower Saxony","lower secondary degree","80","0.0794125043383446","0.0606411368434368","0.0981838718332523"
"Part-time","2011","Lower Saxony","secondary school degree","161","0.129243656104813","0.106584434521007","0.151902877688619"
"Part-time","2011","Lower Saxony","college entrance qualification","131","0.134696683500415","0.109351564338288","0.160041802662541"
"Part-time","2011","Lower Saxony","Other degree","","","",""
"Part-time","2011","Lower Saxony","no degree/no degree yet","","","",""
"Part-time","2011","Bremen","lower secondary degree","","","",""
"Part-time","2011","Bremen","secondary school degree","","","",""
"Part-time","2011","Bremen","college entrance qualification","","","",""
"Part-time","2011","Bremen","Other degree","","","",""
"Part-time","2011","Bremen","no degree/no degree yet","","","",""
"Part-time","2011","North Rhine-Westphalia","lower secondary degree","145","0.0787741604087081","0.0659948835959434","0.0915534372214728"
"Part-time","2011","North Rhine-Westphalia","secondary school degree","258","0.161563879700774","0.141456015470757","0.18167174393079"
"Part-time","2011","North Rhine-Westphalia","college entrance qualification","324","0.14342552132404","0.127169915952015","0.159681126696065"
"Part-time","2011","North Rhine-Westphalia","Other degree","64","0.100814687347149","0.0754203013189897","0.126209073375307"
"Part-time","2011","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Part-time","2011","Hesse","lower secondary degree","38","0.0745299615272891","0.0505557541039572","0.098504168950621"
"Part-time","2011","Hesse","secondary school degree","103","0.156868201644873","0.125180698052803","0.188555705236943"
"Part-time","2011","Hesse","college entrance qualification","127","0.101665856013454","0.0791979704638789","0.124133741563029"
"Part-time","2011","Hesse","Other degree","","","",""
"Part-time","2011","Hesse","no degree/no degree yet","","","",""
"Part-time","2011","Rhineland-Palatinate,Saarland","lower secondary degree","55","0.0656295557683744","0.0464891172663947","0.0847699942703542"
"Part-time","2011","Rhineland-Palatinate,Saarland","secondary school degree","73","0.116548079885117","0.0833088771280683","0.149787282642165"
"Part-time","2011","Rhineland-Palatinate,Saarland","college entrance qualification","62","0.122510210621718","0.0895877124471375","0.155432708796299"
"Part-time","2011","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Part-time","2011","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Part-time","2011","Baden-Württemberg","lower secondary degree","101","0.076462306504516","0.0602729746253913","0.0926516383836407"
"Part-time","2011","Baden-Württemberg","secondary school degree","174","0.109371316157141","0.0896999323399257","0.129042699974356"
"Part-time","2011","Baden-Württemberg","college entrance qualification","199","0.135543403038737","0.114526351558148","0.156560454519327"
"Part-time","2011","Baden-Württemberg","Other degree","34","0.12217148390308","0.0854188948863525","0.158924072919808"
"Part-time","2011","Baden-Württemberg","no degree/no degree yet","","","",""
"Part-time","2011","Bavaria","lower secondary degree","190","0.0924035556935531","0.0784260879820284","0.106381023405078"
"Part-time","2011","Bavaria","secondary school degree","250","0.130215596127961","0.111054240750961","0.14937695150496"
"Part-time","2011","Bavaria","college entrance qualification","181","0.11185526394712","0.0932797596054715","0.130430768288768"
"Part-time","2011","Bavaria","Other degree","36","0.119961687174546","0.0830093477189318","0.15691402663016"
"Part-time","2011","Bavaria","no degree/no degree yet","","","",""
"Part-time","2011","Berlin","lower secondary degree","","","",""
"Part-time","2011","Berlin","secondary school degree","48","0.0784917841601337","0.0496921219635194","0.107291446356748"
"Part-time","2011","Berlin","college entrance qualification","74","0.134452109075967","0.101511710953377","0.167392507198556"
"Part-time","2011","Berlin","Other degree","","","",""
"Part-time","2011","Berlin","no degree/no degree yet","","","",""
"Part-time","2011","Brandenburg","lower secondary degree","","","",""
"Part-time","2011","Brandenburg","secondary school degree","73","0.111230981321294","0.0842067246429639","0.138255237999625"
"Part-time","2011","Brandenburg","college entrance qualification","30","0.0764117261514598","0.0451273559136375","0.107696096389282"
"Part-time","2011","Brandenburg","Other degree","","","",""
"Part-time","2011","Brandenburg","no degree/no degree yet","","","",""
"Part-time","2011","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Part-time","2011","Mecklenburg-Western Pomerania","secondary school degree","43","0.151017618936467","0.112674376503558","0.189360861369376"
"Part-time","2011","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Part-time","2011","Mecklenburg-Western Pomerania","Other degree","","","",""
"Part-time","2011","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Part-time","2011","Saxony","lower secondary degree","","","",""
"Part-time","2011","Saxony","secondary school degree","152","0.133231479119496","0.11114018594325","0.155322772295741"
"Part-time","2011","Saxony","college entrance qualification","65","0.113357004115523","0.0846955819777629","0.142018426253283"
"Part-time","2011","Saxony","Other degree","","","",""
"Part-time","2011","Saxony","no degree/no degree yet","","","",""
"Part-time","2011","Saxony-Anhalt","lower secondary degree","","","",""
"Part-time","2011","Saxony-Anhalt","secondary school degree","58","0.083194976882906","0.0589632222380529","0.107426731527759"
"Part-time","2011","Saxony-Anhalt","college entrance qualification","","","",""
"Part-time","2011","Saxony-Anhalt","Other degree","","","",""
"Part-time","2011","Saxony-Anhalt","no degree/no degree yet","","","",""
"Part-time","2011","Thuringia","lower secondary degree","","","",""
"Part-time","2011","Thuringia","secondary school degree","79","0.133460090187251","0.103916777461316","0.163003402913185"
"Part-time","2011","Thuringia","college entrance qualification","35","0.0908094340261834","0.0539937302345268","0.12762513781784"
"Part-time","2011","Thuringia","Other degree","","","",""
"Part-time","2011","Thuringia","no degree/no degree yet","","","",""
"Non-working","2011","Schleswig-Holstein","lower secondary degree","147","0.585833902769873","0.528846132355817","0.642821673183929"
"Non-working","2011","Schleswig-Holstein","secondary school degree","124","0.345949054701266","0.293831387924016","0.398066721478516"
"Non-working","2011","Schleswig-Holstein","college entrance qualification","73","0.365134897202754","0.306156154911579","0.424113639493929"
"Non-working","2011","Schleswig-Holstein","Other degree","33","0.55447435805634","0.426562390325103","0.682386325787578"
"Non-working","2011","Schleswig-Holstein","no degree/no degree yet","42","0.787593209588389","0.682331777561742","0.892854641615036"
"Non-working","2011","Hamburg","lower secondary degree","50","0.687690485800721","0.588585029980382","0.78679594162106"
"Non-working","2011","Hamburg","secondary school degree","47","0.510509781716769","0.418341198445434","0.602678364988104"
"Non-working","2011","Hamburg","college entrance qualification","55","0.242484008390584","0.179873202692014","0.305094814089154"
"Non-working","2011","Hamburg","Other degree","","","",""
"Non-working","2011","Hamburg","no degree/no degree yet","","","",""
"Non-working","2011","Lower Saxony","lower secondary degree","451","0.622762216747117","0.589112016705558","0.656412416788676"
"Non-working","2011","Lower Saxony","secondary school degree","265","0.293894487665668","0.263124836942792","0.324664138388544"
"Non-working","2011","Lower Saxony","college entrance qualification","211","0.319062602526789","0.284458846059377","0.353666358994201"
"Non-working","2011","Lower Saxony","Other degree","56","0.407095055393421","0.327943822656426","0.486246288130417"
"Non-working","2011","Lower Saxony","no degree/no degree yet","106","0.779961981629225","0.709819476692345","0.850104486566105"
"Non-working","2011","Bremen","lower secondary degree","","","",""
"Non-working","2011","Bremen","secondary school degree","","","",""
"Non-working","2011","Bremen","college entrance qualification","","","",""
"Non-working","2011","Bremen","Other degree","","","",""
"Non-working","2011","Bremen","no degree/no degree yet","","","",""
"Non-working","2011","North Rhine-Westphalia","lower secondary degree","989","0.61017660156077","0.587040346843504","0.633312856278036"
"Non-working","2011","North Rhine-Westphalia","secondary school degree","406","0.320181645282972","0.294692605414168","0.345670685151776"
"Non-working","2011","North Rhine-Westphalia","college entrance qualification","497","0.265317766227093","0.244841993578704","0.285793538875483"
"Non-working","2011","North Rhine-Westphalia","Other degree","254","0.482623328221321","0.440477092907884","0.524769563534757"
"Non-working","2011","North Rhine-Westphalia","no degree/no degree yet","269","0.705717433445427","0.658378247813863","0.753056619076992"
"Non-working","2011","Hesse","lower secondary degree","258","0.605678805395307","0.561067608319386","0.650290002471228"
"Non-working","2011","Hesse","secondary school degree","144","0.286156733478831","0.246776684580578","0.325536782377083"
"Non-working","2011","Hesse","college entrance qualification","173","0.269507529175621","0.236520058893341","0.302494999457902"
