"erwst","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Non-working","2007","(3b) higher tertiary education","763","0.308618725608945","0.291156346923205","0.326081104294685"
"Other","2007","(0) in school","97","0.156216023373417","0.12782070808662","0.184611338660213"
"Other","2007","(1a) inadequately completed","","","",""
"Other","2007","(1b) general elementary school","162","0.0922177453074341","0.0787234305578599","0.105712060057008"
"Other","2007","(1c) basic vocational qualification","271","0.0472991786595929","0.0417659927994607","0.0528323645197252"
"Other","2007","(2b) intermediate general qualification","177","0.292702337770951","0.254882043636424","0.330522631905477"
"Other","2007","(2a) intermediate vocational","251","0.0484546234948657","0.0424387530920164","0.054470493897715"
"Other","2007","(2c_gen) general maturity certificate","213","0.28594382482563","0.254978332461362","0.316909317189899"
"Other","2007","(2c_voc) vocational maturity certificate","88","0.0507819404416223","0.0398974965714114","0.0616663843118333"
"Other","2007","(3a) lower tertiary education","56","0.0403655402495727","0.0310480062895472","0.0496830742095982"
"Other","2007","(3b) higher tertiary education","98","0.0441988371127402","0.0364288077919921","0.0519688664334883"
"Full-time","2008","(0) in school","","","",""
"Full-time","2008","(1a) inadequately completed","39","0.22296930059933","0.16378412846038","0.282154472738279"
"Full-time","2008","(1b) general elementary school","257","0.166110257284369","0.147964297077383","0.184256217491355"
"Full-time","2008","(1c) basic vocational qualification","1679","0.338737859510554","0.325965958090796","0.351509760930312"
"Full-time","2008","(2b) intermediate general qualification","80","0.176393884755669","0.143410824194307","0.209376945317031"
"Full-time","2008","(2a) intermediate vocational","2293","0.497403348064624","0.483040108766843","0.511766587362405"
"Full-time","2008","(2c_gen) general maturity certificate","123","0.164331896288717","0.137649991294629","0.191013801282806"
"Full-time","2008","(2c_voc) vocational maturity certificate","715","0.488586827947847","0.462866812990061","0.514306842905633"
"Full-time","2008","(3a) lower tertiary education","823","0.503439879858285","0.479307647989775","0.527572111726794"
"Full-time","2008","(3b) higher tertiary education","1411","0.558573406323553","0.539334413952","0.577812398695106"
"Part-time","2008","(0) in school","","","",""
"Part-time","2008","(1a) inadequately completed","","","",""
"Part-time","2008","(1b) general elementary school","105","0.0611541779099878","0.049471628729288","0.0728367270906876"
"Part-time","2008","(1c) basic vocational qualification","442","0.0829399622008979","0.0754974824791451","0.0903824419226507"
"Part-time","2008","(2b) intermediate general qualification","","","",""
"Part-time","2008","(2a) intermediate vocational","718","0.136089254272866","0.126239291173823","0.145939217371908"
"Part-time","2008","(2c_gen) general maturity certificate","46","0.0757760419328034","0.0567217174580872","0.0948303664075196"
"Part-time","2008","(2c_voc) vocational maturity certificate","238","0.156652067884851","0.137950163036087","0.175353972733616"
"Part-time","2008","(3a) lower tertiary education","193","0.0942065182093727","0.0801073713182823","0.108305665100463"
"Part-time","2008","(3b) higher tertiary education","323","0.112478761476924","0.100237178289093","0.124720344664756"
"Non-working","2008","(0) in school","459","0.828836089499921","0.797584549866658","0.860087629133183"
"Non-working","2008","(1a) inadequately completed","124","0.606940631568796","0.53749043605803","0.676390827079561"
"Non-working","2008","(1b) general elementary school","1100","0.67617769087424","0.653363177257599","0.698992204490882"
"Non-working","2008","(1c) basic vocational qualification","2904","0.525436808129295","0.511961331639673","0.538912284618918"
"Non-working","2008","(2b) intermediate general qualification","221","0.439617104706398","0.396666514637971","0.482567694774826"
"Non-working","2008","(2a) intermediate vocational","1388","0.314212506945062","0.300877453443224","0.327547560446901"
"Non-working","2008","(2c_gen) general maturity certificate","385","0.481233142594486","0.445257971916654","0.517208313272318"
"Non-working","2008","(2c_voc) vocational maturity certificate","408","0.299133240206494","0.275573827831202","0.322692652581785"
"Non-working","2008","(3a) lower tertiary education","567","0.348824146698324","0.325820844897503","0.371827448499144"
"Non-working","2008","(3b) higher tertiary education","743","0.29414389784396","0.276489579382534","0.311798216305386"
"Other","2008","(0) in school","96","0.165891033202165","0.13502691720349","0.196755149200839"
"Other","2008","(1a) inadequately completed","","","",""
"Other","2008","(1b) general elementary school","154","0.0965578739314028","0.082157577615327","0.110958170247479"
"Other","2008","(1c) basic vocational qualification","250","0.0528853701592525","0.0468458017362042","0.0589249385823008"
"Other","2008","(2b) intermediate general qualification","184","0.319863104789752","0.279501386211026","0.360224823368478"
"Other","2008","(2a) intermediate vocational","256","0.0522948907174482","0.045899685440783","0.0586900959941134"
"Other","2008","(2c_gen) general maturity certificate","187","0.278658919183993","0.246378007303393","0.310939831064593"
"Other","2008","(2c_voc) vocational maturity certificate","90","0.0556278639608082","0.0438346505112064","0.0674210774104099"
"Other","2008","(3a) lower tertiary education","66","0.0535294552340188","0.0426655060284971","0.0643934044395405"
"Other","2008","(3b) higher tertiary education","82","0.0348039343555627","0.0277026829216105","0.0419051857895149"
"Full-time","2009","(0) in school","","","",""
"Full-time","2009","(1a) inadequately completed","32","0.198047189239397","0.138832123552407","0.257262254926386"
"Full-time","2009","(1b) general elementary school","221","0.16104123423277","0.142016772910011","0.180065695555529"
"Full-time","2009","(1c) basic vocational qualification","1497","0.332467609347415","0.319206568047217","0.345728650647612"
"Full-time","2009","(2b) intermediate general qualification","81","0.199638282871179","0.162828432121755","0.236448133620603"
"Full-time","2009","(2a) intermediate vocational","2150","0.493170963850569","0.478390156906884","0.507951770794254"
"Full-time","2009","(2c_gen) general maturity certificate","112","0.155337772483162","0.128446473875664","0.18222907109066"
"Full-time","2009","(2c_voc) vocational maturity certificate","657","0.505922363714844","0.47904261913964","0.532802108290048"
"Full-time","2009","(3a) lower tertiary education","799","0.520173498007743","0.495586091238779","0.544760904776707"
"Full-time","2009","(3b) higher tertiary education","1335","0.549571208750093","0.529922186577029","0.569220230923157"
"Part-time","2009","(0) in school","","","",""
"Part-time","2009","(1a) inadequately completed","","","",""
"Part-time","2009","(1b) general elementary school","87","0.0526942005361043","0.0411304151393464","0.0642579859328622"
"Part-time","2009","(1c) basic vocational qualification","402","0.0792810240206836","0.0716757483975009","0.0868862996438662"
"Part-time","2009","(2b) intermediate general qualification","","","",""
"Part-time","2009","(2a) intermediate vocational","687","0.140100772108095","0.129839228497933","0.150362315718257"
"Part-time","2009","(2c_gen) general maturity certificate","47","0.0550767615355184","0.0381406320695578","0.0720128910014789"
"Part-time","2009","(2c_voc) vocational maturity certificate","204","0.145430848039596","0.126477432918883","0.164384263160309"
"Part-time","2009","(3a) lower tertiary education","199","0.0984821866188106","0.0838178474374249","0.113146525800196"
"Part-time","2009","(3b) higher tertiary education","302","0.117015583603466","0.104321122886164","0.129710044320768"
"Non-working","2009","(0) in school","418","0.83043225729981","0.797736111803193","0.863128402796426"
"Non-working","2009","(1a) inadequately completed","117","0.629875049899967","0.558132823411636","0.701617276388299"
"Non-working","2009","(1b) general elementary school","978","0.68678490454163","0.662779710095729","0.710790098987532"
"Non-working","2009","(1c) basic vocational qualification","2725","0.53989646993082","0.525866723815021","0.553926216046618"
"Non-working","2009","(2b) intermediate general qualification","190","0.436016454767173","0.390351435387183","0.481681474147163"
"Non-working","2009","(2a) intermediate vocational","1309","0.311348477051472","0.297658844844207","0.325038109258738"
"Non-working","2009","(2c_gen) general maturity certificate","339","0.44291779005059","0.406041017129598","0.479794562971581"
"Non-working","2009","(2c_voc) vocational maturity certificate","388","0.294876721629533","0.270361356188598","0.319392087070469"
"Non-working","2009","(3a) lower tertiary education","536","0.33673345205108","0.31347484626344","0.359992057838721"
"Non-working","2009","(3b) higher tertiary education","739","0.280109447326631","0.262375190217015","0.297843704436247"
"Other","2009","(0) in school","85","0.163299847253156","0.131092819613199","0.195506874893113"
"Other","2009","(1a) inadequately completed","","","",""
"Other","2009","(1b) general elementary school","148","0.0994796606894951","0.0839883763232106","0.114970945055779"
"Other","2009","(1c) basic vocational qualification","224","0.0483548967010823","0.0423164599177998","0.0543933334843648"
"Other","2009","(2b) intermediate general qualification","156","0.279710964890123","0.238376993216538","0.321044936563709"
"Other","2009","(2a) intermediate vocational","249","0.0553797869898637","0.0486178221382931","0.0621417518414344"
"Other","2009","(2c_gen) general maturity certificate","199","0.34666767593073","0.311336715016911","0.38199863684455"
"Other","2009","(2c_voc) vocational maturity certificate","80","0.0537700666160268","0.0416430428385555","0.065897090393498"
"Other","2009","(3a) lower tertiary education","52","0.0446108633223664","0.0344505532280999","0.0547711734166329"
"Other","2009","(3b) higher tertiary education","87","0.05330376031981","0.0444321974443132","0.0621753231953068"
"Full-time","2010","(0) in school","","","",""
"Full-time","2010","(1a) inadequately completed","63","0.192391799167247","0.151673420317177","0.233110178017317"
"Full-time","2010","(1b) general elementary school","332","0.160434988087657","0.144052823489199","0.176817152686115"
"Full-time","2010","(1c) basic vocational qualification","1885","0.31809883923381","0.305951505757432","0.330246172710188"
"Full-time","2010","(2b) intermediate general qualification","91","0.157543497638208","0.129812511631958","0.185274483644458"
"Full-time","2010","(2a) intermediate vocational","2748","0.499075146408907","0.486612286044495","0.511538006773319"
"Full-time","2010","(2c_gen) general maturity certificate","159","0.152414430550671","0.129252111177804","0.175576749923537"
"Full-time","2010","(2c_voc) vocational maturity certificate","916","0.496451428282557","0.475356335624274","0.51754652094084"
"Full-time","2010","(3a) lower tertiary education","971","0.521965237422861","0.499777365763281","0.544153109082441"
"Full-time","2010","(3b) higher tertiary education","1738","0.536098030348059","0.51943065494868","0.552765405747438"
"Part-time","2010","(0) in school","","","",""
"Part-time","2010","(1a) inadequately completed","","","",""
"Part-time","2010","(1b) general elementary school","131","0.0683339567395394","0.0570712443500125","0.0795966691290663"
"Part-time","2010","(1c) basic vocational qualification","494","0.0846931757481574","0.0774313344034391","0.0919550170928758"
"Part-time","2010","(2b) intermediate general qualification","52","0.0698283615327841","0.0504289391311649","0.0892277839344033"
"Part-time","2010","(2a) intermediate vocational","1055","0.132980641985712","0.12451700403128","0.141444279940143"
"Part-time","2010","(2c_gen) general maturity certificate","72","0.0637256820550627","0.0479845476815033","0.0794668164286221"
"Part-time","2010","(2c_voc) vocational maturity certificate","405","0.157614424540563","0.142240816226364","0.172988032854763"
"Part-time","2010","(3a) lower tertiary education","281","0.100334724490898","0.0869893358522789","0.113680113129516"
"Part-time","2010","(3b) higher tertiary education","519","0.126877594094324","0.115753567023404","0.138001621165245"
"Non-working","2010","(0) in school","571","0.835946674132237","0.808687871181991","0.863205477082483"
"Non-working","2010","(1a) inadequately completed","243","0.67568129783581","0.627324917308893","0.724037678362727"
"Non-working","2010","(1b) general elementary school","1251","0.671685120958382","0.650723603323263","0.692646638593501"
"Non-working","2010","(1c) basic vocational qualification","2943","0.546580036727847","0.533595800786743","0.559564272668952"
"Non-working","2010","(2b) intermediate general qualification","297","0.415259685927434","0.377750923883933","0.452768447970934"
"Non-working","2010","(2a) intermediate vocational","1938","0.306034649739789","0.294547754469393","0.317521545010185"
"Non-working","2010","(2c_gen) general maturity certificate","466","0.477068959831116","0.444881254592614","0.509256665069618"
"Non-working","2010","(2c_voc) vocational maturity certificate","683","0.282650461526615","0.263652253800717","0.301648669252512"
"Non-working","2010","(3a) lower tertiary education","642","0.337696613664255","0.316689956102386","0.358703271226123"
"Non-working","2010","(3b) higher tertiary education","1037","0.292186809851651","0.276987578266926","0.307386041436377"
"Other","2010","(0) in school","134","0.156110316598538","0.129393567342941","0.182827065854135"
"Other","2010","(1a) inadequately completed","34","0.0918888520046608","0.0620489249538226","0.121728779055499"
"Other","2010","(1b) general elementary school","214","0.0995459342144215","0.0861819140802774","0.112909954348566"
"Other","2010","(1c) basic vocational qualification","325","0.0506279482901852","0.044909837280984","0.0563460592993863"
"Other","2010","(2b) intermediate general qualification","223","0.357368454901574","0.320890502348882","0.393846407454266"
"Other","2010","(2a) intermediate vocational","442","0.0619095618655928","0.0559026717469974","0.0679164519841883"
"Other","2010","(2c_gen) general maturity certificate","228","0.306790927563151","0.277072173371737","0.336509681754564"
"Other","2010","(2c_voc) vocational maturity certificate","154","0.0632836856502655","0.0530112768260226","0.0735560944745083"
"Other","2010","(3a) lower tertiary education","53","0.0400034244219865","0.0312988299688536","0.0487080188751194"
"Other","2010","(3b) higher tertiary education","145","0.0448375657059654","0.0379209820671813","0.0517541493447495"
"Full-time","2011","(0) in school","","","",""
"Full-time","2011","(1a) inadequately completed","92","0.250513776106304","0.209462766700528","0.29156478551208"
"Full-time","2011","(1b) general elementary school","396","0.160978807647947","0.146065927069961","0.175891688225933"
"Full-time","2011","(1c) basic vocational qualification","2202","0.323276645278756","0.312082032801319","0.334471257756194"
"Full-time","2011","(2b) intermediate general qualification","128","0.192674072014832","0.165580143739507","0.219768000290158"
"Full-time","2011","(2a) intermediate vocational","3266","0.512754311384986","0.501186355775144","0.524322266994827"
"Full-time","2011","(2c_gen) general maturity certificate","193","0.161533420872085","0.140113609736421","0.182953232007749"
"Full-time","2011","(2c_voc) vocational maturity certificate","1105","0.516887268675011","0.497392163854956","0.536382373495066"
"Full-time","2011","(3a) lower tertiary education","1141","0.533895705620069","0.513260458020078","0.55453095322006"
"Full-time","2011","(3b) higher tertiary education","2038","0.534411889785838","0.518914964061044","0.549908815510633"
"Part-time","2011","(0) in school","","","",""
"Part-time","2011","(1a) inadequately completed","36","0.0591540751657818","0.036804061397151","0.0815040889344126"
"Part-time","2011","(1b) general elementary school","168","0.0706313305243527","0.0602349197864517","0.0810277412622538"
"Part-time","2011","(1c) basic vocational qualification","612","0.073946815338786","0.0676836479498248","0.0802099827277472"
"Part-time","2011","(2b) intermediate general qualification","76","0.0714485268933642","0.0537541399699635","0.0891429138167649"
"Part-time","2011","(2a) intermediate vocational","1361","0.137718259751671","0.129742936247349","0.145693583255993"
"Part-time","2011","(2c_gen) general maturity certificate","102","0.0926959360589239","0.0758168728705599","0.109574999247288"
"Part-time","2011","(2c_voc) vocational maturity certificate","522","0.150316908294971","0.13637456342161","0.164259253168333"
"Part-time","2011","(3a) lower tertiary education","362","0.113221011695132","0.100113775333968","0.126328248056296"
"Part-time","2011","(3b) higher tertiary education","643","0.116396491162873","0.106433145101644","0.126359837224103"
"Non-working","2011","(0) in school","732","0.810040873996369","0.784341643385815","0.835740104606924"
"Non-working","2011","(1a) inadequately completed","259","0.622438812630149","0.576511798551071","0.668365826709227"
"Non-working","2011","(1b) general elementary school","1529","0.68182929119705","0.662929428611334","0.700729153782766"
"Non-working","2011","(1c) basic vocational qualification","3528","0.55371297497632","0.541815198735191","0.565610751217449"
"Non-working","2011","(2b) intermediate general qualification","338","0.403764549989234","0.370058420996338","0.43747067898213"
"Non-working","2011","(2a) intermediate vocational","2104","0.296908949213803","0.286334801336836","0.30748309709077"
"Non-working","2011","(2c_gen) general maturity certificate","612","0.499384494358759","0.47028327148574","0.528485717231778"
"Non-working","2011","(2c_voc) vocational maturity certificate","726","0.282311226319811","0.264750779327433","0.29987167331219"
"Non-working","2011","(3a) lower tertiary education","668","0.31488991842086","0.295676728501277","0.334103108340442"
"Non-working","2011","(3b) higher tertiary education","1139","0.305076671161227","0.290771946590408","0.319381395732047"
"Other","2011","(0) in school","156","0.181796527846304","0.156529158739058","0.207063896953549"
"Other","2011","(1a) inadequately completed","41","0.0678933360977657","0.0440606722420048","0.0917259999535266"
"Other","2011","(1b) general elementary school","240","0.0865605706306506","0.0751504390109263","0.0979707022503749"
"Other","2011","(1c) basic vocational qualification","364","0.049063564406138","0.0438937898065338","0.0542333390057422"
"Other","2011","(2b) intermediate general qualification","272","0.332112851102569","0.29975868039485","0.364467021810288"
"Other","2011","(2a) intermediate vocational","441","0.0526184796495402","0.0474512287102228","0.0577857305888575"
"Other","2011","(2c_gen) general maturity certificate","227","0.246386148710232","0.221306344351718","0.271465953068747"
"Other","2011","(2c_voc) vocational maturity certificate","171","0.0504845967102064","0.0419431021512679","0.059026091269145"
"Other","2011","(3a) lower tertiary education","74","0.0379933642639393","0.030085069870405","0.0459016586574736"
"Other","2011","(3b) higher tertiary education","160","0.0441149478900608","0.0377352182381938","0.0504946775419277"
"Full-time","2012","(0) in school","","","",""
"Full-time","2012","(1a) inadequately completed","95","0.227347385325882","0.187216549901774","0.267478220749989"
"Full-time","2012","(1b) general elementary school","412","0.178430021247493","0.162602745028698","0.194257297466287"
"Full-time","2012","(1c) basic vocational qualification","2114","0.3229627421745","0.311597630424304","0.334327853924695"
"Full-time","2012","(2b) intermediate general qualification","125","0.209800573364988","0.18191511223537","0.237686034494607"
"Full-time","2012","(2a) intermediate vocational","3130","0.494199411258778","0.482489683318317","0.505909139199239"
"Full-time","2012","(2c_gen) general maturity certificate","185","0.179310627178909","0.15663069954591","0.201990554811908"
"Full-time","2012","(2c_voc) vocational maturity certificate","1141","0.530665971253423","0.511012614878518","0.550319327628327"
"Full-time","2012","(3a) lower tertiary education","1116","0.527437481646937","0.506739668689617","0.548135294604256"
"Full-time","2012","(3b) higher tertiary education","2009","0.528195807560983","0.512582460514648","0.543809154607319"
"Part-time","2012","(0) in school","","","",""
"Part-time","2012","(1a) inadequately completed","38","0.0693811468931304","0.0450508314226582","0.0937114623636025"
"Part-time","2012","(1b) general elementary school","190","0.0825137860800001","0.0711397927656868","0.0938877793943134"
"Part-time","2012","(1c) basic vocational qualification","612","0.0772752024349001","0.0707851622510114","0.0837652426187889"
"Part-time","2012","(2b) intermediate general qualification","69","0.0587568468747063","0.0426508987463186","0.0748627950030941"
"Part-time","2012","(2a) intermediate vocational","1388","0.145514428369219","0.137255733445416","0.153773123293022"
"Part-time","2012","(2c_gen) general maturity certificate","104","0.0830574569980161","0.0667416101036373","0.0993733038923949"
"Part-time","2012","(2c_voc) vocational maturity certificate","542","0.156871729551415","0.142549710208669","0.17119374889416"
"Part-time","2012","(3a) lower tertiary education","337","0.100353605946071","0.0878966554019023","0.112810556490241"
"Part-time","2012","(3b) higher tertiary education","631","0.126474011711692","0.11607825271612","0.136869770707263"
"Non-working","2012","(0) in school","708","0.77443811991175","0.747371964692596","0.801504275130904"
"Non-working","2012","(1a) inadequately completed","246","0.637392077862205","0.591359737651344","0.683424418073065"
"Non-working","2012","(1b) general elementary school","1388","0.639775276239982","0.619930307343256","0.659620245136707"
"Non-working","2012","(1c) basic vocational qualification","3422","0.552977986223194","0.540894017552138","0.565061954894249"
"Non-working","2012","(2b) intermediate general qualification","361","0.429219024186559","0.395320533149707","0.463117515223411"
"Non-working","2012","(2a) intermediate vocational","2023","0.303998446733197","0.293225194834898","0.314771698631496"
"Non-working","2012","(2c_gen) general maturity certificate","537","0.461386834933641","0.431914107602963","0.490859562264318"
"Non-working","2012","(2c_voc) vocational maturity certificate","635","0.262922190321746","0.245585931712838","0.280258448930654"
"Non-working","2012","(3a) lower tertiary education","700","0.333445996178408","0.313900812706583","0.352991179650232"
"Non-working","2012","(3b) higher tertiary education","1133","0.307513124724349","0.293080170246634","0.321946079202064"
"Other","2012","(0) in school","201","0.210552270378983","0.184149955355204","0.236954585402762"
"Other","2012","(1a) inadequately completed","40","0.0658793899187834","0.0421264515971029","0.0896323282404638"
"Other","2012","(1b) general elementary school","258","0.0992809164325259","0.0869192361104495","0.111642596754602"
"Other","2012","(1c) basic vocational qualification","355","0.0467840691674066","0.0416514876404854","0.0519166506943277"
"Other","2012","(2b) intermediate general qualification","264","0.302223555573747","0.270772990874948","0.333674120272545"
"Other","2012","(2a) intermediate vocational","462","0.0562877136388059","0.0508897166664427","0.0616857106111691"
"Other","2012","(2c_gen) general maturity certificate","273","0.276245080889434","0.249809291351424","0.302680870427445"
"Other","2012","(2c_voc) vocational maturity certificate","159","0.049540108873417","0.040994746907327","0.058085470839507"
"Other","2012","(3a) lower tertiary education","82","0.0387629162285843","0.0307602849504358","0.0467655475067327"
"Other","2012","(3b) higher tertiary education","154","0.037817056002976","0.0318509587866819","0.0437831532192701"
"Full-time","2013","(0) in school","","","",""
"Full-time","2013","(1a) inadequately completed","145","0.194199503381799","0.16444511505515","0.223953891708449"
"Full-time","2013","(1b) general elementary school","629","0.176856359593171","0.162919163426304","0.190793555760037"
"Full-time","2013","(1c) basic vocational qualification","2291","0.307717452748861","0.296618456089836","0.318816449407886"
"Full-time","2013","(2b) intermediate general qualification","149","0.197133102480828","0.172670492478949","0.221595712482708"
"Full-time","2013","(2a) intermediate vocational","3096","0.484161412033881","0.472330232601899","0.495992591465863"
"Full-time","2013","(2c_gen) general maturity certificate","352","0.197582817597763","0.178211305230223","0.216954329965304"
"Full-time","2013","(2c_voc) vocational maturity certificate","1338","0.526284358039125","0.508029695750528","0.544539020327722"
"Full-time","2013","(3a) lower tertiary education","1096","0.508227755010106","0.487351526649644","0.529103983370568"
"Full-time","2013","(3b) higher tertiary education","2383","0.532445790634606","0.518144852615372","0.54674672865384"
"Part-time","2013","(0) in school","","","",""
"Part-time","2013","(1a) inadequately completed","72","0.0945506719421296","0.0725428233756748","0.116558520508584"
"Part-time","2013","(1b) general elementary school","242","0.0618484761964071","0.0530495787728482","0.0706473736199661"
"Part-time","2013","(1c) basic vocational qualification","677","0.0781469221275297","0.0716925684644858","0.0846012757905735"
"Part-time","2013","(2b) intermediate general qualification","89","0.0712024369574275","0.0553896216060958","0.0870152523087593"
"Part-time","2013","(2a) intermediate vocational","1370","0.152723082241187","0.144206976039965","0.161239188442409"
"Part-time","2013","(2c_gen) general maturity certificate","180","0.100507487950883","0.0858794251375868","0.115135550764179"
"Part-time","2013","(2c_voc) vocational maturity certificate","629","0.159271517124977","0.145893195019833","0.172649839230122"
"Part-time","2013","(3a) lower tertiary education","372","0.123150342810875","0.109428222483884","0.136872463137867"
"Part-time","2013","(3b) higher tertiary education","770","0.127663395413215","0.118098370984415","0.137228419842015"
"Non-working","2013","(0) in school","852","0.786408030796408","0.76203275107564","0.810783310517177"
"Non-working","2013","(1a) inadequately completed","390","0.610825799053528","0.574153012481217","0.647498585625838"
"Non-working","2013","(1b) general elementary school","1604","0.64862088564076","0.631182322628492","0.666059448653029"
"Non-working","2013","(1c) basic vocational qualification","3265","0.561628167562285","0.549696209295453","0.573560125829116"
"Non-working","2013","(2b) intermediate general qualification","403","0.412760463366751","0.382487291507903","0.443033635225598"
"Non-working","2013","(2a) intermediate vocational","1918","0.306310562039853","0.295397677305049","0.317223446774656"
"Non-working","2013","(2c_gen) general maturity certificate","714","0.433022573274569","0.408916471620414","0.457128674928724"
"Non-working","2013","(2c_voc) vocational maturity certificate","709","0.262659312844549","0.246570084675356","0.278748541013742"
"Non-working","2013","(3a) lower tertiary education","654","0.32802732338795","0.308422106112308","0.347632540663592"
"Non-working","2013","(3b) higher tertiary education","1276","0.291357187310711","0.278333396825162","0.304380977796259"
"Other","2013","(0) in school","228","0.208483653283558","0.184323531062182","0.232643775504935"
"Other","2013","(1a) inadequately completed","72","0.100424025622544","0.0778166088266236","0.123031442418463"
"Other","2013","(1b) general elementary school","404","0.112674278569662","0.101124299770943","0.12422425736838"
"Other","2013","(1c) basic vocational qualification","410","0.0525074575613249","0.0471437590321308","0.0578711560905191"
"Other","2013","(2b) intermediate general qualification","375","0.318903997194993","0.29024668966844","0.347561304721547"
"Other","2013","(2a) intermediate vocational","470","0.0568049436850793","0.0513250786070867","0.0622848087630719"
"Other","2013","(2c_gen) general maturity certificate","377","0.268887121176785","0.24731633127063","0.29045791108294"
"Other","2013","(2c_voc) vocational maturity certificate","198","0.0517848119913485","0.0436834252530105","0.0598861987296866"
"Other","2013","(3a) lower tertiary education","81","0.0405945787910689","0.0323536540831058","0.0488355034990321"
"Other","2013","(3b) higher tertiary education","247","0.0485336266414684","0.0423743610115057","0.0546928922714312"
"Full-time","2014","(0) in school","","","",""
"Full-time","2014","(1a) inadequately completed","110","0.17065192614054","0.139067436965927","0.202236415315153"
"Full-time","2014","(1b) general elementary school","518","0.181744705411068","0.1664056348302","0.197083775991936"
"Full-time","2014","(1c) basic vocational qualification","1957","0.305054082816011","0.293288523120551","0.316819642511471"
"Full-time","2014","(2b) intermediate general qualification","139","0.203439950577952","0.176857958870875","0.230021942285029"
"Full-time","2014","(2a) intermediate vocational","2733","0.468029855788024","0.455493753548505","0.480565958027542"
"Full-time","2014","(2c_gen) general maturity certificate","296","0.198677461593362","0.178266519830252","0.219088403356472"
"Full-time","2014","(2c_voc) vocational maturity certificate","1190","0.522697475370828","0.503199759598897","0.542195191142759"
"Full-time","2014","(3a) lower tertiary education","990","0.50179182130684","0.480126631812546","0.523457010801133"
"Full-time","2014","(3b) higher tertiary education","2086","0.528407262501998","0.513303042789515","0.54351148221448"
"Part-time","2014","(0) in school","","","",""
"Part-time","2014","(1a) inadequately completed","40","0.0615103537704489","0.0413388305206463","0.0816818770202515"
"Part-time","2014","(1b) general elementary school","209","0.0771900204370712","0.0665740312131432","0.0878060096609991"
"Part-time","2014","(1c) basic vocational qualification","591","0.0790217865919842","0.0721281756806877","0.0859153975032807"
"Part-time","2014","(2b) intermediate general qualification","70","0.0792989533453837","0.061456556983294","0.0971413497074735"
"Part-time","2014","(2a) intermediate vocational","1207","0.163241718501706","0.153956380749926","0.172527056253486"
"Part-time","2014","(2c_gen) general maturity certificate","150","0.0884553421263612","0.0739296755320335","0.102981008720689"
"Part-time","2014","(2c_voc) vocational maturity certificate","561","0.168592021523422","0.153977410152337","0.183206632894508"
"Part-time","2014","(3a) lower tertiary education","336","0.122551938753511","0.108342854849608","0.136761022657414"
"Part-time","2014","(3b) higher tertiary education","689","0.122089833941931","0.11218390651689","0.131995761366972"
"Non-working","2014","(0) in school","704","0.808210184300486","0.782373273009521","0.83404709559145"
"Non-working","2014","(1a) inadequately completed","336","0.649429053949136","0.609369726175929","0.689488381722343"
"Non-working","2014","(1b) general elementary school","1372","0.621924598158431","0.602636836616389","0.641212359700473"
"Non-working","2014","(1c) basic vocational qualification","2957","0.559326082454879","0.546639639355723","0.572012525554034"
"Non-working","2014","(2b) intermediate general qualification","351","0.396340768698165","0.364041667761825","0.428639869634505"
"Non-working","2014","(2a) intermediate vocational","1717","0.311154390145118","0.299523015864222","0.322785764426014"
"Non-working","2014","(2c_gen) general maturity certificate","624","0.424423729921254","0.399140280041251","0.449707179801257"
"Non-working","2014","(2c_voc) vocational maturity certificate","586","0.250285463350634","0.233376092570248","0.267194834131021"
"Non-working","2014","(3a) lower tertiary education","642","0.332272128121525","0.311862176035739","0.352682080207311"
"Non-working","2014","(3b) higher tertiary education","1199","0.297939558026405","0.284101291611038","0.311777824441773"
"Other","2014","(0) in school","185","0.184780416719176","0.159310299902493","0.21025053353586"
"Other","2014","(1a) inadequately completed","59","0.118408666139875","0.0912833230179755","0.145534009261775"
"Other","2014","(1b) general elementary school","329","0.11914067599343","0.106255004429245","0.132026347557615"
"Other","2014","(1c) basic vocational qualification","378","0.0565980481371259","0.050693348927998","0.0625027473462538"
"Other","2014","(2b) intermediate general qualification","321","0.320920327378499","0.290094189583604","0.351746465173395"
"Other","2014","(2a) intermediate vocational","429","0.057574035565152","0.0517218367182641","0.0634262344120398"
"Other","2014","(2c_gen) general maturity certificate","398","0.288443466359023","0.265268446144186","0.311618486573859"
"Other","2014","(2c_voc) vocational maturity certificate","184","0.0584250397551154","0.0492694014649047","0.0675806780453261"
"Other","2014","(3a) lower tertiary education","78","0.043384111818124","0.0345567805162741","0.0522114431199739"
"Other","2014","(3b) higher tertiary education","222","0.0515633455296663","0.0448721293705363","0.0582545616887963"
"Full-time","2015","(0) in school","","","",""
"Full-time","2015","(1a) inadequately completed","129","0.196094666785805","0.164084370304164","0.228104963267446"
"Full-time","2015","(1b) general elementary school","488","0.181398603786634","0.165778675050644","0.197018532522623"
"Full-time","2015","(1c) basic vocational qualification","1831","0.297297875661236","0.28532352495187","0.309272226370602"
"Full-time","2015","(2b) intermediate general qualification","143","0.218040441764716","0.190249015350232","0.245831868179201"
"Full-time","2015","(2a) intermediate vocational","2596","0.472975371780769","0.460145176161263","0.485805567400275"
"Full-time","2015","(2c_gen) general maturity certificate","369","0.222516687345235","0.20207861969475","0.242954754995721"
