"erwst","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","2009","college entrance qualification","(2c_gen) general maturity certificate","95","0.133083882543982","0.106951620020412","0.159216145067552"
"Full-time","2009","college entrance qualification","(2c_voc) vocational maturity certificate","602","0.525110184684373","0.496496300909523","0.553724068459224"
"Full-time","2009","college entrance qualification","(3a) lower tertiary education","538","0.586491558106355","0.555026658378802","0.617956457833909"
"Full-time","2009","college entrance qualification","(3b) higher tertiary education","1198","0.579792747638644","0.558933624544783","0.600651870732505"
"Full-time","2009","Other degree","(0) in school","","","",""
"Full-time","2009","Other degree","(1a) inadequately completed","","","",""
"Full-time","2009","Other degree","(1b) general elementary school","51","0.219232545123651","0.166670412656826","0.271794677590475"
"Full-time","2009","Other degree","(1c) basic vocational qualification","89","0.335455634324656","0.277505087779444","0.393406180869869"
"Full-time","2009","Other degree","(2b) intermediate general qualification","","","",""
"Full-time","2009","Other degree","(2a) intermediate vocational","","","",""
"Full-time","2009","Other degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2009","Other degree","(2c_voc) vocational maturity certificate","38","0.346386357215577","0.256648197965555","0.436124516465599"
"Full-time","2009","Other degree","(3a) lower tertiary education","","","",""
"Full-time","2009","Other degree","(3b) higher tertiary education","66","0.382365981122404","0.302153165307543","0.462578796937264"
"Full-time","2009","no degree/no degree yet","(0) in school","","","",""
"Full-time","2009","no degree/no degree yet","(1a) inadequately completed","32","0.198047189239397","0.138832123552407","0.257262254926386"
"Full-time","2009","no degree/no degree yet","(1b) general elementary school","","","",""
"Full-time","2009","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Full-time","2009","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Full-time","2009","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Full-time","2009","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Full-time","2009","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2009","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Full-time","2009","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Part-time","2009","lower secondary degree","(0) in school","","","",""
"Part-time","2009","lower secondary degree","(1a) inadequately completed","","","",""
"Part-time","2009","lower secondary degree","(1b) general elementary school","68","0.0485679946253867","0.0363852128373214","0.060750776413452"
"Part-time","2009","lower secondary degree","(1c) basic vocational qualification","376","0.0787353352705422","0.0709464211409641","0.0865242494001204"
"Part-time","2009","lower secondary degree","(2b) intermediate general qualification","","","",""
"Part-time","2009","lower secondary degree","(2a) intermediate vocational","","","",""
"Part-time","2009","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2009","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2009","lower secondary degree","(3a) lower tertiary education","","","",""
"Part-time","2009","lower secondary degree","(3b) higher tertiary education","","","",""
"Part-time","2009","secondary school degree","(0) in school","","","",""
"Part-time","2009","secondary school degree","(1a) inadequately completed","","","",""
"Part-time","2009","secondary school degree","(1b) general elementary school","","","",""
"Part-time","2009","secondary school degree","(1c) basic vocational qualification","","","",""
"Part-time","2009","secondary school degree","(2b) intermediate general qualification","","","",""
"Part-time","2009","secondary school degree","(2a) intermediate vocational","685","0.140669376878981","0.130370493543467","0.150968260214494"
"Part-time","2009","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2009","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2009","secondary school degree","(3a) lower tertiary education","73","0.119472103197719","0.0905766024742263","0.148367603921212"
"Part-time","2009","secondary school degree","(3b) higher tertiary education","","","",""
"Part-time","2009","college entrance qualification","(0) in school","","","",""
"Part-time","2009","college entrance qualification","(1a) inadequately completed","","","",""
"Part-time","2009","college entrance qualification","(1b) general elementary school","","","",""
"Part-time","2009","college entrance qualification","(1c) basic vocational qualification","","","",""
"Part-time","2009","college entrance qualification","(2b) intermediate general qualification","","","",""
"Part-time","2009","college entrance qualification","(2a) intermediate vocational","","","",""
"Part-time","2009","college entrance qualification","(2c_gen) general maturity certificate","43","0.0491625213547674","0.0325285494917348","0.0657964932178001"
"Part-time","2009","college entrance qualification","(2c_voc) vocational maturity certificate","180","0.142629196814399","0.122591688136847","0.162666705491952"
"Part-time","2009","college entrance qualification","(3a) lower tertiary education","123","0.104632283924035","0.0850759768705311","0.12418859097754"
"Part-time","2009","college entrance qualification","(3b) higher tertiary education","264","0.114667917763941","0.101203054419189","0.128132781108693"
"Part-time","2009","Other degree","(0) in school","","","",""
"Part-time","2009","Other degree","(1a) inadequately completed","","","",""
"Part-time","2009","Other degree","(1b) general elementary school","","","",""
"Part-time","2009","Other degree","(1c) basic vocational qualification","","","",""
"Part-time","2009","Other degree","(2b) intermediate general qualification","","","",""
"Part-time","2009","Other degree","(2a) intermediate vocational","","","",""
"Part-time","2009","Other degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2009","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2009","Other degree","(3a) lower tertiary education","","","",""
"Part-time","2009","Other degree","(3b) higher tertiary education","","","",""
"Part-time","2009","no degree/no degree yet","(0) in school","","","",""
"Part-time","2009","no degree/no degree yet","(1a) inadequately completed","","","",""
"Part-time","2009","no degree/no degree yet","(1b) general elementary school","","","",""
"Part-time","2009","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Part-time","2009","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Part-time","2009","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Part-time","2009","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Part-time","2009","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2009","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Part-time","2009","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Non-working","2009","lower secondary degree","(0) in school","","","",""
"Non-working","2009","lower secondary degree","(1a) inadequately completed","","","",""
"Non-working","2009","lower secondary degree","(1b) general elementary school","835","0.701460228009572","0.675525295293779","0.727395160725364"
"Non-working","2009","lower secondary degree","(1c) basic vocational qualification","2601","0.54365378071362","0.529248945215887","0.558058616211353"
"Non-working","2009","lower secondary degree","(2b) intermediate general qualification","","","",""
"Non-working","2009","lower secondary degree","(2a) intermediate vocational","","","",""
"Non-working","2009","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2009","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2009","lower secondary degree","(3a) lower tertiary education","96","0.780650034261175","0.707221450370358","0.854078618151992"
"Non-working","2009","lower secondary degree","(3b) higher tertiary education","","","",""
"Non-working","2009","secondary school degree","(0) in school","","","",""
"Non-working","2009","secondary school degree","(1a) inadequately completed","","","",""
"Non-working","2009","secondary school degree","(1b) general elementary school","","","",""
"Non-working","2009","secondary school degree","(1c) basic vocational qualification","","","",""
"Non-working","2009","secondary school degree","(2b) intermediate general qualification","189","0.435299403208319","0.389592475223125","0.481006331193514"
"Non-working","2009","secondary school degree","(2a) intermediate vocational","1298","0.308866877829608","0.29518087155315","0.322552884106065"
"Non-working","2009","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2009","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2009","secondary school degree","(3a) lower tertiary education","178","0.380895311843672","0.337632945538093","0.42415767814925"
"Non-working","2009","secondary school degree","(3b) higher tertiary education","40","0.449469266178825","0.354322457466535","0.544616074891116"
"Non-working","2009","college entrance qualification","(0) in school","","","",""
"Non-working","2009","college entrance qualification","(1a) inadequately completed","","","",""
"Non-working","2009","college entrance qualification","(1b) general elementary school","","","",""
"Non-working","2009","college entrance qualification","(1c) basic vocational qualification","","","",""
"Non-working","2009","college entrance qualification","(2b) intermediate general qualification","","","",""
"Non-working","2009","college entrance qualification","(2a) intermediate vocational","","","",""
"Non-working","2009","college entrance qualification","(2c_gen) general maturity certificate","317","0.449981034484097","0.411706344652728","0.488255724315467"
"Non-working","2009","college entrance qualification","(2c_voc) vocational maturity certificate","319","0.281514387294651","0.255744382714366","0.307284391874936"
"Non-working","2009","college entrance qualification","(3a) lower tertiary education","245","0.25986114556186","0.231840343942619","0.2878819471811"
"Non-working","2009","college entrance qualification","(3b) higher tertiary education","623","0.269448726235999","0.250699156568342","0.288198295903656"
"Non-working","2009","Other degree","(0) in school","","","",""
"Non-working","2009","Other degree","(1a) inadequately completed","","","",""
"Non-working","2009","Other degree","(1b) general elementary school","143","0.616894325891316","0.555131907581622","0.678656744201009"
"Non-working","2009","Other degree","(1c) basic vocational qualification","124","0.483994150394395","0.422656749447284","0.545331551341505"
"Non-working","2009","Other degree","(2b) intermediate general qualification","","","",""
"Non-working","2009","Other degree","(2a) intermediate vocational","","","",""
"Non-working","2009","Other degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2009","Other degree","(2c_voc) vocational maturity certificate","46","0.340662237756613","0.251279801958143","0.430044673555083"
"Non-working","2009","Other degree","(3a) lower tertiary education","","","",""
"Non-working","2009","Other degree","(3b) higher tertiary education","41","0.281742904612701","0.20749144574219","0.355994363483213"
"Non-working","2009","no degree/no degree yet","(0) in school","418","0.83043225729981","0.797736111803193","0.863128402796426"
"Non-working","2009","no degree/no degree yet","(1a) inadequately completed","117","0.629875049899967","0.558132823411636","0.701617276388299"
"Non-working","2009","no degree/no degree yet","(1b) general elementary school","","","",""
"Non-working","2009","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Non-working","2009","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Non-working","2009","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Non-working","2009","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Non-working","2009","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2009","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Non-working","2009","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Other","2009","lower secondary degree","(0) in school","","","",""
"Other","2009","lower secondary degree","(1a) inadequately completed","","","",""
"Other","2009","lower secondary degree","(1b) general elementary school","123","0.101149304613986","0.0840606555435952","0.118237953684377"
"Other","2009","lower secondary degree","(1c) basic vocational qualification","208","0.0453441060213863","0.0393270546490843","0.0513611573936883"
"Other","2009","lower secondary degree","(2b) intermediate general qualification","","","",""
"Other","2009","lower secondary degree","(2a) intermediate vocational","","","",""
"Other","2009","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Other","2009","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2009","lower secondary degree","(3a) lower tertiary education","","","",""
"Other","2009","lower secondary degree","(3b) higher tertiary education","","","",""
"Other","2009","secondary school degree","(0) in school","","","",""
"Other","2009","secondary school degree","(1a) inadequately completed","","","",""
"Other","2009","secondary school degree","(1b) general elementary school","","","",""
"Other","2009","secondary school degree","(1c) basic vocational qualification","","","",""
"Other","2009","secondary school degree","(2b) intermediate general qualification","156","0.280066590838962","0.238670847079229","0.321462334598695"
"Other","2009","secondary school degree","(2a) intermediate vocational","248","0.0554731046089381","0.0486926531215753","0.0622535560963008"
"Other","2009","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Other","2009","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2009","secondary school degree","(3a) lower tertiary education","","","",""
"Other","2009","secondary school degree","(3b) higher tertiary education","","","",""
"Other","2009","college entrance qualification","(0) in school","","","",""
"Other","2009","college entrance qualification","(1a) inadequately completed","","","",""
"Other","2009","college entrance qualification","(1b) general elementary school","","","",""
"Other","2009","college entrance qualification","(1c) basic vocational qualification","","","",""
"Other","2009","college entrance qualification","(2b) intermediate general qualification","","","",""
"Other","2009","college entrance qualification","(2a) intermediate vocational","","","",""
"Other","2009","college entrance qualification","(2c_gen) general maturity certificate","194","0.367772561617153","0.330674426809216","0.40487069642509"
"Other","2009","college entrance qualification","(2c_voc) vocational maturity certificate","69","0.0507462312065762","0.0381700663396265","0.0633223960735259"
"Other","2009","college entrance qualification","(3a) lower tertiary education","35","0.0490150124077495","0.0352205535466189","0.0628094712688801"
"Other","2009","college entrance qualification","(3b) higher tertiary education","66","0.0360906083614156","0.0282084874416217","0.0439727292812095"
"Other","2009","Other degree","(0) in school","","","",""
"Other","2009","Other degree","(1a) inadequately completed","","","",""
"Other","2009","Other degree","(1b) general elementary school","","","",""
"Other","2009","Other degree","(1c) basic vocational qualification","","","",""
"Other","2009","Other degree","(2b) intermediate general qualification","","","",""
"Other","2009","Other degree","(2a) intermediate vocational","","","",""
"Other","2009","Other degree","(2c_gen) general maturity certificate","","","",""
"Other","2009","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2009","Other degree","(3a) lower tertiary education","","","",""
"Other","2009","Other degree","(3b) higher tertiary education","","","",""
"Other","2009","no degree/no degree yet","(0) in school","85","0.163299847253156","0.131092819613199","0.195506874893113"
"Other","2009","no degree/no degree yet","(1a) inadequately completed","","","",""
"Other","2009","no degree/no degree yet","(1b) general elementary school","","","",""
"Other","2009","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Other","2009","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Other","2009","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Other","2009","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Other","2009","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Other","2009","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Other","2009","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Full-time","2010","lower secondary degree","(0) in school","","","",""
"Full-time","2010","lower secondary degree","(1a) inadequately completed","","","",""
"Full-time","2010","lower secondary degree","(1b) general elementary school","219","0.137886771598368","0.120415450300641","0.155358092896095"
"Full-time","2010","lower secondary degree","(1c) basic vocational qualification","1727","0.317061148842595","0.304453469695186","0.329668827990004"
"Full-time","2010","lower secondary degree","(2b) intermediate general qualification","","","",""
"Full-time","2010","lower secondary degree","(2a) intermediate vocational","","","",""
"Full-time","2010","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2010","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2010","lower secondary degree","(3a) lower tertiary education","","","",""
"Full-time","2010","lower secondary degree","(3b) higher tertiary education","","","",""
"Full-time","2010","secondary school degree","(0) in school","","","",""
"Full-time","2010","secondary school degree","(1a) inadequately completed","","","",""
"Full-time","2010","secondary school degree","(1b) general elementary school","","","",""
"Full-time","2010","secondary school degree","(1c) basic vocational qualification","","","",""
"Full-time","2010","secondary school degree","(2b) intermediate general qualification","91","0.157708064262387","0.129944362649431","0.185471765875344"
"Full-time","2010","secondary school degree","(2a) intermediate vocational","2744","0.500490024357509","0.488012003585328","0.51296804512969"
"Full-time","2010","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2010","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2010","secondary school degree","(3a) lower tertiary education","234","0.487979970566184","0.445099720154369","0.530860220978"
"Full-time","2010","secondary school degree","(3b) higher tertiary education","58","0.425490904831159","0.338115514248856","0.512866295413462"
"Full-time","2010","college entrance qualification","(0) in school","","","",""
"Full-time","2010","college entrance qualification","(1a) inadequately completed","","","",""
"Full-time","2010","college entrance qualification","(1b) general elementary school","","","",""
"Full-time","2010","college entrance qualification","(1c) basic vocational qualification","","","",""
"Full-time","2010","college entrance qualification","(2b) intermediate general qualification","","","",""
"Full-time","2010","college entrance qualification","(2a) intermediate vocational","","","",""
"Full-time","2010","college entrance qualification","(2c_gen) general maturity certificate","120","0.133609822422624","0.109640621050257","0.15757902379499"
"Full-time","2010","college entrance qualification","(2c_voc) vocational maturity certificate","831","0.510080817416308","0.487471783000788","0.532689851831827"
"Full-time","2010","college entrance qualification","(3a) lower tertiary education","691","0.581820083305196","0.554519290263317","0.609120876347076"
"Full-time","2010","college entrance qualification","(3b) higher tertiary education","1527","0.568024893592266","0.550036561639219","0.586013225545313"
"Full-time","2010","Other degree","(0) in school","","","",""
"Full-time","2010","Other degree","(1a) inadequately completed","","","",""
"Full-time","2010","Other degree","(1b) general elementary school","113","0.243144225218343","0.202691781553557","0.283596668883129"
"Full-time","2010","Other degree","(1c) basic vocational qualification","158","0.331013580874569","0.285684232353187","0.37634292939595"
"Full-time","2010","Other degree","(2b) intermediate general qualification","","","",""
"Full-time","2010","Other degree","(2a) intermediate vocational","","","",""
"Full-time","2010","Other degree","(2c_gen) general maturity certificate","35","0.21738879683328","0.149784907518851","0.284992686147708"
"Full-time","2010","Other degree","(2c_voc) vocational maturity certificate","68","0.344613262980637","0.283851694226187","0.405374831735088"
"Full-time","2010","Other degree","(3a) lower tertiary education","","","",""
"Full-time","2010","Other degree","(3b) higher tertiary education","128","0.388874406285992","0.336277398546309","0.441471414025676"
"Full-time","2010","no degree/no degree yet","(0) in school","","","",""
"Full-time","2010","no degree/no degree yet","(1a) inadequately completed","63","0.192391799167247","0.151673420317177","0.233110178017317"
"Full-time","2010","no degree/no degree yet","(1b) general elementary school","","","",""
"Full-time","2010","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Full-time","2010","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Full-time","2010","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Full-time","2010","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Full-time","2010","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2010","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Full-time","2010","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Part-time","2010","lower secondary degree","(0) in school","","","",""
"Part-time","2010","lower secondary degree","(1a) inadequately completed","","","",""
"Part-time","2010","lower secondary degree","(1b) general elementary school","99","0.0623233901659149","0.0500734386360362","0.0745733416957935"
"Part-time","2010","lower secondary degree","(1c) basic vocational qualification","457","0.084014652752784","0.0764985189086996","0.0915307865968684"
"Part-time","2010","lower secondary degree","(2b) intermediate general qualification","","","",""
"Part-time","2010","lower secondary degree","(2a) intermediate vocational","","","",""
"Part-time","2010","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2010","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2010","lower secondary degree","(3a) lower tertiary education","","","",""
"Part-time","2010","lower secondary degree","(3b) higher tertiary education","","","",""
"Part-time","2010","secondary school degree","(0) in school","","","",""
"Part-time","2010","secondary school degree","(1a) inadequately completed","","","",""
"Part-time","2010","secondary school degree","(1b) general elementary school","","","",""
"Part-time","2010","secondary school degree","(1c) basic vocational qualification","","","",""
"Part-time","2010","secondary school degree","(2b) intermediate general qualification","52","0.0699013027706117","0.0504778582574451","0.0893247472837783"
"Part-time","2010","secondary school degree","(2a) intermediate vocational","1054","0.133481195883248","0.124993790442262","0.141968601324234"
"Part-time","2010","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2010","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2010","secondary school degree","(3a) lower tertiary education","79","0.111225397811045","0.0842535536832415","0.138197241938848"
"Part-time","2010","secondary school degree","(3b) higher tertiary education","","","",""
"Part-time","2010","college entrance qualification","(0) in school","","","",""
"Part-time","2010","college entrance qualification","(1a) inadequately completed","","","",""
"Part-time","2010","college entrance qualification","(1b) general elementary school","","","",""
"Part-time","2010","college entrance qualification","(1c) basic vocational qualification","","","",""
"Part-time","2010","college entrance qualification","(2b) intermediate general qualification","","","",""
"Part-time","2010","college entrance qualification","(2a) intermediate vocational","","","",""
"Part-time","2010","college entrance qualification","(2c_gen) general maturity certificate","60","0.0661940892561293","0.0486788721224095","0.083709306389849"
"Part-time","2010","college entrance qualification","(2c_voc) vocational maturity certificate","363","0.161822813290813","0.145166146855751","0.178479479725876"
"Part-time","2010","college entrance qualification","(3a) lower tertiary education","192","0.108580069611528","0.0913607673099677","0.125799371913089"
"Part-time","2010","college entrance qualification","(3b) higher tertiary education","457","0.122125773440574","0.110235340670672","0.134016206210476"
"Part-time","2010","Other degree","(0) in school","","","",""
"Part-time","2010","Other degree","(1a) inadequately completed","","","",""
"Part-time","2010","Other degree","(1b) general elementary school","32","0.0903813491026488","0.0633433029060769","0.117419395299221"
"Part-time","2010","Other degree","(1c) basic vocational qualification","37","0.0931378421503388","0.0651427664463801","0.121132917854298"
"Part-time","2010","Other degree","(2b) intermediate general qualification","","","",""
"Part-time","2010","Other degree","(2a) intermediate vocational","","","",""
"Part-time","2010","Other degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2010","Other degree","(2c_voc) vocational maturity certificate","35","0.183795719480915","0.134275644883106","0.233315794078725"
"Part-time","2010","Other degree","(3a) lower tertiary education","","","",""
"Part-time","2010","Other degree","(3b) higher tertiary education","35","0.156121628241126","0.116959833644212","0.195283422838039"
"Part-time","2010","no degree/no degree yet","(0) in school","","","",""
"Part-time","2010","no degree/no degree yet","(1a) inadequately completed","","","",""
"Part-time","2010","no degree/no degree yet","(1b) general elementary school","","","",""
"Part-time","2010","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Part-time","2010","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Part-time","2010","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Part-time","2010","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Part-time","2010","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2010","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Part-time","2010","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Non-working","2010","lower secondary degree","(0) in school","","","",""
"Non-working","2010","lower secondary degree","(1a) inadequately completed","","","",""
"Non-working","2010","lower secondary degree","(1b) general elementary school","1001","0.693899621815315","0.670545553152434","0.717253690478197"
"Non-working","2010","lower secondary degree","(1c) basic vocational qualification","2750","0.552110285094525","0.538637071734804","0.565583498454246"
"Non-working","2010","lower secondary degree","(2b) intermediate general qualification","","","",""
"Non-working","2010","lower secondary degree","(2a) intermediate vocational","","","",""
"Non-working","2010","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2010","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2010","lower secondary degree","(3a) lower tertiary education","90","0.813961717524693","0.743147208753814","0.884776226295572"
"Non-working","2010","lower secondary degree","(3b) higher tertiary education","","","",""
"Non-working","2010","secondary school degree","(0) in school","","","",""
"Non-working","2010","secondary school degree","(1a) inadequately completed","","","",""
"Non-working","2010","secondary school degree","(1b) general elementary school","","","",""
"Non-working","2010","secondary school degree","(1c) basic vocational qualification","","","",""
"Non-working","2010","secondary school degree","(2b) intermediate general qualification","296","0.414648878493607","0.377119828468774","0.452177928518441"
"Non-working","2010","secondary school degree","(2a) intermediate vocational","1928","0.303837138536717","0.292359520634503","0.31531475643893"
"Non-working","2010","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2010","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2010","secondary school degree","(3a) lower tertiary education","194","0.356658909731516","0.31556665007461","0.397751169388421"
"Non-working","2010","secondary school degree","(3b) higher tertiary education","44","0.426836898840506","0.339425992135357","0.514247805545654"
"Non-working","2010","college entrance qualification","(0) in school","","","",""
"Non-working","2010","college entrance qualification","(1a) inadequately completed","","","",""
"Non-working","2010","college entrance qualification","(1b) general elementary school","","","",""
"Non-working","2010","college entrance qualification","(1c) basic vocational qualification","","","",""
"Non-working","2010","college entrance qualification","(2b) intermediate general qualification","","","",""
"Non-working","2010","college entrance qualification","(2a) intermediate vocational","","","",""
"Non-working","2010","college entrance qualification","(2c_gen) general maturity certificate","388","0.479087606386862","0.443893704099128","0.514281508674595"
"Non-working","2010","college entrance qualification","(2c_voc) vocational maturity certificate","550","0.259750062756719","0.23991802606519","0.279582099448249"
"Non-working","2010","college entrance qualification","(3a) lower tertiary education","338","0.266824846087853","0.242344569176241","0.291305122999464"
"Non-working","2010","college entrance qualification","(3b) higher tertiary education","825","0.27805908180943","0.261788719662494","0.294329443956367"
"Non-working","2010","Other degree","(0) in school","","","",""
"Non-working","2010","Other degree","(1a) inadequately completed","","","",""
"Non-working","2010","Other degree","(1b) general elementary school","250","0.590199987977301","0.543824146892741","0.63657582906186"
"Non-working","2010","Other degree","(1c) basic vocational qualification","193","0.477752446659069","0.429636660353989","0.525868232964149"
"Non-working","2010","Other degree","(2b) intermediate general qualification","","","",""
"Non-working","2010","Other degree","(2a) intermediate vocational","","","",""
"Non-working","2010","Other degree","(2c_gen) general maturity certificate","75","0.495257126438068","0.413310602337695","0.577203650538441"
"Non-working","2010","Other degree","(2c_voc) vocational maturity certificate","113","0.418434508051014","0.355363870496807","0.48150514560522"
"Non-working","2010","Other degree","(3a) lower tertiary education","","","",""
"Non-working","2010","Other degree","(3b) higher tertiary education","134","0.305705697171277","0.25599902503757","0.355412369304985"
"Non-working","2010","no degree/no degree yet","(0) in school","571","0.835946674132237","0.808687871181991","0.863205477082483"
"Non-working","2010","no degree/no degree yet","(1a) inadequately completed","243","0.67568129783581","0.627324917308893","0.724037678362727"
"Non-working","2010","no degree/no degree yet","(1b) general elementary school","","","",""
"Non-working","2010","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Non-working","2010","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Non-working","2010","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Non-working","2010","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Non-working","2010","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2010","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Non-working","2010","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Other","2010","lower secondary degree","(0) in school","","","",""
"Other","2010","lower secondary degree","(1a) inadequately completed","","","",""
"Other","2010","lower secondary degree","(1b) general elementary school","177","0.105890216420402","0.0902980796463505","0.121482353194453"
"Other","2010","lower secondary degree","(1c) basic vocational qualification","299","0.0468139133100958","0.041090579927513","0.0525372466926786"
"Other","2010","lower secondary degree","(2b) intermediate general qualification","","","",""
"Other","2010","lower secondary degree","(2a) intermediate vocational","","","",""
"Other","2010","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Other","2010","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2010","lower secondary degree","(3a) lower tertiary education","","","",""
"Other","2010","lower secondary degree","(3b) higher tertiary education","","","",""
"Other","2010","secondary school degree","(0) in school","","","",""
"Other","2010","secondary school degree","(1a) inadequately completed","","","",""
"Other","2010","secondary school degree","(1b) general elementary school","","","",""
"Other","2010","secondary school degree","(1c) basic vocational qualification","","","",""
"Other","2010","secondary school degree","(2b) intermediate general qualification","223","0.357741754473394","0.321227809488187","0.394255699458601"
"Other","2010","secondary school degree","(2a) intermediate vocational","442","0.0621916412225266","0.0561646720913842","0.0682186103536689"
"Other","2010","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Other","2010","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2010","secondary school degree","(3a) lower tertiary education","","","",""
"Other","2010","secondary school degree","(3b) higher tertiary education","","","",""
"Other","2010","college entrance qualification","(0) in school","","","",""
"Other","2010","college entrance qualification","(1a) inadequately completed","","","",""
"Other","2010","college entrance qualification","(1b) general elementary school","","","",""
"Other","2010","college entrance qualification","(1c) basic vocational qualification","","","",""
"Other","2010","college entrance qualification","(2b) intermediate general qualification","","","",""
"Other","2010","college entrance qualification","(2a) intermediate vocational","","","",""
"Other","2010","college entrance qualification","(2c_gen) general maturity certificate","206","0.321108481934385","0.288215466354421","0.35400149751435"
"Other","2010","college entrance qualification","(2c_voc) vocational maturity certificate","134","0.0683463065361598","0.0569336938921444","0.0797589191801751"
"Other","2010","college entrance qualification","(3a) lower tertiary education","33","0.0427750009954223","0.0315754308799683","0.0539745711108763"
