"plh0172","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","2015","66 and older","Male","341","0.133277852299511","0.119697244113459","0.146858460485563","7"
"8 on Scale 1 to 10","2015","16-34 y.","Female","638","0.200418665191934","0.18637206567376","0.214465264710107","8"
"8 on Scale 1 to 10","2015","35-65 y.","Female","1685","0.202710576348115","0.193887872040646","0.211533280655583","8"
"8 on Scale 1 to 10","2015","35-65 y.","Male","1433","0.21285044162744","0.202866578840038","0.222834304414842","8"
"8 on Scale 1 to 10","2015","16-34 y.","Male","564","0.214558110547551","0.198886815552308","0.230229405542793","8"
"8 on Scale 1 to 10","2015","66 and older","Female","527","0.203251954727225","0.187595978580138","0.218907930874312","8"
"8 on Scale 1 to 10","2015","66 and older","Male","607","0.249447475238057","0.232158056970403","0.266736893505711","8"
"9 on Scale 1 to 10","2015","16-34 y.","Female","465","0.151992580452306","0.139395154501513","0.164590006403099","9"
"9 on Scale 1 to 10","2015","16-34 y.","Male","419","0.16562922752455","0.151437887118668","0.179820567930432","9"
"9 on Scale 1 to 10","2015","35-65 y.","Female","962","0.118934683657232","0.111830505698716","0.126038861615748","9"
"9 on Scale 1 to 10","2015","35-65 y.","Male","853","0.123289528563401","0.115270460665655","0.131308596461146","9"
"9 on Scale 1 to 10","2015","66 and older","Female","283","0.115680700813267","0.103237351607947","0.128124050018587","9"
"9 on Scale 1 to 10","2015","66 and older","Male","352","0.132926817645492","0.119361359667296","0.146492275623688","9"
"0 Completely dissatisfied","2016","35-65 y.","Female","69","0.00877642965968713","0.00669193189443827","0.010860927424936","0"
"0 Completely dissatisfied","2016","35-65 y.","Male","38","0.00692174095055848","0.0048593469113889","0.00898413498972807","0"
"0 Completely dissatisfied","2016","66 and older","Female","26","","","","0"
"0 Completely dissatisfied","2016","66 and older","Male","10","","","","0"
"0 Completely dissatisfied","2016","16-34 y.","Female","20","","","","0"
"0 Completely dissatisfied","2016","16-34 y.","Male","6","","","","0"
"1 on Scale 1 to 10","2016","66 and older","Female","51","0.0237213013539373","0.0176855488474566","0.0297570538604181","1"
"1 on Scale 1 to 10","2016","16-34 y.","Female","28","","","","1"
"1 on Scale 1 to 10","2016","16-34 y.","Male","16","","","","1"
"1 on Scale 1 to 10","2016","35-65 y.","Female","87","0.0122868040671986","0.00982478404909552","0.0147488240853016","1"
"1 on Scale 1 to 10","2016","35-65 y.","Male","51","0.00803983456638743","0.00581835200025994","0.0102613171325149","1"
"1 on Scale 1 to 10","2016","66 and older","Male","21","","","","1"
"10 Completely satisfied","2016","66 and older","Male","255","0.112750243769324","0.0998994016369811","0.125601085901666","10"
"10 Completely satisfied","2016","66 and older","Female","202","0.0800471604463013","0.0692842182306489","0.0908101026619538","10"
"10 Completely satisfied","2016","35-65 y.","Female","617","0.0744769970582842","0.0686093852671471","0.0803446088494213","10"
"10 Completely satisfied","2016","16-34 y.","Female","374","0.112384563073011","0.101136850534464","0.123632275611558","10"
"10 Completely satisfied","2016","16-34 y.","Male","413","0.145140952343405","0.131512014670079","0.158769890016732","10"
"10 Completely satisfied","2016","35-65 y.","Male","536","0.0779348013918578","0.0712664455212852","0.0846031572624305","10"
"2 on Scale 1 to 10","2016","16-34 y.","Female","77","0.0202990431812394","0.0152769703788306","0.0253211159836481","2"
"2 on Scale 1 to 10","2016","16-34 y.","Male","34","0.0135195743558856","0.0090512415697691","0.0179879071420022","2"
"2 on Scale 1 to 10","2016","35-65 y.","Female","312","0.0431580194136663","0.0386164333448265","0.0476996054825061","2"
"2 on Scale 1 to 10","2016","35-65 y.","Male","159","0.0268506969524168","0.0228296443325258","0.0308717495723078","2"
"2 on Scale 1 to 10","2016","66 and older","Female","103","0.0455433842825338","0.0372741364665085","0.0538126320985591","2"
"2 on Scale 1 to 10","2016","66 and older","Male","74","0.0377508838446291","0.0300070286770011","0.045494739012257","2"
"3 on Scale 1 to 10","2016","66 and older","Female","192","0.0811443658996025","0.0703143750936354","0.0919743567055696","3"
"3 on Scale 1 to 10","2016","16-34 y.","Female","123","0.0417113775398086","0.034591477657964","0.0488312774216531","3"
"3 on Scale 1 to 10","2016","16-34 y.","Male","84","0.0318440053321202","0.0250503066885714","0.038637703975669","3"
"3 on Scale 1 to 10","2016","35-65 y.","Female","498","0.0651997346381577","0.059682276930142","0.0707171923461735","3"
"3 on Scale 1 to 10","2016","35-65 y.","Male","317","0.0574138537466736","0.051627018574542","0.0632006889188052","3"
"3 on Scale 1 to 10","2016","66 and older","Male","114","0.0491438774126143","0.0403608950121631","0.0579268598130654","3"
"4 on Scale 1 to 10","2016","35-65 y.","Female","551","0.0740570636612351","0.0682046900815625","0.0799094372409076","4"
"4 on Scale 1 to 10","2016","16-34 y.","Female","174","0.0545122482509785","0.0464273705465189","0.062597125955438","4"
"4 on Scale 1 to 10","2016","16-34 y.","Male","107","0.0460632338251901","0.0379525630941208","0.0541739045562594","4"
"4 on Scale 1 to 10","2016","35-65 y.","Male","405","0.0707868567714757","0.064407069128747","0.0771666444142044","4"
"4 on Scale 1 to 10","2016","66 and older","Female","185","0.0769311864066518","0.0663619523525017","0.0875004204608019","4"
"4 on Scale 1 to 10","2016","66 and older","Male","130","0.0566511098962928","0.047258413553409","0.0660438062391766","4"
"5 on Scale 1 to 10","2016","16-34 y.","Female","296","0.0889333281443092","0.0787964130980439","0.0990702431905746","5"
"5 on Scale 1 to 10","2016","35-65 y.","Female","954","0.12814059875312","0.120670552562285","0.135610644943956","5"
"5 on Scale 1 to 10","2016","35-65 y.","Male","676","0.123953126169949","0.115755942783395","0.132150309556502","5"
"5 on Scale 1 to 10","2016","66 and older","Female","355","0.14917961952196","0.13504939863158","0.163309840412339","5"
"5 on Scale 1 to 10","2016","66 and older","Male","236","0.104143934448758","0.0917335278887092","0.116554341008807","5"
"5 on Scale 1 to 10","2016","16-34 y.","Male","209","0.0817077710910788","0.0711093321700277","0.0923062100121299","5"
"6 on Scale 1 to 10","2016","16-34 y.","Female","332","0.12106014415988","0.109443555087616","0.132676733232143","6"
"6 on Scale 1 to 10","2016","16-34 y.","Male","289","0.119669042770296","0.107110661595991","0.132227423944601","6"
"6 on Scale 1 to 10","2016","35-65 y.","Female","854","0.116929129034361","0.109747618160445","0.124110639908277","6"
"6 on Scale 1 to 10","2016","35-65 y.","Male","723","0.109490334413637","0.101722866877088","0.117257801950186","6"
"6 on Scale 1 to 10","2016","66 and older","Female","264","0.104295543977853","0.0921730910775957","0.116417996878111","6"
"6 on Scale 1 to 10","2016","66 and older","Male","210","0.0914655110598878","0.0797530194941097","0.103178002625666","6"
"7 on Scale 1 to 10","2016","35-65 y.","Female","1232","0.151443067251717","0.143431418938139","0.159454715565295","7"
"7 on Scale 1 to 10","2016","66 and older","Female","316","0.122890522952446","0.109869012642089","0.135912033262803","7"
"7 on Scale 1 to 10","2016","66 and older","Male","384","0.159682560681662","0.144799223119717","0.174565898243608","7"
"7 on Scale 1 to 10","2016","16-34 y.","Female","509","0.18506625592829","0.17123622267588","0.1988962891807","7"
"7 on Scale 1 to 10","2016","16-34 y.","Male","435","0.170804593576031","0.156243366253104","0.185365820898958","7"
"7 on Scale 1 to 10","2016","35-65 y.","Male","1092","0.176245599122683","0.166767303466639","0.185723894778728","7"
"8 on Scale 1 to 10","2016","16-34 y.","Female","625","0.215360612577847","0.200721436115962","0.229999789039732","8"
"8 on Scale 1 to 10","2016","35-65 y.","Female","1576","0.207619143632144","0.198554361503372","0.216683925760916","8"
"8 on Scale 1 to 10","2016","35-65 y.","Male","1417","0.220465856405995","0.210153439129372","0.230778273682618","8"
"8 on Scale 1 to 10","2016","66 and older","Female","490","0.191385086792608","0.175782371592275","0.20698780199294","8"
"8 on Scale 1 to 10","2016","66 and older","Male","561","0.239160117601047","0.221828427564843","0.256491807637252","8"
"8 on Scale 1 to 10","2016","16-34 y.","Male","581","0.228087816187165","0.211852724094476","0.244322908279855","8"
"9 on Scale 1 to 10","2016","66 and older","Male","332","0.130410041830577","0.116727629488385","0.14409245417277","9"
"9 on Scale 1 to 10","2016","66 and older","Female","258","0.1112098692313","0.0987404410559156","0.123679297406685","9"
"9 on Scale 1 to 10","2016","16-34 y.","Female","471","0.144220070960635","0.131709061425102","0.156731080496167","9"
"9 on Scale 1 to 10","2016","16-34 y.","Male","392","0.156789052310305","0.142720618527292","0.170857486093319","9"
"9 on Scale 1 to 10","2016","35-65 y.","Female","941","0.117913012830428","0.110705369937352","0.125120655723504","9"
"9 on Scale 1 to 10","2016","35-65 y.","Male","794","0.121897299508367","0.113758845088869","0.130035753927864","9"
"0 Completely dissatisfied","2017","35-65 y.","Female","74","0.0106347478869299","0.00845296969421137","0.0128165260796484","0"
"0 Completely dissatisfied","2017","16-34 y.","Female","24","","","","0"
"0 Completely dissatisfied","2017","16-34 y.","Male","14","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","Male","35","0.0051413937883565","0.00345364575389999","0.00682914182281302","0"
"0 Completely dissatisfied","2017","66 and older","Female","30","0.0118049267305692","0.00761611699090274","0.0159937364702356","0"
"0 Completely dissatisfied","2017","66 and older","Male","15","","","","0"
"1 on Scale 1 to 10","2017","16-34 y.","Female","31","0.011897778512844","0.00817237607419133","0.0156231809514967","1"
"1 on Scale 1 to 10","2017","16-34 y.","Male","9","","","","1"
"1 on Scale 1 to 10","2017","35-65 y.","Female","124","0.0156171286822347","0.0129798787546089","0.0182543786098604","1"
"1 on Scale 1 to 10","2017","35-65 y.","Male","80","0.0115322029881155","0.00901264767171571","0.0140517583045153","1"
"1 on Scale 1 to 10","2017","66 and older","Female","49","0.0200135085815824","0.014582139633302","0.0254448775298628","1"
"1 on Scale 1 to 10","2017","66 and older","Male","18","","","","1"
"10 Completely satisfied","2017","16-34 y.","Female","351","0.095060310812172","0.0849829049537171","0.105137716670627","10"
"10 Completely satisfied","2017","16-34 y.","Male","407","0.126640865752443","0.114545105955949","0.138736625548936","10"
"10 Completely satisfied","2017","35-65 y.","Female","631","0.0718758847095418","0.0663822054422491","0.0773695639768344","10"
"10 Completely satisfied","2017","35-65 y.","Male","583","0.0824935625413683","0.0760012250798052","0.0889859000029314","10"
"10 Completely satisfied","2017","66 and older","Female","217","0.0881877693051948","0.0771902551433062","0.0991852834670834","10"
"10 Completely satisfied","2017","66 and older","Male","255","0.107464496426716","0.0952582737878044","0.119670719065628","10"
"2 on Scale 1 to 10","2017","16-34 y.","Female","72","0.0181646187255216","0.0135761074942099","0.0227531299568332","2"
"2 on Scale 1 to 10","2017","16-34 y.","Male","38","0.0162256951855354","0.0116305506197954","0.0208208397512754","2"
"2 on Scale 1 to 10","2017","35-65 y.","Female","335","0.0407855976847329","0.036578525811405","0.0449926695580608","2"
"2 on Scale 1 to 10","2017","35-65 y.","Male","187","0.0274600016368804","0.023603526716745","0.0313164765570159","2"
"2 on Scale 1 to 10","2017","66 and older","Female","114","0.0498132978995036","0.0413757788519092","0.058250816947098","2"
"2 on Scale 1 to 10","2017","66 and older","Male","66","0.0288375486176218","0.0222418448187006","0.0354332524165431","2"
"3 on Scale 1 to 10","2017","16-34 y.","Female","143","0.0437277082027311","0.036701703098621","0.0507537133068412","3"
"3 on Scale 1 to 10","2017","35-65 y.","Female","536","0.0592988628139401","0.0542752323251336","0.0643224933027465","3"
"3 on Scale 1 to 10","2017","35-65 y.","Male","353","0.0599624760484779","0.0543597566790065","0.0655651954179494","3"
"3 on Scale 1 to 10","2017","66 and older","Female","187","0.0816807541871569","0.0710590462094094","0.0923024621649045","3"
"3 on Scale 1 to 10","2017","16-34 y.","Male","92","0.0317455962976742","0.0253690389481767","0.0381221536471718","3"
"3 on Scale 1 to 10","2017","66 and older","Male","124","0.0633163296094375","0.0537181168395013","0.0729145423793737","3"
"4 on Scale 1 to 10","2017","16-34 y.","Female","195","0.0588602363021742","0.0507734237063182","0.0669470488980302","4"
"4 on Scale 1 to 10","2017","16-34 y.","Male","154","0.0508515436181597","0.0428611361200237","0.0588419511162956","4"
"4 on Scale 1 to 10","2017","35-65 y.","Female","646","0.0785649386461025","0.0728420482932275","0.0842878289989774","4"
"4 on Scale 1 to 10","2017","66 and older","Female","181","0.0679060476838714","0.0581489261023452","0.0776631692653975","4"
"4 on Scale 1 to 10","2017","35-65 y.","Male","465","0.0768599274984743","0.0705739867496585","0.08314586824729","4"
"4 on Scale 1 to 10","2017","66 and older","Male","138","0.0597577061665947","0.0504154260825173","0.069099986250672","4"
"5 on Scale 1 to 10","2017","35-65 y.","Female","1084","0.14287492821289","0.135431572354744","0.150318284071036","5"
"5 on Scale 1 to 10","2017","35-65 y.","Male","771","0.113711603998128","0.10621997226723","0.121203235729026","5"
"5 on Scale 1 to 10","2017","16-34 y.","Female","336","0.0938539035611068","0.08383397560584","0.103873831516374","5"
"5 on Scale 1 to 10","2017","16-34 y.","Male","268","0.083671140125156","0.0736003554376102","0.0937419248127018","5"
"5 on Scale 1 to 10","2017","66 and older","Female","375","0.161227138196047","0.146965188428312","0.175489087963781","5"
"5 on Scale 1 to 10","2017","66 and older","Male","270","0.113864136278961","0.101344847198563","0.12638342535936","5"
"6 on Scale 1 to 10","2017","16-34 y.","Female","396","0.122397325886036","0.111136396103755","0.133658255668316","6"
"6 on Scale 1 to 10","2017","16-34 y.","Male","340","0.125037654512298","0.113007675327179","0.137067633697418","6"
"6 on Scale 1 to 10","2017","35-65 y.","Female","960","0.108655422893015","0.102036044818473","0.115274800967556","6"
"6 on Scale 1 to 10","2017","35-65 y.","Male","828","0.117399219171944","0.109802934110846","0.124995504233042","6"
"6 on Scale 1 to 10","2017","66 and older","Female","289","0.102290441906774","0.0905381357516827","0.114042748061866","6"
"6 on Scale 1 to 10","2017","66 and older","Male","276","0.110276396592761","0.0979310049436898","0.122621788241833","6"
"7 on Scale 1 to 10","2017","35-65 y.","Female","1454","0.17650867147471","0.168399411777285","0.184617931172135","7"
"7 on Scale 1 to 10","2017","16-34 y.","Female","575","0.183239484899047","0.169947304860516","0.196531664937579","7"
"7 on Scale 1 to 10","2017","66 and older","Female","379","0.13161520749969","0.118503876373704","0.144726538625677","7"
"7 on Scale 1 to 10","2017","16-34 y.","Male","525","0.184327567080072","0.170224849044604","0.198430285115539","7"
"7 on Scale 1 to 10","2017","66 and older","Male","386","0.153007859021858","0.138819486181038","0.167196231862679","7"
"7 on Scale 1 to 10","2017","35-65 y.","Male","1251","0.183015899776845","0.173890798170148","0.192141001383543","7"
"8 on Scale 1 to 10","2017","16-34 y.","Female","662","0.223437147791404","0.209124983529289","0.237749312053519","8"
"8 on Scale 1 to 10","2017","35-65 y.","Female","1655","0.188364477979639","0.180047822772857","0.196681133186422","8"
"8 on Scale 1 to 10","2017","35-65 y.","Male","1514","0.20960078877405","0.199995593435635","0.219205984112466","8"
"8 on Scale 1 to 10","2017","66 and older","Female","503","0.194031849290713","0.178695107844164","0.209368590737262","8"
"8 on Scale 1 to 10","2017","16-34 y.","Male","618","0.228151050097375","0.21288849728127","0.24341360291348","8"
"8 on Scale 1 to 10","2017","66 and older","Male","598","0.228116223069417","0.211577953153735","0.244654492985099","8"
"9 on Scale 1 to 10","2017","16-34 y.","Female","469","0.142297884066675","0.130294414972755","0.154301353160595","9"
"9 on Scale 1 to 10","2017","16-34 y.","Male","439","0.145786575282914","0.132951697185405","0.158621453380423","9"
"9 on Scale 1 to 10","2017","35-65 y.","Female","992","0.106819339016264","0.100249370788386","0.113389307244143","9"
"9 on Scale 1 to 10","2017","35-65 y.","Male","831","0.112822923777359","0.105356883528234","0.120288964026485","9"
"9 on Scale 1 to 10","2017","66 and older","Female","230","0.091429058718897","0.080251185223154","0.10260693221464","9"
"9 on Scale 1 to 10","2017","66 and older","Male","327","0.121943858379641","0.109047201618372","0.134840515140909","9"
"0 Completely dissatisfied","2018","35-65 y.","Female","93","0.012625670684152","0.0101973195754635","0.0150540217928405","0"
"0 Completely dissatisfied","2018","35-65 y.","Male","40","0.00712728958118286","0.00508711544112141","0.00916746372124431","0"
"0 Completely dissatisfied","2018","66 and older","Female","42","0.0146758293634205","0.0100401999236403","0.0193114588032007","0"
"0 Completely dissatisfied","2018","66 and older","Male","8","","","","0"
"0 Completely dissatisfied","2018","16-34 y.","Female","16","","","","0"
"0 Completely dissatisfied","2018","16-34 y.","Male","11","","","","0"
"1 on Scale 1 to 10","2018","66 and older","Female","49","0.0205187133562648","0.0150537034808047","0.0259837232317249","1"
"1 on Scale 1 to 10","2018","16-34 y.","Female","25","","","","1"
"1 on Scale 1 to 10","2018","16-34 y.","Male","15","","","","1"
"1 on Scale 1 to 10","2018","35-65 y.","Female","123","0.0176299733886235","0.0147677289796231","0.0204922177976238","1"
"1 on Scale 1 to 10","2018","35-65 y.","Male","61","0.0106614220703356","0.00817062532481183","0.0131522188158593","1"
"1 on Scale 1 to 10","2018","66 and older","Male","21","","","","1"
"10 Completely satisfied","2018","35-65 y.","Female","597","0.0706435822556488","0.0650708157892118","0.0762163487220858","10"
"10 Completely satisfied","2018","66 and older","Male","247","0.102354069541615","0.0903954622640386","0.114312676819192","10"
"10 Completely satisfied","2018","66 and older","Female","224","0.0918484429912026","0.080714913021122","0.102981972961283","10"
"10 Completely satisfied","2018","16-34 y.","Female","332","0.0963979764496777","0.0861125796446894","0.106683373254666","10"
"10 Completely satisfied","2018","16-34 y.","Male","392","0.112942434324117","0.101268420075116","0.124616448573118","10"
"10 Completely satisfied","2018","35-65 y.","Male","529","0.0732284306151204","0.0669103601723782","0.0795465010578626","10"
"2 on Scale 1 to 10","2018","16-34 y.","Female","86","0.0287610479262288","0.0229364775936822","0.0345856182587754","2"
"2 on Scale 1 to 10","2018","16-34 y.","Male","33","0.0145081276459151","0.0100980325715315","0.0189182227202987","2"
"2 on Scale 1 to 10","2018","35-65 y.","Female","297","0.0424433129213398","0.0380587104906989","0.0468279153519807","2"
"2 on Scale 1 to 10","2018","35-65 y.","Male","147","0.0308260043813759","0.0266340384592461","0.0350179703035058","2"
"2 on Scale 1 to 10","2018","66 and older","Male","76","0.0282961835008854","0.0217542458725442","0.0348381211292266","2"
"2 on Scale 1 to 10","2018","66 and older","Female","119","0.0448986927691582","0.0369158167314756","0.0528815688068408","2"
"3 on Scale 1 to 10","2018","66 and older","Female","204","0.0869391356487973","0.0760779974296016","0.0978002738679931","3"
"3 on Scale 1 to 10","2018","16-34 y.","Female","148","0.0438952430271174","0.0367558718190156","0.0510346142352191","3"
"3 on Scale 1 to 10","2018","16-34 y.","Male","94","0.0308874508671344","0.0245063753066379","0.0372685264276309","3"
"3 on Scale 1 to 10","2018","35-65 y.","Female","576","0.0726535563081339","0.0670081815137804","0.0782989311024875","3"
"3 on Scale 1 to 10","2018","35-65 y.","Male","386","0.0659032109841398","0.0598858304567949","0.0719205915114848","3"
"3 on Scale 1 to 10","2018","66 and older","Male","127","0.0592513363576079","0.0499367967596006","0.0685658759556151","3"
"4 on Scale 1 to 10","2018","16-34 y.","Female","196","0.0574582774302675","0.0493481983697456","0.0655683564907894","4"
"4 on Scale 1 to 10","2018","35-65 y.","Female","688","0.0851365444311114","0.0790666730980274","0.0912064157641955","4"
"4 on Scale 1 to 10","2018","16-34 y.","Male","139","0.0485931899004363","0.0406629454016685","0.056523434399204","4"
"4 on Scale 1 to 10","2018","35-65 y.","Male","436","0.0672243054353915","0.0611512111788573","0.0732973996919257","4"
"4 on Scale 1 to 10","2018","66 and older","Female","210","0.0821363979665174","0.0715517914423996","0.0927210044906352","4"
"4 on Scale 1 to 10","2018","66 and older","Male","162","0.0628189043873988","0.0532462483990733","0.0723915603757242","4"
"5 on Scale 1 to 10","2018","16-34 y.","Female","375","0.112930703500606","0.101900506078824","0.123960900922387","5"
"5 on Scale 1 to 10","2018","35-65 y.","Female","1012","0.138065405613743","0.130562613241124","0.145568197986361","5"
"5 on Scale 1 to 10","2018","35-65 y.","Male","776","0.131712496864074","0.123510803737882","0.139914189990265","5"
"5 on Scale 1 to 10","2018","66 and older","Female","357","0.146312623533996","0.132688513392788","0.159936733675204","5"
"5 on Scale 1 to 10","2018","66 and older","Male","264","0.117485771398084","0.104782107127658","0.130189435668509","5"
"5 on Scale 1 to 10","2018","16-34 y.","Male","267","0.0973854493949522","0.0864505712860007","0.108320327503904","5"
"6 on Scale 1 to 10","2018","16-34 y.","Female","408","0.128918496755243","0.117240038641405","0.14059695486908","6"
"6 on Scale 1 to 10","2018","16-34 y.","Male","355","0.133493066324631","0.120949208574327","0.146036924074935","6"
"6 on Scale 1 to 10","2018","35-65 y.","Female","889","0.106101506182412","0.0994034588368204","0.112799553528003","6"
"6 on Scale 1 to 10","2018","35-65 y.","Male","793","0.119117742648605","0.111261671504156","0.126973813793054","6"
"6 on Scale 1 to 10","2018","66 and older","Female","274","0.102292089399594","0.0906103808104926","0.113973797988695","6"
"6 on Scale 1 to 10","2018","66 and older","Male","264","0.104890688337564","0.092801921016006","0.116979455659123","6"
"7 on Scale 1 to 10","2018","35-65 y.","Female","1355","0.161465036514708","0.153462214260435","0.169467858768981","7"
"7 on Scale 1 to 10","2018","66 and older","Female","380","0.142632311434705","0.129151676942683","0.156112945926727","7"
"7 on Scale 1 to 10","2018","66 and older","Male","375","0.153534376919673","0.139311646077465","0.16775710776188","7"
"7 on Scale 1 to 10","2018","16-34 y.","Female","572","0.179089446722846","0.165727140757798","0.192451752687894","7"
"7 on Scale 1 to 10","2018","16-34 y.","Male","518","0.192866397879875","0.178314596997275","0.207418198762476","7"
"7 on Scale 1 to 10","2018","35-65 y.","Male","1204","0.174434592199857","0.16523114977331","0.183638034626404","7"
"8 on Scale 1 to 10","2018","16-34 y.","Female","584","0.204059072193474","0.190014229885952","0.218103914500997","8"
"8 on Scale 1 to 10","2018","35-65 y.","Female","1607","0.192816376640348","0.18423609653879","0.201396656741905","8"
"8 on Scale 1 to 10","2018","35-65 y.","Male","1403","0.209610542988126","0.199738992298571","0.219482093677681","8"
"8 on Scale 1 to 10","2018","66 and older","Female","500","0.179712537095481","0.164911571743602","0.194513502447359","8"
"8 on Scale 1 to 10","2018","66 and older","Male","578","0.222256533425513","0.205853620961382","0.238659445889645","8"
"8 on Scale 1 to 10","2018","16-34 y.","Male","605","0.232763709171196","0.217177591598578","0.248349826743815","8"
"9 on Scale 1 to 10","2018","66 and older","Male","346","0.134530712985767","0.121068636131373","0.14799278984016","9"
"9 on Scale 1 to 10","2018","66 and older","Female","226","0.0880332264408643","0.0771105106190604","0.0989559422626683","9"
"9 on Scale 1 to 10","2018","16-34 y.","Female","421","0.128725148717791","0.117054156338163","0.140396141097419","9"
"9 on Scale 1 to 10","2018","16-34 y.","Male","395","0.127480160779361","0.115179605943069","0.139780715615654","9"
"9 on Scale 1 to 10","2018","35-65 y.","Female","884","0.100419035059781","0.0938821404025527","0.106955929717009","9"
"9 on Scale 1 to 10","2018","35-65 y.","Male","756","0.110153962231793","0.102560921208064","0.117747003255521","9"
"0 Completely dissatisfied","2019","35-65 y.","Female","85","0.0127394220986874","0.0102904765786521","0.0151883676187227","0"
"0 Completely dissatisfied","2019","66 and older","Male","16","","","","0"
"0 Completely dissatisfied","2019","35-65 y.","Male","41","0.00544763207278037","0.00373658662238626","0.00715867752317447","0"
"0 Completely dissatisfied","2019","16-34 y.","Female","20","","","","0"
"0 Completely dissatisfied","2019","16-34 y.","Male","6","","","","0"
"0 Completely dissatisfied","2019","66 and older","Female","27","","","","0"
"1 on Scale 1 to 10","2019","16-34 y.","Female","23","","","","1"
"1 on Scale 1 to 10","2019","16-34 y.","Male","15","","","","1"
"1 on Scale 1 to 10","2019","35-65 y.","Female","95","0.0139458352099252","0.011385121582559","0.0165065488372914","1"
"1 on Scale 1 to 10","2019","35-65 y.","Male","58","0.00881357388737872","0.00664088505684421","0.0109862627179132","1"
"1 on Scale 1 to 10","2019","66 and older","Female","41","0.0165758771450902","0.0116625939919096","0.0214891602982707","1"
"1 on Scale 1 to 10","2019","66 and older","Male","19","","","","1"
"10 Completely satisfied","2019","66 and older","Male","289","0.0995422642085603","0.0881283413321606","0.11095618708496","10"
"10 Completely satisfied","2019","16-34 y.","Female","320","0.0963734711043446","0.0855487112174046","0.107198230991285","10"
"10 Completely satisfied","2019","35-65 y.","Female","638","0.072188205213334","0.0665368653103875","0.0778395451162804","10"
"10 Completely satisfied","2019","66 and older","Female","227","0.0899727731221025","0.0789612891397861","0.100984257104419","10"
"10 Completely satisfied","2019","16-34 y.","Male","321","0.114344002237192","0.102097774436836","0.126590230037548","10"
"10 Completely satisfied","2019","35-65 y.","Male","743","0.0814041066037744","0.0750474428273159","0.087760770380233","10"
"2 on Scale 1 to 10","2019","16-34 y.","Female","71","0.028528968027121","0.0224223185322508","0.0346356175219912","2"
"2 on Scale 1 to 10","2019","16-34 y.","Male","29","","","","2"
"2 on Scale 1 to 10","2019","35-65 y.","Female","254","0.0329606820387964","0.0290620834330709","0.0368592806445219","2"
"2 on Scale 1 to 10","2019","35-65 y.","Male","168","0.0244219078330009","0.0208338069313496","0.0280100087346521","2"
"2 on Scale 1 to 10","2019","66 and older","Male","68","0.025192116679112","0.0192177571359406","0.0311664762222833","2"
"2 on Scale 1 to 10","2019","66 and older","Female","100","0.0467715692433421","0.038646022943378","0.0548971155433062","2"
"3 on Scale 1 to 10","2019","16-34 y.","Female","138","0.040279973589374","0.0330678708975116","0.0474920762812364","3"
"3 on Scale 1 to 10","2019","35-65 y.","Female","550","0.0761053076186755","0.0703149275456068","0.0818956876917443","3"
"3 on Scale 1 to 10","2019","35-65 y.","Male","347","0.0614889302965259","0.0559047169464595","0.0670731436465923","3"
"3 on Scale 1 to 10","2019","66 and older","Female","211","0.0875744131375617","0.0766963781642289","0.0984524481108945","3"
"3 on Scale 1 to 10","2019","66 and older","Male","145","0.0594350449686526","0.0504210937419755","0.0684489961953297","3"
"3 on Scale 1 to 10","2019","16-34 y.","Male","80","0.0269088939129701","0.020681766097093","0.0331360217288472","3"
"4 on Scale 1 to 10","2019","16-34 y.","Female","175","0.0473124121085266","0.0395247368521565","0.0551000873648967","4"
"4 on Scale 1 to 10","2019","16-34 y.","Male","119","0.0429830940509707","0.0351781149039047","0.0507880731980368","4"
"4 on Scale 1 to 10","2019","35-65 y.","Female","553","0.0760417425465092","0.070253582008355","0.0818299030846634","4"
"4 on Scale 1 to 10","2019","66 and older","Male","135","0.0569966888949613","0.0481581407535335","0.0658352370363891","4"
"4 on Scale 1 to 10","2019","66 and older","Female","183","0.0741900261484847","0.0641045409857509","0.0842755113112186","4"
"4 on Scale 1 to 10","2019","35-65 y.","Male","397","0.0706606814400453","0.0647037870513431","0.0766175758287476","4"
"5 on Scale 1 to 10","2019","35-65 y.","Female","967","0.123290907590724","0.116111615180185","0.130470200001262","5"
"5 on Scale 1 to 10","2019","35-65 y.","Male","784","0.115915426110936","0.108473911165711","0.123356941056161","5"
"5 on Scale 1 to 10","2019","66 and older","Male","297","0.112956486812981","0.100888701933612","0.125024271692349","5"
"5 on Scale 1 to 10","2019","16-34 y.","Female","311","0.126543277755347","0.114348180440845","0.138738375069849","5"
"5 on Scale 1 to 10","2019","66 and older","Female","348","0.133165040739299","0.120090500461956","0.146239581016642","5"
"5 on Scale 1 to 10","2019","16-34 y.","Male","217","0.0916602399887485","0.080556283215173","0.102764196762324","5"
"6 on Scale 1 to 10","2019","16-34 y.","Female","358","0.122092270896154","0.110083085296252","0.134101456496057","6"
"6 on Scale 1 to 10","2019","16-34 y.","Male","313","0.114390520213262","0.102142123310161","0.126638917116363","6"
"6 on Scale 1 to 10","2019","35-65 y.","Female","948","0.119145635292553","0.112071400233715","0.126219870351391","6"
"6 on Scale 1 to 10","2019","35-65 y.","Male","831","0.123877263767722","0.116219144754926","0.131535382780517","6"
