"transab_cat2","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2011","Other degree","East Germany","26","","",""
"Very high transfer dependency","2011","no degree/no degree yet","West Germany","129","0.0944148437200813","0.0774780914749066","0.111351595965256"
"Very high transfer dependency","2011","no degree/no degree yet","East Germany","29","","",""
"Very low transfer dependency","2012","lower secondary degree","West Germany","5528","0.901889918982608","0.894669575192391","0.909110262772824"
"Very low transfer dependency","2012","lower secondary degree","East Germany","1086","0.807282287232885","0.786752544656886","0.827812029808883"
"Very low transfer dependency","2012","secondary school degree","West Germany","4917","0.916720555379235","0.909505069015032","0.923936041743439"
"Very low transfer dependency","2012","secondary school degree","East Germany","2153","0.822992824022717","0.808955562800406","0.837030085245028"
"Very low transfer dependency","2012","college entrance qualification","West Germany","5765","0.93297700955178","0.926788409197255","0.939165609906305"
"Very low transfer dependency","2012","college entrance qualification","East Germany","1276","0.866212260700017","0.849198894725677","0.883225626674356"
"Very low transfer dependency","2012","Other degree","West Germany","1236","0.798620049576288","0.779545360505888","0.817694738646688"
"Very low transfer dependency","2012","Other degree","East Germany","74","0.593928193174197","0.511991782088395","0.675864604259999"
"Very low transfer dependency","2012","no degree/no degree yet","West Germany","830","0.759387978162402","0.73483172393785","0.783944232386955"
"Very low transfer dependency","2012","no degree/no degree yet","East Germany","96","0.6702692521528","0.598537656578372","0.742000847727228"
"Low transfer dependency","2012","lower secondary degree","West Germany","448","0.0428971597271243","0.0379788274635322","0.0478154919907164"
"Low transfer dependency","2012","lower secondary degree","East Germany","132","0.0744937182714651","0.0608271496271129","0.0881602869158174"
"Low transfer dependency","2012","secondary school degree","West Germany","383","0.0407206999891804","0.0355594087090446","0.0458819912693162"
"Low transfer dependency","2012","secondary school degree","East Germany","332","0.0784156472713944","0.0685287998261344","0.0883024947166545"
"Low transfer dependency","2012","college entrance qualification","West Germany","322","0.0415734915110214","0.0366334258130407","0.0465135572090022"
"Low transfer dependency","2012","college entrance qualification","East Germany","161","0.0729894551889168","0.0599894860467282","0.0859894243311054"
"Low transfer dependency","2012","Other degree","West Germany","196","0.0803627160278409","0.0674322303897597","0.0932932016659221"
"Low transfer dependency","2012","Other degree","East Germany","20","","",""
"Low transfer dependency","2012","no degree/no degree yet","West Germany","131","0.0915146305256654","0.0749502257327078","0.108079035318623"
"Low transfer dependency","2012","no degree/no degree yet","East Germany","24","","",""
"High transfer dependency","2012","lower secondary degree","West Germany","271","0.0287014265357784","0.0246486523144296","0.0327542007571271"
"High transfer dependency","2012","lower secondary degree","East Germany","64","0.0308288020276138","0.0218319920122008","0.0398256120430268"
"High transfer dependency","2012","secondary school degree","West Germany","166","0.0166068295213727","0.0132696069442305","0.0199440520985149"
"High transfer dependency","2012","secondary school degree","East Germany","170","0.0439601901351343","0.0364204445700397","0.0514999357002289"
"High transfer dependency","2012","college entrance qualification","West Germany","92","0.0130038595671435","0.0102001118772289","0.0158076072570582"
"High transfer dependency","2012","college entrance qualification","East Germany","53","0.0333643543844973","0.0243891842662548","0.0423395245027399"
"High transfer dependency","2012","Other degree","West Germany","113","0.0628175547201658","0.0512768631635109","0.0743582462768207"
"High transfer dependency","2012","Other degree","East Germany","15","","",""
"High transfer dependency","2012","no degree/no degree yet","West Germany","96","0.0659044424307121","0.0516508413718856","0.0801580434895386"
"High transfer dependency","2012","no degree/no degree yet","East Germany","21","","",""
"Very high transfer dependency","2012","lower secondary degree","West Germany","273","0.0265114947544899","0.0226120137030318","0.0304109758059481"
"Very high transfer dependency","2012","lower secondary degree","East Germany","136","0.0873951924680366","0.0726959442618722","0.102094440674201"
"Very high transfer dependency","2012","secondary school degree","West Germany","167","0.0259519151102116","0.0217999555030649","0.0301038747173582"
"Very high transfer dependency","2012","secondary school degree","East Germany","185","0.0546313385707542","0.0462731831506456","0.0629894939908627"
"Very high transfer dependency","2012","college entrance qualification","West Germany","93","0.0124456393700546","0.00970195481851999","0.0151893239215893"
"Very high transfer dependency","2012","college entrance qualification","East Germany","48","0.0274339297265692","0.019270484345421","0.0355973751077173"
"Very high transfer dependency","2012","Other degree","West Germany","153","0.0581996796757053","0.0470639427582621","0.0693354165931485"
"Very high transfer dependency","2012","Other degree","East Germany","29","","",""
"Very high transfer dependency","2012","no degree/no degree yet","West Germany","107","0.0831929488812202","0.0673274463535915","0.099058451408849"
"Very high transfer dependency","2012","no degree/no degree yet","East Germany","24","","",""
"Very low transfer dependency","2013","lower secondary degree","West Germany","5420","0.895832605475575","0.888387987461643","0.903277223489506"
"Very low transfer dependency","2013","lower secondary degree","East Germany","990","0.797190264194891","0.775407967938963","0.818972560450818"
"Very low transfer dependency","2013","secondary school degree","West Germany","5011","0.908178230561183","0.90072974339623","0.915626717726137"
"Very low transfer dependency","2013","secondary school degree","East Germany","2145","0.853869934774496","0.840582876976457","0.867156992572536"
"Very low transfer dependency","2013","college entrance qualification","West Germany","6046","0.931237304522847","0.925135580421843","0.937339028623852"
"Very low transfer dependency","2013","college entrance qualification","East Germany","1255","0.878139601616432","0.861313718753583","0.894965484479281"
"Very low transfer dependency","2013","Other degree","West Germany","2749","0.787913067775509","0.774832916010867","0.80099321954015"
"Very low transfer dependency","2013","Other degree","East Germany","194","0.670896058796609","0.621878136362992","0.719913981230226"
"Very low transfer dependency","2013","no degree/no degree yet","West Germany","988","0.721255026509345","0.698817067001393","0.743692986017297"
"Very low transfer dependency","2013","no degree/no degree yet","East Germany","122","0.649052403808887","0.585697408718313","0.712407398899462"
"Low transfer dependency","2013","lower secondary degree","West Germany","475","0.0490819574934983","0.0438169915445415","0.0543469234424552"
"Low transfer dependency","2013","lower secondary degree","East Germany","113","0.0735357520272384","0.059395997526329","0.0876755065281478"
"Low transfer dependency","2013","secondary school degree","West Germany","408","0.0467549069209212","0.0413095595598379","0.0522002542820045"
"Low transfer dependency","2013","secondary school degree","East Germany","242","0.0589006137651731","0.0500445480744522","0.0677566794558939"
"Low transfer dependency","2013","college entrance qualification","West Germany","337","0.0400454708710331","0.0353177919822386","0.0447731497598276"
"Low transfer dependency","2013","college entrance qualification","East Germany","115","0.0608725871246371","0.0485744899131265","0.0731706843361477"
"Low transfer dependency","2013","Other degree","West Germany","428","0.0864692337732815","0.0774761410631159","0.095462326483447"
"Low transfer dependency","2013","Other degree","East Germany","50","0.111603564120431","0.0787559996103843","0.144451128630477"
"Low transfer dependency","2013","no degree/no degree yet","West Germany","183","0.101037677336727","0.0859560629202872","0.116119291753168"
"Low transfer dependency","2013","no degree/no degree yet","East Germany","28","","",""
"High transfer dependency","2013","lower secondary degree","West Germany","272","0.0262132158609231","0.0223195814143012","0.030106850307545"
"High transfer dependency","2013","lower secondary degree","East Germany","72","0.0418991387559657","0.0310452233841822","0.0527530541277492"
"High transfer dependency","2013","secondary school degree","West Germany","204","0.0190286124359098","0.0155045675470269","0.0225526573247927"
"High transfer dependency","2013","secondary school degree","East Germany","150","0.0356672403717678","0.0286911613948582","0.0426433193486774"
"High transfer dependency","2013","college entrance qualification","West Germany","113","0.0128780020017625","0.0101593376231618","0.0155966663803631"
"High transfer dependency","2013","college entrance qualification","East Germany","48","0.0400076549564047","0.0299274301938981","0.0500878797189113"
"High transfer dependency","2013","Other degree","West Germany","238","0.0445356949439542","0.0379351768423285","0.0511362130455799"
"High transfer dependency","2013","Other degree","East Germany","32","0.0571247517354998","0.0329144602266754","0.0813350432443242"
"High transfer dependency","2013","no degree/no degree yet","West Germany","156","0.0710934064709122","0.0582335507514061","0.0839532621904183"
"High transfer dependency","2013","no degree/no degree yet","East Germany","24","","",""
"Very high transfer dependency","2013","lower secondary degree","West Germany","301","0.0288722211700042","0.0247914581783607","0.0329529841616477"
"Very high transfer dependency","2013","lower secondary degree","East Germany","134","0.0873748450219053","0.0720774424965677","0.102672247547243"
"Very high transfer dependency","2013","secondary school degree","West Germany","151","0.0260382500819855","0.0219306651805904","0.0301458349833806"
"Very high transfer dependency","2013","secondary school degree","East Germany","178","0.051562211088563","0.0432439343444201","0.0598804878327059"
"Very high transfer dependency","2013","college entrance qualification","West Germany","111","0.0158392226043572","0.0128286722528044","0.0188497729559099"
"Very high transfer dependency","2013","college entrance qualification","East Germany","34","0.0209801563025262","0.0136085032008899","0.0283518094041626"
"Very high transfer dependency","2013","Other degree","West Germany","337","0.0810820035072557","0.0723479209963633","0.0898160860181481"
"Very high transfer dependency","2013","Other degree","East Germany","77","0.16037562534746","0.122095580433913","0.198655670261008"
"Very high transfer dependency","2013","no degree/no degree yet","West Germany","207","0.106613889683015","0.0911698146310991","0.122057964734932"
"Very high transfer dependency","2013","no degree/no degree yet","East Germany","44","0.149442078440382","0.102115158574254","0.19676899830651"
"Very low transfer dependency","2014","lower secondary degree","West Germany","4832","0.889393983984417","0.88126877112914","0.897519196839693"
"Very low transfer dependency","2014","lower secondary degree","East Germany","932","0.798134358226264","0.775442761119151","0.820825955333378"
"Very low transfer dependency","2014","secondary school degree","West Germany","4500","0.915565373559528","0.907940588253842","0.923190158865214"
"Very low transfer dependency","2014","secondary school degree","East Germany","2000","0.844927018391915","0.830640407305644","0.859213629478186"
"Very low transfer dependency","2014","college entrance qualification","West Germany","5573","0.927902350881417","0.921388602268732","0.934416099494103"
"Very low transfer dependency","2014","college entrance qualification","East Germany","1175","0.88092104646734","0.863688710034897","0.898153382899783"
"Very low transfer dependency","2014","Other degree","West Germany","2136","0.773132634314605","0.758080758527008","0.788184510102202"
"Very low transfer dependency","2014","Other degree","East Germany","158","0.57515052560101","0.518549723722235","0.631751327479785"
"Very low transfer dependency","2014","no degree/no degree yet","West Germany","802","0.68890448227386","0.663291944598384","0.714517019949337"
"Very low transfer dependency","2014","no degree/no degree yet","East Germany","99","0.607128643367939","0.534561669727185","0.679695617008693"
"Low transfer dependency","2014","lower secondary degree","West Germany","425","0.0540437948434677","0.0481863701736251","0.0599012195133103"
"Low transfer dependency","2014","lower secondary degree","East Germany","100","0.0661068007129477","0.0520603197982924","0.0801532816276031"
"Low transfer dependency","2014","secondary school degree","West Germany","341","0.0408545289786415","0.0354259646219785","0.0462830933353044"
"Low transfer dependency","2014","secondary school degree","East Germany","226","0.0707752477499164","0.0606535669084025","0.0808969285914303"
"Low transfer dependency","2014","college entrance qualification","West Germany","282","0.0433833165188319","0.0382529350968157","0.0485136979408481"
"Low transfer dependency","2014","college entrance qualification","East Germany","101","0.0544317682726558","0.0423611136092588","0.0665024229360527"
"Low transfer dependency","2014","Other degree","West Germany","341","0.0871906651713002","0.077051489662696","0.0973298406799043"
"Low transfer dependency","2014","Other degree","East Germany","45","0.104282742353989","0.0692877443207843","0.139277740387194"
"Low transfer dependency","2014","no degree/no degree yet","West Germany","166","0.114309636355801","0.0967057478428078","0.131913524868794"
"Low transfer dependency","2014","no degree/no degree yet","East Germany","30","0.152196888546316","0.0988236129489468","0.205570164143686"
"High transfer dependency","2014","lower secondary degree","West Germany","208","0.0245033113176544","0.0204981172230891","0.0285085054122197"
"High transfer dependency","2014","lower secondary degree","East Germany","73","0.0471711354714701","0.0351860406354499","0.0591562303074902"
"High transfer dependency","2014","secondary school degree","West Germany","138","0.0185718048396734","0.014869442091079","0.0222741675882679"
"High transfer dependency","2014","secondary school degree","East Germany","119","0.038731821687103","0.0311161572531899","0.0463474861210161"
"High transfer dependency","2014","college entrance qualification","West Germany","102","0.0128742927965535","0.0100352808094493","0.0157133047836578"
"High transfer dependency","2014","college entrance qualification","East Germany","51","0.0430616557147088","0.0322611147644607","0.053862196664957"
"High transfer dependency","2014","Other degree","West Germany","200","0.0515472801085038","0.0436005524534785","0.0594940077635291"
"High transfer dependency","2014","Other degree","East Germany","36","0.121308115559364","0.0839248258294766","0.158691405289251"
"High transfer dependency","2014","no degree/no degree yet","West Germany","104","0.0708506572156538","0.0566554763070246","0.085045838124283"
"High transfer dependency","2014","no degree/no degree yet","East Germany","23","","",""
"Very high transfer dependency","2014","lower secondary degree","West Germany","259","0.0320589098544614","0.0274954197104691","0.0366223999984536"
"Very high transfer dependency","2014","lower secondary degree","East Germany","97","0.088587705589318","0.0725242112216765","0.10465119995696"
"Very high transfer dependency","2014","secondary school degree","West Germany","129","0.0250082926221568","0.0207261105505338","0.0292904746937798"
"Very high transfer dependency","2014","secondary school degree","East Germany","121","0.0455659121710656","0.037335064576972","0.0537967597651593"
"Very high transfer dependency","2014","college entrance qualification","West Germany","100","0.0158400398031973","0.0126956941268769","0.0189843854795177"
"Very high transfer dependency","2014","college entrance qualification","East Germany","30","0.0215855295452955","0.0138533673685265","0.0293176917220644"
"Very high transfer dependency","2014","Other degree","West Germany","297","0.0881294204055912","0.0779410513559597","0.0983177894552226"
"Very high transfer dependency","2014","Other degree","East Germany","54","0.199258616485638","0.153521479749414","0.244995753221862"
"Very high transfer dependency","2014","no degree/no degree yet","West Germany","183","0.125935224154685","0.107579494729814","0.144290953579555"
"Very high transfer dependency","2014","no degree/no degree yet","East Germany","22","","",""
"Very low transfer dependency","2015","lower secondary degree","West Germany","4515","0.890451666073056","0.882040791270993","0.898862540875119"
"Very low transfer dependency","2015","lower secondary degree","East Germany","888","0.811347449240494","0.788445098411253","0.834249800069736"
"Very low transfer dependency","2015","secondary school degree","West Germany","4382","0.9227329304769","0.915256655236667","0.930209205717132"
"Very low transfer dependency","2015","secondary school degree","East Germany","1929","0.859024537345548","0.844948720938275","0.873100353752821"
"Very low transfer dependency","2015","college entrance qualification","West Germany","5461","0.931035063180057","0.924570403334996","0.937499723025118"
"Very low transfer dependency","2015","college entrance qualification","East Germany","1135","0.865253842763164","0.846770662128889","0.883737023397439"
"Very low transfer dependency","2015","Other degree","West Germany","2760","0.791435414159611","0.77836023351103","0.804510594808193"
"Very low transfer dependency","2015","Other degree","East Germany","227","0.693850743184582","0.647015125230035","0.740686361139129"
"Very low transfer dependency","2015","no degree/no degree yet","West Germany","716","0.657349170526957","0.630178006855087","0.684520334198827"
"Very low transfer dependency","2015","no degree/no degree yet","East Germany","100","0.630223991950543","0.559701334446946","0.70074664945414"
"Low transfer dependency","2015","lower secondary degree","West Germany","368","0.0501876910818129","0.0443080527939221","0.0560673293697037"
"Low transfer dependency","2015","lower secondary degree","East Germany","83","0.0616017813087648","0.0475271992517832","0.0756763633657464"
"Low transfer dependency","2015","secondary school degree","West Germany","254","0.0306164019271188","0.0257927611271774","0.0354400427270602"
"Low transfer dependency","2015","secondary school degree","East Germany","203","0.0634115510289501","0.0535542588097471","0.0732688432481531"
"Low transfer dependency","2015","college entrance qualification","West Germany","252","0.0398961955113887","0.0349030603136283","0.0448893307091491"
"Low transfer dependency","2015","college entrance qualification","East Germany","111","0.086616408456242","0.0713908428912573","0.101841974021227"
"Low transfer dependency","2015","Other degree","West Germany","348","0.0747401772597297","0.0662770944908842","0.0832032600285752"
"Low transfer dependency","2015","Other degree","East Germany","40","0.111744169013051","0.0797288311217633","0.143759506904339"
"Low transfer dependency","2015","no degree/no degree yet","West Germany","138","0.122657597597696","0.1038767117906","0.141438483404791"
"Low transfer dependency","2015","no degree/no degree yet","East Germany","27","","",""
"High transfer dependency","2015","lower secondary degree","West Germany","186","0.0242595852512026","0.0201163276358837","0.0284028428665215"
"High transfer dependency","2015","lower secondary degree","East Germany","63","0.0361873807532145","0.0252548636907524","0.0471198978156766"
"High transfer dependency","2015","secondary school degree","West Germany","122","0.0168114073575565","0.0132116725923135","0.0204111421227996"
"High transfer dependency","2015","secondary school degree","East Germany","98","0.0312642397040776","0.0242250017469609","0.0383034776611942"
"High transfer dependency","2015","college entrance qualification","West Germany","97","0.0156559457442315","0.01248884700477","0.018823044483693"
"High transfer dependency","2015","college entrance qualification","East Germany","40","0.0211592906863312","0.0133690063504867","0.0289495750221758"
"High transfer dependency","2015","Other degree","West Germany","226","0.0501816791171838","0.0431556080211164","0.0572077502132511"
"High transfer dependency","2015","Other degree","East Germany","40","0.0729764887654644","0.0465454959078929","0.0994074816230359"
"High transfer dependency","2015","no degree/no degree yet","West Germany","111","0.0974397798265612","0.0804616235669204","0.114417936086202"
"High transfer dependency","2015","no degree/no degree yet","East Germany","22","","",""
"Very high transfer dependency","2015","lower secondary degree","West Germany","228","0.035101057593929","0.0301450253786881","0.0400570898091699"
"Very high transfer dependency","2015","lower secondary degree","East Germany","87","0.0908633886975263","0.0740384177430089","0.107688359652044"
"Very high transfer dependency","2015","secondary school degree","West Germany","142","0.0298392602384252","0.0250753241671911","0.0346031963096593"
"Very high transfer dependency","2015","secondary school degree","East Germany","118","0.0462996719214243","0.0378001603876626","0.054799183455186"
"Very high transfer dependency","2015","college entrance qualification","West Germany","92","0.0134127955643226","0.0104780133373911","0.0163475777912541"
"Very high transfer dependency","2015","college entrance qualification","East Germany","25","","",""
"Very high transfer dependency","2015","Other degree","West Germany","375","0.0836427294634753","0.0747329657326529","0.0925524931942977"
"Very high transfer dependency","2015","Other degree","East Germany","65","0.121428599036903","0.0882371934429368","0.154620004630869"
"Very high transfer dependency","2015","no degree/no degree yet","West Germany","207","0.122553452048786","0.103779426936193","0.141327477161378"
"Very high transfer dependency","2015","no degree/no degree yet","East Germany","31","0.0921319280134108","0.0498817746444548","0.134382081382367"
"Very low transfer dependency","2016","lower secondary degree","West Germany","4147","0.891882748363631","0.88315150643715","0.900613990290112"
"Very low transfer dependency","2016","lower secondary degree","East Germany","808","0.819769484844131","0.796099204348273","0.843439765339989"
"Very low transfer dependency","2016","secondary school degree","West Germany","3975","0.909664821259847","0.901260317656005","0.918069324863689"
"Very low transfer dependency","2016","secondary school degree","East Germany","1852","0.852705604046625","0.837943374531305","0.867467833561945"
"Very low transfer dependency","2016","college entrance qualification","West Germany","5127","0.932726350749891","0.92611283332775","0.939339868172032"
"Very low transfer dependency","2016","college entrance qualification","East Germany","1135","0.883417616281575","0.865809120933276","0.901026111629874"
"Very low transfer dependency","2016","Other degree","West Germany","2190","0.785603325103673","0.770863361078766","0.800343289128579"
"Very low transfer dependency","2016","Other degree","East Germany","175","0.719800894617829","0.669317231216058","0.770284558019601"
"Very low transfer dependency","2016","no degree/no degree yet","West Germany","650","0.687735970616212","0.65942125179241","0.716050689440013"
"Very low transfer dependency","2016","no degree/no degree yet","East Germany","106","0.682832485917108","0.611169975126088","0.754494996708128"
"Low transfer dependency","2016","lower secondary degree","West Germany","336","0.0507346947742876","0.0445641860382118","0.0569052035103634"
"Low transfer dependency","2016","lower secondary degree","East Germany","80","0.0680637447797688","0.0525543663847419","0.0835731231747957"
"Low transfer dependency","2016","secondary school degree","West Germany","263","0.0449034900978009","0.0388318420158272","0.0509751381797746"
"Low transfer dependency","2016","secondary school degree","East Germany","192","0.0770075617989753","0.0659023961568506","0.0881127274411"
"Low transfer dependency","2016","college entrance qualification","West Germany","228","0.0383364571493858","0.0332671284851084","0.0434057858136633"
"Low transfer dependency","2016","college entrance qualification","East Germany","95","0.0742403856833925","0.0598559781426313","0.0886247932241537"
"Low transfer dependency","2016","Other degree","West Germany","341","0.0897975952138131","0.0795295662085714","0.100065624219055"
"Low transfer dependency","2016","Other degree","East Germany","47","0.114379478824936","0.0786020446375062","0.150156913012365"
"Low transfer dependency","2016","no degree/no degree yet","West Germany","133","0.110560903093951","0.0914007356447969","0.129721070543105"
"Low transfer dependency","2016","no degree/no degree yet","East Germany","13","","",""
"High transfer dependency","2016","lower secondary degree","West Germany","164","0.0261879385905696","0.0216977676687612","0.0306781095123781"
"High transfer dependency","2016","lower secondary degree","East Germany","46","0.034686521721611","0.0234182339533082","0.0459548094899138"
"High transfer dependency","2016","secondary school degree","West Germany","99","0.017445362661112","0.0136068650944436","0.0212838602277803"
"High transfer dependency","2016","secondary school degree","East Germany","80","0.0327659376357521","0.0253505070472419","0.0401813682242623"
"High transfer dependency","2016","college entrance qualification","West Germany","74","0.0164575562753616","0.0130985399623097","0.0198165725884136"
"High transfer dependency","2016","college entrance qualification","East Germany","21","","",""
"High transfer dependency","2016","Other degree","West Germany","166","0.0436847220088359","0.0363437920646005","0.0510256519530713"
"High transfer dependency","2016","Other degree","East Germany","29","","",""
"High transfer dependency","2016","no degree/no degree yet","West Germany","87","0.0810238980432239","0.0643514612723829","0.0976963348140648"
"High transfer dependency","2016","no degree/no degree yet","East Germany","18","","",""
"Very high transfer dependency","2016","lower secondary degree","West Germany","212","0.0311946182715117","0.0263066007884678","0.0360826357545555"
"Very high transfer dependency","2016","lower secondary degree","East Germany","79","0.077480248654489","0.0610165765530983","0.0939439207558798"
"Very high transfer dependency","2016","secondary school degree","West Germany","132","0.0279863259812401","0.0231507073172101","0.0328219446452702"
"Very high transfer dependency","2016","secondary school degree","East Germany","90","0.0375208965186473","0.0296051561573726","0.0454366368799219"
"Very high transfer dependency","2016","college entrance qualification","West Germany","82","0.0124796358253616","0.00954869620523872","0.0154105754454845"
"Very high transfer dependency","2016","college entrance qualification","East Germany","25","","",""
"Very high transfer dependency","2016","Other degree","West Germany","281","0.0809143576736782","0.0711199871238062","0.0907087282235502"
"Very high transfer dependency","2016","Other degree","East Germany","53","0.0926702950926517","0.0600743080198466","0.125266282165457"
"Very high transfer dependency","2016","no degree/no degree yet","West Germany","159","0.120679228246614","0.100775687972718","0.140582768520509"
"Very high transfer dependency","2016","no degree/no degree yet","East Germany","25","","",""
"Very low transfer dependency","2017","lower secondary degree","West Germany","4345","0.892096270865668","0.883559434663996","0.90063310706734"
"Very low transfer dependency","2017","lower secondary degree","East Germany","800","0.817811384630207","0.794157772675968","0.841464996584446"
"Very low transfer dependency","2017","secondary school degree","West Germany","4575","0.923812092269289","0.916541661942641","0.931082522595937"
"Very low transfer dependency","2017","secondary school degree","East Germany","2172","0.870095208264036","0.857000005893516","0.883190410634556"
"Very low transfer dependency","2017","college entrance qualification","West Germany","6052","0.941664612903266","0.935952315271503","0.947376910535029"
"Very low transfer dependency","2017","college entrance qualification","East Germany","1300","0.902231903450506","0.886955453104134","0.917508353796877"
"Very low transfer dependency","2017","Other degree","West Germany","2125","0.770673258619711","0.757207132864426","0.784139384374996"
"Very low transfer dependency","2017","Other degree","East Germany","208","0.642608750691587","0.60113868881143","0.684078812571744"
"Very low transfer dependency","2017","no degree/no degree yet","West Germany","764","0.6764574124096","0.654469486885698","0.698445337933503"
"Very low transfer dependency","2017","no degree/no degree yet","East Germany","132","0.620535882819548","0.568803968683687","0.672267796955409"
"Low transfer dependency","2017","lower secondary degree","West Germany","340","0.0477537153575274","0.0418862425411337","0.0536211881739211"
"Low transfer dependency","2017","lower secondary degree","East Germany","83","0.0660903464986605","0.050866243242588","0.081314449754733"
"Low transfer dependency","2017","secondary school degree","West Germany","296","0.036239835320567","0.0311182682377895","0.0413614024033445"
"Low transfer dependency","2017","secondary school degree","East Germany","170","0.0623333522647764","0.052916609294097","0.0717500952354558"
"Low transfer dependency","2017","college entrance qualification","West Germany","235","0.0327901636621843","0.0284497731547812","0.0371305541695875"
"Low transfer dependency","2017","college entrance qualification","East Germany","89","0.048897287168775","0.0378050058476839","0.0599895684898661"
"Low transfer dependency","2017","Other degree","West Germany","326","0.0873412469136676","0.0782975900362397","0.0963849037910954"
"Low transfer dependency","2017","Other degree","East Germany","65","0.153268096901045","0.122094404011065","0.184441789791024"
"Low transfer dependency","2017","no degree/no degree yet","West Germany","152","0.0981184844405341","0.0841371553339469","0.112099813547121"
"Low transfer dependency","2017","no degree/no degree yet","East Germany","30","0.0928604135654605","0.0619188605944944","0.123801966536427"
"High transfer dependency","2017","lower secondary degree","West Germany","179","0.0274073751121397","0.0229150408080334","0.0318997094162461"
"High transfer dependency","2017","lower secondary degree","East Germany","64","0.0366048039396179","0.02509728880136","0.0481123190778758"
"High transfer dependency","2017","secondary school degree","West Germany","107","0.014112736400286","0.0108801918797703","0.0173452809208017"
"High transfer dependency","2017","secondary school degree","East Germany","96","0.030244646336662","0.0235739435893489","0.0369153490839752"
"High transfer dependency","2017","college entrance qualification","West Germany","90","0.0134560604413043","0.010647952215769","0.0162641686668397"
"High transfer dependency","2017","college entrance qualification","East Germany","32","0.0255138979810171","0.0174035214907093","0.033624274471325"
"High transfer dependency","2017","Other degree","West Germany","265","0.0588618961970143","0.0513227186028126","0.066401073791216"
"High transfer dependency","2017","Other degree","East Germany","34","0.0400889343345661","0.0231136458561585","0.0570642228129737"
"High transfer dependency","2017","no degree/no degree yet","West Germany","127","0.0709716904408335","0.0589031333595865","0.0830402475220805"
"High transfer dependency","2017","no degree/no degree yet","East Germany","26","","",""
"Very high transfer dependency","2017","lower secondary degree","West Germany","210","0.0327426386646644","0.0278459699907687","0.0376393073385601"
"Very high transfer dependency","2017","lower secondary degree","East Germany","76","0.0794934649315149","0.0629170951677264","0.0960698346953035"
"Very high transfer dependency","2017","secondary school degree","West Germany","137","0.0258353360098581","0.0214877466692499","0.0301829253504662"
"Very high transfer dependency","2017","secondary school degree","East Germany","94","0.0373267931345258","0.0299432294918368","0.0447103567772147"
"Very high transfer dependency","2017","college entrance qualification","West Germany","90","0.0120891629932451","0.0094256571626848","0.0147526688238055"
"Very high transfer dependency","2017","college entrance qualification","East Germany","31","0.0233569113997023","0.0155883530867141","0.0311254697126905"
"Very high transfer dependency","2017","Other degree","West Germany","1028","0.0831235982696069","0.0742806367343003","0.0919665598049134"
"Very high transfer dependency","2017","Other degree","East Germany","206","0.164034218072802","0.131989910958668","0.196078525186937"
"Very high transfer dependency","2017","no degree/no degree yet","West Germany","696","0.154452412709032","0.137467446947292","0.171437378470772"
"Very high transfer dependency","2017","no degree/no degree yet","East Germany","150","0.234581495140901","0.189407750278753","0.279755240003048"
"Very low transfer dependency","2018","lower secondary degree","West Germany","4079","0.891242745377683","0.88241772247592","0.900067768279445"
"Very low transfer dependency","2018","lower secondary degree","East Germany","755","0.816652889726284","0.792376786892863","0.840928992559706"
"Very low transfer dependency","2018","secondary school degree","West Germany","4334","0.929216587208943","0.921974914061067","0.93645826035682"
"Very low transfer dependency","2018","secondary school degree","East Germany","2119","0.888229057070379","0.87579312043697","0.900664993703788"
"Very low transfer dependency","2018","college entrance qualification","West Germany","5815","0.941638432569128","0.935826127643434","0.947450737494823"
"Very low transfer dependency","2018","college entrance qualification","East Germany","1261","0.90195918005253","0.886470536927191","0.917447823177869"
"Very low transfer dependency","2018","Other degree","West Germany","2047","0.783038883971231","0.770480450614379","0.795597317328083"
"Very low transfer dependency","2018","Other degree","East Germany","191","0.62461583528397","0.584510832870613","0.664720837697328"
"Very low transfer dependency","2018","no degree/no degree yet","West Germany","677","0.603788843452279","0.58274403715806","0.624833649746497"
"Very low transfer dependency","2018","no degree/no degree yet","East Germany","130","0.670245304242535","0.623824531629701","0.71666607685537"
"Low transfer dependency","2018","lower secondary degree","West Germany","313","0.0526338771486807","0.0463042179743775","0.0589635363229838"
"Low transfer dependency","2018","lower secondary degree","East Germany","77","0.0663701217228978","0.0507531486999107","0.081987094745885"
"Low transfer dependency","2018","secondary school degree","West Germany","260","0.036676291646518","0.0313687485852683","0.0419838347077677"
"Low transfer dependency","2018","secondary school degree","East Germany","165","0.0485000598598829","0.0400214026957967","0.0569787170239692"
"Low transfer dependency","2018","college entrance qualification","West Germany","232","0.0296554695588258","0.0254495766319998","0.0338613624856518"
"Low transfer dependency","2018","college entrance qualification","East Germany","94","0.0532777006588015","0.0415799999801773","0.0649754013374257"
"Low transfer dependency","2018","Other degree","West Germany","350","0.068770451143267","0.0610599579411479","0.0764809443453861"
"Low transfer dependency","2018","Other degree","East Germany","58","0.0927257472318134","0.0687029518800068","0.11674854258362"
"Low transfer dependency","2018","no degree/no degree yet","West Germany","174","0.107974759092862","0.0946214551585899","0.121328063027134"
"Low transfer dependency","2018","no degree/no degree yet","East Germany","31","0.0874132604998231","0.0595247244891397","0.115301796510506"
"High transfer dependency","2018","lower secondary degree","West Germany","198","0.0283633175983547","0.0236576723375739","0.0330689628591355"
