"transab_cat2","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2002","(2b) intermediate general qualification","East Germany","15","","",""
"High transfer dependency","2002","(2a) intermediate vocational","West Germany","40","0.0164160938192047","0.0121936731734736","0.0206385144649358"
"High transfer dependency","2002","(2a) intermediate vocational","East Germany","75","0.0437303627550036","0.0343713476409192","0.0530893778690879"
"High transfer dependency","2002","(2c_gen) general maturity certificate","West Germany","19","","",""
"High transfer dependency","2002","(2c_gen) general maturity certificate","East Germany","10","","",""
"High transfer dependency","2002","(2c_voc) vocational maturity certificate","West Germany","13","","",""
"High transfer dependency","2002","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"High transfer dependency","2002","(3a) lower tertiary education","West Germany","2","","",""
"High transfer dependency","2002","(3a) lower tertiary education","East Germany","13","","",""
"High transfer dependency","2002","(3b) higher tertiary education","West Germany","14","","",""
"High transfer dependency","2002","(3b) higher tertiary education","East Germany","3","","",""
"Very high transfer dependency","2002","(0) in school","West Germany","3","","",""
"Very high transfer dependency","2002","(0) in school","East Germany","6","","",""
"Very high transfer dependency","2002","(1a) inadequately completed","West Germany","24","","",""
"Very high transfer dependency","2002","(1a) inadequately completed","East Germany","4","","",""
"Very high transfer dependency","2002","(1b) general elementary school","West Germany","74","0.0376558092726938","0.0293275236313646","0.045984094914023"
"Very high transfer dependency","2002","(1b) general elementary school","East Germany","17","","",""
"Very high transfer dependency","2002","(1c) basic vocational qualification","West Germany","76","0.0169821008446756","0.0135302448858284","0.0204339568035228"
"Very high transfer dependency","2002","(1c) basic vocational qualification","East Germany","77","0.0635855524385053","0.0500094383957798","0.0771616664812308"
"Very high transfer dependency","2002","(2b) intermediate general qualification","West Germany","10","","",""
"Very high transfer dependency","2002","(2b) intermediate general qualification","East Germany","11","","",""
"Very high transfer dependency","2002","(2a) intermediate vocational","West Germany","32","0.0113670538627743","0.00784446161340081","0.0148896461121479"
"Very high transfer dependency","2002","(2a) intermediate vocational","East Germany","73","0.0596735711592372","0.0488323360943245","0.07051480622415"
"Very high transfer dependency","2002","(2c_gen) general maturity certificate","West Germany","15","","",""
"Very high transfer dependency","2002","(2c_gen) general maturity certificate","East Germany","4","","",""
"Very high transfer dependency","2002","(2c_voc) vocational maturity certificate","West Germany","29","","",""
"Very high transfer dependency","2002","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"Very high transfer dependency","2002","(3a) lower tertiary education","West Germany","7","","",""
"Very high transfer dependency","2002","(3a) lower tertiary education","East Germany","10","","",""
"Very high transfer dependency","2002","(3b) higher tertiary education","West Germany","21","","",""
"Very high transfer dependency","2002","(3b) higher tertiary education","East Germany","4","","",""
"Very low transfer dependency","2003","(0) in school","West Germany","404","0.842724252330218","0.809272719873594","0.876175784786842"
"Very low transfer dependency","2003","(0) in school","East Germany","123","0.747183153253984","0.67941337129767","0.814952935210297"
"Very low transfer dependency","2003","(1a) inadequately completed","West Germany","180","0.650299776325587","0.591997395926582","0.708602156724593"
"Very low transfer dependency","2003","(1a) inadequately completed","East Germany","13","","",""
"Very low transfer dependency","2003","(1b) general elementary school","West Germany","1619","0.862173881874309","0.846653347238544","0.877694416510073"
"Very low transfer dependency","2003","(1b) general elementary school","East Germany","199","0.80621583257403","0.757606904990069","0.85482476015799"
"Very low transfer dependency","2003","(1c) basic vocational qualification","West Germany","4693","0.915578461761236","0.907954959137593","0.923201964384879"
"Very low transfer dependency","2003","(1c) basic vocational qualification","East Germany","996","0.839907071232641","0.819133904376221","0.860680238089061"
"Very low transfer dependency","2003","(2b) intermediate general qualification","West Germany","408","0.857005199938886","0.825118509436938","0.888891890440834"
"Very low transfer dependency","2003","(2b) intermediate general qualification","East Germany","109","0.610557461804787","0.536154352672434","0.684960570937139"
"Very low transfer dependency","2003","(2a) intermediate vocational","West Germany","3122","0.933595155444857","0.92511158082116","0.942078730068553"
"Very low transfer dependency","2003","(2a) intermediate vocational","East Germany","1368","0.730431918631388","0.709949825671769","0.750914011591008"
"Very low transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","595","0.834889582767719","0.806983723917241","0.862795441618197"
"Very low transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","137","0.75370230579193","0.690584532302302","0.816820079281557"
"Very low transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","1272","0.902233939609773","0.886547125199805","0.917920754019741"
"Very low transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","148","0.780644798388504","0.721175567378328","0.840114029398681"
"Very low transfer dependency","2003","(3a) lower tertiary education","West Germany","1002","0.966723258028017","0.955801571771813","0.97764494428422"
"Very low transfer dependency","2003","(3a) lower tertiary education","East Germany","595","0.868706716338191","0.843379026225209","0.894034406451172"
"Very low transfer dependency","2003","(3b) higher tertiary education","West Germany","1953","0.945793470349329","0.935931594405953","0.955655346292705"
"Very low transfer dependency","2003","(3b) higher tertiary education","East Germany","565","0.924071920564887","0.90294755298515","0.945196288144624"
"Low transfer dependency","2003","(0) in school","West Germany","31","0.0872343679201716","0.0613065575493026","0.113162178291041"
"Low transfer dependency","2003","(0) in school","East Germany","21","","",""
"Low transfer dependency","2003","(1a) inadequately completed","West Germany","41","0.17420165691048","0.127830847818573","0.220572466002387"
"Low transfer dependency","2003","(1a) inadequately completed","East Germany","1","","",""
"Low transfer dependency","2003","(1b) general elementary school","West Germany","147","0.0684710456757275","0.057100137740509","0.079841953610946"
"Low transfer dependency","2003","(1b) general elementary school","East Germany","26","","",""
"Low transfer dependency","2003","(1c) basic vocational qualification","West Germany","237","0.0419966631072731","0.0364965573183707","0.0474967688961754"
"Low transfer dependency","2003","(1c) basic vocational qualification","East Germany","99","0.0738466036162298","0.0590313960458397","0.0886618111866199"
"Low transfer dependency","2003","(2b) intermediate general qualification","West Germany","34","0.0700441284277544","0.0467967152862026","0.0932915415693061"
"Low transfer dependency","2003","(2b) intermediate general qualification","East Germany","26","","",""
"Low transfer dependency","2003","(2a) intermediate vocational","West Germany","123","0.0414643146235769","0.0346716355570473","0.0482569936901066"
"Low transfer dependency","2003","(2a) intermediate vocational","East Germany","260","0.145852281683947","0.12956032172771","0.162144241640183"
"Low transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","50","0.0562296465227918","0.0389151655776928","0.0735441274678908"
"Low transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","24","","",""
"Low transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","72","0.0652358424241477","0.0521929087993142","0.0782787760489813"
"Low transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","22","","",""
"Low transfer dependency","2003","(3a) lower tertiary education","West Germany","21","","",""
"Low transfer dependency","2003","(3a) lower tertiary education","East Germany","62","0.0957780135601606","0.0737077162628162","0.117848310857505"
"Low transfer dependency","2003","(3b) higher tertiary education","West Germany","44","0.0245539838263128","0.0178133896683413","0.0312945779842843"
"Low transfer dependency","2003","(3b) higher tertiary education","East Germany","31","0.0602776593752877","0.0412971620501528","0.0792581567004225"
"High transfer dependency","2003","(0) in school","West Germany","10","","",""
"High transfer dependency","2003","(0) in school","East Germany","6","","",""
"High transfer dependency","2003","(1a) inadequately completed","West Germany","15","","",""
"High transfer dependency","2003","(1a) inadequately completed","East Germany","3","","",""
"High transfer dependency","2003","(1b) general elementary school","West Germany","52","0.0221950739986051","0.0155622588665286","0.0288278891306816"
"High transfer dependency","2003","(1b) general elementary school","East Germany","11","","",""
"High transfer dependency","2003","(1c) basic vocational qualification","West Germany","84","0.0156565442864954","0.0122524512261836","0.0190606373468073"
"High transfer dependency","2003","(1c) basic vocational qualification","East Germany","35","0.0298330399899371","0.0201953487001758","0.0394707312796984"
"High transfer dependency","2003","(2b) intermediate general qualification","West Germany","12","","",""
"High transfer dependency","2003","(2b) intermediate general qualification","East Germany","15","","",""
"High transfer dependency","2003","(2a) intermediate vocational","West Germany","29","","",""
"High transfer dependency","2003","(2a) intermediate vocational","East Germany","75","0.0512351554250281","0.0410583013167899","0.0614120095332662"
"High transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","18","","",""
"High transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","13","","",""
"High transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","11","","",""
"High transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"High transfer dependency","2003","(3a) lower tertiary education","West Germany","6","","",""
"High transfer dependency","2003","(3a) lower tertiary education","East Germany","13","","",""
"High transfer dependency","2003","(3b) higher tertiary education","West Germany","4","","",""
"High transfer dependency","2003","(3b) higher tertiary education","East Germany","3","","",""
"Very high transfer dependency","2003","(0) in school","West Germany","10","","",""
"Very high transfer dependency","2003","(0) in school","East Germany","8","","",""
"Very high transfer dependency","2003","(1a) inadequately completed","West Germany","21","","",""
"Very high transfer dependency","2003","(1a) inadequately completed","East Germany","5","","",""
"Very high transfer dependency","2003","(1b) general elementary school","West Germany","77","0.0471599984513588","0.0376157801216797","0.0567042167810379"
"Very high transfer dependency","2003","(1b) general elementary school","East Germany","18","","",""
"Very high transfer dependency","2003","(1c) basic vocational qualification","West Germany","95","0.0267683308449956","0.0223424583150171","0.031194203374974"
"Very high transfer dependency","2003","(1c) basic vocational qualification","East Germany","67","0.0564132851611921","0.043343073514867","0.0694834968075171"
"Very high transfer dependency","2003","(2b) intermediate general qualification","West Germany","9","","",""
"Very high transfer dependency","2003","(2b) intermediate general qualification","East Germany","15","","",""
"Very high transfer dependency","2003","(2a) intermediate vocational","West Germany","35","0.0143881931382397","0.0103307187646745","0.0184456675118049"
"Very high transfer dependency","2003","(2a) intermediate vocational","East Germany","100","0.072480644259637","0.0605126122841858","0.0844486762350881"
"Very high transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","17","","",""
"Very high transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","5","","",""
"Very high transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","22","","",""
"Very high transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Very high transfer dependency","2003","(3a) lower tertiary education","West Germany","7","","",""
"Very high transfer dependency","2003","(3a) lower tertiary education","East Germany","13","","",""
"Very high transfer dependency","2003","(3b) higher tertiary education","West Germany","24","","",""
"Very high transfer dependency","2003","(3b) higher tertiary education","East Germany","5","","",""
"Very low transfer dependency","2004","(0) in school","West Germany","421","0.845248435068913","0.812516522525431","0.877980347612396"
"Very low transfer dependency","2004","(0) in school","East Germany","124","0.712351398267312","0.643282203465977","0.781420593068647"
"Very low transfer dependency","2004","(1a) inadequately completed","West Germany","185","0.767749924433519","0.714547891069863","0.820951957797175"
"Very low transfer dependency","2004","(1a) inadequately completed","East Germany","15","","",""
"Very low transfer dependency","2004","(1b) general elementary school","West Germany","1508","0.837172485708605","0.820082987299715","0.854261984117495"
"Very low transfer dependency","2004","(1b) general elementary school","East Germany","173","0.762739319763524","0.706905593542887","0.818573045984161"
"Very low transfer dependency","2004","(1c) basic vocational qualification","West Germany","4466","0.906905364914323","0.898765540149879","0.915045189678767"
"Very low transfer dependency","2004","(1c) basic vocational qualification","East Germany","965","0.840766311646772","0.819646571730026","0.861886051563518"
"Very low transfer dependency","2004","(2b) intermediate general qualification","West Germany","387","0.868875389354663","0.837549636621531","0.900201142087794"
"Very low transfer dependency","2004","(2b) intermediate general qualification","East Germany","100","0.587567017779808","0.510564723754633","0.664569311804982"
"Very low transfer dependency","2004","(2a) intermediate vocational","West Germany","3022","0.928339291701523","0.919447150931879","0.937231432471167"
"Very low transfer dependency","2004","(2a) intermediate vocational","East Germany","1324","0.744229055917512","0.723735014030434","0.76472309780459"
"Very low transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","575","0.850827362142983","0.823481627071852","0.878173097214114"
"Very low transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","139","0.575235008154152","0.505316123938754","0.645153892369549"
"Very low transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","1253","0.912002757420138","0.89694670062514","0.927058814215136"
"Very low transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","164","0.757354724340324","0.698238322072228","0.816471126608421"
"Very low transfer dependency","2004","(3a) lower tertiary education","West Germany","988","0.954697663219378","0.941990938084952","0.967404388353804"
"Very low transfer dependency","2004","(3a) lower tertiary education","East Germany","606","0.881172848412128","0.856797987094206","0.905547709730049"
"Very low transfer dependency","2004","(3b) higher tertiary education","West Germany","1912","0.926900921554324","0.915473005288367","0.93832883782028"
"Very low transfer dependency","2004","(3b) higher tertiary education","East Germany","557","0.913907317440592","0.891462986525104","0.936351648356081"
"Low transfer dependency","2004","(0) in school","West Germany","28","","",""
"Low transfer dependency","2004","(0) in school","East Germany","22","","",""
"Low transfer dependency","2004","(1a) inadequately completed","West Germany","30","0.139573760654225","0.0959122134775039","0.183235307830945"
"Low transfer dependency","2004","(1a) inadequately completed","East Germany","1","","",""
"Low transfer dependency","2004","(1b) general elementary school","West Germany","140","0.0783746828832753","0.0659346066218405","0.09081475914471"
"Low transfer dependency","2004","(1b) general elementary school","East Germany","22","","",""
"Low transfer dependency","2004","(1c) basic vocational qualification","West Germany","244","0.0479595151353707","0.0419735133330018","0.0539455169377396"
"Low transfer dependency","2004","(1c) basic vocational qualification","East Germany","91","0.074339692818874","0.0591981670797578","0.0894812185579902"
"Low transfer dependency","2004","(2b) intermediate general qualification","West Germany","35","0.0679738465523527","0.0446142340291749","0.0913334590755304"
"Low transfer dependency","2004","(2b) intermediate general qualification","East Germany","32","0.198789661678997","0.136363241041635","0.261216082316359"
"Low transfer dependency","2004","(2a) intermediate vocational","West Germany","142","0.0446551524657449","0.0375343606961702","0.0517759442353196"
"Low transfer dependency","2004","(2a) intermediate vocational","East Germany","230","0.117585758040892","0.102454943032561","0.132716573049224"
"Low transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","53","0.0918566265122926","0.0696870831326389","0.114026169891946"
"Low transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","35","0.269375235313905","0.206623823040449","0.33212664758736"
"Low transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","70","0.0547924395667501","0.0426975321342943","0.066887346999206"
"Low transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","19","","",""
"Low transfer dependency","2004","(3a) lower tertiary education","West Germany","26","","",""
"Low transfer dependency","2004","(3a) lower tertiary education","East Germany","43","0.0672202755428978","0.048358027590141","0.0860825234956545"
"Low transfer dependency","2004","(3b) higher tertiary education","West Germany","49","0.0391063355931912","0.030595823992111","0.0476168471942714"
"Low transfer dependency","2004","(3b) higher tertiary education","East Germany","31","0.0642456703707407","0.0446267402187181","0.0838646005227632"
"High transfer dependency","2004","(0) in school","West Germany","10","","",""
"High transfer dependency","2004","(0) in school","East Germany","5","","",""
"High transfer dependency","2004","(1a) inadequately completed","West Germany","11","","",""
"High transfer dependency","2004","(1a) inadequately completed","East Germany","2","","",""
"High transfer dependency","2004","(1b) general elementary school","West Germany","60","0.0316470909890797","0.0235441686808231","0.0397500132973362"
"High transfer dependency","2004","(1b) general elementary school","East Germany","17","","",""
"High transfer dependency","2004","(1c) basic vocational qualification","West Germany","83","0.0175020180858272","0.0138285045824983","0.0211755315891562"
"High transfer dependency","2004","(1c) basic vocational qualification","East Germany","32","0.0263402837888748","0.0170965535425769","0.0355840140351727"
"High transfer dependency","2004","(2b) intermediate general qualification","West Germany","11","","",""
"High transfer dependency","2004","(2b) intermediate general qualification","East Germany","12","","",""
"High transfer dependency","2004","(2a) intermediate vocational","West Germany","30","0.0102154096459232","0.00674875441076621","0.0136820648810803"
"High transfer dependency","2004","(2a) intermediate vocational","East Germany","71","0.0440497035111906","0.0344105730921736","0.0536888339302076"
"High transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","14","","",""
"High transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","8","","",""
"High transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","17","","",""
"High transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"High transfer dependency","2004","(3a) lower tertiary education","West Germany","7","","",""
"High transfer dependency","2004","(3a) lower tertiary education","East Germany","12","","",""
"High transfer dependency","2004","(3b) higher tertiary education","West Germany","14","","",""
"High transfer dependency","2004","(3b) higher tertiary education","East Germany","6","","",""
"Very high transfer dependency","2004","(0) in school","West Germany","10","","",""
"Very high transfer dependency","2004","(0) in school","East Germany","14","","",""
"Very high transfer dependency","2004","(1a) inadequately completed","West Germany","16","","",""
"Very high transfer dependency","2004","(1a) inadequately completed","East Germany","2","","",""
"Very high transfer dependency","2004","(1b) general elementary school","West Germany","85","0.0528057404190401","0.0424538886838844","0.0631575921541957"
"Very high transfer dependency","2004","(1b) general elementary school","East Germany","11","","",""
"Very high transfer dependency","2004","(1c) basic vocational qualification","West Germany","102","0.0276331018644794","0.023041104343847","0.0322250993851119"
"Very high transfer dependency","2004","(1c) basic vocational qualification","East Germany","65","0.058553711745479","0.0450015546807371","0.0721058688102208"
"Very high transfer dependency","2004","(2b) intermediate general qualification","West Germany","13","","",""
"Very high transfer dependency","2004","(2b) intermediate general qualification","East Germany","13","","",""
"Very high transfer dependency","2004","(2a) intermediate vocational","West Germany","38","0.0167901461868086","0.0123605639911047","0.0212197283825124"
"Very high transfer dependency","2004","(2a) intermediate vocational","East Germany","116","0.0941354825304049","0.0804185498761471","0.107852415184663"
"Very high transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","10","","",""
"Very high transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","10","","",""
"Very high transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","20","","",""
"Very high transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Very high transfer dependency","2004","(3a) lower tertiary education","West Germany","8","","",""
"Very high transfer dependency","2004","(3a) lower tertiary education","East Germany","16","","",""
"Very high transfer dependency","2004","(3b) higher tertiary education","West Germany","18","","",""
"Very high transfer dependency","2004","(3b) higher tertiary education","East Germany","6","","",""
"Very low transfer dependency","2005","(0) in school","West Germany","443","0.844395934986308","0.812781462613678","0.876010407358938"
"Very low transfer dependency","2005","(0) in school","East Germany","103","0.602283274838797","0.522621235730192","0.681945313947401"
"Very low transfer dependency","2005","(1a) inadequately completed","West Germany","152","0.698541042076024","0.63871311824178","0.758368965910268"
"Very low transfer dependency","2005","(1a) inadequately completed","East Germany","14","","",""
"Very low transfer dependency","2005","(1b) general elementary school","West Germany","1369","0.819761240142795","0.801202979380269","0.838319500905321"
"Very low transfer dependency","2005","(1b) general elementary school","East Germany","157","0.731589796111153","0.671656001615261","0.791523590607044"
"Very low transfer dependency","2005","(1c) basic vocational qualification","West Germany","4208","0.904467737310484","0.895998000536209","0.91293747408476"
"Very low transfer dependency","2005","(1c) basic vocational qualification","East Germany","897","0.808259481917973","0.784856797767292","0.831662166068654"
"Very low transfer dependency","2005","(2b) intermediate general qualification","West Germany","368","0.832276409553263","0.797246562558876","0.86730625654765"
"Very low transfer dependency","2005","(2b) intermediate general qualification","East Germany","90","0.588064254511556","0.505647608279132","0.67048090074398"
"Very low transfer dependency","2005","(2a) intermediate vocational","West Germany","2882","0.925240494453103","0.915979280647757","0.934501708258448"
"Very low transfer dependency","2005","(2a) intermediate vocational","East Germany","1258","0.724009647670315","0.702583253921739","0.745436041418891"
"Very low transfer dependency","2005","(2c_gen) general maturity certificate","West Germany","530","0.83132964465575","0.801441741412495","0.861217547899006"
"Very low transfer dependency","2005","(2c_gen) general maturity certificate","East Germany","136","0.647629648938643","0.578605315641747","0.71665398223554"
"Very low transfer dependency","2005","(2c_voc) vocational maturity certificate","West Germany","1186","0.913911270347186","0.898663667161495","0.929158873532878"
"Very low transfer dependency","2005","(2c_voc) vocational maturity certificate","East Germany","169","0.75126199910691","0.692515335862388","0.810008662351433"
"Very low transfer dependency","2005","(3a) lower tertiary education","West Germany","944","0.952829158044494","0.939602995731936","0.966055320357053"
"Very low transfer dependency","2005","(3a) lower tertiary education","East Germany","576","0.892279548052932","0.868500686783953","0.91605840932191"
"Very low transfer dependency","2005","(3b) higher tertiary education","West Germany","1834","0.918017562948216","0.905752852307154","0.930282273589278"
"Very low transfer dependency","2005","(3b) higher tertiary education","East Germany","550","0.916813387651799","0.894586024920656","0.939040750382942"
"Low transfer dependency","2005","(0) in school","West Germany","39","0.0804952457598488","0.0567670614649275","0.10422343005477"
"Low transfer dependency","2005","(0) in school","East Germany","17","","",""
"Low transfer dependency","2005","(1a) inadequately completed","West Germany","32","0.134304338472359","0.0898492465105885","0.17875943043413"
"Low transfer dependency","2005","(1a) inadequately completed","East Germany","2","","",""
"Low transfer dependency","2005","(1b) general elementary school","West Germany","136","0.0900386055712093","0.0762190094369515","0.103858201705467"
"Low transfer dependency","2005","(1b) general elementary school","East Germany","13","","",""
"Low transfer dependency","2005","(1c) basic vocational qualification","West Germany","240","0.0490707246381896","0.0428465225368833","0.0552949267394959"
"Low transfer dependency","2005","(1c) basic vocational qualification","East Germany","95","0.0950302819862283","0.0775969118276345","0.112463652144822"
"Low transfer dependency","2005","(2b) intermediate general qualification","West Germany","43","0.108876525650005","0.0796724515664469","0.138080599733563"
"Low transfer dependency","2005","(2b) intermediate general qualification","East Germany","26","","",""
"Low transfer dependency","2005","(2a) intermediate vocational","West Germany","142","0.0418288908889262","0.0347792483705144","0.0488785334073379"
"Low transfer dependency","2005","(2a) intermediate vocational","East Germany","236","0.145400292065598","0.128503900561819","0.162296683569377"
"Low transfer dependency","2005","(2c_gen) general maturity certificate","West Germany","38","0.0887007632824","0.0660081967872485","0.111393329777552"
"Low transfer dependency","2005","(2c_gen) general maturity certificate","East Germany","23","","",""
"Low transfer dependency","2005","(2c_voc) vocational maturity certificate","West Germany","76","0.0541586703684833","0.0418554286882433","0.0664619120487234"
"Low transfer dependency","2005","(2c_voc) vocational maturity certificate","East Germany","19","","",""
"Low transfer dependency","2005","(3a) lower tertiary education","West Germany","31","0.0325311317628193","0.0214634261096816","0.043598837415957"
"Low transfer dependency","2005","(3a) lower tertiary education","East Germany","51","0.0592598175782173","0.0411503157780456","0.0773693193783891"
"Low transfer dependency","2005","(3b) higher tertiary education","West Germany","48","0.0351218578480516","0.0268919234411311","0.0433517922549721"
"Low transfer dependency","2005","(3b) higher tertiary education","East Germany","34","0.0680826989644836","0.0478092418117387","0.0883561561172286"
"High transfer dependency","2005","(0) in school","West Germany","10","","",""
"High transfer dependency","2005","(0) in school","East Germany","8","","",""
"High transfer dependency","2005","(1a) inadequately completed","West Germany","15","","",""
"High transfer dependency","2005","(1a) inadequately completed","East Germany","","","",""
"High transfer dependency","2005","(1b) general elementary school","West Germany","60","0.0388981347906556","0.0295630431466456","0.0482332264346655"
"High transfer dependency","2005","(1b) general elementary school","East Germany","18","","",""
"High transfer dependency","2005","(1c) basic vocational qualification","West Germany","77","0.0181781363943399","0.0143287689447642","0.0220275038439155"
"High transfer dependency","2005","(1c) basic vocational qualification","East Germany","37","0.038187199026408","0.02679421475612","0.0495801832966961"
"High transfer dependency","2005","(2b) intermediate general qualification","West Germany","10","","",""
"High transfer dependency","2005","(2b) intermediate general qualification","East Germany","10","","",""
"High transfer dependency","2005","(2a) intermediate vocational","West Germany","32","0.0119403007343256","0.00811551941250225","0.015765082056149"
"High transfer dependency","2005","(2a) intermediate vocational","East Germany","84","0.0511341457206121","0.0405759947887138","0.0616922966525105"
"High transfer dependency","2005","(2c_gen) general maturity certificate","West Germany","14","","",""
"High transfer dependency","2005","(2c_gen) general maturity certificate","East Germany","10","","",""
"High transfer dependency","2005","(2c_voc) vocational maturity certificate","West Germany","21","","",""
"High transfer dependency","2005","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"High transfer dependency","2005","(3a) lower tertiary education","West Germany","6","","",""
"High transfer dependency","2005","(3a) lower tertiary education","East Germany","13","","",""
"High transfer dependency","2005","(3b) higher tertiary education","West Germany","20","","",""
"High transfer dependency","2005","(3b) higher tertiary education","East Germany","4","","",""
"Very high transfer dependency","2005","(0) in school","West Germany","13","","",""
"Very high transfer dependency","2005","(0) in school","East Germany","17","","",""
"Very high transfer dependency","2005","(1a) inadequately completed","West Germany","27","","",""
"Very high transfer dependency","2005","(1a) inadequately completed","East Germany","3","","",""
"Very high transfer dependency","2005","(1b) general elementary school","West Germany","83","0.0513020194953403","0.0406507663619007","0.06195327262878"
"Very high transfer dependency","2005","(1b) general elementary school","East Germany","22","","",""
"Very high transfer dependency","2005","(1c) basic vocational qualification","West Germany","102","0.0282834016569862","0.0235066355974124","0.03306016771656"
"Very high transfer dependency","2005","(1c) basic vocational qualification","East Germany","58","0.0585230370693906","0.04456894462646","0.0724771295123212"
"Very high transfer dependency","2005","(2b) intermediate general qualification","West Germany","16","","",""
"Very high transfer dependency","2005","(2b) intermediate general qualification","East Germany","11","","",""
"Very high transfer dependency","2005","(2a) intermediate vocational","West Germany","42","0.0209903139236453","0.0159424185420091","0.0260382093052815"
"Very high transfer dependency","2005","(2a) intermediate vocational","East Germany","94","0.0794559145434746","0.0664926206878956","0.0924192083990535"
"Very high transfer dependency","2005","(2c_gen) general maturity certificate","West Germany","21","","",""
"Very high transfer dependency","2005","(2c_gen) general maturity certificate","East Germany","15","","",""
"Very high transfer dependency","2005","(2c_voc) vocational maturity certificate","West Germany","17","","",""
"Very high transfer dependency","2005","(2c_voc) vocational maturity certificate","East Germany","14","","",""
"Very high transfer dependency","2005","(3a) lower tertiary education","West Germany","6","","",""
"Very high transfer dependency","2005","(3a) lower tertiary education","East Germany","13","","",""
"Very high transfer dependency","2005","(3b) higher tertiary education","West Germany","20","","",""
"Very high transfer dependency","2005","(3b) higher tertiary education","East Germany","5","","",""
"Very low transfer dependency","2006","(0) in school","West Germany","438","0.84460622829248","0.812755905327116","0.876456551257844"
"Very low transfer dependency","2006","(0) in school","East Germany","109","0.647200441200214","0.569690915002001","0.724709967398427"
"Very low transfer dependency","2006","(1a) inadequately completed","West Germany","146","0.595044629097843","0.529732088827112","0.660357169368573"
"Very low transfer dependency","2006","(1a) inadequately completed","East Germany","15","","",""
"Very low transfer dependency","2006","(1b) general elementary school","West Germany","1423","0.811218676427378","0.792841765962816","0.829595586891941"
"Very low transfer dependency","2006","(1b) general elementary school","East Germany","169","0.684696201007779","0.62529055531003","0.744101846705529"
"Very low transfer dependency","2006","(1c) basic vocational qualification","West Germany","4530","0.897341963135677","0.888930043208918","0.905753883062437"
"Very low transfer dependency","2006","(1c) basic vocational qualification","East Germany","978","0.817709698325904","0.795511057561902","0.839908339089905"
"Very low transfer dependency","2006","(2b) intermediate general qualification","West Germany","372","0.840880802054019","0.806818441861565","0.874943162246473"
"Very low transfer dependency","2006","(2b) intermediate general qualification","East Germany","114","0.650210550875129","0.576082959671162","0.724338142079096"
"Very low transfer dependency","2006","(2a) intermediate vocational","West Germany","3093","0.910707121604412","0.901077807281209","0.920336435927615"
"Very low transfer dependency","2006","(2a) intermediate vocational","East Germany","1382","0.733237967310451","0.712755381664249","0.753720552956652"
"Very low transfer dependency","2006","(2c_gen) general maturity certificate","West Germany","551","0.819315122651798","0.789645076617207","0.848985168686388"
"Very low transfer dependency","2006","(2c_gen) general maturity certificate","East Germany","120","0.572901947803406","0.500638981759903","0.645164913846908"
"Very low transfer dependency","2006","(2c_voc) vocational maturity certificate","West Germany","1261","0.884241294483321","0.867512210704705","0.900970378261937"
"Very low transfer dependency","2006","(2c_voc) vocational maturity certificate","East Germany","185","0.752869940201174","0.696383156430219","0.809356723972129"
"Very low transfer dependency","2006","(3a) lower tertiary education","West Germany","1067","0.950135464084776","0.937353601312079","0.962917326857472"
"Very low transfer dependency","2006","(3a) lower tertiary education","East Germany","611","0.91074245799998","0.889375618224185","0.932109297775776"
