"transab_cat2","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2004","Employed","Single parent ","537","0.771835593344752","0.740523659208587","0.803147527480917"
"Very low transfer dependency","2004","Employed","Couple + C. LE 16 ","2882","0.870422653581769","0.858913657224095","0.881931649939442"
"Very low transfer dependency","2004","Employed","Couple + C. GT 16 ","2541","0.919370742404018","0.909114326272745","0.92962715853529"
"Very low transfer dependency","2004","Employed","Couple + C. LE and GT 16","1068","0.848325928982296","0.828320325590901","0.868331532373691"
"Low transfer dependency","2004","Not Employed","1-pers.-HH","41","0.0287456460957772","0.0201835823972717","0.0373077097942828"
"Low transfer dependency","2004","Not Employed","(Married) couple without C. ","126","0.0371994526277304","0.0309818847382616","0.0434170205171992"
"Low transfer dependency","2004","Not Employed","Single parent ","33","0.0759057927349571","0.049484745788798","0.102326839681116"
"Low transfer dependency","2004","Not Employed","Couple + C. LE 16 ","119","0.166916886849074","0.140103727582494","0.193730046115653"
"Low transfer dependency","2004","Not Employed","Couple + C. GT 16 ","108","0.105709202596314","0.088247443613869","0.123170961578759"
"Low transfer dependency","2004","Not Employed","Couple + C. LE and GT 16","96","0.192811339598586","0.159224899974223","0.226397779222948"
"Low transfer dependency","2004","Employed","1-pers.-HH","69","0.0464332224904184","0.0356544942837096","0.0572119506971272"
"Low transfer dependency","2004","Employed","(Married) couple without C. ","96","0.0247804969422357","0.0197755257948137","0.0297854680896577"
"Low transfer dependency","2004","Employed","Single parent ","91","0.140388813678032","0.114468465739023","0.166309161617042"
"Low transfer dependency","2004","Employed","Couple + C. LE 16 ","294","0.0946112449500839","0.084581341655696","0.104641148244472"
"Low transfer dependency","2004","Employed","Couple + C. GT 16 ","128","0.0618943494099882","0.0528170775984694","0.070971621221507"
"Low transfer dependency","2004","Employed","Couple + C. LE and GT 16","132","0.109840185777921","0.092400878344846","0.127279493210996"
"High transfer dependency","2004","Not Employed","1-pers.-HH","22","","",""
"High transfer dependency","2004","Not Employed","(Married) couple without C. ","41","0.0147958833606647","0.0108292902298427","0.0187624764914866"
"High transfer dependency","2004","Not Employed","Single parent ","24","","",""
"High transfer dependency","2004","Not Employed","Couple + C. LE 16 ","34","0.0375860094090394","0.023910366347174","0.0512616524709049"
"High transfer dependency","2004","Not Employed","Couple + C. GT 16 ","42","0.0352133002929796","0.0247453601813359","0.0456812404046234"
"High transfer dependency","2004","Not Employed","Couple + C. LE and GT 16","26","","",""
"High transfer dependency","2004","Employed","1-pers.-HH","38","0.0198768662063315","0.0127271001807084","0.0270266322319546"
"High transfer dependency","2004","Employed","(Married) couple without C. ","37","0.0173790018555806","0.0131717276414139","0.0215862760697472"
"High transfer dependency","2004","Employed","Single parent ","45","0.0660987343216434","0.0475604047195923","0.0846370639236945"
"High transfer dependency","2004","Employed","Couple + C. LE 16 ","61","0.0184075022807496","0.0138010045065477","0.0230140000549515"
"High transfer dependency","2004","Employed","Couple + C. GT 16 ","31","0.0147208181160617","0.0101840185803614","0.0192576176517621"
"High transfer dependency","2004","Employed","Couple + C. LE and GT 16","24","","",""
"Very high transfer dependency","2004","Not Employed","1-pers.-HH","141","0.0919903528217521","0.077180787842774","0.10679991780073"
"Very high transfer dependency","2004","Not Employed","(Married) couple without C. ","66","0.0192217676415341","0.0147108368111786","0.0237326984718896"
"Very high transfer dependency","2004","Not Employed","Single parent ","107","0.280164572266174","0.235364609242662","0.324964535289685"
"Very high transfer dependency","2004","Not Employed","Couple + C. LE 16 ","97","0.154759874420732","0.128753912553827","0.180765836287636"
"Very high transfer dependency","2004","Not Employed","Couple + C. GT 16 ","36","0.0468739155020159","0.034869721534647","0.0588781094693848"
"Very high transfer dependency","2004","Not Employed","Couple + C. LE and GT 16","39","0.0860919854985221","0.0622115214895724","0.109972449507472"
"Very high transfer dependency","2004","Employed","1-pers.-HH","24","","",""
"Very high transfer dependency","2004","Employed","(Married) couple without C. ","19","","",""
"Very high transfer dependency","2004","Employed","Single parent ","17","","",""
"Very high transfer dependency","2004","Employed","Couple + C. LE 16 ","34","0.0165585991873979","0.0121854543681136","0.0209317440066823"
"Very high transfer dependency","2004","Employed","Couple + C. GT 16 ","7","","",""
"Very high transfer dependency","2004","Employed","Couple + C. LE and GT 16","11","","",""
"Very low transfer dependency","2005","Not Employed","1-pers.-HH","1230","0.855450791474516","0.837218663865062","0.873682919083971"
"Very low transfer dependency","2005","Not Employed","(Married) couple without C. ","3234","0.921068474047638","0.9121433688553","0.929993579239975"
"Very low transfer dependency","2005","Not Employed","Single parent ","213","0.533258224695293","0.483617359030824","0.582899090359762"
"Very low transfer dependency","2005","Not Employed","Couple + C. LE 16 ","404","0.597522169867505","0.56005221780725","0.63499212192776"
"Very low transfer dependency","2005","Not Employed","Couple + C. GT 16 ","896","0.811744208037349","0.78836500390323","0.835123412171469"
"Very low transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","364","0.660036160911788","0.619896710000021","0.700175611823554"
"Very low transfer dependency","2005","Employed","1-pers.-HH","1360","0.885438931972777","0.869474914956779","0.901402948988775"
"Very low transfer dependency","2005","Employed","(Married) couple without C. ","3376","0.949411908165836","0.942178242644218","0.956645573687454"
"Very low transfer dependency","2005","Employed","Single parent ","535","0.74856157185315","0.716445777172249","0.780677366534051"
"Very low transfer dependency","2005","Employed","Couple + C. LE 16 ","2684","0.885459520155492","0.874101347281205","0.896817693029778"
"Very low transfer dependency","2005","Employed","Couple + C. GT 16 ","2403","0.921214268520703","0.910772192736749","0.931656344304657"
"Very low transfer dependency","2005","Employed","Couple + C. LE and GT 16","979","0.83003577860748","0.808289600372482","0.851781956842479"
"Low transfer dependency","2005","Not Employed","1-pers.-HH","42","0.0369890890150329","0.0272035579899179","0.0467746200401478"
"Low transfer dependency","2005","Not Employed","(Married) couple without C. ","144","0.0384570768459755","0.0320918394133513","0.0448223142785997"
"Low transfer dependency","2005","Not Employed","Single parent ","43","0.107764051347493","0.0769102242169987","0.138617878477987"
"Low transfer dependency","2005","Not Employed","Couple + C. LE 16 ","124","0.176311763950563","0.147194053627745","0.205429474273381"
"Low transfer dependency","2005","Not Employed","Couple + C. GT 16 ","104","0.10296149945143","0.0847858925509226","0.121137106351937"
"Low transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","86","0.161223538382967","0.130062742505959","0.192384334259974"
"Low transfer dependency","2005","Employed","1-pers.-HH","75","0.0488300819397339","0.0380277597049737","0.059632404174494"
"Low transfer dependency","2005","Employed","(Married) couple without C. ","111","0.0374167784953028","0.0311526699130689","0.0436808870775367"
"Low transfer dependency","2005","Employed","Single parent ","90","0.128365461437576","0.103603765256736","0.153127157618416"
"Low transfer dependency","2005","Employed","Couple + C. LE 16 ","259","0.0856626963722714","0.0756812446831368","0.095644148061406"
"Low transfer dependency","2005","Employed","Couple + C. GT 16 ","123","0.0614417445173785","0.0521339858760373","0.0707495031587197"
"Low transfer dependency","2005","Employed","Couple + C. LE and GT 16","136","0.135155345976533","0.11536098667903","0.154949705274036"
"High transfer dependency","2005","Not Employed","1-pers.-HH","22","","",""
"High transfer dependency","2005","Not Employed","(Married) couple without C. ","57","0.0147281406455541","0.0107407008766236","0.0187155804144846"
"High transfer dependency","2005","Not Employed","Single parent ","38","0.113987113039441","0.0823657836025955","0.145608442476287"
"High transfer dependency","2005","Not Employed","Couple + C. LE 16 ","46","0.085708771473441","0.0643197923839308","0.107097750562951"
"High transfer dependency","2005","Not Employed","Couple + C. GT 16 ","42","0.045651062756677","0.0331678896320892","0.0581342358812647"
"High transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","30","0.059063344418758","0.0390872578598786","0.0790394309776373"
"High transfer dependency","2005","Employed","1-pers.-HH","43","0.0272572125430835","0.0190954476885659","0.0354189773976011"
"High transfer dependency","2005","Employed","(Married) couple without C. ","26","","",""
"High transfer dependency","2005","Employed","Single parent ","53","0.0869591461480974","0.0661002260446569","0.107818066251538"
"High transfer dependency","2005","Employed","Couple + C. LE 16 ","53","0.0186256610391885","0.0138037652959766","0.0234475567824003"
"High transfer dependency","2005","Employed","Couple + C. GT 16 ","23","","",""
"High transfer dependency","2005","Employed","Couple + C. LE and GT 16","19","","",""
"Very high transfer dependency","2005","Not Employed","1-pers.-HH","135","0.0948655494160705","0.0796725756731394","0.110058523159002"
"Very high transfer dependency","2005","Not Employed","(Married) couple without C. ","71","0.0257463084608326","0.0205038421384988","0.0309887747831664"
"Very high transfer dependency","2005","Not Employed","Single parent ","94","0.244990610917773","0.202196587029448","0.287784634806098"
"Very high transfer dependency","2005","Not Employed","Couple + C. LE 16 ","84","0.140457294708491","0.113908731434993","0.167005857981989"
"Very high transfer dependency","2005","Not Employed","Couple + C. GT 16 ","32","0.0396432297545441","0.0279738770574427","0.0513125824516455"
"Very high transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","55","0.119676956286488","0.092172852203677","0.147181060369298"
"Very high transfer dependency","2005","Employed","1-pers.-HH","51","0.0384737735444058","0.0288331015344473","0.0481144455543643"
"Very high transfer dependency","2005","Employed","(Married) couple without C. ","13","","",""
"Very high transfer dependency","2005","Employed","Single parent ","23","","",""
"Very high transfer dependency","2005","Employed","Couple + C. LE 16 ","24","","",""
"Very high transfer dependency","2005","Employed","Couple + C. GT 16 ","8","","",""
"Very high transfer dependency","2005","Employed","Couple + C. LE and GT 16","12","","",""
"Very low transfer dependency","2006","Not Employed","1-pers.-HH","1435","0.846630009898044","0.829424594499558","0.86383542529653"
"Very low transfer dependency","2006","Not Employed","(Married) couple without C. ","3728","0.924222945901005","0.916012543190099","0.932433348611911"
"Very low transfer dependency","2006","Not Employed","Single parent ","225","0.484969176802126","0.438534570830899","0.531403782773352"
"Very low transfer dependency","2006","Not Employed","Couple + C. LE 16 ","458","0.58361009582717","0.548259292798126","0.618960898856215"
"Very low transfer dependency","2006","Not Employed","Couple + C. GT 16 ","980","0.815269541881219","0.792994492359875","0.837544591402563"
"Very low transfer dependency","2006","Not Employed","Couple + C. LE and GT 16","381","0.642318655943465","0.601626762461846","0.683010549425084"
"Very low transfer dependency","2006","Employed","1-pers.-HH","1470","0.884606113270369","0.869190085361212","0.900022141179526"
"Very low transfer dependency","2006","Employed","(Married) couple without C. ","3693","0.953877023401137","0.947267752035065","0.960486294767208"
"Very low transfer dependency","2006","Employed","Single parent ","566","0.735046400953973","0.703462937827974","0.766629864079972"
"Very low transfer dependency","2006","Employed","Couple + C. LE 16 ","2759","0.852657742664602","0.840293662003274","0.865021823325929"
"Very low transfer dependency","2006","Employed","Couple + C. GT 16 ","2451","0.925522271539809","0.915470994841143","0.935573548238475"
"Very low transfer dependency","2006","Employed","Couple + C. LE and GT 16","909","0.81964636863899","0.796456844486153","0.842835892791826"
"Low transfer dependency","2006","Not Employed","1-pers.-HH","46","0.0268701017022665","0.0191491968321852","0.0345910065723479"
"Low transfer dependency","2006","Not Employed","(Married) couple without C. ","139","0.0368583530097586","0.0310128717711509","0.0427038342483663"
"Low transfer dependency","2006","Not Employed","Single parent ","42","0.0883934316302277","0.0620190791728078","0.114767784087648"
"Low transfer dependency","2006","Not Employed","Couple + C. LE 16 ","122","0.172494157988068","0.145400944455196","0.19958737152094"
"Low transfer dependency","2006","Not Employed","Couple + C. GT 16 ","87","0.0799499672857667","0.064382653352987","0.0955172812185463"
"Low transfer dependency","2006","Not Employed","Couple + C. LE and GT 16","70","0.119929012890068","0.0923483012249996","0.147509724555137"
"Low transfer dependency","2006","Employed","1-pers.-HH","81","0.0456727763261857","0.0355992046388623","0.0557463480135091"
"Low transfer dependency","2006","Employed","(Married) couple without C. ","128","0.0321631383156895","0.0266037243360458","0.0377225522953332"
"Low transfer dependency","2006","Employed","Single parent ","84","0.119966469502443","0.0967125048349742","0.143220434169912"
"Low transfer dependency","2006","Employed","Couple + C. LE 16 ","284","0.105238627599115","0.0945344821550296","0.115942773043201"
"Low transfer dependency","2006","Employed","Couple + C. GT 16 ","115","0.0496098813174722","0.041297037314436","0.0579227253205084"
"Low transfer dependency","2006","Employed","Couple + C. LE and GT 16","107","0.125291125433852","0.105324344481976","0.145257906385728"
"High transfer dependency","2006","Not Employed","1-pers.-HH","35","0.0180104916149344","0.011660628751085","0.0243603544787839"
"High transfer dependency","2006","Not Employed","(Married) couple without C. ","49","0.0142863247961702","0.0106046715893869","0.0179679780029534"
"High transfer dependency","2006","Not Employed","Single parent ","40","0.124026170842274","0.0934015783144234","0.154650763370125"
"High transfer dependency","2006","Not Employed","Couple + C. LE 16 ","53","0.0729606837458923","0.054310577322839","0.0916107901689455"
"High transfer dependency","2006","Not Employed","Couple + C. GT 16 ","56","0.050627707046397","0.0380439240196067","0.0632114900731874"
"High transfer dependency","2006","Not Employed","Couple + C. LE and GT 16","32","0.0771888093168115","0.0545309913368462","0.0998466272967768"
"High transfer dependency","2006","Employed","1-pers.-HH","55","0.0328622258944485","0.0242602389255646","0.0414642128633325"
"High transfer dependency","2006","Employed","(Married) couple without C. ","33","0.00977983312813693","0.00667898617225796","0.0128806800840159"
"High transfer dependency","2006","Employed","Single parent ","55","0.0721145555118963","0.053601585148635","0.0906275258751577"
"High transfer dependency","2006","Employed","Couple + C. LE 16 ","73","0.0251771075068667","0.0197122785067435","0.03064193650699"
"High transfer dependency","2006","Employed","Couple + C. GT 16 ","36","0.0162561368431791","0.0114148114654675","0.0210974622208906"
"High transfer dependency","2006","Employed","Couple + C. LE and GT 16","27","","",""
"Very high transfer dependency","2006","Not Employed","1-pers.-HH","169","0.108489396784755","0.093640128901223","0.123338664668287"
"Very high transfer dependency","2006","Not Employed","(Married) couple without C. ","75","0.0246323762930666","0.0198234895364074","0.0294412630497258"
"Very high transfer dependency","2006","Not Employed","Single parent ","138","0.302611220725372","0.259928894877201","0.345293546573544"
"Very high transfer dependency","2006","Not Employed","Couple + C. LE 16 ","114","0.170935062438869","0.143939172935819","0.19793095194192"
"Very high transfer dependency","2006","Not Employed","Couple + C. GT 16 ","43","0.0541527837866174","0.0411624681304683","0.0671430994427664"
"Very high transfer dependency","2006","Not Employed","Couple + C. LE and GT 16","50","0.160563521849655","0.129396030460613","0.191731013238697"
"Very high transfer dependency","2006","Employed","1-pers.-HH","44","0.036858884508997","0.0277676643686296","0.0459501046493643"
"Very high transfer dependency","2006","Employed","(Married) couple without C. ","15","","",""
"Very high transfer dependency","2006","Employed","Single parent ","45","0.0728725740316878","0.0542701633239302","0.0914749847394454"
"Very high transfer dependency","2006","Employed","Couple + C. LE 16 ","41","0.0169265222294162","0.0124267797708396","0.0214262646879928"
"Very high transfer dependency","2006","Employed","Couple + C. GT 16 ","19","","",""
"Very high transfer dependency","2006","Employed","Couple + C. LE and GT 16","13","","",""
"Very low transfer dependency","2007","Not Employed","1-pers.-HH","1366","0.850433291092352","0.832985190043002","0.867881392141702"
"Very low transfer dependency","2007","Not Employed","(Married) couple without C. ","3531","0.93153861383574","0.923477395372006","0.939599832299473"
"Very low transfer dependency","2007","Not Employed","Single parent ","201","0.460409495263323","0.413516549933128","0.507302440593518"
"Very low transfer dependency","2007","Not Employed","Couple + C. LE 16 ","414","0.624293912461296","0.586595581045049","0.661992243877544"
"Very low transfer dependency","2007","Not Employed","Couple + C. GT 16 ","967","0.830986977773848","0.809194022967031","0.852779932580664"
"Very low transfer dependency","2007","Not Employed","Couple + C. LE and GT 16","360","0.644283052182397","0.60176491363721","0.686801190727584"
"Very low transfer dependency","2007","Employed","1-pers.-HH","1390","0.893051099725791","0.877705259197738","0.908396940253844"
"Very low transfer dependency","2007","Employed","(Married) couple without C. ","3405","0.939949631059678","0.932175855375674","0.947723406743681"
"Very low transfer dependency","2007","Employed","Single parent ","521","0.723302106840989","0.690395605662741","0.756208608019236"
"Very low transfer dependency","2007","Employed","Couple + C. LE 16 ","2621","0.885380900856648","0.873852060390116","0.896909741323179"
"Very low transfer dependency","2007","Employed","Couple + C. GT 16 ","2358","0.915668076537584","0.904814190237954","0.926521962837214"
"Very low transfer dependency","2007","Employed","Couple + C. LE and GT 16","858","0.821160136062356","0.797118208927431","0.845202063197282"
"Low transfer dependency","2007","Not Employed","1-pers.-HH","45","0.0305463271541305","0.022127461054472","0.038965193253789"
"Low transfer dependency","2007","Not Employed","(Married) couple without C. ","123","0.0355016043605846","0.0295948057969716","0.0414084029241976"
"Low transfer dependency","2007","Not Employed","Single parent ","64","0.113302792535044","0.0834825477875444","0.143123037282544"
"Low transfer dependency","2007","Not Employed","Couple + C. LE 16 ","88","0.135390422265038","0.108758197065263","0.162022647464813"
"Low transfer dependency","2007","Not Employed","Couple + C. GT 16 ","86","0.0772834863237212","0.0617547389587566","0.0928122336886857"
"Low transfer dependency","2007","Not Employed","Couple + C. LE and GT 16","64","0.140349616179428","0.1094999722464","0.171199260112455"
"Low transfer dependency","2007","Employed","1-pers.-HH","76","0.0431817308592242","0.0330885253294553","0.0532749363889932"
"Low transfer dependency","2007","Employed","(Married) couple without C. ","120","0.0424203040459939","0.0358255860825571","0.0490150220094306"
"Low transfer dependency","2007","Employed","Single parent ","87","0.122845064277147","0.0986995795531186","0.146990549001175"
"Low transfer dependency","2007","Employed","Couple + C. LE 16 ","225","0.0782362858551195","0.0685176350988637","0.0879549366113753"
"Low transfer dependency","2007","Employed","Couple + C. GT 16 ","119","0.0572724585033994","0.0481966308797818","0.0663482861270171"
"Low transfer dependency","2007","Employed","Couple + C. LE and GT 16","87","0.125031587693462","0.104281055362787","0.145782120024137"
"High transfer dependency","2007","Not Employed","1-pers.-HH","29","","",""
"High transfer dependency","2007","Not Employed","(Married) couple without C. ","58","0.0154509193971398","0.0115138482333371","0.0193879905609425"
"High transfer dependency","2007","Not Employed","Single parent ","40","0.10065362383043","0.0723474331118023","0.128959814549057"
"High transfer dependency","2007","Not Employed","Couple + C. LE 16 ","39","0.0693652963266072","0.0495881235885053","0.0891424690647091"
"High transfer dependency","2007","Not Employed","Couple + C. GT 16 ","42","0.0521645982993109","0.0392341577510418","0.06509503884758"
"High transfer dependency","2007","Not Employed","Couple + C. LE and GT 16","9","","",""
"High transfer dependency","2007","Employed","1-pers.-HH","47","0.0331300227429525","0.0242429390758325","0.0420171064100726"
"High transfer dependency","2007","Employed","(Married) couple without C. ","44","0.0119810160183264","0.00842100499383444","0.0155410270428183"
"High transfer dependency","2007","Employed","Single parent ","61","0.0905137373922161","0.069409277733885","0.111618197050547"
"High transfer dependency","2007","Employed","Couple + C. LE 16 ","60","0.0251026976864869","0.0194411953382155","0.0307642000347584"
"High transfer dependency","2007","Employed","Couple + C. GT 16 ","28","","",""
"High transfer dependency","2007","Employed","Couple + C. LE and GT 16","20","","",""
"Very high transfer dependency","2007","Not Employed","1-pers.-HH","165","0.101723305093854","0.0869347456945568","0.116511864493151"
"Very high transfer dependency","2007","Not Employed","(Married) couple without C. ","58","0.017508862406536","0.0133221734041427","0.0216955514089294"
"Very high transfer dependency","2007","Not Employed","Single parent ","129","0.325634088371203","0.281546538721911","0.369721638020495"
"Very high transfer dependency","2007","Not Employed","Couple + C. LE 16 ","93","0.170950368947059","0.141646244602448","0.20025449329167"
"Very high transfer dependency","2007","Not Employed","Couple + C. GT 16 ","41","0.0395649376031204","0.0282292421100275","0.0509006330962134"
"Very high transfer dependency","2007","Not Employed","Couple + C. LE and GT 16","54","0.184847033422521","0.150371625811745","0.219322441033296"
"Very high transfer dependency","2007","Employed","1-pers.-HH","45","0.0306371466720323","0.0220799461532164","0.0391943471908482"
"Very high transfer dependency","2007","Employed","(Married) couple without C. ","19","","",""
"Very high transfer dependency","2007","Employed","Single parent ","41","0.063339091489648","0.0454228862363937","0.0812552967429023"
"Very high transfer dependency","2007","Employed","Couple + C. LE 16 ","27","","",""
"Very high transfer dependency","2007","Employed","Couple + C. GT 16 ","13","","",""
"Very high transfer dependency","2007","Employed","Couple + C. LE and GT 16","11","","",""
"Very low transfer dependency","2008","Not Employed","1-pers.-HH","1317","0.833407744092907","0.814791804907054","0.85202368327876"
"Very low transfer dependency","2008","Not Employed","(Married) couple without C. ","3429","0.935092022429259","0.927096323661403","0.943087721197114"
"Very low transfer dependency","2008","Not Employed","Single parent ","213","0.465266199793382","0.417219065437768","0.513313334148996"
"Very low transfer dependency","2008","Not Employed","Couple + C. LE 16 ","315","0.614299316669871","0.571331839821401","0.657266793518341"
"Very low transfer dependency","2008","Not Employed","Couple + C. GT 16 ","887","0.849488843214457","0.827458512268731","0.871519174160182"
"Very low transfer dependency","2008","Not Employed","Couple + C. LE and GT 16","342","0.792150556415291","0.753111227677321","0.831189885153262"
"Very low transfer dependency","2008","Employed","1-pers.-HH","1331","0.873202606481743","0.856363651484571","0.890041561478915"
"Very low transfer dependency","2008","Employed","(Married) couple without C. ","3288","0.963064527934804","0.956735212330406","0.969393843539202"
"Very low transfer dependency","2008","Employed","Single parent ","526","0.737526225159732","0.704955998978898","0.770096451340566"
"Very low transfer dependency","2008","Employed","Couple + C. LE 16 ","2396","0.876394439550497","0.863993545253528","0.888795333847467"
"Very low transfer dependency","2008","Employed","Couple + C. GT 16 ","2297","0.943171415563291","0.933928301680274","0.952414529446308"
"Very low transfer dependency","2008","Employed","Couple + C. LE and GT 16","821","0.892291134269769","0.872137880917751","0.912444387621788"
"Low transfer dependency","2008","Not Employed","1-pers.-HH","52","0.0402222430553995","0.0304059556684488","0.0500385304423502"
"Low transfer dependency","2008","Not Employed","(Married) couple without C. ","111","0.0284581646961133","0.0230616370437637","0.0338546923484628"
"Low transfer dependency","2008","Not Employed","Single parent ","56","0.149816646855678","0.115438358079936","0.18419493563142"
"Low transfer dependency","2008","Not Employed","Couple + C. LE 16 ","79","0.169638721095565","0.136508779461768","0.202768662729362"
"Low transfer dependency","2008","Not Employed","Couple + C. GT 16 ","59","0.0726591151408015","0.0566663856720594","0.0886518446095436"
"Low transfer dependency","2008","Not Employed","Couple + C. LE and GT 16","42","0.113075633640881","0.0826070791315238","0.143544188150238"
"Low transfer dependency","2008","Employed","1-pers.-HH","80","0.0560205961836561","0.0443831527219342","0.067658039645378"
"Low transfer dependency","2008","Employed","(Married) couple without C. ","86","0.0270825813575465","0.0216351690339723","0.0325299936811207"
"Low transfer dependency","2008","Employed","Single parent ","84","0.132515612842434","0.107416784962832","0.157614440722036"
"Low transfer dependency","2008","Employed","Couple + C. LE 16 ","225","0.0806919711444368","0.0704300213943928","0.0909539208944807"
"Low transfer dependency","2008","Employed","Couple + C. GT 16 ","79","0.0385525903482785","0.0308660817313429","0.0462390989652141"
"Low transfer dependency","2008","Employed","Couple + C. LE and GT 16","64","0.0659378548463253","0.0498046204972588","0.0820710891953917"
"High transfer dependency","2008","Not Employed","1-pers.-HH","26","","",""
"High transfer dependency","2008","Not Employed","(Married) couple without C. ","43","0.0110366196167934","0.00764592753538956","0.0144273116981971"
"High transfer dependency","2008","Not Employed","Single parent ","18","","",""
"High transfer dependency","2008","Not Employed","Couple + C. LE 16 ","35","0.0715012636336528","0.0487569859785461","0.0942455412887594"
"High transfer dependency","2008","Not Employed","Couple + C. GT 16 ","27","","",""
"High transfer dependency","2008","Not Employed","Couple + C. LE and GT 16","10","","",""
"High transfer dependency","2008","Employed","1-pers.-HH","45","0.0406165399534686","0.0306268953715806","0.0506061845353567"
"High transfer dependency","2008","Employed","(Married) couple without C. ","30","0.00754779040787488","0.00464328660960758","0.0104522942061422"
"High transfer dependency","2008","Employed","Single parent ","50","0.0753576223755312","0.055816946876435","0.0948982978746274"
"High transfer dependency","2008","Employed","Couple + C. LE 16 ","63","0.0351355522624524","0.0281982480552649","0.04207285646964"
"High transfer dependency","2008","Employed","Couple + C. GT 16 ","18","","",""
"High transfer dependency","2008","Employed","Couple + C. LE and GT 16","16","","",""
"Very high transfer dependency","2008","Not Employed","1-pers.-HH","144","0.107274626914007","0.091813675096104","0.12273557873191"
"Very high transfer dependency","2008","Not Employed","(Married) couple without C. ","64","0.0254131932578346","0.0203055554519479","0.0305208310637214"
"Very high transfer dependency","2008","Not Employed","Single parent ","127","0.343530832476936","0.297786431167766","0.389275233786107"
"Very high transfer dependency","2008","Not Employed","Couple + C. LE 16 ","64","0.144560698600912","0.113519080603858","0.175602316597965"
"Very high transfer dependency","2008","Not Employed","Couple + C. GT 16 ","39","0.0400287483594668","0.0279513621670471","0.0521061345518865"
"Very high transfer dependency","2008","Not Employed","Couple + C. LE and GT 16","21","","",""
"Very high transfer dependency","2008","Employed","1-pers.-HH","44","0.0301602573811323","0.0215051995986669","0.0388153151635976"
"Very high transfer dependency","2008","Employed","(Married) couple without C. ","7","","",""
"Very high transfer dependency","2008","Employed","Single parent ","41","0.0546005396223032","0.0377817311676","0.0714193480770063"
"Very high transfer dependency","2008","Employed","Couple + C. LE 16 ","22","","",""
"Very high transfer dependency","2008","Employed","Couple + C. GT 16 ","16","","",""
"Very high transfer dependency","2008","Employed","Couple + C. LE and GT 16","8","","",""
"Very low transfer dependency","2009","Not Employed","1-pers.-HH","1263","0.84059604777597","0.821813103959501","0.859378991592439"
"Very low transfer dependency","2009","Not Employed","(Married) couple without C. ","3210","0.938507089436862","0.93041067756705","0.946603501306675"
"Very low transfer dependency","2009","Not Employed","Single parent ","177","0.518865043882351","0.464710503187822","0.573019584576881"
"Very low transfer dependency","2009","Not Employed","Couple + C. LE 16 ","263","0.553776952995318","0.50634889929241","0.601205006698225"
"Very low transfer dependency","2009","Not Employed","Couple + C. GT 16 ","794","0.8308815095123","0.806658992407178","0.855104026617422"
"Very low transfer dependency","2009","Not Employed","Couple + C. LE and GT 16","335","0.805560846360058","0.76739155465608","0.843730138064035"
"Very low transfer dependency","2009","Employed","1-pers.-HH","1280","0.88180211567546","0.865098420337189","0.898505811013732"
"Very low transfer dependency","2009","Employed","(Married) couple without C. ","3162","0.964447834828325","0.958114697352956","0.970780972303695"
"Very low transfer dependency","2009","Employed","Single parent ","516","0.716437656592547","0.682952143962458","0.749923169222637"
"Very low transfer dependency","2009","Employed","Couple + C. LE 16 ","2178","0.897624041775325","0.885536281068948","0.909711802481702"
"Very low transfer dependency","2009","Employed","Couple + C. GT 16 ","2204","0.936266266092043","0.926328359963549","0.946204172220538"
"Very low transfer dependency","2009","Employed","Couple + C. LE and GT 16","782","0.886188506735062","0.86516987641853","0.907207137051594"
"Low transfer dependency","2009","Not Employed","1-pers.-HH","58","0.0499990009982307","0.0388158770203956","0.0611821249760657"
"Low transfer dependency","2009","Not Employed","(Married) couple without C. ","100","0.033464610701906","0.0274033486862334","0.0395258727175787"
"Low transfer dependency","2009","Not Employed","Single parent ","47","0.179503784628385","0.137908000987274","0.221099568269495"
"Low transfer dependency","2009","Not Employed","Couple + C. LE 16 ","73","0.17768667210207","0.141216487891142","0.214156856312998"
"Low transfer dependency","2009","Not Employed","Couple + C. GT 16 ","69","0.0949479151572146","0.0760055728520035","0.113890257462426"
"Low transfer dependency","2009","Not Employed","Couple + C. LE and GT 16","40","0.101902771928328","0.0727266381234466","0.13107890573321"
"Low transfer dependency","2009","Employed","1-pers.-HH","63","0.0546255680943419","0.0428678768904143","0.0663832592982696"
"Low transfer dependency","2009","Employed","(Married) couple without C. ","88","0.0252799173793955","0.0199111535610526","0.0306486811977384"
"Low transfer dependency","2009","Employed","Single parent ","101","0.158341761080601","0.13122054891355","0.185462973247652"
"Low transfer dependency","2009","Employed","Couple + C. LE 16 ","175","0.0738916639497033","0.0634606086942462","0.0843227192051603"
"Low transfer dependency","2009","Employed","Couple + C. GT 16 ","89","0.0510672334482243","0.0421115361163387","0.0600229307801099"
"Low transfer dependency","2009","Employed","Couple + C. LE and GT 16","66","0.0747007825204793","0.0573006735785829","0.0921008914623758"
"High transfer dependency","2009","Not Employed","1-pers.-HH","19","","",""
"High transfer dependency","2009","Not Employed","(Married) couple without C. ","34","0.0121008475993432","0.00841594942427418","0.0157857457744121"
