"transab_cat2","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2012","Couple + C. LE 16 ","East Germany","96","0.058828800076597","0.0465685541761254","0.0710890459770686"
"High transfer dependency","2012","Couple + C. GT 16 ","West Germany","49","0.0230734111334606","0.0172289297925832","0.028917892474338"
"High transfer dependency","2012","Couple + C. GT 16 ","East Germany","26","","",""
"High transfer dependency","2012","Couple + C. LE and GT 16","West Germany","94","0.0393626740602889","0.0307428830596347","0.0479824650609432"
"High transfer dependency","2012","Couple + C. LE and GT 16","East Germany","25","","",""
"Very high transfer dependency","2012","1-pers.-HH","West Germany","163","0.0580782167395635","0.0493994094261514","0.0667570240529756"
"Very high transfer dependency","2012","1-pers.-HH","East Germany","96","0.111000084456266","0.0910559976770117","0.130944171235521"
"Very high transfer dependency","2012","(Married) couple without C. ","West Germany","41","0.00581402069593057","0.00390094040593028","0.00772710098593085"
"Very high transfer dependency","2012","(Married) couple without C. ","East Germany","58","0.0274029190118641","0.020450274770385","0.0343555632533432"
"Very high transfer dependency","2012","Single parent ","West Germany","311","0.100571720730695","0.088237229210577","0.112906212250813"
"Very high transfer dependency","2012","Single parent ","East Germany","160","0.218495204885537","0.186072997834963","0.250917411936111"
"Very high transfer dependency","2012","Couple + C. LE 16 ","West Germany","225","0.0346691740107078","0.0299772442475213","0.0393611037738942"
"Very high transfer dependency","2012","Couple + C. LE 16 ","East Germany","96","0.046350336119138","0.0353958818912042","0.0573047903470718"
"Very high transfer dependency","2012","Couple + C. GT 16 ","West Germany","10","","",""
"Very high transfer dependency","2012","Couple + C. GT 16 ","East Germany","6","","",""
"Very high transfer dependency","2012","Couple + C. LE and GT 16","West Germany","60","0.0266039115846583","0.0194705825581252","0.0337372406111914"
"Very high transfer dependency","2012","Couple + C. LE and GT 16","East Germany","19","","",""
"Very low transfer dependency","2013","1-pers.-HH","West Germany","2573","0.875518792889154","0.863699558334467","0.887338027443842"
"Very low transfer dependency","2013","1-pers.-HH","East Germany","716","0.760381450814055","0.732844032961069","0.78791886866704"
"Very low transfer dependency","2013","(Married) couple without C. ","West Germany","6052","0.956979638569402","0.95201828816296","0.961940988975843"
"Very low transfer dependency","2013","(Married) couple without C. ","East Germany","1896","0.920399487170094","0.908822792996156","0.931976181344033"
"Very low transfer dependency","2013","Single parent ","West Germany","1469","0.639193083227382","0.620322889288748","0.658063277166016"
"Very low transfer dependency","2013","Single parent ","East Germany","298","0.558953008700335","0.52005825681582","0.597847760584849"
"Very low transfer dependency","2013","Couple + C. LE 16 ","West Germany","5386","0.829535763852648","0.820536268987712","0.838535258717584"
"Very low transfer dependency","2013","Couple + C. LE 16 ","East Germany","978","0.764987054719179","0.742664730510569","0.78730937892779"
"Very low transfer dependency","2013","Couple + C. GT 16 ","West Germany","2667","0.928813408477012","0.919472473993847","0.938154342960178"
"Very low transfer dependency","2013","Couple + C. GT 16 ","East Germany","547","0.933748965141146","0.914091752615008","0.953406177667284"
"Very low transfer dependency","2013","Couple + C. LE and GT 16","West Germany","1919","0.853620331207248","0.83944566726037","0.867794995154127"
"Very low transfer dependency","2013","Couple + C. LE and GT 16","East Germany","252","0.791108157065259","0.749574243605824","0.832642070524694"
"Low transfer dependency","2013","1-pers.-HH","West Germany","133","0.0400830678803251","0.0330604017336914","0.0471057340269589"
"Low transfer dependency","2013","1-pers.-HH","East Germany","68","0.0720171429100505","0.055339481168597","0.0886948046515041"
"Low transfer dependency","2013","(Married) couple without C. ","West Germany","170","0.0211348131833287","0.0176178147628795","0.0246518116037778"
"Low transfer dependency","2013","(Married) couple without C. ","East Germany","94","0.0415848885113308","0.0330463598464271","0.0501234171762344"
"Low transfer dependency","2013","Single parent ","West Germany","350","0.147172109172454","0.133251239823918","0.161092978520989"
"Low transfer dependency","2013","Single parent ","East Germany","77","0.131638027319809","0.105152903633508","0.15812315100611"
"Low transfer dependency","2013","Couple + C. LE 16 ","West Germany","725","0.0957993475115094","0.0887556998830249","0.102842995139994"
"Low transfer dependency","2013","Couple + C. LE 16 ","East Germany","225","0.132337433774071","0.114497909833899","0.150176957714242"
"Low transfer dependency","2013","Couple + C. GT 16 ","West Germany","142","0.0527703268495737","0.0446485785240311","0.0608920751751164"
"Low transfer dependency","2013","Couple + C. GT 16 ","East Germany","30","0.033013328568447","0.0188923291786856","0.0471343279582084"
"Low transfer dependency","2013","Couple + C. LE and GT 16","West Germany","265","0.076845260011681","0.0661649020102806","0.0875256180130814"
"Low transfer dependency","2013","Couple + C. LE and GT 16","East Germany","50","0.0559467654286391","0.0324661262243066","0.0794274046329716"
"High transfer dependency","2013","1-pers.-HH","West Germany","82","0.0254007990820598","0.0197677772471275","0.031033820916992"
"High transfer dependency","2013","1-pers.-HH","East Germany","40","0.054299357902087","0.0396802312208464","0.0689184845833276"
"High transfer dependency","2013","(Married) couple without C. ","West Germany","93","0.011756905709473","0.00912124236464731","0.0143925690542987"
"High transfer dependency","2013","(Married) couple without C. ","East Germany","46","0.0137461553807963","0.00876622326617255","0.0187260874954201"
"High transfer dependency","2013","Single parent ","West Germany","298","0.0950487505645614","0.0835246059062777","0.106572895222845"
"High transfer dependency","2013","Single parent ","East Germany","106","0.147604784661121","0.11981842557736","0.175391143744881"
"High transfer dependency","2013","Couple + C. LE 16 ","West Germany","280","0.0313549940672211","0.0271841916057923","0.0355257965286499"
"High transfer dependency","2013","Couple + C. LE 16 ","East Germany","83","0.0529876966643269","0.041194492767988","0.0647809005606658"
"High transfer dependency","2013","Couple + C. GT 16 ","West Germany","59","0.0129586776840928","0.00885025612392939","0.0170670992442561"
"High transfer dependency","2013","Couple + C. GT 16 ","East Germany","11","","",""
"High transfer dependency","2013","Couple + C. LE and GT 16","West Germany","126","0.0313861322719095","0.0243944085666186","0.0383778559772005"
"High transfer dependency","2013","Couple + C. LE and GT 16","East Germany","29","","",""
"Very high transfer dependency","2013","1-pers.-HH","West Germany","209","0.058997340148461","0.0505617327086216","0.0674329475883003"
"Very high transfer dependency","2013","1-pers.-HH","East Germany","99","0.113302048373808","0.0928539006555587","0.133750196092057"
"Very high transfer dependency","2013","(Married) couple without C. ","West Germany","110","0.0101286425377968","0.0076802754884262","0.0125770095871673"
"Very high transfer dependency","2013","(Married) couple without C. ","East Germany","64","0.0242694689377787","0.017687837973376","0.0308510999021815"
"Very high transfer dependency","2013","Single parent ","West Germany","371","0.118586057035603","0.105882373228397","0.131289740842809"
"Very high transfer dependency","2013","Single parent ","East Germany","145","0.161804179318736","0.132955327200934","0.190653031436537"
"Very high transfer dependency","2013","Couple + C. LE 16 ","West Germany","316","0.0433098945686215","0.0384383896851134","0.0481813994521295"
"Very high transfer dependency","2013","Couple + C. LE 16 ","East Germany","100","0.0496878148424231","0.0382478530551739","0.0611277766296723"
"Very high transfer dependency","2013","Couple + C. GT 16 ","West Germany","43","0.00545758698932142","0.00278126121856786","0.00813391276007498"
"Very high transfer dependency","2013","Couple + C. GT 16 ","East Germany","27","","",""
"Very high transfer dependency","2013","Couple + C. LE and GT 16","West Germany","79","0.0381482765091609","0.0304670328657572","0.0458295201525646"
"Very high transfer dependency","2013","Couple + C. LE and GT 16","East Germany","37","0.0876487173747966","0.0587566906622024","0.116540744087391"
"Very low transfer dependency","2014","1-pers.-HH","West Germany","2353","0.862421161926277","0.849530633878503","0.875311689974051"
"Very low transfer dependency","2014","1-pers.-HH","East Germany","700","0.762892015672596","0.734981344000251","0.790802687344941"
"Very low transfer dependency","2014","(Married) couple without C. ","West Germany","5638","0.953243954836322","0.947879686149325","0.958608223523319"
"Very low transfer dependency","2014","(Married) couple without C. ","East Germany","1849","0.910823627302366","0.898425898910892","0.92322135569384"
"Very low transfer dependency","2014","Single parent ","West Germany","1258","0.649816264653418","0.62937486990427","0.670257659402566"
"Very low transfer dependency","2014","Single parent ","East Germany","229","0.53167028304298","0.487888356341371","0.575452209744588"
"Very low transfer dependency","2014","Couple + C. LE 16 ","West Germany","4524","0.833111977393782","0.82333108343037","0.842892871357195"
"Very low transfer dependency","2014","Couple + C. LE 16 ","East Germany","897","0.771576756916306","0.747970905625883","0.795182608206729"
"Very low transfer dependency","2014","Couple + C. GT 16 ","West Germany","2393","0.938059512219244","0.928850614382507","0.94726841005598"
"Very low transfer dependency","2014","Couple + C. GT 16 ","East Germany","491","0.905584625607332","0.881147359027586","0.930021892187079"
"Very low transfer dependency","2014","Couple + C. LE and GT 16","West Germany","1690","0.830587049708147","0.81468285402878","0.846491245387514"
"Very low transfer dependency","2014","Couple + C. LE and GT 16","East Germany","231","0.768793391973669","0.723979405932067","0.813607378015272"
"Low transfer dependency","2014","1-pers.-HH","West Germany","125","0.0451077870437199","0.0373410585449864","0.0528745155424535"
"Low transfer dependency","2014","1-pers.-HH","East Germany","53","0.055372683750602","0.0403639622011642","0.0703814053000397"
"Low transfer dependency","2014","(Married) couple without C. ","West Germany","151","0.0270381692828268","0.0229169459386942","0.0311593926269594"
"Low transfer dependency","2014","(Married) couple without C. ","East Germany","103","0.0490144134796495","0.0396226111262309","0.0584062158330681"
"Low transfer dependency","2014","Single parent ","West Germany","299","0.142481550782214","0.127503051468017","0.157460050096412"
"Low transfer dependency","2014","Single parent ","East Germany","83","0.166963208757963","0.134241174065091","0.199685243450836"
"Low transfer dependency","2014","Couple + C. LE 16 ","West Germany","591","0.0999320923343306","0.092065178273884","0.107799006394777"
"Low transfer dependency","2014","Couple + C. LE 16 ","East Germany","188","0.121771754810477","0.103383651520243","0.14015985810071"
"Low transfer dependency","2014","Couple + C. GT 16 ","West Germany","135","0.0385870686410321","0.0312287088009057","0.0459454284811585"
"Low transfer dependency","2014","Couple + C. GT 16 ","East Germany","26","","",""
"Low transfer dependency","2014","Couple + C. LE and GT 16","West Germany","227","0.073572089132635","0.0625030941784506","0.0846410840868194"
"Low transfer dependency","2014","Couple + C. LE and GT 16","East Germany","45","0.0649034544743788","0.0387173579054296","0.091089551043328"
"High transfer dependency","2014","1-pers.-HH","West Germany","89","0.031914511557944","0.0253366285755302","0.0384923945403578"
"High transfer dependency","2014","1-pers.-HH","East Germany","47","0.0624369064424033","0.0465592425617962","0.0783145703230105"
"High transfer dependency","2014","(Married) couple without C. ","West Germany","68","0.00863849782066879","0.00628710738656165","0.0109898882547759"
"High transfer dependency","2014","(Married) couple without C. ","East Germany","31","0.0174637971482333","0.0117655183781674","0.0231620759182993"
"High transfer dependency","2014","Single parent ","West Germany","219","0.0815236876545682","0.0697978699202273","0.0932495053889092"
"High transfer dependency","2014","Single parent ","East Germany","73","0.110905005037739","0.0833533638500146","0.138456646225463"
"High transfer dependency","2014","Couple + C. LE 16 ","West Germany","204","0.0298727960672409","0.0254073324457773","0.0343382596887045"
"High transfer dependency","2014","Couple + C. LE 16 ","East Germany","66","0.06366848302647","0.049939542480976","0.0773974235719641"
"High transfer dependency","2014","Couple + C. GT 16 ","West Germany","70","0.0181289604459718","0.013031911259175","0.0232260096327686"
"High transfer dependency","2014","Couple + C. GT 16 ","East Germany","21","","",""
"High transfer dependency","2014","Couple + C. LE and GT 16","West Germany","115","0.0396381867855689","0.0313660032550463","0.0479103703160916"
"High transfer dependency","2014","Couple + C. LE and GT 16","East Germany","52","0.146846399157875","0.109223358027373","0.184469440288376"
"Very high transfer dependency","2014","1-pers.-HH","West Germany","176","0.0605565394720592","0.0516306596404673","0.0694824193036511"
"Very high transfer dependency","2014","1-pers.-HH","East Germany","92","0.119298394134399","0.0980269313232373","0.14056985694556"
"Very high transfer dependency","2014","(Married) couple without C. ","West Germany","93","0.0110793780601828","0.00841970646078126","0.0137390496595843"
"Very high transfer dependency","2014","(Married) couple without C. ","East Germany","47","0.0226981620697509","0.0162191352732353","0.0291771888662664"
"Very high transfer dependency","2014","Single parent ","West Germany","316","0.1261784969098","0.11194959814243","0.140407395677169"
"Very high transfer dependency","2014","Single parent ","East Germany","114","0.190461503161318","0.156009048092542","0.224913958230095"
"Very high transfer dependency","2014","Couple + C. LE 16 ","West Germany","264","0.0370831342046461","0.0321263856306687","0.0420398827786235"
"Very high transfer dependency","2014","Couple + C. LE 16 ","East Germany","64","0.0429830052467473","0.0315787175303958","0.0543872929630988"
"Very high transfer dependency","2014","Couple + C. GT 16 ","West Germany","34","0.00522445869375261","0.00247030388581521","0.00797861350169"
"Very high transfer dependency","2014","Couple + C. GT 16 ","East Germany","12","","",""
"Very high transfer dependency","2014","Couple + C. LE and GT 16","West Germany","105","0.0562026743736488","0.0464378667429688","0.0659674820043288"
"Very high transfer dependency","2014","Couple + C. LE and GT 16","East Germany","12","","",""
"Very low transfer dependency","2015","1-pers.-HH","West Germany","2412","0.863786209730329","0.851130594620696","0.876441824839963"
"Very low transfer dependency","2015","1-pers.-HH","East Germany","706","0.78486835211228","0.757917473851505","0.811819230373055"
"Very low transfer dependency","2015","(Married) couple without C. ","West Germany","5617","0.953531892985797","0.948182460468422","0.958881325503171"
"Very low transfer dependency","2015","(Married) couple without C. ","East Germany","1850","0.922317157951544","0.910571446220734","0.934062869682353"
"Very low transfer dependency","2015","Single parent ","West Germany","1258","0.66026606113421","0.639637709227816","0.680894413040605"
"Very low transfer dependency","2015","Single parent ","East Germany","232","0.561689146149889","0.516878958152766","0.606499334147012"
"Very low transfer dependency","2015","Couple + C. LE 16 ","West Germany","4541","0.838855270149903","0.829209350236802","0.848501190063004"
"Very low transfer dependency","2015","Couple + C. LE 16 ","East Germany","829","0.744462804002294","0.719166119551432","0.769759488453156"
"Very low transfer dependency","2015","Couple + C. GT 16 ","West Germany","2383","0.940898210129596","0.931812945263987","0.949983474995204"
"Very low transfer dependency","2015","Couple + C. GT 16 ","East Germany","439","0.939570021278492","0.918808286972823","0.96033175558416"
"Very low transfer dependency","2015","Couple + C. LE and GT 16","West Germany","1699","0.848782102309531","0.83352094859663","0.864043256022433"
"Very low transfer dependency","2015","Couple + C. LE and GT 16","East Germany","240","0.767272440582034","0.722552652364064","0.811992228800005"
"Low transfer dependency","2015","1-pers.-HH","West Germany","117","0.0403488619359322","0.0330887733065191","0.0476089505653452"
"Low transfer dependency","2015","1-pers.-HH","East Germany","62","0.0546738557693881","0.0397629835845047","0.0695847279542715"
"Low transfer dependency","2015","(Married) couple without C. ","West Germany","160","0.029946467037318","0.0256150175042511","0.0342779165703848"
"Low transfer dependency","2015","(Married) couple without C. ","East Germany","67","0.0431347241411664","0.0342198431335396","0.0520496051487932"
"Low transfer dependency","2015","Single parent ","West Germany","253","0.110941747960701","0.0972629420297488","0.124620553891653"
"Low transfer dependency","2015","Single parent ","East Germany","77","0.164958519788454","0.131440447166145","0.198476592410762"
"Low transfer dependency","2015","Couple + C. LE 16 ","West Germany","505","0.0899108950285276","0.0824060764535173","0.0974157136035379"
"Low transfer dependency","2015","Couple + C. LE 16 ","East Germany","171","0.165080363804256","0.143548328395991","0.186612399212522"
"Low transfer dependency","2015","Couple + C. GT 16 ","West Germany","107","0.0290507735018605","0.0225801956741332","0.0355213513295878"
"Low transfer dependency","2015","Couple + C. GT 16 ","East Germany","39","0.0380789634163606","0.021403223898113","0.0547547029346082"
"Low transfer dependency","2015","Couple + C. LE and GT 16","West Germany","198","0.0628959644631535","0.0525542401420612","0.0732376887842458"
"Low transfer dependency","2015","Couple + C. LE and GT 16","East Germany","50","0.133304690192138","0.0973333209774978","0.169276059406779"
"High transfer dependency","2015","1-pers.-HH","West Germany","93","0.0293791234108126","0.0231487537197318","0.0356094931018934"
"High transfer dependency","2015","1-pers.-HH","East Germany","33","0.0387564281215927","0.0260970912099308","0.0514157650332547"
"High transfer dependency","2015","(Married) couple without C. ","West Germany","76","0.00895927901280547","0.00656461332297963","0.0113539447026313"
"High transfer dependency","2015","(Married) couple without C. ","East Germany","38","0.0149155822829888","0.00959653964332804","0.0202346249226495"
"High transfer dependency","2015","Single parent ","West Germany","202","0.0920205719966818","0.0794308527335724","0.104610291259791"
"High transfer dependency","2015","Single parent ","East Germany","64","0.107022965047165","0.0791041956258362","0.134941734468494"
"High transfer dependency","2015","Couple + C. LE 16 ","West Germany","248","0.0340557521644478","0.0292973258513329","0.0388141784775628"
"High transfer dependency","2015","Couple + C. LE 16 ","East Germany","79","0.0552365670246876","0.0419873590771485","0.0684857749722268"
"High transfer dependency","2015","Couple + C. GT 16 ","West Germany","65","0.0176527700860225","0.012579302385081","0.0227262377869639"
"High transfer dependency","2015","Couple + C. GT 16 ","East Germany","12","","",""
"High transfer dependency","2015","Couple + C. LE and GT 16","West Germany","71","0.0382691972060372","0.0300969950549342","0.0464413993571402"
"High transfer dependency","2015","Couple + C. LE and GT 16","East Germany","26","","",""
"Very high transfer dependency","2015","1-pers.-HH","West Germany","200","0.0664858049229259","0.0572941329960761","0.0756774768497758"
"Very high transfer dependency","2015","1-pers.-HH","East Germany","92","0.121701363996739","0.100258085375901","0.143144642617578"
"Very high transfer dependency","2015","(Married) couple without C. ","West Germany","95","0.0075623609640798","0.00536073810338483","0.00976398382477477"
"Very high transfer dependency","2015","(Married) couple without C. ","East Germany","40","0.0196325356243012","0.0135447509497355","0.0257203202988669"
"Very high transfer dependency","2015","Single parent ","West Germany","312","0.136771618908407","0.121805939890507","0.151737297926307"
"Very high transfer dependency","2015","Single parent ","East Germany","98","0.166329369014493","0.13269995045779","0.199958787571196"
"Very high transfer dependency","2015","Couple + C. LE 16 ","West Germany","287","0.0371780826571217","0.0322143479962133","0.04214181731803"
"Very high transfer dependency","2015","Couple + C. LE 16 ","East Germany","63","0.0352202651687619","0.0245290902273505","0.0459114401101733"
"Very high transfer dependency","2015","Couple + C. GT 16 ","West Germany","33","0.0123982462825212","0.00813503348641703","0.0166614590786255"
"Very high transfer dependency","2015","Couple + C. GT 16 ","East Germany","16","","",""
"Very high transfer dependency","2015","Couple + C. LE and GT 16","West Germany","149","0.0500527360212783","0.0407641133457454","0.0593413586968112"
"Very high transfer dependency","2015","Couple + C. LE and GT 16","East Germany","27","","",""
"Very low transfer dependency","2016","1-pers.-HH","West Germany","2217","0.862496904504294","0.849241840084009","0.875751968924579"
"Very low transfer dependency","2016","1-pers.-HH","East Germany","711","0.773242820840427","0.745497960973036","0.800987680707817"
"Very low transfer dependency","2016","(Married) couple without C. ","West Germany","5204","0.955266140993474","0.949798465342704","0.960733816644245"
"Very low transfer dependency","2016","(Married) couple without C. ","East Germany","1765","0.932578056241024","0.92127032851775","0.943885783964298"
"Very low transfer dependency","2016","Single parent ","West Germany","1149","0.684404345373906","0.663011375699208","0.705797315048604"
"Very low transfer dependency","2016","Single parent ","East Germany","243","0.586124616177503","0.541358296312723","0.630890936042284"
"Very low transfer dependency","2016","Couple + C. LE 16 ","West Germany","3898","0.833014026673785","0.822415447007189","0.84361260634038"
"Very low transfer dependency","2016","Couple + C. LE 16 ","East Germany","752","0.78285671406502","0.757391478449919","0.808321949680122"
"Very low transfer dependency","2016","Couple + C. GT 16 ","West Germany","2282","0.926805255524648","0.916491917736231","0.937118593313064"
"Very low transfer dependency","2016","Couple + C. GT 16 ","East Germany","378","0.943122150482356","0.921306925349199","0.964937375615514"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","West Germany","1511","0.815954865761819","0.79872843911939","0.833181292404248"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","East Germany","255","0.771578065596422","0.726888402466631","0.816267728726214"
"Low transfer dependency","2016","1-pers.-HH","West Germany","113","0.0377657349202356","0.030428436010569","0.0451030338299022"
"Low transfer dependency","2016","1-pers.-HH","East Germany","49","0.0725930837772104","0.0554010659599842","0.0897851015944366"
"Low transfer dependency","2016","(Married) couple without C. ","West Germany","140","0.0259082040845046","0.0217063500013754","0.0301100581676339"
"Low transfer dependency","2016","(Married) couple without C. ","East Germany","75","0.0467561537271636","0.0372357907637542","0.056276516690573"
"Low transfer dependency","2016","Single parent ","West Germany","231","0.100380271586245","0.0865477021939627","0.114212840978526"
"Low transfer dependency","2016","Single parent ","East Germany","77","0.143902022284252","0.112000103964042","0.175803940604462"
"Low transfer dependency","2016","Couple + C. LE 16 ","West Germany","504","0.114715756735048","0.105659798316714","0.123771715153382"
"Low transfer dependency","2016","Couple + C. LE 16 ","East Germany","159","0.160047937172664","0.137402242540462","0.182693631804866"
"Low transfer dependency","2016","Couple + C. GT 16 ","West Germany","86","0.0422581016982855","0.0342920286550564","0.0502241747415146"
"Low transfer dependency","2016","Couple + C. GT 16 ","East Germany","21","","",""
"Low transfer dependency","2016","Couple + C. LE and GT 16","West Germany","226","0.0928529188769624","0.0799515261766046","0.10575431157732"
"Low transfer dependency","2016","Couple + C. LE and GT 16","East Germany","55","0.166768699845357","0.127087179678409","0.206450220012305"
"High transfer dependency","2016","1-pers.-HH","West Germany","72","0.0329947066571731","0.0261195374038345","0.0398698759105117"
"High transfer dependency","2016","1-pers.-HH","East Germany","34","0.042597411243409","0.0292165839102594","0.0559782385765586"
"High transfer dependency","2016","(Married) couple without C. ","West Germany","71","0.0108414797020843","0.00810243198745426","0.0135805274167143"
"High transfer dependency","2016","(Married) couple without C. ","East Germany","22","","",""
"High transfer dependency","2016","Single parent ","West Germany","200","0.0927843283439565","0.0794293934540722","0.106139263233841"
"High transfer dependency","2016","Single parent ","East Germany","65","0.12093236876881","0.0912974296837853","0.150567307853836"
"High transfer dependency","2016","Couple + C. LE 16 ","West Germany","142","0.0249172948350058","0.0204878154215672","0.0293467742484445"
"High transfer dependency","2016","Couple + C. LE 16 ","East Germany","37","0.0266462832589148","0.0166993999823937","0.0365931665354359"
"High transfer dependency","2016","Couple + C. GT 16 ","West Germany","54","0.0210725124586698","0.0153853128656057","0.0267597120517339"
"High transfer dependency","2016","Couple + C. GT 16 ","East Germany","18","","",""
"High transfer dependency","2016","Couple + C. LE and GT 16","West Germany","70","0.0294876776730925","0.0219676268970053","0.0370077284491797"
"High transfer dependency","2016","Couple + C. LE and GT 16","East Germany","11","","",""
"Very high transfer dependency","2016","1-pers.-HH","West Germany","191","0.0667426539182973","0.0571365058383229","0.0763488019982717"
"Very high transfer dependency","2016","1-pers.-HH","East Germany","81","0.111566684138954","0.0907062306520284","0.132427137625879"
"Very high transfer dependency","2016","(Married) couple without C. ","West Germany","76","0.00798417521993681","0.00563022811909787","0.0103381223207758"
"Very high transfer dependency","2016","(Married) couple without C. ","East Germany","27","","",""
"Very high transfer dependency","2016","Single parent ","West Germany","233","0.122431054695893","0.107342918086446","0.13751919130534"
"Very high transfer dependency","2016","Single parent ","East Germany","80","0.149040992769434","0.11667202861106","0.181409956927809"
"Very high transfer dependency","2016","Couple + C. LE 16 ","West Germany","213","0.0273529217561615","0.0227178013510238","0.0319880421612992"
"Very high transfer dependency","2016","Couple + C. LE 16 ","East Germany","59","0.0304490655034013","0.0198368599219061","0.0410612710848964"
"Very high transfer dependency","2016","Couple + C. GT 16 ","West Germany","28","","",""
"Very high transfer dependency","2016","Couple + C. GT 16 ","East Germany","16","","",""
"Very high transfer dependency","2016","Couple + C. LE and GT 16","West Germany","137","0.0617045376881262","0.0510083671130881","0.0724007082631643"
"Very high transfer dependency","2016","Couple + C. LE and GT 16","East Germany","18","","",""
"Very low transfer dependency","2017","1-pers.-HH","West Germany","2544","0.862544768615581","0.850830479885459","0.874259057345704"
"Very low transfer dependency","2017","1-pers.-HH","East Germany","811","0.789755269378144","0.765642138503612","0.813868400252677"
"Very low transfer dependency","2017","(Married) couple without C. ","West Germany","5854","0.960235208849441","0.955370066980535","0.965100350718347"
"Very low transfer dependency","2017","(Married) couple without C. ","East Germany","1967","0.939982859834195","0.929816944422782","0.950148775245609"
"Very low transfer dependency","2017","Single parent ","West Germany","1215","0.665401664249165","0.64488073802838","0.68592259046995"
"Very low transfer dependency","2017","Single parent ","East Germany","260","0.656250638926016","0.614826048667585","0.697675229184448"
"Very low transfer dependency","2017","Couple + C. LE 16 ","West Germany","4021","0.843381174298447","0.833840927973277","0.852921420623616"
"Very low transfer dependency","2017","Couple + C. LE 16 ","East Germany","853","0.763355964726166","0.739766059440964","0.786945870011369"
"Very low transfer dependency","2017","Couple + C. GT 16 ","West Germany","2692","0.9339243797206","0.924873822711848","0.942974936729351"
"Very low transfer dependency","2017","Couple + C. GT 16 ","East Germany","439","0.935905581973651","0.914544240379226","0.957266923568076"
"Very low transfer dependency","2017","Couple + C. LE and GT 16","West Germany","1653","0.833674014256644","0.818314965905863","0.849033062607425"
"Very low transfer dependency","2017","Couple + C. LE and GT 16","East Germany","303","0.775871510994866","0.736951564850632","0.814791457139099"
"Low transfer dependency","2017","1-pers.-HH","West Germany","152","0.0388517563773251","0.0322775250496781","0.0454259877049722"
"Low transfer dependency","2017","1-pers.-HH","East Germany","73","0.0607554540281462","0.0466194469640579","0.0748914610922344"
"Low transfer dependency","2017","(Married) couple without C. ","West Germany","140","0.0211918072793265","0.0176059736265109","0.0247776409321421"
"Low transfer dependency","2017","(Married) couple without C. ","East Germany","63","0.0358611128034896","0.0279026249693539","0.0438196006376254"
"Low transfer dependency","2017","Single parent ","West Germany","276","0.128918004813142","0.114343982312156","0.143492027314129"
"Low transfer dependency","2017","Single parent ","East Germany","67","0.101364843075794","0.0750416977889976","0.127687988362591"
"Low transfer dependency","2017","Couple + C. LE 16 ","West Germany","466","0.085924995233404","0.0785684089981851","0.0932815814686228"
"Low transfer dependency","2017","Couple + C. LE 16 ","East Germany","156","0.149696693234113","0.129894745869553","0.169498640598672"
"Low transfer dependency","2017","Couple + C. GT 16 ","West Germany","107","0.0349730863907132","0.0282798599079006","0.0416663128735257"
"Low transfer dependency","2017","Couple + C. GT 16 ","East Germany","15","","",""
"Low transfer dependency","2017","Couple + C. LE and GT 16","West Germany","201","0.0823142813351355","0.0709779976810922","0.0936505649891788"
"Low transfer dependency","2017","Couple + C. LE and GT 16","East Germany","60","0.114057755369875","0.0843893699730891","0.143726140766662"
"High transfer dependency","2017","1-pers.-HH","West Germany","110","0.0265634559142031","0.0210927851857115","0.0320341266426948"
"High transfer dependency","2017","1-pers.-HH","East Germany","49","0.0381491445762442","0.0268136350280565","0.0494846541244319"
"High transfer dependency","2017","(Married) couple without C. ","West Germany","88","0.0120372164896766","0.00932208622213038","0.0147523467572228"
"High transfer dependency","2017","(Married) couple without C. ","East Germany","36","0.0135600870593746","0.00860997041450127","0.0185102037042479"
"High transfer dependency","2017","Single parent ","West Germany","189","0.0856844996728078","0.0735116487580504","0.0978573505875652"
"High transfer dependency","2017","Single parent ","East Germany","76","0.124314828547467","0.0955383354020642","0.153091321692871"
"High transfer dependency","2017","Couple + C. LE 16 ","West Germany","235","0.033330612792109","0.0286188188762074","0.0380424067080106"
"High transfer dependency","2017","Couple + C. LE 16 ","East Germany","53","0.0397586416457235","0.028913859375242","0.0506034239162049"
"High transfer dependency","2017","Couple + C. GT 16 ","West Germany","50","0.0228137877565061","0.0173739469396406","0.0282536285733716"
"High transfer dependency","2017","Couple + C. GT 16 ","East Germany","21","","",""
"High transfer dependency","2017","Couple + C. LE and GT 16","West Germany","107","0.0297176373057394","0.0227136987128726","0.0367215758986063"
"High transfer dependency","2017","Couple + C. LE and GT 16","East Germany","28","","",""
"Very high transfer dependency","2017","1-pers.-HH","West Germany","513","0.0720400190928903","0.0632438008097621","0.0808362373760185"
"Very high transfer dependency","2017","1-pers.-HH","East Germany","164","0.111340132017465","0.0927261869849551","0.129954077049975"
"Very high transfer dependency","2017","(Married) couple without C. ","West Germany","115","0.00653576738155565","0.00452953260546088","0.00854200215765041"
"Very high transfer dependency","2017","(Married) couple without C. ","East Germany","31","0.0105959403029404","0.00621360633388563","0.0149782742719951"
"Very high transfer dependency","2017","Single parent ","West Germany","351","0.119995831264885","0.105863344956853","0.134128317572917"
"Very high transfer dependency","2017","Single parent ","East Germany","102","0.118069689450722","0.0899254999140788","0.146213878987365"
