"transab_cat2","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2010","Not Working","direct migration background","266","0.158208975343076","0.137500621672545","0.178917329013608"
"Very high transfer dependency","2010","Not Working","indirect migration background","79","0.189540075574276","0.151509376678801","0.227570774469751"
"Very low transfer dependency","2011","Full Time","no migration background","8374","0.96275319854789","0.958854550076221","0.966651847019559"
"Very low transfer dependency","2011","Full Time","direct migration background","848","0.91422989642341","0.897186568911629","0.931273223935192"
"Very low transfer dependency","2011","Full Time","indirect migration background","422","0.938654205542154","0.917119739175359","0.960188671908949"
"Very low transfer dependency","2011","Part Time","no migration background","4883","0.825327262357474","0.815921660663018","0.834732864051931"
"Very low transfer dependency","2011","Part Time","direct migration background","553","0.729768554801294","0.700293788967084","0.759243320635504"
"Very low transfer dependency","2011","Part Time","indirect migration background","286","0.71685164127759","0.673968476483289","0.75973480607189"
"Very low transfer dependency","2011","Not Working","no migration background","7032","0.865208775895257","0.858064773863555","0.872352777926959"
"Very low transfer dependency","2011","Not Working","direct migration background","743","0.653020129626275","0.627292448804985","0.678747810447565"
"Very low transfer dependency","2011","Not Working","indirect migration background","262","0.614399285607211","0.571258512126432","0.657540059087989"
"Low transfer dependency","2011","Full Time","no migration background","582","0.0293876292467884","0.0259105283883217","0.0328647301052551"
"Low transfer dependency","2011","Full Time","direct migration background","157","0.065673958636749","0.0505973195984814","0.0807505976750167"
"Low transfer dependency","2011","Full Time","indirect migration background","40","0.0392636055304528","0.0218340580458262","0.0566931530150794"
"Low transfer dependency","2011","Part Time","no migration background","748","0.0906041030580681","0.0834934194941825","0.0977147866219538"
"Low transfer dependency","2011","Part Time","direct migration background","155","0.138459885084949","0.11553592815216","0.161383842017737"
"Low transfer dependency","2011","Part Time","indirect migration background","77","0.164754807032033","0.12944533672613","0.200064277337936"
"Low transfer dependency","2011","Not Working","no migration background","635","0.0459244881204218","0.0415456000986249","0.0503033761422188"
"Low transfer dependency","2011","Not Working","direct migration background","179","0.109276389528617","0.0924139709539631","0.126138808103272"
"Low transfer dependency","2011","Not Working","indirect migration background","87","0.104147005185562","0.0770740646465738","0.131219945724551"
"High transfer dependency","2011","Full Time","no migration background","87","0.00705771238379316","0.00533423304080733","0.00878119172677897"
"High transfer dependency","2011","Full Time","direct migration background","27","","",""
"High transfer dependency","2011","Full Time","indirect migration background","14","","",""
"High transfer dependency","2011","Part Time","no migration background","424","0.0571549002767872","0.0514043707966863","0.0629054297568881"
"High transfer dependency","2011","Part Time","direct migration background","101","0.0916800406812937","0.0725266055157796","0.110833475846808"
"High transfer dependency","2011","Part Time","indirect migration background","35","0.0700263696677439","0.0457361587527146","0.0943165805827731"
"High transfer dependency","2011","Not Working","no migration background","349","0.0290892382454659","0.0255735841809767","0.032604892309955"
"High transfer dependency","2011","Not Working","direct migration background","119","0.0845843035074153","0.0695445997857565","0.0996240072290741"
"High transfer dependency","2011","Not Working","indirect migration background","51","0.0939290055882151","0.0680722138395898","0.11978579733684"
"Very high transfer dependency","2011","Full Time","no migration background","20","","",""
"Very high transfer dependency","2011","Full Time","direct migration background","5","","",""
"Very high transfer dependency","2011","Full Time","indirect migration background","1","","",""
"Very high transfer dependency","2011","Part Time","no migration background","205","0.0269137343076704","0.0229048495098661","0.0309226191054747"
"Very high transfer dependency","2011","Part Time","direct migration background","63","0.0400915194324634","0.0270709187288311","0.0531121201360958"
"Very high transfer dependency","2011","Part Time","indirect migration background","26","","",""
"Very high transfer dependency","2011","Not Working","no migration background","762","0.0597774977388552","0.0548180366287272","0.0647369588489831"
"Very high transfer dependency","2011","Not Working","direct migration background","274","0.153119177337692","0.133656115726649","0.172582238948736"
"Very high transfer dependency","2011","Not Working","indirect migration background","89","0.187524703619012","0.152928536382088","0.222120870855936"
"Very low transfer dependency","2012","Full Time","no migration background","8306","0.96771820058538","0.964034145140583","0.971402256030177"
"Very low transfer dependency","2012","Full Time","direct migration background","909","0.930428014606957","0.915089998657366","0.945766030556548"
"Very low transfer dependency","2012","Full Time","indirect migration background","447","0.931788260025786","0.90964601763312","0.953930502418451"
"Very low transfer dependency","2012","Part Time","no migration background","4881","0.833968546972699","0.824673131509288","0.84326396243611"
"Very low transfer dependency","2012","Part Time","direct migration background","572","0.750884620849087","0.721136677147143","0.780632564551031"
"Very low transfer dependency","2012","Part Time","indirect migration background","319","0.793758329073516","0.755823360417531","0.8316932977295"
"Very low transfer dependency","2012","Not Working","no migration background","7093","0.867660268561547","0.860536526071408","0.874784011051686"
"Very low transfer dependency","2012","Not Working","direct migration background","691","0.688005293340228","0.661320532549943","0.714690054130513"
"Very low transfer dependency","2012","Not Working","indirect migration background","249","0.63695572297215","0.591291327670712","0.682620118273589"
"Low transfer dependency","2012","Full Time","no migration background","432","0.0262871458523748","0.0229524210108011","0.0296218706939485"
"Low transfer dependency","2012","Full Time","direct migration background","120","0.055748011860888","0.0419165130669544","0.0695795106548215"
"Low transfer dependency","2012","Full Time","indirect migration background","38","0.0476522104120229","0.0289422557942021","0.0663621650298437"
"Low transfer dependency","2012","Part Time","no migration background","679","0.0866066298310253","0.0795807085044818","0.0936325511575687"
"Low transfer dependency","2012","Part Time","direct migration background","113","0.137651382532821","0.11395392241909","0.161348842646552"
"Low transfer dependency","2012","Part Time","indirect migration background","58","0.116670112920511","0.0865713501457183","0.146768875695304"
"Low transfer dependency","2012","Not Working","no migration background","577","0.0448682045227948","0.0405162010934544","0.0492202079521353"
"Low transfer dependency","2012","Not Working","direct migration background","146","0.0860672651561613","0.0699136426586325","0.10222088765369"
"Low transfer dependency","2012","Not Working","indirect migration background","64","0.136419450303786","0.103825810245267","0.169013090362305"
"High transfer dependency","2012","Full Time","no migration background","90","0.00539802477630402","0.00387075790551063","0.00692529164709741"
"High transfer dependency","2012","Full Time","direct migration background","24","","",""
"High transfer dependency","2012","Full Time","indirect migration background","10","","",""
"High transfer dependency","2012","Part Time","no migration background","379","0.0487492440903673","0.0433698887164829","0.0541285994642517"
"High transfer dependency","2012","Part Time","direct migration background","82","0.0726384086754234","0.0547867822719441","0.0904900350789027"
"High transfer dependency","2012","Part Time","indirect migration background","38","0.0462858629606316","0.0265870223919313","0.065984703529332"
"High transfer dependency","2012","Not Working","no migration background","339","0.0290784786056978","0.0255461090241352","0.0326108481872604"
"High transfer dependency","2012","Not Working","direct migration background","112","0.10031831337038","0.0830150362841087","0.117621590456651"
"High transfer dependency","2012","Not Working","indirect migration background","44","0.0762022311954161","0.051007160007546","0.101397302383286"
"Very high transfer dependency","2012","Full Time","no migration background","14","","",""
"Very high transfer dependency","2012","Full Time","direct migration background","4","","",""
"Very high transfer dependency","2012","Full Time","indirect migration background","3","","",""
"Very high transfer dependency","2012","Part Time","no migration background","217","0.0306755791059083","0.0263680348534448","0.0349831233583718"
"Very high transfer dependency","2012","Part Time","direct migration background","45","0.038825587942669","0.0255384881350058","0.0521126877503323"
"Very high transfer dependency","2012","Part Time","indirect migration background","22","","",""
"Very high transfer dependency","2012","Not Working","no migration background","683","0.0583930483099603","0.0534635396489116","0.0633225569710091"
"Very high transfer dependency","2012","Not Working","direct migration background","209","0.125609128133231","0.106521269079034","0.144696987187428"
"Very high transfer dependency","2012","Not Working","indirect migration background","69","0.150422595528647","0.116475602813729","0.184369588243566"
"Very low transfer dependency","2013","Full Time","no migration background","7789","0.966906914676949","0.963046961119842","0.970766868234057"
"Very low transfer dependency","2013","Full Time","direct migration background","815","0.939359469144239","0.924158526946903","0.954560411341576"
"Very low transfer dependency","2013","Full Time","indirect migration background","433","0.938461766629799","0.916873119943059","0.96005041331654"
"Very low transfer dependency","2013","Part Time","no migration background","4822","0.848607949244361","0.8394828896129","0.857733008875822"
"Very low transfer dependency","2013","Part Time","direct migration background","548","0.78630046298048","0.757496360404098","0.815104565556861"
"Very low transfer dependency","2013","Part Time","indirect migration background","301","0.771814388215157","0.730790612608698","0.812838163821617"
"Very low transfer dependency","2013","Not Working","no migration background","6831","0.865870066908872","0.858540241369419","0.873199892448325"
"Very low transfer dependency","2013","Not Working","direct migration background","3117","0.725694533282123","0.712848642256257","0.738540424307989"
"Very low transfer dependency","2013","Not Working","indirect migration background","873","0.658582107840777","0.632962749477239","0.684201466204315"
"Low transfer dependency","2013","Full Time","no migration background","364","0.0252284964794819","0.0218445910789995","0.0286124018799643"
"Low transfer dependency","2013","Full Time","direct migration background","99","0.0460302744310458","0.0326839345702635","0.059376614291828"
"Low transfer dependency","2013","Full Time","indirect migration background","38","0.053798349961439","0.0335298810547358","0.0740668188681421"
"Low transfer dependency","2013","Part Time","no migration background","584","0.0848716157372954","0.0777766079669905","0.0919666235076003"
"Low transfer dependency","2013","Part Time","direct migration background","106","0.107238435191707","0.0854963462006501","0.128980524182765"
"Low transfer dependency","2013","Part Time","indirect migration background","44","0.0906968163884249","0.0626240351276614","0.118769597649188"
"Low transfer dependency","2013","Not Working","no migration background","520","0.0491048624046559","0.0444572170270874","0.0537525077822243"
"Low transfer dependency","2013","Not Working","direct migration background","559","0.102250185395045","0.0935269058426021","0.110973464947488"
"Low transfer dependency","2013","Not Working","indirect migration background","163","0.111930280910162","0.0948962483041022","0.128964313516221"
"High transfer dependency","2013","Full Time","no migration background","78","0.00592738164646471","0.00427099539158338","0.00758376790134603"
"High transfer dependency","2013","Full Time","direct migration background","29","","",""
"High transfer dependency","2013","Full Time","indirect migration background","4","","",""
"High transfer dependency","2013","Part Time","no migration background","327","0.0413098947023318","0.0362435259797471","0.0463762634249166"
"High transfer dependency","2013","Part Time","direct migration background","70","0.0754992378004272","0.0569347396765223","0.0940637359243321"
"High transfer dependency","2013","Part Time","indirect migration background","40","0.083878620231077","0.0567806218386742","0.11097661862348"
"High transfer dependency","2013","Not Working","no migration background","344","0.0280274350424736","0.0244774779698528","0.0315773921150945"
"High transfer dependency","2013","Not Working","direct migration background","376","0.0582656308187122","0.0515212744065147","0.0650099872309096"
"High transfer dependency","2013","Not Working","indirect migration background","112","0.0812007163599607","0.0664432976147648","0.0959581351051567"
"Very high transfer dependency","2013","Full Time","no migration background","19","","",""
"Very high transfer dependency","2013","Full Time","direct migration background","4","","",""
"Very high transfer dependency","2013","Full Time","indirect migration background","1","","",""
"Very high transfer dependency","2013","Part Time","no migration background","194","0.0252105403160118","0.0212195826917706","0.029201497940253"
"Very high transfer dependency","2013","Part Time","direct migration background","54","0.0309618640273857","0.0187904152296015","0.0431333128251699"
"Very high transfer dependency","2013","Part Time","indirect migration background","17","","",""
"Very high transfer dependency","2013","Not Working","no migration background","609","0.0569976356439984","0.0520112113247869","0.0619840599632099"
"Very high transfer dependency","2013","Not Working","direct migration background","582","0.11378965050412","0.104646626355224","0.122932674653016"
"Very high transfer dependency","2013","Not Working","indirect migration background","168","0.1482868948891","0.129086144720116","0.167487645058085"
"Very low transfer dependency","2014","Full Time","no migration background","7276","0.966346356901082","0.96230736614507","0.970385347657094"
"Very low transfer dependency","2014","Full Time","direct migration background","1585","0.922655229005337","0.910395782111551","0.934914675899122"
"Very low transfer dependency","2014","Full Time","indirect migration background","642","0.935158288953489","0.917032589669419","0.953283988237558"
"Very low transfer dependency","2014","Part Time","no migration background","4409","0.844431616249254","0.834734888419709","0.854128344078799"
"Very low transfer dependency","2014","Part Time","direct migration background","1038","0.716329407738507","0.693873730318712","0.738785085158301"
"Very low transfer dependency","2014","Part Time","indirect migration background","407","0.706643592255452","0.668798575899274","0.74448860861163"
"Very low transfer dependency","2014","Not Working","no migration background","6251","0.865302707867422","0.857575726266382","0.873029689468462"
"Very low transfer dependency","2014","Not Working","direct migration background","885","0.635632938923051","0.613007555013832","0.65825832283227"
"Very low transfer dependency","2014","Not Working","indirect migration background","357","0.536370490724928","0.49782615388908","0.574914827560776"
"Low transfer dependency","2014","Full Time","no migration background","288","0.0244285973734868","0.0209710415044035","0.0278861532425702"
"Low transfer dependency","2014","Full Time","direct migration background","191","0.0633831522976004","0.0522015620317194","0.0745647425634815"
"Low transfer dependency","2014","Full Time","indirect migration background","53","0.052408586295156","0.0360050775569984","0.0688120950333136"
"Low transfer dependency","2014","Part Time","no migration background","531","0.0918975900772901","0.0841689733819228","0.0996262067726575"
"Low transfer dependency","2014","Part Time","direct migration background","225","0.135621636479879","0.118565563453727","0.152677709506031"
"Low transfer dependency","2014","Part Time","indirect migration background","75","0.141849700759821","0.112849127261174","0.170850274258468"
"Low transfer dependency","2014","Not Working","no migration background","472","0.0457450577813069","0.0410162603174893","0.0504738552451244"
"Low transfer dependency","2014","Not Working","direct migration background","249","0.112593739756932","0.0977329609108616","0.127454518603002"
"Low transfer dependency","2014","Not Working","indirect migration background","99","0.13520119298361","0.108771604119488","0.161630781847732"
"High transfer dependency","2014","Full Time","no migration background","74","0.00712552734260389","0.00524167834709165","0.00900937633811612"
"High transfer dependency","2014","Full Time","direct migration background","42","0.0117863535096038","0.00683355307784598","0.0167391539413616"
"High transfer dependency","2014","Full Time","indirect migration background","11","","",""
"High transfer dependency","2014","Part Time","no migration background","271","0.0421584994322157","0.0367823455568844","0.0475346533075471"
"High transfer dependency","2014","Part Time","direct migration background","162","0.0907264694503557","0.0764185366186536","0.105034402282058"
"High transfer dependency","2014","Part Time","indirect migration background","45","0.0740785349098972","0.0523092600121734","0.0958478098076211"
"High transfer dependency","2014","Not Working","no migration background","264","0.0291328965728358","0.0253264640040111","0.0329393291416606"
"High transfer dependency","2014","Not Working","direct migration background","202","0.0693564590100151","0.0574122238625214","0.0813006941575089"
"High transfer dependency","2014","Not Working","indirect migration background","66","0.0836669250308315","0.0622653276387913","0.105068522422872"
"Very high transfer dependency","2014","Full Time","no migration background","20","","",""
"Very high transfer dependency","2014","Full Time","direct migration background","6","","",""
"Very high transfer dependency","2014","Full Time","indirect migration background","3","","",""
"Very high transfer dependency","2014","Part Time","no migration background","156","0.0215122942412401","0.0176307606874031","0.025393827795077"
"Very high transfer dependency","2014","Part Time","direct migration background","123","0.0573224863312583","0.0457425360059298","0.0689024366565869"
"Very high transfer dependency","2014","Part Time","indirect migration background","29","","",""
"Very high transfer dependency","2014","Not Working","no migration background","512","0.0598193377784351","0.0544518276596454","0.0651868478972249"
"Very high transfer dependency","2014","Not Working","direct migration background","402","0.182416862310002","0.164260800252805","0.200572924367199"
"Very high transfer dependency","2014","Not Working","indirect migration background","121","0.244761391260631","0.211529416229172","0.27799336629209"
"Very low transfer dependency","2015","Full Time","no migration background","6888","0.97150244338988","0.967661247432105","0.975343639347655"
"Very low transfer dependency","2015","Full Time","direct migration background","1445","0.938295508284335","0.926512802229188","0.950078214339482"
"Very low transfer dependency","2015","Full Time","indirect migration background","598","0.941986096973536","0.924069830810382","0.959902363136689"
"Very low transfer dependency","2015","Part Time","no migration background","4376","0.855338487172089","0.845766687170453","0.864910287173724"
"Very low transfer dependency","2015","Part Time","direct migration background","978","0.755553269780201","0.732670789102077","0.778435750458324"
"Very low transfer dependency","2015","Part Time","indirect migration background","389","0.681658529511065","0.64181126754168","0.72150579148045"
"Very low transfer dependency","2015","Not Working","no migration background","6031","0.86774217866715","0.859902948048105","0.875581409286194"
"Very low transfer dependency","2015","Not Working","direct migration background","1771","0.666220130768439","0.649255082935038","0.68318517860184"
"Very low transfer dependency","2015","Not Working","indirect migration background","337","0.552912499326823","0.513424610727387","0.592400387926259"
"Low transfer dependency","2015","Full Time","no migration background","252","0.0212970353824604","0.0179641089302763","0.0246299618346445"
"Low transfer dependency","2015","Full Time","direct migration background","124","0.0480803027781122","0.0376041797790757","0.0585564257771487"
"Low transfer dependency","2015","Full Time","indirect migration background","43","0.0408456811935516","0.0256759972724065","0.0560153651146967"
"Low transfer dependency","2015","Part Time","no migration background","443","0.0780739037477191","0.0707734625208402","0.085374344974598"
"Low transfer dependency","2015","Part Time","direct migration background","157","0.113678437019999","0.0967774079821843","0.130579466057814"
"Low transfer dependency","2015","Part Time","indirect migration background","57","0.129323066292604","0.100619559729918","0.158026572855291"
"Low transfer dependency","2015","Not Working","no migration background","424","0.0468263094417571","0.0419375530873488","0.0517150657961653"
"Low transfer dependency","2015","Not Working","direct migration background","348","0.107017372512125","0.0958958360582186","0.118138908966032"
"Low transfer dependency","2015","Not Working","indirect migration background","79","0.100127437375553","0.0762874236889238","0.123967451062182"
"High transfer dependency","2015","Full Time","no migration background","49","0.00471257482071601","0.00313153033499604","0.00629361930643598"
"High transfer dependency","2015","Full Time","direct migration background","30","0.0123353347884894","0.00693031779168207","0.0177403517852967"
"High transfer dependency","2015","Full Time","indirect migration background","12","","",""
"High transfer dependency","2015","Part Time","no migration background","254","0.04327325841229","0.0377365473133702","0.0488099695112097"
"High transfer dependency","2015","Part Time","direct migration background","129","0.082302310248714","0.0676692798201884","0.0969353406772396"
"High transfer dependency","2015","Part Time","indirect migration background","54","0.110152577352461","0.0833717774633358","0.136933377241585"
"High transfer dependency","2015","Not Working","no migration background","217","0.0215231413709467","0.0181650267669731","0.0248812559749203"
"High transfer dependency","2015","Not Working","direct migration background","253","0.0676740637510779","0.0586373369308385","0.0767107905713173"
"High transfer dependency","2015","Not Working","indirect migration background","68","0.120746499539494","0.0948683169759364","0.146624682103052"
"Very high transfer dependency","2015","Full Time","no migration background","19","","",""
"Very high transfer dependency","2015","Full Time","direct migration background","3","","",""
"Very high transfer dependency","2015","Full Time","indirect migration background","1","","",""
"Very high transfer dependency","2015","Part Time","no migration background","115","0.023314350667902","0.0192081783316676","0.0274205230041363"
"Very high transfer dependency","2015","Part Time","direct migration background","91","0.0484659829510862","0.0370316952499808","0.0599002706521915"
"Very high transfer dependency","2015","Part Time","indirect migration background","25","","",""
"Very high transfer dependency","2015","Not Working","no migration background","502","0.0639083705201467","0.0582485135283003","0.0695682275119931"
"Very high transfer dependency","2015","Not Working","direct migration background","596","0.159088432968358","0.145929805013192","0.172247060923524"
"Very high transfer dependency","2015","Not Working","indirect migration background","125","0.22621356375813","0.192985172017463","0.259441955498796"
"Very low transfer dependency","2016","Full Time","no migration background","6400","0.969560227945402","0.96544849963189","0.973671956258914"
"Very low transfer dependency","2016","Full Time","direct migration background","1625","0.936596009219124","0.925350884592446","0.947841133845801"
"Very low transfer dependency","2016","Full Time","indirect migration background","567","0.912962287452413","0.890897767962789","0.935026806942037"
"Very low transfer dependency","2016","Part Time","no migration background","4145","0.858666679008098","0.848864507840107","0.868468850176089"
"Very low transfer dependency","2016","Part Time","direct migration background","1081","0.759096652146116","0.737641046415001","0.780552257877231"
"Very low transfer dependency","2016","Part Time","indirect migration background","363","0.695397613144227","0.65541488272354","0.735380343564914"
"Very low transfer dependency","2016","Not Working","no migration background","5631","0.864972542262146","0.856760493197725","0.873184591326567"
"Very low transfer dependency","2016","Not Working","direct migration background","717","0.608805490522977","0.584312104634641","0.633298876411312"
"Very low transfer dependency","2016","Not Working","indirect migration background","287","0.579233466132663","0.537044135292968","0.621422796972359"
"Low transfer dependency","2016","Full Time","no migration background","245","0.0225674988654695","0.01901281143046","0.026122186300479"
"Low transfer dependency","2016","Full Time","direct migration background","146","0.0529589219971512","0.0426245568856426","0.0632932871086597"
"Low transfer dependency","2016","Full Time","indirect migration background","47","0.0560406558075766","0.0380377516263965","0.0740435599887568"
"Low transfer dependency","2016","Part Time","no migration background","412","0.0806896950448623","0.0730261838500699","0.0883532062396548"
"Low transfer dependency","2016","Part Time","direct migration background","222","0.125067073240349","0.108470069264054","0.141664077216645"
"Low transfer dependency","2016","Part Time","indirect migration background","76","0.152329692235876","0.121112418857524","0.183546965614229"
"Low transfer dependency","2016","Not Working","no migration background","390","0.0527406964779536","0.0473698010173636","0.0581115919385436"
"Low transfer dependency","2016","Not Working","direct migration background","224","0.115996352702735","0.0999246324452219","0.132068072960247"
"Low transfer dependency","2016","Not Working","indirect migration background","82","0.127570074203251","0.0990602263195733","0.156079922086928"
"High transfer dependency","2016","Full Time","no migration background","48","0.00615358867039846","0.0042818716703479","0.00802530567044901"
"High transfer dependency","2016","Full Time","direct migration background","27","","",""
"High transfer dependency","2016","Full Time","indirect migration background","13","","",""
"High transfer dependency","2016","Part Time","no migration background","174","0.0379522482547944","0.0325756849515724","0.0433288115580163"
"High transfer dependency","2016","Part Time","direct migration background","122","0.059843994812386","0.0479430600442154","0.0717449295805566"
"High transfer dependency","2016","Part Time","indirect migration background","48","0.10632480088638","0.0795456783956031","0.133103923377157"
"High transfer dependency","2016","Not Working","no migration background","204","0.024780857774743","0.0210453589378338","0.0285163566116523"
"High transfer dependency","2016","Not Working","direct migration background","142","0.0792348826222774","0.0656784378975845","0.0927913273469703"
"High transfer dependency","2016","Not Working","indirect migration background","58","0.0922853942692589","0.0675512797793002","0.117019508759218"
"Very high transfer dependency","2016","Full Time","no migration background","13","","",""
"Very high transfer dependency","2016","Full Time","direct migration background","6","","",""
"Very high transfer dependency","2016","Full Time","indirect migration background","","","",""
"Very high transfer dependency","2016","Part Time","no migration background","121","0.0226913776922454","0.0185011850261335","0.0268815703583573"
"Very high transfer dependency","2016","Part Time","direct migration background","101","0.0559922798011484","0.0444571450403674","0.0675274145619294"
"Very high transfer dependency","2016","Part Time","indirect migration background","22","","",""
"Very high transfer dependency","2016","Not Working","no migration background","428","0.0575059034851574","0.0519117437353694","0.0631000632349454"
"Very high transfer dependency","2016","Not Working","direct migration background","442","0.195963274152012","0.176041020930433","0.21588552737359"
"Very high transfer dependency","2016","Not Working","indirect migration background","99","0.200911065394827","0.166669413672549","0.235152717117105"
"Very low transfer dependency","2017","Full Time","no migration background","7641","0.973591428337204","0.970068031737501","0.977114824936907"
"Very low transfer dependency","2017","Full Time","direct migration background","1619","0.933041610829952","0.921529847015036","0.944553374644867"
"Very low transfer dependency","2017","Full Time","indirect migration background","593","0.933674964602596","0.914559088858281","0.95279084034691"
"Very low transfer dependency","2017","Part Time","no migration background","4794","0.876942864538631","0.86829566401321","0.885590065064052"
"Very low transfer dependency","2017","Part Time","direct migration background","1082","0.76954459135013","0.74874014922098","0.79034903347928"
"Very low transfer dependency","2017","Part Time","indirect migration background","455","0.749478047759688","0.71480637316898","0.784149722350396"
"Very low transfer dependency","2017","Not Working","no migration background","5958","0.871090455068285","0.863273265114582","0.878907645021988"
"Very low transfer dependency","2017","Not Working","direct migration background","731","0.554316826992232","0.537560381784826","0.571073272199638"
"Very low transfer dependency","2017","Not Working","indirect migration background","325","0.583581799217164","0.542789105801005","0.624374492633322"
"Low transfer dependency","2017","Full Time","no migration background","250","0.0191792985422684","0.0161655162606489","0.0221930808238879"
"Low transfer dependency","2017","Full Time","direct migration background","148","0.0551539846670362","0.0446402301922992","0.0656677391417732"
"Low transfer dependency","2017","Full Time","indirect migration background","41","0.0453232434327466","0.0293443661310209","0.0613021207344723"
"Low transfer dependency","2017","Part Time","no migration background","433","0.0696648913446669","0.062963527973633","0.0763662547157008"
"Low transfer dependency","2017","Part Time","direct migration background","185","0.102935349545418","0.0879233040999323","0.117947394990903"
"Low transfer dependency","2017","Part Time","indirect migration background","79","0.1207057877592","0.0946380333679684","0.146773542150432"
"Low transfer dependency","2017","Not Working","no migration background","415","0.0455022330687598","0.0406406208626341","0.0503638452748855"
"Low transfer dependency","2017","Not Working","direct migration background","254","0.107681923340948","0.097231810297711","0.118132036384185"
"Low transfer dependency","2017","Not Working","indirect migration background","79","0.134572107754096","0.10633243681657","0.162811778691623"
"High transfer dependency","2017","Full Time","no migration background","55","0.00573462627482555","0.00407540456562831","0.0073938479840228"
"High transfer dependency","2017","Full Time","direct migration background","37","0.0108192103379675","0.00605463185977029","0.0155837888161646"
"High transfer dependency","2017","Full Time","indirect migration background","13","","",""
"High transfer dependency","2017","Part Time","no migration background","208","0.033078551307461","0.0283708888312019","0.0377862137837201"
"High transfer dependency","2017","Part Time","direct migration background","174","0.0770369063739737","0.0638638269059396","0.0902099858420078"
"High transfer dependency","2017","Part Time","indirect migration background","44","0.089130054409151","0.0663312150803507","0.111928893737951"
"High transfer dependency","2017","Not Working","no migration background","250","0.0259347488105567","0.0222269893783635","0.02964250824275"
"High transfer dependency","2017","Not Working","direct migration background","268","0.0920724058376823","0.0823252009668139","0.101819610708551"
"High transfer dependency","2017","Not Working","indirect migration background","50","0.0794509917750435","0.057072038010759","0.101829945539328"
"Very high transfer dependency","2017","Full Time","no migration background","10","","",""
"Very high transfer dependency","2017","Full Time","direct migration background","7","","",""
"Very high transfer dependency","2017","Full Time","indirect migration background","4","","",""
"Very high transfer dependency","2017","Part Time","no migration background","109","0.0203136928092411","0.0166002696675795","0.0240271159509027"
"Very high transfer dependency","2017","Part Time","direct migration background","133","0.0504831527304786","0.0396670625634672","0.06129924289749"
"Very high transfer dependency","2017","Part Time","indirect migration background","22","","",""
"Very high transfer dependency","2017","Not Working","no migration background","436","0.0574725630523985","0.0520431387383706","0.0629019873664263"
"Very high transfer dependency","2017","Not Working","direct migration background","2127","0.245928843829138","0.231411049504377","0.260446638153898"
"Very high transfer dependency","2017","Not Working","indirect migration background","107","0.202395101253697","0.16914748103284","0.235642721474554"
"Very low transfer dependency","2018","Full Time","no migration background","7254","0.972776511328445","0.96910261192395","0.976450410732941"
"Very low transfer dependency","2018","Full Time","direct migration background","1575","0.936680471187087","0.925392161801687","0.947968780572487"
"Very low transfer dependency","2018","Full Time","indirect migration background","628","0.945243016166574","0.928168539503187","0.962317492829961"
"Very low transfer dependency","2018","Part Time","no migration background","4731","0.881994343726898","0.873439406976317","0.890549280477479"
"Very low transfer dependency","2018","Part Time","direct migration background","1073","0.763495111336711","0.743488570676166","0.783501651997255"
"Very low transfer dependency","2018","Part Time","indirect migration background","440","0.755142559022168","0.721102603762889","0.789182514281447"
"Very low transfer dependency","2018","Not Working","no migration background","5720","0.874174277885384","0.866287474554219","0.882061081216549"
"Very low transfer dependency","2018","Not Working","direct migration background","676","0.539647398585618","0.524718591558465","0.554576205612771"
"Very low transfer dependency","2018","Not Working","indirect migration background","283","0.61187656705986","0.569118835051282","0.654634299068438"
"Low transfer dependency","2018","Full Time","no migration background","227","0.0203316101164414","0.0171454010615742","0.0235178191713087"
"Low transfer dependency","2018","Full Time","direct migration background","131","0.0491868206641694","0.039162930344204","0.0592107109841348"
"Low transfer dependency","2018","Full Time","indirect migration background","34","0.0228715174862317","0.0116518695264225","0.0340911654460409"
"Low transfer dependency","2018","Part Time","no migration background","421","0.065668394780023","0.0590999703024789","0.072236819257567"
"Low transfer dependency","2018","Part Time","direct migration background","245","0.107521328474289","0.0929367109788297","0.122105945969748"
"Low transfer dependency","2018","Part Time","indirect migration background","85","0.117692886133259","0.092183333010126","0.143202439256392"
"Low transfer dependency","2018","Not Working","no migration background","396","0.0471309201154802","0.0420914269542726","0.0521704132766878"
"Low transfer dependency","2018","Not Working","direct migration background","276","0.0942704191304536","0.0855183295433856","0.103022508717522"
"Low transfer dependency","2018","Not Working","indirect migration background","71","0.0943446311188115","0.0686975528832219","0.119991709354401"
"High transfer dependency","2018","Full Time","no migration background","45","0.005188085351078","0.00356618981490487","0.00680998088725114"
"High transfer dependency","2018","Full Time","direct migration background","62","0.0120545378365329","0.00699622015273367","0.0171128555203321"
"High transfer dependency","2018","Full Time","indirect migration background","16","","",""
"High transfer dependency","2018","Part Time","no migration background","211","0.0332600149853369","0.0285050365477851","0.0380149934228887"
"High transfer dependency","2018","Part Time","direct migration background","235","0.075641265948329","0.063191864300275","0.088090667596383"
"High transfer dependency","2018","Part Time","indirect migration background","71","0.10252908693237","0.0785158011365859","0.126542372728154"
"High transfer dependency","2018","Not Working","no migration background","247","0.0259810977121597","0.0221981553494039","0.0297640400749156"
"High transfer dependency","2018","Not Working","direct migration background","389","0.0872267633123448","0.0787753160226785","0.0956782106020112"
"High transfer dependency","2018","Not Working","indirect migration background","62","0.0740205197698601","0.0510498020575654","0.0969912374821548"
"Very high transfer dependency","2018","Full Time","no migration background","11","","",""
